geo,time,nv_ind_totl_cd
mys,2002,45496842105.2632
mys,2003,51330789473.6842
mys,2004,60541315789.47369
mys,2005,66554355575.5063
mys,2006,75676898751.4312
mys,2007,86314579939.49271
mys,2008,104108759517.957
mys,2009,82860547595.40358
mys,2010,103279004066.93401
mys,2011,118657189542.48399
mys,2012,126201761201.761
mys,2013,128940302770.63699
mys,2014,134969293287.299
mys,2015,115869927025.989
mys,2016,113523129956.85001
mys,2017,121628453167.147
mys,2018,137386434041.28799
mys,2019,136855763427.882
mys,2020,121071250148.686
nam,1980,1177256373.37277
nam,1981,906132165.36861
nam,1982,780483929.04284
nam,1983,800919138.05609
nam,1984,638563565.84231
nam,1985,601238752.52793
nam,1986,646199593.3447
nam,1987,702254932.58527
nam,1988,832472015.78465
nam,1989,859102648.24418
nam,1990,813551949.70773
nam,1991,781816535.68971
nam,1992,872415918.65358
nam,1993,737897818.03715
nam,1994,887577897.93849
nam,1995,865541065.86529
nam,1996,845630056.05564
nam,1997,905726367.1875
nam,1998,878331856.08596
nam,1999,826034683.68934
nam,2000,920636545.72178
nam,2001,941756667.28616
nam,2002,907453537.24136
nam,2003,1184623435.16597
nam,2004,1657627366.59597
nam,2005,1796405435.07237
nam,2006,2410357124.91318
nam,2007,2812098123.15718
nam,2008,2942944156.9616
nam,2009,2570098465.2931
nam,2010,3135508546.71705
nam,2011,3672975041.09589
nam,2012,3910092252.67885
nam,2013,3197290386.76526
nam,2014,3311564101.85467
nam,2015,3124389631.96423
nam,2016,2949985634.45013
nam,2017,3362671476.88839
nam,2018,3676357143.39688
nam,2019,3403404674.56604
nam,2020,2794698031.37889
ncl,1990,589607181.59748
ncl,1991,639379494.27142
ncl,1992,603504802.19324
ncl,1993,572713502.26077
ncl,1994,592246321.43259
ncl,1995,733288868.72759
ncl,1996,689596934.06658
ncl,1997,645429635.11129
ncl,1998,695901103.12263
ncl,1999,789085817.14525
ncl,2000,824886105.7129
ncl,2001,680594257.41981
ncl,2002,804475135.93455
ncl,2003,1148456109.81652
ncl,2004,1467198022.726
ncl,2005,1528403315.07636
ncl,2006,1948150584.38173
ncl,2007,2809110154.33004
ncl,2008,2169977389.49379
ncl,2009,1966459743.89903
ncl,2010,2449935713.92539
ncl,2011,2619586772.66378
ncl,2012,2200270192.76387
ncl,2013,2292437309.161
ncl,2014,2545145466.85138
ncl,2015,1931146014.81195
ncl,2016,1758970419.30075
ncl,2017,1949171638.31466
ner,1960,17468111.21255
ner,1961,16741900.53743
ner,1962,18715484.71332
ner,1963,21186606.69245
ner,1964,20977564.93973
ner,1965,23378687.50176
ner,1966,26129692.72024
ner,1967,29510456.26256
ner,1968,31130859.93278
ner,1969,32823823.68713
ner,1970,45113822.1677
ner,1971,51306577.4732
ner,1972,60177140.12275
ner,1973,88749928.66411
ner,1974,79371527.85135
ner,1975,115496549.20446
ner,1976,137105380.82155
ner,1977,180644557.52755
ner,1978,265394746.60312
ner,1979,395289909.91042
ner,1980,575540657.97171
ner,1981,415851667.54682
ner,1982,348136971.20232
ner,1983,365028620.23901
ner,1984,315591909.22121
ner,1985,301382480.64052
ner,1986,415817321.6223
ner,1987,417586404.45124
ner,1988,395839227.16337
ner,1989,382435187.42302
ner,1990,968193606.52268
ner,1991,847674179.18527
ner,1992,818097323.7554
ner,1993,676265602.16639
ner,1994,455750463.56776
ner,1995,488470631.78005
ner,1996,509602151.60754
ner,1997,476292086.23923
ner,1998,491706480.08871
ner,1999,445764675.90064
ner,2000,405720979.4877
ner,2001,421401071.16666
ner,2002,460156071.12565
ner,2003,587473746.04542
ner,2004,667609189.55205
ner,2005,715685334.17391
ner,2006,790819705.81074
ner,2007,1127668947.67335
ner,2008,1551073133.8565
ner,2009,1642448315.88111
ner,2010,1805800924.14161
ner,2011,1998435355.77612
ner,2012,2501642594.94986
ner,2013,2663228239.70702
ner,2014,2564302289.40413
ner,2015,2182581975.28905
ner,2016,2209258569.2744
ner,2017,2356942055.77926
ner,2018,2528652145.97625
ner,2019,2653467231.37132
ner,2020,2769060564.0165
nga,1981,64548444323.7972
nga,1982,49696885355.2472
nga,1983,33127270362.198
nga,1984,22299505263.3059
nga,1985,24680219722.668
nga,1986,17993190819.2452
nga,1987,17323517772.8769
nga,1988,16192782090.9044
nga,1989,15573478537.1985
nga,1990,19134251719.5365
nga,1991,18156906775.99269
nga,1992,18023279280.0397
nga,1993,9206611309.05077
nga,1994,10595964200.4591
nga,1995,16100640831.4383
nga,1996,19125583473.75
nga,1997,19195760695.09489
nga,1998,15672694588.6364
nga,1999,17433992110.5156
nga,2000,23489655342.8655
nga,2001,20933022975.54729
nga,2002,21977691328.1174
nga,2003,27279639958.7069
nga,2004,38720034171.63329
nga,2005,49672601567.8621
nga,2006,60800637183.1853
nga,2007,67100295293.3873
nga,2008,83898996894.4812
nga,2009,62650308260.2398
nga,2010,91511607689.88429
nga,2011,114523278104.467
nga,2012,123318007475.489
nga,2013,130949376370.162
nga,2014,134720786005.49001
nga,2015,98143355464.36659
nga,2016,73537578698.2375
nga,2017,83848265034.45351
nga,2018,102210245087.38499
nga,2019,122706742450.15401
nga,2020,121995488979.827
nic,1994,763467306.54762
nic,1995,831841832.66932
nic,1996,862084789.56728
nic,1997,853255172.99775
nic,1998,891484469.05624
nic,1999,983799872.98899
nic,2000,1029398920.40977
nic,2001,1144441400.49688
nic,2002,1121235214.03509
nic,2003,1096146868.37924
nic,2004,1240077219.08349
nic,2005,1325366825.43192
nic,2006,1411934888.23123
nic,2007,1538647781.37111
nic,2008,1866293393.07114
nic,2009,1749004703.48059
nic,2010,1924156642.04629
nic,2011,2263448435.10569
nic,2012,2585363479.08208
nic,2013,2788314673.8624
nic,2014,2981805879.67907
nic,2015,3282902664.79644
nic,2016,3427126681.43727
nic,2017,3421295983.85839
nic,2018,3255743842.7465
nic,2019,3046438983.69863
nic,2020,3162955930.92033
nld,1969,11534536327.593
nld,1970,12821228465.3315
nld,1971,14702517543.8596
nld,1972,17887851551.7715
nld,1973,22928227967.8386
nld,1974,29623544552.8322
nld,1975,31107867723.9456
nld,1976,33855345057.5096
nld,1977,38160987698.66209
nld,1978,45337856997.3518
nld,1979,52429387015.2697
nld,1980,57955982043.8927
nld,1981,49521579086.8144
nld,1982,46389763967.9789
nld,1983,44180477183.2291
nld,1984,43123294642.8571
nld,1985,43378677680.4671
nld,1986,55964591653.175
nld,1987,64902404264.5779
nld,1988,69674397368.71449
nld,1989,68438004780.2141
nld,1990,83715408447.29518
nld,1991,84960475011.7869
nld,1992,90685667919.7995
nld,1993,86805148315.14
nld,1994,91454827460.95169
nld,1995,108862201482.295
nld,1996,106661437908.49699
nld,1997,94745877569.4601
nld,1998,97926016440.79088
nld,1999,96820461407.33609
nld,2000,90761557967.05901
nld,2001,94488915157.48039
nld,2002,100210012280
nld,2003,120530795586.274
nld,2004,136351596336.67999
nld,2005,144081826714.397
nld,2006,155645285763.52899
nld,2007,179513436444.70599
nld,2008,204746810315.625
nld,2009,176992310206.25
nld,2010,166885191150
nld,2011,181652944416.34296
nld,2012,167937296878.125
nld,2013,169594033017.64801
nld,2014,164269121980.392
nld,2015,139227225080.078
nld,2016,138288726596.49799
nld,2017,147621087735.29401
nld,2018,162752064814.11801
nld,2019,159850884729.41101
nld,2020,162429424261.479
nld_curacao,2011,473524884.06861
nld_curacao,2012,496433960.28671
nld_curacao,2013,529629152.59033
nld_curacao,2014,554954921.97181
nld_curacao,2015,553824284.99547
nld_curacao,2016,569900723.59811
nld_curacao,2017,606262346.36872
nld_curacao,2018,571983184.35754
nld_curacao,2019,524837741.14447
nld_curacao,2020,391240810.77965
nor,1970,3442719343.68394
nor,1971,3809719525.50348
nor,1972,4550408305.75878
nor,1973,5932221027.43765
nor,1974,7446432117.26267
nor,1975,9481719566.0908
nor,1976,10231100522.3128
nor,1977,11735136658.2136
nor,1978,13772389981.4967
nor,1979,17055350407.7724
nor,1980,22017938127.632
nor,1981,21656416064.1171
nor,1982,21441586612.9532
nor,1983,21583383586.4262
nor,1984,22684923114.6235
nor,1985,23351556320.66249
nor,1986,22887473460.7219
nor,1987,26923784786.6419
nor,1988,27990332975.2954
nor,1989,29970598884.7853
nor,1990,35374538715.9129
nor,1991,34620000308.5039
nor,1992,36662482902.8884
nor,1993,33274834017
nor,1994,35470273180.6847
nor,1995,43773992928.4
nor,1996,50640174889.1439
nor,1997,50783781491.2206
nor,1998,42549204119.2297
nor,1999,47979792799.2615
nor,2000,62496307573.4509
nor,2001,61247928645.3062
nor,2002,64981462461.4845
nor,2003,76426795853.2245
nor,2004,92568834559.6962
nor,2005,117273108265.425
nor,2006,137070774796.127
nor,2007,149059658460.85599
nor,2008,186262765957.44696
nor,2009,132469983938.425
nor,2010,149071335998.897
nor,2011,184497136624.04001
nor,2012,187708981521.272
nor,2013,186309446808.51096
nor,2014,169617508595.60999
nor,2015,119638524336.05499
nor,2016,103056071428.571
nor,2017,118686600846.26199
nor,2018,138934276052.87399
nor,2019,117327159090.909
nor,2020,94294043720.68329
npl,1965,79800498.75312
npl,1966,81900511.8782
npl,1967,82688016.8001
npl,1968,77836511.02953
npl,1969,81679012.34568
npl,1970,99259259.25926
npl,1971,80691358.02469
npl,1972,93135802.46914
npl,1973,93221909.09889
npl,1974,106028917.83948
npl,1975,123906437.80905
npl,1976,122694766.47067
npl,1977,145679992
npl,1978,178773228.73054
npl,1979,207416658.33333
npl,1980,217333333.33333
npl,1981,262333333.33333
npl,1982,288567820.78338
npl,1983,293501496.86492
npl,1984,305433064.88077
npl,1985,373927958.83362
npl,1986,427586983.10218
npl,1987,442449191.27419
npl,1988,529403763.31897
npl,1989,551872020.97706
npl,1990,556713109.11872
npl,1991,644979410.83307
npl,1992,659777282.85078
npl,1993,714458333.33333
npl,1994,829285714.28571
npl,1995,936285140.56225
npl,1996,971825613.07902
npl,1997,1052621427.31895
npl,1998,1023502824.85876
npl,1999,1028933038.99926
npl,2000,1139264514.26089
npl,2001,1000829931.97279
npl,2002,1025431318.3195
npl,2003,1074363584.45286
npl,2004,1211643201.65007
npl,2005,1338816846.69934
npl,2006,1453141181.36681
npl,2007,1638999822.66359
npl,2008,2013541219.66338
npl,2009,1936835396.11205
npl,2010,2272499195.01986
npl,2011,2937351136.25229
npl,2012,3033478313.30822
npl,2013,3058016403.12544
npl,2014,3083443112.68373
npl,2015,3206283756.92788
npl,2016,3103627079.60821
npl,2017,3726495546.23522
npl,2018,4370933116.74865
npl,2019,4447853006.77645
npl,2020,3970685808.5186
nru,2013,39822919.87278
nru,2014,25675755.07206
nru,2015,5495715.11773
nzl,1971,2806693594.9221
nzl,1972,3285123966.94215
nzl,1973,4336997356.33783
nzl,1974,5035852178.70932
nzl,1975,4419471425.34448
nzl,1976,4805144193.29696
nzl,1977,5510022711.56315
nzl,1978,6515468227.42475
nzl,1979,7180206350.79635
nzl,1980,8039953676.89635
nzl,1981,8797768712.01399
nzl,1982,8926438455.93591
nzl,1983,8753286014.72135
nzl,1984,7761070206.36731
nzl,1985,8314578005.11509
nzl,1986,9612378538.23405
nzl,1987,11619312906.221
nzl,1988,12545571658.6151
nzl,1989,12167840445.0494
nzl,1990,12072551246.0408
nzl,1991,11107922574.8368
nzl,1992,10811888558.0604
nzl,1993,12145345943.2554
nzl,1994,14679162342.0233
nzl,1995,16441950053.135
nzl,1996,17578742888.8581
nzl,1997,16394755090.4621
nzl,1998,13387546712.9849
nzl,1999,14136696247.8593
nzl,2000,12413823387.3447
nzl,2001,12449773982.9232
nzl,2002,15896298486.8648
nzl,2003,20525222914.3764
nzl,2004,24471932773.1092
nzl,2005,27466028303.8795
nzl,2006,25648790610.2069
nzl,2007,31510986991.9894
nzl,2008,30943276867.9272
nzl,2009,25979761384.2214
nzl,2010,31026048753.9397
nzl,2011,35332297408.5925
nzl,2012,36868348547.8952
nzl,2013,38730269941.6354
nzl,2014,43035975997.5667
nzl,2015,37645705120.3822
nzl,2016,37909538643.60169
nzl,2017,42245735364.6479
nzl,2018,43336197104.324
omn,1965,14841781.01372
omn,1966,17362083.45001
omn,1967,56338028.16901
omn,1968,139428845.69234
omn,1969,185265178.7857
omn,1970,197984161.2671
omn,1971,228103946.10202
omn,1972,260552371.02658
omn,1973,342172797.26262
omn,1974,1358135495.07817
omn,1975,1625651997.68384
omn,1976,1785465836.71106
omn,1977,1814418066.01042
omn,1978,1693109148.81297
omn,1979,2397510133.17892
omn,1980,4149102489.86682
omn,1981,4872900984.36595
omn,1982,4781991893.45686
omn,1983,4814997104.80602
omn,1984,5212796757.38274
omn,1985,5932252171.39548
omn,1986,3760733246.0733
omn,1987,4434330039.0117
omn,1988,3893367750.3251
omn,1989,4603120936.28088
omn,1990,6321196358.90767
omn,1991,5603120936.28088
omn,1992,6075162548.76463
omn,1993,5710013003.90117
omn,1994,5827308192.45774
omn,1995,6416124837.45123
omn,1996,7542002600.78023
omn,1997,7700650195.05852
omn,1998,6211377633.28999
omn,1999,7826518335.50065
omn,2000,11539956306.8921
omn,2001,10971196618.9857
omn,2002,11173870741.2224
omn,2003,12018626267.8804
omn,2004,13933189596.8791
omn,2005,19748122236.671
omn,2006,23706920676.2029
omn,2007,25722095708.7126
omn,2008,40767236671.0013
omn,2009,28841154226.26789
omn,2010,41123537061.1183
omn,2011,52843433029.909
omn,2012,59034330299.0897
omn,2013,58394278283.485
omn,2014,57525877763.329
omn,2015,41794278283.485
omn,2016,36016905071.5215
omn,2017,40100390117.0351
omn,2018,49315734720.4161
omn,2019,45244993498.0494
omn,2020,35119635890.7672
pak,1960,546409071.81856
pak,1961,644687106.25787
pak,1962,716715665.68669
pak,1963,838513229.7354
pak,1964,975430491.39017
pak,1965,1093868122.63755
pak,1966,1238555228.89542
pak,1967,1335993280.1344
pak,1968,1456740865.1827
pak,1969,1731415371.69257
pak,1970,2032129357.41285
pak,1971,2252624947.50105
pak,1972,1874289650.4219
pak,1973,1286484441.50194
pak,1974,1868080808.08081
pak,1975,2317575757.57576
pak,1976,2750707070.70707
pak,1977,3141313131.31313
pak,1978,3676767676.76768
pak,1979,4229494949.49495
pak,1980,5276161616.16162
pak,1981,5657878787.87879
pak,1982,6163033175.35545
pak,1983,5708031496.06299
pak,1984,6306248144.8501
pak,1985,6300527704.48549
pak,1986,6748481091.13453
pak,1987,7213981939.99417
pak,1988,8346738820.84876
pak,1989,8519494616.86594
pak,1990,8940027111.67204
pak,1991,10462287430.9318
pak,1992,11069913843.5463
pak,1993,11705258117.3345
pak,1994,11698285691.491
pak,1995,12929596230.4005
pak,1996,13926871225.7417
pak,1997,13458920927.1234
pak,1998,13715204147.2824
pak,1999,13919220407.9271
pak,2000,14392848514.1339
pak,2001,14289488148.4026
pak,2002,14121841506.9828
pak,2003,16497677992.1462
pak,2004,21114399861.0387
pak,2005,23918807364.1791
pak,2006,27000481149.9484
pak,2007,30448443287.7815
pak,2008,36970493952.4993
pak,2009,32271030073.2627
pak,2010,34936150283.9751
pak,2011,43789238847.2915
pak,2012,47791041668.7654
pak,2013,46745310692.4475
pak,2014,48933664082.4866
pak,2015,51651855583.8942
pak,2016,50874261689.1039
pak,2017,54226089993.5122
pak,2018,56345983110.4076
pak,2019,51363739274.2345
pak,2020,46537715609.1719
pan,1970,341247100
pan,1971,385304100
pan,1972,404452500
pan,1973,495524400
pan,1974,566669400
pan,1975,672686400
pan,1976,671441000
pan,1977,660232200
pan,1978,796917800
pan,1979,913988000
pan,1980,1163540500
pan,1981,1282845100
pan,1982,1420430200
pan,1983,1360136500
pan,1984,1446407800
pan,1985,1685818800
pan,1986,1694798700
pan,1987,1656153000
pan,1988,1278675800
pan,1989,1232653700
pan,1990,1247727200
pan,1991,1526425300
pan,1992,1726388700
pan,1993,1990815200
pan,1994,2072756900
pan,1995,2163518200
pan,1996,2227019000
pan,1997,2279313700
pan,1998,2432779000
pan,1999,2724261700
pan,2000,2651327700
pan,2001,2400110600
pan,2002,2330088900
pan,2003,2600299200
pan,2004,2868990000
pan,2005,3064493600
pan,2006,3407764500
pan,2007,3617400000
pan,2008,4781500000
pan,2009,4995500000
pan,2010,5411600000
pan,2011,6584200000
pan,2012,8354800000
pan,2013,10971400000
pan,2014,12651900000
pan,2015,14088600000
pan,2016,15532700000
pan,2017,17201181246.5902
pan,2018,18019756350.5551
pan,2019,18722743065.8736
pan,2020,12354308957.6434
per,1960,725728688.22344
per,1961,802581915.21642
per,1962,910423549.25373
per,1963,936672936.62313
per,1964,1166367317.31343
per,1965,1362660020.57836
per,1966,1616649489.20896
per,1967,1721153587.5
per,1968,1587938361.90956
per,1969,1814468363.33075
per,1970,2099867142.76744
per,1971,2360573832.95607
per,1972,2641820994.90181
per,1973,3320934911.78811
per,1974,4410052421.26873
per,1975,4856658699.74568
per,1976,4977486460.95745
per,1977,9041775950.94869
per,1978,4251936925.78759
per,1979,5720033917.24711
per,1991,8883803830.82658
per,1992,9451547024.95201
per,1993,9651969081.49414
per,1994,13083682389.3644
per,1995,15512900079.7943
per,1996,15951187711.3637
per,1997,17067192192.1922
per,1998,15803918891.2405
per,1999,14354262077.1163
per,2000,15023639645.8351
per,2001,15107037997.7766
per,2002,16128720470.7621
per,2003,17554322832.8351
per,2004,21800046868.5922
per,2005,26131889465.2228
per,2006,33203750076.3452
per,2007,38517417705.3372
per,2008,43792337400.458
per,2009,40538144877.4982
per,2010,52774061095.1825
per,2011,63957372644.421
per,2012,68455034880.1941
per,2013,68116880713.5719
per,2014,63653046847.4815
per,2015,57582904157.7691
per,2016,58636781132.4109
per,2017,66040791289.6795
per,2018,70468569342.17731
per,2019,69871452970.9646
per,2020,61594699176.73209
phl,1960,2601264272.73156
phl,1961,2875014245.64063
phl,1962,1727429662.69705
phl,1963,1954279270.63367
phl,1964,2076787288.42462
phl,1965,2245042688.18941
phl,1966,2464632093.05184
phl,1967,2696244803.27844
phl,1968,2936006383.57054
phl,1969,3218188887.56331
phl,1970,2677950248.70181
phl,1971,3012882514.18403
phl,1972,3372732405.55037
phl,1973,4324103295.94888
phl,1974,5980891825.38483
phl,1975,6555249659.79339
phl,1976,7759988411.67437
phl,1977,9081780536.94934
phl,1978,10510045172.3656
phl,1979,12925784064.5497
phl,1980,15736014761.5739
phl,1981,17460697357.94
phl,1982,18022278714.391
phl,1983,16272824423.5899
phl,1984,14943881845.2313
phl,1985,13578030579.104
phl,1986,13018771786.4068
phl,1987,14424744613.0707
phl,1988,16788968889.3562
phl,1989,18744371803.3429
phl,1990,19278316045.2881
phl,1991,19502555795.5979
phl,1992,22028637700.1234
phl,1993,22518556850.9141
phl,1994,26457099209.4547
phl,1995,30188022473.10749
phl,1996,33755320551.8656
phl,1997,33558893897.99
phl,1998,25985280786.3913
phl,1999,28732871434.0075
phl,2000,29263713361.83
phl,2001,27541628757.8213
phl,2002,29324972325.6988
phl,2003,30063811943.8794
phl,2004,31938443352.8695
phl,2005,36322638142.7895
phl,2006,42715946936.5771
phl,2007,51474867710.0079
phl,2008,59509816529.5786
phl,2009,55471703570.1454
phl,2010,67385521204.7101
phl,2011,73400500831.8253
phl,2012,82241713139.0414
phl,2013,87372332621.36591
phl,2014,92360945966.1369
phl,2015,93410762377.71408
phl,2016,96499037058.1353
phl,2017,98959954575.33969
phl,2018,106007916411.582
phl,2019,114281109497.39301
phl,2020,102656200237.80901
plw,2000,20703900
plw,2001,27773800
plw,2002,33876100
plw,2003,26048300
plw,2004,24200700
plw,2005,24491500
plw,2006,21308100
plw,2007,20694300
plw,2008,17076400
plw,2009,15624200
plw,2010,17369600
plw,2011,16096000
plw,2012,16720600
plw,2013,16207700
plw,2014,17087700
plw,2015,19537400
plw,2016,30400000
plw,2017,23300000
plw,2018,25600000
plw,2019,26400000
plw,2020,34500000
png,1961,32928004.7116
png,1962,37184005.32058
png,1963,42448006.0738
png,1964,47936006.85907
png,1965,61597043.34192
png,1966,79516183.22321
png,1967,87691790.79404
png,1968,89931683.2792
png,1969,101803113.45055
png,1970,142681151.30474
png,1971,175577707.29497
png,1972,242754491.01796
png,1973,469109501.49126
png,1974,511554471.07794
png,1975,386438015.44705
png,1976,379667003.02724
png,1977,427975739.19636
png,1978,495133305.12061
png,1979,667041303.737
png,1980,683410344.31361
png,1981,580534918.27637
png,1982,550304671.63169
png,1983,714627436.90946
png,1984,601379924.32673
png,1985,635709387.18384
png,1986,751286802.55302
png,1987,996034805.59533
png,1988,1249106216.12271
png,1989,1047857126.22264
png,1990,979148661.50052
png,1991,1303781302.52101
png,1992,1740203400.37321
png,1993,1935711365.49469
png,1994,1778009950.24876
png,1995,1486528962.73013
png,1996,1794613050.07587
png,1997,1471236315.45917
