geo,time,nv_srv_totl_kd_zg
ltu,2005,7.32687
ltu,2006,5.94483
ltu,2007,11.00285
ltu,2008,3.05072
ltu,2009,-10.82965
ltu,2010,1.16338
ltu,2011,4.19583
ltu,2012,4.33588
ltu,2013,3.47024
ltu,2014,2.49692
ltu,2015,2.25542
ltu,2016,3.66756
ltu,2017,4.09379
ltu,2018,4.54956
ltu,2019,4.3111
ltu,2020,-1.17711
lux,1996,1.20938
lux,1997,4.50402
lux,1998,7.0579
lux,1999,7.76233
lux,2000,6.71372
lux,2001,4.72663
lux,2002,2.6742
lux,2003,1.85003
lux,2004,4.134
lux,2005,2.72635
lux,2006,7.99483
lux,2007,7.11332
lux,2008,1.70909
lux,2009,-2.13303
lux,2010,3.72044
lux,2011,1.18134
lux,2012,1.16901
lux,2013,2.73306
lux,2014,1.68102
lux,2015,3.92109
lux,2016,4.93739
lux,2017,2.15543
lux,2018,1.88168
lux,2019,2.2908
lux,2020,-0.27418
lva,1996,2.9091
lva,1997,7.5084
lva,1998,7.45751
lva,1999,5.3259
lva,2000,6.00128
lva,2001,6.92023
lva,2002,5.72476
lva,2003,9.75589
lva,2004,8.77993
lva,2005,12.58857
lva,2006,10.98721
lva,2007,10.26286
lva,2008,-0.55534
lva,2009,-8.45674
lva,2010,-4.75579
lva,2011,1.21161
lva,2012,6.7736
lva,2013,2.38339
lva,2014,2.40925
lva,2015,3.30779
lva,2016,2.63713
lva,2017,2.26721
lva,2018,3.75792
lva,2019,2.11558
lva,2020,-4.7026
mac,2009,5.29076
mac,2010,32.3933
mac,2011,24.17784
mac,2012,9.5767
mac,2013,13.5089
mac,2014,-3.52272
mac,2015,-22.69114
mac,2016,1.17694
mac,2017,10.96428
mac,2018,6.7536
mac,2019,-3.04121
mac,2020,-55.69061
mar,1981,2.95063
mar,1982,5.29567
mar,1983,3.75251
mar,1984,6.2679
mar,1985,3.6679
mar,1986,3.79187
mar,1987,3.23024
mar,1988,6.55787
mar,1989,4.58752
mar,1990,3.39491
mar,1991,4.85037
mar,1992,4.95715
mar,1993,0.30467
mar,1994,3.60776
mar,1995,1.62852
mar,1996,3.28673
mar,1997,1.71943
mar,1998,4.31412
mar,1999,5.27399
mar,2000,5.36893
mar,2001,6.08146
mar,2002,2.44273
mar,2003,4.52234
mar,2004,5.64575
mar,2005,6.4422
mar,2006,5.48734
mar,2007,7.00357
mar,2008,4.42813
mar,2009,3.67241
mar,2010,2.92906
mar,2011,6.19144
mar,2012,6.30398
mar,2013,1.94521
mar,2014,2.3473
mar,2015,1.67463
mar,2016,2.92794
mar,2017,2.77253
mar,2018,3.08681
mar,2019,4.02215
mar,2020,-7.06567
mco,2011,6.88196
mco,2012,1.41918
mco,2013,7.99142
mco,2014,8.86843
mda,1996,5.46002
mda,1997,-0.29985
mda,1998,2.33092
mda,1999,8.10391
mda,2000,-8.21681
mda,2001,3.56524
mda,2002,9.74483
mda,2003,6.62757
mda,2004,2.64276
mda,2005,8.34842
mda,2006,7.17613
mda,2007,13.29035
mda,2008,3.62414
mda,2009,-1.85578
mda,2010,5.33883
mda,2011,4.38174
mda,2012,2.6574
mda,2013,3.99118
mda,2014,3.25878
mda,2015,1.43255
mda,2016,3.92483
mda,2017,3.50744
mda,2018,3.03286
mda,2019,4.90415
mda,2020,-5.71171
mdg,1996,7.45723
mdg,1997,5.18582
mdg,1998,5.30184
mdg,1999,6.12095
mdg,2000,5.05337
mdg,2001,5.68483
mdg,2002,-15.0428
mdg,2003,12.94114
mdg,2004,6.48055
mdg,2005,6.26173
mdg,2006,7.5787
mdg,2007,7.57803
mdg,2008,4.52016
mdg,2009,-3.24402
mdg,2010,0.07861
mdg,2011,0.63302
mdg,2012,2.47395
mdg,2013,0.83155
mdg,2014,2.92283
mdg,2015,1.1956
mdg,2016,4.26241
mdg,2017,4.71761
mdg,2018,-0.59605
mdg,2019,3.80152
mdg,2020,-5.8813
mdv,1996,8.73201
mdv,1997,8.22651
mdv,1998,6.77531
mdv,1999,5.7665
mdv,2000,5.09528
mdv,2001,-7.35484
mdv,2002,6.12748
mdv,2003,16.40079
mdv,2004,4.62594
mdv,2005,-17.66087
mdv,2006,30.65466
mdv,2007,10.58981
mdv,2008,10.94183
mdv,2009,-3.65849
mdv,2010,7.30318
mdv,2011,6.94038
mdv,2012,2.59393
mdv,2013,8.78271
mdv,2014,6.96105
mdv,2015,2.3682
mdv,2016,6.68891
mdv,2017,6.19394
mdv,2018,7.27263
mdv,2019,8.56536
mdv,2020,-34.25964
mex,1966,5.8214
mex,1967,5.91572
mex,1968,10.64438
mex,1969,2.6482
mex,1970,6.66606
mex,1971,4.97934
mex,1972,9.08087
mex,1973,7.25367
mex,1974,6.30601
mex,1975,7.03561
mex,1976,4.8138
mex,1977,3.67279
mex,1978,7.93452
mex,1979,10.06722
mex,1980,9.23973
mex,1981,8.5771
mex,1982,0.70917
mex,1983,-1.26868
mex,1984,3.11121
mex,1985,0.84244
mex,1986,-1.98139
mex,1987,1.37998
mex,1988,1.27056
mex,1989,3.84585
mex,1990,4.43328
mex,1991,4.89174
mex,1992,3.87909
mex,1993,2.84944
mex,1994,4.6628
mex,1995,-3.58434
mex,1996,3.97512
mex,1997,6.58029
mex,1998,4.82643
mex,1999,3.53815
mex,2000,5.73484
mex,2001,0.3275
mex,2002,0.87855
mex,2003,1.12277
mex,2004,4.04396
mex,2005,2.69856
mex,2006,4.4164
mex,2007,3.05809
mex,2008,2.34399
mex,2009,-4.12099
mex,2010,5.65109
mex,2011,4.48854
mex,2012,4.08001
mex,2013,2.17611
mex,2014,2.73429
mex,2015,4.33246
mex,2016,3.44323
mex,2017,3.09938
mex,2018,2.92709
mex,2019,0.58536
mex,2020,-7.71707
mhl,1998,-3.61371
mhl,1999,-2.97743
mhl,2000,6.2193
mhl,2001,5.73681
mhl,2002,3.3299
mhl,2003,2.22728
mhl,2004,1.19982
mhl,2005,2.90675
mhl,2006,-4.34165
mhl,2007,5.23586
mhl,2008,-7.19519
mhl,2009,3.16999
mhl,2010,3.12956
mhl,2011,-0.72953
mhl,2012,2.69815
mhl,2013,2.53631
mhl,2014,0.33162
mhl,2015,4.15269
mhl,2016,1.87328
mhl,2017,5.12394
mhl,2018,3.24292
mhl,2019,1.16727
mhl,2020,-1.87384
mkd,1991,-2.96867
mkd,1992,-2.47052
mkd,1993,-0.55388
mkd,1994,0.53685
mkd,1995,-11.82496
mkd,1996,1.81326
mkd,1997,3.16372
mkd,1998,3.18781
mkd,1999,5.28209
mkd,2000,4.07608
mkd,2001,-1.74007
mkd,2002,-0.00731
mkd,2003,-2.97381
mkd,2004,4.86891
mkd,2005,2.95438
mkd,2006,4.5166
mkd,2007,12.85078
mkd,2008,3.89783
mkd,2009,-3.46126
mkd,2010,4.87631
mkd,2011,-4.66317
mkd,2012,3.83899
mkd,2013,2.62642
mkd,2014,3.77124
mkd,2015,4.85062
mkd,2016,4.68557
mkd,2017,3.15828
mkd,2018,2.66083
mkd,2019,5.1367
mkd,2020,-4.67118
mli,1969,3.70841
mli,1970,0.231
mli,1971,6.13695
mli,1972,2.569
mli,1973,5.84402
mli,1974,-1.45512
mli,1975,-1.52883
mli,1976,11.62505
mli,1977,13.62344
mli,1978,6.34865
mli,1979,-1.46348
mli,1980,10.39568
mli,1981,-4.32584
mli,1982,1.5088
mli,1983,-7.37843
mli,1984,1.82087
mli,1985,-0.28701
mli,1986,20.28663
mli,1987,2.69262
mli,1988,-0.13916
mli,1989,7.38972
mli,1990,4.17739
mli,1991,-2.5024
mli,1992,11.7452
mli,1993,-3.21866
mli,1994,3.17217
mli,1995,3.77993
mli,1996,0.92102
mli,1997,7.05579
mli,1998,4.82902
mli,1999,7.57167
mli,2000,-0.77955
mli,2001,10.47455
mli,2002,2.68478
mli,2003,5.34478
mli,2004,3.68817
mli,2005,8.76427
mli,2006,6.95126
mli,2007,7.32671
mli,2008,4.88543
mli,2009,-0.08925
mli,2010,9.87598
mli,2011,7.35774
mli,2012,-2.94097
mli,2013,7.25714
mli,2014,5.41109
mli,2015,6.86613
mli,2016,6.17211
mli,2017,5.20708
mli,2018,4.76501
mli,2019,5.20932
mli,2020,1.35635
mmr,2012,4.26479
mmr,2013,10.35556
mmr,2014,11.12718
mmr,2015,9.69409
mmr,2016,8.8873
mmr,2017,8.10515
mmr,2018,8.66278
mmr,2019,8.27935
mmr,2020,3.41157
mne,2001,-4.06773
mne,2002,0.16824
mne,2003,-4.35513
mne,2004,1.06197
mne,2005,2.16366
mne,2006,10.05379
mne,2007,3.85118
mne,2008,4.11668
mne,2009,-0.94007
mne,2010,2.48934
mne,2011,3.93612
mne,2012,0.70287
mne,2013,1.70863
mne,2014,2.30784
mne,2015,4.35234
mne,2016,1.14667
mne,2017,4.58814
mne,2018,3.97454
mne,2019,4.8219
mne,2020,-15.87773
mng,2011,17.79003
mng,2012,10.26617
mng,2013,7.84363
mng,2014,7.77664
mng,2015,0.63786
mng,2016,2.72385
mng,2017,7.10138
mng,2018,5.05176
mng,2019,6.36508
mng,2020,-6.52473
moz,1992,5.92856
moz,1993,4.99504
moz,1994,12.93801
moz,1995,-7.46742
moz,1996,4.90825
moz,1997,9.6972
moz,1998,6.40223
moz,1999,6.42484
moz,2000,5.94545
moz,2001,11.56824
moz,2002,5.36516
moz,2003,4.28918
moz,2004,7.2906
moz,2005,7.86055
moz,2006,10.46241
moz,2007,8.19786
moz,2008,8.32003
moz,2009,6.83844
moz,2010,9.50686
moz,2011,8.61159
moz,2012,11.15061
moz,2013,5.9435
moz,2014,9.98962
moz,2015,7.36018
moz,2016,2.3652
moz,2017,1.56467
moz,2018,2.86239
moz,2019,2.94637
moz,2020,-2.69886
mrt,1965,111.34638
mrt,1966,-4.74039
mrt,1967,-15.13427
mrt,1968,-6.08245
mrt,1969,116.47709
mrt,1970,76.201
mrt,1971,17.47101
mrt,1972,-37.93924
mrt,1973,16.48906
mrt,1974,11.99462
mrt,1975,30.28309
mrt,1976,10.42159
mrt,1977,4.68105
mrt,1978,3.26371
mrt,1979,-0.12678
mrt,1980,10.64992
mrt,1981,-4.00139
mrt,1982,-10.24804
mrt,1983,1.1639
mrt,1984,-12.53653
mrt,1985,-21.26994
mrt,1986,23.43689
mrt,1987,22.87485
mrt,1988,-0.03679
mrt,1989,3.94325
mrt,1990,-1.79256
mrt,1991,-0.76497
mrt,1992,-1.32834
mrt,1993,-2.60833
mrt,1994,12.72168
mrt,1995,-3.28502
mrt,1996,5.04239
mrt,1997,25.55006
mrt,1998,6.35983
mrt,1999,6.46764
mrt,2000,10.40238
mrt,2001,2.84425
mrt,2002,2.43655
mrt,2003,11.97292
mrt,2004,-0.70187
mrt,2005,2.29498
mrt,2006,18.53781
mrt,2007,4.72496
mrt,2008,5.52274
mrt,2009,6.70445
mrt,2010,5.20222
mrt,2011,6.41558
mrt,2012,2.53875
mrt,2013,4.75786
mrt,2014,10.55829
mrt,2015,5.00365
mrt,2016,0.41893
mrt,2017,11.51162
mrt,2018,5.486
mrt,2019,6.1736
mrt,2020,-1.45053
mus,1977,9.22413
mus,1978,4.12292
mus,1979,4.29942
mus,1980,-2.01862
mus,1981,3.19785
mus,1982,2.69363
mus,1983,4.68647
mus,1984,3.65767
mus,1985,2.6036
mus,1986,4.02653
mus,1987,9.40812
mus,1988,7.4538
mus,1989,6.64364
mus,1990,6.06217
mus,1991,5.0608
mus,1992,6.76375
mus,1993,7.2318
mus,1994,6.4904
mus,1995,5.28322
mus,1996,6.22699
mus,1997,6.25853
mus,1998,6.37524
mus,1999,5.31665
mus,2000,9.33346
mus,2001,3.27455
mus,2002,4.71555
mus,2003,8.01047
mus,2004,5.14025
mus,2005,5.85047
mus,2006,6.37648
mus,2007,6.30299
mus,2008,5.54856
mus,2009,3.10054
mus,2010,5.46759
mus,2011,5.31328
mus,2012,4.77182
mus,2013,4.32875
mus,2014,4.92206
mus,2015,4.43266
mus,2016,4.44991
mus,2017,3.91645
mus,2018,4.01723
mus,2019,3.24123
mus,2020,-14.12015
mwi,1961,7.6396
mwi,1962,0.66836
mwi,1963,-1.39108
mwi,1964,2.6611
mwi,1965,13.61649
mwi,1966,13.24904
mwi,1967,7.28155
mwi,1968,-1.92308
mwi,1969,5.88236
mwi,1970,0.4793
mwi,1971,16.21856
mwi,1972,6.23135
mwi,1973,2.30066
mwi,1974,7.17596
mwi,1975,6.08682
mwi,1976,4.99773
mwi,1977,4.91803
mwi,1978,9.74507
mwi,1979,4.39615
mwi,1980,0.40675
mwi,1981,-5.29012
mwi,1982,2.50345
mwi,1983,3.71871
mwi,1984,5.3603
mwi,1985,4.57098
mwi,1986,-0.2148
mwi,1987,1.62524
mwi,1988,3.17729
mwi,1989,1.34469
mwi,1990,5.69229
mwi,1991,8.73023
mwi,1992,-7.33298
mwi,1993,9.69184
mwi,1994,-10.24018
mwi,1995,16.72882
mwi,1996,7.31668
mwi,1997,3.79242
mwi,1998,3.89525
mwi,1999,3.04228
mwi,2000,1.57608
mwi,2001,-4.97496
mwi,2002,1.7
mwi,2003,5.70564
mwi,2004,5.4205
mwi,2005,3.26873
mwi,2006,4.7
mwi,2007,10.6464
mwi,2008,14.8906
mwi,2009,6.8968
mwi,2010,6.35041
mwi,2011,5.51923
mwi,2012,4.44194
mwi,2013,5.79617
mwi,2014,5.82839
mwi,2015,4.91812
mwi,2016,4.74979
mwi,2017,4.22599
mwi,2018,4.53701
mwi,2019,5.51018
mwi,2020,-0.47295
mys,1971,6.65924
mys,1972,21.46146
mys,1973,38.44838
mys,1974,31.84469
mys,1975,9.06331
mys,1976,-1.69565
mys,1977,21.75184
mys,1978,7.74274
mys,1979,4.04278
mys,1980,23.51297
mys,1981,19.48152
mys,1982,3.6969
mys,1983,3.79891
mys,1984,5.3962
mys,1985,-1.01739
mys,1986,-7.48128
mys,1987,6.50538
mys,1988,13.46397
mys,1989,25.38447
mys,1990,18.53912
mys,1991,14.90275
mys,1992,12.88328
mys,1993,20.00229
mys,1994,13.2898
mys,1995,7.24331
mys,1996,9.3043
mys,1997,10.22194
mys,1998,-6.45395
mys,1999,5.52269
mys,2000,7.49273
mys,2001,4.38879
mys,2002,7.47202
mys,2003,3.96158
mys,2004,7.14819
mys,2005,8.56817
mys,2006,6.89557
mys,2007,18.65529
mys,2008,8.63904
mys,2009,2.45564
mys,2010,5.29031
mys,2011,7.18088
mys,2012,6.63652
mys,2013,6.02575
mys,2014,6.76793
mys,2015,5.33559
mys,2016,5.71352
mys,2017,6.46148
mys,2018,6.95483
mys,2019,6.19897
mys,2020,-5.70499
nam,1981,8.6889
nam,1982,6.9167
nam,1983,1.84917
nam,1984,2.99609
nam,1985,1.4896
nam,1986,2.98111
nam,1987,3.57235
nam,1988,2.32837
nam,1989,3.29405
nam,1990,2.77936
nam,1991,8.42044
nam,1992,6.22629
nam,1993,4.20132
nam,1994,-4.25963
nam,1995,4.85222
nam,1996,5.0575
nam,1997,4.19947
nam,1998,2.14814
nam,1999,3.6766
nam,2000,3.9246
nam,2001,3.20784
nam,2002,1.19577
nam,2003,6.9283
nam,2004,10.36438
nam,2005,2.13322
nam,2006,5.52679
nam,2007,7.44607
nam,2008,5.1483
nam,2009,6.04512
nam,2010,4.60241
nam,2011,7.44087
nam,2012,3.87298
nam,2013,7.30711
nam,2014,7.21041
nam,2015,7.27255
nam,2016,2.2853
nam,2017,-0.91999
nam,2018,-1.04078
nam,2019,1.11649
nam,2020,-5.66201
ner,1991,-0.07101
ner,1992,0.84365
ner,1993,1.82585
ner,1994,2.50092
ner,1995,2.78974
ner,1996,-7.14878
ner,1997,1.91823
ner,1998,0.05992
ner,1999,2.42336
ner,2000,2.60941
ner,2001,4.40867
ner,2002,2.22642
ner,2003,-0.48716
ner,2004,4.72263
ner,2005,7.4764
ner,2006,3.94181
ner,2007,4.38968
ner,2008,2.89663
ner,2009,5.42234
ner,2010,2.62938
ner,2011,6.22279
ner,2012,3.5562
ner,2013,7.4762
ner,2014,7.61623
ner,2015,7.72024
ner,2016,3.89826
ner,2017,3.98856
ner,2018,5.00188
ner,2019,6.9809
ner,2020,2.34323
nga,1982,3.17437
nga,1983,-0.71816
nga,1984,-3.7996
nga,1985,2.72024
nga,1986,3.18737
nga,1987,3.30754
nga,1988,4.93293
nga,1989,4.5887
nga,1990,6.491
nga,1991,2.74887
nga,1992,3.48254
nga,1993,3.5805
nga,1994,1.87403
nga,1995,1.97323
nga,1996,2.50091
nga,1997,3.64259
nga,1998,4.65435
nga,1999,4.00404
nga,2000,3.35008
nga,2001,7.38906
nga,2002,11.38343
nga,2003,2.55345
nga,2004,19.9984
nga,2005,10.63187
nga,2006,12.37009
nga,2007,12.85629
nga,2008,13.00123
nga,2009,12.42736
nga,2010,12.87526
nga,2011,4.89637
nga,2012,3.9687
nga,2013,8.38354
nga,2014,6.84599
nga,2015,4.78104
nga,2016,-0.81542
nga,2017,-0.91345
nga,2018,1.82729
nga,2019,2.21747
nga,2020,-2.22233
nic,1961,3.08718
nic,1962,1.87381
nic,1963,7.26879
nic,1964,6.82868
nic,1965,6.43179
nic,1966,2.90251
nic,1967,3.55196
nic,1968,4.57989
nic,1969,3.02755
nic,1970,7.35814
nic,1971,2.38747
nic,1972,-0.5142
nic,1973,6.1282
nic,1974,10.57259
nic,1975,-1.42327
nic,1976,4.73076
nic,1977,6.1674
nic,1978,-17.76918
nic,1979,-27.41378
nic,1980,11.12285
nic,1981,4.03027
nic,1982,-1.52769
nic,1983,-0.65381
nic,1984,-2.7417
nic,1985,-4.81342
nic,1986,-0.60886
nic,1987,0.6542
nic,1988,-10.97515
nic,1989,-1.36317
nic,1990,-0.07851
nic,1991,2.81732
nic,1992,1.23118
nic,1993,-1.50492
nic,1994,1.28528
nic,1995,3.66917
nic,1996,4.56689
nic,1997,5.93777
nic,1998,5.04027
nic,1999,5.69258
nic,2000,3.98617
nic,2001,4.10925
nic,2002,2.85894
nic,2003,3.81187
nic,2004,4.67919
nic,2005,3.24601
nic,2006,4.0017
nic,2007,4.62983
nic,2008,5.94715
nic,2009,-1.79957
nic,2010,5.06718
nic,2011,4.02624
nic,2012,5.18121
nic,2013,4.82295
nic,2014,5.12889
nic,2015,5.0826
nic,2016,5.37362
nic,2017,4.83624
nic,2018,-4.76095
nic,2019,-4.9538
nic,2020,-3.32359
nld,1970,7.84764
nld,1971,6.73479
nld,1972,4.73948
nld,1973,6.67364
nld,1974,5.52712
nld,1975,2.4842
nld,1976,4.68195
nld,1977,3.78562
nld,1978,4.51421
nld,1979,3.43406
nld,1980,2.29238
nld,1981,1.27864
nld,1982,-0.10134
nld,1983,2.3181
nld,1984,2.63888
nld,1985,2.28718
nld,1986,2.69387
nld,1987,2.4765
nld,1988,2.43695
nld,1989,4.20893
nld,1990,4.50269
nld,1991,2.74295
nld,1992,1.90865
nld,1993,1.8233
nld,1994,2.58842
nld,1995,3.33788
nld,1996,3.78773
nld,1997,5.7028
nld,1998,5.22973
nld,1999,4.97135
nld,2000,4.71828
nld,2001,2.55168
nld,2002,0.38052
nld,2003,0.59044
nld,2004,1.76896
nld,2005,2.13697
nld,2006,3.82647
nld,2007,3.74732
nld,2008,2.62358
nld,2009,-2.11003
nld,2010,1.531
nld,2011,1.99799
nld,2012,-0.36981
nld,2013,0.31271
nld,2014,1.82617
nld,2015,2.0944
nld,2016,1.87216
nld,2017,2.54476
nld,2018,2.26492
nld,2019,2.29183
nld,2020,-4.2762
nor,1971,4.65283
nor,1972,4.95833
nor,1973,3.19963
nor,1974,5.74252
nor,1975,4.25472
nor,1976,7.5074
nor,1977,4.15235
nor,1978,0.51517
nor,1979,4.43876
nor,1980,4.83012
nor,1981,3.04484
nor,1982,0.03884
nor,1983,1.97788
nor,1984,5.38326
nor,1985,5.86704
nor,1986,3.50131
nor,1987,1.1798
nor,1988,1.24192
nor,1989,-0.76352
nor,1990,2.21255
nor,1991,3.5365
nor,1992,2.29037
nor,1993,3.34064
nor,1994,3.90201
nor,1995,2.61744
nor,1996,3.81013
nor,1997,4.65581
nor,1998,5.47751
nor,1999,3.59465
nor,2000,3.071
nor,2001,2.21005
nor,2002,1.11902
nor,2003,1.27245
nor,2004,4.09237
nor,2005,3.9043
nor,2006,4.78999
nor,2007,4.46937
nor,2008,1.52492
nor,2009,-0.75678
nor,2010,2.18196
nor,2011,1.78824
nor,2012,2.95285
nor,2013,2.10969
nor,2014,2.11653
nor,2015,2.16586
nor,2016,1.34112
nor,2017,1.68431
nor,2018,2.73545
nor,2019,1.79485
nor,2020,-3.01527
npl,1966,1.1866
npl,1967,1.98692
npl,1968,0.64458
npl,1969,5.07127
npl,1970,4.73458
npl,1971,-6.13603
npl,1972,5.0581
npl,1973,-17.84179
npl,1974,6.79933
npl,1975,0.73347
npl,1976,6.44191
npl,1977,4.59195
npl,1978,6.80769
npl,1979,1.85383
npl,1980,1.29509
npl,1981,3.72551
npl,1982,2.82147
npl,1983,-5.17809
npl,1984,10.79304
npl,1985,4.03011
npl,1986,5.13993
npl,1987,4.27144
npl,1988,6.69727
npl,1989,4.06921
npl,1990,3.50089
npl,1991,9.53608
npl,1992,6.57296
npl,1993,6.49713
npl,1994,7.31097
npl,1995,5.10647
npl,1996,5.56918
npl,1997,4.93362
npl,1998,5.82015
npl,1999,5.27102
npl,2000,6.20783
npl,2001,5.7164
npl,2002,-1.77664
npl,2003,3.67876
npl,2004,6.81947
npl,2005,3.32794
npl,2006,5.62825
npl,2007,4.51136
npl,2008,7.3499
npl,2009,6.00198
npl,2010,5.8258
npl,2011,3.42482
npl,2012,4.48106
npl,2013,4.30254
npl,2014,6.04945
npl,2015,5.37274
npl,2016,1.18674
npl,2017,8.37998
npl,2018,9.25347
npl,2019,6.76326
npl,2020,-3.96557
nzl,1978,2.51882
nzl,1979,1.3853
nzl,1980,1.03232
nzl,1981,2.813
nzl,1982,0.93399
nzl,1983,3.78677
nzl,1984,3.42907
nzl,1985,4.40895
nzl,1986,8.74602
nzl,1987,1.62497
nzl,1988,0.70597
nzl,1989,0.26472
nzl,1990,0.81971
nzl,1991,0.22068
nzl,1992,1.77028
nzl,1993,5.32589
nzl,1994,4.58992
nzl,1995,5.44156
nzl,1996,3.16928
nzl,1997,2.66242
nzl,1998,2.21684
nzl,1999,5.60668
nzl,2000,3.88435
nzl,2001,4.85648
nzl,2002,3.59574
nzl,2003,4.22082
nzl,2004,4.50737
nzl,2005,3.9102
nzl,2006,4.01122
nzl,2007,3.21353
nzl,2008,0.31328
nzl,2009,0.05884
nzl,2010,2.54485
nzl,2011,3.01189
nzl,2012,2.04449
nzl,2013,3.14778
nzl,2014,3.50917
nzl,2015,3.64044
nzl,2016,4.04344
nzl,2017,3.96979
nzl,2018,3.06979
nzl,2019,1.97502
omn,1999,0.06659
omn,2000,1.18772
omn,2001,4.63362
omn,2002,4.13704
omn,2003,5.57297
omn,2004,9.56289
omn,2005,7.19306
omn,2006,10.8517
omn,2007,11.15108
omn,2008,9.3503
omn,2009,2.38979
omn,2010,4.1123
omn,2011,6.20352
omn,2012,12.4455
omn,2013,7.44167
omn,2014,5.08248
omn,2015,4.0735
omn,2016,3.25411
omn,2017,3.10545
omn,2018,0.99028
omn,2019,0.34401
omn,2020,-4.81508
pak,1961,5.88361
pak,1962,0.54219
pak,1963,11.22126
pak,1964,6.65798
pak,1965,12.98146
pak,1966,14.44793
pak,1967,0.73703
pak,1968,3.08601
pak,1969,5.62329
pak,1970,7.02963
pak,1971,2.54346
pak,1972,3.54788
pak,1973,9.64221
pak,1974,9.78982
pak,1975,10.03778
pak,1976,1.45359
pak,1977,3.02911
pak,1978,10.50643
pak,1979,6.1088
pak,1980,5.90652
pak,1981,6.5779
pak,1982,7.89818
pak,1983,9.24157
pak,1984,7.89672
pak,1985,7.92303
pak,1986,5.76959
pak,1987,5.86248
pak,1988,6.76683
pak,1989,3.80974
pak,1990,4.47817
pak,1991,5.21027
pak,1992,6.75878
pak,1993,4.63396
pak,1994,4.20214
pak,1995,4.79795
pak,1996,4.99177
pak,1997,3.6109
pak,1998,1.64489
pak,1999,4.99135
pak,2000,4.15217
pak,2001,5.08979
pak,2002,3.51461
pak,2003,5.73752
pak,2004,6.44545
pak,2005,8.1387
pak,2006,8.20193
pak,2007,5.58441
pak,2008,4.93848
pak,2009,1.33149
pak,2010,3.20625
pak,2011,3.94034
pak,2012,4.39714
pak,2013,5.13326
pak,2014,4.45948
pak,2015,4.36123
pak,2016,5.7228
pak,2017,6.47016
pak,2018,6.34818
pak,2019,3.78995
pak,2020,-0.55006
pan,1971,9.04221
pan,1972,6.86318
pan,1973,5.19643
pan,1974,7.50894
pan,1975,1.19488
pan,1976,0.20694
pan,1977,3.66861
pan,1978,8.84697
pan,1979,5.4796
pan,1980,17.06471
pan,1981,10.38359
pan,1982,6.15423
pan,1983,-3.56289
pan,1984,2.18549
pan,1985,3.97196
pan,1986,2.96744
pan,1987,-3.03581
pan,1988,-10.47468
pan,1989,1.89847
pan,1990,7.42709
pan,1991,9.70202
pan,1992,8.16759
pan,1993,2.36228
pan,1994,2.4314
pan,1995,1.66608
pan,1996,4.46018
pan,1997,7.33108
pan,1998,7.81614
pan,1999,2.35182
pan,2000,5.0043
pan,2001,2.72222
pan,2002,2.16643
pan,2003,3.41744
pan,2004,8.60517
pan,2005,8.33505
pan,2006,9.19182
pan,2007,12.40207
pan,2008,8.71522
pan,2009,1.8436
pan,2010,5.35561
pan,2011,10.50324
pan,2012,7.03098
pan,2013,3.71829
pan,2014,3.16948
pan,2015,4.07551
pan,2016,4.35823
pan,2017,5.35684
pan,2018,4.34271
pan,2019,3.40719
pan,2020,-11.7455
per,1995,8.05038
per,1996,3.05369
per,1997,5.69615
per,1998,-0.96039
per,1999,1.00031
per,2000,2.55743
per,2001,-0.68042
per,2002,3.74054
per,2003,4.67734
per,2004,3.99925
per,2005,4.7953
per,2006,8.74961
per,2007,9.2236
per,2008,8.33229
per,2009,3.50969
per,2010,8.59761
per,2011,7.6878
per,2012,7.56353
per,2013,5.83677
per,2014,4.68926
per,2015,4.74915
per,2016,4.06773
per,2017,2.99006
per,2018,4.11783
per,2019,3.82395
per,2020,-11.14938
phl,1961,5.26848
phl,1962,5.55612
phl,1963,5.16273
phl,1964,4.56646
phl,1965,4.01709
phl,1966,4.33817
phl,1967,4.89909
phl,1968,4.45715
phl,1969,5.12485
phl,1970,4.2631
phl,1971,4.77658
phl,1972,4.10821
phl,1973,6.05577
phl,1974,4.74549
phl,1975,5.05535
phl,1976,6.02908
phl,1977,4.49963
phl,1978,5.62169
phl,1979,5.33805
phl,1980,6.01442
phl,1981,2.04922
phl,1982,6.47209
phl,1983,4.99781
phl,1984,-6.07752
phl,1985,-1.90227
phl,1986,4.24323
phl,1987,5.1331
phl,1988,6.8979
phl,1989,6.78
phl,1990,4.59835
phl,1991,0.28994
phl,1992,1.02674
phl,1993,2.50681
phl,1994,4.15338
phl,1995,4.76378
phl,1996,6.24466
phl,1997,5.30444
phl,1998,2.86142
phl,1999,4.56645
phl,2000,3.34806
phl,2001,3.85047
phl,2002,3.77194
phl,2003,5.30668
phl,2004,8.29368
phl,2005,5.28196
phl,2006,6.41364
phl,2007,7.69571
phl,2008,3.98869
phl,2009,3.42577
phl,2010,7.55322
phl,2011,5.16847
phl,2012,7.38087
phl,2013,7.57118
phl,2014,6.7175
phl,2015,7.41364
phl,2016,8.17415
phl,2017,7.35644
phl,2018,6.74261
phl,2019,7.24336
phl,2020,-9.19178
plw,2001,2.57176
plw,2002,-0.15175
plw,2003,3.81731
plw,2004,5.17743
plw,2005,2.45667
plw,2006,1.73788
plw,2007,3.67369
plw,2008,-5.70979
plw,2009,-2.7215
plw,2010,-0.32866
plw,2011,5.25502
plw,2012,1.68342
plw,2013,-0.44757
plw,2014,5.62489
