geo,time,bm_gsr_cmcp_zs
ltu,2018,26.51053
ltu,2019,29.75122
ltu,2020,35.47673
lux,1999,23.46942
lux,2000,25.08177
lux,2001,26.73316
lux,2002,16.12597
lux,2003,20.74094
lux,2004,22.33838
lux,2005,19.91241
lux,2006,19.39534
lux,2007,17.67439
lux,2008,21.26957
lux,2009,24.39124
lux,2010,27.0284
lux,2011,28.67221
lux,2012,32.26137
lux,2013,32.91383
lux,2014,31.97191
lux,2015,33.31241
lux,2016,35.72915
lux,2017,35.21152
lux,2018,36.96051
lux,2019,41.04137
lux,2020,42.58508
lux,2021,38.22728
lva,1992,24.78407
lva,1993,16.53205
lva,1994,34.72283
lva,1995,21.41179
lva,1996,22.5534
lva,1997,17.72171
lva,1998,26.90383
lva,1999,27.28042
lva,2008,33.54482
lva,2009,33.49552
lva,2010,34.40935
lva,2011,32.86557
lva,2012,35.49393
lva,2013,34.50291
lva,2014,34.22132
lva,2015,34.73914
lva,2016,37.30752
lva,2017,38.59953
lva,2018,42.50105
lva,2019,44.11579
lva,2020,54.87061
lva,2021,58.79235
mac,2002,41.01111
mac,2003,45.36193
mac,2004,42.06628
mac,2005,43.29613
mac,2006,43.79552
mac,2007,48.504
mac,2008,51.19324
mac,2009,46.16528
mac,2010,43.74558
mac,2011,45.32066
mac,2012,48.19675
mac,2013,42.74213
mac,2014,41.84719
mac,2015,40.79528
mac,2016,38.56645
mac,2017,41.80941
mac,2018,42.76602
mac,2019,36.02335
mac,2020,35.15313
mar,1975,44.66976
mar,1976,66.05278
mar,1977,61.70892
mar,1978,63.7348
mar,1979,61.13208
mar,1980,55.46189
mar,1981,55.73218
mar,1982,54.36543
mar,1983,55.163
mar,1984,47.22074
mar,1985,49.25874
mar,1986,63.90032
mar,1987,57.40799
mar,1988,49.55957
mar,1989,47.36997
mar,1990,45.31359
mar,1991,37.61874
mar,1992,35.85384
mar,1993,43.84449
mar,1994,41.55045
mar,1995,47.10329
mar,1996,47.23188
mar,1997,46.26811
mar,1998,45.76172
mar,1999,42.8244
mar,2000,43.22589
mar,2001,42.89712
mar,2002,44.18718
mar,2003,39.45156
mar,2004,41.14807
mar,2005,40.91164
mar,2006,43.22014
mar,2007,40.81965
mar,2008,41.42402
mar,2009,46.35574
mar,2010,44.40097
mar,2011,42.4001
mar,2012,39.75127
mar,2013,40.00418
mar,2014,40.27452
mar,2015,41.41634
mar,2016,43.73122
mar,2017,38.95199
mar,2018,37.50742
mar,2019,34.52422
mar,2020,40.33505
mda,1994,18.21071
mda,1995,11.50163
mda,1996,18.12391
mda,1997,14.82701
mda,1998,27.65882
mda,1999,30.93113
mda,2000,32.02544
mda,2001,29.26562
mda,2002,31.48961
mda,2003,30.22081
mda,2004,33.8954
mda,2005,29.92059
mda,2006,23.72064
mda,2007,24.9101
mda,2008,24.25734
mda,2009,27.5941
mda,2010,25.45363
mda,2011,22.54109
mda,2012,24.37546
mda,2013,26.12242
mda,2014,26.29671
mda,2015,29.13649
mda,2016,32.5885
mda,2017,29.91982
mda,2018,31.12753
mda,2019,31.2478
mda,2020,33.49012
mdg,1974,20.23211
mdg,1975,22.69146
mdg,1976,21.36046
mdg,1977,21.52239
mdg,1978,22.86089
mdg,1979,30.03527
mdg,1980,28.03596
mdg,1981,33.52497
mdg,1982,31.72788
mdg,1983,35.32506
mdg,1984,32.74149
mdg,1985,30.17062
mdg,1986,31.67375
mdg,1987,35.809
mdg,1988,38.90831
mdg,1989,49.88856
mdg,1990,50.00138
mdg,1991,43.89346
mdg,1992,42.20445
mdg,1993,53.21682
mdg,1994,51.15899
mdg,1995,51.33943
mdg,1996,39.80043
mdg,1997,38.01771
mdg,1998,38.83207
mdg,1999,41.56091
mdg,2000,40.10116
mdg,2001,32.12237
mdg,2002,39.81073
mdg,2003,50.03511
mdg,2004,46.04735
mdg,2005,52.69897
mdg,2006,55.62479
mdg,2007,57.44679
mdg,2008,54.2631
mdg,2009,51.9152
mdg,2010,57.08129
mdg,2011,46.259
mdg,2012,42.33435
mdg,2013,38.1406
mdg,2014,33.25702
mdg,2015,32.70476
mdg,2016,37.15026
mdg,2017,37.99877
mdg,2018,42.31038
mdg,2019,42.62735
mdg,2020,51.79864
mdv,1977,0
mdv,1978,0
mdv,1979,4
mdv,1980,8.81671
mdv,1981,7.89981
mdv,1982,9.64361
mdv,1983,6.94087
mdv,1984,6.14035
mdv,1985,14.81481
mdv,1986,20.64605
mdv,1987,18.31631
mdv,1988,11.24385
mdv,1989,7.96178
mdv,1990,6.04833
mdv,1991,5.93261
mdv,1992,5.46559
mdv,1993,7.814
mdv,1994,5.43755
mdv,1995,8.25275
mdv,1996,7.85238
mdv,1997,7.48311
mdv,1998,7.1137
mdv,1999,7.02746
mdv,2000,5.4465
mdv,2001,7.15938
mdv,2002,8.43953
mdv,2003,8.61959
mdv,2004,9.72912
mdv,2005,19.24187
mdv,2006,12.08046
mdv,2007,14.90763
mdv,2008,15.77321
mdv,2009,17.45938
mdv,2010,16.55807
mdv,2011,34.32644
mdv,2012,38.11459
mdv,2013,40.61137
mdv,2014,42.65331
mdv,2015,41.84133
mdv,2016,48.10684
mdv,2017,44.61213
mdv,2018,39.34621
mdv,2019,39.96512
mdv,2020,46.15872
mex,1979,10.05917
mex,1980,16.288
mex,1981,16.60973
mex,1982,26.67326
mex,1983,27.29506
mex,1984,23.5148
mex,1985,26.68356
mex,1986,26.49211
mex,1987,22.88136
mex,1988,17.44945
mex,1989,14.25127
mex,1990,16.18715
mex,1991,14.97399
mex,1992,16.0883
mex,1993,16.37058
mex,1994,15.67554
mex,1995,20.54042
mex,1996,12.17833
mex,1997,14.66618
mex,1998,21.09823
mex,1999,21.40988
mex,2000,18.14551
mex,2001,16.57514
mex,2002,20.90431
mex,2003,19.7627
mex,2004,20.14934
mex,2005,18.40222
mex,2006,13.96763
mex,2007,11.89276
mex,2008,7.46052
mex,2009,14.08507
mex,2010,17.17788
mex,2011,17.71936
mex,2012,17.10134
mex,2013,12.87447
mex,2014,13.17531
mex,2015,12.48904
mex,2016,11.90791
mex,2017,12.63149
mex,2018,11.87333
mex,2019,13.0545
mex,2020,19.03942
mhl,2005,16.74604
mhl,2006,18.76946
mhl,2007,24.34846
mhl,2008,16.7843
mhl,2009,38.03037
mhl,2010,27.82386
mhl,2011,27.20301
mhl,2012,27.25838
mhl,2013,29.48412
mhl,2014,27.30148
mhl,2015,27.57046
mhl,2016,32.61316
mhl,2017,5.83164
mhl,2018,7.2588
mkd,1996,23.33312
mkd,1997,29.64541
mkd,1998,37.133
mkd,1999,39.96109
mkd,2000,36.80149
mkd,2001,42.29567
mkd,2002,45.42269
mkd,2003,42.71151
mkd,2004,45.47807
mkd,2005,45.99031
mkd,2006,44.35312
mkd,2007,44.40651
mkd,2008,44.28412
mkd,2009,47.50528
mkd,2010,48.42569
mkd,2011,46.28576
mkd,2012,47.4325
mkd,2013,48.58839
mkd,2014,51.27073
mkd,2015,55.5991
mkd,2016,54.7455
mkd,2017,50.18466
mkd,2018,51.70691
mkd,2019,49.91949
mkd,2020,55.41978
mkd,2021,50.54106
mli,1975,12.15847
mli,1976,11.71937
mli,1977,16.20469
mli,1978,14.55882
mli,1979,22.66858
mli,1980,18.32402
mli,1981,12.20044
mli,1982,15.2479
mli,1983,16.50943
mli,1984,15.08535
mli,1985,25.87779
mli,1986,28.905
mli,1987,30.1119
mli,1988,26.16129
mli,1989,25.01448
mli,1990,29.39328
mli,1991,24.72982
mli,1992,28.75529
mli,1993,22.44299
mli,1994,20.31135
mli,1995,30.82527
mli,1996,21.75037
mli,1997,22.38821
mli,1998,21.9671
mli,1999,23.09233
mli,2000,12.73259
mli,2001,25.51234
mli,2002,26.62369
mli,2003,20.23335
mli,2004,16.86423
mli,2005,19.02757
mli,2006,17.34645
mli,2007,19.59938
mli,2008,18.24411
mli,2009,26.49852
mli,2010,24.5078
mli,2011,23.40501
mli,2012,23.71845
mli,2013,58.22335
mli,2014,59.34647
mli,2015,57.28906
mli,2016,58.79411
mli,2017,52.43891
mli,2018,50.37386
mli,2019,49.35258
mli,2020,50.75503
mlt,1971,16.47059
mlt,1972,12.94118
mlt,1973,10.4712
mlt,1974,10.99291
mlt,1975,9.09091
mlt,1976,8.76712
mlt,1977,10.51546
mlt,1978,10
mlt,1979,9.39394
mlt,1980,9.65435
mlt,1981,9.44798
mlt,1982,13.01775
mlt,1983,10.71429
mlt,1984,10.03102
mlt,1985,10.43902
mlt,1986,10.61706
mlt,1987,10.48387
mlt,1988,10.26393
mlt,1989,11.65563
mlt,1990,12.94145
mlt,1991,15.82193
mlt,1992,15.5955
mlt,1993,17.40326
mlt,1994,17.56367
mlt,1995,18.13833
mlt,1996,17.77587
mlt,1997,21.43988
mlt,1998,23.87633
mlt,1999,25.36511
mlt,2000,24.55106
mlt,2001,28.00054
mlt,2002,29.91287
mlt,2003,30.07076
mlt,2004,23.01667
mlt,2005,31.19167
mlt,2006,42.24929
mlt,2007,46.96325
mlt,2008,54.63176
mlt,2009,62.69367
mlt,2010,56.38755
mlt,2011,53.49739
mlt,2012,55.34839
mlt,2013,55.45453
mlt,2014,55.64009
mlt,2015,63.48698
mlt,2016,62.65253
mlt,2017,63.20739
mlt,2018,63.46099
mlt,2019,65.84244
mlt,2020,70.54063
mmr,1976,45.8491
mmr,1977,50.08202
mmr,1978,41.6733
mmr,1979,38.69555
mmr,1980,31.67213
mmr,1981,19.43813
mmr,1982,20.84513
mmr,1983,52.53976
mmr,1984,48.56002
mmr,1985,61.44951
mmr,1986,41.47337
mmr,1987,69.73663
mmr,1988,53.38681
mmr,1989,43.67963
mmr,1990,39.52806
mmr,1991,48.59996
mmr,1992,25.32784
mmr,1993,77.05733
mmr,1994,71.37954
mmr,1995,81.87828
mmr,1996,78.87508
mmr,1997,67.81547
mmr,1998,48.41474
mmr,1999,15.20479
mmr,2000,14.90834
mmr,2001,13.50672
mmr,2002,19.04788
mmr,2003,41.03419
mmr,2004,44.29071
mmr,2005,54.54622
mmr,2006,48.2871
mmr,2007,47.63546
mmr,2008,18.17842
mmr,2009,17.26323
mmr,2010,36.36513
mmr,2011,19.82492
mmr,2012,29.04261
mmr,2013,50.9787
mmr,2014,34.71563
mmr,2015,38.67589
mmr,2016,42.74894
mmr,2017,41.96885
mmr,2018,51.31996
mmr,2019,49.44751
mne,2007,47.92779
mne,2008,55.68561
mne,2009,53.58098
mne,2010,54.53081
mne,2011,50.46649
mne,2012,52.49445
mne,2013,49.89203
mne,2014,49.51728
mne,2015,53.18503
mne,2016,48.23525
mne,2017,47.19558
mne,2018,48.93102
mne,2019,46.87347
mne,2020,46.56654
mne,2021,46.70588
mng,1981,51.28205
mng,1982,61.36364
mng,1983,62.99766
mng,1984,69.45813
mng,1985,68.01008
mng,1986,14.18144
mng,1987,16.98576
mng,1988,21.33454
mng,1989,20.08047
mng,1990,27.11131
mng,1991,31.21132
mng,1992,13.88175
mng,1993,4.11419
mng,1994,29.76112
mng,1995,15.82809
mng,1996,14.53901
mng,1997,17.41199
mng,1998,12.11916
mng,1999,12.8303
mng,2000,15.77661
mng,2001,23.89134
mng,2002,17.61395
mng,2003,31.03279
mng,2004,26.61756
mng,2005,27.6919
mng,2006,18.48948
mng,2007,22.36886
mng,2008,21.59921
mng,2009,24.37078
mng,2010,26.47617
mng,2011,31.61701
mng,2012,48.04446
mng,2013,43.92596
mng,2014,48.22106
mng,2015,39.53676
mng,2016,46.26466
mng,2017,44.62649
mng,2018,37.78097
mng,2019,33.53392
mng,2020,37.24383
moz,2005,34.32976
moz,2006,38.8419
moz,2007,41.83203
moz,2008,37.95175
moz,2009,42.97569
moz,2010,46.77188
moz,2011,61.64351
moz,2012,71.31066
moz,2013,64.15118
moz,2014,67.41671
moz,2015,58.65477
moz,2016,72.04287
moz,2017,54.10043
moz,2018,77.78888
moz,2019,58.90772
moz,2020,61.96178
mrt,1975,20.22133
mrt,1976,14.60736
mrt,1977,25.9223
mrt,1978,35.7513
mrt,1979,31.20252
mrt,1980,24.1732
mrt,1981,13.86555
mrt,1982,26.10348
mrt,1983,25.49686
mrt,1984,33.61545
mrt,1985,25.89688
mrt,1986,30.46358
mrt,1987,33.6425
mrt,1988,33.91491
mrt,1989,33.11222
mrt,1990,9.67274
mrt,1991,11.83508
mrt,1992,16.20893
mrt,1993,37.38698
mrt,1994,36.3872
mrt,1995,32.43838
mrt,1996,26.53453
mrt,1997,27.25267
mrt,1998,40.3701
mrt,2012,58.89139
mrt,2013,60.44944
mrt,2014,56.08567
mrt,2015,55.62374
mrt,2016,60.28325
mrt,2017,63.45775
mrt,2018,59.32753
mrt,2019,55.9554
mrt,2020,53.20377
mus,1976,21.79775
mus,1977,12.67252
mus,1978,15.23702
mus,1979,15.67369
mus,1980,15.18325
mus,1981,15.67164
mus,1982,15.46997
mus,1983,16.72286
mus,1984,16.179
mus,1985,13.00248
mus,1986,18.09567
mus,1987,15.37252
mus,1988,19.57839
mus,1989,19.61464
mus,1990,22.64664
mus,1991,23.8638
mus,1992,23.52507
mus,1993,24.56826
mus,1994,26.95404
mus,1995,31.45291
mus,1996,32.58818
mus,1997,32.5398
mus,1998,36.54728
mus,1999,36.14852
mus,2000,35.43467
mus,2001,33.24285
mus,2002,30.7078
mus,2003,26.87081
mus,2004,23.19644
mus,2005,27.91343
mus,2006,28.81545
mus,2007,33.34559
mus,2008,37.19502
mus,2009,40.57064
mus,2010,44.40961
mus,2011,46.8338
mus,2012,52.61085
mus,2013,45.00449
mus,2014,41.23535
mus,2015,37.29884
mus,2016,37.78631
mus,2017,38.92309
mus,2018,38.11818
mus,2019,36.90201
mus,2020,46.83808
mwi,1977,0
mwi,1978,7.54717
mwi,1979,9.19118
mwi,1980,5.31034
mwi,1981,6.01218
mwi,1982,6.8567
mwi,1983,8.19454
mwi,1984,5.49451
mwi,1985,4.5067
mwi,1986,7.41046
mwi,1987,5.07566
mwi,1988,3.82794
mwi,1989,3.05547
mwi,1990,3.67235
mwi,1991,6.65466
mwi,1992,3.21075
mwi,1993,2.51528
mwi,1994,7.47514
mwi,1995,7.1669
mwi,1996,14.30804
mwi,1997,15.11017
mwi,1998,14.89543
mwi,1999,13.63788
mwi,2000,17.1422
mwi,2001,18.95174
mwi,2002,14.7377
mwi,2003,33.07109
mwi,2004,35.11076
mwi,2005,35.81025
mwi,2006,34.79303
mwi,2007,32.91309
mwi,2008,36.40506
mwi,2009,34.76621
mwi,2010,35.141
mwi,2011,28.28181
mwi,2012,32.14308
mwi,2013,41.90494
mwi,2014,40.51929
mwi,2015,35.26706
mwi,2016,35.7672
mwi,2017,34.99628
mwi,2018,34.84707
mwi,2019,34.76115
mwi,2020,41.17813
mys,1974,20.93992
mys,1975,35.49975
mys,1976,26.95035
mys,1977,28.58801
mys,1978,25.0715
mys,1979,32.49512
mys,1980,31.1995
mys,1981,27.62918
mys,1982,30.75311
mys,1983,34.28602
mys,1984,34.88465
mys,1985,34.64615
mys,1986,31.83443
mys,1987,25.30639
mys,1988,26.27804
mys,1989,26.75655
mys,1990,27.40142
mys,1991,29.81387
mys,1992,32.50923
mys,1993,44.60502
mys,1994,47.31251
mys,1995,47.10805
mys,1996,54.46485
mys,1997,55.51756
mys,1998,55.25876
mys,1999,51.60017
mys,2000,49.67175
mys,2001,46.65139
mys,2002,45.00734
mys,2003,44.65202
mys,2004,39.76558
mys,2005,41.95431
mys,2006,38.56702
mys,2007,39.19763
mys,2008,36.80714
mys,2009,38.79115
mys,2010,34.99639
mys,2011,35.78768
mys,2012,37.23319
mys,2013,38.62682
mys,2014,37.4294
mys,2015,40.24467
mys,2016,42.59239
mys,2017,40.99841
mys,2018,39.09624
mys,2019,38.46178
mys,2020,47.77574
mys,2021,48.6691
nam,1990,31.02696
nam,1991,33.87905
nam,1992,37.31712
nam,1993,37.76797
nam,1994,34.81058
nam,1995,38.86611
nam,1996,40.71346
nam,1997,34.05172
nam,1998,35.74596
nam,1999,48.8317
nam,2000,42.54441
nam,2001,39.28804
nam,2002,35.65948
nam,2003,33.05785
nam,2004,33.58753
nam,2005,30.09331
nam,2006,32.26576
nam,2007,21.16028
nam,2008,36.65704
nam,2009,65.62976
nam,2010,67.69758
nam,2011,65.51784
nam,2012,59.54891
nam,2013,69.69855
nam,2014,70.08893
nam,2015,63.38259
nam,2016,66.10928
nam,2017,59.53226
nam,2018,61.38151
nam,2019,56.79931
nam,2020,60.25957
ncl,2002,42.77513
ncl,2003,42.674
ncl,2004,38.78137
ncl,2005,57.39569
ncl,2006,64.12273
ncl,2007,61.74903
ncl,2008,54.97677
ncl,2009,50.11829
ncl,2010,56.51297
ncl,2011,50.90204
ncl,2012,58.61358
ncl,2013,56.42201
ncl,2014,50.7739
ncl,2015,57.08961
ncl,2016,56.00769
ner,1974,19.82317
ner,1975,26.64236
ner,1976,25.45521
ner,1977,43.76338
ner,1978,44.47519
ner,1979,45.80424
ner,1980,43.7079
ner,1981,40.07735
ner,1982,39.33721
ner,1983,42.11146
ner,1984,38.59733
ner,1985,31.87049
ner,1986,41.06953
ner,1987,29.07693
ner,1988,24.4919
ner,1989,28.01097
ner,1990,23.69453
ner,1991,33.66299
ner,1992,31.06021
ner,1993,38.85115
ner,1994,33.48348
ner,1995,30.25571
ner,1996,10.44678
ner,1997,11.93003
ner,1998,14.31456
ner,1999,15.93759
ner,2000,14.1138
ner,2001,19.89534
ner,2002,19.46644
ner,2003,17.11267
ner,2004,26.47717
ner,2005,10.87481
ner,2006,19.69521
ner,2007,14.49442
ner,2008,18.56816
ner,2009,16.72679
ner,2010,20.39941
ner,2011,21.68477
ner,2012,25.40908
ner,2013,38.05248
ner,2014,31.07497
ner,2015,30.64681
ner,2016,29.09656
ner,2017,33.77224
ner,2018,30.0617
ner,2019,27.56948
ner,2020,27.49912
nga,1977,49.73799
nga,1978,36.87003
nga,1979,50.67502
nga,1980,44.84429
nga,1981,31.79768
nga,1982,32.39983
nga,1983,32.8315
nga,1984,45.61276
nga,1985,40.40541
nga,1986,49.76816
nga,1987,49.24307
nga,1988,36.97917
nga,1989,24.12328
nga,1990,35.47372
nga,1991,17.24167
nga,1992,25.13026
nga,1993,54.82684
nga,1994,43.83004
nga,1995,56.5807
nga,1996,62.60804
nga,1997,43.33117
nga,1998,43.43009
nga,1999,60.56612
nga,2000,60.51996
nga,2001,60.51995
nga,2002,60.52001
nga,2003,46.13564
nga,2005,53.42264
nga,2006,50.44881
nga,2007,41.08159
nga,2008,27.25346
nga,2009,38.13823
nga,2010,31.52681
nga,2011,36.13756
nga,2012,28.83884
nga,2013,29.50627
nga,2014,35.25919
nga,2015,24.58081
nga,2016,31.55018
nga,2017,35.47687
nga,2018,44.69285
nga,2019,43.74441
nga,2020,38.69021
nic,1977,14.36782
nic,1978,20.35647
nic,1979,30.58252
nic,1980,14.17551
nic,1981,29.76407
nic,1982,25.99034
nic,1983,40.32761
nic,1984,35.2349
nic,1985,39.19753
nic,1986,50.03143
nic,1987,44.61059
nic,1988,40.69515
nic,1989,52.68456
nic,1990,35.61888
nic,1991,44.93392
nic,1992,23.8031
nic,1993,35.63218
nic,1994,35.97455
nic,1995,41.99546
nic,1996,36.03639
nic,1997,39.18129
nic,1998,38.34951
nic,1999,29.51897
nic,2000,27.08868
nic,2001,24.74567
nic,2002,21.77828
nic,2003,23.14225
nic,2004,20.56235
nic,2005,18.45158
nic,2006,20.42772
nic,2007,21.40552
nic,2008,25.54942
nic,2009,26.25036
nic,2010,27.33535
nic,2011,32.05875
nic,2012,27.75359
nic,2013,35.7993
nic,2014,29.30075
nic,2015,26.50849
nic,2016,25.6661
nic,2017,23.8525
nic,2018,21.85368
nic,2019,20.89867
nic,2020,19.39788
nld,1967,28.33644
nld,1968,28.82751
nld,1969,29.07352
nld,1970,27.27171
nld,1971,24.12698
nld,1972,25.91676
nld,1973,23.54205
nld,1974,22.96736
nld,1975,31.40636
nld,1976,32.01828
nld,1977,31.0779
nld,1978,29.81975
nld,1979,29.76024
nld,1980,29.81969
nld,1981,31.08673
nld,1982,33.89427
nld,1983,33.33979
nld,1984,33.11502
nld,1985,35.03697
nld,1986,36.23953
nld,1987,32.23714
nld,1988,32.57238
nld,1989,35.91512
nld,1990,38.56981
nld,1991,41.61857
nld,1992,41.2321
nld,1993,43.21209
nld,1994,44.13302
nld,1995,43.24633
nld,1996,43.33442
nld,1997,45.63515
nld,1998,44.40921
nld,1999,46.67166
nld,2000,48.00981
nld,2001,50.51558
nld,2002,50.68429
nld,2003,54.13128
nld,2004,66.27783
nld,2005,66.12007
nld,2006,66.17485
nld,2007,66.23236
nld,2008,66.03204
nld,2009,66.14715
nld,2010,64.55953
nld,2011,65.84885
nld,2012,65.64992
nld,2013,66.52807
nld,2014,68.77355
nld,2015,73.43386
nld,2016,68.30501
nld,2017,68.47092
nld,2018,67.57137
nld,2019,66.56505
nld,2020,71.77558
nld_curacao,2011,49.58286
nld_curacao,2012,49.23897
nld_curacao,2013,49.13749
nld_curacao,2014,47.0943
nld_curacao,2015,47.03139
nld_curacao,2016,44.082
nld_curacao,2017,43.83836
nld_curacao,2018,46.11353
nld_curacao,2019,42.22318
nld_curacao,2020,57.38959
nor,1975,27.06085
nor,1976,32.52398
nor,1977,33.45977
nor,1978,34.44741
nor,1979,26.60428
nor,1980,23.31469
nor,1981,24.11041
nor,1982,24.24057
nor,1983,25.3224
nor,1984,25.64228
nor,1985,25.7111
nor,1986,25.2736
nor,1987,27.18016
nor,1988,24.41969
nor,1989,26.09726
nor,1990,24.3245
nor,1991,28.48983
nor,1992,31.47008
nor,1993,33.59349
nor,1994,27.25054
nor,1995,28.44025
nor,1996,27.07408
nor,1997,32.25447
nor,1998,33.41321
nor,1999,32.90131
nor,2000,32.05208
nor,2001,31.48913
nor,2002,30.02113
nor,2003,26.12465
nor,2004,24.89226
nor,2005,30.36131
nor,2006,33.03259
nor,2007,34.05795
nor,2008,36.35831
nor,2009,40.6482
nor,2010,41.41323
nor,2011,39.8857
nor,2012,40.34501
nor,2013,40.81772
nor,2014,40.3973
nor,2015,43.3349
nor,2016,45.28756
nor,2017,41.46979
nor,2018,39.74892
nor,2019,41.87668
nor,2020,59.26009
npl,1976,37.45964
npl,1977,35.45234
npl,1978,32.8696
npl,1979,34.79721
npl,1980,38.21785
npl,1981,40.2485
npl,1982,36.41197
npl,1983,39.11057
npl,1984,42.31064
npl,1985,39.01119
npl,1986,37.97191
npl,1987,37.04487
npl,1988,35.97167
npl,1989,38.50461
npl,1990,31.13688
npl,1991,30.79929
npl,1992,36.00329
npl,1993,29.23129
npl,1994,27.03063
npl,1995,18.2183
npl,1996,25.66545
npl,1997,26.26831
npl,1998,31.80524
npl,1999,31.67355
npl,2000,30.94325
npl,2001,29.50028
npl,2002,17.08303
npl,2003,19.81248
npl,2004,18.58018
npl,2005,19.4076
npl,2006,18.77347
npl,2007,18.11717
npl,2008,12.74877
npl,2009,13.06221
npl,2010,18.0666
npl,2011,19.07421
npl,2012,12.44968
npl,2013,15.28535
npl,2014,18.09416
npl,2015,18.67828
npl,2016,16.41338
npl,2017,15.17012
npl,2018,15.27595
npl,2019,18.60839
npl,2020,19.33206
npl,2021,14.18876
nru,2008,14.75079
nru,2009,7.49632
nru,2010,7.88476
nru,2011,13.3941
nru,2012,13.52178
nru,2013,42.72775
nru,2014,12.00945
nru,2015,18.63027
nru,2016,16.00796
nru,2017,15.69493
nru,2018,11.49138
nzl,2000,32.47954
nzl,2001,33.53216
nzl,2002,31.38104
nzl,2003,31.04631
nzl,2004,28.8471
nzl,2005,27.848
nzl,2006,30.39621
nzl,2007,31.53509
nzl,2008,36.22252
nzl,2009,38.48241
nzl,2010,37.55338
nzl,2011,39.34191
nzl,2012,35.42116
nzl,2013,35.82174
nzl,2014,36.43412
nzl,2015,36.79744
nzl,2016,37.34095
nzl,2017,36.50518
nzl,2018,37.19903
nzl,2019,39.8684
nzl,2020,53.6672
omn,1974,40.78212
omn,1975,34.95327
omn,1976,37.15221
omn,1977,37.53894
omn,1978,34.33283
omn,1979,39.21085
omn,1980,55.92841
omn,1981,55.52963
omn,1982,54.10987
omn,1983,55.55556
omn,1984,49.07447
omn,1985,45.49147
omn,1986,55.89354
omn,1987,49.18919
omn,1988,46.26866
omn,1989,48.33561
omn,1990,52.84111
omn,1991,58.99865
omn,1992,51.32497
omn,1993,45.33716
omn,1994,48.25195
omn,1995,48.83844
omn,1996,35.3889
omn,1997,41.80381
omn,1998,37.52313
omn,1999,33.32361
omn,2000,29.95737
omn,2001,28.21145
omn,2002,21.57975
omn,2003,35.07176
omn,2004,38.03442
omn,2005,36.29779
omn,2006,41.51815
omn,2007,40.42879
omn,2008,32.21239
omn,2009,33.93122
omn,2010,31.14017
omn,2011,34.9016
omn,2012,34.40159
omn,2013,31.68263
omn,2014,34.36315
omn,2015,34.2191
omn,2016,33.23441
omn,2017,31.13287
omn,2018,30.68752
omn,2019,33.26396
omn,2020,41.84958
pak,1976,26.87802
pak,1977,28.89117
pak,1978,23.13237
pak,1979,25.36223
pak,1980,22.84293
pak,1981,20.96258
pak,1982,22.61538
pak,1983,23.28173
pak,1984,19.41582
pak,1985,23.29947
pak,1986,23.63526
pak,1987,22.72134
pak,1988,22.3424
pak,1989,20.45454
pak,1990,17.81878
pak,1991,17.52601
pak,1992,17.97643
pak,1993,17.52393
pak,1994,21.11043
pak,1995,25.79865
pak,1996,23.10302
pak,1997,17.50917
pak,1998,15.49491
pak,1999,18.19071
pak,2000,13.33333
pak,2001,13.83989
pak,2002,17.49298
pak,2003,17.66708
pak,2004,34.34004
pak,2005,45.27134
pak,2006,43.00671
pak,2007,42.47234
pak,2008,37.86874
pak,2009,36.91128
pak,2010,31.47916
pak,2011,33.00638
pak,2012,39.70882
pak,2013,36.66541
pak,2014,30.59296
pak,2015,33.63234
pak,2016,40.17058
pak,2017,42.67076
pak,2018,46.64145
pak,2019,42.03951
pak,2020,47.39494
pak,2021,38.02418
pan,1977,25.60976
pan,1978,26.59129
pan,1979,23.9138
pan,1980,15.32995
pan,1981,17.14328
pan,1982,19.53606
pan,1983,22.33908
pan,1984,21.08343
pan,1985,18.00638
pan,1986,17.41094
pan,1987,13.12332
pan,1988,13.35517
pan,1989,12.41535
pan,1990,11.56522
pan,1991,11.53393
pan,1992,10.43573
pan,1993,9.40057
pan,1994,10.7938
pan,1995,12.06169
pan,1996,12.7789
pan,1997,14.36622
pan,1998,16.22018
pan,1999,16.97227
pan,2000,22.11487
pan,2001,19.44748
pan,2002,17.49035
pan,2003,17.5566
pan,2004,14.84596
pan,2005,15.62571
pan,2006,13.95555
pan,2007,13.30303
pan,2008,11.70376
pan,2009,15.03948
pan,2010,11.41761
pan,2011,17.86403
pan,2012,19.25274
pan,2013,19.32366
pan,2014,24.14889
pan,2015,20.9337
pan,2016,20.86772
pan,2017,21.69246
pan,2018,20.30244
pan,2019,25.67581
pan,2020,22.63989
per,1977,23.06957
per,1978,28.83305
per,1979,29.84462
per,1980,25.24724
per,1981,25.023
per,1982,26.32058
per,1983,28.39378
per,1984,26.10843
per,1985,36.08137
per,1986,28.24833
per,1987,26.92
per,1988,27.55317
per,1989,32.89953
per,1990,25.04274
per,1991,20.5314
per,1992,25.77465
per,1993,23.84637
per,1994,23.33104
per,1995,26.19264
per,1996,32.79386
per,1997,33.88073
per,1998,34.05433
per,1999,37.16589
per,2000,37.1104
per,2001,31.58581
per,2002,29.15002
per,2003,29.15062
per,2004,28.3532
per,2005,26.40193
per,2006,26.22271
per,2007,27.59442
per,2008,27.44576
per,2009,30.6013
per,2010,29.62373
per,2011,30.57902
per,2012,32.30134
per,2013,32.31333
per,2014,32.12195
per,2015,31.09407
per,2016,31.80695
per,2017,31.18606
per,2018,31.75225
per,2019,33.22086
per,2020,40.59494
