geo,time,bx_klt_dinv_cd_wd
hnd,1971,7400000
hnd,1972,3000000
hnd,1973,6599999.9
hnd,1974,-1149999.99976
hnd,1975,7000000
hnd,1976,5250000
hnd,1977,8900000
hnd,1978,13150000
hnd,1979,28200000
hnd,1980,5800000
hnd,1981,-3600000
hnd,1982,13800000
hnd,1983,21000000
hnd,1984,20450000
hnd,1985,27500000
hnd,1986,30000000
hnd,1987,38650000
hnd,1988,48300000
hnd,1989,51000000
hnd,1990,43500000
hnd,1991,52100000
hnd,1992,47600000
hnd,1993,26700000
hnd,1994,34800000
hnd,1995,50000000
hnd,1996,90900000
hnd,1997,121500000
hnd,1998,99000000
hnd,1999,237300000
hnd,2000,349978000
hnd,2001,309826700
hnd,2002,287314900
hnd,2003,390166272.91066
hnd,2004,592120092.9459
hnd,2005,601059572.18007
hnd,2006,717591908.17783
hnd,2007,966926354.32795
hnd,2008,1200798087.04613
hnd,2009,494497450.52172
hnd,2010,607376418.07129
hnd,2011,1042571020.7703
hnd,2012,1081346795.58822
hnd,2013,1069029263.15978
hnd,2014,1704790710.03868
hnd,2015,1316679827.33597
hnd,2016,1147030449.99683
hnd,2017,949955941.51778
hnd,2018,1442587576.2096
hnd,2019,955095297.98043
hnd,2020,236016866.15964
hrv,1992,13000000
hrv,1993,144186480.15365
hrv,1994,114440874.37686
hrv,1995,108053139.66473
hrv,1996,492528182.65631
hrv,1997,596514805.24648
hrv,1998,1004077219.78391
hrv,1999,1454741833.64146
hrv,2000,1015069996.97348
hrv,2001,1036758145.87206
hrv,2002,980784304.81326
hrv,2003,1846434012.04769
hrv,2004,1314179917.33292
hrv,2005,1814728743.16264
hrv,2006,3346611893.3292
hrv,2007,4645807617.35418
hrv,2008,5249620116.02881
hrv,2009,3069599255.91982
hrv,2010,1545050408.33734
hrv,2011,1248979435.63125
hrv,2012,1465100044.52763
hrv,2013,975476235.53465
hrv,2014,3187415809.47089
hrv,2015,44642053.16015
hrv,2016,429948322.6535
hrv,2017,460160214.94173
hrv,2018,1319393496.34912
hrv,2019,3904101552.83018
hrv,2020,1178762632.51314
hti,1970,2799999.9
hti,1971,3400000.00068
hti,1972,4059985.03911
hti,1973,6979999.99532
hti,1974,7939993.41633
hti,1975,2640000.00053
hti,1976,7780000.00156
hti,1977,8000000.0016
hti,1978,10000000.002
hti,1979,12000000.0024
hti,1980,13000000.0026
hti,1981,8340000.00167
hti,1982,7080000.00142
hti,1983,8420000.00168
hti,1984,4460000.00037
hti,1985,4920000
hti,1986,4820000
hti,1987,4680000
hti,1988,10100000
hti,1989,9360000
hti,1990,8000000
hti,1991,-1800000
hti,1992,-2200000
hti,1993,-2800000
hti,1994,-2799999.9
hti,1995,7400000
hti,1996,4100000
hti,1997,4000000
hti,1998,10760000
hti,1999,30000000
hti,2000,13250000
hti,2001,4400000
hti,2002,5700000
hti,2003,13800000
hti,2004,5900000
hti,2005,26000000
hti,2006,160600000
hti,2007,74500000
hti,2008,29800000
hti,2009,55470000
hti,2010,178000000
hti,2011,119000000
hti,2012,156000000
hti,2013,161918586.25
hti,2014,99000000
hti,2015,105680000
hti,2016,104900000
hti,2017,374855000
hti,2018,105000000
hti,2019,75000000
hti,2020,30000000
hun,1982,0
hun,1983,0
hun,1984,0
hun,1985,0
hun,1986,0
hun,1987,0
hun,1988,0
hun,1989,0
hun,1990,553808999.9
hun,1991,1462141210.2598
hun,1992,1479165393.92739
hun,1993,2349715110.57644
hun,1994,1144083870.1178
hun,1995,4804151332.43276
hun,1996,3288936448.51943
hun,1997,4164123319.5914
hun,1998,3261654749.79361
hun,1999,3384965975.25316
hun,2000,2747712559.81382
hun,2001,4058819560.69834
hun,2002,3643428379.51995
hun,2003,4157510420.33352
hun,2004,4538099567.15789
hun,2005,27489690204.0215
hun,2006,18678720024.6862
hun,2007,70631297038.9164
hun,2008,75107772943.20451
hun,2009,-2792080129.12211
hun,2010,-20770280260.78
hun,2011,10740966550.9834
hun,2012,10815928328.3018
hun,2013,-3586600504.51759
hun,2014,13060104658.7999
hun,2015,-5266437314.96472
hun,2016,69681210262.328
hun,2017,-12133055292.6452
hun,2018,-64364899191.4145
hun,2019,98216613286.1891
hun,2020,168928282034.85999
idn,1970,145380000
idn,1971,299069999.9
idn,1972,253520000
idn,1973,581000000
idn,1974,182120000
idn,1975,1292060000
idn,1976,747590000
idn,1977,235000000
idn,1978,417709999.9
idn,1979,226000000
idn,1980,180000000
idn,1981,133000000
idn,1982,225000000
idn,1983,292000000
idn,1984,222000000
idn,1985,310000000
idn,1986,258000000
idn,1987,385000000
idn,1988,576000000
idn,1989,682000000
idn,1990,1093000000
idn,1991,1482000000
idn,1992,1777000000
idn,1993,2004000000
idn,1994,2109000000
idn,1995,4346000000
idn,1996,6194000000
idn,1997,4677000000
idn,1998,-240800000
idn,1999,-1865620963.49087
idn,2000,-4550355285.71428
idn,2001,-2977391857.14286
idn,2002,145085548.72222
idn,2003,-596923827.78624
idn,2004,1896082770
idn,2005,8336257207.64285
idn,2006,4914201435.40071
idn,2007,6928480000
idn,2008,9318453649.82664
idn,2009,4877369178.43651
idn,2010,15292009410.5099
idn,2011,20564938226.71849
idn,2012,21200778607.8727
idn,2013,23281742361.53049
idn,2014,25120732059.5134
idn,2015,19779127976.9576
idn,2016,4541713739.23769
idn,2017,20510310832.4469
idn,2018,18909826043.5105
idn,2019,24993551748.0098
idn,2020,19122144808.0539
ind,1970,45460000
ind,1971,47659999.9
ind,1972,17789999.9
ind,1973,37909999.9
ind,1974,56969999.9
ind,1975,-10326246.70516
ind,1976,-7706430.54257
ind,1977,-36060000
ind,1978,18090000
ind,1979,48570000
ind,1980,79159999.9
ind,1981,91920000
ind,1982,72079999.9
ind,1983,5639999.9
ind,1984,19239999.9
ind,1985,106090000
ind,1986,117730000
ind,1987,212319999.9
ind,1988,91250000
ind,1989,252099999.9
ind,1990,236690000
ind,1991,73537638.38853
ind,1992,276512438.97389
ind,1993,550370024.92938
ind,1994,973271468.72287
ind,1995,2143628110.28392
ind,1996,2426057021.91092
ind,1997,3577330042.34586
ind,1998,2634651657.77141
ind,1999,2168591054.37924
ind,2000,3584217307.18756
ind,2001,5128093561.62688
ind,2002,5208967106.27894
ind,2003,3681984671.43429
ind,2004,5429250989.85717
ind,2005,7269407225.61438
ind,2006,20029119267.1396
ind,2007,25227740886.6819
ind,2008,43406277075.8109
ind,2009,35581372929.6642
ind,2010,27396885033.7839
ind,2011,36498654597.85889
ind,2012,23995685014.2142
ind,2013,28153031270.3203
ind,2014,34576643694.1383
ind,2015,44009492129.5319
ind,2016,44458571545.798
ind,2017,39966091358.7384
ind,2018,42117450737.2644
ind,2019,50610647353.5912
ind,2020,64362364994.3754
irl,1970,32000000
irl,1971,25000000
irl,1972,31000000
irl,1973,52000000
irl,1974,51200000
irl,1975,158169999.9
irl,1976,172680000
irl,1977,136240000
irl,1978,375259999.9
irl,1979,336680000
irl,1980,286449999.9
irl,1981,203449999.9
irl,1982,242009999.9
irl,1983,169650000
irl,1984,121360000
irl,1985,163660000
irl,1986,250293354.5
irl,1987,322476620.4
irl,1988,257438683.1
irl,1989,192759335.7
irl,1990,621910999.9
irl,1991,1361668000
irl,1992,1458175000
irl,1993,1077890000
irl,1994,856979000
irl,1995,1442925000
irl,1996,2617483000
irl,1997,2028797815
irl,1998,8862216911
irl,1999,18210641710
irl,2000,25779436150
irl,2001,9650920350
irl,2002,29323796530
irl,2003,22781292820
irl,2004,-10607612700
irl,2005,47001243614.0882
irl,2006,22070063905.101
irl,2007,59934755383.4491
irl,2008,23287686335.97409
irl,2009,53974309647.053
irl,2010,37748455283.6941
irl,2011,23699352432.596
irl,2012,58090414122.99329
irl,2013,70811172728.4355
irl,2014,97382259038.53183
irl,2015,237060224928.85901
irl,2016,102915688042.278
irl,2017,58300808407.7812
irl,2018,67361732390.1099
irl,2019,-46633226471.2934
irl,2020,32451687292.8702
irn,1970,28000000
irn,1971,65200000
irn,1972,91200000
irn,1973,561500000
irn,1974,323500000
irn,1975,494399999.9
irn,1976,-101590000
irn,1977,345690000
irn,1978,909059999.9
irn,1979,164349999.9
irn,1980,80909999.9
irn,1981,28219999.9
irn,1982,-136090000
irn,1983,-78519999.9
irn,1984,42689999.9
irn,1985,-38149999.9
irn,1986,-112440000
irn,1987,-307630000
irn,1988,60539999.9
irn,1989,-19420000
irn,1990,-361949999.9
irn,1991,22590000
irn,1992,8500000
irn,1993,207550000
irn,1994,2000000
irn,1995,17000000
irn,1996,26000000
irn,1997,53000000
irn,1998,24000000
irn,1999,35000000
irn,2000,39000000
irn,2001,408118760
irn,2002,3519380360
irn,2003,2877481500
irn,2004,3037299840
irn,2005,2889191670
irn,2006,2317538500
irn,2007,2017791750
irn,2008,1979988010
irn,2009,2983421910
irn,2010,3648972410
irn,2011,4276718690
irn,2012,4661734400
irn,2013,3049945000
irn,2014,2105494000
irn,2015,2050000000
irn,2016,3372000000
irn,2017,5019000000
irn,2018,2373000000
irn,2019,1508000000
irn,2020,1342000000
irq,1970,-910000
irq,1971,-180000
irq,1972,-90000
irq,1973,-6549999.9
irq,1974,-8830000
irq,1975,-44920000
irq,1976,1350000
irq,1977,4389999.9
irq,1978,300000
irq,1979,1610000
irq,1980,1530000
irq,1981,4120000
irq,1982,2419999.9
irq,1983,-234000
irq,1984,-2749000
irq,1985,-1159999.9
irq,1986,918000
irq,1987,-4291000
irq,1988,-3383000
irq,1989,390000
irq,1990,-6809999.9
irq,1991,7685999.9
irq,1992,93000
irq,1993,803000
irq,1994,-30000
irq,1996,-1994000
irq,1997,1153000
irq,1998,7387999.9
irq,2000,-32000
irq,2001,-6655999.9
irq,2002,-326000
irq,2003,1000000000
irq,2004,300000000
irq,2005,515300000
irq,2006,383000000
irq,2007,971800000
irq,2008,1855700000
irq,2009,1598300000
irq,2010,1396200000
irq,2011,2082000000
irq,2012,3400000000
irq,2013,-2335300000
irq,2014,-10176400000
irq,2015,-7574200000
irq,2016,-6255900000
irq,2017,-5032400000
irq,2018,-4885100000
irq,2019,-3075600000
irq,2020,-3146600000
isl,1970,4500000
isl,1971,19800000
isl,1972,2799999.9
isl,1973,-1500000
isl,1974,13199999.9
isl,1975,42399999.9
isl,1976,4500000
isl,1977,4200000
isl,1978,8100000
isl,1979,3100000
isl,1980,22300000
isl,1981,53000000
isl,1982,35800000
isl,1983,-23400000
isl,1984,13700000
isl,1985,23600000
isl,1986,8500000
isl,1987,2400000
isl,1988,-14800000
isl,1989,-27400000
isl,1990,-4803187.83043
isl,1991,-18436099.07722
isl,1992,8648079.00261
isl,1993,-1174.96545
isl,1994,2394198.45399
isl,1995,-9309003.2336
isl,1996,83381484.12239
isl,1997,148012830.0382
isl,1998,154082591.96641
isl,1999,66639312.88817
isl,2000,155160734.10605
isl,2001,163445772.28205
isl,2002,91905493.05701
isl,2003,335355205.00577
isl,2004,755317000.39986
isl,2005,3093680067.57088
isl,2006,3876554983.10737
isl,2007,6872169567.20657
isl,2008,1203686964.67602
isl,2009,63588140.75471
isl,2010,256982201.68805
isl,2011,1106958185.40328
isl,2012,1024164328.08698
isl,2013,472607545.7749
isl,2014,766775539.04221
isl,2015,1145767444.82301
isl,2016,-1066286957.46864
isl,2017,-6999892980.93709
isl,2018,-622718386.26003
isl,2019,-556463720.65285
isl,2020,-1026281621.90661
isr,1970,49000000
isr,1971,57000000
isr,1972,114000000
isr,1973,149000000
isr,1974,84000000
isr,1975,45000000
isr,1976,47000000
isr,1977,81000000
isr,1978,39000000
isr,1979,11000000
isr,1980,51000000
isr,1981,114400000
isr,1982,21300000
isr,1983,78500000
isr,1984,89500000
isr,1985,112300000
isr,1986,143400000
isr,1987,224100000
isr,1988,267200000
isr,1989,160400000
isr,1990,151000000
isr,1991,345600000
isr,1992,588500000
isr,1993,604900000
isr,1994,441600000
isr,1995,1350300000
isr,1996,1397100000
isr,1997,1633800000
isr,1998,1737400000
isr,1999,4150000000
isr,2000,8047500000
isr,2001,1771300000
isr,2002,1582500000
isr,2003,3322000000
isr,2004,2946900000
isr,2005,4818400000
isr,2006,14395500000
isr,2007,8798100000
isr,2008,10274200000
isr,2009,4606900000
isr,2010,6984700000
isr,2011,8653000000
isr,2012,9017300000
isr,2013,11842200000
isr,2014,6048900000
isr,2015,11336200000
isr,2016,11988000000
isr,2017,16892500000
isr,2018,21514500000
isr,2019,17362500000
isr,2020,24283200000
ita,1970,624159999.37584
ita,1971,549089964.6454
ita,1972,673181132.47583
ita,1973,673103003.06248
ita,1974,595350461.04466
ita,1975,644515567.89793
ita,1976,109235548.027
ita,1977,1129034014.86375
ita,1978,477670644.84913
ita,1979,415373572.95161
ita,1980,578156244.9717
ita,1981,1124409632.59096
ita,1982,615183541.11425
ita,1983,1194907474.96569
ita,1984,1313182671.6535
ita,1985,1066817195.71957
ita,1986,-153004673.09747
ita,1987,4188118186.77518
ita,1988,6789447588.54486
ita,1989,2191462723.60024
ita,1990,6440765876.2042
ita,1991,2403349144.16848
ita,1992,3118551014.86546
ita,1993,3738910087.76316
ita,1994,2208555822.67644
ita,1995,4843882770.49676
ita,1996,3548937154.07852
ita,1997,3687266505.51482
ita,1998,2640065101.35419
ita,1999,6941768225.12822
ita,2000,13172981900.3998
ita,2001,14878086498.8455
ita,2002,17239360004.8835
ita,2003,19572886733.5724
ita,2004,20100742901.8038
ita,2005,36762073074.9392
ita,2006,56995485107.0102
ita,2007,65975535145.4862
ita,2008,-9501579210.46557
ita,2009,16607196344.8456
ita,2010,9930501390.90911
ita,2011,34465481829.5319
ita,2012,34901033.01487
ita,2013,19531411961.8185
ita,2014,17032744039.0435
ita,2015,13303439230.2375
ita,2016,25656663794.792
ita,2017,11138429977.1854
ita,2018,44249715319.1484
ita,2019,31185214397.3215
ita,2020,-22090942205.12149
jam,1970,162099999.9
jam,1971,175199999.9
jam,1972,97500000
jam,1973,73299999.9
jam,1974,30500000
jam,1975,61399999.9
jam,1976,-600000
jam,1977,-9700000
jam,1978,-26600000
jam,1979,-26400000
jam,1980,27700000
jam,1981,-11500000
jam,1982,-15800000
jam,1983,-18700000
jam,1984,12200000
jam,1985,-9000000
jam,1986,-4600000
jam,1987,53400000
jam,1988,-12000000
jam,1989,57100000
jam,1990,137900000
jam,1991,133200000
jam,1992,142400000
jam,1993,77900000
jam,1994,79000000
jam,1995,101800000
jam,1996,135700000
jam,1997,155700000
jam,1998,322100000
jam,1999,474700000
jam,2000,419600000
jam,2001,576500000
jam,2002,443800000
jam,2003,683500000
jam,2004,559365888.02674
jam,2005,637901995.87296
jam,2006,842342788.33615
jam,2007,811902426.32226
jam,2008,1376602630.06182
jam,2009,485164640.14718
jam,2010,185775630.59889
jam,2011,172757165.40979
jam,2012,413333448.07163
jam,2013,544747561.76706
jam,2014,582148741.61411
jam,2015,924977863.71004
jam,2016,927976718.98249
jam,2017,888835228.4786
jam,2018,774620603.11409
jam,2019,665415555.00252
jam,2020,265100553.56135
jor,1972,559999.38198
jor,1973,2130438.41763
jor,1974,6830353.69899
jor,1975,25641693.89126
jor,1976,-7530498.54169
jor,1977,11230237.21416
jor,1978,56431307.45222
jor,1979,26371066.46977
jor,1980,33830643.46107
jor,1981,140813771.70493
jor,1982,59432045.57325
jor,1983,34864661.93046
jor,1984,77487832.89206
jor,1985,24948927.45521
jor,1986,22754208.3818
jor,1987,39498588.01636
jor,1988,23731746.19641
jor,1989,-1349805.31264
jor,1990,37646775.31078
jor,1991,-11887398.04261
jor,1992,40722566.98098
jor,1993,-33548530.14879
jor,1994,2854731.79342
jor,1995,13308089.20656
jor,1996,15514809.59097
jor,1997,360930888.57546
jor,1998,310014104.37236
jor,1999,157968970.38082
jor,2000,913258110.0141
jor,2001,273628171.25189
jor,2002,238222874.67933
jor,2003,546967559.94358
jor,2004,936812411.84767
jor,2005,1984485190.40903
jor,2006,3544005641.74894
jor,2007,2622144778.84372
jor,2008,2826744496.33301
jor,2009,2413098591.5493
jor,2010,1688394366.19718
jor,2011,1486056338.02817
jor,2012,1548450704.22535
jor,2013,1946597204.0421
jor,2014,2178450704.22535
jor,2015,1600281690.14085
jor,2016,1552957746.47887
jor,2017,2029718309.85915
jor,2018,954929577.46479
jor,2019,729718309.85916
jor,2020,718028169.01409
jpn,1970,94000000
jpn,1971,210000000
jpn,1972,169000000
jpn,1973,-42000000
jpn,1974,202000000
jpn,1975,226000000
jpn,1976,113000000
jpn,1977,21000000
jpn,1978,8000000
jpn,1979,239000000
jpn,1980,278000000
jpn,1981,189000000
jpn,1982,439000000
jpn,1983,416000000
jpn,1984,-10000000
jpn,1985,608713150.2
jpn,1986,242107761.7
jpn,1987,1177422254
jpn,1988,-483800486.9
jpn,1989,-1059696732
jpn,1990,1806039008
jpn,1991,1284268820
jpn,1992,2755603983
jpn,1993,210435439.5
jpn,1994,888384470.9
jpn,1995,41463072.35
jpn,1996,-38203596.33536
jpn,1997,2486935040.42281
jpn,1998,2512021924.4741
jpn,1999,14780510030.7061
jpn,2000,10688168325.6084
jpn,2001,4926033619.18462
jpn,2002,11557373873.9419
jpn,2003,8771535612.31506
jpn,2004,7527948175.22325
jpn,2005,5459618342.94079
jpn,2006,-2396909736.30508
jpn,2007,21631204435.6847
jpn,2008,24624845329.5648
jpn,2009,12226471578.7439
jpn,2010,7440979284.16286
jpn,2011,-850717035.06824
jpn,2012,546962692.19073
jpn,2013,10648441636.2071
jpn,2014,19752249424.0871
jpn,2015,5252218412.39172
jpn,2016,40954181468.5533
jpn,2017,18802251208.1069
jpn,2018,25289367857.8518
jpn,2019,40128439841.3326
jpn,2020,62723096983.3687
kaz,1992,100000000
kaz,1993,1271400000
kaz,1994,659700000
kaz,1995,964200000
kaz,1996,1137000000
kaz,1997,1321400000
kaz,1998,1151400000
kaz,1999,1587000000
kaz,2000,1370521199.1464
kaz,2001,2816823050
kaz,2002,2588491060
kaz,2003,2483253230
kaz,2004,5615262947
kaz,2005,2546065710
kaz,2006,7611168450
kaz,2007,11972842988.7618
kaz,2008,16818890680
kaz,2009,14275888207.0145
kaz,2010,7456117901.08145
kaz,2011,13760291528.5034
kaz,2012,13648134373.8439
kaz,2013,10011293285.3074
kaz,2014,7308112644.25121
kaz,2015,6577824049.679
kaz,2016,17220962547.9215
kaz,2017,4712631470.52606
kaz,2018,83409074.55809
kaz,2019,3718627330.68398
kaz,2020,7406529078.868
ken,1970,13800000
ken,1971,7400000
ken,1972,6299999.9
ken,1973,17260000
ken,1974,23420000
ken,1975,17158747.46824
ken,1976,46371850.85697
ken,1977,56545225.66511
ken,1978,34414129.63532
ken,1979,84009903.28057
ken,1980,78973745.62017
ken,1981,14147557.18042
ken,1982,13000894.95667
ken,1983,23738842.68267
ken,1984,10753527.41759
ken,1985,28845949.04114
ken,1986,32725776.78815
ken,1987,39381344.20237
ken,1988,394430.63937
ken,1989,62189917.26806
ken,1990,57081096.17816
ken,1991,18830976.83572
ken,1992,6363133.14468
ken,1993,145655517.11455
ken,1994,7432412.60237
ken,1995,42289248.45826
ken,1996,108672931.62434
ken,1997,62096809.77993
ken,1998,26548245.97005
ken,1999,51953455.95396
ken,2000,110904550.39976
ken,2001,5302622.93941
ken,2002,27618447.05821
ken,2003,81738242.63662
ken,2004,46063931.45439
ken,2005,21211685.39522
ken,2006,50674725.18307
ken,2007,729054666.99678
ken,2008,95584970.66654
ken,2009,116259380.95905
ken,2010,178064198.56963
ken,2011,1450460112.22249
ken,2012,1380167159.58831
ken,2013,1118819096.64435
ken,2014,820934459.32497
ken,2015,619719962.28583
ken,2016,678803416.95392
ken,2017,1266137282.66311
ken,2018,1625921130.62177
ken,2019,1332436904.48383
ken,2020,716756223.6
kgz,1993,10000000
kgz,1994,38178000
kgz,1995,96090000
kgz,1996,47238000
kgz,1997,83820000
kgz,1998,109228485
kgz,1999,44412800
kgz,2000,-2360124.96096
kgz,2001,5006732.87704
kgz,2002,4661963.54471
kgz,2003,45544627.8
kgz,2004,175458810.07683
kgz,2005,42565248.3
kgz,2006,182022902.5
kgz,2007,207919477.6
kgz,2008,376992152.1
kgz,2009,189377400
kgz,2010,472768300
kgz,2011,685760800
kgz,2012,260927500
kgz,2013,612016900
kgz,2014,343010700
kgz,2015,1144054000
kgz,2016,619220700
kgz,2017,-107212800
kgz,2018,144222600
kgz,2019,403865100
kgz,2020,-401518600
khm,1970,100000
khm,1971,-280000
khm,1972,-10000
khm,1973,190000
khm,1974,1350000
khm,1975,270000
khm,1980,1000000
khm,1992,33000000
khm,1993,54124000
khm,1994,68900000
khm,1995,150800000
khm,1996,293600000
khm,1997,203700000
khm,1998,115871733.04931
khm,1999,102225822.01172
khm,2000,118308566.31088
khm,2001,146481995.06385
khm,2002,130956363.87269
khm,2003,81580650.55807
khm,2004,131416229.28178
khm,2005,379180190.60028
khm,2006,483209382.71279
khm,2007,867288538.64354
khm,2008,815180217.95838
khm,2009,928393617.3489
khm,2010,1404315448.8853
khm,2011,1538883424.90021
khm,2012,1988102944.64495
khm,2013,2068470774.00468
khm,2014,1853471158.09921
khm,2015,1822804151.25712
khm,2016,2475915853.65763
khm,2017,2788084321.65816
khm,2018,3212633447.0447
khm,2019,3663032999.47049
khm,2020,3624644990.13295
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,0
kir,1983,-900888.72741
kir,1984,0
kir,1985,219289.82231
kir,1986,106285.25784
kir,1987,219160.04985
kir,1988,257049.6585
kir,1989,180294.6394
kir,1990,299752.54803
kir,1991,427651.41606
kir,1992,406859.82308
kir,1993,-769774.77968
kir,1994,431365.11828
kir,1995,387685.967
kir,1996,538400.059
kir,1997,512104.974
kir,1998,439745.45
kir,1999,451627.472
kir,2000,721810.265
kir,2001,-273476.291
kir,2002,249788.108
kir,2003,670758.929
kir,2004,1953667.88
kir,2005,2606016.174
kir,2006,568432.86694
kir,2007,1153044.68976
kir,2008,-1267679.26219
kir,2009,4995548.97814
kir,2010,-6602470.86769
kir,2011,-348737.57919
kir,2012,-2385943.81953
kir,2013,838137.95324
kir,2014,2632144.43661
kir,2015,-819824.35288
kir,2016,1806963.91645
kir,2017,784797.25489
kir,2018,-1144364.71702
kir,2019,-558280.50228
kir,2020,2624092.83887
kna,1980,1000000
kna,1981,900000
kna,1982,2200000
kna,1983,13500000
kna,1984,6000000
kna,1985,8000000
kna,1986,9203703.7037
kna,1987,16648148.14815
kna,1988,13133333.33333
kna,1989,40800000
