geo,time,sp_dyn_amrt_ma
bol,1994,298.209
bol,1995,293.722
bol,1996,289.235
bol,1997,284.747
bol,1998,280.535
bol,1999,276.323
bol,2000,272.111
bol,2001,267.9
bol,2002,263.688
bol,2003,259.836
bol,2004,255.983
bol,2005,252.131
bol,2006,248.279
bol,2007,244.427
bol,2008,240.307
bol,2009,236.186
bol,2010,232.066
bol,2011,227.946
bol,2012,223.826
bol,2013,221.459
bol,2014,219.093
bol,2015,216.726
bol,2016,214.36
bol,2017,211.993
bol,2018,219.194
bol,2019,217.09
bol,2020,214.985
bra,1960,320.476
bra,1961,314.4
bra,1962,308.325
bra,1963,303.449
bra,1964,298.574
bra,1965,293.698
bra,1966,288.822
bra,1967,283.946
bra,1968,281.994
bra,1969,280.041
bra,1970,278.088
bra,1971,276.135
bra,1972,274.183
bra,1973,276.247
bra,1974,278.311
bra,1975,280.376
bra,1976,282.44
bra,1977,284.505
bra,1978,286.123
bra,1979,287.741
bra,1980,289.359
bra,1981,290.977
bra,1982,292.595
bra,1983,293.102
bra,1984,293.608
bra,1985,294.114
bra,1986,294.62
bra,1987,295.126
bra,1988,293.403
bra,1989,291.68
bra,1990,289.956
bra,1991,288.233
bra,1992,286.51
bra,1993,281.793
bra,1994,277.076
bra,1995,272.36
bra,1996,267.643
bra,1997,262.926
bra,1998,257.794
bra,1999,252.662
bra,2000,247.531
bra,2001,242.399
bra,2002,237.267
bra,2003,233.267
bra,2004,229.267
bra,2005,225.268
bra,2006,221.268
bra,2007,217.268
bra,2008,214.047
bra,2009,210.825
bra,2010,207.604
bra,2011,204.383
bra,2012,201.161
bra,2013,198.648
bra,2014,196.135
bra,2015,193.622
bra,2016,191.109
bra,2017,188.596
bra,2018,188.528
bra,2019,186.225
bra,2020,183.922
brb,1960,294.136
brb,1961,289.485
brb,1962,284.835
brb,1963,280.508
brb,1964,276.181
brb,1965,271.854
brb,1966,267.527
brb,1967,263.2
brb,1968,259.183
brb,1969,255.165
brb,1970,251.148
brb,1971,247.131
brb,1972,243.114
brb,1973,239.391
brb,1974,235.668
brb,1975,231.945
brb,1976,228.222
brb,1977,224.499
brb,1978,221.054
brb,1979,217.609
brb,1980,214.164
brb,1981,210.719
brb,1982,207.274
brb,1983,204.091
brb,1984,200.907
brb,1985,197.724
brb,1986,194.54
brb,1987,191.357
brb,1988,188.418
brb,1989,185.479
brb,1990,182.54
brb,1991,179.601
brb,1992,176.662
brb,1993,173.951
brb,1994,171.24
brb,1995,168.529
brb,1996,165.818
brb,1997,163.107
brb,1998,160.608
brb,1999,158.109
brb,2000,155.61
brb,2001,153.111
brb,2002,150.612
brb,2003,148.31
brb,2004,146.007
brb,2005,143.705
brb,2006,141.402
brb,2007,139.1
brb,2008,136.983
brb,2009,134.866
brb,2010,132.75
brb,2011,130.633
brb,2012,128.516
brb,2013,127.017
brb,2014,125.518
brb,2015,124.019
brb,2016,122.52
brb,2017,121.021
brb,2018,129.531
brb,2019,128.168
brb,2020,126.805
brn,1960,262.789
brn,1961,258.09
brn,1962,253.39
brn,1963,248.923
brn,1964,244.455
brn,1965,239.988
brn,1966,235.52
brn,1967,231.053
brn,1968,226.939
brn,1969,222.825
brn,1970,218.711
brn,1971,214.598
brn,1972,210.484
brn,1973,206.705
brn,1974,202.926
brn,1975,199.147
brn,1976,195.368
brn,1977,191.589
brn,1978,188.125
brn,1979,184.661
brn,1980,181.197
brn,1981,177.734
brn,1982,174.27
brn,1983,171.1
brn,1984,167.931
brn,1985,164.761
brn,1986,161.592
brn,1987,158.422
brn,1988,155.527
brn,1989,152.632
brn,1990,149.736
brn,1991,146.841
brn,1992,143.945
brn,1993,141.304
brn,1994,138.663
brn,1995,136.021
brn,1996,133.38
brn,1997,130.738
brn,1998,128.332
brn,1999,125.925
brn,2000,123.518
brn,2001,121.111
brn,2002,118.704
brn,2003,116.513
brn,2004,114.322
brn,2005,112.131
brn,2006,109.94
brn,2007,107.749
brn,2008,107.749
brn,2009,107.749
brn,2010,107.749
brn,2011,107.749
brn,2012,107.749
brn,2013,106.209
brn,2014,104.669
brn,2015,103.129
brn,2016,101.589
brn,2017,100.049
brn,2018,143.719
brn,2019,142.425
brn,2020,141.131
btn,1960,577.12
btn,1961,573.703
btn,1962,570.285
btn,1963,564.143
btn,1964,558.001
btn,1965,551.859
btn,1966,545.717
btn,1967,539.576
btn,1968,533.273
btn,1969,526.97
btn,1970,520.668
btn,1971,514.365
btn,1972,508.062
btn,1973,502.074
btn,1974,496.086
btn,1975,490.098
btn,1976,484.11
btn,1977,478.122
btn,1978,470.028
btn,1979,461.933
btn,1980,453.839
btn,1981,445.745
btn,1982,437.651
btn,1983,429.732
btn,1984,421.814
btn,1985,413.896
btn,1986,405.978
btn,1987,398.059
btn,1988,389.502
btn,1989,380.945
btn,1990,372.388
btn,1991,363.832
btn,1992,355.275
btn,1993,346.786
btn,1994,338.298
btn,1995,329.81
btn,1996,321.322
btn,1997,312.834
btn,1998,304.866
btn,1999,296.899
btn,2000,288.931
btn,2001,280.963
btn,2002,272.996
btn,2003,265.481
btn,2004,257.967
btn,2005,250.452
btn,2006,242.938
btn,2007,235.423
btn,2008,231.46
btn,2009,227.497
btn,2010,223.534
btn,2011,219.571
btn,2012,215.608
btn,2013,212.623
btn,2014,209.638
btn,2015,206.653
btn,2016,203.668
btn,2017,200.683
btn,2018,197.28
btn,2019,194.64
btn,2020,191.999
bwa,1960,398.717
bwa,1961,394.412
bwa,1962,390.107
bwa,1963,386.096
bwa,1964,382.085
bwa,1965,378.074
bwa,1966,374.063
bwa,1967,370.052
bwa,1968,364.196
bwa,1969,358.341
bwa,1970,352.486
bwa,1971,346.63
bwa,1972,340.775
bwa,1973,333.724
bwa,1974,326.672
bwa,1975,319.621
bwa,1976,312.57
bwa,1977,305.519
bwa,1978,300.136
bwa,1979,294.753
bwa,1980,289.37
bwa,1981,283.987
bwa,1982,278.604
bwa,1983,279.099
bwa,1984,279.594
bwa,1985,280.089
bwa,1986,280.584
bwa,1987,281.079
bwa,1988,299.803
bwa,1989,318.526
bwa,1990,337.25
bwa,1991,355.974
bwa,1992,374.698
bwa,1993,416.661
bwa,1994,458.625
bwa,1995,500.589
bwa,1996,542.552
bwa,1997,584.516
bwa,1998,594.964
bwa,1999,605.413
bwa,2000,615.861
bwa,2001,626.31
bwa,2002,636.758
bwa,2003,606.848
bwa,2004,576.937
bwa,2005,547.027
bwa,2006,517.116
bwa,2007,487.206
bwa,2008,465.814
bwa,2009,444.422
bwa,2010,423.03
bwa,2011,401.638
bwa,2012,380.246
bwa,2013,354.351
bwa,2014,328.456
bwa,2015,302.561
bwa,2016,276.666
bwa,2017,250.771
bwa,2018,249.384
bwa,2019,247.684
bwa,2020,245.985
caf,1960,523.5
caf,1961,518.782
caf,1962,514.064
caf,1963,508.265
caf,1964,502.466
caf,1965,496.667
caf,1966,490.868
caf,1967,485.069
caf,1968,477.001
caf,1969,468.933
caf,1970,460.865
caf,1971,452.796
caf,1972,444.728
caf,1973,437.005
caf,1974,429.282
caf,1975,421.558
caf,1976,413.835
caf,1977,406.112
caf,1978,403.009
caf,1979,399.906
caf,1980,396.803
caf,1981,393.699
caf,1982,390.596
caf,1983,392.504
caf,1984,394.413
caf,1985,396.321
caf,1986,398.229
caf,1987,400.137
caf,1988,409.147
caf,1989,418.158
caf,1990,427.168
caf,1991,436.178
caf,1992,445.189
caf,1993,459.316
caf,1994,473.443
caf,1995,487.57
caf,1996,501.697
caf,1997,515.824
caf,1998,523.973
caf,1999,532.121
caf,2000,540.27
caf,2001,548.418
caf,2002,556.566
caf,2003,548.023
caf,2004,539.48
caf,2005,530.937
caf,2006,522.394
caf,2007,513.851
caf,2008,503.974
caf,2009,494.097
caf,2010,484.22
caf,2011,474.343
caf,2012,464.465
caf,2013,451.884
caf,2014,439.302
caf,2015,426.72
caf,2016,414.138
caf,2017,401.556
caf,2018,452.968
caf,2019,449.425
caf,2020,445.882
can,1960,192.876
can,1961,190.728
can,1962,191.161
can,1963,191.753
can,1964,191.376
can,1965,192.02
can,1966,193.593
can,1967,193.039
can,1968,189.613
can,1969,190.227
can,1970,187.159
can,1971,186.309
can,1972,187.942
can,1973,189.606
can,1974,188.174
can,1975,184.899
can,1976,181.014
can,1977,179.717
can,1978,176.041
can,1979,171.029
can,1980,163.92
can,1981,159.201
can,1982,153.004
can,1983,148.844
can,1984,142.353
can,1985,142.122
can,1986,139.846
can,1987,135.672
can,1988,131.239
can,1989,130.036
can,1990,127.319
can,1991,124.704
can,1992,123.387
can,1993,123.68
can,1994,119.16
can,1995,118.543
can,1996,113.675
can,1997,109.35
can,1998,105.573
can,1999,104.145
can,2000,100.915
can,2001,99.426
can,2002,96.835
can,2003,96.936
can,2004,94.71
can,2005,94.342
can,2006,91.811
can,2007,91.755
can,2008,89.926
can,2009,87.755
can,2010,85.399
can,2011,82.916
can,2012,82.45
can,2013,81.208
can,2014,81.436
can,2015,81.203
can,2016,82.791
can,2017,84.103
can,2018,83.781
can,2019,81.367
chanisl,1960,183.374
chanisl,1961,182.651
chanisl,1962,181.927
chanisl,1963,180.527
chanisl,1964,179.126
chanisl,1965,177.726
chanisl,1966,176.325
chanisl,1967,174.925
chanisl,1968,173.796
chanisl,1969,172.668
chanisl,1970,171.539
chanisl,1971,170.41
chanisl,1972,169.282
chanisl,1973,167.168
chanisl,1974,165.055
chanisl,1975,162.941
chanisl,1976,160.828
chanisl,1977,158.715
chanisl,1978,155.542
chanisl,1979,152.37
chanisl,1980,149.198
chanisl,1981,146.026
chanisl,1982,142.853
chanisl,1983,140.281
chanisl,1984,137.709
chanisl,1985,135.137
chanisl,1986,132.565
chanisl,1987,129.993
chanisl,1988,126.96
chanisl,1989,123.927
chanisl,1990,120.895
chanisl,1991,117.862
chanisl,1992,114.829
chanisl,1993,112.308
chanisl,1994,109.787
chanisl,1995,107.266
chanisl,1996,104.745
chanisl,1997,102.223
chanisl,1998,99.147
chanisl,1999,96.07
chanisl,2000,92.994
chanisl,2001,89.917
chanisl,2002,86.841
chanisl,2003,84.064
chanisl,2004,81.288
chanisl,2005,78.512
chanisl,2006,75.736
chanisl,2007,72.96
chanisl,2008,71.146
chanisl,2009,69.331
chanisl,2010,67.517
chanisl,2011,65.702
chanisl,2012,63.888
chanisl,2013,62.635
chanisl,2014,61.383
chanisl,2015,60.131
chanisl,2016,58.878
chanisl,2017,57.626
chanisl,2018,48.424
chanisl,2019,47.328
chanisl,2020,46.232
che,1960,178.515
che,1961,180.63
che,1962,183.998
che,1963,185.058
che,1964,176.195
che,1965,167.99
che,1966,171.012
che,1967,166.421
che,1968,167.875
che,1969,168.338
che,1970,166.223
che,1971,161.965
che,1972,159.211
che,1973,152.114
che,1974,150.495
che,1975,153.666
che,1976,149.886
che,1977,149.934
che,1978,149.645
che,1979,146.367
che,1980,145.031
che,1981,143.991
che,1982,144.644
che,1983,140.457
che,1984,135.569
che,1985,132.011
che,1986,129.969
che,1987,130.388
che,1988,127.167
che,1989,127.624
che,1990,126.484
che,1991,129.704
che,1992,126.173
che,1993,119.107
che,1994,118.902
che,1995,117.692
che,1996,108.872
che,1997,107.232
che,1998,103.954
che,1999,97.252
che,2000,99.439
che,2001,94.505
che,2002,91.8
che,2003,90.441
che,2004,87.49
che,2005,84.241
che,2006,79.749
che,2007,78.545
che,2008,75.467
che,2009,75.903
che,2010,71.146
che,2011,68.348
che,2012,66.999
che,2013,66.885
che,2014,63.344
che,2015,62.284
che,2016,58.204
che,2017,60.213
che,2018,57.573
che,2019,54.626
che,2020,56.763
chl,1960,332.087
chl,1961,330.47
chl,1962,328.853
chl,1963,326.571
chl,1964,324.289
chl,1965,322.007
chl,1966,319.725
chl,1967,317.443
chl,1968,312.358
chl,1969,307.273
chl,1970,302.188
chl,1971,297.104
chl,1972,292.019
chl,1973,285.896
chl,1974,279.773
chl,1975,273.65
chl,1976,267.528
chl,1977,261.405
chl,1978,255.317
chl,1979,249.23
chl,1980,243.142
chl,1981,237.055
chl,1982,230.967
chl,1983,223.624
chl,1984,216.281
chl,1985,208.937
chl,1986,201.594
chl,1987,194.251
chl,1988,188.275
chl,1989,182.298
chl,1990,176.322
chl,1991,170.346
chl,1992,164.37
chl,1993,161.433
chl,1994,158.496
chl,1995,155.559
chl,1996,152.623
chl,1997,149.686
chl,1998,147.202
chl,1999,144.719
chl,2000,142.235
chl,2001,139.752
chl,2002,137.269
chl,2003,135.134
chl,2004,133
chl,2005,130.866
chl,2006,128.732
chl,2007,126.598
chl,2008,124.727
chl,2009,122.857
chl,2010,120.986
chl,2011,119.116
chl,2012,117.245
chl,2013,115.015
chl,2014,112.784
chl,2015,110.554
chl,2016,108.323
chl,2017,106.092
chl,2018,107.669
chl,2019,105.835
chl,2020,104.002
chn,1960,499.659
chn,1961,497.798
chn,1962,495.937
chn,1963,459.408
chn,1964,422.879
chn,1965,386.349
chn,1966,349.82
chn,1967,313.291
chn,1968,297.064
chn,1969,280.838
chn,1970,264.612
chn,1971,248.386
chn,1972,232.16
chn,1973,221.847
chn,1974,211.534
chn,1975,201.221
chn,1976,190.908
chn,1977,180.596
chn,1978,177.449
chn,1979,174.302
chn,1980,171.155
chn,1981,168.008
chn,1982,164.861
chn,1983,161.681
chn,1984,158.501
chn,1985,155.321
chn,1986,152.141
chn,1987,148.961
chn,1988,149.47
chn,1989,149.979
chn,1990,150.489
chn,1991,150.998
chn,1992,151.507
chn,1993,150.02
chn,1994,148.533
chn,1995,147.047
chn,1996,145.56
chn,1997,144.073
chn,1998,139.875
chn,1999,135.678
chn,2000,131.48
chn,2001,127.282
chn,2002,123.085
chn,2003,121.86
chn,2004,120.635
chn,2005,119.41
chn,2006,118.185
chn,2007,116.96
chn,2008,115.067
chn,2009,113.174
chn,2010,111.281
chn,2011,109.388
chn,2012,107.496
chn,2013,105.02
chn,2014,102.543
chn,2015,100.067
chn,2016,97.591
chn,2017,95.115
chn,2018,93.777
chn,2019,92.438
chn,2020,91.1
civ,1960,480.763
civ,1961,476.879
civ,1962,472.996
civ,1963,470.643
civ,1964,468.29
civ,1965,465.937
civ,1966,463.584
civ,1967,461.231
civ,1968,453.135
civ,1969,445.039
civ,1970,436.942
civ,1971,428.846
civ,1972,420.75
civ,1973,414.033
civ,1974,407.316
civ,1975,400.6
civ,1976,393.883
civ,1977,387.166
civ,1978,382.785
civ,1979,378.404
civ,1980,374.023
civ,1981,369.642
civ,1982,365.261
civ,1983,362.99
civ,1984,360.719
civ,1985,358.448
civ,1986,356.178
civ,1987,353.907
civ,1988,360.203
civ,1989,366.498
civ,1990,372.794
civ,1991,379.09
civ,1992,385.386
civ,1993,397.332
civ,1994,409.279
civ,1995,421.225
civ,1996,433.172
civ,1997,445.118
civ,1998,453.627
civ,1999,462.136
civ,2000,470.644
civ,2001,479.153
civ,2002,487.662
civ,2003,479.219
civ,2004,470.776
civ,2005,462.333
civ,2006,453.89
civ,2007,445.448
civ,2008,442.43
civ,2009,439.412
civ,2010,436.395
civ,2011,433.377
civ,2012,430.359
civ,2013,425.524
civ,2014,420.689
civ,2015,415.854
civ,2016,411.019
civ,2017,406.184
civ,2018,360.552
civ,2019,356.801
civ,2020,353.05
cmr,1960,462.007
cmr,1961,456.931
cmr,1962,451.855
cmr,1963,446.984
cmr,1964,442.112
cmr,1965,437.241
cmr,1966,432.37
cmr,1967,427.499
cmr,1968,422.539
cmr,1969,417.58
cmr,1970,412.621
cmr,1971,407.661
cmr,1972,402.702
cmr,1973,397.668
cmr,1974,392.634
cmr,1975,387.6
cmr,1976,382.566
cmr,1977,377.532
cmr,1978,373.858
cmr,1979,370.185
cmr,1980,366.511
cmr,1981,362.838
cmr,1982,359.165
cmr,1983,359.351
cmr,1984,359.538
cmr,1985,359.725
cmr,1986,359.912
cmr,1987,360.099
cmr,1988,366.272
cmr,1989,372.445
cmr,1990,378.617
cmr,1991,384.79
cmr,1992,390.963
cmr,1993,398.725
cmr,1994,406.488
cmr,1995,414.25
cmr,1996,422.012
cmr,1997,429.775
cmr,1998,428.301
cmr,1999,426.827
cmr,2000,425.353
cmr,2001,423.879
cmr,2002,422.405
cmr,2003,414.569
cmr,2004,406.732
cmr,2005,398.896
cmr,2006,391.059
cmr,2007,383.222
cmr,2008,382.114
cmr,2009,381.006
cmr,2010,379.897
cmr,2011,378.789
cmr,2012,377.681
cmr,2013,370.33
cmr,2014,362.98
cmr,2015,355.63
cmr,2016,348.28
cmr,2017,340.93
cmr,2018,317.692
cmr,2019,314.094
cmr,2020,310.495
cod,1960,470.331
cod,1961,467.852
cod,1962,465.373
cod,1963,462.292
cod,1964,459.212
cod,1965,456.131
cod,1966,453.05
cod,1967,449.97
cod,1968,445.963
cod,1969,441.956
cod,1970,437.949
cod,1971,433.942
cod,1972,429.935
cod,1973,428.017
cod,1974,426.099
cod,1975,424.181
cod,1976,422.263
cod,1977,420.345
cod,1978,417.23
cod,1979,414.115
cod,1980,411
cod,1981,407.885
cod,1982,404.77
cod,1983,402.674
cod,1984,400.578
cod,1985,398.482
cod,1986,396.386
cod,1987,394.29
cod,1988,391.719
cod,1989,389.147
cod,1990,386.576
cod,1991,384.004
cod,1992,381.433
cod,1993,382.767
cod,1994,384.1
cod,1995,385.434
cod,1996,386.767
cod,1997,388.101
cod,1998,382.336
cod,1999,376.571
cod,2000,370.806
cod,2001,365.04
cod,2002,359.275
cod,2003,352.011
cod,2004,344.746
cod,2005,337.481
cod,2006,330.217
cod,2007,322.952
cod,2008,317.672
cod,2009,312.393
cod,2010,307.113
cod,2011,301.834
cod,2012,296.554
cod,2013,292.488
cod,2014,288.421
cod,2015,284.355
cod,2016,280.288
cod,2017,276.222
cod,2018,273.573
cod,2019,270.924
cod,2020,268.274
cog,1960,386.669
cog,1961,380.665
cog,1962,374.66
cog,1963,370.423
cog,1964,366.186
cog,1965,361.948
cog,1966,357.711
cog,1967,353.474
cog,1968,349.982
cog,1969,346.49
cog,1970,342.998
cog,1971,339.506
cog,1972,336.014
cog,1973,333.403
cog,1974,330.793
cog,1975,328.182
cog,1976,325.572
cog,1977,322.961
cog,1978,321.116
cog,1979,319.271
cog,1980,317.427
cog,1981,315.582
cog,1982,313.737
cog,1983,316.271
cog,1984,318.805
cog,1985,321.339
cog,1986,323.873
cog,1987,326.407
cog,1988,335.289
cog,1989,344.171
cog,1990,353.053
cog,1991,361.935
cog,1992,370.816
cog,1993,381.284
cog,1994,391.752
cog,1995,402.219
cog,1996,412.687
cog,1997,423.154
cog,1998,424.688
cog,1999,426.221
cog,2000,427.754
cog,2001,429.288
cog,2002,430.821
cog,2003,415.589
cog,2004,400.358
cog,2005,385.126
cog,2006,369.894
cog,2007,354.662
cog,2008,344.187
cog,2009,333.711
cog,2010,323.236
cog,2011,312.76
cog,2012,302.285
cog,2013,294.847
cog,2014,287.41
cog,2015,279.972
cog,2016,272.535
cog,2017,265.097
cog,2018,279.572
cog,2019,276.976
cog,2020,274.38
col,1960,297.543
col,1961,292.653
col,1962,287.763
col,1963,284.217
col,1964,280.67
col,1965,277.124
col,1966,273.577
col,1967,270.031
col,1968,268.21
col,1969,266.389
col,1970,264.568
col,1971,262.747
col,1972,260.926
col,1973,259.507
col,1974,258.088
col,1975,256.669
col,1976,255.25
col,1977,253.831
col,1978,252.555
col,1979,251.278
col,1980,250.002
col,1981,248.726
col,1982,247.45
col,1983,248.347
col,1984,249.245
col,1985,250.142
col,1986,251.04
col,1987,251.937
col,1988,255.321
col,1989,258.706
col,1990,262.09
col,1991,265.474
col,1992,268.859
col,1993,263.326
col,1994,257.793
col,1995,252.261
col,1996,246.728
col,1997,241.195
col,1998,237.494
col,1999,233.793
col,2000,230.093
col,2001,226.392
col,2002,222.691
col,2003,219.663
col,2004,216.635
col,2005,213.607
col,2006,210.579
col,2007,207.551
col,2008,205.236
col,2009,202.921
col,2010,200.607
col,2011,198.292
col,2012,195.977
col,2013,194.263
col,2014,192.549
col,2015,190.835
col,2016,189.12
col,2017,187.406
col,2018,151.616
col,2019,149.878
col,2020,148.141
com,1960,499.881
com,1961,494.99
com,1962,490.1
com,1963,485.254
com,1964,480.408
com,1965,475.562
com,1966,470.716
com,1967,465.87
com,1968,460.702
com,1969,455.534
com,1970,450.366
com,1971,445.198
com,1972,440.031
com,1973,435.123
com,1974,430.214
com,1975,425.306
com,1976,420.398
com,1977,415.49
com,1978,408.204
com,1979,400.918
com,1980,393.632
com,1981,386.346
com,1982,379.06
com,1983,372.27
com,1984,365.48
com,1985,358.69
com,1986,351.901
com,1987,345.111
com,1988,339.324
com,1989,333.537
com,1990,327.75
com,1991,321.964
com,1992,316.177
com,1993,312.786
com,1994,309.396
com,1995,306.005
com,1996,302.614
com,1997,299.223
com,1998,298.634
com,1999,298.044
com,2000,297.454
com,2001,296.865
com,2002,296.275
com,2003,293.306
com,2004,290.336
com,2005,287.366
com,2006,284.397
com,2007,281.427
com,2008,277.131
com,2009,272.834
com,2010,268.538
com,2011,264.241
com,2012,259.945
com,2013,257.497
com,2014,255.05
com,2015,252.602
com,2016,250.154
com,2017,247.707
com,2018,245.527
com,2019,243.348
com,2020,241.168
cpv,1960,409.786
cpv,1961,408.487
cpv,1962,407.188
cpv,1963,400.818
cpv,1964,394.448
cpv,1965,388.078
cpv,1966,381.708
cpv,1967,375.338
cpv,1968,369.287
cpv,1969,363.235
cpv,1970,357.183
cpv,1971,351.132
cpv,1972,345.08
cpv,1973,333.412
cpv,1974,321.745
cpv,1975,310.077
cpv,1976,298.409
cpv,1977,286.742
cpv,1978,282.568
cpv,1979,278.395
cpv,1980,274.222
cpv,1981,270.048
cpv,1982,265.875
cpv,1983,261.919
cpv,1984,257.963
cpv,1985,254.007
cpv,1986,250.051
cpv,1987,246.095
cpv,1988,242.457
cpv,1989,238.819
cpv,1990,235.181
cpv,1991,231.542
cpv,1992,227.904
cpv,1993,222.764
cpv,1994,217.623
cpv,1995,212.482
cpv,1996,207.342
cpv,1997,202.201
cpv,1998,194.184
cpv,1999,186.167
cpv,2000,178.15
cpv,2001,170.132
cpv,2002,162.115
cpv,2003,161.057
cpv,2004,159.999
cpv,2005,158.94
cpv,2006,157.882
cpv,2007,156.824
cpv,2008,156.329
cpv,2009,155.834
cpv,2010,155.338
cpv,2011,154.843
cpv,2012,154.348
cpv,2013,152.183
cpv,2014,150.018
cpv,2015,147.853
cpv,2016,145.688
cpv,2017,143.523
cpv,2018,182.203
cpv,2019,180.449
cpv,2020,178.694
cri,1960,231.533
cri,1961,222.459
cri,1962,213.385
cri,1963,208.699
cri,1964,204.012
cri,1965,199.326
cri,1966,194.639
cri,1967,189.952
cri,1968,187.892
cri,1969,185.831
cri,1970,183.77
cri,1971,181.709
cri,1972,179.649
cri,1973,178.764
cri,1974,177.879
cri,1975,176.994
cri,1976,176.109
cri,1977,175.224
cri,1978,169.662
cri,1979,164.101
cri,1980,158.54
cri,1981,152.979
cri,1982,147.417
cri,1983,144.832
cri,1984,142.247
cri,1985,139.662
cri,1986,137.077
cri,1987,134.492
cri,1988,133.821
cri,1989,133.15
cri,1990,132.479
cri,1991,131.808
cri,1992,131.137
cri,1993,130.54
cri,1994,129.943
cri,1995,129.347
cri,1996,128.75
cri,1997,128.154
cri,1998,127.631
cri,1999,127.108
cri,2000,126.586
cri,2001,126.063
cri,2002,125.54
cri,2003,125.008
cri,2004,124.476
cri,2005,123.944
cri,2006,123.412
cri,2007,122.879
cri,2008,122.066
cri,2009,121.253
cri,2010,120.44
cri,2011,119.627
cri,2012,118.814
cri,2013,116.479
cri,2014,114.143
cri,2015,111.808
cri,2016,109.472
cri,2017,107.137
cri,2018,113.079
cri,2019,111.25
cri,2020,109.421
cub,1960,220.763
cub,1961,213.405
cub,1962,206.047
cub,1963,198.399
cub,1964,190.751
cub,1965,183.103
cub,1966,175.455
cub,1967,167.807
cub,1968,164.649
cub,1969,161.492
cub,1970,158.334
cub,1971,155.177
cub,1972,152.02
cub,1973,152.225
cub,1974,152.431
cub,1975,152.636
cub,1976,152.842
cub,1977,153.047
cub,1978,151.677
cub,1979,150.307
cub,1980,148.937
cub,1981,147.567
cub,1982,146.196
cub,1983,146.502
cub,1984,146.808
cub,1985,147.113
cub,1986,147.419
cub,1987,147.725
cub,1988,148.025
cub,1989,148.325
cub,1990,148.625
cub,1991,148.925
cub,1992,149.226
cub,1993,147.209
cub,1994,145.192
cub,1995,143.176
cub,1996,141.159
cub,1997,139.143
cub,1998,137.445
cub,1999,135.748
cub,2000,134.05
cub,2001,132.353
cub,2002,130.656
cub,2003,128.034
cub,2004,125.413
cub,2005,122.791
cub,2006,120.17
cub,2007,117.549
cub,2008,116.649
cub,2009,115.749
cub,2010,114.85
cub,2011,113.95
cub,2012,113.05
cub,2013,111.219
cub,2014,109.388
cub,2015,107.558
cub,2016,105.727
cub,2017,103.896
cub,2018,113.198
cub,2019,112.235
cub,2020,111.273
cyp,1960,167.477
cyp,1961,164.88
cyp,1962,162.283
cyp,1963,159.883
cyp,1964,157.482
cyp,1965,155.082
cyp,1966,152.682
cyp,1967,150.282
cyp,1968,148.059
cyp,1969,145.836
cyp,1970,143.613
cyp,1971,141.39
cyp,1972,139.167
cyp,1973,137.109
cyp,1974,135.052
cyp,1975,132.995
cyp,1976,130.938
cyp,1977,128.881
cyp,1978,126.976
cyp,1979,125.071
cyp,1980,123.165
cyp,1981,121.26
cyp,1982,119.355
cyp,1983,117.596
cyp,1984,115.837
cyp,1985,114.078
cyp,1986,112.32
cyp,1987,110.561
cyp,1988,108.934
cyp,1989,107.307
cyp,1990,105.68
cyp,1991,104.054
cyp,1992,102.427
cyp,1993,100.92
cyp,1994,99.414
cyp,1995,97.907
cyp,1996,96.4
cyp,1997,94.894
cyp,1998,93.503
cyp,1999,92.112
cyp,2000,90.721
cyp,2001,89.329
cyp,2002,87.938
cyp,2003,86.655
cyp,2004,85.371
cyp,2005,84.087
cyp,2006,82.803
