geo,time,dc_dac_totl_cd
brn,1995,4230000.19044
brn,1996,3150000.03576
brn,1997,359999.99382
brn,1998,310000.00797
brn,1999,1390000.00991
brn,2000,619999.98987
brn,2001,289999.99352
brn,2002,-1829999.89949
brn,2003,459999.99903
brn,2004,720000.01371
btn,1963,9999.99978
btn,1964,9999.99978
btn,1965,160000.00574
btn,1966,49999.99888
btn,1967,9999.99978
btn,1968,139999.99873
btn,1969,100000.00149
btn,1970,209999.99531
btn,1971,140000.0006
btn,1972,189999.99762
btn,1973,509999.99791
btn,1974,299999.99888
btn,1975,629999.99709
btn,1976,1039999.99911
btn,1977,620000.00849
btn,1978,709999.99903
btn,1979,1160000.0076
btn,1980,1700000.01602
btn,1981,2559999.97817
btn,1982,3200000.02347
btn,1983,2939999.98644
btn,1984,4929999.98108
btn,1985,6839999.97005
btn,1986,15450000.37178
btn,1987,11959999.85375
btn,1988,18800000.22426
btn,1989,20099999.63082
btn,1990,21970000.00253
btn,1991,39200000.40531
btn,1992,40160000.23298
btn,1993,47009999.30687
btn,1994,60170000.3203
btn,1995,57230000.22396
btn,1996,47120000.7312
btn,1997,48729999.51802
btn,1998,43940000.66444
btn,1999,56769999.89711
btn,2000,34720000.13851
btn,2001,44209999.47935
btn,2002,46369999.20942
btn,2003,56799999.30784
btn,2004,55519999.98838
btn,2005,59259999.55833
btn,2006,54169999.86954
btn,2007,47289999.70667
btn,2008,56900000.69886
btn,2009,58189999.45186
btn,2010,77379999.57055
btn,2011,72750001.23121
btn,2012,85720000.20184
btn,2013,64800000.77374
btn,2014,53569999.82335
btn,2015,39000000.13784
btn,2016,37050001.05314
btn,2017,48090001.43223
btn,2018,42710000.11079
btn,2019,57000000.32038
bwa,1960,3430000.06676
bwa,1961,5440000.05722
bwa,1962,5229999.78997
bwa,1963,5300000.19073
bwa,1964,8809999.96141
bwa,1965,9439999.61764
bwa,1966,16139999.95962
bwa,1967,16950000.057
bwa,1968,15299999.85918
bwa,1969,13159999.57733
bwa,1970,9259999.79861
bwa,1971,14019999.83005
bwa,1972,29289999.82029
bwa,1973,30919999.90307
bwa,1974,29940000.03487
bwa,1975,38460000.26166
bwa,1976,40609999.6306
bwa,1977,39279999.8913
bwa,1978,57100000.58264
bwa,1979,78520001.2885
bwa,1980,89360000.25831
bwa,1981,82700001.02744
bwa,1982,84940000.2826
bwa,1983,76689999.80018
bwa,1984,71750000.45449
bwa,1985,61870000.55239
bwa,1986,89130000.22806
bwa,1987,129340000.3314
bwa,1988,134070000.20891
bwa,1989,129140000.07883
bwa,1990,129530000.90458
bwa,1991,111539999.82215
bwa,1992,98130000.63412
bwa,1993,99150001.39363
bwa,1994,67050000.03986
bwa,1995,77110000.02176
bwa,1996,70560000.92253
bwa,1997,120680000.91985
bwa,1998,102179998.99946
bwa,1999,58560000.30972
bwa,2000,27980000.16436
bwa,2001,24049999.98212
bwa,2002,35819999.48621
bwa,2003,25669999.82111
bwa,2004,35369999.28765
bwa,2005,47609999.57286
bwa,2006,63790000.40703
bwa,2007,98329999.17679
bwa,2008,713350010.11379
bwa,2009,255679994.81969
bwa,2010,142690001.7783
bwa,2011,103699998.98039
bwa,2012,62689998.39947
bwa,2013,104010001.97977
bwa,2014,98660000.65766
bwa,2015,62589998.74443
bwa,2016,81099998.65294
bwa,2017,86450000.34757
bwa,2018,69700000.36247
bwa,2019,59240000.70617
caf,1960,19999.99955
caf,1961,310000.00238
caf,1962,869999.9731
caf,1963,2030000.03844
caf,1964,16590000.03338
caf,1965,15430000.16548
caf,1966,15009999.73156
caf,1967,19920000.4302
caf,1968,16529999.59141
caf,1969,18009999.96625
caf,1970,12550000.32112
caf,1971,10930000.01274
caf,1972,19730000.30406
caf,1973,21660000.54404
caf,1974,31920000.32775
caf,1975,48529999.27104
caf,1976,33460000.42371
caf,1977,34899999.81411
caf,1978,35559999.93533
caf,1979,62670001.30191
caf,1980,86129997.41174
caf,1981,86890001.01015
caf,1982,76789998.03215
caf,1983,76520001.25684
caf,1984,80299999.07315
caf,1985,71640000.10677
caf,1986,92229999.79183
caf,1987,115260001.98722
caf,1988,136830000.69484
caf,1989,122149999.07091
caf,1990,132769998.20396
caf,1991,112270003.40261
caf,1992,128509996.23165
caf,1993,128859997.50905
caf,1994,119460001.91383
caf,1995,130529999.33436
caf,1996,136380002.99968
caf,1997,77279999.21702
caf,1998,104099999.64945
caf,1999,97119999.23177
caf,2000,58959998.8088
caf,2001,63320000.35793
caf,2002,45499999.01652
caf,2003,37139999.98197
caf,2004,89270002.89969
caf,2005,71810001.4925
caf,2006,79170000.57921
caf,2007,147969998.15852
caf,2008,170380001.74239
caf,2009,153329998.88807
caf,2010,197590000.98333
caf,2011,173589998.05525
caf,2012,130390001.6807
caf,2013,150359998.88927
caf,2014,445940001.84536
caf,2015,400609997.43827
caf,2016,382990002.85566
caf,2017,342690002.57179
caf,2018,407820002.74211
caf,2019,434800000.52601
chl,1960,16459999.9804
chl,1961,123899999.92587
chl,1962,131800000.6862
chl,1963,128939999.65303
chl,1964,107760000.09663
chl,1965,100790003.43755
chl,1966,115310000.32462
chl,1967,84469999.39159
chl,1968,72890001.41248
chl,1969,71419999.49887
chl,1970,52009999.59558
chl,1971,20669999.90307
chl,1972,33140000.87231
chl,1973,35070000.43057
chl,1974,10070000.38773
chl,1975,106590000.53257
chl,1976,5460000.01393
chl,1977,6060000.03032
chl,1978,-569999.85501
chl,1979,-34199999.69006
chl,1980,-13240000.35599
chl,1981,-4519999.90083
chl,1982,-3999999.57532
chl,1983,6480000.34131
chl,1984,9710000.01207
chl,1985,46699999.70123
chl,1986,430001.0372
chl,1987,25719999.19973
chl,1988,48470001.07728
chl,1989,63990001.28917
chl,1990,103649998.19361
chl,1991,118110001.23806
chl,1992,130960001.93991
chl,1993,176710001.81884
chl,1994,149149999.60735
chl,1995,155369998.16634
chl,1996,193069998.12834
chl,1997,124999997.71267
chl,1998,101180001.42463
chl,1999,67900000.67279
chl,2000,46430001.98342
chl,2001,47579999.3556
chl,2002,-6650000.76033
chl,2003,71979999.79742
chl,2004,39459999.32848
chl,2005,115190001.28098
chl,2006,91280001.28269
chl,2007,95060000.48853
chl,2008,93690001.10403
chl,2009,70800001.42939
chl,2010,173649995.571
chl,2011,152460000.23559
chl,2012,112810000.45501
chl,2013,65209999.38808
chl,2014,231280007.81871
chl,2015,39050000.08643
chl,2016,165059997.64241
chl,2017,52899998.7971
chn,1979,4309999.94837
chn,1980,22240000.28148
chn,1981,59380000.35658
chn,1982,458530007.15934
chn,1983,492489997.42046
chn,1984,502320005.53236
chn,1985,574610014.21139
chn,1986,668190011.76208
chn,1987,869249996.2151
chn,1988,1260730019.61224
chn,1989,1538659977.17529
chn,1990,1516980023.76966
chn,1991,1232379994.89345
chn,1992,2061850014.50964
chn,1993,2208920054.04644
chn,1994,2328570029.03521
chn,1995,2515130014.00232
chn,1996,1747489990.1934
chn,1997,1268830000.43221
chn,1998,1779800020.94432
chn,1999,1893589966.87644
chn,2000,1298240003.93227
chn,2001,1119580012.17246
chn,2002,1269150018.12577
chn,2003,1211249963.13453
chn,2004,1659589999.28832
chn,2005,1757790020.70427
chn,2006,1218430025.33913
chn,2007,1459919995.76986
chn,2008,1449469982.98168
chn,2009,1233250017.9559
chn,2010,790810002.22824
chn,2011,751260007.77446
chn,2012,278440006.17787
chn,2013,-124150002.10889
chn,2014,-300969980.79494
chn,2015,39519958.75128
chn,2016,-101940031.24349
chn,2017,-356499985.56636
chn,2018,-199920008.4433
chn,2019,-124950015.30834
civ,1960,19999.99955
civ,1961,3109999.8951
civ,1962,8259999.77067
civ,1963,8490000.11384
civ,1964,38340000.72442
civ,1965,37640001.24298
civ,1966,36570000.76398
civ,1967,34639999.75659
civ,1968,43889999.5815
civ,1969,47499998.77997
civ,1970,48969999.39904
civ,1971,47030000.64753
civ,1972,43170000.43392
civ,1973,56849999.31231
civ,1974,70260001.32784
civ,1975,93049998.91669
civ,1976,101160000.24974
civ,1977,95629999.92073
civ,1978,92090000.25503
civ,1979,151809995.31411
civ,1980,163290002.74464
civ,1981,117329997.56373
civ,1982,131719996.53801
civ,1983,150700002.86587
civ,1984,123959998.52754
civ,1985,119780002.01471
civ,1986,180419996.84833
civ,1987,246970006.51434
civ,1988,432329998.2585
civ,1989,392729998.91639
civ,1990,666990002.62097
civ,1991,572439998.09772
civ,1992,650599984.51918
civ,1993,738059992.44377
civ,1994,954579978.46603
civ,1995,782479976.15114
civ,1996,553639984.69524
civ,1997,274719992.98781
civ,1998,532120005.19782
civ,1999,373859998.80359
civ,2000,253009994.18832
civ,2001,230309998.22728
civ,2002,836099980.74546
civ,2003,287760000.79699
civ,2004,219480000.3618
civ,2005,150140001.47954
civ,2006,276430000.68143
civ,2007,182209994.52844
civ,2008,345750005.12972
civ,2009,1792910065.65466
civ,2010,504260008.64804
civ,2011,820630023.98051
civ,2012,2271210024.28792
civ,2013,861379994.98844
civ,2014,365930000.48958
civ,2015,201650002.1331
civ,2016,319330003.63037
civ,2017,389850005.37336
civ,2018,609290013.86277
civ,2019,719089986.91663
cmr,1960,319999.99098
cmr,1961,6759999.78185
cmr,1962,8249999.90873
cmr,1963,7850000.11325
cmr,1964,27600000.98683
cmr,1965,31609999.64178
cmr,1966,39329999.50647
cmr,1967,36560000.57235
cmr,1968,46539999.7402
cmr,1969,33030000.7388
cmr,1970,53990001.44936
cmr,1971,43369999.47764
cmr,1972,52889999.55915
cmr,1973,48030000.18373
cmr,1974,54719998.40252
cmr,1975,83210001.18181
cmr,1976,106530000.37558
cmr,1977,134449998.12543
cmr,1978,128859999.69579
cmr,1979,207519999.85427
cmr,1980,185020003.36535
cmr,1981,144129995.95515
cmr,1982,172139995.70161
cmr,1983,114459998.96713
cmr,1984,161799999.23706
cmr,1985,138729999.33176
cmr,1986,203299996.34251
cmr,1987,188780003.02985
cmr,1988,270410007.542
cmr,1989,446649998.41154
cmr,1990,433859998.61546
cmr,1991,499219999.41766
cmr,1992,706139988.99609
cmr,1993,539179990.68461
cmr,1994,511339988.49243
cmr,1995,399380004.79713
cmr,1996,327959992.61737
cmr,1997,345949997.70448
cmr,1998,332530005.04523
cmr,1999,272050002.26572
cmr,2000,252339999.90858
cmr,2001,392770002.08758
cmr,2002,477270007.33651
cmr,2003,813450012.4827
cmr,2004,616890003.48188
cmr,2005,371519993.67587
cmr,2006,1549370012.5441
cmr,2007,1764190007.07939
cmr,2008,368649996.52468
cmr,2009,327119999.69557
cmr,2010,341319999.65012
cmr,2011,383369993.04965
cmr,2012,356799996.85474
cmr,2013,447309992.41024
cmr,2014,571289999.77186
cmr,2015,449719999.82931
cmr,2016,547509996.65074
cmr,2017,632009998.53015
cmr,2018,717440014.63987
cmr,2019,776570004.93444
cod,1960,71450000.00484
cod,1961,60549998.48455
cod,1962,115219999.31335
cod,1963,105710001.92501
cod,1964,110220001.73107
cod,1965,140210001.74619
cod,1966,90429998.89888
cod,1967,91119998.8015
cod,1968,70930000.33312
cod,1969,75149998.60339
cod,1970,84420000.69469
cod,1971,98250000.82329
cod,1972,110610000.02921
cod,1973,125610002.5475
cod,1974,164159998.53611
cod,1975,172960001.60649
cod,1976,168789998.27616
cod,1977,202290000.85592
cod,1978,223030007.75725
cod,1979,307989999.94993
cod,1980,339820004.3533
cod,1981,321579998.35909
cod,1982,269229995.73685
cod,1983,244119999.04923
cod,1984,243590002.52373
cod,1985,230089998.7407
cod,1986,319070006.79523
cod,1987,359589997.89506
cod,1988,439729999.92594
cod,1989,487870001.05344
cod,1990,684420005.38483
cod,1991,358380004.83252
cod,1992,181619998.34701
cod,1993,102369998.54818
cod,1994,105889998.31676
cod,1995,138970001.12757
cod,1996,134289999.93578
cod,1997,115330001.06551
cod,1998,92370001.58988
cod,1999,93160000.3913
cod,2000,136210001.95667
cod,2001,186750000.85495
cod,2002,423049998.28525
cod,2003,5089619963.53418
cod,2004,1414809986.89123
cod,2005,1204140012.11151
cod,2006,1723179970.29796
cod,2007,947910005.45025
cod,2008,1210860012.6151
cod,2009,1332880004.8288
cod,2010,2747920006.54712
cod,2011,4553530081.60554
cod,2012,1938769972.09713
cod,2013,1525590010.71565
cod,2014,1379319987.5243
cod,2015,1605799982.55707
cod,2016,1181799988.84723
cod,2017,1364079996.63055
cod,2018,1573050017.49843
cod,2019,1721219980.94954
cog,1960,19999.99955
cog,1961,109999.9994
cog,1962,2839999.9328
cog,1963,5440000.11496
cog,1964,17320000.14
cog,1965,15210000.07726
cog,1966,19159999.64625
cog,1967,18070000.05804
cog,1968,20260000.08732
cog,1969,15300000.3919
cog,1970,12900000.23693
cog,1971,14280000.33088
cog,1972,17749999.78207
cog,1973,21119999.68067
cog,1974,29410000.17337
cog,1975,47810000.02287
cog,1976,59239998.91803
cog,1977,38140000.10304
cog,1978,58259998.81886
cog,1979,62550001.41449
cog,1980,62569998.33509
cog,1981,47549998.45847
cog,1982,61160001.34498
cog,1983,61419999.02762
cog,1984,74699999.26537
cog,1985,63009999.51921
cog,1986,101950001.847
cog,1987,131159999.04089
cog,1988,79900000.13448
cog,1989,85560002.56538
cog,1990,211399997.99058
cog,1991,125899998.30723
cog,1992,107599996.77911
cog,1993,117860000.52281
cog,1994,258939992.45204
cog,1995,121240001.30221
cog,1996,404840005.83738
cog,1997,264240002.34716
cog,1998,60409999.79153
cog,1999,123580003.25784
cog,2000,24760000.35368
cog,2001,32000000.68359
cog,2002,48349999.28623
cog,2003,43159999.94986
cog,2004,60779998.5595
cog,2005,1359899981.51362
cog,2006,225319995.39398
cog,2007,86259999.24913
cog,2008,429850009.95919
cog,2009,252469999.17738
cog,2010,1251220021.40991
cog,2011,202170004.474
cog,2012,88709998.64675
cog,2013,100670000.11168
cog,2014,77220000.63956
cog,2015,53350001.21966
cog,2016,46700001.29752
cog,2017,50389998.95751
cog,2018,91600000.80429
cog,2019,119170002.0805
col,1960,-8480000.0079
col,1961,52809999.9968
col,1962,43949999.9918
col,1963,67360000.01431
col,1964,38690000.01624
col,1965,35109999.94539
col,1966,78480002.43679
col,1967,88039999.45149
col,1968,113979999.31127
col,1969,100460000.09403
col,1970,122489999.6426
col,1971,95409999.87163
col,1972,87730000.53316
col,1973,117950000.21346
col,1974,72639999.58336
col,1975,61929999.39434
col,1976,57830000.06154
col,1977,31349999.68484
col,1978,51790000.90435
col,1979,29739999.86984
col,1980,31810001.42917
col,1981,43279999.90433
col,1982,52779999.85591
col,1983,36599999.58053
col,1984,41569998.64988
col,1985,37640000.15333
col,1986,38929999.76128
col,1987,68870000.66601
col,1988,64970001.08846
col,1989,53730000.3171
col,1990,91849999.87297
col,1991,122889997.93492
col,1992,228270002.08013
col,1993,98919998.35335
col,1994,78249999.36111
col,1995,174990000.90733
col,1996,185259998.61211
col,1997,184620000.36053
col,1998,171370002.59943
col,1999,310030005.92068
col,2000,193140000.32842
col,2001,388139989.39097
col,2002,443880008.00461
col,2003,798729973.76509
col,2004,524839996.64523
col,2005,627129999.1589
col,2006,987430002.36712
col,2007,702829998.70926
col,2008,956850031.02384
col,2009,1044590024.86803
col,2010,614590000.8902
col,2011,972729986.51862
col,2012,739850002.883
col,2013,809600003.46787
col,2014,1183520010.23292
col,2015,1326650004.38318
col,2016,1079319998.72997
col,2017,810760006.8301
col,2018,1723120015.29336
col,2019,822380007.84069
com,1966,6099999.90463
com,1967,9699999.80927
com,1968,7770000.10014
com,1969,6320000.19029
com,1970,7880000.23365
com,1971,8760000.12457
com,1972,10079999.73372
com,1973,17519999.56369
com,1974,27210000.38087
com,1975,20999999.28474
com,1976,9350000.28834
com,1977,5309999.95209
com,1978,5730000.06936
com,1979,8470000.35085
com,1980,16480000.43072
com,1981,22489999.44702
com,1982,18369999.4497
com,1983,17340000.40218
com,1984,20969999.57599
com,1985,24060000.49785
com,1986,26239999.66681
com,1987,39240000.23864
com,1988,43479999.33921
com,1989,35379999.65809
com,1990,37999999.48032
com,1991,44270000.26032
com,1992,34520000.875
com,1993,37720000.5129
com,1994,25480000.36739
com,1995,26480000.43072
com,1996,28280000.32157
com,1997,18450000.39786
com,1998,28940000.00507
com,1999,19999999.70384
com,2000,14630000.28767
com,2001,13130000.03621
com,2002,12800000.2373
com,2003,13759999.85076
com,2004,19049999.82938
com,2005,17940000.27888
com,2006,24750000.47497
com,2007,33030000.01796
com,2008,30670000.25325
com,2009,43339999.18587
com,2010,33029999.68082
com,2011,36199999.56712
com,2012,43289999.3211
com,2013,47149999.64833
com,2014,42210000.21696
com,2015,37250000.33341
com,2016,29300000.14789
com,2017,33749999.1823
com,2018,37630000.14052
com,2019,31859999.21896
cpv,1961,2720000.02861
cpv,1966,2410000.08583
cpv,1967,709999.97854
cpv,1969,9999.99978
cpv,1975,3610000.00127
cpv,1976,8590000.04455
cpv,1977,19579999.74675
cpv,1978,29310000.41403
cpv,1979,30009999.96066
cpv,1980,44230000.18671
cpv,1981,43009999.85822
cpv,1982,45760000.00909
cpv,1983,48870000.0681
cpv,1984,46900000.1587
cpv,1985,43790000.17606
cpv,1986,87020000.1765
cpv,1987,69849999.15585
cpv,1988,66879999.03969
cpv,1989,65199999.60065
cpv,1990,85809999.30203
cpv,1991,89070000.12696
cpv,1992,93659999.75428
cpv,1993,90710000.60253
cpv,1994,92989999.95738
cpv,1995,87819999.75257
cpv,1996,93530000.25265
cpv,1997,90320000.51439
cpv,1998,100029999.54484
cpv,1999,96299998.85336
cpv,2000,71289999.98793
cpv,2001,50720000.8072
cpv,2002,58760000.00909
cpv,2003,112379999.66741
cpv,2004,118630000.11444
cpv,2005,120059999.56839
cpv,2006,108139999.22201
cpv,2007,129249999.96461
cpv,2008,190670000.53078
cpv,2009,184480001.13666
cpv,2010,284490004.71085
cpv,2011,247959995.62181
cpv,2012,227850002.80105
cpv,2013,229980004.54903
cpv,2014,197230005.7672
cpv,2015,125830000.94257
cpv,2016,111650002.01575
cpv,2017,123930000.05931
cpv,2018,64269999.77604
cpv,2019,86989999.05027
cri,1960,4009999.99978
cri,1961,7000000
cri,1962,9000000
cri,1963,7029999.99933
cri,1964,10149999.99851
cri,1965,13539999.54648
cri,1966,11619999.56518
cri,1967,11100000.15236
cri,1968,11550000.39004
cri,1969,12859999.97519
cri,1970,11220000.00067
cri,1971,13150000.00782
cri,1972,14680000.00902
cri,1973,14669999.88258
cri,1974,13999999.9553
cri,1975,17299999.97094
cri,1976,11700000.00671
cri,1977,14500000.07451
cri,1978,34060000.07875
cri,1979,25560000.42148
cri,1980,22769999.54879
cri,1981,29650000.36359
cri,1982,59409999.81388
cri,1983,217639999.92982
cri,1984,188399999.94077
cri,1985,239770000.68128
cri,1986,168860000.1689
cri,1987,212619999.74213
cri,1988,171459999.99344
cri,1989,212589999.80427
cri,1990,211469998.6577
cri,1991,171579999.71509
cri,1992,140989999.37437
cri,1993,98760000.72062
cri,1994,75359999.88578
cri,1995,26170001.48445
cri,1996,-6519999.52272
cri,1997,1619999.76635
cri,1998,24549999.80144
cri,1999,-1139998.7787
cri,2000,18559999.64848
cri,2001,7609999.87647
cri,2002,6330001.02825
cri,2003,33079999.66107
cri,2004,18800001.35675
cri,2005,27749999.91432
cri,2006,28169999.32565
cri,2007,58139998.17148
cri,2008,67919999.33682
cri,2009,105710001.45376
cri,2010,93130001.28977
cri,2011,28559999.45477
cri,2012,23689999.99017
cri,2013,26859999.2767
cri,2014,43640000.28372
cri,2015,101310000.28178
cri,2016,90160000.70795
cri,2017,75880001.26742
cri,2018,84510001.31853
cri,2019,46200000.68471
cub,1960,19999.99955
cub,1964,19999.99955
cub,1967,9999.99978
cub,1968,29999.99933
cub,1970,109999.9994
cub,1971,549999.98771
cub,1972,1540000.0196
cub,1973,3069999.96118
cub,1974,11589999.82104
cub,1975,14260000.04448
cub,1976,26010000.0035
cub,1977,32599999.52279
cub,1978,26540000.22635
cub,1979,23910000.10446
cub,1980,11059999.79749
cub,1981,2630000.06974
cub,1982,1509999.9886
cub,1983,1909999.98152
cub,1984,6439999.80576
cub,1985,2469999.97832
cub,1986,3719999.97273
cub,1987,10019999.96975
cub,1988,3810000.02474
cub,1989,42849999.05527
cub,1990,33740001.04703
cub,1991,19220000.25958
cub,1992,12019999.90456
cub,1993,27440000.10379
cub,1994,36430000.4188
cub,1995,49610000.2192
cub,1996,48859999.6008
cub,1997,52270001.15812
cub,1998,72049999.9579
cub,1999,49409999.82134
cub,2000,37699999.45723
cub,2001,45719999.84235
cub,2002,55309999.41751
cub,2003,62649999.82901
cub,2004,74560000.37678
cub,2005,70119999.81664
cub,2006,59779999.39769
cub,2007,59200000.32894
cub,2008,95100001.92001
cub,2009,103940002.12103
cub,2010,112930000.11891
cub,2011,65070000.61497
cub,2012,60280000.21353
cub,2013,73610000.91583
cub,2014,75650000.1885
cub,2015,181649997.68697
cub,2016,2290209882.85169
cub,2017,323290000.9267
cub,2018,280689996.16802
cub,2019,116030000.2154
cym,1974,1570000.05245
cym,1975,519999.98093
cym,1976,959999.97854
cym,1977,949999.98808
cym,1978,3339999.89368
cym,1979,579999.99262
cym,1980,1190000.01624
cym,1981,679999.9997
cym,1982,189999.99575
cym,1983,49999.99888
cym,1984,-39999.99911
cym,1985,-70000.0003
cym,1986,-60000.00425
cym,1987,1169999.99993
cym,1988,11510000.15251
cym,1989,389999.98569
