geo,time,bn_fin_totl_cd
mli,1990,-113272084.25192
mli,1991,7270331.39538
mli,1992,-119497468.03757
mli,1993,-70454224.69037
mli,1994,-45172528.61196
mli,1995,-165081157.67612
mli,1996,-108983941.23609
mli,1997,-81182947.47752
mli,1998,-94206005.29723
mli,1999,-129510075.59982
mli,2000,-155512193.00811
mli,2001,-161976206.49503
mli,2002,-10517314.24648
mli,2003,-59167360.38383
mli,2004,-228767873.00123
mli,2005,-256098356.26207
mli,2006,2004304440.86677
mli,2007,-230343153.32183
mli,2008,-668408009.65469
mli,2009,-318694654.36092
mli,2010,-900596538.84833
mli,2011,-319574406.75874
mli,2012,-188590156.94823
mli,2013,-149374420.30138
mli,2014,-484729026.8287
mli,2015,-420370538.75634
mli,2016,-869605496.30498
mli,2017,-893608522.36419
mli,2018,-532410308.01205
mli,2019,-1036407553.94551
mli,2020,-103392923.96549
mlt,1971,14246850.35383
mlt,1972,26731194.32547
mlt,1973,42570883.80021
mlt,1974,14786695.47135
mlt,1975,78225841.58589
mlt,1976,53159480.5264
mlt,1977,41912422.08077
mlt,1978,74211823.91786
mlt,1979,56350601.32326
mlt,1980,26633728.41307
mlt,1981,106025114.43435
mlt,1982,27902970.52088
mlt,1983,15030668.37921
mlt,1984,9760664.89791
mlt,1985,-42629834.50481
mlt,1986,13740720.24858
mlt,1987,-2026098.07279
mlt,1988,17832495.44113
mlt,1989,59398695.81124
mlt,1990,-53267881.30526
mlt,1991,-92138255.33462
mlt,1992,13570659.61516
mlt,1993,-53820491.98338
mlt,1994,-98179227.45335
mlt,1995,-351551621.90127
mlt,1996,-305919318.28098
mlt,1997,-120974258.85126
mlt,1998,-110476375.62842
mlt,1999,-196477915.24206
mlt,2000,-453411200.41104
mlt,2001,112451907.34221
mlt,2002,56631257.34372
mlt,2003,-115251588.31087
mlt,2004,25797733.61451
mlt,2005,-138063124.13053
mlt,2006,-389117763.54261
mlt,2007,-442947516.93933
mlt,2008,-375865629.54601
mlt,2009,8786445.11624
mlt,2010,-60779800.73107
mlt,2011,286739219.50772
mlt,2012,1317162146.95205
mlt,2013,-16477888.77979
mlt,2014,628040824.8782
mlt,2015,177966170.27111
mlt,2016,964822577.41657
mlt,2017,1357819327.29254
mlt,2018,778440888.77386
mlt,2019,50883485.79158
mlt,2020,-363341937.71501
mmr,1976,-31256312.17887
mmr,1977,-104986403.70624
mmr,1978,-249277393.65966
mmr,1979,-374958191.68061
mmr,1980,-354760651.46291
mmr,1981,-349622606.82805
mmr,1982,-477086520.86716
mmr,1983,-265559771.67074
mmr,1984,-204560843.55158
mmr,1985,-157253783.74619
mmr,1986,-238483061.73348
mmr,1987,-180573154.7465
mmr,1988,-72763823.49829
mmr,1989,60928110.91127
mmr,1990,-179431311.43546
mmr,1991,-321568356.83378
mmr,1992,-96735580.4702
mmr,1993,-237822985.15917
mmr,1994,-140074601.59422
mmr,1995,-273969836.51365
mmr,1996,-291658042.57608
mmr,1997,-453062097.24558
mmr,1998,-474833169.12839
mmr,1999,-294774803.47641
mmr,2000,-233599534.74176
mmr,2001,-166210207.64703
mmr,2002,76996320.4322
mmr,2003,-97513486.67914
mmr,2004,-30883078.2976
mmr,2005,-22406938.29034
mmr,2006,168196465.59174
mmr,2007,1045053223.7879
mmr,2008,-114863994.50567
mmr,2009,-23804930.41625
mmr,2010,-558138414.27625
mmr,2011,-1698487663.82613
mmr,2012,4601977340.85751
mmr,2013,3564576321.72096
mmr,2014,-631195054.12114
mmr,2015,-3991939050.32143
mmr,2016,-4066377031.4408
mmr,2017,-5671872019.35377
mmr,2018,-2024679912.28842
mmr,2019,-2417894206.77193
mne,2007,-1682804980.35046
mne,2008,-2133822385.70467
mne,2009,-891183506.20849
mne,2010,-848456276.8897
mne,2011,-755804540.43086
mne,2012,-605935225.02497
mne,2013,-498797455.33092
mne,2014,-334706336.58876
mne,2015,-328364226.67868
mne,2016,-615661527.26148
mne,2017,-755498718.26879
mne,2018,-805087909.73789
mne,2019,-964104119.9664
mne,2020,-1125132344.54793
mne,2021,-200992568.13153
mng,1981,-808700000
mng,1982,-865400000
mng,1983,-743700000
mng,1984,-729300000
mng,1985,-729900000
mng,1986,-1071900000
mng,1987,-1067100000
mng,1988,-1018700000
mng,1989,-1313100000
mng,1990,-507100000
mng,1991,-92400000
mng,1992,7000000
mng,1993,-16200000
mng,1994,23900000
mng,1995,50800000
mng,1996,-46200000
mng,1997,700000
mng,1998,-146280000
mng,1999,-26877954.43
mng,2000,-114780055.75
mng,2001,-142769882.14448
mng,2002,-129831000
mng,2003,-59421614.22402
mng,2004,-271426666.2865
mng,2005,-103902979.45317
mng,2006,-48866134.01471
mng,2007,-40639849.46881
mng,2008,-1380673172.2565
mng,2009,-52804845.23703
mng,2010,-795626304.32311
mng,2011,-4564589265.60184
mng,2012,-5050199909.7005
mng,2013,-4675237956.84257
mng,2014,-1974877780.55108
mng,2015,-1056099388.56343
mng,2016,-830119239.48905
mng,2017,-1133423934.97452
mng,2018,-1941675342.04799
mng,2019,-2224790050.37909
mng,2020,-717349706.56896
moz,2005,-527880179.30658
moz,2006,1559747800.56227
moz,2007,-216676832.96367
moz,2008,-792909878.57337
moz,2009,-850797398.8998
moz,2010,-1269971162.56775
moz,2011,-2891268866.99356
moz,2012,-6268286485.51216
moz,2013,-5808347746.55607
moz,2014,-5389882852.00001
moz,2015,-5654144610.04512
moz,2016,-3668273860.28935
moz,2017,-2328164793.67164
moz,2018,-3944733731.28666
moz,2019,-2906621665.30415
moz,2020,-3481263512.18014
mrt,1975,-65793976.23357
mrt,1976,-84935781.75424
mrt,1977,-107815627.59939
mrt,1978,-88080151.63823
mrt,1979,-123440649.34358
mrt,1980,-165374095.46028
mrt,1981,-148004486.23932
mrt,1982,-280978059.65584
mrt,1983,-200358804.39445
mrt,1984,-111467530.43293
mrt,1985,-121813582.40969
mrt,1986,-199583193.27776
mrt,1987,-249504816.47754
mrt,1988,-110442571.94424
mrt,1989,-14111810.81504
mrt,1990,-60787257.00604
mrt,1991,-10165251.43642
mrt,1992,-64313558.7621
mrt,1993,-141706733.25653
mrt,1994,-75338863.03864
mrt,1995,16159566.4068
mrt,1996,99721861.22211
mrt,1997,57851874.61586
mrt,1998,62533216.01797
mrt,2012,-1293872282.44644
mrt,2013,-1548489033.83223
mrt,2014,-1518484809.89373
mrt,2015,-1062763040.27356
mrt,2016,-562980082.06667
mrt,2017,-745232352.79585
mrt,2018,-793661931.30254
mrt,2019,981635482.11555
mrt,2020,-327288110.85471
mus,1976,-30082952.62385
mus,1977,-67803707.26876
mus,1978,-106761421.50184
mus,1979,-147587826.80189
mus,1980,-94088047.5985
mus,1981,-161024259.02197
mus,1982,-48286740.46292
mus,1983,-10678102.20278
mus,1984,-30651433.54136
mus,1985,20786812.1386
mus,1986,120002747.58766
mus,1987,146293547.37263
mus,1988,52836324.60108
mus,1989,91607959.02888
mus,1990,92979654.81359
mus,1991,148220949.3062
mus,1992,61105652.48704
mus,1993,-11332712.8673
mus,1994,-84408076.30134
mus,1995,83916566.57199
mus,1996,-44015882.86204
mus,1997,-12109838.61068
mus,1998,-35510875.20553
mus,1999,10164454.38685
mus,2000,-26643659.75287
mus,2001,189300492.32079
mus,2002,256753953.42093
mus,2003,133150943.28901
mus,2004,-35541009.11645
mus,2005,-307024532.55574
mus,2006,-312770150.37604
mus,2007,-58991254.07211
mus,2008,-765082461.53616
mus,2009,-369077857.18438
mus,2010,-864032158.11121
mus,2011,-1375159136.22852
mus,2012,-1197747013.79337
mus,2013,-521807340.3731
mus,2014,-740683153.28691
mus,2015,-532162027.95999
mus,2016,-588265885.50489
mus,2017,-465563782.85863
mus,2018,-656805215.88921
mus,2019,-784242546.17711
mus,2020,-1246636383.48879
mwi,1977,-19492139.34571
mwi,1978,-139734147.75225
mwi,1979,-215209637.36243
mwi,1980,-173748002.8097
mwi,1981,-57299288.03937
mwi,1982,-28801268.03873
mwi,1983,-131345604.46535
mwi,1984,-41602399.93547
mwi,1985,-21348421.36601
mwi,1986,-45833766.1841
mwi,1987,-14125684.6373
mwi,1988,-8901726.69422
mwi,1989,-143394286.87736
mwi,1990,-100444076.90818
mwi,1991,-87467950.8617
mwi,1992,-140705314.2968
mwi,1993,-164873165.31569
mwi,1994,-171849362.74198
mwi,1995,-155246464.02665
mwi,1996,-285491556.0083
mwi,1997,-136300163.49147
mwi,1998,-425739250.6587
mwi,1999,-191903533.47326
mwi,2000,-98329277.40563
mwi,2001,-288808867.75596
mwi,2002,-27755690.46877
mwi,2003,-71816738.56176
mwi,2004,-15204282.64467
mwi,2005,-109533776.37561
mwi,2006,2185684854.26028
mwi,2007,-161912430.68456
mwi,2008,-419717416.37995
mwi,2009,-223081780.27245
mwi,2010,-6300852.79377
mwi,2011,-762018376.7969
mwi,2012,-138032189.69004
mwi,2013,-749426123.21322
mwi,2014,-739320068.17941
mwi,2015,-691763288.90246
mwi,2016,-288628075.36744
mwi,2017,-115396302.77292
mwi,2018,-724574233.93754
mwi,2019,-765879799.50624
mwi,2020,-1034448045.06851
mys,1974,-631889436.85561
mys,1975,-584012755.30255
mys,1976,285649646.47435
mys,1977,50786513.82946
mys,1978,-348007556.13306
mys,1979,602255029.46999
mys,1980,-971572508.50556
mys,1981,-3095318180.47173
mys,1982,-4013459556.75296
mys,1983,-3877652128.47878
mys,1984,-2543477565.72787
mys,1985,-761163223.86857
mys,1986,389317338.82553
mys,1987,2694434320.26951
mys,1988,1556447968.84049
mys,1989,-107056829.33357
mys,1990,196681916.90928
mys,1991,-4379166565.65901
mys,1992,-2175173216.9612
mys,1993,561362342.88167
mys,1994,-4439733410.22283
mys,1995,-9400639207.26319
mys,1996,-6994595464.72147
mys,1997,-6069262966.44084
mys,1998,12819111323.4592
mys,1999,11308157894.7368
mys,2000,5301315789.47368
mys,2001,4856315789.47368
mys,2002,6876842105.26316
mys,2003,13475052631.5789
mys,2004,16942631578.9474
mys,2005,13347196022.3363
mys,2006,18666651643.0876
mys,2007,24514650180.6858
mys,2008,30508916008.5051
mys,2009,26514504394.8567
mys,2010,5618458471.30502
mys,2011,23499262911.8512
mys,2012,11248909155.7602
mys,2013,5006545929.74117
mys,2014,10983793297.6034
mys,2015,484831425.86094
mys,2016,1347713259.96857
mys,2017,4902345752.25121
mys,2018,-5104626194.52728
mys,2019,7160510346.3202
mys,2020,13474756032.2218
mys,2021,3864309064.61228
nam,1990,239552819.27734
nam,1991,159127082.56754
nam,1992,86412614.24309
nam,1993,122469904.60971
nam,1994,148445490.42727
nam,1995,211850563.19331
nam,1996,179864432.96941
nam,1997,139128761.56016
nam,1998,201400645.55895
nam,1999,25248507.26794
nam,2000,335661490.43295
nam,2001,88412857.28367
nam,2002,147639330.45399
nam,2003,245099897.98923
nam,2004,638710857.24677
nam,2005,537004540.88859
nam,2006,1289623565.05106
nam,2007,1314881830.37092
nam,2008,969098889.97992
nam,2009,150539968.39916
nam,2010,-464946477.94522
nam,2011,-490563522.09605
nam,2012,-1130970612.00879
nam,2013,-606174923.59442
nam,2014,-980696888.84084
nam,2015,-1295679648.20066
nam,2016,-1313530777.57795
nam,2017,-293106610.99329
nam,2018,-277504929.14628
nam,2019,-10984860.3324
nam,2020,264271382.1617
ncl,2002,-175273534.23877
ncl,2003,-124418383.81844
ncl,2004,195555773.78306
ncl,2005,-18971162.83038
ncl,2006,-479664725.43563
ncl,2007,-21878300.45497
ncl,2008,-1286475253.59604
ncl,2009,-728178861.82272
ncl,2010,-1279422812.01769
ncl,2011,-1287126180.82464
ncl,2012,-2108982052.70266
ncl,2013,-2031186860.22041
ncl,2014,-1437956768.63597
ncl,2015,-1121029148.8473
ncl,2016,-860122379.04091
ner,1974,-29775076.94526
ner,1975,-32951819.46003
ner,1976,-12303803.80262
ner,1977,-100553693.89811
ner,1978,-215319025.83706
ner,1979,-211426534.22012
ner,1980,-308595878.44183
ner,1981,-201724899.65933
ner,1982,-238912069.85618
ner,1983,-67271804.82268
ner,1984,19017904.17824
ner,1985,-29730917.32152
ner,1986,-85369610.21038
ner,1987,-105521270.84503
ner,1988,-107430556.83474
ner,1989,-29720229.89753
ner,1990,-39961098.46501
ner,1991,56386424.80316
ner,1992,-143090945.36589
ner,1993,99275123.32186
ner,1994,-71434914.56455
ner,1995,32204849.6316
ner,1996,-44716824.01707
ner,1997,-83608978.4928
ner,1998,-65408736.21119
ner,1999,-50098026.23316
ner,2000,-61562248.54409
ner,2001,-38522786.5402
ner,2002,-82881510.40508
ner,2003,-142528654.6718
ner,2004,127641087.64828
ner,2005,-138947061.23169
ner,2006,1408807234.80529
ner,2007,-100671971.36338
ner,2008,-177513436.42404
ner,2009,-752502549.33524
ner,2010,-926162720.52386
ner,2011,-1296131100.79242
ner,2012,-769069954.52997
ner,2013,-594531734.42353
ner,2014,-945633354.17807
ner,2015,-1200813570.54082
ner,2016,-801071923.60895
ner,2017,-874774124.92067
ner,2018,-1008647425.02027
ner,2019,-948969532.04878
ner,2020,-1118267096.41228
nga,1977,-1056303518.00299
nga,1978,-3513455685.35502
nga,1979,1850970779.65188
nga,1980,4453337773.86959
nga,1981,-6516021905.99518
nga,1982,-7268421035.66587
nga,1983,-4192378106.36088
nga,1984,375720400.27202
nga,1985,2473779494.42668
nga,1986,30207640.41105
nga,1987,-378980539.64723
nga,1988,-517526394.28693
nga,1989,981569601.62178
nga,1990,5222571874.2683
nga,1991,1111159434.359
nga,1992,2145875278.92176
nga,1993,-868251819.26731
nga,1994,-2266957628.65976
nga,1995,-848934484.28148
nga,1996,1063449061.91616
nga,1997,134203731.45212
nga,1998,-1246742039.2036
nga,1999,465073463.71649
nga,2000,9308464332.07036
nga,2001,3256863516.32298
nga,2002,1920546832.03751
nga,2003,9024331626.84319
nga,2004,21551969411.8413
nga,2005,26520065054.6058
nga,2006,29922116827.0912
nga,2007,13246566314.9825
nga,2008,8368965325.61519
nga,2009,-12510732085.7391
nga,2010,-2033043198.1314
nga,2011,5403567436.62849
nga,2012,12375853064.5953
nga,2013,-7685823887.22161
nga,2014,-12286233417.1768
nga,2015,5334601614.45702
nga,2016,-10278160834.1918
nga,2017,-5255423513.43422
nga,2018,99452221.4686
nga,2019,-21435356914.1556
nga,2020,-5074485898.60537
nic,1977,-185800000
nic,1978,-35100000
nic,1979,141700000
nic,1980,-486100000
nic,1981,-575800000
nic,1982,-503100000
nic,1983,-612662621.39937
nic,1984,-635293609.24762
nic,1985,-911641770.07963
nic,1986,-867610044.32
nic,1987,-757597988.3
nic,1988,-667076337.94
nic,1989,-416382449.73
nic,1990,-454401301.35
nic,1991,12400000
nic,1992,-655730000
nic,1993,-328590000
nic,1994,-478700000
nic,1995,1127000000
nic,1996,3803100000
nic,1997,-202900000
nic,1998,-486100000
nic,1999,-815900000
nic,2000,-432200000
nic,2001,242600000
nic,2002,-343600000
nic,2003,-52900000
nic,2004,816000000
nic,2005,-369000000
nic,2006,484100000
nic,2007,1593300000
nic,2008,-1042400000
nic,2009,-292300000
nic,2010,-372100000
nic,2011,-1500500000
nic,2012,-1598300000
nic,2013,-1421400000
nic,2014,-1235800000
nic,2015,-1311200000
nic,2016,-1118000000
nic,2017,-1120600000
nic,2018,-614700000
nic,2019,481500000
nic,2020,809500000
nld,1967,771270717.67383
nld,1968,764364640.33076
nld,1969,901104971.72351
nld,1970,511878452.6682
nld,1971,666230758.68289
nld,1972,2359708165.0108
nld,1973,3185213539.17662
nld,1974,3003739282.60574
nld,1975,3124414969.18774
nld,1976,3356768967.16194
nld,1977,943705291.66375
nld,1978,-1552056316.60718
nld,1979,-163690132.65276
nld,1980,-1147130823.67855
nld,1981,3396044393.41219
nld,1982,4596874156.66512
nld,1983,4785709374.83567
nld,1984,7511177054.0471
nld,1985,3119161916.47359
nld,1986,1770156503.77392
nld,1987,3975925580.84214
nld,1988,2240240259.20033
nld,1989,8760047371.50155
nld,1990,5190988432.99754
nld,1991,6027236928.55338
nld,1992,13397065722.9174
nld,1993,17776562932.5465
nld,1994,10469545609.3934
nld,1995,16937565252.5047
nld,1996,-220808609.54116
nld,1997,11602642462.1475
nld,1998,11801367507.6501
nld,1999,5535476928.71799
nld,2000,7829121808.81367
nld,2001,3492756553.21966
nld,2002,4389410735.51009
nld,2003,23552427558.6438
nld,2004,48752321264.4301
nld,2005,32331479632.5051
nld,2006,52905071587.363
nld,2007,31919531387.6907
nld,2008,33938052346.34349
nld,2009,64227926901.3482
nld,2010,51444171924.8195
nld,2011,69427246512.10091
nld,2012,59796865345.515
nld,2013,83934694158.3623
nld,2014,77650681540.07779
nld,2015,46842812015.888
nld,2016,63173926596.492
nld,2017,86740354575.02991
nld,2018,103022818458.25101
nld,2019,88413110478.43629
nld,2020,64643373293.9178
nld_curacao,2011,-786030100.55866
nld_curacao,2012,-855539776.53631
nld_curacao,2013,-698636871.50838
nld_curacao,2014,-452787150.83799
nld_curacao,2015,-483323463.68715
nld_curacao,2016,-544430167.59776
nld_curacao,2017,-679825449.07263
nld_curacao,2018,-817015817.84916
nld_curacao,2019,-518549470.2905
nld_curacao,2020,-655444344.14525
nor,1975,-2277127375.66148
nor,1976,-3532740813.53151
nor,1977,-4646372061.28797
nor,1978,-1574700518.34903
nor,1979,-438884822.55964
nor,1980,2014877899.87437
nor,1981,2167976701.59359
nor,1982,601752658.35628
nor,1983,2372903858.39053
nor,1984,2567892457.75446
nor,1985,1940070213.30874
nor,1986,-6163766436.06169
nor,1987,-5444119339.93548
nor,1988,-5014866389.38305
nor,1989,-1128093565.41759
nor,1990,1190459934.2455
nor,1991,4762618045.9236
nor,1992,313299499.38323
nor,1993,1646713743.93498
nor,1994,1629684853.01998
nor,1995,1177187174.43546
nor,1996,7888401221.06864
nor,1997,5410364051.0209
nor,1998,-6548215128.25867
nor,1999,7798753748.05108
nor,2000,18182864307.923
nor,2001,26284470803.7137
nor,2002,17708506425.583
nor,2003,21963704937.1759
nor,2004,27609873680.3758
nor,2005,49571180133.7276
nor,2006,41386536002.56249
nor,2007,17791314266.6162
nor,2008,75406005391.2628
nor,2009,38006252449.4406
nor,2010,42952093129.12009
nor,2011,79516497415.7574
nor,2012,46814434799.3674
nor,2013,55515318959.0789
nor,2014,55002846485.6536
nor,2015,9043456422.75531
nor,2016,39050148023.281
nor,2017,7679120377.11871
nor,2018,31969933722.8091
nor,2019,-2907001854.25779
nor,2020,-1123756622.88941
npl,1976,17944000
npl,1977,-2177123.8
npl,1978,-13700091.99396
npl,1979,-6581390.73334
npl,1980,-33476283.4668
npl,1981,-10789821.86031
npl,1982,-68913966.05055
npl,1983,-120270112.83112
npl,1984,-80332469.24908
npl,1985,-120688351.82727
npl,1986,-119051367.83785
npl,1987,-123885784.0576
npl,1988,-263779272.12978
npl,1989,-243082770.51618
npl,1990,-288639698.72058
npl,1991,-304188881.05706
npl,1992,-180546192.55875
npl,1993,-222324269.47825
npl,1994,-350952028.40949
npl,1995,-356015111.43469
npl,1996,-243147923.01293
npl,1997,-172044478.34053
npl,1998,64694314.67957
npl,1999,-20010163.83361
npl,2000,15048527.25214
npl,2001,92087364.16949
npl,2002,250875615.66579
npl,2003,514626656.15832
npl,2004,540136403.06544
npl,2005,332462418.88346
npl,2006,304749253.58622
npl,2007,98772204.53802
npl,2008,739685089.7605
npl,2009,160447743.72728
npl,2010,-117630254.98156
npl,2011,756802305.9595
npl,2012,835426008.73321
npl,2013,1389252827.09381
npl,2014,798257076.48124
npl,2015,2550850483.05859
npl,2016,541446649.49433
npl,2017,-274366823.67418
npl,2018,-1567507615.47475
npl,2019,-657260867.31424
npl,2020,483065992.76522
npl,2021,-4830800229.00383
nru,2008,-5354941.23416
nru,2009,13330927.20329
nru,2010,26770721.05317
nru,2011,16414213.85492
nru,2012,36258183.32195
nru,2013,17477710.34591
nru,2014,13539379.46731
nru,2015,-24443249.19125
nru,2016,25689714.70883
nru,2017,19487532.14492
nru,2018,10887146.48798
nzl,2000,-2077002229.71879
nzl,2001,-1262340647.92604
nzl,2002,-1494737353.20656
nzl,2003,-5141902736.45844
nzl,2004,-8581516578.8059
nzl,2005,-8925630028.93653
nzl,2006,-8903065852.97491
nzl,2007,-7472394725.30414
nzl,2008,-7517810581.17505
nzl,2009,-1745723161.15919
nzl,2010,2013570988.98301
nzl,2011,1410054441.67694
nzl,2012,-6759491246.40596
nzl,2013,566215262.71079
nzl,2014,-3108966495.54234
nzl,2015,1475142653.9512
nzl,2016,-5395568174.32452
nzl,2017,-1867334418.96103
nzl,2018,-2286372042.0687
nzl,2019,-4490782725.29842
nzl,2020,-5102362551.73806
omn,1974,60799073.71395
omn,1975,-89171974.78046
omn,1976,-332947308.43355
omn,1977,37058483.02565
omn,1978,-200057904.45877
omn,1979,291546034.42833
omn,1980,881586568.85231
omn,1981,1209322528.11037
omn,1982,551823973.80377
omn,1983,28083381.66787
omn,1984,-123625677.81038
omn,1985,-331504509.3299
omn,1986,-1628611127.53374
omn,1987,306371911.57347
omn,1988,-691287386.21587
omn,1989,338621586.47594
omn,1990,633029908.97269
omn,1991,32769830.94928
omn,1992,-199479843.95319
omn,1993,-979453836.15084
omn,1994,-886866059.81795
omn,1995,-411703511.05332
omn,1996,-73799999.04031
omn,1997,482009356.94668
omn,1998,-2256789714.18921
omn,1999,75089728.37451
omn,2000,2630000000
omn,2001,1513914174.25228
omn,2002,1112353706.11183
omn,2003,910689206.76203
omn,2004,505851755.52666
omn,2005,4302470741.22237
omn,2006,5559635890.76723
omn,2007,3499609882.96489
omn,2008,5588608582.57477
omn,2009,-1587776332.89987
omn,2010,5913342002.60078
omn,2011,7724540962.28869
omn,2012,6833950585.17555
omn,2013,5835751092.3277
omn,2014,3137870970.09103
omn,2015,-10852561997.3992
omn,2016,-13097627808.0896
omn,2017,-11328133584.5739
omn,2018,-4993050852.19763
omn,2019,-5137602080.62419
omn,2020,-9042652795.83875
pak,1976,-825840856.38255
pak,1977,-718393285.54065
pak,1978,-731948040.32411
pak,1979,-892573477.93499
pak,1980,-795715651.95666
pak,1981,-915989540.91034
pak,1982,-761866590.54673
pak,1983,25388175.53125
pak,1984,-1273778228.26505
pak,1985,-1027651771.50091
pak,1986,-672494210.6792
pak,1987,-534314142.25222
pak,1988,-1391769739.53783
pak,1989,-1567142919.24958
pak,1990,-1758173873.16482
pak,1991,-1330340770.69782
pak,1992,-1753199764.86608
pak,1993,-2904531858.46998
pak,1994,-1633356153.60359
pak,1995,-3654732163.52041
pak,1996,-4277776582.66287
pak,1997,-1781361339.46246
pak,1998,-1236000048.00744
pak,1999,-153000000
pak,2000,472000000
pak,2001,2584000000
pak,2002,4868000000
pak,2003,4660000000
pak,2004,457970000
pak,2005,-3553000000
pak,2006,-5853000000
pak,2007,-8094000000
pak,2008,-15560000000
pak,2009,-2768000000
pak,2010,-1978000000
pak,2011,-1673000000
pak,2012,-2561000000
pak,2013,-4616000000
pak,2014,-1737000000
pak,2015,-2873800000
pak,2016,-6196000000
pak,2017,-16072000000
pak,2018,-18918000000
pak,2019,-8060000000
pak,2020,-250000000
pak,2021,-12909000000
pan,1977,-225500000
pan,1978,-209200000
pan,1979,-732400000
pan,1980,294100000
pan,1981,-475300000
pan,1982,-447000000
pan,1983,-113500000
pan,1984,-62700000
pan,1985,-45800000
pan,1986,42300000
pan,1987,159100000
pan,1988,-23900000
pan,1989,-124800000
pan,1990,98700000
pan,1991,369700000
pan,1992,256000000
pan,1993,213300000
pan,1994,-73700000
pan,1995,-452500000
pan,1996,-297100000
pan,1997,-631100000
pan,1998,-1354100000
pan,1999,-1646300000
pan,2000,-409000000
pan,2001,-668300000
pan,2002,-48300000
pan,2003,-435100000
pan,2004,-883000000
pan,2005,-1289700000
pan,2006,-146900000
pan,2007,-1449500000
pan,2008,-1824400000
pan,2009,258900000
pan,2010,-2803800000
pan,2011,-4864000000
pan,2012,-3282200000
pan,2013,-4939000000
pan,2014,-4995500000
pan,2015,-6479700000
pan,2016,-7664408344.19
pan,2017,-6156016681.35
pan,2018,-6095651632.37
pan,2019,-4719143237.05
pan,2020,1564808730.04
per,1977,-1034300000
per,1978,-138800000
per,1979,826800000
per,1980,315300000
per,1981,-1087000000
per,1982,-1992000000
per,1983,-716000000
per,1984,-798000000
per,1985,-1247000000
per,1986,-1375600000
per,1987,-2082000000
per,1988,-1349000000
per,1989,-681160000
per,1990,-1601000000
per,1991,-535000000
per,1992,-1344000000
per,1993,-1701965346.30376
per,1994,-2342369608.3227
per,1995,-4301722912.89
per,1996,-2846312400
per,1997,-3240044000
per,1998,-3004883482.92647
per,1999,-1342667368
per,2000,-1156377115.81531
per,2001,-1109694013.38874
per,2002,-1001636798.9451
per,2003,-231727683.57564
per,2004,156972158.10849
per,2005,1446974987.75124
per,2006,2365536915.34062
per,2007,1254772267.03771
per,2008,-5504679132.75556
per,2009,-1360867010.04326
per,2010,-1863888534.1581
per,2011,-4679999474.17889
per,2012,-4817320449.18515
per,2013,-7434193021.43463
per,2014,-8072504168.17637
per,2015,-10354390110.5862
per,2016,-5364715603.46506
per,2017,-1352948365.56754
per,2018,-5595041935.66853
per,2019,-2032783795.75193
per,2020,-2443951888.92272
phl,1977,-539000000
phl,1978,-981153712.49951
phl,1979,-1240000000
phl,1980,-1810000000
phl,1981,-2543000000
phl,1982,-3564000000
phl,1983,-3138000000
phl,1984,-1227000000
phl,1985,480013138.28
phl,1986,956000000
phl,1987,-415000000
phl,1988,89000000
phl,1989,-1073000000
phl,1990,-2110000000
phl,1991,-1172000000
phl,1992,-1589000000
phl,1993,-2932000000
phl,1994,-2786000000
phl,1995,-4075000000
phl,1996,-6967000000
phl,1997,-9599000000
phl,1998,784000000
phl,1999,-431000000
phl,2000,-3734000000
phl,2001,-1051000000
phl,2002,-219000000
phl,2003,-557000000
phl,2004,1367000000
phl,2005,4243505654.67058
phl,2006,5452713996.9314
phl,2007,8385623957.15834
phl,2008,1458432502.65528
phl,2009,5524711883.81296
phl,2010,3752225757.16021
phl,2011,6081416826.29144
phl,2012,2487980339.8667
phl,2013,7315153863.16872
phl,2014,6773174251.60322
phl,2015,4917028787.66173
phl,2016,-862904024.88973
phl,2017,-3661336037.56972
phl,2018,-11638271086.789
phl,2019,-190849492.35755
phl,2020,9116029384.34738
phl,2021,-5597284670.33976
plw,2005,6680068.0904
plw,2006,-11122056.559
plw,2007,-519102.6907
plw,2008,-6945708.54892
plw,2009,7048243.89042
plw,2010,5897122.55942
plw,2011,3289464.11155
plw,2012,3175613.5282
plw,2013,-1652791.77603
plw,2014,-15019963.41735
plw,2015,29333992.88563
plw,2016,-6510495.8387
plw,2017,-32968432.44591
png,1976,12061003.93623
png,1977,123871278.24899
png,1978,-27027067.94414
png,1979,72573790.16459
png,1980,-173432926.39744
png,1981,-479422125.08113
png,1982,-512165593.79446
png,1983,-257776620.4796
png,1984,-211684163.06378
png,1985,-135193091.16029
png,1986,-130073341.32017
png,1987,-190327231.78331
png,1988,-307103869.27942
png,1989,-323463335.14521
png,1990,-133260145.92546
png,1991,-147104724.61895
png,1992,80243286.14952
png,1993,618090541.52953
png,1994,574553364.3321
png,1995,621540734.13188
png,1996,283570652.11846
png,1997,-91124473.12155
png,1998,35062134.79131
png,1999,110759154.88194
png,2000,363269751.41533
png,2001,295405462.80306
png,2002,52202818.20298
png,2003,-46542906.11891
png,2004,-21345874.05806
png,2005,481223210.6108
png,2006,-836038543.62322
png,2007,-951294724.17081
png,2008,1179549274.93116
png,2009,-1784685594.08176
png,2010,-1488161364.6718
png,2011,-1226054282.33468
png,2012,-1508714849.11366
png,2013,-2007422612.5153
png,2014,3540306754.77396
png,2015,4918463473.2134
png,2016,5160734167.783
png,2017,5135823349.04618
png,2018,4075709409.49534
pol,1976,-2960000000
pol,1977,-2653000000
pol,1978,-2798000000
pol,1979,-3204000000
