geo,time,bx_trf_curr_cd
mwi,1979,71369293.84658
mwi,1980,82944122.47034
mwi,1981,75922423.65027
mwi,1982,65657880.18019
mwi,1983,55502185.91645
mwi,1984,54406229.65358
mwi,1985,48581275.24955
mwi,1986,57698402.87498
mwi,1987,70965006.5973
mwi,1988,169378261.64454
mwi,1989,208045688.19427
mwi,1990,134120876.13424
mwi,1991,159026152.09685
mwi,1992,155247638.69355
mwi,1993,167871272.1929
mwi,1994,154022163.57873
mwi,1995,171044503.17303
mwi,1996,137950458.78751
mwi,1997,116247242.56462
mwi,1998,134137104.59692
mwi,1999,137665333.45248
mwi,2000,143072347.7016
mwi,2001,148759088.45193
mwi,2002,169955746.45114
mwi,2003,138934333.07396
mwi,2004,214492681.52455
mwi,2005,285504324.75462
mwi,2006,315058514.6119
mwi,2007,325977401.69191
mwi,2008,443231979.93868
mwi,2009,476802091.8949
mwi,2010,651674314.05374
mwi,2011,532886645.27788
mwi,2012,484063845.39322
mwi,2013,605519630.93562
mwi,2014,557758547.55091
mwi,2015,413898762.66729
mwi,2016,319085575
mwi,2017,394026539.89597
mwi,2018,465306497.93968
mwi,2019,576021872.65026
mwi,2020,858893216.17899
mys,1974,46945106.09118
mys,1975,58902574.03266
mys,1976,57838151.55886
mys,1977,70288535.13997
mys,1978,75991724.41615
mys,1979,75396115.22196
mys,1980,73499575.11153
mys,1981,74214723.6204
mys,1982,78787640.9306
mys,1983,77113624.15262
mys,1984,70403254.20988
mys,1985,93031060.69505
mys,1986,149141468.10729
mys,1987,173040707.56187
mys,1988,288301819.54725
mys,1989,211898689.78438
mys,1990,248810018.94727
mys,1991,214540253.56961
mys,1992,295597443.12792
mys,1993,468902662.87763
mys,1994,411164050.26439
mys,1995,699966891.65919
mys,1996,765915755.2289
mys,1997,944123371.14132
mys,1998,727759197.32441
mys,1999,800815789.47368
mys,2000,756236842.10526
mys,2001,536842105.26316
mys,2002,661315789.47368
mys,2003,507710526.31579
mys,2004,421815789.47368
mys,2005,298605157.16589
mys,2006,313693432.26307
mys,2007,390856769.17359
mys,2008,419146109.21798
mys,2009,1083788971.43664
mys,2010,598457464.20612
mys,2011,1528448082.393
mys,2012,2156033354.45324
mys,2013,2409326089.33405
mys,2014,3212092967.66702
mys,2015,3039727904.58236
mys,2016,3853372910.75963
mys,2017,3901522913.74924
mys,2018,3863763336.09044
mys,2019,4080900790.24868
mys,2020,6452763519.4118
mys,2021,4942108798.14434
nam,1990,375021136.72927
nam,1991,398071208.82623
nam,1992,476645598.70992
nam,1993,373193524.91638
nam,1994,349189079.07565
nam,1995,426926857.24211
nam,1996,437322005.5206
nam,1997,462156622.39667
nam,1998,418231033.40835
nam,1999,457709575.61289
nam,2000,473017534.49302
nam,2001,387945538.50795
nam,2002,304442048.37878
nam,2003,487492313.93003
nam,2004,703938162.53296
nam,2005,714710954.03011
nam,2006,992191316.40572
nam,2007,1051294782.66807
nam,2008,1190099141.56474
nam,2009,1261629150.83207
nam,2010,1278381253.192
nam,2011,1144241577.87546
nam,2012,1800522576.01355
nam,2013,1687511668.75808
nam,2014,1875363484.82257
nam,2015,1558848614.32246
nam,2016,1194536636.43697
nam,2017,1577226101.30255
nam,2018,1565752609.93996
nam,2019,1497120987.6592
nam,2020,1518296595.27067
ncl,2002,414231994.1875
ncl,2003,542702491.97156
ncl,2004,608892879.12298
ncl,2005,626302461.79954
ncl,2006,647706802.06815
ncl,2007,878017137.7315
ncl,2008,1038619658.5377
ncl,2009,986275684.39717
ncl,2010,947302383.83167
ncl,2011,1051061111.24769
ncl,2012,730226967.98877
ncl,2013,839583082.88394
ncl,2014,779043044.79167
ncl,2015,685110274.76762
ncl,2016,642353506.66012
ner,1974,100990978.8562
ner,1975,91707031.95518
ner,1976,119028839.37211
ner,1977,82448818.9605
ner,1978,130455286.95545
ner,1979,154140403.12493
ner,1980,166641774.35859
ner,1981,172394470.93937
ner,1982,158712743.81311
ner,1983,142271928.9433
ner,1984,152163830.43406
ner,1985,217680975.54656
ner,1986,68295110.64422
ner,1987,59823004.08422
ner,1988,103344583.09676
ner,1989,37196524.41347
ner,1990,81395027.8569
ner,1991,122155817.25917
ner,1992,133585550.81696
ner,1993,139545274.90804
ner,1994,115143118.38537
ner,1995,60579175.31323
ner,1996,100433498.03388
ner,1997,59326395.45635
ner,1998,76114696.04093
ner,1999,57409471.97647
ner,2000,63971401.99679
ner,2001,87995907.95148
ner,2002,65431936.80946
ner,2003,83043996.79415
ner,2004,128814907.78279
ner,2005,217149708.96741
ner,2006,199634158.49084
ner,2007,208165442.91357
ner,2008,254925985.28634
ner,2009,170844404.81677
ner,2010,507194644.64388
ner,2011,472949920.35251
ner,2012,391561097.06767
ner,2013,382454229.31626
ner,2014,457831178.03453
ner,2015,351396294.60801
ner,2016,340471816.11423
ner,2017,531028667.48532
ner,2018,608901893.03812
ner,2019,747869881.50555
ner,2020,936086554.88036
nga,1977,41879875.16311
nga,1978,11018902.23902
nga,1979,23178524.96881
nga,1980,32919950.6898
nga,1981,32377748.60122
nga,1982,28212461.62976
nga,1983,17945642.20701
nga,1984,15655016.678
nga,1985,31327827.15692
nga,1986,14248886.98634
nga,1987,4482030.03525
nga,1988,27771859.31863
nga,1989,157371582.27689
nga,1990,167108232.28373
nga,1991,876621324.92563
nga,1992,816774041.58381
nga,1993,856544673.27838
nga,1994,549872704.12802
nga,1995,250043007.16431
nga,1996,296587337.29778
nga,1997,585738409.76536
nga,1998,448546824.80817
nga,1999,1301055577.27525
nga,2000,1637441656.94283
nga,2001,1372487048.37894
nga,2002,1422304440.29423
nga,2003,1062820789.1282
nga,2004,2272734507.11605
nga,2005,15283868947.9792
nga,2006,17974770556.1529
nga,2007,18698256027.8806
nga,2008,20922596478.8105
nga,2009,19828185800.2754
nga,2010,21183037700.2621
nga,2011,22278494516.967
nga,2012,22292511083.7836
nga,2013,22527248104.0913
nga,2014,22800731750
nga,2015,22117335000
nga,2016,20942658196.6175
nga,2017,22517199725.3
nga,2018,24525662840.2257
nga,2019,27080385963.7492
nga,2020,21626836847.8935
nic,1977,12700000
nic,1978,10800000
nic,1979,92100000
nic,1980,124000000
nic,1981,70400000
nic,1982,51600000
nic,1983,79300000
nic,1984,89800000
nic,1985,81700000
nic,1986,112300000
nic,1987,123800000
nic,1988,130000000
nic,1989,168900000
nic,1990,201600000
nic,1991,585000000
nic,1992,335600000
nic,1993,273600000
nic,1994,50000000
nic,1995,138000000
nic,1996,150000000
nic,1997,234800000
nic,1998,331300000
nic,1999,460100000
nic,2000,410200000
nic,2001,485700000
nic,2002,530300000
nic,2003,625400000
nic,2004,755000000
nic,2005,857400000
nic,2006,1003300000
nic,2007,994600000
nic,2008,1135200000
nic,2009,1118400000
nic,2010,1160600000
nic,2011,1229600000
nic,2012,1309800000
nic,2013,1369000000
nic,2014,1449900000
nic,2015,1514500000
nic,2016,1628200000
nic,2017,1583100000
nic,2018,1624300000
nic,2019,1769900000
nic,2020,1932300000
nld,1967,60497237.52528
nld,1968,103038673.95857
nld,1969,133425414.26807
nld,1970,217679557.8535
nld,1971,479318440.80625
nld,1972,527985753.93259
nld,1973,982933095.22311
nld,1974,859884447.56171
nld,1975,973005846.92831
nld,1976,1387252645.16764
nld,1977,1758805455.61126
nld,1978,2244147861.25717
nld,1979,2881417425.78569
nld,1980,2746290753.13524
nld,1981,1886675843.80339
nld,1982,1918748675.05202
nld,1983,2050366506.71108
nld,1984,2042194667.6298
nld,1985,2102366774.22521
nld,1986,2994048591.51422
nld,1987,4050665901.0799
nld,1988,5592470609.03355
nld,1989,5141703937.31123
nld,1990,4478094694.67366
nld,1991,4602955403.88691
nld,1992,4641601261.44647
nld,1993,4359408620.58094
nld,1994,4197141750.58833
nld,1995,4725029131.00131
nld,1996,4319266102.42968
nld,1997,4345525010.01318
nld,1998,3798710378.4153
nld,1999,4563109577.58242
nld,2000,4398885060.67274
nld,2001,4476627415.80319
nld,2002,4965512274.56593
nld,2003,8451626317.15825
nld,2004,10612946901.5152
nld,2005,11837045185.2285
nld,2006,12354759984.407
nld,2007,13081203008.9516
nld,2008,16257589327.5568
nld,2009,14526739918.8417
nld,2010,16467154648.0519
nld,2011,18384601638.5822
nld,2012,17565028618.5143
nld,2013,13618150041.3286
nld,2014,14663101148.3574
nld,2015,15674275657.6711
nld,2016,14630338151.2883
nld,2017,15101271341.2974
nld,2018,17230118870.0733
nld,2019,18241799952.3269
nld,2020,17353408903.3829
nld_curacao,2011,271223463.68715
nld_curacao,2012,227441340.78212
nld_curacao,2013,205972067.03911
nld_curacao,2014,210798882.68156
nld_curacao,2015,184502793.29609
nld_curacao,2016,194558659.21788
nld_curacao,2017,206533760.34637
nld_curacao,2018,216219140.43575
nld_curacao,2019,235823163.07821
nld_curacao,2020,203984491.78771
nor,1975,100869294.32627
nor,1976,97078441.41621
nor,1977,49935139.9891
nor,1978,54701577.01227
nor,1979,63470594.67807
nor,1980,77534316.76256
nor,1981,75409790.66652
nor,1982,98404728.70745
nor,1983,96943679.36087
nor,1984,87153794.08998
nor,1985,84489973.99425
nor,1986,95444239.49384
nor,1987,122726991.66047
nor,1988,167840063.75896
nor,1989,164564211.34543
nor,1990,216874962.79897
nor,1991,239390466.8682
nor,1992,1678171792.02245
nor,1993,1533239633.0064
nor,1994,1291063168.16033
nor,1995,1280211212.53854
nor,1996,1329220106.03181
nor,1997,1468074141.2312
nor,1998,1500448317.66602
nor,1999,1710803634.57281
nor,2000,1657464577.18871
nor,2001,1815205480.32489
nor,2002,1876927727.76701
nor,2003,2048606040.3371
nor,2004,2553077548.55769
nor,2005,3457857688.37554
nor,2006,2655264818.67381
nor,2007,3228152746.28663
nor,2008,3560104365.71918
nor,2009,3229058051.5077
nor,2010,3361614995.42283
nor,2011,3746852584.29764
nor,2012,4315742669.04206
nor,2013,4603703104.94249
nor,2014,5311051667.85412
nor,2015,4229765157.62719
nor,2016,4284897839.49938
nor,2017,5125311562.03395
nor,2018,5474171087.88847
nor,2019,5349173584.22253
nor,2020,5515026570.27211
npl,1976,48264000
npl,1977,50392000
npl,1978,58996183.62535
npl,1979,82391666.66667
npl,1980,109516666.66667
npl,1981,127554781.15522
npl,1982,144934808.01629
npl,1983,135303529.39002
npl,1984,119716751.86058
npl,1985,122164015.2921
npl,1986,115710912.73217
npl,1987,143613480.56294
npl,1988,130477912.25429
npl,1989,109199068.05614
npl,1990,115683901.71241
npl,1991,121340974.85039
npl,1992,133557319.55523
npl,1993,155489684.7574
npl,1994,160693411.98605
npl,1995,239167609.99374
npl,1996,281605214.9039
npl,1997,267399983.79221
npl,1998,326022224.05433
npl,1999,360142770.66657
npl,2000,357058169.278
npl,2001,414777316.34066
npl,2002,987611057.84795
npl,2003,1082791555.19991
npl,2004,1236815224.15501
npl,2005,1593277458.96746
npl,2006,1856238619.6435
npl,2007,2129414167.61644
npl,2008,3294358980.42596
npl,2009,3532110976.03519
npl,2010,4139507778.37456
npl,2011,4778077721.28541
npl,2012,5446411442.41472
npl,2013,6311124386.40746
npl,2014,6569803422.87328
npl,2015,7590801352.10929
npl,2016,7480732944.09005
npl,2017,8131465056.08789
npl,2018,9046064632.92578
npl,2019,8918636410.95904
npl,2020,8708790060.4024
npl,2021,8898783154.60748
nru,2008,11763424.50444
nru,2009,13632784.6489
nru,2010,14750635.82329
nru,2011,20802230.15539
nru,2012,4770624.46129
nru,2013,26937197.24548
nru,2014,32130739.16416
nru,2015,30740098.71456
nru,2016,34271610.55139
nru,2017,37890432.63471
nru,2018,41800353.74745
nzl,2000,639909203.81891
nzl,2001,591094339.75156
nzl,2002,647987424.46696
nzl,2003,861501571.02568
nzl,2004,906533218.36181
nzl,2005,1250477944.74899
nzl,2006,1299424159.95884
nzl,2007,1436384628.76118
nzl,2008,1710781099.50819
nzl,2009,1201746673.49709
nzl,2010,1008770178.84612
nzl,2011,1037376671.43309
nzl,2012,1025069067.96863
nzl,2013,1027337616.45018
nzl,2014,1470778191.58037
nzl,2015,1550601219.99601
nzl,2016,1574709525.12046
nzl,2017,1612936581.98859
nzl,2018,1846409401.19317
nzl,2019,1737593763.96745
nzl,2020,1262497394.18518
omn,1974,24030110.08694
omn,1975,207295889.42471
omn,1976,52113491.75482
omn,1977,268384482.5373
omn,1978,49218297.76844
omn,1979,211928199.80292
omn,1980,136653156.15707
omn,1981,185292415.12824
omn,1982,86855819.59136
omn,1983,191082803.10099
omn,1984,254778914.45699
omn,1985,43428538.34016
omn,1986,39268874.63914
omn,1987,46814044.21326
omn,1988,80624187.25618
omn,1989,54616384.91547
omn,1990,39011703.51105
omn,1991,39011703.51105
omn,1992,39011703.51105
omn,1993,57217165.14954
omn,1994,65019505.85176
omn,1995,67620286.08583
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2015,0
omn,2016,0
omn,2017,0
omn,2018,0
omn,2019,0
omn,2020,0
pak,1976,597865965.6671
pak,1977,1017620444.36327
pak,1978,1548504312.36609
pak,1979,1763861905.15944
pak,1980,2526036986.15756
pak,1981,2569372373.58581
pak,1982,3185558521.33258
pak,1983,3413555222.28768
pak,1984,3365673799.50728
pak,1985,3111125937.20319
pak,1986,3196509288.41172
pak,1987,2905357144.29209
pak,1988,2767369133.91483
pak,1989,2772678873.90209
pak,1990,2833661173.71359
pak,1991,3026918699.02492
pak,1992,3502452166.57679
pak,1993,2336621889.69322
pak,1994,2918567975.48606
pak,1995,2610658612.46553
pak,1996,2739469835.71382
pak,1997,3980563166.31443
pak,1998,2801000000
pak,1999,3582000000
pak,2000,4200000000
pak,2001,5496000000
pak,2002,6593000000
pak,2003,6300000000
pak,2004,7666000000
pak,2005,9169000000
pak,2006,11030000000
pak,2007,11215000000
pak,2008,11252000000
pak,2009,12552000000
pak,2010,13930000000
pak,2011,16775000000
pak,2012,18688000000
pak,2013,18747000000
pak,2014,21466000000
pak,2015,22383000000
pak,2016,23029000000
pak,2017,24178000000
pak,2018,24487000000
pak,2019,25136000000
pak,2020,29439000000
pak,2021,33349000000
pan,1977,32400000
pan,1978,36600000
pan,1979,57000000
pan,1980,81700000
pan,1981,97700000
pan,1982,111700000
pan,1983,126900000
pan,1984,161200000
pan,1985,180000000
pan,1986,166900000
pan,1987,165800000
pan,1988,153600000
pan,1989,139800000
pan,1990,248700000
pan,1991,249800000
pan,1992,233000000
pan,1993,236500000
pan,1994,185500000
pan,1995,184100000
pan,1996,167700000
pan,1997,185200000
pan,1998,195200000
pan,1999,202700000
pan,2000,208700000
pan,2001,277900000
pan,2002,298800000
pan,2003,298600000
pan,2004,297600000
pan,2005,338200000
pan,2006,531800000
pan,2007,1061900000
pan,2008,1111400000
pan,2009,749000000
pan,2010,791200000
pan,2011,796200000
pan,2012,819500000
pan,2013,843700000
pan,2014,1027800000
pan,2015,921400000
pan,2016,905909900
pan,2017,903219900
pan,2018,918604200
pan,2019,975653707
pan,2020,749042440.19
per,1977,59900000
per,1978,58800000
per,1979,126000000
per,1980,147000000
per,1981,161237459.9955
per,1982,167179274.55707
per,1983,218997081.23715
per,1984,158391090.96
per,1985,101000000
per,1986,114010000
per,1987,123380000
per,1988,162590000
per,1989,175780000
per,1990,281000000
per,1991,466000000
per,1992,450000000
per,1993,537756925
per,1994,794633116.77
per,1995,836598037.53
per,1996,920058307.06
per,1997,959735078.5
per,1998,998713153.5
per,1999,969587525.2
per,2000,1009845898.19
per,2001,1048217810.14615
per,2002,1027662579.05202
per,2003,1215452361.32259
per,2004,1438822164.02907
per,2005,1781485510.81074
per,2006,2194748052.30665
per,2007,2517409812.77689
per,2008,2949798520.67127
per,2009,2894423410.65391
per,2010,3033065032.08422
per,2011,3211559056.4177
per,2012,3313843742.64473
per,2013,3353597633.25358
per,2014,4379812086.6834
per,2015,3339645555.09825
per,2016,3975446134.69466
per,2017,3597085297.62284
per,2018,3562973715.3596
per,2019,3724925358.89002
per,2020,4077534461.03065
phl,1977,272000000
phl,1978,328000000
phl,1979,369000000
phl,1980,464000000
phl,1981,520000000
phl,1982,498000000
phl,1983,483000000
phl,1984,387000000
phl,1985,387000000
phl,1986,443000000
phl,1987,575000000
phl,1988,778000000
phl,1989,832000000
phl,1990,717000000
phl,1991,828000000
phl,1992,825000000
phl,1993,746000000
phl,1994,1041000000
phl,1995,1147000000
phl,1996,1185000000
phl,1997,1670000000
phl,1998,758000000
phl,1999,5969000000
phl,2000,5909000000
phl,2001,7119000000
phl,2002,7948000000
phl,2003,8626000000
phl,2004,9420000000
phl,2005,11815885922.945
phl,2006,13482092374.4325
phl,2007,14632682080.0291
phl,2008,16036576112.7904
phl,2009,16970889072.4471
phl,2010,17969876419.2193
phl,2011,19044226998.1192
phl,2012,20056969632.34529
phl,2013,21679740422.1194
phl,2014,23445743431.2524
phl,2015,24085964154.545
phl,2016,25411147852.508
phl,2017,26897160479.8492
phl,2018,27606742416.0738
phl,2019,28746248149.1184
phl,2020,28240066066.946
phl,2021,30411041625.8134
plw,2005,36660382.26029
plw,2006,36343986.38225
plw,2007,38064061.68075
plw,2008,38807541.99575
plw,2009,35576811.31112
plw,2010,39473117.44872
plw,2011,39919960.84797
plw,2012,40409337.48558
plw,2013,40637470.74044
plw,2014,40460454.94041
plw,2015,40286838.71311
plw,2016,43992817.69832
plw,2017,41988576.08945
png,1976,159483249.05869
png,1977,245527173.74111
png,1978,270540176.17571
png,1979,268266017.84161
png,1980,283946678.31356
png,1981,300822806.54439
png,1982,293580734.32347
png,1983,293843753.98958
png,1984,291115221.10844
png,1985,247303970.31703
png,1986,248836677.72802
png,1987,238380026.40031
png,1988,249387557.80874
png,1989,256323512.6014
png,1990,273715386.21807
png,1991,366638507.42536
png,1992,303607977.10568
png,1993,220815364.66626
png,1994,225653764.31919
png,1995,248596994.0479
png,1996,376419363.33333
png,1997,163101128.51782
png,1998,158504782.59837
png,1999,85583588.35044
png,2000,67719732.51421
png,2001,80000790.73111
png,2002,249328780.15122
png,2003,317055047.83863
png,2004,334520914.17868
png,2005,351755908.00193
png,2006,326355920.83175
png,2007,409458122.49858
png,2008,392610318.6339
png,2009,379547189.947
png,2010,436657202.64479
png,2011,577594669.41046
png,2012,553930221.05326
png,2013,540808493.34097
png,2014,460643602.48148
png,2015,379970455.63481
png,2016,395200992.56197
png,2017,437422318.1028
png,2018,412099199.13304
pol,1976,597000000
pol,1977,660000000
pol,1978,909000000
pol,1979,953000000
pol,1980,1234000000
pol,1981,1878000000
pol,1982,926000000
pol,1983,942000000
pol,1984,1106000000
pol,1985,1351000000
pol,1986,1483000000
pol,1987,2154000000
pol,1988,2777000000
pol,1989,4246000000
pol,1990,6865000000
pol,1991,6707000000
pol,1992,6214000000
pol,1993,5840000000
pol,1994,2174000000
pol,1995,2459000000
pol,1996,2825000000
pol,1997,2700000000
pol,1998,3520000000
pol,1999,2898000000
pol,2000,2050000000
pol,2001,2529000000
pol,2002,3049000000
pol,2003,3769000000
pol,2004,3963000000
pol,2005,4886000000
pol,2006,6043000000
pol,2007,7599000000
pol,2008,9273000000
pol,2009,7274000000
pol,2010,6836000000
pol,2011,8442000000
pol,2012,7819000000
pol,2013,8027000000
pol,2014,7884000000
pol,2015,6442000000
pol,2016,6065000000
pol,2017,6959000000
pol,2018,6789000000
pol,2019,6726000000
pol,2020,7750000000
prt,1975,1102884625.65885
prt,1976,1006569579.50918
prt,1977,1222487776.3674
prt,1978,1718031393.76281
prt,1979,2536057473.78864
prt,1980,3047240579.26598
prt,1981,2918452423.85652
prt,1982,2718380782.97005
prt,1983,2244892395.95765
prt,1984,2256794479.75987
prt,1985,2328605421.56529
prt,1986,3305615463.66759
prt,1987,4365262823.07339
prt,1988,4945950949.09841
prt,1989,5227268786.19725
prt,1990,6433236949.87931
prt,1991,7237416980.4958
prt,1992,9343795926.9887
prt,1993,8395074560.82377
prt,1994,7410011175.16029
prt,1995,9045882872.0917
prt,1996,6627102883.34589
prt,1997,5670976188.25123
prt,1998,6169820391.6719
prt,1999,4727479549.59708
prt,2000,4320654862.83116
prt,2001,4629799114.64053
prt,2002,4282924696.19466
prt,2003,4553818700.14073
prt,2004,5412412172.58298
prt,2005,5432772708.44072
prt,2006,6248126159.73847
prt,2007,7460981994.25093
prt,2008,8297055049.43182
prt,2009,7378271865.16485
prt,2010,7374217548.48484
prt,2011,8076071468.15475
prt,2012,8050121486.28724
prt,2013,9138569353.00653
prt,2014,9881522586.25985
prt,2015,8393815137.7774
prt,2016,8508977447.90764
prt,2017,9413175366.81317
prt,2018,10462818419.9451
prt,2019,10441789952.895
prt,2020,11245817692.2632
prt,2021,13887228670.202
pry,1975,16000000
pry,1976,7100000
pry,1977,3800000
pry,1978,8500000
pry,1979,10000000
pry,1980,8700000
pry,1981,8500000
pry,1982,5900000
pry,1983,6800000
pry,1984,9800000
pry,1985,9200000
pry,1986,11900000
pry,1987,28600000
pry,1988,37700000
pry,1989,24300000
pry,1990,43300000
pry,1991,46600000
pry,1992,62100000
pry,1993,78600000
pry,1994,25600000
pry,1995,199700000
pry,1996,183000000
pry,1997,182200000
pry,1998,178300000
pry,1999,176700000
pry,2000,178310000
pry,2001,168000000
pry,2002,117500000
pry,2003,166000000
pry,2004,195700000
pry,2005,225300000
pry,2006,430000000
pry,2007,374786000
pry,2008,415630000
pry,2009,520300000
pry,2010,558885000
pry,2011,714970000
pry,2012,760100000
pry,2013,721280000
pry,2014,609640000
pry,2015,673640400
pry,2016,776858400
pry,2017,824073600
pry,2018,802869965.80263
pry,2019,795990282.4938
pry,2020,695714988.89974
pse,1995,520000000
pse,1996,598500000
pse,1997,591700000
pse,1998,544696147.59039
pse,1999,572141579.62766
pse,2000,746746614.05068
pse,2001,1000156436.80562
pse,2002,1115533501.36419
pse,2003,877204597.70673
pse,2004,848529649.2513
pse,2005,1229559128.8494
pse,2006,1395921556.24901
pse,2007,2359115801.71124
pse,2008,3312618824.40042
pse,2009,2336634457.8062
pse,2010,2247095933.06447
pse,2011,1668808687.50231
pse,2012,2331536950.00213
pse,2013,2235558203.19171
pse,2014,2274055455.48806
pse,2015,2186908296.58534
pse,2016,2102543567.26678
pse,2017,2168848186.31798
pse,2018,1992838988.81682
pse,2019,2265557774.40928
pse,2020,1700183747.78453
pyf,2002,487499233.79685
pyf,2003,637943322.45819
pyf,2004,753858455.38911
pyf,2005,751305209.18099
pyf,2006,785539686.16418
pyf,2007,1078666238.70548
pyf,2008,1193482928.32868
pyf,2009,1197775446.10021
pyf,2010,1195360421.95495
pyf,2011,1080216514.32108
pyf,2012,975250590.2501
pyf,2013,977548661.54062
pyf,2014,849654111.1597
pyf,2015,735433263.18655
pyf,2016,756424664.86591
qat,2011,1785164835.16484
qat,2012,1970329670.32967
qat,2013,1116483516.48352
qat,2014,704945054.94506
qat,2015,625824175.82418
qat,2016,593406593.40659
qat,2017,1307417582.41758
qat,2018,935989010.98901
qat,2019,1349175824.17582
qat,2020,1506868131.86813
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,138000000
rou,1991,277000000
rou,1992,136000000
rou,1993,231000000
rou,1994,344000000
rou,1995,479000000
rou,1996,675000000
rou,1997,731000000
rou,1998,886000000
rou,1999,804000000
rou,2000,1079000000
rou,2001,1417000000
rou,2002,1808000000
rou,2003,2200000000
rou,2004,4188000000
rou,2005,5052049714.39451
rou,2006,6973609653.7557
rou,2007,9848568329.89479
rou,2008,12287419124.1267
rou,2009,8472458434.21513
rou,2010,7062596417.56152
rou,2011,6858910125.13586
rou,2012,6192869633.0126
rou,2013,7124164416.84018
rou,2014,6056615932.39506
rou,2015,6335786634.70082
rou,2016,5606330537.726
rou,2017,5153584237.51283
rou,2018,5178686651.752
rou,2019,6211204288.80106
rou,2020,6678249928.15138
rus,1994,311430000
rus,1995,894230000
rus,1996,772570000
rus,1997,410040000
rus,1998,307570000
rus,1999,1182850000
rus,2000,807450000
rus,2001,692640000
rus,2002,1350990000
rus,2003,2537020000
rus,2004,3315540000
rus,2005,3883780000
rus,2006,5318470000
rus,2007,6220470000
rus,2008,7345430000
rus,2009,6369080000
rus,2010,7258440000
rus,2011,13768290000
rus,2012,16458550000
rus,2013,17332340000
rus,2014,17643140000
rus,2015,10022680000
rus,2016,8642040000
rus,2017,10563950000
rus,2018,12349910000
rus,2019,14659780000
rus,2020,13415420000
rwa,2010,637239430.2167
rwa,2011,872389319.18073
rwa,2012,710584347.38428
rwa,2013,817360937.30204
rwa,2014,662213548.63768
rwa,2015,614889838.38865
rwa,2016,612404363.47304
rwa,2017,681204206.72575
rwa,2018,752122513.54159
rwa,2019,657710600.38783
rwa,2020,683332092.89182
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,34700000
sau,2012,70800000
sau,2013,93300000
sau,2014,0
sau,2015,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sau,2020,0
sdn,1977,61089880.33272
sdn,1978,82847947.4412
sdn,1979,119136337.27125
sdn,1980,273190375.54365
sdn,1981,407179556.99607
sdn,1982,136862823.61768
sdn,1983,279911561.50635
sdn,1984,306538461.53846
sdn,1985,374323484.32657
sdn,1986,362736140.76
sdn,1987,335402633.30556
sdn,1988,334355555.55555
sdn,1989,577991414.73333
sdn,1990,143300000
sdn,1991,127900000
sdn,1992,232700000
sdn,1993,84900000
sdn,1994,120100000
sdn,1995,346200000
sdn,1996,236300000
sdn,1997,439100000
sdn,1998,731800000
sdn,1999,735900000
sdn,2000,690400000
sdn,2001,826800000
sdn,2002,1120390000
sdn,2003,1235190000
sdn,2004,1632840000
sdn,2005,2023325575.42724
sdn,2006,2527651834.46011
sdn,2007,2889940372.28991
sdn,2008,4261254838.09359
sdn,2009,3177792833.71693
sdn,2010,3395885532.99502
sdn,2011,2076229868.22676
sdn,2012,1526286093.34587
sdn,2013,2138309010.3606
sdn,2014,1974275498.90128
sdn,2015,1323312829.31551
sdn,2016,1314045860.38349
sdn,2017,1300486903.9467
sdn,2018,890511900.44342
sdn,2019,2001880185.68842
sdn,2020,1511573304.65339
sen,1974,102033750.49193
sen,1975,134149647.33446
sen,1976,152811707.3455
sen,1977,158553991.76213
sen,1978,208752721.73814
sen,1979,223887772.98683
sen,1980,245835428.317
sen,1981,276228604.73282
sen,1982,275375161.78333
sen,1983,240666948.32408
sen,1984,214094456.78393
sen,1985,143813323.96073
sen,1986,170398481.21074
sen,1987,195823763.30432
sen,1988,218488325.15418
sen,1989,215323551.48837
sen,1990,257065926.61451
sen,1991,269401413.53115
sen,1992,290828804.60109
sen,1993,267019745.80647
sen,1994,266964600.91166
sen,1995,284664826.38592
sen,1996,244328816.76159
sen,1997,258838320.38479
sen,1998,254676748.97697
sen,1999,225432994.2206
sen,2000,275584063.16148
sen,2001,353918373.01691
sen,2002,416357925.67883
sen,2003,596959021.33052
sen,2004,716339381.70257
sen,2005,859502725.99308
sen,2006,974531063.8278
sen,2007,1559543281.60619
sen,2008,1993901160.0608
