geo,time,ne_gdi_ftot_kn
lux,1970,2105524000
lux,1971,2329823000
lux,1972,2493331000
lux,1973,2788241000
lux,1974,2593786000
lux,1975,2401041000
lux,1976,2299648000
lux,1977,2297828000
lux,1978,2322211000
lux,1979,2409757000
lux,1980,2715810000
lux,1981,2514459000
lux,1982,2502599000
lux,1983,2208185000
lux,1984,2210888000
lux,1985,2000693000
lux,1986,2743724000
lux,1987,3230632000
lux,1988,3601117000
lux,1989,3849602000
lux,1990,3979523000
lux,1991,4606616000
lux,1992,3912158000
lux,1993,4717745000
lux,1994,4719766000
lux,1995,4648158000
lux,1996,4545785000
lux,1997,5002950000
lux,1998,5307645000
lux,1999,6462967000
lux,2000,6258716000
lux,2001,6678860000
lux,2002,6707503000
lux,2003,6848291000
lux,2004,7283664000
lux,2005,6943200000
lux,2006,7236752000
lux,2007,8123191000
lux,2008,9015254000
lux,2009,7769855000
lux,2010,7816157000
lux,2011,9180094000
lux,2012,9339609000
lux,2013,9408569000
lux,2014,10211010000
lux,2015,9371738000
lux,2016,9631058000
lux,2017,10145650000
lux,2018,9514116000
lux,2019,10443751000
lux,2020,9965533000
lva,1995,1203959000
lva,1996,1614662000
lva,1997,1697571000
lva,1998,2427197000
lva,1999,2536310000
lva,2000,3096531000
lva,2001,3694637000
lva,2002,3550251000
lva,2003,3934967000
lva,2004,5050574000
lva,2005,6105871000
lva,2006,6981042000
lva,2007,8542125000
lva,2008,7671838000
lva,2009,5019232000
lva,2010,4028962000
lva,2011,5071738000
lva,2012,5967386000
lva,2013,5703002000
lva,2014,5481881000
lva,2015,5372207000
lva,2016,4929494000
lva,2017,5492004000
lva,2018,6138508000
lva,2019,6563988000
lva,2020,6578594000
mac,1982,8543000000
mac,1983,9151000000
mac,1984,9420000000
mac,1985,10083000000
mac,1986,12523000000
mac,1987,12885000000
mac,1988,15033000000
mac,1989,15781000000
mac,1990,17723000000
mac,1991,22576000000
mac,1992,30907000000
mac,1993,32229000000
mac,1994,32436000000
mac,1995,30003000000
mac,1996,23388000000
mac,1997,23836000000
mac,1998,20872000000
mac,1999,21251000000
mac,2000,14840000000
mac,2001,14291000000
mac,2002,15415000000
mac,2003,22871000000
mac,2004,31578000000
mac,2005,51569000000
mac,2006,73104000000
mac,2007,90754000000
mac,2008,77163000000
mac,2009,52282000000
mac,2010,43551000000
mac,2011,51005000000
mac,2012,61329000000
mac,2013,67045000000
mac,2014,91967000000
mac,2015,96971000000
mac,2016,85695000000
mac,2017,83025000000
mac,2018,74883000000
mac,2019,61540000000
mac,2020,52784000000
mar,1966,14658727300
mar,1967,18112447500
mar,1968,17164812900
mar,1969,22105098500
mar,1970,27343388400
mar,1971,28473768900
mar,1972,25242508400
mar,1973,23966152100
mar,1974,28288939600
mar,1975,50318462400
mar,1976,59854997700
mar,1977,74880524700
mar,1978,51228396200
mar,1979,50731264500
mar,1980,52760277200
mar,1981,55689201600
mar,1982,57969940000
mar,1983,55447840000
mar,1984,51128220000
mar,1985,57677220000
mar,1986,57567830000
mar,1987,58598850000
mar,1988,65225580000
mar,1989,74976170000
mar,1990,77728080600
mar,1991,81527130900
mar,1992,82079679400
mar,1993,81620390800
mar,1994,80688755200
mar,1995,88843733300
mar,1996,90311472500
mar,1997,96152085700
mar,1998,108414543300
mar,1999,120308691600
mar,2000,123461792900
mar,2001,123988823900
mar,2002,133017492700
mar,2003,141457922300
mar,2004,154405417300
mar,2005,165587167200
mar,2006,182134480500
mar,2007,208216000000
mar,2008,239885000000
mar,2009,233546577200
mar,2010,230165357700
mar,2011,248105999800
mar,2012,257081753200
mar,2013,255755371700
mar,2014,252541039700
mar,2015,253068583800
mar,2016,275259000000
mar,2017,274758101900
mar,2018,277972645200
mar,2019,280802413700
mar,2020,255562093800
mda,1995,9284181700
mda,1996,11660460800
mda,1997,11040104300
mda,1998,12060860900
mda,1999,9280137700
mda,2000,8469586400
mda,2001,9936691900
mda,2002,10504952300
mda,2003,12455494500
mda,2004,13472092000
mda,2005,15417462400
mda,2006,18702510200
mda,2007,23474393800
mda,2008,23991643600
mda,2009,16587839000
mda,2010,19432907000
mda,2011,21907984000
mda,2012,22325987900
mda,2013,23557247700
mda,2014,27304120200
mda,2015,25989344800
mda,2016,25749939400
mda,2017,27800685500
mda,2018,31823290200
mda,2019,35598606409.7425
mda,2020,34730184947.6776
mdg,1980,1487180431143.09009
mdg,1981,1029068172133.52002
mdg,1982,746323317474.52612
mdg,1983,742338204849.37085
mdg,1984,778371933696.95105
mdg,1985,797392939554.44495
mdg,1986,859378702728.88098
mdg,1987,981011368812.16687
mdg,1988,1366540758009.34009
mdg,1989,1365621325855.80005
mdg,1990,1594269220912.26001
mdg,1991,1018082760500
mdg,1992,1115837006600
mdg,1993,1210875386900
mdg,1994,1064421012000
mdg,1995,1092604706500
mdg,1996,1219059783100
mdg,1997,1308218463500
mdg,1998,1542446254600
mdg,1999,1586630609600
mdg,2000,1846360393500
mdg,2001,2272583168300
mdg,2002,1445571283500
mdg,2003,2078657908900
mdg,2004,2642304924200
mdg,2005,2640592950700
mdg,2006,3141545021800
mdg,2007,4206195644100
mdg,2008,6829870411400
mdg,2009,5936112198500
mdg,2010,4893102774600
mdg,2011,4924841863400
mdg,2012,5075007570800
mdg,2013,4672962533200
mdg,2014,4620466990300
mdg,2015,4669227386700
mdg,2016,5204884174700
mdg,2017,5111842422900
mdg,2018,5657252072753.38965
mdg,2019,6378585592532.5
mdg,2020,5740991067465.51953
mdv,2014,15201000000
mdv,2015,17906637900
mdv,2016,18413830200
mdv,2017,19803186400
mdv,2018,25557162400
mdv,2019,24899478100
mdv,2020,15775586000
mex,1960,264006803135.05801
mex,1961,266423215402.33896
mex,1962,281225886670.94397
mex,1963,313192573172.31598
mex,1964,376630054376.06299
mex,1965,581600924753.67004
mex,1966,632838408688.15503
mex,1967,705453836539.927
mex,1968,773044760872.05701
mex,1969,827803425714.23083
mex,1970,892720962652.62097
mex,1971,868294258450.23694
mex,1972,982488184885.521
mex,1973,1129551958796.55005
mex,1974,1222974031306.83008
mex,1975,1338638320808.67993
mex,1976,1332835605242.09009
mex,1977,1237307782362.20996
mex,1978,1439403053135.94995
mex,1979,1725671574552.27002
mex,1980,2026570483215.69995
mex,1981,2355481911313.8501
mex,1982,1959964202369.11011
mex,1983,1405644302182.55005
mex,1984,1496054889586
mex,1985,1613519986941.58008
mex,1986,1423085534486.70996
mex,1987,1421345989007.55005
mex,1988,1503562401653.93994
mex,1989,1599649400620.94995
mex,1990,1809630850960.02002
mex,1991,1959964202400
mex,1992,2172600748400
mex,1993,2145592016000
mex,1994,2460433781000
mex,1995,1578455250000
mex,1996,1884722340000
mex,1997,2170678431000
mex,1998,2397919607000
mex,1999,2531258993000
mex,2000,2663744588000
mex,2001,2470021435000
mex,2002,2413844038000
mex,2003,2439242736000
mex,2004,2612260046000
mex,2005,2774432394000
mex,2006,3032816476000
mex,2007,3209199001000
mex,2008,3419587376000
mex,2009,3020564933000
mex,2010,3162931181000
mex,2011,3411148994000
mex,2012,3579230671000
mex,2013,3459303525000
mex,2014,3560192802000
mex,2015,3729901901000
mex,2016,3760710765000
mex,2017,3716424861000
mex,2018,3746480940000
mex,2019,3570802443000
mex,2020,2918894432000
mhl,2004,25551000
mhl,2005,29187600
mhl,2006,44743800
mhl,2007,40591400
mhl,2008,32406500
mhl,2009,54323500
mhl,2010,70612700
mhl,2011,32886500
mhl,2012,26389800
mhl,2013,42767500
mhl,2014,35961800
mhl,2015,30688003.54004
mhl,2016,39034019.47021
mhl,2017,49239448.54736
mhl,2018,45984622.95532
mhl,2019,113512611.38916
mhl,2020,42093109.13086
mkd,1990,81107082822.9657
mkd,1991,77700808400
mkd,1992,64820029000
mkd,1993,59682732200
mkd,1994,54558305600
mkd,1995,43368000000
mkd,1996,46195000000
mkd,1997,44209000000
mkd,1998,43068000000
mkd,1999,42445000000
mkd,2000,57956000000
mkd,2001,63590000000
mkd,2002,63526000000
mkd,2003,60682000000
mkd,2004,65459000000
mkd,2005,58720000000
mkd,2006,62641000000
mkd,2007,73575000000
mkd,2008,86651000000
mkd,2009,88976000000
mkd,2010,85394000000
mkd,2011,96743000000
mkd,2012,102985000000
mkd,2013,106551000000
mkd,2014,110818000000
mkd,2015,122417000000
mkd,2016,134498000000
mkd,2017,126891000000
mkd,2018,118766000000
mkd,2019,129090000000
mkd,2020,112937000000
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,144821511300
mli,1986,225722238100
mli,1987,266761802100
mli,1988,251120216700
mli,1989,268920635000
mli,1990,276206318600
mli,1991,299216492100
mli,1992,305589445200
mli,1993,312758296300
mli,1994,323497734100
mli,1995,377072154000
mli,1996,388413813100
mli,1997,393444061300
mli,1998,339609400300
mli,1999,345621000000
mli,2000,365319046800
mli,2001,421777915900
mli,2002,435715495100
mli,2003,477142376400
mli,2004,526660338600
mli,2005,572931511800
mli,2006,622505513500
mli,2007,653166283800
mli,2008,793789811900
mli,2009,785633302000
mli,2010,869633700700
mli,2011,1000750561500
mli,2012,759547636300
mli,2013,914405500100
mli,2014,980347941500
mli,2015,1071520300100
mli,2016,1157971179800
mli,2017,1115341635900
mli,2018,1105303561200
mli,2019,1174937685600
mli,2020,1160838433300
mlt,2000,1154281400
mlt,2001,1036583000
mlt,2002,870631100
mlt,2003,1149984900
mlt,2004,1168771700
mlt,2005,1336104700
mlt,2006,1369086900
mlt,2007,1463986400
mlt,2008,1358505000
mlt,2009,1240684700
mlt,2010,1555127600
mlt,2011,1356129400
mlt,2012,1368802700
mlt,2013,1367323800
mlt,2014,1490530000
mlt,2015,2419168000
mlt,2016,2544686195.48021
mlt,2017,2503542320.64573
mlt,2018,2586663838.13113
mlt,2019,2832995777.86993
mlt,2020,2705868075.79218
mmr,2016,24104054100000
mmr,2017,24791490682200
mmr,2018,25388026200000
mmr,2019,26060219400000
mmr,2020,26642019124800
mne,2006,493735000
mne,2007,887650000
mne,2008,1167814000
mne,2009,830291000
mne,2010,676341000
mne,2011,627824000
mne,2012,612564000
mne,2013,678062000
mne,2014,660850000
mne,2015,739805000
mne,2016,1023949000
mne,2017,1215657000
mne,2018,1393821000
mne,2019,1370002000
mne,2020,1206282000
mng,2010,4346912130965.18945
mng,2011,7223408477343.01953
mng,2012,8283103381245.68945
mng,2013,7689178638571.83008
mng,2014,6022775689770.2998
mng,2015,4184456394800
mng,2016,4507343110700
mng,2017,5779117759300
mng,2018,7618295984100
mng,2019,8684816046400
mng,2020,6852511248700
moz,1980,9522118256.88001
moz,1981,9912525123.14966
moz,1982,9494806488.78643
moz,1983,7814225917.64696
moz,1984,8830075104.44873
moz,1985,8247290280.92802
moz,1986,9484383277.29576
moz,1987,10935494069.1503
moz,1988,12018108330.9488
moz,1989,12727176141.7398
moz,1990,14192537026.314
moz,1991,13704720700
moz,1992,12758164500
moz,1993,13276186000
moz,1994,16819195000
moz,1995,18401472700
moz,1996,19186515100
moz,1997,22315502300
moz,1998,22149365700
moz,1999,25875815600
moz,2000,40466987200
moz,2001,30614611400
moz,2002,40901579300
moz,2003,37715985000
moz,2004,35600819600
moz,2005,39216922300
moz,2006,41652221900
moz,2007,44068963100
moz,2008,68733810800
moz,2009,73712908900
moz,2010,86656670600
moz,2011,101484242200
moz,2012,180700828100
moz,2013,200655437500
moz,2014,225550609400
moz,2015,187676765600
moz,2016,170124875000
moz,2017,160318234400
moz,2018,180258015600
mrt,1965,2336291671.55744
mrt,1966,2309222455.46987
mrt,1967,3734423359.77456
mrt,1968,5280316127.29456
mrt,1969,4362865243.4922
mrt,1970,4792053561.30278
mrt,1971,5062134451.20747
mrt,1972,6686436209.89005
mrt,1973,1812717101.76718
mrt,1974,3787340618.98267
mrt,1975,7700867836.66289
mrt,1976,10277322156.096
mrt,1977,9300135620.33025
mrt,1978,7333805826.13942
mrt,1979,6328685731.75155
mrt,1980,9287109586.52437
mrt,1981,11109495003.903
mrt,1982,12207626899.3019
mrt,1983,14032667042.5743
mrt,1984,19084428014.392
mrt,1985,22652210334.8412
mrt,1986,23867394035.9546
mrt,1987,23419293516.3984
mrt,1988,22703754984.1161
mrt,1989,15562125972.4889
mrt,1990,16437918756.1361
mrt,1991,15979706100
mrt,1992,15534266600
mrt,1993,25361106200
mrt,1994,6008937200
mrt,1995,31790661500
mrt,1996,28710353800
mrt,1997,31809639200
mrt,1998,25419034700
mrt,1999,25771453500
mrt,2000,29123372900
mrt,2001,30031448200
mrt,2002,41162232400
mrt,2003,50934688000
mrt,2004,49530928800
mrt,2005,53832966400
mrt,2006,59931452000
mrt,2007,69275798500
mrt,2008,59888464300
mrt,2009,59426893200
mrt,2010,61829775200
mrt,2011,63892150300
mrt,2012,71379021400
mrt,2013,73744282000
mrt,2014,75766000000
mrt,2015,68964435900
mrt,2016,64816865800
mrt,2017,73145828200
mrt,2018,101178448000
mrt,2019,125725187500
mrt,2020,123905822600
mus,1976,13190019866.9109
mus,1977,14040658270.7314
mus,1978,15065523834.9228
mus,1979,14112398854.0283
mus,1980,11478494360.253
mus,1981,10658601846.9356
mus,1982,9162298193.44239
mus,1983,9454619101.42914
mus,1984,10034898006.6359
mus,1985,11038387827.9543
mus,1986,13241702379.5044
mus,1987,16631752722.4382
mus,1988,23332661713.6868
mus,1989,21870353052.0468
mus,1990,26964329488.9422
mus,1991,26489757238.8371
mus,1992,27575837315.1293
mus,1993,28899477455.05569
mus,1994,32540811635.1926
mus,1995,27236659309.2563
mus,1996,31213211709.2072
mus,1997,34615451631.1114
mus,1998,33265449083.9978
mus,1999,40949767830.20129
mus,2000,37833233202.4288
mus,2001,39557789930.8682
mus,2002,39559831223.6815
mus,2003,44877272202.8331
mus,2004,45261528450.0014
mus,2005,43995732506.4258
mus,2006,51695000000
mus,2007,54765843200
mus,2008,55495185500
mus,2009,60448999900
mus,2010,60041236500
mus,2011,60881729000
mus,2012,60387153800
mus,2013,58382130600
mus,2014,54902638800
mus,2015,51952033100
mus,2016,53867579300
mus,2017,56405719700
mus,2018,62565076600
mus,2019,66465033100
mus,2020,49052405800
mys,1960,4540972821.5455
mys,1961,5485607659.99057
mys,1962,6276073288.17771
mys,1963,6755398302.74847
mys,1964,6884339658.28195
mys,1965,7638365212.47388
mys,1966,8341935724.35278
mys,1967,8532544230.28072
mys,1968,8737168816.41963
mys,1969,8804442465.61207
mys,1970,11279552295.0359
mys,1971,13401476828.2686
mys,1972,15386049979.7975
mys,1973,17922828516.2662
mys,1974,21841519332.2538
mys,1975,20218543170.926
mys,1976,21230450546.6704
mys,1977,24327842604.0308
mys,1978,26295598482.9521
mys,1979,31310288819.5666
mys,1980,39049565450.9383
mys,1981,46110499869.9128
mys,1982,49802142217.1665
mys,1983,53799316789.0203
mys,1984,55391463822.7234
mys,1985,50141311210.7682
mys,1986,40927620795.9607
mys,1987,39114038352.49129
mys,1988,48191270902.92529
mys,1989,61694612376.08369
mys,1990,78398470882.37068
mys,1991,95932502900
mys,1992,106475643700
mys,1993,125427513500
mys,1994,145646477200
mys,1995,178912193200
mys,1996,193612724100
mys,1997,211352111600
mys,1998,120542623200
mys,1999,112658213400
mys,2000,142421931900
mys,2001,139484729400
mys,2002,140290524600
mys,2003,144280000800
mys,2004,149407070400
mys,2005,156840639700
mys,2006,166664686900
mys,2007,184654448300
mys,2008,189252652900
mys,2009,184545298800
mys,2010,204913011200
mys,2011,217926608600
mys,2012,259296816800
mys,2013,280377198900
mys,2014,293808868100
mys,2015,304423412000
mys,2016,312190085000
mys,2017,331092542000
mys,2018,335592000000
mys,2019,328581000000
mys,2020,281060000000
nam,1980,8321519633.43363
nam,1981,7549217969.98908
nam,1982,6225676953.77347
nam,1983,4719509133.16804
nam,1984,4048158309.72738
nam,1985,4077240739.64603
nam,1986,3805128337.73702
nam,1987,3985899932.94024
nam,1988,4494407637.40803
nam,1989,4918832027.26511
nam,1990,5942076566.79774
nam,1991,4596430200
nam,1992,6423816500
nam,1993,6779566600
nam,1994,7238877900
nam,1995,8333864000
nam,1996,9780544200
nam,1997,8479582200
nam,1998,10543446800
nam,1999,10986064800
nam,2000,9996481800
nam,2001,13523756900
nam,2002,13419093300
nam,2003,12749211500
nam,2004,13542364300
nam,2005,14029105900
nam,2006,18208067600
nam,2007,20419373400
nam,2008,24093928300
nam,2009,27583603000
nam,2010,27253279000
nam,2011,26064218000
nam,2012,34196667600
nam,2013,38816414100
nam,2014,47667527300
nam,2015,45247871100
nam,2016,32704529300
nam,2017,28216384800
nam,2018,26531158200
nam,2019,24174418000
nam,2020,21462068400
ner,1990,260094126744.14999
ner,1991,223849630400
ner,1992,216477681300
ner,1993,235835877900
ner,1994,285635636400
ner,1995,282568122700
ner,1996,334927982400
ner,1997,317050600100
ner,1998,382841892600
ner,1999,344846337100
ner,2000,362106152100
ner,2001,446959975000
ner,2002,485231295500
ner,2003,454728288100
ner,2004,483683993300
ner,2005,638981424400
ner,2006,689585698900
ner,2007,719744529100
ner,2008,1089259020600
ner,2009,1191611877600
ner,2010,1414801421000
ner,2011,1429431328200
ner,2012,1424257863800
ner,2013,1511434367100
ner,2014,1662804059600
ner,2015,1866822000000
ner,2016,1618896348900
ner,2017,1616403198200
ner,2018,1900096874400
ner,2019,2157903090300
ner,2020,2264482428500
nga,1981,15789666023804.40039
nga,1982,12893803926043.30078
nga,1983,10198261876888.59961
nga,1984,7121279333352.38965
nga,1985,6032258041656.68945
nga,1986,6045456850805.19043
nga,1987,5668868458821.59961
nga,1988,6047752384689.2998
nga,1989,6441900403626.46973
nga,1990,7331155880790.38867
nga,1991,7240293681900
nga,1992,7277432410000
nga,1993,7825686269800
nga,1994,7633266725300
nga,1995,7126178478500
nga,1996,7610324675800
nga,1997,8055207696800
nga,1998,8167453336300
nga,1999,8385964686300
nga,2000,8996914460200
nga,2001,6860444254100
nga,2002,7559731066500
nga,2003,9178168015000
nga,2004,7348338525700
nga,2005,7520473723200
nga,2006,10557892167600
nga,2007,8246211534500
nga,2008,8031722511700
nga,2009,8828807127400
nga,2010,9183059442900
nga,2011,8425762147800
nga,2012,8640765162000
nga,2013,9320347192000
nga,2014,10571742960800
nga,2015,10432227752000
nga,2016,9927256180500
nga,2017,9631696140600
nga,2018,10569598938800
nga,2019,11445864268400
nga,2020,10581270283600
nic,1960,5325981163.44252
nic,1961,5840468515.57218
nic,1962,7468413745.81135
nic,1963,8235338844.95448
nic,1964,11329345379.4923
nic,1965,13270434828.9727
nic,1966,15114393922.8887
nic,1967,14976286698.5707
nic,1968,12781747727.5398
nic,1969,14886238764.7663
nic,1970,15055205112.4667
nic,1971,15550974635.6595
nic,1972,14334315754.7629
nic,1973,19090667853.8023
nic,1974,23904691101.458
nic,1975,22517042323.7867
nic,1976,23578899700.5027
nic,1977,31276480378.9736
nic,1978,17337768468.2278
nic,1979,6081776742.67724
nic,1980,15339513757.3997
nic,1981,24557285677.9056
nic,1982,19829263265.9058
nic,1983,20761107614.6008
nic,1984,21215900269.0399
nic,1985,21452655510.7279
nic,1986,20148984019.6383
nic,1987,20351844814.3325
nic,1988,17902844547.2138
nic,1989,14655554170.3011
nic,1990,13468236750.9812
nic,1991,12322908000
nic,1992,14523517600
nic,1993,13697403700
nic,1994,15854001100
nic,1995,16675990700
nic,1996,18757161000
nic,1997,20987536900
nic,1998,22431247700
nic,1999,30526974900
nic,2000,27146917500
nic,2001,25673077900
nic,2002,24061636600
nic,2003,24205081600
nic,2004,25834281300
nic,2005,28401054900
nic,2006,28939000000
nic,2007,32589000000
nic,2008,35389000000
nic,2009,26691000000
nic,2010,28676000000
nic,2011,34999000000
nic,2012,42220000000
nic,2013,44472000000
nic,2014,45950000000
nic,2015,53760000000
nic,2016,54521000000
nic,2017,55642000000
nic,2018,43404000000
nic,2019,32518000000
nic,2020,35841000000
nld,1969,56896524900
nld,1970,63620273000
nld,1971,65927872000
nld,1972,63223547000
nld,1973,64927134000
nld,1974,61268746000
nld,1975,60004439000
nld,1976,60127987000
nld,1977,64107600000
nld,1978,65297778000
nld,1979,63547517000
nld,1980,63631974000
nld,1981,57651146000
nld,1982,56060444000
nld,1983,57270632000
nld,1984,61401932000
nld,1985,66078989000
nld,1986,70577460000
nld,1987,71607673000
nld,1988,78623743000
nld,1989,81201632000
nld,1990,83541543000
nld,1991,84596870000
nld,1992,86104480000
nld,1993,84695301000
nld,1994,86420954000
nld,1995,91510696000
nld,1996,97678898000
nld,1997,103905698000
nld,1998,110934899000
nld,1999,122013192000
nld,2000,124865201000
nld,2001,126474807000
nld,2002,121321278000
nld,2003,119223414000
nld,2004,119466069000
nld,2005,123361363000
nld,2006,131958505000
nld,2007,151467859000
nld,2008,146982404000
nld,2009,134388254000
nld,2010,125274791000
nld,2011,131422209000
nld,2012,123135379000
nld,2013,121168309000
nld,2014,118251962000
nld,2015,152533000000
nld,2016,141422000000
nld,2017,147368362000
nld,2018,152652688000
nld,2019,162070067000
nld,2020,155396240000
nor,1970,224266000000
nor,1971,260791000000
nor,1972,254067000000
nor,1973,283790000000
nor,1974,300864000000
nor,1975,330552000000
nor,1976,363308000000
nor,1977,374365000000
nor,1978,333394000000
nor,1979,339808000000
nor,1980,335731000000
nor,1981,352653000000
nor,1982,355454000000
nor,1983,375018000000
nor,1984,379878000000
nor,1985,367859000000
nor,1986,395078000000
nor,1987,398120000000
nor,1988,394100000000
nor,1989,367517000000
nor,1990,329618000000
nor,1991,328309000000
nor,1992,321834000000
nor,1993,338749000000
nor,1994,356543000000
nor,1995,368050000000
nor,1996,402500000000
nor,1997,461910000000
nor,1998,518774000000
nor,1999,493206000000
nor,2000,476980000000
nor,2001,474057000000
nor,2002,472381000000
nor,2003,474691000000
nor,2004,522858000000
nor,2005,584997000000
nor,2006,638035000000
nor,2007,716207000000
nor,2008,724299000000
nor,2009,673484000000
nor,2010,630238000000
nor,2011,677197000000
nor,2012,728275000000
nor,2013,774406000000
nor,2014,772455000000
nor,2015,741527000000
nor,2016,770766000000
nor,2017,791074000000
nor,2018,808670000000
nor,2019,885602000000
nor,2020,835632000000
npl,2001,250084603648.70599
npl,2002,250413847605.569
npl,2003,259880129605.978
npl,2004,268375586550.858
npl,2005,269786086175.60696
npl,2006,299716416079.01898
npl,2007,315562405587.18402
npl,2008,321410962608.63293
npl,2009,322995561559.45001
npl,2010,376665367364.758
npl,2011,373938794868.38098
npl,2012,381170183297.21503
npl,2013,414556816824.53003
npl,2014,466472996711.19202
npl,2015,536416655133.16602
npl,2016,570679484168.92004
npl,2017,702407533596.40295
npl,2018,785371397968.16785
npl,2019,874480504543.16187
npl,2020,765957473929.35583
nzl,1970,10133522000
nzl,1971,11529460000
nzl,1972,13420266000
nzl,1973,14625531000
nzl,1974,15883916000
nzl,1975,15272010000
nzl,1976,14366709000
nzl,1977,12690682000
nzl,1978,12546300000
nzl,1979,11610091000
nzl,1980,12274207000
nzl,1981,14543617000
nzl,1982,15346659000
nzl,1983,16890620000
nzl,1984,18152862000
nzl,1985,19726583000
nzl,1986,19764386000
nzl,1987,20761898000
nzl,1988,20349243000
nzl,1989,21387705000
nzl,1990,20710447000
nzl,1991,17543609000
nzl,1992,17996165000
nzl,1993,21041201000
nzl,1994,24268940000
nzl,1995,26903421000
nzl,1996,28184436000
nzl,1997,28573991000
nzl,1998,27586979000
nzl,1999,30494464000
nzl,2000,30418863000
nzl,2001,32960943000
nzl,2002,35572325000
nzl,2003,40683786000
nzl,2004,44010225000
nzl,2005,46534456000
nzl,2006,45738546000
nzl,2007,49294938000
nzl,2008,45737496000
nzl,2009,41158391000
nzl,2010,42708210000
nzl,2011,45295441000
nzl,2012,47751420000
nzl,2013,52264374000
nzl,2014,56468624000
nzl,2015,58639000000
nzl,2016,60113218000
nzl,2017,64464470000
nzl,2018,68125863000
nzl,2019,69004724000
nzl,2020,66072039000
omn,1998,2967640611.39043
omn,1999,2543696894.30206
omn,2000,2236617220.88615
omn,2001,2503247138.96012
omn,2002,2766475222.36535
omn,2003,3348986291.06106
omn,2004,4015828374.206
omn,2005,4657419661.32389
omn,2006,4774653836.95492
omn,2007,6288412123.75989
omn,2008,8400622565.12645
omn,2009,7923559989.30937
omn,2010,7203566850.47887
omn,2011,7868500000
omn,2012,8428300000
omn,2013,9233700000
omn,2014,9483800000
omn,2015,9603800000
omn,2016,11055400000
omn,2017,10673800000
omn,2018,10728100000
omn,2019,9611100000
omn,2020,8826800000
pak,1960,145034083646.23999
pak,1961,220530258100.46201
pak,1962,253306259898.94601
pak,1963,298939219919.63202
pak,1964,331163358530.24902
pak,1965,401539250450.16693
pak,1966,336978591419.29199
pak,1967,334668850615.78497
pak,1968,318899167191.15601
pak,1969,296322874285.41199
pak,1970,336784415917.59399
pak,1971,332890544203.66998
pak,1972,314310328306.492
pak,1973,326431407727.07098
pak,1974,318255292228.59003
pak,1975,340085525755.41998
pak,1976,393904804619.60895
pak,1977,421897772759.46002
pak,1978,440222485670.23499
pak,1979,451311359908.67297
pak,1980,488870398955.72198
pak,1981,487797273923.64093
pak,1982,557907477272.85291
pak,1983,587678730852.05298
pak,1984,618318740630.63599
pak,1985,681683598970.67004
pak,1986,714388102721.18091
pak,1987,745048540918.35083
pak,1988,735850350839.375
pak,1989,790017144653.61084
pak,1990,830601320187.96594
pak,1991,857173711200
pak,1992,943206901300
pak,1993,984026157800
pak,1994,974623625000
pak,1995,1016618198100
pak,1996,1069793609100
pak,1997,1028943692200
pak,1998,990955415700
pak,1999,946375146000
pak,2000,994093000000
pak,2001,1018240000000
pak,2002,970737000000
pak,2003,1034547000000
pak,2004,1110748000000
pak,2005,1265310000000
pak,2006,1456889140000
pak,2007,1491794984600
pak,2008,1560185945700
pak,2009,1482822739400
pak,2010,1374205207100
pak,2011,1268315118500
pak,2012,1299088712000
pak,2013,1332648190000
pak,2014,1366256322300
pak,2015,1581759069200
pak,2016,1699905211100
pak,2017,1875181225600
pak,2018,2085722000000
pak,2019,1824501000000
pak,2020,1805494000000
pan,1960,240828137.22375
pan,1961,315351462.10065
pan,1962,334962842.33305
pan,1963,378892438.04556
pan,1964,344376312.84398
pan,1965,392620374.21056
pan,1966,557356208.14408
pan,1967,598932386.23273
pan,1968,680515863.98896
pan,1969,787201996.43583
pan,1970,1002535209.36754
pan,1971,1152207310.6525
pan,1972,1428201222.73377
pan,1973,1430880715.08874
pan,1974,1280443073.12871
pan,1975,1381883212.10949
pan,1976,1409444376.27999
pan,1977,936312041.27689
pan,1978,1160628758.03944
pan,1979,1147996636.95516
pan,1980,1394132562.85624
pan,1981,1728748032.10867
pan,1982,1789721007.05868
pan,1983,1292216260.77533
pan,1984,1157162426.65991
pan,1985,1106646141.37743
pan,1986,1379552092.75764
pan,1987,1519171573.06211
pan,1988,652588428.20237
pan,1989,422982121.35221
pan,1990,609730549.43805
pan,1991,1154806000
pan,1992,1638908500
pan,1993,2313146700
pan,1994,2443634900
pan,1995,2631119700
pan,1996,2828701100
pan,1997,3036516600
pan,1998,3483320100
pan,1999,3870489500
pan,2000,3586324300
pan,2001,2665008700
pan,2002,2514869400
pan,2003,3100517700
pan,2004,3391459600
pan,2005,3609816500
pan,2006,4209469800
pan,2007,5934600000
pan,2008,7249100000
pan,2009,7036600000
pan,2010,7865800000
pan,2011,9342100000
pan,2012,11679200000
pan,2013,14140300000
pan,2014,15375400000
pan,2015,16374300000
pan,2016,16721900000
pan,2017,18000200000
pan,2018,18126100000
pan,2019,17648500000
per,1960,9017589909.50112
per,1961,10127958087.6867
per,1962,11291286429.5854
per,1963,10944801290.7174
per,1964,11259869383.3149
per,1965,12816359618.5404
per,1966,15023631526.5101
per,1967,14334251768.3479
per,1968,11230247596.8314
per,1969,11837943034.6905
per,1970,12885477120.3353
per,1971,14809995611.8713
per,1972,13950963803.8489
