geo,time,bx_gsr_tran_zs
tza,2005,17.56345
tza,2006,22.493
tza,2007,17.69661
tza,2008,18.24291
tza,2009,18.03014
tza,2010,22.15816
tza,2011,24.16844
tza,2012,23.00888
tza,2013,25.35429
tza,2014,26.57975
tza,2015,30.03331
tza,2016,29.2727
tza,2017,29.7778
tza,2018,30.57619
tza,2019,31.67254
tza,2020,58.82697
uga,1984,39.28571
uga,1985,26.83983
uga,1993,12.60414
uga,1994,26.20905
uga,1995,17.88462
uga,1996,13.68348
uga,1997,13.2244
uga,1998,13.39914
uga,1999,14.64286
uga,2000,15.33771
uga,2001,13.91131
uga,2002,14.45755
uga,2003,4.26825
uga,2004,3.0718
uga,2005,1.38333
uga,2006,0.71339
uga,2007,0.97931
uga,2008,4.92952
uga,2009,4.00929
uga,2010,3.22473
uga,2011,8.42207
uga,2012,9.02379
uga,2013,10.70306
uga,2014,7.71454
uga,2015,6.67136
uga,2016,7.44791
uga,2017,9.86317
uga,2018,7.75626
uga,2019,7.97214
uga,2020,12.95798
ukr,1994,67.11552
ukr,1995,73.22218
ukr,1996,83.22328
ukr,1997,81.08271
ukr,1998,71.74349
ukr,1999,69.14941
ukr,2000,64.64933
ukr,2001,62.62774
ukr,2002,62.08961
ukr,2003,60.27839
ukr,2004,46.11486
ukr,2005,43.7081
ukr,2006,44.80749
ukr,2007,40.82918
ukr,2008,39.9492
ukr,2009,42.77399
ukr,2010,43.60234
ukr,2011,43.43881
ukr,2012,39.46308
ukr,2013,37.49171
ukr,2014,41.86375
ukr,2015,42.77447
ukr,2016,42.96272
ukr,2017,41.57832
ukr,2018,37.5663
ukr,2019,35.80303
ukr,2020,32.69725
ukr,2021,26.92287
ury,1978,19.02557
ury,1979,17.44644
ury,1980,18.58824
ury,1981,19.23142
ury,1982,28.30545
ury,1983,28.8174
ury,1984,21.11294
ury,1985,19.01611
ury,1986,20.30325
ury,1987,22.85405
ury,1988,21.10432
ury,1989,33.51104
ury,1990,36.44838
ury,1991,33.36017
ury,1992,40.29675
ury,1993,34.17091
ury,1994,29.51078
ury,1995,29.37758
ury,1996,28.17616
ury,1997,24.07134
ury,1998,19.17974
ury,1999,20.68802
ury,2000,29.34161
ury,2001,28.90375
ury,2002,35.34018
ury,2003,34.62882
ury,2004,34.91172
ury,2005,35.72797
ury,2006,34.80879
ury,2007,30.78304
ury,2008,29.62421
ury,2009,19.23725
ury,2010,18.60587
ury,2011,17.94349
ury,2012,10.23661
ury,2013,10.44945
ury,2014,11.39319
ury,2015,11.54458
ury,2016,11.09177
ury,2017,9.02934
ury,2018,9.67008
ury,2019,9.77322
ury,2020,8.96759
usa,1970,32.0524
usa,1971,30.39062
usa,1972,31.98502
usa,1973,31.98357
usa,1974,32.59509
usa,1975,29.53279
usa,1976,28.82524
usa,1977,27.21132
usa,1978,27.44711
usa,1979,31.21193
usa,1980,29.94742
usa,1981,27.35371
usa,1982,24.17565
usa,1983,25.24136
usa,1984,25.14273
usa,1985,26.11741
usa,1986,24.38667
usa,1987,24.51907
usa,1988,25.68814
usa,1989,24.68145
usa,1990,25.38888
usa,1991,23.54803
usa,1992,21.62073
usa,1993,20.78091
usa,1994,20.44312
usa,1995,20.67082
usa,1996,19.52446
usa,1997,18.78693
usa,1998,17.4885
usa,1999,16.65522
usa,2000,16.59637
usa,2001,16.18298
usa,2002,15.95194
usa,2003,15.68475
usa,2004,15.79482
usa,2005,15.42366
usa,2006,15.13286
usa,2007,14.2911
usa,2008,14.46735
usa,2009,12.59527
usa,2010,13.11892
usa,2011,12.86459
usa,2012,12.8851
usa,2013,12.51015
usa,2014,11.97913
usa,2015,10.98477
usa,2016,10.47171
usa,2017,10.35579
usa,2018,10.80468
usa,2019,10.38655
usa,2020,8.03589
uzb,2010,61.12379
uzb,2011,61.98626
uzb,2012,63.41369
uzb,2013,57.81908
uzb,2014,57.72447
uzb,2015,57.95372
uzb,2016,55.99126
uzb,2017,52.87282
uzb,2018,45.6138
uzb,2019,40.45047
uzb,2020,58.81042
vct,1986,9.12863
vct,1987,8.16862
vct,1988,8.08706
vct,1989,7.8656
vct,1990,8.27472
vct,1991,9.35988
vct,1992,6.67337
vct,1993,7.15686
vct,1994,6.91126
vct,1995,7.15139
vct,1996,5.25973
vct,1997,6.21564
vct,1998,9.18315
vct,1999,8.16084
vct,2000,8.23325
vct,2001,7.13946
vct,2002,6.82228
vct,2003,7.05075
vct,2004,7.45524
vct,2005,6.65926
vct,2006,6.8058
vct,2007,7.52435
vct,2008,7.17665
vct,2009,5.93545
vct,2010,7.41099
vct,2011,6.54426
vct,2012,5.07066
vct,2013,5.66095
vct,2014,3.61494
vct,2015,3.48645
vct,2016,4.11931
vct,2017,4.78287
vct,2018,4.94411
vct,2019,4.50117
vct,2020,5.9656
ven,1970,40.71942
ven,1971,35.87838
ven,1972,34.21384
ven,1973,31.09312
ven,1974,31.35385
ven,1975,33.56757
ven,1976,33.84164
ven,1977,40.01984
ven,1978,45.54849
ven,1979,44.2571
ven,1980,41.05339
ven,1981,49.11493
ven,1982,44.82229
ven,1983,43.90943
ven,1984,32.96512
ven,1985,32.68507
ven,1986,33.30918
ven,1987,33.75
ven,1988,49.52096
ven,1989,43.24034
ven,1990,38.6172
ven,1991,43.1468
ven,1992,47.77694
ven,1993,38.03545
ven,1994,37.06734
ven,1995,34.65875
ven,1996,31.86398
ven,1997,28.37633
ven,1998,23.5459
ven,1999,28.31858
ven,2000,32.71501
ven,2001,28.98551
ven,2002,31.07178
ven,2003,36.05442
ven,2004,32.2898
ven,2005,30.16345
ven,2006,28.16537
ven,2007,35.313
ven,2008,35.16232
ven,2009,33.39552
ven,2010,30.73593
ven,2011,33.73431
ven,2012,32.40741
ven,2013,35.83032
ven,2014,33.14554
ven,2015,44.0367
ven,2016,45.75875
vut,1982,15.95954
vut,1983,12.0676
vut,1984,16.1708
vut,1985,17.2978
vut,1986,13.96424
vut,1987,12.50602
vut,1988,11.19523
vut,1989,9.68595
vut,1990,9.6808
vut,1991,10.92075
vut,1992,10.92845
vut,1993,12.75232
vut,1994,12.96259
vut,1995,13.58777
vut,1996,10.6712
vut,1997,9.72088
vut,1998,20.45611
vut,1999,21.39756
vut,2000,22.77994
vut,2001,22.62661
vut,2002,24.3216
vut,2003,23.83769
vut,2004,19.96139
vut,2005,18.71661
vut,2006,16.51646
vut,2007,17.42833
vut,2008,11.751
vut,2009,11.97727
vut,2010,11.39616
vut,2011,11.6762
vut,2012,10.73928
vut,2013,9.61073
vut,2014,13.63754
vut,2015,12.14563
vut,2016,14.68438
vut,2017,11.90022
vut,2018,14.70174
vut,2019,11.66349
vut,2020,24.18728
wsm,1980,31.43226
wsm,1981,30.73739
wsm,1982,34.62312
wsm,1983,30.0212
wsm,1984,26.79673
wsm,1985,22.43966
wsm,1986,19.17505
wsm,1987,16.23351
wsm,1988,13.48409
wsm,1989,10.46478
wsm,1990,14.48774
wsm,1991,17.3827
wsm,1992,9.37604
wsm,1993,6.97662
wsm,1994,5.04587
wsm,1995,3.03404
wsm,1996,2.83042
wsm,1997,2.89855
wsm,1998,3.21584
wsm,1999,1.50678
wsm,2004,4.67168
wsm,2005,3.95538
wsm,2006,3.62585
wsm,2007,4.41402
wsm,2008,4.27128
wsm,2009,6.71988
wsm,2010,4.06585
wsm,2011,4.31766
wsm,2012,3.72734
wsm,2013,4.88853
wsm,2014,4.12452
wsm,2015,4.01189
wsm,2016,3.45992
wsm,2017,7.25508
wsm,2018,5.61081
wsm,2019,6.89811
wsm,2020,7.57487
yem,2005,12.36287
yem,2006,5.68472
yem,2007,6.26123
yem,2008,3.75972
yem,2009,3.66317
yem,2010,11.82316
yem,2011,15.82061
yem,2012,14.99619
yem,2013,13.42482
yem,2014,15.12228
yem,2015,20.19673
yem,2016,18.91096
zaf,1960,18.99441
zaf,1961,19.02174
zaf,1962,17.70833
zaf,1963,17.12963
zaf,1964,17.64706
zaf,1965,18.37607
zaf,1966,19.62963
zaf,1967,17.37705
zaf,1968,18.80597
zaf,1969,20.99448
zaf,1970,20
zaf,1971,20.67361
zaf,1972,22.39798
zaf,1973,24.4848
zaf,1974,24.59434
zaf,1975,20.3598
zaf,1976,23.24955
zaf,1977,23.74392
zaf,1978,25.03429
zaf,1979,27.59494
zaf,1980,26.34389
zaf,1981,24.38999
zaf,1982,24.0155
zaf,1983,21.93456
zaf,1984,21.92028
zaf,1985,26.2871
zaf,1986,25.53639
zaf,1987,23.10258
zaf,1988,23.98502
zaf,1989,23.87444
zaf,1990,21.99633
zaf,1991,21.38732
zaf,1992,25.69484
zaf,1993,24.692
zaf,1994,24.55458
zaf,1995,23.66607
zaf,1996,20.25988
zaf,1997,20.48443
zaf,1998,20.5484
zaf,1999,21.03797
zaf,2000,23.57445
zaf,2001,24.13932
zaf,2002,22.57046
zaf,2003,17.19784
zaf,2004,17.22722
zaf,2005,17.08309
zaf,2006,17.40397
zaf,2007,18.7395
zaf,2008,19.09491
zaf,2009,18.25999
zaf,2010,19.24938
zaf,2011,19.22219
zaf,2012,17.62472
zaf,2013,18.2918
zaf,2014,17.71275
zaf,2015,16.03031
zaf,2016,14.70003
zaf,2017,14.18709
zaf,2018,13.28646
zaf,2019,14.0847
zaf,2020,16.05068
zmb,1978,68.23425
zmb,1979,68.74459
zmb,1980,56.80317
zmb,1981,51.57068
zmb,1982,55.05341
zmb,1983,56.49087
zmb,1984,61.0596
zmb,1985,67.1072
zmb,1986,60.6383
zmb,1987,64.98952
zmb,1988,73.49398
zmb,1989,71.39508
zmb,1990,60.95506
zmb,1991,58.98673
zmb,1997,64.2538
zmb,1998,58.20312
zmb,1999,47.8424
zmb,2000,37.04026
zmb,2001,37.28131
zmb,2002,34.77281
zmb,2003,25.81818
zmb,2004,20.79379
zmb,2005,2.48751
zmb,2006,4.26859
zmb,2007,4.08461
zmb,2008,4.86596
zmb,2009,4.96011
zmb,2010,7.83831
zmb,2011,7.89343
zmb,2012,5.76303
zmb,2013,8.54063
zmb,2014,7.18312
zmb,2015,5.06721
zmb,2016,4.31714
zmb,2017,5.64217
zmb,2018,5.64155
zmb,2019,4.20689
zmb,2020,8.30868
zwe,1977,61.19512
zwe,1978,60
zwe,1979,69.7
zwe,1980,56.88991
zwe,1981,49.94286
zwe,1982,49.26922
zwe,1983,52.36823
zwe,1984,51.85859
zwe,1985,18.26816
zwe,1986,36.55986
zwe,1987,39.7137
zwe,1988,43.6689
zwe,1989,41.81236
zwe,1990,42.45601
zwe,1991,38.57016
zwe,1992,31.04401
zwe,1993,25.39546
zwe,1994,24.32789
zwe,2009,18.23022
zwe,2010,27.25684
zwe,2011,29.33629
zwe,2012,25.12485
zwe,2013,24.0853
zwe,2014,24.11141
zwe,2015,23.1275
zwe,2016,23.01559
zwe,2017,46.91753
zwe,2018,42.73743
zwe,2019,30.70921
zwe,2020,52.6192
