geo,time,ny_gds_totl_zs
mli,2019,10.28356
mli,2020,10.78845
mlt,1970,2.71518
mlt,1971,3.28799
mlt,1972,1.91009
mlt,1973,2.45178
mlt,1974,-1.79938
mlt,1975,10.00697
mlt,1976,15.79743
mlt,1977,11.38178
mlt,1978,16.22164
mlt,1979,20.31152
mlt,1980,19.13498
mlt,1981,18.76767
mlt,1982,15.45827
mlt,1983,15.05522
mlt,1984,13.70528
mlt,1985,12.26162
mlt,1986,15.45727
mlt,1987,18.27861
mlt,1988,18.8248
mlt,1989,18.77777
mlt,1990,19.818
mlt,1991,20.6839
mlt,1992,20.71957
mlt,1993,20.60036
mlt,1994,20.87516
mlt,1995,20.46898
mlt,1996,16.95402
mlt,1997,18.59308
mlt,1998,19.25887
mlt,1999,18.75865
mlt,2000,18.78386
mlt,2001,16.53305
mlt,2002,20.25692
mlt,2003,19.98946
mlt,2004,17.63796
mlt,2005,17.24251
mlt,2006,16.5649
mlt,2007,19.72958
mlt,2008,20.30067
mlt,2009,19.1258
mlt,2010,22.33353
mlt,2011,19.15097
mlt,2012,20.71891
mlt,2013,23.79052
mlt,2014,27.64784
mlt,2015,33.90626
mlt,2016,35.95145
mlt,2017,39.5748
mlt,2018,37.78101
mlt,2019,37.05674
mlt,2020,33.03402
mmr,2009,16.54291
mmr,2010,24.9176
mmr,2011,34.99187
mmr,2012,36.79297
mmr,2013,35.08044
mmr,2014,33.11063
mmr,2015,32.15524
mmr,2016,24.96868
mmr,2017,25.17308
mmr,2018,25.78299
mmr,2019,29.59156
mmr,2020,31.78439
mne,2000,8.09319
mne,2001,-0.12678
mne,2002,-5.75608
mne,2003,-0.96197
mne,2004,0.56558
mne,2005,0.19961
mne,2006,-12.94364
mne,2007,-7.98296
mne,2008,-12.12416
mne,2009,-3.82012
mne,2010,-3.92158
mne,2011,-2.63231
mne,2012,-3.83542
mne,2013,-0.47982
mne,2014,0.38118
mne,2015,1.64233
mne,2016,3.63299
mne,2017,6.77822
mne,2018,8.05555
mne,2019,10.82649
mne,2020,-3.82626
mng,1981,22.79256
mng,1982,32.03002
mng,1983,22.19173
mng,1984,21.90915
mng,1985,21.31523
mng,1986,13.66178
mng,1987,8.87297
mng,1988,9.0238
mng,1989,22.84637
mng,1990,24.79808
mng,1991,23.93988
mng,1992,35.86704
mng,1993,36.07978
mng,1994,34.25575
mng,1995,35.3302
mng,1996,28.91287
mng,1997,33.78496
mng,1998,25.87778
mng,1999,26.88404
mng,2000,9.58524
mng,2001,7.63128
mng,2002,6.7562
mng,2003,15.63337
mng,2004,20.68644
mng,2005,32.68587
mng,2006,41.01388
mng,2007,38.32176
mng,2008,29.12464
mng,2009,27.45054
mng,2010,32.09489
mng,2011,36.25861
mng,2012,33.45436
mng,2013,30.74419
mng,2014,30.35098
mng,2015,23.22829
mng,2016,23.31856
mng,2017,29.80671
mng,2018,29.35162
mng,2019,29.6298
mng,2020,23.71818
moz,1991,-5.19246
moz,1992,-9.62458
moz,1993,-7.77272
moz,1994,-11.07491
moz,1995,-4.74308
moz,1996,-3.46085
moz,1997,1.38317
moz,1998,6.08843
moz,1999,14.44028
moz,2000,13.95485
moz,2001,18.88373
moz,2002,8.30926
moz,2003,7.29721
moz,2004,8.06952
moz,2005,8.10333
moz,2006,11.87635
moz,2007,12.34436
moz,2008,11.69124
moz,2009,7.75936
moz,2010,8.18688
moz,2011,8.79451
moz,2012,5.42496
moz,2013,4.32534
moz,2014,3.95803
moz,2015,9.49676
moz,2016,8.05448
moz,2017,10.62559
moz,2018,12.58367
moz,2019,12.13253
mrt,1961,100
mrt,1962,100
mrt,1963,100
mrt,1964,100
mrt,1965,100
mrt,1966,29.15793
mrt,1967,31.97817
mrt,1968,34.79018
mrt,1969,29.97406
mrt,1970,30.44549
mrt,1971,30.62064
mrt,1972,18.40386
mrt,1973,5.06637
mrt,1974,-0.1899
mrt,1975,1.23705
mrt,1976,-13.79059
mrt,1977,-15.9985
mrt,1978,-12.5158
mrt,1979,-12.94852
mrt,1980,-7.05488
mrt,1981,-1.89399
mrt,1982,-10.90056
mrt,1983,-5.17384
mrt,1984,-3.70622
mrt,1985,6.46392
mrt,1986,6.92566
mrt,1987,10.737
mrt,1988,14.93837
mrt,1989,11.3748
mrt,1990,4.80576
mrt,1991,16.03525
mrt,1992,12.2625
mrt,1993,6.71415
mrt,1994,42.6636
mrt,1995,16.40935
mrt,1996,7.93626
mrt,1997,3.03046
mrt,1998,7.28963
mrt,1999,7.26218
mrt,2000,3.38966
mrt,2001,2.88132
mrt,2002,2.30549
mrt,2003,4.40685
mrt,2004,6.57353
mrt,2005,14.17673
mrt,2006,27.94036
mrt,2007,23.12613
mrt,2008,22.10542
mrt,2009,18.9159
mrt,2010,30.30903
mrt,2011,40.53386
mrt,2012,34.90141
mrt,2013,36.25582
mrt,2014,24.96475
mrt,2015,21.50498
mrt,2016,25.97466
mrt,2017,28.09518
mrt,2018,30.169
mrt,2019,33.23095
mrt,2020,30.26587
mus,1976,23.91582
mus,1977,19.31275
mus,1978,18.39246
mus,1979,19.46335
mus,1980,10.47488
mus,1981,14.79087
mus,1982,15.35181
mus,1983,17.10413
mus,1984,18.69081
mus,1985,21.57299
mus,1986,28.58883
mus,1987,27.64842
mus,1988,26.05725
mus,1989,23.79035
mus,1990,23.01217
mus,1991,24.48044
mus,1992,25.82256
mus,1993,24.49878
mus,1994,23.03983
mus,1995,23.15618
mus,1996,23.992
mus,1997,24.5087
mus,1998,24.94695
mus,1999,23.61866
mus,2000,25.85844
mus,2001,26.92538
mus,2002,25.44559
mus,2003,25.57523
mus,2004,22.57095
mus,2005,17.47037
mus,2006,19.12595
mus,2007,21.14015
mus,2008,15.27613
mus,2009,12.82921
mus,2010,12.99077
mus,2011,13.15088
mus,2012,12.39348
mus,2013,11.14429
mus,2014,10.61184
mus,2015,10.3627
mus,2016,10.99652
mus,2017,10.00392
mus,2018,8.95116
mus,2019,8.80555
mus,2020,8.23636
mys,1960,25.65632
mys,1961,20.43971
mys,1962,19.35694
mys,1963,20.75742
mys,1964,20.49591
mys,1965,22.86188
mys,1966,22.05134
mys,1967,18.81787
mys,1968,19.8921
mys,1969,23.79212
mys,1970,21.74317
mys,1971,22.18448
mys,1972,20.17581
mys,1973,29.27415
mys,1974,28.72517
mys,1975,23.83127
mys,1976,32.29126
mys,1977,31.35436
mys,1978,32.23354
mys,1979,37.78864
mys,1980,32.92376
mys,1981,28.80253
mys,1982,28.6011
mys,1983,32.60888
mys,1984,35.46826
mys,1985,32.71331
mys,1986,32.0809
mys,1987,36.95135
mys,1988,36.56815
mys,1989,35.9355
mys,1990,34.40347
mys,1991,34.13087
mys,1992,36.71905
mys,1993,39.08382
mys,1994,39.59869
mys,1995,39.70504
mys,1996,42.86412
mys,1997,43.88687
mys,1998,48.67022
mys,1999,47.43387
mys,2000,46.0804
mys,2001,41.83828
mys,2002,42.03198
mys,2003,42.45515
mys,2004,43.42219
mys,2005,44.33991
mys,2006,44.49734
mys,2007,43.28058
mys,2008,43.789
mys,2009,38.11031
mys,2010,39.30224
mys,2011,38.76135
mys,2012,36.50669
mys,2013,34.4741
mys,2014,34.25237
mys,2015,32.95157
mys,2016,32.64739
mys,2017,32.4157
mys,2018,30.60473
mys,2019,28.56868
mys,2020,26.17554
nam,1980,36.24186
nam,1981,4.97247
nam,1982,3.31917
nam,1983,5.68652
nam,1984,5.23585
nam,1985,21.93975
nam,1986,17.41986
nam,1987,5.19946
nam,1988,15.38243
nam,1989,16.10633
nam,1990,23.25601
nam,1991,10.41232
nam,1992,14.66539
nam,1993,14.19564
nam,1994,19.91505
nam,1995,17.32612
nam,1996,16.66044
nam,1997,13.71963
nam,1998,15.13536
nam,1999,15.11639
nam,2000,16.02693
nam,2001,12.75246
nam,2002,16.69243
nam,2003,11.94162
nam,2004,18.93504
nam,2005,22.89715
nam,2006,24.52847
nam,2007,20.03504
nam,2008,16.42626
nam,2009,6.75267
nam,2010,13.69863
nam,2011,12.38094
nam,2012,6.62686
nam,2013,6.67473
nam,2014,9.73076
nam,2015,4.05928
nam,2016,-1.91714
nam,2017,3.78876
nam,2018,4.96791
nam,2019,4.59818
nam,2020,4.7482
ncl,1990,13.3
ncl,1998,0.95387
ncl,1999,2.83767
ncl,2000,8.13484
ncl,2001,2.15262
ncl,2002,4.47706
ncl,2003,8.76531
ncl,2004,12.00871
ncl,2005,10.87081
ncl,2006,13.63884
ncl,2007,20.16796
ncl,2008,10.4939
ncl,2009,8.76456
ncl,2010,14.67435
ncl,2011,15.00217
ncl,2012,12.68077
ncl,2013,11.91794
ncl,2014,13.81776
ncl,2015,10.81407
ncl,2016,9.7372
ncl,2017,10.87547
ner,1960,6.38965
ner,1961,5.32355
ner,1962,6.21111
ner,1963,11.30423
ner,1964,5.96644
ner,1965,3.43934
ner,1966,4.20907
ner,1967,2.72299
ner,1968,3.38071
ner,1969,-0.89274
ner,1970,2.52138
ner,1971,4.54524
ner,1972,4.78837
ner,1973,6.71701
ner,1974,-1.64724
ner,1975,2.56704
ner,1976,2.13554
ner,1977,9.99545
ner,1978,17.69551
ner,1979,17.50277
ner,1980,14.57303
ner,1981,8.24772
ner,1982,5.46313
ner,1983,6.4579
ner,1984,-0.89937
ner,1985,0.60992
ner,1986,10.92692
ner,1987,7.27566
ner,1988,13.76473
ner,1989,6.98066
ner,1990,5.8053
ner,1991,5.79015
ner,1992,3.35789
ner,1993,2.25091
ner,1994,5.62213
ner,1995,6.3319
ner,1996,8.71914
ner,1997,7.5316
ner,1998,7.54708
ner,1999,5.13558
ner,2000,7.10881
ner,2001,7.69041
ner,2002,7.62923
ner,2003,7.09595
ner,2004,4.05021
ner,2005,9.81052
ner,2006,11.01801
ner,2007,9.54406
ner,2008,13.09333
ner,2009,8.91571
ner,2010,13.06331
ner,2011,11.94584
ner,2012,16.42942
ner,2013,17.3754
ner,2014,17.26021
ner,2015,16.16613
ner,2016,15.39964
ner,2017,13.04474
ner,2018,14.51987
ner,2019,15.73755
ner,2020,15.6271
nga,1981,88.38949
nga,1982,85.54148
nga,1983,76.77526
nga,1984,62.2684
nga,1985,50.19254
nga,1986,56.31292
nga,1987,56.18769
nga,1988,49.0419
nga,1989,68.80762
nga,1990,64.21149
nga,1991,59.87785
nga,1992,53.5015
nga,1993,50.90218
nga,1994,46.12288
nga,1995,46.02292
nga,1996,42.41723
nga,1997,44.31596
nga,1998,37.62452
nga,1999,46.55264
nga,2000,57.16047
nga,2001,37.74731
nga,2002,34.02678
nga,2003,33.5546
nga,2004,35.7297
nga,2005,35.19804
nga,2006,44.33128
nga,2007,24.38035
nga,2008,30.44031
nga,2009,23.25151
nga,2010,23.99317
nga,2011,25.39999
nga,2012,33.17662
nga,2013,19.95486
nga,2014,21.78776
nga,2015,15.49007
nga,2016,13.08044
nga,2017,15.46985
nga,2018,17.79972
nga,2019,19.83387
nga,2020,21.65813
nic,1994,6.32387
nic,1995,8.90381
nic,1996,8.99031
nic,1997,8.21832
nic,1998,8.69342
nic,1999,8.24116
nic,2000,6.28628
nic,2001,5.11682
nic,2002,2.40058
nic,2003,1.6548
nic,2004,3.2641
nic,2005,3.02225
nic,2006,3.47616
nic,2007,4.40596
nic,2008,5.74841
nic,2009,4.16906
nic,2010,5.40973
nic,2011,9.18875
nic,2012,10.77284
nic,2013,10.34913
nic,2014,12.19735
nic,2015,15.44979
nic,2016,15.15065
nic,2017,16.21254
nic,2018,14.64398
nic,2019,13.17413
nic,2020,14.34886
nld,1969,29.34096
nld,1970,29.19556
nld,1971,29.54849
nld,1972,29.77132
nld,1973,29.81694
nld,1974,31.24711
nld,1975,27.16414
nld,1976,26.66449
nld,1977,25.01483
nld,1978,24.27911
nld,1979,23.87629
nld,1980,24.47113
nld,1981,25.65665
nld,1982,25.09889
nld,1983,24.95007
nld,1984,27.37936
nld,1985,26.69854
nld,1986,27.16954
nld,1987,25.85711
nld,1988,27.37043
nld,1989,28.57387
nld,1990,28.89923
nld,1991,28.34722
nld,1992,28.00925
nld,1993,27.67036
nld,1994,28.10105
nld,1995,28.35165
nld,1996,28.6053
nld,1997,29.2221
nld,1998,29.0724
nld,1999,28.62497
nld,2000,29.11481
nld,2001,29.27632
nld,2002,27.84807
nld,2003,27.13637
nld,2004,28.0612
nld,2005,28.91158
nld,2006,29.61375
nld,2007,30.44253
nld,2008,30.85825
nld,2009,28.30572
nld,2010,28.3069
nld,2011,28.57406
nld,2012,28.46304
nld,2013,28.72167
nld,2014,29.01468
nld,2015,29.97617
nld,2016,30.69923
nld,2017,31.348
nld,2018,31.5013
nld,2019,31.90116
nld,2020,32.15081
nld_curacao,2005,18.99499
nld_curacao,2006,16.52784
nld_curacao,2007,11.11055
nld_curacao,2008,11.13034
nld_curacao,2009,13.25181
nld_curacao,2010,3.77451
nld_curacao,2011,17.5864
nld_curacao,2012,17.07796
nld_curacao,2013,19.64301
nld_curacao,2014,17.68353
nld_curacao,2015,18.43203
nld_curacao,2016,17.87107
nor,1970,32.2834
nor,1971,31.60345
nor,1972,31.90833
nor,1973,32.81664
nor,1974,33.81656
nor,1975,31.66326
nor,1976,30.52993
nor,1977,29.00556
nor,1978,30.29997
nor,1979,30.93133
nor,1980,34.31266
nor,1981,34.97218
nor,1982,33.81859
nor,1983,34.16449
nor,1984,36.2705
nor,1985,34.71965
nor,1986,29.50699
nor,1987,29.28104
nor,1988,29.79698
nor,1989,30.86963
nor,1990,30.83456
nor,1991,29.90253
nor,1992,28.11659
nor,1993,28.29214
nor,1994,28.87245
nor,1995,30.14386
nor,1996,31.56413
nor,1997,33.1173
nor,1998,30.1082
nor,1999,31.80378
nor,2000,38.65213
nor,2001,37.26234
nor,2002,33.61481
nor,2003,32.29237
nor,2004,34.86826
nor,2005,38.61719
nor,2006,41.11497
nor,2007,40.79393
nor,2008,43.10507
nor,2009,36.15486
nor,2010,36.70965
nor,2011,38.79076
nor,2012,39.56218
nor,2013,38.69835
nor,2014,37.11098
nor,2015,33.23173
nor,2016,30.08452
nor,2017,31.33582
nor,2018,33.79138
nor,2019,31.33723
nor,2020,29.46987
npl,1975,10.02957
npl,1976,11.72818
npl,1977,13.49537
npl,1978,13.37928
npl,1979,11.63628
npl,1980,11.09589
npl,1981,10.89098
npl,1982,9.93288
npl,1983,8.54858
npl,1984,9.86545
npl,1985,14.08578
npl,1986,11.62372
npl,1987,12.09544
npl,1988,11.35745
npl,1989,10.29119
npl,1990,6.99169
npl,1991,8.55992
npl,1992,10.9287
npl,1993,12.24724
npl,1994,9.95935
npl,1995,15.6553
npl,1996,14.38247
npl,1997,13.96085
npl,1998,13.77387
npl,1999,13.61348
npl,2000,15.17228
npl,2001,11.66463
npl,2002,9.48967
npl,2003,8.56118
npl,2004,11.74924
npl,2005,11.55566
npl,2006,8.98308
npl,2007,9.81721
npl,2008,9.8311
npl,2009,9.43367
npl,2010,11.4514
npl,2011,7.11004
npl,2012,9.12063
npl,2013,8.17897
npl,2014,9.36472
npl,2015,7.62527
npl,2016,3.64286
npl,2017,12.98476
npl,2018,14.79161
npl,2019,15.30341
npl,2020,6.34547
nzl,1971,23.28228
nzl,1972,24.32673
nzl,1973,25.61678
nzl,1974,21.78042
nzl,1975,19.72251
nzl,1976,24.69207
nzl,1977,23.49933
nzl,1978,22.47039
nzl,1979,22.82567
nzl,1980,20.85029
nzl,1981,23.26105
nzl,1982,22.75604
nzl,1983,24.96148
nzl,1984,25.34163
nzl,1985,23.79531
nzl,1986,25.61041
nzl,1987,24.96321
nzl,1988,24.3723
nzl,1989,23.52315
nzl,1990,21.33409
nzl,1991,21.20658
nzl,1992,21.84975
nzl,1993,25.01212
nzl,1994,25.61258
nzl,1995,25.52683
nzl,1996,24.72676
nzl,1997,24.32381
nzl,1998,22.1491
nzl,1999,23.73332
nzl,2000,25.00772
nzl,2001,26.58027
nzl,2002,25.78321
nzl,2003,25.89445
nzl,2004,25.56952
nzl,2005,23.97123
nzl,2006,23.37388
nzl,2007,24.89648
nzl,2008,22.47606
nzl,2009,22.05736
nzl,2010,22.47101
nzl,2011,22.10961
nzl,2012,21.81582
nzl,2013,23.74771
nzl,2014,23.79528
nzl,2015,24.14624
nzl,2016,23.86689
nzl,2017,24.62234
nzl,2018,24.03063
nzl,2019,23.72889
nzl,2020,21.64364
omn,1967,42.52577
omn,1968,67.97967
omn,1969,72
omn,1970,67.79026
omn,1971,62.11031
omn,1972,45.45455
omn,1973,38.84298
omn,1974,56.58751
omn,1975,52.48548
omn,1976,52.22209
omn,1977,45.63794
omn,1978,38.38352
omn,1979,46.35905
omn,1980,47.292
omn,1981,49.59518
omn,1982,41.9905
omn,1983,42.06723
omn,1984,42.67944
omn,1985,40.28473
omn,1986,30.33564
omn,1987,38.62623
omn,1988,33.76648
omn,1989,37.27383
omn,1990,31.97935
omn,1991,23.34434
omn,1992,25.52267
omn,1993,22.53102
omn,1994,23.95668
omn,1995,23.45914
omn,1996,27.73948
omn,1997,29.09106
omn,1998,26.23745
omn,1999,32.31773
omn,2000,43.15363
omn,2001,39.5783
omn,2002,40.18845
omn,2003,40.16001
omn,2004,40.4092
omn,2005,48.64379
omn,2006,51.65971
omn,2007,50.56564
omn,2008,57.77685
omn,2009,44.1963
omn,2010,54.27205
omn,2011,53.85431
omn,2012,53.58166
omn,2013,51.87389
omn,2014,49.22313
omn,2015,39.29812
omn,2016,35.86181
omn,2017,36.32106
omn,2018,43.63802
omn,2019,39.37311
omn,2020,28.18824
pak,1960,7.48852
pak,1961,6.32744
pak,1962,7.83922
pak,1963,10.77
pak,1964,13.33011
pak,1965,12.79263
pak,1966,13.49699
pak,1967,12.31925
pak,1968,11.99603
pak,1969,11.44405
pak,1970,13.05941
pak,1971,12.77982
pak,1972,12.5455
pak,1973,13.34973
pak,1974,9.50262
pak,1975,7.37163
pak,1976,9.81636
pak,1977,9.79713
pak,1978,7.93324
pak,1979,6.33866
pak,1980,6.95323
pak,1981,9.26865
pak,1982,8.32277
pak,1983,8.46325
pak,1984,7.69744
pak,1985,6.2871
pak,1986,10.94937
pak,1987,13.85605
pak,1988,12.44764
pak,1989,12.63366
pak,1990,13.47823
pak,1991,17.39927
pak,1992,16.9941
pak,1993,14.60687
pak,1994,16.67787
pak,1995,15.83271
pak,1996,14.47273
pak,1997,13.23084
pak,1998,16.66906
pak,1999,13.95198
pak,2000,16.45452
pak,2001,16.44263
pak,2002,16.03354
pak,2003,17.20894
pak,2004,17.37421
pak,2005,14.1885
pak,2006,11.9182
pak,2007,12.22587
pak,2008,8.37627
pak,2009,10.26914
pak,2010,9.96817
pak,2011,9.11406
pak,2012,7.06378
pak,2013,8.17804
pak,2014,8.21919
pak,2015,9.26118
pak,2016,8.67135
pak,2017,6.81234
pak,2018,6.2431
pak,2019,5.46526
pak,2020,7.91218
pan,1960,19.9585
pan,1961,23.70454
pan,1962,25.70888
pan,1963,23.69071
pan,1964,23.09426
pan,1965,23.99474
pan,1966,27.45085
pan,1967,28.19943
pan,1968,30.88732
pan,1969,30.21206
pan,1970,30.76747
pan,1971,32.70888
pan,1972,32.96495
pan,1973,35.49675
pan,1974,30.529
pan,1975,29.89948
pan,1976,30.87464
pan,1977,26.70047
pan,1978,28.42204
pan,1979,25.9676
pan,1980,30.48972
pan,1981,27.57668
pan,1982,32.37765
pan,1983,25.12977
pan,1984,15.43432
pan,1985,15.74306
pan,1986,18.60348
pan,1987,18.93474
pan,1988,15.54255
pan,1989,5.22045
pan,1990,16.40646
pan,1991,14.75747
pan,1992,19.54959
pan,1993,20.79726
pan,1994,23.79989
pan,1995,25.62005
pan,1996,26.13997
pan,1997,28.28031
pan,1998,23.36661
pan,1999,22.66039
pan,2000,25.01803
pan,2001,22.49394
pan,2002,18.89341
pan,2003,22.10001
pan,2004,20.411
pan,2005,22.85851
pan,2006,25.47472
pan,2007,29.39091
pan,2008,31.80801
pan,2009,32.07896
pan,2010,30.0231
pan,2011,32.61071
pan,2012,36.01269
pan,2013,36.69736
pan,2014,35.93297
pan,2015,38.18924
pan,2016,37.03687
pan,2017,37.91053
pan,2018,37.07245
pan,2019,35.73608
pan,2020,29.19773
per,1960,39.98707
per,1961,38.49572
per,1962,37.52775
per,1963,34.35258
per,1964,35.69219
per,1965,32.76613
per,1966,34.08392
per,1967,32.16575
per,1968,27.29285
per,1969,27.8037
per,1970,19.58336
per,1971,19.14138
per,1972,16.82373
per,1973,20.41977
per,1974,20.57006
per,1975,15.86264
per,1976,16.03765
per,1977,14.707
per,1978,22.1695
per,1979,32.18171
per,1980,33.19235
per,1981,28.90293
per,1982,30.27758
per,1983,26.72329
per,1984,27.72627
per,1985,29.11884
per,1986,21.05211
per,1987,20.86225
per,1988,23.20933
per,1989,23.29628
per,1990,18.08911
per,1991,15.14361
per,1992,14.83445
per,1993,15.20617
per,1994,18.8671
per,1995,19.01167
per,1996,17.56559
per,1997,19.27439
per,1998,17.65773
per,1999,18.24925
per,2000,17.6267
per,2001,16.29786
per,2002,17.26858
per,2003,17.91501
per,2004,20.74407
per,2005,23.62402
per,2006,28.93882
per,2007,29.38851
per,2008,27.19984
per,2009,24.75085
per,2010,27.74003
per,2011,29.21811
per,2012,26.88539
per,2013,25.40364
per,2014,23.02694
per,2015,21.717
per,2016,21.8331
per,2017,22.63801
per,2018,23.1163
per,2019,22.0466
per,2020,19.053
phl,1981,30.54373
phl,1982,29.4124
phl,1983,31.64608
phl,1984,26.81781
phl,1985,20.89479
phl,1986,21.08666
phl,1987,23.52359
phl,1988,23.63953
phl,1989,23.52831
phl,1990,22.49913
phl,1991,19.79868
phl,1992,18.38973
phl,1993,17.73507
phl,1994,18.61278
phl,1995,18.1428
phl,1996,18.31692
phl,1997,17.79043
phl,1998,15.07558
phl,1999,15.83722
phl,2000,17.21943
phl,2001,16.35579
phl,2002,16.62569
phl,2003,16.56413
phl,2004,17.2594
phl,2005,17.18093
phl,2006,17.65572
phl,2007,18.51204
phl,2008,17.99974
phl,2009,16.98418
phl,2010,20.08715
phl,2011,18.15496
phl,2012,16.65287
phl,2013,17.17228
phl,2014,18.16481
phl,2015,16.61547
phl,2016,16.18844
phl,2017,16.49499
phl,2018,15.41439
phl,2019,14.32581
phl,2020,9.58442
png,1961,1.32662
png,1962,1.67238
png,1963,2.39448
png,1964,2.89802
png,1965,1.7247
png,1966,-0.91664
png,1967,-0.45639
png,1968,0.25392
png,1969,2.05201
png,1970,6.28036
png,1971,6.51831
png,1972,11.40705
png,1973,24.9918
png,1974,23.44711
png,1975,12.77623
png,1976,17.58717
png,1977,20.6161
png,1978,18.52415
png,1979,22.69999
png,1980,14.37855
png,1981,7.29242
png,1982,9.32426
png,1983,12.18203
png,1984,13.29294
png,1985,9.50456
png,1986,11.96205
png,1987,13.99993
png,1988,18.53569
png,1989,11.12716
png,1990,16.12379
png,1991,17.51442
png,1992,25.4511
png,1993,33.33196
png,1994,35.13311
png,1995,39.27718
png,1996,33.75118
png,1997,20.16465
png,1998,23.12876
png,1999,26.59826
png,2000,38.8269
png,2001,36.03145
png,2002,24.10449
png,2003,35.30833
png,2004,33.24649
pol,1995,21.81765
pol,1996,20.25738
pol,1997,19.78752
pol,1998,20.29689
pol,1999,19.48898
pol,2000,18.09219
pol,2001,16.73448
pol,2002,14.84806
pol,2003,16.05934
pol,2004,17.25523
pol,2005,18.58066
pol,2006,19.34954
pol,2007,21.39674
pol,2008,19.3731
pol,2009,19.57676
pol,2010,19.33533
pol,2011,20.49052
pol,2012,20.49029
pol,2013,20.69387
pol,2014,21.6245
pol,2015,23.35135
pol,2016,23.46681
pol,2017,23.6789
pol,2018,23.82809
pol,2019,24.48218
pol,2020,24.04163
pri,1963,9.88173
pri,1964,7.48882
pri,1965,9.35277
pri,1966,8.34253
pri,1967,11.85212
pri,1968,12.11914
pri,1969,13.44408
pri,1970,13.48045
pri,1971,8.16569
pri,1972,8.71557
pri,1973,7.67737
pri,1974,7.57339
pri,1975,1.36126
pri,1976,-1.49745
pri,1977,-0.57412
pri,1978,3.67577
pri,1979,8.05882
pri,1980,9.68821
pri,1981,9.73007
pri,1982,10.75566
pri,1983,8.16538
pri,1984,11.54175
pri,1985,10.67859
pri,1986,13.57562
pri,1987,15.17244
pri,1988,16.71012
pri,1989,17.99888
pri,1990,20.73466
pri,1991,22.25547
pri,1992,23.97986
pri,1993,24.42025
pri,1994,24.95206
pri,1995,25.27246
pri,1996,24.29704
pri,1997,23.37432
pri,1998,27.74672
pri,1999,28.22894
pri,2000,29.72328
pri,2001,34.52775
pri,2002,34.09843
pri,2003,33.57127
pri,2004,33.57216
pri,2005,31.91811
pri,2006,30.70453
pri,2007,30.07586
pri,2008,30.50792
pri,2009,31.29285
pri,2010,31.26163
pri,2011,31.57924
pri,2012,29.41295
pri,2013,28.68033
pri,2014,28.80918
pri,2015,31.56909
pri,2016,33.30908
pri,2017,30.87057
pri,2018,29.14976
pri,2019,28.16586
pri,2020,29.1654
prt,1970,22.6148
prt,1971,20.60656
prt,1972,24.76221
prt,1973,24.61909
prt,1974,15.75707
prt,1975,10.57965
prt,1976,13.80739
prt,1977,16.50719
prt,1978,20.4687
prt,1979,21.00515
prt,1980,20.29463
prt,1981,17.65143
prt,1982,17.91111
prt,1983,17.79911
prt,1984,16.66417
prt,1985,18.933
prt,1986,21.87078
prt,1987,22.8088
prt,1988,22.4522
prt,1989,22.50711
prt,1990,21.06347
prt,1991,18.37867
prt,1992,17.38784
prt,1993,15.00111
prt,1994,15.9288
prt,1995,17.81837
prt,1996,17.29548
prt,1997,18.52768
prt,1998,19.14912
prt,1999,18.67744
prt,2000,17.73288
prt,2001,17.94019
prt,2002,17.74279
prt,2003,16.71014
prt,2004,15.95383
prt,2005,14.58244
prt,2006,15.09343
prt,2007,15.54214
prt,2008,14.02591
prt,2009,13.9373
prt,2010,13.48132
prt,2011,14.40792
prt,2012,15.20714
prt,2013,15.73069
prt,2014,15.46625
prt,2015,16.59466
prt,2016,16.97994
prt,2017,18.23612
prt,2018,18.75315
prt,2019,18.94469
prt,2020,16.64015
pry,1962,10.48891
pry,1963,9.75151
pry,1964,9.7761
pry,1965,14.28827
pry,1966,12.91268
pry,1967,13.12725
pry,1968,11.44517
pry,1969,11.41198
pry,1970,13.52358
pry,1971,11.99604
pry,1972,14.98467
pry,1973,19.71667
pry,1974,19.34209
pry,1975,19.45347
pry,1976,21.24735
pry,1977,21.69742
pry,1978,23.50113
pry,1979,23.06615
pry,1980,22.55847
pry,1981,22.01107
pry,1982,18.0111
pry,1983,14.59568
pry,1984,17.92242
pry,1985,20.72839
pry,1986,24.33961
pry,1987,22.70402
pry,1988,32.01063
pry,1989,39.6459
pry,1990,30.94763
pry,1991,31.6537
pry,1992,28.66353
pry,1993,25.90547
pry,1994,22.97495
pry,1995,27.50681
pry,1996,24.57517
pry,1997,23.92347
pry,1998,27.78542
pry,1999,27.00119
pry,2000,25.35637
pry,2001,26.64726
pry,2002,33.60829
pry,2003,33.78898
pry,2004,31.33939
pry,2005,31.0684
pry,2006,29.80302
pry,2007,29.07329
pry,2008,26.34746
pry,2009,24.2685
pry,2010,26.85712
pry,2011,26.64717
pry,2012,22.49029
pry,2013,26.07444
pry,2014,24.50391
pry,2015,24.47017
pry,2016,26.34875
pry,2017,25.9994
pry,2018,24.14396
pry,2019,22.73356
pry,2020,24.28448
pse,1994,-16.73056
pse,1995,-18.49641
pse,1996,-21.23416
pse,1997,-20.6261
pse,1998,-18.13019
pse,1999,-17.8334
pse,2000,-15.1173
pse,2001,-21.93221
pse,2002,-23.28309
pse,2003,-21.92792
pse,2004,-27.20558
pse,2005,-29.96274
pse,2006,-30.8341
pse,2007,-31.67804
pse,2008,-25.97806
pse,2009,-24.96011
pse,2010,-19.04664
pse,2011,-17.06225
pse,2012,-14.39173
