geo,time,ny_adj_dkap_cd
pol,2019,67926919015.9889
pri,1970,391362856.59583
pri,1971,448706601.46699
pri,1972,508337248
pri,1973,572111862.3962
pri,1974,636520974.78518
pri,1975,684565192.33347
pri,1976,753757013.96614
pri,1977,810486422.94713
pri,1978,880382175.22659
pri,1979,975765306.12245
pri,1980,1116433082.70677
pri,1981,1320978817.73399
pri,1982,1409127027.86378
pri,1983,1411893574.84133
pri,1984,1647673692.72237
pri,1985,1697905198.8153
pri,1986,1779431263.59734
pri,1987,2224780457.83264
pri,1988,2384644682.57177
pri,1989,2518843939.25277
pri,1990,2937046744.62544
pri,1991,3223627601.22361
pri,1992,3456934360.96857
pri,1993,3754518385.41824
pri,1994,3873798743.62787
pri,1995,4202732532.49469
pri,1996,4389554555.35475
pri,1997,4997164175.24886
pri,1998,6203065143.4588
pri,1999,6276336906.58499
pri,2000,6776710401.93993
pri,2001,7713586536.782
pri,2002,7617578305.95635
pri,2003,7953719105.14186
pri,2004,8635724164.44436
pri,2005,9720788134.84821
pri,2006,9535770760.85634
pri,2007,12039703080.3762
pri,2008,12655785779.4129
pri,2009,13381121449.3041
pri,2010,14282110558.4983
pri,2011,14476120196.6671
pri,2012,14573609550.2046
pri,2013,14672981917.783
pri,2014,14789829392.4247
pri,2015,15243370698.0273
pri,2016,15480946144.2974
pri,2017,15035085134.3639
pri,2018,14634460653.2078
pri,2019,15297355770.0782
prt,1970,1446730777.94456
prt,1971,1641663328.55036
prt,1972,2014694945.62139
prt,1973,2496444416.60695
prt,1974,2725074869.25741
prt,1975,3128606872.62166
prt,1976,2960190487.6551
prt,1977,3130516625.98004
prt,1978,3734753322.52658
prt,1979,4062047355.1074
prt,1980,4949955345.36383
prt,1981,4628937645.38934
prt,1982,4599676917.70495
prt,1983,4082942396.83189
prt,1984,3798833059.65081
prt,1985,4083125372.38542
prt,1986,5836237718.90016
prt,1987,7257706881.83435
prt,1988,8487482000.32602
prt,1989,8893396812.20663
prt,1990,11360418531.5273
prt,1991,12507657103.3153
prt,1992,14554915487.6064
prt,1993,13145031906.9194
prt,1994,13904862092.0629
prt,1995,18094261831.201
prt,1996,18688537151.7477
prt,1997,17523146807.2138
prt,1998,18202133446.4631
prt,1999,18728847628.1782
prt,2000,17872346138.2554
prt,2001,18646644251.7138
prt,2002,20898852656.6204
prt,2003,26115887183.166
prt,2004,30110325155.141
prt,2005,31652425444.814
prt,2006,33410423972.9392
prt,2007,38047362088.8347
prt,2008,43244065933.46049
prt,2009,41289367173.0588
prt,2010,40389638625.0266
prt,2011,43075165110.9654
prt,2012,38762322513.3648
prt,2013,39340840398.492
prt,2014,40086646396.4424
prt,2015,34365042371.8512
prt,2016,35548317154.971
prt,2017,38243533100.7582
prt,2018,42533267865.3132
prt,2019,41927836288.5405
pry,1970,32225555.32697
pry,1971,33914138.86724
pry,1972,41145473.75012
pry,1973,52690338.75171
pry,1974,61355934.23064
pry,1975,78369958.85185
pry,1976,111509226.43972
pry,1977,195117576.10352
pry,1978,254824297.63327
pry,1979,389053932.63847
pry,1980,460762117.51989
pry,1981,609424531.57828
pry,1982,540377185.18527
pry,1983,497591477.56693
pry,1984,454454189.86542
pry,1985,344895028.42029
pry,1986,405318677.77403
pry,1987,472276512.4428
pry,1988,457710977.63384
pry,1989,464638102.08511
pry,1990,609306265.70423
pry,1991,573715923.38928
pry,1992,568014352.92456
pry,1993,562442983.35167
pry,1994,608689275.05333
pry,1995,698644772.93296
pry,1996,818003915.2236
pry,1997,901473390.45855
pry,1998,875301011.50905
pry,1999,929650027.77044
pry,2000,1009069758.27231
pry,2001,930781330.82977
pry,2002,563596255.04317
pry,2003,592285847.09902
pry,2004,751968824.89729
pry,2005,902958435.19436
pry,2006,1138295872.96583
pry,2007,1542035959.38766
pry,2008,2239342104.23104
pry,2009,2125817778.21735
pry,2010,2469167512.19954
pry,2011,3104699128.50463
pry,2012,3289241869.40316
pry,2013,3223693572.27192
pry,2014,2935717398.34754
pry,2015,2437065344.8434
pry,2016,2207737655.14168
pry,2017,2200063749.86472
pry,2018,2356910591.09227
pry,2019,2424960857.39554
pse,1994,337021683.61605
pse,1995,389329574.59766
pse,1996,435641512.07755
pse,1997,450883017.61074
pse,1998,461342676.16089
pse,1999,488462052.43558
pse,2000,615760349.31839
pse,2001,666723035.70622
pse,2002,668369779.53322
pse,2003,647029272.11004
pse,2004,651612345.19478
pse,2005,702863882.41221
pse,2006,761471803.66783
pse,2007,818748068.77116
pse,2008,967935229.87578
pse,2009,1039502119.40728
pse,2010,1262660888.6302
pse,2011,1355017499.30905
pse,2012,1315050616.1497
pse,2013,1363669658.1089
pse,2014,1570165243.44532
pse,2015,1428580048.61918
pse,2016,1738834619.3124
pse,2017,1878081803.90751
pse,2018,2021943934.26312
qat,1970,24773236.14791
qat,1971,32569737.42863
qat,1972,43429499.6876
qat,1973,71144008.05821
qat,1974,249142278.98104
qat,1975,254956260.80629
qat,1976,354364665.34014
qat,1977,406961258.79342
qat,1978,447167323.59083
qat,1979,607857170.76168
qat,1980,905582719.82139
qat,1981,1012460021.60638
qat,1982,882444177.50615
qat,1983,735458093.09419
qat,1984,760275815.39938
qat,1985,736478444.20712
qat,1986,603113802.50679
qat,1987,658739369.97197
qat,1988,771915262.56246
qat,1989,820993502.88535
qat,1990,900600203.6508
qat,1991,847083492.46296
qat,1992,927859122.2088
qat,1993,867352384.01839
qat,1994,914345457.83197
qat,1995,1049903927.72562
qat,1996,1168956008.55698
qat,1997,1718406580.8123
qat,1998,1881318776.98623
qat,1999,2013461538.44011
qat,2000,2008241758.25419
qat,2001,2049175824.1219
qat,2002,1970879120.90596
qat,2003,2124675669.29792
qat,2004,2949175824.1697
qat,2005,3862362637.31975
qat,2006,8320647698.81767
qat,2007,10943305580.6413
qat,2008,16249213561.7427
qat,2009,14047618373.7312
qat,2010,18048309091.2418
qat,2011,23732016939.7475
qat,2012,26503327919.3345
qat,2013,28333311650.6767
qat,2014,29829259061.2263
qat,2015,24980601589.0175
qat,2016,24286526000.79
qat,2017,25690122780.8745
qat,2018,28927105248.9716
qat,2019,27690090035.1705
rou,1987,10326548534.7615
rou,1988,10898145016.6216
rou,1989,11168324757.6422
rou,1990,9992608452.45585
rou,1991,7268341329.32507
rou,1992,6130214290.70758
rou,1993,6463116672.0462
rou,1994,7435267259.24521
rou,1995,9394489025.9033
rou,1996,9626733092.47489
rou,1997,8515658394.69333
rou,1998,9058060866.37808
rou,1999,7686092423.60901
rou,2000,7491372292.2789
rou,2001,8089219263.43529
rou,2002,10298256912.0652
rou,2003,12158408394.0265
rou,2004,14209043986.0121
rou,2005,17757827491.9383
rou,2006,20505494467.0224
rou,2007,26537316997.5405
rou,2008,31181895979.327
rou,2009,28404622873.8694
rou,2010,28951310697.4578
rou,2011,33947186186.73389
rou,2012,31253411600.642
rou,2013,34819600896.36
rou,2014,36575159583.6013
rou,2015,31646071752.5414
rou,2016,34044357491.1617
rou,2017,36804848886.1121
rou,2018,41831720385.5115
rou,2019,34612704986.79
rus,1990,196250321543.84601
rus,1991,195029998425.51501
rus,1992,176977092568.42899
rus,1993,185987448667.358
rus,1994,184766889379.246
rus,1995,187983500133.42096
rus,1996,138633821425.70999
rus,1997,129073060748.991
rus,1998,81751651429.00499
rus,1999,38925244642.8015
rus,2000,42253460119.134
rus,2001,49333384453.8832
rus,2002,53563895561.432
rus,2003,61972555343.8048
rus,2004,75661276126.68381
rus,2005,90417270748.65489
rus,2006,99905439416.27521
rus,2007,125538601196.507
rus,2008,159189370281.328
rus,2009,139362177437.52802
rus,2010,154506794755.30399
rus,2011,189574025261.32599
rus,2012,221237968187.73001
rus,2013,249134105954.18301
rus,2014,237955319638.51999
rus,2015,172986527845.79999
rus,2016,172586413265.34299
rus,2017,212058807366.04001
rus,2018,206163801656.84601
rus,2019,212212376102.358
rwa,1970,5276547.97986
rwa,1971,5478896.14502
rwa,1972,6204821.80854
rwa,1973,7656053.46847
rwa,1974,8361049.66151
rwa,1975,16150043.79441
rwa,1976,18666478.54788
rwa,1977,21935849.04826
rwa,1978,29002477.34931
rwa,1979,35286896.42682
rwa,1980,70406277.97222
rwa,1981,42438823.82194
rwa,1982,51310231.64308
rwa,1983,55699688.743
rwa,1984,68956409.97924
rwa,1985,93661201.3268
rwa,1986,123360285.97789
rwa,1987,141445970.39645
rwa,1988,170162668.57517
rwa,1989,186005419.71181
rwa,1990,202829322.69706
rwa,1991,161431939.30844
rwa,1992,169297659.59381
rwa,1993,175334192.74079
rwa,1994,102760651.89219
rwa,1995,151294039.64645
rwa,1996,146121638.14397
rwa,1997,184903201.09236
rwa,1998,196370208.57256
rwa,1999,212979160.76176
rwa,2000,203645230.58346
rwa,2001,192897809.80781
rwa,2002,186603865.76405
rwa,2003,210323468.46963
rwa,2004,232987239.25173
rwa,2005,285654309.41235
rwa,2006,321408714.82343
rwa,2007,408775441.48767
rwa,2008,557407431.75352
rwa,2009,652413553.04639
rwa,2010,723236827.76744
rwa,2011,818305479.13014
rwa,2012,928549528.04776
rwa,2013,958600570.90963
rwa,2014,997349545.49581
rwa,2015,996384119.91013
rwa,2016,993361653.46838
rwa,2017,1149738690.50371
rwa,2018,1174301441.38681
rwa,2019,1295372785.23345
sau,1970,267277441.5117
sau,1971,332938310.89783
sau,1972,422535754.3964
sau,1973,548696922.35102
sau,1974,594592811.22117
sau,1975,943781849.55778
sau,1976,1178138346.97315
sau,1977,2536689665.78893
sau,1978,4088135282.1956
sau,1979,6523489126.90434
sau,1980,9192501775.3849
sau,1981,11401993615.4931
sau,1982,14435681462.8981
sau,1983,16162659612.8099
sau,1984,17359024001.1834
sau,1985,18665482306.658
sau,1986,14898850309.8948
sau,1987,15081725836.1876
sau,1988,13908402808.8383
sau,1989,14921957954.0559
sau,1990,16328141842.6854
sau,1991,18200194234.0303
sau,1992,14093362908.6087
sau,1993,15295370804.6665
sau,1994,17030657387.6594
sau,1995,18092466421.1137
sau,1996,19534995474.1506
sau,1997,19453183450.6693
sau,1998,19181825812.216
sau,1999,18126496250.7085
sau,2000,17640466155.4557
sau,2001,19298211216.479
sau,2002,17585125307.0907
sau,2003,20370787959.1776
sau,2004,24487533559.8772
sau,2005,27018483870.9677
sau,2006,30573706293.7063
sau,2007,35014775316.4557
sau,2008,41478750505.0505
sau,2009,38200187804.878
sau,2010,43885855223.8806
sau,2011,47908038431.3725
sau,2012,53621035714.2857
sau,2013,63096929577.4648
sau,2014,67289068965.5172
sau,2015,81066920318.72508
sau,2016,72555300000
sau,2017,73326524427.4809
sau,2018,73373528859.06038
sau,2019,78557913768.7885
sdn,1971,152916320.33693
sdn,1972,171013731.52498
sdn,1973,221256587.69844
sdn,1974,259191142.5954
sdn,1975,308466401.82476
sdn,1976,374049855.07129
sdn,1977,437195706.00138
sdn,1978,387329705.21449
sdn,1979,491354750.72318
sdn,1980,411471066.8655
sdn,1981,538051484.42454
sdn,1982,490434226.96467
sdn,1983,499882508.09901
sdn,1984,555613484.13175
sdn,1985,671298238.39914
sdn,1986,778945702.38382
sdn,1987,989538958.15126
sdn,1988,743991595.74854
sdn,1989,747732346.63308
sdn,1990,580513290.73835
sdn,1991,514194067.24175
sdn,1992,325811522.3092
sdn,1993,457606079.83342
sdn,1994,655722098.07693
sdn,1995,747235192.66455
sdn,1996,789229455.87015
sdn,1997,857352822.20906
sdn,1998,856466920.44916
sdn,1999,741037577.98386
sdn,2000,1086988499.46553
sdn,2001,971725414.13759
sdn,2002,1089218786.03034
sdn,2003,1220059693.62349
sdn,2004,1653060575.05385
sdn,2005,2368320951.96625
sdn,2006,2811765220.31788
sdn,2007,3230157942.86269
sdn,2008,3739389085.29523
sdn,2009,769773018.68872
sdn,2010,842585472.74597
sdn,2011,4113038372.65532
sdn,2012,3683143654.52986
sdn,2013,4134556021.20424
sdn,2014,4391474817.0432
sdn,2015,5562328972.16512
sdn,2016,3684766580.68627
sdn,2017,3100276952.14674
sdn,2018,5629518449.76105
sdn,2019,4971724182.97444
sen,1970,75684195.96476
sen,1971,79771544.96678
sen,1972,93412015.1801
sen,1973,119386960.02679
sen,1974,124377712.72301
sen,1975,166319925.48772
sen,1976,156050643.94673
sen,1977,162518953.75041
sen,1978,187555501.36595
sen,1979,211352599.27842
sen,1980,246646082.41965
sen,1981,213243288.2779
sen,1982,147555236.24037
sen,1983,101188554.16812
sen,1984,74381750.22199
sen,1985,57032323.41283
sen,1986,67288495.37819
sen,1987,85657189.41098
sen,1988,93739615.38219
sen,1989,114279593.58777
sen,1990,174878051.9284
sen,1991,235419974.97949
sen,1992,333859680.84682
sen,1993,432809011.86695
sen,1994,363842465.31331
sen,1995,581400880.25777
sen,1996,626685733.07497
sen,1997,650816343.28779
sen,1998,718007598.28175
sen,1999,724103172.22072
sen,2000,653181846.71908
sen,2001,638770143.56533
sen,2002,708086881.39392
sen,2003,901868401.16183
sen,2004,1047616703.19588
sen,2005,1141471964.69584
sen,2006,1265042369.84508
sen,2007,1482718095.75997
sen,2008,1688693277.16354
sen,2009,1604917061.52767
sen,2010,1581349048.63894
sen,2011,1855911730.88751
sen,2012,1780097038.78618
sen,2013,2034791929.25257
sen,2014,2085644607.85279
sen,2015,1730579296.04179
sen,2016,1817877214.19029
sen,2017,1914926234.84143
sen,2018,2136345555.12786
sen,2019,2277727916.12433
sgp,1970,118299468.7539
sgp,1971,155097715.14045
sgp,1972,201831634.8733
sgp,1973,292522560.93524
sgp,1974,478777370.33254
sgp,1975,565433423.20202
sgp,1976,716911389.04304
sgp,1977,798157331.28146
sgp,1978,932538467.38196
sgp,1979,1148393159.78458
sgp,1980,1586138488.0641
sgp,1981,1972265646.90763
sgp,1982,2328233774.8618
sgp,1983,2541459494.18983
sgp,1984,2766626121.01236
sgp,1985,2937316112.82285
sgp,1986,3095716021.14474
sgp,1987,3509581950.24016
sgp,1988,3942531942.24769
sgp,1989,4509582123.60416
sgp,1990,5140124586.5154
sgp,1991,6458784700.70624
sgp,1992,7519635773.87634
sgp,1993,8730563783.59508
sgp,1994,9779492766.77588
sgp,1995,11001733809.1022
sgp,1996,11880130516.0187
sgp,1997,12124225947.3684
sgp,1998,12097673805.8088
sgp,1999,12751706852.4333
sgp,2000,13459393865.3961
sgp,2001,13801931767.6118
sgp,2002,14770853238.5828
sgp,2003,16017794630.0429
sgp,2004,18265420737.7049
sgp,2005,19921769966.1692
sgp,2006,21387275404.3478
sgp,2007,24506961340.6015
sgp,2008,28817312753.0303
sgp,2009,30443178489.5522
sgp,2010,31940925426.0062
sgp,2011,37078365355.7522
sgp,2012,40028216223.8636
sgp,2013,42967606709.8901
sgp,2014,44208596917.66231
sgp,2015,46508214121.519
sgp,2016,48541295552.4272
sgp,2017,51801575164.4495
sgp,2018,58549626754.2857
sgp,2019,61993957369.919
slb,1971,5504963.63824
slb,1972,4308750.7963
slb,1973,2351007.72529
slb,1974,3935766.00209
slb,1975,3397803.19319
slb,1976,3803138.03264
slb,1977,4288725.59174
slb,1978,5219562.02404
slb,1979,7510698.37954
slb,1980,9828792.45376
slb,1981,10218864.68035
slb,1982,10018332.26492
slb,1983,9586967.04199
slb,1984,11028430.86663
slb,1985,11233977.04984
slb,1986,11685586.73278
slb,1987,12334073.92543
slb,1988,13872046.98753
slb,1989,13727805.95102
slb,1990,15353551.23105
slb,1991,17194150.77875
slb,1992,20987968.26478
slb,1993,23523590.82608
slb,1994,33753633.42655
slb,1995,44326842.05012
slb,1996,49929974.17949
slb,1997,51852715.76696
slb,1998,46138187.83673
slb,1999,50228210.67876
slb,2000,40919996.47853
slb,2001,42374081.65639
slb,2002,33506420.58078
slb,2003,31868053.5047
slb,2004,37161479.1944
slb,2005,41246111.1789
slb,2006,46354321.66161
slb,2007,56291907.74566
slb,2008,65758089.25929
slb,2009,70106910.51968
slb,2010,82853711.28473
slb,2011,100754667.18559
slb,2012,116026876.13478
slb,2013,123930443.18844
slb,2014,128988501.5337
slb,2015,127628937.71515
slb,2016,135019531.08448
slb,2017,151626842.30442
slb,2018,159240815.68283
slb,2019,159113345.55251
sle,1970,32767570.19514
sle,1971,31685036.01495
sle,1972,34587727.71915
sle,1973,42724749.43564
sle,1974,48178303.88647
sle,1975,51234094.19231
sle,1976,43738484.32207
sle,1977,51091636.20762
sle,1978,73457199.7122
sle,1979,90682140.26018
sle,1980,102371006.99288
sle,1981,109031055.34515
sle,1982,127268074.96036
sle,1983,93638619.76936
sle,1984,91746523.97238
sle,1985,65380493.41018
sle,1986,38052006.71796
sle,1987,56500171.43119
sle,1988,88337322.25791
sle,1989,81629653.37796
sle,1990,41308270.01862
sle,1991,49786421.57694
sle,1992,41234939.91297
sle,1993,46826805.38339
sle,1994,55301715.61646
sle,1995,55852095.17494
sle,1996,60576284.75034
sle,1997,53692693.61171
sle,1998,42824677.03398
sle,1999,41884829.05243
sle,2000,38563530.2232
sle,2001,66632016.27087
sle,2002,76193221.60432
sle,2003,85785437.88766
sle,2004,89216545.09765
sle,2005,94741608.16692
sle,2006,107911272.82227
sle,2007,123231021.16203
sle,2008,145266832.21696
sle,2009,140723019.75824
sle,2010,151800512.44134
sle,2011,172190724.9013
sle,2012,217263360.86208
sle,2013,278960705.19321
sle,2014,284299388.81366
sle,2015,233830004.82242
sle,2016,204423599.39407
sle,2017,206293564.9257
sle,2018,222664859.17577
sle,2019,226925348.67704
slv,1970,55535294.11765
slv,1971,59328137.36469
slv,1972,60640854.64098
slv,1973,64803691.56041
slv,1974,75371434.4473
slv,1975,84631528.99274
slv,1976,94129798.38284
slv,1977,111529413.23467
slv,1978,131538122.1899
slv,1979,144267673.38247
slv,1980,150050199.46524
slv,1981,144783818.2845
slv,1982,144340065.93797
slv,1983,150548566.34635
slv,1984,155995350.78664
slv,1985,160682346.73058
slv,1986,159344020.94241
slv,1987,167135379.33322
slv,1988,176131903.04204
slv,1989,183284677.59203
slv,1990,244516139.39236
slv,1991,252734219.03535
slv,1992,284876300.59427
slv,1993,300675765.81495
slv,1994,353708138.3406
slv,1995,392852458.81669
slv,1996,449148952.46469
slv,1997,469576226.78142
slv,1998,532263650.76269
slv,1999,602985327.01998
slv,2000,664785851.20751
slv,2001,768327768.03704
slv,2002,813980028.17463
slv,2003,888191906.19693
slv,2004,1000463010.02588
slv,2005,1053521302.9358
slv,2006,1201865555.64844
slv,2007,1381771769.16139
slv,2008,1620697357.96825
slv,2009,1721431157.84604
slv,2010,1729371421.14726
slv,2011,1732796313.82203
slv,2012,2093864700.21479
slv,2013,2380422940.54113
slv,2014,2464435683.78536
slv,2015,2672167262.47001
slv,2016,2813463052.46265
slv,2017,3086021578.45961
slv,2018,3520434371.22553
slv,2019,3626513436.92751
smr,1999,196941278.24785
smr,2000,173359254.81929
smr,2001,185923375.01931
smr,2002,200816121.74686
smr,2003,248825404.42021
smr,2004,293033633.65016
smr,2005,293114484.38284
smr,2006,314115278.69649
smr,2007,363450515.19824
smr,2008,467705218.63196
smr,2009,463982495.43015
smr,2010,403308696.01764
smr,2011,344214064.72663
smr,2012,319375655.64949
smr,2013,333865381.59736
smr,2014,340198523.90892
smr,2015,291476696.35714
smr,2016,305431967.54428
smr,2017,318297847.24292
smr,2018,357257307.87719
srb,1995,3440004366.2157
srb,1996,4352403205.03513
srb,1997,5089947791.60993
srb,1998,3492574486.84347
srb,1999,3881711825.48738
srb,2000,1245617503.89154
srb,2001,2842694461.8823
srb,2002,3537601362.69959
srb,2003,4439620142.0738
srb,2004,4379576302.98113
srb,2005,4260948834.58322
srb,2006,4863296356.08096
srb,2007,6857162450.19719
srb,2008,8124337425.16858
srb,2009,7205494664.16432
srb,2010,6553079356.47102
srb,2011,7560599324.33105
srb,2012,6713897431.18987
srb,2013,7526561482.89537
srb,2014,7303688862.36816
srb,2015,6273689135.24759
srb,2016,6500227182.72756
srb,2017,7159730124.67789
srb,2018,8201858646.07162
srb,2019,8379821298.71244
ssd,2008,1181317522.62369
ssd,2009,1065187522.08001
ssd,2010,1319830010.04621
ssd,2011,1258919400.42109
ssd,2012,944085056.55719
ssd,2013,1546360451.11584
ssd,2014,1188220138.62442
ssd,2015,1117880841.98514
stp,2001,9333763.17477
stp,2002,10586577.41115
stp,2003,12485086.96298
stp,2004,13316250.42329
stp,2005,14766539.62165
stp,2006,15243478.35703
stp,2007,14839305.8337
stp,2008,14972410.2186
stp,2009,11993953.03893
stp,2010,10109102.10157
stp,2011,7534666.82863
stp,2012,9009976.62519
stp,2013,113271488.003
stp,2014,95403561.40522
stp,2015,129757021.07526
stp,2016,115043967.80686
stp,2017,103059185.51471
stp,2018,107954997.34033
stp,2019,103875134.24383
sur,1970,30202438.04465
sur,1971,33245896.61641
sur,1972,34337779.85075
sur,1973,44033743.84236
sur,1974,52952196.38243
sur,1975,46781336.2783
sur,1976,60067871.86806
sur,1977,70431594.89111
sur,1978,75638367.00099
sur,1979,88343389.6487
sur,1980,87489258.00038
sur,1981,92004663.81656
sur,1982,90497233.07292
sur,1983,92278801.57958
sur,1984,86360064.70996
sur,1985,97318967.44904
sur,1986,96034396.53214
sur,1987,118527814.27735
sur,1988,122776151.48811
sur,1989,57692977.16279
sur,1990,42012549.84127
sur,1991,56159063.52686
sur,1992,53582731.37184
sur,1993,57423628.04658
sur,1994,63559640.40676
sur,1995,61132156.04167
sur,1996,87491792.29406
sur,1997,96889635.54817
sur,1998,117458729.5082
sur,1999,95622035.53092
sur,2000,109191528.72667
sur,2001,97116386.92839
sur,2002,129238333.22869
sur,2003,153042630.43436
sur,2004,187662574.00371
sur,2005,223790261.21752
sur,2006,331176504.4279
sur,2007,366574754.86752
sur,2008,459519954.60478
sur,2009,474856589.82523
sur,2010,554014346.37238
sur,2011,572733834.96526
sur,2012,658935940.98543
sur,2013,671530442.07428
sur,2014,707659152.66567
sur,2015,620799182.4614
sur,2016,408920840.70706
sur,2017,412212989.1828
sur,2018,429695651.58017
sur,2019,432467482.205
svk,1990,2791791362.88966
svk,1991,3158933196.82205
svk,1992,3717296172.52745
svk,1993,4004150569.71414
svk,1994,4555484158.19226
svk,1995,7667864052.2197
svk,1996,7389595690.64549
svk,1997,7128698312.09615
svk,1998,7411105268.99213
svk,1999,7553445557.20013
svk,2000,8432949144.06405
svk,2001,8357638478.81593
svk,2002,9127574816.91877
svk,2003,11611687360.0528
svk,2004,13023152469.1427
svk,2005,13265209551.4226
svk,2006,13906211263.3087
svk,2007,15789108952.9891
svk,2008,18287653396.497
svk,2009,17300822451.2315
svk,2010,16543652089.8399
svk,2011,17711871755.1324
svk,2012,16655249354.7998
svk,2013,17605668659.3988
svk,2014,17720765351.223
svk,2015,15129936680.9389
svk,2016,15438804936.2013
svk,2017,16398367230.7241
svk,2018,17880293590.9824
svk,2019,17774853277.928
svn,1990,3469390669.01065
svn,1991,2485173881.92254
svn,1992,2580987478.95457
svn,1993,2464600490.91348
svn,1994,2690412658.66329
svn,1995,3777416093.74072
svn,1996,3991039433.7681
svn,1997,3823169544.07284
svn,1998,4137362415.46502
svn,1999,4136942532.29356
svn,2000,3992445112.4136
svn,2001,4031786843.98614
svn,2002,4400159651.09864
svn,2003,5503760365.78599
svn,2004,6459504228.60771
svn,2005,6855204503.1806
svn,2006,7339330091.25141
svn,2007,8606652017.49765
svn,2008,9944265501.98763
svn,2009,9779105286.19712
svn,2010,9588025054.40672
svn,2011,10312804240.0523
svn,2012,9816758070.87221
svn,2013,10230891761.632
svn,2014,10338148122.2328
svn,2015,8862896498.21177
svn,2016,8952262799.9705
svn,2017,9368796185.35615
svn,2018,10139226616.3653
svn,2019,9976488109.31673
swe,1970,4051298672.13644
swe,1971,4495525423.34293
swe,1972,5323920778.57543
swe,1973,6516988627.04886
swe,1974,7632166207.71338
swe,1975,9426957262.70148
swe,1976,10345594985.4291
swe,1977,11587845137.9099
swe,1978,13038325884.1056
swe,1979,15464214349.4176
swe,1980,18164845463.0148
swe,1981,16948122381.027
swe,1982,15302186506.8567
swe,1983,14233614173.2148
swe,1984,14401760779.2485
swe,1985,15189676277.5364
swe,1986,19746688169.052
swe,1987,24027650259.309
swe,1988,27461205850.2914
swe,1989,29493504398.4528
swe,1990,35770349883.177
swe,1991,37182856987.0524
swe,1992,39188334013.9914
swe,1993,30934553893.3483
swe,1994,31755945876.7746
swe,1995,36734895541.2465
swe,1996,41432872996.7577
swe,1997,38812815387.8681
swe,1998,40124032058.6942
swe,1999,41925357104.4409
swe,2000,40894255999.501
swe,2001,39176621985.7012
swe,2002,43699345945.024
swe,2003,53419082373.6907
swe,2004,60417334330.8912
swe,2005,62040103171.8976
swe,2006,66093016689.1995
swe,2007,76512462620.95169
swe,2008,84491031760.82101
swe,2009,77109276539.57289
swe,2010,83611032323.19749
swe,2011,95022524190.3904
swe,2012,93784181375.60201
swe,2013,99371816383.8768
swe,2014,98296912079.91479
swe,2015,83752891126.29601
swe,2016,85460660847.0405
swe,2017,90628842094.4561
swe,2018,94671695598.77347
swe,2019,91399871715.4128
swz,1970,9785207.06549
swz,1971,12224010.12413
swz,1972,13338892.19212
swz,1973,20569293.77839
swz,1974,24871637.04598
swz,1975,28529143.51857
swz,1976,27073785.96659
swz,1977,30456391.24803
swz,1978,34422210.97694
swz,1979,42115429.84658
swz,1980,60082714.39715
swz,1981,61776977.85941
swz,1982,59083767.14051
swz,1983,58086799.77096
swz,1984,53527844.38259
swz,1985,39334811.94618
swz,1986,52814052.66264
swz,1987,75755243.83521
swz,1988,94732505.34866
swz,1989,95572290.81166
swz,1990,154522132.36616
swz,1991,159741075.98162
swz,1992,177630022.77097
swz,1993,193720500.92733
swz,1994,198433549.87779
swz,1995,255683209.42057
swz,1996,237342232.85523
swz,1997,258454496.51179
swz,1998,238076641.64948
swz,1999,232769055.11927
swz,2000,258990182.65005
swz,2001,231525344.76899
swz,2002,215024674.93868
swz,2003,328255714.47094
swz,2004,420935926.61936
swz,2005,473356767.87088
swz,2006,490633665.27579
swz,2007,527606009.6831
swz,2008,496346994.29423
swz,2009,542269908.57132
swz,2010,672123465.14996
swz,2011,726214729.45796
swz,2012,732878390.3501
swz,2013,678340322.77691
swz,2014,661671541.75603
swz,2015,615059662.72832
swz,2016,576847473.93079
swz,2017,653070213.69536
swz,2018,689333646.98916
swz,2019,665657386.95484
syc,1970,961656.77539
syc,1971,1183883.48481
syc,1972,1674310.31645
syc,1973,2030014.15617
syc,1974,2387826.52899
syc,1975,2832268.40949
syc,1976,2859814.9939
syc,1977,3676083.13471
syc,1978,5609235.67759
syc,1979,5989755.73568
syc,1980,7304554.9967
syc,1981,8785826.18229
syc,1982,9044304.90497
syc,1983,9092884.6516
syc,1984,9474575.3828
syc,1985,10923146.93414
syc,1986,14157892.34767
syc,1987,17138645.97851
syc,1988,20581305.84769
syc,1989,20557480.31523
syc,1990,32001006.74266
syc,1991,42646585.94162
syc,1992,36288555.77892
syc,1993,40555572.15941
syc,1994,43076716.5353
syc,1995,45817533.46356
syc,1996,50250433.01246
syc,1997,63650719.73336
syc,1998,71589290.30093
syc,1999,75146320.81013
syc,2000,73144429.33861
syc,2001,72179952.94876
syc,2002,82021749.04825
syc,2003,78828558.88963
syc,2004,94631722.98692
syc,2005,109134860.28184
syc,2006,122051221.09999
syc,2007,125045941.81493
syc,2008,116531781.58238
syc,2009,99714760.79984
syc,2010,113419825.68224
syc,2011,132272142.45098
syc,2012,128094437.88329
syc,2013,158887468.56062
syc,2014,165588392.10978
syc,2015,175335055.09055
syc,2016,181236488.25126
syc,2017,193621197.31513
syc,2018,204095412.72454
syc,2019,220422136.94933
syr,1970,156366625.57096
syr,1971,172371453.58751
syr,1972,157282624.05261
syr,1973,207881102.75802
syr,1974,263835418.15524
syr,1975,327617097.40869
syr,1976,568791808.92506
syr,1977,977531578.84155
syr,1978,1212405432.39565
syr,1979,1289085106.60037
