geo,time,ne_con_prvt_pc_kd
tgo,1989,374.71662
tgo,1990,351.2603
tgo,1991,368.05841
tgo,1992,379.18193
tgo,1993,285.78615
tgo,1994,298.22569
tgo,1995,319.85893
tgo,1996,397.5991
tgo,1997,416.5051
tgo,1998,421.02809
tgo,1999,414.89139
tgo,2000,393.38774
tgo,2001,384.25654
tgo,2002,391.28572
tgo,2003,402.42506
tgo,2004,386.27028
tgo,2005,360.56226
tgo,2006,366.9687
tgo,2007,380.89847
tgo,2008,382.09409
tgo,2009,384.03585
tgo,2010,388.76404
tgo,2011,387.85338
tgo,2012,383.30775
tgo,2013,393.89802
tgo,2014,402.55699
tgo,2015,409.65285
tgo,2016,413.86188
tgo,2017,416.95241
tgo,2018,418.0688
tgo,2019,419.15811
tgo,2020,407.22881
tha,1960,467.99487
tha,1961,468.12656
tha,1962,488.76744
tha,1963,498.76734
tha,1964,511.68041
tha,1965,529.54656
tha,1966,548.20136
tha,1967,587.08809
tha,1968,628.26565
tha,1969,642.14094
tha,1970,648.78144
tha,1971,641.95458
tha,1972,663.44266
tha,1973,701.2204
tha,1974,715.76302
tha,1975,735.08351
tha,1976,773.1519
tha,1977,815.28531
tha,1978,847.66565
tha,1979,890.38761
tha,1980,919.54865
tha,1981,921.21598
tha,1982,924.15944
tha,1983,976.11454
tha,1984,1001.06717
tha,1985,997.23729
tha,1986,1014.09198
tha,1987,1082.2287
tha,1988,1156.67298
tha,1989,1265.98167
tha,1990,1409.16469
tha,1991,1468.06021
tha,1992,1579.78127
tha,1993,1697.31481
tha,1994,1814.27785
tha,1995,1944.93041
tha,1996,2020.30484
tha,1997,1968.36369
tha,1998,1746.40058
tha,1999,1796.59597
tha,2000,1903.04763
tha,2001,1996.64069
tha,2002,2103.32927
tha,2003,2241.02978
tha,2004,2391.00045
tha,2005,2475.41322
tha,2006,2529.42136
tha,2007,2545.2717
tha,2008,2603.66338
tha,2009,2567.29092
tha,2010,2694.01733
tha,2011,2730.28595
tha,2012,2916.76972
tha,2013,2931.26521
tha,2014,2934.22568
tha,2015,2998.55791
tha,2016,3073.45669
tha,2017,3157.4437
tha,2018,3291.51426
tha,2019,3412.0228
tha,2020,3370.36037
tjk,2015,696.96226
tls,2000,847.59986
tls,2001,942.54494
tls,2002,905.54916
tls,2003,822.31789
tls,2004,818.30024
tls,2005,786.86744
tls,2006,679.82649
tls,2007,705.82658
tls,2008,653.99099
tls,2009,726.80739
tls,2010,741.10114
tls,2011,736.99865
tls,2012,747.43752
tls,2013,772.08754
tls,2014,800.65203
tls,2015,775.78948
tls,2016,795.6327
tls,2017,804.55665
tls,2018,802.07662
tls,2019,814.4463
tun,1965,539.83253
tun,1966,524.4759
tun,1967,505.73217
tun,1968,503.08766
tun,1969,542.2417
tun,1970,611.12951
tun,1971,637.27033
tun,1972,711.2488
tun,1973,797.48472
tun,1974,808.09143
tun,1975,915.45013
tun,1976,928.96922
tun,1977,992.4198
tun,1978,1024.30711
tun,1979,1060.77681
tun,1980,1165.85313
tun,1981,1215.03337
tun,1982,1210.11556
tun,1983,1226.05729
tun,1984,1260.48816
tun,1985,1253.24891
tun,1986,1242.79143
tun,1987,1231.40461
tun,1988,1222.63665
tun,1989,1177.10023
tun,1990,1254.43122
tun,1991,1242.40921
tun,1992,1298.84221
tun,1993,1313.92891
tun,1994,1328.34099
tun,1995,1344.80423
tun,1996,1382.23809
tun,1997,1424.82154
tun,1998,1480.1512
tun,1999,1549.00289
tun,2000,1600.31288
tun,2001,1757.88302
tun,2002,1805.20231
tun,2003,1874.10377
tun,2004,1956.00375
tun,2005,2032.99195
tun,2006,2104.05439
tun,2007,2197.47998
tun,2008,2278.75304
tun,2009,2335.30723
tun,2010,2409.56322
tun,2011,2483.65672
tun,2012,2567.76944
tun,2013,2618.19533
tun,2014,2697.71944
tun,2015,2754.27131
tun,2016,2807.91134
tun,2017,2842.12701
tun,2018,2872.66319
tun,2019,2900.30236
tur,1987,3286.40379
tur,1988,3265.42201
tur,1989,3174.476
tur,1990,3528.66053
tur,1991,3536.1708
tur,1992,3593.66858
tur,1993,3834.73093
tur,1994,3573.60978
tur,1995,3715.22996
tur,1996,3966.98297
tur,1997,4232.12267
tur,1998,4209.92143
tur,1999,4129.50342
tur,2000,4251.81239
tur,2001,3908.212
tur,2002,4003.91424
tur,2003,4267.5723
tur,2004,4611.29377
tur,2005,4837.98302
tur,2006,4953.20479
tur,2007,5152.70345
tur,2008,5105.82242
tur,2009,4856.86219
tur,2010,5307.06966
tur,2011,5864.54543
tur,2012,5950.72644
tur,2013,6291.84288
tur,2014,6379.00788
tur,2015,6606.14664
tur,2016,6744.5533
tur,2017,7030.72389
tur,2018,6962.66069
tur,2019,6978.65064
tur,2020,7123.61024
tza,1990,377.37914
tza,1991,372.2362
tza,1992,360.31376
tza,1993,354.69466
tza,1994,349.08615
tza,1995,353.54874
tza,1996,368.96913
tza,1997,391.48435
tza,1998,436.93591
tza,1999,447.56857
tza,2000,441.97518
tza,2001,443.1915
tza,2002,456.36254
tza,2003,452.39577
tza,2004,466.36707
tza,2005,492.17504
tza,2006,523.49382
tza,2007,536.91805
tza,2008,522.05974
tza,2009,510.92539
tza,2010,563.23085
tza,2011,607.94873
tza,2012,573.19044
tza,2013,579.3704
tza,2014,581.23698
tza,2015,605.36797
tza,2016,600.2596
tza,2017,595.84597
tza,2018,619.32627
tza,2019,620.13718
tza,2020,607.98026
uga,1982,328.99946
uga,1983,345.04582
uga,1984,324.23189
uga,1985,303.12102
uga,1986,294.27651
uga,1987,291.61889
uga,1988,305.42587
uga,1989,314.53772
uga,1990,320.32822
uga,1991,324.55743
uga,1992,322.16132
uga,1993,333.95938
uga,1994,339.85251
uga,1995,379.95299
uga,1996,394.55818
uga,1997,393.29117
uga,1998,408.47644
uga,1999,427.67013
uga,2000,423.25795
uga,2001,419.83532
uga,2002,440.61943
uga,2003,442.21409
uga,2004,438.84959
uga,2005,448.44882
uga,2006,488.22092
uga,2007,517.62498
uga,2008,507.22827
uga,2009,583.51561
uga,2010,588.05537
uga,2011,603.66107
uga,2012,631.73159
uga,2013,612.37435
uga,2014,607.06027
uga,2015,650.28445
uga,2016,635.27284
uga,2017,613.22476
uga,2018,643.23972
uga,2019,662.05691
uga,2020,655.31924
ukr,1990,1074.40262
ukr,1991,971.63454
ukr,1992,879.13416
ukr,1993,650.54176
ukr,1994,595.83503
ukr,1995,590.34382
ukr,1996,540.32987
ukr,1997,543.84384
ukr,1998,557.91782
ukr,1999,551.64561
ukr,2000,570.54275
ukr,2001,625.89624
ukr,2002,679.80404
ukr,2003,756.62809
ukr,2004,850.41061
ukr,2005,1023.84677
ukr,2006,1189.27246
ukr,2007,1399.49437
ukr,2008,1578.99893
ukr,2009,1338.33947
ukr,2010,1436.95846
ukr,2011,1666.15581
ukr,2012,1806.4657
ukr,2013,1928.72765
ukr,2014,1784.6148
ukr,2015,1439.53932
ukr,2016,1484.08676
ukr,2017,1629.64288
ukr,2018,1790.55019
ukr,2019,1997.75818
ukr,2020,2039.83759
ury,2015,10434.87533
usa,1970,15553.42758
usa,1971,15944.52168
usa,1972,16740.91745
usa,1973,17402.49658
usa,1974,17099.77039
usa,1975,17315.91694
usa,1976,18108.12093
usa,1977,18684.57401
usa,1978,19296.74165
usa,1979,19538.60595
usa,1980,19291.59728
usa,1981,19368.07476
usa,1982,19465.136
usa,1983,20379.86875
usa,1984,21267.07365
usa,1985,22170.84131
usa,1986,22873.70987
usa,1987,23439.86373
usa,1988,24198.19852
usa,1989,24669.64167
usa,1990,24883.81116
usa,1991,24597.83295
usa,1992,25151.79477
usa,1993,25687.02297
usa,1994,26357.01059
usa,1995,26813.47802
usa,1996,27422.97793
usa,1997,28115.05549
usa,1998,29265.11784
usa,1999,30487.78359
usa,2000,31669.04076
usa,2001,32133.66805
usa,2002,32646.50545
usa,2003,33391.28119
usa,2004,34330.92866
usa,2005,35220.58914
usa,2006,35893.28167
usa,2007,36417.81165
usa,2008,36129.0911
usa,2009,35346.2039
usa,2010,35722.27428
usa,2011,36067.01737
usa,2012,36292.95394
usa,2013,36578.55404
usa,2014,37294.55245
usa,2015,38235.06412
usa,2016,38899.67845
usa,2017,39593.15376
usa,2018,40525.31343
usa,2019,41224.506
usa,2020,39526.59637
uzb,2010,1025.81314
uzb,2011,1133.24304
uzb,2012,1237.28075
uzb,2013,1341.50433
uzb,2014,1460.05585
uzb,2015,1605.03847
uzb,2016,1725.5067
uzb,2017,1762.44325
uzb,2018,1833.95257
uzb,2019,1900.39917
uzb,2020,1919.99857
vir,2002,21920.38677
vir,2003,22467.91051
vir,2004,23454.12055
vir,2005,25287.20376
vir,2006,26843.74033
vir,2007,25451.17046
vir,2008,24342.56198
vir,2009,24919.7858
vir,2010,25225.38223
vir,2011,25019.76203
vir,2012,24220.87439
vir,2013,23651.97099
vir,2014,23602.23421
vir,2015,24221.99941
vir,2016,24329.81858
vir,2017,23862.06113
vir,2018,24255.01117
vnm,1994,498.91739
vnm,1995,525.92047
vnm,1996,564.99769
vnm,1997,590.13737
vnm,1998,608.73373
vnm,1999,617.26526
vnm,2000,629.28994
vnm,2001,650.65384
vnm,2002,693.48344
vnm,2003,742.05332
vnm,2004,787.41416
vnm,2005,836.81398
vnm,2006,890.94719
vnm,2007,968.89474
vnm,2008,1033.22853
vnm,2009,1046.20051
vnm,2010,1120.58136
vnm,2011,1154.629
vnm,2012,1198.41779
vnm,2013,1247.29186
vnm,2014,1309.75326
vnm,2015,1417.07018
vnm,2016,1504.8736
vnm,2017,1599.08459
vnm,2018,1698.20828
vnm,2019,1805.88066
vnm,2020,1799.99931
zaf,1960,1594.44239
zaf,1961,1589.19432
zaf,1962,1598.45843
zaf,1963,1659.32472
zaf,1964,1750.25465
zaf,1965,1767.48178
zaf,1966,1803.2031
zaf,1967,1836.24037
zaf,1968,1920.89429
zaf,1969,2001.68387
zaf,1970,2077.43774
zaf,1971,2118.05866
zaf,1972,2150.17655
zaf,1973,2252.08533
zaf,1974,2308.48125
zaf,1975,2331.26684
zaf,1976,2309.21594
zaf,1977,2233.47775
zaf,1978,2215.06673
zaf,1979,2213.76032
zaf,1980,2342.50826
zaf,1981,2447.07662
zaf,1982,2430.68181
zaf,1983,2435.61454
zaf,1984,2479.7029
zaf,1985,2332.65224
zaf,1986,2279.36117
zaf,1987,2311.90008
zaf,1988,2378.9845
zaf,1989,2387.77029
zaf,1990,2398.28141
zaf,1991,2327.78198
zaf,1992,2238.06646
zaf,1993,2225.08177
zaf,1994,2261.17121
zaf,1995,2344.79372
zaf,1996,2402.94972
zaf,1997,2438.14007
zaf,1998,2441.16835
zaf,1999,2446.82743
zaf,2000,2512.43092
zaf,2001,2565.75598
zaf,2002,2613.90959
zaf,2003,2655.22711
zaf,2004,2786.78249
zaf,2005,2921.32684
zaf,2006,3137.80834
zaf,2007,3299.44086
zaf,2008,3295.14267
zaf,2009,3165.41265
zaf,2010,3242.42443
zaf,2011,3357.59047
zaf,2012,3427.25473
zaf,2013,3439.95742
zaf,2014,3413.84973
zaf,2015,3426.91544
zaf,2016,3396.47926
zaf,2017,3417.68904
zaf,2018,3432.60376
zaf,2019,3423.14287
zaf,2020,3196.21138
zmb,2015,677.80001
zwe,2009,920.53009
zwe,2010,970.10465
zwe,2011,977.7122
zwe,2012,1188.5345
zwe,2013,1153.53149
zwe,2014,1104.50914
zwe,2015,1293.55857
zwe,2016,1140.1412
zwe,2017,1139.38434
zwe,2018,1048.29547
