geo,time,sp_dyn_cdrt_in
sdn,2002,9.829
sdn,2003,9.61
sdn,2004,9.39
sdn,2005,9.17
sdn,2006,8.951
sdn,2007,8.734
sdn,2008,8.521
sdn,2009,8.315
sdn,2010,8.122
sdn,2011,7.946
sdn,2012,7.788
sdn,2013,7.649
sdn,2014,7.53
sdn,2015,7.428
sdn,2016,7.34
sdn,2017,7.261
sdn,2018,7.188
sdn,2019,7.117
sdn,2020,7.047
sen,1960,26.023
sen,1961,25.815
sen,1962,25.683
sen,1963,25.62
sen,1964,25.604
sen,1965,25.605
sen,1966,25.587
sen,1967,25.514
sen,1968,25.354
sen,1969,25.086
sen,1970,24.687
sen,1971,24.144
sen,1972,23.478
sen,1973,22.714
sen,1974,21.876
sen,1975,20.995
sen,1976,20.104
sen,1977,19.232
sen,1978,18.401
sen,1979,17.625
sen,1980,16.9
sen,1981,16.21
sen,1982,15.531
sen,1983,14.852
sen,1984,14.18
sen,1985,13.531
sen,1986,12.929
sen,1987,12.396
sen,1988,11.948
sen,1989,11.592
sen,1990,11.335
sen,1991,11.177
sen,1992,11.098
sen,1993,11.076
sen,1994,11.088
sen,1995,11.11
sen,1996,11.121
sen,1997,11.103
sen,1998,11.043
sen,1999,10.93
sen,2000,10.752
sen,2001,10.508
sen,2002,10.212
sen,2003,9.878
sen,2004,9.516
sen,2005,9.137
sen,2006,8.749
sen,2007,8.363
sen,2008,7.987
sen,2009,7.632
sen,2010,7.305
sen,2011,7.013
sen,2012,6.753
sen,2013,6.522
sen,2014,6.319
sen,2015,6.141
sen,2016,5.985
sen,2017,5.845
sen,2018,5.716
sen,2019,5.596
sen,2020,5.481
sgp,1960,6.2
sgp,1961,5.9
sgp,1962,5.8
sgp,1963,5.6
sgp,1964,5.7
sgp,1965,5.4
sgp,1966,5.4
sgp,1967,5.3
sgp,1968,5.5
sgp,1969,5
sgp,1970,5.2
sgp,1971,5.4
sgp,1972,5.4
sgp,1973,5.4
sgp,1974,5.2
sgp,1975,5.1
sgp,1976,5.1
sgp,1977,5.1
sgp,1978,5.1
sgp,1979,5.2
sgp,1980,4.9
sgp,1981,4.9
sgp,1982,4.9
sgp,1983,5
sgp,1984,4.8
sgp,1985,4.9
sgp,1986,4.6
sgp,1987,4.7
sgp,1988,4.9
sgp,1989,4.9
sgp,1990,4.7
sgp,1991,4.6
sgp,1992,4.7
sgp,1993,4.6
sgp,1994,4.7
sgp,1995,4.8
sgp,1996,4.7
sgp,1997,4.5
sgp,1998,4.6
sgp,1999,4.5
sgp,2000,4.5
sgp,2001,4.3
sgp,2002,4.4
sgp,2003,4.5
sgp,2004,4.4
sgp,2005,4.4
sgp,2006,4.4
sgp,2007,4.5
sgp,2008,4.4
sgp,2009,4.3
sgp,2010,4.4
sgp,2011,4.5
sgp,2012,4.5
sgp,2013,4.6
sgp,2014,4.7
sgp,2015,4.8
sgp,2016,4.8
sgp,2017,5
sgp,2018,5
sgp,2019,5
sgp,2020,5.2
slb,1960,16.184
slb,1961,15.701
slb,1962,15.224
slb,1963,14.755
slb,1964,14.295
slb,1965,13.848
slb,1966,13.416
slb,1967,13
slb,1968,12.598
slb,1969,12.206
slb,1970,11.816
slb,1971,11.419
slb,1972,11.01
slb,1973,10.587
slb,1974,10.157
slb,1975,9.728
slb,1976,9.313
slb,1977,8.926
slb,1978,8.577
slb,1979,8.272
slb,1980,8.013
slb,1981,7.799
slb,1982,7.621
slb,1983,7.469
slb,1984,7.338
slb,1985,7.223
slb,1986,7.121
slb,1987,7.03
slb,1988,6.947
slb,1989,6.865
slb,1990,6.779
slb,1991,6.686
slb,1992,6.584
slb,1993,6.474
slb,1994,6.354
slb,1995,6.226
slb,1996,6.091
slb,1997,5.953
slb,1998,5.817
slb,1999,5.685
slb,2000,5.561
slb,2001,5.449
slb,2002,5.348
slb,2003,5.258
slb,2004,5.179
slb,2005,5.107
slb,2006,5.039
slb,2007,4.972
slb,2008,4.902
slb,2009,4.829
slb,2010,4.752
slb,2011,4.672
slb,2012,4.592
slb,2013,4.516
slb,2014,4.444
slb,2015,4.38
slb,2016,4.326
slb,2017,4.284
slb,2018,4.252
slb,2019,4.232
slb,2020,4.221
sle,1960,32.3
sle,1961,32.054
sle,1962,31.789
sle,1963,31.493
sle,1964,31.158
sle,1965,30.781
sle,1966,30.366
sle,1967,29.924
sle,1968,29.469
sle,1969,29.008
sle,1970,28.547
sle,1971,28.088
sle,1972,27.636
sle,1973,27.194
sle,1974,26.77
sle,1975,26.368
sle,1976,25.989
sle,1977,25.637
sle,1978,25.314
sle,1979,25.027
sle,1980,24.783
sle,1981,24.587
sle,1982,24.441
sle,1983,24.349
sle,1984,24.311
sle,1985,24.337
sle,1986,24.439
sle,1987,24.613
sle,1988,24.842
sle,1989,25.107
sle,1990,25.386
sle,1991,25.66
sle,1992,25.9
sle,1993,26.076
sle,1994,26.159
sle,1995,26.113
sle,1996,25.906
sle,1997,25.539
sle,1998,25.021
sle,1999,24.366
sle,2000,23.594
sle,2001,22.736
sle,2002,21.83
sle,2003,20.914
sle,2004,20.014
sle,2005,19.146
sle,2006,18.312
sle,2007,17.503
sle,2008,16.716
sle,2009,15.961
sle,2010,15.25
sle,2011,14.597
sle,2012,14.008
sle,2013,13.483
sle,2014,13.025
sle,2015,12.63
sle,2016,12.294
sle,2017,12.003
sle,2018,11.745
sle,2019,11.512
sle,2020,11.296
slv,1960,17.066
slv,1961,16.583
slv,1962,16.117
slv,1963,15.67
slv,1964,15.246
slv,1965,14.844
slv,1966,14.463
slv,1967,14.101
slv,1968,13.757
slv,1969,13.435
slv,1970,13.14
slv,1971,12.881
slv,1972,12.66
slv,1973,12.475
slv,1974,12.324
slv,1975,12.201
slv,1976,12.101
slv,1977,12.014
slv,1978,11.924
slv,1979,11.819
slv,1980,11.679
slv,1981,11.488
slv,1982,11.241
slv,1983,10.938
slv,1984,10.584
slv,1985,10.186
slv,1986,9.756
slv,1987,9.313
slv,1988,8.879
slv,1989,8.47
slv,1990,8.103
slv,1991,7.789
slv,1992,7.53
slv,1993,7.321
slv,1994,7.162
slv,1995,7.048
slv,1996,6.967
slv,1997,6.907
slv,1998,6.858
slv,1999,6.813
slv,2000,6.772
slv,2001,6.736
slv,2002,6.711
slv,2003,6.701
slv,2004,6.705
slv,2005,6.72
slv,2006,6.742
slv,2007,6.769
slv,2008,6.797
slv,2009,6.824
slv,2010,6.848
slv,2011,6.87
slv,2012,6.891
slv,2013,6.913
slv,2014,6.935
slv,2015,6.959
slv,2016,6.984
slv,2017,7.011
slv,2018,7.04
slv,2019,7.07
slv,2020,7.102
smr,2004,6.3
smr,2005,7.3
smr,2006,7.5
smr,2007,7.2
smr,2008,6
smr,2009,6.3
smr,2010,6.5
smr,2011,6.8
smr,2012,7.1
smr,2013,7.5
smr,2014,7.7
smr,2015,7.1
smr,2016,7.6
smr,2017,8.2
smr,2018,7.1
smr,2019,7.2
smr,2020,9.9
som,1960,26.748
som,1961,26.367
som,1962,25.99
som,1963,25.616
som,1964,25.246
som,1965,24.879
som,1966,24.518
som,1967,24.161
som,1968,23.809
som,1969,23.46
som,1970,23.11
som,1971,22.757
som,1972,22.397
som,1973,22.031
som,1974,21.662
som,1975,21.292
som,1976,20.923
som,1977,20.561
som,1978,20.214
som,1979,19.888
som,1980,19.588
som,1981,19.315
som,1982,19.072
som,1983,18.865
som,1984,18.702
som,1985,18.614
som,1986,18.638
som,1987,18.774
som,1988,19.004
som,1989,19.29
som,1990,19.554
som,1991,19.706
som,1992,19.683
som,1993,19.453
som,1994,19.018
som,1995,18.418
som,1996,17.725
som,1997,17.031
som,1998,16.409
som,1999,15.891
som,2000,15.489
som,2001,15.186
som,2002,14.934
som,2003,14.694
som,2004,14.451
som,2005,14.199
som,2006,13.935
som,2007,13.667
som,2008,13.4
som,2009,13.135
som,2010,12.869
som,2011,12.601
som,2012,12.331
som,2013,12.06
som,2014,11.793
som,2015,11.534
som,2016,11.289
som,2017,11.062
som,2018,10.855
som,2019,10.669
som,2020,10.501
srb,1991,11.7
srb,1995,12.3
srb,1996,12.9
srb,1997,12.91
srb,1998,13.13
srb,1999,13.5
srb,2000,13.8
srb,2001,13.2
srb,2002,13.7
srb,2003,13.9
srb,2004,14
srb,2005,14.3
srb,2006,13.88
srb,2007,13.92
srb,2008,13.97
srb,2009,14.2
srb,2010,14.2
srb,2011,14.2
srb,2012,14.2
srb,2013,14
srb,2014,14.2
srb,2015,14.6
srb,2016,14.3
srb,2017,14.8
srb,2018,14.6
srb,2019,14.6
srb,2020,16.9
ssd,1960,32.512
ssd,1961,32.055
ssd,1962,31.613
ssd,1963,31.177
ssd,1964,30.738
ssd,1965,30.295
ssd,1966,29.851
ssd,1967,29.412
ssd,1968,28.983
ssd,1969,28.564
ssd,1970,28.148
ssd,1971,27.728
ssd,1972,27.301
ssd,1973,26.868
ssd,1974,26.436
ssd,1975,26.021
ssd,1976,25.642
ssd,1977,25.314
ssd,1978,25.037
ssd,1979,24.806
ssd,1980,24.607
ssd,1981,24.42
ssd,1982,24.219
ssd,1983,23.982
ssd,1984,23.695
ssd,1985,23.346
ssd,1986,22.927
ssd,1987,22.45
ssd,1988,21.928
ssd,1989,21.372
ssd,1990,20.795
ssd,1991,20.212
ssd,1992,19.635
ssd,1993,19.079
ssd,1994,18.551
ssd,1995,18.062
ssd,1996,17.614
ssd,1997,17.2
ssd,1998,16.81
ssd,1999,16.439
ssd,2000,16.075
ssd,2001,15.704
ssd,2002,15.319
ssd,2003,14.915
ssd,2004,14.493
ssd,2005,14.055
ssd,2006,13.608
ssd,2007,13.166
ssd,2008,12.742
ssd,2009,12.344
ssd,2010,11.984
ssd,2011,11.669
ssd,2012,11.399
ssd,2013,11.171
ssd,2014,10.983
ssd,2015,10.826
ssd,2016,10.694
ssd,2017,10.574
ssd,2018,10.459
ssd,2019,10.342
ssd,2020,10.22
stp,1960,17.807
stp,1961,17.396
stp,1962,16.886
stp,1963,16.268
stp,1964,15.561
stp,1965,14.822
stp,1966,14.133
stp,1967,13.562
stp,1968,13.146
stp,1969,12.888
stp,1970,12.743
stp,1971,12.637
stp,1972,12.491
stp,1973,12.253
stp,1974,11.919
stp,1975,11.518
stp,1976,11.111
stp,1977,10.767
stp,1978,10.537
stp,1979,10.433
stp,1980,10.447
stp,1981,10.551
stp,1982,10.695
stp,1983,10.833
stp,1984,10.946
stp,1985,11.023
stp,1986,11.065
stp,1987,11.086
stp,1988,11.094
stp,1989,11.087
stp,1990,11.061
stp,1991,11.014
stp,1992,10.942
stp,1993,10.841
stp,1994,10.706
stp,1995,10.533
stp,1996,10.314
stp,1997,10.052
stp,1998,9.75
stp,1999,9.415
stp,2000,9.054
stp,2001,8.672
stp,2002,8.282
stp,2003,7.895
stp,2004,7.52
stp,2005,7.167
stp,2006,6.844
stp,2007,6.551
stp,2008,6.287
stp,2009,6.053
stp,2010,5.848
stp,2011,5.669
stp,2012,5.509
stp,2013,5.364
stp,2014,5.232
stp,2015,5.111
stp,2016,5.002
stp,2017,4.908
stp,2018,4.828
stp,2019,4.761
stp,2020,4.706
sur,1960,11.358
sur,1961,11.02
sur,1962,10.7
sur,1963,10.396
sur,1964,10.107
sur,1965,9.837
sur,1966,9.591
sur,1967,9.372
sur,1968,9.181
sur,1969,9.013
sur,1970,8.859
sur,1971,8.706
sur,1972,8.546
sur,1973,8.376
sur,1974,8.196
sur,1975,8.016
sur,1976,7.847
sur,1977,7.702
sur,1978,7.591
sur,1979,7.514
sur,1980,7.468
sur,1981,7.446
sur,1982,7.435
sur,1983,7.426
sur,1984,7.413
sur,1985,7.393
sur,1986,7.365
sur,1987,7.335
sur,1988,7.306
sur,1989,7.279
sur,1990,7.256
sur,1991,7.24
sur,1992,7.232
sur,1993,7.233
sur,1994,7.242
sur,1995,7.26
sur,1996,7.291
sur,1997,7.33
sur,1998,7.374
sur,1999,7.418
sur,2000,7.453
sur,2001,7.469
sur,2002,7.461
sur,2003,7.428
sur,2004,7.372
sur,2005,7.3
sur,2006,7.22
sur,2007,7.144
sur,2008,7.081
sur,2009,7.038
sur,2010,7.017
sur,2011,7.019
sur,2012,7.039
sur,2013,7.071
sur,2014,7.114
sur,2015,7.164
sur,2016,7.219
sur,2017,7.277
sur,2018,7.335
sur,2019,7.393
sur,2020,7.451
svk,1960,7.8
svk,1961,7.5
svk,1962,8.1
svk,1963,7.7
svk,1964,7.6
svk,1965,8.2
svk,1966,8.2
svk,1967,8
svk,1968,8.5
svk,1969,9
svk,1970,9.3
svk,1971,9.4
svk,1972,9
svk,1973,9.4
svk,1974,9.6
svk,1975,9.5
svk,1976,9.5
svk,1977,9.7
svk,1978,9.8
svk,1979,9.7
svk,1980,10.2
svk,1981,9.9
svk,1982,10
svk,1983,10.3
svk,1984,10.1
svk,1985,10.2
svk,1986,10.2
svk,1987,10
svk,1988,10
svk,1989,10.2
svk,1990,10.3
svk,1991,10.3
svk,1992,10.1
svk,1993,9.9
svk,1994,9.6
svk,1995,9.8
svk,1996,9.5
svk,1997,9.7
svk,1998,9.9
svk,1999,9.7
svk,2000,9.8
svk,2001,9.7
svk,2002,9.6
svk,2003,9.7
svk,2004,9.7
svk,2005,10
svk,2006,9.9
svk,2007,10
svk,2008,9.9
svk,2009,9.8
svk,2010,9.9
svk,2011,9.6
svk,2012,9.7
svk,2013,9.6
svk,2014,9.5
svk,2015,9.9
svk,2016,9.6
svk,2017,9.9
svk,2018,10
svk,2019,9.8
svk,2020,10.8
svn,1960,9.6
svn,1961,8.8
svn,1962,9.9
svn,1963,9.3
svn,1964,10.2
svn,1965,9.7
svn,1966,9.1
svn,1967,9.7
svn,1968,10.2
svn,1969,10.8
svn,1970,10.1
svn,1971,10
svn,1972,10.4
svn,1973,10
svn,1974,9.7
svn,1975,10.1
svn,1976,10
svn,1977,9.6
svn,1978,9.9
svn,1979,9.6
svn,1980,9.9
svn,1981,9.8
svn,1982,10.3
svn,1983,10.8
svn,1984,10.5
svn,1985,10.2
svn,1986,9.9
svn,1987,10
svn,1988,9.6
svn,1989,9.4
svn,1990,9.3
svn,1991,9.7
svn,1992,9.7
svn,1993,10
svn,1994,9.7
svn,1995,9.5
svn,1996,9.4
svn,1997,9.5
svn,1998,9.6
svn,1999,9.5
svn,2000,9.3
svn,2001,9.3
svn,2002,9.4
svn,2003,9.7
svn,2004,9.3
svn,2005,9.4
svn,2006,9.1
svn,2007,9.2
svn,2008,9.1
svn,2009,9.2
svn,2010,9.1
svn,2011,9.1
svn,2012,9.4
svn,2013,9.4
svn,2014,9.2
svn,2015,9.6
svn,2016,9.5
svn,2017,9.9
svn,2018,9.9
svn,2019,9.9
svn,2020,11.4
swe,1960,10
swe,1961,9.8
swe,1962,10.2
swe,1963,10.1
swe,1964,10
swe,1965,10.1
swe,1966,10
swe,1967,10.1
swe,1968,10.4
swe,1969,10.5
swe,1970,9.9
swe,1971,10.2
swe,1972,10.3
swe,1973,10.5
swe,1974,10.6
swe,1975,10.8
swe,1976,11
swe,1977,10.7
swe,1978,10.8
swe,1979,11
swe,1980,11
swe,1981,11.1
swe,1982,10.9
swe,1983,10.9
swe,1984,10.9
swe,1985,11.3
swe,1986,11.1
swe,1987,11.1
swe,1988,11.5
swe,1989,10.8
swe,1990,11.1
swe,1991,11
swe,1992,10.9
swe,1993,11.1
swe,1994,10.5
swe,1995,10.6
swe,1996,10.6
swe,1997,10.6
swe,1998,10.5
swe,1999,10.7
swe,2000,10.5
swe,2001,10.5
swe,2002,10.6
swe,2003,10.4
swe,2004,10.1
swe,2005,10.2
swe,2006,10
swe,2007,10
swe,2008,9.9
swe,2009,9.7
swe,2010,9.6
swe,2011,9.5
swe,2012,9.7
swe,2013,9.4
swe,2014,9.2
swe,2015,9.3
swe,2016,9.2
swe,2017,9.1
swe,2018,9.1
swe,2019,8.6
swe,2020,9.5
swz,1960,20.743
swz,1961,20.46
swz,1962,20.184
swz,1963,19.91
swz,1964,19.631
swz,1965,19.339
swz,1966,19.027
swz,1967,18.69
swz,1968,18.325
swz,1969,17.927
swz,1970,17.494
swz,1971,17.027
swz,1972,16.529
swz,1973,16.008
swz,1974,15.466
swz,1975,14.909
swz,1976,14.338
swz,1977,13.758
swz,1978,13.174
swz,1979,12.591
swz,1980,12.009
swz,1981,11.421
swz,1982,10.831
swz,1983,10.246
swz,1984,9.683
swz,1985,9.154
swz,1986,8.672
swz,1987,8.252
swz,1988,7.916
swz,1989,7.686
swz,1990,7.587
swz,1991,7.641
swz,1992,7.852
swz,1993,8.22
swz,1994,8.742
swz,1995,9.433
swz,1996,10.307
swz,1997,11.341
swz,1998,12.486
swz,1999,13.687
swz,2000,14.877
swz,2001,15.989
swz,2002,16.965
swz,2003,17.753
swz,2004,18.308
swz,2005,18.586
swz,2006,18.566
swz,2007,18.28
swz,2008,17.773
swz,2009,17.08
swz,2010,16.233
swz,2011,15.266
swz,2012,14.226
swz,2013,13.171
swz,2014,12.153
swz,2015,11.235
swz,2016,10.462
swz,2017,9.843
swz,2018,9.376
swz,2019,9.059
swz,2020,8.877
sxm,2005,3.4
sxm,2006,3.6
sxm,2007,3.2
sxm,2008,3.8
sxm,2009,3.1
sxm,2010,4.1
sxm,2011,5.1
sxm,2012,5.4
sxm,2013,4.7
sxm,2014,4.7
sxm,2015,5.4
sxm,2016,4.1
sxm,2017,4.2
syc,1971,8.5
syc,1972,9.4
syc,1973,8.3
syc,1974,8.6
syc,1975,7.3
syc,1976,7.7
syc,1977,7.7
syc,1978,7.5
syc,1979,7
syc,1980,7
syc,1981,6.9
syc,1982,7.5
syc,1983,7
syc,1984,7.5
syc,1985,7.2
syc,1986,7.6
syc,1987,7.4
syc,1988,7.3
syc,1989,8.1
syc,1990,7.7
syc,1991,7.7
syc,1992,7.4
syc,1993,8.3
syc,1994,7.6
syc,1995,7
syc,1996,7.4
syc,1997,7.8
syc,1998,7.2
syc,1999,7
syc,2000,6.8
syc,2001,6.8
syc,2002,7.7
syc,2003,8.1
syc,2004,7.2
syc,2005,8.1
syc,2006,7.8
syc,2007,7.4
syc,2008,7.6
syc,2009,7.8
syc,2010,7.4
syc,2011,7.9
syc,2012,7.4
syc,2013,8
syc,2014,7.9
syc,2015,7.5
syc,2016,7.9
syc,2017,7.8
syc,2018,8.4
syc,2019,8.1
syc,2020,6.8
syr,1960,16.102
syr,1961,15.583
syr,1962,15.063
syr,1963,14.543
syr,1964,14.025
syr,1965,13.509
syr,1966,12.994
syr,1967,12.481
syr,1968,11.97
syr,1969,11.464
syr,1970,10.967
syr,1971,10.484
syr,1972,10.017
syr,1973,9.568
syr,1974,9.138
syr,1975,8.73
syr,1976,8.34
syr,1977,7.966
syr,1978,7.606
syr,1979,7.26
syr,1980,6.927
syr,1981,6.608
syr,1982,6.304
syr,1983,6.015
syr,1984,5.743
syr,1985,5.489
syr,1986,5.253
syr,1987,5.038
syr,1988,4.842
syr,1989,4.665
syr,1990,4.509
syr,1991,4.372
syr,1992,4.254
syr,1993,4.153
syr,1994,4.065
syr,1995,3.99
syr,1996,3.925
syr,1997,3.867
syr,1998,3.816
syr,1999,3.77
syr,2000,3.719
syr,2001,3.656
syr,2002,3.58
syr,2003,3.501
syr,2004,3.43
syr,2005,3.399
syr,2006,3.443
syr,2007,3.581
syr,2008,3.813
syr,2009,4.127
syr,2010,4.495
syr,2011,4.878
syr,2012,5.229
syr,2013,5.51
syr,2014,5.697
syr,2015,5.771
syr,2016,5.726
syr,2017,5.584
syr,2018,5.373
syr,2019,5.112
syr,2020,4.827
tcd,1960,26.537
tcd,1961,26.234
tcd,1962,25.935
tcd,1963,25.643
tcd,1964,25.355
tcd,1965,25.064
tcd,1966,24.763
tcd,1967,24.445
tcd,1968,24.109
tcd,1969,23.759
tcd,1970,23.404
tcd,1971,23.059
tcd,1972,22.734
tcd,1973,22.438
tcd,1974,22.173
tcd,1975,21.936
tcd,1976,21.721
tcd,1977,21.516
tcd,1978,21.311
tcd,1979,21.103
tcd,1980,20.886
tcd,1981,20.659
tcd,1982,20.425
tcd,1983,20.189
tcd,1984,19.955
tcd,1985,19.731
tcd,1986,19.525
tcd,1987,19.343
tcd,1988,19.186
tcd,1989,19.052
tcd,1990,18.937
tcd,1991,18.835
tcd,1992,18.734
tcd,1993,18.629
tcd,1994,18.513
tcd,1995,18.389
tcd,1996,18.261
tcd,1997,18.132
tcd,1998,18.004
tcd,1999,17.873
tcd,2000,17.732
tcd,2001,17.574
tcd,2002,17.391
tcd,2003,17.177
tcd,2004,16.928
tcd,2005,16.636
tcd,2006,16.295
tcd,2007,15.909
tcd,2008,15.489
tcd,2009,15.047
tcd,2010,14.598
tcd,2011,14.161
tcd,2012,13.752
tcd,2013,13.38
tcd,2014,13.053
tcd,2015,12.77
tcd,2016,12.527
tcd,2017,12.309
tcd,2018,12.104
tcd,2019,11.907
tcd,2020,11.715
tgo,1960,24.13
tgo,1961,23.516
tgo,1962,22.93
tgo,1963,22.368
tgo,1964,21.825
tgo,1965,21.299
tgo,1966,20.787
tgo,1967,20.289
tgo,1968,19.804
tgo,1969,19.332
tgo,1970,18.87
tgo,1971,18.418
tgo,1972,17.975
tgo,1973,17.543
tgo,1974,17.12
tgo,1975,16.704
tgo,1976,16.294
tgo,1977,15.89
tgo,1978,15.494
tgo,1979,15.106
tgo,1980,14.727
tgo,1981,14.358
tgo,1982,14.002
tgo,1983,13.663
tgo,1984,13.344
tgo,1985,13.046
tgo,1986,12.771
tgo,1987,12.52
tgo,1988,12.297
tgo,1989,12.11
tgo,1990,11.973
tgo,1991,11.903
tgo,1992,11.904
tgo,1993,11.97
tgo,1994,12.09
tgo,1995,12.246
tgo,1996,12.414
tgo,1997,12.569
tgo,1998,12.687
tgo,1999,12.754
tgo,2000,12.756
tgo,2001,12.69
tgo,2002,12.567
tgo,2003,12.398
tgo,2004,12.185
tgo,2005,11.929
tgo,2006,11.629
tgo,2007,11.291
tgo,2008,10.926
tgo,2009,10.548
tgo,2010,10.175
tgo,2011,9.826
tgo,2012,9.514
tgo,2013,9.244
tgo,2014,9.02
tgo,2015,8.841
tgo,2016,8.695
tgo,2017,8.568
tgo,2018,8.446
tgo,2019,8.324
tgo,2020,8.199
tha,1960,13.18
tha,1961,12.853
tha,1962,12.534
tha,1963,12.226
tha,1964,11.929
tha,1965,11.639
tha,1966,11.346
tha,1967,11.046
tha,1968,10.733
tha,1969,10.408
tha,1970,10.072
tha,1971,9.73
tha,1972,9.39
tha,1973,9.059
tha,1974,8.741
tha,1975,8.443
tha,1976,8.171
tha,1977,7.924
tha,1978,7.698
tha,1979,7.49
tha,1980,7.289
tha,1981,7.08
tha,1982,6.855
tha,1983,6.615
tha,1984,6.367
tha,1985,6.129
tha,1986,5.923
tha,1987,5.77
tha,1988,5.682
tha,1989,5.663
tha,1990,5.707
tha,1991,5.804
tha,1992,5.932
tha,1993,6.071
tha,1994,6.211
tha,1995,6.344
tha,1996,6.465
tha,1997,6.58
tha,1998,6.688
tha,1999,6.788
tha,2000,6.877
tha,2001,6.951
tha,2002,7.012
tha,2003,7.06
tha,2004,7.097
tha,2005,7.123
tha,2006,7.141
tha,2007,7.154
tha,2008,7.164
tha,2009,7.175
tha,2010,7.191
tha,2011,7.213
tha,2012,7.241
tha,2013,7.279
tha,2014,7.327
tha,2015,7.389
tha,2016,7.467
tha,2017,7.559
tha,2018,7.666
tha,2019,7.786
tha,2020,7.917
tjk,1960,18.235
tjk,1961,17.983
tjk,1962,17.692
tjk,1963,17.37
tjk,1964,17.031
tjk,1965,16.681
tjk,1966,16.329
tjk,1967,15.975
tjk,1968,15.623
tjk,1969,15.278
tjk,1970,14.939
tjk,1971,14.603
tjk,1972,14.269
tjk,1973,13.939
tjk,1974,13.62
tjk,1975,13.33
tjk,1976,13.089
tjk,1977,12.907
tjk,1978,12.781
tjk,1979,12.703
tjk,1980,12.646
tjk,1981,12.573
tjk,1982,12.458
tjk,1983,12.289
tjk,1984,12.067
tjk,1985,11.825
tjk,1986,11.607
tjk,1987,11.452
tjk,1988,11.379
tjk,1989,11.379
tjk,1990,11.425
tjk,1991,11.472
tjk,1992,11.469
tjk,1993,11.377
tjk,1994,11.182
tjk,1995,10.878
tjk,1996,10.475
tjk,1997,10.008
tjk,1998,9.511
tjk,1999,9.005
tjk,2000,8.511
tjk,2001,8.044
tjk,2002,7.61
tjk,2003,7.215
tjk,2004,6.867
tjk,2005,6.572
tjk,2006,6.333
tjk,2007,6.141
tjk,2008,5.984
tjk,2009,5.856
tjk,2010,5.746
tjk,2011,5.643
tjk,2012,5.542
tjk,2013,5.435
tjk,2014,5.322
tjk,2015,5.201
tjk,2016,5.078
tjk,2017,4.961
tjk,2018,4.856
tjk,2019,4.767
tjk,2020,4.694
tkm,1960,15.946
tkm,1961,15.578
tkm,1962,15.173
tkm,1963,14.736
tkm,1964,14.279
tkm,1965,13.813
tkm,1966,13.355
tkm,1967,12.917
tkm,1968,12.51
tkm,1969,12.143
tkm,1970,11.824
tkm,1971,11.555
tkm,1972,11.328
tkm,1973,11.133
tkm,1974,10.963
tkm,1975,10.808
tkm,1976,10.657
tkm,1977,10.502
tkm,1978,10.339
tkm,1979,10.165
tkm,1980,9.985
tkm,1981,9.803
tkm,1982,9.63
tkm,1983,9.472
tkm,1984,9.332
tkm,1985,9.213
tkm,1986,9.113
tkm,1987,9.029
tkm,1988,8.954
tkm,1989,8.884
tkm,1990,8.811
tkm,1991,8.727
tkm,1992,8.63
tkm,1993,8.518
tkm,1994,8.393
tkm,1995,8.262
tkm,1996,8.133
tkm,1997,8.016
tkm,1998,7.917
tkm,1999,7.836
tkm,2000,7.771
tkm,2001,7.715
tkm,2002,7.66
tkm,2003,7.601
tkm,2004,7.536
tkm,2005,7.467
tkm,2006,7.399
tkm,2007,7.337
tkm,2008,7.285
tkm,2009,7.245
tkm,2010,7.214
tkm,2011,7.189
tkm,2012,7.167
tkm,2013,7.145
tkm,2014,7.122
tkm,2015,7.098
tkm,2016,7.076
tkm,2017,7.057
tkm,2018,7.045
tkm,2019,7.04
tkm,2020,7.044
tls,1960,29.006
tls,1961,28.505
tls,1962,28.003
tls,1963,27.494
tls,1964,26.973
tls,1965,26.409
tls,1966,25.764
tls,1967,25.05
tls,1968,24.307
tls,1969,23.598
tls,1970,23.081
tls,1971,22.943
tls,1972,23.263
tls,1973,24.026
tls,1974,25.142
tls,1975,26.391
tls,1976,27.483
tls,1977,28.166
tls,1978,28.277
tls,1979,27.772
tls,1980,26.71
tls,1981,25.244
tls,1982,23.633
tls,1983,22.098
tls,1984,20.74
tls,1985,19.632
tls,1986,18.785
tls,1987,18.115
tls,1988,17.547
tls,1989,17.049
tls,1990,16.58
tls,1991,16.091
tls,1992,15.553
tls,1993,14.951
tls,1994,14.281
tls,1995,13.56
tls,1996,12.824
tls,1997,12.115
tls,1998,11.465
tls,1999,10.885
tls,2000,10.366
tls,2001,9.886
tls,2002,9.418
tls,2003,8.944
tls,2004,8.467
tls,2005,8.001
tls,2006,7.569
tls,2007,7.194
tls,2008,6.892
tls,2009,6.664
tls,2010,6.505
tls,2011,6.401
tls,2012,6.332
tls,2013,6.276
tls,2014,6.225
tls,2015,6.169
tls,2016,6.109
tls,2017,6.05
tls,2018,5.995
tls,2019,5.943
tls,2020,5.893
ton,1960,9.951
ton,1961,9.767
ton,1962,9.545
ton,1963,9.285
ton,1964,8.995
ton,1965,8.68
ton,1966,8.348
ton,1967,8.011
ton,1968,7.681
ton,1969,7.371
ton,1970,7.092
ton,1971,6.854
ton,1972,6.659
ton,1973,6.504
ton,1974,6.391
ton,1975,6.32
ton,1976,6.287
ton,1977,6.283
ton,1978,6.298
ton,1979,6.324
ton,1980,6.348
ton,1981,6.361
ton,1982,6.359
ton,1983,6.341
ton,1984,6.309
ton,1985,6.268
