geo,time,bm_gsr_insf_zs
sau,2008,4.42341
sau,2009,3.58554
sau,2010,3.52024
sau,2011,4.57457
sau,2012,4.59711
sau,2013,4.3139
sau,2014,3.24816
sau,2015,3.33723
sau,2016,3.53072
sau,2017,3.86284
sau,2018,4.97807
sau,2019,4.64262
sau,2020,4.34772
sdn,1977,4.62539
sdn,1978,3.11941
sdn,1979,3.69163
sdn,1980,4.45892
sdn,1981,3.465
sdn,1982,2.26261
sdn,1983,2.02551
sdn,1984,1.8973
sdn,1985,1.08755
sdn,1986,1.58477
sdn,1987,3.00597
sdn,1988,2.89698
sdn,1989,5.61464
sdn,1990,4.34649
sdn,1991,6.46731
sdn,1992,4.60559
sdn,1993,0.18213
sdn,1994,2.90568
sdn,1995,0.29019
sdn,1996,0.54789
sdn,1997,0.23148
sdn,1998,0.04902
sdn,1999,-0.07275
sdn,2000,0.03088
sdn,2002,0.07822
sdn,2003,0.01927
sdn,2004,0.155
sdn,2005,13.45508
sdn,2006,6.77539
sdn,2007,6.83683
sdn,2008,8.01133
sdn,2009,10.10711
sdn,2010,8.92029
sdn,2011,7.58209
sdn,2012,9.14154
sdn,2013,10.63284
sdn,2014,13.6041
sdn,2015,0.42912
sdn,2016,1.16118
sdn,2017,5.09573
sdn,2018,6.11613
sdn,2019,7.4835
sdn,2020,6.6805
sen,1974,10.9616
sen,1975,12.79102
sen,1976,8.38926
sen,1977,8.47219
sen,1978,7.84108
sen,1979,7.03673
sen,1980,6.50327
sen,1981,5.0067
sen,1982,5.31415
sen,1983,5.84533
sen,1984,5.94421
sen,1985,5.65706
sen,1986,5.60553
sen,1987,4.9399
sen,1988,5.51461
sen,1989,5.48413
sen,1990,4.80591
sen,1991,4.69115
sen,1992,4.7355
sen,1993,4.25881
sen,1994,4.72291
sen,1995,4.89225
sen,1996,9.62053
sen,1997,9.3816
sen,1998,10.65958
sen,1999,9.69693
sen,2000,9.83962
sen,2001,14.12412
sen,2002,10.48671
sen,2003,10.68471
sen,2004,9.91974
sen,2005,9.77635
sen,2006,9.3284
sen,2007,8.35872
sen,2008,10.64948
sen,2009,11.13487
sen,2010,11.0257
sen,2011,10.15267
sen,2012,11.23312
sen,2013,10.06989
sen,2014,10.07276
sen,2015,9.7475
sen,2016,9.826
sen,2017,9.25198
sen,2018,8.93778
sgp,1972,3.89134
sgp,1973,4.2236
sgp,1974,5.15041
sgp,1975,4.7141
sgp,1976,4.49136
sgp,1977,4.36457
sgp,1978,4.06365
sgp,1979,4.10498
sgp,1980,4.2502
sgp,1981,4.2188
sgp,1982,4.22972
sgp,1983,3.85385
sgp,1984,3.7283
sgp,1985,3.23529
sgp,1986,5.3552
sgp,1987,8.71051
sgp,1988,9.60022
sgp,1989,9.21341
sgp,1990,9.01418
sgp,1991,9.1175
sgp,1992,5.59507
sgp,1993,5.58705
sgp,1994,5.54726
sgp,1995,10.58308
sgp,1996,9.99683
sgp,1997,9.45451
sgp,1998,7.76952
sgp,1999,6.79031
sgp,2000,6.1247
sgp,2001,4.85934
sgp,2002,4.84272
sgp,2003,4.53689
sgp,2004,4.03292
sgp,2005,3.94203
sgp,2006,4.12262
sgp,2007,5.01963
sgp,2008,4.77425
sgp,2009,4.36314
sgp,2010,4.91334
sgp,2011,4.88055
sgp,2012,4.535
sgp,2013,4.75323
sgp,2014,4.31457
sgp,2015,4.75516
sgp,2016,5.66214
sgp,2017,5.28567
sgp,2018,5.73
sgp,2019,6.15297
sgp,2020,7.83288
sgp,2021,7.43749
slb,1975,5.86667
slb,1976,5.67568
slb,1977,5.41667
slb,1978,4.07895
slb,1979,5.55556
slb,1980,4.56897
slb,1981,4.02439
slb,1982,3.20334
slb,1983,3.59694
slb,1984,3.41463
slb,1985,3.20814
slb,1986,2.40506
slb,1987,2.70812
slb,1988,2.4583
slb,1989,2.50869
slb,1990,1.96482
slb,1991,2.08264
slb,1992,2.2407
slb,1993,4.74339
slb,1994,2.23688
slb,1995,2.93893
slb,1996,2.06693
slb,1997,2.53514
slb,1998,17.93602
slb,1999,0.14174
slb,2000,5.00812
slb,2001,19.79004
slb,2002,9.55686
slb,2003,3.24527
slb,2004,10.13674
slb,2005,5.24227
slb,2006,6.6062
slb,2007,5.779
slb,2008,6.84304
slb,2009,7.52867
slb,2010,5.7766
slb,2011,5.93918
slb,2012,4.61751
slb,2013,3.00665
slb,2014,3.9432
slb,2015,4.22578
slb,2016,4.54313
slb,2017,5.71664
slb,2018,5.89683
slb,2019,4.7579
slb,2020,5.44687
sle,1977,5.50775
sle,1978,10.37415
sle,1979,12.77705
sle,1980,11.94196
sle,1981,5.20984
sle,1982,14.88889
sle,1983,17.5063
sle,1984,14.07035
sle,1985,14.24645
sle,1986,11.34908
sle,1987,5.50581
sle,1988,9.97065
sle,1989,8.71789
sle,1990,4.2965
sle,1991,5.28398
sle,1992,5.13562
sle,1993,4.94902
sle,1994,3.19389
sle,1995,3.25567
sle,1996,4.17804
sle,1997,3.75523
sle,1998,5.13219
sle,1999,1.74982
sle,2000,2.61276
sle,2001,3.37332
sle,2002,7.50072
sle,2003,7.48512
sle,2004,6.60166
sle,2005,9.11716
sle,2006,9.03508
sle,2007,9.03226
sle,2008,9.30881
sle,2009,7.0512
sle,2010,2.73036
sle,2011,4.06307
sle,2012,4.36265
sle,2013,7.40843
sle,2014,4.69133
sle,2015,5.6692
sle,2016,7.99445
sle,2017,9.39273
sle,2018,9.99238
sle,2019,9.45875
sle,2020,14.2318
slv,1976,9.79935
slv,1977,9.96933
slv,1978,7.60006
slv,1979,8.51517
slv,1980,11.24762
slv,1981,12.66515
slv,1982,11.33418
slv,1983,12.79844
slv,1984,14.39907
slv,1985,12.80781
slv,1986,11.16163
slv,1987,13.4095
slv,1988,12.88225
slv,1989,13.61249
slv,1990,11.33179
slv,1991,10.79859
slv,1992,11.0856
slv,1993,11.17385
slv,1994,11.05769
slv,1995,10.55344
slv,1996,6.74513
slv,1997,16.2024
slv,1998,13.92216
slv,1999,17.13779
slv,2000,15.61565
slv,2001,11.19163
slv,2002,12.48926
slv,2003,11.5581
slv,2004,12.8949
slv,2005,10.96239
slv,2006,11.58536
slv,2007,10.27885
slv,2008,11.62603
slv,2009,13.43649
slv,2010,12.12204
slv,2011,13.11412
slv,2012,15.96026
slv,2013,17.98998
slv,2014,20.40226
slv,2015,18.03192
slv,2016,16.84349
slv,2017,17.98594
slv,2018,18.55047
slv,2019,19.43658
slv,2020,26.65432
srb,2007,2.72935
srb,2008,3.24587
srb,2009,4.70113
srb,2010,3.04038
srb,2011,3.67691
srb,2012,3.19528
srb,2013,3.06328
srb,2014,3.60817
srb,2015,3.62514
srb,2016,2.36919
srb,2017,2.59702
srb,2018,2.52163
srb,2019,3.214
srb,2020,4.3597
ssd,2014,17.85748
ssd,2015,10.48517
ssd,2016,17.58219
ssd,2017,12.12675
ssd,2018,1.89514
ssd,2019,1.06948
ssd,2020,1.12967
stp,1974,5.51414
stp,1975,6.54263
stp,1976,6.68489
stp,1977,5.63126
stp,1978,6.19852
stp,1979,4.40852
stp,1980,5.34631
stp,1981,11.0698
stp,1982,10.81239
stp,1983,8.07838
stp,1984,7.17113
stp,1985,5.03104
stp,1986,4.73459
stp,1987,3.45658
stp,1988,3.67564
stp,1989,3.19227
stp,1990,3.40355
stp,1997,7.48598
stp,1998,8.27297
stp,1999,6.88503
stp,2000,7.04117
stp,2001,7.24646
stp,2002,7.34801
stp,2003,7.24883
stp,2004,7.1908
stp,2005,6.06443
stp,2006,6.61334
stp,2007,5.72218
stp,2008,6.51074
stp,2009,6.67655
stp,2010,6.12727
stp,2011,6.55117
stp,2012,3.71436
stp,2013,1.64124
stp,2014,1.25591
stp,2015,5.86475
stp,2016,1.42409
stp,2017,1.68348
stp,2018,2.47684
stp,2019,3.17827
stp,2020,4.57593
sur,2005,1.44548
sur,2006,1.64129
sur,2007,1.65775
sur,2008,1.90815
sur,2009,1.89274
sur,2010,2.49035
sur,2011,2.67957
sur,2012,3.57786
sur,2013,4.59488
sur,2014,3.18167
sur,2015,5.29059
sur,2016,6.50409
sur,2017,3.74189
sur,2018,4.72569
sur,2019,3.05452
sur,2020,4.46878
svk,1994,4.44312
svk,1995,4.78991
svk,1996,8.95164
svk,1997,6.14427
svk,1998,3.77014
svk,1999,5.21307
svk,2000,4.83149
svk,2001,3.43495
svk,2002,7.60822
svk,2003,8.49309
svk,2008,11.62125
svk,2009,8.19344
svk,2010,9.33909
svk,2011,8.85264
svk,2012,9.08456
svk,2013,4.43969
svk,2014,3.22755
svk,2015,4.92556
svk,2016,3.18794
svk,2017,3.63068
svk,2018,3.54364
svk,2019,3.61976
svk,2020,4.20654
svn,1992,2.47639
svn,1993,1.58247
svn,1994,1.65623
svn,1995,1.74455
svn,1996,2.04027
svn,1997,2.30507
svn,1998,2.95718
svn,1999,2.19434
svn,2000,2.42025
svn,2001,2.38954
svn,2002,2.40467
svn,2003,2.28706
svn,2004,2.14791
svn,2005,2.17406
svn,2006,2.43655
svn,2007,2.53364
svn,2008,3.65951
svn,2009,5.02393
svn,2010,4.80787
svn,2011,5.05963
svn,2012,4.38317
svn,2013,4.14527
svn,2014,4.95369
svn,2015,5.30795
svn,2016,5.56297
svn,2017,4.5934
svn,2018,4.0013
svn,2019,3.87684
svn,2020,4.60196
svn,2021,4.16818
swe,1970,6.42002
swe,1971,6.87936
swe,1972,7.8125
swe,1973,7.50825
swe,1974,6.90748
swe,1975,5.87358
swe,1976,5.33999
swe,1977,5.69315
swe,1978,5.71726
swe,1979,4.3412
swe,1980,4.41334
swe,1981,4.25699
swe,1982,5.48042
swe,1983,5.67167
swe,1984,6.00038
swe,1985,5.41782
swe,1986,6.17584
swe,1987,7.27535
swe,1988,7.06334
swe,1989,6.54541
swe,1990,7.91277
swe,1991,9.91977
swe,1992,10.54009
swe,1993,2.65077
swe,1994,2.52907
swe,1995,1.41401
swe,1996,1.41265
swe,1997,1.60858
swe,1998,2.45364
swe,1999,2.18606
swe,2000,3.14762
swe,2001,2.48964
swe,2002,2.60491
swe,2003,2.77371
swe,2004,2.29541
swe,2005,3.1239
swe,2006,3.22456
swe,2007,1.91987
swe,2008,1.89114
swe,2009,1.95822
swe,2010,1.75769
swe,2011,1.80163
swe,2012,1.59451
swe,2013,3.24189
swe,2014,3.30028
swe,2015,3.79574
swe,2016,3.8002
swe,2017,4.23013
swe,2018,4.2938
swe,2019,3.61477
swe,2020,3.69889
swz,1974,0.86735
swz,1975,2.60274
swz,1976,4.09836
swz,1977,4.075
swz,1978,6.7148
swz,1979,1.85449
swz,1980,8.79615
swz,1981,6.28959
swz,1982,5.30875
swz,1983,6.94981
swz,1984,6.64577
swz,1985,8.47372
swz,1986,9.23623
swz,1993,0
swz,1994,0.66764
swz,1995,3.80543
swz,1996,2.8711
swz,1997,2.71953
swz,1998,2.35647
swz,1999,2.49851
swz,2000,1.61378
swz,2001,2.31164
swz,2002,5.31853
swz,2003,10.29813
swz,2004,27.75565
swz,2005,32.30894
swz,2006,16.95962
swz,2007,11.87597
swz,2008,1.3804
swz,2009,5.37582
swz,2010,5.38488
swz,2011,2.65869
swz,2012,5.9918
swz,2013,1.70729
swz,2014,5.55624
swz,2015,1.66282
swz,2016,2.87895
swz,2017,1.99459
swz,2018,12.98258
swz,2019,1.4412
swz,2020,1.568
sxm,2011,2.77152
sxm,2012,2.12585
sxm,2013,2.789
sxm,2014,4.71966
sxm,2015,3.25818
sxm,2016,3.76937
sxm,2017,2.44166
sxm,2018,5.09822
sxm,2019,3.76661
sxm,2020,6.82041
syc,1976,5.4432
syc,1977,3.16265
syc,1978,3.30237
syc,1979,3.56627
syc,1980,3.69445
syc,1981,3.45896
syc,1982,3.51472
syc,1983,3.29274
syc,1984,2.82517
syc,1985,2.51312
syc,1986,2.12309
syc,1987,2.00465
syc,1988,2.9265
syc,1989,7.6652
syc,1990,6.9761
syc,1991,8.50712
syc,1992,7.90857
syc,1993,8.52412
syc,1994,7.92044
syc,1995,8.2765
syc,1996,8.16251
syc,1997,11.80161
syc,1998,10.02135
syc,1999,2.90801
syc,2000,6.7497
syc,2001,7.75269
syc,2002,7.9176
syc,2003,7.39882
syc,2004,8.08263
syc,2005,8.43112
syc,2006,8.96873
syc,2007,5.36874
syc,2008,4.92977
syc,2009,4.78891
syc,2010,5.15279
syc,2011,2.0888
syc,2012,1.49878
syc,2013,2.0664
syc,2014,1.91144
syc,2015,1.98887
syc,2016,1.91614
syc,2017,2.00276
syc,2018,2.13054
syc,2019,2.82607
syc,2020,3.38565
syr,1977,4.9414
syr,1978,4.43735
syr,1979,4.64498
syr,1980,2.19962
syr,1981,4.74997
syr,1982,4.03831
syr,1983,4.3463
syr,1984,3.68857
syr,1985,4.00924
syr,1986,3.15684
syr,1987,3.86143
syr,1988,3.87964
syr,1989,3.1739
syr,1990,3.454
syr,1991,3.82321
syr,1992,4.63116
syr,2003,1.82724
syr,2004,2.86353
syr,2005,3.09453
syr,2006,14.68254
syr,2007,9.04176
syr,2008,7.72591
syr,2009,4.88714
syr,2010,3.81873
tca,2014,3.09508
tca,2015,3.08295
tca,2016,7.39206
tca,2017,9.22012
tca,2018,10.11686
tcd,1977,5.59509
tcd,1978,5.27662
tcd,1979,0.08294
tcd,1980,0.71177
tcd,1981,0.83563
tcd,1982,2.06669
tcd,1983,4.13418
tcd,1984,4.91831
tcd,1985,4.96673
tcd,1986,5.96556
tcd,1987,5.47829
tcd,1988,5.38377
tcd,1989,5.7312
tcd,1990,4.34573
tcd,1991,6.97248
tcd,1992,4.87747
tcd,1993,4.90604
tcd,1994,1.33229
tgo,1974,8.55249
tgo,1975,7.23786
tgo,1976,7.23152
tgo,1977,7.15026
tgo,1978,7.79851
tgo,1979,7.93779
tgo,1980,6.61558
tgo,1981,6.11669
tgo,1982,7.89279
tgo,1983,5.83567
tgo,1984,7.3082
tgo,1985,4.04741
tgo,1986,8.03654
tgo,1987,7.34961
tgo,1988,6.67024
tgo,1989,4.58627
tgo,1990,8.11177
tgo,1991,6.83434
tgo,1992,10.24535
tgo,1993,12.23905
tgo,1994,6.51865
tgo,1995,3.98595
tgo,1996,12.20627
tgo,1997,9.11735
tgo,1998,15.79587
tgo,1999,13.89217
tgo,2000,14.35921
tgo,2001,15.1413
tgo,2002,13.23658
tgo,2003,11.7284
tgo,2004,11.29276
tgo,2005,13.21407
tgo,2006,12.76634
tgo,2007,11.24287
tgo,2008,10.15606
tgo,2009,9.20556
tgo,2010,10.72398
tgo,2011,9.88788
tgo,2012,9.70692
tgo,2013,9.11098
tgo,2014,10.5032
tgo,2015,10.85959
tgo,2016,10.7367
tgo,2017,10.9642
tgo,2018,11.04579
tgo,2019,10.89234
tgo,2020,12.08166
tha,1975,5.19328
tha,1976,4.85774
tha,1977,5.71114
tha,1978,5.62251
tha,1979,5.8035
tha,1980,5.9215
tha,1981,5.79778
tha,1982,5.44439
tha,1983,5.66033
tha,1984,5.63052
tha,1985,5.33742
tha,1986,5.22922
tha,1987,5.69442
tha,1988,5.74173
tha,1989,5.75041
tha,1990,5.32573
tha,1991,4.84051
tha,1992,5.48554
tha,1993,4.92646
tha,1994,4.91295
tha,1995,5.10409
tha,1996,4.90233
tha,1997,5.13941
tha,1998,4.9324
tha,1999,4.8186
tha,2000,5.18121
tha,2001,5.50332
tha,2002,5.81722
tha,2003,6.19364
tha,2004,5.59185
tha,2005,5.90192
tha,2006,5.6023
tha,2007,4.85025
tha,2008,4.8581
tha,2009,5.2878
tha,2010,5.23372
tha,2011,5.4102
tha,2012,6.2606
tha,2013,5.97075
tha,2014,5.57713
tha,2015,5.32054
tha,2016,4.80112
tha,2017,6.00408
tha,2018,6.07434
tha,2019,6.26509
tha,2020,7.80222
tjk,2002,6.216
tjk,2003,7.42292
tjk,2004,7.81579
tjk,2005,7.30323
tjk,2006,14.01057
tjk,2007,4.74376
tjk,2008,10.69213
tjk,2009,10.59814
tjk,2010,1.84332
tjk,2011,1.67328
tjk,2012,2.10897
tjk,2013,22.95634
tjk,2014,1.91762
tjk,2015,0.67835
tjk,2016,0.74937
tjk,2017,3.04471
tjk,2018,5.12956
tjk,2019,1.6435
tjk,2020,0.49692
tls,2006,2.11137
tls,2007,2.97435
tls,2008,4.61753
tls,2009,1.26878
tls,2010,1.03322
tls,2011,1.05628
tls,2012,1.32639
tls,2013,3.28662
tls,2014,2.05805
tls,2015,4.53426
tls,2016,4.0496
tls,2017,6.20352
tls,2018,5.87579
tls,2019,5.9637
tls,2020,7.60291
ton,1971,7.90184
ton,1972,6.42298
ton,1973,6.3844
ton,1974,6.36567
ton,1975,6.84333
ton,1976,5.31328
ton,1977,4.26324
ton,1978,6.0442
ton,1979,6.71344
ton,1980,4.43743
ton,1981,6.22063
ton,1982,5.97642
ton,1983,4.40507
ton,1984,3.76343
ton,1985,2.97296
ton,1986,4.72661
ton,1987,4.24496
ton,1988,3.76157
ton,1989,4.44738
ton,1990,4.5892
ton,1991,4.754
ton,1992,4.79161
ton,1993,5.69159
ton,1994,5.06589
ton,2003,1.37317
ton,2004,6.23328
ton,2005,8.29595
ton,2006,8.09869
ton,2007,8.16978
ton,2008,4.9907
ton,2009,5.77952
ton,2010,4.63604
ton,2011,5.49235
ton,2012,6.97861
ton,2013,7.1259
ton,2014,6.90529
ton,2015,1.63455
ton,2016,2.04765
ton,2017,1.44223
ton,2018,1.47616
ton,2019,1.25128
ton,2020,1.34427
tto,1975,9.08666
tto,1976,9.29828
tto,1977,8.91931
tto,1978,9.17087
tto,1979,8.98067
tto,1980,9.20713
tto,1981,8.48149
tto,1982,10.27481
tto,1983,9.0449
tto,1984,7.63269
tto,1985,7.55598
tto,1986,8.8234
tto,1987,13.56447
tto,1988,11.68615
tto,1989,9.83414
tto,1990,9.48733
tto,1991,13.7014
tto,1992,14.09607
tto,1993,11.82834
tto,1994,10.00848
tto,1995,7.33301
tto,1996,2.15943
tto,1997,0.4722
tto,1998,0.11814
tto,1999,1.42336
tto,2000,0.02574
tto,2001,2.18919
tto,2002,0.05362
tto,2003,0.02667
tto,2004,0.05363
tto,2005,5.60044
tto,2006,0.08269
tto,2007,0.0781
tto,2008,2.23926
tto,2009,6.44404
tto,2010,19.27525
tto,2011,10.86243
tto,2012,11.34505
tto,2013,12.25425
tto,2014,12.41236
tto,2015,11.63686
tto,2016,10.32766
tto,2017,9.73837
tto,2018,13.22686
tto,2019,15.28495
tto,2020,24.49566
tun,1976,5.43307
tun,1977,5.92593
tun,1978,5
tun,1979,6.0221
tun,1980,5.67901
tun,1981,5.76923
tun,1982,4.73684
tun,1983,4.78469
tun,1984,5.64211
tun,1985,5.30333
tun,1986,6.95489
tun,1987,6.54545
tun,1988,6.22084
tun,1989,5.88235
tun,1990,5.92194
tun,1991,6.55527
tun,1992,5.27344
tun,1993,4.92285
tun,1994,5.01089
tun,1995,5.94214
tun,1996,6.93642
tun,1997,8.56924
tun,1998,9.01099
tun,1999,8.16619
tun,2000,7.10723
tun,2001,7.05822
tun,2002,7.39796
tun,2003,7.16087
tun,2004,7.56551
tun,2005,8.48884
tun,2006,8.78929
tun,2007,8.2911
tun,2008,8.13394
tun,2009,9.6261
tun,2010,8.90986
tun,2011,8.67962
tun,2012,8.21764
tun,2013,7.9243
tun,2014,8.69799
tun,2015,8.86735
tun,2016,8.52663
tun,2017,8.15195
tun,2018,7.67126
tun,2019,7.52172
tun,2020,10.58739
tur,1974,3.08743
tur,1975,3.25688
tur,1976,2.97872
tur,1977,2.53275
tur,1978,4.45161
tur,1979,4.14169
tur,1980,4.1652
tur,1981,3.99573
tur,1982,2.12415
tur,1983,1.69811
tur,1992,8.71724
tur,1993,9.49848
tur,1994,8.51401
tur,1995,7.80255
tur,1996,7.99876
tur,1997,7.57113
tur,1998,9.01806
tur,1999,9.8335
tur,2000,12.42487
tur,2001,16.46441
tur,2002,16.15685
tur,2003,13.04348
tur,2004,11.74539
tur,2005,10.68619
tur,2006,13.5368
tur,2007,13.5164
tur,2008,13.36519
tur,2009,12.03043
tur,2010,10.07917
tur,2011,12.04273
tur,2012,11.96252
tur,2013,13.83137
tur,2014,14.87393
tur,2015,14.96471
tur,2016,11.5869
tur,2017,11.71725
tur,2018,9.32415
tur,2019,8.22138
tur,2020,10.97484
tur,2021,14.16282
tuv,2001,1.30397
tuv,2002,1.00171
tuv,2003,0.94503
tuv,2004,0.4588
tuv,2005,0.8902
tuv,2006,0.98148
tuv,2007,0.74686
tuv,2008,0.49385
tuv,2009,0.50093
tuv,2010,0.51889
tuv,2011,0.48036
tuv,2012,0.50976
tuv,2013,3.72755
tuv,2014,3.61711
tuv,2015,2.93964
tuv,2016,2.74683
tuv,2017,3.23588
tuv,2018,2.81842
tuv,2019,2.80056
tza,1976,5.26672
tza,1977,5.65857
tza,1978,5.94609
tza,1979,6.03996
tza,1980,5.51696
tza,1981,6.2931
tza,1982,7.37165
tza,1983,6.55556
tza,1984,6.49832
tza,1985,6.22155
tza,1986,6.23324
tza,1987,6.66274
tza,1988,5.85901
tza,1989,5.86823
tza,1990,6.15768
tza,1991,6.1199
tza,1992,5.84368
tza,1993,2.71771
tza,1994,3.88616
tza,1995,2.50433
tza,1996,3.52284
tza,1997,2.66353
tza,1998,4.45695
tza,1999,2.07547
tza,2000,3.1653
tza,2001,3.50194
tza,2002,5.04748
tza,2003,5.7361
tza,2004,4.40343
tza,2005,4.03251
tza,2006,4.5017
tza,2007,4.82436
tza,2008,4.0322
tza,2009,3.75086
tza,2010,3.8509
tza,2011,3.55058
tza,2012,3.32144
tza,2013,2.36178
tza,2014,1.9755
tza,2015,2.11221
tza,2016,1.35214
tza,2017,2.49787
tza,2018,4.12855
tza,2019,4.52755
tza,2020,5.34299
uga,1980,4.42464
uga,1981,3.14741
uga,1982,5.26185
uga,1983,5.70667
uga,1984,8.80923
uga,1985,5.28868
uga,1986,5.92337
uga,1987,5.62328
uga,1988,5.73554
uga,1989,6.39545
uga,1990,6.48233
uga,1991,4.02399
uga,1992,4.39241
uga,1993,4.19638
uga,1994,4.21728
uga,1995,4.24553
uga,1996,3.94005
uga,1997,4.01872
uga,1998,4.13405
uga,1999,3.07729
uga,2000,3.2476
uga,2001,4.54746
uga,2002,5.67389
uga,2003,8.34069
uga,2004,8.51523
uga,2005,8.40677
uga,2006,7.81813
uga,2007,8.15325
uga,2008,7.67374
uga,2009,5.29047
uga,2010,3.53721
uga,2011,4.01176
uga,2012,4.03878
uga,2013,3.3501
uga,2014,3.22777
uga,2015,3.38502
uga,2016,3.87567
uga,2017,3.16875
uga,2018,3.26751
uga,2019,2.90216
uga,2020,2.8866
ukr,1994,12.61737
ukr,1995,5.53985
ukr,1996,2.27519
ukr,1997,3.47524
ukr,1998,3.51425
ukr,1999,3.60556
ukr,2000,5.27363
ukr,2001,4.20262
ukr,2002,7.21737
ukr,2003,14.32402
ukr,2004,8.16019
ukr,2005,4.9505
ukr,2006,5.86638
ukr,2007,8.88041
ukr,2008,9.93954
ukr,2009,12.33564
ukr,2010,9.2275
ukr,2011,7.77105
ukr,2012,7.40969
ukr,2013,7.20888
ukr,2014,7.22375
ukr,2015,8.29148
ukr,2016,5.48541
ukr,2017,5.08856
ukr,2018,4.11724
ukr,2019,4.1489
ukr,2020,6.28807
ukr,2021,5.50132
ury,1978,3.78264
ury,1979,4.37889
ury,1980,7.47844
ury,1981,7.02906
ury,1982,4.50375
ury,1983,0.64762
ury,1984,0.92023
ury,1985,0.76855
ury,1986,1.1727
ury,1987,1.30803
ury,1988,1.49954
ury,1989,1.28521
ury,1990,1.3758
ury,1991,1.63081
ury,1992,1.57833
ury,1993,1.82866
ury,1994,1.49721
ury,1995,4.3022
ury,1996,6.90107
ury,1997,7.01103
ury,1998,7.34495
ury,1999,6.21962
ury,2000,5.96981
ury,2001,5.15576
ury,2002,5.99559
ury,2003,5.73758
ury,2004,4.81448
ury,2005,3.85335
ury,2006,4.56789
ury,2007,4.93355
ury,2008,3.41963
ury,2009,4.91139
ury,2010,3.778
ury,2011,4.08233
ury,2012,5.26731
ury,2013,5.62797
ury,2014,6.70849
ury,2015,6.35803
ury,2016,6.72164
ury,2017,6.26969
ury,2018,6.17355
ury,2019,5.84155
ury,2020,7.44887
usa,1970,1.36519
usa,1971,1.60565
usa,1972,1.52493
usa,1973,1.2572
usa,1974,1.0157
usa,1975,1.52672
usa,1976,2.12766
usa,1977,2.28013
usa,1978,2.52446
usa,1979,2.42893
usa,1980,2.0991
usa,1981,2.25045
usa,1982,2.3511
usa,1983,2.52488
usa,1984,2.48094
usa,1985,3.40136
usa,1986,4.95397
usa,1987,5.85773
usa,1988,4.34417
usa,1989,2.79973
usa,1990,3.72227
usa,1991,4.33755
usa,1992,4.35543
usa,1993,4.66426
usa,1994,5.02273
usa,1995,5.37374
usa,1996,5.44215
usa,1997,5.56664
usa,1998,6.391
usa,1999,11.11958
usa,2000,12.552
usa,2001,14.72271
usa,2002,15.90721
usa,2003,16.24819
usa,2004,16.562
usa,2005,16.23236
usa,2006,19.00461
usa,2007,20.99646
usa,2008,20.91097
usa,2009,21.80541
usa,2010,20.77351
usa,2011,19.33503
usa,2012,18.62882
usa,2013,17.64823
usa,2014,17.44793
usa,2015,16.63773
usa,2016,16.67184
usa,2017,16.4331
usa,2018,14.76095
usa,2019,15.70609
usa,2020,21.26287
uzb,2010,1.13315
uzb,2011,0.9602
uzb,2012,1.70215
uzb,2013,1.64546
uzb,2014,2.97834
uzb,2015,2.42043
uzb,2016,3.46684
uzb,2017,4.07686
uzb,2018,3.60472
uzb,2019,3.40693
uzb,2020,4.52953
vct,1978,5.88469
vct,1979,4.29003
vct,1980,4.5561
vct,1981,3.97993
vct,1982,4.33753
vct,1983,4.61968
vct,1984,4.43777
vct,1985,4.41918
vct,1986,7.45479
vct,1987,7.63009
vct,1988,8.86795
vct,1989,7.77681
vct,1990,8.77703
vct,1991,12.77897
vct,1992,6.71019
vct,1993,8.72872
vct,1994,5.38232
vct,1995,6.82383
vct,1996,7.11241
vct,1997,5.70597
vct,1998,6.24034
vct,1999,8.17047
vct,2000,8.03907
vct,2001,9.02842
vct,2002,10.14678
vct,2003,9.99295
vct,2004,9.40332
vct,2005,10.07442
vct,2006,10.01551
vct,2007,9.44238
vct,2008,11.28478
vct,2009,10.35358
vct,2010,11.16929
vct,2011,11.67517
vct,2012,11.95493
vct,2013,12.01489
vct,2014,10.03824
vct,2015,9.9239
vct,2016,10.93767
vct,2017,12.56637
vct,2018,15.398
vct,2019,10.39572
vct,2020,18.21187
ven,1970,8.72381
ven,1971,9.3771
ven,1972,8.84211
ven,1973,8.2754
ven,1974,6.41295
ven,1975,5.55893
ven,1976,6.5764
ven,1977,5.26904
ven,1978,4.55654
ven,1979,4.51013
ven,1980,4.79191
ven,1981,4.38153
ven,1982,5.86777
ven,1983,3.98732
ven,1984,3.23328
ven,1985,4.13118
ven,1986,4.96741
ven,1987,5.13852
ven,1988,5.64443
ven,1989,1.90427
ven,1990,3.97837
ven,1991,2.0887
ven,1992,1.66052
ven,1993,1.92602
ven,1994,2.30541
ven,1995,2.44998
ven,1996,2.79706
ven,1997,7.20995
ven,1998,5.87396
ven,1999,5.75723
ven,2000,5.08626
ven,2001,5.60887
ven,2002,7.15013
ven,2003,7.72727
ven,2004,6.10433
ven,2005,8.69972
ven,2006,8.74791
ven,2007,8.94058
ven,2008,8.77656
ven,2009,8.93767
ven,2010,6.53599
ven,2011,5.05625
ven,2012,5.82664
ven,2013,8.24475
ven,2014,5.57317
ven,2015,5.55475
ven,2016,3.82179
vut,1982,5.95221
vut,1983,5.38001
vut,1984,5.06914
vut,1985,5.06445
vut,1986,5.84726
vut,1987,7.22523
vut,1988,6.46617
vut,1989,5.97917
vut,1990,6.56825
vut,1991,5.42707
vut,1992,4.92638
