geo,time,ny_gsr_nfcy_cn
guy,1963,-27499300
guy,1964,-28699300
guy,1965,-25000000
guy,1966,-32700000
guy,1967,-32000000
guy,1968,-42000000
guy,1969,-41000000
guy,1970,-42500000
guy,1971,-36000000
guy,1972,-22199900
guy,1973,-31700000
guy,1974,-49300000
guy,1975,-33000100
guy,1976,-60800000
guy,1977,-67200000
guy,1978,-64599900
guy,1979,-77100000
guy,1980,-104999900
guy,1981,-174999900
guy,1982,-185000100
guy,1983,-208999900
guy,1984,-278000100
guy,1985,-294999900
guy,1986,-377999900
guy,1987,-903000100
guy,1988,-946999800
guy,1989,-3358999600
guy,1990,-4239000000
guy,1991,-15093000000
guy,1992,-13800000000
guy,1993,-11912000000
guy,1994,-11471000000
guy,1995,-12203000000
guy,1996,-7319000000
guy,1997,-10460000000
guy,1998,-8455000000
guy,1999,-12216000000
guy,2000,-8021500000
guy,2001,-9611500000
guy,2002,-10485000000
guy,2003,-8325000000
guy,2004,-6320400000
guy,2005,-4088000000
guy,2006,-13812765000
guy,2007,-2258939651.15928
guy,2008,-3012250089.6587
guy,2009,-3443845078.6085
guy,2010,2602441048.11493
guy,2011,-1903279257.5
guy,2012,4897865500
guy,2013,5862393800
guy,2014,5502948300
guy,2015,5099946100
guy,2016,-953018500
guy,2017,-2370057100
guy,2018,-5760982200
guy,2019,-9723132200
guy,2020,-179443388900
hkg,1960,32221700
hkg,1961,759789100
hkg,1962,591638100
hkg,1963,203903800
hkg,1964,315275300
hkg,1965,-36999900
hkg,1966,-41999600
hkg,1967,-42999700
hkg,1968,-54000200
hkg,1969,-63999400
hkg,1970,-84999900
hkg,1971,-115000300
hkg,1972,-195000800
hkg,1973,-240998700
hkg,1974,-265001300
hkg,1975,-312002000
hkg,1976,-390001500
hkg,1977,-498003300
hkg,1978,-492000400
hkg,1979,-778997600
hkg,1980,-1823000300.00001
hkg,1981,-2827998800
hkg,1982,-3517002600.00001
hkg,1983,-4607996500.00001
hkg,1984,-5499005399.99999
hkg,1985,-6473006100
hkg,1986,-7963991400
hkg,1987,-10281986200
hkg,1988,-11054014200
hkg,1989,-12696999800
hkg,1990,-16707020300
hkg,1991,-22810973400
hkg,1992,-27795024500.0001
hkg,1993,5201000000
hkg,1994,2250000000
hkg,1995,9812000000
hkg,1996,-10673000000
hkg,1997,-1111000000
hkg,1998,25567000000
hkg,1999,26152000000
hkg,2000,10745000000
hkg,2001,30453000000
hkg,2002,8390000000
hkg,2003,32226000000
hkg,2004,27978000000
hkg,2005,7464000000
hkg,2006,35513000000
hkg,2007,52811000000
hkg,2008,100507000000
hkg,2009,49762000000
hkg,2010,37596000000
hkg,2011,52826000000
hkg,2012,29455000000
hkg,2013,40519000000
hkg,2014,46607000000
hkg,2015,44376000000
hkg,2016,62593000000
hkg,2017,115552000000
hkg,2018,134815000000
hkg,2019,143717000000
hkg,2020,148421000000
hnd,1960,17000100
hnd,1961,-2000000
hnd,1962,-8600100
hnd,1963,-12000000
hnd,1964,-14000000
hnd,1965,-26200000
hnd,1966,-31000000
hnd,1967,-42400000
hnd,1968,-46200000
hnd,1969,-37200000
hnd,1970,-45200000
hnd,1971,-49000000
hnd,1972,-55000000
hnd,1973,-66000000
hnd,1974,-27000000
hnd,1975,-58000000
hnd,1976,-116000000
hnd,1977,-138000000
hnd,1978,-187000000
hnd,1979,-258000000
hnd,1980,-326000000
hnd,1981,-319000000
hnd,1982,-429000000
hnd,1983,-338000000
hnd,1984,-373000000
hnd,1985,-384000000
hnd,1986,-420000000
hnd,1987,-475000000
hnd,1988,-570000000
hnd,1989,-740000000
hnd,1990,-1136000000
hnd,1991,-1499000000
hnd,1992,-1859000000
hnd,1993,-1498250000
hnd,1994,-1843138000
hnd,1995,-2532278000
hnd,1996,-3069191000
hnd,1997,-2811900000
hnd,1998,-2844588000
hnd,1999,-2335446000
hnd,2000,-3305400000
hnd,2001,-3999500000
hnd,2002,-4905200000
hnd,2003,-6361900000
hnd,2004,-8288700000
hnd,2005,-8605900000
hnd,2006,-10060900000
hnd,2007,-7558200000
hnd,2008,-7695400000
hnd,2009,-5457300000
hnd,2010,-13772000000
hnd,2011,-17811900000
hnd,2012,-24993500000
hnd,2013,-26535500000
hnd,2014,-33321600000
hnd,2015,-31387500000
hnd,2016,-34714300000
hnd,2017,-33235800000
hnd,2018,-45283600000
hnd,2019,-46928100000
hnd,2020,-39980800000
hrv,1993,-548349415.9959
hrv,1994,-1070604867.72701
hrv,1995,-276153179.24124
hrv,1996,-561360754.12798
hrv,1997,-272357295.81706
hrv,1998,-1198308479.55187
hrv,1999,-3558758257.95344
hrv,2000,-3338683620.50429
hrv,2001,-4019345387.35954
hrv,2002,-3607229934.79668
hrv,2003,-7812548483.07487
hrv,2004,-4373069363.09027
hrv,2005,-6507673857.80484
hrv,2006,-7621947385.41009
hrv,2007,-7470686296.55362
hrv,2008,-11328333261.7924
hrv,2009,-12370815822.537
hrv,2010,-11204303912.3354
hrv,2011,-10904654354.513
hrv,2012,-11221693109.9545
hrv,2013,-6685968785.57482
hrv,2014,-6933742597.9477
hrv,2015,-2123359448.75242
hrv,2016,-10502511658.2698
hrv,2017,-5391260486.65188
hrv,2018,-5636481025.39596
hrv,2019,-6109663561.79084
hrv,2020,1410421581.45835
hti,1980,-71500000.0143
hti,1981,-65300000.01306
hti,1982,-70100000.01402
hti,1983,-70999942.5642
hti,1984,-90300000.00752
hti,1985,-98998205.05018
hti,1986,-76684912.38047
hti,1987,-104503111.975
hti,1988,-135624683.836
hti,1989,-127890852.27735
hti,1990,-91000000
hti,1991,-93675600
hti,1992,-109113500
hti,1993,-130716000
hti,1994,-26576100
hti,1995,111392500
hti,1996,207020700
hti,1997,177385100
hti,1998,137074900
hti,1999,74143100
hti,2000,-180307800
hti,2001,-225670100
hti,2002,-370183600
hti,2003,-577626000
hti,2004,-489532200
hti,2005,-1365859200
hti,2006,274239900
hti,2007,82451000
hti,2008,212230500
hti,2009,520576800
hti,2010,898203200
hti,2011,1522874600
hti,2012,2267803000
hti,2013,1359602500
hti,2014,2190823700
hti,2015,1973017100
hti,2016,2891656900
hti,2017,3840372500
hti,2018,3288992400
hti,2019,4177840500
hti,2020,2858547900
hun,1993,-92263859000
hun,1994,-121046694000
hun,1995,-187314000000
hun,1996,-265322000000
hun,1997,-462345000000
hun,1998,-564651000000
hun,2004,-1289784000000
hun,2005,-1417109000000
hun,2006,-1505956000000
hun,2007,-1951461000000
hun,2008,-1792825000000
hun,2009,-1154390000000
hun,2010,-1293647000000
hun,2011,-1381990000000
hun,2012,-1227646000000
hun,2013,-882854000000
hun,2014,-1480595000000
hun,2015,-1673659000000
hun,2016,-976523000000
hun,2017,-1589024000000
hun,2018,-1699367000000
hun,2019,-1250475000000
hun,2020,-1289814000000
idn,2010,-182770855642300
idn,2011,-216892693032100
idn,2012,-243192953174400
idn,2013,-285326217525900
idn,2014,-354393135266000
idn,2015,-382339765841400
idn,2016,-397013048611000
idn,2017,-430605777828100
idn,2018,-442183746430900
idn,2019,-481321056609700
idn,2020,-415658012690200
ind,1960,-720000000
ind,1961,-980000000
ind,1962,-1080000000
ind,1963,-1120000000
ind,1964,-1450000000
ind,1965,-1640000000
ind,1966,-2300000000
ind,1967,-2580000000
ind,1968,-2550000000
ind,1969,-2710000000
ind,1970,-2840000000
ind,1971,-2910000000
ind,1972,-3020000000
ind,1973,-3250000000
ind,1974,-2910000000
ind,1975,-2550000000
ind,1976,-2330000000
ind,1977,-2330000000
ind,1978,-1560000000
ind,1979,1530000000
ind,1980,3450000000
ind,1981,400000000
ind,1982,-6340000000
ind,1983,-9440000000
ind,1984,-14240000000
ind,1985,-14290000000
ind,1986,-18050000000
ind,1987,-26190000000
ind,1988,-44960000000
ind,1989,-57310000000
ind,1990,-75450000000
ind,1991,-100770000000
ind,1992,-116450000000
ind,1993,-120800000000
ind,1994,-130830000000
ind,1995,-134840000000
ind,1996,-130820000000
ind,1997,-132050000000
ind,1998,-149680000000
ind,1999,-154310000000
ind,2000,-227330000000
ind,2001,-200680000000
ind,2002,-166900000000
ind,2003,-207080000000
ind,2004,-223750000000
ind,2005,-261160000000
ind,2006,-332340000000
ind,2007,-205120000000
ind,2008,-329230000000
ind,2009,-380000000000
ind,2010,-818070000000
ind,2011,-768240000000
ind,2012,-1167630000000
ind,2013,-1398838077800
ind,2014,-1474298741200
ind,2015,-1597790695600
ind,2016,-3142850148700
ind,2017,-1848126425500
ind,2018,-2023244672000
ind,2019,-1931136922400
ind,2020,-1843222356900
irl,1995,-4907179000
irl,1996,-5098121000
irl,1997,-6839345000
irl,1998,-8346817000
irl,1999,-11858372000
irl,2000,-13914019000
irl,2001,-17796676000
irl,2002,-21976951000
irl,2003,-20072298000
irl,2004,-21382412000
irl,2005,-22813582000
irl,2006,-22755222000
irl,2007,-26693479000
irl,2008,-25166546000
irl,2009,-27903306000
irl,2010,-27192648000
irl,2011,-32329234000
irl,2012,-33954877000
irl,2013,-28082455000
irl,2014,-30363741000
irl,2015,-60799490000
irl,2016,-50088178000
irl,2017,-61179804000
irl,2018,-73521523000
irl,2019,-79819834000
irl,2020,-89132058000
irn,1960,-8033989373.3451
irn,1961,-8582873446.50248
irn,1962,-9716005293.9489
irn,1963,-10873598002.6661
irn,1964,-12338434421.7984
irn,1965,-15448317142.4126
irn,1966,-15593275990.1133
irn,1967,-18599215589.5196
irn,1968,-24935671662.2225
irn,1969,-29798728947.98989
irn,1970,-34325513047.5452
irn,1971,-40056659009.8412
irn,1972,-40266285482.963
irn,1973,-43955057141.7365
irn,1974,-11054585373.0585
irn,1975,1532870246.46659
irn,1976,-33111083815.7432
irn,1977,-61434375780.4135
irn,1978,-80956976004.9944
irn,1979,57485893334.298
irn,1980,62799202044.3233
irn,1981,71401638186.2816
irn,1982,36649546409.0797
irn,1983,55489764251.9644
irn,1984,38561040359.8037
irn,1985,7459430792.72154
irn,1986,11639410025.2544
irn,1987,-9609563284.39898
irn,1988,-14918196570.6997
irn,1989,-16007662542.019
irn,1990,-16009163940.8012
irn,1991,95256162400
irn,1992,39080726100
irn,1993,30900724900
irn,1994,-633988548400
irn,1995,-1004721946200
irn,1996,-1235231167400
irn,1997,-686737940000
irn,1998,-248842680000
irn,1999,1139570988000
irn,2000,1133849130000
irn,2001,1734226250000
irn,2002,2878426685000
irn,2003,2357751591000
irn,2004,-2655807400000
irn,2005,-3673582000000
irn,2006,1024545800000
irn,2007,8855104500000
irn,2008,12784162200000
irn,2009,-1207264000000
irn,2010,817814900000
irn,2011,490383929000
irn,2012,51601589477700
irn,2013,67832855084600
irn,2014,34364888902800
irn,2015,28863378083100
irn,2016,40302800000000
irn,2017,28503000000000
irn,2018,105131000000000
irn,2019,18744000000000
irn,2020,-86065700000000
irq,2005,-6664038400000
irq,2006,-5202725791700
irq,2007,-3847720022400
irq,2008,4158134033300
irq,2009,3621267000000
irq,2010,1864044000000
irq,2011,-277290000000
irq,2012,1234970500000
irq,2013,-1236461380000
irq,2014,-1519997600000
irq,2015,-1769918603600
irq,2016,-1845338400000
irq,2017,-1705788800000
irq,2018,-2074543500000
irq,2019,-1378212000000
irq,2020,-2157821666700
isr,1970,-65000
isr,1971,-64000
isr,1972,-98000
isr,1973,-129000
isr,1974,-201000
isr,1975,-397000
isr,1976,-505000
isr,1977,-631000
isr,1978,-1260000
isr,1979,-2225000
isr,1980,-6201000
isr,1981,-12717000
isr,1982,-33836000
isr,1983,-88819000
isr,1984,-646212000
isr,1985,-2576498000
isr,1986,-3328525000
isr,1987,-3755619000
isr,1988,-3850425000
isr,1989,-4207985000
isr,1990,-4323586000
isr,1991,-4166037000
isr,1992,-5453103000
isr,1993,-6303395000
isr,1994,-7937706000
isr,1995,-8012000000
isr,1996,-10609000000
isr,1997,-13418000000
isr,1998,-14822000000
isr,1999,-20868000000
isr,2000,-33666000000
isr,2001,-22873000000
isr,2002,-20924000000
isr,2003,-20907000000
isr,2004,-17734000000
isr,2005,-5550000000
isr,2006,-2743000000
isr,2007,-981000000
isr,2008,-15111000000
isr,2009,-19472000000
isr,2010,-16231000000
isr,2011,-12609000000
isr,2012,-25542000000
isr,2013,-21478000000
isr,2014,-6720000000
isr,2015,-10006000000
isr,2016,-11094000000
isr,2017,-6440000000
isr,2018,-986000000
isr,2019,-8016000000
isr,2020,-14295000000
ita,1970,170833000
ita,1971,199826000
ita,1972,241220000
ita,1973,176517000
ita,1974,-120565000
ita,1975,-55894000
ita,1976,-147371000
ita,1977,-51676000
ita,1978,-16992000
ita,1979,430140000
ita,1980,702043000
ita,1981,-805930000
ita,1982,-1213075000
ita,1983,-1081487000
ita,1984,-1245430000
ita,1985,-1918884000
ita,1986,-3422394000
ita,1987,-2787994000
ita,1988,-2841785000
ita,1989,-4238444000
ita,1990,-9444313000
ita,1991,-11603182000
ita,1992,-13458696000
ita,1993,-11916738000
ita,1994,-14010480000
ita,1995,-11993100000
ita,1996,-10120200000
ita,1997,-5000300000
ita,1998,-6260100000
ita,1999,-2289600000
ita,2000,-4739600000
ita,2001,-3991700000
ita,2002,-6023100000
ita,2003,-6724000000
ita,2004,-2402700000
ita,2005,2346400000
ita,2006,6159900000
ita,2007,1246300000
ita,2008,-14968000000
ita,2009,-993000000
ita,2010,-3414000000
ita,2011,-4170000000
ita,2012,-1985600000
ita,2013,-2795000000
ita,2014,142000000
ita,2015,-11444000000
ita,2016,4869000000
ita,2017,9683000000
ita,2018,19564000000
ita,2019,15514000000
ita,2020,20319000000
jam,1960,-11260300
jam,1961,-13634800
jam,1962,-23967600
jam,1963,-13297800
jam,1964,-15269300
jam,1965,-16100000
jam,1966,-52900000
jam,1967,-55200000
jam,1968,-48800000
jam,1969,-51200000
jam,1970,-50899900
jam,1971,-74300000
jam,1972,-25200000
jam,1973,-27400000
jam,1974,51700000
jam,1975,19700200
jam,1976,-66545388
jam,1977,-84999915
jam,1978,-201389312.46437
jam,1979,-294717981.55533
jam,1980,-377661039.788
jam,1981,-288946323.8378
jam,1982,-312104783.8248
jam,1983,-299273215.03404
jam,1984,-1050115468.35684
jam,1985,-1566238213.19222
jam,1986,-1537496364.15467
jam,1987,-1883350370.46806
jam,1988,-1839763356.66667
jam,1989,-2011198440.41029
jam,1990,-3089135335.77106
jam,1991,-5316446000
jam,1992,-6748046900
jam,1993,-4887420900
jam,1994,-11646248500
jam,1995,-13027182600
jam,1996,-8340764800
jam,1997,-10334563800
jam,1998,-11261055000
jam,1999,-12981969300
jam,2000,-15040696400
jam,2001,-20137158300
jam,2002,-29306169500
jam,2003,-32993135300
jam,2004,-35650001900
jam,2005,-42115194500
jam,2006,-40474032600
jam,2007,-45777177800
jam,2008,-41344554300
jam,2009,-58705738700
jam,2010,-43128719600
jam,2011,-44527171300
jam,2012,-17715578500
jam,2013,-33489638700
jam,2014,-33104365000
jam,2015,-51464176300
jam,2016,-74430041100
jam,2017,-53892092300
jam,2018,-76810411500
jam,2019,-58857245000
jam,2020,-64727902300
jor,1965,3000000
jor,1966,4200000
jor,1967,4300000
jor,1968,5300000
jor,1969,6700000
jor,1970,6700000
jor,1971,5300000
jor,1972,4100000
jor,1973,6600000
jor,1974,9100000
jor,1975,13600000
jor,1976,2000000
jor,1977,8000000
jor,1978,8540700
jor,1979,11041200
jor,1980,10624700
jor,1981,28618500
jor,1982,32649300
jor,1983,16569000
jor,1984,-23287900
jor,1985,-35002200
jor,1986,-52494900
jor,1987,-74691000
jor,1988,-115084700
jor,1989,-111875300
jor,1990,-142712600
jor,1991,-246805800
jor,1992,-236600000
jor,1993,-214769000
jor,1994,-220071600
jor,1995,-195100000
jor,1996,-213400000
jor,1997,-147836200
jor,1998,-97791700
jor,1999,-109478700
jor,2000,71200000
jor,2001,114600000
jor,2002,48900000
jor,2003,92100000
jor,2004,194000000
jor,2005,239000000
jor,2006,322000000
jor,2007,408200000
jor,2008,292100000
jor,2009,266600000
jor,2010,-152400000
jor,2011,-187800000
jor,2012,-275500000
jor,2013,-240400000
jor,2014,-295900000
jor,2015,-307100000
jor,2016,-216600000
jor,2017,-146500000
jor,2018,-141760000
jor,2019,5310000
jor,2020,-88130000
jpn,1970,-98137337000
jpn,1971,-51379109000
jpn,1972,57006252000
jpn,1973,90102524000
jpn,1974,-99402509000
jpn,1975,-18804321000
jpn,1976,-19398153000
jpn,1977,33095016000
jpn,1978,176431042000
jpn,1979,424081437000
jpn,1980,180200000000
jpn,1981,-174100000000
jpn,1982,418400000000
jpn,1983,706100000000
jpn,1984,988700000000
jpn,1985,1616900000000
jpn,1986,1594500000000
jpn,1987,2425600000000
jpn,1988,2748600000000
jpn,1989,3303300000000
jpn,1990,3478600000000
jpn,1991,3439300000000
jpn,1992,4286400000000
jpn,1993,4408500000000
jpn,1994,4248100000000
jpn,1995,4432000000000
jpn,1996,6457500000000
jpn,1997,7133900000000
jpn,1998,6625600000000
jpn,1999,6483700000000
jpn,2000,7745700000000
jpn,2001,8265600000000
jpn,2002,7654500000000
jpn,2003,8465600000000
jpn,2004,10219900000000
jpn,2005,11808400000000
jpn,2006,14300800000000
jpn,2007,16525700000000
jpn,2008,14179100000000
jpn,2009,12439400000000
jpn,2010,13465900000000
jpn,2011,14465000000000
jpn,2012,13817600000000
jpn,2013,17496800000000
jpn,2014,19284800000000
jpn,2015,21163400000000
jpn,2016,18942600000000
jpn,2017,20460600000000
jpn,2018,21184500000000
jpn,2019,21696300000000
kaz,1993,-56812400
kaz,1994,-1924963300
kaz,1995,-7023661700
kaz,1996,-14362524200
kaz,1997,-23046156300
kaz,1998,-23295231800
kaz,1999,-65941004600
kaz,2000,-161889828700
kaz,2001,-160587659500
kaz,2002,-150949356200
kaz,2003,-239949498400
kaz,2004,-370110424500
kaz,2005,-738214840000
kaz,2006,-1178948498900
kaz,2007,-1586549906900
kaz,2008,-2330833089800
kaz,2009,-1831540272200
kaz,2010,-2855091538000
kaz,2011,-4068008758100
kaz,2012,-4192611073800
kaz,2013,-3825699482800
kaz,2014,-4067848700900
kaz,2015,-2576017216600
kaz,2016,-4602154648000
kaz,2017,-5916429148500
kaz,2018,-7604658065500
kaz,2019,-8685540169700
kaz,2020,-6187433713243.05957
ken,1960,-187899200
ken,1961,-161799200
ken,1962,-164899100
ken,1963,-197699100
ken,1964,-212399000
ken,1965,-186000000
ken,1966,-246000000
ken,1967,-275000100
ken,1968,-282857300
ken,1969,-189285800
ken,1970,-163571500
ken,1971,-175696400
ken,1972,-243185100
ken,1973,-716620000
ken,1974,-721684500
ken,1975,-682338600
ken,1976,-1188330500
ken,1977,-1309863400
ken,1978,-1449631800
ken,1979,-1678431400
ken,1980,-1646540200
ken,1981,-1941593500
ken,1982,-2778633100
ken,1983,-2534509600
ken,1984,-2937552800
ken,1985,-3439238500
ken,1986,-3887677700
ken,1987,-4605614600
ken,1988,-5744736300
ken,1989,-5022470500
ken,1990,-8381181800
ken,1991,-10275672700
ken,1992,-11420591500
ken,1993,-20890592100
ken,1994,-20308450800
ken,1995,-16465517500
ken,1996,-12902278900
ken,1997,-10113309500
ken,1998,-7842063000
ken,1999,-12156774900
ken,2000,-9886069000
ken,2001,-11588042500
ken,2002,-9574784000
ken,2003,-12611025600
ken,2004,-11210015200
ken,2005,-468000000
ken,2006,-5053000000
ken,2007,-9706000000
ken,2008,-2190000000
ken,2009,-415408000000
ken,2010,-439992000000
ken,2011,-435843000000
ken,2012,-524875000000
ken,2013,-617903000000
ken,2014,-677525139500
ken,2015,-679916300000
ken,2016,-102552100000
ken,2017,-156004900000
ken,2018,-141000100000
ken,2019,-164137000000
ken,2020,-179695000000
kgz,1991,-110000
kgz,1992,0
kgz,1993,-15002000
kgz,1994,-238560400
kgz,1995,-383311100
kgz,1996,-504457900
kgz,1997,-1121294500
kgz,1998,-1644730600
kgz,1999,-2887813000
kgz,2000,-3912810400
kgz,2001,-2863070000
kgz,2002,-2713056900
kgz,2003,-2709747200
kgz,2004,-4355892300
kgz,2005,-3613139600
kgz,2006,-1931354500
kgz,2007,-1884473200
kgz,2008,-7559969800
kgz,2009,-7782803700
kgz,2010,-14023707900
kgz,2011,-30404215700
kgz,2012,-7957861900
kgz,2013,-20489316300
kgz,2014,-16568386100
kgz,2015,-16805269500
kgz,2016,-25015265000
kgz,2017,-25590865700
kgz,2018,-17278969400
kgz,2019,-54387302200
kgz,2020,-25496058200
khm,1960,16138200
khm,1961,16283600
khm,1962,16715800
khm,1963,18452500
khm,1964,19828700
khm,1965,21999600
khm,1966,135000100
khm,1967,-72998900
khm,1968,-54997000
khm,1969,-59998200
khm,1970,-23998500
khm,1971,-45006800
khm,1972,-49004500
khm,1973,-106004500
khm,1974,-299991000
khm,1995,-148932587400
khm,1996,-223714137900
khm,1997,-116923898900
khm,1998,-204238562800
khm,1999,-365432570400
khm,2000,-462983915900
khm,2001,-554720799300
khm,2002,-734776409000
khm,2003,-703753981100
khm,2004,-859825694800
khm,2005,-1175886112800
khm,2006,-1307650086400
khm,2007,-1319897000000
khm,2008,-1725912000000
khm,2009,-1865493000000
khm,2010,-2153845000000
khm,2011,-2435372000000
khm,2012,-2942792025300
khm,2013,-2628307243300
khm,2014,-3540922682900
khm,2015,-4495648700000
khm,2016,-4985921662700
khm,2017,-5577612241000
khm,2018,-6711000000000
khm,2019,-6350958649400
khm,2020,-4135039758100
kir,1978,4500000
kir,1979,5266000
kir,1980,-387000
kir,1981,-2436000
kir,1982,4145000
kir,1983,8490000
kir,1984,-3611000
kir,1985,-1568000
kir,1986,-1221000
kir,1987,4874000
kir,1988,3691000
kir,1989,5433000
kir,1990,10865000
kir,1991,36685200
kir,1992,40267600
kir,1993,37890700
kir,1994,40347700
kir,1995,47294700
kir,1996,33616500
kir,1997,59848000
kir,1998,78243600
kir,1999,66345000
kir,2000,72539900
kir,2001,88986000
kir,2002,80002200
kir,2003,70942500
kir,2004,63981800
kir,2005,61407500
kir,2006,58884000
kir,2007,67670000
kir,2008,76649000
kir,2009,64524000
kir,2010,79025000
kir,2011,68980000
kir,2012,94408000
kir,2013,123652000
kir,2014,175744000
kir,2015,241075000
kir,2016,187849000
kir,2017,223201000
kir,2018,223274000
kir,2019,269000000
kir,2020,226000000
kna,1977,-3500000
kna,1978,-3500000
kna,1979,-3500000
kna,1980,-3360000
kna,1981,-2820000
kna,1982,1620000
kna,1983,2970000
kna,1984,270000
kna,1985,-3510000
kna,1986,-4560000
kna,1987,-4760000
kna,1988,-11130000
kna,1989,-24750000
kna,1990,-12040000
kna,1991,-18920000
kna,1992,-28860000
kna,1993,-32130000
kna,1994,-35120000
kna,1995,-29590000
kna,1996,-42090000
kna,1997,-52870000
kna,1998,-68460000
kna,1999,-76830000
kna,2000,-81290000
kna,2001,-93380000
kna,2002,-102770200
kna,2003,-118145100
kna,2004,-105034400
kna,2005,-94873500
kna,2006,-87317500
kna,2007,-83550100
kna,2008,-92173700
kna,2009,-91533400
kna,2010,-78798100
kna,2011,-80043300
kna,2012,-64198400
kna,2013,-39478800
kna,2014,-182515700
kna,2015,-174930200
kna,2016,-158385300
kna,2017,-131986600
kna,2018,-125956200
kna,2019,-128438200
kna,2020,55437500
kor,1960,2270000000
kor,1961,3750000000
