geo,time,ag_prd_crop_xd
guy,2010,82.54
guy,2011,87.1
guy,2012,86
guy,2013,100.57
guy,2014,93.57
guy,2015,111.23
guy,2016,95.19
guy,2017,101.62
guy,2018,130.05
guy,2019,134.33
hkg,1961,296.31
hkg,1962,270.48999
hkg,1963,234.34
hkg,1964,190.05
hkg,1965,218.14999
hkg,1966,335.35001
hkg,1967,386.73001
hkg,1968,334.79001
hkg,1969,355.82999
hkg,1970,378.34
hkg,1971,391.20001
hkg,1972,362.82001
hkg,1973,349.79001
hkg,1974,359.14001
hkg,1975,326.89999
hkg,1976,349.12
hkg,1977,360.51999
hkg,1978,325.66
hkg,1979,347.51001
hkg,1980,364.47
hkg,1981,341.88
hkg,1982,326.60001
hkg,1983,324.23001
hkg,1984,305.37
hkg,1985,277.23001
hkg,1986,290.89001
hkg,1987,271.75
hkg,1988,278.92001
hkg,1989,280.01001
hkg,1990,236.32001
hkg,1991,225.39999
hkg,1992,199.67
hkg,1993,188.06
hkg,1994,197.48
hkg,1995,194.11
hkg,1996,171.95
hkg,1997,165.95
hkg,1998,147.7
hkg,1999,132.67999
hkg,2000,112.32
hkg,2001,96.73
hkg,2002,94.94
hkg,2003,95.35
hkg,2004,96.54
hkg,2005,96.92
hkg,2006,99.08
hkg,2007,99.26
hkg,2008,98.94
hkg,2009,98.35
hkg,2010,98.06
hkg,2011,98.91
hkg,2012,104.95
hkg,2013,103.34
hkg,2014,101.27
hkg,2015,99.37
hkg,2016,99.36
hkg,2017,98.95
hkg,2018,98.56
hkg,2019,98.16
hnd,1961,27.49
hnd,1962,27.49
hnd,1963,27.34
hnd,1964,29.9
hnd,1965,30.06
hnd,1966,35.94
hnd,1967,41.5
hnd,1968,44.28
hnd,1969,46.19
hnd,1970,44.9
hnd,1971,48.46
hnd,1972,51.41
hnd,1973,48.68
hnd,1974,44.72
hnd,1975,36.29
hnd,1976,42.98
hnd,1977,47.82
hnd,1978,51.1
hnd,1979,55.93
hnd,1980,56.07
hnd,1981,58.55
hnd,1982,58.41
hnd,1983,56.25
hnd,1984,52.38
hnd,1985,53.98
hnd,1986,54.15
hnd,1987,57.47
hnd,1988,58.74
hnd,1989,60.48
hnd,1990,63.49
hnd,1991,61.48
hnd,1992,62.79
hnd,1993,65.91
hnd,1994,65.43
hnd,1995,65.99
hnd,1996,74.06
hnd,1997,73.58
hnd,1998,71.89
hnd,1999,57.32
hnd,2000,63.64
hnd,2001,67.89
hnd,2002,70.69
hnd,2003,79.34
hnd,2004,83.74
hnd,2005,88.49
hnd,2006,86.04
hnd,2007,92.66
hnd,2008,93.21
hnd,2009,93.87
hnd,2010,96.46
hnd,2011,102.71
hnd,2012,110.75
hnd,2013,100.55
hnd,2014,91.46
hnd,2015,100.43
hnd,2016,108.11
hnd,2017,121.02
hnd,2018,122.06
hnd,2019,118.72
hrv,1992,72.6
hrv,1993,78.97
hrv,1994,76.15
hrv,1995,80.73
hrv,1996,83.89
hrv,1997,87.66
hrv,1998,97.46
hrv,1999,93.95
hrv,2000,69.86
hrv,2001,80.2
hrv,2002,87.92
hrv,2003,63.36
hrv,2004,81.13
hrv,2005,84.84
hrv,2006,90.54
hrv,2007,85.29
hrv,2008,109.22
hrv,2009,104.81
hrv,2010,95.74
hrv,2011,94.35
hrv,2012,81.75
hrv,2013,100.48
hrv,2014,92.3
hrv,2015,96.85
hrv,2016,110.84
hrv,2017,88.14
hrv,2018,74.19
hrv,2019,73.07
hti,1961,51.74
hti,1962,50.85
hti,1963,52.76
hti,1964,53.88
hti,1965,54.96
hti,1966,55.02
hti,1967,56.32
hti,1968,56.44
hti,1969,57.65
hti,1970,59.79
hti,1971,61.28
hti,1972,62.49
hti,1973,62.94
hti,1974,63.96
hti,1975,65.28
hti,1976,65.92
hti,1977,65.3
hti,1978,66.75
hti,1979,70.75
hti,1980,71.62
hti,1981,70.72
hti,1982,71.7
hti,1983,73.67
hti,1984,73.81
hti,1985,73.99
hti,1986,73.3
hti,1987,71.6
hti,1988,70.63
hti,1989,70.74
hti,1990,67.37
hti,1991,65.01
hti,1992,61.69
hti,1993,60.24
hti,1994,59.37
hti,1995,57.67
hti,1996,57.76
hti,1997,60.87
hti,1998,58.02
hti,1999,60.08
hti,2000,60.81
hti,2001,58.19
hti,2002,58.46
hti,2003,59.61
hti,2004,61.35
hti,2005,65.25
hti,2006,65.14
hti,2007,73.22
hti,2008,69.4
hti,2009,82.14
hti,2010,88.45
hti,2011,94.04
hti,2012,95
hti,2013,104.7
hti,2014,105.5
hti,2015,99.33
hti,2016,95.17
hti,2017,92.87
hti,2018,87.29
hti,2019,89.14
hun,1961,59.92
hun,1962,61.56
hun,1963,68.74
hun,1964,69.38
hun,1965,62.22
hun,1966,73.19
hun,1967,76.11
hun,1968,73.7
hun,1969,86.52
hun,1970,71.25
hun,1971,79.86
hun,1972,85.18
hun,1973,91.74
hun,1974,92.47
hun,1975,90.69
hun,1976,87.53
hun,1977,99.13
hun,1978,98.94
hun,1979,94.09
hun,1980,104.6
hun,1981,98.77
hun,1982,112.82
hun,1983,104.09
hun,1984,110.53
hun,1985,103.25
hun,1986,107.47
hun,1987,103.98
hun,1988,111.69
hun,1989,109.13
hun,1990,100.83
hun,1991,110.08
hun,1992,79.38
hun,1993,71.21
hun,1994,81.65
hun,1995,79.86
hun,1996,86.37
hun,1997,91.36
hun,1998,90.32
hun,1999,84.67
hun,2000,75.55
hun,2001,96.6
hun,2002,78.66
hun,2003,70.5
hun,2004,108.69
hun,2005,94.9
hun,2006,92.61
hun,2007,75.13
hun,2008,104.07
hun,2009,89.61
hun,2010,74.54
hun,2011,85.22
hun,2012,73.5
hun,2013,88.28
hun,2014,102.15
hun,2015,92.61
hun,2016,105.24
hun,2017,98.17
hun,2018,95.83
hun,2019,93.76
idn,1961,22.08
idn,1962,23.89
idn,1963,22.67
idn,1964,24.04
idn,1965,23.73
idn,1966,24.43
idn,1967,23.44
idn,1968,27.09
idn,1969,27.43
idn,1970,28.96
idn,1971,29.72
idn,1972,29.56
idn,1973,32.02
idn,1974,33.31
idn,1975,32.65
idn,1976,32.55
idn,1977,33.86
idn,1978,36.25
idn,1979,37.73
idn,1980,40.66
idn,1981,43.65
idn,1982,42.59
idn,1983,45.78
idn,1984,49.56
idn,1985,50.47
idn,1986,52.91
idn,1987,53.4
idn,1988,56.3
idn,1989,59.13
idn,1990,60.85
idn,1991,61.09
idn,1992,65.4
idn,1993,65.44
idn,1994,65.1
idn,1995,71.68
idn,1996,72.68
idn,1997,68.7
idn,1998,70.05
idn,1999,71.15
idn,2000,72.68
idn,2001,73.17
idn,2002,76.37
idn,2003,81.35
idn,2004,84.57
idn,2005,86.73
idn,2006,88.94
idn,2007,89.85
idn,2008,94.83
idn,2009,97.28
idn,2010,95.77
idn,2011,96.17
idn,2012,101.49
idn,2013,100.11
idn,2014,99.09
idn,2015,100.81
idn,2016,100.1
idn,2017,103.47
idn,2018,105.3
idn,2019,102.48
ind,1961,26.03
ind,1962,25.55
ind,1963,26.26
ind,1964,27.05
ind,1965,25.46
ind,1966,25.21
ind,1967,27.12
ind,1968,28.71
ind,1969,29.8
ind,1970,31.91
ind,1971,32.05
ind,1972,30.24
ind,1973,32.96
ind,1974,31.24
ind,1975,35.27
ind,1976,34.51
ind,1977,37.5
ind,1978,39.08
ind,1979,36.29
ind,1980,37.47
ind,1981,40.39
ind,1982,39.34
ind,1983,44.79
ind,1984,45.04
ind,1985,45.68
ind,1986,45.78
ind,1987,45.03
ind,1988,50.35
ind,1989,53.43
ind,1990,53.65
ind,1991,54.58
ind,1992,56.71
ind,1993,58.43
ind,1994,60.16
ind,1995,61.19
ind,1996,63.46
ind,1997,65.38
ind,1998,66.05
ind,1999,69.22
ind,2000,68.04
ind,2001,69.81
ind,2002,62.68
ind,2003,70.56
ind,2004,68.08
ind,2005,71.91
ind,2006,75.59
ind,2007,82.5
ind,2008,83.68
ind,2009,80.17
ind,2010,87.23
ind,2011,93.38
ind,2012,95.18
ind,2013,99.42
ind,2014,100.96
ind,2015,97.77
ind,2016,101.27
ind,2017,107.78
ind,2018,112.72
ind,2019,112.65
irl,1961,112.91
irl,1962,114.21
irl,1963,104.88
irl,1964,87.84
irl,1965,91.4
irl,1966,90
irl,1967,97.67
irl,1968,100.15
irl,1969,94.05
irl,1970,95.13
irl,1971,99.75
irl,1972,83.98
irl,1973,89.79
irl,1974,85.4
irl,1975,85.21
irl,1976,88.56
irl,1977,114.06
irl,1978,96.78
irl,1979,96.43
irl,1980,97.76
irl,1981,92.3
irl,1982,104.78
irl,1983,90.02
irl,1984,112.15
irl,1985,93.59
irl,1986,86.81
irl,1987,95.93
irl,1988,93.92
irl,1989,87.95
irl,1990,93.67
irl,1991,93.66
irl,1992,97.85
irl,1993,84.57
irl,1994,89.95
irl,1995,92.33
irl,1996,105.42
irl,1997,93.17
irl,1998,92.32
irl,1999,96.93
irl,2000,96.97
irl,2001,97.9
irl,2002,92.81
irl,2003,97.94
irl,2004,111.52
irl,2005,91.03
irl,2006,85.34
irl,2007,82.45
irl,2008,92.59
irl,2009,81.96
irl,2010,84.57
irl,2011,97.21
irl,2012,83.92
irl,2013,95.41
irl,2014,99.52
irl,2015,104.25
irl,2016,96.23
irl,2017,101.09
irl,2018,71.41
irl,2019,88.12
irn,1961,11.17
irn,1962,11.82
irn,1963,11.45
irn,1964,11.84
irn,1965,13.43
irn,1966,14.48
irn,1967,14.37
irn,1968,15.87
irn,1969,16.24
irn,1970,16.56
irn,1971,16.56
irn,1972,18.71
irn,1973,19.35
irn,1974,20.52
irn,1975,21.87
irn,1976,23.89
irn,1977,23.36
irn,1978,25.18
irn,1979,23.71
irn,1980,25.84
irn,1981,31.01
irn,1982,34.66
irn,1983,34.82
irn,1984,36.29
irn,1985,39.29
irn,1986,43.63
irn,1987,43.52
irn,1988,41.71
irn,1989,41.09
irn,1990,50.92
irn,1991,50.84
irn,1992,58.05
irn,1993,60.76
irn,1994,60.93
irn,1995,63.02
irn,1996,67.06
irn,1997,64.96
irn,1998,76.35
irn,1999,69.25
irn,2000,67.7
irn,2001,68.71
irn,2002,83.65
irn,2003,86.04
irn,2004,81.91
irn,2005,92.26
irn,2006,94.39
irn,2007,103.21
irn,2008,73.16
irn,2009,82.78
irn,2010,88.76
irn,2011,86.64
irn,2012,88.68
irn,2013,93.83
irn,2014,98.62
irn,2015,99.52
irn,2016,101.86
irn,2017,94.9
irn,2018,85.02
irn,2019,95.04
irq,1961,41.55
irq,1962,49.35
irq,1963,40.24
irq,1964,45.5
irq,1965,49.35
irq,1966,53
irq,1967,57.46
irq,1968,60.76
irq,1969,65.2
irq,1970,58.01
irq,1971,63.54
irq,1972,76.19
irq,1973,59.89
irq,1974,60.57
irq,1975,63.04
irq,1976,72.01
irq,1977,76.6
irq,1978,80.42
irq,1979,73.62
irq,1980,79.75
irq,1981,79.24
irq,1982,87.08
irq,1983,81.81
irq,1984,86.23
irq,1985,112.21
irq,1986,103.47
irq,1987,92.2
irq,1988,98.63
irq,1989,101.28
irq,1990,120.75
irq,1991,94.45
irq,1992,102.6
irq,1993,120.28
irq,1994,117.41
irq,1995,123.65
irq,1996,125.47
irq,1997,119.24
irq,1998,128.42
irq,1999,117.31
irq,2000,111.64
irq,2001,129.61
irq,2002,147.17
irq,2003,121.99
irq,2004,115.52
irq,2005,122.8
irq,2006,125.58
irq,2007,119.86
irq,2008,103.87
irq,2009,105.73
irq,2010,122.63
irq,2011,132.42
irq,2012,133.44
irq,2013,154.2
irq,2014,144.75999
irq,2015,76.17
irq,2016,79.07
irq,2017,75.76
irq,2018,72.73
irq,2019,127.48
isl,1961,66.44
isl,1962,52.5
isl,1963,47.59
isl,1964,45.96
isl,1965,65.72
isl,1966,23.51
isl,1967,37.74
isl,1968,32.96
isl,1969,27.68
isl,1970,31.9
isl,1971,61.27
isl,1972,46.89
isl,1973,35.01
isl,1974,69.94
isl,1975,36.51
isl,1976,40.38
isl,1977,44.66
isl,1978,71.9
isl,1979,38.94
isl,1980,83.36
isl,1981,62.02
isl,1982,78.06
isl,1983,33.13
isl,1984,103.64
isl,1985,73.73
isl,1986,91.17
isl,1987,98.11
isl,1988,60.98
isl,1989,50.58
isl,1990,51.91
isl,1991,86.77
isl,1992,68.13
isl,1993,60.38
isl,1994,72.9
isl,1995,57.04
isl,1996,76.68
isl,1997,64.56
isl,1998,81.29
isl,1999,69.12
isl,2000,74.9
isl,2001,84.39
isl,2002,71.02
isl,2003,64.87
isl,2004,89.6
isl,2005,99.32
isl,2006,104.67
isl,2007,102.12
isl,2008,101.16
isl,2009,87.28
isl,2010,102.39
isl,2011,79.12
isl,2012,92.05
isl,2013,70.14
isl,2014,81.79
isl,2015,100.47
isl,2016,117.73
isl,2017,111.79
isl,2018,82.85
isl,2019,109.87
isr,1961,30.79
isr,1962,32.14
isr,1963,35.65
isr,1964,43.38
isr,1965,43.16
isr,1966,42.68
isr,1967,50.52
isr,1968,52.6
isr,1969,53.8
isr,1970,55.02
isr,1971,63.42
isr,1972,69.51
isr,1973,69.33
isr,1974,70.76
isr,1975,69.74
isr,1976,70.64
isr,1977,71.2
isr,1978,72.78
isr,1979,71.96
isr,1980,74.3
isr,1981,73.23
isr,1982,81.89
isr,1983,84.21
isr,1984,77.52
isr,1985,78.81
isr,1986,76.49
isr,1987,84.96
isr,1988,73.38
isr,1989,79.13
isr,1990,94.94
isr,1991,76.35
isr,1992,80.62
isr,1993,79.13
isr,1994,77.03
isr,1995,90.59
isr,1996,89.39
isr,1997,85.95
isr,1998,91.61
isr,1999,89.58
isr,2000,88.69
isr,2001,86.83
isr,2002,94.61
isr,2003,89.69
isr,2004,100.83
isr,2005,99.85
isr,2006,97.81
isr,2007,99.16
isr,2008,92.61
isr,2009,99.62
isr,2010,97.29
isr,2011,97.85
isr,2012,102.69
isr,2013,103.83
isr,2014,103.2
isr,2015,97.45
isr,2016,99.35
isr,2017,97.22
isr,2018,92.53
isr,2019,96.31
ita,1961,93.63
ita,1962,94.4
ita,1963,97.14
ita,1964,101.26
ita,1965,103.28
ita,1966,103.81
ita,1967,113
ita,1968,106.04
ita,1969,110.02
ita,1970,109.44
ita,1971,107.91
ita,1972,98.68
ita,1973,109.77
ita,1974,110.33
ita,1975,112.54
ita,1976,105.11
ita,1977,106.61
ita,1978,109.25
ita,1979,118.22
ita,1980,124.44
ita,1981,118.12
ita,1982,112.52
ita,1983,129.99001
ita,1984,113.4
ita,1985,114.39
ita,1986,116.34
ita,1987,121.58
ita,1988,109.66
ita,1989,114.59
ita,1990,101.39
ita,1991,118.56
ita,1992,119
ita,1993,113.74
ita,1994,112.01
ita,1995,108.85
ita,1996,112.79
ita,1997,109.57
ita,1998,111.93
ita,1999,121.3
ita,2000,116.25
ita,2001,113.24
ita,2002,107.89
ita,2003,104.11
ita,2004,124.07
ita,2005,118.74
ita,2006,112.64
ita,2007,108.89
ita,2008,111.51
ita,2009,112.99
ita,2010,108.31
ita,2011,108.45
ita,2012,100.57
ita,2013,100.67
ita,2014,95.4
ita,2015,103.06
ita,2016,101.54
ita,2017,96.94
ita,2018,95.15
ita,2019,92.92
jam,1961,105.97
jam,1962,105.96
jam,1963,114.06
jam,1964,118.39
jam,1965,122.53
jam,1966,123.19
jam,1967,116.87
jam,1968,107.81
jam,1969,99.92
jam,1970,104.01
jam,1971,112.08
jam,1972,112.12
jam,1973,98.31
jam,1974,100.47
jam,1975,96.81
jam,1976,98.72
jam,1977,97.21
jam,1978,107.17
jam,1979,99.58
jam,1980,97.46
jam,1981,94.68
jam,1982,90.95
jam,1983,91.48
jam,1984,99.02
jam,1985,96.9
jam,1986,97.36
jam,1987,98.73
jam,1988,100.16
jam,1989,91.76
jam,1990,95.47
jam,1991,98.89
jam,1992,107.2
jam,1993,116.04
jam,1994,124.1
jam,1995,126.71
jam,1996,132.25999
jam,1997,119.25
jam,1998,113.9
jam,1999,116.7
jam,2000,103.76
jam,2001,110.04
jam,2002,105.68
jam,2003,110.54
jam,2004,105.63
jam,2005,96.24
jam,2006,109.06
jam,2007,109.72
jam,2008,97.13
jam,2009,103.66
jam,2010,93.39
jam,2011,101.27
jam,2012,102.24
jam,2013,100.8
jam,2014,100.66
jam,2015,97.29
jam,2016,102.05
jam,2017,98.85
jam,2018,102.53
jam,2019,100.22
jor,1961,39.92
jor,1962,29.65
jor,1963,31.28
jor,1964,46.75
jor,1965,41.15
jor,1966,30.73
jor,1967,38.96
jor,1968,17.68
jor,1969,19.22
jor,1970,13.3
jor,1971,17.24
jor,1972,21.6
jor,1973,10.83
jor,1974,23.23
jor,1975,13.56
jor,1976,12.99
jor,1977,14.94
jor,1978,24.42
jor,1979,16.58
jor,1980,25.49
jor,1981,23.91
jor,1982,24.81
jor,1983,27.39
jor,1984,25.18
jor,1985,31.6
jor,1986,27.82
jor,1987,32.79
jor,1988,39.15
jor,1989,34.36
jor,1990,47.01
jor,1991,37.43
jor,1992,50.62
jor,1993,36.65
jor,1994,48.32
jor,1995,48.72
jor,1996,42.98
jor,1997,42.84
jor,1998,51.2
jor,1999,39.08
jor,2000,53.28
jor,2001,45.62
jor,2002,67.6
jor,2003,58.48
jor,2004,68.42
jor,2005,72.22
jor,2006,71.85
jor,2007,66.53
jor,2008,65.27
jor,2009,73.33
jor,2010,84.37
jor,2011,87.57
jor,2012,83.28
jor,2013,86.91
jor,2014,88.76
jor,2015,103.86
jor,2016,107.38
jor,2017,87.7
jor,2018,89.56
jor,2019,87.19
jpn,1961,135.37
jpn,1962,139.41
jpn,1963,140.67999
jpn,1964,141.02
jpn,1965,141.50999
jpn,1966,144.77
jpn,1967,153.94
jpn,1968,159.75
jpn,1969,151.19
jpn,1970,144.66
jpn,1971,135.72
jpn,1972,145.42999
jpn,1973,144.00999
jpn,1974,141.37
jpn,1975,147.17999
jpn,1976,139.92999
jpn,1977,150.3
jpn,1978,144.58
jpn,1979,145.08
jpn,1980,132.07001
jpn,1981,132.52
jpn,1982,137.25
jpn,1983,135.17
jpn,1984,138.8
jpn,1985,139.96001
jpn,1986,140.66
jpn,1987,137.41
jpn,1988,129.7
jpn,1989,130.75
jpn,1990,129.34
jpn,1991,123.9
jpn,1992,129.75
jpn,1993,113.07
jpn,1994,129.21001
jpn,1995,124.54
jpn,1996,120.71
jpn,1997,121.91
jpn,1998,112.42
jpn,1999,115.3
jpn,2000,114.87
jpn,2001,113.81
jpn,2002,112.31
jpn,2003,105.72
jpn,2004,107.26
jpn,2005,109.92
jpn,2006,104.76
jpn,2007,107.78
jpn,2008,108.53
jpn,2009,104.39
jpn,2010,100.27
jpn,2011,100.36
jpn,2012,101.26
jpn,2013,100.94
jpn,2014,101.87
jpn,2015,99.92
jpn,2016,98.2
jpn,2017,98.43
jpn,2018,96.38
jpn,2019,96.38
kaz,1992,98.11
kaz,1993,72.26
kaz,1994,56.88
kaz,1995,38.21
kaz,1996,42.06
kaz,1997,45.15
kaz,1998,29.56
kaz,1999,54.06
kaz,2000,49.2
kaz,2001,63.91
kaz,2002,65.62
kaz,2003,63.81
kaz,2004,58.6
kaz,2005,64.52
kaz,2006,70.38
kaz,2007,80.86
kaz,2008,68.39
kaz,2009,87.12
kaz,2010,64.09
kaz,2011,110.84
kaz,2012,73.92
kaz,2013,92.59
kaz,2014,92.76
kaz,2015,98.51
kaz,2016,108.73
kaz,2017,114.32
kaz,2018,117.17
kaz,2019,107.91
ken,1961,18.36
ken,1962,20.02
ken,1963,20.68
ken,1964,21.46
ken,1965,21.19
ken,1966,21.64
ken,1967,22.72
ken,1968,24.37
ken,1969,25.58
ken,1970,25.94
ken,1971,25.92
ken,1972,27.7
ken,1973,29.8
ken,1974,30.82
ken,1975,31.05
ken,1976,34.12
ken,1977,36.21
ken,1978,35.57
ken,1979,37.96
ken,1980,36.61
ken,1981,38.83
ken,1982,43.15
ken,1983,43.14
ken,1984,36.7
ken,1985,44.01
ken,1986,48.79
ken,1987,45.59
ken,1988,49.62
ken,1989,53.58
ken,1990,52.43
ken,1991,55.68
ken,1992,58.74
ken,1993,56.19
ken,1994,58.71
ken,1995,59.8
ken,1996,54.31
ken,1997,54.52
ken,1998,60.54
ken,1999,64.49
ken,2000,59.61
ken,2001,66.39
ken,2002,66.66
ken,2003,67.67
ken,2004,66.62
ken,2005,79.85
ken,2006,82.81
ken,2007,83.4
ken,2008,82.93
ken,2009,84.89
ken,2010,95.1
ken,2011,86.4
ken,2012,96.39
ken,2013,101.11
ken,2014,101.59
ken,2015,101.63
ken,2016,96.78
ken,2017,95.49
ken,2018,106.97
ken,2019,112.31
kgz,1992,55.5
kgz,1993,47.09
kgz,1994,40.21
kgz,1995,38.61
kgz,1996,49.45
kgz,1997,62.09
kgz,1998,66.32
kgz,1999,74.98
kgz,2000,79.22
kgz,2001,85.87
kgz,2002,74.81
kgz,2003,80.67
kgz,2004,86.93
kgz,2005,79.59
kgz,2006,82.39
kgz,2007,85.25
kgz,2008,85.78
kgz,2009,94.66
kgz,2010,87.34
kgz,2011,88.87
kgz,2012,86.53
kgz,2013,93.71
kgz,2014,89.1
kgz,2015,104.39
kgz,2016,106.51
kgz,2017,108.41
kgz,2018,109.97
kgz,2019,114.89
khm,1961,21.88
khm,1962,19.62
khm,1963,23.99
khm,1964,25.56
khm,1965,23.57
khm,1966,22.82
khm,1967,23.84
khm,1968,29.02
khm,1969,24.11
khm,1970,31.63
khm,1971,23.96
khm,1972,18.37
khm,1973,12.46
khm,1974,9.76
khm,1975,12.39
khm,1976,12.79
khm,1977,11.95
khm,1978,11.24
khm,1979,7.85
khm,1980,15.13
khm,1981,14.14
khm,1982,17.15
khm,1983,18.25
khm,1984,13.01
khm,1985,17.16
khm,1986,19.29
khm,1987,17.73
khm,1988,22.85
khm,1989,23.46
khm,1990,22.73
khm,1991,22.2
khm,1992,21.53
khm,1993,22.15
khm,1994,21.5
khm,1995,29.26
khm,1996,29.2
khm,1997,29.56
khm,1998,29.94
khm,1999,34.19
khm,2000,34.1
khm,2001,34.46
khm,2002,32.77
khm,2003,40.29
khm,2004,37.47
khm,2005,50.99
khm,2006,55.96
khm,2007,59.65
khm,2008,66.7
khm,2009,70.53
khm,2010,76.9
khm,2011,89.33
khm,2012,93.03
khm,2013,93.81
khm,2014,94.51
khm,2015,99.08
khm,2016,106.41
khm,2017,113.67
khm,2018,120.6
khm,2019,122.7
kir,1961,37.16
kir,1962,34.16
kir,1963,30.83
kir,1964,32.78
kir,1965,43.78
kir,1966,42.92
kir,1967,49.28
kir,1968,35.97
kir,1969,36.73
kir,1970,38.85
kir,1971,44.84
kir,1972,33.44
kir,1973,44.45
kir,1974,54.53
kir,1975,32.48
kir,1976,43.14
kir,1977,43.74
kir,1978,51.1
kir,1979,46.71
kir,1980,42.48
kir,1981,53.93
kir,1982,50
kir,1983,41.19
kir,1984,60.72
kir,1985,61.13
kir,1986,65.65
kir,1987,70.12
kir,1988,74.93
kir,1989,51.68
kir,1990,42.39
kir,1991,51.44
kir,1992,52.55
kir,1993,52.63
kir,1994,53.23
kir,1995,53.44
kir,1996,62.39
kir,1997,62.62
kir,1998,65.76
kir,1999,66.26
kir,2000,61.48
kir,2001,61.87
kir,2002,62.42
kir,2003,62.93
kir,2004,78.33
kir,2005,78.87
kir,2006,92.33
kir,2007,95.71
kir,2008,96.54
kir,2009,96.73
kir,2010,97.08
kir,2011,97.14
kir,2012,98.42
kir,2013,99.93
kir,2014,99.44
kir,2015,100.16
kir,2016,100.41
kir,2017,100.76
kir,2018,91.59
kir,2019,91.45
kna,1961,916.67999
kna,1962,868.06
kna,1963,788.46002
kna,1964,840.32001
kna,1965,767.23999
kna,1966,780.22998
kna,1967,738.29999
kna,1968,725.25
kna,1969,565.28998
kna,1970,736.78003
kna,1971,627.79999
kna,1972,571.53003
kna,1973,503.01999
kna,1974,515.72998
kna,1975,518.78998
kna,1976,737.44
kna,1977,795.48999
kna,1978,815.34003
kna,1979,859.98999
kna,1980,795.33002
kna,1981,766.62
kna,1982,791.40997
kna,1983,642.94
kna,1984,689.54999
kna,1985,621.56
kna,1986,608.25
kna,1987,606.42999
kna,1988,632.58002
kna,1989,586.25
kna,1990,407.85001
kna,1991,481.12
kna,1992,645.09003
kna,1993,524.42999
kna,1994,453.76001
kna,1995,453.32999
kna,1996,496.42001
kna,1997,707.10999
kna,1998,579.66998
kna,1999,475.13
kna,2000,462.10999
kna,2001,464.23999
kna,2002,468.88
kna,2003,471.22
kna,2004,608.16998
kna,2005,282.34
kna,2006,81.8
kna,2007,86.31
kna,2008,90.22
kna,2009,88.18
kna,2010,84.95
kna,2011,105.68
kna,2012,106.07
kna,2013,106.81
kna,2014,103.21
kna,2015,99.71
kna,2016,97.08
kna,2017,102.22
kna,2018,103.03
kna,2019,103.69
kor,1961,43.89
kor,1962,41.73
kor,1963,45.36
kor,1964,54.49
kor,1965,55.3
kor,1966,59.88
kor,1967,55.31
kor,1968,56.19
kor,1969,63.45
kor,1970,62.57
kor,1971,63.75
kor,1972,64.77
kor,1973,65.61
kor,1974,68.24
kor,1975,78.13
kor,1976,87.22
kor,1977,93.19
kor,1978,100.12
kor,1979,101.24
kor,1980,81.39
kor,1981,91.63
kor,1982,95.35
kor,1983,95.36
kor,1984,95.05
kor,1985,95.61
kor,1986,98.64
kor,1987,96.39
kor,1988,103.03
kor,1989,106.63
kor,1990,101.54
kor,1991,98.52
kor,1992,103.4
kor,1993,101.5
kor,1994,100.32
kor,1995,107.58
kor,1996,109.58
kor,1997,110.08
kor,1998,105.73
kor,1999,111.94
kor,2000,116.67
kor,2001,118.14
kor,2002,108.77
kor,2003,102.88
kor,2004,111.55
kor,2005,109.68
kor,2006,107.39
kor,2007,106.14
kor,2008,109.84
kor,2009,108.95
kor,2010,101.39
kor,2011,99.75
kor,2012,97.53
kor,2013,99.81
kor,2014,105.55
kor,2015,97.72
kor,2016,96.72
kor,2017,95.85
kor,2018,96.54
kor,2019,97.38
kwt,1961,0.73
kwt,1962,0.84
kwt,1963,0.92
kwt,1964,1.06
kwt,1965,1.23
kwt,1966,1.39
kwt,1967,1.57
kwt,1968,1.85
kwt,1969,2.19
kwt,1970,2.33
kwt,1971,2.93
kwt,1972,2.58
kwt,1973,3.59
kwt,1974,4.75
kwt,1975,3.97
kwt,1976,4.47
kwt,1977,5.09
kwt,1978,5.42
kwt,1979,5.73
kwt,1980,6.47
kwt,1981,7.31
kwt,1982,6.83
kwt,1983,6.89
kwt,1984,7.59
kwt,1985,13.85
kwt,1986,18.71
kwt,1987,21.62
kwt,1988,26.03
kwt,1989,25.65
kwt,1990,19.2
kwt,1991,5.62
kwt,1992,5.85
kwt,1993,14.02
kwt,1994,17.84
kwt,1995,22.96
kwt,1996,25.63
kwt,1997,28.68
kwt,1998,30.84
kwt,1999,32.79
kwt,2000,37.26
kwt,2001,35.85
kwt,2002,39.1
kwt,2003,47.84
kwt,2004,49.76
kwt,2005,55.39
kwt,2006,63.69
kwt,2007,68.4
kwt,2008,68.56
kwt,2009,71.53
kwt,2010,75.43
kwt,2011,107.96
kwt,2012,101.55
kwt,2013,121.84
kwt,2014,109.53
kwt,2015,96.91
kwt,2016,93.56
kwt,2017,101.97
kwt,2018,98.28
kwt,2019,107.08
lao,1961,7.08
lao,1962,6.93
lao,1963,7.06
lao,1964,9.42
lao,1965,9.41
lao,1966,9.69
lao,1967,10.55
lao,1968,10.24
lao,1969,11.36
lao,1970,11.46
lao,1971,10.69
lao,1972,10.73
lao,1973,11.39
lao,1974,11.68
lao,1975,11.49
lao,1976,10.19
lao,1977,11.05
lao,1978,9.68
lao,1979,12.44
lao,1980,13.46
lao,1981,14.62
lao,1982,14.36
lao,1983,14.22
lao,1984,16.38
lao,1985,16.83
lao,1986,17.2
lao,1987,15.51
lao,1988,14.38
