geo,time,ny_adj_nnty_kd
pry,1995,16977409025.0236
pry,1996,17355534055.6999
pry,1997,16887951742.8794
pry,1998,17614333156.954
pry,1999,17086960451.4808
pry,2000,15368366131.917
pry,2001,16358904729.753
pry,2002,18616905951.8545
pry,2003,17828765954.6807
pry,2004,18693558087.3151
pry,2005,18562326035.673
pry,2006,19565245081.998
pry,2007,21687983513.1533
pry,2008,22906364607.91529
pry,2009,23001292808.4532
pry,2010,25647427710.52909
pry,2011,27156632121.8806
pry,2012,26293506558.0957
pry,2013,29089916755.0021
pry,2014,31212218578.6838
pry,2015,31829344930.7752
pry,2016,33680646804.8981
pry,2017,35750587309.5065
pry,2018,36481626750.0536
pry,2019,36407511991.2452
qat,2015,119910748903.492
rou,1990,56581800108.2108
rou,1991,51689561280.1421
rou,1992,48244387582.57809
rou,1993,50872159660.1149
rou,1994,56060321744.7158
rou,1995,59089445040.0744
rou,1996,59199934901.7844
rou,1997,59308718870.17911
rou,1998,62352877454.5183
rou,1999,62066295793.6197
rou,2000,65358953214.4852
rou,2001,69036630629.17799
rou,2002,71407253713.04401
rou,2003,74085469725.41209
rou,2004,83546062323.8353
rou,2005,92553660150.97023
rou,2006,103897070985.177
rou,2007,118092765003.888
rou,2008,135203683470.144
rou,2009,127759208829.548
rou,2010,121093159645.545
rou,2011,121358880323.853
rou,2012,122819787635.661
rou,2013,129067528343.62199
rou,2014,136632097019.457
rou,2015,142753023619.72
rou,2016,149302492286.09
rou,2017,161381834695.81201
rou,2018,168433959930.186
rou,2019,185493197826.93701
rus,1992,617242241728.80603
rus,1993,455168120337.69598
rus,1994,361512918684.84003
rus,1995,328804384119.93597
rus,1996,393431709171.75293
rus,1997,408731154850.45801
rus,1998,382324974335.92706
rus,1999,461162394989.43402
rus,2000,564306403268.68201
rus,2001,580144778691.54395
rus,2002,600066439016.43604
rus,2003,642151180720.01697
rus,2004,738217418061.47083
rus,2005,817649292092.26892
rus,2006,917245885250.05603
rus,2007,1047256336941.34998
rus,2008,1101542075832.96997
rus,2009,907626342996.2627
rus,2010,1015426449922.56006
rus,2011,1112722758985.66992
rus,2012,1158008824608.20996
rus,2013,1153843373140.27002
rus,2014,1149055219800.09009
rus,2015,1082231041052.67004
rus,2016,1042266850169.05005
rus,2017,1074811046283.88
rus,2018,1133272941817.22998
rus,2019,1131118309583.67993
rwa,1980,1395088799.67632
rwa,1981,1563038261.07039
rwa,1982,1541200600.13171
rwa,1983,1767091653.04841
rwa,1984,1658268052.00497
rwa,1985,1645737555.54147
rwa,1986,1769365753.85912
rwa,1987,1659633466.18721
rwa,1988,1797852223.3812
rwa,1989,1768306523.66238
rwa,1990,1762258955.41532
rwa,1991,1867184754.6529
rwa,1992,1913663349.18115
rwa,1993,1799750865.48436
rwa,1994,712912829.29988
rwa,1995,1106104057.36491
rwa,1996,1213006128.64825
rwa,1997,1492683754.43567
rwa,1998,1613673270.96961
rwa,1999,2051886226.55918
rwa,2000,2318551041.09646
rwa,2001,2446037641.17289
rwa,2002,2735597211.52181
rwa,2003,2630351053.25085
rwa,2004,2928448670.44848
rwa,2005,3266828247.43252
rwa,2006,3741193617.79836
rwa,2007,4018981510.04147
rwa,2008,4063836787.83435
rwa,2009,4409142908.92411
rwa,2010,4715514295.18029
rwa,2011,5161216418.73073
rwa,2012,5560749928.31178
rwa,2013,5816002911.47882
rwa,2014,6206639779.09801
rwa,2015,6918785862.54982
rwa,2016,7251956802.51366
rwa,2017,7478603998.0534
rwa,2018,8135467828.97796
rwa,2019,8942115891.8084
sau,2000,232160317145.83801
sau,2001,228580685657.68399
sau,2002,252297366223.70999
sau,2003,264235014024.60999
sau,2004,303976258014.97699
sau,2005,353740534743.86102
sau,2006,395749615359.50201
sau,2007,426116360365.40894
sau,2008,491658260974.68701
sau,2009,433278217364.32098
sau,2010,490273595016.49402
sau,2011,571918302818.26892
sau,2012,602800288044.81897
sau,2013,602612248946.95898
sau,2014,601749750953.01099
sau,2015,535428713119.22998
sau,2016,527477280994.60602
sau,2017,550683130300.474
sau,2018,588933181434.01099
sau,2019,605549166339.40002
sdn,2011,41266010686.7519
sdn,2012,38459517123.15111
sdn,2013,38926854995.6172
sdn,2014,45141267636.3511
sdn,2015,46036445778.6732
sdn,2016,47924054501.4303
sdn,2017,47630608836.6459
sdn,2018,44497268865.5128
sdn,2019,44585291996.5026
sen,1971,4298882617.27209
sen,1972,4558868187.29892
sen,1973,4220285980.44015
sen,1974,4583688936.89661
sen,1975,4766517027.59435
sen,1976,5084061694.52522
sen,1977,5084585967.35264
sen,1978,4908382351.85485
sen,1979,5161293475.34568
sen,1980,5064082338.43278
sen,1981,5509722067.69893
sen,1982,5390364515.79526
sen,1983,4988761424.01691
sen,1984,5466834457.65148
sen,1985,6029645330.16245
sen,1986,6393321641.01645
sen,1987,6823466240.91072
sen,1988,6483024730.28838
sen,1989,6444513900.45393
sen,1990,6538190244.33916
sen,1991,6713617291.12836
sen,1992,6839407612.13137
sen,1993,6778976394.15172
sen,1994,6012726050.32537
sen,1995,6527931159.02224
sen,1996,6598411896.84829
sen,1997,7028536833.11253
sen,1998,7277325119.01468
sen,1999,8204093153.40915
sen,2000,8229309323.65815
sen,2001,9095617050.82842
sen,2002,8834306003.43967
sen,2003,9624998429.82652
sen,2004,9787302681.80201
sen,2005,10405819699.5081
sen,2006,10675529375.0602
sen,2007,11069844461.2916
sen,2008,11062897025.0998
sen,2009,11926481607.6712
sen,2010,12426175885.2849
sen,2011,12226262538.4303
sen,2012,12349534724.1712
sen,2013,13097468286.5327
sen,2014,14312253170.3011
sen,2015,15572480996.1905
sen,2016,16810956912.6228
sen,2017,18188663870.7051
sen,2018,19026107277.2695
sen,2019,19998780410.1169
sgp,2015,240425680570.16101
slb,1980,570537635.54987
slb,1981,600185705.10985
slb,1982,572207541.24867
slb,1983,593210434.61855
slb,1984,594730946.98071
slb,1985,580351934.10267
slb,1986,552136980.43964
slb,1987,576641741.45838
slb,1988,605512175.62291
slb,1989,623359357.87472
slb,1990,810842970.63325
slb,1991,659725554.45585
slb,1992,755834640.13656
slb,1993,885453789.5282
slb,1994,1117263498.80128
slb,1995,1235833075.38805
slb,1996,995704382.53638
slb,1997,1032795367.85744
slb,1998,881345309.22153
slb,1999,890954396.23766
slb,2000,732932652.53794
slb,2001,621565854.50249
slb,2002,651472550.99131
slb,2003,687379460.42748
slb,2004,738281034.91109
slb,2005,731271489.25898
slb,2006,755612428.10787
slb,2007,801597604.22381
slb,2008,797378777.46515
slb,2009,872358307.74708
slb,2010,946737874.44916
slb,2011,1005782706.37906
slb,2012,1029338217.31214
slb,2013,1112359428.04322
slb,2014,1100378294.55096
slb,2015,1152703108.50729
slb,2016,1277487138.09691
slb,2017,1278263990.89317
slb,2018,1288107359.44027
slb,2019,1380604554.85724
sle,2001,1454193227.91405
sle,2002,1785852863.56207
sle,2003,1861687185.00473
sle,2004,2039456085.9199
sle,2005,2181773635.92646
sle,2006,2327810368.96216
sle,2007,2603392181.42528
sle,2008,2838120408.6486
sle,2009,3042183305.36054
sle,2010,3021071886.00365
sle,2011,3106085138.94894
sle,2012,3850897775.27149
sle,2013,4290084333.87725
sle,2014,3842348589.44539
sle,2015,3536709016.98819
sle,2016,3226055376.32078
sle,2017,3995564706.41423
sle,2018,4280451133.50823
sle,2019,4710893022.70957
slv,1990,11922757147.0976
slv,1991,12164106704.3068
slv,1992,13160049666.2006
slv,1993,14318507990.4336
slv,1994,15293343977.6929
slv,1995,16358977458.743
slv,1996,16310963142.6862
slv,1997,16765416832.3013
slv,1998,17365892464.1547
slv,1999,17268639421.1648
slv,2000,17184255940.6327
slv,2001,17320219783.892
slv,2002,17444329448.6984
slv,2003,17404410630.4107
slv,2004,17189712116.1078
slv,2005,17779095696.6209
slv,2006,18484451345.8986
slv,2007,18536518583.6654
slv,2008,18231412444.7138
slv,2009,17441638840.8206
slv,2010,17604860634.7686
slv,2011,18264876813.0434
slv,2012,18449061443.2065
slv,2013,18720222860.0384
slv,2014,18644211674.9698
slv,2015,19474788234.284
slv,2016,19889388293.1852
slv,2017,19928188136.671
slv,2018,19864297200.865
slv,2019,20959765542.1105
som,2015,2705108876.36758
srb,2006,28412885970.549
srb,2007,30323780605.7029
srb,2008,32124474937.5005
srb,2009,31852158905.415
srb,2010,30729384815.818
srb,2011,30798198413.4515
srb,2012,28207963020.1501
srb,2013,29240456299.9582
srb,2014,28299418966.3716
srb,2015,32535977016.4452
srb,2016,33361413928.2932
srb,2017,33529857539.0539
srb,2018,35495576942.6564
srb,2019,36906383926.24249
ssd,2012,12264854604.7588
ssd,2013,7887745529.44401
ssd,2014,9527607874.59762
ssd,2015,8665544598.11276
stp,2015,174332619.62552
sur,2015,4170836068.04439
svk,1995,29358519737.6874
svk,1996,31570810116.1477
svk,1997,34410433661.3327
svk,1998,36238142591.6955
svk,1999,36124935157.6573
svk,2000,37001788392.9479
svk,2001,39077308912.361
svk,2002,41250710336.8939
svk,2003,41724360818.0182
svk,2004,45660059184.69849
svk,2005,50536858790.72089
svk,2006,55072693737.8174
svk,2007,61486033400.4862
svk,2008,64789357180.5871
svk,2009,61107500463.8661
svk,2010,64316937217.55009
svk,2011,64397965654.5174
svk,2012,66328660109.5369
svk,2013,66973185664.4935
svk,2014,68578279567.2246
svk,2015,71268253594.838
svk,2016,72012367468.2923
svk,2017,74473559045.79228
svk,2018,77684801039.34801
svk,2019,79240072480.9847
svn,1995,21995757818.5742
svn,1996,22553148680.72549
svn,1997,23665926595.6338
svn,1998,24458667540.8019
svn,1999,25977011324.9047
svn,2000,25934140224.1591
svn,2001,27199107442.828
svn,2002,28369236220.59629
svn,2003,29298364229.6557
svn,2004,30189584281.3737
svn,2005,31056157881.5902
svn,2006,32721350770.19189
svn,2007,35016649938.1625
svn,2008,35701159593.0001
svn,2009,33413646748.33
svn,2010,33047777325.9869
svn,2011,32942458323.2132
svn,2012,31349640123.02069
svn,2013,31246040356.1483
svn,2014,32636392857.4604
svn,2015,32797613374.3359
svn,2016,34475659016.8651
svn,2017,36603937779.8909
svn,2018,38719646325.1576
svn,2019,40289717803.1358
swe,1970,186142880255.23401
swe,1971,187877424675.27802
swe,1972,192358102779.53296
swe,1973,199561875909.58896
swe,1974,199694863672.92599
swe,1975,209468578730.358
swe,1976,211241870248.23096
swe,1977,203754216711.64999
swe,1978,204991432045.384
swe,1979,211304524017.702
swe,1980,213647085626.784
swe,1981,213829852388.20999
swe,1982,212712482181.98697
swe,1983,214881973343.72696
swe,1984,226399778492.48401
swe,1985,230315808519
swe,1986,242740113436.061
swe,1987,250615112641.01801
swe,1988,256023328539.45401
swe,1989,260458246481.66296
swe,1990,259474178694.60199
swe,1991,257554708694.71701
swe,1992,250710375753.19199
swe,1993,239421549704.64999
swe,1994,255699459715.298
swe,1995,270403464352.47696
swe,1996,272828908682.30496
swe,1997,279493060461.66498
swe,1998,291625459846.11499
swe,1999,304639153819.37097
swe,2000,316217050781.29797
swe,2001,316881754137.05798
swe,2002,320764933535.77893
swe,2003,333775900964.80701
swe,2004,343051275578.04199
swe,2005,353213486888.505
swe,2006,376065642259.14093
swe,2007,393164287563.65894
swe,2008,389967034259.302
swe,2009,364402928194.62701
swe,2010,388878505415.71503
swe,2011,397442786032.51001
swe,2012,395394826795.96802
swe,2013,400013340492.70099
swe,2014,410506179417.44
swe,2015,425063874818.51099
swe,2016,432926066884.52197
swe,2017,447348042621.37903
swe,2018,452792173248.62201
swe,2019,468907987957.69098
swz,1990,1543068312.4289
swz,1991,1617574207.94396
swz,1992,1683716288.17834
swz,1993,1692330041.71454
swz,1994,1678561410.51151
swz,1995,1838806260.94207
swz,1996,1889627246.57632
swz,1997,2001698495.73106
swz,1998,1949061154.21852
swz,1999,1959061484.86363
swz,2000,2071273488.40907
swz,2001,2251093975.36431
swz,2002,2209257825.83046
swz,2003,2318642214.27114
swz,2004,2416627796.83299
swz,2005,2807526458.85851
swz,2006,2786874450.32939
swz,2007,2839060416.1423
swz,2008,2672902191.04963
swz,2009,2735195746.6857
swz,2010,2704800473.81896
swz,2011,2728369764.53454
swz,2012,2922146231.92634
swz,2013,3136874799.78688
swz,2014,3205815807.60195
swz,2015,3265753505.11357
swz,2016,3229767357.34915
swz,2017,3220749411.63001
swz,2018,3447151171.4316
swz,2019,3338328487.96309
syc,2012,813726011.49718
syc,2013,945475043.75481
syc,2014,1065455707.0011
syc,2015,1113001312.50935
syc,2016,1069987940.07552
syc,2017,1193874377.24342
syr,2015,14182542707.039
tca,2015,852334340.88883
tcd,2007,4632134266.172
tcd,2008,4615939410.65699
tcd,2009,6655603102.46404
tcd,2010,7407365332.74244
tcd,2011,7106582706.37454
tcd,2012,8080155815.89306
tcd,2013,8484853569.04258
tcd,2014,9031712243.55241
tcd,2015,8386630140.17016
tcd,2016,7766665488.17414
tcd,2017,6579384188.08282
tcd,2018,7186383538.19079
tcd,2019,7524727236.7635
tgo,1971,1033643749.38384
tgo,1972,1047802571.71568
tgo,1973,1071348016.48012
tgo,1974,1775528419.13802
tgo,1975,1086204459.0596
tgo,1976,1446348378.72446
tgo,1977,1453431622.26149
tgo,1978,1589604354.49074
tgo,1979,1451627346.88548
tgo,1980,1502522446.68159
tgo,1981,1434722191.25752
tgo,1982,1325440865.16929
tgo,1983,1271590758.97433
tgo,1984,1418454406.06402
tgo,1985,1568122615.72908
tgo,1986,1652142933.45786
tgo,1987,1642818731.71794
tgo,1988,1810544474.49353
tgo,1989,1877599897.11457
tgo,1990,1953967896.06494
tgo,1991,1854299452.36241
tgo,1992,1833397371.04196
tgo,1993,1312576736.56027
tgo,1994,1454294491.7559
tgo,1995,1592236012.98379
tgo,1996,1943398722.84797
tgo,1997,1960820849.79341
tgo,1998,2204536689.1784
tgo,1999,2324939858.08756
tgo,2000,2419007287.62669
tgo,2001,2415273308.55226
tgo,2002,2558254318.98521
tgo,2003,2725317103.44783
tgo,2004,2756301502.04611
tgo,2005,2393349076.62019
tgo,2006,2414301080.05583
tgo,2007,2321331302.77053
tgo,2008,2344054825.92075
tgo,2009,2443550926.93757
tgo,2010,2586150330.15773
tgo,2011,2678657587.37992
tgo,2012,2542796213.64365
tgo,2013,2980335642.75388
tgo,2014,3245000773.65338
tgo,2015,3644140432.68889
tgo,2016,4043108030.59231
tgo,2017,4253592801.38685
tgo,2018,4589364862.74029
tgo,2019,4910164612.51187
tha,2015,306217884897.46802
tjk,2015,8862437595.00487
tls,2015,1527012242.89817
tls,2016,1496163039.04555
tls,2017,1526016223.85495
tls,2018,1127830643.54042
tls,2019,1719098292.57365
ton,2015,-93186773.18558
tto,2015,20657003879.0147
tun,1970,4222849147.89697
tun,1971,4604921732.80859
tun,1972,5517981003.57542
tun,1973,5428968620.57094
tun,1974,6051225349.07983
tun,1975,6325808491.52979
tun,1976,6516570761.56474
tun,1977,6570226039.28643
tun,1978,7168744177.08963
tun,1979,7513470113.22533
tun,1980,8013434778.62428
tun,1981,8341663792.51932
tun,1982,8432764755.86011
tun,1983,8854462106.26012
tun,1984,9146896972.18191
tun,1985,9220987627.53483
tun,1986,8979077193.97371
tun,1987,9545429256.49853
tun,1988,9676739763.10277
tun,1989,9905581363.32565
tun,1990,10880177192.1773
tun,1991,11242871185.2534
tun,1992,11060342950.8937
tun,1993,10982022921.341
tun,1994,11473484326.6878
tun,1995,11791870727.3573
tun,1996,12699973556.166
tun,1997,13613496048.6697
tun,1998,14425269749.97
tun,1999,15272998808.0728
tun,2000,15551813530.3538
tun,2001,17427527999.3376
tun,2002,17728067470.1888
tun,2003,18574648698.4236
tun,2004,19386026270.95869
tun,2005,20055026664.8088
tun,2006,20822722623.2234
tun,2007,21806329804.2734
tun,2008,21628274908.0528
tun,2009,23452879377.6579
tun,2010,32506812669.5233
tun,2011,30573266974.1486
tun,2012,31523528267.3352
tun,2013,33970378420.5336
tun,2014,37143892535.9952
tun,2015,39945156304.2997
tun,2016,42112659753.55009
tun,2017,44524534203.9616
tun,2018,45486585917.5307
tur,2015,727016020422.16614
tza,1990,8179390978.36206
tza,1991,8702292028.44114
tza,1992,8278880932.4259
tza,1993,8006356787.80376
tza,1994,8448744289.47641
tza,1995,9257921433.85806
tza,1996,9988303981.42905
tza,1997,11263028069.8013
tza,1998,13294916631.2546
tza,1999,14250483409.2492
tza,2000,15013227080.0135
tza,2001,15945693620.392
tza,2002,17829649180.6283
tza,2003,18707417857.1761
tza,2004,20072735604.242
tza,2005,22150399922.9308
tza,2006,24297800311.043
tza,2007,25224758750.2783
tza,2008,25837214826.0919
tza,2009,26635198589.4468
tza,2010,27265352056.9101
tza,2011,27996375197.33229
tza,2012,27654083216.0429
tza,2013,31913170532.3431
tza,2014,35428047720.5937
tza,2015,39066296520.3238
tza,2016,42701388782.1302
tza,2017,46265584439.0579
tza,2018,48966801572.404
tza,2019,52104934876.3354
uga,1982,3088659863.20188
uga,1983,4060613512.42961
uga,1984,4642687154.54712
uga,1985,4602185554.14292
uga,1986,4353802804.95646
uga,1987,4799294217.55099
uga,1988,5232116676.32799
uga,1989,5264470466.31736
uga,1990,5015229449.4005
uga,1991,4772321163.3461
uga,1992,4437614758.52734
uga,1993,5645392446.97379
uga,1994,6312017458.75785
uga,1995,7456550149.55136
uga,1996,7919030858.83674
uga,1997,8745517908.72306
uga,1998,8826841577.5002
uga,1999,9981112813.07588
uga,2000,9761469455.72399
uga,2001,9857592092.42067
uga,2002,10353600911.5965
uga,2003,10053285607.9418
uga,2004,11597769722.7051
uga,2005,12516841380.8243
uga,2006,13978660073.8438
uga,2007,14690279783.8055
uga,2008,15523789159.6138
uga,2009,18321576197.5492
uga,2010,19454395202.8552
uga,2011,20177580730.5317
uga,2012,19903771707.1461
uga,2013,20942661180.6422
uga,2014,23513516795.4155
uga,2015,24604393088.6474
uga,2016,26227004023.9187
uga,2017,27361181948.351
uga,2018,31508828518.8456
uga,2019,34260634145.2767
ukr,1995,46841309743.1933
ukr,1996,41408904706.995
ukr,1997,41526483016.2907
ukr,1998,41813118864.5813
ukr,1999,43365497259.0979
ukr,2000,43595069903.4367
ukr,2001,47661412603.07369
ukr,2002,50525737956.8081
ukr,2003,56138599226.2555
ukr,2004,65305791099.9231
ukr,2005,71514372076.73109
ukr,2006,78599321712.65198
ukr,2007,91512772234.3356
ukr,2008,95872966014.4986
ukr,2009,72387254227.6087
ukr,2010,79545733625.53758
ukr,2011,86018444782.703
ukr,2012,94471083665.5139
ukr,2013,94896425263.99501
ukr,2014,87369189704.36598
ukr,2015,82888403534.69189
ukr,2016,82603934180.43518
ukr,2017,89383253492.7637
ukr,2018,92526961918.02768
ukr,2019,95696992814.43088
ury,1971,16893454930.2431
ury,1972,16275986583.0333
ury,1973,15416255515.9016
ury,1974,16114398243.9486
ury,1975,16761330150.6522
ury,1976,17910034404.4364
ury,1977,18026494972.23009
ury,1978,19320169091.0466
ury,1979,20939172108.096
ury,1980,21306171371.2443
ury,1981,22626490648.9031
ury,1982,20066718060.6483
ury,1983,15897346707.8973
ury,1984,15541748752.5165
ury,1985,15536823559.2142
ury,1986,17818503854.5632
ury,1987,19865469793.5489
ury,1988,20267628411.84209
ury,1989,20613369056.1613
ury,1990,19934102204.2921
ury,1991,21303833561.3875
ury,1992,23599320058.0185
ury,1993,24858745784.0323
ury,1994,27038108771.25949
ury,1995,26500157487.7529
ury,1996,28140698785.7215
ury,1997,29199919782.3543
ury,1998,30796132072.2335
ury,1999,30012813305.0766
ury,2000,29166089605.8781
ury,2001,28264556596.2787
ury,2002,26549848792.0558
ury,2003,25263617558.0069
ury,2004,26327647475.6236
ury,2005,28130200162.8444
ury,2006,29276948801.4198
ury,2007,31449199369.4187
ury,2008,33608561885.8209
ury,2009,35291962916.215
ury,2010,38171118465.09409
ury,2011,40643396718.765
ury,2012,40187987630.7944
ury,2013,43679304993.6019
ury,2014,44490220246.5139
ury,2015,45121352751.42911
ury,2016,47708985809.7944
ury,2017,48220445168.0139
ury,2018,48366199020.7648
ury,2019,49106940770.3641
usa,1970,4629538459108.12012
usa,1971,4752490480698.71973
usa,1972,5016467119965.86035
usa,1973,5292168883951.21973
usa,1974,5067119497889.70996
usa,1975,5049820651906.74023
usa,1976,5301013396131.74023
usa,1977,5515473150944.62012
usa,1978,5797641978683.54004
usa,1979,5761333558458.38965
usa,1980,5629623317551.12012
usa,1981,5862163340305.03027
usa,1982,5945513707667.71973
usa,1983,6117521738089.13965
usa,1984,6615888899762.96973
usa,1985,6889926860997.92969
usa,1986,7123667114115.03027
usa,1987,7389721060083.03027
usa,1988,7830865285666.81934
usa,1989,7994573274617.24023
usa,1990,8095206775929.12012
usa,1991,8123129830714.67871
usa,1992,8400719543749.9502
usa,1993,8584518925000.21094
usa,1994,8974588832158.51758
usa,1995,9296266408528.91016
usa,1996,9699726124242
usa,1997,10232125790170.90039
usa,1998,10836120818386.90039
usa,1999,11286400221723.69922
usa,2000,11725930082281.30078
usa,2001,11893939973174.59961
usa,2002,12075004152058.69922
usa,2003,12327908192226.19922
usa,2004,12778112783073.40039
usa,2005,13153914737020.40039
usa,2006,13619074013007.40039
usa,2007,13668949964547.19922
usa,2008,13304943093075.69922
usa,2009,13149800325928.69922
usa,2010,13723639050585.59961
usa,2011,13993449356813.5
usa,2012,14534124117938.90039
usa,2013,14735348100251.59961
usa,2014,15216346157618.69922
usa,2015,15735878732519.30078
usa,2016,15891325399879.59961
usa,2017,16306310299969
usa,2018,16749223792042.40039
usa,2019,17062744247301.5
uzb,2015,74267342004.1011
vct,2015,612907708.16495
vnm,1994,39934719005.3094
vnm,1995,44532686850.06049
vnm,1996,47706627212.0254
vnm,1997,51789871256.29369
vnm,1998,55141604899.4351
vnm,1999,57394520619.0898
vnm,2000,58247407664.7738
vnm,2001,61693478027.8851
vnm,2002,65000078143.4896
vnm,2003,67134883998.5406
vnm,2004,69244535229.6118
vnm,2005,74834371193.74318
vnm,2006,79813627850.01198
vnm,2007,86060733035.3244
vnm,2008,91072620401.76227
vnm,2009,95456866345.3313
vnm,2010,108192796962.69901
vnm,2011,114425447490.491
vnm,2012,126496089514.869
vnm,2013,134412994501.924
vnm,2014,144215840759.22299
vnm,2015,152653724382.276
vnm,2016,164986600495.522
vnm,2017,178408771377.327
vnm,2018,194643687059.86801
vnm,2019,207451364972.814
vut,2002,397805391.20091
vut,2003,413464424.27309
vut,2004,428590289.22828
vut,2005,442804037.48565
vut,2006,492949393.76251
vut,2007,508032037.79205
vut,2008,571508579.31429
vut,2009,543266297.97744
vut,2010,542907470.31362
vut,2011,574538415.92951
vut,2012,561875231.53113
vut,2013,609077440.13446
vut,2014,644445878.04014
vut,2015,666622036.6104
vut,2016,721606622.57888
vut,2017,754464390.42002
vut,2018,871601673.94125
vut,2019,916030717.74022
wsm,2015,676662199.81465
yem,2015,38955976734.8403
zaf,1971,76873341591.8586
zaf,1972,80555882174.2984
zaf,1973,91752925903.36659
zaf,1974,96652822214.68201
zaf,1975,91165077811.42307
zaf,1976,89545730330.59669
zaf,1977,88921375272.9552
zaf,1978,93290153073.6402
zaf,1979,96136248758.5435
zaf,1980,105896373034.683
zaf,1981,106475646399.203
zaf,1982,106866590967.70399
zaf,1983,109052043276.08099
zaf,1984,118493858009.31799
zaf,1985,111220088637.332
zaf,1986,109187734103.498
zaf,1987,117093873712.895
zaf,1988,121454547395.45
zaf,1989,125109397005.63
zaf,1990,126086095773.993
zaf,1991,128844138825.024
zaf,1992,131379945936.187
zaf,1993,138785831103.18799
zaf,1994,142365792162.82501
zaf,1995,149619863047.237
zaf,1996,155613900458.62601
zaf,1997,160284068621.47198
zaf,1998,161704723419.81799
zaf,1999,163876772193.203
zaf,2000,172188507552.48199
zaf,2001,175745457101.85199
zaf,2002,189626868341.89096
zaf,2003,200743327184.51501
zaf,2004,209155399788.14999
zaf,2005,223503425282.336
zaf,2006,237828163484.76401
zaf,2007,246004446548.259
zaf,2008,237941469769.89801
zaf,2009,249289175546.14096
zaf,2010,258072122933.71399
zaf,2011,265090071406.151
zaf,2012,269186889164.90799
zaf,2013,273617769388.65601
zaf,2014,277844264778.255
zaf,2015,287344216152.21002
zaf,2016,286771725907.68402
zaf,2017,294101727178.56598
zaf,2018,296009495034.95001
zaf,2019,299810613240.66998
zmb,2015,16669542612.4265
zwe,2009,9473852898.17195
zwe,2010,10889790068.9164
zwe,2011,11744674946.886
zwe,2012,14292550091.0768
zwe,2013,15078985238.2037
zwe,2014,15319006953.8057
zwe,2015,17277047389.0287
zwe,2016,17122355408.7562
zwe,2017,17717197170.8605
zwe,2018,16764657674.9355
