geo,time,en_atm_meth_eg_zs
sur,2007,56.73077
sur,2008,57.14286
svk,1970,20.77116
svk,1971,20.4176
svk,1972,20.44333
svk,1973,19.84223
svk,1974,19.48087
svk,1975,20.25259
svk,1976,20.00852
svk,1977,20.34681
svk,1978,21.77119
svk,1979,21.02163
svk,1980,18.61481
svk,1981,18.58014
svk,1982,18.6045
svk,1983,18.44959
svk,1984,18.69085
svk,1985,18.53645
svk,1986,18.17047
svk,1987,17.90454
svk,1988,18.77346
svk,1989,17.96374
svk,1990,37.19745
svk,1991,37.84135
svk,1992,39.88996
svk,1993,41.54303
svk,1994,44.05705
svk,1995,45.52846
svk,1996,45.58587
svk,1997,45.19868
svk,1998,47.46622
svk,1999,49.29825
svk,2000,48.14815
svk,2001,47.53788
svk,2002,45.19231
svk,2003,44.83431
svk,2004,47.08171
svk,2005,48.11133
svk,2006,45.75569
svk,2007,45.31915
svk,2008,46.23431
svn,1970,20.29133
svn,1971,19.82058
svn,1972,19.71664
svn,1973,19.57133
svn,1974,18.97423
svn,1975,21.06841
svn,1976,21.03207
svn,1977,21.7183
svn,1978,21.92346
svn,1979,22.14788
svn,1980,20.33047
svn,1981,22.15521
svn,1982,23.02443
svn,1983,24.62898
svn,1984,25.36909
svn,1985,26.36585
svn,1986,27.13194
svn,1987,27.07699
svn,1988,26.55048
svn,1989,27.18819
svn,1990,20.62937
svn,1991,20.43011
svn,1992,22.83465
svn,1993,21.65354
svn,1994,21.2
svn,1995,21.42857
svn,1996,20.86614
svn,1997,21.8254
svn,1998,21.6
svn,1999,21.75732
svn,2000,21.07438
svn,2001,19.4332
svn,2002,20.96774
svn,2003,21.42857
svn,2004,21.95122
svn,2005,21.90083
svn,2006,22.26891
svn,2007,22.64957
svn,2008,22.94372
swe,1970,6.22092
swe,1971,6.04378
swe,1972,5.74223
swe,1973,6.41214
swe,1974,5.74375
swe,1975,6.27242
swe,1976,6.33238
swe,1977,6.32214
swe,1978,6.59093
swe,1979,6.83435
swe,1980,6.99697
swe,1981,7.28971
swe,1982,6.93468
swe,1983,6.96695
swe,1984,7.1911
swe,1985,7.97149
swe,1986,8.45884
swe,1987,8.89833
swe,1988,8.75573
swe,1989,8.81914
swe,1990,6.98225
swe,1991,7.36342
swe,1992,7.14286
swe,1993,7.20189
swe,1994,7.30539
swe,1995,7.43902
swe,1996,7.70171
swe,1997,7.28395
swe,1998,7.21519
swe,1999,7.04961
swe,2000,7.12366
swe,2001,7.11354
swe,2002,7.34463
swe,2003,7.56914
swe,2004,7.70349
swe,2005,7.96992
swe,2006,7.87037
swe,2007,8.22581
swe,2008,8.47458
swz,1970,7.45442
swz,1971,7.43016
swz,1972,7.44081
swz,1973,7.44062
swz,1974,7.48695
swz,1975,7.82521
swz,1976,7.73402
swz,1977,8.08291
swz,1978,8.26477
swz,1979,8.4076
swz,1980,7.85196
swz,1981,7.86437
swz,1982,8.12687
swz,1983,8.05223
swz,1984,8.41361
swz,1985,8.36314
swz,1986,8.35159
swz,1987,8.37122
swz,1988,8.43321
swz,1989,8.17541
swz,1990,16.27907
swz,1991,15.78947
swz,1992,16.05839
swz,1993,18.25397
swz,1994,18.60465
swz,1995,18.93939
swz,1996,19.85294
swz,1997,21.58273
swz,1998,22.69504
swz,1999,24.64789
swz,2000,25.69444
swz,2001,27.33813
swz,2002,27.46479
swz,2003,26.84564
swz,2004,27.33333
swz,2005,27.45098
swz,2006,26.71233
swz,2007,24.4898
swz,2008,22.91667
syc,1970,4.16509
syc,1971,3.94921
syc,1972,3.83065
syc,1973,3.73394
syc,1974,3.81894
syc,1975,3.63602
syc,1976,2.92059
syc,1977,2.70738
syc,1978,2.90969
syc,1979,3.93352
syc,1980,3.90953
syc,1981,2.6042
syc,1982,2.08351
syc,1983,3.39936
syc,1984,3.19674
syc,1985,3.42805
syc,1986,3.12872
syc,1987,3.07348
syc,1988,6.07596
syc,1989,5.60537
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,0
syc,1997,0
syc,1998,0
syc,1999,0
syc,2000,0
syc,2001,0
syc,2002,0
syc,2003,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syr,1970,20.64622
syr,1971,22.30968
syr,1972,23.64807
syr,1973,22.78459
syr,1974,23.49441
syr,1975,27.465
syr,1976,31.34126
syr,1977,31.01267
syr,1978,32.56646
syr,1979,27.04576
syr,1980,26.13972
syr,1981,26.82742
syr,1982,25.54339
syr,1983,24.49947
syr,1984,24.81648
syr,1985,25.56671
syr,1986,21.52254
syr,1987,51.70655
syr,1988,48.32305
syr,1989,46.09298
syr,1990,76.09737
syr,1991,77.08565
syr,1992,78.32289
syr,1993,80.93489
syr,1994,81.22653
syr,1995,81.45968
syr,1996,80.66412
syr,1997,79.86498
syr,1998,78.75073
syr,1999,78.65334
syr,2000,78.33924
syr,2001,78.24497
syr,2002,76.95881
syr,2003,75.29006
syr,2004,73.35443
syr,2005,71.54289
syr,2006,70.32094
syr,2007,69.23563
syr,2008,69.87448
tca,1970,4.83836
tca,1971,4.78925
tca,1972,4.62835
tca,1973,5.63966
tca,1974,5.72025
tca,1975,5.85313
tca,1976,5.86935
tca,1977,5.65549
tca,1978,5.82942
tca,1979,6.01551
tca,1980,5.73217
tca,1981,5.52934
tca,1982,5.55172
tca,1983,5.66645
tca,1984,5.29699
tca,1985,5.3261
tca,1986,5.27553
tca,1987,5.09754
tca,1988,5.3715
tca,1989,5.20866
tcd,1970,6.82181
tcd,1971,7.04486
tcd,1972,6.9473
tcd,1973,7.34945
tcd,1974,9.65673
tcd,1975,9.08772
tcd,1976,8.85629
tcd,1977,7.91977
tcd,1978,8.70923
tcd,1979,8.89878
tcd,1980,8.09445
tcd,1981,9.14321
tcd,1982,8.41092
tcd,1983,8.72367
tcd,1984,9.85876
tcd,1985,10.26305
tcd,1986,10.1978
tcd,1987,9.87317
tcd,1988,9.81799
tcd,1989,9.10839
tcd,1990,3.96476
tcd,1991,2.69663
tcd,1992,2.65805
tcd,1993,2.62069
tcd,1994,2.57596
tcd,1995,2.52525
tcd,1996,2.34957
tcd,1997,2.33723
tcd,1998,2.31556
tcd,1999,2.22447
tcd,2000,2.10576
tcd,2001,9.65358
tcd,2002,15.04854
tcd,2003,19.42029
tcd,2004,23.06931
tcd,2005,25.87811
tcd,2006,24.10317
tcd,2007,22.03341
tcd,2008,20.2546
tgo,1970,27.44441
tgo,1971,28.43769
tgo,1972,28.86073
tgo,1973,27.6731
tgo,1974,33.07557
tgo,1975,31.031
tgo,1976,30.31087
tgo,1977,26.83403
tgo,1978,30.21603
tgo,1979,28.9043
tgo,1980,25.0225
tgo,1981,29.11418
tgo,1982,25.71596
tgo,1983,28.3566
tgo,1984,28.49421
tgo,1985,30.60637
tgo,1986,30.16124
tgo,1987,29.55399
tgo,1988,29.94092
tgo,1989,28.95175
tgo,1990,35.46798
tgo,1991,36.41026
tgo,1992,37.63441
tgo,1993,38.82979
tgo,1994,39.79058
tgo,1995,43.4555
tgo,1996,40.72165
tgo,1997,37.67442
tgo,1998,36.06557
tgo,1999,39.4958
tgo,2000,39.13043
tgo,2001,41.76707
tgo,2002,40.44944
tgo,2003,40.64748
tgo,2004,43.38235
tgo,2005,38.00623
tgo,2006,40.53156
tgo,2007,42.01389
tgo,2008,40.13378
tha,1970,10.68369
tha,1971,10.73213
tha,1972,11.09919
tha,1973,10.27492
tha,1974,10.9572
tha,1975,10.30854
tha,1976,10.7181
tha,1977,10.4637
tha,1978,10.50279
tha,1979,11.19769
tha,1980,10.98501
tha,1981,10.99889
tha,1982,11.1781
tha,1983,9.07238
tha,1984,10.06893
tha,1985,11.25401
tha,1986,12.48755
tha,1987,13.46169
tha,1988,13.95362
tha,1989,15.59116
tha,1990,9.15481
tha,1991,9.35179
tha,1992,9.71533
tha,1993,10.24116
tha,1994,10.7137
tha,1995,11.96457
tha,1996,13.07077
tha,1997,13.68889
tha,1998,15.17964
tha,1999,15.78346
tha,2000,16.67364
tha,2001,17.23526
tha,2002,18.31704
tha,2003,18.38884
tha,2004,19.11784
tha,2005,19.43669
tha,2006,20.11278
tha,2007,20.11026
tha,2008,20.77352
tjk,1970,9.37438
tjk,1971,9.1234
tjk,1972,9.19452
tjk,1973,9.36087
tjk,1974,9.47667
tjk,1975,9.45595
tjk,1976,9.59005
tjk,1977,9.61181
tjk,1978,9.3124
tjk,1979,9.01827
tjk,1980,8.69684
tjk,1981,8.40549
tjk,1982,8.35291
tjk,1983,8.22966
tjk,1984,8.10135
tjk,1985,8.18727
tjk,1986,8.37735
tjk,1987,8.32088
tjk,1988,13.52067
tjk,1989,15.38045
tjk,1990,22.17742
tjk,1991,22.13115
tjk,1992,23.34096
tjk,1993,23.90244
tjk,1994,15.34247
tjk,1995,12.31672
tjk,1996,7.91139
tjk,1997,8.30671
tjk,1998,5.74324
tjk,1999,7.7193
tjk,2000,9.05923
tjk,2001,9.83051
tjk,2002,8.38926
tjk,2003,9.23567
tjk,2004,7.12074
tjk,2005,6.99708
tjk,2006,5.88235
tjk,2007,4.64481
tjk,2008,3.42298
tkm,1970,75.1004
tkm,1971,74.33111
tkm,1972,74.50187
tkm,1973,75.55041
tkm,1974,76.77458
tkm,1975,78.09919
tkm,1976,79.7585
tkm,1977,80.97735
tkm,1978,81.84591
tkm,1979,82.43552
tkm,1980,83.19679
tkm,1981,84.05889
tkm,1982,84.80339
tkm,1983,85.47806
tkm,1984,85.88613
tkm,1985,86.66534
tkm,1986,87.2195
tkm,1987,87.49973
tkm,1988,88.23433
tkm,1989,88.41169
tkm,1990,86.85591
tkm,1991,86.02258
tkm,1992,88.82221
tkm,1993,86.11
tkm,1994,84.03325
tkm,1995,84.26501
tkm,1996,84.63962
tkm,1997,86.80476
tkm,1998,86.6934
tkm,1999,85.96068
tkm,2000,84.94133
tkm,2001,85.10311
tkm,2002,84.26513
tkm,2003,83.36939
tkm,2004,83.29908
tkm,2005,82.20631
tkm,2006,80.95238
tkm,2007,81.01266
tkm,2008,78.75663
tls,1970,0.78021
tls,1971,0.78728
tls,1972,0.77811
tls,1973,0.79275
tls,1974,0.8182
tls,1975,0.86794
tls,1976,0.87433
tls,1977,0.95309
tls,1978,1.06973
tls,1979,1.23735
tls,1980,1.35593
tls,1981,1.32703
tls,1982,1.31067
tls,1983,1.29645
tls,1984,1.30679
tls,1985,1.28177
tls,1986,1.27867
tls,1987,1.33278
tls,1988,1.30655
tls,1989,1.23437
tls,1990,0
tls,1991,0
tls,1992,2.5641
tls,1993,2.43902
tls,1994,2.17391
tls,1995,2.08333
tls,1996,1.96078
tls,1997,2
tls,1998,1.92308
tls,1999,2.32558
tls,2000,2.04082
tls,2001,57.89474
tls,2002,73.22176
tls,2003,79.81651
tls,2004,86.35236
tls,2005,87.17435
tls,2006,87.26592
tls,2007,88.45471
tls,2008,88.31386
ton,1970,2.11982
ton,1971,2.19039
ton,1972,2.2242
ton,1973,2.03938
ton,1974,1.96285
ton,1975,1.94138
ton,1976,1.59235
ton,1977,1.44629
ton,1978,1.21656
ton,1979,1.21704
ton,1980,1.34879
ton,1981,1.36518
ton,1982,1.46588
ton,1983,1.6284
ton,1984,1.7328
ton,1985,1.30077
ton,1986,1.17947
ton,1987,1.23435
ton,1988,1.23032
ton,1989,1.36346
ton,1990,0
ton,1991,0
ton,1992,0
ton,1993,0
ton,1994,0
ton,1995,0
ton,1996,0
ton,1997,0
ton,1998,0
ton,1999,0
ton,2000,0
ton,2001,0
ton,2002,0
ton,2003,0
ton,2004,11.11111
ton,2005,11.11111
ton,2006,11.11111
ton,2007,11.11111
ton,2008,11.11111
tto,1970,77.32366
tto,1971,76.69958
tto,1972,76.00727
tto,1973,77.72585
tto,1974,78.66662
tto,1975,79.18236
tto,1976,78.83933
tto,1977,79.73548
tto,1978,79.08814
tto,1979,78.55996
tto,1980,80.3713
tto,1981,81.17125
tto,1982,82.40123
tto,1983,81.58032
tto,1984,81.70065
tto,1985,81.72549
tto,1986,81.2724
tto,1987,80.75183
tto,1988,79.9149
tto,1989,78.85958
tto,1990,5.19481
tto,1991,5.12821
tto,1992,5.12821
tto,1993,5.12821
tto,1994,5.06329
tto,1995,5.06329
tto,1996,4.93827
tto,1997,4.93827
tto,1998,4.87805
tto,1999,6.0241
tto,2000,6.0241
tto,2001,5.81395
tto,2002,5.61798
tto,2003,6.59341
tto,2004,6.38298
tto,2005,7.29167
tto,2006,7
tto,2007,6.73077
tto,2008,6.54206
tun,1970,20.15728
tun,1971,19.43481
tun,1972,19.44806
tun,1973,20.44327
tun,1974,21.07883
tun,1975,21.87403
tun,1976,21.41458
tun,1977,23.08242
tun,1978,25.88432
tun,1979,30.19197
tun,1980,29.89886
tun,1981,30.72041
tun,1982,31.10031
tun,1983,31.71803
tun,1984,31.57032
tun,1985,32.40159
tun,1986,33.77442
tun,1987,32.28237
tun,1988,31.27836
tun,1989,31.56438
tun,1990,30.43478
tun,1991,29.37063
tun,1992,29.37063
tun,1993,28.31461
tun,1994,29.1954
tun,1995,30.15184
tun,1996,29.8419
tun,1997,31.04762
tun,1998,31.3059
tun,1999,31.58784
tun,2000,31.6879
tun,2001,31.70347
tun,2002,31.66144
tun,2003,32.17666
tun,2004,32.13729
tun,2005,31.65138
tun,2006,31.11782
tun,2007,30.58471
tun,2008,30.6525
tur,1970,11.60929
tur,1971,11.5875
tur,1972,12.74459
tur,1973,12.57831
tur,1974,13.0097
tur,1975,12.94239
tur,1976,13.2306
tur,1977,13.06827
tur,1978,12.9211
tur,1979,12.17506
tur,1980,12.06139
tur,1981,12.0497
tur,1982,12.58833
tur,1983,13.31292
tur,1984,13.87206
tur,1985,16.09433
tur,1986,16.70139
tur,1987,17.20727
tur,1988,17.48678
tur,1989,18.2256
tur,1990,19.95815
tur,1991,20.14563
tur,1992,19.97351
tur,1993,19.62244
tur,1994,18.90359
tur,1995,19.11963
tur,1996,19.07984
tur,1997,20.06893
tur,1998,20.75168
tur,1999,22.33875
tur,2000,22.8866
tur,2001,21.70706
tur,2002,20.99625
tur,2003,20.80972
tur,2004,20.57081
tur,2005,21.4861
tur,2006,21.65414
tur,2007,24.98229
tur,2008,27.66296
tuv,1970,0
tuv,1971,0
tuv,1972,0
tuv,1973,0
tuv,1974,0
tuv,1975,0
tuv,1976,0
tuv,1977,0
tuv,1978,0
tuv,1979,0
tuv,1980,0
tuv,1981,0
tuv,1982,0
tuv,1983,0
tuv,1984,0
tuv,1985,0
tuv,1986,0
tuv,1987,0
tuv,1988,0
tuv,1989,0
tuv,1990,0
tuv,1991,0
tuv,1992,0
tuv,1993,0
tuv,1994,0
tuv,1995,0
tuv,1996,0
tuv,1997,0
tuv,1998,0
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2002,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tza,1970,7.77689
tza,1971,11.73305
tza,1972,11.11855
tza,1973,10.6514
tza,1974,11.5486
tza,1975,10.24784
tza,1976,10.76143
tza,1977,9.92213
tza,1978,9.56888
tza,1979,7.97611
tza,1980,9.09657
tza,1981,9.91004
tza,1982,9.19814
tza,1983,9.42682
tza,1984,11.44042
tza,1985,11.4217
tza,1986,11.59685
tza,1987,9.47732
tza,1988,11.66631
tza,1989,10.88781
tza,1990,21.24514
tza,1991,21.10982
tza,1992,21.12237
tza,1993,20.80925
tza,1994,20.64591
tza,1995,19.09673
tza,1996,20.20802
tza,1997,20.54539
tza,1998,19.17384
tza,1999,18.97712
tza,2000,20.02806
tza,2001,21.34454
tza,2002,21.3848
tza,2003,21.42255
tza,2004,23.26761
tza,2005,23.6562
tza,2006,25.87375
tza,2007,26.43708
tza,2008,26.58197
uga,1970,23.78761
uga,1971,24.3829
uga,1972,24.52421
uga,1973,23.97593
uga,1974,26.27316
uga,1975,25.91173
uga,1976,25.70719
uga,1977,24.96551
uga,1978,26.44489
uga,1979,26.94417
uga,1980,26.54919
uga,1981,28.73588
uga,1982,27.06635
uga,1983,27.7377
uga,1984,27.89383
uga,1985,29.13847
uga,1986,28.84175
uga,1987,31.6657
uga,1988,31.43198
uga,1989,29.92722
uga,1990,38.05221
uga,1991,37.70651
uga,1992,37.9409
uga,1993,37.79016
uga,1994,39.02439
uga,1995,39.96448
uga,1996,40.53827
uga,1997,40.58314
uga,1998,40.16153
uga,1999,42.05946
uga,2000,42.73743
uga,2001,42.94479
uga,2002,42.72548
uga,2003,41.07143
uga,2004,41.71742
uga,2005,40.37909
uga,2006,44.81567
uga,2007,44.32882
uga,2008,38.94958
ukr,1970,38.95555
ukr,1971,37.93357
ukr,1972,37.57508
ukr,1973,38.05916
ukr,1974,38.11425
ukr,1975,38.13441
ukr,1976,38.54897
ukr,1977,38.94899
ukr,1978,39.62251
ukr,1979,40.13621
ukr,1980,40.65163
ukr,1981,40.9656
ukr,1982,41.44937
ukr,1983,41.13968
ukr,1984,40.68419
ukr,1985,41.06905
ukr,1986,40.91464
ukr,1987,40.46193
ukr,1988,41.89459
ukr,1989,42.52043
ukr,1990,62.13083
ukr,1991,61.65043
ukr,1992,62.86076
ukr,1993,62.58673
ukr,1994,61.63173
ukr,1995,61.3363
ukr,1996,62.94694
ukr,1997,64.77727
ukr,1998,67.24956
ukr,1999,69.26998
ukr,2000,68.4282
ukr,2001,69.38848
ukr,2002,68.75056
ukr,2003,70.22659
ukr,2004,69.62373
ukr,2005,69.1299
ukr,2006,68.71573
ukr,2007,68.77466
ukr,2008,68.76055
ury,1970,0.76283
ury,1971,0.77338
ury,1972,0.76216
ury,1973,0.72642
ury,1974,0.6879
ury,1975,0.65349
ury,1976,0.69738
ury,1977,0.70515
ury,1978,0.70769
ury,1979,0.68215
ury,1980,0.62105
ury,1981,0.62838
ury,1982,0.62712
ury,1983,0.68379
ury,1984,0.71751
ury,1985,0.72631
ury,1986,0.72789
ury,1987,0.69084
ury,1988,0.61474
ury,1989,0.65334
ury,1990,1.31579
ury,1991,1.31027
ury,1992,1.29676
ury,1993,1.25422
ury,1994,1.29063
ury,1995,1.34486
ury,1996,1.18596
ury,1997,1.0582
ury,1998,0.98425
ury,1999,0.83008
ury,2000,0.69652
ury,2001,0.74627
ury,2002,0.76775
ury,2003,0.79588
ury,2004,0.82042
ury,2005,0.85934
ury,2006,0.87527
ury,2007,0.89366
ury,2008,0.91823
usa,1970,44.88236
usa,1971,42.08344
usa,1972,42.16704
usa,1973,41.65963
usa,1974,39.76738
usa,1975,39.23221
usa,1976,39.39646
usa,1977,38.63134
usa,1978,38.37681
usa,1979,40.22625
usa,1980,39.48736
usa,1981,38.2439
usa,1982,38.1902
usa,1983,37.16607
usa,1984,38.53144
usa,1985,38.15134
usa,1986,38.24302
usa,1987,38.90339
usa,1988,38.85965
usa,1989,39.53388
usa,1990,48.74698
usa,1991,48.48666
usa,1992,48.05183
usa,1993,47.07511
usa,1994,46.94405
usa,1995,46.59444
usa,1996,46.6274
usa,1997,46.85196
usa,1998,46.98853
usa,1999,46.93465
usa,2000,47.04782
usa,2001,47.40779
usa,2002,46.77539
usa,2003,46.50553
usa,2004,46.49518
usa,2005,46.38543
usa,2006,46.72964
usa,2007,46.35132
usa,2008,47.50114
uzb,1970,31.84838
uzb,1971,30.91522
uzb,1972,30.70024
uzb,1973,31.88331
uzb,1974,33.15871
uzb,1975,34.4889
uzb,1976,36.42279
uzb,1977,38.04196
uzb,1978,39.24187
uzb,1979,38.5184
uzb,1980,39.55585
uzb,1981,40.87829
uzb,1982,42.05194
uzb,1983,43.07413
uzb,1984,44.26926
uzb,1985,46.00961
uzb,1986,47.24543
uzb,1987,47.99456
uzb,1988,50.93948
uzb,1989,51.39719
uzb,1990,74.60137
uzb,1991,75.57527
uzb,1992,78.66473
uzb,1993,85.10997
uzb,1994,82.14704
uzb,1995,82.45654
uzb,1996,83.21225
uzb,1997,81.47963
uzb,1998,80.45143
uzb,1999,81.61215
uzb,2000,84.68935
uzb,2001,85.11571
uzb,2002,85.13923
uzb,2003,85.25158
uzb,2004,84.17123
uzb,2005,84.09245
uzb,2006,85.48306
uzb,2007,85.02799
uzb,2008,84.80848
vct,1970,6.63196
vct,1971,6.57667
vct,1972,6.51911
vct,1973,7.01527
vct,1974,6.78792
vct,1975,6.76402
vct,1976,6.35029
vct,1977,6.6346
vct,1978,6.36327
vct,1979,6.18657
vct,1980,6.40079
vct,1981,7.06475
vct,1982,7.17893
vct,1983,7.19799
vct,1984,7.58461
vct,1985,7.76081
vct,1986,7.66674
vct,1987,6.35822
vct,1988,6.46026
vct,1989,5.80186
vct,1990,0
vct,1991,0
vct,1992,0
vct,1993,0
vct,1994,0
vct,1995,0
vct,1996,0
vct,1997,0
vct,1998,0
vct,1999,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
ven,1970,55.51768
ven,1971,56.37728
ven,1972,53.449
ven,1973,55.01734
ven,1974,51.16986
ven,1975,44.47112
ven,1976,43.54882
ven,1977,44.57629
ven,1978,42.41115
ven,1979,43.27219
ven,1980,41.99084
ven,1981,41.65024
ven,1982,40.69588
ven,1983,40.14452
ven,1984,41.90181
ven,1985,40.22786
ven,1986,40.35544
ven,1987,39.23686
ven,1988,40.47012
ven,1989,41.06645
ven,1990,53.84744
ven,1991,54.41436
ven,1992,55.38509
ven,1993,56.78825
ven,1994,57.14078
ven,1995,57.92666
ven,1996,58.70502
ven,1997,58.98655
ven,1998,59.13551
ven,1999,59.37987
ven,2000,59.49816
ven,2001,57.91427
ven,2002,56.78353
ven,2003,55.15606
ven,2004,53.71459
ven,2005,51.93527
ven,2006,51.44829
ven,2007,50.65496
ven,2008,49.94602
vgb,1970,1.81657
vgb,1971,2.10058
vgb,1972,2.12537
vgb,1973,2.41165
vgb,1974,2.05887
vgb,1975,2.12331
vgb,1976,1.82485
vgb,1977,2.26909
vgb,1978,1.82598
vgb,1979,1.70268
vgb,1980,1.81608
vgb,1981,2.83179
vgb,1982,2.85069
vgb,1983,3.06555
vgb,1984,2.61896
vgb,1985,1.57356
vgb,1986,1.37515
vgb,1987,2.26402
vgb,1988,1.85888
vgb,1989,1.96093
vir,1970,0
vir,1971,0
vir,1972,0
vir,1973,0
vir,1974,0
vir,1975,0
vir,1976,0
vir,1977,0
vir,1978,0
vir,1979,0
vir,1980,0
vir,1981,0
vir,1982,0
vir,1983,0
vir,1984,0
vir,1985,0
vir,1986,0
vir,1987,0
vir,1988,0
vir,1989,0
vnm,1970,8.28988
vnm,1971,8.53712
vnm,1972,7.87796
vnm,1973,8.47161
vnm,1974,9.1411
vnm,1975,10.46533
vnm,1976,10.20896
vnm,1977,10.25346
vnm,1978,10.20528
vnm,1979,10.30855
vnm,1980,9.65645
vnm,1981,10.209
vnm,1982,10.48273
vnm,1983,10.46776
vnm,1984,9.96677
vnm,1985,10.2149
vnm,1986,10.52633
vnm,1987,10.67527
vnm,1988,10.72497
vnm,1989,11.0368
vnm,1990,10.72007
vnm,1991,11.12104
vnm,1992,11.52601
vnm,1993,11.99243
vnm,1994,12.49484
vnm,1995,12.99336
vnm,1996,13.34441
vnm,1997,13.84561
vnm,1998,14.13208
vnm,1999,14.31529
vnm,2000,14.79308
vnm,2001,16.18453
vnm,2002,17.19118
vnm,2003,18.09145
vnm,2004,18.85425
vnm,2005,19.66106
vnm,2006,20.36707
vnm,2007,21.29699
vnm,2008,22.14398
vut,1970,2.22513
vut,1971,2.09692
vut,1972,2.0842
vut,1973,1.96278
vut,1974,1.93964
vut,1975,1.85109
vut,1976,1.81778
vut,1977,1.8942
vut,1978,2.03755
vut,1979,2.11271
vut,1980,2.28159
vut,1981,2.29489
vut,1982,2.24945
vut,1983,2.18032
vut,1984,2.11555
vut,1985,2.10294
vut,1986,2.00644
vut,1987,1.92273
vut,1988,1.92812
vut,1989,1.80644
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1996,0
vut,1997,0
vut,1998,0
vut,1999,2.5641
vut,2000,2.63158
vut,2001,2.77778
vut,2002,2.77778
vut,2003,2.63158
vut,2004,2.5641
vut,2005,2.5641
vut,2006,2.5
vut,2007,2.17391
vut,2008,2.17391
wsm,1970,8.10902
wsm,1971,8.07496
wsm,1972,8.01799
wsm,1973,7.9116
wsm,1974,7.64682
wsm,1975,7.27236
wsm,1976,7.11839
wsm,1977,8.01358
wsm,1978,7.88889
wsm,1979,7.70177
wsm,1980,7.65883
wsm,1981,7.43039
wsm,1982,7.13915
wsm,1983,7.00615
wsm,1984,6.83956
wsm,1985,6.42282
wsm,1986,5.83336
wsm,1987,5.43576
wsm,1988,5.46714
wsm,1989,5.44266
wsm,1990,4.7619
wsm,1991,4.7619
wsm,1992,4.7619
wsm,1993,4.7619
wsm,1994,4
wsm,1995,4.16667
wsm,1996,4.16667
wsm,1997,4.16667
wsm,1998,4
wsm,1999,4
wsm,2000,4
wsm,2001,3.84615
wsm,2002,3.84615
wsm,2003,3.84615
wsm,2004,3.7037
wsm,2005,3.7037
wsm,2006,3.7037
wsm,2007,3.84615
wsm,2008,3.84615
yem,1970,7.10275
yem,1971,6.73127
yem,1972,6.64475
yem,1973,6.90551
yem,1974,6.53385
yem,1975,6.55587
yem,1976,6.86004
yem,1977,6.75378
yem,1978,6.70273
yem,1979,6.67965
yem,1980,7.07719
yem,1981,6.9501
yem,1982,7.05353
yem,1983,7.08097
yem,1984,7.13304
yem,1985,7.08605
yem,1986,7.7168
yem,1987,8.60105
yem,1988,17.70917
yem,1989,18.46956
yem,1990,3.40909
yem,1991,3.79009
yem,1992,3.96601
yem,1993,4.14365
yem,1994,4.3956
yem,1995,4.55764
yem,1996,8.89423
yem,1997,12.36443
yem,1998,15.15748
yem,1999,17.85064
yem,2000,19.93243
yem,2001,19.48052
yem,2002,19.55485
yem,2003,18.63905
yem,2004,18.72279
yem,2005,18.80342
yem,2006,18.33333
yem,2007,17.71812
yem,2008,17.05729
zaf,1970,29.26288
zaf,1971,29.4112
zaf,1972,28.80697
zaf,1973,28.98349
zaf,1974,29.40337
zaf,1975,29.4743
zaf,1976,31.12864
zaf,1977,32.43869
zaf,1978,34.08979
zaf,1979,35.44736
zaf,1980,37.87582
zaf,1981,40.22726
zaf,1982,41.05044
zaf,1983,41.68616
zaf,1984,44.57921
zaf,1985,46.51425
zaf,1986,46.69981
zaf,1987,46.15516
zaf,1988,46.84996
zaf,1989,45.71483
zaf,1990,21.33064
zaf,1991,21.45543
zaf,1992,21.76587
zaf,1993,22.24665
zaf,1994,22.63158
zaf,1995,21.68263
zaf,1996,20.21102
zaf,1997,18.83212
zaf,1998,17.25006
zaf,1999,15.80064
zaf,2000,14.17785
zaf,2001,15.09988
zaf,2002,13.96723
zaf,2003,14.55224
zaf,2004,14.71361
zaf,2005,14.35045
zaf,2006,14.09125
zaf,2007,13.44743
zaf,2008,13.02682
zmb,1970,2.9696
zmb,1971,6.8161
zmb,1972,6.2258
zmb,1973,5.79654
zmb,1974,7.41968
zmb,1975,5.82388
zmb,1976,7.03759
zmb,1977,5.87139
zmb,1978,5.59896
zmb,1979,3.94999
zmb,1980,5.27696
zmb,1981,6.59897
zmb,1982,5.67355
zmb,1983,5.93285
zmb,1984,9.17542
zmb,1985,8.97885
zmb,1986,9.70879
zmb,1987,6.08267
zmb,1988,10.71421
zmb,1989,9.04563
zmb,1990,18.91697
zmb,1991,18.14255
zmb,1992,17.53247
zmb,1993,17.13031
zmb,1994,16.74107
zmb,1995,16.51584
zmb,1996,16.94779
zmb,1997,16.19048
zmb,1998,14.61424
zmb,1999,14.80904
zmb,2000,14.82982
zmb,2001,14.99605
zmb,2002,14.45255
zmb,2003,13.85135
