geo,time,fm_ast_cgov_zg_m3
sen,1989,-7.38901
sen,1990,-5.31121
sen,1991,0.5508
sen,1992,-7.79623
sen,1993,-4.85776
sen,1994,32.97605
sen,1995,0.98397
sen,1996,-3.69645
sen,1997,-1.44208
sen,1998,4.858
sen,1999,1.06852
sen,2000,-3.87305
sen,2001,4.66613
sen,2002,-9.12946
sen,2003,-5.66529
sen,2004,-4.57971
sen,2005,-6.12309
sen,2006,0.96875
sen,2007,5.59371
sen,2008,-3.43012
sen,2009,7.10902
sen,2010,4.19241
sen,2011,-2.54787
sen,2012,-4.98633
sen,2013,4.03102
sen,2014,-3.6524
sen,2015,5.20531
sen,2016,6.24404
sen,2017,-0.75803
sen,2018,1.491
sen,2019,1.69567
sen,2020,15.37306
sgp,1964,1.54987
sgp,1965,6.67522
sgp,1966,-1.698
sgp,1967,-4.33404
sgp,1968,-4.65642
sgp,1969,-11.7839
sgp,1970,-10.35414
sgp,1971,-13.48753
sgp,1972,-12.24732
sgp,1973,-19.48126
sgp,1974,-10.78335
sgp,1975,-6.05142
sgp,1976,2.98873
sgp,1977,-5.19452
sgp,1978,-7.0977
sgp,1979,-10.43086
sgp,1980,-3.62819
sgp,1981,28.00498
sgp,1982,-22.18494
sgp,1983,14.22996
sgp,1984,4.7522
sgp,1985,-11.37537
sgp,1986,5.83345
sgp,1987,2.74583
sgp,1988,-7.15018
sgp,1989,-14.63362
sgp,1990,-4.85974
sgp,1991,-1.9274
sgp,1992,-5.11058
sgp,1993,-5.90667
sgp,1994,-6.06112
sgp,1995,-8.05491
sgp,1996,-4.56712
sgp,1997,0.66636
sgp,1998,5.98895
sgp,1999,1.92556
sgp,2000,-1.59164
sgp,2001,-4.66828
sgp,2002,-4.04109
sgp,2003,1.93524
sgp,2004,-2.05006
sgp,2005,-5.72259
sgp,2006,2.54989
sgp,2007,2.97706
sgp,2008,-4.89914
sgp,2009,8.86388
sgp,2010,-4.89035
sgp,2011,-3.01682
sgp,2012,-2.41017
sgp,2013,3.18316
sgp,2014,7.86226
sgp,2015,-2.46381
sgp,2016,7.76405
sgp,2017,8.39347
sgp,2018,2.73063
sgp,2019,-1.55142
sgp,2020,2.49266
slb,1979,-9.02223
slb,1980,-0.03412
slb,1981,7.4011
slb,1982,11.11362
slb,1983,-1.72701
slb,1984,2.59661
slb,1985,15.46659
slb,1986,-5.64833
slb,1987,-1.0816
slb,1988,1.53845
slb,1989,10.94554
slb,1990,28.73817
slb,1991,41.38075
slb,1992,9.25135
slb,1993,14.26189
slb,1994,14.07482
slb,1995,7.3994
slb,1996,-0.48893
slb,1997,0.83332
slb,1998,-11.29529
slb,1999,-4.51684
slb,2000,14.24499
slb,2001,12.46493
slb,2002,5.6501
slb,2003,-11.56235
slb,2004,-31.3759
slb,2005,-9.16608
slb,2006,-3.73458
slb,2007,-3.48947
slb,2008,6.34491
slb,2009,-4.10237
slb,2010,-15.37885
slb,2011,-26.88035
slb,2012,-6.78703
slb,2013,-9.31836
slb,2014,-2.83449
slb,2015,2.0268
slb,2016,7.28156
slb,2017,-3.79353
slb,2018,-1.13697
slb,2019,2.79047
slb,2020,-0.21331
sle,1961,0
sle,1962,-4.10256
sle,1963,0
sle,1964,-0.97428
sle,1965,7.50442
sle,1966,11.78463
sle,1967,-2.30146
sle,1968,-8.56056
sle,1969,-7.14835
sle,1970,9.95416
sle,1971,12.80925
sle,1972,2.85179
sle,1973,11.874
sle,1974,9.89196
sle,1975,39.14843
sle,1976,27.52183
sle,1977,13.40123
sle,1978,43.58391
sle,1979,39.96877
sle,1980,40.36731
sle,1981,49.77568
sle,1982,64.6228
sle,1983,38.57592
sle,1984,49.25684
sle,1985,194.28854
sle,1986,75.16019
sle,1987,57.76577
sle,1988,47.31081
sle,1989,43.78804
sle,1990,228.60734
sle,1991,20.18556
sle,1992,-18.53747
sle,1993,-10.12064
sle,1994,860.66504
sle,1995,-101.58585
sle,1996,32.12878
sle,1997,50.69706
sle,1998,26.2404
sle,1999,50.18593
sle,2000,54.60125
sle,2001,18.47827
sle,2002,-1.80624
sle,2003,12.97785
sle,2004,-10.93264
sle,2005,-5.94367
sle,2006,10.51667
sle,2007,-58.40441
sle,2008,18.81825
sle,2009,0.22012
sle,2010,25.74225
sle,2011,5.65791
sle,2012,4.69081
sle,2013,4.36481
sle,2014,15.5255
sle,2015,14.41413
sle,2016,17.27548
sle,2017,15.46134
sle,2018,14.16238
sle,2019,14.08623
sle,2020,27.37042
slv,1961,4.32609
slv,1962,6.1685
slv,1963,2.12224
slv,1964,-3.53657
slv,1965,-4.43137
slv,1966,6.08368
slv,1967,1.96857
slv,1968,2.68573
slv,1969,5.58009
slv,1970,-3.06304
slv,1971,2.18315
slv,1972,3.57647
slv,1973,-4.32288
slv,1974,11.06853
slv,1975,0.63516
slv,1976,-1.64333
slv,1977,-0.36885
slv,1978,1.38702
slv,1979,15.38842
slv,1980,13.42858
slv,1981,27.48212
slv,1982,-6.50812
slv,1983,-2.01937
slv,1984,2.26588
slv,1985,-0.49719
slv,1986,-20.26396
slv,1987,-9.0877
slv,1988,-4.33235
slv,1989,5.39614
slv,1990,15.87759
slv,1991,10.35306
slv,1992,4.30402
slv,1993,6.928
slv,1994,-4.9934
slv,1995,-0.91005
slv,1996,0.15078
slv,1997,-1.62037
slv,1998,-9.59864
slv,1999,0.68332
slv,2000,2.27284
slv,2001,8.51999
slv,2002,-3.58057
slv,2003,3.39398
slv,2004,0.66815
slv,2005,-0.43389
slv,2006,-1.86944
slv,2007,2.45948
slv,2008,0.43674
slv,2009,-1.33986
slv,2010,1.996
slv,2011,2.59455
slv,2012,-5.87554
slv,2013,5.12803
slv,2014,-1.55212
slv,2015,4.9204
slv,2016,-1.30899
slv,2017,-0.95815
slv,2018,1.27954
slv,2019,1.09726
slv,2020,5.10565
som,1961,-4.29907
som,1962,4.273
som,1963,15.6738
som,1964,3.82988
som,1965,-2.64614
som,1966,4.88383
som,1967,14.52002
som,1968,-7.67163
som,1969,-0.70898
som,1970,-0.20164
som,1971,-6.47691
som,1972,-13.45962
som,1973,-4.03059
som,1974,-0.46694
som,1975,-24.22253
som,1976,36.06455
som,1977,-18.51364
som,1978,26.47192
som,1979,44.96243
som,1980,23.85413
som,1981,10.27065
som,1982,-3.38323
som,1983,-5.76675
som,1984,46.77331
som,1985,15.07067
som,1986,5.20784
som,1987,48.58619
som,1988,15.3319
som,1989,-10.06754
srb,1998,32.40852
srb,1999,16.3038
srb,2000,22.47304
srb,2001,-3.83102
srb,2002,-10.75841
srb,2003,-4.22347
srb,2004,6.172
srb,2005,-10.46363
srb,2006,-16.63918
srb,2007,-1.25961
srb,2008,6.55404
srb,2009,4.89007
srb,2010,5.81156
srb,2011,-2.65335
srb,2012,4.36943
srb,2013,-2.81446
srb,2014,4.29725
srb,2015,5.39766
srb,2016,5.83892
srb,2017,0.59218
srb,2018,-0.3286
srb,2019,-4.68205
srb,2020,5.50954
ssd,2012,78.26217
ssd,2013,23.80664
ssd,2014,77.36063
ssd,2015,69.4052
ssd,2016,294.81807
ssd,2017,82.80008
ssd,2018,47.78162
ssd,2019,18.57718
ssd,2020,66.73151
stp,1996,52.78163
stp,1997,-88.29819
stp,1998,12.25606
stp,1999,-4.57876
stp,2000,-10.02448
stp,2001,15.52593
stp,2002,0.21621
stp,2003,16.28027
stp,2004,5.07794
stp,2005,-99.68579
stp,2006,32.28318
stp,2007,-9.59239
stp,2008,-35.53826
stp,2009,16.21978
stp,2010,19.38445
stp,2011,2.79332
stp,2012,-6.68961
stp,2013,-5.98885
stp,2014,-1.01667
stp,2015,-2.86431
stp,2016,-2.5436
stp,2017,7.36763
stp,2018,10.76764
stp,2019,-4.42092
stp,2020,-3.08029
sur,1968,-0.84558
sur,1969,-2.53165
sur,1970,-3.97481
sur,1971,3.51127
sur,1972,-3.06645
sur,1973,12.65872
sur,1974,-2.92797
sur,1975,-2.07417
sur,1976,3.92005
sur,1977,15.63679
sur,1978,-5.18202
sur,1979,-4.60975
sur,1980,-3.60107
sur,1981,8.95727
sur,1982,12.39788
sur,1983,37.53695
sur,1984,31.56658
sur,1985,29.89419
sur,1986,29.76566
sur,1987,25.41347
sur,1988,19.82228
sur,1989,12.26031
sur,1990,-4.57174
sur,1991,16.92769
sur,1992,5.59116
sur,1993,29.95759
sur,1994,-15.84499
sur,1995,-34.19174
sur,1996,4.97018
sur,1997,11.75404
sur,1998,30.53745
sur,1999,28.67376
sur,2000,75.64654
sur,2001,-41.25386
sur,2002,34.84328
sur,2003,-1.51387
sur,2004,5.70176
sur,2005,-0.04523
sur,2006,-1.89051
sur,2007,-6.83795
sur,2008,-5.71142
sur,2009,4.17654
sur,2010,1.52165
sur,2011,-8.14724
sur,2012,3.71791
sur,2013,6.5807
sur,2014,8.48582
sur,2015,14.11812
sur,2016,-2.67852
sur,2017,9.24223
sur,2018,-1.99266
sur,2019,7.71676
sur,2020,30.73831
swe,1961,-0.60595
swe,1962,-0.15855
swe,1963,-1.01374
swe,1964,-0.38985
swe,1965,-0.26114
swe,1966,1.35808
swe,1967,1.40509
swe,1968,2.10436
swe,1969,2.95267
swe,1970,0.95986
swe,1971,2.32311
swe,1972,2.86304
swe,1973,1.38024
swe,1974,4.70143
swe,1975,4.11145
swe,1976,-1.89807
swe,1977,0.08221
swe,1978,11.04611
swe,1979,6.65397
swe,1980,6.21847
swe,1981,11.63411
swe,1982,1.57094
swe,1983,2.37052
swe,1984,7.32614
swe,1985,-2.66494
swe,1986,4.43122
swe,1987,4.91804
swe,1988,0.86653
swe,1989,3.34991
swe,1990,-13.15064
swe,1991,-1.04189
swe,1992,-12.00046
swe,1993,25.21452
swe,1994,3.19062
swe,1995,-5.0204
swe,1996,-4.55875
swe,1997,-2.11656
swe,1998,3.28772
swe,1999,-13.01246
swe,2000,2.39881
swe,2001,0.18685
swe,2002,-2.17264
swe,2003,-1.28164
swe,2004,1.29626
swe,2005,5.48955
swe,2006,0.44472
swe,2007,-0.63667
swe,2008,-2.68967
swe,2009,2.17584
swe,2010,-1.25075
swe,2011,-1.2616
swe,2012,-0.6652
swe,2013,-4.74413
swe,2014,-3.21474
swe,2015,4.03195
swe,2016,2.71814
swe,2017,3.13352
swe,2018,0.18217
swz,1975,-12.89021
swz,1976,-8.88603
swz,1977,-3.79223
swz,1978,-8.55684
swz,1979,-4.96334
swz,1980,-1.68362
swz,1981,3.52345
swz,1982,5.22301
swz,1983,6.24969
swz,1984,-1.67456
swz,1985,0.70851
swz,1986,12.23172
swz,1987,-14.99018
swz,1988,-3.39234
swz,1989,-19.64731
swz,1990,-5.51227
swz,1991,-26.51642
swz,1992,26.93561
swz,1993,3.88597
swz,1994,3.27462
swz,1995,-14.81531
swz,1996,7.31784
swz,1997,1.4178
swz,1998,-7.75863
swz,1999,3.91837
swz,2000,1.66297
swz,2001,0.69827
swz,2002,12.23288
swz,2003,-5.82194
swz,2004,-6.50871
swz,2005,-18.64146
swz,2006,-25.65061
swz,2007,-50.85919
swz,2008,-26.7809
swz,2009,17.39931
swz,2010,26.01206
swz,2011,19.37564
swz,2012,-11.06027
swz,2013,-14.689
swz,2014,0.38776
swz,2015,1.95469
swz,2016,14.40902
swz,2017,4.60994
swz,2018,9.3915
swz,2019,4.38977
swz,2020,-6.09089
syc,1972,-1.3245
syc,1973,1.08025
syc,1974,2.36111
syc,1975,0
syc,1976,-2.80083
syc,1977,-5.4953
syc,1978,4.13325
syc,1979,5.69414
syc,1980,2.78611
syc,1981,8.64899
syc,1982,3.0622
syc,1983,16.2862
syc,1984,8.35207
syc,1985,41.78499
syc,1986,17.40579
syc,1987,7.38546
syc,1988,21.88993
syc,1989,16.36611
syc,1990,10.27536
syc,1991,7.05627
syc,1992,12.66705
syc,1993,22.27318
syc,1994,12.62691
syc,1995,12.00868
syc,1996,12.52213
syc,1997,11.00695
syc,1998,28.81333
syc,1999,17.51333
syc,2000,12.02739
syc,2001,10.59134
syc,2002,15.09608
syc,2003,-1.99534
syc,2004,-7.70486
syc,2005,-2.32702
syc,2006,-8.33913
syc,2007,-0.99753
syc,2008,-5.33783
syc,2009,-11.71474
syc,2010,5.06535
syc,2011,-2.47053
syc,2012,-8.15412
syc,2013,7.42362
syc,2014,-9.60713
syc,2015,-0.8875
syc,2016,3.95676
syc,2017,3.06544
syc,2018,-3.20972
syc,2019,1.02795
syc,2020,10.11992
syr,1961,16.51236
syr,1962,5.615
syr,1963,6.41851
syr,1964,3.68845
syr,1965,11.33842
syr,1966,-3.01724
syr,1967,8.10487
syr,1968,14.27891
syr,1969,14.80855
syr,1970,20.86495
syr,1971,12.60717
syr,1972,17.1762
syr,1973,-21.59544
syr,1974,14.88155
syr,1975,-7.61278
syr,1976,31.4924
syr,1977,7.74642
syr,1978,32.17577
syr,1979,0.39695
syr,1980,28.51495
syr,1981,7.59887
syr,1982,35.41274
syr,1983,21.06177
syr,1984,34.30959
syr,1985,36.20581
syr,1986,7.71137
syr,1987,7.00141
syr,1988,-10.15797
syr,1989,-1.73808
syr,1990,5.78678
syr,1991,-6.1373
syr,1992,1.46177
syr,1993,4.66132
syr,1994,-0.84347
syr,1995,-0.69961
syr,1996,-5.05591
syr,1997,-4.70057
syr,1998,-1.32412
syr,1999,-8.05905
syr,2000,-6.07592
syr,2001,6.71198
syr,2002,4.10449
syr,2003,0.49082
syr,2004,1.70936
syr,2005,5.33018
syr,2006,-0.94174
syr,2007,-0.16344
syr,2008,-3.85713
syr,2009,1.39349
syr,2010,1.91511
syr,2011,17.38574
tcd,1961,1.1194
tcd,1962,-1.76678
tcd,1963,-13.94958
tcd,1964,-2.89634
tcd,1965,5.90909
tcd,1966,12.92217
tcd,1967,5.19084
tcd,1968,-6.70149
tcd,1969,3.45666
tcd,1970,10.22726
tcd,1971,0.83922
tcd,1972,16.94051
tcd,1973,13.63769
tcd,1974,7.89779
tcd,1975,-1.24015
tcd,1976,11.84144
tcd,1977,4.07129
tcd,1978,1.09663
tcd,1979,10.91132
tcd,1980,-0.06018
tcd,1981,3.97982
tcd,1982,-2.11085
tcd,1983,-2.56862
tcd,1984,-6.44035
tcd,1985,-9.5943
tcd,1986,6.89866
tcd,1987,-4.07762
tcd,1988,-6.94207
tcd,1989,8.08785
tcd,1990,-5.9658
tcd,1991,7.27447
tcd,1992,31.19788
tcd,1993,9.08804
tcd,1994,31.19782
tcd,1995,-18.61085
tcd,1996,8.1715
tcd,1997,-3.22145
tcd,1998,-4.0028
tcd,1999,12.40618
tcd,2000,15.06669
tcd,2001,13.10171
tcd,2002,-2.07383
tcd,2003,3.93406
tcd,2004,4.09326
tcd,2005,1.12202
tcd,2006,-24.81516
tcd,2007,-33.07793
tcd,2008,-35.98306
tcd,2009,67.85538
tcd,2010,9.23892
tcd,2011,-18.1461
tcd,2012,-11.64306
tcd,2013,9.76446
tcd,2014,15.24588
tcd,2015,32.90304
tcd,2016,26.90595
tcd,2017,-4.14709
tcd,2018,-3.31453
tcd,2019,16.76909
tgo,1963,0.27174
tgo,1964,-4.74359
tgo,1965,4.92274
tgo,1966,-4.36697
tgo,1967,-7.691
tgo,1968,-2.59828
tgo,1969,-0.68084
tgo,1970,-17.83483
tgo,1971,8.6183
tgo,1972,9.77891
tgo,1973,2.99302
tgo,1974,-3.96506
tgo,1975,12.74452
tgo,1976,-0.84872
tgo,1977,1.68159
tgo,1978,8.9958
tgo,1979,-3.41679
tgo,1980,0.8597
tgo,1981,13.50696
tgo,1982,-1.56607
tgo,1983,-2.3726
tgo,1984,-7.83876
tgo,1985,-4.1708
tgo,1986,8.92333
tgo,1987,-2.80923
tgo,1988,0.81049
tgo,1989,-14.93312
tgo,1990,6.9424
tgo,1991,-2.53797
tgo,1992,-4.40891
tgo,1993,7.7209
tgo,1994,19.08545
tgo,1995,14.94703
tgo,1996,3.84371
tgo,1997,-0.67503
tgo,1998,7.31803
tgo,1999,0.00685
tgo,2000,-0.33613
tgo,2001,-3.57826
tgo,2002,-6.41219
tgo,2003,-8.61662
tgo,2004,-3.27686
tgo,2005,-1.74062
tgo,2006,-0.22308
tgo,2007,-4.38041
tgo,2008,3.87813
tgo,2009,3.91488
tgo,2010,9.58241
tgo,2011,0.6533
tgo,2012,2.85055
tgo,2013,-4.19767
tgo,2014,1.34565
tgo,2015,-2.07604
tgo,2016,-2.24947
tgo,2017,9.35357
tgo,2018,2.70404
tgo,2019,-9.52345
tgo,2020,-1.62368
tha,1961,-2.67438
tha,1962,2.16984
tha,1963,-5.21759
tha,1964,-3.09337
tha,1965,-0.78815
tha,1966,1.24202
tha,1967,2.84121
tha,1968,13.49156
tha,1969,7.68376
tha,1970,10.98904
tha,1971,16.36648
tha,1972,12.88218
tha,1973,4.41772
tha,1974,-4.98415
tha,1975,5.93047
tha,1976,9.02611
tha,1977,6.99929
tha,1978,6.67963
tha,1979,4.83655
tha,1980,11.18292
tha,1981,7.53024
tha,1982,11.97842
tha,1983,4.64798
tha,1984,5.87123
tha,1985,3.38734
tha,1986,6.01288
tha,1987,1.27631
tha,1988,-4.2071
tha,1989,-4.77027
tha,1990,-4.39855
tha,1991,-6.71793
tha,1992,-3.79553
tha,1993,-2.55179
tha,1994,-4.63373
tha,1995,-4.2125
tha,1996,-5.04195
tha,1997,1.95806
tha,1998,10.08937
tha,1999,2.93232
tha,2000,0.4751
tha,2001,1.12182
tha,2002,-0.05102
tha,2003,1.07986
tha,2004,-0.7081
tha,2005,-0.53568
tha,2006,-1.57475
tha,2007,0.41254
tha,2008,0.78735
tha,2009,0.88613
tha,2010,-1.28671
tha,2011,0.38514
tha,2012,1.11441
tha,2013,-0.78168
tha,2014,1.02419
tha,2015,0.108
tha,2016,0.36467
tha,2017,0.0991
tha,2018,-0.47725
tha,2019,0.27969
tha,2020,3.127
tjk,1999,-73.16709
tjk,2000,36.61377
tjk,2001,-70.59775
tjk,2002,13.06271
tjk,2003,-25.60774
tjk,2004,-29.9434
tjk,2005,-5.82576
tjk,2006,-9.49975
tjk,2007,-12.38945
tjk,2008,-23.64693
tjk,2009,4.62975
tjk,2010,-24.51506
tjk,2011,21.71451
tjk,2012,4.19586
tjk,2013,3.48283
tjk,2014,-15.27629
tjk,2015,-9.65876
tjk,2016,37.95106
tjk,2017,-16.58279
tjk,2018,5.96921
tjk,2019,1.50731
tjk,2020,-11.1145
tls,2003,-36.77308
tls,2004,-204.13162
tls,2005,53.89758
tls,2006,87.40112
tls,2007,-135.58719
tls,2008,-7.56988
tls,2009,12.10074
tls,2010,-46.5126
tls,2011,-27.6621
tls,2012,-132.94689
tls,2013,46.81222
tls,2014,88.79631
tls,2015,-22.05112
tls,2016,-12.58964
tls,2017,-7.16768
tls,2018,-7.15432
tls,2019,-16.60557
tls,2020,-4.371
ton,1990,3.02726
ton,1991,12.87014
ton,1992,-0.47107
ton,1993,1.38443
ton,1994,-10.10474
ton,1995,-5.88596
ton,1996,0.0517
ton,1997,6.06226
ton,1998,-4.57732
ton,1999,2.19482
ton,2000,2.21614
ton,2001,3.50565
ton,2002,-6.02259
ton,2003,-5.97276
ton,2004,-1.13743
ton,2005,-1.9816
ton,2006,6.46519
ton,2007,-4.29563
ton,2008,-4.25294
ton,2009,2.44124
ton,2010,5.78537
ton,2011,-6.49001
ton,2012,-4.19835
ton,2013,-2.77072
ton,2014,-1.06611
ton,2015,2.06532
ton,2016,-8.18618
ton,2017,-8.96358
ton,2018,-7.30428
ton,2019,-0.61991
ton,2020,-12.30411
tto,1961,18.2001
tto,1962,4.5273
tto,1963,0.0444
tto,1964,3.07358
tto,1965,-6.78165
tto,1966,11.59224
tto,1967,-5.64159
tto,1968,0.97685
tto,1969,-3.23846
tto,1970,5.19875
tto,1971,8.98895
tto,1972,8.00792
tto,1973,8.71375
tto,1974,-64.06497
tto,1975,-72.3762
tto,1976,-36.10354
tto,1977,-64.07221
tto,1978,-21.68585
tto,1979,-7.44865
tto,1980,-34.82998
tto,1981,-17.45056
tto,1982,38.28098
tto,1983,26.56037
tto,1984,11.44926
tto,1985,2.22477
tto,1986,17.62628
tto,1987,10.45891
tto,1988,2.49533
tto,1989,2.48571
tto,1990,0.91929
tto,1991,-1.10409
tto,1992,4.28553
tto,1993,-5.41591
tto,1994,-6.54761
tto,1995,0.60361
tto,1996,-9.07331
tto,1997,8.92944
tto,1998,-3.05131
tto,1999,-2.27636
tto,2000,-13.2448
tto,2001,-5.25507
tto,2002,2.1366
tto,2003,-4.38856
tto,2004,-17.23131
tto,2005,-2.16134
tto,2006,-15.25633
tto,2007,-13.43982
tto,2008,-16.15749
tto,2009,29.78585
tto,2010,1.73726
tto,2011,-7.56429
tto,2012,19.19003
tto,2013,-5.48047
tto,2014,-4.32686
tto,2015,1.16557
tto,2016,4.94228
tto,2017,3.19183
tto,2018,2.21266
tto,2019,4.32116
tto,2020,6.53406
tun,1961,10.63737
tun,1962,12.36016
tun,1963,24.57005
tun,1964,2.18943
tun,1965,4.97417
tun,1966,3.67296
tun,1967,-0.85371
tun,1968,1.31556
tun,1969,2.80243
tun,1970,-0.7379
tun,1971,-3.27898
tun,1972,-4.97592
tun,1973,-1.94605
tun,1974,2.5806
tun,1975,0.7289
tun,1976,8.2785
tun,1977,2.58194
tun,1978,3.84763
tun,1979,3.43318
tun,1980,0.39783
tun,1981,2.49664
tun,1982,2.88724
tun,1983,2.23834
tun,1984,3.90043
tun,1985,3.74269
tun,1986,2.31542
tun,1987,2.8316
tun,1988,-1.17092
tun,1989,0.84854
tun,1990,1.79687
tun,1991,0.80784
tun,1992,-1.92998
tun,1993,-1.563
tun,1994,-1.14312
tun,1995,-1.21738
tun,1996,-1.30528
tun,1997,3.40518
tun,1998,-1.11246
tun,1999,4.98241
tun,2000,5.55271
tun,2001,-15.33958
tun,2002,-2.12724
tun,2003,0.51624
tun,2004,-0.08801
tun,2005,-0.04926
tun,2006,-8.26365
tun,2007,6.82303
tun,2008,-1.87595
tun,2009,-1.47995
tun,2010,-2.2391
tun,2011,2.81726
tun,2012,-0.10056
tun,2013,7.65555
tun,2014,6.1813
tun,2015,0.88482
tun,2016,6.73286
tun,2017,2.10812
tun,2018,2.0439
tun,2019,-0.11569
tun,2020,10.43229
tur,1961,40.65934
tur,1962,0.91075
tur,1963,6.41667
tur,1964,3.23529
tur,1965,11.35371
tur,1966,6.82415
tur,1967,2.60239
tur,1968,-10.21976
tur,1969,4.14825
tur,1970,-1.60321
tur,1971,6.61636
tur,1972,-0.22624
tur,1973,-3.71972
tur,1974,4.2498
tur,1975,16.84321
tur,1976,8.36669
tur,1977,21.6495
tur,1978,21.78973
tur,1979,32.49846
tur,1980,49.68995
tur,1981,13.32957
tur,1982,27.65599
tur,1983,12.3155
tur,1984,88.12975
tur,1985,49.55413
tur,1986,-50.10082
tur,1987,-2.9144
tur,1988,-5.78069
tur,1989,4.75793
tur,1990,-6.65673
tur,1991,17.19507
tur,1992,20.94117
tur,1993,21.14118
tur,1994,34.8372
tur,1995,29.62304
tur,1996,36.65096
tur,1997,8.59955
tur,1998,43.32505
tur,1999,63.14979
tur,2000,26.76272
tur,2001,98.536
tur,2002,19.65816
tur,2003,8.44973
tur,2004,3.93185
tur,2005,8.42521
tur,2006,-1.27997
tur,2007,3.42345
tur,2008,5.18276
tur,2009,12.40043
tur,2010,4.01681
tur,2011,-4.50362
tur,2012,-1.19227
tur,2013,-2.21283
tur,2014,1.15551
tur,2015,0.65727
tur,2016,1.77509
tur,2017,1.04653
tur,2018,7.47456
tur,2019,7.41575
tur,2020,14.38692
tza,1967,3.97355
tza,1968,1.06072
tza,1969,5.25877
tza,1970,7.12844
tza,1971,10.2541
tza,1972,2.55677
tza,1973,3.53756
tza,1974,23.4109
tza,1975,17.61955
tza,1976,18.01826
tza,1977,-4.87001
tza,1978,20.58298
tza,1979,35.73747
tza,1980,21.26881
tza,1981,16.80613
tza,1982,17.85091
tza,1983,12.85475
tza,1984,15.16407
tza,1985,23.37522
tza,1986,1.06143
tza,1987,1.67963
tza,1988,24.2392
tza,1989,-2.39627
tza,1990,71.22167
tza,1991,-8.18311
tza,1992,49.50805
tza,1993,33.70918
tza,1994,4.18514
tza,1995,18.09564
tza,1996,1.53984
tza,1997,-6.86138
tza,1998,4.0051
tza,1999,8.7644
tza,2000,0.7022
tza,2001,-18.72876
tza,2002,-3.9706
tza,2003,-13.13092
tza,2004,-5.88658
tza,2005,8.63458
tza,2006,-6.65347
tza,2007,-0.72061
tza,2008,-0.24299
tza,2009,6.21181
tza,2010,7.72547
tza,2011,6.03477
tza,2012,4.33041
tza,2013,3.54625
tza,2014,6.81122
tza,2015,6.60795
tza,2016,-2.71155
tza,2017,-4.3984
tza,2018,4.87939
tza,2019,-2.27597
tza,2020,6.84291
uga,1967,-4.89109
uga,1968,14.79522
uga,1969,7.13898
uga,1970,17.80345
uga,1971,21.50452
uga,1972,30.66061
uga,1973,39.82035
uga,1974,28.26412
uga,1975,11.98461
uga,1976,27.84979
uga,1977,11.41919
uga,1978,24.06728
uga,1979,23.08688
uga,1980,41.30662
uga,1981,89.57292
uga,1982,15.15162
uga,1983,247.51048
uga,1984,208.31922
uga,1985,290.79285
uga,1986,-6.09085
uga,1993,-30.74963
uga,1994,-25.11358
uga,1995,-41.15264
uga,1996,-1.01964
uga,1997,16.02332
uga,1998,3.42078
uga,1999,0.62706
uga,2000,29.43586
uga,2001,-19.62805
uga,2002,23.17052
uga,2003,-17.59142
uga,2004,-7.87136
uga,2005,-1.15085
uga,2006,-16.22791
uga,2007,-15.10658
uga,2008,12.58548
uga,2009,-0.2465
uga,2010,14.77606
uga,2011,-2.10385
uga,2012,-2.5113
uga,2013,3.05148
uga,2014,9.18359
uga,2015,1.98614
uga,2016,2.15811
uga,2017,2.68086
uga,2018,0.38954
uga,2019,10.99312
uga,2020,8.60648
ukr,1993,109.33571
ukr,1994,182.30928
ukr,1995,95.41655
ukr,1996,28.65201
ukr,1997,22.77036
ukr,1998,59.80341
ukr,1999,26.74115
ukr,2000,-1.74448
ukr,2001,-0.11238
ukr,2002,-0.26999
ukr,2003,-5.04538
ukr,2004,-1.49358
ukr,2005,-16.13692
ukr,2006,-0.5091
ukr,2007,1.23624
ukr,2008,6.89515
ukr,2009,9.40083
ukr,2010,8.40292
ukr,2011,5.25143
ukr,2012,5.38898
ukr,2013,7.72125
ukr,2014,21.73713
ukr,2015,2.58839
ukr,2016,19.06909
ukr,2017,5.62545
ukr,2018,-0.32905
ukr,2019,-4.04845
ukr,2020,14.17328
ury,1961,0.42951
ury,1962,12.17896
ury,1963,9.82998
ury,1964,3.30652
ury,1965,16.66973
ury,1966,6.51752
ury,1967,31.21981
ury,1968,-6.51456
ury,1969,19.4669
ury,1970,0.919
ury,1971,22.98524
ury,1972,17.8707
ury,1973,4.22197
ury,1974,20.95891
ury,1975,51.73538
ury,1976,20.34209
ury,1977,9.04908
ury,1978,3.59676
ury,1979,-1.16412
ury,1980,0.76052
ury,1981,3.76025
ury,1982,23.73504
ury,1983,14.51486
ury,1984,36.80718
ury,1985,5.37725
ury,1986,-4.73633
ury,1987,-3.27073
ury,1988,10.38976
ury,1989,6.46436
ury,1990,2.75692
ury,1991,-5.54472
ury,1992,3.26818
ury,1993,6.25255
ury,1994,4.23402
ury,1995,0.75349
ury,1996,-1.02438
ury,1997,-1.92762
ury,1998,3.44474
ury,1999,4.04293
ury,2000,-1.76544
ury,2001,11.28839
ury,2002,35.15376
ury,2003,5.97355
ury,2004,1.91525
ury,2005,-15.75555
ury,2006,-14.97765
ury,2007,-10.10238
ury,2008,15.76585
ury,2009,3.03392
ury,2010,8.59755
ury,2011,-5.52844
ury,2012,5.46229
ury,2013,6.00256
ury,2014,0.00848
ury,2015,-4.30598
ury,2016,2.60987
ury,2017,5.01205
ury,2018,0.59803
ury,2019,3.23677
