geo,time,sp_pop_65up_to_zs
qat,1981,1.50249
qat,1982,1.4389
qat,1983,1.38859
qat,1984,1.34175
qat,1985,1.30092
qat,1986,1.28677
qat,1987,1.28036
qat,1988,1.28109
qat,1989,1.28983
qat,1990,1.30596
qat,1991,1.34912
qat,1992,1.38596
qat,1993,1.41382
qat,1994,1.43223
qat,1995,1.4395
qat,1996,1.49446
qat,1997,1.55552
qat,1998,1.62031
qat,1999,1.68487
qat,2000,1.7449
qat,2001,1.65281
qat,2002,1.56288
qat,2003,1.47421
qat,2004,1.38531
qat,2005,1.29845
qat,2006,1.12642
qat,2007,0.9939
qat,2008,0.88274
qat,2009,0.78999
qat,2010,0.71458
qat,2011,0.74803
qat,2012,0.79906
qat,2013,0.86109
qat,2014,0.92794
qat,2015,0.99852
qat,2016,1.10885
qat,2017,1.23212
qat,2018,1.37007
qat,2019,1.52316
qat,2020,1.68914
rou,1960,6.82841
rou,1961,7.03087
rou,1962,7.25593
rou,1963,7.49178
rou,1964,7.71343
rou,1965,7.90549
rou,1966,8.07367
rou,1967,8.17572
rou,1968,8.2459
rou,1969,8.33363
rou,1970,8.46379
rou,1971,8.60097
rou,1972,8.78851
rou,1973,9.0058
rou,1974,9.22032
rou,1975,9.4159
rou,1976,9.68244
rou,1977,9.9202
rou,1978,10.10228
rou,1979,10.19718
rou,1980,10.19035
rou,1981,10.09604
rou,1982,9.91428
rou,1983,9.70619
rou,1984,9.54916
rou,1985,9.48911
rou,1986,9.58957
rou,1987,9.74526
rou,1988,9.94185
rou,1989,10.16448
rou,1990,10.40511
rou,1991,10.70558
rou,1992,11.04591
rou,1993,11.40608
rou,1994,11.7478
rou,1995,12.04984
rou,1996,12.44905
rou,1997,12.76909
rou,1998,13.03931
rou,1999,13.31146
rou,2000,13.60882
rou,2001,13.97327
rou,2002,14.36984
rou,2003,14.75529
rou,2004,15.05435
rou,2005,15.2293
rou,2006,15.42937
rou,2007,15.51264
rou,2008,15.52973
rou,2009,15.56429
rou,2010,15.66722
rou,2011,15.82452
rou,2012,16.04384
rou,2013,16.31879
rou,2014,16.62996
rou,2015,16.96543
rou,2016,17.42171
rou,2017,17.88173
rou,2018,18.3387
rou,2019,18.79007
rou,2020,19.23091
rus,1960,6.08392
rus,1961,6.18105
rus,1962,6.2814
rus,1963,6.39292
rus,1964,6.52103
rus,1965,6.67088
rus,1966,6.85614
rus,1967,7.05568
rus,1968,7.26802
rus,1969,7.48975
rus,1970,7.71918
rus,1971,7.98892
rus,1972,8.23722
rus,1973,8.48013
rus,1974,8.7417
rus,1975,9.03151
rus,1976,9.3263
rus,1977,9.65295
rus,1978,9.96302
rus,1979,10.18529
rus,1980,10.28621
rus,1981,10.30986
rus,1982,10.22583
rus,1983,10.08258
rus,1984,9.94681
rus,1985,9.85733
rus,1986,9.85301
rus,1987,9.8668
rus,1988,9.92611
rus,1989,10.06719
rus,1990,10.30717
rus,1991,10.64103
rus,1992,11.07093
rus,1993,11.52492
rus,1994,11.89849
rus,1995,12.13785
rus,1996,12.32818
rus,1997,12.35623
rus,1998,12.31105
rus,1999,12.31989
rus,2000,12.44358
rus,2001,12.74556
rus,2002,13.14792
rus,2003,13.55174
rus,2004,13.80394
rus,2005,13.82324
rus,2006,13.8188
rus,2007,13.65211
rus,2008,13.41425
rus,2009,13.21722
rus,2010,13.10637
rus,2011,13.10262
rus,2012,13.13985
rus,2013,13.2249
rus,2014,13.36241
rus,2015,13.55388
rus,2016,13.88398
rus,2017,14.26331
rus,2018,14.67471
rus,2019,15.09413
rus,2020,15.50893
rwa,1960,3.12623
rwa,1961,3.13849
rwa,1962,3.151
rwa,1963,3.15819
rwa,1964,3.15069
rwa,1965,3.12412
rwa,1966,3.09286
rwa,1967,3.04651
rwa,1968,2.99144
rwa,1969,2.93505
rwa,1970,2.88061
rwa,1971,2.8477
rwa,1972,2.81128
rwa,1973,2.7695
rwa,1974,2.71974
rwa,1975,2.66139
rwa,1976,2.61936
rwa,1977,2.57233
rwa,1978,2.51858
rwa,1979,2.45584
rwa,1980,2.38392
rwa,1981,2.3305
rwa,1982,2.27131
rwa,1983,2.21356
rwa,1984,2.16458
rwa,1985,2.12758
rwa,1986,2.11861
rwa,1987,2.11335
rwa,1988,2.11436
rwa,1989,2.13022
rwa,1990,2.17025
rwa,1991,2.30395
rwa,1992,2.45392
rwa,1993,2.62122
rwa,1994,2.79026
rwa,1995,2.93085
rwa,1996,3.08541
rwa,1997,3.24234
rwa,1998,3.39972
rwa,1999,3.53779
rwa,2000,3.6397
rwa,2001,3.49679
rwa,2002,3.31131
rwa,2003,3.11347
rwa,2004,2.93137
rwa,2005,2.77534
rwa,2006,2.71466
rwa,2007,2.67209
rwa,2008,2.63923
rwa,2009,2.60659
rwa,2010,2.57106
rwa,2011,2.58524
rwa,2012,2.59906
rwa,2013,2.61747
rwa,2014,2.64641
rwa,2015,2.68891
rwa,2016,2.7658
rwa,2017,2.84976
rwa,2018,2.9382
rwa,2019,3.02825
rwa,2020,3.1193
sau,1960,3.62182
sau,1961,3.62091
sau,1962,3.61393
sau,1963,3.60163
sau,1964,3.58468
sau,1965,3.56429
sau,1966,3.54774
sau,1967,3.52676
sau,1968,3.50197
sau,1969,3.47317
sau,1970,3.44012
sau,1971,3.40213
sau,1972,3.36293
sau,1973,3.32505
sau,1974,3.28981
sau,1975,3.25761
sau,1976,3.20544
sau,1977,3.15622
sau,1978,3.11002
sau,1979,3.06598
sau,1980,3.02433
sau,1981,2.93734
sau,1982,2.85184
sau,1983,2.7707
sau,1984,2.69595
sau,1985,2.62686
sau,1986,2.62766
sau,1987,2.64964
sau,1988,2.69109
sau,1989,2.74782
sau,1990,2.81713
sau,1991,2.84371
sau,1992,2.86363
sau,1993,2.88059
sau,1994,2.89659
sau,1995,2.91154
sau,1996,2.93002
sau,1997,2.94758
sau,1998,2.96538
sau,1999,2.98339
sau,2000,3.0011
sau,2001,2.99186
sau,2002,2.98048
sau,2003,2.96974
sau,2004,2.96337
sau,2005,2.9646
sau,2006,2.95923
sau,2007,2.96195
sau,2008,2.96837
sau,2009,2.97147
sau,2010,2.96944
sau,2011,2.95513
sau,2012,2.94
sau,2013,2.93662
sau,2014,2.96075
sau,2015,3.02071
sau,2016,3.10632
sau,2017,3.20754
sau,2018,3.31409
sau,2019,3.41289
sau,2020,3.49846
sdn,1960,3.23518
sdn,1961,3.21763
sdn,1962,3.19154
sdn,1963,3.15999
sdn,1964,3.12604
sdn,1965,3.09151
sdn,1966,3.07576
sdn,1967,3.05714
sdn,1968,3.03676
sdn,1969,3.01568
sdn,1970,2.99484
sdn,1971,2.99281
sdn,1972,2.98892
sdn,1973,2.98289
sdn,1974,2.97419
sdn,1975,2.96293
sdn,1976,2.9599
sdn,1977,2.95377
sdn,1978,2.94576
sdn,1979,2.93719
sdn,1980,2.9294
sdn,1981,2.92611
sdn,1982,2.92138
sdn,1983,2.91632
sdn,1984,2.91224
sdn,1985,2.91028
sdn,1986,2.91522
sdn,1987,2.91909
sdn,1988,2.92195
sdn,1989,2.92325
sdn,1990,2.92281
sdn,1991,2.93848
sdn,1992,2.95293
sdn,1993,2.9683
sdn,1994,2.98758
sdn,1995,3.01313
sdn,1996,3.02674
sdn,1997,3.03875
sdn,1998,3.04894
sdn,1999,3.05621
sdn,2000,3.06035
sdn,2001,3.07845
sdn,2002,3.09209
sdn,2003,3.10269
sdn,2004,3.1119
sdn,2005,3.12105
sdn,2006,3.15163
sdn,2007,3.18041
sdn,2008,3.20856
sdn,2009,3.23699
sdn,2010,3.26649
sdn,2011,3.30178
sdn,2012,3.3362
sdn,2013,3.37079
sdn,2014,3.40646
sdn,2015,3.44381
sdn,2016,3.48952
sdn,2017,3.53521
sdn,2018,3.58116
sdn,2019,3.62732
sdn,2020,3.67412
sen,1960,2.62287
sen,1961,2.61802
sen,1962,2.60419
sen,1963,2.58331
sen,1964,2.55779
sen,1965,2.52965
sen,1966,2.53221
sen,1967,2.52913
sen,1968,2.52114
sen,1969,2.50806
sen,1970,2.49059
sen,1971,2.50753
sen,1972,2.5185
sen,1973,2.52399
sen,1974,2.52529
sen,1975,2.52308
sen,1976,2.56164
sen,1977,2.59494
sen,1978,2.62241
sen,1979,2.64371
sen,1980,2.65901
sen,1981,2.69558
sen,1982,2.72672
sen,1983,2.75333
sen,1984,2.77729
sen,1985,2.79966
sen,1986,2.83573
sen,1987,2.87141
sen,1988,2.90612
sen,1989,2.93897
sen,1990,2.96992
sen,1991,3.00615
sen,1992,3.03677
sen,1993,3.0635
sen,1994,3.08861
sen,1995,3.11329
sen,1996,3.13973
sen,1997,3.16166
sen,1998,3.17962
sen,1999,3.19386
sen,2000,3.20435
sen,2001,3.21939
sen,2002,3.22876
sen,2003,3.23225
sen,2004,3.2292
sen,2005,3.21929
sen,2006,3.22219
sen,2007,3.21722
sen,2008,3.20454
sen,2009,3.18376
sen,2010,3.15549
sen,2011,3.13961
sen,2012,3.11707
sen,2013,3.09293
sen,2014,3.07321
sen,2015,3.06147
sen,2016,3.06522
sen,2017,3.07452
sen,2018,3.08682
sen,2019,3.09848
sen,2020,3.10815
sgp,1960,2.0446
sgp,1961,2.13999
sgp,1962,2.25403
sgp,1963,2.37904
sgp,1964,2.5109
sgp,1965,2.64977
sgp,1966,2.77082
sgp,1967,2.90045
sgp,1968,3.03726
sgp,1969,3.1804
sgp,1970,3.32942
sgp,1971,3.47822
sgp,1972,3.62292
sgp,1973,3.77328
sgp,1974,3.93653
sgp,1975,4.11276
sgp,1976,4.24853
sgp,1977,4.38927
sgp,1978,4.52395
sgp,1979,4.63809
sgp,1980,4.72594
sgp,1981,4.85442
sgp,1982,4.96615
sgp,1983,5.06763
sgp,1984,5.16991
sgp,1985,5.27966
sgp,1986,5.34293
sgp,1987,5.40215
sgp,1988,5.46295
sgp,1989,5.52846
sgp,1990,5.59874
sgp,1991,5.63966
sgp,1992,5.68501
sgp,1993,5.73533
sgp,1994,5.80296
sgp,1995,5.90655
sgp,1996,6.02179
sgp,1997,6.12824
sgp,1998,6.21535
sgp,1999,6.29262
sgp,2000,6.3837
sgp,2001,6.60879
sgp,2002,6.82121
sgp,2003,6.99102
sgp,2004,7.10354
sgp,2005,7.17408
sgp,2006,7.20384
sgp,2007,7.18599
sgp,2008,7.14393
sgp,2009,7.14628
sgp,2010,7.26012
sgp,2011,7.64532
sgp,2012,8.04432
sgp,2013,8.40422
sgp,2014,8.721
sgp,2015,9.04725
sgp,2016,9.7685
sgp,2017,10.5799
sgp,2018,11.46338
sgp,2019,12.39313
sgp,2020,13.35154
slb,1960,2.65085
slb,1961,2.87696
slb,1962,3.119
slb,1963,3.34684
slb,1964,3.5056
slb,1965,3.58657
slb,1966,3.62931
slb,1967,3.61554
slb,1968,3.57617
slb,1969,3.53549
slb,1970,3.49953
slb,1971,3.44423
slb,1972,3.3926
slb,1973,3.33566
slb,1974,3.27921
slb,1975,3.22282
slb,1976,3.20291
slb,1977,3.18774
slb,1978,3.1775
slb,1979,3.16326
slb,1980,3.14558
slb,1981,3.10407
slb,1982,3.05177
slb,1983,2.99616
slb,1984,2.94571
slb,1985,2.90449
slb,1986,2.89273
slb,1987,2.8811
slb,1988,2.86603
slb,1989,2.84101
slb,1990,2.80633
slb,1991,2.7882
slb,1992,2.76095
slb,1993,2.73163
slb,1994,2.71214
slb,1995,2.70596
slb,1996,2.73488
slb,1997,2.77343
slb,1998,2.81372
slb,1999,2.84223
slb,2000,2.85586
slb,2001,2.89991
slb,2002,2.92675
slb,2003,2.94821
slb,2004,2.9775
slb,2005,3.0184
slb,2006,3.08183
slb,2007,3.15403
slb,2008,3.22751
slb,2009,3.29146
slb,2010,3.33914
slb,2011,3.39027
slb,2012,3.43199
slb,2013,3.46591
slb,2014,3.49561
slb,2015,3.52253
slb,2016,3.54757
slb,2017,3.57242
slb,2018,3.59895
slb,2019,3.63081
slb,2020,3.67093
sle,1960,3.69389
sle,1961,3.74415
sle,1962,3.78659
sle,1963,3.82025
sle,1964,3.8445
sle,1965,3.85919
sle,1966,3.89214
sle,1967,3.91585
sle,1968,3.93019
sle,1969,3.93473
sle,1970,3.92977
sle,1971,3.94966
sle,1972,3.95864
sle,1973,3.95745
sle,1974,3.9468
sle,1975,3.92746
sle,1976,3.9349
sle,1977,3.93262
sle,1978,3.92096
sle,1979,3.89995
sle,1980,3.86989
sle,1981,3.86893
sle,1982,3.85648
sle,1983,3.83403
sle,1984,3.80269
sle,1985,3.7629
sle,1986,3.75039
sle,1987,3.72859
sle,1988,3.69811
sle,1989,3.6617
sle,1990,3.62307
sle,1991,3.63243
sle,1992,3.62088
sle,1993,3.58892
sle,1994,3.53506
sle,1995,3.45584
sle,1996,3.45225
sle,1997,3.43725
sle,1998,3.40775
sle,1999,3.36054
sle,2000,3.29235
sle,2001,3.2648
sle,2002,3.23422
sle,2003,3.20205
sle,2004,3.17233
sle,2005,3.14904
sle,2006,3.14254
sle,2007,3.12926
sle,2008,3.11047
sle,2009,3.08618
sle,2010,3.05661
sle,2011,3.05805
sle,2012,3.05267
sle,2013,3.03981
sle,2014,3.01808
sle,2015,2.98779
sle,2016,2.98989
sle,2017,2.98184
sle,2018,2.96656
sle,2019,2.94774
sle,2020,2.92733
slv,1960,3.34155
slv,1961,3.33243
slv,1962,3.31623
slv,1963,3.29505
slv,1964,3.27271
slv,1965,3.2507
slv,1966,3.24883
slv,1967,3.2456
slv,1968,3.24047
slv,1969,3.23193
slv,1970,3.2202
slv,1971,3.24013
slv,1972,3.25542
slv,1973,3.26716
slv,1974,3.27627
slv,1975,3.28356
slv,1976,3.32713
slv,1977,3.36776
slv,1978,3.40721
slv,1979,3.44747
slv,1980,3.49034
slv,1981,3.55851
slv,1982,3.62862
slv,1983,3.70101
slv,1984,3.7764
slv,1985,3.855
slv,1986,3.95111
slv,1987,4.04926
slv,1988,4.14819
slv,1989,4.2458
slv,1990,4.34086
slv,1991,4.42923
slv,1992,4.51218
slv,1993,4.59528
slv,1994,4.68595
slv,1995,4.78899
slv,1996,4.91264
slv,1997,5.0446
slv,1998,5.18338
slv,1999,5.32751
slv,2000,5.47638
slv,2001,5.64644
slv,2002,5.81867
slv,2003,5.99053
slv,2004,6.15758
slv,2005,6.31714
slv,2006,6.48901
slv,2007,6.64664
slv,2008,6.79359
slv,2009,6.93499
slv,2010,7.0733
slv,2011,7.20519
slv,2012,7.33626
slv,2013,7.46948
slv,2014,7.60844
slv,2015,7.75639
slv,2016,7.92646
slv,2017,8.10471
slv,2018,8.28709
slv,2019,8.46958
slv,2020,8.65094
som,1960,2.9616
som,1961,3.00577
som,1962,3.04027
som,1963,3.06575
som,1964,3.08228
som,1965,3.09051
som,1966,3.12417
som,1967,3.14811
som,1968,3.16333
som,1969,3.1719
som,1970,3.17662
som,1971,3.20654
som,1972,3.23379
som,1973,3.25643
som,1974,3.26538
som,1975,3.24885
som,1976,3.18761
som,1977,3.15241
som,1978,3.13832
som,1979,3.14982
som,1980,3.19436
som,1981,3.20566
som,1982,3.19844
som,1983,3.17785
som,1984,3.1431
som,1985,3.08972
som,1986,3.09023
som,1987,3.07455
som,1988,3.04235
som,1989,2.99626
som,1990,2.9394
som,1991,2.93663
som,1992,2.92245
som,1993,2.89364
som,1994,2.84319
som,1995,2.76538
som,1996,2.74524
som,1997,2.71573
som,1998,2.68173
som,1999,2.65141
som,2000,2.62943
som,2001,2.62729
som,2002,2.632
som,2003,2.63948
som,2004,2.64409
som,2005,2.64408
som,2006,2.66097
som,2007,2.66961
som,2008,2.67422
som,2009,2.68038
som,2010,2.69061
som,2011,2.71361
som,2012,2.73778
som,2013,2.76133
som,2014,2.78173
som,2015,2.79784
som,2016,2.8289
som,2017,2.85368
som,2018,2.87331
som,2019,2.8892
som,2020,2.90214
srb,1960,6.58235
srb,1961,6.71188
srb,1962,6.86086
srb,1963,7.02304
srb,1964,7.18786
srb,1965,7.34887
srb,1966,7.55264
srb,1967,7.7495
srb,1968,7.94258
srb,1969,8.13518
srb,1970,8.3286
srb,1971,8.56308
srb,1972,8.78753
srb,1973,8.98747
srb,1974,9.14592
srb,1975,9.2543
srb,1976,9.33782
srb,1977,9.38504
srb,1978,9.3881
srb,1979,9.33207
srb,1980,9.21502
srb,1981,9.07439
srb,1982,8.87771
srb,1983,8.67581
srb,1984,8.53771
srb,1985,8.50211
srb,1986,8.6097
srb,1987,8.79102
srb,1988,9.02889
srb,1989,9.29883
srb,1990,9.58599
srb,1991,9.94561
srb,1992,10.32082
srb,1993,10.70228
srb,1994,11.07777
srb,1995,11.44084
srb,1996,11.92175
srb,1997,12.37264
srb,1998,12.79244
srb,1999,13.18064
srb,2000,13.53671
srb,2001,13.80616
srb,2002,14.04089
srb,2003,14.23091
srb,2004,14.35418
srb,2005,14.40037
srb,2006,14.49069
srb,2007,14.5142
srb,2008,14.5199
srb,2009,14.58067
srb,2010,14.74029
srb,2011,15.04884
srb,2012,15.44371
srb,2013,15.90892
srb,2014,16.41895
srb,2015,16.95668
srb,2016,17.42316
srb,2017,17.89475
srb,2018,18.34579
srb,2019,18.7405
srb,2020,19.0585
ssd,1960,2.75873
ssd,1961,2.7416
ssd,1962,2.71606
ssd,1963,2.68203
ssd,1964,2.63873
ssd,1965,2.58653
ssd,1966,2.59303
ssd,1967,2.5905
ssd,1968,2.5794
ssd,1969,2.56197
ssd,1970,2.53926
ssd,1971,2.55748
ssd,1972,2.56992
ssd,1973,2.57698
ssd,1974,2.57857
ssd,1975,2.5747
ssd,1976,2.60256
ssd,1977,2.62441
ssd,1978,2.64063
ssd,1979,2.65141
ssd,1980,2.65677
ssd,1981,2.67785
ssd,1982,2.69411
ssd,1983,2.70666
ssd,1984,2.71668
ssd,1985,2.72607
ssd,1986,2.76679
ssd,1987,2.79277
ssd,1988,2.80667
ssd,1989,2.81248
ssd,1990,2.8133
ssd,1991,2.8731
ssd,1992,2.92252
ssd,1993,2.95736
ssd,1994,2.96858
ssd,1995,2.94456
ssd,1996,2.97658
ssd,1997,3.00657
ssd,1998,3.03232
ssd,1999,3.05566
ssd,2000,3.0799
ssd,2001,3.10109
ssd,2002,3.12332
ssd,2003,3.14788
ssd,2004,3.17435
ssd,2005,3.20146
ssd,2006,3.22223
ssd,2007,3.24277
ssd,2008,3.26514
ssd,2009,3.29307
ssd,2010,3.32968
ssd,2011,3.35899
ssd,2012,3.3846
ssd,2013,3.40424
ssd,2014,3.41355
ssd,2015,3.41203
ssd,2016,3.4223
ssd,2017,3.41576
ssd,2018,3.39848
ssd,2019,3.37681
ssd,2020,3.35277
stp,1960,3.81481
stp,1961,3.62527
stp,1962,3.3856
stp,1963,3.10598
stp,1964,2.76615
stp,1965,2.34544
stp,1966,2.68196
stp,1967,3.05671
stp,1968,3.50001
stp,1969,4.00237
stp,1970,4.53704
stp,1971,4.26736
stp,1972,4.02905
stp,1973,3.81934
stp,1974,3.62406
stp,1975,3.44127
stp,1976,3.63356
stp,1977,3.80207
stp,1978,3.95518
stp,1979,4.12044
stp,1980,4.29463
stp,1981,4.20272
stp,1982,4.13982
stp,1983,4.08743
stp,1984,4.0368
stp,1985,3.97431
stp,1986,3.93376
stp,1987,3.87106
stp,1988,3.79221
stp,1989,3.70444
stp,1990,3.60795
stp,1991,3.6423
stp,1992,3.65801
stp,1993,3.65333
stp,1994,3.6453
stp,1995,3.63386
stp,1996,3.60671
stp,1997,3.55513
stp,1998,3.47774
stp,1999,3.38671
stp,2000,3.28478
stp,2001,3.31595
stp,2002,3.35239
stp,2003,3.38065
stp,2004,3.37524
stp,2005,3.33393
stp,2006,3.296
stp,2007,3.23151
stp,2008,3.15159
stp,2009,3.07262
stp,2010,3.0027
stp,2011,2.97197
stp,2012,2.94527
stp,2013,2.92003
stp,2014,2.89791
stp,2015,2.87918
stp,2016,2.89332
stp,2017,2.90745
stp,2018,2.92568
stp,2019,2.96016
stp,2020,3.00832
sur,1960,4.1668
sur,1961,4.10116
sur,1962,4.06588
sur,1963,4.05357
sur,1964,4.05002
sur,1965,4.0403
sur,1966,4.02622
sur,1967,4.00506
sur,1968,3.97812
sur,1969,3.94472
sur,1970,3.91052
sur,1971,3.94463
sur,1972,3.96296
sur,1973,3.96147
sur,1974,3.94451
sur,1975,3.92177
sur,1976,4.05752
sur,1977,4.18583
sur,1978,4.29686
sur,1979,4.38189
sur,1980,4.43787
sur,1981,4.471
sur,1982,4.47966
sur,1983,4.48415
sur,1984,4.50467
sur,1985,4.55162
sur,1986,4.55899
sur,1987,4.59535
sur,1988,4.64924
sur,1989,4.70252
sur,1990,4.74889
sur,1991,4.82972
sur,1992,4.8995
sur,1993,4.96227
sur,1994,5.02982
sur,1995,5.1076
sur,1996,5.21203
sur,1997,5.30319
sur,1998,5.37937
sur,1999,5.4398
sur,2000,5.49147
sur,2001,5.58795
sur,2002,5.68354
sur,2003,5.77487
sur,2004,5.85097
sur,2005,5.91194
sur,2006,5.97592
sur,2007,6.02546
sur,2008,6.0678
sur,2009,6.11629
sur,2010,6.17409
sur,2011,6.25753
sur,2012,6.34556
sur,2013,6.4357
sur,2014,6.52445
sur,2015,6.60904
sur,2016,6.7077
sur,2017,6.80496
sur,2018,6.90637
sur,2019,7.01513
sur,2020,7.13497
svk,1960,6.77609
svk,1961,6.97055
svk,1962,7.1889
svk,1963,7.42584
svk,1964,7.67467
svk,1965,7.93249
svk,1966,8.18986
svk,1967,8.44808
svk,1968,8.70606
svk,1969,8.95404
svk,1970,9.18345
svk,1971,9.39731
svk,1972,9.56575
svk,1973,9.70508
svk,1974,9.84279
svk,1975,9.99175
svk,1976,10.15952
svk,1977,10.3489
svk,1978,10.50846
svk,1979,10.5637
svk,1980,10.48425
svk,1981,10.3103
svk,1982,10.01224
svk,1983,9.67553
svk,1984,9.41909
svk,1985,9.30629
svk,1986,9.40701
svk,1987,9.60785
svk,1988,9.85706
svk,1989,10.07989
svk,1990,10.23647
svk,1991,10.40756
svk,1992,10.52247
svk,1993,10.59903
svk,1994,10.6623
svk,1995,10.72676
svk,1996,10.87168
svk,1997,11.01255
svk,1998,11.13909
svk,1999,11.23466
svk,2000,11.29159
svk,2001,11.40405
svk,2002,11.47661
svk,2003,11.52624
svk,2004,11.57564
svk,2005,11.63768
svk,2006,11.77432
svk,2007,11.92178
svk,2008,12.08219
svk,2009,12.25755
svk,2010,12.45234
svk,2011,12.7161
svk,2012,12.99617
svk,2013,13.30318
svk,2014,13.65106
svk,2015,14.04707
svk,2016,14.54812
svk,2017,15.08102
svk,2018,15.62925
svk,2019,16.17236
svk,2020,16.69914
svn,1960,7.77846
svn,1961,7.99627
svn,1962,8.22704
svn,1963,8.46805
svn,1964,8.7144
svn,1965,8.96115
svn,1966,9.16491
svn,1967,9.35901
svn,1968,9.53895
svn,1969,9.70375
svn,1970,9.8578
svn,1971,10.13514
svn,1972,10.38806
svn,1973,10.615
svn,1974,10.81298
svn,1975,10.97908
svn,1976,11.14007
svn,1977,11.28562
svn,1978,11.39501
svn,1979,11.43141
svn,1980,11.37915
svn,1981,11.1736
svn,1982,10.85515
svn,1983,10.46826
svn,1984,10.10887
svn,1985,9.85189
svn,1986,9.8821
svn,1987,10.01448
svn,1988,10.21588
svn,1989,10.4342
svn,1990,10.64027
svn,1991,10.97322
svn,1992,11.30005
svn,1993,11.62327
svn,1994,11.95218
svn,1995,12.29266
svn,1996,12.68945
svn,1997,13.07884
svn,1998,13.45144
svn,1999,13.79682
svn,2000,14.11006
svn,2001,14.42841
svn,2002,14.72142
svn,2003,14.995
svn,2004,15.25398
svn,2005,15.50259
svn,2006,15.77164
svn,2007,16.02411
svn,2008,16.25925
svn,2009,16.47873
svn,2010,16.68897
svn,2011,16.9008
svn,2012,17.10575
svn,2013,17.3365
svn,2014,17.63207
svn,2015,18.01329
svn,2016,18.48077
svn,2017,19.02332
svn,2018,19.60688
svn,2019,20.18628
svn,2020,20.73775
swe,1960,11.75924
swe,1961,11.93791
swe,1962,12.12142
swe,1963,12.3087
swe,1964,12.49561
swe,1965,12.68185
swe,1966,12.88987
swe,1967,13.09056
swe,1968,13.28776
swe,1969,13.48927
swe,1970,13.70081
swe,1971,13.99554
swe,1972,14.28775
swe,1973,14.57704
swe,1974,14.86095
swe,1975,15.13812
swe,1976,15.4118
swe,1977,15.67009
swe,1978,15.91083
swe,1979,16.12842
swe,1980,16.32127
swe,1981,16.56095
swe,1982,16.75804
swe,1983,16.92978
swe,1984,17.09781
swe,1985,17.27192
swe,1986,17.42958
swe,1987,17.5791
swe,1988,17.70665
swe,1989,17.79148
swe,1990,17.82374
swe,1991,17.82384
swe,1992,17.78038
swe,1993,17.70234
swe,1994,17.60639
swe,1995,17.50841
swe,1996,17.46429
swe,1997,17.42712
swe,1998,17.3938
swe,1999,17.35364
swe,2000,17.30368
swe,2001,17.30407
swe,2002,17.26259
swe,2003,17.21862
swe,2004,17.2246
swe,2005,17.30661
swe,2006,17.39595
swe,2007,17.5487
swe,2008,17.74876
swe,2009,17.97441
swe,2010,18.21857
swe,2011,18.50131
swe,2012,18.80976
swe,2013,19.1201
swe,2014,19.39467
swe,2015,19.60852
swe,2016,19.8402
swe,2017,19.99142
swe,2018,20.09552
swe,2019,20.19857
swe,2020,20.32881
swz,1960,2.97044
swz,1961,2.99611
swz,1962,3.0118
swz,1963,3.02134
swz,1964,3.02392
swz,1965,3.02392
swz,1966,3.02377
swz,1967,3.01527
swz,1968,2.99725
swz,1969,2.96862
swz,1970,2.93099
swz,1971,2.92808
swz,1972,2.91682
swz,1973,2.89655
swz,1974,2.86891
swz,1975,2.83394
swz,1976,2.80955
swz,1977,2.7821
swz,1978,2.75102
swz,1979,2.71469
swz,1980,2.6748
swz,1981,2.6518
swz,1982,2.61952
swz,1983,2.58344
swz,1984,2.54606
swz,1985,2.51087
swz,1986,2.49214
swz,1987,2.47959
swz,1988,2.47128
swz,1989,2.46385
swz,1990,2.45592
swz,1991,2.47827
swz,1992,2.49575
swz,1993,2.51378
swz,1994,2.53763
swz,1995,2.57056
swz,1996,2.61362
swz,1997,2.66331
swz,1998,2.71819
swz,1999,2.77495
swz,2000,2.83241
swz,2001,2.92914
swz,2002,3.02318
swz,2003,3.11468
swz,2004,3.20427
swz,2005,3.29145
swz,2006,3.37808
swz,2007,3.45782
swz,2008,3.53104
swz,2009,3.60087
swz,2010,3.66751
swz,2011,3.73841
swz,2012,3.80834
swz,2013,3.87176
swz,2014,3.92094
swz,2015,3.95138
swz,2016,3.98843
swz,2017,4.00789
swz,2018,4.01459
swz,2019,4.01479
swz,2020,4.01236
syc,1960,6.20148
syc,1961,6.19848
syc,1962,6.17392
syc,1963,6.1525
syc,1964,6.13424
syc,1965,6.10919
syc,1966,6.07542
syc,1967,6.05875
syc,1968,6.05273
syc,1969,6.05112
syc,1970,6.05141
syc,1971,6.03798
syc,1972,6.02427
syc,1973,6.0347
syc,1974,6.0654
syc,1975,6.11228
syc,1976,6.18089
syc,1977,6.26951
syc,1978,6.35885
syc,1979,6.43824
syc,1980,6.51984
syc,1981,6.5713
syc,1982,6.59552
syc,1983,6.62222
syc,1984,6.656
syc,1985,6.71587
syc,1986,6.71156
syc,1987,6.71375
syc,1988,6.71223
syc,1989,6.67865
syc,1990,6.6303
syc,1991,6.6955
syc,1992,6.76347
syc,1993,6.82914
syc,1994,6.89687
syc,1995,6.97987
syc,1996,7.0972
syc,1997,7.22098
syc,1998,7.35607
syc,1999,7.49465
syc,2000,7.61889
syc,2001,7.54483
syc,2002,7.43366
syc,2003,7.29519
syc,2004,7.14359
syc,2005,6.97929
syc,2006,6.98903
syc,2007,7.06531
syc,2008,7.20295
syc,2009,7.3842
syc,2010,7.57363
syc,2011,7.52696
syc,2012,7.43712
syc,2013,7.33016
syc,2014,7.25999
syc,2015,7.24062
