geo,time,se_prm_enrr_fe
kor,1995,104.85819
kor,1996,104.73492
kor,1997,103.3638
kor,1998,104.47743
kor,1999,103.99335
kor,2000,101.35724
kor,2001,99.5327
kor,2002,99.03695
kor,2003,99.79789
kor,2004,100.02683
kor,2005,100.71906
kor,2006,101.37462
kor,2007,102.6116
kor,2008,102.73418
kor,2009,101.97238
kor,2010,101.76901
kor,2011,101.83958
kor,2012,100.42587
kor,2013,98.10834
kor,2014,98.25035
kor,2015,98.70651
kor,2016,97.64139
kor,2017,97.96419
kor,2018,99.51877
kor,2019,100.91561
kwt,1971,78.08118
kwt,1972,82.89895
kwt,1973,83.43558
kwt,1974,83.62789
kwt,1975,85.01312
kwt,1976,87.92739
kwt,1977,94.04999
kwt,1978,96.44653
kwt,1979,95.91511
kwt,1980,97.86174
kwt,1981,97.89371
kwt,1982,100.72903
kwt,1983,102.94713
kwt,1984,104.27949
kwt,1985,103.73132
kwt,1986,100.58433
kwt,1987,96.58398
kwt,1988,93.81587
kwt,1989,90.75595
kwt,1990,89.73448
kwt,1991,58.06989
kwt,1992,57.78801
kwt,1993,68.75312
kwt,1994,81.07189
kwt,1995,91.43269
kwt,1996,100.37171
kwt,1997,102.67753
kwt,1998,101.65452
kwt,1999,98.95283
kwt,2000,99.76009
kwt,2001,100.53681
kwt,2002,104.78483
kwt,2003,107.82411
kwt,2004,107.3996
kwt,2005,106.91744
kwt,2006,102.21283
kwt,2007,103.28193
kwt,2008,100.14256
kwt,2009,100.18379
kwt,2010,101.207
kwt,2011,105.49606
kwt,2012,105.58962
kwt,2013,105.14894
kwt,2014,104.91717
kwt,2015,104.27501
kwt,2016,102.57234
kwt,2017,97.34084
kwt,2018,97.21543
kwt,2019,94.78166
kwt,2020,93.02434
lao,1971,43.29817
lao,1972,49.2838
lao,1973,50.56414
lao,1977,83.57336
lao,1978,91.36795
lao,1979,91.94438
lao,1980,93.90966
lao,1981,95.14296
lao,1982,93.43438
lao,1984,83.32852
lao,1985,85.38264
lao,1986,91.78619
lao,1988,91.49076
lao,1990,86.71516
lao,1991,86.32143
lao,1992,84.7957
lao,1993,89.81262
lao,1994,92.54239
lao,1995,94.28879
lao,1996,97.50484
lao,1997,98.67253
lao,1998,100.61752
lao,1999,99.76832
lao,2000,97.96183
lao,2001,96.1578
lao,2002,97.76324
lao,2003,100.10573
lao,2004,102.18221
lao,2005,104.3823
lao,2006,106.67173
lao,2007,108.87077
lao,2008,112.06976
lao,2009,115.12785
lao,2010,117.85283
lao,2011,117.41207
lao,2012,116.57932
lao,2013,116.19968
lao,2014,114.78308
lao,2015,111.25946
lao,2016,107.08054
lao,2017,103.94472
lao,2018,100.35734
lao,2019,98.25884
lao,2020,97.16892
lbn,1971,125.66255
lbn,1974,129.31908
lbn,1982,115.46615
lbn,1983,108.02945
lbn,1985,90.58411
lbr,1970,22.05846
lbr,1971,23.43956
lbr,1972,25.19651
lbr,1975,27.77429
lbr,1976,25.52608
lbr,1978,33.91551
lbr,1979,34.98753
lbr,1980,35.54751
lbr,1998,61.89292
lbr,1999,84.07365
lbr,2000,98.54195
lbr,2006,91.23511
lbr,2008,91.17358
lbr,2009,96.53089
lbr,2011,100.21535
lbr,2014,93.06524
lbr,2015,90.20212
lbr,2016,89.15522
lbr,2017,84.7126
lby,1971,75.66619
lby,1972,88.78687
lby,1973,99.92914
lby,1974,106.3821
lby,1975,109.40184
lby,1976,111.40769
lby,1977,110.05168
lby,1978,105.64174
lby,1979,110.43665
lby,1980,108.30018
lby,1981,107.62514
lby,1983,109.07656
lby,1986,105.53563
lby,1999,106.92603
lby,2001,104.52957
lby,2002,103.30911
lby,2003,101.61346
lby,2004,103.8996
lby,2005,101.4564
lby,2006,106.59642
lca,1971,100.40688
lca,1972,110.32322
lca,1973,110.67194
lca,1974,114.97525
lca,1975,116.55498
lca,1976,120.73221
lca,1977,124.5056
lca,1978,125.1068
lca,1979,126.63766
lca,1980,123.87017
lca,1981,124.03554
lca,1982,128.57619
lca,1983,131.23122
lca,1984,131.72034
lca,1985,134.48476
lca,1986,131.0311
lca,1987,132.38033
lca,1988,133.96387
lca,1989,135.64771
lca,1990,137.75414
lca,1991,136.42232
lca,1992,132.77573
lca,1993,131.28748
lca,1997,125.09721
lca,1999,101.43355
lca,2000,101.83314
lca,2001,102.20612
lca,2002,101.93672
lca,2003,100.76323
lca,2004,99.25836
lca,2005,100.56185
lca,2006,102.8198
lca,2007,97.96142
lca,2015,99.48973
lca,2016,100.22562
lca,2017,101.45412
lca,2018,103.15652
lca,2019,103.2646
lca,2020,102.35637
lie,2003,107.38581
lie,2004,108.45341
lie,2005,102.46801
lie,2006,109.09091
lie,2007,106.33737
lie,2008,103.25048
lie,2009,106.52174
lie,2010,102.3374
lie,2011,105.40827
lie,2012,105.11425
lie,2014,102.25564
lie,2015,104.80349
lie,2016,103.37691
lie,2017,102.86659
lie,2018,106.80272
lie,2019,103.84181
lka,1970,96.49003
lka,1971,102.94816
lka,1975,79.06304
lka,1976,78.57155
lka,1977,83.27344
lka,1978,105.6303
lka,1980,116.22724
lka,1981,119.58255
lka,1982,119.80939
lka,1983,118.93133
lka,1984,118.71653
lka,1985,119.43796
lka,1986,121.01347
lka,1987,105.50741
lka,1988,107.0375
lka,1989,108.2132
lka,1990,107.94285
lka,1991,107.98252
lka,1992,106.08076
lka,1993,105.55213
lka,1994,105.06324
lka,1995,107.79348
lka,1996,103.73214
lka,1998,105.82817
lka,2001,106.93053
lka,2002,105.40116
lka,2003,102.49141
lka,2004,100.8334
lka,2005,99.28779
lka,2006,98.44568
lka,2007,97.69085
lka,2008,96.60648
lka,2009,94.04776
lka,2010,98.24813
lka,2011,97.51822
lka,2012,98.76951
lka,2013,99.42777
lka,2014,100.18917
lka,2015,100.57343
lka,2016,100.37505
lka,2017,99.90265
lka,2018,99.61806
lka,2019,99.99787
lso,1970,104.32053
lso,1972,100.36396
lso,1973,103.59592
lso,1974,117.31772
lso,1975,115.20449
lso,1976,111.70941
lso,1977,110.71529
lso,1978,108.78584
lso,1979,108.05858
lso,1980,108.07195
lso,1981,109.41105
lso,1982,112.10664
lso,1983,112.22636
lso,1984,110.78425
lso,1985,113.22018
lso,1986,111.33812
lso,1987,112.38739
lso,1988,113.38963
lso,1989,111.06878
lso,1990,109.39412
lso,1991,110.1077
lso,1992,107.53628
lso,1993,102.70008
lso,1994,104.1998
lso,1995,105.66572
lso,1996,104.07278
lso,1997,101.22272
lso,1998,100.93456
lso,1999,99.73082
lso,2000,111.06157
lso,2001,113.0481
lso,2002,116.32929
lso,2003,122.4965
lso,2004,124.37052
lso,2005,126.2727
lso,2006,129.64851
lso,2007,123.78449
lso,2008,123.43288
lso,2009,122.68892
lso,2010,122.06482
lso,2011,119.98828
lso,2012,118.52536
lso,2013,114.90215
lso,2014,114.03786
lso,2015,113.66294
lso,2016,114.69739
lso,2017,117.76331
ltu,1981,79.11353
ltu,1986,81.74551
ltu,1991,88.66577
ltu,1992,88.77698
ltu,1993,91.7023
ltu,1994,91.84982
ltu,1995,97.46367
ltu,1996,98.85379
ltu,1997,99.36624
ltu,1998,98.98023
ltu,1999,101.94166
ltu,2000,102.77896
ltu,2001,102.3917
ltu,2002,102.35947
ltu,2003,102.24497
ltu,2004,103.41191
ltu,2005,102.42101
ltu,2006,101.68277
ltu,2007,100.64738
ltu,2008,98.82881
ltu,2009,99.19292
ltu,2010,99.82954
ltu,2011,100.63497
ltu,2012,101.57142
ltu,2013,101.66433
ltu,2014,101.43568
ltu,2015,101.94596
ltu,2016,102.75126
ltu,2017,103.86016
ltu,2018,104.2822
ltu,2019,102.77363
lux,1970,118.40074
lux,1971,111.15259
lux,1972,110.17621
lux,1973,108.31927
lux,1974,109.71183
lux,1975,95.63224
lux,1976,95.75116
lux,1977,95.92996
lux,1978,95.33098
lux,1979,93.77697
lux,1980,89.75592
lux,1981,88.86411
lux,1982,89.98297
lux,1983,88.50529
lux,1984,87.73717
lux,1986,89.48335
lux,1987,89.29846
lux,1988,95.00824
lux,1991,94.43034
lux,1999,100.43405
lux,2000,100.71965
lux,2001,99.93835
lux,2002,99.96368
lux,2003,99.29417
lux,2004,100.05938
lux,2005,100.88611
lux,2006,101.73933
lux,2007,101.51259
lux,2008,101.0896
lux,2010,98.08506
lux,2011,97.56597
lux,2012,97.31509
lux,2013,97.11206
lux,2014,97.6524
lux,2015,98.91907
lux,2016,100.63095
lux,2017,101.99621
lux,2018,101.98533
lux,2019,103.97625
lva,1989,118.32677
lva,1990,97.08295
lva,1991,95.93141
lva,1992,96.34624
lva,1993,89.05452
lva,1994,84.6051
lva,1995,83.39793
lva,1996,88.19418
lva,1997,93.09152
lva,1998,95.29986
lva,1999,99.20888
lva,2000,100.62963
lva,2001,102.16882
lva,2002,102.55767
lva,2003,103.39074
lva,2004,103.99326
lva,2005,103.54715
lva,2006,103.06588
lva,2007,102.42454
lva,2008,101.7143
lva,2009,101.35063
lva,2010,101.9425
lva,2011,101.51373
lva,2012,100.53698
lva,2013,100.05775
lva,2014,99.77659
lva,2015,99.43079
lva,2016,99.23827
lva,2017,99.46599
lva,2018,99.86065
lva,2019,100.00509
mac,1971,56.93759
mac,1972,58.82114
mac,1973,59.38113
mac,1974,56.60242
mac,1990,111.61627
mac,1991,103.60578
mac,1992,102.31814
mac,1993,102.60231
mac,1999,100.13999
mac,2000,101.78888
mac,2001,100.69551
mac,2002,100.03835
mac,2003,97.72999
mac,2004,97.33556
mac,2005,96.78062
mac,2006,96.58241
mac,2007,97.33459
mac,2008,97.19683
mac,2009,94.56134
mac,2010,93.99891
mac,2011,94.00232
mac,2012,93.66979
mac,2013,94.50169
mac,2014,96.95364
mac,2015,98.52305
mac,2016,100.7958
mac,2017,100.8049
mac,2018,100.06885
mac,2019,100.28329
mac,2020,97.96054
mar,1971,33.51883
mar,1972,34.881
mar,1973,36.14861
mar,1974,37.68161
mar,1975,39.53993
mar,1976,43.16609
mar,1977,46.25745
mar,1978,49.63457
mar,1979,53.1364
mar,1980,56.41109
mar,1981,59.94915
mar,1982,63.8748
mar,1983,67.36818
mar,1984,67.05661
mar,1985,61.08697
mar,1986,60.4169
mar,1987,58.22935
mar,1988,56.07692
mar,1989,53.53071
mar,1990,54.2492
mar,1991,51.94324
mar,1992,53.27597
mar,1993,55.96965
mar,1994,59.24308
mar,1995,62.5839
mar,1996,65.63963
mar,1997,68.25171
mar,1998,72.2141
mar,1999,78.86784
mar,2000,85.26866
mar,2001,90.97958
mar,2002,96.7353
mar,2003,99.82489
mar,2004,100.39102
mar,2005,100.66199
mar,2006,100.51384
mar,2007,102.62816
mar,2008,102.74476
mar,2009,103.30048
mar,2010,106.2751
mar,2011,107.73722
mar,2012,108.00683
mar,2013,107.75871
mar,2014,107.42676
mar,2015,106.64472
mar,2016,107.7307
mar,2017,109.77992
mar,2018,111.51325
mar,2019,112.72941
mar,2020,113.38093
mda,2014,107.21567
mda,2015,105.11217
mda,2016,103.71027
mda,2017,102.91051
mda,2018,102.28001
mda,2019,102.28135
mda,2020,105.27157
mdg,1971,79.35175
mdg,1972,82.48198
mdg,1973,82.4557
mdg,1974,79.97955
mdg,1975,86.19528
mdg,1976,83.15058
mdg,1977,106.77646
mdg,1978,115.76317
mdg,1979,115.53535
mdg,1980,124.90648
mdg,1981,134.34866
mdg,1982,130.66626
mdg,1983,118.68578
mdg,1985,109.89513
mdg,1988,93.14322
mdg,1989,93.91924
mdg,1990,90.9374
mdg,1991,93.43885
mdg,1992,83.92568
mdg,1993,83.15812
mdg,1994,82.10169
mdg,1995,83.12405
mdg,1996,84.3865
mdg,1998,91.24703
mdg,1999,94.0596
mdg,2000,99.45475
mdg,2001,100.51744
mdg,2002,101.25108
mdg,2003,115.7074
mdg,2004,131.61076
mdg,2005,135.82544
mdg,2006,135.68343
mdg,2007,136.9565
mdg,2008,139.91837
mdg,2009,147.61198
mdg,2010,142.40314
mdg,2011,142.05238
mdg,2012,143.04652
mdg,2013,143.35275
mdg,2014,145.04742
mdg,2015,147.2943
mdg,2016,143.95325
mdg,2018,143.05714
mdg,2019,135.21683
mdv,1992,118.60801
mdv,1993,121.64629
mdv,1994,124.14539
mdv,1995,121.21946
mdv,1996,120.86464
mdv,1997,117.7206
mdv,1998,126.88833
mdv,1999,128.02078
mdv,2000,128.19557
mdv,2001,125.8427
mdv,2002,123.27495
mdv,2003,122.61905
mdv,2004,121.33403
mdv,2005,116.05285
mdv,2006,114.82296
mdv,2007,111.21953
mdv,2008,109.30007
mdv,2009,108.63273
mdv,2015,100.02451
mdv,2016,99.63287
mdv,2017,98.07931
mdv,2018,98.39517
mdv,2019,99.34156
mex,1971,100.32749
mex,1972,100.62723
mex,1974,106.55337
mex,1975,104.48031
mex,1976,105.51639
mex,1977,110.38683
mex,1978,110.16591
mex,1979,117.13823
mex,1980,119.92811
mex,1981,121.00467
mex,1982,120.88578
mex,1983,119.54033
mex,1984,119.16588
mex,1985,117.58438
mex,1986,116.52431
mex,1987,115.2483
mex,1988,113.21949
mex,1989,112.22097
mex,1990,110.33456
mex,1991,109.70982
mex,1992,109.2155
mex,1993,108.6696
mex,1994,107.71734
mex,1995,107.57074
mex,1996,106.84209
mex,1997,106.69546
mex,1998,106.56136
mex,1999,106.97446
mex,2000,107.61904
mex,2001,107.91995
mex,2002,108.40533
mex,2003,108.5613
mex,2004,108.12242
mex,2005,107.59824
mex,2006,107.07042
mex,2007,107.66878
mex,2008,108.32095
mex,2009,109.56119
mex,2010,109.83842
mex,2011,109.8901
mex,2012,109.9153
mex,2013,109.00775
mex,2014,107.7004
mex,2015,106.47186
mex,2016,106.33317
mex,2017,106.03469
mex,2018,105.36071
mex,2019,105.14126
mhl,1999,88.76933
mhl,2002,118.63479
mhl,2003,111.73485
mhl,2004,116.76111
mhl,2005,126.51055
mhl,2006,110.50014
mhl,2007,103.36576
mhl,2008,101.38052
mhl,2009,97.42169
mhl,2011,93.22419
mhl,2015,86.46421
mhl,2016,84.56508
mhl,2019,78.08496
mhl,2020,73.36215
mkd,1993,94.83108
mkd,1994,95.47728
mkd,1995,96.65922
mkd,1996,97.89934
mkd,1997,97.77041
mkd,1998,97.26321
mkd,1999,96.94935
mkd,2000,95.92061
mkd,2001,94.93747
mkd,2002,94.7691
mkd,2003,92.44122
mkd,2004,92.19467
mkd,2005,92.54066
mkd,2006,91.45191
mkd,2007,91.10629
mkd,2008,86.97763
mkd,2009,86.60652
mkd,2010,86.70916
mkd,2012,86.53288
mkd,2013,90.55997
mkd,2014,90.98673
mkd,2015,94.04874
mkd,2017,97.06326
mkd,2018,98.06731
mli,1971,16.92287
mli,1972,17.74279
mli,1973,19.12058
mli,1974,18.88023
mli,1975,18.6769
mli,1976,18.98609
mli,1977,19.79673
mli,1978,20.20798
mli,1979,20.715
mli,1980,20.40379
mli,1981,19.49864
mli,1982,19.27029
mli,1983,19.00018
mli,1984,18.21026
mli,1985,18.06485
mli,1986,17.65328
mli,1987,17.58736
mli,1988,17.64656
mli,1989,20.4706
mli,1990,20.4351
mli,1991,20.90299
mli,1992,22.29576
mli,1993,25.40354
mli,1994,28.42306
mli,1995,31.8533
mli,1996,34.27016
mli,1997,38.18696
mli,1998,42.71964
mli,1999,46.65677
mli,2000,49.3138
mli,2001,52.80047
mli,2002,56.74475
mli,2003,58.48172
mli,2004,61.73863
mli,2005,64.95911
mli,2006,68.39331
mli,2007,71.31305
mli,2008,73.82848
mli,2009,75.67007
mli,2010,76.95044
mli,2011,78.27162
mli,2012,75.42195
mli,2014,72.40482
mli,2015,71.5374
mli,2016,72.29217
mli,2017,75.63831
mli,2018,71.60267
mlt,1971,104.97229
mlt,1972,100.16644
mlt,1973,96.04409
mlt,1974,95.29582
mlt,1975,94.69508
mlt,1976,97.72328
mlt,1977,107.2781
mlt,1978,109.17733
mlt,1979,111.00904
mlt,1980,107.70654
mlt,1981,105.58241
mlt,1982,103.99897
mlt,1983,100.21439
mlt,1984,101.75982
mlt,1985,101.96535
mlt,1986,103.83588
mlt,1987,103.44828
mlt,1988,103.89486
mlt,1989,105.10992
mlt,1990,105.24724
mlt,1991,105.10446
mlt,1992,101.96277
mlt,1993,102.35322
mlt,1994,102.51051
mlt,1995,101.32382
mlt,1996,103.81387
mlt,1997,105.32923
mlt,1998,107.03637
mlt,1999,107.53785
mlt,2000,107.31267
mlt,2001,106.33891
mlt,2002,104.43679
mlt,2003,102.24516
mlt,2004,102.05055
mlt,2005,98.95434
mlt,2006,101.04257
mlt,2007,100.67024
mlt,2008,100.80334
mlt,2009,96.87174
mlt,2010,101.88239
mlt,2011,101.81991
mlt,2012,100.83458
mlt,2013,101.9724
mlt,2014,103.56389
mlt,2015,104.3316
mlt,2016,105.09619
mlt,2017,105.10351
mlt,2018,107.04791
mlt,2019,107.03759
mmr,1971,77.63562
mmr,1972,77.48731
mmr,1973,77.10262
mmr,1974,76.91358
mmr,1976,76.51445
mmr,1977,76.24699
mmr,1978,78.0641
mmr,1981,84.52543
mmr,1982,88.13604
mmr,1983,89.37825
mmr,1984,89.49149
mmr,1985,88.11195
mmr,1986,89.56655
mmr,1987,93.5487
mmr,1988,93.09075
mmr,1989,95.00265
mmr,1990,87.9453
mmr,1991,98.12907
mmr,1992,106.56467
mmr,1993,107.68443
mmr,1994,108.71044
mmr,1995,103.11401
mmr,1999,93.32242
mmr,2000,96.79903
mmr,2001,96.04477
mmr,2002,96.57664
mmr,2003,98.44713
mmr,2004,98.5353
mmr,2005,98.17811
mmr,2006,97.28074
mmr,2008,98.62635
mmr,2009,97.12713
mmr,2010,97.61988
mmr,2014,100.34391
mmr,2016,107.15093
mmr,2017,109.1187
mmr,2018,109.73606
mne,2003,108.26922
mne,2004,109.0697
mne,2005,113.69462
mne,2006,117.46722
mne,2007,120.06744
mne,2008,122.62295
mne,2009,115.77887
mne,2010,110.6316
mne,2011,99.49042
mne,2012,98.70393
mne,2015,95.52709
mne,2016,95.22948
mne,2017,98.11672
mne,2018,97.59094
mne,2019,100.64203
mne,2020,101.63207
mng,1975,101.90254
mng,1976,100.47847
mng,1978,104.11251
mng,1979,103.18342
mng,1980,100.68661
mng,1981,100.65311
mng,1982,99.74685
mng,1983,100.42212
mng,1984,99.58868
mng,1985,99.55332
mng,1986,99.56503
mng,1987,100.25883
mng,1991,99.72928
mng,1992,91.86258
mng,1993,81.10515
mng,1994,82.07901
mng,1995,88.54333
mng,1996,94.38205
mng,1997,93.75401
mng,1998,95.64921
mng,1999,97.34574
mng,2000,99.6936
mng,2001,102.08154
mng,2002,102.7511
mng,2003,105.54496
mng,2004,108.25124
mng,2005,97.97195
mng,2006,100.72929
mng,2007,99.71247
mng,2008,102.80831
mng,2009,113.5514
mng,2010,124.29348
mng,2011,120.59356
mng,2012,115.11403
mng,2013,107.12828
mng,2014,100.30138
mng,2015,99.43936
mng,2016,101.78244
mng,2017,101.75977
mng,2018,102.78962
mng,2019,102.32076
moz,1973,29.79982
moz,1977,87.31598
moz,1978,91.38201
moz,1979,93.91696
moz,1981,89.68468
moz,1982,81.3672
moz,1983,73.71401
moz,1984,77.4235
moz,1985,78.34898
moz,1986,77.66979
moz,1987,63.17917
moz,1988,57.48976
moz,1989,56.56491
moz,1990,56.91015
moz,1991,53.7837
moz,1992,52.06351
moz,1993,51.54021
moz,1994,52.92186
moz,1995,56.32624
moz,1998,55.39948
moz,1999,60.06853
moz,2000,65.34862
moz,2001,71.29852
moz,2002,74.67605
moz,2004,84.65487
moz,2005,91.31644
moz,2006,94.21985
moz,2007,100.00807
moz,2008,104.25041
moz,2009,105.09471
moz,2010,105.94416
moz,2011,102.27972
moz,2012,101.2251
moz,2013,102.38554
moz,2014,102.50189
moz,2015,103.42977
moz,2016,104.13635
moz,2017,103.6262
moz,2018,108.41345
moz,2019,112.37461
moz,2020,114.92888
mrt,1971,8.01708
mrt,1972,8.52195
mrt,1976,14.03011
mrt,1977,15.96054
mrt,1978,18.24076
mrt,1979,20.92188
mrt,1981,24.76171
mrt,1982,29.42501
mrt,1983,30.6457
mrt,1984,33.6405
mrt,1985,34.97911
mrt,1986,37.94475
mrt,1987,39.28354
mrt,1988,41.08167
mrt,1989,40.3136
mrt,1990,38.88034
mrt,1991,41.56196
mrt,1992,46.57596
mrt,1993,54.25376
mrt,1994,60.26394
mrt,1995,63.99797
mrt,1996,68.56046
mrt,1997,74.02135
mrt,1998,77.71847
mrt,1999,80.90451
mrt,2000,81.64222
mrt,2001,81.04233
mrt,2002,83.9496
mrt,2003,87.06136
mrt,2004,94.24475
mrt,2005,95.20287
mrt,2006,97.4526
mrt,2007,99.14579
mrt,2008,95.32793
mrt,2009,100.97101
mrt,2010,101.96191
mrt,2011,100.87
mrt,2012,101.42742
mrt,2013,101.3972
mrt,2014,103.14436
mrt,2015,107.0447
mrt,2016,99.7792
mrt,2017,99.80764
mrt,2018,102.75245
mrt,2019,103.54707
mus,1970,95.06345
mus,1971,95.52335
mus,1972,98.04582
mus,1973,99.32508
mus,1974,100.92498
mus,1975,103.42936
mus,1976,102.21939
mus,1977,100.93781
mus,1978,98.60881
mus,1979,92.87942
mus,1980,91.21733
mus,1981,97.99932
mus,1982,100.61858
mus,1983,103.73769
mus,1984,103.1188
mus,1985,108.74284
mus,1986,113.49204
mus,1987,114.67727
mus,1988,112.54922
mus,1989,111.71017
mus,1990,112.36706
mus,1991,111.40424
mus,1992,108.08814
mus,1993,105.75332
mus,1994,104.56619
mus,1995,104.73417
mus,1996,105.61282
mus,1997,106.09438
mus,1998,106.13209
mus,1999,105.34473
mus,2000,104.09651
mus,2001,102.08903
mus,2002,101.47552
mus,2003,101.41202
mus,2004,101.93524
mus,2005,103.10853
mus,2006,103.78277
mus,2007,103.52744
mus,2008,103.48994
mus,2009,102.92582
mus,2010,103.05452
mus,2011,103.41563
mus,2012,103.38538
mus,2013,102.83093
mus,2014,103.50933
mus,2015,103.83742
mus,2016,103.37964
mus,2017,102.43522
mus,2018,102.48569
mus,2019,100.81176
mus,2021,99.57207
mwi,1972,36.61034
mwi,1973,40.13784
mwi,1974,45.29936
mwi,1975,50.32702
mwi,1976,51.62652
mwi,1977,51.70908
mwi,1978,50.84615
mwi,1979,51.65057
mwi,1980,55.25146
mwi,1981,56.3948
mwi,1982,60.43682
mwi,1983,57.80712
mwi,1984,53.81434
mwi,1985,55.27783
mwi,1986,55.80304
mwi,1987,57.85804
mwi,1988,57.83479
mwi,1989,63.84701
mwi,1990,69.21589
mwi,1991,72.35086
mwi,1992,87.12607
mwi,1993,96.50611
mwi,1994,103.95623
mwi,1995,148.30956
mwi,1996,144.04884
mwi,1999,132.43126
mwi,2000,135.8452
mwi,2001,140.23183
mwi,2002,136.83488
mwi,2004,133.34818
mwi,2005,131.02419
mwi,2006,131.03284
mwi,2007,127.77065
mwi,2008,134.39154
mwi,2009,132.82124
mwi,2010,140.18797
mwi,2011,142.29723
mwi,2012,142.95457
mwi,2013,148.24542
mwi,2014,148.77148
mwi,2015,147.88121
mwi,2016,146.44205
mwi,2017,147.76205
mwi,2018,143.09862
mwi,2019,146.95776
mys,1970,83.69994
mys,1975,92.88194
mys,1980,95.20463
mys,1981,95.1062
mys,1982,95.39317
mys,1983,95.90817
mys,1984,95.66443
mys,1985,95.7994
mys,1987,94.29754
mys,1988,94.37544
mys,1989,94.22223
mys,1990,94.16159
mys,1991,95.20922
mys,1992,96.59318
mys,1993,97.25013
mys,1994,97.49636
mys,1995,97.57257
mys,1996,97.82935
mys,1998,95.86191
mys,1999,95.08179
mys,2000,98.71629
mys,2001,98.05615
mys,2002,96.58365
mys,2003,97.29376
mys,2004,99.70459
mys,2005,100.01074
mys,2006,98.8124
mys,2007,98.23324
mys,2008,98.38411
mys,2009,99.10551
mys,2010,100.20986
mys,2011,101.63896
mys,2012,103.27992
mys,2013,105.15309
mys,2014,104.76151
mys,2015,104.12703
mys,2016,105.67065
mys,2017,106.00638
mys,2018,105.74621
mys,2019,104.86842
nam,1989,119.00475
nam,1990,118.99145
nam,1991,123.6219
nam,1992,122.67239
nam,1993,120.60326
nam,1994,122.33773
nam,1995,119.5597
nam,1996,118.2146
nam,1997,117.75509
nam,1998,117.1472
nam,1999,114.07178
nam,2000,113.82496
nam,2001,114.42041
nam,2002,115.30283
nam,2003,114.93648
nam,2004,112.62484
nam,2005,112.04678
nam,2006,111.13002
nam,2007,112.59244
nam,2008,112.16742
nam,2009,112.42495
nam,2010,112.93271
nam,2012,116.38416
nam,2013,118.4302
nam,2017,121.83875
nam,2018,122.13574
ner,1971,8.25866
ner,1972,8.58365
ner,1973,8.95296
ner,1974,9.66416
ner,1975,10.30192
ner,1976,11.73233
ner,1977,12.86315
ner,1978,13.81143
ner,1979,14.89423
ner,1980,15.6966
ner,1981,16.69581
ner,1982,17.04394
ner,1983,17.23182
ner,1984,16.87442
ner,1985,16.58056
ner,1986,17.78685
ner,1987,18.25424
ner,1988,17.8516
ner,1989,18.82398
ner,1990,19.37894
ner,1991,20.13819
ner,1992,19.80925
ner,1993,20.08602
ner,1994,20.01035
ner,1995,21.21944
ner,1996,21.4413
ner,1997,22.37376
ner,1998,22.82662
ner,1999,24.52712
ner,2000,25.98505
ner,2001,28.5892
ner,2002,32.02143
ner,2003,34.90086
ner,2004,38.30676
ner,2005,40.20119
ner,2006,41.03293
ner,2007,43.47884
ner,2008,48.02488
ner,2009,51.86993
ner,2010,55.93311
ner,2011,59.80711
ner,2012,62.065
ner,2013,62.91551
ner,2014,63.75036
ner,2015,65.56293
ner,2016,67.52597
ner,2017,69.24308
ner,2019,62.00835
nga,1970,30.53652
nga,1971,34.42556
nga,1972,38.45991
nga,1973,40.65054
nga,1976,39.87031
nga,1977,51.75825
nga,1978,66.98384
nga,1979,78.4247
nga,1980,83.58442
nga,1981,91.29903
nga,1982,99.2585
nga,1983,98.65409
nga,1984,97.73492
nga,1985,95.03047
nga,1986,84.12042
nga,1987,80.92488
nga,1988,73.60256
nga,1989,75.96433
nga,1990,75.97746
nga,1991,76.31609
nga,1992,80.51965
nga,1993,83.47573
nga,1994,83.93186
nga,1995,80.93491
nga,1996,72.48053
nga,1999,83.90638
nga,2000,88.19535
nga,2001,87.08653
nga,2002,88.49938
nga,2003,90.19695
nga,2004,91.65238
nga,2005,92.60578
nga,2006,94.28542
nga,2007,87.37689
nga,2008,79.06753
nga,2009,80.63669
nga,2010,80.96385
nga,2011,87.459
nga,2012,90.86255
nga,2013,92.89585
nga,2014,89.42713
nga,2016,82.17733
nga,2018,86.45799
nic,1970,68.06085
nic,1971,70.94246
nic,1972,70.64846
nic,1973,72.19677
nic,1975,74.68602
nic,1976,77.07704
nic,1977,76.44031
nic,1978,75.37556
nic,1979,80.09155
nic,1980,88.61578
nic,1982,89.12991
nic,1983,91.00999
nic,1984,87.56086
nic,1985,91.76856
nic,1986,88.32749
nic,1987,90.37238
nic,1988,90.92348
nic,1989,87.60909
nic,1990,89.51358
nic,1991,92.70075
nic,1992,94.3356
nic,1993,96.94613
nic,1994,99.03761
nic,1995,98.38997
nic,1996,97.70509
nic,1997,99.28439
nic,1998,99.53097
nic,1999,104.15834
nic,2000,105.07306
nic,2001,108.51169
nic,2002,114.64162
nic,2003,115.21989
nic,2004,117.53308
nic,2005,118.58653
nic,2006,122.96455
nic,2007,122.58434
nic,2008,122.1118
nic,2010,120.12222
nld,1971,101.7342
nld,1972,100.59468
nld,1973,99.66169
nld,1974,98.71248
nld,1975,98.38417
nld,1976,99.49129
nld,1977,99.98806
nld,1978,100.47193
nld,1979,101.05182
nld,1980,101.33485
nld,1981,101.105
nld,1982,99.5489
nld,1983,97.61973
nld,1984,96.17875
nld,1985,95.83183
nld,1986,100.2059
nld,1987,102.07053
nld,1988,103.99015
nld,1989,104.6296
nld,1990,104.54795
