geo,time,tx_qty_mrch_xd_wd
stp,1988,170.59306
stp,1989,177.17492
stp,1990,161.84946
stp,1991,214.67343
stp,1992,207.86023
stp,1993,176.97558
stp,1994,173.27029
stp,1995,164.35598
stp,1996,124.78254
stp,1997,131.29625
stp,1998,147.53201
stp,1999,68.90271
stp,2000,100
stp,2001,82.7972
stp,2002,105.73621
stp,2003,140.97211
stp,2004,121.34009
stp,2005,152.47357
stp,2006,167.07394
stp,2007,127.73146
stp,2008,153.63533
stp,2009,112.36475
stp,2010,139.52654
stp,2011,137.22461
stp,2012,178.37098
stp,2013,189.04915
stp,2014,214.84145
stp,2015,140.93654
stp,2016,182.47222
stp,2017,261.06406
stp,2018,255.48098
stp,2019,209.47118
stp,2020,219.72151
sur,1980,80.13983
sur,1981,64.30941
sur,1982,59.31091
sur,1983,51.74619
sur,1984,56.00003
sur,1985,65.08467
sur,1986,65.70694
sur,1987,62.07218
sur,1988,55.37017
sur,2000,100
sur,2001,107.78644
sur,2002,129.24464
sur,2003,162.41423
sur,2004,192.12824
sur,2005,199.05131
sur,2006,181.04715
sur,2007,194.92233
sur,2008,212.96997
sur,2009,188.64522
sur,2010,221.31424
sur,2011,219.07917
sur,2012,233.22089
sur,2013,234.15086
sur,2014,216.83049
sur,2015,190.7723
sur,2016,158.27237
sur,2017,214.7516
sur,2018,218.87824
sur,2019,210.37725
sur,2020,191.42415
svk,2000,100
svk,2001,109.99747
svk,2002,121.13805
svk,2003,147.73562
svk,2004,158.50396
svk,2005,171.34358
svk,2006,219.91599
svk,2007,279.16073
svk,2008,311.41338
svk,2009,271.45408
svk,2010,319.29727
svk,2011,359.38942
svk,2012,392.35378
svk,2013,411.13554
svk,2014,429.6474
svk,2015,439.50462
svk,2016,443.79154
svk,2017,446.78996
svk,2018,461.24882
svk,2019,449.41874
svk,2020,422.64086
svn,2000,100
svn,2001,106.23741
svn,2002,112.81618
svn,2003,117.11731
svn,2004,131.88565
svn,2005,148.97918
svn,2006,173.30381
svn,2007,199.38895
svn,2008,204.7312
svn,2009,172.25834
svn,2010,192.47799
svn,2011,206.08487
svn,2012,203.27295
svn,2013,211.18
svn,2014,226.16728
svn,2015,240.77795
svn,2016,252.68931
svn,2017,278.23773
svn,2018,296.80862
svn,2019,312.36477
svn,2020,305.68963
swe,2000,100
swe,2001,92.01147
swe,2002,93.12117
swe,2003,99.36014
swe,2004,108.57691
swe,2005,111.34696
swe,2006,118.7632
swe,2007,122.54229
swe,2008,121.70354
swe,2009,97.77472
swe,2010,113.0125
swe,2011,120.07593
swe,2012,116.42064
swe,2013,111.59728
swe,2014,111.40868
swe,2015,113.88107
swe,2016,115.19714
swe,2017,119.18424
swe,2018,121.10821
swe,2019,119.86338
swe,2020,116.34023
swz,1980,41.79849
swz,1981,41.18971
swz,1982,36.65164
swz,1983,34.43427
swz,1984,30.52421
swz,1985,33.97609
swz,1986,46.23039
swz,1987,53.70305
swz,1988,67.54895
swz,1989,73.2423
swz,1990,71.22854
swz,1991,75.53322
swz,1992,74.69449
swz,1993,77.9632
swz,1994,86.75248
swz,1995,82.82997
swz,1996,87.16844
swz,1997,94.46785
swz,1998,103.82094
swz,1999,101.98021
swz,2000,100
swz,2001,114.57919
swz,2002,107.88176
swz,2003,166.07826
swz,2004,171.56121
swz,2005,152.46544
swz,2006,132.50806
swz,2007,136.37148
swz,2008,107.40433
swz,2009,94.88586
swz,2010,97.95539
swz,2011,92.04481
swz,2012,99.13448
swz,2013,101.30123
swz,2014,108.15549
swz,2015,111.03709
swz,2016,94.67951
swz,2017,104.62215
swz,2018,106.09124
swz,2019,130.27884
swz,2020,105.59933
syc,1985,12.42417
syc,1986,10.85528
syc,1987,11.7999
syc,1988,16.12052
syc,1989,21.51993
syc,1990,32.02124
syc,1991,30.86835
syc,1992,25.77909
syc,1993,27.50032
syc,1994,26.84846
syc,1995,25.0005
syc,1996,65.52499
syc,1997,56.25379
syc,1998,61.36253
syc,1999,67.53162
syc,2000,100
syc,2001,123.65812
syc,2002,134.87034
syc,2003,153.76931
syc,2004,145.23398
syc,2005,147.28432
syc,2006,157.23043
syc,2007,143.31092
syc,2008,152.56284
syc,2009,161.64628
syc,2010,148.69999
syc,2011,151.70476
syc,2012,147.38701
syc,2013,185.54427
syc,2014,176.15485
syc,2015,154.12002
syc,2016,173.47895
syc,2017,193.11376
syc,2018,192.00748
syc,2019,181.31373
syc,2020,162.33903
syr,1980,13.82757
syr,1981,12.40134
syr,1982,13.71081
syr,1983,13.83494
syr,1984,13.07344
syr,1985,11.78099
syr,1986,12.99523
syr,1987,14.21784
syr,1988,42.67823
syr,1989,76.32565
syr,1990,82.6483
syr,1991,83.18002
syr,1992,89.01596
syr,1993,93.03305
syr,1994,83.243
syr,1995,77.69142
syr,1996,82.99753
syr,1997,103.08437
syr,1998,103.96299
syr,1999,99.68141
syr,2000,100
syr,2001,126.90043
syr,2002,157.34182
syr,2003,120.75516
syr,2004,127.4616
syr,2005,118.00384
syr,2006,130.40847
syr,2007,122.86236
syr,2008,132.06434
syr,2009,113.65231
syr,2010,115.66139
syr,2011,74.9188
syr,2012,22.03633
syr,2013,12.54017
syr,2014,17.21301
syr,2015,13.40716
syr,2016,14.96842
syr,2017,5.93998
syr,2018,5.01067
syr,2019,4.10959
syr,2020,7.15975
tca,2000,100
tca,2001,95.43588
tca,2002,121.74227
tca,2003,125.99494
tca,2004,154.54003
tca,2005,185.36124
tca,2006,221.07019
tca,2007,195.6718
tca,2008,275.1725
tca,2009,240.50384
tca,2010,176.72111
tca,2011,80.88765
tca,2012,115.66364
tca,2013,60.02984
tca,2014,65.55269
tca,2015,56.18299
tca,2016,55.24531
tca,2017,52.18171
tca,2018,39.78195
tca,2019,39.72378
tca,2020,36.97124
tcd,1980,37.32733
tcd,1981,52.42663
tcd,1982,47.11151
tcd,1983,82.82309
tcd,1984,97.04596
tcd,1985,49.00659
tcd,1986,72.86047
tcd,1987,72.10626
tcd,1988,86.55173
tcd,1989,110.35243
tcd,1990,98.88223
tcd,1991,102.75374
tcd,1992,99.6812
tcd,1993,82.86288
tcd,1994,97.49515
tcd,1995,117.57405
tcd,1996,105.08201
tcd,1997,115.54691
tcd,1998,119.30541
tcd,1999,121.92532
tcd,2000,100
tcd,2001,121.84442
tcd,2002,122.29176
tcd,2003,310.683
tcd,2004,888.43673
tcd,2005,908.6326
tcd,2006,828.89257
tcd,2007,820.09121
tcd,2008,690.6512
tcd,2009,710.22384
tcd,2010,723.20144
tcd,2011,706.10901
tcd,2012,705.73739
tcd,2013,574.41047
tcd,2014,691.90234
tcd,2015,718.47595
tcd,2016,731.08056
tcd,2017,739.78828
tcd,2018,695.55511
tcd,2019,776.78147
tcd,2020,920.17704
tgo,1980,75.6642
tgo,1981,54.1727
tgo,1982,49.06754
tgo,1983,46.8774
tgo,1984,52.39579
tgo,1985,53.44322
tgo,1986,50.12896
tgo,1987,55.94582
tgo,1988,52.19752
tgo,1989,53.18618
tgo,1990,52.73782
tgo,1991,53.26936
tgo,1992,54.51481
tgo,1993,39.45501
tgo,1994,94.25976
tgo,1995,92.24995
tgo,1996,111.40891
tgo,1997,110.22716
tgo,1998,99.83129
tgo,1999,95.4629
tgo,2000,100
tgo,2001,168.88134
tgo,2002,201.00291
tgo,2003,259.07905
tgo,2004,198.63389
tgo,2005,256.79154
tgo,2006,123.16146
tgo,2007,117.28766
tgo,2008,110.88474
tgo,2009,132.12041
tgo,2010,127.45682
tgo,2011,130.75954
tgo,2012,148.66443
tgo,2013,185.52626
tgo,2014,168.36573
tgo,2015,152.63814
tgo,2016,162.09068
tgo,2017,145.91559
tgo,2018,136.5151
tgo,2019,141.62055
tgo,2020,148.05962
tha,1980,9.71173
tha,1981,10.83071
tha,1982,12.1162
tha,1983,10.9784
tha,1984,13.25234
tha,1985,14.32108
tha,1986,16.69217
tha,1987,20.21628
tha,1988,24.83961
tha,1989,30.93091
tha,1990,34.79669
tha,1991,41.1664
tha,1992,46.10073
tha,1993,51.97537
tha,1994,61.25419
tha,1995,70.45599
tha,1996,63.53403
tha,1997,68.10015
tha,1998,74.39255
tha,1999,82.96708
tha,2000,100
tha,2001,101.89815
tha,2002,105.97937
tha,2003,118.11814
tha,2004,133.23667
tha,2005,143.24869
tha,2006,159.08856
tha,2007,178.51793
tha,2008,186.76258
tha,2009,159.56881
tha,2010,185.45565
tha,2011,202.2221
tha,2012,206.88859
tha,2013,207.27885
tha,2014,209.06291
tha,2015,205.33406
tha,2016,207.11767
tha,2017,219.69241
tha,2018,227.02698
tha,2019,220.29458
tha,2020,208.62239
tjk,2000,100
tjk,2001,83.61536
tjk,2002,97.62229
tjk,2003,92.59663
tjk,2004,94.71175
tjk,2005,86.49314
tjk,2006,105.3875
tjk,2007,106.65728
tjk,2008,91.85361
tjk,2009,85.51928
tjk,2010,77.018
tjk,2011,68.82484
tjk,2012,89.6277
tjk,2013,79.61453
tjk,2014,68.69099
tjk,2015,71.09084
tjk,2016,69.46995
tjk,2017,78.85402
tjk,2018,65.72731
tjk,2019,78.74185
tjk,2020,97.14387
tkm,2000,100
tkm,2001,101.84409
tkm,2002,138.31391
tkm,2003,137.50213
tkm,2004,134.11354
tkm,2005,113.13178
tkm,2006,122.24599
tkm,2007,150.23167
tkm,2008,130.48419
tkm,2009,78.09636
tkm,2010,99.5758
tkm,2011,153.6913
tkm,2012,177.16956
tkm,2013,191.07883
tkm,2014,211.37859
tkm,2015,169.17652
tkm,2016,178.27629
tkm,2017,148.76671
tkm,2018,145.99557
tkm,2019,219.20736
tkm,2020,198.02907
ton,2000,100
ton,2001,77.11526
ton,2002,169.95162
ton,2003,185.31109
ton,2004,150.74363
ton,2005,97.0452
ton,2006,87.47873
ton,2007,73.61711
ton,2008,69.88091
ton,2009,62.10821
ton,2010,59.65921
ton,2011,96.40146
ton,2012,108.13001
ton,2013,115.33997
ton,2014,124.36396
ton,2015,120.5354
ton,2016,143.94429
ton,2017,124.38429
ton,2018,82.93228
ton,2019,127.02904
ton,2020,95.89463
tto,1980,78.55695
tto,1981,65.7083
tto,1982,56.06921
tto,1983,43.25839
tto,1984,40.21285
tto,1985,42.30368
tto,1986,41.35297
tto,1987,41.62676
tto,1988,45.18109
tto,1989,44.19229
tto,1990,45.86554
tto,2000,100
tto,2001,104.79264
tto,2002,100.62897
tto,2003,113.64059
tto,2004,121.8335
tto,2005,137.60054
tto,2006,156.78652
tto,2007,141.24568
tto,2008,143.33812
tto,2009,98.76079
tto,2010,106.92533
tto,2011,108.5738
tto,2012,90.91605
tto,2013,135.25406
tto,2014,108.45215
tto,2015,104.30302
tto,2016,86.15675
tto,2017,84.44032
tto,2018,86.95191
tto,2019,66.13325
tto,2020,53.3541
tun,1980,34.67464
tun,1981,43.16008
tun,1982,37.6281
tun,1983,39.04806
tun,1984,38.87772
tun,1985,38.08647
tun,1986,34.57166
tun,1987,39.3145
tun,1988,40.93365
tun,1989,50.58266
tun,1990,56.34619
tun,1991,61.3935
tun,1992,66.05616
tun,1993,66.03531
tun,1994,81.23479
tun,1995,82.09851
tun,1996,79.24368
tun,1997,87.18745
tun,1998,90.81059
tun,1999,93.80445
tun,2000,100
tun,2001,115.54283
tun,2002,117.43324
tun,2003,115.71453
tun,2004,123.55438
tun,2005,124.99771
tun,2006,131.51264
tun,2007,152.00304
tun,2008,165.66369
tun,2009,142.04512
tun,2010,155.76593
tun,2011,147.28898
tun,2012,146.97406
tun,2013,142.87808
tun,2014,140.58202
tun,2015,143.02619
tun,2016,139.6552
tun,2017,141.05428
tun,2018,144.31451
tun,2019,144.4575
tun,2020,133.78286
tur,1980,8.73126
tur,1981,10.64918
tur,1982,9.66717
tur,1983,7.78197
tur,1984,5.93155
tur,1985,21.38192
tur,1986,20.65146
tur,1987,24.78905
tur,1988,29.36192
tur,1989,38.04841
tur,1990,38.88193
tur,1991,41.12745
tur,1992,44.14837
tur,1993,46.82041
tur,1994,57.18245
tur,1995,60.38858
tur,1996,67.98119
tur,1997,80.81176
tur,1998,86.71113
tur,1999,91.16556
tur,2000,100
tur,2001,115.77478
tur,2002,135.72393
tur,2003,157.85621
tur,2004,180.91531
tur,2005,198.51806
tur,2006,223.31094
tur,2007,248.472
tur,2008,264.7183
tur,2009,244.22499
tur,2010,263.38079
tur,2011,279.94075
tur,2012,325.24605
tur,2013,323.46887
tur,2014,358.85541
tur,2015,368.45812
tur,2016,382.39857
tur,2017,414.16655
tur,2018,434.06584
tur,2019,462.97907
tur,2020,440.53376
tza,1987,51.33608
tza,1988,45.14876
tza,1989,50.90746
tza,1990,49.41351
tza,1991,48.24329
tza,1992,64.06462
tza,1993,67.18897
tza,1994,71.19018
tza,1995,105.97976
tza,1996,117.08199
tza,1997,75.65423
tza,1998,72.2236
tza,1999,75.81652
tza,2000,100
tza,2001,121.52361
tza,2002,137.18198
tza,2003,155.47263
tza,2004,168.73061
tza,2005,175.39341
tza,2006,164.50344
tza,2007,171.23292
tza,2008,205.68691
tza,2009,196.84098
tza,2010,223.73009
tza,2011,209.41349
tza,2012,249.08369
tza,2013,223.40205
tza,2014,235.86574
tza,2015,268.85844
tza,2016,243.63408
tza,2017,217.08483
tza,2018,205.75189
tza,2019,247.93314
tza,2020,258.62633
uga,1982,66.53082
uga,1983,61.73761
uga,1984,31.49201
uga,1985,27.73927
uga,1986,30.5342
uga,1987,21.41652
uga,1988,20.51093
uga,1989,24.96484
uga,1990,19.59061
uga,1991,30.53418
uga,1992,25.11019
uga,1993,32.903
uga,1994,64.33745
uga,1995,47.89117
uga,1996,72.88084
uga,1997,77.25471
uga,1998,78.32847
uga,1999,96.30088
uga,2000,100
uga,2001,124.43218
uga,2002,126.82057
uga,2003,133.28434
uga,2004,151.82378
uga,2005,165.80392
uga,2006,179.56722
uga,2007,226.19612
uga,2008,253.28935
uga,2009,238.37386
uga,2010,218.6429
uga,2011,239.83036
uga,2012,288.17247
uga,2013,313.7807
uga,2014,280.85804
uga,2015,314.74024
uga,2016,338.8067
uga,2017,392.0824
uga,2018,419.29223
uga,2019,463.50683
uga,2020,485.59289
ukr,2000,100
ukr,2001,115.09147
ukr,2002,126.44976
ukr,2003,146.62934
ukr,2004,172.2492
ukr,2005,159.86629
ukr,2006,166.88533
ukr,2007,187.67638
ukr,2008,207.2388
ukr,2009,168.21607
ukr,2010,172.75554
ukr,2011,182.91848
ukr,2012,186.6519
ukr,2013,173.49935
ukr,2014,153.32705
ukr,2015,131.7816
ukr,2016,130.63843
ukr,2017,134.1221
ukr,2018,131.28753
ukr,2019,138.68537
ukr,2020,130.34599
ury,1980,38.12414
ury,1981,43.41401
ury,1982,39.80057
ury,1983,45.09315
ury,1984,39.12863
ury,1985,42.14151
ury,1986,47.88373
ury,1987,46.27122
ury,1988,51.86971
ury,1989,57.58148
ury,1990,63.055
ury,1991,60.28509
ury,1992,65.08132
ury,1993,66.38889
ury,1994,75.80314
ury,1995,75.22681
ury,1996,87.78724
ury,1997,101.52343
ury,1998,103.19953
ury,1999,94.65036
ury,2000,100
ury,2001,91.79176
ury,2002,89.55109
ury,2003,99.48677
ury,2004,123.65111
ury,2005,140.42875
ury,2006,152.47928
ury,2007,159.26295
ury,2008,158.74372
ury,2009,165.13548
ury,2010,189.34299
ury,2011,190.72982
ury,2012,203.17165
ury,2013,213.36511
ury,2014,216.0802
ury,2015,204.76776
ury,2016,199.56613
ury,2017,219.66124
ury,2018,206.62443
ury,2019,218.6085
ury,2020,197.02727
usa,1980,35.65398
usa,1981,35.87238
usa,1982,35.24289
usa,1983,35.76715
usa,1984,39.02608
usa,1985,40.80328
usa,1986,41.32497
usa,1987,43.28697
usa,1988,46.53624
usa,1989,49.576
usa,1990,52.20048
usa,1991,53.45482
usa,1992,55.79054
usa,1993,58.45691
usa,1994,63.61764
usa,1995,69.33153
usa,1996,73.15376
usa,1997,80.10629
usa,1998,84.16507
usa,1999,87.5312
usa,2000,100
usa,2001,93.99705
usa,2002,90.26618
usa,2003,92.97034
usa,2004,100.59353
usa,2005,107.80165
usa,2006,118.52898
usa,2007,126.48055
usa,2008,133.7545
usa,2009,115.04091
usa,2010,132.82498
usa,2011,142.55557
usa,2012,148.07562
usa,2013,151.8911
usa,2014,156.65221
usa,2015,155.0968
usa,2016,154.77123
usa,2017,161.03734
usa,2018,167.69722
usa,2019,166.91415
usa,2020,149.58299
uzb,2000,100
uzb,2001,100.13254
uzb,2002,94.57131
uzb,2003,100.29281
uzb,2004,120.37968
uzb,2005,118.62526
uzb,2006,111.61669
uzb,2007,145.68217
uzb,2008,150.80509
uzb,2009,182.33026
uzb,2010,157.47343
uzb,2011,139.70694
uzb,2012,129.80496
uzb,2013,144.55892
uzb,2014,144.62919
uzb,2015,136.08605
uzb,2016,134.97587
uzb,2017,138.98686
uzb,2018,134.27529
uzb,2019,180.79923
uzb,2020,166.67778
vct,2000,100
vct,2001,84.24102
vct,2002,79.20532
vct,2003,82.85767
vct,2004,65.29791
vct,2005,71.34707
vct,2006,61.42218
vct,2007,69.61296
vct,2008,60.87866
vct,2009,59.95995
vct,2010,46.72383
vct,2011,37.70507
vct,2012,42.46854
vct,2013,49.409
vct,2014,49.48024
vct,2015,53.39596
vct,2016,57.6576
vct,2017,52.36049
vct,2018,50.54439
vct,2019,45.01909
vct,2020,62.13277
ven,1980,46.1371
ven,1981,47.46093
ven,1982,39.5201
ven,1983,36.82713
ven,1984,44.12445
ven,1985,44.07734
ven,1986,46.94999
ven,1987,44.94448
ven,1988,51.95453
ven,1989,58.02395
ven,1990,63.97506
ven,1991,67.11864
ven,1992,64.64364
ven,1993,72.15545
ven,1994,79.04868
ven,1995,81.74258
ven,1996,90.63895
ven,1997,93.14483
ven,1998,103.96661
ven,1999,93.36261
ven,2000,100
ven,2001,97.08047
ven,2002,91.99076
ven,2003,81.36425
ven,2004,92.60104
ven,2005,95.63484
ven,2006,91.51435
ven,2007,85.66431
ven,2008,84.90328
ven,2009,77.16577
ven,2010,69.89909
ven,2011,73.68751
ven,2012,75.20244
ven,2013,70.95192
ven,2014,67.6814
ven,2015,67.19498
ven,2016,57.67055
ven,2017,55.57242
ven,2018,39.80586
ven,2019,22.86363
ven,2020,8.82128
vgb,2000,100
vgb,2001,110.26308
vgb,2002,122.91272
vgb,2003,124.24233
vgb,2004,117.48827
vgb,2005,132.69442
vgb,2006,128.17601
vgb,2007,126.94466
vgb,2008,113.81501
vgb,2009,109.20997
vgb,2010,104.06356
vgb,2011,95.47452
vgb,2012,95.99864
vgb,2013,67.6594
vgb,2014,64.9024
vgb,2015,61.73682
vgb,2016,63.5707
vgb,2017,60.01942
vgb,2018,48.97242
vgb,2019,56.50383
vgb,2020,39.13487
vnm,2000,100
vnm,2001,111.34113
vnm,2002,122.90472
vnm,2003,135.62379
vnm,2004,159.16878
vnm,2005,171.17558
vnm,2006,195.84087
vnm,2007,222.75491
vnm,2008,230.40331
vnm,2009,238.20856
vnm,2010,272.24458
vnm,2011,305.31417
vnm,2012,362.79845
vnm,2013,428.57417
vnm,2014,482.2951
vnm,2015,540.83018
vnm,2016,599.52431
vnm,2017,709.23071
vnm,2018,796.36327
vnm,2019,838.34466
vnm,2020,908.89507
vut,2000,100
vut,2001,87.70127
vut,2002,78.66113
vut,2003,103.41485
vut,2004,137.04293
vut,2005,138.34625
vut,2006,167.80723
vut,2007,161.58681
vut,2008,157.7872
vut,2009,165.61938
vut,2010,128.36854
vut,2011,161.88451
vut,2012,135.28009
vut,2013,94.8775
vut,2014,145.45305
vut,2015,94.36871
vut,2016,116.01959
vut,2017,103.96743
vut,2018,134.46864
vut,2019,122.7905
vut,2020,103.85967
wsm,1985,98.96121
wsm,1986,95.85609
wsm,1987,93.2849
wsm,1988,93.86543
wsm,1989,80.08372
wsm,1990,102.16873
wsm,1991,75.72545
wsm,1992,55.11676
wsm,1993,59.62139
wsm,1994,31.67195
wsm,1995,75.54827
wsm,1996,94.69501
wsm,1997,118.77148
wsm,1998,97.54179
wsm,1999,116.59159
wsm,2000,100
wsm,2001,98.0873
wsm,2002,112.43083
wsm,2003,134.76679
wsm,2004,128.38506
wsm,2005,123.09577
wsm,2006,86.15801
wsm,2007,121.95426
wsm,2008,85.34163
wsm,2009,59.25996
wsm,2010,82.69939
wsm,2011,70.45017
wsm,2012,82.67993
wsm,2013,67.98904
wsm,2014,55.15439
wsm,2015,69.56859
wsm,2016,66.36714
wsm,2017,50.29959
wsm,2018,49.24667
wsm,2019,53.15824
wsm,2020,41.84169
yem,2000,100
yem,2001,94.27735
yem,2002,91.91907
yem,2003,89.41935
yem,2004,75.99444
yem,2005,75.30692
yem,2006,74.61008
yem,2007,63.93318
yem,2008,57.30455
yem,2009,68.42176
yem,2010,72.71944
yem,2011,65.69557
yem,2012,54.02978
yem,2013,56.34345
yem,2014,56.46326
yem,2015,19.69973
yem,2016,7.26487
yem,2017,11.99175
yem,2018,10.67071
yem,2019,12.16341
yem,2020,13.15845
zaf,1980,59.15445
zaf,1981,54.99327
zaf,1982,53.96157
zaf,1983,54.21858
zaf,1984,57.24244
zaf,1985,62.60374
zaf,1986,60.68074
zaf,1987,57.55154
zaf,1988,60.62905
zaf,1989,65.9439
zaf,1990,65.50549
zaf,1991,65.24569
zaf,1992,65.69637
zaf,1993,70.86449
zaf,1994,71.53301
zaf,1995,75.52646
zaf,1996,84.74886
zaf,1997,91.57878
zaf,1998,85.3631
zaf,1999,89.07333
zaf,2000,100
zaf,2001,101.86009
zaf,2002,99.88316
zaf,2003,98.31212
zaf,2004,103.80245
zaf,2005,108.83734
zaf,2006,111.90218
zaf,2007,122.58682
zaf,2008,129.59511
zaf,2009,101.58653
zaf,2010,122.62114
zaf,2011,129.4935
zaf,2012,126.63977
zaf,2013,132.73642
zaf,2014,137.10727
zaf,2015,142.86196
zaf,2016,141.706
zaf,2017,144.2538
zaf,2018,147.42093
zaf,2019,143.23453
zaf,2020,140.07984
zmb,1980,99.05527
zmb,1981,104.30334
zmb,1982,117.43426
zmb,1983,84.44347
zmb,1984,71.91201
zmb,1985,97.34789
zmb,1986,76.15286
zmb,1987,95.01402
zmb,1988,87.21527
zmb,1989,113.46258
zmb,1990,93.17806
zmb,1991,81.39294
zmb,1992,59.42903
zmb,1993,70.92826
zmb,1994,78.68008
zmb,1995,71.02081
zmb,1996,92.19709
zmb,1997,84.35696
zmb,1998,136.04381
zmb,1999,181.47087
zmb,2000,100
zmb,2001,119.59774
zmb,2002,118.07784
zmb,2003,109.44747
zmb,2004,136.01622
zmb,2005,128.46781
zmb,2006,160.74245
zmb,2007,184.18717
zmb,2008,196.7998
zmb,2009,207.94769
zmb,2010,252.52598
zmb,2011,268.49817
zmb,2012,306.05854
zmb,2013,367.65649
zmb,2014,353.5547
zmb,2015,290.53588
zmb,2016,305.07584
zmb,2017,316.25749
zmb,2018,349.44236
zmb,2019,288.76985
zmb,2020,313.32723
zwe,1980,30.36994
zwe,1981,34.12981
zwe,1982,34.26081
zwe,1983,34.88751
zwe,1984,34.08601
zwe,1985,36.67769
zwe,1986,39.82232
zwe,1987,40.66698
zwe,1988,43.2097
zwe,1989,40.57458
zwe,1990,45.70723
zwe,1991,44.16796
zwe,1992,48.95402
zwe,1993,56.06379
zwe,1994,67.38582
zwe,1995,73.71049
zwe,1996,76.68065
zwe,1997,70.56689
zwe,1998,82.44174
zwe,1999,98.0762
zwe,2000,100
zwe,2001,65.4826
zwe,2002,109.67693
zwe,2003,81.38274
zwe,2004,80.00138
zwe,2005,75.11695
zwe,2006,71.59439
zwe,2007,70.65657
zwe,2008,64.65968
zwe,2009,66.77606
zwe,2010,77.82647
zwe,2011,74.74961
zwe,2012,88.29458
zwe,2013,92.91372
zwe,2014,90.51136
zwe,2015,83.68576
zwe,2016,86.56197
zwe,2017,87.28786
zwe,2018,97.22056
zwe,2019,101.43683
zwe,2020,98.43345
