geo,time,nv_ind_manf_kd_zg
usa,2012,-0.49088
usa,2013,2.93261
usa,2014,1.87535
usa,2015,1.29669
usa,2016,-0.7666
usa,2017,2.5027
usa,2018,4.2621
usa,2019,1.96747
uzb,2011,8.13166
uzb,2012,6.26241
uzb,2013,12.46409
uzb,2014,7.95698
uzb,2015,5.88663
uzb,2016,6.67994
uzb,2017,4.21637
uzb,2018,7.94677
uzb,2019,6.61729
uzb,2020,7.06007
vct,1978,50.06821
vct,1979,19.22727
vct,1980,5.1849
vct,1981,1.8485
vct,1982,5.90747
vct,1983,2.62097
vct,1984,8.51343
vct,1985,1.0863
vct,1986,6.08955
vct,1987,9.17276
vct,1988,5.02577
vct,1989,12.51534
vct,1990,-16.00879
vct,1991,0.50014
vct,1992,15.96758
vct,1993,-3.97254
vct,1994,-0.51073
vct,1995,1.00103
vct,1996,4.26938
vct,1997,-0.87741
vct,1998,-5.63069
vct,1999,-0.87285
vct,2000,-9.40991
vct,2001,-4.09111
vct,2002,-2.72273
vct,2003,7.85259
vct,2004,-2.7105
vct,2005,7.33551
vct,2006,-0.35897
vct,2007,-6.02744
vct,2008,2.62459
vct,2009,-8.13218
vct,2010,-4.91085
vct,2011,4.93421
vct,2012,-4.38871
vct,2013,-3.93443
vct,2014,5.9727
vct,2015,1.77134
vct,2016,-3.16456
vct,2017,1.63399
vct,2018,6.91318
vct,2019,-20
vct,2020,-8.27068
ven,1961,6.25584
ven,1962,9.44666
ven,1963,5.72048
ven,1964,12.0182
ven,1965,7.07463
ven,1966,1.16636
ven,1967,3.78164
ven,1968,6.79353
ven,1969,2.70959
ven,1970,12.68862
ven,1971,4.20117
ven,1972,4.96387
ven,1973,7.90171
ven,1974,6.68979
ven,1975,3.72692
ven,1976,12.56769
ven,1977,3.67144
ven,1978,5.18087
ven,1979,2.73541
ven,1980,2.60799
ven,1981,-2.35737
ven,1982,3.69445
ven,1983,-4.70419
ven,1984,-0.10045
ven,1985,4.49384
ven,1986,7.44655
ven,1987,6.3957
ven,1988,3.4316
ven,1989,-14.62428
ven,1990,7.39938
ven,1991,8.98441
ven,1992,6.25496
ven,1993,-1.37188
ven,1994,-3.43462
ven,1995,6.88637
ven,1996,-5.21304
ven,1997,42.50172
ven,1998,-1.66682
ven,1999,-7.32439
ven,2000,4.80031
ven,2001,0.26733
ven,2002,-13.73933
ven,2003,-7.41367
ven,2004,23.86219
ven,2005,6.01139
ven,2006,7.33104
ven,2007,3.24165
ven,2008,-9.13126
ven,2009,-6.44686
ven,2010,-3.43122
ven,2011,3.82477
ven,2012,1.78847
ven,2013,-0.29747
ven,2014,-7.2245
vnm,1986,12.61646
vnm,1987,11.64567
vnm,1988,7.07509
vnm,1989,-12.88019
vnm,1990,-6.33981
vnm,1991,5.62368
vnm,1992,13.72238
vnm,1993,9.52552
vnm,1994,9.32534
vnm,1995,13.54793
vnm,1996,13.5887
vnm,1997,12.82507
vnm,1998,10.19797
vnm,1999,7.98942
vnm,2000,11.68419
vnm,2001,11.34713
vnm,2002,11.59603
vnm,2003,11.5341
vnm,2004,10.8643
vnm,2005,12.91969
vnm,2006,13.35537
vnm,2007,12.37457
vnm,2008,9.78372
vnm,2009,2.76216
vnm,2010,-21.83876
vnm,2011,14.07861
vnm,2012,9.04735
vnm,2013,7.21506
vnm,2014,7.40613
vnm,2015,10.59991
vnm,2016,11.90004
vnm,2017,14.40005
vnm,2018,12.98402
vnm,2019,11.28993
vnm,2020,5.82401
vut,1999,3.08678
vut,2000,6.77966
vut,2001,0.15873
vut,2002,-28.10354
vut,2003,-3.96767
vut,2004,1.83627
vut,2005,-2.02855
vut,2006,34.66258
vut,2007,-37.81321
vut,2008,-4.3956
vut,2009,14.17625
vut,2010,84.39597
vut,2011,-7.59782
vut,2012,-13.78631
vut,2013,-5.99657
vut,2014,9.84204
vut,2015,-16.09513
vut,2016,0.39552
vut,2017,8.79842
vut,2018,3.8624
wsm,1995,-2.29766
wsm,1996,4.82458
wsm,1997,-6.05225
wsm,1998,-13.03747
wsm,1999,5.38282
wsm,2000,8.78426
wsm,2001,16.5298
wsm,2002,3.56253
wsm,2003,6.92119
wsm,2004,-4.90883
wsm,2005,4.73095
wsm,2006,-14.82185
wsm,2007,16.3651
wsm,2008,-3.65194
wsm,2009,-29.70588
wsm,2010,5.06003
wsm,2011,-5.99736
wsm,2012,0.58084
wsm,2013,-2.56714
wsm,2014,-10.27635
wsm,2015,-5.26548
wsm,2016,5.8675
wsm,2017,3.87998
wsm,2018,-28.34008
wsm,2019,6.75566
wsm,2020,-12.75952
yem,2001,2.99779
yem,2002,3.85993
yem,2003,3.93847
yem,2004,6.79197
yem,2005,7.96941
yem,2006,5.11038
yem,2007,5.3
yem,2008,4.8
yem,2009,2
yem,2010,4.4
zaf,1961,4.49246
zaf,1962,6.89541
zaf,1963,14.13022
zaf,1964,15.79659
zaf,1965,8.37169
zaf,1966,7.32073
zaf,1967,7.60685
zaf,1968,5.40475
zaf,1969,10.00903
zaf,1970,6.6342
zaf,1971,6.35659
zaf,1972,3.79682
zaf,1973,9.27785
zaf,1974,6.48635
zaf,1975,3.84751
zaf,1976,2.50695
zaf,1977,-3.34881
zaf,1978,7.25583
zaf,1979,8.25665
zaf,1980,8.18329
zaf,1981,9.2172
zaf,1982,-5.22098
zaf,1983,-1.7971
zaf,1984,6.63911
zaf,1985,-3.2899
zaf,1986,-0.16352
zaf,1987,2.20527
zaf,1988,6.50664
zaf,1989,1.86822
zaf,1990,-2.2473
zaf,1991,-4.56826
zaf,1992,-3.27963
zaf,1993,-0.18194
zaf,1994,2.7
zaf,1995,6.5
zaf,1996,1.4
zaf,1997,2.7
zaf,1998,-0.2
zaf,1999,0.6
zaf,2000,8.1
zaf,2001,3.2
zaf,2002,2.8
zaf,2003,-1.50424
zaf,2004,4.89464
zaf,2005,6.20417
zaf,2006,6.43818
zaf,2007,5.35233
zaf,2008,2.31506
zaf,2009,-10.62697
zaf,2010,5.90733
zaf,2011,3.03402
zaf,2012,2.09645
zaf,2013,1.01848
zaf,2014,-0.64523
zaf,2015,-0.1854
zaf,2016,0.44947
zaf,2017,-0.18836
zaf,2018,1.99935
zaf,2019,-1.16244
zaf,2020,-12.32656
zmb,1966,19.80441
zmb,1967,17.19387
zmb,1968,11.58033
zmb,1969,1.05345
zmb,1970,8.03093
zmb,1971,11.68688
zmb,1972,12.76797
zmb,1973,1.64592
zmb,1974,8.82182
zmb,1975,-5.77213
zmb,1976,5.66294
zmb,1977,-9.04411
zmb,1978,4.95757
zmb,1979,6.04588
zmb,1980,-2.39249
zmb,1981,12.17733
zmb,1982,-3.51004
zmb,1983,-7.80532
zmb,1984,0.41808
zmb,1985,8.535
zmb,1986,1.96596
zmb,1987,8.84081
zmb,1988,18.16807
zmb,1989,-0.53015
zmb,1990,7.82943
zmb,1991,-0.01706
zmb,1992,12.00138
zmb,1993,-7.8691
zmb,1994,-8.62382
zmb,1995,-0.18176
zmb,1996,5.81671
zmb,1997,5.35938
zmb,1998,2.18364
zmb,1999,3.18369
zmb,2000,4.01122
zmb,2001,4.69459
zmb,2002,6.29125
zmb,2003,8.295
zmb,2004,5.41721
zmb,2005,3.71757
zmb,2006,6.72904
zmb,2007,4.08486
zmb,2008,3.01482
zmb,2009,3.64315
zmb,2010,1.54927
zmb,2011,10.59739
zmb,2012,4.8107
zmb,2013,6.20588
zmb,2014,6.54602
zmb,2015,5.41725
zmb,2016,1.92171
zmb,2017,4.37347
zmb,2018,4.07135
zmb,2019,2.4266
zmb,2020,0.98121
zwe,1970,11.76516
zwe,1971,4.67794
zwe,1972,18.62261
zwe,1973,7.84917
zwe,1974,7.13242
zwe,1975,-0.95126
zwe,1976,-5.76111
zwe,1977,-4.94937
zwe,1978,-3.67503
zwe,1979,10.81079
zwe,1980,15.07666
zwe,1981,9.85038
zwe,1982,-0.45403
zwe,1983,-2.85063
zwe,1984,-5.04694
zwe,1985,11.49658
zwe,1986,3.10325
zwe,1987,1.28065
zwe,1988,5.29998
zwe,1989,6.25959
zwe,1990,5.86679
zwe,1991,2.8844
zwe,1992,-8.47682
zwe,1993,-7.7424
zwe,1994,20.94117
zwe,1995,-7.22005
zwe,1996,14.67847
zwe,1997,-0.79236
zwe,1998,-3.35859
zwe,1999,-4.60942
zwe,2000,-11
zwe,2001,-5
zwe,2002,-13
zwe,2003,-13
zwe,2004,-10
zwe,2005,4
zwe,2006,-3
zwe,2007,-5
zwe,2008,-17.1
zwe,2009,7.54
zwe,2010,73.19425
zwe,2011,13.84793
zwe,2012,5.34521
zwe,2013,-0.6012
zwe,2014,-5.09111
zwe,2015,0.2
zwe,2016,0.555
zwe,2017,1.3
zwe,2018,1.29634
zwe,2019,-8.70112
zwe,2020,-3.16922
