geo,time,dt_nfl_undp_cd
kor,1992,910000.02623
kor,1993,400000.00596
kor,1994,889999.98569
kor,1995,1309999.94278
kor,1996,180000.00715
kor,1997,519999.98093
kor,1998,1009999.99046
kor,1999,550000.01192
kor,2000,270000.01073
kor,2001,-439999.99762
kor,2002,-9999.99978
kor,2003,-119999.99732
kor,2004,70000.0003
kos,2009,1990000.00954
kos,2010,850000.02384
kos,2011,379999.99523
kos,2012,684572.10064
kos,2013,826520.9794
kos,2014,420730.53122
kos,2015,166843.57822
kos,2016,390043.55669
kos,2017,61995.68138
kos,2018,116666.65971
kos,2019,316850.00658
kwt,1969,219999.99881
kwt,1970,289999.99166
kwt,1971,419999.98689
kwt,1972,469999.99881
kwt,1973,250000
kwt,1974,259999.99046
kwt,1975,140000.0006
kwt,1978,9999.99978
kwt,1979,569999.99285
kwt,1980,2690000.05722
kwt,1981,2769999.98093
kwt,1982,2160000.08583
kwt,1983,1240000.00954
kwt,1984,1049999.95232
kwt,1985,930000.00715
kwt,1986,1250000
kwt,1987,1139999.98569
kwt,1988,1500000
kwt,1989,1429999.94755
kwt,1990,-219999.99881
kwt,1991,-19999.99955
kwt,1993,-100000.00149
kwt,1994,1480000.01907
kwt,1995,-29999.99933
kwt,1996,140000.0006
kwt,1997,-1289999.96185
kwt,1998,9999.99978
kwt,1999,-39999.99911
lao,1968,600000.02384
lao,1969,379999.99523
lao,1970,430000.00715
lao,1971,509999.99046
lao,1972,709999.97854
lao,1973,839999.97377
lao,1974,1230000.01907
lao,1975,1889999.98569
lao,1976,1429999.94755
lao,1977,1649999.97616
lao,1978,2440000.05722
lao,1979,5349999.90463
lao,1980,6139999.86649
lao,1981,5920000.07629
lao,1982,5019999.98093
lao,1983,3980000.01907
lao,1984,5119999.88556
lao,1985,7349999.90463
lao,1986,10340000.15259
lao,1987,13710000.03815
lao,1988,10479999.54224
lao,1989,12170000.07629
lao,1990,10630000.11444
lao,1991,7769999.98093
lao,1992,6889999.86649
lao,1993,5250000
lao,1994,4420000.07629
lao,1995,4659999.84741
lao,1996,8609999.65668
lao,1997,7789999.96185
lao,1998,4530000.20981
lao,1999,4369999.88556
lao,2000,2799999.95232
lao,2001,1519999.98093
lao,2002,1120000.00477
lao,2003,2059999.94278
lao,2004,3250000
lao,2005,4340000.15259
lao,2006,4429999.82834
lao,2007,4530000.20981
lao,2008,5199999.80927
lao,2009,6070000.17166
lao,2010,5989999.77112
lao,2011,3839999.91417
lao,2012,4142388.34381
lao,2013,4148135.18524
lao,2014,3631882.90596
lao,2015,2476667.88101
lao,2016,2534491.77742
lao,2017,2195297.00279
lao,2018,1718144.65523
lao,2019,1854189.99195
lbn,1968,16170000.07629
lbn,1969,1210000.03815
lbn,1970,1350000.02384
lbn,1971,1490000.00954
lbn,1972,2019999.98093
lbn,1973,2109999.8951
lbn,1974,1429999.94755
lbn,1975,1779999.97139
lbn,1976,509999.99046
lbn,1977,479999.98927
lbn,1978,330000.01311
lbn,1979,239999.99464
lbn,1980,1909999.96662
lbn,1981,3829999.92371
lbn,1982,3089999.91417
lbn,1983,1279999.97139
lbn,1984,839999.97377
lbn,1985,709999.97854
lbn,1986,230000.00417
lbn,1987,490000.00954
lbn,1988,519999.98093
lbn,1989,439999.99762
lbn,1990,349999.99404
lbn,1991,730000.01907
lbn,1992,1779999.97139
lbn,1993,2769999.98093
lbn,1994,3029999.97139
lbn,1995,2960000.03815
lbn,1996,4369999.88556
lbn,1997,3099999.90463
lbn,1998,1750000
lbn,1999,1289999.96185
lbn,2000,579999.98331
lbn,2001,560000.00238
lbn,2002,479999.98927
lbn,2003,540000.02146
lbn,2004,670000.01669
lbn,2005,709999.97854
lbn,2006,1129999.99523
lbn,2007,930000.00715
lbn,2008,1450000.04768
lbn,2009,870000.00477
lbn,2010,2390000.1049
lbn,2011,1840000.03338
lbn,2012,913203.12023
lbn,2013,814683.97379
lbn,2014,366786.86738
lbn,2015,389486.81951
lbn,2016,158720.07608
lbn,2017,181669.62266
lbn,2018,148198.7536
lbn,2019,150590.00254
lbr,1968,829999.98331
lbr,1969,939999.99762
lbr,1970,1409999.96662
lbr,1971,1659999.96662
lbr,1972,1750000
lbr,1973,2170000.07629
lbr,1974,2140000.1049
lbr,1975,3109999.8951
lbr,1976,1580000.04292
lbr,1977,1240000.00954
lbr,1978,1700000.04768
lbr,1979,1220000.02861
lbr,1980,1519999.98093
lbr,1981,2559999.94278
lbr,1982,3200000.04768
lbr,1983,2349999.90463
lbr,1984,1620000.00477
lbr,1985,1750000
lbr,1986,2230000.01907
lbr,1987,2420000.07629
lbr,1988,2859999.8951
lbr,1989,3869999.88556
lbr,1990,2549999.95232
lbr,1991,2049999.95232
lbr,1992,1889999.98569
lbr,1993,500000
lbr,1994,1389999.98569
lbr,1995,2029999.97139
lbr,1996,2250000
lbr,1997,7909999.84741
lbr,1998,7260000.22888
lbr,1999,2599999.90463
lbr,2000,2009999.99046
lbr,2001,2130000.11444
lbr,2002,769999.98093
lbr,2003,1039999.96185
lbr,2004,5340000.15259
lbr,2005,4130000.11444
lbr,2006,4170000.07629
lbr,2007,5369999.88556
lbr,2008,7190000.05722
lbr,2009,7590000.15259
lbr,2010,8739999.77112
lbr,2011,4449999.80927
lbr,2012,4239833.83179
lbr,2013,3976247.07222
lbr,2014,5486704.34952
lbr,2015,5573246.0022
lbr,2016,9874208.45032
lbr,2017,4159823.41766
lbr,2018,6952331.54297
lbr,2019,7298630.23758
lby,1968,550000.01192
lby,1969,1379999.99523
lby,1970,1379999.99523
lby,1971,1460000.03815
lby,1972,1740000.00954
lby,1973,1259999.99046
lby,1974,720000.02861
lby,1975,839999.97377
lby,1976,439999.99762
lby,1977,759999.99046
lby,1978,1100000.02384
lby,1979,1440000.05722
lby,1980,2109999.8951
lby,1981,2670000.07629
lby,1982,2750000
lby,1983,2420000.07629
lby,1984,1940000.05722
lby,1985,1730000.01907
lby,1986,2079999.92371
lby,1987,3319999.93324
lby,1988,3230000.01907
lby,1989,2359999.8951
lby,1999,-490000.00954
lby,2000,-170000.00179
lby,2008,90000.00358
lby,2009,189999.99762
lby,2010,230000.00417
lby,2012,119000.21136
lby,2013,512318.0151
lby,2014,72442.09945
lby,2015,250374.22776
lby,2016,187150.07603
lby,2017,38364.76058
lby,2018,147464.15615
lby,2019,154014.18507
lca,1974,200000.00298
lca,1975,219999.99881
lca,1976,280000.00119
lca,1977,100000.00149
lca,1978,319999.99285
lca,1979,129999.99523
lca,1980,540000.02146
lca,1981,689999.99762
lca,1982,379999.99523
lca,1983,219999.99881
lca,1984,230000.00417
lca,1985,259999.99046
lca,1986,3269999.98093
lca,1987,660000.02623
lca,1988,769999.98093
lca,1989,280000.00119
lca,1990,300000.01192
lca,1991,170000.00179
lca,1992,209999.99344
lca,1993,289999.99166
lca,1994,250000
lca,1995,109999.9994
lca,1996,39999.99911
lca,1997,59999.99866
lca,1998,29999.99933
lca,1999,150000.00596
lca,2002,50000.00075
lca,2003,90000.00358
lca,2004,90000.00358
lca,2005,140000.0006
lca,2006,109999.9994
lca,2007,129999.99523
lca,2009,79999.99821
lca,2010,109999.9994
lca,2011,19999.99955
lca,2012,37370.61098
lca,2013,41363.99925
lca,2014,45214.41832
lca,2016,89852.33307
lca,2017,71268.78947
lca,2019,190659.99985
lka,1968,2670000.07629
lka,1969,1500000
lka,1970,2099999.90463
lka,1971,1950000.04768
lka,1972,2440000.05722
lka,1973,3000000
lka,1974,2650000.09537
lka,1975,4699999.80927
lka,1976,4679999.82834
lka,1977,3990000.00954
lka,1978,4840000.15259
lka,1979,6300000.19073
lka,1980,7659999.84741
lka,1981,7519999.98093
lka,1982,7889999.86649
lka,1983,7760000.22888
lka,1984,6590000.15259
lka,1985,7300000.19073
lka,1986,7690000.05722
lka,1987,7719999.79019
lka,1988,8699999.80927
lka,1989,7380000.11444
lka,1990,7440000.05722
lka,1991,9569999.69482
lka,1992,12220000.26703
lka,1993,7280000.20981
lka,1994,6000000
lka,1995,4570000.17166
lka,1996,4150000.09537
lka,1997,6599999.90463
lka,1998,5389999.86649
lka,1999,5650000.09537
lka,2000,4989999.77112
lka,2001,3180000.06676
lka,2002,1659999.96662
lka,2003,3190000.05722
lka,2004,2480000.01907
lka,2005,2559999.94278
lka,2006,3109999.8951
lka,2007,2960000.03815
lka,2008,3339999.91417
lka,2009,3559999.94278
lka,2010,3369999.88556
lka,2011,3059999.94278
lka,2012,2156719.6846
lka,2013,892838.00125
lka,2014,1608370.78094
lka,2015,1631098.86646
lka,2016,687741.22
lka,2017,720780.01499
lka,2018,353322.74437
lka,2019,666922.56927
lso,1968,769999.98093
lso,1969,170000.00179
lso,1970,1070000.05245
lso,1971,1379999.99523
lso,1972,1259999.99046
lso,1973,1690000.05722
lso,1974,1970000.02861
lso,1975,2390000.1049
lso,1976,2740000.00954
lso,1977,1879999.99523
lso,1978,1919999.95708
lso,1979,2680000.06676
lso,1980,3210000.03815
lso,1981,4190000.05722
lso,1982,4000000
lso,1983,3660000.08583
lso,1984,2559999.94278
lso,1985,3329999.92371
lso,1986,4320000.17166
lso,1987,3200000.04768
lso,1988,3059999.94278
lso,1989,5199999.80927
lso,1990,3509999.99046
lso,1991,4010000.22888
lso,1992,3839999.91417
lso,1993,2690000.05722
lso,1994,2059999.94278
lso,1995,2490000.00954
lso,1996,4139999.86649
lso,1997,4159999.84741
lso,1998,2470000.02861
lso,1999,1269999.98093
lso,2000,689999.99762
lso,2001,479999.98927
lso,2002,860000.01431
lso,2003,639999.98569
lso,2004,1320000.05245
lso,2005,879999.99523
lso,2006,2180000.06676
lso,2007,2509999.99046
lso,2008,1580000.04292
lso,2009,1899999.97616
lso,2010,2190000.05722
lso,2011,910000.02623
lso,2012,800005.85318
lso,2013,874186.99265
lso,2014,1520777.3447
lso,2015,823709.07068
lso,2016,1144264.57882
lso,2017,1114730.11971
lso,2018,724081.81429
lso,2019,1047490.00072
ltu,1993,129999.99523
ltu,1994,379999.99523
ltu,1995,850000.02384
ltu,1996,170000.00179
ltu,1997,230000.00417
ltu,1998,600000.02384
ltu,1999,449999.98808
ltu,2000,370000.00477
ltu,2001,239999.99464
ltu,2002,209999.99344
ltu,2003,289999.99166
ltu,2004,289999.99166
lva,1993,119999.99732
lva,1994,109999.9994
lva,1995,300000.01192
lva,1996,600000.02384
lva,1997,529999.97139
lva,1998,250000
lva,1999,360000.01431
lva,2000,159999.99642
lva,2001,150000.00596
lva,2002,129999.99523
lva,2003,259999.99046
lva,2004,439999.99762
mac,1995,9999.99978
mar,1968,2400000.09537
mar,1969,2700000.04768
mar,1970,2839999.91417
mar,1971,3220000.02861
mar,1972,2980000.01907
mar,1973,3410000.08583
mar,1974,2440000.05722
mar,1975,4250000
mar,1976,5389999.86649
mar,1977,3609999.8951
mar,1978,4380000.11444
mar,1979,4800000.19073
mar,1980,4880000.11444
mar,1981,3650000.09537
mar,1982,3799999.95232
mar,1983,3670000.07629
mar,1984,3200000.04768
mar,1985,2930000.06676
mar,1986,3359999.8951
mar,1987,2420000.07629
mar,1988,3490000.00954
mar,1989,4480000.01907
mar,1990,5210000.03815
mar,1991,5690000.05722
mar,1992,5579999.92371
mar,1993,2829999.92371
mar,1994,3130000.11444
mar,1995,1879999.99523
mar,1996,2809999.94278
mar,1997,2990000.00954
mar,1998,2009999.99046
mar,1999,2180000.06676
mar,2000,1250000
mar,2001,1049999.95232
mar,2002,949999.98808
mar,2003,850000.02384
mar,2004,810000.00238
mar,2005,1000000
mar,2006,959999.97854
mar,2007,1120000.00477
mar,2008,1370000.00477
mar,2009,1279999.97139
mar,2010,1240000.00954
mar,2011,1070000.05245
mar,2012,998358.90532
mar,2013,800927.99664
mar,2014,675612.03241
mar,2015,717880.60665
mar,2016,500556.58817
mar,2017,360209.25641
mar,2018,320098.87695
mar,2019,366910.01058
mda,1999,620000.00477
mda,2000,660000.02623
mda,2001,879999.99523
mda,2002,800000.01192
mda,2003,1019999.98093
mda,2004,1490000.00954
mda,2005,1809999.94278
mda,2006,2339999.91417
mda,2007,2420000.07629
mda,2008,1740000.00954
mda,2009,1750000
mda,2010,2329999.92371
mda,2011,1840000.03338
mda,2012,1842390.77568
mda,2013,1901716.94756
mda,2014,649192.45243
mda,2015,355448.93146
mda,2016,581094.86103
mda,2017,480665.47513
mda,2018,349644.18411
mda,2019,339100.00324
mdg,1968,1620000.00477
mdg,1969,1799999.95232
mdg,1970,2359999.8951
mdg,1971,2869999.88556
mdg,1972,1909999.96662
mdg,1973,1970000.02861
mdg,1974,2029999.97139
mdg,1975,2319999.93324
mdg,1976,1950000.04768
mdg,1977,1980000.01907
mdg,1978,3200000.04768
mdg,1979,4380000.11444
mdg,1980,7159999.84741
mdg,1981,5809999.94278
mdg,1982,5440000.05722
mdg,1983,3950000.04768
mdg,1984,3400000.09537
mdg,1985,5000000
mdg,1986,7019999.98093
mdg,1987,6519999.98093
mdg,1988,7869999.88556
mdg,1989,9210000.03815
mdg,1990,14149999.61853
mdg,1991,14430000.30518
mdg,1992,13340000.15259
mdg,1993,11729999.54224
mdg,1994,6920000.07629
mdg,1995,5110000.13351
mdg,1996,5239999.77112
mdg,1997,5780000.20981
mdg,1998,4320000.17166
mdg,1999,5500000
mdg,2000,5889999.86649
mdg,2001,5860000.13351
mdg,2002,5519999.98093
mdg,2003,4849999.90463
mdg,2004,3750000
mdg,2005,6010000.22888
mdg,2006,11000000
mdg,2007,6659999.84741
mdg,2008,7829999.92371
mdg,2009,7059999.94278
mdg,2010,3970000.02861
mdg,2011,5889999.86649
mdg,2012,7692923.069
mdg,2013,7736590.86227
mdg,2014,9389350.89111
mdg,2015,9877509.11713
mdg,2016,8728199.00513
mdg,2017,6619545.93658
mdg,2018,8707454.6814
mdg,2019,10942626.95312
mdv,1968,189999.99762
mdv,1969,19999.99955
mdv,1970,59999.99866
mdv,1971,39999.99911
mdv,1972,70000.0003
mdv,1973,109999.9994
mdv,1974,159999.99642
mdv,1975,379999.99523
mdv,1976,479999.98927
mdv,1977,430000.00715
mdv,1978,439999.99762
mdv,1979,759999.99046
mdv,1980,850000.02384
mdv,1981,829999.98331
mdv,1982,970000.02861
mdv,1983,1429999.94755
mdv,1984,1299999.95232
mdv,1985,689999.99762
mdv,1986,1190000.05722
mdv,1987,1909999.96662
mdv,1988,910000.02623
mdv,1989,1600000.02384
mdv,1990,1509999.99046
mdv,1991,1710000.03815
mdv,1992,2160000.08583
mdv,1993,1600000.02384
mdv,1994,990000.00954
mdv,1995,519999.98093
mdv,1996,579999.98331
mdv,1997,839999.97377
mdv,1998,569999.99285
mdv,1999,479999.98927
mdv,2000,750000
mdv,2001,370000.00477
mdv,2002,479999.98927
mdv,2003,740000.00954
mdv,2004,699999.98808
mdv,2005,1250000
mdv,2006,790000.02146
mdv,2007,1139999.98569
mdv,2008,689999.99762
mdv,2009,1289999.96185
mdv,2010,790000.02146
mdv,2011,860000.01431
mdv,2012,936305.40371
mdv,2013,552613.97362
mdv,2014,584049.94011
mdv,2015,411768.37683
mdv,2016,487808.19774
mdv,2017,354389.78672
mdv,2018,357209.62286
mdv,2019,402850.00205
mex,1968,2380000.11444
mex,1969,2490000.00954
mex,1970,2480000.01907
mex,1971,2670000.07629
mex,1972,3119999.88556
mex,1973,2910000.08583
mex,1974,2650000.09537
mex,1975,5630000.11444
mex,1976,5130000.11444
mex,1977,3009999.99046
mex,1978,3220000.02861
mex,1979,5519999.98093
mex,1980,5739999.77112
mex,1981,4699999.80927
mex,1982,2359999.8951
mex,1983,2400000.09537
mex,1984,2640000.1049
mex,1985,2619999.88556
mex,1986,3230000.01907
mex,1987,3319999.93324
mex,1988,5670000.07629
mex,1989,1309999.94278
mex,1990,2809999.94278
mex,1991,2650000.09537
mex,1992,1360000.01431
mex,1993,1720000.02861
mex,1994,670000.01669
mex,1995,980000.01907
mex,1996,409999.99642
mex,1997,1830000.04292
mex,1998,649999.97616
mex,1999,769999.98093
mex,2000,649999.97616
mex,2001,479999.98927
mex,2002,790000.02146
mex,2003,740000.00954
mex,2004,810000.00238
mex,2005,959999.97854
mex,2006,1139999.98569
mex,2007,1049999.95232
mex,2008,280000.00119
mex,2009,189999.99762
mex,2010,150000.00596
mex,2011,29999.99933
mex,2012,10293.88979
mex,2014,16115.82935
mex,2015,139436.51319
mex,2016,184919.68513
mex,2017,198832.03506
mex,2018,250179.94642
mex,2019,360000.01431
mhl,1991,280000.00119
mhl,1992,170000.00179
mhl,1993,79999.99821
mhl,1994,409999.99642
mhl,1995,699999.98808
mhl,1996,460000.00834
mhl,1997,140000.0006
mhl,1998,19999.99955
mhl,1999,39999.99911
mhl,2000,100000.00149
mhl,2001,70000.0003
mhl,2002,70000.0003
mhl,2003,59999.99866
mhl,2011,29999.99933
mhl,2012,-15.82
mhl,2013,37363.00021
mhl,2014,26831.09976
mhl,2015,84494.59821
mhl,2017,-336.48999
mhl,2018,4902.99985
mkd,1995,50000.00075
mkd,1996,289999.99166
mkd,1997,150000.00596
mkd,1998,280000.00119
mkd,1999,990000.00954
mkd,2000,1070000.05245
mkd,2001,610000.01431
mkd,2002,439999.99762
mkd,2003,1159999.96662
mkd,2004,1019999.98093
mkd,2005,1240000.00954
mkd,2006,1240000.00954
mkd,2007,949999.98808
mkd,2008,829999.98331
mkd,2009,819999.99285
mkd,2010,689999.99762
mkd,2011,479999.98927
mkd,2012,525326.60961
mkd,2013,484533.99539
mkd,2014,607381.82068
mkd,2015,584069.84806
mkd,2016,570904.25491
mkd,2017,329231.1728
mkd,2018,348470.38984
mkd,2019,359910.01129
mli,1968,2259999.99046
mli,1969,1600000.02384
mli,1970,1990000.00954
mli,1971,2250000
mli,1972,2829999.92371
mli,1973,2660000.08583
mli,1974,2190000.05722
mli,1975,3230000.01907
mli,1976,2859999.8951
mli,1977,3099999.90463
mli,1978,3430000.06676
mli,1979,5369999.88556
mli,1980,6480000.01907
mli,1981,8609999.65668
mli,1982,10949999.80927
mli,1983,11359999.65668
mli,1984,10960000.03815
mli,1985,10869999.88556
mli,1986,12880000.11444
mli,1987,11720000.26703
mli,1988,11829999.92371
mli,1989,12289999.96185
mli,1990,8289999.96185
mli,1991,10770000.45776
mli,1992,12020000.45776
mli,1993,8319999.69482
mli,1994,5380000.11444
mli,1995,6360000.13351
mli,1996,8319999.69482
mli,1997,11319999.69482
mli,1998,9840000.15259
mli,1999,7510000.22888
mli,2000,1960000.03815
mli,2001,2630000.11444
mli,2002,3559999.94278
mli,2003,3829999.92371
mli,2004,8250000
mli,2005,4300000.19073
mli,2006,7320000.17166
mli,2007,5980000.01907
mli,2008,6690000.05722
mli,2009,11079999.92371
mli,2010,7880000.11444
mli,2011,5179999.82834
mli,2012,3022507.42912
mli,2013,2969222.06879
mli,2014,4716431.1409
mli,2015,3913957.11899
mli,2016,5260965.34729
mli,2017,4522460.9375
mli,2018,5251851.08185
mli,2019,7767608.64258
mlt,1968,289999.99166
mlt,1969,479999.98927
mlt,1970,430000.00715
mlt,1971,389999.98569
mlt,1972,319999.99285
mlt,1973,300000.01192
mlt,1974,270000.01073
mlt,1975,730000.01907
mlt,1976,1200000.04768
mlt,1977,379999.99523
mlt,1978,219999.99881
mlt,1979,319999.99285
mlt,1980,779999.97139
mlt,1981,460000.00834
mlt,1982,379999.99523
mlt,1983,280000.00119
mlt,1984,170000.00179
mlt,1985,180000.00715
mlt,1986,349999.99404
mlt,1987,310000.00238
mlt,1988,360000.01431
mlt,1989,230000.00417
mlt,1990,250000
mlt,1991,150000.00596
mlt,1992,150000.00596
mlt,1993,100000.00149
mlt,1994,9999.99978
mlt,1995,140000.0006
mlt,1996,19999.99955
mlt,1997,170000.00179
mlt,1998,209999.99344
mlt,1999,159999.99642
mlt,2000,50000.00075
mmr,1969,879999.99523
mmr,1970,1320000.05245
mmr,1971,1159999.96662
mmr,1972,2579999.92371
mmr,1973,2109999.8951
mmr,1974,2359999.8951
mmr,1975,5539999.96185
mmr,1976,3960000.03815
mmr,1977,4800000.19073
mmr,1978,4579999.92371
mmr,1979,7090000.15259
mmr,1980,9199999.80927
mmr,1981,10180000.30518
mmr,1982,10979999.54224
mmr,1983,8750000
mmr,1984,7679999.82834
mmr,1985,12350000.38147
mmr,1986,11810000.41962
mmr,1987,11180000.30518
mmr,1988,11310000.41962
mmr,1989,7360000.13351
mmr,1990,12739999.77112
mmr,1991,17680000.30518
mmr,1992,12539999.96185
mmr,1993,8470000.26703
mmr,1994,10710000.03815
mmr,1995,14189999.58038
mmr,1996,5719999.79019
mmr,1997,13810000.41962
mmr,1998,16649999.61853
mmr,1999,15569999.69482
mmr,2000,14939999.58038
mmr,2001,15609999.65668
mmr,2002,6480000.01907
mmr,2003,5789999.96185
mmr,2004,7519999.98093
mmr,2005,11529999.73297
mmr,2006,11770000.45776
mmr,2007,13000000
mmr,2008,14800000.19073
mmr,2009,8560000.41962
mmr,2010,10289999.96185
mmr,2011,8670000.07629
mmr,2012,11169808.38776
mmr,2013,8164887.42828
mmr,2014,7929299.83139
mmr,2015,9345229.14886
mmr,2016,8439204.216
mmr,2017,6444011.68823
mmr,2018,4875524.99771
mmr,2019,6218050.00305
mne,2007,1019999.98093
mne,2008,1460000.03815
mne,2009,1169999.95708
mne,2010,1059999.94278
mne,2011,850000.02384
mne,2012,697386.08599
mne,2013,436493.00933
mne,2014,325434.98278
mne,2015,185086.45892
mne,2016,352096.22979
mne,2017,136864.82608
mne,2018,151041.2097
mne,2019,284310.01306
mng,1985,1259999.99046
mng,1986,1840000.03338
mng,1987,850000.02384
mng,1988,1059999.94278
mng,1989,2549999.95232
mng,1990,4860000.13351
mng,1991,3200000.04768
mng,1992,1990000.00954
mng,1993,1299999.95232
mng,1994,1240000.00954
mng,1995,1659999.96662
mng,1996,439999.99762
mng,1997,3880000.11444
mng,1998,2319999.93324
mng,1999,1950000.04768
mng,2000,1389999.98569
mng,2001,1220000.02861
mng,2002,1190000.05722
mng,2003,1019999.98093
mng,2004,1470000.02861
mng,2005,1409999.96662
mng,2006,1840000.03338
mng,2007,2299999.95232
mng,2008,2440000.05722
mng,2009,2450000.04768
mng,2010,2450000.04768
mng,2011,2069999.93324
mng,2012,1951457.73888
mng,2013,2153546.09489
mng,2014,1691114.18724
mng,2015,932051.83744
mng,2016,582598.86503
mng,2017,680675.92382
mng,2018,378216.95209
mng,2019,480870.33629
mnp,1971,9999.99978
mnp,1975,9999.99978
mnp,1976,200000.00298
mnp,1977,159999.99642
mnp,1978,129999.99523
mnp,1979,259999.99046
mnp,1980,370000.00477
mnp,1981,170000.00179
mnp,1982,159999.99642
mnp,1983,319999.99285
mnp,1984,300000.01192
mnp,1985,300000.01192
mnp,1986,280000.00119
mnp,1987,490000.00954
mnp,1988,460000.00834
mnp,1989,519999.98093
mnp,1990,629999.99523
mnp,1991,29999.99933
mnp,1992,109999.9994
mnp,1993,230000.00417
mnp,1994,200000.00298
mnp,1995,-500000
mnp,1996,39999.99911
mnp,1997,620000.00477
mnp,1998,180000.00715
mnp,1999,90000.00358
mnp,2000,119999.99732
moz,1975,200000.00298
moz,1976,1470000.02861
moz,1977,2089999.91417
moz,1978,2730000.01907
moz,1979,3970000.02861
moz,1980,4909999.84741
moz,1981,8029999.73297
moz,1982,9430000.30518
moz,1983,7369999.88556
moz,1984,7800000.19073
moz,1985,8420000.07629
moz,1986,10000000
moz,1987,7699999.80927
moz,1988,12390000.34332
moz,1989,14340000.15259
moz,1990,15560000.41962
moz,1991,21940000.53406
moz,1992,16360000.61035
moz,1993,11850000.38147
moz,1994,17680000.30518
moz,1995,9260000.22888
moz,1996,9140000.34332
moz,1997,9979999.54224
moz,1998,14619999.88556
moz,1999,8819999.69482
moz,2000,5539999.96185
moz,2001,6449999.80927
moz,2002,4019999.98093
moz,2003,8909999.84741
moz,2004,8510000.22888
moz,2005,7409999.84741
moz,2006,6960000.03815
moz,2007,8109999.65668
moz,2008,9060000.41962
moz,2009,8010000.22888
moz,2010,8119999.88556
moz,2011,6829999.92371
moz,2012,7143074.03564
moz,2013,6610205.17349
moz,2014,6865147.59064
moz,2015,7117365.36026
moz,2016,6711166.85867
moz,2017,6331877.2316
moz,2018,5182198.52448
moz,2019,9137794.49463
mrt,1968,529999.97139
mrt,1969,370000.00477
mrt,1970,879999.99523
mrt,1971,1049999.95232
mrt,1972,1269999.98093
mrt,1973,1539999.96185
mrt,1974,1289999.96185
mrt,1975,1450000.04768
mrt,1976,1470000.02861
mrt,1977,829999.98331
mrt,1978,839999.97377
mrt,1979,1509999.99046
mrt,1980,2609999.8951
mrt,1981,8350000.38147
mrt,1982,4659999.84741
mrt,1983,4320000.17166
mrt,1984,4849999.90463
mrt,1985,5480000.01907
mrt,1986,5579999.92371
mrt,1987,6840000.15259
mrt,1988,8670000.07629
mrt,1989,7030000.20981
mrt,1990,2809999.94278
mrt,1991,3660000.08583
mrt,1992,3930000.06676
mrt,1993,2990000.00954
mrt,1994,2079999.92371
mrt,1995,3150000.09537
mrt,1996,2630000.11444
mrt,1997,3880000.11444
mrt,1998,1549999.95232
mrt,1999,2509999.99046
mrt,2000,1909999.96662
mrt,2001,829999.98331
mrt,2002,629999.99523
mrt,2003,2089999.91417
mrt,2004,2170000.07629
mrt,2005,2819999.93324
mrt,2006,3130000.11444
mrt,2007,2730000.01907
mrt,2008,2140000.1049
mrt,2009,1870000.00477
mrt,2010,2450000.04768
mrt,2011,1700000.04768
mrt,2012,2225717.54456
mrt,2013,2012276.88789
mrt,2014,2066730.73769
mrt,2015,1843842.62562
mrt,2016,1832553.86353
mrt,2017,1649919.6291
mrt,2018,1343061.68556
mrt,2019,1729275.22659
mus,1968,330000.01311
mus,1969,779999.97139
mus,1970,740000.00954
mus,1971,819999.99285
mus,1972,879999.99523
mus,1973,699999.98808
mus,1974,750000
mus,1975,1460000.03815
mus,1976,1200000.04768
mus,1977,779999.97139
mus,1978,1659999.96662
mus,1979,839999.97377
mus,1980,1159999.96662
mus,1981,1409999.96662
mus,1982,860000.01431
mus,1983,400000.00596
mus,1984,810000.00238
mus,1985,819999.99285
mus,1986,1049999.95232
mus,1987,860000.01431
mus,1988,1139999.98569
mus,1989,1149999.97616
mus,1990,800000.01192
mus,1991,860000.01431
mus,1992,620000.00477
mus,1993,250000
mus,1994,490000.00954
mus,1995,569999.99285
mus,1996,569999.99285
mus,1997,810000.00238
mus,1998,349999.99404
mus,1999,270000.01073
mus,2000,500000
mus,2001,170000.00179
mus,2002,159999.99642
mus,2003,180000.00715
mus,2004,119999.99732
mus,2005,180000.00715
mus,2006,419999.98689
mus,2007,1210000.03815
mus,2008,1519999.98093
mus,2009,1399999.97616
mus,2010,1080000.04292
mus,2011,569999.99285
mus,2012,508015.57302
mus,2013,399078.99499
mus,2014,685504.31728
mus,2015,523878.15714
mus,2016,602720.43943
mus,2017,496982.09763
mus,2018,150898.8142
mus,2019,598500.01335
mwi,1968,2519999.98093
mwi,1969,740000.00954
mwi,1970,829999.98331
mwi,1971,680000.00715
mwi,1972,1220000.02861
mwi,1973,1850000.02384
mwi,1974,2279999.97139
mwi,1975,2460000.03815
mwi,1976,1519999.98093
mwi,1977,1889999.98569
mwi,1978,2430000.06676
mwi,1979,3640000.1049
mwi,1980,4869999.88556
mwi,1981,8079999.92371
mwi,1982,7960000.03815
mwi,1983,7150000.09537
mwi,1984,7849999.90463
mwi,1985,4829999.92371
mwi,1986,4710000.03815
mwi,1987,5599999.90463
mwi,1988,10829999.92371
mwi,1989,13840000.15259
mwi,1990,13600000.38147
mwi,1991,14970000.26703
mwi,1992,11310000.41962
mwi,1993,9609999.65668
mwi,1994,8739999.77112
mwi,1995,7739999.77112
mwi,1996,9699999.80927
mwi,1997,10840000.15259
mwi,1998,9659999.84741
mwi,1999,7710000.03815
