geo,time,dt_dod_dstc_cd
uzb,1995,211920000
uzb,1996,91500000
uzb,1997,419000000
uzb,1998,146861000
uzb,1999,626288000
uzb,2000,246329000
uzb,2001,504864000
uzb,2002,319092000
uzb,2003,246985000
uzb,2004,166921000
uzb,2005,88496000
uzb,2006,183000000
uzb,2007,198436000
uzb,2008,170764000
uzb,2009,492347000
uzb,2010,422512000
uzb,2011,142512000
uzb,2012,75000000
uzb,2013,111000000
uzb,2014,153000000
uzb,2015,161000000
uzb,2016,389000000
uzb,2017,740000000
uzb,2018,897000000
uzb,2019,674307343.6
uzb,2020,2388507598.1
vct,1981,0
vct,1982,0
vct,1983,1415693.8
vct,1984,1172392.2
vct,1985,2062127.2
vct,1986,3004000
vct,1987,3047481.5
vct,1988,3077222.2
vct,1989,1748863.7
vct,1990,2113711.5
vct,1991,2087689.8
vct,1992,1559564.5
vct,1993,23734286.7
vct,1994,22738900
vct,1995,26970132.9
vct,1996,29420000
vct,1997,25561022
vct,1998,28396002.5
vct,1999,31870890.8
vct,2000,31362332
vct,2001,32235320.3
vct,2002,2362974
vct,2003,3218419
vct,2004,3556068.2
vct,2005,4279171.6
vct,2006,492197.4
vct,2007,1567474.2
vct,2008,173783.4
vct,2009,516576.5
vct,2010,8705.1
vct,2011,22135.1
vct,2012,22372.8
vct,2013,7698.6
vct,2014,7110.6
vct,2015,124623.1
vct,2016,4098798.8
vct,2017,343000
vct,2018,0
vct,2019,0
vct,2020,0
ven,1970,468000000
ven,1971,635000000
ven,1972,836000000
ven,1973,924000000
ven,1974,873000000
ven,1975,732000000
ven,1976,1624000000
ven,1977,5426000000
ven,1978,8001832000
ven,1979,11773925708.5
ven,1980,15549576034
ven,1981,16980780508
ven,1982,14708408105
ven,1983,14515474197
ven,1984,9405061122
ven,1985,8951076268.5
ven,1986,1577230487
ven,1987,4085427187.2
ven,1988,5273691398
ven,1989,2289638192.9
ven,1990,2000000000
ven,1991,2284000000
ven,1992,5274473185.9
ven,1993,4682381136.6
ven,1994,3731656192.1
ven,1995,3063406755.3
ven,1996,2733600342.6
ven,1997,8479103971.4
ven,1998,8636471098.2
ven,1999,7489772472
ven,2000,8185991602.3
ven,2001,7825080010.6
ven,2002,7234432051.2
ven,2003,7058924259.9
ven,2004,7844775390.2
ven,2005,10108228704
ven,2006,12774051902
ven,2007,19653121914.1
ven,2008,20274422875.5
ven,2009,20834217609
ven,2010,24055176043
ven,2011,24407110408.5
ven,2012,27996062000
ven,2013,29841165000
ven,2014,30587000000
ven,2015,41098266000
ven,2016,43740932000
ven,2017,44196030155.6
ven,2018,51082597365.9
ven,2019,54452118576.9
ven,2020,58571652742.6
vnm,1981,0
vnm,1982,0
vnm,1983,0
vnm,1984,0
vnm,1985,0
vnm,1986,0
vnm,1987,46000
vnm,1988,4502000
vnm,1989,1412200638
vnm,1990,1780277997.8
vnm,1991,1932225344.9
vnm,1992,2584984618.1
vnm,1993,2469040533.5
vnm,1994,2663357174.6
vnm,1995,3272163131.1
vnm,1996,3754151483.5
vnm,1997,2341748346.2
vnm,1998,2193024347
vnm,1999,2375801612.2
vnm,2000,823146086.6
vnm,2001,719124426.8
vnm,2002,678822231.3
vnm,2003,822397850.1
vnm,2004,1688015193.1
vnm,2005,2040422161.6
vnm,2006,2443097977.2
vnm,2007,4394600152.3
vnm,2008,4204445925.5
vnm,2009,4782884211.6
vnm,2010,6932477306.6
vnm,2011,10781404337.2
vnm,2012,12350407039
vnm,2013,12169250942.1
vnm,2014,13604210351.1
vnm,2015,11990675284
vnm,2016,12720044707.3
vnm,2017,21898102893.4
vnm,2018,19584944511.4
vnm,2019,24397230514.6
vnm,2020,26603668532.4
vut,1983,7000000
vut,1984,8000000
vut,1985,9000000
vut,1986,10000000
vut,1987,10000000
vut,1988,11500000
vut,1989,9500000
vut,1990,9600000
vut,1991,1240000
vut,1992,830000
vut,1993,3000000
vut,1994,5000000
vut,1995,5000000
vut,1996,5000000
vut,1997,9000000
vut,1998,9000000
vut,1999,1140000
vut,2000,18000000
vut,2001,32000000
vut,2002,62000000
vut,2003,55000000
vut,2004,45110330.1
vut,2005,5209986.6
vut,2006,14106677
vut,2007,24119240.1
vut,2008,34112727.7
vut,2009,29000000
vut,2010,50000000
vut,2011,47000000
vut,2012,52000000
vut,2013,23685000
vut,2014,80771000
vut,2015,38715000
vut,2016,37840000
vut,2017,66446000
vut,2018,45120000
vut,2019,42068000
vut,2020,38404000
wsm,1974,200000
wsm,1975,0
wsm,1976,0
wsm,1980,0
wsm,1981,417976.2
wsm,1982,985421.6
wsm,1983,1109388
wsm,1984,738835.8
wsm,1985,440000
wsm,1986,0
wsm,1987,0
wsm,1988,9222.8
wsm,1989,57868.4
wsm,1990,0
wsm,1991,6704.5
wsm,1992,0
wsm,1993,75561.3
wsm,1994,0
wsm,1995,0
wsm,1996,2506
wsm,1997,16563.2
wsm,1998,0
wsm,1999,0
wsm,2000,0
wsm,2001,4406.5
wsm,2002,9438.3
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,9363.4
wsm,2010,0
wsm,2011,0
wsm,2012,373
wsm,2013,0
wsm,2014,0
wsm,2015,0
wsm,2016,0
wsm,2017,0
wsm,2018,0
wsm,2019,0
wsm,2020,3000
yem,1971,7000000
yem,1972,14000000
yem,1973,36000000
yem,1974,52000000
yem,1975,61010000
yem,1976,74039021.4
yem,1977,132064040
yem,1978,132164820
yem,1979,176138000
yem,1980,182454000
yem,1981,189899114.6
yem,1982,209438083.4
yem,1983,250293383
yem,1984,368993652.5
yem,1985,324499841.9
yem,1986,410141404
yem,1987,511527883.7
yem,1988,846393154.5
yem,1989,948322561.7
yem,1990,1191551657.1
yem,1991,1217633780.6
yem,1992,1317712697
yem,1993,581691304.3
yem,1994,665630221.8
yem,1995,688876627.3
yem,1996,619269288.6
yem,1997,189947694.5
yem,1998,165138773.1
yem,1999,412818808.9
yem,2000,688661201.4
yem,2001,425895498.3
yem,2002,326881456
yem,2003,220237146
yem,2004,299861903.7
yem,2005,330189702.1
yem,2006,325560183
yem,2007,416434888.2
yem,2008,393496828.1
yem,2009,507200162
yem,2010,124193455.9
yem,2011,131284180.4
yem,2012,139768169.3
yem,2013,259417776.5
yem,2014,315582132.3
yem,2015,300268192.4
yem,2016,243445757.7
yem,2017,368278092.7
yem,2018,361939465.8
yem,2019,426896891
yem,2020,459567789.1
zaf,1994,7739000000
zaf,1995,9673000000
zaf,1996,10832000000
zaf,1997,10928000000
zaf,1998,11444000000
zaf,1999,10815000000
zaf,2000,9553000000
zaf,2001,8355000000
zaf,2002,8054000000
zaf,2003,8217000000
zaf,2004,11195049696.3
zaf,2005,14276071463.5
zaf,2006,20566000000
zaf,2007,24044000000
zaf,2008,25462000000
zaf,2009,21286000000
zaf,2010,21730000000
zaf,2011,20534000000
zaf,2012,27868000000
zaf,2013,27249000000
zaf,2014,28042000000
zaf,2015,29075000000
zaf,2016,29791000000
zaf,2017,32898000000
zaf,2018,36754000000
zaf,2019,34540004148.5
zaf,2020,27788000000
zmb,1970,160000000
zmb,1971,168000000
zmb,1972,185000000
zmb,1973,201000000
zmb,1974,234000000
zmb,1975,331261031.5
zmb,1976,373311539.2
zmb,1977,646729839.5
zmb,1978,649829891.3
zmb,1979,651606387.2
zmb,1980,586285244
zmb,1981,610721373.8
zmb,1982,647303218.3
zmb,1983,509893533.7
zmb,1984,445249584.2
zmb,1985,669959205.3
zmb,1986,1039723701.1
zmb,1987,1147304287.8
zmb,1988,1438591719.7
zmb,1989,1549784179
zmb,1990,1413169344.3
zmb,1991,1341999681.3
zmb,1992,1333225827.1
zmb,1993,1296284029.3
zmb,1994,809911732.8
zmb,1995,414702311
zmb,1996,476486271.5
zmb,1997,257918683.4
zmb,1998,328091423.3
zmb,1999,109767515.2
zmb,2000,76268923
zmb,2001,141025235.2
zmb,2002,91722396.2
zmb,2003,89147742.9
zmb,2004,136873000
zmb,2005,234348000
zmb,2006,423443963.7
zmb,2007,552190947.6
zmb,2008,648153732.5
zmb,2009,446167516.4
zmb,2010,1150106702
zmb,2011,528087112.8
zmb,2012,822101155.2
zmb,2013,749703645.7
zmb,2014,819070369.7
zmb,2015,739630402.1
zmb,2016,761818270.8
zmb,2017,900798732.3
zmb,2018,622545506.7
zmb,2019,835233680.8
zmb,2020,677480186.6
zwe,1970,3199200
zwe,1971,4793219.4
zwe,1972,5048415
zwe,1973,0
zwe,1974,0
zwe,1975,0
zwe,1976,0
zwe,1977,46000000
zwe,1978,28000000
zwe,1979,35000000
zwe,1980,90000000
zwe,1981,398000000
zwe,1982,582000000
zwe,1983,481000000
zwe,1984,344000000
zwe,1985,308009150
zwe,1986,290099168
zwe,1987,261941827.9
zwe,1988,300574353.1
zwe,1989,410344000
zwe,1990,590600000
zwe,1991,560500000
zwe,1992,706015125
zwe,1993,600463485.1
zwe,1994,496874272.2
zwe,1995,685350004.7
zwe,1996,801243504.4
zwe,1997,977382622.3
zwe,1998,769016340.3
zwe,1999,748263717.4
zwe,2000,569548119.9
zwe,2001,574032493.7
zwe,2002,584642077.3
zwe,2003,864451470.6
zwe,2004,1060730546.3
zwe,2005,1114743372.1
zwe,2006,1391887006.8
zwe,2007,1815209140
zwe,2008,1849580505.6
zwe,2009,1646227659
zwe,2010,1829421044.7
zwe,2011,2071275354.7
zwe,2012,2437627989.1
zwe,2013,2747456757.9
zwe,2014,2638773243.6
zwe,2015,3072791521.8
zwe,2016,3141268705.5
zwe,2017,3725806023.8
zwe,2018,3383749993.1
zwe,2019,3521348851.1
zwe,2020,3851557505.6
