geo,time,ne_dab_defl_zs
rwa,2020,112.39423
sau,2000,73.48635
sau,2001,74.35623
sau,2002,71.00111
sau,2003,74.05728
sau,2004,75.42665
sau,2005,79.86193
sau,2006,82.96132
sau,2007,87.37011
sau,2008,91.81083
sau,2009,93.66473
sau,2010,100.00002
sau,2011,103.50602
sau,2012,107.75961
sau,2013,110.02229
sau,2014,113.82427
sau,2015,114.00151
sau,2016,117.19648
sau,2017,117.58908
sau,2018,123.30679
sau,2019,123.32113
sau,2020,126.11074
sdn,1960,0.00808
sdn,1961,0.00892
sdn,1962,0.00915
sdn,1963,0.00969
sdn,1964,0.00987
sdn,1976,0.02876
sdn,1977,0.0329
sdn,1978,0.04048
sdn,1979,0.0514
sdn,1980,0.06216
sdn,1981,0.08003
sdn,1982,0.09731
sdn,1983,0.11824
sdn,1984,0.14936
sdn,1985,0.21884
sdn,1986,0.31352
sdn,1987,0.46125
sdn,1988,0.70611
sdn,1989,1.04879
sdn,1990,1.7129
sdn,1991,3.30206
sdn,1992,7.15067
sdn,1993,14.37523
sdn,1994,34.77266
sdn,1995,74.87238
sdn,1996,100.76631
sdn,1997,147.72767
sdn,1998,173.07498
sdn,1999,200.26945
sdn,2000,207.33335
sdn,2001,235.31139
sdn,2002,269.93262
sdn,2003,295.10511
sdn,2004,325.74538
sdn,2005,399.56161
sdn,2006,416.18153
sdn,2007,467.11671
sdn,2008,493.23354
sdn,2009,533.28896
sdn,2010,669.58348
sdn,2011,873.48303
sdn,2012,1193.599
sdn,2013,1604.22807
sdn,2014,2088.62015
sdn,2015,2376.11739
sdn,2016,2844.78803
sdn,2017,3796.41181
sdn,2018,5906.64991
sdn,2019,8966.53273
sdn,2020,19311.07469
sen,1965,10.81007
sen,1966,11.32678
sen,1967,11.12186
sen,1968,12.20252
sen,1969,13.36113
sen,1970,12.89721
sen,1971,13.37854
sen,1972,13.98237
sen,1973,15.11711
sen,1974,16.75093
sen,1975,19.29377
sen,1976,20.86222
sen,1977,21.85718
sen,1978,23.27184
sen,1979,26.2421
sen,1980,29.10243
sen,1981,31.12586
sen,1982,38.33672
sen,1983,43.1044
sen,1984,44.04658
sen,1985,45.42613
sen,1986,46.9264
sen,1987,45.88866
sen,1988,47.11703
sen,1989,50.26253
sen,1990,49.0771
sen,1991,48.14291
sen,1992,47.43395
sen,1993,47.24795
sen,1994,70.10222
sen,1995,71.622
sen,1996,76.1315
sen,1997,73.98817
sen,1998,77.8353
sen,1999,72.67277
sen,2000,76.23745
sen,2001,77.85798
sen,2002,81.36626
sen,2003,78.57298
sen,2004,80.97042
sen,2005,83.20159
sen,2006,85.33799
sen,2007,90.4981
sen,2008,102.23508
sen,2009,94.73323
sen,2010,95.91537
sen,2011,100.91812
sen,2012,106.40602
sen,2013,104.19451
sen,2014,100
sen,2015,99.31776
sen,2016,98.17842
sen,2017,98.68285
sen,2018,99.06273
sen,2019,100.39748
sen,2020,100.87434
slb,1980,3.23976
slb,1981,3.67385
slb,1982,4.14602
slb,1983,4.44037
slb,1984,4.91803
slb,1985,5.38905
slb,1986,5.82121
slb,1987,6.70504
slb,1988,7.55814
slb,1989,7.9211
slb,1990,8.61307
slb,1991,11.79019
slb,1992,13.16369
slb,1993,14.04197
slb,1994,15.39264
slb,1995,16.45362
slb,1996,23.21853
slb,1997,24.04163
slb,1998,31.47167
slb,1999,32.52334
slb,2000,37.31774
slb,2001,44.89535
slb,2002,45.43379
slb,2003,49.50514
slb,2004,52.57196
slb,2005,62.87347
slb,2006,68.61438
slb,2007,72.38656
slb,2008,80.45037
slb,2009,80.46424
slb,2010,87.02481
slb,2011,91.19804
slb,2012,100
slb,2013,107.37375
slb,2014,112.7738
slb,2015,112.81555
slb,2016,106.25
slb,2017,114.09712
slb,2018,122.40652
slb,2019,117.55858
slb,2020,116.49983
sle,2001,61.75061
sle,2002,60.95952
sle,2003,68.86371
sle,2004,76.93097
sle,2005,89.30791
sle,2006,100
sle,2007,108.78089
sle,2008,119.88673
sle,2009,125.15137
sle,2010,145.3017
sle,2011,171.21803
sle,2012,190.28779
sle,2013,215.55639
sle,2014,248.86612
sle,2015,252.03715
sle,2016,256.63716
sle,2017,276.39879
sle,2018,302.43528
sle,2019,333.51857
sle,2020,355.51709
slv,1990,36.50537
slv,1991,38.98111
slv,1992,40.35931
slv,1993,42.98845
slv,1994,46.45344
slv,1995,50.51574
slv,1996,54.31889
slv,1997,56.01755
slv,1998,57.86345
slv,1999,59.14252
slv,2000,62.14678
slv,2001,63.82889
slv,2002,64.96134
slv,2003,67.4079
slv,2004,70.1681
slv,2005,72.7724
slv,2006,76.29776
slv,2007,80.36847
slv,2008,86.01218
slv,2009,86.2358
slv,2010,89.74594
slv,2011,96.11093
slv,2012,97.77924
slv,2013,97.26105
slv,2014,99.92496
slv,2015,98.80648
slv,2016,98.7812
slv,2017,100.56925
slv,2018,103.81495
slv,2019,102.76293
slv,2020,103.73087
smr,2015,110.35889
smr,2016,111.89924
smr,2017,114.22261
smr,2018,116.87822
smr,2019,117.46396
som,1960,2.55918
som,1961,2.8337
som,1962,2.78302
som,1963,2.8987
som,1964,3.29135
som,1965,3.78209
som,1966,3.65118
som,1967,3.64776
som,1968,3.79659
som,1969,4.06409
som,1970,4.02095
som,1971,3.96471
som,1972,4.96392
som,1973,5.57036
som,1974,6.63294
som,1975,7.10338
som,1976,8.15138
som,1977,8.91576
som,1978,10.16561
som,1979,12.30446
som,1980,25.55461
som,1981,28.65451
som,1982,34.57648
som,1983,45.95831
som,1984,78.64961
som,1985,79.98069
som,1986,120.48151
som,1987,167.21978
som,1988,295.61427
som,1989,611.50292
srb,1995,2.49269
srb,1996,4.72797
srb,1997,5.75012
srb,1998,7.41157
srb,1999,9.33264
srb,2000,16.73162
srb,2001,32.83336
srb,2002,38.6042
srb,2003,42.8959
srb,2004,46.96196
srb,2005,54.0401
srb,2006,58.6694
srb,2007,61.56617
srb,2008,67.39755
srb,2009,72.37022
srb,2010,79.02973
srb,2011,85.69386
srb,2012,92.74907
srb,2013,95.72327
srb,2014,97.28854
srb,2015,99.99991
srb,2016,101.27006
srb,2017,104.22301
srb,2018,106.27824
srb,2019,108.11841
srb,2020,109.06653
ssd,2008,88.64541
ssd,2009,99.99452
ssd,2010,95.49297
ssd,2011,120.05888
ssd,2012,144.75451
ssd,2013,319.80542
ssd,2014,165.27673
ssd,2015,212.29585
svk,1992,33.51592
svk,1993,39.0817
svk,1994,44.49499
svk,1995,48.90777
svk,1996,52.9884
svk,1997,54.98651
svk,1998,58.12747
svk,1999,62.31783
svk,2000,66.91976
svk,2001,71.02708
svk,2002,73.70182
svk,2003,77.44069
svk,2004,82.23546
svk,2005,84.54609
svk,2006,87.96414
svk,2007,89.86934
svk,2008,93.64613
svk,2009,92.7636
svk,2010,93.9935
svk,2011,96.73762
svk,2012,98.92713
svk,2013,100.00482
svk,2014,99.92958
svk,2015,100
svk,2016,99.88329
svk,2017,101.6098
svk,2018,104.26974
svk,2019,107.13218
svk,2020,110.29457
svn,1990,3.56152
svn,1991,7.22638
svn,1992,22.31257
svn,1993,29.57979
svn,1994,35.77684
svn,1995,44.01713
svn,1996,48.71667
svn,1997,52.77855
svn,1998,56.43345
svn,1999,60.0165
svn,2000,64.46628
svn,2001,69.40002
svn,2002,73.93263
svn,2003,77.82768
svn,2004,80.92722
svn,2005,83.21777
svn,2006,85.38163
svn,2007,88.38827
svn,2008,93.09177
svn,2009,94.493
svn,2010,95.88926
svn,2011,97.77232
svn,2012,99.05701
svn,2013,100.12139
svn,2014,99.85198
svn,2015,100
svn,2016,100.44494
svn,2017,102.29251
svn,2018,104.48013
svn,2019,106.52609
svn,2020,107.53049
swe,1970,11.01855
swe,1971,11.79919
swe,1972,12.61326
swe,1973,13.52416
swe,1974,15.14724
swe,1975,17.02004
swe,1976,19.01145
swe,1977,21.19043
swe,1978,23.38331
swe,1979,25.41898
swe,1980,28.6001
swe,1981,30.9706
swe,1982,33.75343
swe,1983,37.24058
swe,1984,39.85305
swe,1985,42.51065
swe,1986,44.42172
swe,1987,46.77924
swe,1988,49.85083
swe,1989,54.00379
swe,1990,59.36115
swe,1991,63.60331
swe,1992,64.11879
swe,1993,66.1374
swe,1994,67.83905
swe,1995,69.84539
swe,1996,70.99213
swe,1997,72.32757
swe,1998,73.09289
swe,1999,74.64194
swe,2000,76.2684
swe,2001,78.5864
swe,2002,80.57608
swe,2003,82.29696
swe,2004,82.9869
swe,2005,84.09536
swe,2006,85.44494
swe,2007,87.35575
swe,2008,90.25886
swe,2009,91.97973
swe,2010,93.13623
swe,2011,94.56549
swe,2012,95.60886
swe,2013,96.5637
swe,2014,98.19769
swe,2015,100
swe,2016,101.4726
swe,2017,104.00688
swe,2018,107.07947
swe,2019,109.54732
swe,2020,111.37918
swz,1980,4.1117
swz,1981,4.69308
swz,1982,5.03003
swz,1983,4.48838
swz,1984,5.28112
swz,1985,7.31037
swz,1986,8.60989
swz,1987,7.42346
swz,1988,10.18876
swz,1989,10.92844
swz,1990,16.59244
swz,1991,17.76376
swz,1992,19.70668
swz,1993,22.91653
swz,1994,25.01516
swz,1995,29.50797
swz,1996,33.33607
swz,1997,36.14673
swz,1998,38.88143
swz,1999,43.26554
swz,2000,50.11749
swz,2001,53.2063
swz,2002,56.88973
swz,2003,59.09485
swz,2004,62.78183
swz,2005,65.29964
swz,2006,68.4749
swz,2007,73.79739
swz,2008,85.60156
swz,2009,91.28413
swz,2010,94.78782
swz,2011,100
swz,2012,106.22498
swz,2013,112.66226
swz,2014,119.18326
swz,2015,125.00014
swz,2016,132.69876
swz,2017,137.80025
swz,2018,136.90736
swz,2019,141.69725
swz,2020,145.02735
sxm,2011,100.00637
sxm,2012,104.02232
sxm,2013,104.89117
sxm,2014,131.40917
sxm,2015,129.9361
sxm,2016,134.49056
sxm,2017,137.40696
sxm,2018,157.68582
syc,1985,40.72057
syc,1986,46.95465
syc,1987,47.35551
syc,1988,49.34727
syc,1989,54.03704
syc,1990,58.36293
syc,1991,59.7801
syc,1992,57.96817
syc,1993,57.24513
syc,1994,57.44699
syc,1995,55.56376
syc,1996,54.7054
syc,1997,54.48694
syc,1998,55.19148
syc,1999,57.93592
syc,2000,69.88759
syc,2001,75.48228
syc,2002,72.15064
syc,2003,72.12734
syc,2006,100
syc,2012,222.95868
syc,2013,213.89552
syc,2014,199.57422
syc,2015,202.99636
syc,2016,214.63943
syc,2017,211.26837
tcd,1985,28.49134
tcd,1986,24.06355
tcd,1987,23.48299
tcd,1988,25.18144
tcd,1989,26.04404
tcd,1990,28.12726
tcd,1991,28.70453
tcd,1992,25.68964
tcd,1993,25.53819
tcd,1994,40.41786
tcd,1995,44.09818
tcd,1996,48.35891
tcd,1997,50.56614
tcd,1998,55.01266
tcd,1999,50.4577
tcd,2000,52.13998
tcd,2001,57.93467
tcd,2002,59.02397
tcd,2003,57.63791
tcd,2005,100
tcd,2007,112.34037
tcd,2008,119.3397
tcd,2009,105.99874
tcd,2010,113.90501
tcd,2011,123.66314
tcd,2012,122.10808
tcd,2013,117.36443
tcd,2014,119.87219
tcd,2015,129.44313
tcd,2016,127.50295
tcd,2017,131.45041
tcd,2018,134.67226
tcd,2019,138.89479
tcd,2020,150.14511
tgo,1960,5.74042
tgo,1961,5.28787
tgo,1962,5.54165
tgo,1963,5.82264
tgo,1964,5.64797
tgo,1965,5.64213
tgo,1966,5.61443
tgo,1967,5.73043
tgo,1968,5.63288
tgo,1969,5.88856
tgo,1970,5.78079
tgo,1971,8.91423
tgo,1972,9.27501
tgo,1973,9.4236
tgo,1974,8.20939
tgo,1975,13.45322
tgo,1976,11.66434
tgo,1977,13.53456
tgo,1978,12.90278
tgo,1979,14.34376
tgo,1980,17.13353
tgo,1981,18.71958
tgo,1982,19.98505
tgo,1983,22.75369
tgo,1984,22.26668
tgo,1985,22.84863
tgo,1986,23.826
tgo,1987,24.83968
tgo,1988,25.24321
tgo,1989,25.71169
tgo,1990,25.82048
tgo,1991,27.3585
tgo,1992,27.65588
tgo,1993,29.06652
tgo,1994,38.91777
tgo,1995,43.20474
tgo,1996,42.75445
tgo,1997,50.05169
tgo,1998,47.51105
tgo,1999,48.08078
tgo,2000,50.35078
tgo,2001,51.79336
tgo,2002,53.68056
tgo,2003,50.94158
tgo,2004,50.12892
tgo,2005,57.71989
tgo,2006,59.93141
tgo,2007,61.5841
tgo,2008,69.81771
tgo,2009,70.77136
tgo,2010,70.92057
tgo,2011,73.8308
tgo,2012,74.92134
tgo,2013,74.40556
tgo,2014,74.95379
tgo,2015,76.91157
tgo,2016,100
tgo,2017,98.87863
tgo,2018,100.56092
tgo,2019,102.06043
tgo,2020,103.22212
tha,2002,100
tha,2003,102.04092
tjk,1993,0.17196
tjk,1994,0.70992
tjk,1995,3.79423
tjk,1996,21.99188
tjk,1997,30.27112
tjk,1998,67.15291
tjk,1999,91.5557
tjk,2000,100
tjk,2001,155.58522
tjk,2002,184.72667
tjk,2003,240.08198
tjk,2004,304.76977
tjk,2005,381.13848
tjk,2006,465.57323
tjk,2007,753.36984
tjk,2008,1006.65041
tjk,2009,1079.93811
tjk,2010,1279.11322
tjk,2011,1568.70288
tjk,2012,1779.63399
tjk,2013,1952.74019
tkm,2005,100
tls,2000,54.35878
tls,2001,56.613
tls,2002,59.82223
tls,2003,59.86242
tls,2004,58.08041
tls,2005,57.67923
tls,2006,62.23432
tls,2007,69.07863
tls,2008,76.68883
tls,2009,75.7504
tls,2010,81.12691
tls,2011,90.7429
tls,2012,98.31976
tls,2013,103.32147
tls,2014,102.00816
tls,2015,99.99999
tls,2016,98.45144
tls,2017,99.53176
tls,2018,100.45927
tls,2019,103.55753
tls,2020,102.11983
ton,2016,94.19802
ton,2017,100
ton,2018,107.61816
ton,2019,110.24508
ton,2020,113.15191
tun,1965,5.92326
tun,1966,6.00803
tun,1967,6.19827
tun,1968,6.62656
tun,1969,6.82765
tun,1970,8.07638
tun,1971,8.72984
tun,1972,8.86969
tun,1973,9.55009
tun,1974,11.21073
tun,1975,12.09355
tun,1976,12.95807
tun,1977,14.23331
tun,1978,14.97016
tun,1979,15.95074
tun,1980,18.23299
tun,1981,20.1052
tun,1982,23.16703
tun,1983,26.15667
tun,1984,28.51523
tun,1985,30.36426
tun,1986,32.62771
tun,1987,34.30794
tun,1988,37.15191
tun,1989,40.03203
tun,1990,42.11095
tun,1991,45.33795
tun,1992,47.94273
tun,1993,50.64737
tun,1994,52.99718
tun,1995,55.7237
tun,1996,57.48981
tun,1997,66.4168
tun,1998,68.80554
tun,1999,71.22539
tun,2000,74.44902
tun,2001,73.18468
tun,2002,74.07554
tun,2003,76.66454
tun,2004,80.15319
tun,2005,81.47844
tun,2006,85.48204
tun,2007,88.03623
tun,2008,94.39378
tun,2009,95.90417
tun,2010,79.17334
tun,2011,85.23703
tun,2012,89.58642
tun,2013,91.89371
tun,2014,96.75082
tun,2015,100
tun,2016,104.42238
tun,2017,107.89208
tun,2018,118.569
tza,1990,3.75917
tza,1991,4.66306
tza,1992,6.03169
tza,1993,7.73171
tza,1994,10.08092
tza,1995,12.20852
tza,1996,14.59075
tza,1997,16.54184
tza,1998,24.98639
tza,1999,27.41099
tza,2000,29.7126
tza,2001,30.94312
tza,2002,32.68304
tza,2003,36.0261
tza,2004,38.88584
tza,2005,40.61889
tza,2006,42.43614
tza,2007,46.85548
tza,2008,56.0053
tza,2009,60.29831
tza,2010,65.69925
tza,2011,74.20307
tza,2012,81.969
tza,2013,88.32188
tza,2014,93.49319
tza,2015,100
tza,2016,105.98771
tza,2017,109.09549
tza,2018,115.48292
tza,2019,121.59952
tza,2020,121.47062
uga,1982,0.02691
uga,1983,0.03755
uga,1984,0.04639
uga,1985,0.10233
uga,1986,0.24693
uga,1987,0.70457
uga,1988,2.02306
uga,1989,4.46985
uga,1990,6.68235
uga,1991,8.73164
uga,1992,12.9076
uga,1993,15.98339
uga,1994,16.79549
uga,1995,17.28326
uga,1996,18.7407
uga,1997,18.9519
uga,1998,21.55626
uga,1999,21.69578
uga,2000,25.08493
uga,2001,26.75315
uga,2002,26.54279
uga,2003,28.69506
uga,2004,32.86372
uga,2005,32.35305
uga,2006,33.18019
uga,2007,35.3652
uga,2008,38.1042
uga,2009,69.08101
uga,2010,72.21923
uga,2011,80.31422
uga,2012,81.86857
uga,2013,85.0976
uga,2014,85.8195
uga,2015,92.86463
uga,2016,94.85906
uga,2017,100
uga,2018,102.83867
uga,2019,104.9587
uga,2020,107.79858
ukr,1991,0.00008
ukr,1992,0.00159
ukr,1993,0.06367
ukr,1994,0.69496
ukr,1995,3.60517
ukr,1996,6.09528
ukr,1997,7.02909
ukr,1998,7.61047
ukr,1999,9.20368
ukr,2000,11.96205
ukr,2001,13.35506
ukr,2002,14.02209
ukr,2003,14.90498
ukr,2004,16.87889
ukr,2005,20.09891
ukr,2006,22.53545
ukr,2007,26.24963
ukr,2008,32.96748
ukr,2009,40.12627
ukr,2010,44.69076
ukr,2011,49.41829
ukr,2012,51.93171
ukr,2013,53.46718
ukr,2014,61.44325
ukr,2015,86.61444
ukr,2016,100
ukr,2017,117.53002
ukr,2018,134.59325
ukr,2019,145.5801
ukr,2020,154.26115
ury,1965,0.00001
ury,1966,0.00002
ury,1967,0.00003
ury,1968,0.00007
ury,1969,0.00009
ury,1970,0.00009
ury,1971,0.00012
ury,1972,0.00021
ury,1973,0.00061
ury,1974,0.00083
ury,1975,0.00137
ury,1976,0.00198
ury,1977,0.00312
ury,1978,0.0045
ury,1979,0.00795
ury,1980,0.0123
ury,1981,0.01556
ury,1982,0.01843
ury,1983,0.03095
ury,1984,0.04807
ury,1985,0.08416
ury,1986,0.13996
ury,1987,0.23623
ury,1988,0.41144
ury,1989,0.71813
ury,1990,1.55192
ury,1991,3.05955
ury,1992,4.77485
ury,1993,6.93291
ury,1994,9.49046
ury,1995,13.36127
ury,1996,16.82646
ury,1997,22.55767
ury,1998,25.10317
ury,1999,26.4868
ury,2000,27.8001
ury,2001,28.98039
ury,2002,32.45248
ury,2003,37.97577
ury,2004,41.93924
ury,2005,43.20475
ury,2006,46.30604
ury,2007,50.33172
ury,2008,53.93867
ury,2009,57.46177
ury,2010,59.0819
ury,2011,63.99194
ury,2012,69.15858
ury,2013,74.16886
ury,2014,81.06465
ury,2015,89.05934
ury,2016,100
ury,2017,104.50875
ury,2018,111.96344
ury,2019,121.13646
ury,2020,133.79392
usa,1970,20.15635
usa,1971,21.23335
usa,1972,22.21782
usa,1973,23.55678
usa,1974,25.88275
usa,1975,27.9864
usa,1976,29.69265
usa,1977,31.7848
usa,1978,34.18728
usa,1979,37.23112
usa,1980,40.88087
usa,1981,44.80759
usa,1982,47.02391
usa,1983,48.75791
usa,1984,50.88555
usa,1985,52.32469
usa,1986,53.34754
usa,1987,54.8722
usa,1988,56.75858
usa,1989,59.00925
usa,1990,61.25873
usa,1991,63.06026
usa,1992,64.57388
usa,1993,66.07833
usa,1994,67.5719
usa,1995,69.037
usa,1996,70.32336
usa,1997,71.45567
usa,1998,72.00937
usa,1999,73.1544
usa,2000,75.06163
usa,2001,76.40452
usa,2002,77.47119
usa,2003,79.14032
usa,2004,81.45158
usa,2005,84.3232
usa,2006,87.02114
usa,2007,89.34135
usa,2008,91.8484
usa,2009,91.32032
usa,2010,92.71844
usa,2011,94.96892
usa,2012,96.63148
usa,2013,98.04082
usa,2014,99.69155
usa,2015,100
usa,2016,100.70749
usa,2017,102.57927
usa,2018,104.97039
usa,2019,106.60799
usa,2020,107.82163
ven,1961,0.24539
ven,1962,0.25632
ven,1963,0.26531
ven,1964,0.2622
ven,1965,0.27301
ven,1966,0.29242
ven,1967,0.29459
ven,1968,0.28769
ven,1969,0.2916
ven,1970,0.27011
ven,1971,0.32243
ven,1972,0.33712
ven,1973,0.36295
ven,1974,0.49733
ven,1975,0.50791
ven,1976,0.53174
ven,1977,0.56489
ven,1978,0.62937
ven,1979,0.73764
ven,1980,0.85332
ven,1981,0.952
ven,1982,1.00335
ven,1983,1.1418
ven,1984,1.25165
ven,1985,1.39888
ven,1986,1.58078
ven,1987,2.07366
ven,1988,2.57075
ven,1989,4.55994
ven,1990,6.32136
ven,1991,8.13479
ven,1992,10.3928
ven,1993,14.32021
ven,1994,23.45662
ven,1995,35.20232
ven,1996,72.57111
ven,1997,100.00268
ven,1998,128.45214
ven,1999,152.1194
ven,2000,178.20418
ven,2001,200.93641
ven,2002,259.23781
ven,2003,339.37528
ven,2004,420.08008
ven,2005,492.97494
ven,2006,561.98282
ven,2007,644.87614
ven,2008,809.92076
ven,2009,1039.52332
ven,2010,1306.3913
ven,2011,1633.53552
ven,2012,1915.24904
ven,2013,2865.20048
ven,2014,4641.13541
vnm,1994,26.70236
vnm,1995,31.50607
vnm,1996,34.63475
vnm,1997,36.56764
vnm,1998,39.40329
vnm,1999,41.10367
vnm,2000,43.05437
vnm,2001,44.14911
vnm,2002,46.13326
vnm,2003,50.07689
vnm,2004,53.4866
vnm,2005,61.7392
vnm,2006,66.20496
vnm,2007,72.96631
vnm,2008,88.0354
vnm,2009,94.18928
vnm,2010,100
vnm,2011,120.60781
vnm,2012,129.31862
vnm,2013,136.3793
vnm,2014,140.89668
vnm,2015,141.77925
vnm,2016,140.44262
vnm,2017,143.7087
vnm,2018,147.19748
vnm,2019,150.56103
vnm,2020,154.04388
vut,2002,93.14385
vut,2003,93.71023
vut,2004,95.55477
vut,2005,96.39605
vut,2006,100
vut,2007,105.0487
vut,2008,110.78406
vut,2009,117.58466
vut,2010,120.32673
vut,2011,122.19945
vut,2012,121.97144
vut,2013,122.53578
vut,2014,124.98829
vut,2015,127.83581
vut,2016,126.1442
vut,2017,131.68917
vut,2018,125.11911
vut,2019,133.69588
vut,2020,139.02048
zaf,1960,0.82491
zaf,1961,0.83
zaf,1962,0.84045
zaf,1963,0.87271
zaf,1964,0.898
zaf,1965,0.93447
zaf,1966,0.96864
zaf,1967,1.01462
zaf,1968,1.04036
zaf,1969,1.09555
zaf,1970,1.15208
zaf,1971,1.24552
zaf,1972,1.33223
zaf,1973,1.45973
zaf,1974,1.68231
zaf,1975,1.95371
zaf,1976,2.19367
zaf,1977,2.42579
zaf,1978,2.66103
zaf,1979,3.01742
zaf,1980,3.55644
zaf,1981,4.14684
zaf,1982,4.64069
zaf,1983,5.23545
zaf,1984,5.866
zaf,1985,6.81243
zaf,1986,8.12484
zaf,1987,9.13669
zaf,1988,10.68696
zaf,1989,12.54666
zaf,1990,14.44309
zaf,1991,16.54122
zaf,1992,18.55485
zaf,1993,22.4019
zaf,1994,24.86202
zaf,1995,27.17401
zaf,1996,29.37821
zaf,1997,31.83072
zaf,1998,34.18077
zaf,1999,36.92113
zaf,2000,39.9468
zaf,2001,42.62045
zaf,2002,46.70577
zaf,2003,48.82985
zaf,2004,52.02309
zaf,2005,54.37535
zaf,2006,56.89641
zaf,2007,61.20598
zaf,2008,67.45021
zaf,2009,72.25628
zaf,2010,75.78135
zaf,2011,79.8826
zaf,2012,84.75742
zaf,2013,90.07415
zaf,2014,95.46354
zaf,2015,100
zaf,2016,106.58641
zaf,2017,111.21203
zaf,2018,116.27616
zaf,2019,120.18607
zaf,2020,123.8077
zmb,2010,100
zwe,2009,83.96152
zwe,2010,91.74724
zwe,2011,98.20874
zwe,2012,100
zwe,2013,109.52721
zwe,2014,108.4294
zwe,2015,99.27019
zwe,2016,102.36591
zwe,2017,105.03642
zwe,2018,185.34971
