geo,time,dc_dac_cecl_cd
tca,2004,1240000.00954
tca,2005,1460000.03815
tca,2006,-319999.99285
tca,2007,11880000.11444
tcd,1960,19999.99955
tcd,1961,3140000.1049
tcd,1962,5179999.82834
tcd,1963,5559999.94278
tcd,1964,4030000.20981
tcd,1965,4349999.90463
tcd,1966,3970000.02861
tcd,1967,4760000.22888
tcd,1968,1850000.02384
tcd,1969,8350000.38147
tcd,1970,6150000.09537
tcd,1971,5849999.90463
tcd,1972,3890000.1049
tcd,1973,11500000
tcd,1974,20709999.08447
tcd,1975,15380000.11444
tcd,1976,5460000.03815
tcd,1977,14510000.22888
tcd,1978,17629999.16077
tcd,1979,20729999.54224
tcd,1980,9090000.15259
tcd,1981,11819999.69482
tcd,1982,10279999.73297
tcd,1983,15760000.22888
tcd,1984,21950000.76294
tcd,1985,19139999.38965
tcd,1986,18200000.76294
tcd,1987,36229999.54224
tcd,1988,49810001.37329
tcd,1989,33150001.52588
tcd,1990,20600000.38147
tcd,1991,23239999.77112
tcd,1992,11609999.65668
tcd,1993,6559999.94278
tcd,1994,37069999.69482
tcd,1995,27000000
tcd,1996,42569999.69482
tcd,1997,32669998.16895
tcd,1998,32060001.37329
tcd,1999,14149999.61853
tcd,2000,17809999.46594
tcd,2001,38349998.47412
tcd,2002,44139999.38965
tcd,2003,41419998.16895
tcd,2004,52819999.69482
tcd,2005,84629997.25342
tcd,2006,57669998.16895
tcd,2007,75199996.94824
tcd,2008,148050003.05176
tcd,2009,118970001.2207
tcd,2010,101900001.52588
tcd,2011,112349998.47412
tcd,2012,121250000
tcd,2013,143229995.72754
tcd,2014,142250000
tcd,2015,170860000.61035
tcd,2016,149520004.27246
tcd,2017,131460006.71387
tcd,2018,169410003.66211
tcd,2019,90949996.94824
tgo,1960,19999.99955
tgo,1961,170000.00179
tgo,1962,1480000.01907
tgo,1963,2450000.04768
tgo,1964,2069999.93324
tgo,1965,2630000.11444
tgo,1966,2200000.04768
tgo,1967,2700000.04768
tgo,1968,6550000.19073
tgo,1969,5099999.90463
tgo,1970,5809999.94278
tgo,1971,5139999.86649
tgo,1972,5039999.96185
tgo,1973,5329999.92371
tgo,1974,10029999.73297
tgo,1975,10069999.69482
tgo,1976,12289999.96185
tgo,1977,6909999.84741
tgo,1978,14130000.11444
tgo,1979,17639999.38965
tgo,1980,7630000.11444
tgo,1981,7469999.79019
tgo,1982,3190000.05722
tgo,1983,16809999.46594
tgo,1984,20370000.83923
tgo,1985,9369999.88556
tgo,1986,15350000.38147
tgo,1987,3500000
tgo,1988,10020000.45776
tgo,1989,7480000.01907
tgo,1990,40400001.52588
tgo,1991,13840000.15259
tgo,1992,34540000.91553
tgo,1993,4530000.20981
tgo,1994,9430000.30518
tgo,1995,15649999.61853
tgo,1996,8720000.26703
tgo,1997,4760000.22888
tgo,1998,5070000.17166
tgo,1999,3299999.95232
tgo,2000,3089999.91417
tgo,2001,4409999.84741
tgo,2002,3650000.09537
tgo,2003,4570000.17166
tgo,2004,5250000
tgo,2005,8159999.84741
tgo,2006,10369999.88556
tgo,2007,31069999.69482
tgo,2008,39020000.45776
tgo,2009,46360000.61035
tgo,2010,48919998.16895
tgo,2011,45770000.45776
tgo,2012,27500000
tgo,2013,34099998.47412
tgo,2014,35389999.38965
tgo,2015,25209999.08447
tgo,2016,40279998.7793
tgo,2017,80669998.16895
tgo,2018,45180000.30518
tgo,2019,45490001.67847
tha,1976,39999.99911
tha,1977,140000.0006
tha,1978,270000.01073
tha,1979,899999.97616
tha,1980,2099999.90463
tha,1981,8000000
tha,1982,4409999.84741
tha,1983,6150000.09537
tha,1984,13329999.92371
tha,1985,12729999.54224
tha,1986,31149999.61853
tha,1987,17729999.54224
tha,1988,13920000.07629
tha,1989,7969999.79019
tha,1990,9000000
tha,1991,13619999.88556
tha,1992,21719999.31335
tha,1993,17459999.08447
tha,1994,20709999.08447
tha,1995,21760000.22888
tha,1996,22799999.23706
tha,1997,16700000.76294
tha,1998,14149999.61853
tha,1999,13000000
tha,2000,12039999.96185
tha,2001,9739999.77112
tha,2002,13359999.65668
tha,2003,12479999.54224
tha,2004,18340000.15259
tha,2005,19930000.30518
tha,2006,30559999.46594
tha,2007,30219999.31335
tha,2008,27239999.77112
tha,2009,21309999.46594
tha,2010,24110000.61035
tha,2011,23069999.69482
tha,2012,20899999.61853
tha,2013,19860000.61035
tha,2014,15060000.41962
tha,2015,12760000.22888
tha,2016,17420000.07629
tha,2017,13840000.15259
tha,2018,10300000.19073
tha,2019,9439999.58038
tjk,1993,0
tjk,1994,28729999.54224
tjk,1995,9020000.45776
tjk,1996,18950000.76294
tjk,1997,21190000.53406
tjk,1998,20219999.31335
tjk,1999,18700000.76294
tjk,2000,12659999.84741
tjk,2001,28889999.38965
tjk,2002,12810000.41962
tjk,2003,25290000.91553
tjk,2004,21760000.22888
tjk,2005,35959999.08447
tjk,2006,33450000.76294
tjk,2007,15949999.80927
tjk,2008,31139999.38965
tjk,2009,37319999.69482
tjk,2010,36639999.38965
tjk,2011,18979999.54224
tjk,2012,36439998.62671
tjk,2013,17860000.61035
tjk,2014,21159999.84741
tjk,2015,28350000.38147
tjk,2016,24559999.46594
tjk,2017,22940000.53406
tjk,2018,43500000
tjk,2019,34189998.62671
tkm,1994,9460000.03815
tkm,1995,6679999.82834
tkm,1996,5880000.11444
tkm,1997,3829999.92371
tkm,1998,5650000.09537
tkm,1999,5130000.11444
tkm,2000,2549999.95232
tkm,2001,2630000.11444
tkm,2002,2339999.91417
tkm,2003,1899999.97616
tkm,2004,289999.99166
tkm,2005,970000.02861
tkm,2006,1779999.97139
tkm,2007,2470000.02861
tkm,2008,3539999.96185
tkm,2009,3990000.00954
tkm,2010,5650000.09537
tkm,2011,4309999.94278
tkm,2012,5250000
tkm,2013,2980000.01907
tkm,2014,4539999.96185
tkm,2015,4610000.13351
tkm,2016,8060000.41962
tkm,2017,3779999.97139
tkm,2018,6320000.17166
tkm,2019,4059999.94278
tls,1979,59999.99866
tls,1990,100000.00149
tls,1991,600000.02384
tls,1999,2519999.98093
tls,2000,17530000.68665
tls,2001,27489999.77112
tls,2002,21170000.07629
tls,2003,15319999.69482
tls,2004,12079999.92371
tls,2005,9970000.26703
tls,2006,25590000.15259
tls,2007,39580001.83105
tls,2008,27370000.83923
tls,2009,10260000.22888
tls,2010,14550000.19073
tls,2011,18250000
tls,2012,34840000.15259
tls,2013,19659999.84741
tls,2014,22690000.53406
tls,2015,11500000
tls,2016,20280000.68665
tls,2017,27860000.61035
tls,2018,14859999.65668
tls,2019,14039999.96185
ton,1977,1110000.01431
ton,1978,419999.98689
ton,1979,1700000.04768
ton,1980,1429999.94755
ton,1981,1080000.04292
ton,1982,2440000.05722
ton,1983,2509999.99046
ton,1984,1440000.05722
ton,1985,769999.98093
ton,1986,1379999.99523
ton,1987,3910000.08583
ton,1988,1870000.00477
ton,1989,1340000.03338
ton,1991,-119999.99732
ton,1992,1110000.01431
ton,1993,2569999.93324
ton,1994,4400000.09537
ton,1995,649999.97616
ton,1996,1129999.99523
ton,1997,2099999.90463
ton,1998,2869999.88556
ton,1999,3349999.90463
ton,2000,600000.02384
ton,2001,-740000.00954
ton,2002,50000.00075
ton,2003,2099999.90463
ton,2004,3680000.06676
ton,2005,2769999.98093
ton,2006,680000.00715
ton,2007,270000.01073
ton,2008,810000.00238
ton,2009,759999.99046
ton,2010,1620000.00477
ton,2011,8989999.77112
ton,2012,740000.00954
ton,2013,610000.01431
ton,2014,5199999.80927
ton,2015,4320000.17166
ton,2016,3269999.98093
ton,2017,3690000.05722
ton,2018,5059999.94278
ton,2019,1970000.02861
tto,1971,19999.99955
tto,1977,70000.0003
tto,1978,1090000.03338
tto,1979,1659999.96662
tto,1980,529999.97139
tto,1981,370000.00477
tto,1982,540000.02146
tto,1983,1039999.96185
tto,1984,540000.02146
tto,1985,3589999.91417
tto,1986,579999.98331
tto,1987,319999.99285
tto,1988,439999.99762
tto,1989,1179999.94755
tto,1990,9100000.38147
tto,1991,1360000.01431
tto,1992,7519999.98093
tto,1993,1940000.05722
tto,1994,19719999.31335
tto,1995,23819999.69482
tto,1996,15590000.15259
tto,1997,33430000.30518
tto,1998,16370000.83923
tto,1999,25670000.07629
tto,2000,-6610000.13351
tto,2001,-10569999.69482
tto,2002,-15029999.73297
tto,2003,-8649999.61853
tto,2004,-9460000.03815
tto,2005,-9869999.88556
tto,2006,7320000.17166
tto,2007,10960000.03815
tto,2008,4840000.15259
tto,2009,1590000.03338
tto,2010,560000.00238
tun,1969,1269999.98093
tun,1970,1820000.05245
tun,1971,1049999.95232
tun,1972,1240000.00954
tun,1973,29999.99933
tun,1974,8039999.96185
tun,1975,1169999.95708
tun,1976,9999.99978
tun,1977,319999.99285
tun,1978,379999.99523
tun,1979,4260000.22888
tun,1980,1029999.97139
tun,1981,18350000.38147
tun,1982,4389999.86649
tun,1983,14189999.58038
tun,1984,12449999.80927
tun,1985,8920000.07629
tun,1986,15979999.54224
tun,1987,27379999.16077
tun,1988,47409999.84741
tun,1989,31620000.83923
tun,1990,24700000.76294
tun,1991,47090000.15259
tun,1992,47430000.30518
tun,1993,66489997.86377
tun,1994,38040000.91553
tun,1995,30299999.23706
tun,1996,113739997.86377
tun,1997,137699996.94824
tun,1998,73370002.74658
tun,1999,158119995.11719
tun,2000,70669998.16895
tun,2001,189759994.50684
tun,2002,76959999.08447
tun,2003,94790000.91553
tun,2004,89870002.74658
tun,2005,96639999.38965
tun,2006,149330001.83105
tun,2007,130110000.61035
tun,2008,82959999.08447
tun,2009,108089996.33789
tun,2010,92300003.05176
tun,2011,442290008.54492
tun,2012,559140014.64844
tun,2013,439170013.42773
tun,2014,452679992.67578
tun,2015,322700012.20703
tun,2016,330839996.33789
tun,2017,340859985.35156
tun,2018,240089996.33789
tun,2019,182410003.66211
tur,1965,209999.99344
tur,1966,6570000.17166
tur,1967,22379999.16077
tur,1968,27100000.38147
tur,1969,3180000.06676
tur,1970,4920000.07629
tur,1971,6360000.13351
tur,1972,4059999.94278
tur,1973,1110000.01431
tur,1975,1059999.94278
tur,1976,67110000.61035
tur,1977,37299999.23706
tur,1978,6550000.19073
tur,1979,104629997.25342
tur,1980,-2049999.95232
tur,1981,23459999.08447
tur,1982,11060000.41962
tur,1983,27750000
tur,1984,17350000.38147
tur,1985,4260000.22888
tur,1986,72660003.66211
tur,1987,8560000.41962
tur,1988,-1169999.95708
tur,1989,-18079999.92371
tur,1990,-23950000.76294
tur,1991,205050003.05176
tur,1992,-23760000.22888
tur,1993,-17850000.38147
tur,1994,-23319999.69482
tur,1995,-13079999.92371
tur,1996,5929999.82834
tur,1997,60779998.7793
tur,1998,81919998.16895
tur,1999,20340000.15259
tur,2000,186679992.67578
tur,2001,142589996.33789
tur,2002,150779998.7793
tur,2003,140369995.11719
tur,2004,303049987.79297
tur,2005,391980010.98633
tur,2006,383339996.33789
tur,2007,543840026.85547
tur,2008,434630004.88281
tur,2009,786950012.20703
tur,2010,295149993.89648
tur,2011,2789409912.10938
tur,2012,2914580078.125
tur,2013,2493939941.40625
tur,2014,2698280029.29688
tur,2015,1802900024.41406
tur,2016,2655149902.34375
tur,2017,1606689941.40625
tur,2018,441739990.23438
tur,2019,102769996.64307
tuv,1979,70000.0003
tuv,1981,409999.99642
tuv,1982,460000.00834
tuv,1983,150000.00596
tuv,1984,150000.00596
tuv,1985,29999.99933
tuv,1986,340000.00358
tuv,1987,289999.99166
tuv,1988,219999.99881
tuv,1989,159999.99642
tuv,1990,100000.00149
tuv,1991,9999.99978
tuv,1992,29999.99933
tuv,1993,250000
tuv,1994,1049999.95232
tuv,1995,769999.98093
tuv,1996,1009999.99046
tuv,1997,379999.99523
tuv,1998,50000.00075
tuv,1999,119999.99732
tuv,2001,1259999.99046
tuv,2002,310000.00238
tuv,2004,2529999.97139
tuv,2005,2859999.8951
tuv,2006,1309999.94278
tuv,2007,1409999.96662
tuv,2008,319999.99285
tuv,2009,409999.99642
tuv,2010,239999.99464
tuv,2011,4670000.07629
tuv,2012,730000.01907
tuv,2013,2440000.05722
tuv,2014,1519999.98093
tuv,2015,379999.99523
tuv,2016,709999.97854
tuv,2017,219999.99881
tuv,2018,2329999.92371
tuv,2019,1620000.00477
tza,1972,29999.99933
tza,1975,15050000.19073
tza,1976,5699999.80927
tza,1977,10640000.34332
tza,1978,19930000.30518
tza,1979,29200000.76294
tza,1980,25129999.16077
tza,1981,40580001.83105
tza,1982,29950000.76294
tza,1983,27139999.38965
tza,1984,31940000.53406
tza,1985,29930000.30518
tza,1986,37400001.52588
tza,1987,32939998.62671
tza,1988,34729999.54224
tza,1989,51520000.45776
tza,1990,41900001.52588
tza,1991,40689998.62671
tza,1992,111500000
tza,1993,69449996.94824
tza,1994,87279998.7793
tza,1995,63779998.7793
tza,1996,44330001.83105
tza,1997,63900001.52588
tza,1998,43200000.76294
tza,1999,70949996.94824
tza,2000,32439998.62671
tza,2001,96660003.66211
tza,2002,70150001.52588
tza,2003,185089996.33789
tza,2004,161889999.38965
tza,2005,155759994.50684
tza,2006,188759994.50684
tza,2007,187110000.61035
tza,2008,184809997.55859
tza,2009,138399993.89648
tza,2010,192600006.10352
tza,2011,140479995.72754
tza,2012,132699996.94824
tza,2013,106699996.94824
tza,2014,99019996.64307
tza,2015,122639999.38965
tza,2016,95110000.61035
tza,2017,126900001.52588
tza,2018,157630004.88281
tza,2019,86400001.52588
uga,1976,1960000.03815
uga,1977,4380000.11444
uga,1978,750000
uga,1979,11260000.22888
uga,1980,25129999.16077
uga,1981,10630000.11444
uga,1982,6909999.84741
uga,1983,16610000.61035
uga,1984,22610000.61035
uga,1985,16100000.38147
uga,1986,16750000
uga,1987,31719999.31335
uga,1988,39270000.45776
uga,1989,35720001.2207
uga,1990,35200000.76294
uga,1991,29260000.22888
uga,1992,155669998.16895
uga,1993,40209999.08447
uga,1994,58990001.67847
uga,1995,112849998.47412
uga,1996,57500000
uga,1997,53959999.08447
uga,1998,55909999.84741
uga,1999,60380001.06812
uga,2000,36139999.38965
uga,2001,63270000.45776
uga,2002,33490001.67847
uga,2003,89379997.25342
uga,2004,112690002.44141
uga,2005,83199996.94824
uga,2006,155470001.2207
uga,2007,116349998.47412
uga,2008,258890014.64844
uga,2009,128039993.28613
uga,2010,128940002.44141
uga,2011,171759994.50684
uga,2012,120599998.47412
uga,2013,67959999.08447
uga,2014,148009994.50684
uga,2015,106220001.2207
uga,2016,70330001.83105
uga,2017,150820007.32422
uga,2018,86779998.7793
uga,2019,144880004.88281
ukr,1993,2609999.8951
ukr,1994,23569999.69482
ukr,1995,155520004.27246
ukr,1996,16059999.46594
ukr,1997,5710000.03815
ukr,1998,97819999.69482
ukr,1999,70819999.69482
ukr,2000,71650001.52588
ukr,2001,97349998.47412
ukr,2002,58509998.32153
ukr,2003,48619998.93188
ukr,2004,75419998.16895
ukr,2005,102139999.38965
ukr,2006,133410003.66211
ukr,2007,102680000.30518
ukr,2008,242289993.28613
ukr,2009,177020004.27246
ukr,2010,153020004.27246
ukr,2011,223910003.66211
ukr,2012,245199996.94824
ukr,2013,368690002.44141
ukr,2014,490459991.45508
ukr,2015,234850006.10352
ukr,2016,443690002.44141
ukr,2017,355459991.45508
ukr,2018,356529998.7793
ukr,2019,412970001.2207
ury,1973,1889999.98569
ury,1974,1240000.00954
ury,1975,79999.99821
ury,1976,170000.00179
ury,1977,19999.99955
ury,1978,500000
ury,1979,119999.99732
ury,1985,50000.00075
ury,1986,460000.00834
ury,1987,1250000
ury,1988,920000.01669
ury,1989,949999.98808
ury,1990,1399999.97616
ury,1991,2019999.98093
ury,1992,2589999.91417
ury,1993,2230000.01907
ury,1994,2990000.00954
ury,1995,7199999.80927
ury,1996,3470000.02861
ury,1997,2910000.08583
ury,1998,3809999.94278
ury,1999,3509999.99046
ury,2000,2480000.01907
ury,2001,1950000.04768
ury,2002,2569999.93324
ury,2003,4750000
ury,2004,10189999.58038
ury,2005,9329999.92371
ury,2006,6769999.98093
ury,2007,9220000.26703
ury,2008,11329999.92371
ury,2009,11829999.92371
ury,2010,7099999.90463
ury,2011,9930000.30518
ury,2012,3410000.08583
ury,2013,6639999.86649
ury,2014,7829999.92371
ury,2015,4639999.86649
ury,2016,1990000.00954
ury,2017,1139999.98569
uzb,1993,2609999.8951
uzb,1994,11149999.61853
uzb,1995,8359999.65668
uzb,1996,12779999.73297
uzb,1997,11329999.92371
uzb,1998,11729999.54224
uzb,1999,16110000.61035
uzb,2000,10710000.03815
uzb,2001,6110000.13351
uzb,2002,7360000.13351
uzb,2003,5079999.92371
uzb,2004,3099999.90463
uzb,2005,9180000.30518
uzb,2006,12609999.65668
uzb,2007,10359999.65668
uzb,2008,10600000.38147
uzb,2009,6099999.90463
uzb,2010,6469999.79019
uzb,2011,5829999.92371
uzb,2012,3559999.94278
uzb,2013,12180000.30518
uzb,2014,7659999.84741
uzb,2015,11800000.19073
uzb,2016,12670000.07629
uzb,2017,19819999.69482
uzb,2018,27790000.91553
uzb,2019,27319999.69482
vct,1980,3650000.09537
vct,1981,1629999.99523
vct,1982,1320000.05245
vct,1983,1159999.96662
vct,1984,230000.00417
vct,1985,289999.99166
vct,1986,639999.98569
vct,1987,2039999.96185
vct,1988,1340000.03338
vct,1989,1509999.99046
vct,1990,2900000.09537
vct,1991,1799999.95232
vct,1992,4489999.77112
vct,1993,750000
vct,1994,-550000.01192
vct,1995,40220001.2207
vct,1996,17319999.69482
vct,1997,119999.99732
vct,1998,14989999.77112
vct,1999,7250000
vct,2000,419999.98689
vct,2001,3690000.05722
vct,2002,-1070000.05245
vct,2003,3069999.93324
vct,2004,3480000.01907
vct,2005,270000.01073
vct,2006,2000000
vct,2007,14100000.38147
vct,2008,13279999.73297
vct,2009,13220000.26703
vct,2010,10380000.11444
vct,2011,12310000.41962
vct,2012,7539999.96185
vct,2013,4340000.15259
vct,2014,4000000
vct,2015,8720000.26703
vct,2016,12000000
vct,2017,3099999.90463
vct,2018,6300000.19073
vct,2019,3099999.90463
ven,1976,29999.99933
ven,1985,19999.99955
ven,1986,300000.01192
ven,1987,310000.00238
ven,1988,289999.99166
ven,1989,740000.00954
ven,1990,800000.01192
ven,1991,1000000
ven,1992,1299999.95232
ven,1993,2029999.97139
ven,1994,2140000.1049
ven,1995,12100000.38147
ven,1996,5329999.92371
ven,1997,3500000
ven,1998,7210000.03815
ven,1999,4340000.15259
ven,2000,8770000.45776
ven,2001,4750000
ven,2002,8359999.65668
ven,2003,10500000
ven,2004,11180000.30518
ven,2005,22069999.69482
ven,2006,15630000.11444
ven,2007,18469999.31335
ven,2008,6800000.19073
ven,2009,3349999.90463
ven,2010,5869999.88556
ven,2011,6039999.96185
ven,2012,8310000.41962
ven,2013,4559999.94278
ven,2014,6949999.80927
ven,2015,2170000.07629
ven,2016,2059999.94278
ven,2017,2609999.8951
ven,2018,18770000.45776
ven,2019,54979999.54224
vgb,1980,349999.99404
vgb,1981,9999.99978
vgb,1983,389999.98569
vgb,1984,90000.00358
vgb,1985,79999.99821
vgb,1987,19999.99955
vgb,1990,579999.98331
vgb,1991,620000.00477
vgb,1992,39999.99911
vgb,1993,469999.99881
vgb,1994,-59999.99866
vgb,1995,1080000.04292
vgb,1996,90000.00358
vgb,1997,790000.02146
vgb,1998,239999.99464
vgb,1999,50000.00075
vgb,2000,3759999.99046
vgb,2001,2549999.95232
vgb,2002,-449999.98808
vgb,2003,-639999.98569
vgb,2004,-680000.00715
vnm,1975,10279999.73297
vnm,1976,5730000.01907
vnm,1977,13890000.34332
vnm,1978,49560001.37329
vnm,1979,12010000.22888
vnm,1980,3220000.02861
vnm,1985,289999.99166
vnm,1986,779999.97139
vnm,1987,589999.97377
vnm,1988,360000.01431
vnm,1989,2259999.99046
vnm,1990,6199999.80927
vnm,1991,19069999.69482
vnm,1992,20819999.69482
vnm,1993,14250000
vnm,1994,20729999.54224
vnm,1995,23010000.22888
vnm,1996,19870000.83923
vnm,1997,23590000.15259
vnm,1998,22069999.69482
vnm,1999,16530000.68665
vnm,2000,12109999.65668
vnm,2001,21260000.22888
vnm,2002,18000000
vnm,2003,30010000.22888
vnm,2004,27930000.30518
vnm,2005,42409999.84741
vnm,2006,41810001.37329
vnm,2007,67709999.08447
vnm,2008,68000000
vnm,2009,51919998.16895
vnm,2010,41919998.16895
vnm,2011,147449996.94824
vnm,2012,33979999.54224
vnm,2013,55270000.45776
vnm,2014,38509998.32153
vnm,2015,58549999.23706
vnm,2016,26180000.30518
vnm,2017,72730003.35693
vnm,2018,79269996.64307
vnm,2019,33880001.06812
vut,1977,1629999.99523
vut,1981,5050000.19073
vut,1982,1289999.96185
vut,1983,1019999.98093
vut,1984,730000.01907
vut,1985,1110000.01431
vut,1986,1549999.95232
vut,1987,14420000.07629
vut,1988,6480000.01907
vut,1989,1240000.00954
vut,1990,2299999.95232
vut,1991,4590000.15259
vut,1992,1230000.01907
vut,1993,3869999.88556
vut,1994,660000.02623
vut,1995,2859999.8951
vut,1996,2990000.00954
vut,1997,2059999.94278
vut,1998,2200000.04768
vut,1999,970000.02861
vut,2000,6179999.82834
vut,2001,4360000.13351
vut,2002,4119999.88556
vut,2003,3799999.95232
vut,2004,2769999.98093
vut,2005,5559999.94278
vut,2006,7420000.07629
vut,2007,4530000.20981
vut,2008,4099999.90463
vut,2009,2779999.97139
vut,2010,2049999.95232
vut,2011,1870000.00477
vut,2012,4280000.20981
vut,2013,4059999.94278
vut,2014,300000.01192
vut,2015,9829999.92371
vut,2016,11920000.07629
vut,2017,569999.99285
vut,2018,3549999.95232
vut,2019,2640000.1049
wsm,1976,310000.00238
wsm,1977,1919999.95708
wsm,1978,280000.00119
wsm,1979,2509999.99046
wsm,1980,1740000.00954
wsm,1981,2250000
wsm,1982,2490000.00954
wsm,1983,4489999.77112
wsm,1984,3549999.95232
wsm,1985,1690000.05722
wsm,1986,1539999.96185
wsm,1987,6670000.07629
wsm,1988,3589999.91417
wsm,1989,2700000.04768
wsm,1990,600000.02384
wsm,1991,6789999.96185
wsm,1992,6170000.07629
wsm,1993,7030000.20981
wsm,1994,1679999.94755
wsm,1995,3460000.03815
wsm,1996,540000.02146
wsm,1997,-70000.0003
wsm,1998,400000.00596
wsm,1999,870000.00477
wsm,2000,3150000.09537
wsm,2001,9520000.45776
wsm,2002,5530000.20981
wsm,2003,1700000.04768
wsm,2004,1889999.98569
wsm,2005,2829999.92371
wsm,2006,3269999.98093
wsm,2007,2240000.00954
wsm,2008,10220000.26703
wsm,2009,8970000.26703
wsm,2010,11420000.07629
wsm,2011,20549999.23706
wsm,2012,7769999.98093
wsm,2013,3039999.96185
wsm,2014,8649999.61853
wsm,2015,13050000.19073
wsm,2016,6239999.77112
wsm,2017,8119999.88556
wsm,2018,16139999.38965
wsm,2019,6550000.19073
yem,1970,1200000.04768
yem,1971,1309999.94278
yem,1972,419999.98689
yem,1973,289999.99166
yem,1974,3670000.07629
yem,1975,1549999.95232
yem,1976,3390000.1049
yem,1977,4039999.96185
yem,1978,3049999.95232
yem,1979,1799999.95232
yem,1980,3900000.09537
yem,1981,850000.02384
yem,1982,3660000.08583
yem,1983,1389999.98569
yem,1984,3250000
yem,1985,1450000.04768
yem,1987,2509999.99046
yem,1988,5619999.88556
yem,1989,1899999.97616
yem,1990,1799999.95232
yem,1991,2339999.91417
yem,1992,10279999.73297
yem,1993,5480000.01907
yem,1994,3680000.06676
yem,1995,5800000.19073
yem,1996,6539999.96185
yem,1997,16700000.76294
yem,1998,11699999.80927
yem,1999,6199999.80927
yem,2000,19079999.92371
yem,2001,7670000.07629
yem,2002,17309999.46594
yem,2003,26200000.76294
yem,2004,23750000
yem,2005,27049999.23706
yem,2006,22709999.08447
yem,2007,17739999.77112
yem,2008,17700000.76294
yem,2009,23600000.38147
yem,2010,40729999.54224
yem,2011,53000000
yem,2012,64269996.64307
yem,2013,76089996.33789
yem,2014,71260002.13623
yem,2015,53799999.23706
yem,2016,99330001.83105
yem,2017,163419998.16895
yem,2018,160660003.66211
yem,2019,208289993.28613
zaf,1993,82599998.47412
zaf,1994,69379997.25342
zaf,1995,59240001.67847
zaf,1996,36979999.54224
zaf,1997,68300003.05176
zaf,1998,80790000.91553
zaf,1999,136729995.72754
zaf,2000,119819999.69482
zaf,2001,99209999.08447
zaf,2002,116470001.2207
zaf,2003,134029998.7793
zaf,2004,143300003.05176
zaf,2005,172880004.88281
zaf,2006,136679992.67578
zaf,2007,144649993.89648
zaf,2008,164020004.27246
zaf,2009,153320007.32422
zaf,2010,153110000.61035
zaf,2011,322640014.64844
zaf,2012,251839996.33789
zaf,2013,165449996.94824
zaf,2014,198889999.38965
zaf,2015,260779998.7793
zaf,2016,102059997.55859
zaf,2017,124650001.52588
zaf,2018,17600000.38147
zaf,2019,144360000.61035
zmb,1971,170000.00179
zmb,1972,90000.00358
zmb,1973,39999.99911
zmb,1976,810000.00238
zmb,1977,7409999.84741
zmb,1978,11649999.61853
zmb,1979,10470000.26703
zmb,1980,20219999.31335
zmb,1981,27590000.15259
zmb,1982,30120000.83923
zmb,1983,8390000.34332
zmb,1984,23909999.84741
zmb,1985,29049999.23706
zmb,1986,16280000.68665
zmb,1987,19870000.83923
zmb,1988,34580001.83105
zmb,1989,33990001.67847
zmb,1990,25899999.61853
zmb,1991,31229999.54224
zmb,1992,94860000.61035
zmb,1993,143710006.71387
zmb,1994,45709999.08447
zmb,1995,76940002.44141
zmb,1996,37110000.61035
zmb,1997,28659999.84741
zmb,1998,20469999.31335
zmb,1999,80919998.16895
zmb,2000,25680000.30518
zmb,2001,44200000.76294
zmb,2002,104019996.64307
zmb,2003,79379997.25342
zmb,2004,123779998.7793
zmb,2005,139080001.83105
zmb,2006,98269996.64307
zmb,2007,66440002.44141
zmb,2008,134970001.2207
zmb,2009,152350006.10352
zmb,2010,92529998.7793
zmb,2011,81230003.35693
zmb,2012,68440002.44141
zmb,2013,51430000.30518
zmb,2014,46069999.69482
zmb,2015,76360000.61035
zmb,2016,126889999.38965
zmb,2017,54200000.76294
zmb,2018,49009998.32153
zmb,2019,96089996.33789
zwe,1978,709999.97854
zwe,1980,9810000.41962
zwe,1981,3460000.03815
zwe,1982,10239999.77112
zwe,1983,10409999.84741
zwe,1984,25879999.16077
zwe,1985,3920000.07629
zwe,1986,3869999.88556
zwe,1987,6929999.82834
zwe,1988,15859999.65668
zwe,1989,19510000.22888
zwe,1990,12199999.80927
zwe,1991,11369999.88556
zwe,1992,22469999.31335
zwe,1993,51009998.32153
zwe,1994,96800003.05176
zwe,1995,60299999.23706
zwe,1996,60279998.7793
zwe,1997,17309999.46594
zwe,1998,21879999.16077
zwe,1999,4199999.80927
zwe,2000,-1480000.01907
zwe,2001,5480000.01907
zwe,2002,6469999.79019
zwe,2003,14189999.58038
zwe,2004,28399999.61853
zwe,2005,40330001.83105
zwe,2006,54680000.30518
zwe,2007,60979999.54224
zwe,2008,63380001.06812
zwe,2009,79660003.66211
zwe,2010,109489997.86377
zwe,2011,85790000.91553
zwe,2012,96940002.44141
zwe,2013,89339996.33789
zwe,2014,56560001.37329
zwe,2015,80269996.64307
zwe,2016,50819999.69482
zwe,2017,61880001.06812
zwe,2018,65389999.38965
zwe,2019,53000000
