geo,time,fp_cpi_totl
isr,1980,0.04942
isr,1981,0.10714
isr,1982,0.23611
isr,1983,0.58071
isr,1984,2.748
isr,1985,11.23364
isr,1986,16.62184
isr,1987,19.79559
isr,1988,23.05003
isr,1989,27.72996
isr,1990,32.51748
isr,1991,38.7036
isr,1992,43.35664
isr,1993,48.11727
isr,1994,54.02546
isr,1995,59.39573
isr,1996,66.1646
isr,1997,72.09073
isr,1998,76.05343
isr,1999,79.98924
isr,2000,80.83199
isr,2001,81.76439
isr,2002,86.47122
isr,2003,87.0988
isr,2004,86.74018
isr,2005,87.87879
isr,2006,89.6898
isr,2007,90.10221
isr,2008,94.20836
isr,2009,97.35521
isr,2010,100
isr,2011,103.47857
isr,2012,105.22682
isr,2013,106.88542
isr,2014,107.40542
isr,2015,106.72405
isr,2016,106.14129
isr,2017,106.40129
isr,2018,107.27093
isr,2019,108.17644
isr,2020,107.5399
isr,2021,109.1447
ita,1960,4.14784
ita,1961,4.2329
ita,1962,4.43147
ita,1963,4.76182
ita,1964,5.04335
ita,1965,5.27128
ita,1966,5.39497
ita,1967,5.59638
ita,1968,5.66787
ita,1969,5.81848
ita,1970,6.10756
ita,1971,6.40021
ita,1972,6.76819
ita,1973,7.49906
ita,1974,8.93587
ita,1975,10.45054
ita,1976,12.18681
ita,1977,14.27442
ita,1978,16.00077
ita,1979,18.36865
ita,1980,22.23786
ita,1981,26.23384
ita,1982,30.55729
ita,1983,35.03289
ita,1984,38.81451
ita,1985,42.38777
ita,1986,44.85624
ita,1987,46.9857
ita,1988,49.36235
ita,1989,52.45235
ita,1990,55.83899
ita,1991,59.32893
ita,1992,62.45591
ita,1993,65.34558
ita,1994,67.99328
ita,1995,71.55302
ita,1996,74.42013
ita,1997,75.94061
ita,1998,77.42532
ita,1999,78.71326
ita,2000,80.71075
ita,2001,82.95868
ita,2002,85.00388
ita,2003,87.27565
ita,2004,89.2016
ita,2005,90.97251
ita,2006,92.8746
ita,2007,94.57397
ita,2008,97.74015
ita,2009,98.49741
ita,2010,100
ita,2011,102.78063
ita,2012,105.90657
ita,2013,107.19862
ita,2014,107.45702
ita,2015,107.4987
ita,2016,107.39763
ita,2017,108.7149
ita,2018,109.95152
ita,2019,110.6236
ita,2020,110.47126
ita,2021,112.54125
jam,1960,0.11312
jam,1961,0.12069
jam,1962,0.12239
jam,1963,0.12455
jam,1964,0.12706
jam,1965,0.1304
jam,1966,0.13288
jam,1967,0.1369
jam,1968,0.14502
jam,1969,0.15416
jam,1970,0.17686
jam,1971,0.1863
jam,1972,0.19641
jam,1973,0.23114
jam,1974,0.29392
jam,1975,0.34499
jam,1976,0.37877
jam,1977,0.42116
jam,1978,0.56815
jam,1979,0.73336
jam,1980,0.93363
jam,1981,1.05257
jam,1982,1.12146
jam,1983,1.25135
jam,1984,1.59941
jam,1985,2.01003
jam,1986,2.31365
jam,1987,2.46757
jam,1988,2.67155
jam,1989,3.05437
jam,1990,3.72512
jam,1991,5.62758
jam,1992,9.97751
jam,1993,12.17954
jam,1994,16.4501
jam,1995,19.72511
jam,1996,24.93385
jam,1997,27.34185
jam,1998,29.70197
jam,1999,31.4705
jam,2000,34.04198
jam,2001,36.35748
jam,2002,38.93026
jam,2003,42.85714
jam,2004,48.66622
jam,2005,55.99188
jam,2006,60.78538
jam,2007,66.40487
jam,2008,81.02911
jam,2009,88.80162
jam,2010,100
jam,2011,107.55586
jam,2012,114.94922
jam,2013,125.6872
jam,2014,136.08666
jam,2015,141.11036
jam,2016,144.42789
jam,2017,150.75152
jam,2018,156.38456
jam,2019,162.49154
jam,2020,170.98461
jor,1969,7.6639
jor,1970,8.11607
jor,1971,8.50693
jor,1972,9.15836
jor,1973,10.17766
jor,1974,12.15495
jor,1975,13.61109
jor,1976,15.17637
jor,1977,17.38703
jor,1978,18.59048
jor,1979,21.23897
jor,1980,23.59886
jor,1981,25.41597
jor,1982,27.30388
jor,1983,28.67458
jor,1984,29.77783
jor,1985,30.66672
jor,1986,30.66672
jor,1987,30.60538
jor,1988,32.62939
jor,1989,41.01929
jor,1990,47.66119
jor,1991,51.54819
jor,1992,53.60798
jor,1993,55.38597
jor,1994,57.33373
jor,1995,58.68286
jor,1996,62.49796
jor,1997,64.39658
jor,1998,66.38751
jor,1999,66.78999
jor,2000,67.2354
jor,2001,68.42695
jor,2002,69.68121
jor,2003,70.81701
jor,2004,73.19779
jor,2005,75.75509
jor,2006,80.49108
jor,2007,84.30951
jor,2008,96.08858
jor,2009,95.37842
jor,2010,100
jor,2011,104.16244
jor,2012,108.86561
jor,2013,114.11797
jor,2014,117.4268
jor,2015,116.39714
jor,2016,115.49107
jor,2017,119.32987
jor,2018,124.65474
jor,2019,125.604
jor,2020,126.02263
jor,2021,127.71902
jpn,1960,18.97257
jpn,1961,19.9911
jpn,1962,21.35758
jpn,1963,22.79002
jpn,1964,23.65613
jpn,1965,25.23068
jpn,1966,26.50251
jpn,1967,27.55992
jpn,1968,29.03147
jpn,1969,30.55557
jpn,1970,32.67129
jpn,1971,34.76073
jpn,1972,36.44437
jpn,1973,40.67506
jpn,1974,50.12072
jpn,1975,56.00052
jpn,1976,61.25003
jpn,1977,66.24915
jpn,1978,69.03795
jpn,1979,71.59363
jpn,1980,77.1626
jpn,1981,80.95295
jpn,1982,83.17191
jpn,1983,84.75194
jpn,1984,86.6687
jpn,1985,88.43005
jpn,1986,88.95673
jpn,1987,89.06897
jpn,1988,89.67335
jpn,1989,91.71099
jpn,1990,94.53433
jpn,1991,97.60806
jpn,1992,99.32623
jpn,1993,100.5609
jpn,1994,101.26026
jpn,1995,101.13075
jpn,1996,101.2689
jpn,1997,103.03888
jpn,1998,103.72097
jpn,1999,103.36697
jpn,2000,102.66762
jpn,2001,101.90782
jpn,2002,100.96671
jpn,2003,100.70768
jpn,2004,100.69905
jpn,2005,100.41413
jpn,2006,100.66451
jpn,2007,100.72495
jpn,2008,102.11504
jpn,2009,100.73359
jpn,2010,100
jpn,2011,99.72754
jpn,2012,99.6836
jpn,2013,100.01758
jpn,2014,102.77729
jpn,2015,103.59466
jpn,2016,103.46282
jpn,2017,103.96379
jpn,2018,104.99209
jpn,2019,105.48427
jpn,2020,105.4579
jpn,2021,105.21181
kaz,1993,0.37366
kaz,1994,7.38872
kaz,1995,20.40434
kaz,1996,28.39928
kaz,1997,33.34304
kaz,1998,35.72584
kaz,1999,38.68966
kaz,2000,43.7893
kaz,2001,47.44752
kaz,2002,50.217
kaz,2003,53.45008
kaz,2004,57.12854
kaz,2005,61.45889
kaz,2006,66.81914
kaz,2007,74.06691
kaz,2008,86.7619
kaz,2009,93.10947
kaz,2010,100
kaz,2011,108.42489
kaz,2012,113.9523
kaz,2013,120.61441
kaz,2014,128.70351
kaz,2015,137.2826
kaz,2016,157.25176
kaz,2017,168.9513
kaz,2018,179.1207
kaz,2019,188.51643
kaz,2020,201.23941
ken,1960,0.74124
ken,1961,0.75946
ken,1962,0.78313
ken,1963,0.7886
ken,1964,0.78781
ken,1965,0.81601
ken,1966,0.85692
ken,1967,0.872
ken,1968,0.8752
ken,1969,0.87369
ken,1970,0.89282
ken,1971,0.92657
ken,1972,0.9806
ken,1973,1.07161
ken,1974,1.26247
ken,1975,1.50385
ken,1976,1.67603
ken,1977,1.92443
ken,1978,2.25027
ken,1979,2.42983
ken,1980,2.76656
ken,1981,3.08756
ken,1982,3.72566
ken,1983,4.1503
ken,1984,4.57713
ken,1985,5.17245
ken,1986,5.30354
ken,1987,5.76164
ken,1988,6.4683
ken,1989,7.36024
ken,1990,8.66902
ken,1991,10.41015
ken,1992,13.25549
ken,1993,19.35021
ken,1994,24.92586
ken,1995,25.31329
ken,1996,27.55708
ken,1997,30.68807
ken,1998,32.75106
ken,1999,34.63163
ken,2000,38.08787
ken,2001,40.27358
ken,2002,41.06347
ken,2003,45.09413
ken,2004,50.33589
ken,2005,55.52692
ken,2006,63.55264
ken,2007,69.75466
ken,2008,88.05816
ken,2009,96.18956
ken,2010,100
ken,2011,114.02249
ken,2012,124.71526
ken,2013,131.84585
ken,2014,140.91441
ken,2015,150.18964
ken,2016,159.64732
ken,2017,172.42824
ken,2018,180.51481
ken,2019,189.96632
ken,2020,200.23364
ken,2021,212.46974
kgz,1995,16.74067
kgz,1996,22.08886
kgz,1997,27.26548
kgz,1998,30.11674
kgz,1999,41.26925
kgz,2000,48.9869
kgz,2001,52.37664
kgz,2002,53.49447
kgz,2003,55.08572
kgz,2004,57.3501
kgz,2005,59.83833
kgz,2006,63.16063
kgz,2007,69.62203
kgz,2008,86.69342
kgz,2009,92.62027
kgz,2010,100
kgz,2011,116.63633
kgz,2012,119.86534
kgz,2013,127.79293
kgz,2014,137.42117
kgz,2015,146.3581
kgz,2016,146.9272
kgz,2017,151.59259
kgz,2018,153.93115
kgz,2019,155.67615
kgz,2020,165.52333
khm,1994,44.8684
khm,1995,44.50993
khm,1996,47.69277
khm,1997,51.48922
khm,1998,59.11297
khm,1999,61.48234
khm,2000,60.9954
khm,2001,60.62904
khm,2002,60.75725
khm,2003,61.32943
khm,2004,63.97845
khm,2005,68.21079
khm,2006,72.1743
khm,2007,78.45984
khm,2008,97.36619
khm,2009,96.15718
khm,2010,100
khm,2011,105.47845
khm,2012,108.57352
khm,2013,111.76734
khm,2014,116.07675
khm,2015,117.49745
khm,2016,121.04486
khm,2017,124.57045
khm,2018,127.63375
khm,2019,130.11313
khm,2020,133.93884
khm,2021,137.85084
kir,2006,80.47306
kir,2007,83.36408
kir,2008,94.75611
kir,2009,104.05779
kir,2010,100
kir,2011,101.49741
kir,2012,98.40594
kir,2013,96.9416
kir,2014,98.98124
kir,2015,99.54742
kir,2016,101.45606
kir,2017,101.81676
kir,2018,102.39103
kir,2019,100.5346
kna,1979,31.65461
kna,1980,37.26908
kna,1981,41.17352
kna,1982,43.61397
kna,1983,44.6134
kna,1984,45.82461
kna,1985,47.02501
kna,1986,47.02186
kna,1987,47.47469
kna,1988,47.58508
kna,1989,50.04521
kna,1990,52.05252
kna,1991,54.30313
kna,1992,55.85536
kna,1993,56.85788
kna,1994,57.67793
kna,1995,59.38335
kna,1996,60.62243
kna,1997,66.02097
kna,1998,68.29628
kna,1999,70.59311
kna,2000,72.11006
kna,2001,73.77107
kna,2002,75.27681
kna,2003,76.95957
kna,2004,78.74085
kna,2005,81.40057
kna,2006,88.30943
kna,2007,92.26648
kna,2008,97.15687
kna,2009,99.1563
kna,2010,100
kna,2011,105.83517
kna,2012,106.69887
kna,2013,107.88002
kna,2014,108.14741
kna,2015,105.65799
kna,2016,104.93208
kna,2017,105.66127
kna,2018,104.56544
kna,2019,104.22083
kna,2020,103.00432
kna,2021,104.23593
kor,1960,1.47695
kor,1961,1.598
kor,1962,1.70376
kor,1963,2.0563
kor,1964,2.66214
kor,1965,3.02281
kor,1966,3.36322
kor,1967,3.72922
kor,1968,4.13093
kor,1969,4.64273
kor,1970,5.38326
kor,1971,6.11063
kor,1972,6.82491
kor,1973,7.04474
kor,1974,8.7569
kor,1975,10.96796
kor,1976,12.64905
kor,1977,13.92618
kor,1978,15.93995
kor,1979,18.86071
kor,1980,24.27328
kor,1981,29.45602
kor,1982,31.57416
kor,1983,32.65419
kor,1984,33.39673
kor,1985,34.21799
kor,1986,35.15898
kor,1987,36.23121
kor,1988,38.82033
kor,1989,41.03315
kor,1990,44.55103
kor,1991,48.70889
kor,1992,51.73531
kor,1993,54.21912
kor,1994,57.61641
kor,1995,60.19806
kor,1996,63.16254
kor,1997,65.96628
kor,1998,70.92271
kor,1999,71.49928
kor,2000,73.11457
kor,2001,76.08782
kor,2002,78.18957
kor,2003,80.93784
kor,2004,83.84404
kor,2005,86.15293
kor,2006,88.08477
kor,2007,90.31735
kor,2008,94.53869
kor,2009,97.14464
kor,2010,100
kor,2011,104.02597
kor,2012,106.30109
kor,2013,107.68443
kor,2014,109.05717
kor,2015,109.82747
kor,2016,110.89465
kor,2017,113.05081
kor,2018,114.71926
kor,2019,115.15863
kor,2020,115.77737
kor,2021,118.66987
kos,2002,89.35963
kos,2003,88.39024
kos,2004,87.44913
kos,2005,86.23779
kos,2006,86.77389
kos,2007,90.55592
kos,2008,99.02328
kos,2009,96.63656
kos,2010,100
kos,2011,107.33642
kos,2012,109.99486
kos,2013,111.93883
kos,2014,112.419
kos,2015,111.81538
kos,2016,112.12083
kos,2017,113.78945
kos,2018,114.98856
kos,2019,118.06565
kos,2020,118.29969
kos,2021,122.26709
kwt,1972,20.06106
kwt,1973,21.71944
kwt,1974,24.54136
kwt,1975,26.60096
kwt,1976,27.99353
kwt,1977,30.76196
kwt,1978,33.4351
kwt,1979,35.79227
kwt,1980,38.27204
kwt,1981,41.09452
kwt,1982,44.29036
kwt,1983,46.38005
kwt,1984,46.92616
kwt,1985,47.62551
kwt,1986,48.07967
kwt,1987,48.39451
kwt,1988,49.10501
kwt,1989,50.74612
kwt,1990,55.7363
kwt,1991,60.785
kwt,1992,60.45344
kwt,1993,60.6847
kwt,1994,62.22271
kwt,1995,63.89447
kwt,1996,66.16527
kwt,1997,66.61664
kwt,1998,66.70302
kwt,1999,68.69798
kwt,2000,69.94343
kwt,2001,70.8527
kwt,2002,71.48219
kwt,2003,72.16938
kwt,2004,73.07047
kwt,2005,76.09776
kwt,2006,78.42408
kwt,2007,82.7256
kwt,2008,91.48021
kwt,2009,95.69707
kwt,2010,100
kwt,2011,104.8394
kwt,2012,108.25208
kwt,2013,111.15572
kwt,2014,114.38916
kwt,2015,118.13163
kwt,2016,121.90995
kwt,2017,124.55763
kwt,2018,125.23415
kwt,2019,126.60151
kwt,2020,129.26233
kwt,2021,133.6878
lao,1988,1.67713
lao,1989,2.70575
lao,1990,3.67016
lao,1991,4.16349
lao,1992,4.57419
lao,1993,4.86087
lao,1994,5.19065
lao,1995,6.20771
lao,1996,7.01623
lao,1997,8.94631
lao,1998,17.08573
lao,1999,38.48938
lao,2000,48.1443
lao,2001,51.90524
lao,2002,57.42347
lao,2003,66.31799
lao,2004,73.25636
lao,2005,78.50548
lao,2006,83.64413
lao,2007,87.5436
lao,2008,94.22213
lao,2009,94.35516
lao,2010,100
lao,2011,107.56899
lao,2012,112.14619
lao,2013,119.2915
lao,2014,124.21733
lao,2015,125.80403
lao,2016,127.81301
lao,2017,128.86808
lao,2018,131.49749
lao,2019,135.86657
lao,2020,142.8013
lao,2021,148.16438
lbn,2008,95.03338
lbn,2009,96.16912
lbn,2010,100
lbn,2011,104.97149
lbn,2012,111.88016
lbn,2013,117.27392
lbn,2014,119.44889
lbn,2015,114.97058
lbn,2016,114.06994
lbn,2017,118.99931
lbn,2018,126.23088
lbn,2019,130.02461
lbn,2020,240.36913
lbn,2021,612.35502
lbr,2001,41.02866
lbr,2002,46.83818
lbr,2003,51.6767
lbr,2004,55.72251
lbr,2005,61.75969
lbr,2006,66.29374
lbr,2007,73.84586
lbr,2008,86.76109
lbr,2009,93.20539
lbr,2010,100
lbr,2011,108.48817
lbr,2012,115.89985
lbr,2013,124.68194
lbr,2014,136.97696
lbr,2015,147.59089
lbr,2016,160.62944
lbr,2017,180.57902
lbr,2018,223.12979
lby,1964,10.78199
lby,1965,12.01383
lby,1966,13.48467
lby,1967,14.46853
lby,1968,14.52513
lby,1969,15.94656
lby,1970,15.10197
lby,1971,14.63323
lby,1972,14.59649
lby,1973,15.75996
lby,1974,16.93541
lby,1975,18.47979
lby,1976,19.49233
lby,1977,20.7165
lby,1978,26.80296
lby,1979,25.18432
lby,1980,27.63583
lby,1981,30.73097
lby,1982,33.8836
lby,1983,37.47703
lby,1984,42.15327
lby,1985,46.00542
lby,1986,47.51945
lby,1987,49.58927
lby,1988,52.60774
lby,1989,53.40309
lby,1990,57.91643
lby,1991,64.80622
lby,1992,70.87193
lby,1993,78.71997
lby,1994,82.7446
lby,1995,88.73364
lby,1996,92.3079
lby,1997,95.58511
lby,1998,99.13062
lby,1999,101.75622
lby,2000,98.80529
lby,2001,90.09665
lby,2002,81.2693
lby,2003,79.48856
lby,2004,77.74175
lby,2005,79.80207
lby,2006,80.96659
lby,2007,86.0278
lby,2008,94.94091
lby,2009,97.27636
lby,2010,100
lby,2011,115.51848
lby,2012,122.51868
lby,2013,125.71129
lca,1965,8.20093
lca,1966,8.40423
lca,1967,8.67377
lca,1968,9.01807
lca,1969,9.22137
lca,1970,10.45692
lca,1971,11.3344
lca,1972,12.22761
lca,1973,13.87108
lca,1974,18.61785
lca,1975,21.92117
lca,1976,24.04075
lca,1977,26.17214
lca,1978,29.01902
lca,1979,31.74392
lca,1980,37.92692
lca,1981,43.6633
lca,1982,45.67796
lca,1983,46.35082
lca,1984,46.90957
lca,1985,47.57719
lca,1986,48.61925
lca,1987,52.03318
lca,1988,52.46478
lca,1989,54.75887
lca,1990,57.09574
lca,1991,60.60687
lca,1992,63.7214
lca,1993,64.26187
lca,1994,66.07143
lca,1995,69.79103
lca,1996,70.43648
lca,1997,70.43259
lca,1998,72.68781
lca,1999,75.23464
lca,2000,78.02644
lca,2001,82.16747
lca,2002,81.9575
lca,2003,82.80515
lca,2004,84.01441
lca,2005,87.28952
lca,2006,89.38065
lca,2007,91.90396
lca,2008,97.00421
lca,2009,96.85198
lca,2010,100
lca,2011,102.76941
lca,2012,107.06274
lca,2013,108.63503
lca,2014,112.45567
lca,2015,111.34956
lca,2016,107.92197
lca,2017,108.0345
lca,2018,110.12563
lca,2019,110.71931
lca,2020,108.77529
lka,1960,1.48767
lka,1961,1.50455
lka,1962,1.52717
lka,1963,1.56188
lka,1964,1.61179
lka,1965,1.61538
lka,1966,1.61287
lka,1967,1.64818
lka,1968,1.74477
lka,1969,1.87488
lka,1970,1.98488
lka,1971,2.03778
lka,1972,2.16717
lka,1973,2.37579
lka,1974,2.66809
lka,1975,2.84487
lka,1976,2.8827
lka,1977,2.918
lka,1978,3.2723
lka,1979,3.62348
lka,1980,4.57085
lka,1981,5.39219
lka,1982,5.97593
lka,1983,6.81043
lka,1984,7.94357
lka,1985,8.06123
lka,1986,8.70422
lka,1987,9.37594
lka,1988,10.68778
lka,1989,11.92409
lka,1990,14.48721
lka,1991,16.25257
lka,1992,18.10267
lka,1993,20.22914
lka,1994,21.93824
lka,1995,23.62197
lka,1996,27.38632
lka,1997,30.00821
lka,1998,32.81825
lka,1999,34.35799
lka,2000,36.48003
lka,2001,41.64504
lka,2002,45.62257
lka,2003,48.50347
lka,2004,52.17806
lka,2005,58.25142
lka,2006,64.08832
lka,2007,74.24126
lka,2008,90.99342
lka,2009,94.14631
lka,2010,100
lka,2011,106.71677
lka,2012,114.76632
lka,2013,122.6949
lka,2014,126.59537
lka,2015,131.36595
lka,2016,136.56658
lka,2017,147.08786
lka,2018,150.22824
lka,2019,155.52888
lka,2020,165.10005
lso,1973,4.18722
lso,1974,4.74927
lso,1975,5.42423
lso,1976,6.04327
lso,1977,7.05179
lso,1978,8.00263
lso,1979,9.28333
lso,1980,10.79418
lso,1981,12.13409
lso,1982,13.60716
lso,1983,15.98737
lso,1984,17.7434
lso,1985,20.10697
lso,1986,23.72722
lso,1987,26.51523
lso,1988,29.55291
lso,1989,33.90554
lso,1990,37.85037
lso,1991,44.54159
lso,1992,52.20654
lso,1993,59.06422
lso,1994,63.91619
lso,1995,69.84175
lso,1996,76.35821
lso,1999,47.75682
lso,2000,50.68525
lso,2001,45.81128
lso,2002,61.30126
lso,2003,65.36502
lso,2004,68.64858
lso,2005,71.00864
lso,2006,75.32079
lso,2007,81.35582
lso,2008,90.07364
lso,2009,96.65429
lso,2010,100
lso,2011,105.03663
lso,2012,111.39286
lso,2013,116.81225
lso,2014,123.08541
lso,2015,127.04684
lso,2016,135.42749
lso,2017,141.4509
lso,2018,148.17237
lso,2019,155.8582
lso,2020,163.61697
lso,2021,173.51211
ltu,1991,0.37288
ltu,1992,4.17852
ltu,1993,21.32933
ltu,1994,36.74076
ltu,1995,51.3076
ltu,1996,63.9422
ltu,1997,69.62094
ltu,1998,73.14902
ltu,1999,73.68121
ltu,2000,74.40448
ltu,2001,75.42168
ltu,2002,75.63399
ltu,2003,74.77607
ltu,2004,75.64654
ltu,2005,77.65759
ltu,2006,80.5613
ltu,2007,85.18325
ltu,2008,94.49027
ltu,2009,98.69796
ltu,2010,100
ltu,2011,104.13028
ltu,2012,107.34788
ltu,2013,108.47233
ltu,2014,108.58488
ltu,2015,107.62488
ltu,2016,108.59945
ltu,2017,112.64249
ltu,2018,115.6815
ltu,2019,118.3821
ltu,2020,119.80256
ltu,2021,125.41356
lux,1960,17.08906
lux,1961,17.1715
lux,1962,17.32535
lux,1963,17.82368
lux,1964,18.37557
lux,1965,18.98815
lux,1966,19.62078
lux,1967,20.04579
lux,1968,20.57208
lux,1969,21.0441
lux,1970,22.0204
lux,1971,23.04925
lux,1972,24.25373
lux,1973,25.72547
lux,1974,28.17984
lux,1975,31.20007
lux,1976,34.25685
lux,1977,36.55394
lux,1978,37.68516
lux,1979,39.39852
lux,1980,41.88059
lux,1981,45.26159
lux,1982,49.49674
lux,1983,53.78774
lux,1984,57.24944
lux,1985,59.593
lux,1986,59.76854
lux,1987,59.73467
lux,1988,60.59282
lux,1989,62.63538
lux,1990,64.67338
lux,1991,66.69013
lux,1992,68.79365
lux,1993,71.26204
lux,1994,72.82607
lux,1995,74.18624
lux,1996,75.0645
lux,1997,76.09102
lux,1998,76.8204
lux,1999,77.60796
lux,2000,80.05321
lux,2001,82.18568
lux,2002,83.89029
lux,2003,85.6099
lux,2004,87.5153
lux,2005,89.69242
lux,2006,92.0839
lux,2007,94.2133
lux,2008,97.41833
lux,2009,97.77687
lux,2010,100
lux,2011,103.41068
lux,2012,106.16435
lux,2013,108.00528
lux,2014,108.68414
lux,2015,109.20011
lux,2016,109.5177
lux,2017,111.41323
lux,2018,113.11584
lux,2019,115.08782
lux,2020,116.03149
lux,2021,118.96351
lva,1991,1.12999
lva,1992,11.88407
lva,1993,24.83646
lva,1994,33.75888
lva,1995,42.19048
lva,1996,49.62042
lva,1997,53.81204
lva,1998,56.31119
lva,1999,57.64285
lva,2000,59.17283
lva,2001,60.64449
lva,2002,61.82031
lva,2003,63.63946
lva,2004,67.58026
lva,2005,72.14088
lva,2006,76.85615
lva,2007,84.61323
lva,2008,97.64563
lva,2009,101.09653
lva,2010,100
lva,2011,104.37074
lva,2012,106.72721
lva,2013,106.69577
lva,2014,107.35781
lva,2015,107.54487
lva,2016,107.69611
lva,2017,110.852
lva,2018,113.66149
lva,2019,116.85698
lva,2020,117.11298
lva,2021,120.9494
mac,1988,45.60812
mac,1989,49.60838
mac,1990,53.56201
mac,1991,58.6873
mac,1992,63.21439
mac,1993,67.45347
mac,1994,71.67071
mac,1995,77.80477
mac,1996,81.55689
mac,1997,84.40399
mac,1998,84.5497
mac,1999,81.84059
mac,2000,80.52319
mac,2001,78.92508
mac,2002,76.84342
mac,2003,75.64278
mac,2004,76.38463
mac,2005,79.74242
mac,2006,83.84913
mac,2007,88.52078
mac,2008,96.14332
mac,2009,97.2673
mac,2010,100
mac,2011,105.80625
mac,2012,112.26825
mac,2013,118.44365
mac,2014,125.6074
mac,2015,131.3358
mac,2016,134.44709
mac,2017,136.09827
mac,2018,140.18729
mac,2019,144.04515
mac,2020,145.21395
mar,1960,9.94281
mar,1961,10.11811
mar,1962,10.6338
mar,1963,11.2399
mar,1964,11.69192
mar,1965,12.09912
mar,1966,11.97649
mar,1967,11.88687
mar,1968,11.93876
mar,1969,12.29094
mar,1970,12.44816
mar,1971,12.96543
mar,1972,13.45282
mar,1973,14.00231
mar,1974,16.46067
mar,1975,17.76408
mar,1976,19.27441
mar,1977,21.70241
mar,1978,23.81102
mar,1979,25.7948
mar,1980,28.22167
mar,1981,31.74727
mar,1982,35.08957
mar,1983,37.2679
mar,1984,41.90685
mar,1985,45.14568
mar,1986,49.08851
mar,1987,50.41328
mar,1988,51.6076
mar,1989,53.28999
mar,1990,56.90443
mar,1991,61.44891
mar,1992,64.97623
mar,1993,68.34402
mar,1994,71.85805
mar,1995,76.25834
mar,1996,78.53603
mar,1997,79.35139
mar,1998,81.53602
mar,1999,82.09437
mar,2000,83.64975
mar,2001,84.16822
mar,2002,86.52124
mar,2003,87.53158
mar,2004,88.83881
mar,2005,89.71178
mar,2006,92.6586
mar,2007,94.55076
mar,2008,98.06318
mar,2009,99.01622
mar,2010,100
mar,2011,100.90692
mar,2012,102.20572
mar,2013,104.12786
mar,2014,104.58843
mar,2015,106.21782
mar,2016,107.95481
mar,2017,108.7695
mar,2018,110.73161
mar,2019,111.06756
mar,2020,111.85166
mar,2021,113.41977
mda,1991,0.01001
mda,1992,0.11284
mda,1993,1.93367
mda,1994,11.33956
mda,1995,14.72618
mda,1996,18.18767
mda,1997,20.32888
mda,1998,21.89334
mda,1999,30.48778
mda,2000,40.03025
mda,2001,43.93906
mda,2002,46.26838
mda,2003,51.7031
mda,2004,58.17854
mda,2005,65.13622
mda,2006,73.45917
mda,2007,82.54398
mda,2008,93.09562
mda,2009,93.03723
mda,2010,100
mda,2011,107.68725
mda,2012,112.58307
mda,2013,117.75951
mda,2014,123.75204
mda,2015,135.72658
mda,2016,144.35785
mda,2017,153.8425
mda,2018,158.52708
mda,2019,166.19628
mda,2020,172.45518
mda,2021,181.26145
mdg,1964,0.56626
mdg,1965,0.59005
mdg,1966,0.609
mdg,1967,0.61397
mdg,1968,0.61984
mdg,1969,0.64357
mdg,1970,0.6621
mdg,1971,0.69776
mdg,1972,0.73699
mdg,1973,0.78209
mdg,1974,0.95494
mdg,1975,1.03316
mdg,1976,1.08469
mdg,1977,1.11841
mdg,1978,1.19142
mdg,1979,1.35888
mdg,1980,1.60644
mdg,1981,2.09702
mdg,1982,2.76366
mdg,1983,3.29783
mdg,1984,3.62289
mdg,1985,4.00533
mdg,1986,4.586
mdg,1987,5.27359
mdg,1988,6.68975
mdg,1989,7.29269
mdg,1990,8.1521
mdg,1991,8.85258
mdg,1992,10.1373
mdg,1993,11.15188
mdg,1994,15.49462
mdg,1995,23.09941
mdg,1996,27.66301
mdg,1997,28.90408
mdg,1998,30.69845
mdg,1999,33.74666
mdg,2000,37.74891
mdg,2001,40.73747
mdg,2002,47.45855
mdg,2003,46.64985
mdg,2004,53.16021
mdg,2005,62.92246
mdg,2006,69.69646
mdg,2007,76.86681
mdg,2008,84.01274
mdg,2009,91.53542
mdg,2010,100
mdg,2011,109.48254
mdg,2012,115.7382
mdg,2013,122.48161
mdg,2014,129.92899
mdg,2015,139.54918
mdg,2016,147.97203
mdg,2017,160.71102
mdg,2018,174.52289
mdg,2019,184.31453
mdg,2020,192.05904
mdv,1985,24.80352
mdv,1986,27.21497
mdv,1987,29.85593
mdv,1988,31.78353
mdv,1989,34.0611
mdv,1990,35.3043
mdv,1991,40.49886
mdv,1992,47.32534
mdv,1993,56.85068
mdv,1994,58.77571
mdv,1995,62.00182
mdv,1996,65.87151
mdv,1997,70.85985
mdv,1998,69.8648
mdv,1999,71.9284
mdv,2000,71.08342
mdv,2001,71.56151
mdv,2002,74.55183
mdv,2003,73.61199
mdv,2004,72.37132
mdv,2005,73.31235
mdv,2006,75.31995
mdv,2007,80.43777
mdv,2008,90.12365
mdv,2009,94.20641
mdv,2010,100
mdv,2011,111.27341
mdv,2012,123.38519
mdv,2013,128.08077
mdv,2014,130.79609
mdv,2015,132.04284
mdv,2016,132.70637
mdv,2017,136.44534
mdv,2018,136.26336
mdv,2019,136.56317
mdv,2020,134.69257
mdv,2021,135.42415
mex,1960,0.0129
mex,1961,0.01311
mex,1962,0.01327
mex,1963,0.01335
mex,1964,0.01366
mex,1965,0.01415
mex,1966,0.01474
mex,1967,0.01519
mex,1968,0.01554
mex,1969,0.01607
mex,1970,0.01687
mex,1971,0.01779
mex,1972,0.01867
mex,1973,0.02093
