geo,time,sh_dyn_mort_ma
lca,2002,19.8
lca,2003,19.8
lca,2004,19.9
lca,2005,20
lca,2006,20.2
lca,2007,20.4
lca,2008,20.6
lca,2009,20.9
lca,2010,21.3
lca,2011,21.7
lca,2012,22.1
lca,2013,22.6
lca,2014,23.2
lca,2015,23.7
lca,2016,24.3
lca,2017,24.9
lca,2018,25.5
lca,2019,26
lca,2020,26.5
lka,1960,97.1
lka,1961,92.6
lka,1962,89.9
lka,1963,88.1
lka,1964,86.4
lka,1965,84.3
lka,1966,81.9
lka,1967,79.3
lka,1968,76.9
lka,1969,75.2
lka,1970,74
lka,1971,73.1
lka,1972,72.3
lka,1973,71.3
lka,1974,69.8
lka,1975,67.6
lka,1976,64.7
lka,1977,61.1
lka,1978,57.1
lka,1979,53.1
lka,1980,49.2
lka,1981,45.8
lka,1982,42.8
lka,1983,39.3
lka,1984,35.9
lka,1985,32.5
lka,1986,29.5
lka,1987,27.1
lka,1988,25.7
lka,1989,28.9
lka,1990,24.7
lka,1991,24.5
lka,1992,24
lka,1993,23.2
lka,1994,22.4
lka,1995,21.6
lka,1996,20.7
lka,1997,19.9
lka,1998,19.2
lka,1999,18.4
lka,2000,17.9
lka,2001,17.3
lka,2002,16.9
lka,2003,16.4
lka,2004,30.2
lka,2005,15.4
lka,2006,14.7
lka,2007,14
lka,2008,13.3
lka,2009,22.4
lka,2010,12.4
lka,2011,12
lka,2012,11.4
lka,2013,10.8
lka,2014,10.2
lka,2015,9.6
lka,2016,9.1
lka,2017,8.6
lka,2018,8.2
lka,2019,7.9
lka,2020,7.6
lso,1960,196.7
lso,1961,195.7
lso,1962,195.7
lso,1963,196.5
lso,1964,197.1
lso,1965,197.5
lso,1966,197.1
lso,1967,195.9
lso,1968,193.6
lso,1969,190.4
lso,1970,186.9
lso,1971,182.9
lso,1972,178.8
lso,1973,174.3
lso,1974,169.3
lso,1975,163.8
lso,1976,157.6
lso,1977,151.2
lso,1978,144.6
lso,1979,138
lso,1980,131.4
lso,1981,125
lso,1982,119.2
lso,1983,113.8
lso,1984,109
lso,1985,104.6
lso,1986,100.7
lso,1987,97.5
lso,1988,94.6
lso,1989,92.4
lso,1990,91
lso,1991,90.5
lso,1992,91.1
lso,1993,93.1
lso,1994,96.3
lso,1995,100.3
lso,1996,104.1
lso,1997,107.3
lso,1998,109.9
lso,1999,112.1
lso,2000,114.3
lso,2001,116.4
lso,2002,118.4
lso,2003,120.6
lso,2004,122.4
lso,2005,124.1
lso,2006,124.6
lso,2007,122.3
lso,2008,121.2
lso,2009,111.9
lso,2010,104
lso,2011,101.1
lso,2012,100
lso,2013,99.9
lso,2014,101.7
lso,2015,102.1
lso,2016,99
lso,2017,98.5
lso,2018,97.9
lso,2019,98.3
lso,2020,96.8
ltu,1967,29.2
ltu,1968,29.6
ltu,1969,28
ltu,1970,25.5
ltu,1971,23.9
ltu,1972,23.7
ltu,1973,24.4
ltu,1974,25.1
ltu,1975,25.4
ltu,1976,25.5
ltu,1977,25.3
ltu,1978,24.8
ltu,1979,23.9
ltu,1980,23
ltu,1981,22.2
ltu,1982,21.6
ltu,1983,21.1
ltu,1984,20.5
ltu,1985,19.6
ltu,1986,18.3
ltu,1987,16.8
ltu,1988,15.8
ltu,1989,15.9
ltu,1990,16.9
ltu,1991,18.3
ltu,1992,19.8
ltu,1993,20.2
ltu,1994,18.9
ltu,1995,16.7
ltu,1996,14.7
ltu,1997,13.6
ltu,1998,12.8
ltu,1999,12.3
ltu,2000,11.8
ltu,2001,11.3
ltu,2002,10.9
ltu,2003,10.5
ltu,2004,10.2
ltu,2005,9.9
ltu,2006,9.5
ltu,2007,8.8
ltu,2008,8
ltu,2009,7.2
ltu,2010,6.6
ltu,2011,6
ltu,2012,5.6
ltu,2013,5.4
ltu,2014,5.4
ltu,2015,5.3
ltu,2016,5.2
ltu,2017,4.8
ltu,2018,4.3
ltu,2019,3.9
ltu,2020,3.6
lux,1960,42
lux,1961,39.8
lux,1962,37.7
lux,1963,35.7
lux,1964,33.9
lux,1965,32.2
lux,1966,30.7
lux,1967,29.2
lux,1968,27.7
lux,1969,26.4
lux,1970,25
lux,1971,23.7
lux,1972,22.3
lux,1973,21
lux,1974,19.8
lux,1975,18.7
lux,1976,17.7
lux,1977,16.8
lux,1978,16.1
lux,1979,15.4
lux,1980,14.9
lux,1981,14.4
lux,1982,13.9
lux,1983,13.4
lux,1984,12.9
lux,1985,12.5
lux,1986,12
lux,1987,11.5
lux,1988,10.9
lux,1989,10.4
lux,1990,9.8
lux,1991,9.2
lux,1992,8.6
lux,1993,8
lux,1994,7.5
lux,1995,6.9
lux,1996,6.5
lux,1997,6
lux,1998,5.6
lux,1999,5.3
lux,2000,4.9
lux,2001,4.6
lux,2002,4.4
lux,2003,4.1
lux,2004,3.9
lux,2005,3.7
lux,2006,3.5
lux,2007,3.4
lux,2008,3.3
lux,2009,3.2
lux,2010,3.1
lux,2011,3.1
lux,2012,3
lux,2013,3
lux,2014,3
lux,2015,3
lux,2016,3.1
lux,2017,3.1
lux,2018,3.1
lux,2019,3.1
lux,2020,3
lva,1979,23.5
lva,1980,23.4
lva,1981,23.3
lva,1982,22.9
lva,1983,22.2
lva,1984,21.1
lva,1985,19.7
lva,1986,18.4
lva,1987,17.4
lva,1988,17.1
lva,1989,17.7
lva,1990,19.1
lva,1991,20.5
lva,1992,21.6
lva,1993,22.1
lva,1994,22.2
lva,1995,21.9
lva,1996,21
lva,1997,19.7
lva,1998,18.3
lva,1999,16.8
lva,2000,15.6
lva,2001,14.5
lva,2002,13.7
lva,2003,13
lva,2004,12.2
lva,2005,11.4
lva,2006,10.7
lva,2007,10.1
lva,2008,9.6
lva,2009,9
lva,2010,8.4
lva,2011,7.8
lva,2012,7.2
lva,2013,6.5
lva,2014,5.9
lva,2015,5.4
lva,2016,5
lva,2017,4.8
lva,2018,4.6
lva,2019,4.4
lva,2020,4.3
mar,1960,248.4
mar,1961,243.2
mar,1962,238.3
mar,1963,233.2
mar,1964,227.7
mar,1965,222.1
mar,1966,216.4
mar,1967,210.6
mar,1968,205
mar,1969,199.8
mar,1970,195.2
mar,1971,191
mar,1972,187
mar,1973,182.7
mar,1974,177.9
mar,1975,172.5
mar,1976,166.4
mar,1977,159.7
mar,1978,152.9
mar,1979,145.9
mar,1980,139
mar,1981,132.2
mar,1982,125.7
mar,1983,119.4
mar,1984,113.4
mar,1985,107.8
mar,1986,102.5
mar,1987,97.6
mar,1988,93.1
mar,1989,89
mar,1990,85.3
mar,1991,81.9
mar,1992,78.5
mar,1993,75.3
mar,1994,72.3
mar,1995,69.3
mar,1996,66.4
mar,1997,63.7
mar,1998,61.2
mar,1999,58.8
mar,2000,56.5
mar,2001,54.2
mar,2002,52
mar,2003,49.8
mar,2004,47.5
mar,2005,45.2
mar,2006,42.8
mar,2007,40.5
mar,2008,38.3
mar,2009,36.2
mar,2010,34.1
mar,2011,32.3
mar,2012,30.5
mar,2013,28.8
mar,2014,27.3
mar,2015,25.8
mar,2016,24.5
mar,2017,23.3
mar,2018,22.3
mar,2019,21.4
mar,2020,20.5
mco,1985,10.8
mco,1986,10.3
mco,1987,9.8
mco,1988,9.4
mco,1989,9
mco,1990,8.6
mco,1991,8.2
mco,1992,7.9
mco,1993,7.5
mco,1994,7.2
mco,1995,6.9
mco,1996,6.6
mco,1997,6.4
mco,1998,6.1
mco,1999,5.9
mco,2000,5.7
mco,2001,5.5
mco,2002,5.4
mco,2003,5.2
mco,2004,5.1
mco,2005,5
mco,2006,4.8
mco,2007,4.7
mco,2008,4.6
mco,2009,4.5
mco,2010,4.4
mco,2011,4.3
mco,2012,4.2
mco,2013,4.1
mco,2014,4
mco,2015,3.9
mco,2016,3.8
mco,2017,3.7
mco,2018,3.5
mco,2019,3.4
mco,2020,3.3
mda,1971,70.3
mda,1972,68.3
mda,1973,66.3
mda,1974,64.5
mda,1975,62.7
mda,1976,61.1
mda,1977,59.4
mda,1978,57.8
mda,1979,56.3
mda,1980,54.8
mda,1981,53.2
mda,1982,51.3
mda,1983,49.2
mda,1984,46.9
mda,1985,44.7
mda,1986,42.5
mda,1987,40.5
mda,1988,38.8
mda,1989,37.7
mda,1990,37.3
mda,1991,37.6
mda,1992,38.6
mda,1993,40.1
mda,1994,41.6
mda,1995,42.7
mda,1996,42.9
mda,1997,42.2
mda,1998,40.4
mda,1999,38
mda,2000,34.9
mda,2001,31.7
mda,2002,28.6
mda,2003,26
mda,2004,23.9
mda,2005,22.3
mda,2006,21.2
mda,2007,20.4
mda,2008,19.8
mda,2009,19.4
mda,2010,19
mda,2011,18.7
mda,2012,18.4
mda,2013,18.1
mda,2014,17.7
mda,2015,17.5
mda,2016,17.2
mda,2017,16.9
mda,2018,16.7
mda,2019,16.3
mda,2020,16
mdg,1968,154.9
mdg,1969,156.7
mdg,1970,158.5
mdg,1971,160.5
mdg,1972,162.6
mdg,1973,164.9
mdg,1974,167.5
mdg,1975,170
mdg,1976,172.2
mdg,1977,174.2
mdg,1978,176.1
mdg,1979,178.1
mdg,1980,180.3
mdg,1981,182.6
mdg,1982,184.8
mdg,1983,186.3
mdg,1984,186.6
mdg,1985,185.6
mdg,1986,183.2
mdg,1987,179.4
mdg,1988,174.7
mdg,1989,169.2
mdg,1990,163.7
mdg,1991,158.2
mdg,1992,153.1
mdg,1993,148
mdg,1994,143
mdg,1995,138
mdg,1996,132.8
mdg,1997,127.4
mdg,1998,122
mdg,1999,116.6
mdg,2000,111.6
mdg,2001,106.9
mdg,2002,102.6
mdg,2003,98.4
mdg,2004,94.4
mdg,2005,90.6
mdg,2006,86.9
mdg,2007,83.5
mdg,2008,80.2
mdg,2009,77.3
mdg,2010,74.7
mdg,2011,72.1
mdg,2012,69.9
mdg,2013,67.8
mdg,2014,65.8
mdg,2015,63.9
mdg,2016,62
mdg,2017,60.1
mdg,2018,58.3
mdg,2019,56.4
mdg,2020,54.7
mdv,1965,316.6
mdv,1966,307.2
mdv,1967,297.7
mdv,1968,287.8
mdv,1969,278
mdv,1970,268
mdv,1971,256.7
mdv,1972,245.1
mdv,1973,233
mdv,1974,220.6
mdv,1975,208.5
mdv,1976,196.9
mdv,1977,186.3
mdv,1978,176
mdv,1979,166.2
mdv,1980,157
mdv,1981,148.6
mdv,1982,140.8
mdv,1983,133.4
mdv,1984,126.5
mdv,1985,119.8
mdv,1986,113.5
mdv,1987,107.5
mdv,1988,101.8
mdv,1989,96.4
mdv,1990,91.3
mdv,1991,86.3
mdv,1992,81.5
mdv,1993,76.7
mdv,1994,71.9
mdv,1995,67.1
mdv,1996,62.2
mdv,1997,57.2
mdv,1998,52.3
mdv,1999,47.4
mdv,2000,42.6
mdv,2001,38.1
mdv,2002,33.8
mdv,2003,29.9
mdv,2004,29.4
mdv,2005,23.7
mdv,2006,21.4
mdv,2007,19.4
mdv,2008,17.8
mdv,2009,16.4
mdv,2010,15.3
mdv,2011,14.2
mdv,2012,13.3
mdv,2013,12.4
mdv,2014,11.6
mdv,2015,10.7
mdv,2016,9.9
mdv,2017,9.1
mdv,2018,8.3
mdv,2019,7.6
mdv,2020,7
mex,1960,161.8
mex,1961,155.4
mex,1962,149.4
mex,1963,143.7
mex,1964,138.5
mex,1965,133.6
mex,1966,129
mex,1967,124.4
mex,1968,120.2
mex,1969,116
mex,1970,112
mex,1971,108.1
mex,1972,104.2
mex,1973,100.5
mex,1974,96.8
mex,1975,93.2
mex,1976,89.7
mex,1977,86.3
mex,1978,82.9
mex,1979,79.5
mex,1980,76.1
mex,1981,72.9
mex,1982,69.8
mex,1983,66.8
mex,1984,63.9
mex,1985,61.2
mex,1986,58.6
mex,1987,56.1
mex,1988,53.6
mex,1989,51.3
mex,1990,49
mex,1991,46.8
mex,1992,44.8
mex,1993,42.7
mex,1994,40.8
mex,1995,39
mex,1996,37.3
mex,1997,35.6
mex,1998,34
mex,1999,32.5
mex,2000,31.1
mex,2001,29.7
mex,2002,28.4
mex,2003,27.3
mex,2004,26.2
mex,2005,25.2
mex,2006,24.2
mex,2007,23.3
mex,2008,22.5
mex,2009,21.7
mex,2010,21
mex,2011,20.3
mex,2012,19.6
mex,2013,19
mex,2014,18.4
mex,2015,17.7
mex,2016,17.1
mex,2017,16.6
mex,2018,16
mex,2019,15.5
mex,2020,14.9
mhl,1960,127.8
mhl,1961,121.9
mhl,1962,116.6
mhl,1963,111.6
mhl,1964,106.9
mhl,1965,102.6
mhl,1966,98.6
mhl,1967,94.8
mhl,1968,91.1
mhl,1969,87.7
mhl,1970,84.5
mhl,1971,81.4
mhl,1972,78.8
mhl,1973,76.7
mhl,1974,75.1
mhl,1975,73.9
mhl,1976,73.1
mhl,1977,72.2
mhl,1978,71.4
mhl,1979,70.4
mhl,1980,69.4
mhl,1981,68.1
mhl,1982,66.7
mhl,1983,65
mhl,1984,63.2
mhl,1985,61.4
mhl,1986,59.5
mhl,1987,57.6
mhl,1988,55.6
mhl,1989,53.6
mhl,1990,51.6
mhl,1991,49.8
mhl,1992,48.1
mhl,1993,46.7
mhl,1994,45.8
mhl,1995,45.2
mhl,1996,45
mhl,1997,45.2
mhl,1998,45.5
mhl,1999,45.9
mhl,2000,46.1
mhl,2001,46.1
mhl,2002,46
mhl,2003,45.8
mhl,2004,45.5
mhl,2005,45.1
mhl,2006,44.7
mhl,2007,44.3
mhl,2008,43.9
mhl,2009,43.5
mhl,2010,43.1
mhl,2011,42.6
mhl,2012,41.9
mhl,2013,41.1
mhl,2014,40.1
mhl,2015,39.2
mhl,2016,38.2
mhl,2017,37.2
mhl,2018,36
mhl,2019,35
mhl,2020,34
mkd,1981,60.7
mkd,1982,58.1
mkd,1983,55.2
mkd,1984,53.3
mkd,1985,52.6
mkd,1986,51.7
mkd,1987,49.5
mkd,1988,46
mkd,1989,42.3
mkd,1990,39.1
mkd,1991,36.6
mkd,1992,35.1
mkd,1993,33.4
mkd,1994,30.4
mkd,1995,26.2
mkd,1996,22.5
mkd,1997,20.6
mkd,1998,19.7
mkd,1999,18.7
mkd,2000,17.1
mkd,2001,15.9
mkd,2002,15.4
mkd,2003,15.4
mkd,2004,15.3
mkd,2005,14.7
mkd,2006,13.9
mkd,2007,13.2
mkd,2008,12.5
mkd,2009,11.8
mkd,2010,11.1
mkd,2011,10.7
mkd,2012,10.8
mkd,2013,11.4
mkd,2014,12
mkd,2015,12.2
mkd,2016,11.7
mkd,2017,10.3
mkd,2018,8.6
mkd,2019,7.2
mkd,2020,6.3
mli,1963,434.1
mli,1964,426.6
mli,1965,419.2
mli,1966,412.5
mli,1967,405.7
mli,1968,399.3
mli,1969,393.2
mli,1970,387.5
mli,1971,381.5
mli,1972,375
mli,1973,368.2
mli,1974,360.3
mli,1975,352
mli,1976,343.5
mli,1977,334.8
mli,1978,326
mli,1979,317.5
mli,1980,309
mli,1981,300.8
mli,1982,292.6
mli,1983,284.5
mli,1984,276.5
mli,1985,268.8
mli,1986,261.6
mli,1987,255.2
mli,1988,249.5
mli,1989,244.1
mli,1990,239.3
mli,1991,234.8
mli,1992,230.9
mli,1993,227.6
mli,1994,224.1
mli,1995,220.5
mli,1996,216.5
mli,1997,212.1
mli,1998,207
mli,1999,201.3
mli,2000,195
mli,2001,188.5
mli,2002,181.9
mli,2003,175.3
mli,2004,168.9
mli,2005,163
mli,2006,157.4
mli,2007,152
mli,2008,146.7
mli,2009,141.5
mli,2010,136.6
mli,2011,131.7
mli,2012,127.1
mli,2013,122.6
mli,2014,118.2
mli,2015,114.1
mli,2016,110.1
mli,2017,106.5
mli,2018,102.9
mli,2019,99.5
mli,2020,96.3
mlt,1960,43.9
mlt,1961,41.6
mlt,1962,40.1
mlt,1963,38.9
mlt,1964,37.9
mlt,1965,37
mlt,1966,35.9
mlt,1967,34.7
mlt,1968,33.3
mlt,1969,31.9
mlt,1970,30.5
mlt,1971,29
mlt,1972,27.6
mlt,1973,26.1
mlt,1974,24.7
mlt,1975,23.4
mlt,1976,22.2
mlt,1977,21.1
mlt,1978,20.1
mlt,1979,19.3
mlt,1980,18.6
mlt,1981,17.9
mlt,1982,17.2
mlt,1983,16.6
mlt,1984,15.9
mlt,1985,15.2
mlt,1986,14.5
mlt,1987,13.9
mlt,1988,13.3
mlt,1989,12.8
mlt,1990,12.3
mlt,1991,11.9
mlt,1992,11.5
mlt,1993,11.1
mlt,1994,10.7
mlt,1995,10.3
mlt,1996,9.9
mlt,1997,9.5
mlt,1998,9.1
mlt,1999,8.8
mlt,2000,8.4
mlt,2001,8.2
mlt,2002,7.9
mlt,2003,7.8
mlt,2004,7.6
mlt,2005,7.5
mlt,2006,7.4
mlt,2007,7.3
mlt,2008,7.3
mlt,2009,7.2
mlt,2010,7.2
mlt,2011,7.2
mlt,2012,7.2
mlt,2013,7.1
mlt,2014,7.1
mlt,2015,7.1
mlt,2016,7.1
mlt,2017,7.1
mlt,2018,7.1
mlt,2019,7
mlt,2020,7
mmr,1968,190.5
mmr,1969,187.4
mmr,1970,184.1
mmr,1971,180.6
mmr,1972,177.1
mmr,1973,173.6
mmr,1974,170
mmr,1975,166.6
mmr,1976,162.9
mmr,1977,159.5
mmr,1978,156.1
mmr,1979,152.9
mmr,1980,149.8
mmr,1981,146.7
mmr,1982,143.8
mmr,1983,141
mmr,1984,138.4
mmr,1985,135.9
mmr,1986,133.4
mmr,1987,130.8
mmr,1988,128.3
mmr,1989,125.7
mmr,1990,123
mmr,1991,120.3
mmr,1992,117.5
mmr,1993,114.6
mmr,1994,111.8
mmr,1995,109
mmr,1996,106.2
mmr,1997,103.5
mmr,1998,100.9
mmr,1999,98.4
mmr,2000,95.9
mmr,2001,93.4
mmr,2002,90.8
mmr,2003,88.2
mmr,2004,85.6
mmr,2005,83
mmr,2006,80.2
mmr,2007,77.4
mmr,2008,103.8
mmr,2009,71.6
mmr,2010,68.8
mmr,2011,66.1
mmr,2012,63.5
mmr,2013,61
mmr,2014,58.8
mmr,2015,56.8
mmr,2016,54.8
mmr,2017,52.9
mmr,2018,51.1
mmr,2019,49.5
mmr,2020,47.8
mne,1984,29.1
mne,1985,26.4
mne,1986,24
mne,1987,21.8
mne,1988,20
mne,1989,18.6
mne,1990,17.5
mne,1991,16.8
mne,1992,16.3
mne,1993,16.1
mne,1994,16
mne,1995,16.1
mne,1996,16.1
mne,1997,16
mne,1998,15.9
mne,1999,15.6
mne,2000,15.2
mne,2001,14.6
mne,2002,13.8
mne,2003,13
mne,2004,12.2
mne,2005,11.3
mne,2006,10.4
mne,2007,9.5
mne,2008,8.7
mne,2009,7.9
mne,2010,7.1
mne,2011,6.4
mne,2012,5.8
mne,2013,5.2
mne,2014,4.7
mne,2015,4.2
mne,2016,3.8
mne,2017,3.4
mne,2018,3.1
mne,2019,2.8
mne,2020,2.5
mng,1978,189.6
mng,1979,183.2
mng,1980,177.1
mng,1981,171.2
mng,1982,165.4
mng,1983,159.8
mng,1984,154.1
mng,1985,148.2
mng,1986,142.2
mng,1987,136.1
mng,1988,130.1
mng,1989,124.5
mng,1990,119.3
mng,1991,114.6
mng,1992,110
mng,1993,105.6
mng,1994,101.3
mng,1995,96.9
mng,1996,92.2
mng,1997,87.3
mng,1998,82.1
mng,1999,76.7
mng,2000,71.1
mng,2001,65.6
mng,2002,60.3
mng,2003,55.1
mng,2004,50.4
mng,2005,46
mng,2006,42
mng,2007,38.4
mng,2008,35.1
mng,2009,32.1
mng,2010,29.5
mng,2011,27.3
mng,2012,25.5
mng,2013,24
mng,2014,22.8
mng,2015,21.7
mng,2016,20.6
mng,2017,19.6
mng,2018,18.7
mng,2019,17.8
mng,2020,17.1
moz,1967,282.3
moz,1968,283.2
moz,1969,283.7
moz,1970,283.9
moz,1971,283.8
moz,1972,283
moz,1973,282.1
moz,1974,281
moz,1975,280
moz,1976,279.2
moz,1977,278.5
moz,1978,278.1
moz,1979,278
moz,1980,278.2
moz,1981,278.1
moz,1982,277.2
moz,1983,275.4
moz,1984,272.9
moz,1985,270
moz,1986,266.6
moz,1987,263.2
moz,1988,260
moz,1989,256.8
moz,1990,253.7
moz,1991,250.2
moz,1992,246.3
moz,1993,241.4
moz,1994,235.2
moz,1995,227.6
moz,1996,218.5
moz,1997,208.4
moz,1998,197.6
moz,1999,186.8
moz,2000,176.4
moz,2001,166.9
moz,2002,158.2
moz,2003,150.6
moz,2004,143.7
moz,2005,137.5
moz,2006,131.7
moz,2007,124.2
moz,2008,118.2
moz,2009,112.5
moz,2010,110
moz,2011,105.4
moz,2012,101.1
moz,2013,97
moz,2014,93.2
moz,2015,88.6
moz,2016,85
moz,2017,82.5
moz,2018,80.1
moz,2019,77.3
moz,2020,75
mrt,1960,263.6
mrt,1961,256.8
mrt,1962,250.3
mrt,1963,243.8
mrt,1964,237.4
mrt,1965,230.9
mrt,1966,224.4
mrt,1967,218
mrt,1968,211.8
mrt,1969,206.9
mrt,1970,203.5
mrt,1971,201.7
mrt,1972,200.9
mrt,1973,200.1
mrt,1974,199.1
mrt,1975,197.1
mrt,1976,193.9
mrt,1977,189.7
mrt,1978,184.8
mrt,1979,179.7
mrt,1980,174.7
mrt,1981,169.8
mrt,1982,164.9
mrt,1983,159.7
mrt,1984,153.9
mrt,1985,147.8
mrt,1986,141.9
mrt,1987,136.4
mrt,1988,131.8
mrt,1989,127.9
mrt,1990,125.1
mrt,1991,123.2
mrt,1992,121.9
mrt,1993,121.2
mrt,1994,120.8
mrt,1995,120.8
mrt,1996,121
mrt,1997,121.1
mrt,1998,120.9
mrt,1999,120.6
mrt,2000,120.3
mrt,2001,119.7
mrt,2002,119.2
mrt,2003,118.5
mrt,2004,117.2
mrt,2005,115.6
mrt,2006,113.4
mrt,2007,111
mrt,2008,108.3
mrt,2009,105.4
mrt,2010,102.2
mrt,2011,99.6
mrt,2012,97.1
mrt,2013,94.1
mrt,2014,91.3
mrt,2015,88.9
mrt,2016,86.2
mrt,2017,83.7
mrt,2018,81.3
mrt,2019,78.7
mrt,2020,76.4
mus,1960,108.3
mus,1961,102.9
mus,1962,96.7
mus,1963,91.4
mus,1964,88.4
mus,1965,89.2
mus,1966,95.5
mus,1967,103
mus,1968,102.5
mus,1969,92.2
mus,1970,82.9
mus,1971,82.2
mus,1972,86.6
mus,1973,86.8
mus,1974,78.4
mus,1975,67.7
mus,1976,59.7
mus,1977,54.4
mus,1978,50.8
mus,1979,47.9
mus,1980,44.8
mus,1981,41.1
mus,1982,37.3
mus,1983,34.4
mus,1984,32.8
mus,1985,32.1
mus,1986,32
mus,1987,31.9
mus,1988,30.6
mus,1989,28.2
mus,1990,25.8
mus,1991,24.3
mus,1992,23.7
mus,1993,23.8
mus,1994,24.4
mus,1995,25
mus,1996,25.5
mus,1997,25.4
mus,1998,24.5
mus,1999,22.8
mus,2000,21
mus,2001,19.5
mus,2002,18.4
mus,2003,17.8
mus,2004,17.4
mus,2005,17.3
mus,2006,17
mus,2007,16.7
mus,2008,16.4
mus,2009,16
mus,2010,15.9
mus,2011,16.1
mus,2012,16.4
mus,2013,16.5
mus,2014,16.2
mus,2015,15.9
mus,2016,15.9
mus,2017,16.3
mus,2018,16.9
mus,2019,17.5
mus,2020,18.2
mwi,1965,371.6
mwi,1966,370.3
mwi,1967,369
mwi,1968,367.1
mwi,1969,365
mwi,1970,361.6
mwi,1971,356
mwi,1972,348.6
mwi,1973,340
mwi,1974,330.8
mwi,1975,321.4
mwi,1976,311.7
mwi,1977,301.5
mwi,1978,290.7
mwi,1979,279.3
mwi,1980,270.4
mwi,1981,262.6
mwi,1982,258.1
mwi,1983,257.9
mwi,1984,261.3
mwi,1985,265.9
mwi,1986,269.2
mwi,1987,269.9
mwi,1988,267.8
mwi,1989,263.3
mwi,1990,257
mwi,1991,248.9
mwi,1992,240.6
mwi,1993,232.7
mwi,1994,225.4
mwi,1995,218.9
mwi,1996,213.9
mwi,1997,209.2
mwi,1998,203.2
mwi,1999,195
mwi,2000,184
mwi,2001,169.8
mwi,2002,154.3
mwi,2003,139.9
mwi,2004,127.6
mwi,2005,118.2
mwi,2006,111.7
mwi,2007,107.2
mwi,2008,101.6
mwi,2009,96.3
mwi,2010,90.9
mwi,2011,84
mwi,2012,76.7
mwi,2013,69.1
mwi,2014,63
mwi,2015,58.4
mwi,2016,54.3
mwi,2017,50.7
mwi,2018,47.5
mwi,2019,44.9
mwi,2020,42.7
mys,1960,99.3
mys,1961,92.9
mys,1962,87.1
mys,1963,81.7
mys,1964,77.2
mys,1965,73.1
mys,1966,69.8
mys,1967,66.9
mys,1968,64.4
mys,1969,62
mys,1970,59.7
mys,1971,57.2
mys,1972,54.6
mys,1973,51.7
mys,1974,48.8
mys,1975,45.9
mys,1976,43.1
mys,1977,40.5
mys,1978,38
mys,1979,35.6
mys,1980,33.3
mys,1981,31.1
mys,1982,29.1
mys,1983,27.2
mys,1984,25.5
mys,1985,23.9
mys,1986,22.5
mys,1987,21.3
mys,1988,20.2
mys,1989,19.2
mys,1990,18.3
mys,1991,17.5
mys,1992,16.6
mys,1993,15.9
mys,1994,15.3
mys,1995,14.7
mys,1996,14.2
mys,1997,13.6
mys,1998,12.9
mys,1999,12.1
mys,2000,11.2
mys,2001,10.4
mys,2002,9.7
mys,2003,9.3
mys,2004,9.1
mys,2005,9
mys,2006,8.9
mys,2007,8.9
mys,2008,8.9
mys,2009,8.8
mys,2010,8.8
mys,2011,8.7
mys,2012,8.7
mys,2013,8.7
mys,2014,8.7
mys,2015,8.7
mys,2016,8.8
mys,2017,8.9
mys,2018,9.1
mys,2019,9.2
mys,2020,9.3
nam,1967,101.1
nam,1968,101.4
nam,1969,101.6
nam,1970,102
nam,1971,102.5
nam,1972,103.1
nam,1973,103.6
nam,1974,104.5
nam,1975,105.5
nam,1976,106.6
nam,1977,107.6
nam,1978,108.3
nam,1979,108.5
nam,1980,107.8
nam,1981,106.2
nam,1982,103.8
nam,1983,100.6
nam,1984,97
nam,1985,93.2
nam,1986,89.4
nam,1987,85.8
nam,1988,82.7
nam,1989,80
nam,1990,77.7
nam,1991,76
nam,1992,74.7
nam,1993,74.3
nam,1994,74.8
nam,1995,76.1
nam,1996,77.8
nam,1997,79.4
nam,1998,80.4
nam,1999,81
nam,2000,80.9
nam,2001,80.3
nam,2002,79.7
nam,2003,79.3
nam,2004,79.3
nam,2005,75.2
nam,2006,69.9
nam,2007,65.2
nam,2008,59.6
nam,2009,56.1
nam,2010,53.4
nam,2011,53.2
nam,2012,54.8
nam,2013,53.3
nam,2014,52
nam,2015,51.8
nam,2016,50.3
nam,2017,48.7
nam,2018,47.7
nam,2019,45.7
nam,2020,43.9
ner,1967,321.2
ner,1968,325
ner,1969,329.3
ner,1970,333.5
ner,1971,337.5
ner,1972,340.8
ner,1973,343.2
ner,1974,343.9
ner,1975,342.8
ner,1976,340
ner,1977,335.7
ner,1978,330.7
ner,1979,326.4
ner,1980,323.9
ner,1981,323.5
ner,1982,325.3
ner,1983,328.9
ner,1984,333.2
ner,1985,337.5
ner,1986,340.5
ner,1987,341.3
ner,1988,339.9
ner,1989,336.5
ner,1990,331.8
ner,1991,325.8
ner,1992,317.6
ner,1993,307.9
ner,1994,295.9
ner,1995,282.7
ner,1996,269.9
ner,1997,258.5
ner,1998,248.1
ner,1999,238.4
ner,2000,229.1
ner,2001,219.4
ner,2002,208.9
ner,2003,197.5
ner,2004,186
ner,2005,174.7
ner,2006,163.8
ner,2007,153.5
ner,2008,143.8
ner,2009,134.6
ner,2010,126.2
ner,2011,118.6
ner,2012,112.3
ner,2013,106.8
ner,2014,102.1
ner,2015,97.8
ner,2016,94
ner,2017,90.5
ner,2018,87.3
ner,2019,84.2
ner,2020,81.2
nga,1964,337.7
nga,1965,330.8
nga,1966,324.2
nga,1967,317.6
nga,1968,310.8
nga,1969,303.7
nga,1970,296.2
nga,1971,288.2
