geo,time,nv_ind_manf_zs
zaf,1999,18.52613
zaf,2000,18.96827
zaf,2001,19.03696
zaf,2002,19.07218
zaf,2003,18.50211
zaf,2004,17.98981
zaf,2005,17.37058
zaf,2006,15.59552
zaf,2007,15.44192
zaf,2008,15.60869
zaf,2009,14.5078
zaf,2010,13.85957
zaf,2011,12.86177
zaf,2012,12.48259
zaf,2013,12.36678
zaf,2014,12.48071
zaf,2015,12.51794
zaf,2016,12.48364
zaf,2017,12.5127
zaf,2018,12.42804
zaf,2019,12.3257
zaf,2020,11.74351
zmb,1960,3.76678
zmb,1961,4.88305
zmb,1962,4.82275
zmb,1963,5.48599
zmb,1964,5.68414
zmb,1965,6.33245
zmb,1966,7.80791
zmb,1967,9.00167
zmb,1968,9.73223
zmb,1969,8.16134
zmb,1970,10.11192
zmb,1971,12.67677
zmb,1972,13.56262
zmb,1973,12.29771
zmb,1974,12.83434
zmb,1975,15.91141
zmb,1976,14.35481
zmb,1977,17.77084
zmb,1978,19.10961
zmb,1979,18.29424
zmb,1980,16.94738
zmb,1981,17.73971
zmb,1982,18.59928
zmb,1983,19.84598
zmb,1984,20.49483
zmb,1985,22.85807
zmb,1986,22.65104
zmb,1987,25.72343
zmb,1988,30.80687
zmb,1989,30.97015
zmb,1990,31.85689
zmb,1991,33.34589
zmb,1992,33.19163
zmb,1993,24.97608
zmb,1994,9.08873
zmb,1995,9.17759
zmb,1996,10.91561
zmb,1997,10.79494
zmb,1998,10.7737
zmb,1999,10.21141
zmb,2000,9.4533
zmb,2001,9.08187
zmb,2002,9.58588
zmb,2003,10.14814
zmb,2004,10.06524
zmb,2005,9.84046
zmb,2006,9.40792
zmb,2007,8.6798
zmb,2008,8.45397
zmb,2009,8.68493
zmb,2010,7.57828
zmb,2011,7.51616
zmb,2012,7.07581
zmb,2013,6.02373
zmb,2014,6.81998
zmb,2015,7.52231
zmb,2016,7.68613
zmb,2017,8.12724
zmb,2018,6.84777
zmb,2019,6.78893
zmb,2020,7.71537
zwe,1965,15.9514
zwe,1966,14.89111
zwe,1967,15.79702
zwe,1968,15.99628
zwe,1969,15.54803
zwe,1970,17.22646
zwe,1971,17.94422
zwe,1972,18.61423
zwe,1973,19.64238
zwe,1974,20.11902
zwe,1975,19.89681
zwe,1976,19.70852
zwe,1977,18.61236
zwe,1978,19.38272
zwe,1979,19.69673
zwe,1980,20.72817
zwe,1981,20.38296
zwe,1982,19.18334
zwe,1983,20.3227
zwe,1984,20.48387
zwe,1985,18.14546
zwe,1986,19.48466
zwe,1987,20.6678
zwe,1988,19.46708
zwe,1989,22.97104
zwe,1990,20.48479
zwe,1991,24.09614
zwe,1992,26.8987
zwe,1993,21.02116
zwe,1994,19.05483
zwe,1995,19.26422
zwe,1996,16.68576
zwe,1997,15.87868
zwe,1998,14.41609
zwe,1999,13.20136
zwe,2000,13.38798
zwe,2001,13.14537
zwe,2002,11.87174
zwe,2003,12.16674
zwe,2004,13.94949
zwe,2005,15.12285
zwe,2006,16.01319
zwe,2007,16.09742
zwe,2008,16.33452
zwe,2009,11.03051
zwe,2010,9.20811
zwe,2011,9.1724
zwe,2012,14.0434
zwe,2013,12.91906
zwe,2014,12.59076
zwe,2015,11.8886
zwe,2016,11.59602
zwe,2017,11.01701
zwe,2018,7.72109
zwe,2019,15.73823
zwe,2020,18.43
