geo,time,sp_dyn_le00_ma_in
mmr,2012,61.062
mmr,2013,61.572
mmr,2014,62.082
mmr,2015,62.572
mmr,2016,63.021
mmr,2017,63.419
mmr,2018,63.761
mmr,2019,64.046
mmr,2020,64.276
mne,1960,62.51
mne,1961,63.183
mne,1962,63.818
mne,1963,64.399
mne,1964,64.919
mne,1965,65.38
mne,1966,65.794
mne,1967,66.18
mne,1968,66.552
mne,1969,66.913
mne,1970,67.253
mne,1971,67.557
mne,1972,67.815
mne,1973,68.026
mne,1974,68.198
mne,1975,68.354
mne,1976,68.521
mne,1977,68.723
mne,1978,68.97
mne,1979,69.26
mne,1980,69.58
mne,1981,69.904
mne,1982,70.204
mne,1983,70.456
mne,1984,70.655
mne,1985,70.805
mne,1986,70.921
mne,1987,71.022
mne,1988,71.12
mne,1989,71.217
mne,1990,71.298
mne,1991,71.347
mne,1992,71.347
mne,1993,71.293
mne,1994,71.191
mne,1995,71.051
mne,1996,70.89
mne,1997,70.731
mne,1998,70.598
mne,1999,70.504
mne,2000,70.465
mne,2001,70.488
mne,2002,70.568
mne,2003,70.7
mne,2004,70.88
mne,2005,71.3
mne,2006,71.4
mne,2007,71.9
mne,2008,72.6
mne,2009,72.9
mne,2010,73.6
mne,2011,73.3
mne,2012,74.2
mne,2013,74.1
mne,2014,74.1
mne,2015,74.4
mne,2016,74.1
mne,2017,73.9
mne,2018,74.5
mne,2019,74
mne,2020,73.2
mng,1960,46.161
mng,1961,47.118
mng,1962,48.042
mng,1963,48.899
mng,1964,49.67
mng,1965,50.353
mng,1966,50.967
mng,1967,51.541
mng,1968,52.095
mng,1969,52.628
mng,1970,53.124
mng,1971,53.56
mng,1972,53.919
mng,1973,54.191
mng,1974,54.38
mng,1975,54.492
mng,1976,54.538
mng,1977,54.543
mng,1978,54.538
mng,1979,54.548
mng,1980,54.606
mng,1981,54.746
mng,1982,54.973
mng,1983,55.283
mng,1984,55.666
mng,1985,56.096
mng,1986,56.534
mng,1987,56.941
mng,1988,57.291
mng,1989,57.575
mng,1990,57.798
mng,1991,57.978
mng,1992,58.147
mng,1993,58.331
mng,1994,58.539
mng,1995,58.774
mng,1996,59.03
mng,1997,59.295
mng,1998,59.561
mng,1999,59.826
mng,2000,60.09
mng,2001,60.354
mng,2002,60.622
mng,2003,60.9
mng,2004,61.191
mng,2005,61.504
mng,2006,61.849
mng,2007,62.227
mng,2008,62.633
mng,2009,63.059
mng,2010,63.486
mng,2011,63.895
mng,2012,64.269
mng,2013,64.596
mng,2014,64.873
mng,2015,65.103
mng,2016,65.294
mng,2017,65.465
mng,2018,65.631
mng,2019,65.799
mng,2020,65.973
moz,1960,38.243
moz,1961,38.663
moz,1962,39.004
moz,1963,39.261
moz,1964,39.441
moz,1965,39.561
moz,1966,39.642
moz,1967,39.716
moz,1968,39.808
moz,1969,39.936
moz,1970,40.117
moz,1971,40.364
moz,1972,40.665
moz,1973,41.001
moz,1974,41.357
moz,1975,41.701
moz,1976,41.999
moz,1977,42.227
moz,1978,42.374
moz,1979,42.44
moz,1980,42.437
moz,1981,42.385
moz,1982,42.321
moz,1983,42.276
moz,1984,42.273
moz,1985,42.333
moz,1986,42.47
moz,1987,42.677
moz,1988,42.943
moz,1989,43.259
moz,1990,43.606
moz,1991,43.962
moz,1992,44.306
moz,1993,44.625
moz,1994,44.915
moz,1995,45.186
moz,1996,45.456
moz,1997,45.746
moz,1998,46.068
moz,1999,46.419
moz,2000,46.784
moz,2001,47.137
moz,2002,47.458
moz,2003,47.739
moz,2004,47.985
moz,2005,48.207
moz,2006,48.422
moz,2007,48.662
moz,2008,48.955
moz,2009,49.327
moz,2010,49.816
moz,2011,50.461
moz,2012,51.26
moz,2013,52.191
moz,2014,53.222
moz,2015,54.295
moz,2016,55.339
moz,2017,56.293
moz,2018,57.114
moz,2019,57.782
moz,2020,58.302
mrt,1960,43.492
mrt,1961,44.125
mrt,1962,44.762
mrt,1963,45.397
mrt,1964,46.022
mrt,1965,46.623
mrt,1966,47.185
mrt,1967,47.698
mrt,1968,48.16
mrt,1969,48.575
mrt,1970,48.947
mrt,1971,49.286
mrt,1972,49.61
mrt,1973,49.938
mrt,1974,50.282
mrt,1975,50.658
mrt,1976,51.078
mrt,1977,51.543
mrt,1978,52.048
mrt,1979,52.591
mrt,1980,53.168
mrt,1981,53.772
mrt,1982,54.389
mrt,1983,55.003
mrt,1984,55.597
mrt,1985,56.156
mrt,1986,56.665
mrt,1987,57.121
mrt,1988,57.518
mrt,1989,57.854
mrt,1990,58.125
mrt,1991,58.332
mrt,1992,58.486
mrt,1993,58.598
mrt,1994,58.678
mrt,1995,58.733
mrt,1996,58.768
mrt,1997,58.789
mrt,1998,58.805
mrt,1999,58.826
mrt,2000,58.864
mrt,2001,58.926
mrt,2002,59.017
mrt,2003,59.138
mrt,2004,59.291
mrt,2005,59.475
mrt,2006,59.688
mrt,2007,59.922
mrt,2008,60.172
mrt,2009,60.434
mrt,2010,60.708
mrt,2011,60.996
mrt,2012,61.299
mrt,2013,61.614
mrt,2014,61.935
mrt,2015,62.251
mrt,2016,62.552
mrt,2017,62.831
mrt,2018,63.082
mrt,2019,63.305
mrt,2020,63.5
mus,1960,56.954
mus,1961,57.963
mus,1962,58.843
mus,1963,59.564
mus,1964,60.113
mus,1965,60.49
mus,1966,60.707
mus,1967,60.808
mus,1968,60.839
mus,1969,60.828
mus,1970,60.8
mus,1971,60.767
mus,1972,60.738
mus,1973,60.727
mus,1974,60.759
mus,1975,60.872
mus,1976,61.101
mus,1977,61.45
mus,1978,61.906
mus,1979,62.447
mus,1980,63.021
mus,1981,63.563
mus,1982,64.02
mus,1983,64.362
mus,1984,64.585
mus,1985,64.718
mus,1986,64.814
mus,1987,64.936
mus,1988,65.124
mus,1989,65.385
mus,1990,65.6
mus,1991,66.2
mus,1992,66.4
mus,1993,66.4
mus,1994,66.5
mus,1995,66.56
mus,1996,66.44
mus,1997,66.6
mus,1998,66.9
mus,1999,67.4
mus,2000,68.2
mus,2001,68.4
mus,2002,68.6
mus,2003,68.8
mus,2004,68.9
mus,2005,69.12
mus,2006,69.12
mus,2007,69.2
mus,2008,69.2
mus,2009,69.38
mus,2010,69.46
mus,2011,69.74
mus,2012,70.4
mus,2013,70.7
mus,2014,70.97
mus,2015,71.08
mus,2016,71.19
mus,2017,71.3
mus,2018,71.27
mus,2019,71.07
mus,2020,70.86
mwi,1960,36.63
mwi,1961,36.858
mwi,1962,37.075
mwi,1963,37.282
mwi,1964,37.487
mwi,1965,37.704
mwi,1966,37.953
mwi,1967,38.248
mwi,1968,38.596
mwi,1969,38.995
mwi,1970,39.437
mwi,1971,39.909
mwi,1972,40.39
mwi,1973,40.862
mwi,1974,41.313
mwi,1975,41.74
mwi,1976,42.146
mwi,1977,42.535
mwi,1978,42.91
mwi,1979,43.261
mwi,1980,43.579
mwi,1981,43.848
mwi,1982,44.06
mwi,1983,44.212
mwi,1984,44.303
mwi,1985,44.339
mwi,1986,44.327
mwi,1987,44.282
mwi,1988,44.217
mwi,1989,44.139
mwi,1990,44.05
mwi,1991,43.95
mwi,1992,43.835
mwi,1993,43.707
mwi,1994,43.574
mwi,1995,43.432
mwi,1996,43.272
mwi,1997,43.103
mwi,1998,42.95
mwi,1999,42.845
mwi,2000,42.836
mwi,2001,42.973
mwi,2002,43.289
mwi,2003,43.807
mwi,2004,44.537
mwi,2005,45.497
mwi,2006,46.693
mwi,2007,48.084
mwi,2008,49.608
mwi,2009,51.207
mwi,2010,52.807
mwi,2011,54.334
mwi,2012,55.737
mwi,2013,56.979
mwi,2014,58.035
mwi,2015,58.898
mwi,2016,59.587
mwi,2017,60.155
mwi,2018,60.651
mwi,2019,61.101
mwi,2020,61.524
mys,1960,58.838
mys,1961,59.324
mys,1962,59.783
mys,1963,60.224
mys,1964,60.653
mys,1965,61.077
mys,1966,61.5
mys,1967,61.918
mys,1968,62.328
mys,1969,62.729
mys,1970,63.114
mys,1971,63.472
mys,1972,63.801
mys,1973,64.1
mys,1974,64.373
mys,1975,64.631
mys,1976,64.889
mys,1977,65.159
mys,1978,65.449
mys,1979,65.761
mys,1980,66.09
mys,1981,66.426
mys,1982,66.757
mys,1983,67.072
mys,1984,67.368
mys,1985,67.649
mys,1986,67.922
mys,1987,68.195
mys,1988,68.471
mys,1989,68.747
mys,1990,69.017
mys,1991,69.268
mys,1992,69.491
mys,1993,69.682
mys,1994,69.843
mys,1995,69.977
mys,1996,70.095
mys,1997,70.208
mys,1998,70.326
mys,1999,70.456
mys,2000,70.603
mys,2001,70.765
mys,2002,70.94
mys,2003,71.122
mys,2004,71.311
mys,2005,71.505
mys,2006,71.702
mys,2007,71.901
mys,2008,72.1
mys,2009,72.299
mys,2010,72.497
mys,2011,72.698
mys,2012,72.902
mys,2013,73.109
mys,2014,73.317
mys,2015,73.521
mys,2016,73.718
mys,2017,73.903
mys,2018,74.075
mys,2019,74.234
mys,2020,74.381
nam,1960,44.211
nam,1961,44.983
nam,1962,45.737
nam,1963,46.468
nam,1964,47.169
nam,1965,47.829
nam,1966,48.44
nam,1967,48.999
nam,1968,49.51
nam,1969,49.981
nam,1970,50.426
nam,1971,50.865
nam,1972,51.313
nam,1973,51.776
nam,1974,52.252
nam,1975,52.721
nam,1976,53.156
nam,1977,53.534
nam,1978,53.85
nam,1979,54.112
nam,1980,54.354
nam,1981,54.62
nam,1982,54.945
nam,1983,55.347
nam,1984,55.819
nam,1985,56.354
nam,1986,56.933
nam,1987,57.504
nam,1988,58.01
nam,1989,58.399
nam,1990,58.596
nam,1991,58.529
nam,1992,58.179
nam,1993,57.56
nam,1994,56.698
nam,1995,55.632
nam,1996,54.418
nam,1997,53.149
nam,1998,51.925
nam,1999,50.824
nam,2000,49.924
nam,2001,49.281
nam,2002,48.896
nam,2003,48.768
nam,2004,48.907
nam,2005,49.327
nam,2006,50.035
nam,2007,50.982
nam,2008,52.103
nam,2009,53.332
nam,2010,54.586
nam,2011,55.786
nam,2012,56.877
nam,2013,57.822
nam,2014,58.595
nam,2015,59.195
nam,2016,59.65
nam,2017,60.02
nam,2018,60.357
nam,2019,60.685
nam,2020,61.016
ncl,1960,56.2
ncl,1961,56.6
ncl,1962,57
ncl,1963,57.4
ncl,1964,57.8
ncl,1965,58.2
ncl,1966,58.6
ncl,1967,59
ncl,1968,59.4
ncl,1969,59.8
ncl,1970,60.2
ncl,1971,60.6
ncl,1972,61
ncl,1973,61.4
ncl,1974,61.8
ncl,1975,62.2
ncl,1976,62.6
ncl,1977,63
ncl,1978,62.95
ncl,1979,62.9
ncl,1980,62.85
ncl,1981,62.8
ncl,1982,63.7
ncl,1983,66.1
ncl,1984,64.6
ncl,1985,65.4
ncl,1986,65.6
ncl,1987,66.5
ncl,1988,65.6
ncl,1989,66.5
ncl,1990,67.9
ncl,1991,66.7
ncl,1992,68.2
ncl,1993,67.9
ncl,1994,67.6
ncl,1995,68.4
ncl,1996,69.9
ncl,1997,69.3
ncl,1998,71.4
ncl,1999,70.9
ncl,2000,71.7
ncl,2001,72.1
ncl,2002,71.2
ncl,2003,72.1
ncl,2004,72.3
ncl,2005,72.6
ncl,2006,73.1
ncl,2007,73.6
ncl,2008,73.9
ncl,2009,74.2
ncl,2010,74.5
ncl,2011,73.9
ncl,2012,74.2
ncl,2013,74.3
ncl,2014,74.7
ncl,2015,74.5
ncl,2016,74.2
ncl,2017,75.1
ncl,2018,74.8
ncl,2019,75
ncl,2020,75.138
ner,1960,34.564
ner,1961,34.652
ner,1962,34.735
ner,1963,34.812
ner,1964,34.884
ner,1965,34.951
ner,1966,35.015
ner,1967,35.081
ner,1968,35.157
ner,1969,35.247
ner,1970,35.355
ner,1971,35.486
ner,1972,35.641
ner,1973,35.825
ner,1974,36.041
ner,1975,36.302
ner,1976,36.615
ner,1977,36.983
ner,1978,37.4
ner,1979,37.859
ner,1980,38.341
ner,1981,38.829
ner,1982,39.304
ner,1983,39.758
ner,1984,40.189
ner,1985,40.599
ner,1986,41.001
ner,1987,41.413
ner,1988,41.851
ner,1989,42.322
ner,1990,42.835
ner,1991,43.394
ner,1992,43.995
ner,1993,44.629
ner,1994,45.289
ner,1995,45.966
ner,1996,46.646
ner,1997,47.321
ner,1998,47.985
ner,1999,48.636
ner,2000,49.279
ner,2001,49.921
ner,2002,50.573
ner,2003,51.242
ner,2004,51.932
ner,2005,52.644
ner,2006,53.378
ner,2007,54.127
ner,2008,54.88
ner,2009,55.63
ner,2010,56.364
ner,2011,57.074
ner,2012,57.752
ner,2013,58.392
ner,2014,58.988
ner,2015,59.536
ner,2016,60.033
ner,2017,60.485
ner,2018,60.9
ner,2019,61.281
ner,2020,61.636
nga,1960,35.581
nga,1961,36.045
nga,1962,36.494
nga,1963,36.923
nga,1964,37.33
nga,1965,37.72
nga,1966,38.098
nga,1967,38.474
nga,1968,38.857
nga,1969,39.251
nga,1970,39.662
nga,1971,40.091
nga,1972,40.536
nga,1973,40.991
nga,1974,41.451
nga,1975,41.916
nga,1976,42.383
nga,1977,42.847
nga,1978,43.296
nga,1979,43.719
nga,1980,44.095
nga,1981,44.405
nga,1982,44.641
nga,1983,44.802
nga,1984,44.889
nga,1985,44.912
nga,1986,44.885
nga,1987,44.829
nga,1988,44.766
nga,1989,44.71
nga,1990,44.671
nga,1991,44.651
nga,1992,44.648
nga,1993,44.661
nga,1994,44.694
nga,1995,44.749
nga,1996,44.822
nga,1997,44.915
nga,1998,45.033
nga,1999,45.184
nga,2000,45.386
nga,2001,45.661
nga,2002,46.016
nga,2003,46.449
nga,2004,46.952
nga,2005,47.504
nga,2006,48.078
nga,2007,48.648
nga,2008,49.191
nga,2009,49.696
nga,2010,50.161
nga,2011,50.596
nga,2012,51.019
nga,2013,51.442
nga,2014,51.865
nga,2015,52.286
nga,2016,52.696
nga,2017,53.086
nga,2018,53.45
nga,2019,53.789
nga,2020,54.104
nic,1960,45.682
nic,1961,46.314
nic,1962,46.946
nic,1963,47.579
nic,1964,48.212
nic,1965,48.851
nic,1966,49.5
nic,1967,50.16
nic,1968,50.824
nic,1969,51.484
nic,1970,52.122
nic,1971,52.723
nic,1972,53.272
nic,1973,53.763
nic,1974,54.191
nic,1975,54.554
nic,1976,54.852
nic,1977,55.102
nic,1978,55.324
nic,1979,55.537
nic,1980,55.762
nic,1981,56.017
nic,1982,56.317
nic,1983,56.674
nic,1984,57.098
nic,1985,57.608
nic,1986,58.216
nic,1987,58.913
nic,1988,59.677
nic,1989,60.487
nic,1990,61.309
nic,1991,62.106
nic,1992,62.848
nic,1993,63.514
nic,1994,64.095
nic,1995,64.595
nic,1996,65.032
nic,1997,65.435
nic,1998,65.827
nic,1999,66.215
nic,2000,66.597
nic,2001,66.961
nic,2002,67.294
nic,2003,67.589
nic,2004,67.848
nic,2005,68.079
nic,2006,68.294
nic,2007,68.506
nic,2008,68.724
nic,2009,68.952
nic,2010,69.185
nic,2011,69.416
nic,2012,69.636
nic,2013,69.839
nic,2014,70.026
nic,2015,70.201
nic,2016,70.374
nic,2017,70.551
nic,2018,70.741
nic,2019,70.944
nic,2020,71.161
nld,1960,71.5
nld,1961,71.56
nld,1962,71.08
nld,1963,71.02
nld,1964,71.27
nld,1965,71.12
nld,1966,71.03
nld,1967,71.17
nld,1968,70.92
nld,1969,70.92
nld,1970,70.81
nld,1971,70.99
nld,1972,70.81
nld,1973,71.3
nld,1974,71.61
nld,1975,71.45
nld,1976,71.53
nld,1977,72.08
nld,1978,71.95
nld,1979,72.45
nld,1980,72.47
nld,1981,72.71
nld,1982,72.73
nld,1983,72.93
nld,1984,72.96
nld,1985,73.07
nld,1986,73.09
nld,1987,73.51
nld,1988,73.7
nld,1989,73.7
nld,1990,73.8
nld,1991,74
nld,1992,74.3
nld,1993,73.98
nld,1994,74.58
nld,1995,74.59
nld,1996,74.66
nld,1997,75.17
nld,1998,75.2
nld,1999,75.3
nld,2000,75.5
nld,2001,75.8
nld,2002,76
nld,2003,76.2
nld,2004,76.9
nld,2005,77.2
nld,2006,77.6
nld,2007,78
nld,2008,78.3
nld,2009,78.5
nld,2010,78.8
nld,2011,79.4
nld,2012,79.3
nld,2013,79.5
nld,2014,80
nld,2015,79.9
nld,2016,80
nld,2017,80.2
nld,2018,80.3
nld,2019,80.6
nld,2020,79.8
nld_curacao,2006,71.1
nld_curacao,2007,71.9
nld_curacao,2008,71.7
nld_curacao,2009,72.4
nld_curacao,2011,74.4
nld_curacao,2012,74.5
nld_curacao,2013,74.9
nld_curacao,2014,75
nld_curacao,2015,75.1
nld_curacao,2016,74.5
nld_curacao,2017,74.7
nor,1960,71.34
nor,1961,71.17
nor,1962,70.97
nor,1963,70.78
nor,1964,71.23
nor,1965,71.05
nor,1966,71.41
nor,1967,71.33
nor,1968,71.22
nor,1969,70.8
nor,1970,71.01
nor,1971,71.15
nor,1972,71.33
nor,1973,71.33
nor,1974,71.7
nor,1975,71.72
nor,1976,72.02
nor,1977,72.26
nor,1978,72.36
nor,1979,72.17
nor,1980,72.34
nor,1981,72.63
nor,1982,72.65
nor,1983,72.74
nor,1984,73
nor,1985,72.59
nor,1986,72.89
nor,1987,72.75
nor,1988,73.04
nor,1989,73.32
nor,1990,73.43
nor,1991,74.01
nor,1992,74.16
nor,1993,74.22
nor,1994,74.88
nor,1995,74.8
nor,1996,75.37
nor,1997,75.45
nor,1998,75.5
nor,1999,75.6
nor,2000,76
nor,2001,76.2
nor,2002,76.5
nor,2003,77
nor,2004,77.5
nor,2005,77.7
nor,2006,78.1
nor,2007,78.2
nor,2008,78.3
nor,2009,78.6
nor,2010,78.9
nor,2011,79.1
nor,2012,79.5
nor,2013,79.8
nor,2014,80.1
nor,2015,80.5
nor,2016,80.7
nor,2017,81
nor,2018,81.1
nor,2019,81.3
nor,2020,81.6
npl,1960,35.552
npl,1961,35.907
npl,1962,36.318
npl,1963,36.78
npl,1964,37.288
npl,1965,37.832
npl,1966,38.402
npl,1967,38.987
npl,1968,39.577
npl,1969,40.162
npl,1970,40.738
npl,1971,41.3
npl,1972,41.853
npl,1973,42.403
npl,1974,42.951
npl,1975,43.502
npl,1976,44.058
npl,1977,44.625
npl,1978,45.207
npl,1979,45.807
npl,1980,46.428
npl,1981,47.069
npl,1982,47.729
npl,1983,48.408
npl,1984,49.104
npl,1985,49.821
npl,1986,50.563
npl,1987,51.327
npl,1988,52.112
npl,1989,52.913
npl,1990,53.723
npl,1991,54.536
npl,1992,55.346
npl,1993,56.145
npl,1994,56.927
npl,1995,57.688
npl,1996,58.427
npl,1997,59.145
npl,1998,59.842
npl,1999,60.517
npl,2000,61.166
npl,2001,61.787
npl,2002,62.38
npl,2003,62.944
npl,2004,63.482
npl,2005,63.996
npl,2006,64.488
npl,2007,64.962
npl,2008,65.42
npl,2009,65.863
npl,2010,66.29
npl,2011,66.698
npl,2012,67.085
npl,2013,67.449
npl,2014,67.792
npl,2015,68.114
npl,2016,68.419
npl,2017,68.71
npl,2018,68.989
npl,2019,69.259
npl,2020,69.521
nzl,1960,68.7
nzl,1961,68.4
nzl,1962,68.5
nzl,1963,68.5
nzl,1964,68.5
nzl,1965,68.3
nzl,1966,68.1
nzl,1967,68.4
nzl,1968,68.1
nzl,1969,68.4
nzl,1970,68.2
nzl,1971,68.7
nzl,1972,69
nzl,1973,68.4
nzl,1974,68.9
nzl,1975,69
nzl,1976,69.3
nzl,1977,68.9
nzl,1978,69.8
nzl,1979,69.8
nzl,1980,70
nzl,1981,70.5
nzl,1982,70.7
nzl,1983,70.8
nzl,1984,71.2
nzl,1985,71
nzl,1986,71
nzl,1987,71.3
nzl,1988,71.4
nzl,1989,71.8
nzl,1990,72.5
nzl,1991,73.3
nzl,1992,73.1
nzl,1993,73.8
nzl,1994,74.2
nzl,1995,74.1
nzl,1996,74.3
nzl,1997,74.7
nzl,1998,75.5
nzl,1999,75.5
nzl,2000,76.1
nzl,2001,76.4
nzl,2002,76.7
nzl,2003,77
nzl,2004,77.5
nzl,2005,77.9
nzl,2006,78
nzl,2007,78.2
nzl,2008,78.4
nzl,2009,78.8
nzl,2010,78.8
nzl,2011,79.1
nzl,2012,79.4
nzl,2013,79.7
nzl,2014,79.6
nzl,2015,79.73
nzl,2016,79.91
nzl,2017,80
nzl,2018,80.2
nzl,2019,80
nzl,2020,80.3
omn,1960,41.87
omn,1961,42.652
omn,1962,43.421
omn,1963,44.177
omn,1964,44.92
omn,1965,45.649
omn,1966,46.358
omn,1967,47.05
omn,1968,47.732
omn,1969,48.415
omn,1970,49.115
omn,1971,49.855
omn,1972,50.644
omn,1973,51.488
omn,1974,52.384
omn,1975,53.325
omn,1976,54.297
omn,1977,55.278
omn,1978,56.247
omn,1979,57.193
omn,1980,58.105
omn,1981,58.98
omn,1982,59.823
omn,1983,60.636
omn,1984,61.418
omn,1985,62.166
omn,1986,62.877
omn,1987,63.553
omn,1988,64.197
omn,1989,64.81
omn,1990,65.397
omn,1991,65.96
omn,1992,66.505
omn,1993,67.033
omn,1994,67.548
omn,1995,68.05
omn,1996,68.541
omn,1997,69.018
omn,1998,69.479
omn,1999,69.926
omn,2000,70.36
omn,2001,70.782
omn,2002,71.193
omn,2003,71.592
omn,2004,71.978
omn,2005,72.347
omn,2006,72.695
omn,2007,73.02
omn,2008,73.321
omn,2009,73.601
omn,2010,73.865
omn,2011,74.119
omn,2012,74.369
omn,2013,74.621
omn,2014,74.875
omn,2015,75.133
omn,2016,75.391
omn,2017,75.645
omn,2018,75.89
omn,2019,76.127
omn,2020,76.357
pak,1960,45.185
pak,1961,46.094
pak,1962,46.965
pak,1963,47.799
pak,1964,48.596
pak,1965,49.357
pak,1966,50.085
pak,1967,50.779
pak,1968,51.441
pak,1969,52.069
pak,1970,52.658
pak,1971,53.202
pak,1972,53.699
pak,1973,54.15
pak,1974,54.559
pak,1975,54.93
pak,1976,55.272
pak,1977,55.593
pak,1978,55.902
pak,1979,56.205
pak,1980,56.507
pak,1981,56.808
pak,1982,57.108
pak,1983,57.404
pak,1984,57.698
pak,1985,57.992
pak,1986,58.287
pak,1987,58.584
pak,1988,58.881
pak,1989,59.178
pak,1990,59.472
pak,1991,59.762
pak,1992,60.044
pak,1993,60.317
pak,1994,60.581
pak,1995,60.837
pak,1996,61.087
pak,1997,61.333
pak,1998,61.576
pak,1999,61.818
pak,2000,62.054
pak,2001,62.281
pak,2002,62.496
pak,2003,62.702
pak,2004,62.901
pak,2005,63.102
pak,2006,63.317
pak,2007,63.552
pak,2008,63.809
pak,2009,64.086
pak,2010,64.377
pak,2011,64.672
pak,2012,64.959
pak,2013,65.226
pak,2014,65.468
pak,2015,65.684
pak,2016,65.872
pak,2017,66.041
pak,2018,66.194
pak,2019,66.337
pak,2020,66.471
pan,1960,59.874
pan,1961,60.365
pan,1962,60.84
pan,1963,61.298
pan,1964,61.74
pan,1965,62.166
pan,1966,62.578
pan,1967,62.98
pan,1968,63.376
pan,1969,63.769
pan,1970,64.163
pan,1971,64.563
pan,1972,64.97
pan,1973,65.38
pan,1974,65.792
pan,1975,66.2
pan,1976,66.595
pan,1977,66.972
pan,1978,67.325
pan,1979,67.651
pan,1980,67.95
pan,1981,68.219
pan,1982,68.466
pan,1983,68.695
pan,1984,68.913
pan,1985,69.123
pan,1986,69.331
pan,1987,69.54
pan,1988,69.753
pan,1989,69.973
pan,1990,70.205
pan,1991,70.451
pan,1992,70.711
pan,1993,70.979
pan,1994,71.251
pan,1995,71.522
pan,1996,71.785
pan,1997,72.034
pan,1998,72.263
pan,1999,72.47
pan,2000,72.652
pan,2001,72.808
pan,2002,72.941
pan,2003,73.059
pan,2004,73.167
pan,2005,73.272
pan,2006,73.381
pan,2007,73.499
pan,2008,73.63
pan,2009,73.775
pan,2010,73.932
pan,2011,74.096
pan,2012,74.26
pan,2013,74.422
pan,2014,74.58
pan,2015,74.736
pan,2016,74.894
pan,2017,75.06
pan,2018,75.235
pan,2019,75.421
pan,2020,75.616
per,1960,46.541
per,1961,47.129
per,1962,47.698
per,1963,48.244
per,1964,48.768
per,1965,49.289
per,1966,49.834
per,1967,50.425
per,1968,51.071
per,1969,51.768
per,1970,52.497
per,1971,53.232
per,1972,53.94
per,1973,54.601
per,1974,55.207
per,1975,55.761
per,1976,56.273
per,1977,56.768
per,1978,57.265
per,1979,57.771
per,1980,58.291
per,1981,58.825
per,1982,59.366
per,1983,59.91
per,1984,60.459
per,1985,61.015
per,1986,61.585
per,1987,62.171
per,1988,62.769
per,1989,63.377
per,1990,63.984
per,1991,64.582
per,1992,65.162
per,1993,65.715
per,1994,66.239
per,1995,66.731
per,1996,67.193
per,1997,67.633
per,1998,68.055
per,1999,68.461
per,2000,68.852
per,2001,69.226
per,2002,69.583
per,2003,69.923
per,2004,70.248
per,2005,70.558
per,2006,70.857
per,2007,71.146
per,2008,71.427
per,2009,71.701
per,2010,71.968
per,2011,72.226
per,2012,72.474
per,2013,72.713
per,2014,72.944
per,2015,73.169
per,2016,73.39
per,2017,73.612
per,2018,73.834
per,2019,74.06
per,2020,74.288
phl,1960,58.974
phl,1961,59.378
phl,1962,59.724
phl,1963,60.011
phl,1964,60.242
phl,1965,60.422
phl,1966,60.554
phl,1967,60.647
phl,1968,60.709
phl,1969,60.747
phl,1970,60.762
phl,1971,60.75
phl,1972,60.712
phl,1973,60.654
phl,1974,60.586
phl,1975,60.526
phl,1976,60.49
phl,1977,60.489
phl,1978,60.532
phl,1979,60.621
phl,1980,60.749
phl,1981,60.903
phl,1982,61.068
phl,1983,61.236
phl,1984,61.409
phl,1985,61.602
phl,1986,61.838
phl,1987,62.131
phl,1988,62.485
phl,1989,62.89
phl,1990,63.327
phl,1991,63.769
phl,1992,64.189
phl,1993,64.56
phl,1994,64.868
phl,1995,65.105
phl,1996,65.269
phl,1997,65.376
phl,1998,65.444
phl,1999,65.481
phl,2000,65.499
phl,2001,65.508
phl,2002,65.515
phl,2003,65.529
phl,2004,65.555
phl,2005,65.597
phl,2006,65.653
phl,2007,65.718
phl,2008,65.789
phl,2009,65.868
phl,2010,65.957
phl,2011,66.062
phl,2012,66.185
phl,2013,66.326
phl,2014,66.48
phl,2015,66.644
phl,2016,66.81
phl,2017,66.971
phl,2018,67.123
phl,2019,67.263
phl,2020,67.39
plw,1990,63.44
plw,1995,67.03
plw,2000,66.64
plw,2005,66.3
png,1960,38.449
png,1961,39.007
png,1962,39.584
png,1963,40.193
png,1964,40.839
png,1965,41.523
png,1966,42.235
png,1967,42.961
png,1968,43.688
png,1969,44.41
png,1970,45.126
png,1971,45.839
png,1972,46.554
png,1973,47.269
png,1974,47.978
png,1975,48.672
png,1976,49.344
png,1977,49.983
png,1978,50.584
png,1979,51.141
png,1980,51.649
png,1981,52.106
png,1982,52.516
png,1983,52.888
png,1984,53.229
png,1985,53.548
png,1986,53.855
png,1987,54.158
png,1988,54.463
png,1989,54.774
png,1990,55.093
png,1991,55.416
png,1992,55.738
png,1993,56.052
png,1994,56.356
png,1995,56.648
png,1996,56.925
png,1997,57.188
png,1998,57.439
png,1999,57.683
png,2000,57.923
png,2001,58.166
png,2002,58.417
png,2003,58.678
png,2004,58.952
png,2005,59.237
png,2006,59.53
png,2007,59.825
png,2008,60.119
png,2009,60.411
png,2010,60.702
png,2011,60.997
png,2012,61.297
png,2013,61.603
png,2014,61.911
png,2015,62.215
png,2016,62.508
png,2017,62.784
png,2018,63.039
png,2019,63.271
png,2020,63.482
pol,1960,64.9
pol,1961,64.9
pol,1962,64.5
pol,1963,65.4
pol,1964,65.8
pol,1965,66.6
pol,1966,66.9
pol,1967,66.4
pol,1968,67
pol,1969,66.5
pol,1970,66.6
pol,1971,66.1
pol,1972,67.3
pol,1973,67.2
pol,1974,67.8
pol,1975,67
pol,1976,66.9
pol,1977,66.5
pol,1978,66.4
