geo,time,sh_dyn_mort
ecu,1993,46.1
ecu,1994,43.5
ecu,1995,40.8
ecu,1996,38.1
ecu,1997,35.6
ecu,1998,33.4
ecu,1999,31.3
ecu,2000,29.5
ecu,2001,28
ecu,2002,26.6
ecu,2003,25.4
ecu,2004,24.4
ecu,2005,23.5
ecu,2006,22.6
ecu,2007,21.7
ecu,2008,20.8
ecu,2009,19.9
ecu,2010,19
ecu,2011,18.1
ecu,2012,17.3
ecu,2013,16.6
ecu,2014,15.9
ecu,2015,15.4
ecu,2016,14.8
ecu,2017,14.4
ecu,2018,13.9
ecu,2019,13.4
ecu,2020,13
egy,1960,318.4
egy,1961,308.4
egy,1962,298.2
egy,1963,288.3
egy,1964,279.1
egy,1965,271
egy,1966,264.1
egy,1967,258.4
egy,1968,253.8
egy,1969,250
egy,1970,246.5
egy,1971,242.9
egy,1972,238.5
egy,1973,232.9
egy,1974,225.7
egy,1975,217.1
egy,1976,207.6
egy,1977,197.6
egy,1978,187.7
egy,1979,177.9
egy,1980,168.3
egy,1981,158.8
egy,1982,148.9
egy,1983,138.9
egy,1984,128.7
egy,1985,118.8
egy,1986,109.9
egy,1987,102.1
egy,1988,95.6
egy,1989,90.2
egy,1990,85.6
egy,1991,81.4
egy,1992,77.3
egy,1993,73.1
egy,1994,68.8
egy,1995,64.5
egy,1996,60.4
egy,1997,56.5
egy,1998,52.9
egy,1999,49.6
egy,2000,46.6
egy,2001,43.9
egy,2002,41.5
egy,2003,39.4
egy,2004,37.5
egy,2005,35.7
egy,2006,34.2
egy,2007,32.7
egy,2008,31.3
egy,2009,29.9
egy,2010,28.7
egy,2011,27.5
egy,2012,26.3
egy,2013,25.3
egy,2014,24.3
egy,2015,23.3
egy,2016,22.5
egy,2017,21.7
egy,2018,20.9
egy,2019,20.1
egy,2020,19.5
eri,1974,217.3
eri,1975,212.4
eri,1976,207.8
eri,1977,203.6
eri,1978,199.7
eri,1979,196.3
eri,1980,193.4
eri,1981,190.5
eri,1982,187.6
eri,1983,184.7
eri,1984,181.5
eri,1985,178.1
eri,1986,174.3
eri,1987,170
eri,1988,165
eri,1989,159.3
eri,1990,153
eri,1991,145.9
eri,1992,138.2
eri,1993,130.2
eri,1994,122.2
eri,1995,114.4
eri,1996,107.2
eri,1997,100.8
eri,1998,95
eri,1999,89.8
eri,2000,85.2
eri,2001,81.1
eri,2002,77.3
eri,2003,73.8
eri,2004,70.5
eri,2005,67.5
eri,2006,64.6
eri,2007,61.9
eri,2008,59.4
eri,2009,57.1
eri,2010,55.1
eri,2011,53.1
eri,2012,51.2
eri,2013,49.5
eri,2014,47.9
eri,2015,46.3
eri,2016,44.8
eri,2017,43.3
eri,2018,41.9
eri,2019,40.6
eri,2020,39.3
esp,1974,23.6
esp,1975,21.8
esp,1976,20.2
esp,1977,18.7
esp,1978,17.3
esp,1979,16
esp,1980,14.9
esp,1981,13.9
esp,1982,13
esp,1983,12.3
esp,1984,11.7
esp,1985,11.1
esp,1986,10.7
esp,1987,10.3
esp,1988,9.9
esp,1989,9.5
esp,1990,9.1
esp,1991,8.7
esp,1992,8.3
esp,1993,7.8
esp,1994,7.4
esp,1995,6.9
esp,1996,6.5
esp,1997,6.1
esp,1998,5.8
esp,1999,5.6
esp,2000,5.4
esp,2001,5.3
esp,2002,5.1
esp,2003,5
esp,2004,4.9
esp,2005,4.7
esp,2006,4.5
esp,2007,4.4
esp,2008,4.2
esp,2009,4
esp,2010,3.8
esp,2011,3.7
esp,2012,3.6
esp,2013,3.5
esp,2014,3.4
esp,2015,3.3
esp,2016,3.3
esp,2017,3.3
esp,2018,3.3
esp,2019,3.3
esp,2020,3.2
est,1980,22.5
est,1981,21.6
est,1982,20.8
est,1983,20.2
est,1984,19.5
est,1985,19
est,1986,18.6
est,1987,18.3
est,1988,18
est,1989,17.8
est,1990,17.6
est,1991,17.5
est,1992,17.3
est,1993,16.9
est,1994,16.3
est,1995,15.6
est,1996,14.7
est,1997,13.8
est,1998,12.8
est,1999,11.8
est,2000,10.9
est,2001,10.1
est,2002,9.3
est,2003,8.5
est,2004,7.8
est,2005,7.2
est,2006,6.6
est,2007,6
est,2008,5.5
est,2009,5
est,2010,4.6
est,2011,4.2
est,2012,3.9
est,2013,3.6
est,2014,3.3
est,2015,3.1
est,2016,2.8
est,2017,2.6
est,2018,2.4
est,2019,2.3
est,2020,2.1
eth,1966,249
eth,1967,248.5
eth,1968,247.9
eth,1969,247.6
eth,1970,247.1
eth,1971,246.7
eth,1972,246.3
eth,1973,246
eth,1974,245.9
eth,1975,245.6
eth,1976,245.2
eth,1977,244.7
eth,1978,243.8
eth,1979,242.4
eth,1980,240.5
eth,1981,237.8
eth,1982,234.5
eth,1983,230.6
eth,1984,226.4
eth,1985,222.1
eth,1986,217.9
eth,1987,213.9
eth,1988,210
eth,1989,205.8
eth,1990,201.3
eth,1991,196.4
eth,1992,191
eth,1993,184.9
eth,1994,178.4
eth,1995,171.7
eth,1996,165.1
eth,1997,158.7
eth,1998,152.5
eth,1999,146.5
eth,2000,140.7
eth,2001,134.6
eth,2002,128.3
eth,2003,121.8
eth,2004,115.3
eth,2005,108.9
eth,2006,102.8
eth,2007,97
eth,2008,91.6
eth,2009,86.7
eth,2010,82
eth,2011,77.7
eth,2012,73.5
eth,2013,69.6
eth,2014,65.9
eth,2015,62.4
eth,2016,59
eth,2017,55.9
eth,2018,53.2
eth,2019,50.8
eth,2020,48.7
fin,1960,26.9
fin,1961,25.2
fin,1962,23.8
fin,1963,22.5
fin,1964,21.3
fin,1965,20.2
fin,1966,19.2
fin,1967,18.4
fin,1968,17.6
fin,1969,16.8
fin,1970,16.1
fin,1971,15.4
fin,1972,14.6
fin,1973,13.9
fin,1974,13.1
fin,1975,12.3
fin,1976,11.4
fin,1977,10.6
fin,1978,9.9
fin,1979,9.2
fin,1980,8.7
fin,1981,8.2
fin,1982,7.9
fin,1983,7.6
fin,1984,7.5
fin,1985,7.3
fin,1986,7.3
fin,1987,7.2
fin,1988,7.1
fin,1989,6.9
fin,1990,6.7
fin,1991,6.4
fin,1992,6.1
fin,1993,5.8
fin,1994,5.5
fin,1995,5.2
fin,1996,4.9
fin,1997,4.7
fin,1998,4.6
fin,1999,4.4
fin,2000,4.3
fin,2001,4.2
fin,2002,4.1
fin,2003,4
fin,2004,3.9
fin,2005,3.7
fin,2006,3.6
fin,2007,3.5
fin,2008,3.3
fin,2009,3.2
fin,2010,3
fin,2011,2.9
fin,2012,2.8
fin,2013,2.7
fin,2014,2.6
fin,2015,2.5
fin,2016,2.4
fin,2017,2.4
fin,2018,2.4
fin,2019,2.3
fin,2020,2.3
fji,1960,78.6
fji,1961,75
fji,1962,71.6
fji,1963,68.5
fji,1964,65.6
fji,1965,63
fji,1966,60.8
fji,1967,59.1
fji,1968,57.9
fji,1969,57.1
fji,1970,56.5
fji,1971,56.2
fji,1972,55.9
fji,1973,55.5
fji,1974,54.9
fji,1975,54
fji,1976,52.6
fji,1977,50.9
fji,1978,49
fji,1979,46.8
fji,1980,44.6
fji,1981,42.5
fji,1982,40.4
fji,1983,38.5
fji,1984,36.8
fji,1985,35.3
fji,1986,33.9
fji,1987,32.6
fji,1988,31.3
fji,1989,30.1
fji,1990,29
fji,1991,27.9
fji,1992,26.9
fji,1993,26
fji,1994,25.2
fji,1995,24.5
fji,1996,23.8
fji,1997,23.3
fji,1998,22.9
fji,1999,22.6
fji,2000,22.4
fji,2001,22.3
fji,2002,22.4
fji,2003,22.5
fji,2004,22.8
fji,2005,23.1
fji,2006,23.4
fji,2007,23.7
fji,2008,23.8
fji,2009,23.7
fji,2010,23.6
fji,2011,23.6
fji,2012,23.5
fji,2013,23.7
fji,2014,23.9
fji,2015,24.4
fji,2016,24.9
fji,2017,25.5
fji,2018,26.2
fji,2019,26.9
fji,2020,27.4
fra,1960,28.5
fra,1961,27
fra,1962,25.7
fra,1963,24.5
fra,1964,23.4
fra,1965,22.3
fra,1966,21.4
fra,1967,20.6
fra,1968,19.9
fra,1969,19.1
fra,1970,18.2
fra,1971,17.4
fra,1972,16.6
fra,1973,15.9
fra,1974,15.4
fra,1975,15
fra,1976,14.5
fra,1977,13.9
fra,1978,13.4
fra,1979,12.8
fra,1980,12.4
fra,1981,11.9
fra,1982,11.5
fra,1983,11.1
fra,1984,10.7
fra,1985,10.4
fra,1986,10.1
fra,1987,9.8
fra,1988,9.6
fra,1989,9.3
fra,1990,9
fra,1991,8.6
fra,1992,8.1
fra,1993,7.6
fra,1994,7
fra,1995,6.5
fra,1996,6.1
fra,1997,5.8
fra,1998,5.6
fra,1999,5.5
fra,2000,5.4
fra,2001,5.3
fra,2002,5.1
fra,2003,4.9
fra,2004,4.8
fra,2005,4.6
fra,2006,4.5
fra,2007,4.4
fra,2008,4.4
fra,2009,4.3
fra,2010,4.2
fra,2011,4.2
fra,2012,4.1
fra,2013,4.1
fra,2014,4.1
fra,2015,4.2
fra,2016,4.2
fra,2017,4.3
fra,2018,4.3
fra,2019,4.3
fra,2020,4.4
fsm,1960,125.4
fsm,1961,120.3
fsm,1962,115.3
fsm,1963,110.6
fsm,1964,106
fsm,1965,101.6
fsm,1966,97.4
fsm,1967,93.3
fsm,1968,89.6
fsm,1969,85.9
fsm,1970,82.6
fsm,1971,79.5
fsm,1972,76.6
fsm,1973,74
fsm,1974,71.5
fsm,1975,69.2
fsm,1976,67.1
fsm,1977,65.3
fsm,1978,63.7
fsm,1979,62.3
fsm,1980,61.2
fsm,1981,60.3
fsm,1982,59.5
fsm,1983,58.8
fsm,1984,57.8
fsm,1985,56.7
fsm,1986,55.4
fsm,1987,53.8
fsm,1988,52.1
fsm,1989,50.5
fsm,1990,49.1
fsm,1991,47.8
fsm,1992,46.8
fsm,1993,45.8
fsm,1994,44.9
fsm,1995,43.9
fsm,1996,42.8
fsm,1997,41.6
fsm,1998,40.3
fsm,1999,39
fsm,2000,37.8
fsm,2001,36.7
fsm,2002,35.9
fsm,2003,35.2
fsm,2004,34.8
fsm,2005,34.7
fsm,2006,34.6
fsm,2007,34.5
fsm,2008,34.2
fsm,2009,33.7
fsm,2010,33.1
fsm,2011,32.3
fsm,2012,31.6
fsm,2013,30.7
fsm,2014,29.9
fsm,2015,28.9
fsm,2016,28
fsm,2017,27
fsm,2018,26.2
fsm,2019,25.4
fsm,2020,24.7
gab,1960,222.4
gab,1961,215.6
gab,1962,209.1
gab,1963,202.7
gab,1964,196.7
gab,1965,190.8
gab,1966,185
gab,1967,179.3
gab,1968,174
gab,1969,168.6
gab,1970,163.5
gab,1971,158.5
gab,1972,153.6
gab,1973,148.8
gab,1974,144.2
gab,1975,139.7
gab,1976,135.4
gab,1977,131.1
gab,1978,127
gab,1979,123.1
gab,1980,119.3
gab,1981,115.6
gab,1982,112
gab,1983,108.7
gab,1984,105.7
gab,1985,102.8
gab,1986,100.2
gab,1987,97.9
gab,1988,95.8
gab,1989,94.1
gab,1990,92.5
gab,1991,91.2
gab,1992,90.1
gab,1993,89.2
gab,1994,88.4
gab,1995,87.7
gab,1996,87.1
gab,1997,86.3
gab,1998,85.4
gab,1999,84.3
gab,2000,82.9
gab,2001,81.4
gab,2002,79.6
gab,2003,77.8
gab,2004,75.8
gab,2005,73.6
gab,2006,71.6
gab,2007,69.2
gab,2008,66.7
gab,2009,64.2
gab,2010,61.7
gab,2011,59.3
gab,2012,57.1
gab,2013,54.9
gab,2014,52.8
gab,2015,50.3
gab,2016,47.4
gab,2017,45.5
gab,2018,44.1
gab,2019,43
gab,2020,41.7
gbr,1960,26.6
gbr,1961,26.1
gbr,1962,25.6
gbr,1963,24.9
gbr,1964,24.2
gbr,1965,23.4
gbr,1966,22.8
gbr,1967,22.2
gbr,1968,21.8
gbr,1969,21.4
gbr,1970,21
gbr,1971,20.6
gbr,1972,20
gbr,1973,19.4
gbr,1974,18.7
gbr,1975,18
gbr,1976,17.2
gbr,1977,16.4
gbr,1978,15.7
gbr,1979,14.9
gbr,1980,14.1
gbr,1981,13.4
gbr,1982,12.7
gbr,1983,12.2
gbr,1984,11.7
gbr,1985,11.4
gbr,1986,11.1
gbr,1987,10.8
gbr,1988,10.4
gbr,1989,9.9
gbr,1990,9.3
gbr,1991,8.7
gbr,1992,8.2
gbr,1993,7.7
gbr,1994,7.4
gbr,1995,7.2
gbr,1996,7
gbr,1997,6.9
gbr,1998,6.8
gbr,1999,6.7
gbr,2000,6.5
gbr,2001,6.4
gbr,2002,6.3
gbr,2003,6.2
gbr,2004,6.1
gbr,2005,6
gbr,2006,5.9
gbr,2007,5.8
gbr,2008,5.6
gbr,2009,5.4
gbr,2010,5.2
gbr,2011,5
gbr,2012,4.8
gbr,2013,4.7
gbr,2014,4.5
gbr,2015,4.5
gbr,2016,4.4
gbr,2017,4.4
gbr,2018,4.3
gbr,2019,4.3
gbr,2020,4.2
geo,1975,71.5
geo,1976,68.9
geo,1977,66.3
geo,1978,63.8
geo,1979,61.5
geo,1980,59.3
geo,1981,57.2
geo,1982,55.2
geo,1983,53.4
geo,1984,51.9
geo,1985,50.6
geo,1986,49.7
geo,1987,49
geo,1988,48.5
geo,1989,48.2
geo,1990,47.9
geo,1991,47.5
geo,1992,47.1
geo,1993,46.6
geo,1994,46
geo,1995,45.1
geo,1996,44
geo,1997,42.5
geo,1998,40.8
geo,1999,38.8
geo,2000,36.6
geo,2001,34.1
geo,2002,31.5
geo,2003,28.8
geo,2004,26.2
geo,2005,23.6
geo,2006,21.3
geo,2007,19.1
geo,2008,17.2
geo,2009,15.6
geo,2010,14.2
geo,2011,13
geo,2012,12.1
geo,2013,11.4
geo,2014,10.9
geo,2015,10.5
geo,2016,10.2
geo,2017,9.9
geo,2018,9.7
geo,2019,9.5
geo,2020,9.3
gha,1960,208.2
gha,1961,206.2
gha,1962,204.6
gha,1963,203.4
gha,1964,202.7
gha,1965,202.3
gha,1966,202.3
gha,1967,202.7
gha,1968,203
gha,1969,203
gha,1970,202.5
gha,1971,201.4
gha,1972,199.2
gha,1973,196
gha,1974,191.7
gha,1975,186.8
gha,1976,181.5
gha,1977,176.6
gha,1978,172.5
gha,1979,169.4
gha,1980,167.2
gha,1981,165.6
gha,1982,164
gha,1983,162
gha,1984,158.9
gha,1985,154.9
gha,1986,149.9
gha,1987,144.2
gha,1988,138.3
gha,1989,132.5
gha,1990,127.4
gha,1991,123.2
gha,1992,119.9
gha,1993,117.6
gha,1994,115.7
gha,1995,114.2
gha,1996,112.4
gha,1997,110.1
gha,1998,107.2
gha,1999,103.7
gha,2000,99.7
gha,2001,95.7
gha,2002,91.9
gha,2003,88.5
gha,2004,85.6
gha,2005,83
gha,2006,80.6
gha,2007,78
gha,2008,75.3
gha,2009,72.3
gha,2010,69.1
gha,2011,65.9
gha,2012,62.7
gha,2013,59.8
gha,2014,57.1
gha,2015,54.6
gha,2016,52.2
gha,2017,50.1
gha,2018,48.1
gha,2019,46.4
gha,2020,44.7
gin,1960,348
gin,1961,345.6
gin,1962,343.3
gin,1963,340.6
gin,1964,338.1
gin,1965,335.3
gin,1966,332.5
gin,1967,329.6
gin,1968,326.8
gin,1969,323.7
gin,1970,320.7
gin,1971,317.4
gin,1972,314.1
gin,1973,310.9
gin,1974,307.1
gin,1975,303.2
gin,1976,299
gin,1977,294.4
gin,1978,289.7
gin,1979,284.9
gin,1980,280
gin,1981,275.1
gin,1982,270.4
gin,1983,265.8
gin,1984,261
gin,1985,256.4
gin,1986,251.7
gin,1987,247.1
gin,1988,242.4
gin,1989,237.3
gin,1990,231.8
gin,1991,225.9
gin,1992,219.5
gin,1993,212.9
gin,1994,206
gin,1995,199
gin,1996,192
gin,1997,185.2
gin,1998,178.2
gin,1999,171.2
gin,2000,164.2
gin,2001,157.4
gin,2002,150.9
gin,2003,144.9
gin,2004,139.5
gin,2005,134.7
gin,2006,130.4
gin,2007,126.6
gin,2008,123.3
gin,2009,120.3
gin,2010,117.7
gin,2011,115.3
gin,2012,113
gin,2013,110.7
gin,2014,109.2
gin,2015,107.3
gin,2016,104.6
gin,2017,102.6
gin,2018,100.4
gin,2019,98
gin,2020,95.6
gmb,1960,360.1
gmb,1961,353.1
gmb,1962,346.6
gmb,1963,339.9
gmb,1964,333.4
gmb,1965,326.8
gmb,1966,320.5
gmb,1967,314.1
gmb,1968,307.5
gmb,1969,301.4
gmb,1970,295.1
gmb,1971,288.7
gmb,1972,282
gmb,1973,275.4
gmb,1974,268.7
gmb,1975,261.9
gmb,1976,255.1
gmb,1977,248.6
gmb,1978,242.4
gmb,1979,236.1
gmb,1980,229.7
gmb,1981,223.5
gmb,1982,217
gmb,1983,210.3
gmb,1984,203.8
gmb,1985,197.1
gmb,1986,190.7
gmb,1987,184.2
gmb,1988,178
gmb,1989,172.1
gmb,1990,166.3
gmb,1991,160.7
gmb,1992,155.1
gmb,1993,149.6
gmb,1994,144
gmb,1995,138.5
gmb,1996,133.2
gmb,1997,128.1
gmb,1998,123
gmb,1999,118.1
gmb,2000,113.4
gmb,2001,108.7
gmb,2002,104.2
gmb,2003,99.8
gmb,2004,95.6
gmb,2005,91.5
gmb,2006,87.6
gmb,2007,83.8
gmb,2008,80.3
gmb,2009,76.8
gmb,2010,73.6
gmb,2011,70.6
gmb,2012,67.7
gmb,2013,65
gmb,2014,62.4
gmb,2015,59.8
gmb,2016,57.4
gmb,2017,55.1
gmb,2018,53.1
gmb,2019,51.2
gmb,2020,49.4
gnb,1985,244
gnb,1986,239.3
gnb,1987,234.9
gnb,1988,230.7
gnb,1989,226.5
gnb,1990,222.3
gnb,1991,217.9
gnb,1992,213.4
gnb,1993,208.9
gnb,1994,204.1
gnb,1995,199.1
gnb,1996,194.1
gnb,1997,189.1
gnb,1998,184.1
gnb,1999,179
gnb,2000,173.8
gnb,2001,168.4
gnb,2002,162.8
gnb,2003,156.8
gnb,2004,150.7
gnb,2005,144.5
gnb,2006,138.3
gnb,2007,132.2
gnb,2008,126.1
gnb,2009,120.2
gnb,2010,114.5
gnb,2011,109.1
gnb,2012,104.2
gnb,2013,99.7
gnb,2014,95.7
gnb,2015,92.1
gnb,2016,88.7
gnb,2017,85.5
gnb,2018,82.5
gnb,2019,79.6
gnb,2020,76.8
gnq,1982,200.4
gnq,1983,196.4
gnq,1984,192.3
gnq,1985,188.6
gnq,1986,185.6
gnq,1987,183.2
gnq,1988,181.3
gnq,1989,179.6
gnq,1990,178
gnq,1991,176.5
gnq,1992,175.2
gnq,1993,173.9
gnq,1994,172.5
gnq,1995,170.9
gnq,1996,168.9
gnq,1997,166.4
gnq,1998,163.4
gnq,1999,159.7
gnq,2000,155.7
gnq,2001,151.4
gnq,2002,147.1
gnq,2003,142.8
gnq,2004,138.2
gnq,2005,133.5
gnq,2006,129
gnq,2007,124.4
gnq,2008,119.7
gnq,2009,115.3
gnq,2010,111.2
gnq,2011,107.4
gnq,2012,103.6
gnq,2013,100.2
gnq,2014,96.8
gnq,2015,93.2
gnq,2016,90
gnq,2017,86.9
gnq,2018,83.9
gnq,2019,81.2
gnq,2020,78.5
grc,1960,45.8
grc,1961,45.1
grc,1962,44.1
grc,1963,42.6
grc,1964,40.9
grc,1965,39.4
grc,1966,38.5
grc,1967,37.7
grc,1968,36.1
grc,1969,33.5
grc,1970,30.9
grc,1971,29.1
grc,1972,28.2
grc,1973,27.6
grc,1974,27.1
grc,1975,26.4
grc,1976,25.3
grc,1977,23.8
grc,1978,22.3
grc,1979,20.9
grc,1980,19.5
grc,1981,18.2
grc,1982,17.1
grc,1983,16.1
grc,1984,15.4
grc,1985,14.7
grc,1986,13.8
grc,1987,12.8
grc,1988,11.8
grc,1989,11.1
grc,1990,10.4
grc,1991,9.9
grc,1992,9.4
grc,1993,9.1
grc,1994,8.8
grc,1995,8.5
grc,1996,8.1
grc,1997,7.7
grc,1998,7.3
grc,1999,6.9
grc,2000,6.4
grc,2001,6
grc,2002,5.6
grc,2003,5.2
grc,2004,4.9
grc,2005,4.6
grc,2006,4.3
grc,2007,4.1
grc,2008,4
grc,2009,3.9
grc,2010,3.9
grc,2011,4
grc,2012,4
grc,2013,4.1
grc,2014,4.3
grc,2015,4.4
grc,2016,4.4
grc,2017,4.3
grc,2018,4.2
grc,2019,4.2
grc,2020,4.1
grd,1960,101.6
grd,1961,93.5
grd,1962,85.7
grd,1963,78.5
grd,1964,72.6
grd,1965,67.8
grd,1966,64.2
grd,1967,61.6
grd,1968,59.5
grd,1969,57.7
grd,1970,56.1
grd,1971,54.5
grd,1972,52.9
grd,1973,51.2
grd,1974,49.5
grd,1975,47.7
grd,1976,45.9
grd,1977,44
grd,1978,42
grd,1979,40
grd,1980,38
grd,1981,36
grd,1982,34.1
grd,1983,32.3
grd,1984,30.6
grd,1985,29
grd,1986,27.5
grd,1987,26.1
grd,1988,24.8
grd,1989,23.6
grd,1990,22.4
grd,1991,21.2
grd,1992,20.2
grd,1993,19.2
grd,1994,18.4
grd,1995,17.6
grd,1996,17
grd,1997,16.5
grd,1998,16.1
grd,1999,15.8
grd,2000,15.5
grd,2001,15.2
grd,2002,15
grd,2003,14.8
grd,2004,14.7
grd,2005,14.6
grd,2006,14.6
grd,2007,14.6
grd,2008,14.7
grd,2009,14.9
grd,2010,15.1
grd,2011,15.3
grd,2012,15.5
grd,2013,15.8
grd,2014,16
grd,2015,16.2
grd,2016,16.4
grd,2017,16.6
grd,2018,16.6
grd,2019,16.5
grd,2020,16.4
gtm,1960,221.2
gtm,1961,215.9
gtm,1962,210.8
gtm,1963,205.9
gtm,1964,200.9
gtm,1965,195.9
gtm,1966,190.9
gtm,1967,185.8
gtm,1968,180.9
gtm,1969,175.8
gtm,1970,170.8
gtm,1971,165.7
gtm,1972,160.6
gtm,1973,155.6
gtm,1974,150.6
gtm,1975,145.7
gtm,1976,161.8
gtm,1977,136.1
gtm,1978,131.3
gtm,1979,126.6
gtm,1980,122.1
gtm,1981,117.5
gtm,1982,134.7
gtm,1983,108.7
gtm,1984,104.4
gtm,1985,100.1
gtm,1986,95.9
gtm,1987,91.9
gtm,1988,87.9
gtm,1989,84.1
gtm,1990,80.4
gtm,1991,76.9
gtm,1992,73.4
gtm,1993,70.2
gtm,1994,67.2
gtm,1995,64.3
gtm,1996,61.6
gtm,1997,59
gtm,1998,56.6
gtm,1999,54.3
gtm,2000,52.1
gtm,2001,50.1
gtm,2002,48.1
gtm,2003,46.2
gtm,2004,44.4
gtm,2005,42.7
gtm,2006,41
gtm,2007,39.4
gtm,2008,37.8
gtm,2009,36.3
gtm,2010,34.8
gtm,2011,33.4
gtm,2012,32
gtm,2013,30.7
gtm,2014,29.5
gtm,2015,28.3
gtm,2016,27.3
gtm,2017,26.4
gtm,2018,25.4
gtm,2019,24.5
gtm,2020,23.6
guy,1960,92
guy,1961,88.2
guy,1962,84.9
guy,1963,82.1
guy,1964,80
guy,1965,78.2
guy,1966,76.7
guy,1967,75.6
guy,1968,74.8
guy,1969,74.2
guy,1970,73.8
guy,1971,73.5
guy,1972,73.3
guy,1973,73
guy,1974,72.8
guy,1975,72.5
guy,1976,72.1
guy,1977,71.7
guy,1978,71.2
guy,1979,70.6
guy,1980,70
guy,1981,69.3
guy,1982,68.6
guy,1983,67.9
guy,1984,67.2
guy,1985,66.4
guy,1986,65.5
guy,1987,64.5
guy,1988,63.3
guy,1989,62
guy,1990,60.6
guy,1991,59
guy,1992,57.4
guy,1993,55.8
guy,1994,54.2
guy,1995,52.8
guy,1996,51.4
guy,1997,50.1
guy,1998,48.9
guy,1999,47.6
guy,2000,46.4
guy,2001,45.2
guy,2002,44.2
guy,2003,43.2
guy,2004,42.2
guy,2005,41.4
guy,2006,40.5
guy,2007,39.7
guy,2008,39
guy,2009,38.2
guy,2010,37.4
guy,2011,36.7
guy,2012,35.9
guy,2013,35
guy,2014,34.1
guy,2015,33.1
guy,2016,32.1
guy,2017,31.2
guy,2018,30.2
guy,2019,29.3
guy,2020,28.4
hnd,1960,208.4
hnd,1961,201.6
hnd,1962,194.9
hnd,1963,188.5
hnd,1964,182
hnd,1965,175.8
hnd,1966,169.7
hnd,1967,163.7
hnd,1968,157.7
hnd,1969,151.8
hnd,1970,146.1
hnd,1971,140.4
hnd,1972,134.9
hnd,1973,129.4
hnd,1974,148.7
hnd,1975,118.9
hnd,1976,113.9
hnd,1977,108.9
hnd,1978,104
hnd,1979,99.4
hnd,1980,94.8
hnd,1981,90.4
hnd,1982,86.1
hnd,1983,82
hnd,1984,78.1
hnd,1985,74.3
hnd,1986,70.7
hnd,1987,67.3
hnd,1988,64.1
hnd,1989,61
hnd,1990,58.2
hnd,1991,55.5
hnd,1992,53
hnd,1993,50.6
hnd,1994,48.4
hnd,1995,46.3
hnd,1996,44.3
hnd,1997,42.4
hnd,1998,63.7
hnd,1999,38.7
hnd,2000,37
hnd,2001,35.3
hnd,2002,33.7
hnd,2003,32.1
hnd,2004,30.6
hnd,2005,29.2
hnd,2006,27.9
hnd,2007,26.7
hnd,2008,25.5
hnd,2009,24.4
hnd,2010,23.3
hnd,2011,22.4
hnd,2012,21.5
hnd,2013,20.7
hnd,2014,20
hnd,2015,19.2
hnd,2016,18.6
hnd,2017,18
hnd,2018,17.4
hnd,2019,16.8
hnd,2020,16.2
hrv,1981,23.6
hrv,1982,22.2
hrv,1983,20.8
hrv,1984,19.5
hrv,1985,18.2
hrv,1986,17
hrv,1987,15.8
hrv,1988,14.7
hrv,1989,13.7
hrv,1990,12.9
hrv,1991,14
hrv,1992,11.5
hrv,1993,10.9
hrv,1994,10.4
hrv,1995,10
hrv,1996,9.6
hrv,1997,9.3
hrv,1998,8.9
hrv,1999,8.6
hrv,2000,8.3
hrv,2001,8
hrv,2002,7.7
hrv,2003,7.3
hrv,2004,7
hrv,2005,6.7
hrv,2006,6.4
hrv,2007,6.2
hrv,2008,5.9
hrv,2009,5.7
hrv,2010,5.5
hrv,2011,5.3
hrv,2012,5.2
hrv,2013,5.1
hrv,2014,5
hrv,2015,4.9
hrv,2016,4.8
hrv,2017,4.8
hrv,2018,4.7
hrv,2019,4.6
hrv,2020,4.6
hti,1960,289.9
hti,1961,285.3
hti,1962,280.9
hti,1963,276.5
hti,1964,272.1
hti,1965,267.8
hti,1966,263.1
hti,1967,258.3
hti,1968,253.5
hti,1969,248.6
hti,1970,243.6
hti,1971,238.4
hti,1972,233.3
hti,1973,227.9
hti,1974,222.4
hti,1975,216.9
hti,1976,211.5
hti,1977,206.1
hti,1978,200.9
hti,1979,195.8
hti,1980,190.7
hti,1981,185.7
hti,1982,180.8
hti,1983,176
hti,1984,171.2
hti,1985,166.7
hti,1986,162.1
hti,1987,157.8
hti,1988,153.5
hti,1989,149.3
hti,1990,145.2
hti,1991,141
hti,1992,136.9
hti,1993,132.6
hti,1994,128.4
hti,1995,124.1
hti,1996,119.9
hti,1997,115.6
hti,1998,111.5
hti,1999,107.6
hti,2000,103.9
hti,2001,100.5
hti,2002,97.3
hti,2003,94.4
hti,2004,91.8
hti,2005,89.4
hti,2006,87.2
hti,2007,85.2
hti,2008,83.2
hti,2009,81.2
hti,2010,203.6
hti,2011,77.4
hti,2012,75.6
hti,2013,73.7
hti,2014,71.9
hti,2015,69.9
hti,2016,67.9
hti,2017,66
hti,2018,64.1
hti,2019,62.2
hti,2020,60.5
hun,1960,54.1
hun,1961,51.1
hun,1962,49.1
hun,1963,47.6
hun,1964,46.2
hun,1965,44.6
hun,1966,43.2
hun,1967,42
hun,1968,40.9
hun,1969,39.8
hun,1970,38.6
hun,1971,38
hun,1972,38.3
hun,1973,38.7
hun,1974,37.9
hun,1975,35.4
hun,1976,32.2
hun,1977,29.4
hun,1978,27
hun,1979,25.1
hun,1980,23.6
hun,1981,22.5
hun,1982,22.1
hun,1983,21.9
hun,1984,21.9
hun,1985,21.6
hun,1986,20.9
hun,1987,19.7
