geo,time,ny_adj_dco2_gn_zs
jam,2008,2.0393
jam,2009,1.83201
jam,2010,1.60666
jam,2011,1.65423
jam,2012,1.56714
jam,2013,1.85635
jam,2014,1.80491
jam,2015,1.91514
jam,2016,2.19167
jam,2017,2.122
jam,2018,2.11719
jam,2019,2.05493
jor,1970,0.62595
jor,1971,0.67937
jor,1972,0.72641
jor,1973,0.74735
jor,1974,0.66257
jor,1975,0.72195
jor,1976,0.75561
jor,1977,0.71152
jor,1978,0.72225
jor,1979,0.66282
jor,1980,0.77168
jor,1981,0.94547
jor,1982,1.03191
jor,1983,1.23321
jor,1984,1.50021
jor,1985,1.61824
jor,1986,1.43933
jor,1987,1.50195
jor,1988,1.6777
jor,1989,2.62032
jor,1990,3.2672
jor,1991,3.2259
jor,1992,3.31136
jor,1993,3.2047
jor,1994,3.3716
jor,1995,3.21425
jor,1996,3.40822
jor,1997,3.39268
jor,1998,3.20308
jor,1999,3.2366
jor,2000,3.36322
jor,2001,3.39771
jor,2002,3.52564
jor,2003,3.5507
jor,2004,3.62858
jor,2005,3.78551
jor,2006,3.33298
jor,2007,3.2018
jor,2008,2.47911
jor,2009,2.42528
jor,2010,2.24637
jor,2011,2.207
jor,2012,2.4296
jor,2013,2.31698
jor,2014,2.45438
jor,2015,2.38745
jor,2016,2.27801
jor,2017,2.31502
jor,2018,2.37019
jor,2019,2.40511
jpn,1970,0.95725
jpn,1971,0.94374
jpn,1972,0.81222
jpn,1973,0.69183
jpn,1974,0.69647
jpn,1975,0.6783
jpn,1976,0.68091
jpn,1977,0.61757
jpn,1978,0.46239
jpn,1979,0.5209
jpn,1980,0.5499
jpn,1981,0.54937
jpn,1982,0.6181
jpn,1983,0.58808
jpn,1984,0.62754
jpn,1985,0.6034
jpn,1986,0.42459
jpn,1987,0.3608
jpn,1988,0.34419
jpn,1989,0.38045
jpn,1990,0.41899
jpn,1991,0.38984
jpn,1992,0.3819
jpn,1993,0.34601
jpn,1994,0.34731
jpn,1995,0.32903
jpn,1996,0.39233
jpn,1997,0.44506
jpn,1998,0.48636
jpn,1999,0.46039
jpn,2000,0.4564
jpn,2001,0.53332
jpn,2002,0.58905
jpn,2003,0.57618
jpn,2004,0.56658
jpn,2005,0.59326
jpn,2006,0.64994
jpn,2007,0.6917
jpn,2008,0.62787
jpn,2009,0.56915
jpn,2010,0.57227
jpn,2011,0.56048
jpn,2012,0.59951
jpn,2013,0.75455
jpn,2014,0.80889
jpn,2015,0.88732
jpn,2016,0.80153
jpn,2017,0.85369
jpn,2018,0.87155
jpn,2019,0.88369
kaz,1993,13.06349
kaz,1994,13.84643
kaz,1995,12.78389
kaz,1996,10.82187
kaz,1997,9.80672
kaz,1998,9.98312
kaz,1999,12.67843
kaz,2000,12.78294
kaz,2001,12.147
kaz,2002,11.39389
kaz,2003,10.21064
kaz,2004,9.43213
kaz,2005,7.98965
kaz,2006,6.58005
kaz,2007,6.21753
kaz,2008,5.46745
kaz,2009,5.7227
kaz,2010,5.51484
kaz,2011,4.68245
kaz,2012,4.19499
kaz,2013,4.01602
kaz,2014,4.20646
kaz,2015,4.87164
kaz,2016,7.17042
kaz,2017,6.27229
kaz,2018,6.25947
kaz,2019,6.53196
ken,1970,0.51595
ken,1971,0.59696
ken,1972,0.566
ken,1973,0.53381
ken,1974,0.62783
ken,1975,0.63953
ken,1976,0.60722
ken,1977,0.55602
ken,1978,0.54304
ken,1979,0.4844
ken,1980,0.56678
ken,1981,0.70875
ken,1982,0.59478
ken,1983,0.66964
ken,1984,0.63566
ken,1985,0.59125
ken,1986,0.57646
ken,1987,0.68339
ken,1988,0.64117
ken,1989,0.73801
ken,1990,0.86002
ken,1991,0.79733
ken,1992,0.94519
ken,1993,1.65116
ken,1994,1.4152
ken,1995,1.32364
ken,1996,1.25653
ken,1997,1.05745
ken,1998,1.23068
ken,1999,1.41999
ken,2000,1.53807
ken,2001,1.41578
ken,2002,1.23266
ken,2003,0.96182
ken,2004,1.05305
ken,2005,1.06206
ken,2006,0.90989
ken,2007,0.79416
ken,2008,0.76502
ken,2009,0.92213
ken,2010,0.87216
ken,2011,0.9558
ken,2012,0.77588
ken,2013,0.79052
ken,2014,0.80169
ken,2015,0.93621
ken,2016,0.9432
ken,2017,0.91334
ken,2018,0.92053
ken,2019,0.93946
kgz,1992,6.43927
kgz,1993,5.91946
kgz,1994,5.48296
kgz,1995,4.27442
kgz,1996,5.06511
kgz,1997,5.46514
kgz,1998,6.49484
kgz,1999,7.03169
kgz,2000,6.671
kgz,2001,5.13959
kgz,2002,6.44533
kgz,2003,6.13598
kgz,2004,6.13529
kgz,2005,5.4823
kgz,2006,4.83191
kgz,2007,4.54356
kgz,2008,4.16244
kgz,2009,4.15608
kgz,2010,4.05946
kgz,2011,4.11886
kgz,2012,4.88615
kgz,2013,4.60249
kgz,2014,4.83601
kgz,2015,5.65763
kgz,2016,5.44163
kgz,2017,5.3153
kgz,2018,5.36273
kgz,2019,6.07006
khm,1970,0.43218
khm,1971,0.07308
khm,1972,0.07038
khm,1973,0.05971
khm,1974,0.04543
khm,1995,0.70109
khm,1996,0.75382
khm,1997,0.74923
khm,1998,1.089
khm,1999,0.98638
khm,2000,1.04024
khm,2001,1.13596
khm,2002,1.08711
khm,2003,1.11458
khm,2004,1.05371
khm,2005,1.0755
khm,2006,1.05562
khm,2007,1.07262
khm,2008,1.05251
khm,2009,1.29802
khm,2010,1.36527
khm,2011,1.27206
khm,2012,1.27261
khm,2013,1.2415
khm,2014,1.42042
khm,2015,1.77068
khm,2016,1.89639
khm,2017,1.99163
khm,2018,2.12327
khm,2019,2.21932
kir,1978,0.22797
kir,1979,0.30576
kir,1980,0.49372
kir,1981,0.54836
kir,1982,0.44873
kir,1983,0.4023
kir,1984,0.50912
kir,1985,0.65901
kir,1986,0.56846
kir,1987,0.60369
kir,1988,0.51593
kir,1989,0.55353
kir,1990,0.55222
kir,1991,0.37047
kir,1992,0.44487
kir,1993,0.56605
kir,1994,0.50951
kir,1995,0.49078
kir,1996,0.50317
kir,1997,0.43392
kir,1998,0.43874
kir,1999,0.46589
kir,2000,0.56055
kir,2001,0.52153
kir,2002,0.70275
kir,2003,0.67784
kir,2004,0.70306
kir,2005,0.85721
kir,2006,1.04517
kir,2007,0.79655
kir,2008,0.86113
kir,2009,0.83075
kir,2010,0.73273
kir,2011,0.6483
kir,2012,0.55362
kir,2013,0.5448
kir,2014,0.58394
kir,2015,0.61532
kir,2016,0.74558
kir,2017,0.6802
kir,2018,0.70279
kir,2019,0.69795
kna,1977,0.4047
kna,1978,0.35774
kna,1979,0.3682
kna,1980,0.49201
kna,1981,0.49668
kna,1982,0.59645
kna,1983,0.48535
kna,1984,0.45828
kna,1985,0.43493
kna,1986,0.44095
kna,1987,0.38274
kna,1988,0.42104
kna,1989,0.41133
kna,1990,0.60569
kna,1991,0.63806
kna,1992,0.63686
kna,1993,0.63303
kna,1994,0.62818
kna,1995,0.64868
kna,1996,0.66018
kna,1997,0.66703
kna,1998,0.71934
kna,1999,0.75789
kna,2000,0.81768
kna,2001,0.80533
kna,2002,0.90077
kna,2003,0.97537
kna,2004,1.00147
kna,2005,0.89848
kna,2006,0.80652
kna,2007,0.84456
kna,2008,0.80822
kna,2009,0.86472
kna,2010,0.85933
kna,2011,0.87359
kna,2012,0.87984
kna,2013,0.87596
kna,2014,0.91572
kna,2015,0.95057
kna,2016,0.93819
kna,2017,0.91672
kna,2018,0.96607
kna,2019,0.98706
kor,1970,1.55115
kor,1971,1.66867
kor,1972,1.67959
kor,1973,1.71989
kor,1974,1.40557
kor,1975,1.5411
kor,1976,1.37595
kor,1977,1.3147
kor,1978,1.13528
kor,1979,1.1517
kor,1980,1.34063
kor,1981,1.4005
kor,1982,1.43077
kor,1983,1.4452
kor,1984,1.50235
kor,1985,1.67294
kor,1986,1.54718
kor,1987,1.339
kor,1988,1.20513
kor,1989,1.09453
kor,1990,1.05729
kor,1991,1.01423
kor,1992,1.07281
kor,1993,1.15146
kor,1994,1.08964
kor,1995,1.01511
kor,1996,1.05726
kor,1997,1.25661
kor,1998,1.65101
kor,1999,1.4434
kor,2000,1.45189
kor,2001,1.60564
kor,2002,1.50144
kor,2003,1.39723
kor,2004,1.34222
kor,2005,1.15864
kor,2006,1.09698
kor,2007,1.08909
kor,2008,1.29795
kor,2009,1.49018
kor,2010,1.41211
kor,2011,1.39299
kor,2012,1.40395
kor,2013,1.38782
kor,2014,1.32475
kor,2015,1.41245
kor,2016,1.47978
kor,2017,1.45644
kor,2018,1.46597
kor,2019,1.61232
kos,2008,3.36909
kos,2009,3.94045
kos,2010,4.05994
kos,2011,3.63727
kos,2012,3.6829
kos,2013,3.60555
kos,2014,3.23692
kos,2015,4.46598
kos,2016,4.72339
kwt,1970,2.77767
kwt,1971,2.46055
kwt,1972,2.49842
kwt,1973,1.86199
kwt,1974,0.58446
kwt,1975,0.51974
kwt,1976,0.55399
kwt,1977,0.51632
kwt,1978,0.60518
kwt,1979,0.36583
kwt,1980,0.47469
kwt,1981,0.55691
kwt,1982,0.60029
kwt,1983,0.69397
kwt,1984,0.93571
kwt,1985,1.03811
kwt,1986,1.33535
kwt,1987,1.14378
kwt,1988,1.26627
kwt,1989,1.25275
kwt,1990,1.7552
kwt,1991,1.16549
kwt,1992,1.58634
kwt,1993,2.48591
kwt,1994,2.89436
kwt,1995,2.61252
kwt,1996,2.17926
kwt,1997,2.48171
kwt,1998,2.78324
kwt,1999,2.72217
kwt,2000,2.24077
kwt,2001,2.80853
kwt,2002,2.82726
kwt,2003,2.45358
kwt,2004,2.13418
kwt,2005,1.85295
kwt,2006,1.57461
kwt,2007,1.52128
kwt,2008,1.40092
kwt,2009,2.13432
kwt,2010,2.04908
kwt,2011,1.58462
kwt,2012,1.71202
kwt,2013,1.63448
kwt,2014,1.66868
kwt,2015,2.54074
kwt,2016,2.901
kwt,2017,2.52536
kwt,2018,2.35882
lao,1984,0.09194
lao,1985,0.08064
lao,1986,0.11404
lao,1987,0.1987
lao,1988,0.38183
lao,1989,0.36967
lao,1990,0.71887
lao,1991,0.6809
lao,1992,0.70576
lao,1993,0.64299
lao,1994,0.60266
lao,1995,0.58381
lao,1996,0.6474
lao,1997,0.7766
lao,1998,1.14145
lao,1999,1.05997
lao,2000,1.08249
lao,2001,1.22222
lao,2002,1.41339
lao,2003,1.36594
lao,2004,1.26764
lao,2005,1.18714
lao,2006,1.34808
lao,2007,1.18394
lao,2008,1.12274
lao,2009,1.35532
lao,2010,1.34396
lao,2011,1.21524
lao,2012,1.16109
lao,2013,1.19648
lao,2014,1.2084
lao,2015,2.28733
lao,2016,4.21782
lao,2017,5.05851
lao,2018,5.96777
lao,2019,7.13673
lbn,1989,2.69979
lbn,1990,2.87671
lbn,1991,2.26705
lbn,1992,2.28067
lbn,1993,2.01721
lbn,1994,1.87168
lbn,1995,1.69712
lbn,1996,1.55098
lbn,1997,1.60899
lbn,1998,1.63594
lbn,1999,1.66124
lbn,2000,1.61015
lbn,2001,1.78503
lbn,2002,1.76386
lbn,2003,2.27639
lbn,2004,1.81949
lbn,2005,1.76806
lbn,2006,1.59604
lbn,2007,1.35283
lbn,2008,1.56166
lbn,2009,1.63781
lbn,2010,1.50876
lbn,2011,1.53706
lbn,2012,1.60364
lbn,2013,1.56521
lbn,2014,1.70101
lbn,2015,1.72203
lbn,2016,1.76743
lbn,2017,1.79757
lbn,2018,1.81872
lbn,2019,1.92539
lbr,2000,1.03092
lbr,2001,1.17774
lbr,2002,1.16173
lbr,2003,1.65397
lbr,2004,1.67981
lbr,2005,1.96499
lbr,2006,1.74395
lbr,2007,1.36002
lbr,2008,0.93376
lbr,2009,0.82287
lbr,2010,1.20881
lbr,2011,1.13012
lbr,2012,1.23646
lbr,2013,1.04925
lbr,2014,1.4605
lbr,2015,1.48812
lbr,2016,1.66593
lbr,2017,1.89699
lbr,2018,2.24435
lbr,2019,2.51633
lby,2002,4.6563
lby,2003,3.85021
lby,2004,3.37307
lby,2005,2.57595
lby,2006,2.33247
lby,2007,1.87981
lby,2008,1.709
lby,2009,2.51607
lby,2010,2.36812
lby,2011,3.40005
lby,2012,2.04782
lby,2013,2.79284
lby,2014,4.80074
lby,2015,6.83304
lby,2016,6.7514
lby,2017,6.63263
lby,2018,6.35743
lby,2019,7.4404
lca,1980,0.45663
lca,1981,0.37517
lca,1982,0.5171
lca,1983,0.4593
lca,1984,0.41947
lca,1985,0.4435
lca,1986,0.3967
lca,1987,0.41852
lca,1988,0.44013
lca,1989,0.41162
lca,1990,0.37505
lca,1991,0.39217
lca,1992,0.32928
lca,1993,0.52676
lca,1994,0.58451
lca,1995,0.68897
lca,1996,0.72128
lca,1997,0.69399
lca,1998,0.63648
lca,1999,0.71205
lca,2000,0.77125
lca,2001,0.85407
lca,2002,0.72272
lca,2003,0.85956
lca,2004,0.8365
lca,2005,0.85316
lca,2006,0.73924
lca,2007,0.7803
lca,2008,0.77674
lca,2009,0.7835
lca,2010,0.79576
lca,2011,0.77903
lca,2012,0.8065
lca,2013,0.80839
lca,2014,0.83105
lca,2015,0.86347
lca,2016,0.85042
lca,2017,0.84817
lca,2018,0.88779
lca,2019,0.91511
lie,2007,0.04345
lie,2008,0.04084
lie,2009,0.03924
lie,2010,0.03908
lie,2011,0.03376
lie,2012,0.04486
lie,2013,0.03478
lie,2014,0.02985
lie,2015,0.03457
lie,2016,0.0308
lie,2017,0.02737
lka,1970,0.44405
lka,1971,0.42091
lka,1972,0.45637
lka,1973,0.45974
lka,1974,0.33079
lka,1975,0.34989
lka,1976,0.40294
lka,1977,0.39494
lka,1978,0.71984
lka,1979,0.65864
lka,1980,0.54013
lka,1981,0.66221
lka,1982,0.73102
lka,1983,0.79013
lka,1984,0.58281
lka,1985,0.6177
lka,1986,0.56293
lka,1987,0.62197
lka,1988,0.53925
lka,1989,0.57383
lka,1990,0.58806
lka,1991,0.59952
lka,1992,0.71765
lka,1993,0.68391
lka,1994,0.69503
lka,1995,0.70198
lka,1996,0.82063
lka,1997,0.84547
lka,1998,0.86194
lka,1999,0.99559
lka,2000,1.18684
lka,2001,1.30987
lka,2002,1.36803
lka,2003,1.24257
lka,2004,1.32484
lka,2005,1.16631
lka,2006,1.05101
lka,2007,0.99224
lka,2008,0.8228
lka,2009,0.87455
lka,2010,0.67489
lka,2011,0.69789
lka,2012,0.74207
lka,2013,0.66409
lka,2014,0.77781
lka,2015,0.88988
lka,2016,1.04621
lka,2017,1.07263
lka,2018,1.15783
lka,2019,1.31236
lso,1990,1.86644
lso,1991,1.81462
lso,1992,1.75567
lso,1993,1.96445
lso,1994,2.03274
lso,1995,1.95113
lso,1996,2.18463
lso,1997,2.21916
lso,1998,2.59147
lso,1999,2.71388
lso,2000,3.04119
lso,2001,3.04962
lso,2002,3.42067
lso,2003,2.45076
lso,2004,2.10901
lso,2005,2.14229
lso,2006,2.22445
lso,2007,2.24238
lso,2008,2.38966
lso,2009,2.63318
lso,2010,2.16758
lso,2011,2.10412
lso,2012,2.4083
lso,2013,2.72022
lso,2014,2.82779
lso,2015,3.05982
lso,2016,3.69309
lso,2017,3.338
lso,2018,3.17253
lso,2019,3.35329
ltu,1995,3.1548
ltu,1996,3.01917
ltu,1997,2.55876
ltu,1998,2.52398
ltu,1999,2.27064
ltu,2000,1.99536
ltu,2001,2.07082
ltu,2002,1.87705
ltu,2003,1.46934
ltu,2004,1.31834
ltu,2005,1.25614
ltu,2006,1.16946
ltu,2007,1.02055
ltu,2008,0.86862
ltu,2009,0.90374
ltu,2010,1.04219
ltu,2011,0.97124
ltu,2012,1.03264
ltu,2013,0.89793
ltu,2014,0.90003
ltu,2015,1.13936
ltu,2016,1.1223
ltu,2017,1.06663
ltu,2018,0.99674
ltu,2019,1.03868
lux,1970,3.28848
lux,1971,3.24178
lux,1972,2.78399
lux,1973,2.31637
lux,1974,2.12143
lux,1975,1.85255
lux,1976,1.77549
lux,1977,1.57725
lux,1978,1.50279
lux,1979,1.45622
lux,1980,1.33005
lux,1981,1.45882
lux,1982,1.49134
lux,1983,1.47177
lux,1984,1.73262
lux,1985,1.80575
lux,1986,1.29944
lux,1987,1.04076
lux,1988,1.02204
lux,1989,1.11361
lux,1990,0.94723
lux,1991,0.97152
lux,1992,0.90803
lux,1993,0.96373
lux,1994,0.88845
lux,1995,0.62336
lux,1996,0.6585
lux,1997,0.69193
lux,1998,0.66292
lux,1999,0.67246
lux,2000,0.81373
lux,2001,0.89392
lux,2002,0.94878
lux,2003,0.86251
lux,2004,0.78089
lux,2005,0.77767
lux,2006,0.80518
lux,2007,0.64361
lux,2008,0.63564
lux,2009,0.82421
lux,2010,0.81546
lux,2011,0.78426
lux,2012,0.83507
lux,2013,0.78832
lux,2014,0.74068
lux,2015,0.85547
lux,2016,0.83631
lux,2017,0.79181
lux,2018,0.74997
lux,2019,0.76066
lva,1995,2.47735
lva,1996,2.42472
lva,1997,2.13129
lva,1998,1.91608
lva,1999,1.61559
lva,2000,1.48523
lva,2001,1.61787
lva,2002,1.45675
lva,2003,1.32299
lva,2004,1.15677
lva,2005,1.03915
lva,2006,0.93484
lva,2007,0.71049
lva,2008,0.59967
lva,2009,0.70883
lva,2010,0.95585
lva,2011,0.76028
lva,2012,0.77967
lva,2013,0.75353
lva,2014,0.74312
lva,2015,0.89869
lva,2016,0.89819
lva,2017,0.87056
lva,2018,0.8332
lva,2019,0.87532
mac,1982,0.32951
mac,1983,0.49436
mac,1984,0.40218
mac,1985,0.49792
mac,1986,0.54592
mac,1987,0.49328
mac,1988,0.44548
mac,1989,0.42874
mac,1990,0.38407
mac,1991,0.36952
mac,1992,0.2924
mac,1993,0.29196
mac,1994,0.29604
mac,1995,0.27128
mac,1996,0.32299
mac,1997,0.35177
mac,1998,0.41023
mac,1999,0.43958
mac,2000,0.48884
mac,2001,0.48045
mac,2002,0.41842
mac,2003,0.39942
mac,2004,0.37673
mac,2005,0.3748
mac,2006,0.29789
mac,2007,0.1916
mac,2008,0.16192
mac,2009,0.26795
mac,2010,0.14067
mac,2011,0.14178
mac,2012,0.11412
mac,2013,0.09468
mac,2014,0.1119
mac,2015,0.17429
mac,2016,0.17643
mac,2017,0.17946
mac,2018,0.17918
mar,1970,0.4889
mar,1971,0.53839
mar,1972,0.48421
mar,1973,0.5093
mar,1974,0.53155
mar,1975,0.50636
mar,1976,0.53377
mar,1977,0.55377
mar,1978,0.52349
mar,1979,0.59025
mar,1980,0.48264
mar,1981,0.66425
mar,1982,0.78239
mar,1983,0.94317
mar,1984,1.09262
mar,1985,1.15732
mar,1986,0.96418
mar,1987,0.96451
mar,1988,0.91879
mar,1989,1.0308
mar,1990,0.95412
mar,1991,0.99773
mar,1992,1.04549
mar,1993,1.26724
mar,1994,1.22955
mar,1995,1.20177
mar,1996,1.15437
mar,1997,1.35692
mar,1998,1.31444
mar,1999,1.41737
mar,2000,1.65248
mar,2001,1.88936
mar,2002,1.85365
mar,2003,1.53446
mar,2004,1.61618
mar,2005,1.71337
mar,2006,1.70049
mar,2007,1.64023
mar,2008,1.53515
mar,2009,1.58107
mar,2010,1.7378
mar,2011,1.6955
mar,2012,1.91194
mar,2013,1.80894
mar,2014,1.87447
mar,2015,2.14645
mar,2016,2.17204
mar,2017,2.18683
mar,2018,2.15861
mar,2019,2.23824
mda,1996,10.45617
mda,1997,5.89889
mda,1998,6.21382
mda,1999,6.63915
mda,2000,4.82306
mda,2001,4.5268
mda,2002,4.39512
mda,2003,4.07104
mda,2004,3.39792
mda,2005,3.35307
mda,2006,3.20875
mda,2007,2.49925
mda,2008,1.92503
mda,2009,2.18595
mda,2010,1.88236
mda,2011,1.66385
mda,2012,1.60673
mda,2013,1.55426
mda,2014,1.60508
mda,2015,2.09718
mda,2016,2.15714
mda,2017,1.90994
mda,2018,1.73032
mda,2019,1.73578
mdg,1970,0.23173
mdg,1971,0.24452
mdg,1972,0.29119
mdg,1973,0.21306
mdg,1974,0.22739
mdg,1975,0.30368
mdg,1976,0.20108
mdg,1977,0.1713
mdg,1978,0.19931
mdg,1979,0.1897
mdg,1980,0.20196
mdg,1981,0.15848
mdg,1982,0.16954
mdg,1983,0.11884
mdg,1984,0.20366
mdg,1985,0.26718
mdg,1986,0.26369
mdg,1987,0.43034
mdg,1988,0.46109
mdg,1989,0.35637
mdg,1990,0.30059
mdg,1991,0.42068
mdg,1992,0.37044
mdg,1993,0.36281
mdg,1994,0.54397
mdg,1995,0.53758
mdg,1996,0.44926
mdg,1997,0.65232
mdg,1998,0.68649
mdg,1999,0.77573
mdg,2000,0.76772
mdg,2001,0.63305
mdg,2002,0.47387
mdg,2003,0.5694
mdg,2004,0.79868
mdg,2005,0.7047
mdg,2006,0.65805
mdg,2007,0.55364
mdg,2008,0.47583
mdg,2009,0.51408
mdg,2010,0.56902
mdg,2011,0.62758
mdg,2012,0.76399
mdg,2013,0.84962
mdg,2014,0.90819
mdg,2015,1.15582
mdg,2016,1.22847
mdg,2017,1.28292
mdg,2018,1.45402
mdg,2019,1.69273
mdv,1985,0.53794
mdv,1986,0.6507
mdv,1987,0.69045
mdv,1988,0.64785
mdv,1989,0.82855
mdv,1990,1.0774
mdv,1991,0.92658
mdv,1992,1.24386
mdv,1993,1.00318
mdv,1994,0.92514
mdv,1995,1.00593
mdv,1996,1.07746
mdv,1997,1.13662
mdv,1998,1.00675
mdv,1999,1.34268
mdv,2000,1.40885
mdv,2001,1.05973
mdv,2002,1.36893
mdv,2003,1.04447
mdv,2004,1.23211
mdv,2005,1.23305
mdv,2006,1.21064
mdv,2007,1.2641
mdv,2008,1.13497
mdv,2009,1.16741
mdv,2010,1.17238
mdv,2011,1.18487
mdv,2012,1.31879
mdv,2013,1.20155
mdv,2014,1.32904
mdv,2015,1.19664
mdv,2016,1.28483
mdv,2017,1.34502
mdv,2018,1.41641
mdv,2019,1.522
mex,1970,0.86436
mex,1971,0.93234
mex,1972,0.9043
mex,1973,0.86633
mex,1974,0.79812
mex,1975,0.77745
mex,1976,0.93163
mex,1977,1.1553
mex,1978,1.16678
mex,1979,1.06676
mex,1980,0.87029
mex,1981,0.80813
mex,1982,1.38448
mex,1983,1.57501
mex,1984,1.40435
mex,1985,1.43988
mex,1986,2.24801
mex,1987,2.21836
mex,1988,1.89363
mex,1989,1.94031
mex,1990,1.52771
mex,1991,1.39658
mex,1992,1.2684
mex,1993,0.9734
mex,1994,1.00301
mex,1995,1.46773
mex,1996,1.38924
mex,1997,1.25576
mex,1998,1.29865
mex,1999,1.18438
mex,2000,1.06776
mex,2001,1.07879
mex,2002,1.10048
mex,2003,1.28962
mex,2004,1.26201
mex,2005,1.26119
mex,2006,1.22139
mex,2007,1.19315
mex,2008,1.20744
mex,2009,1.48444
mex,2010,1.26824
mex,2011,1.2427
mex,2012,1.30865
mex,2013,1.28049
mex,2014,1.26285
mex,2015,1.47079
mex,2016,1.66451
mex,2017,1.61184
mex,2018,1.60314
mex,2019,1.57804
mhl,1995,0.88036
mhl,1996,1.03596
mhl,1997,1.06657
mhl,1998,1.09576
mhl,1999,1.04691
mhl,2000,1.2124
mhl,2001,1.24406
mhl,2002,1.32306
mhl,2003,1.32997
mhl,2004,1.50688
mhl,2005,1.43684
mhl,2006,1.60273
mhl,2007,1.6403
mhl,2008,1.77558
mhl,2009,1.90306
mhl,2010,1.95588
mhl,2011,1.96535
mhl,2012,1.98645
mhl,2013,2.01462
mhl,2014,2.09157
mhl,2015,2.00408
mhl,2016,1.95611
mhl,2017,2.04902
mhl,2018,2.16595
mkd,1992,6.25377
mkd,1993,5.43524
mkd,1994,4.29832
mkd,1995,3.52328
mkd,1996,4.06377
mkd,1997,4.54499
mkd,1998,5.83852
mkd,1999,5.4915
mkd,2000,6.04919
mkd,2001,6.32126
mkd,2002,5.54628
mkd,2003,4.85721
mkd,2004,4.36706
mkd,2005,4.26178
mkd,2006,3.91784
mkd,2007,3.07009
mkd,2008,2.57278
mkd,2009,2.57173
mkd,2010,2.64778
mkd,2011,2.69092
mkd,2012,2.87158
mkd,2013,2.4043
mkd,2014,2.27548
mkd,2015,2.53222
mkd,2016,2.47155
mkd,2017,2.31807
mkd,2018,2.1073
mkd,2019,2.17275
mli,1970,0.1506
mli,1971,0.15073
mli,1972,0.15325
mli,1973,0.15586
mli,1974,0.20764
mli,1975,0.16931
mli,1976,0.16074
mli,1977,0.18818
mli,1978,0.16753
mli,1979,0.15673
mli,1980,0.14522
mli,1981,0.18994
mli,1982,0.2196
mli,1983,0.27428
mli,1984,0.31742
mli,1985,0.27689
mli,1986,0.2023
mli,1987,0.17631
mli,1988,0.19321
mli,1989,0.21892
mli,1990,0.19338
mli,1991,0.20543
mli,1992,0.21405
mli,1993,0.22975
mli,1994,0.33395
mli,1995,0.27201
mli,1996,0.28864
mli,1997,0.33302
mli,1998,0.4595
mli,1999,0.42014
mli,2000,0.52854
mli,2001,0.49378
mli,2002,0.47378
mli,2003,0.39634
mli,2004,0.37312
mli,2005,0.35261
mli,2006,0.39816
mli,2007,0.42497
mli,2008,0.43993
mli,2009,0.50657
mli,2010,0.54786
mli,2011,0.51495
mli,2012,0.59506
mli,2013,0.68133
mli,2014,0.7166
mli,2015,0.85995
mli,2016,0.83648
mli,2017,0.89718
mli,2018,0.94059
mli,2019,1.08083
mlt,1970,0.65
mlt,1971,0.65812
mlt,1972,0.79716
mlt,1973,0.71631
mlt,1974,0.65847
mlt,1975,0.51538
mlt,1976,0.5823
mlt,1977,0.56673
mlt,1978,0.57932
mlt,1979,0.50257
mlt,1980,0.48894
mlt,1981,0.60599
mlt,1982,0.74797
mlt,1983,0.65677
mlt,1984,0.99276
mlt,1985,0.92172
mlt,1986,0.951
mlt,1987,1.01919
mlt,1988,1.02391
mlt,1989,1.11129
mlt,1990,0.99493
mlt,1991,0.94453
mlt,1992,0.89687
mlt,1993,1.36443
mlt,1994,1.17598
mlt,1995,0.90128
mlt,1996,0.89988
mlt,1997,1.05845
mlt,1998,0.92526
mlt,1999,0.99787
mlt,2000,1.00301
mlt,2001,1.17264
mlt,2002,1.02865
mlt,2003,0.99841
mlt,2004,0.9339
mlt,2005,1.00807
mlt,2006,0.9689
mlt,2007,0.92974
mlt,2008,0.76609
mlt,2009,0.83048
mlt,2010,0.85259
mlt,2011,0.80688
mlt,2012,0.92334
mlt,2013,0.75622
mlt,2014,0.71658
mlt,2015,0.53778
mlt,2016,0.45806
mlt,2017,0.41512
mlt,2018,0.35711
mlt,2019,0.34713
mmr,2000,2.10394
mmr,2001,2.61523
mmr,2002,2.73946
mmr,2003,1.97527
mmr,2004,2.59431
mmr,2005,2.2489
mmr,2006,2.17012
mmr,2007,1.6399
mmr,2008,0.825
mmr,2009,0.76615
mmr,2010,0.75842
mmr,2011,0.75268
mmr,2012,0.64882
mmr,2013,0.72433
mmr,2014,0.87567
mmr,2015,1.17865
mmr,2016,1.38815
mmr,2017,1.51433
mmr,2018,1.55575
mmr,2019,1.68555
mne,2005,2.09448
mne,2006,1.82598
mne,2007,1.4199
mne,2008,1.51398
mne,2009,1.11498
mne,2010,1.68206
mne,2011,1.56729
mne,2012,1.65485
mne,2013,1.52816
mne,2014,1.52635
mne,2015,1.88071
mne,2016,1.6418
mne,2017,1.57081
mne,2018,1.50837
mne,2019,1.61016
mng,1981,2.08361
mng,1982,2.09041
mng,1983,2.15954
mng,1984,2.75926
mng,1985,3.91825
mng,1986,3.24004
mng,1987,3.57352
mng,1988,3.9328
mng,1989,3.67101
mng,1990,4.80966
mng,1991,6.56211
mng,1992,11.43916
mng,1993,17.56231
mng,1994,12.84071
mng,1995,8.49681
mng,1996,9.61642
mng,1997,10.91943
mng,1998,11.7334
mng,1999,12.6869
mng,2000,12.31463
mng,2001,12.08174
mng,2002,11.99643
mng,2003,10.64629
