geo,time,sh_dth_imrt
pry,1972,5257
pry,1973,5273
pry,1974,5304
pry,1975,5350
pry,1976,5414
pry,1977,5488
pry,1978,5559
pry,1979,5621
pry,1980,5671
pry,1981,5701
pry,1982,5700
pry,1983,5683
pry,1984,5647
pry,1985,5590
pry,1986,5514
pry,1987,5425
pry,1988,5321
pry,1989,5207
pry,1990,5088
pry,1991,4968
pry,1992,4847
pry,1993,4736
pry,1994,4631
pry,1995,4531
pry,1996,4432
pry,1997,4332
pry,1998,4230
pry,1999,4121
pry,2000,4004
pry,2001,3886
pry,2002,3772
pry,2003,3669
pry,2004,3577
pry,2005,3487
pry,2006,3414
pry,2007,3334
pry,2008,3252
pry,2009,3171
pry,2010,3090
pry,2011,3002
pry,2012,2915
pry,2013,2833
pry,2014,2755
pry,2015,2683
pry,2016,2612
pry,2017,2535
pry,2018,2457
pry,2019,2379
pry,2020,2313
pse,1976,4564
pse,1977,4424
pse,1978,4287
pse,1979,4152
pse,1980,4021
pse,1981,3897
pse,1982,3784
pse,1983,3687
pse,1984,3604
pse,1985,3534
pse,1986,3483
pse,1987,3449
pse,1988,3429
pse,1989,3421
pse,1990,3420
pse,1991,3419
pse,1992,3418
pse,1993,3411
pse,1994,3390
pse,1995,3358
pse,1996,3312
pse,1997,3249
pse,1998,3177
pse,1999,3101
pse,2000,3026
pse,2001,2952
pse,2002,2883
pse,2003,2817
pse,2004,2758
pse,2005,2704
pse,2006,2658
pse,2007,2618
pse,2008,2585
pse,2009,2555
pse,2010,2527
pse,2011,2496
pse,2012,2462
pse,2013,2420
pse,2014,2372
pse,2015,2318
pse,2016,2260
pse,2017,2201
pse,2018,2139
pse,2019,2087
pse,2020,2036
qat,1970,196
qat,1971,196
qat,1972,197
qat,1973,199
qat,1974,202
qat,1975,206
qat,1976,211
qat,1977,219
qat,1978,227
qat,1979,235
qat,1980,243
qat,1981,249
qat,1982,253
qat,1983,254
qat,1984,251
qat,1985,245
qat,1986,236
qat,1987,225
qat,1988,213
qat,1989,200
qat,1990,187
qat,1991,174
qat,1992,163
qat,1993,153
qat,1994,145
qat,1995,138
qat,1996,133
qat,1997,130
qat,1998,127
qat,1999,125
qat,2000,124
qat,2001,124
qat,2002,124
qat,2003,125
qat,2004,127
qat,2005,129
qat,2006,132
qat,2007,137
qat,2008,142
qat,2009,148
qat,2010,154
qat,2011,160
qat,2012,165
qat,2013,168
qat,2014,168
qat,2015,166
qat,2016,162
qat,2017,155
qat,2018,147
qat,2019,139
qat,2020,131
rou,1960,25710
rou,1961,22895
rou,1962,19629
rou,1963,16950
rou,1964,15795
rou,1965,16371
rou,1966,18180
rou,1967,20651
rou,1968,22673
rou,1969,22675
rou,1970,20447
rou,1971,17947
rou,1972,16585
rou,1973,16104
rou,1974,15665
rou,1975,14865
rou,1976,13967
rou,1977,13216
rou,1978,12593
rou,1979,11986
rou,1980,11334
rou,1981,10605
rou,1982,9813
rou,1983,9176
rou,1984,8946
rou,1985,9177
rou,1986,9579
rou,1987,9810
rou,1988,9656
rou,1989,9048
rou,1990,8115
rou,1991,7190
rou,1992,6517
rou,1993,6065
rou,1994,5713
rou,1995,5394
rou,1996,5103
rou,1997,4825
rou,1998,4535
rou,1999,4228
rou,2000,3935
rou,2001,3727
rou,2002,3654
rou,2003,3649
rou,2004,3582
rou,2005,3392
rou,2006,3139
rou,2007,2886
rou,2008,2655
rou,2009,2456
rou,2010,2287
rou,2011,2130
rou,2012,1973
rou,2013,1817
rou,2014,1659
rou,2015,1506
rou,2016,1368
rou,2017,1253
rou,2018,1163
rou,2019,1093
rou,2020,1043
rus,1971,55487
rus,1972,54005
rus,1973,52788
rus,1974,51710
rus,1975,50829
rus,1976,50104
rus,1977,49594
rus,1978,49331
rus,1979,49219
rus,1980,49172
rus,1981,49188
rus,1982,49252
rus,1983,49245
rus,1984,48931
rus,1985,48101
rus,1986,46560
rus,1987,44247
rus,1988,41435
rus,1989,38493
rus,1990,35668
rus,1991,33060
rus,1992,30731
rus,1993,28654
rus,1994,26742
rus,1995,25001
rus,1996,23587
rus,1997,22523
rus,1998,21702
rus,1999,21006
rus,2000,20358
rus,2001,19695
rus,2002,18961
rus,2003,18169
rus,2004,17352
rus,2005,16556
rus,2006,15830
rus,2007,15222
rus,2008,14791
rus,2009,14579
rus,2010,14557
rus,2011,14581
rus,2012,14489
rus,2013,14157
rus,2014,13506
rus,2015,12555
rus,2016,11476
rus,2017,10421
rus,2018,9446
rus,2019,8562
rus,2020,7775
rwa,1960,19165
rwa,1961,19018
rwa,1962,18975
rwa,1963,19014
rwa,1964,19191
rwa,1965,19499
rwa,1966,19960
rwa,1967,20611
rwa,1968,21446
rwa,1969,22437
rwa,1970,23569
rwa,1971,24800
rwa,1972,26252
rwa,1973,28006
rwa,1974,29994
rwa,1975,32049
rwa,1976,33954
rwa,1977,35324
rwa,1978,35908
rwa,1979,35594
rwa,1980,34608
rwa,1981,33341
rwa,1982,32156
rwa,1983,31398
rwa,1984,31020
rwa,1985,30752
rwa,1986,30401
rwa,1987,29916
rwa,1988,29329
rwa,1989,28934
rwa,1990,29076
rwa,1991,29940
rwa,1992,31406
rwa,1993,33211
rwa,1994,54379
rwa,1995,35837
rwa,1996,36599
rwa,1997,36078
rwa,1998,35028
rwa,1999,33639
rwa,2000,31876
rwa,2001,29775
rwa,2002,27545
rwa,2003,25386
rwa,2004,23193
rwa,2005,21280
rwa,2006,19560
rwa,2007,18141
rwa,2008,16919
rwa,2009,15991
rwa,2010,15078
rwa,2011,14070
rwa,2012,13586
rwa,2013,13163
rwa,2014,12877
rwa,2015,12691
rwa,2016,12597
rwa,2017,12495
rwa,2018,12367
rwa,2019,12148
rwa,2020,11929
sau,1973,31023
sau,1974,30462
sau,1975,30013
sau,1976,29543
sau,1977,29210
sau,1978,28946
sau,1979,28711
sau,1980,28490
sau,1981,28213
sau,1982,27837
sau,1983,27349
sau,1984,26704
sau,1985,25911
sau,1986,24974
sau,1987,23896
sau,1988,22756
sau,1989,21542
sau,1990,20318
sau,1991,19086
sau,1992,17861
sau,1993,16671
sau,1994,15515
sau,1995,14408
sau,1996,13376
sau,1997,12450
sau,1998,11632
sau,1999,10921
sau,2000,10297
sau,2001,9753
sau,2002,9282
sau,2003,8866
sau,2004,8484
sau,2005,8117
sau,2006,7768
sau,2007,7419
sau,2008,7079
sau,2009,6738
sau,2010,6398
sau,2011,6055
sau,2012,5713
sau,2013,5383
sau,2014,5072
sau,2015,4768
sau,2016,4468
sau,2017,4190
sau,2018,3939
sau,2019,3715
sau,2020,3523
sdn,1960,36427
sdn,1961,37061
sdn,1962,37701
sdn,1963,38420
sdn,1964,39195
sdn,1965,40026
sdn,1966,40930
sdn,1967,41893
sdn,1968,42925
sdn,1969,44065
sdn,1970,45247
sdn,1971,46487
sdn,1972,47788
sdn,1973,49110
sdn,1974,50445
sdn,1975,51772
sdn,1976,53067
sdn,1977,54341
sdn,1978,55575
sdn,1979,56769
sdn,1980,57932
sdn,1981,59062
sdn,1982,60120
sdn,1983,78507
sdn,1984,79042
sdn,1985,79914
sdn,1986,63646
sdn,1987,64850
sdn,1988,65843
sdn,1989,66927
sdn,1990,68022
sdn,1991,69094
sdn,1992,70092
sdn,1993,70979
sdn,1994,71685
sdn,1995,72174
sdn,1996,72432
sdn,1997,72420
sdn,1998,72205
sdn,1999,71734
sdn,2000,71063
sdn,2001,70243
sdn,2002,69258
sdn,2003,68273
sdn,2004,67235
sdn,2005,66233
sdn,2006,65241
sdn,2007,64234
sdn,2008,63281
sdn,2009,62397
sdn,2010,61565
sdn,2011,60808
sdn,2012,60049
sdn,2013,59333
sdn,2014,58644
sdn,2015,57907
sdn,2016,57170
sdn,2017,56439
sdn,2018,55777
sdn,2019,55181
sdn,2020,54481
sen,1960,20081
sen,1961,20615
sen,1962,21194
sen,1963,21830
sen,1964,22491
sen,1965,23136
sen,1966,23768
sen,1967,24375
sen,1968,24947
sen,1969,25477
sen,1970,25912
sen,1971,26228
sen,1972,26440
sen,1973,26540
sen,1974,26530
sen,1975,26382
sen,1976,26132
sen,1977,25828
sen,1978,25535
sen,1979,25296
sen,1980,25145
sen,1981,25078
sen,1982,25004
sen,1983,24872
sen,1984,24618
sen,1985,24207
sen,1986,23661
sen,1987,23113
sen,1988,22676
sen,1989,22415
sen,1990,22368
sen,1991,22562
sen,1992,22933
sen,1993,23432
sen,1994,24003
sen,1995,24579
sen,1996,25106
sen,1997,25520
sen,1998,25773
sen,1999,25805
sen,2000,25563
sen,2001,25079
sen,2002,24432
sen,2003,23724
sen,2004,23024
sen,2005,22376
sen,2006,21814
sen,2007,21340
sen,2008,20942
sen,2009,20597
sen,2010,20258
sen,2011,19924
sen,2012,19555
sen,2013,19142
sen,2014,18690
sen,2015,18194
sen,2016,17659
sen,2017,17158
sen,2018,16712
sen,2019,16306
sen,2020,15990
sgp,1960,2186
sgp,1961,1998
sgp,1962,1835
sgp,1963,1700
sgp,1964,1594
sgp,1965,1503
sgp,1966,1407
sgp,1967,1303
sgp,1968,1207
sgp,1969,1128
sgp,1970,1062
sgp,1971,998
sgp,1972,926
sgp,1973,832
sgp,1974,718
sgp,1975,612
sgp,1976,541
sgp,1977,508
sgp,1978,496
sgp,1979,490
sgp,1980,482
sgp,1981,468
sgp,1982,448
sgp,1983,428
sgp,1984,414
sgp,1985,404
sgp,1986,397
sgp,1987,388
sgp,1988,375
sgp,1989,356
sgp,1990,331
sgp,1991,305
sgp,1992,280
sgp,1993,258
sgp,1994,239
sgp,1995,225
sgp,1996,212
sgp,1997,199
sgp,1998,186
sgp,1999,171
sgp,2000,155
sgp,2001,140
sgp,2002,128
sgp,2003,118
sgp,2004,112
sgp,2005,108
sgp,2006,106
sgp,2007,106
sgp,2008,107
sgp,2009,109
sgp,2010,111
sgp,2011,112
sgp,2012,112
sgp,2013,112
sgp,2014,113
sgp,2015,113
sgp,2016,112
sgp,2017,109
sgp,2018,105
sgp,2019,99
sgp,2020,92
slb,1960,539
slb,1961,535
slb,1962,529
slb,1963,523
slb,1964,517
slb,1965,512
slb,1966,509
slb,1967,507
slb,1968,506
slb,1969,505
slb,1970,503
slb,1971,501
slb,1972,497
slb,1973,491
slb,1974,483
slb,1975,498
slb,1976,460
slb,1977,446
slb,1978,433
slb,1979,422
slb,1980,412
slb,1981,404
slb,1982,397
slb,1983,393
slb,1984,389
slb,1985,387
slb,1986,386
slb,1987,385
slb,1988,385
slb,1989,385
slb,1990,383
slb,1991,381
slb,1992,378
slb,1993,375
slb,1994,371
slb,1995,369
slb,1996,367
slb,1997,367
slb,1998,367
slb,1999,369
slb,2000,371
slb,2001,374
slb,2002,378
slb,2003,382
slb,2004,386
slb,2005,389
slb,2006,392
slb,2007,393
slb,2008,394
slb,2009,394
slb,2010,394
slb,2011,394
slb,2012,393
slb,2013,392
slb,2014,390
slb,2015,387
slb,2016,382
slb,2017,377
slb,2018,371
slb,2019,364
slb,2020,355
sle,1961,23033
sle,1962,23167
sle,1963,23279
sle,1964,23386
sle,1965,23489
sle,1966,23558
sle,1967,23636
sle,1968,23712
sle,1969,23813
sle,1970,23912
sle,1971,24031
sle,1972,24162
sle,1973,24295
sle,1974,24424
sle,1975,24589
sle,1976,24790
sle,1977,25013
sle,1978,25283
sle,1979,25587
sle,1980,25918
sle,1981,26287
sle,1982,26691
sle,1983,27096
sle,1984,27527
sle,1985,27941
sle,1986,28321
sle,1987,28662
sle,1988,28956
sle,1989,29182
sle,1990,29345
sle,1991,29415
sle,1992,29370
sle,1993,29221
sle,1994,28993
sle,1995,28708
sle,1996,28418
sle,1997,28159
sle,1998,27963
sle,1999,27851
sle,2000,27833
sle,2001,27898
sle,2002,28021
sle,2003,28144
sle,2004,28214
sle,2005,28191
sle,2006,28045
sle,2007,27749
sle,2008,27310
sle,2009,26735
sle,2010,26075
sle,2011,25361
sle,2012,24657
sle,2013,23998
sle,2014,23569
sle,2015,23536
sle,2016,22308
sle,2017,21826
sle,2018,21346
sle,2019,20849
sle,2020,20360
slv,1960,15887
slv,1961,15975
slv,1962,16033
slv,1963,16081
slv,1964,16100
slv,1965,16102
slv,1966,16079
slv,1967,16054
slv,1968,16019
slv,1969,15971
slv,1970,15915
slv,1971,15853
slv,1972,15751
slv,1973,15612
slv,1974,15426
slv,1975,15176
slv,1976,14837
slv,1977,14435
slv,1978,13953
slv,1979,13417
slv,1980,14128
slv,1981,12189
slv,1982,11572
slv,1983,10950
slv,1984,10336
slv,1985,9763
slv,1986,9238
slv,1987,8768
slv,1988,8342
slv,1989,7951
slv,1990,7582
slv,1991,7228
slv,1992,6887
slv,1993,6544
slv,1994,6196
slv,1995,5840
slv,1996,5474
slv,1997,5106
slv,1998,4739
slv,1999,4389
slv,2000,4056
slv,2001,3739
slv,2002,3453
slv,2003,3193
slv,2004,2962
slv,2005,2755
slv,2006,2575
slv,2007,2416
slv,2008,2272
slv,2009,2141
slv,2010,2020
slv,2011,1911
slv,2012,1810
slv,2013,1722
slv,2014,1645
slv,2015,1577
slv,2016,1513
slv,2017,1451
slv,2018,1394
slv,2019,1338
slv,2020,1284
smr,1986,4
smr,1987,4
smr,1988,4
smr,1989,4
smr,1990,3
smr,1991,3
smr,1992,3
smr,1993,3
smr,1994,2
smr,1995,2
smr,1996,2
smr,1997,2
smr,1998,2
smr,1999,1
smr,2000,1
smr,2001,1
smr,2002,1
smr,2003,1
smr,2004,1
smr,2005,1
smr,2006,1
smr,2007,1
smr,2008,1
smr,2009,1
smr,2010,1
smr,2011,1
smr,2012,1
smr,2013,1
smr,2014,1
smr,2015,1
smr,2016,0
smr,2017,0
smr,2018,0
smr,2019,0
smr,2020,0
som,1985,34159
som,1986,34793
som,1987,35307
som,1988,35821
som,1989,36149
som,1990,36352
som,1991,36508
som,1992,36876
som,1993,37526
som,1994,38350
som,1995,39245
som,1996,40167
som,1997,41112
som,1998,42074
som,1999,43049
som,2000,44039
som,2001,45049
som,2002,46084
som,2003,47141
som,2004,48216
som,2005,49274
som,2006,50167
som,2007,50683
som,2008,50694
som,2009,50378
som,2010,49986
som,2011,49546
som,2012,48969
som,2013,48448
som,2014,48032
som,2015,47786
som,2016,47597
som,2017,47359
som,2018,47110
som,2019,46992
som,2020,46853
srb,1985,5218
srb,1986,4964
srb,1987,4692
srb,1988,4367
srb,1989,3955
srb,1990,3494
srb,1991,3106
srb,1992,2865
srb,1993,2696
srb,1994,2488
srb,1995,2208
srb,1996,1922
srb,1997,1679
srb,1998,1497
srb,1999,1375
srb,2000,1299
srb,2001,1227
srb,2002,1127
srb,2003,1012
srb,2004,906
srb,2005,820
srb,2006,756
srb,2007,712
srb,2008,680
srb,2009,650
srb,2010,617
srb,2011,584
srb,2012,552
srb,2013,522
srb,2014,493
srb,2015,466
srb,2016,444
srb,2017,428
srb,2018,417
srb,2019,407
srb,2020,398
ssd,1980,35852
ssd,1981,36341
ssd,1982,36881
ssd,1983,37394
ssd,1984,37896
ssd,1985,38255
ssd,1986,38395
ssd,1987,38333
ssd,1988,38003
ssd,1989,37431
ssd,1990,36655
ssd,1991,35740
ssd,1992,34644
ssd,1993,33519
ssd,1994,32444
ssd,1995,31450
ssd,1996,30641
ssd,1997,29922
ssd,1998,29226
ssd,1999,28609
ssd,2000,28036
ssd,2001,27495
ssd,2002,27069
ssd,2003,26681
ssd,2004,26350
ssd,2005,26020
ssd,2006,25705
ssd,2007,25399
ssd,2008,25062
ssd,2009,24673
ssd,2010,24234
ssd,2011,23788
ssd,2012,23532
ssd,2013,23532
ssd,2014,23704
ssd,2015,23894
ssd,2016,24030
ssd,2017,24128
ssd,2018,24203
ssd,2019,24285
ssd,2020,24376
stp,1966,178
stp,1967,174
stp,1968,171
stp,1969,169
stp,1970,170
stp,1971,173
stp,1972,177
stp,1973,182
stp,1974,188
stp,1975,194
stp,1976,201
stp,1977,207
stp,1978,214
stp,1979,220
stp,1980,227
stp,1981,235
stp,1982,243
stp,1983,253
stp,1984,263
stp,1985,273
stp,1986,301
stp,1987,294
stp,1988,304
stp,1989,313
stp,1990,322
stp,1991,330
stp,1992,336
stp,1993,340
stp,1994,342
stp,1995,340
stp,1996,336
stp,1997,330
stp,1998,322
stp,1999,313
stp,2000,302
stp,2001,290
stp,2002,277
stp,2003,265
stp,2004,252
stp,2005,239
stp,2006,226
stp,2007,213
stp,2008,201
stp,2009,189
stp,2010,177
stp,2011,165
stp,2012,154
stp,2013,143
stp,2014,131
stp,2015,121
stp,2016,111
stp,2017,102
stp,2018,95
stp,2019,90
stp,2020,86
sur,1984,503
sur,1985,492
sur,1986,480
sur,1987,468
sur,1988,457
sur,1989,445
sur,1990,434
sur,1991,423
sur,1992,410
sur,1993,397
sur,1994,384
sur,1995,370
sur,1996,356
sur,1997,342
sur,1998,329
sur,1999,317
sur,2000,306
sur,2001,296
sur,2002,286
sur,2003,276
sur,2004,267
sur,2005,258
sur,2006,250
sur,2007,242
sur,2008,235
sur,2009,229
sur,2010,223
sur,2011,217
sur,2012,211
sur,2013,206
sur,2014,201
sur,2015,195
sur,2016,190
sur,2017,184
sur,2018,178
sur,2019,172
sur,2020,166
svk,1982,1708
svk,1983,1606
svk,1984,1508
svk,1985,1414
svk,1986,1326
svk,1987,1244
svk,1988,1166
svk,1989,1092
svk,1990,1022
svk,1991,951
svk,1992,882
svk,1993,812
svk,1994,745
svk,1995,681
svk,1996,621
svk,1997,567
svk,1998,519
svk,1999,478
svk,2000,445
svk,2001,419
svk,2002,399
svk,2003,384
svk,2004,373
svk,2005,364
svk,2006,356
svk,2007,349
svk,2008,341
svk,2009,334
svk,2010,326
svk,2011,318
svk,2012,311
svk,2013,304
svk,2014,298
svk,2015,293
svk,2016,287
svk,2017,282
svk,2018,276
svk,2019,269
svk,2020,262
svn,1982,421
svn,1983,391
svn,1984,363
svn,1985,334
svn,1986,306
svn,1987,278
svn,1988,250
svn,1989,225
svn,1990,201
svn,1991,179
svn,1992,160
svn,1993,144
svn,1994,129
svn,1995,117
svn,1996,107
svn,1997,99
svn,1998,92
svn,1999,85
svn,2000,80
svn,2001,75
svn,2002,71
svn,2003,68
svn,2004,66
svn,2005,64
svn,2006,63
svn,2007,61
svn,2008,60
svn,2009,58
svn,2010,56
svn,2011,54
svn,2012,52
svn,2013,49
svn,2014,47
svn,2015,45
svn,2016,42
svn,2017,40
svn,2018,38
svn,2019,36
svn,2020,34
swe,1960,1765
swe,1961,1753
swe,1962,1729
swe,1963,1691
swe,1964,1638
swe,1965,1577
swe,1966,1515
swe,1967,1459
swe,1968,1408
swe,1969,1356
swe,1970,1299
swe,1971,1232
swe,1972,1155
swe,1973,1071
swe,1974,988
swe,1975,910
swe,1976,841
swe,1977,784
swe,1978,738
swe,1979,700
swe,1980,668
swe,1981,645
swe,1982,633
swe,1983,629
swe,1984,632
swe,1985,639
swe,1986,651
swe,1987,666
swe,1988,678
swe,1989,684
swe,1990,677
swe,1991,651
swe,1992,604
swe,1993,546
swe,1994,487
swe,1995,433
swe,1996,389
swe,1997,355
swe,1998,332
swe,1999,318
swe,2000,311
swe,2001,309
swe,2002,309
swe,2003,308
swe,2004,305
swe,2005,301
swe,2006,296
swe,2007,291
swe,2008,287
swe,2009,284
swe,2010,281
swe,2011,279
swe,2012,277
swe,2013,275
swe,2014,274
swe,2015,272
swe,2016,269
swe,2017,266
swe,2018,263
swe,2019,259
swe,2020,257
swz,1960,2160
swz,1961,2177
swz,1962,2196
swz,1963,2216
swz,1964,2238
swz,1965,2257
swz,1966,2280
swz,1967,2309
swz,1968,2342
swz,1969,2376
swz,1970,2407
swz,1971,2429
swz,1972,2442
swz,1973,2442
swz,1974,2432
swz,1975,2415
swz,1976,2391
swz,1977,2370
swz,1978,2349
swz,1979,2326
swz,1980,2295
swz,1981,2254
swz,1982,2198
swz,1983,2309
swz,1984,2042
swz,1985,1954
swz,1986,1865
swz,1987,1782
swz,1988,1709
swz,1989,1655
swz,1990,1624
swz,1991,1621
swz,1992,1650
swz,1993,1709
swz,1994,1781
swz,1995,1852
swz,1996,1920
swz,1997,1981
swz,1998,2043
swz,1999,2102
swz,2000,2161
swz,2001,2205
swz,2002,2230
swz,2003,2251
swz,2004,2242
swz,2005,2232
swz,2006,1931
swz,2007,1951
swz,2008,2006
swz,2009,1886
swz,2010,1765
swz,2011,1638
swz,2012,1588
swz,2013,1532
swz,2014,1535
swz,2015,1372
swz,2016,1288
swz,2017,1306
swz,2018,1177
swz,2019,1117
swz,2020,1101
syc,1960,117
syc,1961,118
syc,1962,119
syc,1963,120
syc,1964,120
syc,1965,119
syc,1966,118
syc,1967,115
syc,1968,112
syc,1969,107
syc,1970,103
syc,1971,97
syc,1972,92
syc,1973,86
syc,1974,80
syc,1975,74
syc,1976,68
syc,1977,62
syc,1978,56
syc,1979,51
syc,1980,46
syc,1981,42
syc,1982,39
syc,1983,36
syc,1984,33
syc,1985,31
syc,1986,29
syc,1987,27
syc,1988,26
syc,1989,25
syc,1990,23
syc,1991,22
syc,1992,22
syc,1993,21
syc,1994,20
syc,1995,19
syc,1996,19
syc,1997,18
syc,1998,18
syc,1999,18
syc,2000,18
syc,2001,18
syc,2002,19
syc,2003,19
syc,2004,19
syc,2005,20
syc,2006,20
syc,2007,20
syc,2008,20
syc,2009,20
syc,2010,20
syc,2011,20
syc,2012,20
syc,2013,21
syc,2014,21
syc,2015,21
syc,2016,21
syc,2017,21
syc,2018,20
syc,2019,20
syc,2020,19
syr,1960,24890
syr,1961,24403
syr,1962,23994
syr,1963,23644
syr,1964,23317
syr,1965,23003
syr,1966,22695
syr,1967,22374
syr,1968,22037
syr,1969,21715
syr,1970,21387
syr,1971,21092
syr,1972,20842
syr,1973,20617
syr,1974,20379
syr,1975,20133
syr,1976,19837
syr,1977,19503
syr,1978,19124
syr,1979,18711
syr,1980,18243
syr,1981,18746
syr,1982,19923
syr,1983,16691
syr,1984,16195
syr,1985,15694
syr,1986,15198
syr,1987,14713
syr,1988,14236
syr,1989,13769
syr,1990,13324
syr,1991,12883
syr,1992,12470
syr,1993,12082
syr,1994,11719
syr,1995,11379
syr,1996,11064
syr,1997,10767
syr,1998,10468
syr,1999,10187
syr,2000,9927
syr,2001,9717
syr,2002,9564
syr,2003,9484
syr,2004,9463
syr,2005,9479
syr,2006,9499
syr,2007,9503
syr,2008,9459
syr,2009,9367
syr,2010,9221
syr,2011,9253
syr,2012,12537
syr,2013,13748
syr,2014,13572
syr,2015,12055
syr,2016,11303
syr,2017,8252
syr,2018,8095
syr,2019,7787
syr,2020,7745
tcd,1973,23343
tcd,1974,23911
tcd,1975,24481
tcd,1976,25021
tcd,1977,25533
tcd,1978,26028
tcd,1979,26510
tcd,1980,26985
tcd,1981,27443
tcd,1982,27908
tcd,1983,28382
tcd,1984,28885
tcd,1985,29426
tcd,1986,30016
tcd,1987,30663
tcd,1988,31348
tcd,1989,32072
tcd,1990,32829
tcd,1991,33624
tcd,1992,34445
tcd,1993,35303
tcd,1994,36179
tcd,1995,37081
tcd,1996,37986
tcd,1997,38877
tcd,1998,39733
tcd,1999,40557
tcd,2000,41338
tcd,2001,42095
tcd,2002,42818
tcd,2003,43509
tcd,2004,44135
tcd,2005,44674
tcd,2006,45109
tcd,2007,45446
tcd,2008,45667
tcd,2009,45798
tcd,2010,45859
tcd,2011,45871
tcd,2012,45852
tcd,2013,45816
tcd,2014,45788
tcd,2015,45750
tcd,2016,45634
tcd,2017,45457
tcd,2018,45252
tcd,2019,44990
tcd,2020,44764
tgo,1960,11148
tgo,1961,11228
tgo,1962,11331
tgo,1963,11468
tgo,1964,11626
tgo,1965,11814
tgo,1966,12021
tgo,1967,12241
tgo,1968,12470
tgo,1969,12697
tgo,1970,12902
tgo,1971,13082
tgo,1972,13246
tgo,1973,13364
tgo,1974,13444
tgo,1975,13496
tgo,1976,13525
tgo,1977,13549
tgo,1978,13571
tgo,1979,13595
tgo,1980,13620
tgo,1981,13654
tgo,1982,13704
tgo,1983,13754
tgo,1984,13803
tgo,1985,13848
tgo,1986,13873
tgo,1987,13883
tgo,1988,13886
tgo,1989,13879
tgo,1990,13878
tgo,1991,13883
tgo,1992,13905
tgo,1993,13941
tgo,1994,13991
tgo,1995,14050
tgo,1996,14129
tgo,1997,14209
tgo,1998,14292
tgo,1999,14359
tgo,2000,14416
tgo,2001,14451
tgo,2002,14465
tgo,2003,14460
tgo,2004,14423
tgo,2005,14362
tgo,2006,14276
tgo,2007,14167
tgo,2008,14035
tgo,2009,13886
tgo,2010,13712
tgo,2011,13521
tgo,2012,13314
tgo,2013,13105
tgo,2014,12890
tgo,2015,12680
tgo,2016,12467
tgo,2017,12270
tgo,2018,12077
tgo,2019,11889
tgo,2020,11728
tha,1960,115518
tha,1961,115094
tha,1962,114453
tha,1963,113755
tha,1964,112894
tha,1965,111727
tha,1966,110134
tha,1967,107982
tha,1968,105270
tha,1969,102018
tha,1970,98264
tha,1971,94172
tha,1972,89859
tha,1973,85503
tha,1974,81194
tha,1975,77075
tha,1976,73124
tha,1977,69331
tha,1978,65656
tha,1979,62147
tha,1980,58739
tha,1981,55516
tha,1982,52425
tha,1983,49480
tha,1984,46686
tha,1985,44019
tha,1986,41521
tha,1987,39168
tha,1988,36946
tha,1989,34851
tha,1990,32846
tha,1991,30966
tha,1992,29122
tha,1993,27390
tha,1994,25732
tha,1995,24121
tha,1996,22577
tha,1997,21106
tha,1998,19697
tha,1999,18387
tha,2000,17168
tha,2001,16042
tha,2002,15025
tha,2003,14098
tha,2004,13244
tha,2005,12466
tha,2006,11740
tha,2007,11069
tha,2008,10438
tha,2009,9838
tha,2010,9277
tha,2011,8738
tha,2012,8236
tha,2013,7774
tha,2014,7343
tha,2015,6932
tha,2016,6543
tha,2017,6178
tha,2018,5834
tha,2019,5503
tha,2020,5191
tjk,1973,14656
tjk,1974,14475
tjk,1975,14328
tjk,1976,14270
tjk,1977,14341
tjk,1978,14559
tjk,1979,14920
tjk,1980,15397
tjk,1981,15977
tjk,1982,16583
tjk,1983,17086
tjk,1984,17418
tjk,1985,17567
tjk,1986,17454
tjk,1987,17206
tjk,1988,16947
tjk,1989,16809
tjk,1990,16890
tjk,1991,17268
tjk,1992,17786
tjk,1993,18085
tjk,1994,17946
tjk,1995,17433
tjk,1996,16679
tjk,1997,15771
tjk,1998,14773
tjk,1999,13757
tjk,2000,12777
tjk,2001,11861
tjk,2002,11037
tjk,2003,10343
tjk,2004,9775
tjk,2005,9329
tjk,2006,9011
tjk,2007,8799
tjk,2008,8672
tjk,2009,8619
tjk,2010,8615
tjk,2011,8646
tjk,2012,8698
tjk,2013,8753
tjk,2014,8774
tjk,2015,8761
tjk,2016,8691
tjk,2017,8526
tjk,2018,8347
tjk,2019,8115
tjk,2020,7861
tkm,1978,9647
tkm,1979,9543
tkm,1980,9419
tkm,1981,9283
tkm,1982,9155
tkm,1983,9036
tkm,1984,8934
tkm,1985,8828
tkm,1986,8717
tkm,1987,8619
tkm,1988,8523
tkm,1989,8439
tkm,1990,8367
tkm,1991,8314
tkm,1992,8255
tkm,1993,8161
tkm,1994,8002
tkm,1995,7783
tkm,1996,7501
tkm,1997,7165
tkm,1998,6806
tkm,1999,6440
tkm,2000,6097
tkm,2001,5777
tkm,2002,5486
tkm,2003,5223
tkm,2004,4987
tkm,2005,4796
tkm,2006,4648
tkm,2007,4572
tkm,2008,4562
tkm,2009,4614
tkm,2010,4714
tkm,2011,4842
tkm,2012,4970
tkm,2013,5090
tkm,2014,5173
tkm,2015,5227
tkm,2016,5247
tkm,2017,5226
tkm,2018,5148
tkm,2019,5022
tkm,2020,4869
tls,1986,4152
tls,1987,4092
tls,1988,4040
tls,1989,3997
tls,1990,3956
tls,1991,3911
tls,1992,3851
tls,1993,3769
tls,1994,3667
tls,1995,3551
tls,1996,3425
