geo,time,en_urb_lcty
pry,2001,1778393
pry,2002,1860855
pry,2003,1947838
pry,2004,2039162
pry,2005,2134498
pry,2006,2234432
pry,2007,2339045
pry,2008,2448710
pry,2009,2516773
pry,2010,2586826
pry,2011,2658829
pry,2012,2732939
pry,2013,2808903
pry,2014,2887087
pry,2015,2967447
pry,2016,3050044
pry,2017,3134940
pry,2018,3222199
pry,2019,3279160
pry,2020,3336562
pry,2021,3394309
pse,1960,91135
pse,1961,94491
pse,1962,97975
pse,1963,101588
pse,1964,105340
pse,1965,109219
pse,1966,113247
pse,1967,117423
pse,1968,121759
pse,1969,126243
pse,1970,130899
pse,1971,135726
pse,1972,140738
pse,1973,145921
pse,1974,151302
pse,1975,156881
pse,1976,162675
pse,1977,168665
pse,1978,174885
pse,1979,181334
pse,1980,188031
pse,1981,194955
pse,1982,202145
pse,1983,209599
pse,1984,217339
pse,1985,225343
pse,1986,233653
pse,1987,242269
pse,1988,251216
pse,1989,260467
pse,1990,270072
pse,1991,280032
pse,1992,290373
pse,1993,301066
pse,1994,312169
pse,1995,323681
pse,1996,335634
pse,1997,347994
pse,1998,360394
pse,1999,372878
pse,2000,385814
pse,2001,399160
pse,2002,412988
pse,2003,427295
pse,2004,442118
pse,2005,457412
pse,2006,473257
pse,2007,489652
pse,2008,505091
pse,2009,519831
pse,2010,535021
pse,2011,550656
pse,2012,566770
pse,2013,583309
pse,2014,600354
pse,2015,617898
pse,2016,635980
pse,2017,654538
pse,2018,673638
pse,2019,693323
pse,2020,713621
pse,2021,734547
qat,1960,31288
qat,1961,33091
qat,1962,35000
qat,1963,38311
qat,1964,41941
qat,1965,45903
qat,1966,50246
qat,1967,55000
qat,1968,61779
qat,1969,69372
qat,1970,77911
qat,1971,87500
qat,1972,93091
qat,1973,99022
qat,1974,105339
qat,1975,112060
qat,1976,119220
qat,1977,126816
qat,1978,134907
qat,1979,143514
qat,1980,152684
qat,1981,162412
qat,1982,172774
qat,1983,183797
qat,1984,195541
qat,1985,207999
qat,1986,218429
qat,1987,222345
qat,1988,226337
qat,1989,230389
qat,1990,234519
qat,1991,238724
qat,1992,243010
qat,1993,247360
qat,1994,251795
qat,1995,256309
qat,1996,260911
qat,1997,267210
qat,1998,277022
qat,1999,287194
qat,2000,297755
qat,2001,308673
qat,2002,320007
qat,2003,331758
qat,2004,347839
qat,2005,372925
qat,2006,399859
qat,2007,428738
qat,2008,459747
qat,2009,492904
qat,2010,523732
qat,2011,536328
qat,2012,549245
qat,2013,562435
qat,2014,575962
qat,2015,595462
qat,2016,626458
qat,2017,659067
qat,2018,693373
qat,2019,715997
qat,2020,737903
qat,2021,759174
rou,1960,1002300
rou,1961,1031002
rou,1962,1060568
rou,1963,1090981
rou,1964,1122310
rou,1965,1154449
rou,1966,1191543
rou,1967,1239680
rou,1968,1289832
rou,1969,1341867
rou,1970,1396077
rou,1971,1452478
rou,1972,1511239
rou,1973,1572206
rou,1974,1635722
rou,1975,1701803
rou,1976,1770651
rou,1977,1815072
rou,1978,1831425
rou,1979,1847925
rou,1980,1864597
rou,1981,1881373
rou,1982,1898323
rou,1983,1915426
rou,1984,1932707
rou,1985,1950096
rou,1986,1967665
rou,1987,1985393
rou,1988,2003305
rou,1989,2021329
rou,1990,2039540
rou,1991,2057915
rou,1992,2060655
rou,1993,2046421
rou,1994,2032266
rou,1995,2018208
rou,1996,2004229
rou,1997,1990384
rou,1998,1976617
rou,1999,1962944
rou,2000,1949348
rou,2001,1935882
rou,2002,1925033
rou,2003,1920517
rou,2004,1916006
rou,2005,1911518
rou,2006,1907034
rou,2007,1902560
rou,2008,1898091
rou,2009,1893644
rou,2010,1889202
rou,2011,1884771
rou,2012,1876867
rou,2013,1867514
rou,2014,1858195
rou,2015,1848922
rou,2016,1839695
rou,2017,1830515
rou,2018,1821380
rou,2019,1812290
rou,2020,1803247
rou,2021,1794248
rus,1960,6169961
rus,1961,6257691
rus,1962,6346792
rus,1963,6437162
rus,1964,6528946
rus,1965,6621780
rus,1966,6716065
rus,1967,6811693
rus,1968,6908817
rus,1969,7007053
rus,1970,7106457
rus,1971,7206830
rus,1972,7308763
rus,1973,7411850
rus,1974,7516537
rus,1975,7622703
rus,1976,7730517
rus,1977,7839553
rus,1978,7950281
rus,1979,8050037
rus,1980,8136141
rus,1981,8222925
rus,1982,8310757
rus,1983,8399527
rus,1984,8489369
rus,1985,8579920
rus,1986,8671565
rus,1987,8764189
rus,1988,8857931
rus,1989,8933063
rus,1990,8986631
rus,1991,9040520
rus,1992,9067511
rus,1993,9066913
rus,1994,9110941
rus,1995,9200994
rus,1996,9334368
rus,1997,9512887
rus,1998,9682476
rus,1999,9842072
rus,2000,10004523
rus,2001,10169198
rus,2002,10336816
rus,2003,10479960
rus,2004,10615013
rus,2005,10751428
rus,2006,10889788
rus,2007,11029929
rus,2008,11172069
rus,2009,11315643
rus,2010,11461264
rus,2011,11584367
rus,2012,11699009
rus,2013,11814466
rus,2014,11931224
rus,2015,12049135
rus,2016,12168377
rus,2017,12288465
rus,2018,12409738
rus,2019,12476171
rus,2020,12537954
rus,2021,12593252
rwa,1960,34319
rwa,1961,36251
rwa,1962,38295
rwa,1963,40453
rwa,1964,42737
rwa,1965,45143
rwa,1966,47688
rwa,1967,50377
rwa,1968,53220
rwa,1969,56217
rwa,1970,59386
rwa,1971,64353
rwa,1972,69910
rwa,1973,75929
rwa,1974,82475
rwa,1975,89586
rwa,1976,97321
rwa,1977,105700
rwa,1978,114813
rwa,1979,121567
rwa,1980,128266
rwa,1981,135315
rwa,1982,142761
rwa,1983,150617
rwa,1984,158917
rwa,1985,167650
rwa,1986,176875
rwa,1987,186609
rwa,1988,196892
rwa,1989,207712
rwa,1990,219142
rwa,1991,231201
rwa,1992,250130
rwa,1993,271500
rwa,1994,294729
rwa,1995,319946
rwa,1996,347360
rwa,1997,379052
rwa,1998,415010
rwa,1999,454380
rwa,2000,497546
rwa,2001,544678
rwa,2002,596348
rwa,2003,622065
rwa,2004,644520
rwa,2005,667720
rwa,2006,691789
rwa,2007,716725
rwa,2008,742597
rwa,2009,769327
rwa,2010,797059
rwa,2011,825790
rwa,2012,855599
rwa,2013,886397
rwa,2014,918304
rwa,2015,951359
rwa,2016,985604
rwa,2017,1021081
rwa,2018,1057836
rwa,2019,1094796
rwa,2020,1132101
rwa,2021,1169889
sau,1960,156699
sau,1961,160856
sau,1962,166357
sau,1963,179370
sau,1964,201715
sau,1965,226770
sau,1966,254977
sau,1967,286694
sau,1968,322408
sau,1969,362454
sau,1970,407540
sau,1971,458234
sau,1972,515317
sau,1973,579324
sau,1974,651386
sau,1975,710374
sau,1976,768894
sau,1977,832054
sau,1978,900500
sau,1979,974576
sau,1980,1054860
sau,1981,1141510
sau,1982,1235412
sau,1983,1337038
sau,1984,1447182
sau,1985,1566059
sau,1986,1694884
sau,1987,1834307
sau,1988,1985416
sau,1989,2148505
sau,1990,2325243
sau,1991,2516520
sau,1992,2723829
sau,1993,2844967
sau,1994,2938424
sau,1995,3034951
sau,1996,3134789
sau,1997,3237622
sau,1998,3343978
sau,1999,3453827
sau,2000,3567444
sau,2001,3684470
sau,2002,3805504
sau,2003,3930515
sau,2004,4059812
sau,2005,4252232
sau,2006,4470513
sau,2007,4700000
sau,2008,4867609
sau,2009,5040709
sau,2010,5220217
sau,2011,5406118
sau,2012,5598638
sau,2013,5798015
sau,2014,6004492
sau,2015,6218322
sau,2016,6439767
sau,2017,6669098
sau,2018,6906595
sau,2019,7070665
sau,2020,7231447
sau,2021,7387817
sdn,1960,346586
sdn,1961,369470
sdn,1962,393900
sdn,1963,419945
sdn,1964,447752
sdn,1965,477316
sdn,1966,508877
sdn,1967,542524
sdn,1968,578448
sdn,1969,616641
sdn,1970,657414
sdn,1971,700884
sdn,1972,747293
sdn,1973,794791
sdn,1974,839329
sdn,1975,886362
sdn,1976,936102
sdn,1977,988484
sdn,1978,1043876
sdn,1979,1102372
sdn,1980,1164234
sdn,1981,1229382
sdn,1982,1298273
sdn,1983,1383355
sdn,1984,1493207
sdn,1985,1611443
sdn,1986,1739224
sdn,1987,1877138
sdn,1988,2026202
sdn,1989,2186642
sdn,1990,2360035
sdn,1991,2547177
sdn,1992,2749447
sdn,1993,2935428
sdn,1994,3010784
sdn,1995,3088076
sdn,1996,3167462
sdn,1997,3248662
sdn,1998,3332060
sdn,1999,3417598
sdn,2000,3505456
sdn,2001,3595320
sdn,2002,3687617
sdn,2003,3782284
sdn,2004,3879516
sdn,2005,3978970
sdn,2006,4081116
sdn,2007,4185884
sdn,2008,4293492
sdn,2009,4403866
sdn,2010,4517078
sdn,2011,4633200
sdn,2012,4752308
sdn,2013,4874477
sdn,2014,4999787
sdn,2015,5128318
sdn,2016,5260153
sdn,2017,5395378
sdn,2018,5534079
sdn,2019,5677921
sdn,2020,5828858
sdn,2021,5989024
sen,1960,359097
sen,1961,384417
sen,1962,404785
sen,1963,426232
sen,1964,448847
sen,1965,472595
sen,1966,497635
sen,1967,524002
sen,1968,551805
sen,1969,581000
sen,1970,610490
sen,1971,641478
sen,1972,674084
sen,1973,708251
sen,1974,744200
sen,1975,781974
sen,1976,819890
sen,1977,852253
sen,1978,885939
sen,1979,920958
sen,1980,957411
sen,1981,995202
sen,1982,1034539
sen,1983,1075431
sen,1984,1117999
sen,1985,1162128
sen,1986,1208063
sen,1987,1255814
sen,1988,1304387
sen,1989,1343622
sen,1990,1384093
sen,1991,1425784
sen,1992,1468790
sen,1993,1512970
sen,1994,1558542
sen,1995,1605487
sen,1996,1653914
sen,1997,1703662
sen,1998,1754978
sen,1999,1807840
sen,2000,1862370
sen,2001,1918388
sen,2002,1976172
sen,2003,2028406
sen,2004,2081097
sen,2005,2135006
sen,2006,2190388
sen,2007,2247207
sen,2008,2305582
sen,2009,2365306
sen,2010,2426662
sen,2011,2489611
sen,2012,2554282
sen,2013,2620448
sen,2014,2688423
sen,2015,2758161
sen,2016,2829709
sen,2017,2903112
sen,2018,2978419
sen,2019,3057065
sen,2020,3140442
sen,2021,3229800
sgp,1960,1633086
sgp,1961,1689546
sgp,1962,1741417
sgp,1963,1789338
sgp,1964,1834493
sgp,1965,1877808
sgp,1966,1919268
sgp,1967,1958726
sgp,1968,1996866
sgp,1969,2034528
sgp,1970,2072290
sgp,1971,2110975
sgp,1972,2150524
sgp,1973,2189635
sgp,1974,2226404
sgp,1975,2259748
sgp,1976,2288888
sgp,1977,2315015
sgp,1978,2341429
sgp,1979,2372615
sgp,1980,2411700
sgp,1981,2460387
sgp,1982,2517579
sgp,1983,2580261
sgp,1984,2643951
sgp,1985,2705535
sgp,1986,2763589
sgp,1987,2819601
sgp,1988,2876892
sgp,1989,2940264
sgp,1990,3012953
sgp,1991,3096570
sgp,1992,3189433
sgp,1993,3287588
sgp,1994,3385350
sgp,1995,3478779
sgp,1996,3566133
sgp,1997,3649135
sgp,1998,3731440
sgp,1999,3818462
sgp,2000,3913960
sgp,2001,4018779
sgp,2002,4131208
sgp,2003,4249295
sgp,2004,4370040
sgp,2005,4491042
sgp,2006,4611901
sgp,2007,4732528
sgp,2008,4851109
sgp,2009,4965518
sgp,2010,5074252
sgp,2011,5176017
sgp,2012,5270958
sgp,2013,5360837
sgp,2014,5448342
sgp,2015,5535262
sgp,2016,5622455
sgp,2017,5708844
sgp,2018,5791901
sgp,2019,5868104
sgp,2020,5935053
sgp,2021,5991801
sle,1960,119017
sle,1961,122176
sle,1962,125423
sle,1963,130035
sle,1964,138902
sle,1965,148347
sle,1966,158448
sle,1967,169237
sle,1968,180777
sle,1969,193069
sle,1970,206216
sle,1971,220257
sle,1972,235277
sle,1973,251274
sle,1974,268384
sle,1975,284039
sle,1976,298481
sle,1977,313615
sle,1978,329539
sle,1979,346271
sle,1980,363878
sle,1981,382327
sle,1982,401740
sle,1983,422138
sle,1984,443602
sle,1985,466094
sle,1986,483408
sle,1987,495876
sle,1988,508683
sle,1989,521785
sle,1990,535242
sle,1991,549047
sle,1992,563228
sle,1993,577734
sle,1994,592635
sle,1995,607920
sle,1996,623621
sle,1997,639683
sle,1998,656181
sle,1999,673106
sle,2000,690490
sle,2001,708274
sle,2002,726542
sle,2003,745281
sle,2004,764530
sle,2005,785524
sle,2006,808125
sle,2007,831376
sle,2008,855330
sle,2009,879905
sle,2010,905221
sle,2011,931266
sle,2012,958098
sle,2013,985626
sle,2014,1013984
sle,2015,1043158
sle,2016,1073214
sle,2017,1104136
sle,2018,1135949
sle,2019,1168424
sle,2020,1201900
sle,2021,1236425
slv,1960,311194
slv,1961,326221
slv,1962,342035
slv,1963,358616
slv,1964,376025
slv,1965,394228
slv,1966,413339
slv,1967,433376
slv,1968,454415
slv,1969,476412
slv,1970,499507
slv,1971,523658
slv,1972,540940
slv,1973,558742
slv,1974,577156
slv,1975,596178
slv,1976,615853
slv,1977,636121
slv,1978,657085
slv,1979,678741
slv,1980,701141
slv,1981,724216
slv,1982,748084
slv,1983,772738
slv,1984,798240
slv,1985,824511
slv,1986,851684
slv,1987,879752
slv,1988,908787
slv,1989,938695
slv,1990,969631
slv,1991,1001587
slv,1992,1034642
slv,1993,1044569
slv,1994,1046986
slv,1995,1049408
slv,1996,1051840
slv,1997,1054270
slv,1998,1056710
slv,1999,1059155
slv,2000,1061609
slv,2001,1064062
slv,2002,1066524
slv,2003,1068992
slv,2004,1071469
slv,2005,1073945
slv,2006,1076430
slv,2007,1078921
slv,2008,1081421
slv,2009,1083919
slv,2010,1086428
slv,2011,1088941
slv,2012,1091465
slv,2013,1093987
slv,2014,1096518
slv,2015,1099055
slv,2016,1101602
slv,2017,1104147
slv,2018,1106698
slv,2019,1105662
slv,2020,1105766
slv,2021,1107305
som,1960,93923
som,1961,100879
som,1962,108361
som,1963,116398
som,1964,127855
som,1965,143560
som,1966,161221
som,1967,181054
som,1968,203359
som,1969,228340
som,1970,256430
som,1971,287975
som,1972,323453
som,1973,363185
som,1974,407863
som,1975,444981
som,1976,464428
som,1977,484668
som,1978,505820
som,1979,527895
som,1980,550966
som,1981,574977
som,1982,600127
som,1983,648176
som,1984,700125
som,1985,747230
som,1986,797577
som,1987,851315
som,1988,908756
som,1989,969899
som,1990,1035248
som,1991,1105000
som,1992,1115275
som,1993,1125616
som,1994,1136068
som,1995,1146617
som,1996,1157279
som,1997,1168010
som,1998,1178855
som,1999,1189802
som,2000,1200865
som,2001,1212000
som,2002,1259866
som,2003,1309622
som,2004,1361416
som,2005,1415108
som,2006,1470995
som,2007,1100208
som,2008,1178934
som,2009,1263053
som,2010,1353302
som,2011,1450000
som,2012,1526976
som,2013,1607810
som,2014,1693044
som,2015,1782796
som,2016,1877307
som,2017,1976828
som,2018,2081624
som,2019,2179855
som,2020,2282009
som,2021,2387920
srb,1960,638101
srb,1961,662571
srb,1962,683648
srb,1963,705395
srb,1964,727866
srb,1965,750988
srb,1966,774877
srb,1967,799526
srb,1968,824996
srb,1969,851203
srb,1970,878280
srb,1971,903424
srb,1972,920836
srb,1973,938534
srb,1974,956597
srb,1975,975007
srb,1976,993798
srb,1977,1012898
srb,1978,1032392
srb,1979,1052262
srb,1980,1072542
srb,1981,1089033
srb,1982,1093478
srb,1983,1097941
srb,1984,1102429
srb,1985,1106923
srb,1986,1111441
srb,1987,1115977
srb,1988,1120539
srb,1989,1125106
srb,1990,1129699
srb,1991,1136350
srb,1992,1149167
srb,1993,1162093
srb,1994,1175182
srb,1995,1188419
srb,1996,1201823
srb,1997,1215341
srb,1998,1229030
srb,1999,1242873
srb,2000,1256892
srb,2001,1271030
srb,2002,1283400
srb,2003,1289908
srb,2004,1296457
srb,2005,1303021
srb,2006,1309628
srb,2007,1316268
srb,2008,1322952
srb,2009,1329650
srb,2010,1336392
srb,2011,1343168
srb,2012,1349747
srb,2013,1356261
srb,2014,1362815
srb,2015,1369401
srb,2016,1376019
srb,2017,1382669
srb,2018,1389351
srb,2019,1393717
srb,2020,1397939
srb,2021,1401786
ssd,1960,16477
ssd,1961,18152
ssd,1962,20000
ssd,1963,22036
ssd,1964,24282
ssd,1965,26750
ssd,1966,29473
ssd,1967,32473
ssd,1968,35784
ssd,1969,39421
ssd,1970,43434
ssd,1971,47855
ssd,1972,52734
ssd,1973,57298
ssd,1974,59658
ssd,1975,62115
ssd,1976,64677
ssd,1977,67337
ssd,1978,70111
ssd,1979,72998
ssd,1980,76009
ssd,1981,79135
ssd,1982,82395
ssd,1983,85436
ssd,1984,88071
ssd,1985,90780
ssd,1986,93577
ssd,1987,96459
ssd,1988,99435
ssd,1989,102494
ssd,1990,105651
ssd,1991,108905
ssd,1992,112265
ssd,1993,116106
ssd,1994,121598
ssd,1995,127349
ssd,1996,133381
ssd,1997,139681
ssd,1998,146287
ssd,1999,153206
ssd,2000,160463
ssd,2001,168041
ssd,2002,175989
ssd,2003,184313
ssd,2004,193043
ssd,2005,202161
ssd,2006,211722
ssd,2007,221736
ssd,2008,232239
ssd,2009,243239
ssd,2010,254761
ssd,2011,266828
ssd,2012,279467
ssd,2013,292705
ssd,2014,306569
ssd,2015,321091
ssd,2016,336300
ssd,2017,352229
ssd,2018,368914
ssd,2019,385765
ssd,2020,403215
ssd,2021,421292
svk,1960,238519
svk,1961,243133
svk,1962,247176
svk,1963,251287
svk,1964,255472
svk,1965,259715
svk,1966,264035
svk,1967,268426
svk,1968,272897
svk,1969,277429
svk,1970,282043
svk,1971,288896
svk,1972,297536
svk,1973,306410
svk,1974,315561
svk,1975,324985
svk,1976,334705
svk,1977,344687
svk,1978,354981
svk,1979,365583
svk,1980,376517
svk,1981,383912
svk,1982,389491
svk,1983,395151
svk,1984,400902
svk,1985,406720
svk,1986,412631
svk,1987,418628
svk,1988,424720
svk,1989,430884
svk,1990,437146
svk,1991,440985
svk,1992,439724
svk,1993,438470
svk,1994,437218
svk,1995,435969
svk,1996,434722
svk,1997,433482
svk,1998,432244
svk,1999,431010
svk,2000,429777
svk,2001,428603
svk,2002,427902
svk,2003,427203
svk,2004,426504
svk,2005,425808
svk,2006,424121
svk,2007,421451
svk,2008,418794
svk,2009,416160
svk,2010,413540
svk,2011,411517
svk,2012,414101
svk,2013,416694
svk,2014,419307
svk,2015,421937
svk,2016,424587
svk,2017,427245
svk,2018,429920
svk,2019,432508
svk,2020,434926
svk,2021,437120
swe,1960,804595
swe,1961,827495
swe,1962,868218
swe,1963,910946
swe,1964,955839
swe,1965,1002812
swe,1966,1034645
swe,1967,1049617
swe,1968,1064827
swe,1969,1080215
swe,1970,1095847
swe,1971,1033207
swe,1972,1028502
swe,1973,1023832
swe,1974,1019177
swe,1975,1014543
swe,1976,1009924
swe,1977,1005338
swe,1978,1000767
swe,1979,996217
swe,1980,991681
swe,1981,991930
swe,1982,996974
swe,1983,1002044
swe,1984,1007147
swe,1985,1012261
swe,1986,1017409
swe,1987,1022583
swe,1988,1027790
swe,1989,1033010
swe,1990,1038263
swe,1991,1051209
swe,1992,1072208
swe,1993,1093567
swe,1994,1115381
swe,1995,1137631
swe,1996,1155126
swe,1997,1167554
swe,1998,1180134
swe,1999,1192848
swe,2000,1205718
swe,2001,1216110
swe,2002,1223997
swe,2003,1231936
swe,2004,1239937
swe,2005,1247968
swe,2006,1263550
swe,2007,1286995
swe,2008,1310908
swe,2009,1335197
swe,2010,1359972
swe,2011,1385646
swe,2012,1412295
swe,2013,1439380
swe,2014,1467023
swe,2015,1495198
swe,2016,1523953
swe,2017,1553180
swe,2018,1582968
swe,2019,1608037
swe,2020,1632798
swe,2021,1656571
syr,1960,580464
syr,1961,605922
syr,1962,634209
syr,1963,663817
syr,1964,694851
syr,1965,727244
syr,1966,761196
syr,1967,796732
syr,1968,833980
syr,1969,872860
syr,1970,913609
syr,1971,952737
syr,1972,992500
syr,1973,1033807
syr,1974,1076894
syr,1975,1121776
syr,1976,1168595
syr,1977,1217230
syr,1978,1267962
syr,1979,1320807
syr,1980,1375932
syr,1981,1433197
syr,1982,1465412
syr,1983,1491866
syr,1984,1518835
syr,1985,1546216
syr,1986,1574129
syr,1987,1602546
syr,1988,1631516
syr,1989,1660929
syr,1990,1690913
syr,1991,1721438
syr,1992,1752557
syr,1993,1784151
syr,1994,1816360
syr,1995,1864088
syr,1996,1927604
syr,1997,1993101
syr,1998,2060919
syr,1999,2131044
syr,2000,2203657
syr,2001,2278534
syr,2002,2356063
syr,2003,2436231
syr,2004,2519242
syr,2005,2604762
syr,2006,2693284
syr,2007,2784815
syr,2008,2879589
syr,2009,2977315
syr,2010,3078498
syr,2011,2346492
syr,2012,2293491
syr,2013,2241828
syr,2014,2191260
syr,2015,2222661
syr,2016,2254557
syr,2017,2286820
syr,2018,2319545
syr,2019,2353637
syr,2020,2392045
syr,2021,2439814
tcd,1960,71280
tcd,1961,79267
tcd,1962,88162
tcd,1963,94733
tcd,1964,101770
tcd,1965,109203
tcd,1966,117189
tcd,1967,125760
tcd,1968,134970
tcd,1969,144827
tcd,1970,155419
tcd,1971,166785
tcd,1972,179000
tcd,1973,195007
tcd,1974,212470
tcd,1975,231497
tcd,1976,252258
tcd,1977,274816
tcd,1978,299426
tcd,1979,311267
tcd,1980,323593
tcd,1981,336372
tcd,1982,349674
tcd,1983,363502
tcd,1984,377897
tcd,1985,392820
tcd,1986,408355
tcd,1987,424503
tcd,1988,441314
tcd,1989,458742
tcd,1990,476883
tcd,1991,495741
tcd,1992,515373
tcd,1993,535406
tcd,1994,555139
tcd,1995,575600
tcd,1996,596844
tcd,1997,618810
tcd,1998,641617
tcd,1999,665265
tcd,2000,689818
tcd,2001,715207
tcd,2002,741567
tcd,2003,768898
tcd,2004,797277
tcd,2005,826620
tcd,2006,857086
tcd,2007,888675
tcd,2008,921474
tcd,2009,955389
tcd,2010,990552
tcd,2011,1027010
tcd,2012,1064809
tcd,2013,1103999
tcd,2014,1144632
tcd,2015,1186761
tcd,2016,1230440
tcd,2017,1275726
tcd,2018,1322679
tcd,2019,1371524
tcd,2020,1422547
tcd,2021,1476115
tgo,1960,94904
tgo,1961,105400
tgo,1962,112666
tgo,1963,120432
tgo,1964,128745
tgo,1965,137608
tgo,1966,147093
tgo,1967,157233
tgo,1968,168087
tgo,1969,179657
tgo,1970,191650
tgo,1971,203192
tgo,1972,215446
tgo,1973,228402
tgo,1974,242157
tgo,1975,256740
tgo,1976,272223
tgo,1977,288594
tgo,1978,305974
tgo,1979,324401
tgo,1980,343964
tgo,1981,364649
tgo,1982,387190
tgo,1983,411746
tgo,1984,437895
tgo,1985,465627
tgo,1986,495156
tgo,1987,526559
tgo,1988,560000
tgo,1989,588800
tgo,1990,619124
tgo,1991,651010
tgo,1992,684585
tgo,1993,719793
tgo,1994,756863
tgo,1995,795842
tgo,1996,836887
tgo,1997,879927
tgo,1998,925245
tgo,1999,972896
tgo,2000,1023073
tgo,2001,1075688
tgo,2002,1131087
tgo,2003,1189340
tgo,2004,1250679
tgo,2005,1315000
tgo,2006,1343976
tgo,2007,1373590
tgo,2008,1403899
tgo,2009,1434791
tgo,2010,1466407
tgo,2011,1498719
tgo,2012,1531789
tgo,2013,1565495
tgo,2014,1599990
tgo,2015,1635246
tgo,2016,1671279
tgo,2017,1708106
tgo,2018,1745744
tgo,2019,1785310
tgo,2020,1827878
tgo,2021,1874394
tha,1960,2150853
tha,1961,2231234
tha,1962,2314737
tha,1963,2401364
tha,1964,2491360
tha,1965,2584466
tha,1966,2681188
tha,1967,2781530
tha,1968,2885773
tha,1969,2993620
tha,1970,3109945
tha,1971,3244249
tha,1972,3384550
tha,1973,3530507
tha,1974,3682972
tha,1975,3842023
tha,1976,4008175
tha,1977,4181025
tha,1978,4361584
tha,1979,4549940
tha,1980,4723143
tha,1981,4829328
tha,1982,4938050
tha,1983,5049221
tha,1984,5163053
tha,1985,5279127
tha,1986,5397976
tha,1987,5519501
tha,1988,5643934
tha,1989,5770820
tha,1990,5888835
tha,1991,5935017
tha,1992,5981625
tha,1993,6028469
tha,1994,6075746
tha,1995,6123394
tha,1996,6171481
tha,1997,6219812
tha,1998,6268590
tha,1999,6317749
tha,2000,6395429
tha,2001,6561670
tha,2002,6732471
tha,2003,6907718
tha,2004,7087778
tha,2005,7272016
tha,2006,7461307
tha,2007,7655526
tha,2008,7855078
tha,2009,8059261
tha,2010,8269045
tha,2011,8484289
tha,2012,8705444
tha,2013,8931731
tha,2014,9164225
tha,2015,9402771
tha,2016,9647526
tha,2017,9898653
tha,2018,10156316
tha,2019,10350204
tha,2020,10539415
tha,2021,10722815
tjk,1960,239983
tjk,1961,251391
tjk,1962,263357
tjk,1963,275893
tjk,1964,289044
tjk,1965,302784
tjk,1966,317197
tjk,1967,332295
tjk,1968,348135
tjk,1969,364683
tjk,1970,379289
tjk,1971,391112
tjk,1972,403321
tjk,1973,415875
tjk,1974,428838
tjk,1975,442205
tjk,1976,456008
tjk,1977,470203
tjk,1978,484859
tjk,1979,497111
tjk,1980,506228
tjk,1981,515486
tjk,1982,524927
tjk,1983,534541
tjk,1984,544345
tjk,1985,554300
tjk,1986,564452
tjk,1987,574790
tjk,1988,585332
tjk,1989,589935
tjk,1990,587220
tjk,1991,584517
tjk,1992,581823
tjk,1993,579149
tjk,1994,576483
tjk,1995,573830
tjk,1996,571185
tjk,1997,568560
tjk,1998,565943
tjk,1999,563338
tjk,2000,567900
tjk,2001,581598
tjk,2002,595647
tjk,2003,610035
tjk,2004,624791
tjk,2005,639862
tjk,2006,655318
tjk,2007,671148
tjk,2008,687382
tjk,2009,703963
tjk,2010,720968
tjk,2011,738383
tjk,2012,756219
tjk,2013,774485
tjk,2014,793193
tjk,2015,812352
tjk,2016,831975
tjk,2017,852071
tjk,2018,872653
tjk,2019,893826
tjk,2020,915712
tjk,2021,938444
tkm,1960,179146
tkm,1961,185736
tkm,1962,192579
tkm,1963,199674
tkm,1964,207041
tkm,1965,214658
tkm,1966,222566
tkm,1967,230766
tkm,1968,239280
tkm,1969,248083
tkm,1970,255710
tkm,1971,261736
tkm,1972,267912
tkm,1973,274216
tkm,1974,280678
tkm,1975,287292
tkm,1976,294071
tkm,1977,300990
tkm,1978,308083
tkm,1979,315472
tkm,1980,323205
tkm,1981,331106
tkm,1982,339211
tkm,1983,347514
tkm,1984,356033
tkm,1985,364736
tkm,1986,373665
tkm,1987,382812
tkm,1988,392196
tkm,1989,401783
tkm,1990,411619
tkm,1991,421695
tkm,1992,432032
tkm,1993,442593
tkm,1994,453427
tkm,1995,464527
tkm,1996,475914
tkm,1997,487548
tkm,1998,499483
tkm,1999,511710
tkm,2000,524236
tkm,2001,537069
tkm,2002,550216
tkm,2003,563685
tkm,2004,577484
tkm,2005,591620
tkm,2006,606103
tkm,2007,620940
tkm,2008,636140
tkm,2009,651712
tkm,2010,667666
tkm,2011,684010
tkm,2012,700754
tkm,2013,717908
tkm,2014,735482
tkm,2015,753486
tkm,2016,771930
tkm,2017,790827
tkm,2018,810186
tkm,2019,828065
tkm,2020,846255
tkm,2021,864695
tto,1960,179979
tto,1961,188346
tto,1962,197113
tto,1963,206289
tto,1964,215906
tto,1965,225943
tto,1966,236461
tto,1967,247468
tto,1968,259005
tto,1969,271045
tto,1970,283663
tto,1971,296868
tto,1972,310707
tto,1973,325150
tto,1974,340287
tto,1975,356128
tto,1976,372729
tto,1977,390056
tto,1978,408214
tto,1979,427217
tto,1980,444958
tto,1981,449653
tto,1982,454405
tto,1983,459206
tto,1984,464065
tto,1985,468961
tto,1986,473917
tto,1987,478924
tto,1988,483992
tto,1989,489099
tto,1990,494267
tto,1991,499489
tto,1992,504774
tto,1993,510101
tto,1994,515491
tto,1995,520937
tto,1996,526450
tto,1997,532004
tto,1998,537626
tto,1999,543307
tto,2000,548271
tto,2001,548056
tto,2002,547842
tto,2003,547627
tto,2004,547412
tto,2005,547198
tto,2006,546984
tto,2007,546769
