geo,time,is_air_psgr
uzb,2010,2114050
uzb,2011,2275947
uzb,2012,2593509
uzb,2013,2614085
uzb,2014,2545935
uzb,2015,2486673
uzb,2016,2383631
uzb,2017,2581865
uzb,2018,3056558
uzb,2019,3685192
uzb,2020,933769
ven,1970,1253300
ven,1971,1301600
ven,1972,1511000
ven,1973,1765900
ven,1974,1981500
ven,1975,2355200
ven,1976,2708400
ven,1977,3500600
ven,1978,4042700
ven,1979,4771700
ven,1980,5133300
ven,1981,5147000
ven,1982,5667200
ven,1983,5000200
ven,1984,4570800
ven,1985,4966500
ven,1986,5790900
ven,1987,6454100
ven,1988,8383800
ven,1989,10098800
ven,1990,6846800
ven,1991,6795200
ven,1992,7149400
ven,1993,6813900
ven,1994,5266800
ven,1995,4445000
ven,1996,4487400
ven,1997,4020300
ven,1998,3736600
ven,1999,4690000
ven,2000,4295000
ven,2001,9452434
ven,2002,6369455
ven,2003,3889929
ven,2004,4943887
ven,2005,5043028
ven,2006,5225573
ven,2007,5495292
ven,2008,5766973
ven,2009,5121009
ven,2010,6428163
ven,2011,7728281.25393
ven,2012,7738509.64545
ven,2013,6866780.59936
ven,2014,7888722.39936
ven,2015,7086072
ven,2016,6025475
ven,2017,4209158
ven,2018,2217407
ven,2019,1516839
ven,2020,283524
vnm,1970,1525600
vnm,1971,1051300
vnm,1972,854400
vnm,1973,664700
vnm,1974,552600
vnm,1975,165000
vnm,1980,6000
vnm,1981,27000
vnm,1982,27000
vnm,1983,11500
vnm,1984,74000
vnm,1985,84000
vnm,1986,88000
vnm,1987,87000
vnm,1988,87800
vnm,1989,88200
vnm,1990,89000
vnm,1991,198000
vnm,1992,204200
vnm,1993,1200000
vnm,1994,1670000
vnm,1995,2290000
vnm,1996,2107500
vnm,1997,2527300
vnm,1998,2303500
vnm,1999,2600000
vnm,2000,2877894
vnm,2001,3427176
vnm,2002,4038133
vnm,2003,3969320
vnm,2004,5049706
vnm,2005,5453683
vnm,2006,5283831
vnm,2007,7194443
vnm,2008,9991145
vnm,2009,11073604
vnm,2010,14377619
vnm,2011,16544477.83017
vnm,2012,16976051.38122
vnm,2013,20429309.908
vnm,2014,23826013.272
vnm,2015,29944771
vnm,2016,37349272
vnm,2017,42592762
vnm,2018,47049671
vnm,2019,53227026
vnm,2020,31771202
vut,1982,16800
vut,1983,24600
vut,1984,16700
vut,1985,14400
vut,1986,15300
vut,1987,16600
vut,1988,18500
vut,1989,18500
vut,1990,18500
vut,1991,53000
vut,1992,59200
vut,1993,66700
vut,1994,70400
vut,1995,65600
vut,1996,72800
vut,1997,75000
vut,1998,88700
vut,1999,86000
vut,2000,101503
vut,2001,97471
vut,2002,104294
vut,2003,83151
vut,2004,103939
vut,2005,112254
vut,2006,116744
vut,2007,122581
vut,2008,120742
vut,2009,112169
vut,2010,247944
vut,2011,240396.4377
vut,2012,318747
vut,2013,327060
vut,2014,320232
vut,2015,272332
vut,2016,299315
vut,2017,341110
vut,2018,374603
vut,2019,466865.05313
vut,2020,196963.404
wsm,1996,270000
wsm,1997,74900
wsm,1998,148800
wsm,1999,155500
wsm,2000,164142
wsm,2001,173479
wsm,2002,182292
wsm,2003,198115
wsm,2004,246875
wsm,2005,266625
wsm,2006,287596
wsm,2007,294927
wsm,2008,290503
wsm,2009,270908
wsm,2014,76944
wsm,2015,98950
wsm,2016,116167
wsm,2017,81921
wsm,2018,77811
wsm,2019,74867
wsm,2020,11957
yem,1970,25900
yem,1971,54500
yem,1972,57000
yem,1973,61500
yem,1974,66500
yem,1975,70000
yem,1976,262800
yem,1977,275000
yem,1978,295000
yem,1979,295000
yem,1980,310000
yem,1981,310000
yem,1982,352100
yem,1983,465900
yem,1984,455800
yem,1985,426200
yem,1986,589700
yem,1987,575500
yem,1988,635500
yem,1989,667900
yem,1990,671100
yem,1991,540500
yem,1992,800400
yem,1993,847900
yem,1994,790600
yem,1995,375000
yem,1996,587500
yem,1997,706900
yem,1998,765000
yem,1999,731000
yem,2000,841609
yem,2001,841366
yem,2002,869296
yem,2003,844284
yem,2004,1022079
yem,2005,1083404
yem,2006,1162316
yem,2007,1073493
yem,2008,1064878
yem,2009,1050486
yem,2010,1536556
yem,2011,1492073.3286
yem,2012,1299707.23911
yem,2013,1664220
yem,2014,1665552
yem,2015,443685
yem,2016,242723
yem,2017,132571
yem,2018,336310
yem,2020,52034.893
zaf,1970,1519000
zaf,1971,1659500
zaf,1972,1868100
zaf,1973,2313800
zaf,1974,2763600
zaf,1975,2936400
zaf,1976,2998800
zaf,1977,3076800
zaf,1978,3211200
zaf,1979,3783700
zaf,1980,4116000
zaf,1981,4159800
zaf,1982,4091200
zaf,1983,3951800
zaf,1984,4461400
zaf,1985,4337300
zaf,1986,3825000
zaf,1987,4386900
zaf,1988,5125900
zaf,1989,5641500
zaf,1990,5364900
zaf,1991,4818600
zaf,1992,4685000
zaf,1993,5581500
zaf,1994,5801600
zaf,1995,6395500
zaf,1996,7183100
zaf,1997,7274200
zaf,1998,6479500
zaf,1999,7403800
zaf,2000,8000757
zaf,2001,7948374
zaf,2002,8052660
zaf,2003,9159815
zaf,2004,9878598
zaf,2005,11844657
zaf,2006,12932671
zaf,2007,12870324
zaf,2008,13135437
zaf,2009,12503629
zaf,2010,15781210
zaf,2011,16407784.95717
zaf,2012,17571565.20322
zaf,2013,16311250
zaf,2014,17026643.21912
zaf,2015,18882898
zaf,2016,19744932
zaf,2017,20821044
zaf,2018,24660386
zaf,2019,26211258
zaf,2020,8304771.044
zmb,1970,187800
zmb,1971,214200
zmb,1972,230100
zmb,1973,230600
zmb,1974,240600
zmb,1975,232600
zmb,1976,256800
zmb,1977,299400
zmb,1978,317100
zmb,1979,295700
zmb,1980,257400
zmb,1981,278300
zmb,1982,253100
zmb,1983,236700
zmb,1984,245600
zmb,1985,253900
zmb,1986,237700
zmb,1987,257900
zmb,1988,303500
zmb,1989,365300
zmb,1990,407200
zmb,1991,292500
zmb,1992,246000
zmb,1993,219000
zmb,1994,234700
zmb,1997,49600
zmb,1998,48800
zmb,1999,77700
zmb,2000,89628
zmb,2001,48517
zmb,2002,47075
zmb,2003,50977
zmb,2004,49888
zmb,2005,53880
zmb,2006,58679
zmb,2007,61589
zmb,2008,62467
zmb,2010,260502
zmb,2011,306034.3
zmb,2012,127296.65
zmb,2013,10032
zmb,2014,8592
zmb,2015,203617
zmb,2016,144060
zmb,2017,154573
zmb,2018,16633.13894
zmb,2019,17505.68964
zmb,2020,8717.833
zwe,1970,267400
zwe,1971,291300
zwe,1972,315000
zwe,1973,340000
zwe,1980,412300
zwe,1981,535200
zwe,1982,448600
zwe,1983,449200
zwe,1984,440700
zwe,1985,453100
zwe,1986,451500
zwe,1987,459900
zwe,1988,525100
zwe,1989,583400
zwe,1990,601300
zwe,1991,740200
zwe,1992,677900
zwe,1993,594600
zwe,1994,675300
zwe,1995,625700
zwe,1996,653700
zwe,1997,790100
zwe,1998,788900
zwe,1999,651000
zwe,2000,607976
zwe,2001,308096
zwe,2002,250532
zwe,2003,200857
zwe,2004,225021
zwe,2005,243022
zwe,2006,239045
zwe,2007,254783
zwe,2008,264404
zwe,2009,261480
zwe,2010,258828
zwe,2011,279347.61839
zwe,2012,320945.99981
zwe,2013,351564
zwe,2014,301260
zwe,2015,370165
zwe,2016,378803
zwe,2017,282539
zwe,2018,282539
zwe,2020,324226.537
