geo,time,fm_lbl_bmny_zg
nam,2004,22.51593
nam,2005,5.11407
nam,2006,29.67953
nam,2007,16.13702
nam,2008,13.30265
nam,2009,59.59442
nam,2010,10.52192
nam,2011,11.68601
nam,2012,4.14381
nam,2013,12.78374
nam,2014,7.84281
nam,2015,9.10484
nam,2016,6.05281
nam,2017,13.97998
nam,2018,6.39041
nam,2019,10.53363
nam,2020,8.07705
ner,1963,18.54839
ner,1964,-2.38095
ner,1965,17.07317
ner,1966,9.07738
ner,1967,7.77626
ner,1968,0.89873
ner,1969,15.59403
ner,1970,4.14586
ner,1971,26.45894
ner,1972,6.27936
ner,1973,20.214
ner,1974,31.0307
ner,1975,9.80064
ner,1976,31.08132
ner,1977,28.72191
ner,1978,44.00988
ner,1979,19.01256
ner,1980,20.81512
ner,1981,20.70496
ner,1982,-11.79241
ner,1983,-0.34709
ner,1984,22.17492
ner,1985,7.00942
ner,1986,11.97528
ner,1987,-5.45869
ner,1988,15.1766
ner,1989,5.80297
ner,1990,-4.05182
ner,1991,-8.86054
ner,1992,-0.95634
ner,1993,0.07145
ner,1994,6.72585
ner,1995,3.75199
ner,1996,-6.58498
ner,1997,-21.31115
ner,1998,-18.47733
ner,1999,15.40795
ner,2000,12.81544
ner,2001,48.61032
ner,2002,-18.46165
ner,2003,44.65518
ner,2004,8.87745
ner,2005,4.76777
ner,2006,11.68311
ner,2007,46.20032
ner,2008,9.38256
ner,2009,20.69336
ner,2010,22.6132
ner,2011,6.84006
ner,2012,31.71639
ner,2013,9.74292
ner,2014,24.91337
ner,2015,4.58524
ner,2016,8.67052
ner,2017,-4.92103
ner,2018,-2.10401
ner,2019,15.05703
ner,2020,17.01452
nga,1961,8.69565
nga,1962,10.93333
nga,1963,8.68389
nga,1964,19.10423
nga,1965,8.75116
nga,1966,10.94984
nga,1967,-12.65871
nga,1968,15
nga,1969,26.91055
nga,1970,47.79656
nga,1971,6.39232
nga,1972,15.57731
nga,1973,13.77678
nga,1974,89.19787
nga,1975,55.66314
nga,1976,41.45127
nga,1977,34.47273
nga,1978,-2.01034
nga,1979,30.95067
nga,1980,46.10816
nga,1981,5.89997
nga,1982,9.54531
nga,1983,14.02163
nga,1984,11.6028
nga,1985,8.99274
nga,1986,1.95309
nga,1987,22.41116
nga,1988,32.9132
nga,1989,12.928
nga,1990,32.70103
nga,1991,37.38021
nga,1992,63.26025
nga,1993,53.75797
nga,1994,34.49514
nga,1995,19.41171
nga,1996,16.17816
nga,1997,16.039
nga,1998,22.31776
nga,1999,33.12106
nga,2000,48.06752
nga,2001,26.3768
nga,2002,18.8211
nga,2003,13.51137
nga,2004,20.67703
nga,2005,22.60363
nga,2006,36.35072
nga,2007,87.76135
nga,2008,42.22343
nga,2009,14.86435
nga,2010,6.72487
nga,2011,21.68562
nga,2012,27.08447
nga,2013,14.30209
nga,2014,-0.79417
nga,2015,4.09016
nga,2016,31.92217
nga,2017,1.38783
nga,2018,14.98211
nga,2019,6.44863
nga,2020,10.8361
nic,1961,2.55806
nic,1962,26.15688
nic,1963,16.72737
nic,1964,21.50657
nic,1965,23.34923
nic,1966,11.65799
nic,1967,1.21188
nic,1968,-10.26316
nic,1969,5.71848
nic,1970,14.93759
nic,1971,14.54085
nic,1972,29.1614
nic,1973,41.46003
nic,1974,16.26016
nic,1975,0.66954
nic,1976,32.97862
nic,1977,5.7869
nic,1978,-7.11634
nic,1979,67.09524
nic,1980,29.67033
nic,1981,37.93722
nic,1982,24.83253
nic,1983,83.50972
nic,1984,73.33123
nic,1985,140.21313
nic,1986,234.49502
nic,1987,544.23758
nic,1988,12513.14234
nic,1989,2700.19465
nic,1990,7677.83435
nic,1991,1519.64324
nic,1992,20.06553
nic,1993,25.19604
nic,1994,65.9019
nic,1995,35.07122
nic,1996,52.52649
nic,1997,52.54455
nic,1998,32.14998
nic,1999,18.80973
nic,2000,9.37518
nic,2001,4.10519
nic,2002,13.30016
nic,2003,12.64299
nic,2004,17.21629
nic,2005,9.77962
nic,2006,8.42015
nic,2007,18.47909
nic,2008,7.32994
nic,2009,14.33895
nic,2010,21.67338
nic,2011,12.62163
nic,2012,15.39383
nic,2013,18.3193
nic,2014,15.43075
nic,2015,18.96197
nic,2016,11.04416
nic,2017,16.01854
nic,2018,-18.65348
nic,2019,6.23161
nic,2020,15.62779
nor,1961,5.47625
nor,1962,6.82579
nor,1963,6.88257
nor,1964,7.74105
nor,1965,10.14122
nor,1966,8.41203
nor,1967,9.83315
nor,1968,12.14959
nor,1969,10.42539
nor,1970,15.02254
nor,1971,13.34318
nor,1972,12.53188
nor,1973,13.52708
nor,1974,11.05902
nor,1975,15.3122
nor,1976,8.27636
nor,1977,17.25947
nor,1978,11.08635
nor,1979,13.80358
nor,1980,10.58391
nor,1981,13.39774
nor,1982,11.04545
nor,1983,10.81581
nor,1984,19.15108
nor,1985,14.97965
nor,1986,2.75488
nor,1987,19.18678
nor,1988,4.90623
nor,1989,8.61082
nor,1990,5.54736
nor,1991,2.93383
nor,1992,8.50079
nor,1993,-0.6695
nor,1994,5.02407
nor,1995,3.78101
nor,1996,6.90968
nor,1997,1.44212
nor,1998,15.47097
nor,1999,1.70008
nor,2000,8.66335
nor,2001,16.46698
nor,2002,7.42563
nor,2003,2.14717
nor,2004,6.84975
nor,2005,10.52438
nor,2006,6.77672
nor,2007,18.10306
nor,2008,3.08676
nor,2009,0.89865
nor,2010,6.46892
nor,2011,6.42133
nor,2012,4.49556
nor,2013,6.74903
nor,2014,6.11307
nor,2015,-5.32643
nor,2016,11.23852
nor,2017,6.08195
nor,2018,5.18292
nor,2019,3.9735
nor,2020,12.15877
npl,1961,22.28053
npl,1962,4.05774
npl,1963,25.64679
npl,1964,24.91793
npl,1965,25.51362
npl,1966,5.8051
npl,1967,8.2209
npl,1968,19.3484
npl,1969,28.46797
npl,1970,-0.11925
npl,1971,19.14686
npl,1972,16.87164
npl,1973,28.13158
npl,1974,17.10062
npl,1975,12.20323
npl,1976,28.45634
npl,1977,21.06041
npl,1978,19.6058
npl,1979,16.05596
npl,1980,17.52177
npl,1981,19.00495
npl,1982,20.95884
npl,1983,20.13693
npl,1984,13.20078
npl,1985,20.3953
npl,1986,19.34395
npl,1987,22.42142
npl,1988,22.18306
npl,1989,20.95096
npl,1990,18.74321
npl,1991,22.72374
npl,1992,20.50232
npl,1993,25.01884
npl,1994,17.98466
npl,1995,15.42876
npl,1996,12.20194
npl,1997,29.54333
npl,1998,11.18137
npl,1999,21.68036
npl,2000,18.84552
npl,2001,16.77527
npl,2002,2.65917
npl,2003,10.21759
npl,2004,13.08508
npl,2005,9.74359
npl,2006,16.98502
npl,2007,18.52859
npl,2008,38.84126
npl,2009,29.61984
npl,2010,9.58922
npl,2011,18.67019
npl,2012,14.8565
npl,2013,21.65801
npl,2014,16.14033
npl,2015,24.43506
npl,2016,17.36354
npl,2017,11.96787
npl,2018,19.7555
npl,2019,13.81343
npl,2020,22.11391
nzl,1961,-2.11069
nzl,1962,-0.02396
nzl,1963,2.44428
nzl,1964,6.76023
nzl,1965,-0.31989
nzl,1966,4.48081
nzl,1967,-2.69395
nzl,1968,2.90258
nzl,1969,12.42686
nzl,1970,9.08726
nzl,1971,16.37186
nzl,1972,36.13753
nzl,1973,33.78679
nzl,1974,5.99176
nzl,1975,10.74749
nzl,1976,18.28833
nzl,1977,14.6991
nzl,1978,24.72505
nzl,1979,18.56304
nzl,1980,9.20501
nzl,1981,16.39843
nzl,1982,14.05134
nzl,1983,6.61113
nzl,1984,20.3546
nzl,1985,32.57311
nzl,1986,24.92695
nzl,1987,17.6091
nzl,1988,108.9361
nzl,1989,9.41089
nzl,1990,10.22564
nzl,1991,1.61885
nzl,1992,3.93963
nzl,1993,6.17933
nzl,1994,9.11914
nzl,1995,9.39224
nzl,1996,14.1265
nzl,1997,6.62539
nzl,1998,0.28736
nzl,1999,7.14095
nzl,2000,1.50684
nzl,2001,9.07853
nzl,2002,0.23559
nzl,2003,9.49988
nzl,2004,3.5275
nzl,2005,9.48788
nzl,2006,11.26728
nzl,2007,11.14191
nzl,2008,10.35084
nzl,2009,-0.6329
nzl,2010,8.35918
nzl,2014,6.70928
nzl,2015,9.85033
nzl,2016,7.66161
nzl,2017,7.30185
nzl,2018,6.42477
nzl,2019,4.71179
nzl,2020,12.17794
omn,1973,4.12431
omn,1974,82.89668
omn,1975,38.41551
omn,1976,39.50366
omn,1977,25.49638
omn,1978,11.64666
omn,1979,6.76628
omn,1980,31.99888
omn,1981,38.67202
omn,1982,26.66528
omn,1983,23.41763
omn,1984,9.85731
omn,1985,21.05379
omn,1986,-6.77959
omn,1987,5.27273
omn,1988,5.93893
omn,1989,9.41146
omn,1990,9.96925
omn,1991,5.45184
omn,1992,3.08886
omn,1993,3.24653
omn,1994,6.73451
omn,1995,7.67734
omn,1996,8.0725
omn,1997,24.4985
omn,1998,4.7702
omn,1999,6.39328
omn,2000,6.02406
omn,2001,10.80405
omn,2002,5.55499
omn,2003,2.4224
omn,2004,4.08088
omn,2005,21.65406
omn,2006,24.44984
omn,2007,34.67019
omn,2008,23.2662
omn,2009,4.735
omn,2010,11.34209
omn,2011,12.18115
omn,2012,10.72702
omn,2013,8.48531
omn,2014,12.02936
omn,2015,14.21008
omn,2016,1.83087
omn,2017,4.18172
pak,1961,-3.96718
pak,1962,9.07629
pak,1963,16.83824
pak,1964,21.45119
pak,1965,11.86151
pak,1966,21.12291
pak,1967,3.2619
pak,1968,12.45441
pak,1969,9.55441
pak,1970,11.68993
pak,1971,13.77114
pak,1972,17.46852
pak,1973,13.80245
pak,1974,-1.20366
pak,1975,21.21492
pak,1976,32.19702
pak,1977,17.94754
pak,1978,19.84247
pak,1979,19.097
pak,1980,15.69721
pak,1981,11.52468
pak,1982,21.83105
pak,1983,20.90946
pak,1984,4.64763
pak,1985,14.74655
pak,1986,16.07271
pak,1987,16.40353
pak,1988,7.70296
pak,1989,7.40092
pak,1990,11.64367
pak,1991,18.94431
pak,1992,29.30056
pak,1993,18.13345
pak,1994,17.3706
pak,1995,13.8098
pak,1996,20.06856
pak,1997,19.9118
pak,1998,7.85938
pak,1999,4.31423
pak,2000,12.12516
pak,2001,14.43025
pak,2002,17.61645
pak,2003,17.85794
pak,2004,18.8954
pak,2005,16.37287
pak,2006,42.90887
pak,2007,17.43835
pak,2008,6.5247
pak,2009,17.61006
pak,2010,14.56582
pak,2011,12.60262
pak,2012,17.39502
pak,2013,13.31565
pak,2014,11.54371
pak,2015,12.18098
pak,2016,13.61605
pak,2017,9.93132
pak,2018,9.83439
pak,2019,11.67303
pak,2020,15.63271
pan,1961,7.11238
pan,1962,15.40505
pan,1963,27.3878
pan,1964,-5.23939
pan,1965,18.87512
pan,1966,19.40658
pan,1967,21.35662
pan,1968,14.27781
pan,1969,-4.84262
pan,1970,30.43257
pan,1971,17.9087
pan,1972,30.01324
pan,1973,13.13311
pan,1974,19.41507
pan,1975,21.72193
pan,1976,6.88748
pan,1977,15.88474
pan,1978,19.29277
pan,1979,23.13816
pan,1980,25.11909
pan,1981,18.93399
pan,1982,12.58717
pan,1983,2.11718
pan,1984,7.31368
pan,1985,5.17513
pan,1986,5.54601
pan,1987,-3.46411
pan,1988,-26.88716
pan,1989,-2.06375
pan,1990,36.65016
pan,1991,32.18076
pan,1992,25.56514
pan,1993,18.9397
pan,1994,15.75607
pan,1995,8.36683
pan,1996,7.30908
pan,1997,13.73669
pan,1998,15.52395
pan,1999,8.46469
pan,2000,9.2665
pan,2001,7.88981
pan,2002,-1.70736
pan,2003,3.5214
pan,2004,8.04542
pan,2005,8.56696
pan,2006,22.27703
pan,2007,16.0006
pan,2008,14.58318
per,1961,19.13043
per,1962,13.86861
per,1963,16.02564
per,1964,25.41436
per,1965,23.34802
per,1966,13.92857
per,1967,8.77743
per,1968,6.91643
per,1969,13.20755
per,1970,36.66667
per,1971,8.18815
per,1972,23.99356
per,1973,23.11688
per,1974,33.64979
per,1975,15.78532
per,1976,23.99455
per,1977,23.58439
per,1978,61.07651
per,1979,92.01878
per,1980,83.48914
per,1981,68.67848
per,1982,71.95632
per,1983,103.34549
per,1984,127.21933
per,1985,156.54646
per,1986,53.978
per,1987,106.5149
per,1988,620.95125
per,1989,1917.28171
per,1990,6384.91591
per,1991,230.59502
per,1992,88.17889
per,1993,71.79706
per,1994,37.21701
per,1995,29.26401
per,1996,37.24477
per,1997,30.78206
per,1998,17.32713
per,1999,14.49022
per,2000,-0.39944
per,2001,0.56389
per,2002,4.32965
per,2003,-2.1369
per,2004,3.25992
per,2005,17.09527
per,2006,8.04516
per,2007,29.40384
per,2008,22.76407
per,2009,4.57048
per,2010,21.05466
per,2011,11.73602
per,2012,15.01502
per,2013,16.47898
per,2014,6.26515
per,2015,13.38707
per,2016,2.75614
per,2017,9.33091
per,2018,5.43327
per,2019,8.31838
phl,1961,24.02559
phl,1962,19.78654
phl,1963,13.62489
phl,1964,3.27605
phl,1965,6.39276
phl,1966,15.42304
phl,1967,21.33828
phl,1968,10.53958
phl,1969,11.35939
phl,1970,12.57287
phl,1971,15.75093
phl,1972,13.97559
phl,1973,23.51265
phl,1974,16.30601
phl,1975,13.79894
phl,1976,28.05274
phl,1977,28.54369
phl,1978,24.24577
phl,1979,12.44103
phl,1980,20.61517
phl,1981,17.42091
phl,1982,18.48734
phl,1983,52.99007
phl,1984,17.94766
phl,1985,12.45413
phl,1986,1.68901
phl,1987,11.67252
phl,1988,23.2606
phl,1989,30.24139
phl,1990,22.39811
phl,1991,17.7165
phl,1992,13.10948
phl,1993,28.14577
phl,1994,26.73478
phl,1995,23.87414
phl,1996,23.73151
phl,1997,23.10766
phl,1998,8.56631
phl,1999,16.88218
phl,2000,8.12076
phl,2001,9.98569
phl,2002,9.96845
phl,2003,4.28728
phl,2004,10.72332
phl,2005,6.8422
phl,2006,23.45361
phl,2007,9.60571
phl,2008,10.0409
phl,2009,8.63839
phl,2010,10.89708
phl,2011,5.30675
phl,2012,6.9778
phl,2013,29.3295
phl,2014,12.4375
phl,2015,9.19582
phl,2016,13.32627
phl,2017,11.42312
phl,2018,8.99915
phl,2019,9.84392
phl,2020,8.65774
png,1974,63.58567
png,1975,-23.30247
png,1976,13.18127
png,1977,54.22274
png,1978,4.80212
png,1979,27.32055
png,1980,-3.2471
png,1981,0.28727
png,1982,2.36473
png,1983,14.47399
png,1984,15.07221
png,1985,9.63891
png,1986,13.27109
png,1987,1.54291
png,1988,4.40552
png,1989,5.34609
png,1990,4.25108
png,1991,17.64543
png,1992,12.51466
png,1993,17.79411
png,1994,-1.28251
png,1995,13.74636
png,1996,30.73954
png,1997,7.69396
png,1998,2.46121
png,1999,9.16809
png,2000,5.00896
png,2001,6.24949
png,2002,7.26424
png,2003,-4.44623
png,2004,14.78684
png,2005,29.49003
png,2006,38.87959
png,2007,27.76492
png,2008,7.84316
png,2009,21.87726
png,2010,10.24608
png,2011,17.33533
png,2012,10.94225
png,2013,6.70151
png,2014,3.38279
png,2015,8.02684
png,2016,10.87362
png,2017,-0.93464
png,2018,-3.78026
png,2019,4.41742
pol,1980,12.98817
pol,1981,25.56455
pol,1982,39.47672
pol,1983,14.24758
pol,1984,17.67629
pol,1985,22.09267
pol,1986,26.70163
pol,1987,34.05455
pol,1988,63.28762
pol,1989,509.48728
pol,1990,164.87129
pol,1991,37.89981
pol,1992,55.67306
pol,1993,35.99251
pol,1994,38.07742
pol,1995,35.61922
pol,1996,31.21653
pol,1997,29.05652
pol,1998,25.17694
pol,1999,19.58863
pol,2000,11.55692
pol,2001,14.61296
pol,2002,-1.99707
pol,2003,5.36949
pol,2004,3.78794
pol,2005,15.04323
pol,2006,15.96433
pol,2007,13.38884
pol,2008,18.62563
pol,2009,8.10531
pol,2010,8.80524
pol,2011,12.48647
pol,2012,4.52797
pol,2013,6.23945
pol,2014,8.18416
pol,2015,9.06207
pol,2016,9.56617
pol,2017,4.6539
pol,2018,9.16474
pol,2019,8.26405
pol,2020,16.42931
pry,1961,29.75916
pry,1962,5.16145
pry,1963,19.17311
pry,1964,26.47596
pry,1965,16.74687
pry,1966,7.94174
pry,1967,31.60642
pry,1968,-2.20428
pry,1969,17.26617
pry,1970,13.9286
pry,1971,12.83498
pry,1972,23.61011
pry,1973,28.98588
pry,1974,20.89655
pry,1975,26.23109
pry,1976,23.35496
pry,1977,31.47857
pry,1978,30.49659
pry,1979,24.1999
pry,1980,34.63762
pry,1981,19.45016
pry,1982,5.67669
pry,1983,16.74151
pry,1984,16.80875
pry,1985,20.80169
pry,1986,27.3741
pry,1987,35.00334
pry,1988,27.11014
pry,1989,58.85608
pry,1990,53.90724
pry,1991,49.7549
pry,1992,37.12877
pry,1993,27.92998
pry,1994,24.23035
pry,1995,0.52837
pry,1996,9.80894
pry,1997,5.21367
pry,1998,7.62038
pry,1999,12.85169
pry,2000,2.84063
pry,2001,39.56973
pry,2002,1.46227
pry,2003,10.9224
pry,2004,15.09823
pry,2005,11.07216
pry,2006,10.70947
pry,2007,29.92906
pry,2008,34.58447
pry,2009,20.98737
pry,2010,19.01678
pry,2011,16.09451
pry,2012,11.75834
pry,2013,20.93718
pry,2014,14.99951
pry,2015,13.20256
pry,2016,7.35049
pry,2017,10.66164
pry,2018,8.08238
pry,2019,9.55913
pry,2020,18.70384
pse,1999,18.75141
pse,2000,24.94683
pse,2001,-3.45586
pse,2002,-4.47139
pse,2003,8.8764
pse,2004,4.33119
pse,2005,3.87654
pse,2006,6.10247
pse,2007,20.41133
pse,2008,13.15823
pse,2009,6.02741
pse,2010,9.5681
pse,2011,3.96364
pse,2012,6.76346
pse,2013,10.73205
pse,2014,7.1804
pse,2015,10.35319
pse,2016,10.0318
pse,2017,12.66944
pse,2018,3.80839
qat,1967,21.3235
qat,1968,6.99072
qat,1969,23.69439
qat,1970,4.5347
qat,1971,20.38439
qat,1972,43.45741
qat,1973,17.01528
qat,1974,34.96989
qat,1975,66.74962
qat,1976,54.67916
qat,1977,31.87693
qat,1978,15.36575
qat,1979,9.61924
qat,1980,16.97263
qat,1981,41.65201
qat,1982,14.60718
qat,1983,-0.92506
qat,1984,21.98771
qat,1985,9.18872
qat,1986,11.17608
qat,1987,8.60028
qat,1988,-8.36932
qat,1989,13.93129
qat,1990,-4.57041
qat,1991,2.35208
qat,1992,7.95425
qat,1993,12.40158
qat,1994,9.05797
qat,1995,1.10051
qat,1996,5.56185
qat,1997,9.86458
qat,1998,8.04212
qat,1999,11.3534
qat,2000,10.67616
qat,2001,38.45465
qat,2002,8.84692
qat,2003,5.52017
qat,2004,20.77896
qat,2005,42.85767
qat,2006,39.63417
qat,2007,39.5398
qat,2008,19.68947
qat,2009,16.88903
qat,2010,23.07686
qat,2011,17.09374
qat,2012,22.93401
qat,2013,19.59351
qat,2014,10.60093
qat,2015,3.4439
qat,2016,-4.57154
qat,2017,21.26113
qat,2018,-6.51782
qat,2019,2.48144
qat,2020,3.78606
rou,1974,26.39533
rou,1975,11.49754
rou,1976,16.45513
rou,1977,13.66995
rou,1978,17.18286
rou,1979,10.16074
rou,1980,12.76175
rou,1981,15.99751
rou,1982,14.04912
rou,1983,-0.68349
rou,1984,6.27885
rou,1985,2.81683
rou,1986,8.4337
rou,1987,3.93625
rou,1988,10.25577
rou,1989,5.31436
rou,1990,30.09157
rou,1991,104.02423
rou,1992,94.69554
rou,1993,172.16674
rou,1994,125.44687
rou,1995,69.61819
rou,1996,69.54519
rou,1997,113.42968
rou,1998,53.74885
rou,1999,50.39908
rou,2000,40.80978
rou,2001,18.02225
rou,2002,46.5971
rou,2003,21.07233
rou,2004,48.42118
rou,2005,20.04289
rou,2006,14.12674
rou,2007,33.83388
rou,2008,17.49372
rou,2009,9.03332
rou,2010,6.81737
rou,2011,6.46701
rou,2012,2.84245
rou,2013,8.80537
rou,2014,8.33017
rou,2015,9.39347
rou,2016,9.74068
rou,2017,11.40767
rou,2018,8.88798
rou,2019,10.90511
rou,2020,15.31307
rus,2002,33.75607
rus,2003,38.53504
rus,2004,33.73515
rus,2005,36.1353
rus,2006,40.38872
rus,2007,41.09788
rus,2008,14.12935
rus,2009,17.31647
rus,2010,24.51036
rus,2011,19.58465
rus,2012,13.05839
rus,2013,16.03132
rus,2014,14.82765
rus,2015,19.71703
rus,2016,-0.92447
rus,2017,7.41111
rus,2018,12.31911
rus,2019,5.10394
rus,2020,16.65641
rwa,1965,29.41349
rwa,1966,8.15772
rwa,1967,20.0852
rwa,1968,5.5016
rwa,1969,16.84582
rwa,1970,21.16809
rwa,1971,13.74007
rwa,1972,1.75949
rwa,1973,35.52999
rwa,1974,32.79803
rwa,1975,12.09465
rwa,1976,34.16647
rwa,1977,25.99764
rwa,1978,10.27973
rwa,1979,25.98251
rwa,1980,8.09692
rwa,1981,4.67355
rwa,1982,1.35967
rwa,1983,11.75655
rwa,1984,10.12263
rwa,1985,17.23446
rwa,1986,13.63595
rwa,1987,10.31273
rwa,1988,7.36589
rwa,1989,-4.16651
rwa,1990,5.5934
rwa,1991,5.54157
rwa,1992,12.44015
rwa,1993,2.52213
rwa,1994,-3.7177
rwa,1995,69.54812
rwa,1996,8.61066
rwa,1997,29.05761
rwa,1998,3.52124
rwa,1999,7.89571
rwa,2000,15.62669
rwa,2001,4.29819
rwa,2002,14.8958
rwa,2003,17.53693
rwa,2004,17.64673
rwa,2005,19.09193
rwa,2006,26.33311
rwa,2007,33.41242
rwa,2008,17.14746
rwa,2009,3.94594
rwa,2010,20.17835
rwa,2011,28.9651
rwa,2012,13.19237
rwa,2013,12.12848
rwa,2014,17.16811
rwa,2015,19.94205
rwa,2016,8.67904
rwa,2017,9.1878
rwa,2018,18.6947
rwa,2019,15.31243
rwa,2020,21.28807
sau,1961,9.01883
sau,1962,11.18182
sau,1963,20.68684
sau,1964,8.40108
sau,1965,11.75
sau,1966,18.45638
sau,1967,14.25873
sau,1968,15.71074
sau,1969,5.90315
sau,1970,6.0091
sau,1971,14.06305
sau,1972,40.60461
sau,1973,35.07081
sau,1974,43.54919
sau,1975,81.8857
sau,1976,66.52869
sau,1977,53.86257
sau,1978,27.38353
sau,1979,13.69786
sau,1980,17.35985
sau,1981,32.99922
sau,1982,20.19607
sau,1983,10.74212
sau,1984,6.0232
sau,1985,1.14182
sau,1986,9.21862
sau,1987,4.11407
sau,1988,6.4162
sau,1989,0.87335
sau,1990,4.58206
sau,1991,14.55391
sau,1992,2.05469
sau,1993,3.38084
sau,1994,2.98557
sau,1995,3.3566
sau,1996,7.25699
sau,1997,5.21044
sau,1998,3.63103
sau,1999,6.83396
sau,2000,4.46596
sau,2001,5.0873
sau,2002,15.19839
sau,2003,8.49234
sau,2004,17.25199
sau,2005,13.24101
sau,2006,20.40839
sau,2007,20.14137
sau,2008,17.95967
sau,2009,10.81024
sau,2010,5.17234
sau,2011,13.26045
sau,2012,16.48948
sau,2013,8.35199
sau,2014,11.82326
sau,2015,2.9048
sau,2016,0.54771
sau,2017,0.15085
sdn,1961,20.48469
sdn,1962,18.46284
sdn,1963,50.47364
sdn,1964,-15.96389
sdn,1965,4
sdn,1966,12.74803
sdn,1967,12.64465
sdn,1968,4.79401
sdn,1969,17.63505
sdn,1970,12.7691
sdn,1971,7.76692
sdn,1972,18.66429
sdn,1973,23.59598
sdn,1974,35.26518
sdn,1975,18.76575
sdn,1976,24.94998
sdn,1977,42.85714
sdn,1978,27.48981
sdn,1979,30.17878
sdn,1980,29.36758
sdn,1981,41.99165
sdn,1982,41.1709
sdn,1983,22.74374
sdn,1984,19.56501
sdn,1985,64.2426
sdn,1986,27.90884
sdn,1987,36.48756
sdn,1988,32.82506
sdn,1989,53.31691
sdn,1990,48.75181
sdn,1991,67.54989
sdn,1992,139.78841
sdn,1993,103.91974
sdn,1994,51.17554
sdn,1995,72.68036
sdn,1996,65.61749
sdn,1997,38.0039
sdn,1998,29.9306
sdn,1999,23.46676
sdn,2000,36.85801
sdn,2001,24.51462
sdn,2002,30.43274
sdn,2003,28.15983
sdn,2004,30.16531
sdn,2005,43.41738
sdn,2006,32.18881
sdn,2007,10.76828
sdn,2008,16.34166
sdn,2009,23.7871
sdn,2010,26.27252
sdn,2011,17.72009
sdn,2012,39.1406
sdn,2013,13.07359
sdn,2014,16.99014
sdn,2015,20.87694
sdn,2016,28.25889
sdn,2017,68.78463
sdn,2018,111.82633
sdn,2019,60.07893
sdn,2020,87.99138
sen,1963,-12.54795
sen,1964,-3.03885
sen,1965,-3.06947
sen,1966,-7.3
sen,1967,-6.32866
sen,1968,13.78119
sen,1969,0.29015
sen,1970,25.37509
sen,1971,2.08484
sen,1972,12.57688
sen,1973,22.27592
sen,1974,47.51776
sen,1975,11.44736
sen,1976,31.99229
sen,1977,15.2418
sen,1978,21.2751
sen,1979,1.44176
sen,1980,10.28276
sen,1981,22.0764
sen,1982,20.93629
sen,1983,4.06503
sen,1984,5.17108
sen,1985,4.52573
sen,1986,11.18093
sen,1987,-0.25019
sen,1988,0.49938
sen,1989,10.29859
sen,1990,-4.81406
sen,1991,5.8174
sen,1992,3.59087
sen,1993,-12.58083
sen,1994,38.68877
sen,1995,7.42378
sen,1996,11.69286
sen,1997,3.73297
sen,1998,8.48703
sen,1999,13.13822
sen,2000,10.8194
sen,2001,-8.62279
sen,2002,7.29912
sen,2003,33.04225
sen,2004,14.77802
sen,2005,9.32285
sen,2006,12.25363
sen,2007,12.92987
sen,2008,9.42986
sen,2009,13.21079
sen,2010,11.42107
sen,2011,7.49802
sen,2012,6.19572
sen,2013,8.03914
sen,2014,11.11974
sen,2015,19.56992
sen,2016,13.72434
sen,2017,9.25315
sen,2018,14.14956
sen,2019,8.21945
sen,2020,12.33854
sgp,1964,4.98652
sgp,1965,5.84082
sgp,1966,14.7362
sgp,1967,16.91332
sgp,1968,24.68354
sgp,1969,20.81218
sgp,1970,15.48619
sgp,1971,9.27755
sgp,1972,25.61237
sgp,1973,15.52442
sgp,1974,13.47099
sgp,1975,17.90872
sgp,1976,12.71436
sgp,1977,6.56379
sgp,1978,10.76892
sgp,1979,18.75345
sgp,1980,24.54454
sgp,1981,22.44631
sgp,1982,15.927
sgp,1983,11.93212
sgp,1984,6.24878
sgp,1985,3.79056
sgp,1986,9.97584
sgp,1987,19.81522
sgp,1988,13.47533
sgp,1989,22.47196
sgp,1990,19.98021
sgp,1991,12.44563
sgp,1992,8.89534
sgp,1993,8.45394
sgp,1994,14.42835
sgp,1995,8.49968
sgp,1996,9.79033
sgp,1997,10.2661
sgp,1998,30.24853
sgp,1999,8.51453
sgp,2000,-2.04959
sgp,2001,5.85788
sgp,2002,-0.33205
sgp,2003,8.05293
sgp,2004,6.23605
sgp,2005,6.19365
sgp,2006,19.36883
sgp,2007,13.41191
sgp,2008,12.04869
sgp,2009,11.33681
sgp,2010,8.59032
sgp,2011,9.98813
sgp,2012,7.22531
sgp,2013,4.31566
sgp,2014,3.33172
sgp,2015,1.52399
sgp,2016,8.04392
sgp,2017,3.19856
sgp,2018,3.90188
sgp,2019,4.95135
sgp,2020,13.19103
slb,1979,44.94028
slb,1980,-1.39029
slb,1981,-17.5878
slb,1982,23.41908
slb,1983,19.9506
slb,1984,34.95399
slb,1985,2.63273
slb,1986,9.25957
slb,1987,34.65186
slb,1988,32.05716
slb,1989,-0.38416
slb,1990,9.81964
slb,1991,23.87498
slb,1992,24.47223
slb,1993,15.63365
slb,1994,25.1261
slb,1995,9.21059
slb,1996,15.31293
slb,1997,6.68
slb,1998,2.54088
slb,1999,6.97069
slb,2000,0.56244
slb,2001,-10.13613
slb,2002,6.36989
slb,2003,23.8158
slb,2004,17.7299
slb,2005,46.11819
slb,2006,26.42363
slb,2007,21.70028
slb,2008,8.00531
slb,2009,16.81953
slb,2010,13.32075
slb,2011,25.80151
slb,2012,17.38665
