geo,time,se_prm_enrl_fe_zs
gha,1992,45.6557
gha,1993,45.93897
gha,1994,46.10113
gha,1995,46.35843
gha,1999,46.95156
gha,2000,47.1668
gha,2001,47.4415
gha,2002,47.45081
gha,2003,47.57545
gha,2004,47.42586
gha,2005,47.92527
gha,2006,48.49199
gha,2007,48.53507
gha,2008,48.55621
gha,2009,48.55859
gha,2011,48.73102
gha,2012,48.91687
gha,2013,48.94636
gha,2014,48.95182
gha,2015,48.96308
gha,2016,49.28661
gha,2017,49.23339
gha,2018,49.27979
gha,2019,49.31331
gib,1971,49.02425
gib,1972,49.07092
gib,1973,48.64865
gib,1974,49.6989
gib,1975,49.07575
gib,1976,49.50142
gib,1977,49.34628
gib,1978,50.82793
gib,1979,50.60285
gib,1980,50.88823
gib,1981,49.96364
gib,1982,49.85935
gib,1983,48.98317
gib,1984,48.84117
gib,1985,48.12721
gib,1997,47.30671
gib,1999,40.58305
gib,2000,47.97126
gib,2001,47.95961
gib,2008,48.73871
gib,2009,48.75576
gib,2016,49.03433
gib,2017,49.15314
gin,1971,31.70315
gin,1972,36.04176
gin,1973,31.61468
gin,1974,31.48296
gin,1975,31.26615
gin,1976,33.64815
gin,1977,34.49255
gin,1978,33.94846
gin,1979,34.56446
gin,1981,33.33062
gin,1982,33.01535
gin,1983,32.61702
gin,1984,32.43909
gin,1985,31.50199
gin,1986,31.66858
gin,1987,30.7411
gin,1988,30.94277
gin,1989,30.77551
gin,1990,30.93684
gin,1991,31.53079
gin,1992,31.51033
gin,1993,31.71055
gin,1994,32.67075
gin,1995,33.50161
gin,1996,34.34105
gin,1997,35.91912
gin,1998,36.91658
gin,1999,38.08462
gin,2000,39.82026
gin,2001,41.05395
gin,2002,41.85417
gin,2003,42.67666
gin,2004,43.32641
gin,2005,44.08453
gin,2006,44.81621
gin,2007,45.22834
gin,2008,45.15508
gin,2009,45.26378
gin,2010,44.75541
gin,2011,45.60272
gin,2012,45.351
gin,2013,45.39575
gin,2014,45.49672
gin,2016,44.67386
gmb,1971,30.63594
gmb,1972,30.89389
gmb,1973,31.25483
gmb,1974,31.87609
gmb,1975,33.10738
gmb,1976,33.18438
gmb,1977,32.27766
gmb,1978,32.40566
gmb,1979,32.52948
gmb,1980,33.29241
gmb,1981,34.50033
gmb,1982,35.24528
gmb,1983,36.08541
gmb,1984,37.47036
gmb,1985,37.95316
gmb,1986,38.48074
gmb,1987,38.81942
gmb,1989,38.73875
gmb,1992,40.67516
gmb,1993,41.44887
gmb,1994,42.07033
gmb,1995,42.62679
gmb,1996,43.64444
gmb,1997,44.28937
gmb,1998,45.03027
gmb,1999,45.72961
gmb,2000,46.41691
gmb,2001,47.30057
gmb,2002,47.3116
gmb,2003,49.15286
gmb,2004,49.89132
gmb,2005,50.41223
gmb,2006,50.79191
gmb,2007,50.82465
gmb,2008,51.15353
gmb,2009,50.69848
gmb,2010,50.28535
gmb,2011,50.55822
gmb,2012,50.7165
gmb,2013,50.68312
gmb,2014,50.94779
gmb,2015,51.21583
gmb,2016,51.38358
gmb,2017,51.56172
gmb,2018,51.81304
gnb,1971,30.12798
gnb,1972,39.73431
gnb,1973,43.82074
gnb,1976,35.19233
gnb,1978,32.52745
gnb,1979,31.47041
gnb,1980,31.3679
gnb,1981,31.59286
gnb,1982,31.72734
gnb,1983,32.77344
gnb,1984,33.55339
gnb,1985,34.01951
gnb,1987,35.28518
gnb,1988,35.19212
gnb,1989,35.79553
gnb,1992,35.65008
gnb,1993,35.82545
gnb,1994,36.25567
gnb,1995,36.81814
gnb,1996,36.81374
gnb,1997,36.78791
gnb,1998,36.78833
gnb,2000,40.32298
gnb,2010,48.33985
gnq,1971,43.95886
gnq,1974,44.7258
gnq,1993,48.44139
gnq,1994,49.01189
gnq,2000,44.93097
gnq,2001,48.82322
gnq,2002,48.37479
gnq,2003,49.21988
gnq,2005,48.69738
gnq,2008,48.59863
gnq,2009,48.79333
gnq,2010,49.10241
gnq,2011,49.29798
gnq,2012,49.22796
gnq,2015,49.09739
grc,1971,47.98324
grc,1972,48.07419
grc,1973,48.09746
grc,1974,48.09552
grc,1975,48.09462
grc,1976,48.14487
grc,1977,48.21205
grc,1978,48.2856
grc,1979,48.20127
grc,1980,48.14306
grc,1981,48.29893
grc,1982,48.27726
grc,1983,48.39666
grc,1984,48.42623
grc,1985,48.41634
grc,1986,48.42729
grc,1987,48.42317
grc,1988,48.50179
grc,1989,48.50098
grc,1990,48.42863
grc,1991,48.46948
grc,1992,48.50396
grc,1993,48.473
grc,1994,48.40065
grc,1995,48.80271
grc,1996,48.44617
grc,1997,48.4938
grc,1998,48.46533
grc,1999,48.44207
grc,2000,48.41914
grc,2001,48.41938
grc,2002,48.31831
grc,2003,48.35749
grc,2004,48.23998
grc,2005,48.45104
grc,2006,48.56506
grc,2007,48.59713
grc,2010,48.53751
grc,2011,48.55687
grc,2012,48.50804
grc,2013,48.47806
grc,2014,48.51301
grc,2015,48.47475
grc,2016,48.48518
grc,2017,48.52352
grd,1971,49.38231
grd,1972,49.4781
grd,1973,49.41729
grd,1974,49.23744
grd,1975,48.24212
grd,1976,47.7707
grd,1977,47.91451
grd,1978,47.80304
grd,1979,47.6771
grd,1980,47.45726
grd,1981,47.83691
grd,1982,47.61824
grd,1983,47.83665
grd,1984,47.88879
grd,1985,47.75494
grd,1986,44.40077
grd,1988,47.12852
grd,1993,48.75811
grd,1994,47.56378
grd,1995,47.36981
grd,1996,48.84581
grd,1997,49.19144
grd,1998,47.68913
grd,1999,48.81351
grd,2000,48.74521
grd,2001,48.38488
grd,2002,48.34849
grd,2003,49.60839
grd,2004,48.61875
grd,2005,48.70728
grd,2007,48.72934
grd,2008,47.69697
grd,2009,47.45524
grd,2010,47.98361
grd,2013,47.7371
grd,2014,48.30411
grd,2015,47.79472
grd,2016,47.87057
grd,2017,47.40048
grd,2018,48.21523
gtm,1970,44.22384
gtm,1971,44.19907
gtm,1972,44.29857
gtm,1973,44.31676
gtm,1974,44.7089
gtm,1975,44.76277
gtm,1976,44.94477
gtm,1977,44.96938
gtm,1978,45.14347
gtm,1979,45.03153
gtm,1980,45.06861
gtm,1981,45.17622
gtm,1982,45.76155
gtm,1983,45.31195
gtm,1985,45.10386
gtm,1986,45.15647
gtm,1991,45.71891
gtm,1992,45.69498
gtm,1993,45.73774
gtm,1994,45.58009
gtm,1995,45.66719
gtm,1996,45.68745
gtm,1997,45.84028
gtm,1998,46.04788
gtm,1999,46.08696
gtm,2000,46.79549
gtm,2001,46.9943
gtm,2002,47.24116
gtm,2004,47.48525
gtm,2005,47.60621
gtm,2006,47.7458
gtm,2007,47.91317
gtm,2008,48.02463
gtm,2009,48.28786
gtm,2010,48.49939
gtm,2011,48.58692
gtm,2012,48.42527
gtm,2013,48.26144
gtm,2014,48.20042
gtm,2015,48.148
gtm,2016,48.11372
gtm,2017,48.1633
gtm,2018,48.26948
gum,1971,47.97233
guy,1971,48.98225
guy,1972,49.04837
guy,1973,49.15565
guy,1974,49.17704
guy,1976,49.15157
guy,1977,49.14455
guy,1978,49.3514
guy,1979,49.05616
guy,1980,49.11906
guy,1981,49.10267
guy,1982,49.20348
guy,1984,49.40387
guy,1985,49.76922
guy,1986,49.24774
guy,1987,49.33337
guy,1988,49.2415
guy,1989,49.21408
guy,1991,49.19657
guy,1992,49.136
guy,1993,49.30503
guy,1995,49.13911
guy,1996,49.10825
guy,1997,49.2402
guy,1999,48.97908
guy,2000,48.60847
guy,2001,48.88555
guy,2003,48.96777
guy,2005,48.99363
guy,2007,48.68321
guy,2008,48.78462
guy,2009,48.68003
guy,2010,48.77218
guy,2011,48.85772
guy,2012,49.18614
hkg,1971,47.3825
hkg,1972,47.75888
hkg,1973,47.9569
hkg,1974,47.99301
hkg,1975,47.94463
hkg,1976,47.94113
hkg,1977,47.8453
hkg,1978,47.86369
hkg,1979,47.88973
hkg,1980,47.84088
hkg,1981,47.88158
hkg,1982,47.84044
hkg,1983,47.70994
hkg,1984,47.6377
hkg,1985,47.65413
hkg,1986,47.66584
hkg,1987,47.62074
hkg,1988,47.87473
hkg,1995,48.69906
hkg,1996,48.36034
hkg,1998,48.15668
hkg,1999,47.83062
hkg,2000,47.72233
hkg,2001,48.06383
hkg,2002,48.05519
hkg,2003,48.09371
hkg,2004,48.06212
hkg,2005,48.03722
hkg,2006,47.97763
hkg,2007,47.93619
hkg,2008,47.84286
hkg,2009,47.86355
hkg,2010,47.86042
hkg,2011,47.87644
hkg,2012,47.91636
hkg,2013,47.9127
hkg,2014,47.98085
hkg,2015,47.95613
hkg,2016,47.9031
hkg,2017,47.85527
hkg,2018,47.79839
hnd,1970,49.71665
hnd,1971,49.41375
hnd,1972,49.60248
hnd,1973,49.63229
hnd,1974,49.8823
hnd,1975,49.0435
hnd,1976,49.58858
hnd,1977,49.69395
hnd,1978,49.53289
hnd,1979,49.6055
hnd,1980,49.58335
hnd,1981,49.34839
hnd,1982,49.3559
hnd,1983,49.60447
hnd,1984,49.66848
hnd,1985,49.63039
hnd,1986,50.04023
hnd,1988,49.54889
hnd,1990,49.62478
hnd,1991,49.72172
hnd,1992,49.65022
hnd,1993,49.53592
hnd,1994,49.51274
hnd,1995,49.51006
hnd,1996,49.85333
hnd,1997,49.77829
hnd,1998,50.31923
hnd,1999,49.70343
hnd,2000,49.61874
hnd,2003,48.92277
hnd,2004,49.02232
hnd,2005,49.09418
hnd,2006,49.04831
hnd,2007,49.12757
hnd,2008,49.03873
hnd,2009,49.01012
hnd,2010,49.01169
hnd,2011,48.92779
hnd,2012,48.86997
hnd,2013,48.74286
hnd,2014,48.59266
hnd,2015,48.83398
hnd,2016,48.86704
hnd,2017,48.96619
hrv,1993,48.71338
hrv,1994,48.62526
hrv,1995,48.67277
hrv,1996,48.62956
hrv,1997,48.60616
hrv,1998,48.62387
hrv,1999,48.51551
hrv,2000,48.54584
hrv,2001,48.54732
hrv,2002,48.58292
hrv,2003,48.6344
hrv,2005,48.71773
hrv,2006,48.64132
hrv,2007,48.68873
hrv,2008,48.73338
hrv,2009,48.64517
hrv,2010,48.67305
hrv,2011,48.56029
hrv,2012,48.63547
hrv,2013,48.70129
hrv,2014,48.53842
hrv,2015,48.67051
hrv,2016,48.79614
hrv,2017,48.75395
hti,1978,45.71827
hti,1979,45.80249
hti,1980,45.85634
hti,1981,45.87736
hti,1982,46.2091
hti,1983,46.54881
hti,1984,46.63542
hti,1985,46.21
hti,1986,46.64779
hti,1987,48.06435
hti,1992,48.21482
hti,1993,48.07384
hti,1994,48.05882
hti,1995,48.04365
hti,1996,48.02806
hti,1997,48.12045
hti,1998,48.7326
hun,1971,48.06847
hun,1972,48.28578
hun,1973,48.35599
hun,1974,48.37674
hun,1975,48.51022
hun,1976,48.44914
hun,1977,48.53375
hun,1978,48.45121
hun,1979,48.49325
hun,1980,48.48353
hun,1981,48.53433
hun,1982,48.59682
hun,1983,48.61606
hun,1984,48.62115
hun,1985,48.65806
hun,1986,48.60442
hun,1987,48.67854
hun,1988,48.78092
hun,1989,48.79631
hun,1990,48.72456
hun,1991,48.72494
hun,1992,48.70412
hun,1994,48.55945
hun,1995,48.55365
hun,1996,48.48276
hun,1997,48.42535
hun,1998,48.47236
hun,1999,48.40175
hun,2000,48.43796
hun,2001,48.44477
hun,2002,48.44925
hun,2003,48.48614
hun,2004,48.44361
hun,2005,48.27539
hun,2006,48.28764
hun,2007,48.24145
hun,2008,48.31831
hun,2009,48.39439
hun,2010,48.41289
hun,2011,48.42716
hun,2012,48.411
hun,2013,48.36432
hun,2014,48.4128
hun,2015,48.5505
hun,2016,48.62169
hun,2017,48.5802
idn,1970,45.6
idn,1971,45
idn,1972,45.1
idn,1973,44.65686
idn,1974,44.08009
idn,1975,45.49947
idn,1976,46.21545
idn,1977,46.21673
idn,1978,46.20685
idn,1981,46.15445
idn,1982,46.81442
idn,1983,47.98625
idn,1984,48.08851
idn,1985,48.16486
idn,1986,47.90072
idn,1987,48.09234
idn,1988,48.00035
idn,1989,48.2967
idn,1990,48.30095
idn,1991,48.66408
idn,1992,48.89424
idn,1993,48.49541
idn,1994,48.41517
idn,1995,48.32803
idn,1996,48.33018
idn,1997,48.33018
idn,1998,47.78907
idn,1999,48.49304
idn,2000,48.50018
idn,2001,48.62186
idn,2002,48.62113
idn,2003,48.67859
idn,2004,48.72238
idn,2005,48.26
idn,2006,48.23694
idn,2007,48.0562
idn,2008,48.44783
idn,2009,48.26759
idn,2010,49.52885
idn,2011,49.51251
idn,2012,48.49679
idn,2013,48.45504
idn,2014,47.90869
idn,2015,47.8247
idn,2016,47.76931
idn,2017,47.77523
idn,2018,47.77049
ind,1971,37.34966
ind,1972,37.4606
ind,1973,37.78652
ind,1974,37.83135
ind,1975,37.91359
ind,1976,38.09165
ind,1977,38.18497
ind,1978,37.79893
ind,1979,38.26586
ind,1980,38.39865
ind,1981,38.62989
ind,1982,38.62345
ind,1983,38.90856
ind,1984,39.02512
ind,1985,39.54761
ind,1986,40.24878
ind,1987,40.68219
ind,1988,40.84877
ind,1989,40.31467
ind,1990,40.6775
ind,1991,41.38852
ind,1992,41.70143
ind,1993,42.62675
ind,1994,42.87985
ind,1995,42.9064
ind,1996,43.17114
ind,1997,43.38398
ind,1998,43.4925
ind,1999,43.49726
ind,2000,43.57728
ind,2001,43.76866
ind,2002,44.19226
ind,2003,46.82275
ind,2007,46.9309
ind,2008,47.59237
ind,2009,47.88722
ind,2010,47.78125
ind,2011,47.96006
ind,2012,48.06707
ind,2013,49.94894
ind,2014,49.92135
ind,2015,50.05158
ind,2016,51.11492
ind,2017,50.88245
irl,1971,48.96172
irl,1972,48.9133
irl,1973,48.87293
irl,1974,48.86595
irl,1975,48.91465
irl,1976,48.78513
irl,1977,48.7127
irl,1978,48.74879
irl,1979,48.7034
irl,1980,48.82187
irl,1981,48.91619
irl,1982,48.8841
irl,1983,48.82466
irl,1984,48.73301
irl,1985,48.78229
irl,1986,48.83827
irl,1987,48.79616
irl,1988,48.75272
irl,1989,48.80778
irl,1990,48.89772
irl,1991,48.83203
irl,1992,48.7056
irl,1993,48.60452
irl,1994,48.58877
irl,1995,48.61451
irl,1996,48.6354
irl,1997,48.60407
irl,1998,48.5494
irl,1999,48.52901
irl,2000,48.49368
irl,2001,48.5049
irl,2002,48.53962
irl,2003,48.48107
irl,2004,48.47973
irl,2005,48.50218
irl,2006,48.48523
irl,2007,48.53983
irl,2008,48.74487
irl,2009,48.81605
irl,2010,48.81102
irl,2011,48.71995
irl,2012,48.82589
irl,2013,48.7468
irl,2014,48.76909
irl,2015,48.75178
irl,2016,48.7217
irl,2017,48.78897
irn,1971,35.32915
irn,1972,35.46786
irn,1973,35.65297
irn,1974,35.59976
irn,1975,36.61883
irn,1976,37.71825
irn,1977,38.35072
irn,1978,38.88855
irn,1982,40.00034
irn,1983,40.84889
irn,1984,42.13063
irn,1985,42.93387
irn,1986,43.6075
irn,1987,43.88284
irn,1988,44.47672
irn,1989,45.08125
irn,1990,45.67119
irn,1991,46.1952
irn,1992,46.6228
irn,1993,46.96249
irn,1994,47.17116
irn,1995,47.13977
irn,1996,47.02424
irn,1997,47.11564
irn,1998,47.12569
irn,1999,47.37917
irn,2000,47.52638
irn,2001,47.59513
irn,2002,47.75734
irn,2003,47.89377
irn,2004,47.99034
irn,2005,48.19312
irn,2006,48.24219
irn,2007,48.35899
irn,2008,48.44106
irn,2009,48.43066
irn,2010,48.49235
irn,2011,48.46139
irn,2012,48.49117
irn,2013,49.31499
irn,2014,50.09566
irn,2015,50.30082
irn,2016,50.43355
irn,2017,50.13443
irq,1971,28.98527
irq,1972,28.78221
irq,1973,29.36885
irq,1974,30.16014
irq,1975,32.37681
irq,1976,33.30976
irq,1977,35.46898
irq,1978,37.34671
irq,1979,43.04002
irq,1980,45.01369
irq,1981,46.36352
irq,1982,47.00179
irq,1983,46.44751
irq,1984,45.69353
irq,1985,44.87756
irq,1986,44.75274
irq,1987,44.62195
irq,1988,45.13184
irq,1989,44.15312
irq,1991,44.46523
irq,1992,44.87728
irq,1993,44.69189
irq,1996,44.8308
irq,1999,43.97153
irq,2000,43.98716
irq,2003,44.4708
irq,2004,44.3039
irq,2007,44.35222
isl,1971,48.72164
isl,1972,48.85133
isl,1973,48.89958
isl,1974,49.06086
isl,1975,49.08996
isl,1976,48.87577
isl,1977,49.05107
isl,1983,48.63298
isl,1984,48.62737
isl,1986,48.75015
isl,1987,48.75
isl,1988,48.94854
isl,1989,49.11487
isl,1993,48.77176
isl,1994,48.77762
isl,1995,48.66497
isl,1996,48.87239
isl,1997,48.85829
isl,1998,48.55075
isl,1999,48.16999
isl,2000,48.30573
isl,2001,48.52451
isl,2002,48.56507
isl,2003,48.43343
isl,2004,48.35399
isl,2005,48.28001
isl,2006,48.62759
isl,2007,49.02938
isl,2008,49.09334
isl,2009,49.12927
isl,2010,49.28301
isl,2011,49.32726
isl,2012,49.35516
isl,2013,49.05673
isl,2014,48.89937
isl,2015,48.95799
isl,2016,48.74014
isl,2017,48.58197
isr,1973,49.17937
isr,1974,48.61747
isr,1975,48.66017
isr,1976,48.79939
isr,1977,48.88403
isr,1978,48.96085
isr,1979,49.11869
isr,1980,49.09839
isr,1983,49.02528
isr,1984,49.34977
isr,1985,49.55648
isr,1986,49.53837
isr,1987,49.32556
isr,1988,49.63134
isr,1989,49.05357
isr,1990,49.43189
isr,1991,49.50069
isr,1992,48.93973
isr,1993,48.85889
isr,1994,48.75782
isr,1999,48.54853
isr,2000,48.5516
isr,2001,48.69253
isr,2002,48.66538
isr,2003,48.65281
isr,2004,48.72566
isr,2005,48.79162
isr,2006,48.86269
isr,2007,48.873
isr,2008,48.82157
isr,2009,48.79811
isr,2010,48.78763
isr,2011,48.80466
isr,2012,48.8111
isr,2013,48.76019
isr,2014,48.77132
isr,2015,48.8202
isr,2016,48.8577
isr,2017,48.85816
ita,1971,48.4112
ita,1972,48.44446
ita,1973,48.49571
ita,1974,48.50615
ita,1975,48.53665
ita,1976,48.58917
ita,1977,48.58462
ita,1978,48.58477
ita,1979,48.54395
ita,1980,48.5937
ita,1981,48.61407
ita,1982,48.66929
ita,1983,48.63006
ita,1984,48.6505
ita,1985,48.64023
ita,1986,48.62367
ita,1987,48.51005
ita,1988,48.598
ita,1989,48.58654
ita,1990,48.7
ita,1991,48.60304
ita,1992,48.59999
ita,1993,49.30003
ita,1994,49.56363
ita,1995,48.22422
ita,1996,48.32003
ita,1997,48.49724
ita,1998,48.32691
ita,1999,48.47263
ita,2000,48.62412
ita,2001,48.47027
ita,2002,48.1449
ita,2003,48.40725
ita,2004,48.44501
ita,2005,48.31821
ita,2006,48.31557
ita,2007,48.31846
ita,2008,48.32371
ita,2009,48.33819
ita,2010,48.38446
ita,2011,48.31873
ita,2012,48.38069
ita,2013,48.43428
ita,2014,48.40925
ita,2015,48.40607
ita,2016,48.50575
ita,2017,47.77543
jam,1971,49.89989
jam,1972,49.89993
jam,1973,49.61791
jam,1974,49.55953
jam,1975,49.91216
jam,1976,49.9005
jam,1977,49.84749
jam,1978,49.83399
jam,1979,49.73065
jam,1980,49.88911
jam,1981,49.52961
jam,1983,49.60988
jam,1984,49.63828
jam,1985,49.51928
jam,1986,49.52082
jam,1987,48.87337
jam,1988,49.35224
jam,1989,49.58914
jam,1990,49.49192
jam,1991,49.72607
jam,1993,48.99371
jam,1999,49.4185
jam,2000,49.17867
jam,2001,48.9388
jam,2002,48.87949
jam,2003,48.88719
jam,2004,48.93415
jam,2005,48.75295
jam,2007,48.98152
jam,2008,48.8638
jam,2009,48.72607
jam,2010,48.62157
jam,2011,48.83292
jam,2012,49.04523
jam,2013,48.22496
jam,2014,48.45511
jam,2015,50.44922
jam,2016,48.76222
jam,2017,48.79946
jam,2018,48.08468
jor,1971,43.97646
jor,1972,44.54789
jor,1973,45.20424
jor,1974,45.6634
jor,1975,46.06155
jor,1976,46.47368
jor,1977,46.67757
jor,1978,46.82236
jor,1979,47.163
jor,1980,47.4946
jor,1981,47.66336
jor,1982,47.51484
jor,1983,47.84251
jor,1984,47.89256
jor,1985,48.67103
jor,1986,47.7367
jor,1987,48.11961
jor,1988,48.88235
jor,1989,48.3363
jor,1990,48.2836
jor,1991,48.37709
jor,1992,48.64272
jor,1993,48.63435
jor,1994,48.71764
jor,1995,48.5889
jor,1996,48.87957
jor,1998,48.6954
jor,1999,48.83758
jor,2000,48.84175
jor,2002,48.80765
jor,2003,48.90263
jor,2004,48.92122
jor,2005,48.9482
jor,2006,49.30319
jor,2007,49.29429
jor,2008,48.99604
jor,2010,48.63635
jor,2011,48.64053
jor,2012,48.52306
jor,2013,48.81618
jor,2014,49.1192
jor,2016,49.02589
jor,2017,48.95153
jor,2018,48.92256
jpn,2013,48.73982
jpn,2014,48.75605
jpn,2015,48.74169
jpn,2016,48.75428
jpn,2017,48.75264
kaz,1990,50.54271
kaz,1991,50.50623
kaz,1992,50.63788
kaz,1993,50.62863
kaz,1994,49.45317
kaz,1995,49.28635
kaz,1996,49.27146
kaz,1997,49.37807
kaz,1998,49.58592
kaz,1999,49.17928
kaz,2000,49.25823
kaz,2001,48.84608
kaz,2002,48.82142
kaz,2003,48.8538
kaz,2004,48.80483
kaz,2005,48.78757
kaz,2006,48.84478
kaz,2007,48.80646
kaz,2008,48.79662
kaz,2009,48.8128
kaz,2010,48.88722
kaz,2011,48.83954
kaz,2012,48.82281
kaz,2013,48.78382
kaz,2014,48.72091
kaz,2015,48.70358
kaz,2016,48.66923
kaz,2017,48.97339
kaz,2018,48.96945
kaz,2019,48.99271
ken,1970,42.50842
ken,1971,43.27333
ken,1972,43.69895
ken,1973,44.33517
ken,1974,45.49776
ken,1975,46.35798
ken,1976,46.8415
ken,1977,47.07542
ken,1978,47.23031
ken,1979,47.58153
ken,1980,47.9455
ken,1981,48.23462
ken,1982,48.40088
ken,1983,48.37556
ken,1984,48.5889
ken,1985,48.73901
ken,1986,48.61127
ken,1987,48.66012
ken,1988,48.90766
ken,1989,48.82464
ken,1990,48.9042
ken,1991,49.02326
ken,1992,49.01541
ken,1993,49.20856
ken,1994,49.38324
ken,1995,49.32926
ken,1998,49.26377
ken,1999,49.02589
ken,2000,49.38302
ken,2001,49.24492
ken,2002,48.44374
ken,2003,48.52072
ken,2004,48.2832
ken,2005,48.71799
ken,2006,49.02563
ken,2007,49.35788
ken,2008,49.19819
ken,2009,49.16483
ken,2012,49.84886
ken,2014,49.78284
ken,2015,49.57786
ken,2016,49.67015
kgz,1981,48.98693
kgz,1986,49.44542
kgz,1989,50.94623
kgz,1990,50.02934
kgz,1992,49.85727
kgz,1993,49.71937
kgz,1994,49.91421
kgz,1995,49.67284
kgz,1996,48.69525
kgz,1997,48.19717
kgz,1998,47.89435
kgz,1999,48.98474
kgz,2000,48.83375
kgz,2001,48.63646
kgz,2002,48.70444
kgz,2003,48.88707
kgz,2004,48.9781
kgz,2005,48.74089
kgz,2006,48.77952
kgz,2007,48.78271
kgz,2008,48.79687
kgz,2009,48.902
kgz,2010,48.76648
kgz,2011,48.76139
kgz,2012,48.70447
kgz,2013,48.74936
kgz,2014,48.79648
kgz,2015,48.8389
kgz,2016,48.74961
kgz,2017,48.78975
kgz,2018,48.7983
khm,1971,42.52611
khm,1972,40.71347
khm,1973,41.3462
khm,1986,45.34192
khm,1987,44.30915
khm,1988,44.32873
khm,1989,44.37131
khm,1994,44.83361
khm,1995,44.39194
khm,1997,44.85184
khm,1998,45.07603
khm,1999,45.72122
khm,2000,45.8456
khm,2001,46.2729
khm,2002,46.52233
khm,2003,46.7828
khm,2004,47.0335
khm,2005,47.23994
khm,2006,47.29639
khm,2007,47.22081
khm,2008,47.38734
khm,2009,47.41394
khm,2010,47.78671
khm,2011,47.63875
khm,2012,47.74581
khm,2013,47.15295
khm,2014,48.03557
khm,2015,49.0537
khm,2016,48.37189
khm,2017,48.22462
khm,2018,48.1383
kir,1971,48.66517
kir,1972,49.5058
kir,1973,48.53553
kir,1977,48.78281
kir,1978,48.69817
kir,1979,49.151
kir,1980,48.78731
kir,1981,49.21916
kir,1982,49.30616
kir,1983,49.28739
kir,1984,49.31787
kir,1985,49.29315
kir,1986,49.47866
kir,1987,49.19952
kir,1988,49.33953
kir,1989,50.17806
kir,1990,49.61588
kir,1991,49.32563
kir,1992,49.33833
kir,1993,49.44227
kir,1994,49.27381
kir,1995,49.26838
kir,1996,49.37207
kir,1997,48.99398
kir,1998,49.0004
kir,1999,48.68788
kir,2000,47.6658
kir,2001,49.11107
kir,2002,48.70687
kir,2003,48.33523
kir,2004,49.57402
kir,2005,49.37705
kir,2006,48.89662
kir,2007,49.79066
kir,2008,50.10854
kir,2009,50.00642
kir,2014,49.43182
kir,2015,49.68269
kir,2016,49.78673
kir,2017,50.81162
kna,1976,48.22808
kna,1977,47.6387
kna,1978,47.90223
kna,1979,48.5802
kna,1980,49.13462
kna,1981,48.79004
kna,1982,42.50777
kna,1984,49.2689
kna,1985,46.04833
kna,1986,42.08707
kna,1987,49.60236
kna,1988,49.11009
kna,1989,49.02984
kna,1990,48.1409
kna,1991,49.26197
kna,1992,48.49364
kna,1993,48.69836
kna,1994,48.68866
kna,1995,49.20726
kna,1998,47.71446
kna,2000,48.62756
kna,2001,49.85857
kna,2002,49.34783
kna,2003,49.03921
kna,2004,50.18768
kna,2005,49.76378
kna,2007,49.44913
kna,2008,49.81464
kna,2009,49.82633
kna,2010,49.40048
kna,2011,49.8248
kna,2012,49.62147
kna,2013,50.09841
kna,2014,49.71986
kna,2015,49.78046
kna,2016,49.30301
kor,1971,47.91275
kor,1972,48.0489
kor,1973,48.14047
kor,1974,48.25011
kor,1975,48.33063
kor,1976,48.38538
kor,1977,48.45624
kor,1978,48.46436
kor,1979,48.52735
kor,1980,48.54802
kor,1981,48.52211
kor,1982,48.54685
kor,1983,48.52918
kor,1984,48.5123
kor,1985,48.53814
kor,1986,48.53095
kor,1987,48.53404
kor,1988,48.51947
kor,1989,48.53876
kor,1990,48.55924
kor,1991,48.5168
kor,1992,48.46629
kor,1993,48.34577
kor,1994,48.21204
kor,1995,48.05905
kor,1996,47.83309
kor,1997,47.42322
kor,1998,47.3476
kor,1999,47.21046
kor,2000,46.9967
kor,2001,46.88362
kor,2002,46.91623
kor,2003,46.95477
kor,2004,47.07631
kor,2005,47.19542
kor,2006,47.39819
kor,2007,47.56226
kor,2008,47.70546
kor,2009,47.7495
kor,2010,47.71846
kor,2011,47.78156
kor,2012,47.84701
kor,2013,47.95209
kor,2014,48.06778
kor,2015,48.22667
kor,2016,48.31583
kor,2017,48.37146
kwt,1971,42.10798
kwt,1972,45.02088
kwt,1973,45.12848
kwt,1974,45.43647
kwt,1975,45.4798
kwt,1976,45.69755
kwt,1977,46.33871
kwt,1978,46.15771
kwt,1979,46.60973
kwt,1980,47.33015
kwt,1981,47.82358
kwt,1982,48.2962
kwt,1983,48.60664
kwt,1984,48.69158
kwt,1985,48.58864
kwt,1986,48.6631
kwt,1987,48.58769
kwt,1988,48.8175
kwt,1989,48.91839
kwt,1990,48.92224
kwt,1991,47.93753
kwt,1992,48.92229
kwt,1993,49.36712
kwt,1994,49.34209
kwt,1995,50.23769
kwt,1996,48.92591
kwt,1997,48.92313
kwt,1998,48.91643
kwt,1999,48.77265
kwt,2000,48.94494
kwt,2001,48.86755
kwt,2002,48.59594
kwt,2003,48.97635
kwt,2004,48.95211
kwt,2005,48.47357
kwt,2006,48.75162
kwt,2007,48.65297
kwt,2008,48.82747
kwt,2009,48.90466
kwt,2010,48.84271
kwt,2011,48.8864
kwt,2012,49.06331
kwt,2013,49.13494
kwt,2014,48.91898
kwt,2015,48.99862
kwt,2016,48.96106
kwt,2017,48.10158
kwt,2018,48.97198
lao,1971,36.98729
lao,1972,39.68252
