geo,time,income_group,population
are,2064,62,3.0
are,2064,63,4.0
are,2064,64,2.0
are,2064,65,0.0
are,2064,66,0.0
are,2065,58,14.0
are,2065,59,7.0
are,2065,60,13.0
are,2065,61,2.0
are,2065,62,3.0
are,2065,63,4.0
are,2065,64,2.0
are,2065,65,0.0
are,2065,66,0.0
are,2066,58,14.0
are,2066,59,7.0
are,2066,60,13.0
are,2066,61,2.0
are,2066,62,3.0
are,2066,63,4.0
are,2066,64,2.0
are,2066,65,0.0
are,2066,66,0.0
are,2067,58,14.0
are,2067,59,8.0
are,2067,60,13.0
are,2067,61,2.0
are,2067,62,3.0
are,2067,63,4.0
are,2067,64,2.0
are,2067,65,0.0
are,2067,66,0.0
are,2068,58,15.0
are,2068,59,8.0
are,2068,60,13.0
are,2068,61,2.0
are,2068,62,3.0
are,2068,63,4.0
are,2068,64,2.0
are,2068,65,0.0
are,2068,66,0.0
are,2069,58,15.0
are,2069,59,8.0
are,2069,60,13.0
are,2069,61,2.0
are,2069,62,3.0
are,2069,63,4.0
are,2069,64,2.0
are,2069,65,0.0
are,2069,66,0.0
are,2070,58,15.0
are,2070,59,8.0
are,2070,60,13.0
are,2070,61,2.0
are,2070,62,3.0
are,2070,63,5.0
are,2070,64,2.0
are,2070,65,0.0
are,2070,66,0.0
are,2071,58,15.0
are,2071,59,8.0
are,2071,60,14.0
are,2071,61,2.0
are,2071,62,3.0
are,2071,63,5.0
are,2071,64,2.0
are,2071,65,0.0
are,2071,66,0.0
arg,1947,64,1.0
arg,1948,59,0.0
arg,1948,60,1.0
arg,1948,61,0.0
arg,1948,62,0.0
arg,1948,63,1.0
arg,1948,64,1.0
arg,1949,59,0.0
arg,1949,60,1.0
arg,1949,61,0.0
arg,1949,62,0.0
arg,1949,63,1.0
arg,1949,64,1.0
arg,1950,59,0.0
arg,1950,60,1.0
arg,1950,61,0.0
arg,1950,62,0.0
arg,1950,63,1.0
arg,1950,64,1.0
arg,1951,59,0.0
arg,1951,60,1.0
arg,1951,61,0.0
arg,1951,62,0.0
arg,1951,63,1.0
arg,1951,64,1.0
arg,1952,59,0.0
arg,1952,60,1.0
arg,1952,61,0.0
arg,1952,62,0.0
arg,1952,63,1.0
arg,1952,64,1.0
arg,1953,59,0.0
arg,1953,60,1.0
arg,1953,61,0.0
arg,1953,62,0.0
arg,1953,63,1.0
arg,1953,64,1.0
arg,1954,58,0.0
arg,1954,59,0.0
arg,1954,60,1.0
arg,1954,61,0.0
arg,1954,62,0.0
arg,1954,63,1.0
arg,1954,64,1.0
arg,1955,58,0.0
arg,1955,59,0.0
arg,1955,60,1.0
arg,1955,61,0.0
arg,1955,62,0.0
arg,1955,63,1.0
arg,1955,64,1.0
arg,1956,58,0.0
arg,1956,59,0.0
arg,1956,60,1.0
arg,1956,61,0.0
arg,1956,62,0.0
arg,1956,63,1.0
arg,1956,64,1.0
arg,1957,58,0.0
arg,1957,59,0.0
arg,1957,60,1.0
arg,1957,61,0.0
arg,1957,62,0.0
arg,1957,63,1.0
arg,1957,64,1.0
arg,1958,58,0.0
arg,1958,59,0.0
arg,1958,60,1.0
arg,1958,61,0.0
arg,1958,62,0.0
arg,1958,63,1.0
arg,1958,64,1.0
arg,1959,58,0.0
arg,1959,59,0.0
arg,1959,60,1.0
arg,1959,61,0.0
arg,1959,62,0.0
arg,1959,63,1.0
arg,1959,64,1.0
arg,1960,58,0.0
arg,1960,59,0.0
arg,1960,60,1.0
arg,1960,61,0.0
arg,1960,62,0.0
arg,1960,63,1.0
arg,1960,64,1.0
arg,1961,58,0.0
arg,1961,59,0.0
arg,1961,60,1.0
arg,1961,61,0.0
arg,1961,62,0.0
arg,1961,63,1.0
arg,1961,64,1.0
arg,1962,58,0.0
arg,1962,59,0.0
arg,1962,60,1.0
arg,1962,61,0.0
arg,1962,62,0.0
arg,1962,63,1.0
arg,1962,64,1.0
arg,1963,58,0.0
arg,1963,59,0.0
arg,1963,60,1.0
arg,1963,61,0.0
arg,1963,62,0.0
arg,1963,63,1.0
arg,1963,64,1.0
arg,1964,58,0.0
arg,1964,59,0.0
arg,1964,60,1.0
arg,1964,61,0.0
arg,1964,62,0.0
arg,1964,63,1.0
arg,1964,64,1.0
arg,1965,58,0.0
arg,1965,59,0.0
arg,1965,60,1.0
arg,1965,61,0.0
arg,1965,62,0.0
arg,1965,63,1.0
arg,1965,64,1.0
arg,1966,58,0.0
arg,1966,59,0.0
arg,1966,60,1.0
arg,1966,61,0.0
arg,1966,62,0.0
arg,1966,63,1.0
arg,1966,64,1.0
arg,1967,58,0.0
arg,1967,59,0.0
arg,1967,60,1.0
arg,1967,61,0.0
arg,1967,62,0.0
arg,1967,63,1.0
arg,1967,64,1.0
arg,1968,58,0.0
arg,1968,59,0.0
arg,1968,60,1.0
arg,1968,61,0.0
arg,1968,62,0.0
arg,1968,63,1.0
arg,1968,64,1.0
arg,1969,58,0.0
arg,1969,59,0.0
arg,1969,60,1.0
arg,1969,61,0.0
arg,1969,62,0.0
arg,1969,63,1.0
arg,1969,64,1.0
arg,1970,58,0.0
arg,1970,59,0.0
arg,1970,60,1.0
arg,1970,61,0.0
arg,1970,62,0.0
arg,1970,63,1.0
arg,1970,64,1.0
arg,1971,58,0.0
arg,1971,59,0.0
arg,1971,60,1.0
arg,1971,61,0.0
arg,1971,62,0.0
arg,1971,63,1.0
arg,1971,64,1.0
arg,1972,58,0.0
arg,1972,59,0.0
arg,1972,60,1.0
arg,1972,61,0.0
arg,1972,62,0.0
arg,1972,63,1.0
arg,1972,64,1.0
arg,1973,58,0.0
arg,1973,59,0.0
arg,1973,60,1.0
arg,1973,61,0.0
arg,1973,62,0.0
arg,1973,63,1.0
arg,1973,64,1.0
arg,1974,58,0.0
arg,1974,59,0.0
arg,1974,60,1.0
arg,1974,61,0.0
arg,1974,62,0.0
arg,1974,63,1.0
arg,1974,64,1.0
arg,1975,58,0.0
arg,1975,59,0.0
arg,1975,60,1.0
arg,1975,61,0.0
arg,1975,62,0.0
arg,1975,63,1.0
arg,1975,64,1.0
arg,1976,58,0.0
arg,1976,59,0.0
arg,1976,60,1.0
arg,1976,61,0.0
arg,1976,62,0.0
arg,1976,63,1.0
arg,1976,64,1.0
arg,1977,58,0.0
arg,1977,59,0.0
arg,1977,60,1.0
arg,1977,61,0.0
arg,1977,62,0.0
arg,1977,63,1.0
arg,1977,64,1.0
arg,1978,58,0.0
arg,1978,59,0.0
arg,1978,60,1.0
arg,1978,61,0.0
arg,1978,62,0.0
arg,1978,63,1.0
arg,1978,64,1.0
arg,1979,58,0.0
arg,1979,59,0.0
arg,1979,60,1.0
arg,1979,61,0.0
arg,1979,62,0.0
arg,1979,63,1.0
arg,1979,64,1.0
arg,1980,58,0.0
arg,1980,59,0.0
arg,1980,60,1.0
arg,1980,61,0.0
arg,1980,62,0.0
arg,1980,63,1.0
arg,1980,64,1.0
arg,1981,58,0.0
arg,1981,59,0.0
arg,1981,60,1.0
arg,1981,61,0.0
arg,1981,62,0.0
arg,1981,63,1.0
arg,1981,64,1.0
arg,1982,58,0.0
arg,1982,59,0.0
arg,1982,60,1.0
arg,1982,61,0.0
arg,1982,62,0.0
arg,1982,63,1.0
arg,1982,64,1.0
arg,1983,58,0.0
arg,1983,59,0.0
arg,1983,60,1.0
arg,1983,61,0.0
arg,1983,62,0.0
arg,1983,63,1.0
arg,1983,64,1.0
arg,1984,58,0.0
arg,1984,59,0.0
arg,1984,60,1.0
arg,1984,61,0.0
arg,1984,62,0.0
arg,1984,63,1.0
arg,1984,64,1.0
arg,1985,58,0.0
arg,1985,59,0.0
arg,1985,60,1.0
arg,1985,61,0.0
arg,1985,62,0.0
arg,1985,63,1.0
arg,1985,64,1.0
arg,1986,58,0.0
arg,1986,59,0.0
arg,1986,60,1.0
arg,1986,61,0.0
arg,1986,62,0.0
arg,1986,63,0.0
arg,1986,64,1.0
arg,1987,58,0.0
arg,1987,59,0.0
arg,1987,60,1.0
arg,1987,61,0.0
arg,1987,62,0.0
arg,1987,63,0.0
arg,1987,64,1.0
arg,1988,58,0.0
arg,1988,59,0.0
arg,1988,60,1.0
arg,1988,61,0.0
arg,1988,62,0.0
arg,1988,63,0.0
arg,1988,64,1.0
arg,1989,58,0.0
arg,1989,59,0.0
arg,1989,60,1.0
arg,1989,61,0.0
arg,1989,62,0.0
arg,1989,63,0.0
arg,1989,64,1.0
arg,1990,58,0.0
arg,1990,59,0.0
arg,1990,60,1.0
arg,1990,61,0.0
arg,1990,62,0.0
arg,1990,63,0.0
arg,1990,64,1.0
arg,1991,58,0.0
arg,1991,59,0.0
arg,1991,60,1.0
arg,1991,61,0.0
arg,1991,62,0.0
arg,1991,63,0.0
arg,1991,64,1.0
arg,1992,58,0.0
arg,1992,59,0.0
arg,1992,60,1.0
arg,1992,61,0.0
arg,1992,62,0.0
arg,1992,63,0.0
arg,1992,64,1.0
arg,1993,58,0.0
arg,1993,59,0.0
arg,1993,60,1.0
arg,1993,61,0.0
arg,1993,62,0.0
arg,1993,63,0.0
arg,1993,64,1.0
arg,1994,58,0.0
arg,1994,59,0.0
arg,1994,60,1.0
arg,1994,61,0.0
arg,1994,62,0.0
arg,1994,63,0.0
arg,1994,64,1.0
arg,1995,58,0.0
arg,1995,59,0.0
arg,1995,60,1.0
arg,1995,61,0.0
arg,1995,62,0.0
arg,1995,63,0.0
arg,1995,64,1.0
arg,1996,58,0.0
arg,1996,59,0.0
arg,1996,60,1.0
arg,1996,61,0.0
arg,1996,62,0.0
arg,1996,63,0.0
arg,1996,64,0.0
arg,1997,58,0.0
arg,1997,59,0.0
arg,1997,60,1.0
arg,1997,61,0.0
arg,1997,62,0.0
arg,1997,63,0.0
arg,1997,64,1.0
arg,1998,58,0.0
arg,1998,59,1.0
arg,1998,60,1.0
arg,1998,61,0.0
arg,1998,62,1.0
arg,1998,63,0.0
arg,1998,64,1.0
arg,1999,58,1.0
arg,1999,59,1.0
arg,1999,60,1.0
arg,1999,61,0.0
arg,1999,62,1.0
arg,1999,63,0.0
arg,1999,64,1.0
arg,2000,58,1.0
arg,2000,59,1.0
arg,2000,60,1.0
arg,2000,61,1.0
arg,2000,62,0.0
arg,2000,63,0.0
arg,2000,64,1.0
arg,2001,58,1.0
arg,2001,59,1.0
arg,2001,60,1.0
arg,2001,61,1.0
arg,2001,62,0.0
arg,2001,63,1.0
arg,2001,64,0.0
arg,2002,58,1.0
arg,2002,59,2.0
arg,2002,60,1.0
arg,2002,61,0.0
arg,2002,62,0.0
arg,2002,63,1.0
arg,2002,64,0.0
arg,2003,58,1.0
arg,2003,59,1.0
arg,2003,60,2.0
arg,2003,61,0.0
arg,2003,62,0.0
arg,2003,63,1.0
arg,2003,64,0.0
arg,2004,58,1.0
arg,2004,59,0.0
arg,2004,60,2.0
arg,2004,61,0.0
arg,2004,62,1.0
arg,2004,63,0.0
arg,2004,64,0.0
arg,2005,58,1.0
arg,2005,59,0.0
arg,2005,60,2.0
arg,2005,61,0.0
arg,2005,62,1.0
arg,2005,63,0.0
arg,2005,64,0.0
arg,2006,58,1.0
arg,2006,59,0.0
arg,2006,60,2.0
arg,2006,61,0.0
arg,2006,62,1.0
arg,2006,63,0.0
arg,2006,64,0.0
arg,2007,58,1.0
arg,2007,59,0.0
arg,2007,60,2.0
arg,2007,61,0.0
arg,2007,62,1.0
arg,2007,63,0.0
arg,2007,64,0.0
arg,2008,58,1.0
arg,2008,59,0.0
arg,2008,60,1.0
arg,2008,61,2.0
arg,2008,62,0.0
arg,2008,63,0.0
arg,2008,64,0.0
arg,2009,58,1.0
arg,2009,59,0.0
arg,2009,60,2.0
arg,2009,61,1.0
arg,2009,62,0.0
arg,2009,63,0.0
arg,2009,64,0.0
arg,2010,58,1.0
arg,2010,59,0.0
arg,2010,60,2.0
arg,2010,61,1.0
arg,2010,62,0.0
arg,2010,63,0.0
arg,2010,64,0.0
arg,2011,58,1.0
arg,2011,59,1.0
arg,2011,60,2.0
arg,2011,61,0.0
arg,2011,62,0.0
arg,2011,63,0.0
arg,2011,64,1.0
arg,2012,58,2.0
arg,2012,59,1.0
arg,2012,60,2.0
arg,2012,61,0.0
arg,2012,62,0.0
arg,2012,63,0.0
arg,2012,64,1.0
arg,2013,58,3.0
arg,2013,59,1.0
arg,2013,60,2.0
arg,2013,61,0.0
arg,2013,62,0.0
arg,2013,63,0.0
arg,2013,64,1.0
arg,2014,58,3.0
arg,2014,59,2.0
arg,2014,60,1.0
arg,2014,61,0.0
arg,2014,62,0.0
arg,2014,63,0.0
arg,2014,64,1.0
arg,2015,58,2.0
arg,2015,59,3.0
arg,2015,60,1.0
arg,2015,61,0.0
arg,2015,62,0.0
arg,2015,63,0.0
arg,2015,64,1.0
arg,2016,58,3.0
arg,2016,59,1.0
arg,2016,60,1.0
arg,2016,61,0.0
arg,2016,62,0.0
arg,2016,63,1.0
arg,2016,64,0.0
arg,2017,58,2.0
arg,2017,59,3.0
arg,2017,60,1.0
arg,2017,61,1.0
arg,2017,62,1.0
arg,2017,63,0.0
arg,2017,64,0.0
arg,2018,58,4.0
arg,2018,59,2.0
arg,2018,60,3.0
arg,2018,61,2.0
arg,2018,62,0.0
arg,2018,63,0.0
arg,2018,64,0.0
arg,2019,58,1.0
arg,2019,59,5.0
arg,2019,60,1.0
arg,2019,61,2.0
arg,2019,62,0.0
arg,2019,63,0.0
arg,2019,64,0.0
arg,2020,58,2.0
arg,2020,59,3.0
arg,2020,60,2.0
arg,2020,61,2.0
arg,2020,62,0.0
arg,2020,63,0.0
arg,2020,64,0.0
arg,2021,58,2.0
arg,2021,59,0.0
arg,2021,60,2.0
arg,2021,61,1.0
arg,2021,62,1.0
arg,2021,63,0.0
arg,2021,64,1.0
arg,2022,58,2.0
arg,2022,59,1.0
arg,2022,60,1.0
arg,2022,61,1.0
arg,2022,62,2.0
arg,2022,63,0.0
arg,2022,64,0.0
arg,2023,58,3.0
arg,2023,59,2.0
arg,2023,60,2.0
arg,2023,61,1.0
arg,2023,62,0.0
arg,2023,63,0.0
arg,2023,64,0.0
arg,2024,58,3.0
arg,2024,59,2.0
arg,2024,60,2.0
arg,2024,61,1.0
arg,2024,62,0.0
arg,2024,63,0.0
arg,2024,64,0.0
arg,2025,58,3.0
arg,2025,59,2.0
arg,2025,60,2.0
arg,2025,61,1.0
arg,2025,62,0.0
arg,2025,63,0.0
arg,2025,64,0.0
arg,2026,58,3.0
arg,2026,59,2.0
arg,2026,60,2.0
arg,2026,61,1.0
arg,2026,62,0.0
arg,2026,63,0.0
arg,2026,64,0.0
arg,2027,58,3.0
arg,2027,59,2.0
arg,2027,60,2.0
arg,2027,61,1.0
arg,2027,62,0.0
arg,2027,63,0.0
arg,2027,64,0.0
arg,2028,58,3.0
arg,2028,59,3.0
arg,2028,60,2.0
arg,2028,61,1.0
arg,2028,62,0.0
arg,2028,63,0.0
arg,2028,64,0.0
arg,2029,58,3.0
arg,2029,59,3.0
arg,2029,60,2.0
arg,2029,61,1.0
arg,2029,62,0.0
arg,2029,63,0.0
arg,2029,64,0.0
arg,2030,58,3.0
arg,2030,59,3.0
arg,2030,60,2.0
arg,2030,61,2.0
arg,2030,62,0.0
arg,2030,63,0.0
arg,2030,64,0.0
arg,2031,58,3.0
arg,2031,59,3.0
arg,2031,60,2.0
arg,2031,61,2.0
arg,2031,62,0.0
arg,2031,63,0.0
arg,2031,64,0.0
arg,2032,58,4.0
arg,2032,59,3.0
arg,2032,60,2.0
arg,2032,61,2.0
arg,2032,62,0.0
arg,2032,63,0.0
arg,2032,64,0.0
arg,2033,58,4.0
arg,2033,59,3.0
arg,2033,60,2.0
arg,2033,61,2.0
arg,2033,62,0.0
arg,2033,63,0.0
arg,2033,64,0.0
arg,2034,58,4.0
arg,2034,59,3.0
arg,2034,60,2.0
arg,2034,61,2.0
arg,2034,62,0.0
arg,2034,63,0.0
arg,2034,64,0.0
arg,2035,58,4.0
arg,2035,59,3.0
arg,2035,60,2.0
arg,2035,61,2.0
arg,2035,62,0.0
arg,2035,63,0.0
arg,2035,64,0.0
arg,2036,58,4.0
arg,2036,59,3.0
arg,2036,60,2.0
arg,2036,61,2.0
arg,2036,62,0.0
arg,2036,63,0.0
arg,2036,64,0.0
arg,2037,58,4.0
arg,2037,59,3.0
arg,2037,60,2.0
arg,2037,61,2.0
arg,2037,62,0.0
arg,2037,63,0.0
arg,2037,64,0.0
arg,2038,58,4.0
arg,2038,59,3.0
arg,2038,60,2.0
arg,2038,61,2.0
arg,2038,62,0.0
arg,2038,63,0.0
arg,2038,64,0.0
arg,2039,58,4.0
arg,2039,59,3.0
arg,2039,60,2.0
arg,2039,61,2.0
arg,2039,62,0.0
arg,2039,63,0.0
arg,2039,64,0.0
arg,2040,58,4.0
arg,2040,59,3.0
arg,2040,60,2.0
arg,2040,61,2.0
arg,2040,62,0.0
arg,2040,63,0.0
arg,2040,64,0.0
arg,2041,58,4.0
arg,2041,59,3.0
arg,2041,60,2.0
arg,2041,61,2.0
arg,2041,62,0.0
arg,2041,63,0.0
arg,2041,64,0.0
arg,2042,58,4.0
arg,2042,59,4.0
arg,2042,60,2.0
arg,2042,61,2.0
arg,2042,62,0.0
arg,2042,63,0.0
arg,2042,64,0.0
arg,2043,58,5.0
arg,2043,59,4.0
arg,2043,60,2.0
arg,2043,61,2.0
arg,2043,62,0.0
arg,2043,63,0.0
arg,2043,64,0.0
arg,2044,58,5.0
arg,2044,59,4.0
arg,2044,60,2.0
arg,2044,61,2.0
arg,2044,62,0.0
arg,2044,63,0.0
arg,2044,64,0.0
arg,2045,58,5.0
arg,2045,59,4.0
arg,2045,60,2.0
arg,2045,61,2.0
arg,2045,62,0.0
arg,2045,63,0.0
arg,2045,64,0.0
arg,2046,58,5.0
arg,2046,59,4.0
arg,2046,60,2.0
arg,2046,61,2.0
arg,2046,62,0.0
arg,2046,63,0.0
arg,2046,64,0.0
arg,2047,58,5.0
arg,2047,59,4.0
arg,2047,60,2.0
arg,2047,61,2.0
arg,2047,62,0.0
arg,2047,63,0.0
arg,2047,64,0.0
arg,2048,58,5.0
arg,2048,59,4.0
arg,2048,60,2.0
arg,2048,61,2.0
arg,2048,62,0.0
arg,2048,63,0.0
arg,2048,64,0.0
arg,2049,58,5.0
arg,2049,59,4.0
arg,2049,60,2.0
arg,2049,61,2.0
arg,2049,62,0.0
arg,2049,63,0.0
arg,2049,64,0.0
arg,2050,58,5.0
arg,2050,59,4.0
arg,2050,60,2.0
arg,2050,61,2.0
arg,2050,62,0.0
arg,2050,63,0.0
arg,2050,64,0.0
arg,2051,58,5.0
arg,2051,59,4.0
arg,2051,60,2.0
arg,2051,61,2.0
arg,2051,62,0.0
arg,2051,63,0.0
arg,2051,64,0.0
arg,2052,58,5.0
arg,2052,59,4.0
arg,2052,60,2.0
arg,2052,61,3.0
arg,2052,62,0.0
arg,2052,63,0.0
arg,2052,64,0.0
arg,2053,58,5.0
arg,2053,59,4.0
arg,2053,60,2.0
arg,2053,61,3.0
arg,2053,62,0.0
arg,2053,63,0.0
arg,2053,64,0.0
arg,2054,58,6.0
arg,2054,59,4.0
arg,2054,60,2.0
arg,2054,61,3.0
arg,2054,62,0.0
arg,2054,63,0.0
arg,2054,64,0.0
arg,2055,58,6.0
arg,2055,59,4.0
arg,2055,60,2.0
arg,2055,61,3.0
arg,2055,62,0.0
arg,2055,63,0.0
arg,2055,64,0.0
arg,2056,58,6.0
arg,2056,59,5.0
arg,2056,60,2.0
arg,2056,61,3.0
arg,2056,62,0.0
arg,2056,63,0.0
arg,2056,64,0.0
arg,2057,58,6.0
arg,2057,59,5.0
arg,2057,60,2.0
arg,2057,61,3.0
arg,2057,62,0.0
arg,2057,63,0.0
arg,2057,64,0.0
arg,2058,58,6.0
arg,2058,59,5.0
arg,2058,60,2.0
arg,2058,61,3.0
arg,2058,62,0.0
arg,2058,63,0.0
arg,2058,64,0.0
arg,2059,58,6.0
arg,2059,59,5.0
arg,2059,60,2.0
arg,2059,61,3.0
arg,2059,62,0.0
arg,2059,63,0.0
arg,2059,64,0.0
arg,2060,58,6.0
arg,2060,59,5.0
arg,2060,60,2.0
arg,2060,61,3.0
arg,2060,62,0.0
arg,2060,63,0.0
arg,2060,64,0.0
arg,2061,58,6.0
arg,2061,59,5.0
arg,2061,60,2.0
arg,2061,61,3.0
arg,2061,62,0.0
arg,2061,63,0.0
arg,2061,64,0.0
arg,2062,58,6.0
arg,2062,59,5.0
arg,2062,60,2.0
arg,2062,61,3.0
arg,2062,62,0.0
arg,2062,63,0.0
arg,2062,64,0.0
arg,2063,58,6.0
arg,2063,59,5.0
arg,2063,60,2.0
arg,2063,61,3.0
arg,2063,62,0.0
arg,2063,63,0.0
arg,2063,64,0.0
arg,2064,58,6.0
arg,2064,59,5.0
arg,2064,60,2.0
arg,2064,61,3.0
arg,2064,62,0.0
arg,2064,63,0.0
arg,2064,64,0.0
arg,2065,58,7.0
arg,2065,59,5.0
arg,2065,60,2.0
arg,2065,61,3.0
arg,2065,62,0.0
arg,2065,63,0.0
arg,2065,64,0.0
arg,2066,58,7.0
arg,2066,59,5.0
arg,2066,60,2.0
arg,2066,61,3.0
arg,2066,62,0.0
arg,2066,63,0.0
arg,2066,64,0.0
arg,2067,58,7.0
arg,2067,59,5.0
arg,2067,60,2.0
arg,2067,61,3.0
arg,2067,62,0.0
arg,2067,63,0.0
arg,2067,64,0.0
arg,2068,58,7.0
arg,2068,59,5.0
arg,2068,60,2.0
arg,2068,61,3.0
arg,2068,62,0.0
arg,2068,63,0.0
arg,2068,64,0.0
arg,2069,58,7.0
arg,2069,59,5.0
arg,2069,60,2.0
arg,2069,61,3.0
arg,2069,62,0.0
arg,2069,63,0.0
arg,2069,64,0.0
arg,2070,58,7.0
arg,2070,59,6.0
arg,2070,60,2.0
arg,2070,61,3.0
arg,2070,62,0.0
arg,2070,63,0.0
arg,2070,64,0.0
arg,2071,58,7.0
arg,2071,59,6.0
arg,2071,60,2.0
arg,2071,61,3.0
arg,2071,62,0.0
aus,1947,59,0.0
aus,1947,60,3.0
aus,1947,61,8.0
aus,1947,62,3.0
aus,1947,63,3.0
aus,1947,64,0.0
aus,1947,65,2.0
aus,1947,66,2.0
aus,1947,67,0.0
aus,1947,68,2.0
aus,1947,69,4.0
aus,1948,59,0.0
aus,1948,60,3.0
aus,1948,61,8.0
aus,1948,62,3.0
aus,1948,63,3.0
aus,1948,64,0.0
aus,1948,65,2.0
aus,1948,66,2.0
aus,1948,67,0.0
aus,1948,68,2.0
aus,1948,69,4.0
aus,1948,70,1.0
aus,1949,59,0.0
aus,1949,60,3.0
aus,1949,61,8.0
aus,1949,62,3.0
aus,1949,63,3.0
aus,1949,64,0.0
aus,1949,65,2.0
aus,1949,66,2.0
aus,1949,67,0.0
aus,1949,68,2.0
aus,1949,69,3.0
aus,1949,70,1.0
aus,1950,59,0.0
aus,1950,60,3.0
aus,1950,61,8.0
aus,1950,62,3.0
aus,1950,63,3.0
aus,1950,64,0.0
aus,1950,65,2.0
aus,1950,66,2.0
aus,1950,67,0.0
aus,1950,68,2.0
aus,1950,69,3.0
aus,1950,70,1.0
aus,1951,59,0.0
aus,1951,60,3.0
aus,1951,61,8.0
aus,1951,62,3.0
aus,1951,63,3.0
aus,1951,64,0.0
aus,1951,65,2.0
aus,1951,66,2.0
aus,1951,67,0.0
aus,1951,68,2.0
aus,1951,69,3.0
aus,1951,70,1.0
aus,1952,59,0.0
aus,1952,60,3.0
aus,1952,61,8.0
aus,1952,62,3.0
aus,1952,63,3.0
aus,1952,64,0.0
aus,1952,65,2.0
aus,1952,66,2.0
aus,1952,67,0.0
aus,1952,68,2.0
aus,1952,69,3.0
aus,1952,70,1.0
aus,1953,59,0.0
aus,1953,60,3.0
aus,1953,61,8.0
aus,1953,62,3.0
aus,1953,63,3.0
aus,1953,64,0.0
aus,1953,65,2.0
aus,1953,66,2.0
aus,1953,67,0.0
aus,1953,68,2.0
aus,1953,69,3.0
aus,1953,70,1.0
aus,1954,59,0.0
aus,1954,60,3.0
aus,1954,61,8.0
aus,1954,62,3.0
aus,1954,63,3.0
aus,1954,64,0.0
aus,1954,65,2.0
aus,1954,66,2.0
aus,1954,67,0.0
aus,1954,68,2.0
aus,1954,69,3.0
aus,1954,70,1.0
aus,1955,58,0.0
aus,1955,59,0.0
aus,1955,60,3.0
aus,1955,61,8.0
aus,1955,62,3.0
aus,1955,63,3.0
aus,1955,64,0.0
aus,1955,65,2.0
aus,1955,66,2.0
aus,1955,67,0.0
aus,1955,68,2.0
aus,1955,69,3.0
aus,1955,70,1.0
aus,1956,58,0.0
aus,1956,59,0.0
aus,1956,60,3.0
aus,1956,61,7.0
aus,1956,62,3.0
aus,1956,63,3.0
aus,1956,64,0.0
aus,1956,65,2.0
aus,1956,66,2.0
aus,1956,67,0.0
aus,1956,68,2.0
aus,1956,69,3.0
aus,1956,70,1.0
aus,1957,58,0.0
aus,1957,59,0.0
aus,1957,60,3.0
aus,1957,61,7.0
aus,1957,62,3.0
aus,1957,63,3.0
aus,1957,64,0.0
aus,1957,65,2.0
aus,1957,66,2.0
aus,1957,67,0.0
aus,1957,68,2.0
aus,1957,69,3.0
aus,1957,70,1.0
aus,1958,58,0.0
aus,1958,59,0.0
aus,1958,60,3.0
aus,1958,61,7.0
aus,1958,62,3.0
aus,1958,63,3.0
aus,1958,64,0.0
aus,1958,65,2.0
aus,1958,66,2.0
aus,1958,67,0.0
aus,1958,68,2.0
aus,1958,69,3.0
aus,1958,70,1.0
aus,1959,58,0.0
aus,1959,59,0.0
aus,1959,60,3.0
aus,1959,61,7.0
aus,1959,62,3.0
aus,1959,63,3.0
aus,1959,64,0.0
aus,1959,65,2.0
aus,1959,66,2.0
aus,1959,67,0.0
aus,1959,68,2.0
aus,1959,69,3.0
aus,1959,70,1.0
aus,1960,58,0.0
aus,1960,59,0.0
aus,1960,60,3.0
aus,1960,61,7.0
aus,1960,62,3.0
aus,1960,63,2.0
aus,1960,64,0.0
aus,1960,65,2.0
aus,1960,66,2.0
aus,1960,67,0.0
aus,1960,68,2.0
aus,1960,69,3.0
aus,1960,70,1.0
aus,1961,58,0.0
aus,1961,59,0.0
aus,1961,60,3.0
aus,1961,61,7.0
aus,1961,62,3.0
aus,1961,63,2.0
aus,1961,64,0.0
aus,1961,65,2.0
aus,1961,66,2.0
aus,1961,67,0.0
aus,1961,68,2.0
aus,1961,69,3.0
aus,1961,70,1.0
aus,1962,58,0.0
aus,1962,59,0.0
aus,1962,60,3.0
aus,1962,61,7.0
aus,1962,62,3.0
aus,1962,63,2.0
aus,1962,64,0.0
aus,1962,65,2.0
aus,1962,66,2.0
aus,1962,67,0.0
aus,1962,68,1.0
aus,1962,69,3.0
aus,1962,70,1.0
aus,1963,58,0.0
aus,1963,59,0.0
aus,1963,60,4.0
aus,1963,61,7.0
aus,1963,62,3.0
aus,1963,63,2.0
aus,1963,64,0.0
aus,1963,65,2.0
aus,1963,66,2.0
aus,1963,67,0.0
aus,1963,68,1.0
aus,1963,69,3.0
aus,1963,70,1.0
aus,1964,58,0.0
aus,1964,59,0.0
aus,1964,60,4.0
aus,1964,61,7.0
aus,1964,62,3.0
aus,1964,63,2.0
aus,1964,64,0.0
aus,1964,65,2.0
aus,1964,66,2.0
aus,1964,67,0.0
aus,1964,68,1.0
aus,1964,69,3.0
aus,1964,70,1.0
aus,1965,58,0.0
aus,1965,59,0.0
aus,1965,60,4.0
aus,1965,61,7.0
aus,1965,62,3.0
aus,1965,63,2.0
aus,1965,64,0.0
aus,1965,65,2.0
aus,1965,66,2.0
aus,1965,67,0.0
aus,1965,68,1.0
aus,1965,69,3.0
aus,1965,70,1.0
aus,1966,58,0.0
aus,1966,59,0.0
aus,1966,60,4.0
aus,1966,61,7.0
