income_3groups,time,income_mountain_50bracket_shape_for_log
middle_income,1845,"19,355,2650,11613,23156,37643,58546,89910,136811,206041,306584,454216,681619,1056991,1702406,2787718,4423665,6807860,9875149,13198251,15740217,16508514,15093451,12326572,9165607,6346056,4238175,2817131,1828053,1145507,698266,417399,249230,147485,87406,53274,32673,19837,11777,6734,3673,1941,1026,546,305,181,105,60,30,20"
middle_income,1846,"8,314,2672,11954,23691,38502,59940,92161,140454,211855,315671,468107,702155,1086206,1743132,2842377,4490902,6890608,9979943,13314530,15833268,16558690,15129230,12352736,9179418,6377864,4299695,2896944,1903994,1200152,730293,434432,258159,151982,89562,54002,32716,19720,11672,6678,3642,1931,1019,544,307,180,104,61,28,19"
middle_income,1847,"0,236,2716,12687,25069,40474,62454,95047,143369,213922,315282,461991,683215,1037746,1634751,2648794,4232993,6586179,9744991,13183361,15874407,16700991,15415220,12774983,9604077,6762070,4585136,3095621,2035487,1276811,768553,451895,265718,154235,89592,53007,31579,18867,11159,6397,3501,1873,989,532,299,170,99,59,26,18"
middle_income,1848,"1,200,2343,11980,24342,39569,61304,93782,142346,214049,318097,469924,699923,1068930,1687613,2728475,4327806,6686303,9838254,13326405,16145364,17040760,15651640,12870777,9599591,6670008,4491353,3019613,1980303,1244167,753753,446292,263893,154421,90366,54119,32632,19615,11593,6626,3611,1920,1011,541,306,169,105,63,30,20"
middle_income,1849,"0,190,2497,12182,24683,39983,61763,94339,143330,216180,322589,479679,725678,1146528,1906300,3270361,5544067,8994763,13168956,17372485,20696304,21983078,20340339,16548657,11947724,8008908,5195935,3355244,2127844,1313395,792439,470500,279167,164221,96708,58555,35751,21693,12904,7419,4074,2174,1153,619,341,191,113,66,31,20"
middle_income,1850,"0,225,2744,12953,25833,41689,64234,97714,147687,221500,328912,487192,734092,1153790,1908477,3262869,5520745,8962109,13165468,17412424,20747754,22100172,20539514,16780410,12147128,8188760,5349639,3487147,2229901,1378834,827998,488067,287776,168240,98601,59169,35759,21568,12798,7359,4045,2164,1149,626,341,191,111,65,30,19"
middle_income,1851,"0,262,2699,12805,26193,42259,64784,98074,147666,221068,328209,486572,734587,1157293,1916909,3276209,5532745,8927116,13036266,17239681,20796403,22393329,20968616,17173318,12472287,8402365,5468082,3533991,2238083,1375631,826029,487406,287123,167833,98165,59141,36023,21808,12952,7432,4070,2161,1140,609,331,188,111,61,33,20"
middle_income,1852,"0,126,1886,10227,22783,37363,57581,87428,132158,198610,295691,439130,665416,1056360,1769043,3072522,5320490,8760600,12962366,17263396,20946342,22705590,21428559,17728594,12996691,8811879,5709864,3642551,2273281,1372572,809365,468916,271906,156398,89749,52989,31766,19089,11371,6608,3688,1980,1054,558,295,158,90,51,24,16"
middle_income,1853,"0,142,1692,8466,19497,32690,51479,79918,123475,189450,287717,436895,678996,1102008,1870784,3241573,5515617,8905907,12986727,17167362,20832158,22709818,21637605,17985469,13228207,8957732,5825514,3725857,2338043,1416826,836773,485090,280613,161156,91992,54019,32244,19287,11445,6623,3675,1957,1028,537,284,150,87,43,25,17"
middle_income,1854,"0,285,2181,8345,18634,31120,49045,76423,118905,184192,283370,438147,694987,1146111,1965083,3399900,5747172,9251750,13522022,17938917,21694375,23558993,22482929,18755160,13900391,9530812,6272078,4064389,2594163,1594939,946740,548280,315538,181234,103169,59949,35302,20887,12345,7149,3982,2122,1115,577,305,159,92,48,27,19"
middle_income,1855,"0,202,2087,9504,21562,35940,56336,87168,134418,206093,313498,478966,750545,1223638,2075975,3561856,5977601,9564064,13914421,18396757,22205990,23964226,22664017,18718440,13713697,9294551,6035133,3852108,2413115,1460659,861625,498895,288704,166208,95216,56024,33496,20045,11892,6873,3815,2037,1072,558,297,154,89,45,26,18"
middle_income,1856,"0,232,2092,8028,17344,28672,44928,69875,109005,169904,263682,410828,653964,1077335,1846100,3204523,5441545,8876378,13233693,17854687,21784196,23915686,23070243,19546138,14655529,10177505,6772036,4428877,2846943,1765764,1061644,623282,364094,211210,121019,71899,43673,26443,15786,9106,4991,2618,1339,691,371,199,120,66,38,25"
middle_income,1857,"33,311,2021,8648,18506,30367,47170,72749,112605,174444,269713,418468,661188,1078704,1833183,3172797,5408650,8934266,13571936,18544713,22781440,25076928,24117596,20483857,15447913,10803846,7249132,4773095,3076732,1910923,1147878,672584,393194,228219,131066,78129,47582,28866,17253,9951,5459,2854,1465,753,404,218,133,73,42,27"
middle_income,1858,"0,108,1356,8099,19461,32695,50983,78359,120391,184668,282103,431183,670075,1073803,1794633,3077725,5248597,8706728,13283311,18308796,22754974,25287519,24273099,20606959,15487816,10737141,7118798,4613611,2923869,1781957,1048426,603000,345995,198753,113514,66191,39113,23247,13818,8055,4543,2458,1312,681,362,184,107,51,29,19"
middle_income,1859,"0,79,1503,7320,16429,27198,42471,65868,102882,161387,253054,397930,636241,1046822,1787557,3109013,5319107,8810494,13375882,18312926,22657369,25150596,24317380,20744532,15711289,11037121,7450575,4921578,3181043,1978125,1187885,695553,405778,235009,134637,80063,48659,29471,17598,10133,5561,2908,1502,772,415,224,136,75,42,27"
middle_income,1860,"0,96,1572,6590,15196,25465,40077,62513,97953,153830,241255,379221,605967,994184,1692336,2938976,5030192,8373452,12914463,17976202,22480368,25268189,24828219,21555220,16521234,11661590,7877784,5183789,3344772,2078293,1246970,730286,426028,247057,141373,83862,50941,30874,18475,10673,5886,3085,1587,822,432,231,138,73,44,27"
middle_income,1861,"38,325,2069,8333,18303,30313,47464,73690,114703,178511,277052,430695,680758,1110218,1886378,3271854,5579757,9203319,13961424,19096229,23466923,25953856,25152537,21533753,16311094,11427325,7659942,5017396,3226432,1999656,1197166,699700,408470,236738,135570,80590,48986,29669,17719,10207,5588,2915,1491,767,407,220,130,68,44,27"
middle_income,1862,"34,293,1835,8104,19900,33947,53853,83883,129681,198830,302312,459213,709656,1132206,1886403,3228700,5472077,9026758,13845120,19160217,23709138,26446435,25744805,22243805,16875257,11707502,7719122,4921176,3061537,1834536,1066699,610259,349317,199436,113256,66129,39323,23491,13983,8119,4553,2467,1309,685,360,182,100,45,27,19"
middle_income,1863,"0,40,1215,4659,11384,19859,32214,51601,82545,131564,208480,329914,530329,878566,1517227,2687944,4688308,7914822,12496541,17750360,22600498,25806320,25848182,22955842,17972965,12788743,8681944,5714999,3685229,2294773,1378048,808767,472507,274608,157279,93170,56463,34152,20366,11735,6445,3359,1724,885,468,257,148,81,49,32"
middle_income,1864,"0,52,1349,4520,10669,18508,29873,47600,75666,119752,188459,297339,480031,804859,1411531,2532456,4455121,7582347,12087140,17375081,22372587,25846997,26326522,23724311,18779258,13432938,9121310,6001182,3870654,2416162,1456171,857824,502183,292767,167740,99016,59857,36145,21550,12452,6863,3603,1852,962,506,280,162,88,55,33"
middle_income,1865,"2,60,1072,5440,14030,24090,38178,59861,94314,149277,236271,373638,596329,974339,1652225,2867061,4892556,8128169,12725435,18023642,23020536,26351949,26508097,23590578,18538326,13191360,8932635,5864832,3784518,2361433,1420722,834050,486128,283088,162014,95699,58096,35212,21056,12175,6698,3493,1778,915,484,271,149,88,51,34"
middle_income,1866,"6,97,1621,6162,14647,24755,38966,60784,95356,150202,236300,371350,590267,963190,1634811,2837965,4847572,8082181,12696338,18041355,23029383,26370511,26761619,24011273,18924963,13553542,9226580,6060895,3908407,2433970,1458974,852072,494144,285723,162511,95520,57712,34817,20723,11937,6549,3406,1739,894,476,265,152,87,51,34"
middle_income,1867,"1,99,1581,5168,11500,19535,31332,49875,79555,126685,200528,316678,508073,845040,1473623,2637774,4627541,7885929,12613357,18124845,23300843,26871967,27406200,24620529,19329550,13753034,9332906,6167491,4008245,2517712,1522504,896683,523482,304529,173443,101825,61606,37252,22193,12786,6990,3611,1820,932,493,279,160,94,58,37"
middle_income,1868,"1,90,1872,5599,11974,20261,32298,50888,79999,125279,195115,303776,481293,789510,1360200,2421913,4253543,7291702,11872560,17454625,22968184,26889920,27861144,25397521,20327077,14677167,10054649,6660832,4334364,2729418,1655678,977118,570583,332313,189080,110512,66660,40220,23972,13848,7614,3957,2006,1029,541,300,171,103,61,39"
middle_income,1869,"2,70,1678,4983,10237,17519,28458,45717,73047,115801,181951,285760,458635,766308,1343148,2420458,4298032,7414957,12029980,17617077,23178608,27145182,28054248,25564006,20494419,14839910,10217633,6803134,4443792,2808267,1708403,1010570,591573,345593,197479,115845,70055,42403,25358,14728,8168,4302,2211,1151,606,341,192,113,70,44"
middle_income,1870,"0,53,1469,5471,11557,19202,30255,47336,74334,116989,183914,289360,463148,768060,1337186,2412992,4299162,7439815,12180468,17877712,23522165,27572476,28423533,25857090,20661505,14910464,10248448,6830333,4470470,2834445,1731453,1026914,600379,351279,200638,117063,70759,42820,25601,14867,8219,4293,2179,1104,583,329,181,111,66,42"
middle_income,1871,"0,25,1333,5200,11156,18635,29422,46037,72279,113678,178739,282154,456146,768365,1358886,2480829,4459790,7735495,12582636,18308592,23900723,27927554,28724416,26157246,20941259,15165099,10474158,7011592,4604665,2926414,1789529,1061996,621511,363929,208267,121798,73675,44642,26739,15566,8653,4553,2333,1192,629,351,195,115,73,42"
middle_income,1872,"108,212,2045,5203,10266,17844,29751,48865,79271,126574,199188,313847,509586,864728,1532878,2781781,4954229,8539339,13998242,20632883,26861546,30857442,31677215,28680842,22889408,16546527,11394863,7594109,4966344,3148925,1926422,1146045,673969,396639,228741,134804,81980,49967,30159,17733,9997,5374,2837,1488,806,448,252,144,83,49"
middle_income,1873,"231,297,2242,5520,10683,18301,30254,49305,79475,126153,197211,308559,498599,847196,1508442,2747271,4904623,8428873,13828033,20576049,27112422,31169907,32059064,29092372,23329052,16933209,11670225,7768697,5067333,3210817,1972102,1180167,697144,411896,238214,140370,85445,52165,31568,18655,10595,5737,3046,1615,880,493,282,164,91,58"
middle_income,1874,"340,347,2030,5373,10343,17852,29377,47642,76436,120901,187920,290518,459750,757216,1300217,2297105,4035516,6938947,11472397,17564080,24228535,29166047,30898694,28611242,23427029,17263553,12020426,7980203,5185068,3262240,1986532,1177596,688084,401867,229144,132961,79938,48366,29068,17078,9635,5178,2715,1424,760,418,240,140,81,49"
middle_income,1875,"476,486,2144,5521,10489,18202,30089,48963,78710,124624,194264,302517,485716,815894,1422811,2534507,4471991,7721493,12863701,19679934,26766621,31738841,33311336,30651348,24939210,18320935,12688285,8385536,5416993,3397261,2065929,1227689,721745,424381,244757,143589,86768,52652,31741,18734,10691,5854,3145,1689,927,515,293,166,93,54"
middle_income,1876,"606,548,2262,5707,11044,18892,31044,50334,80850,127986,199149,309030,494273,829071,1447847,2592931,4602862,7958208,13282699,20262445,27503600,32411493,33710357,30822833,24880865,18140518,12494925,8237935,5313065,3324302,2016378,1195263,701396,411468,236498,138445,83573,50649,30489,17963,10208,5558,2974,1590,873,482,279,160,90,54"
middle_income,1877,"747,664,2489,9195,18019,29400,45593,70130,107975,165429,250345,376810,577986,921511,1529433,2626766,4563627,7852720,13089160,20108986,27626471,32787562,34207722,31255292,25204214,18362887,12650044,8384694,5424072,3396486,2062698,1225004,720521,423496,243700,142645,86053,52193,31497,18634,10683,5885,3184,1731,961,538,309,180,102,63"
middle_income,1878,"911,821,2640,9766,18400,29717,46449,72344,112650,173949,263735,394442,596117,934563,1527890,2584919,4442312,7648704,12870321,20074912,27881676,33236498,34788408,31797738,25703871,18730735,12882302,8511998,5490630,3431895,2083495,1238205,729539,429792,246492,143384,86282,52295,31548,18674,10677,5855,3156,1714,955,532,311,182,106,63"
middle_income,1879,"1164,1010,3283,11281,21206,33713,51487,78089,118709,179884,268240,393811,585409,911788,1501509,2575710,4474156,7788266,13152588,20330078,27933595,33151169,34912040,32054404,26195320,19193509,13154036,8683389,5601238,3496013,2117883,1257195,743041,440418,254332,149018,89998,54583,32935,19499,11190,6190,3386,1865,1053,594,337,199,114,63"
middle_income,1880,"1772,2267,5151,17212,39875,64800,95537,137047,196054,281461,404102,580169,834145,1203486,1815420,2910152,4841335,8125797,13446976,20531128,28104727,33257739,35230649,32955246,27389720,20443711,14303735,9523896,6161062,3816346,2271827,1320017,764278,447029,256074,147742,87823,52488,31285,18386,10503,5795,3170,1767,1010,577,341,197,111,64"
middle_income,1881,"1644,1435,3424,14885,37947,62248,91090,129254,182921,260203,369726,521121,733684,1058014,1608161,2599129,4372678,7450853,12588056,19658479,27477181,32957230,35285327,33317830,27962537,21082296,14893928,9944955,6430345,3977040,2366285,1371868,790126,460881,263938,151719,90128,53964,32267,19049,10922,6056,3313,1846,1057,605,369,206,118,67"
middle_income,1882,"1987,2015,3790,13358,35605,60037,89205,127826,181713,258421,366608,516817,730174,1061039,1626175,2636932,4439965,7544461,12729055,19817661,27690291,33391825,35968432,34165944,29000949,22162082,15844276,10633662,6880178,4256020,2522888,1450595,824860,475475,270519,154261,91108,54363,32392,19043,10886,5987,3254,1798,1023,590,363,210,117,66"
middle_income,1883,"2211,2229,3875,13470,35981,60815,90508,129871,184765,262894,372808,524941,740071,1071120,1631008,2617502,4357526,7335997,12337236,19440394,27642162,33919155,36908613,35305220,30113613,23062200,16475223,11019807,7105298,4377239,2583766,1480288,839708,483267,274191,155727,91643,54552,32464,19101,10928,6031,3282,1822,1045,605,366,218,118,66"
middle_income,1884,"2431,2420,4196,14417,37857,63653,94560,135567,193030,275406,392305,555553,786560,1137121,1728347,2769151,4594470,7691387,12817703,20105648,28527179,35021885,38122095,36488647,31116011,23805973,16968600,11306579,7253502,4440188,2606469,1488246,841934,483315,273613,155311,91346,54309,32301,19001,10875,6004,3280,1819,1051,605,359,215,121,65"
middle_income,1885,"2638,2560,4182,14165,37060,62172,92505,132981,189926,271937,388052,548549,775237,1126069,1723492,2777668,4627794,7763932,12921069,20235027,28668874,35264548,38427351,36724907,31165191,23728647,16859892,11199759,7183485,4399342,2592453,1489754,851233,494919,283098,162126,96078,57475,34352,20278,11654,6471,3572,1996,1157,674,408,248,141,71"
middle_income,1886,"3237,3695,5453,15033,38060,63768,94693,135258,191211,270821,383727,541938,768924,1122378,1731924,2814652,4702040,7853454,12931888,20078120,28511507,35520775,39159296,37656493,32103680,24540564,17486235,11637578,7470854,4587310,2708170,1557559,889764,517327,296065,169348,100025,59567,35460,20908,12044,6738,3753,2134,1246,737,432,261,154,78"
middle_income,1887,"3435,3882,5178,12297,33073,56880,85437,122887,174806,250173,362545,541292,866436,1479944,2557018,4410306,7616931,12656117,19867970,28428750,36858767,43081273,45410336,42879210,36333519,27868038,19884756,13269202,8512363,5242878,3106922,1791270,1023289,594253,341160,194935,114908,68508,40843,24163,13997,7888,4406,2514,1473,869,514,314,193,101"
middle_income,1888,"3578,3944,5032,11413,31279,53465,79879,114175,161241,229212,330757,498390,819789,1437909,2518977,4406154,7659656,12744249,19930911,28426035,36936442,43527026,46148601,43852200,37145190,28474249,20288814,13471699,8587708,5247103,3093154,1779224,1015826,589737,338698,193596,114203,68169,40761,24238,14173,8098,4579,2649,1567,921,550,332,203,109"
middle_income,1889,"4056,4372,5542,11616,32859,57509,86540,123875,174439,245736,347261,493238,711842,1063866,1685875,2803347,4729951,7878202,12793926,19720067,28127494,35872374,40194376,39915594,35041468,27692927,20240834,13722688,8831474,5443852,3217415,1845382,1045317,600664,342787,193102,112167,66199,39113,23013,13301,7496,4187,2380,1396,821,496,302,187,105"
middle_income,1890,"4462,4692,5702,11169,31856,55630,83338,118742,166524,233951,329812,467298,674789,1014825,1622867,2720274,4608834,7723859,12638713,19640166,28177484,36237533,40813141,40717938,35784594,28318048,20689136,13984783,8973226,5505012,3242012,1859248,1055585,609014,348914,197455,115100,68088,40348,23824,13849,7867,4418,2536,1491,877,526,318,188,110"
middle_income,1891,"4274,3827,3855,7883,28149,51285,77428,110452,154844,217582,307481,437928,634017,948285,1507319,2524862,4296247,7265052,12002350,18895101,27494536,35878158,40839210,40997569,36262095,28846811,21150118,14357688,9216358,5650813,3311080,1880988,1055332,603158,343162,192596,111231,65294,38457,22598,13071,7409,4148,2387,1419,854,509,316,191,110"
middle_income,1892,"4821,4482,4547,8417,24275,47893,73826,106955,152322,217721,313701,458003,683544,1063320,1768003,3085560,5393262,8910978,14031339,21312109,30543745,39204498,43817413,43263315,37898468,30219978,22299346,15296472,9850240,6057739,3533928,1985074,1098509,619920,349909,194601,110617,64104,37447,21920,12716,7252,4125,2400,1444,861,508,306,185,109"
middle_income,1893,"4974,4503,4477,8383,29436,53154,79780,113569,159779,226945,327875,494363,820119,1472107,2644338,4677034,8202691,13523154,20947968,30088301,39670917,47625007,50980279,48864644,41748524,32594622,23622862,15815783,10006134,6040987,3485703,1958165,1090941,620888,352104,197692,113752,66424,39036,22927,13315,7603,4324,2520,1524,902,550,336,203,124"
middle_income,1894,"5109,4505,4376,7861,25551,44783,66950,95790,135876,194429,280847,415206,674953,1251104,2410678,4426301,7836646,13015598,20370802,29900714,40244604,49043349,52761113,50827720,43481737,33900564,24505129,16304365,10248119,6154406,3557837,2016448,1137556,653846,374535,212219,123515,73061,43407,25724,15022,8590,4860,2803,1663,975,591,360,216,134"
middle_income,1895,"5733,5193,5053,8227,26650,51786,79290,114227,161843,230982,334707,501007,817738,1456649,2629309,4622464,8078172,13336358,20759875,30060165,39880395,48187712,51681729,50223658,43598840,34873635,25817849,17694995,11262178,6830212,3937580,2198951,1214119,682152,384890,213242,121220,70607,41375,24225,13991,7911,4404,2515,1478,872,534,328,193,121"
