world_4region,time,income_mountain_50bracket_shape_for_log
americas,1865,"3104,5297,8472,14595,24468,36470,52688,77076,117823,188276,311363,520194,843554,1367388,2161652,3093488,4092743,5067700,5963110,6736097,7530887,8182313,8035355,6998071,5406929,3861701,2640132,1689887,1040241,604569,335002,182215,98533,52875,27928,14730,7838,4248,2343,1312,759,437,241,133,67,31,10,6,0,0"
americas,1866,"2669,4631,7471,13292,22657,34045,49490,72770,111804,179698,298787,502018,818123,1328606,2112789,3047525,4066451,5096608,6077935,6928182,7761075,8381002,8179606,7107875,5517144,3971249,2743692,1766937,1090102,631871,348782,188759,101343,53827,28128,14683,7762,4185,2301,1295,751,434,238,132,69,29,10,6,0,0"
americas,1867,"1872,3388,5589,9410,15480,23602,35272,53664,85743,143326,246941,427807,713842,1182224,1919588,2824890,3818980,4847897,5873897,6830649,7805942,8684233,8709020,7741005,6052787,4336988,2969388,1911006,1179452,688397,383645,210160,114314,61632,32657,17242,9171,4960,2723,1525,870,498,269,143,76,27,11,6,0,0"
americas,1868,"1877,3416,5655,9460,15523,23630,35202,53254,84488,140281,240401,415417,693226,1146790,1868957,2766476,3761190,4794666,5843031,6863606,7906502,8862368,8951500,8010733,6291756,4520197,3103406,2004473,1239325,728883,413123,231468,128833,70964,38408,20666,11182,6130,3407,1920,1099,629,342,185,97,34,16,10,1,0"
americas,1869,"1880,3436,5721,9163,14204,21427,32048,48857,78182,130813,225455,392053,659829,1101913,1821447,2715553,3701762,4763986,5838542,6885669,7956928,8973948,9160681,8300470,6590704,4760132,3270649,2117481,1315873,781318,447595,253304,142550,79595,43817,24047,13293,7467,4264,2462,1446,849,481,271,143,65,33,17,10,5"
americas,1870,"2194,3884,6375,10540,17042,25560,37535,55961,87388,142832,241254,412684,686748,1131805,1861487,2775325,3771798,4840408,5976677,7119777,8281552,9298054,9377606,8363235,6555706,4709059,3236293,2091127,1294016,761491,432024,241988,134565,74096,40136,21632,11738,6448,3597,2021,1153,662,358,193,95,44,17,10,2,0"
americas,1871,"2508,4411,7193,11669,18632,27698,40201,58990,90357,145098,241640,410128,683233,1126977,1865852,2802502,3818886,4892391,6000585,7110502,8246606,9298621,9481153,8579963,6823227,4947727,3420198,2222944,1385370,822119,469545,264203,147506,81665,44566,24227,13265,7362,4158,2366,1366,791,439,243,123,59,25,13,9,0"
americas,1872,"2755,4786,7757,12156,18512,27360,39920,58983,90725,146235,243775,413177,689638,1133571,1872023,2823089,3857780,4960020,6081275,7196565,8322416,9417068,9701143,8844704,7052399,5103929,3501672,2265205,1404404,832244,475963,268871,151373,84681,46767,25798,14339,8095,4641,2683,1571,922,523,291,157,77,36,19,10,6"
americas,1873,"3631,6063,9660,14969,22508,32859,47317,68734,103318,162408,264289,438485,723405,1177364,1932186,2903941,3951457,5038859,6077977,7103363,8196868,9338999,9781840,9073402,7344129,5372157,3689412,2397739,1486559,883401,510754,292795,167348,95007,53270,29806,16803,9582,5555,3251,1928,1141,654,375,201,105,51,27,14,10"
americas,1874,"3768,6254,9955,15555,23584,34745,50455,73720,110919,174217,282822,467067,768025,1239245,2008869,3005843,4058216,5122544,6183315,7286975,8452709,9594699,9924506,9117527,7357832,5395924,3746973,2435968,1508255,888387,505900,284835,159722,88832,48788,26818,14857,8343,4770,2763,1616,947,540,299,162,83,38,20,10,6"
americas,1875,"3846,6299,9972,15570,23648,34984,51042,74865,112800,177479,288885,478260,790354,1282665,2086549,3139308,4261104,5381266,6391900,7390458,8432895,9517938,9916720,9228013,7530680,5554853,3839408,2501975,1547572,913740,523892,298598,170548,96708,54012,30164,16981,9678,5601,3292,1952,1157,666,374,209,104,52,27,14,10"
americas,1876,"4319,6904,10799,16752,25301,37317,54368,79831,120107,188110,304900,502658,829068,1343150,2171530,3249377,4391613,5517216,6533455,7561337,8634379,9728893,10087370,9349242,7606074,5597745,3862319,2501093,1539597,902947,512993,289981,164977,93294,51972,29022,16359,9329,5403,3170,1884,1115,648,359,200,103,49,26,14,10"
americas,1877,"4762,7508,11665,18008,27086,39802,57951,85129,127845,199433,322330,529391,869863,1402923,2244823,3328498,4467807,5567529,6522403,7499047,8570404,9752181,10228530,9588691,7882934,5853733,4059474,2639822,1625320,950847,538206,302923,171713,96775,53667,29835,16759,9531,5519,3236,1922,1141,658,373,211,104,52,27,15,10"
americas,1878,"4612,7169,11056,17060,25777,38157,55964,82605,124414,194431,315063,519657,858360,1391604,2236879,3358491,4545991,5679424,6605895,7529832,8574489,9772388,10360073,9840031,8185433,6117759,4258200,2779167,1716605,1008920,573590,324903,185811,105461,58624,32634,18349,10441,6030,3538,2093,1239,719,405,234,110,57,31,17,10"
americas,1879,"4864,7430,11301,17795,27908,41588,60851,89182,132922,205229,328789,535838,875119,1409112,2248846,3385402,4582261,5683712,6487377,7186823,8064354,9210776,10186112,10125399,8852262,6838447,4809763,3175301,1997721,1192464,688513,396041,231295,136203,78907,45501,26460,15493,9187,5507,3333,2017,1201,702,404,213,109,59,31,17"
americas,1880,"5547,8290,12424,20757,40694,63600,92007,130710,187120,276055,423416,663919,1044919,1619907,2502093,3653526,4775131,5637684,6207016,6715207,7364201,8397538,9600222,10094994,9306045,7557830,5576313,3753544,2396375,1421617,796385,437589,244211,139942,79347,44116,24624,13819,7911,4635,2778,1675,1006,600,350,192,100,54,28,14"
americas,1881,"5727,8450,12561,20943,42285,66705,96784,137597,196877,289804,443313,692836,1083643,1674008,2572923,3728838,4841745,5695254,6259601,6748084,7377545,8395757,9609255,10191284,9521858,7856230,5887648,3986636,2541772,1497734,832994,452834,248521,140473,78990,43524,24094,13430,7664,4487,2692,1631,981,587,348,189,106,55,29,15"
americas,1882,"5834,8490,12476,19707,40559,65165,95243,135856,194469,285785,436566,681949,1064675,1641151,2510302,3652617,4776755,5643321,6193042,6641433,7219297,8252415,9596803,10366808,9965668,8437062,6467599,4431104,2837360,1682154,932099,498312,266268,146716,81186,44044,23984,13133,7331,4193,2480,1487,889,535,318,174,100,54,25,13"
americas,1883,"6308,9060,13179,20672,42077,67458,98788,141527,203569,299830,458276,714325,1109002,1706278,2593518,3726355,4843423,5705210,6258942,6697772,7284592,8361729,9754963,10563439,10183098,8654763,6657852,4574167,2930968,1735093,958536,510677,272247,149969,82920,44932,24493,13440,7515,4312,2543,1521,916,551,326,180,101,59,25,13"
americas,1884,"6037,8571,12358,19526,40595,65423,95903,137163,196623,287928,436680,677179,1050549,1618183,2447513,3568727,4743231,5716863,6399534,6926762,7559270,8636328,10046669,10869060,10490008,8946341,6904005,4753920,3046488,1798083,990451,527123,280524,154141,84963,45965,25073,13773,7713,4420,2606,1558,936,562,337,179,101,59,28,13"
americas,1885,"5402,7188,9903,16004,35502,58111,86341,125701,183379,272463,420216,662885,1043973,1634961,2513800,3704216,5021500,6086315,6735847,7213782,7812892,8895941,10305741,11094146,10594958,8935135,6845205,4691203,2995641,1752265,959319,509978,273744,152787,85152,46568,25805,14467,8270,4834,2888,1746,1053,631,371,207,117,65,36,15"
americas,1886,"3976,4626,5731,9420,26051,45257,69397,103794,155190,235965,373240,604965,974362,1559225,2449504,3716839,5143405,6276425,6938922,7398977,7975412,9038607,10441187,11240848,10816617,9223972,7135712,4926490,3157233,1852841,1014427,537505,286911,159409,88592,48325,26760,14994,8559,4994,2981,1798,1079,647,378,214,118,65,36,15"
americas,1887,"3783,4055,4640,7155,22974,42105,66775,102847,157494,243861,392199,641643,1037230,1659386,2584148,3861381,5263729,6291545,6840898,7227345,7778312,8860144,10355201,11332100,11141088,9699557,7615227,5326976,3430678,2028324,1111634,585894,309266,169767,93448,50282,27418,15124,8484,4854,2855,1698,1012,603,351,197,111,62,35,14"
americas,1888,"4054,4295,4910,8246,24977,44896,71101,109855,168555,260845,418513,680758,1096123,1743723,2683252,3993243,5433819,6472803,7022352,7418732,8022884,9172763,10699034,11610814,11277034,9718255,7596328,5285317,3394624,1986287,1082267,571453,303775,167964,92689,50245,27779,15562,8884,5174,3076,1857,1114,669,389,219,122,67,40,16"
americas,1889,"4427,4671,5264,7708,25236,46944,75007,116089,177961,274418,437931,709289,1135239,1792923,2733246,4020357,5444744,6463288,6963864,7279783,7765820,8804780,10392092,11559665,11606804,10337508,8292125,5907175,3832692,2272129,1242463,650881,338861,182381,98171,51355,27158,14521,7886,4381,2513,1472,875,527,307,180,104,59,36,15"
americas,1890,"4635,4787,5281,7802,25337,46541,73666,113345,173693,267753,425792,691342,1105643,1749993,2683872,3935531,5368433,6491314,7110989,7524515,8096354,9184294,10758625,11886355,11862468,10529365,8437231,6007746,3901349,2306119,1258362,660960,346617,188595,102686,54454,29331,16015,8891,5046,2940,1739,1029,608,354,198,111,62,35,14"
americas,1891,"4939,5030,5451,7475,25688,47997,75731,115539,175681,268639,423009,684312,1091862,1721948,2642492,3884259,5351291,6585353,7296522,7708239,8214209,9168465,10679061,11878584,12047256,10910576,8872887,6419331,4189038,2486682,1351554,699144,357439,189190,100610,51780,26931,14212,7625,4212,2408,1418,839,498,300,171,99,59,34,14"
americas,1892,"5594,5827,6405,8206,21980,45935,76139,120656,187734,290650,462356,746580,1185544,1848543,2799141,4077302,5530154,6593943,7065968,7275429,7626713,8500377,10058161,11636400,12264505,11540868,9655685,7260397,4850083,2966211,1647373,857054,435135,226527,119668,60616,30624,15917,8431,4611,2611,1520,906,536,322,190,106,59,35,14"
americas,1893,"6014,6290,7096,10010,30811,58590,95931,151142,233192,359128,562536,884669,1377989,2101158,3142258,4496265,5855467,6727734,7133992,7357711,7862225,9007217,10738547,12127025,12451001,11390376,9352979,6819144,4466523,2652824,1438267,740651,377240,199504,105881,54185,28113,14838,7952,4379,2495,1459,875,521,314,190,107,61,38,18"
americas,1894,"6217,6406,7193,11173,30722,56312,92268,146902,229445,356721,561563,885031,1378827,2110348,3184583,4560665,5930140,6824769,7277445,7583426,8251605,9631490,11497080,12822472,12838194,11406440,9157102,6507722,4209269,2457909,1322098,685107,357054,194370,105117,55564,30277,16794,9460,5417,3177,1887,1134,670,397,232,124,70,38,23"
americas,1895,"6593,6701,7174,9016,25611,51899,85211,134321,208252,319513,497816,787730,1231996,1895131,2889186,4202499,5694435,6820373,7354737,7600471,7992838,8975158,10706340,12425057,13102443,12335303,10336409,7756772,5153361,3112549,1704717,876913,441817,229780,120647,60550,30680,16050,8545,4679,2660,1545,928,553,334,199,114,67,35,23"
americas,1896,"7451,7835,8846,11871,32893,61344,99044,154715,237019,358791,550485,852345,1307440,1993165,3040052,4433179,5955453,7051494,7565858,7804310,8259991,9387953,11210246,12777667,13256752,12275322,10191292,7532309,4973531,2966193,1609346,826524,420095,222455,117913,59875,31000,16466,8894,4914,2799,1633,981,594,356,217,125,74,40,25"
americas,1897,"11034,13291,16858,23052,42966,77095,121302,185423,278459,412914,616875,927446,1386060,2049032,3023805,4317140,5791200,6923489,7446798,7612284,7957654,8958140,10722174,12560728,13444708,12875335,10979082,8394547,5664080,3463136,1908584,981834,492204,253635,133241,66595,33245,17270,9174,5020,2851,1659,998,599,356,208,119,67,37,21"
americas,1898,"12775,15841,20591,28423,50358,87286,134883,203487,302848,445523,658301,975418,1435954,2089612,3031295,4240217,5640654,6824019,7449320,7699358,8103174,9126245,10915384,12816857,13759264,13220052,11312382,8678573,5867312,3588779,1975707,1014322,507311,260764,136725,68106,33909,17613,9353,5135,2913,1703,1023,616,368,218,126,69,37,23"
americas,1899,"14358,18116,23767,32832,51747,88281,137688,210142,315919,468996,700585,1044499,1528397,2211791,3166333,4329789,5644872,6726360,7274053,7442766,7748648,8595641,10229613,12264143,13635406,13641269,12148692,9692775,6771013,4263361,2422139,1271187,639718,323410,168672,84263,41288,21249,11203,6050,3376,1923,1132,675,395,235,134,76,40,24"
americas,1900,"15353,19288,25222,34747,53344,88398,138152,212759,322318,481432,722041,1076850,1570743,2271808,3249079,4421151,5717151,6732971,7238993,7401788,7751471,8666605,10376558,12520859,14029508,14068462,12534341,9980086,6964914,4377482,2479197,1295277,647939,324769,168463,83619,40538,20784,10970,5943,3313,1886,1111,658,379,224,129,72,41,23"
americas,1901,"15167,18900,24338,33012,48043,78951,124445,193378,296349,447169,676419,1016827,1494076,2164113,3123939,4285129,5600445,6721667,7327424,7487461,7670697,8325815,9764346,11852865,13745816,14368022,13367599,11066669,8065178,5225252,3052172,1631640,824112,408621,210234,106051,50889,25591,13458,7200,3957,2214,1271,733,423,238,134,72,41,22"
americas,1902,"15939,19777,25400,34554,50715,83387,131800,205833,316600,479261,729375,1099856,1608602,2324109,3331957,4497691,5786886,6802104,7328369,7486883,7747119,8475229,9960218,12066168,13993012,14624328,13595832,11251117,8177372,5280866,3067901,1630242,819782,405739,208451,104400,49729,24929,13071,6983,3839,2133,1229,704,406,227,124,67,39,17"
americas,1903,"16574,20536,26263,35401,51096,82491,130350,204189,314906,477001,722025,1081030,1577643,2269857,3247660,4398993,5686775,6784136,7401659,7579231,7783124,8452659,9898705,12085077,14217692,15056279,14144558,11826416,8719260,5677363,3322156,1776624,898071,443800,226647,113938,54180,27094,14290,7657,4189,2318,1327,757,437,239,135,71,41,19"
americas,1904,"17111,21009,26728,35995,52653,86647,137397,215058,330961,499976,753650,1121771,1626581,2324285,3306290,4462838,5750524,6858078,7508997,7744694,8039509,8829195,10396929,12619131,14640992,15341919,14320202,11902666,8671836,5600967,3243717,1715296,858578,423215,216862,108053,51186,25665,13491,7229,3969,2208,1272,726,424,233,131,68,39,17"
americas,1905,"17697,21764,27549,36860,52743,83685,132253,208322,322863,490477,740787,1097569,1585294,2259083,3193480,4320151,5588654,6760589,7537615,7858776,8168210,8901610,10315231,12431525,14641730,15666245,14892763,12596777,9401466,6171949,3628891,1940456,977990,480947,244110,122537,57818,28727,15237,8206,4507,2503,1422,801,461,251,138,70,39,19"
americas,1906,"17494,21509,26883,35384,49502,75677,119737,190249,299205,460468,703441,1061396,1556613,2229588,3179437,4326300,5604044,6828556,7653511,8006722,8380141,9206503,10428709,12026953,14045011,15351481,14992577,13130221,10240354,7021008,4264409,2327877,1188374,586846,294418,151208,72404,35094,18511,9946,5409,2960,1662,929,527,285,152,78,46,18"
americas,1907,"18280,22400,27925,36669,51382,78841,125053,198973,312554,480236,731078,1088619,1571715,2230760,3157035,4293201,5566931,6803700,7698883,8151952,8607181,9471129,10704355,12307618,14359775,15704076,15359038,13467826,10509981,7203090,4366867,2376003,1208062,594177,297485,152534,72739,35168,18542,9955,5419,2961,1654,930,522,284,151,77,44,17"
americas,1908,"19023,22842,28249,37221,53298,86622,138604,219811,342610,522162,786917,1152026,1629331,2270744,3184704,4327773,5600697,6835742,7761991,8255907,8659355,9455726,11007149,13349006,15743456,16860671,16065418,13633929,10163678,6647191,3874074,2048236,1021155,498685,252731,125569,58423,28886,15251,8170,4474,2471,1397,801,459,255,140,73,42,16"
americas,1909,"17097,19704,22997,28769,39837,63261,104712,173342,281324,442322,682372,1020981,1465656,2054329,2904368,4016691,5333382,6722860,7849557,8523676,9075998,9917154,11194674,13012546,15274493,16728859,16424557,14378018,11179829,7593747,4572768,2472443,1246929,607718,302115,152702,71483,34351,18120,9741,5315,2905,1622,914,513,274,148,74,40,17"
americas,1910,"14639,15224,15672,17627,24099,42540,78314,140726,241275,392931,620417,938080,1347821,1885722,2678314,3789387,5143639,6640822,7958595,8853055,9499362,10262511,11486693,13372578,15730769,17275358,16992086,14858535,11512912,7764098,4642353,2496489,1254303,610350,303825,152451,70772,34058,17961,9631,5239,2861,1585,901,498,270,147,73,40,16"
americas,1911,"15036,15533,15720,17126,22235,38049,70062,127139,222836,371652,596411,923375,1358137,1923850,2754838,3922473,5348355,6898080,8246609,9109132,9715533,10429156,11582027,13374196,15717016,17354208,17193551,15143170,11812670,8011120,4804787,2583557,1294158,627356,311354,156730,72744,34783,18311,9824,5351,2924,1623,913,508,272,150,73,41,16"
americas,1912,"15744,16435,16801,18568,24881,42372,77928,140838,244675,403326,643077,994510,1457973,2052811,2929405,4140129,5606903,7134647,8343190,9045426,9672083,10586739,11813510,13417795,15591547,17273163,17207001,15339255,12132875,8362970,5060175,2727303,1365214,661869,328507,167454,78423,37211,19524,10471,5686,3102,1730,969,538,289,157,77,44,17"
americas,1913,"16349,17113,17534,19221,25057,42260,78486,143446,251362,415795,665308,1039629,1534443,2159278,3085599,4321757,5802269,7295195,8404987,9021323,9605655,10588843,11900207,13546549,15712352,17421132,17403869,15606160,12437324,8638170,5251289,2833696,1415932,684088,337786,172621,81035,38204,20001,10733,5819,3178,1762,994,547,293,161,78,44,18"
americas,1914,"16978,17260,17443,19441,26794,49322,91327,164730,283603,460309,724781,1115026,1629662,2267751,3226536,4507635,6011551,7501487,8558585,9164625,9714074,10653264,12227047,14506795,17063329,18571627,18069981,15607079,11815544,7783884,4521715,2358125,1150523,548655,274073,135028,61083,29557,15596,8358,4563,2517,1409,804,445,243,128,65,36,14"
americas,1915,"17589,17884,18030,19961,27071,49325,91307,165186,285940,466340,736792,1142318,1682541,2354364,3358348,4681693,6230128,7763327,8809041,9374630,9845259,10693994,12197712,14426175,17013525,18668674,18319124,15929630,12145393,8027980,4665763,2430494,1182720,562074,280126,138117,62120,29798,15681,8396,4574,2524,1416,799,444,249,130,65,36,14"
