un_sdg_region,time,income_mountain_50bracket_shape_for_log
un_europe_and_northern_america,1968,"24441,35616,43434,47602,48601,46955,43198,39791,38887,43972,58228,84795,129116,201221,333249,622609,1340784,2812462,5404288,9590644,15962749,26057460,40601040,57668473,73452231,86664052,98192473,101461352,95746613,83613804,66313733,46803559,29761829,16763618,8201812,3714181,1628629,693872,319384,141795,54394,20362,9834,5440,2850,1400,715,408,263,176"
un_europe_and_northern_america,1969,"23896,35395,43574,48061,49199,47684,43777,39804,38032,41856,54781,80038,122786,192048,314617,577121,1228042,2597296,5043224,9039368,15082527,24623828,38687150,55572854,71510255,84738969,96753358,102052534,98617655,87427020,70433908,50082567,31901764,18035820,8877433,4016150,1767794,753657,345850,155227,60605,22737,10691,5882,3099,1529,781,448,292,199"
un_europe_and_northern_america,1970,"24543,36080,44190,48521,49466,47580,43164,38562,36094,39210,51649,76501,118668,184152,287968,491316,986888,2118715,4257406,7852694,13384288,22052835,35295686,52716907,70619915,85470691,98068104,104806999,102671628,91501455,74002642,52397316,32975626,18417458,9036752,4080211,1795413,773185,357707,161312,63907,24445,11393,6203,3262,1561,752,394,249,165"
un_europe_and_northern_america,1971,"24120,35932,44370,48971,50031,48242,43658,38655,35533,37759,49165,72982,113958,177627,274738,456590,883059,1899445,3882081,7259052,12509176,20620170,33062384,49928313,68141382,84646849,98735710,106876232,105430210,94498330,77095960,55052968,34835551,19548508,9651506,4359332,1919435,825236,379965,172568,69059,26289,11994,6452,3372,1596,751,385,242,162"
un_europe_and_northern_america,1972,"22654,34902,43921,49186,50617,49267,44818,39550,35737,36748,46431,68418,107312,169005,262040,432186,814004,1748817,3619332,6822178,11840886,19424611,30973784,46818359,64523599,82508910,98204669,107827456,107614330,97431598,80781139,58768627,37801867,21591327,10845980,4921655,2173691,930030,421249,193034,78184,29197,12724,6648,3406,1559,692,326,195,131"
un_europe_and_northern_america,1973,"21047,33558,43254,49235,51143,50225,45987,40495,36020,35780,43586,63173,98718,155905,239955,379664,676604,1419747,3012337,5819489,10361436,17178669,27561365,42501290,60349784,79681640,97351328,109155324,110737929,101719324,85703719,63583618,41617967,24210900,12381440,5663218,2514956,1076706,480739,222298,91642,33930,14172,7176,3613,1640,710,323,179,118"
un_europe_and_northern_america,1974,"21881,34576,44215,50065,51786,50638,46062,40255,35390,34837,42394,61947,97877,155437,237988,366765,629751,1288651,2762919,5431651,9807803,16398716,26402595,40920562,58423807,78098273,97545024,111211660,113853215,105171378,88548155,65484582,42500131,24428338,12374202,5631036,2494677,1070956,482185,222985,92017,34557,14686,7347,3634,1615,677,294,163,107"
un_europe_and_northern_america,1975,"22976,35715,45276,50952,52502,51124,46310,40350,35407,34924,42748,62647,99336,157684,239820,361053,597295,1181930,2548715,5103913,9359614,15844780,25593326,39899816,57417221,77505273,98635528,113961198,117243573,107687403,89995784,66106614,42539457,24226387,12127902,5488132,2426878,1042871,471512,217080,88975,33519,14242,6839,3096,1270,510,221,125,77"
un_europe_and_northern_america,1976,"21566,34520,44768,51129,53203,52239,47688,41620,36192,34761,41238,59546,94034,150119,229824,345013,561828,1086593,2351289,4776305,8852633,15092928,24323239,37852041,54611669,74201359,96295446,113138002,117869632,110286885,93760460,70500134,46242133,26817423,13622015,6210182,2748548,1179559,526201,243105,100770,37646,15316,6953,2937,1101,387,139,69,41"
un_europe_and_northern_america,1977,"20354,33535,44404,51357,53907,53262,49011,42908,37171,35040,40465,57452,90084,144323,222297,333261,535477,1007790,2173857,4471821,8373486,14402724,23312037,36361985,52645011,71720300,94226880,112868753,119028103,112318960,96522397,73811078,49208358,28984525,14927615,6859495,3039411,1304860,577078,267898,112691,42129,16774,7520,3176,1179,406,136,60,34"
un_europe_and_northern_america,1978,"15472,31954,43673,51316,54545,54345,50572,44535,38552,35687,39918,55277,85789,137361,213056,320456,512701,948650,2040837,4238394,7995768,13822356,22393219,34889561,50499735,68829261,91448275,112023184,119913378,114243960,99225873,77254926,52510019,31605650,16628065,7755266,3439845,1480014,644425,298947,127463,47506,18135,7866,3261,1179,387,118,44,25"
un_europe_and_northern_america,1979,"14890,31311,43538,51561,55138,55133,51543,45436,39183,35775,39219,53617,82967,133067,207244,312027,496666,910065,1952054,4078754,7732653,13420717,21792864,34066953,49521322,67281540,89279145,109895362,119299179,115690763,102068913,80799063,55616918,33736177,17879502,8382955,3709520,1595813,691985,321396,138015,51521,19447,8377,3499,1260,407,114,37,17"
un_europe_and_northern_america,1980,"15375,32314,44500,52452,55864,55668,51767,45385,38827,35188,38584,53208,83179,134292,208694,310129,478693,850709,1803560,3825895,7349524,12939371,21199231,33396435,49080990,66986339,89339476,110290626,120447647,117587892,104288396,82512040,56607369,34071804,17938759,8374993,3698727,1592695,697885,325315,139795,52357,20000,8767,3749,1377,431,105,23,7"
un_europe_and_northern_america,1981,"21148,34971,46574,54012,56762,56033,51413,44657,37986,34826,39355,55857,88330,142584,218928,322013,501018,913709,1971711,4132636,7828427,13607059,22162783,35086573,51918900,70614853,93099705,112769998,121185344,117251275,102915011,79967062,53809301,31774260,16359401,7506385,3308182,1414685,627031,291971,123437,46386,18549,8213,3395,1181,351,73,10,2"
un_europe_and_northern_america,1982,"21016,34731,46217,53549,56256,55580,51221,44962,38916,36279,40837,56501,86854,137489,209295,308530,487222,903822,1958237,4096458,7754201,13493177,22034267,35293660,52896763,71813987,93612044,113192527,121968776,118605838,103593881,80041246,53715624,31523146,16200761,7442614,3287098,1423035,639720,303456,130556,49704,19801,8590,3504,1207,351,73,10,2"
un_europe_and_northern_america,1983,"21456,35532,47277,55203,58412,58134,54417,48574,42750,39849,43260,56576,83171,128273,195877,293746,470711,874076,1890694,3949694,7481464,13062715,21410373,34177156,51793049,71197313,93175403,112903645,121667854,118247304,103869047,81346293,56139320,34163126,18257162,8739061,3883044,1685825,741268,348600,148622,55667,21209,8748,3373,1088,300,62,8,2"
un_europe_and_northern_america,1984,"21310,35253,46839,54614,57718,57451,53992,48712,43676,41445,44758,56463,79369,119030,181588,278685,460985,874055,1896861,3955850,7493993,13078687,21316407,34029660,51699239,71150387,92374062,111821862,121261611,118661997,105203955,82787329,57482646,35440762,19281016,9283273,4150834,1844218,813394,374783,157158,58625,22228,9061,3511,1190,359,81,10,2"
un_europe_and_northern_america,1985,"22269,36843,48971,57122,60432,60261,56744,51233,45694,42294,43520,52034,70933,107165,168831,268373,455941,871269,1885944,3932356,7455012,13020416,21315063,33957234,51374217,70586280,91733820,111035433,120629147,118919920,106532450,84208139,59095698,37025521,20444381,9910139,4445139,1967628,857363,401733,174877,65188,22539,8315,3085,955,254,53,7,2"
un_europe_and_northern_america,1986,"23191,38440,51231,60005,63954,64315,61302,56119,50619,46347,45473,50551,65037,96817,154872,253388,442438,858754,1852754,3877387,7366083,12918466,21142335,33544348,50279488,68779954,89561948,109351513,120815580,121023938,108834851,86638501,61377222,38633003,21443156,10537999,4767809,2124654,917239,415988,177189,61906,19394,7331,2895,982,282,61,8,1"
un_europe_and_northern_america,1987,"26901,45466,62436,76148,86104,93103,96839,97411,95918,92809,89961,90419,98365,123282,175455,267978,447472,845757,1808144,3779627,7184012,12560585,20440375,32455015,49347758,67935141,88327879,107688094,119791579,121468416,111368631,90339512,64285164,40467517,22535445,11002441,4899001,2187916,964986,437677,182966,60510,17329,6217,2548,956,313,78,12,2"
un_europe_and_northern_america,1988,"24288,41328,57318,70740,81170,89054,93766,94775,92713,87539,80779,75529,76191,93027,137551,223533,396650,785927,1729348,3664677,6990201,12232278,19866249,31438663,47559815,65687504,85689594,106530076,120285329,123192261,114308173,94019140,67333744,42330209,23572811,11594872,5154388,2315990,1050065,484801,201243,64647,16947,5540,2272,879,298,78,14,3"
un_europe_and_northern_america,1989,"21868,37481,52525,65579,76270,84642,89736,90507,87180,79491,68827,58740,54013,65277,104602,186321,354257,732780,1654869,3534523,6749398,11792784,19164593,30491137,46588456,64660329,84114584,104145813,119861608,124356974,116537645,96708934,70093429,44510486,25138309,12565630,5656554,2552558,1155922,537975,227660,72792,17301,4759,1925,765,268,78,16,3"
un_europe_and_northern_america,1990,"19256,33574,48189,61997,74922,86590,95923,101156,101836,96965,87222,76035,67954,73509,106190,184801,367197,805171,1872175,3968592,7499607,12966564,20741141,32274432,48056679,64723741,82854447,101624137,115825094,122100299,116984710,98636119,72481948,46102912,25812146,12791447,5696388,2576070,1184008,567605,254728,89248,22746,5226,1636,552,157,37,6,1"
un_europe_and_northern_america,1991,"17078,30312,44589,59010,73748,88036,100633,109290,113160,111120,103652,94422,88749,96755,133892,226692,456856,1019236,2332655,4816024,8940943,15028462,23417547,35606837,51262139,67344669,84050542,97794474,109395143,119188252,116523161,99279779,73020344,45945482,25254675,12434088,5628655,2555086,1188855,570577,241415,75349,17204,4088,1346,405,113,31,6,1"
un_europe_and_northern_america,1992,"18888,33325,48632,63702,78568,92502,104088,111264,113528,110578,104255,99191,101547,121822,178930,324574,698709,1626623,3535824,6822066,11832204,18488356,27925693,40812480,54868256,67897869,80881123,92517886,104018950,114965303,114774649,98696959,72787113,45865395,25464506,12681733,5728454,2567530,1171358,571589,260217,91308,22535,4427,1053,237,39,7,2,0"
un_europe_and_northern_america,1993,"7750,13176,18302,22545,25899,28630,30708,32722,35535,41131,52772,74411,109939,167406,263456,462595,934995,2106768,4493563,8589974,14558375,23178036,35299197,48252408,59636761,68912251,77136126,85762276,97872560,110977814,112194237,96407868,71100228,45273737,25454056,12751350,5843985,2660693,1193193,568898,324300,233698,169441,96003,37766,8682,1092,15,2,0"
un_europe_and_northern_america,1994,"5482,9486,13516,17274,20920,24646,28623,33762,41395,55124,80081,120804,180099,262316,383043,627582,1222253,2689453,5635284,10660227,18039673,27568512,38218092,47605060,54806931,62339837,71726955,82772677,96676648,110863137,114248983,99553011,72913357,46273567,26380584,13455094,6186260,2790990,1250928,594526,341352,250059,183901,105487,41907,9949,1613,336,196,112"
un_europe_and_northern_america,1995,"4489,8282,12833,18286,25134,33486,43759,56564,73045,95570,128615,176377,242962,333157,468489,738160,1352290,2735670,5310210,9376995,14994038,22160394,31397485,42543832,54777893,66094972,75757329,86359263,99434848,112807769,116871962,101699193,74429416,47429861,26958938,13871527,6374997,2935601,1338469,614088,332807,241264,180416,104340,41896,10434,2071,649,383,218"
un_europe_and_northern_america,1996,"4731,8486,12778,17713,24255,33044,45308,62775,86394,117687,156811,201107,248567,300266,391332,636359,1251297,2651924,5232689,9499170,16248076,25539846,36434454,47256544,56000782,62805749,70026517,81281335,96569127,111900686,116825987,102262965,75517583,49208062,28469467,14438322,6683426,3036929,1365189,632489,317360,220582,196023,146855,80125,30367,8789,1933,578,310"
un_europe_and_northern_america,1997,"5813,10563,16284,23201,32902,46087,64170,88261,117773,151367,185468,216587,246330,281152,352149,521542,905171,1720714,3377584,6734986,12890135,22314748,35428075,49607446,60180610,66256726,71099509,80176200,95280302,111891102,117522675,103652077,77712701,50568834,29183405,15149184,7171562,3324405,1513446,704858,361020,243088,204224,148622,79066,28298,7044,874,36,0"
un_europe_and_northern_america,1998,"8363,15371,23865,33803,46695,62657,81886,103379,125075,145200,161520,176593,200847,253501,367071,591477,1039662,1947796,3712442,7070204,13313018,22985557,35367432,47817891,57102573,63574981,69451924,78265867,92839186,111186001,118531130,106240974,81626160,54069553,31409245,16219055,7724879,3584828,1620574,759873,415968,281708,216094,141432,68431,21889,4439,514,64,9"
un_europe_and_northern_america,1999,"5742,10183,15195,20775,28056,37718,50796,68585,91041,117887,147552,178936,216768,275195,398360,689676,1365192,2792823,5624725,10995450,19995715,31455881,42403563,49686893,53033705,55846288,61354200,71493661,87738935,107699885,117171083,107122470,84117602,56368912,32923747,17066264,8075041,3728969,1769512,840143,440295,293559,228070,146228,66456,19702,3560,755,222,54"
un_europe_and_northern_america,2000,"7282,13708,21884,31890,45218,61823,81737,103606,124850,142597,152992,156198,159634,181128,264965,485721,1000979,2074682,4188541,7995889,14869764,25946362,38674301,49524585,55789218,58985801,62943410,72056578,88009167,108562663,120187489,111206837,87155596,58245743,33794455,17665737,8550362,3954328,1829665,869962,447307,293561,257750,205803,123919,53339,16872,3658,521,63"
un_europe_and_northern_america,2001,"23749,38876,50770,57755,58952,56207,50414,44385,41518,46072,63922,98600,150809,222153,316462,459043,756815,1445060,2986878,6058080,11743228,21660944,35338595,48265529,56488055,60067781,63938687,72992582,88968118,110554306,122836375,114309811,89616190,60311846,35188281,18370975,8976997,4099287,1824464,866838,479137,325178,270520,206024,121722,51760,16172,3554,624,140"
un_europe_and_northern_america,2002,"27591,46083,62105,73711,79929,81704,78814,72127,63948,57121,55793,64520,87210,130602,206020,331872,576139,1114106,2304617,4828840,9818226,19220820,32812705,46961807,56628409,60729690,64890169,74754253,90983119,112252281,124389451,115670901,90931155,61152680,36235145,18956496,9045992,4258630,2032003,971596,528927,343532,249293,158494,76233,25265,5511,1363,530,200"
un_europe_and_northern_america,2003,"651,1270,2186,3646,6455,11308,19800,33883,54612,82281,116035,151109,182177,206531,235440,306340,495422,959734,1984325,4220326,8626436,16879114,29908301,44735737,55532410,60384907,64578980,73867830,91968501,114712501,127797758,118709281,92092917,62407401,37674756,19971593,9787023,4635252,2177731,1062571,612643,396264,261956,149756,64622,18669,3594,1109,551,231"
un_europe_and_northern_america,2004,"1825,3962,7485,12804,21398,33544,50100,70989,94128,116872,134239,143229,145654,150504,178882,261121,443227,849313,1725694,3679034,7486922,14437850,25809751,41115039,54136021,61450173,66647488,75707138,92566624,114950321,129257897,121632354,96480029,65317894,38137690,19819270,9755200,4617554,2133513,991984,534376,351146,256609,158375,71296,21410,4158,1135,520,217"
un_europe_and_northern_america,2005,"1683,2992,4584,6656,10175,15891,25177,39823,60362,86406,115424,142257,163695,180252,204167,268564,424895,782861,1527086,3087311,6192883,12100546,22282972,36794216,52184486,62830950,69174585,78013141,94614855,117048699,130832665,123762206,97314940,65783846,39303117,20777633,10188456,4772040,2248625,1095802,621446,406703,285493,182077,92443,33358,7324,1135,262,98"
un_europe_and_northern_america,2006,"2817,5452,9170,14267,22184,33446,49093,69528,93142,117265,136587,147013,148968,149299,165964,224643,358147,638589,1204277,2372235,4896223,9943987,19209072,32999608,48622049,61899481,71309463,80997018,96075443,117675389,132705192,125349689,100171948,68624546,40957243,21829346,10717477,5062842,2475320,1236580,669441,411406,297008,210822,119670,48359,12405,2129,266,44"
un_europe_and_northern_america,2007,"1370,2964,5657,9847,16958,27436,42328,62199,85425,109255,128106,136719,133633,121972,116958,143331,225871,412294,817531,1709673,3725218,7834775,15698028,28714005,45509624,61091607,71266994,80275987,94213098,115289307,134938726,131454102,106560903,73238353,43943301,23658497,11876009,5740105,2788380,1309117,670599,416979,290730,179631,86195,30308,8325,2986,1398,547"
