un_sdg_ldc,time,income_mountain_50bracket_shape_for_log
un_not_least_developed,2065,"2030,2911,4224,9348,20591,34011,56790,93675,145138,225613,358063,580407,961248,1604318,2673318,4158626,6184188,9332582,14952817,26498978,48781894,85636883,143950848,243938532,416382701,639602234,824014825,868435346,808926130,721858680,640785206,557618644,472985102,399596518,331225973,257755730,183976666,120728419,73015078,40213847,20472491,10198279,5121081,2566090,1356947,774991,377682,134523,48825,22946"
un_not_least_developed,2066,"1963,2809,4075,8735,19828,33064,54920,91050,141216,218724,346042,558969,923188,1539191,2568354,4020108,5988512,9030967,14410319,25446308,46971347,82943051,139724848,235697822,402829384,624198890,816207911,870860472,816208264,728955530,646522412,563007185,477713044,403057572,334862988,262001502,188341225,124580488,76013720,42332077,21695015,10833704,5432378,2715951,1423568,812427,404964,147081,53037,24872"
un_not_least_developed,2067,"1897,2712,3923,7980,18851,31813,52640,87886,136634,211156,333432,537361,885664,1476025,2466365,3885284,5797546,8732384,13866890,24364568,45027279,79914263,134946972,226886495,388362665,607599631,806617073,872030628,823005522,736051915,652621908,569199711,483557596,407738363,339477226,267089821,193340656,128796445,79115993,44446381,22920006,11473115,5756170,2882501,1500924,854246,434989,161662,57671,26532"
un_not_least_developed,2068,"1834,2619,3784,7300,17870,30606,50471,84910,132370,204117,321742,517102,850303,1415808,2366638,3751481,5610861,8448052,13368611,23384806,43259818,77204239,130727906,218989784,374721418,591023572,795961578,872569262,829541552,743241933,658741988,575508344,489583882,412548302,343894143,271665901,197755943,132525770,81956887,46406594,24086846,12090872,6061965,3036174,1571008,891556,462756,175861,62269,28386"
un_not_least_developed,2069,"1771,2527,3644,6685,16792,29164,47971,81359,127538,196571,309625,496805,815729,1358229,2272194,3627792,5446712,8208872,12954541,22528490,41642574,74664976,126708298,211452554,361534794,574837721,784936323,872395382,835458906,749526718,663793884,580607947,494759889,416953052,348448533,276846943,203004330,137019411,85281695,48678440,25402685,12769823,6397848,3206931,1649469,931111,491361,191064,67122,30075"
un_not_least_developed,2070,"1711,2440,3510,6316,15828,28020,45904,78339,123269,189747,298364,477623,782864,1303464,2181217,3506395,5284603,7968247,12540892,21681767,40035037,72134281,122775672,204402434,349358040,559859502,774161349,872240894,841917054,756307656,668914931,585377121,499431123,420730858,352284896,281402014,207743205,141067784,88201749,50621825,26516748,13333238,6678390,3355951,1719627,965911,517901,206290,71930,31426"
un_not_least_developed,2071,"1654,2354,3386,5787,14900,26906,43938,75431,119170,183333,287860,459696,751919,1251112,2092615,3384754,5119730,7719910,12114956,20819553,38400111,69562362,118877444,197634409,337190273,544189289,761650501,870536067,847335945,762953409,674689722,591130572,505039423,425139920,356208959,285824112,212374210,145188332,91406081,52877662,27872090,14053846,7036136,3537075,1803898,1006339,546343,222704,77128,32988"
un_not_least_developed,2072,"1599,2270,3262,5276,14026,25806,42015,72509,115130,177015,277428,442094,721691,1200162,2007236,3270464,4978830,7532906,11813572,20155396,37003448,67182541,114982684,190585997,323770347,525660836,745240264,866618362,853544243,771910225,682407804,597412930,510582131,429392204,360197696,290605972,217650635,150008285,95203940,55618853,29572752,14978901,7511810,3783504,1923066,1064095,583875,244722,84898,35520"
un_not_least_developed,2073,"1544,2189,3147,4837,12992,24097,39183,68136,109254,168551,264396,421314,687650,1144615,1916145,3146667,4826943,7334415,11507575,19520399,35712451,65034335,111552144,184519116,312022858,509142775,730053177,862415975,858158658,779001562,688828378,603345801,516255306,433986392,364271146,295097171,222424226,154291621,98577213,58045138,31098602,15815999,7937416,4001893,2028129,1113821,616743,264978,91795,37607"
un_not_least_developed,2074,"1492,2112,3035,4596,12069,22529,36641,63987,103947,161171,253044,403341,657982,1095488,1834628,3032817,4688613,7153370,11227550,18922323,34453888,62892834,108225328,178974490,301428156,494202600,715708163,857912070,861837652,784952315,694088173,608123901,520960604,437926450,367852191,299416353,227478480,159074834,102415653,60811906,32835808,16756443,8417035,4250006,2150238,1171638,653387,288072,100082,40120"
un_not_least_developed,2075,"1443,2038,2926,4370,11117,21561,35144,61190,100148,155524,243700,387638,630864,1048544,1753935,2910629,4522217,6905367,10826316,18156624,32994088,60463179,104492865,172946315,290325914,478414763,700019622,851967586,864855215,791456109,700309007,614038390,526902923,443022583,372208113,304003224,232481066,163738156,106211302,63586182,34615262,17731234,8914938,4505645,2275482,1229599,689482,311939,109164,42959"
un_not_least_developed,2076,"1395,1967,2819,4159,10180,20350,33233,57764,95562,148894,233280,370986,603305,1002431,1677640,2800159,4389135,6735195,10576401,17642151,31900237,58539549,101551401,168292765,281385834,464913820,685255140,845013579,866251561,796528324,705409579,619183317,532156219,447539276,375955375,308043096,237041201,168048951,109795537,66259545,36389026,18702980,9415978,4763620,2402780,1288101,726152,337861,119991,46495"
un_not_least_developed,2077,"1348,1895,2716,3992,9349,19433,31854,55110,92082,143824,224864,356923,578865,959626,1604115,2684195,4229974,6496997,10196381,16938964,30550832,56253468,98133827,163063356,271734593,450394421,669888352,838278777,868774487,802711405,711120746,623895078,536690926,451740214,379671720,312431964,241979626,172789518,113726338,69181277,38363002,19831987,10010524,5071027,2558225,1361789,769807,367374,132801,50984"
un_not_least_developed,2078,"1301,1827,2619,3803,8540,18531,30558,53198,90096,141421,220724,349406,564305,931190,1551874,2596366,4108935,6311473,9887677,16340548,29357434,54182132,95027136,158291844,262667197,435932557,653462751,829546885,869993920,808886240,717432733,629251211,541783625,456356518,383545136,316733995,246814773,177463783,117630694,71996296,40223564,20890498,10567977,5359941,2706466,1431168,809613,395017,144936,54833"
un_not_least_developed,2079,"1256,1761,2522,3658,7965,17426,28825,50043,85992,135846,212089,335916,542027,893423,1488740,2494979,3971259,6107684,9560177,15732489,28149787,52049033,91803892,153425768,253769033,421835595,637516471,820960675,871416444,815137886,723364920,634069202,546361023,461050901,387815368,321354216,251841030,182116587,121332488,74544571,41836279,21785502,11031236,5603624,2837433,1493527,845799,422041,157830,58997"
un_not_least_developed,2080,"1216,1699,2429,3516,7238,16358,27169,46924,81687,129591,202391,320786,517504,852482,1421635,2389997,3838613,5939539,9328589,15311840,27238366,50298859,88961662,148731309,244635687,406397780,619560122,809275918,870409375,820806320,730441725,640626667,552735598,466833633,392404625,325832586,256576628,186713274,125321819,77576562,43958303,23037171,11709061,5962332,3028075,1586146,896131,456191,174856,65146"
un_not_least_developed,2081,"1175,1637,2339,3381,6592,15318,25563,43870,77458,123700,193386,306624,494127,813130,1355981,2281450,3684987,5710673,8965855,14677921,26024018,48127104,85613538,143735861,236109831,392618096,603237819,798226382,869425888,826147841,737114584,646297983,557978485,471638060,396346796,330037049,261445759,191725271,129706276,80870818,46285546,24403344,12434847,6334916,3222003,1678835,944856,489576,191868,70932"
un_not_least_developed,2082,"1134,1579,2251,3247,6005,14514,24454,41560,74134,119037,186052,294606,473637,777918,1296526,2181218,3541889,5496990,8621650,14071112,24852293,46006166,82297466,138654893,227448246,378520091,586478784,786753687,868660484,832055231,744449550,652973739,564234803,477253228,400688465,334080246,265759708,195864288,133279297,83606905,48145156,25531002,13045953,6641570,3376044,1748996,980486,515408,205354,75058"
un_not_least_developed,2083,"1096,1523,2169,3121,5666,13711,23417,39442,71189,115135,180042,284789,456741,748409,1246029,2094817,3420828,5324742,8353677,13600784,23907270,44217157,79452399,134287741,220057247,366002551,570416726,774090103,866279579,836483084,750205298,657783084,568726016,481700500,404693879,338503234,270965996,201167259,137838663,86959199,50453877,26892736,13771142,7012790,3571190,1843227,1028355,548370,223677,81664"
un_not_least_developed,2084,"1060,1467,2088,3004,5161,12926,22394,37365,68022,110633,173072,273414,437567,715549,1190315,1999527,3282810,5125153,8044797,13078468,22910342,42380562,76581694,129915015,212481276,352585924,552903540,759843084,863404692,842095254,758021281,664426271,574474537,486779901,408539842,342309051,275454543,205902794,142081642,90202780,52750541,28281627,14522529,7396669,3769725,1938716,1075662,580768,242753,88602"
un_not_least_developed,2085,"1022,1415,2009,2887,4679,12207,21427,35491,65127,106638,166952,263427,420657,686670,1141543,1916362,3163562,4956553,7785472,12633974,22012472,40630663,73725073,125507644,204973009,339302452,535256247,744503236,859477588,846644398,765247088,670994192,580512901,492219204,412664058,346130542,279909569,210901457,146737877,93881037,55430153,29955633,15437593,7886619,4035031,2071165,1140428,622158,267675,98763"
un_not_least_developed,2086,"988,1366,1934,2778,4266,11369,20101,33070,61150,101187,158997,251156,401181,654727,1088855,1827559,3033108,4771127,7500229,12152705,21071010,38836724,70805189,121094329,197841755,326684440,518257232,728742449,853836441,849615023,771612003,677805657,587424820,498796477,417950397,350743832,284674262,215733503,150977971,97195869,57811385,31448761,16249509,8304121,4256444,2183255,1196380,659084,290621,107557"
un_not_least_developed,2087,"954,1316,1861,2674,4080,10824,19457,31813,58741,98103,154192,242801,386590,628988,1044172,1750016,2915032,4600830,7230277,11692134,20181534,37171774,68120841,117089523,191426667,315192924,502362901,713119610,847990169,852620388,778120278,684317603,593456874,504421611,422575378,354756737,289004858,220401955,155194739,100532591,60164376,32883662,16995434,8670182,4439905,2269296,1234400,684498,307686,113164"
un_not_least_developed,2088,"922,1269,1791,2570,3867,9879,18266,29840,55142,93471,147744,233025,371360,603967,1002193,1679629,2814292,4478790,7073570,11449061,19638111,35985846,65999952,113832394,186391713,305876391,488590483,698129573,841420402,854723343,783788270,689893827,598351945,508727414,425996101,357473934,292334747,224454460,159148165,103909876,62722422,34605580,17967809,9177534,4705609,2402635,1298065,723528,332554,122680"
un_not_least_developed,2089,"892,1224,1721,2475,3672,9084,17441,28475,52414,90106,142847,224948,357875,580713,961462,1607544,2695598,4297011,6769221,10923812,18658486,34197173,63045460,109445305,179808397,294671955,473199185,682660664,834726125,857123943,791140134,697637859,605205820,514629770,430571802,361084322,296242030,228735995,163040107,106937557,64795042,35930977,18704322,9574282,4927769,2520762,1354249,758698,357441,133500"
un_not_least_developed,2090,"860,1177,1659,2379,3513,8353,16642,27180,49801,87009,138489,217620,345349,558584,922191,1538218,2579088,4116003,6462199,10394069,17687410,32429176,60117553,105095322,173384337,283898494,458209458,667463990,828090496,859626770,797735671,704300768,611064763,519996345,435180622,364779042,300209857,232934617,166953021,110215034,67236526,37571794,19676182,10103556,5209957,2667565,1425625,801025,385599,145783"
un_not_least_developed,2091,"833,1137,1594,2286,3354,7964,16111,26341,47767,84373,134633,211063,334319,539161,887641,1478049,2479765,3973991,6241419,10028170,16986152,31034178,57648556,101331409,167786290,274099506,443556152,651353941,819450612,860139577,803003714,710450456,616790863,525548239,440080116,368709852,304379274,237466851,171285470,113857082,69896062,39333587,20680126,10641490,5496411,2816571,1496196,841701,414298,159770"
un_not_least_developed,2092,"804,1097,1536,2199,3209,7273,15372,25279,45257,80853,129640,203046,321272,517037,849415,1412736,2372074,3819121,6002848,9634241,16251852,29602488,55116212,97398597,161866516,263868633,428211282,634173228,809406896,860617278,809684339,718382714,623847472,531726877,445091352,372337052,308065935,241608138,175382922,117417996,72561478,41180562,21771435,11224118,5799390,2975955,1574264,885923,444092,173310"
un_not_least_developed,2093,"776,1056,1476,2113,3077,6675,14744,24423,43068,77923,125657,196568,310535,498466,816944,1356959,2277151,3675665,5764462,9222029,15503987,28208906,52753472,93941686,156865414,255209215,414624921,618297400,798920915,859403911,814267281,724363817,629220547,536780527,449658574,376112679,312179725,246290364,180027547,121419179,75538561,43238318,22986741,11869466,6131106,3148494,1657225,931141,475022,188494"
un_not_least_developed,2094,"752,1020,1422,2030,2943,6077,14026,23461,40814,74679,121198,189504,298846,478296,782108,1297759,2179039,3536407,5553996,8873673,14851978,26907292,50399835,90266443,151438705,246103592,400370351,601562403,787432751,858112157,819858678,732167016,636431518,543118723,454663625,379523352,315419167,250090080,184036281,125063938,78369291,45250212,24198162,12525648,6468549,3321969,1739237,974849,505789,204514"
un_not_least_developed,2095,"724,982,1368,1952,2815,5520,13312,22525,38733,71580,116916,182817,288131,460257,751241,1246193,2095554,3428789,5415760,8666137,14438456,25955883,48529386,87272818,146952435,238341094,387431519,585435942,774819745,854636697,822832823,737588936,641777796,548177610,459281544,383262580,319518156,254926115,189040500,129517449,81751720,47586500,25584712,13269940,6853447,3522356,1835103,1023771,538691,222198"
un_not_least_developed,2096,"702,948,1316,1876,2705,5186,12594,21597,36676,68461,112697,176226,277478,442285,720660,1194614,2008192,3304563,5240032,8403173,13983976,25012903,46702064,84289368,142228648,229861512,373197521,568353923,761903794,851946636,827522329,744618726,648349350,553772314,463999252,386842545,322983151,258912250,193230796,133443939,85017224,50036328,27068031,14079534,7276704,3751120,1950561,1083336,577018,243280"
un_not_least_developed,2097,"676,913,1266,1801,2595,4699,11889,20782,34921,65728,109007,170494,268106,426509,693468,1148149,1927794,3187366,5067752,8125853,13482681,23997711,44801048,81316868,137888568,222682555,360967779,552681639,748477081,847911235,830688230,750377245,654040580,559478252,469369200,391161198,327042112,263327261,197430392,136962737,87722061,51915126,28221223,14709261,7595935,3915503,2028176,1120555,602644,257990"
