unhcr_region,time,income_mountain_50bracket_shape_for_log
unhcr_americas,1884,"6037,8571,12358,19526,40595,65423,95903,137163,196623,287928,436680,677179,1050549,1618183,2447513,3568727,4743231,5716863,6399534,6926762,7559270,8636328,10046669,10869060,10490008,8946341,6904005,4753920,3046488,1798083,990451,527123,280524,154141,84963,45965,25073,13773,7713,4420,2606,1558,936,562,337,179,101,59,28,13"
unhcr_americas,1885,"5402,7188,9903,16004,35502,58111,86341,125701,183379,272463,420216,662885,1043973,1634961,2513800,3704216,5021500,6086315,6735847,7213782,7812892,8895941,10305741,11094146,10594958,8935135,6845205,4691203,2995641,1752265,959319,509978,273744,152787,85152,46568,25805,14467,8270,4834,2888,1746,1053,631,371,207,117,65,36,15"
unhcr_americas,1886,"3976,4626,5731,9420,26051,45257,69397,103794,155190,235965,373240,604965,974362,1559225,2449504,3716839,5143405,6276425,6938922,7398977,7975412,9038607,10441187,11240848,10816617,9223972,7135712,4926490,3157233,1852841,1014427,537505,286911,159409,88592,48325,26760,14994,8559,4994,2981,1798,1079,647,378,214,118,65,36,15"
unhcr_americas,1887,"3783,4055,4640,7155,22974,42105,66775,102847,157494,243861,392199,641643,1037230,1659386,2584148,3861381,5263729,6291545,6840898,7227345,7778312,8860144,10355201,11332100,11141088,9699557,7615227,5326976,3430678,2028324,1111634,585894,309266,169767,93448,50282,27418,15124,8484,4854,2855,1698,1012,603,351,197,111,62,35,14"
unhcr_americas,1888,"4054,4295,4910,8246,24977,44896,71101,109855,168555,260845,418513,680758,1096123,1743723,2683252,3993243,5433819,6472803,7022352,7418732,8022884,9172763,10699034,11610814,11277034,9718255,7596328,5285317,3394624,1986287,1082267,571453,303775,167964,92689,50245,27779,15562,8884,5174,3076,1857,1114,669,389,219,122,67,40,16"
unhcr_americas,1889,"4427,4671,5264,7708,25236,46944,75007,116089,177961,274418,437931,709289,1135239,1792923,2733246,4020357,5444744,6463288,6963864,7279783,7765820,8804780,10392092,11559665,11606804,10337508,8292125,5907175,3832692,2272129,1242463,650881,338861,182381,98171,51355,27158,14521,7886,4381,2513,1472,875,527,307,180,104,59,36,15"
unhcr_americas,1890,"4635,4787,5281,7802,25337,46541,73666,113345,173693,267753,425792,691342,1105643,1749993,2683872,3935531,5368433,6491314,7110989,7524515,8096354,9184294,10758625,11886355,11862468,10529365,8437231,6007746,3901349,2306119,1258362,660960,346617,188595,102686,54454,29331,16015,8891,5046,2940,1739,1029,608,354,198,111,62,35,14"
unhcr_americas,1891,"4939,5030,5451,7475,25688,47997,75731,115539,175681,268639,423009,684312,1091862,1721948,2642492,3884259,5351291,6585353,7296522,7708239,8214209,9168465,10679061,11878584,12047256,10910576,8872887,6419331,4189038,2486682,1351554,699144,357439,189190,100610,51780,26931,14212,7625,4212,2408,1418,839,498,300,171,99,59,34,14"
unhcr_americas,1892,"5594,5827,6405,8206,21980,45935,76139,120656,187734,290650,462356,746580,1185544,1848543,2799141,4077302,5530154,6593943,7065968,7275429,7626713,8500377,10058161,11636400,12264505,11540868,9655685,7260397,4850083,2966211,1647373,857054,435135,226527,119668,60616,30624,15917,8431,4611,2611,1520,906,536,322,190,106,59,35,14"
unhcr_americas,1893,"6014,6290,7096,10010,30811,58590,95931,151142,233192,359128,562536,884669,1377989,2101158,3142258,4496265,5855467,6727734,7133992,7357711,7862225,9007217,10738547,12127025,12451001,11390376,9352979,6819144,4466523,2652824,1438267,740651,377240,199504,105881,54185,28113,14838,7952,4379,2495,1459,875,521,314,190,107,61,38,18"
unhcr_americas,1894,"6217,6406,7193,11173,30722,56312,92268,146902,229445,356721,561563,885031,1378827,2110348,3184583,4560665,5930140,6824769,7277445,7583426,8251605,9631490,11497080,12822472,12838194,11406440,9157102,6507722,4209269,2457909,1322098,685107,357054,194370,105117,55564,30277,16794,9460,5417,3177,1887,1134,670,397,232,124,70,38,23"
unhcr_americas,1895,"6593,6701,7174,9016,25611,51899,85211,134321,208252,319513,497816,787730,1231996,1895131,2889186,4202499,5694435,6820373,7354737,7600471,7992838,8975158,10706340,12425057,13102443,12335303,10336409,7756772,5153361,3112549,1704717,876913,441817,229780,120647,60550,30680,16050,8545,4679,2660,1545,928,553,334,199,114,67,35,23"
unhcr_americas,1896,"7451,7835,8846,11871,32893,61344,99044,154715,237019,358791,550485,852345,1307440,1993165,3040052,4433179,5955453,7051494,7565858,7804310,8259991,9387953,11210246,12777667,13256752,12275322,10191292,7532309,4973531,2966193,1609346,826524,420095,222455,117913,59875,31000,16466,8894,4914,2799,1633,981,594,356,217,125,74,40,25"
unhcr_americas,1897,"11034,13291,16858,23052,42966,77095,121302,185423,278459,412914,616875,927446,1386060,2049032,3023805,4317140,5791200,6923489,7446798,7612284,7957654,8958140,10722174,12560728,13444708,12875335,10979082,8394547,5664080,3463136,1908584,981834,492204,253635,133241,66595,33245,17270,9174,5020,2851,1659,998,599,356,208,119,67,37,21"
unhcr_americas,1898,"12775,15841,20591,28423,50358,87286,134883,203487,302848,445523,658301,975418,1435954,2089612,3031295,4240217,5640654,6824019,7449320,7699358,8103174,9126245,10915384,12816857,13759264,13220052,11312382,8678573,5867312,3588779,1975707,1014322,507311,260764,136725,68106,33909,17613,9353,5135,2913,1703,1023,616,368,218,126,69,37,23"
unhcr_americas,1899,"14358,18116,23767,32832,51747,88281,137688,210142,315919,468996,700585,1044499,1528397,2211791,3166333,4329789,5644872,6726360,7274053,7442766,7748648,8595641,10229613,12264143,13635406,13641269,12148692,9692775,6771013,4263361,2422139,1271187,639718,323410,168672,84263,41288,21249,11203,6050,3376,1923,1132,675,395,235,134,76,40,24"
unhcr_americas,1900,"15353,19288,25222,34747,53344,88398,138152,212759,322318,481432,722041,1076850,1570743,2271808,3249079,4421151,5717151,6732971,7238993,7401788,7751471,8666605,10376558,12520859,14029508,14068462,12534341,9980086,6964914,4377482,2479197,1295277,647939,324769,168463,83619,40538,20784,10970,5943,3313,1886,1111,658,379,224,129,72,41,23"
unhcr_americas,1901,"15167,18900,24338,33012,48043,78951,124445,193378,296349,447169,676419,1016827,1494076,2164113,3123939,4285129,5600445,6721667,7327424,7487461,7670697,8325815,9764346,11852865,13745816,14368022,13367599,11066669,8065178,5225252,3052172,1631640,824112,408621,210234,106051,50889,25591,13458,7200,3957,2214,1271,733,423,238,134,72,41,22"
unhcr_americas,1902,"15939,19777,25400,34554,50715,83387,131800,205833,316600,479261,729375,1099856,1608602,2324109,3331957,4497691,5786886,6802104,7328369,7486883,7747119,8475229,9960218,12066168,13993012,14624328,13595832,11251117,8177372,5280866,3067901,1630242,819782,405739,208451,104400,49729,24929,13071,6983,3839,2133,1229,704,406,227,124,67,39,17"
unhcr_americas,1903,"16574,20536,26263,35401,51096,82491,130350,204189,314906,477001,722025,1081030,1577643,2269857,3247660,4398993,5686775,6784136,7401659,7579231,7783124,8452659,9898705,12085077,14217692,15056279,14144558,11826416,8719260,5677363,3322156,1776624,898071,443800,226647,113938,54180,27094,14290,7657,4189,2318,1327,757,437,239,135,71,41,19"
unhcr_americas,1904,"17111,21009,26728,35995,52653,86647,137397,215058,330961,499976,753650,1121771,1626581,2324285,3306290,4462838,5750524,6858078,7508997,7744694,8039509,8829195,10396929,12619131,14640992,15341919,14320202,11902666,8671836,5600967,3243717,1715296,858578,423215,216862,108053,51186,25665,13491,7229,3969,2208,1272,726,424,233,131,68,39,17"
unhcr_americas,1905,"17697,21764,27549,36860,52743,83685,132253,208322,322863,490477,740787,1097569,1585294,2259083,3193480,4320151,5588654,6760589,7537615,7858776,8168210,8901610,10315231,12431525,14641730,15666245,14892763,12596777,9401466,6171949,3628891,1940456,977990,480947,244110,122537,57818,28727,15237,8206,4507,2503,1422,801,461,251,138,70,39,19"
unhcr_americas,1906,"17494,21509,26883,35384,49502,75677,119737,190249,299205,460468,703441,1061396,1556613,2229588,3179437,4326300,5604044,6828556,7653511,8006722,8380141,9206503,10428709,12026953,14045011,15351481,14992577,13130221,10240354,7021008,4264409,2327877,1188374,586846,294418,151208,72404,35094,18511,9946,5409,2960,1662,929,527,285,152,78,46,18"
unhcr_americas,1907,"18280,22400,27925,36669,51382,78841,125053,198973,312554,480236,731078,1088619,1571715,2230760,3157035,4293201,5566931,6803700,7698883,8151952,8607181,9471129,10704355,12307618,14359775,15704076,15359038,13467826,10509981,7203090,4366867,2376003,1208062,594177,297485,152534,72739,35168,18542,9955,5419,2961,1654,930,522,284,151,77,44,17"
unhcr_americas,1908,"19023,22842,28249,37221,53298,86622,138604,219811,342610,522162,786917,1152026,1629331,2270744,3184704,4327773,5600697,6835742,7761991,8255907,8659355,9455726,11007149,13349006,15743456,16860671,16065418,13633929,10163678,6647191,3874074,2048236,1021155,498685,252731,125569,58423,28886,15251,8170,4474,2471,1397,801,459,255,140,73,42,16"
unhcr_americas,1909,"17097,19704,22997,28769,39837,63261,104712,173342,281324,442322,682372,1020981,1465656,2054329,2904368,4016691,5333382,6722860,7849557,8523676,9075998,9917154,11194674,13012546,15274493,16728859,16424557,14378018,11179829,7593747,4572768,2472443,1246929,607718,302115,152702,71483,34351,18120,9741,5315,2905,1622,914,513,274,148,74,40,17"
unhcr_americas,1910,"14639,15224,15672,17627,24099,42540,78314,140726,241275,392931,620417,938080,1347821,1885722,2678314,3789387,5143639,6640822,7958595,8853055,9499362,10262511,11486693,13372578,15730769,17275358,16992086,14858535,11512912,7764098,4642353,2496489,1254303,610350,303825,152451,70772,34058,17961,9631,5239,2861,1585,901,498,270,147,73,40,16"
unhcr_americas,1911,"15036,15533,15720,17126,22235,38049,70062,127139,222836,371652,596411,923375,1358137,1923850,2754838,3922473,5348355,6898080,8246609,9109132,9715533,10429156,11582027,13374196,15717016,17354208,17193551,15143170,11812670,8011120,4804787,2583557,1294158,627356,311354,156730,72744,34783,18311,9824,5351,2924,1623,913,508,272,150,73,41,16"
unhcr_americas,1912,"15744,16435,16801,18568,24881,42372,77928,140838,244675,403326,643077,994510,1457973,2052811,2929405,4140129,5606903,7134647,8343190,9045426,9672083,10586739,11813510,13417795,15591547,17273163,17207001,15339255,12132875,8362970,5060175,2727303,1365214,661869,328507,167454,78423,37211,19524,10471,5686,3102,1730,969,538,289,157,77,44,17"
unhcr_americas,1913,"16349,17113,17534,19221,25057,42260,78486,143446,251362,415795,665308,1039629,1534443,2159278,3085599,4321757,5802269,7295195,8404987,9021323,9605655,10588843,11900207,13546549,15712352,17421132,17403869,15606160,12437324,8638170,5251289,2833696,1415932,684088,337786,172621,81035,38204,20001,10733,5819,3178,1762,994,547,293,161,78,44,18"
unhcr_americas,1914,"16978,17260,17443,19441,26794,49322,91327,164730,283603,460309,724781,1115026,1629662,2267751,3226536,4507635,6011551,7501487,8558585,9164625,9714074,10653264,12227047,14506795,17063329,18571627,18069981,15607079,11815544,7783884,4521715,2358125,1150523,548655,274073,135028,61083,29557,15596,8358,4563,2517,1409,804,445,243,128,65,36,14"
unhcr_americas,1915,"17589,17884,18030,19961,27071,49325,91307,165186,285940,466340,736792,1142318,1682541,2354364,3358348,4681693,6230128,7763327,8809041,9374630,9845259,10693994,12197712,14426175,17013525,18668674,18319124,15929630,12145393,8027980,4665763,2430494,1182720,562074,280126,138117,62120,29798,15681,8396,4574,2524,1416,799,444,249,130,65,36,14"
unhcr_americas,1916,"18308,19234,19779,21771,28349,47471,88098,160885,281037,462526,734628,1136013,1666247,2327020,3286667,4570429,6082303,7673547,8825657,9466725,9975979,10884404,12137867,13780997,16024677,17993511,18227598,16556556,13356336,9365985,5716663,3077575,1523495,725817,354284,181430,84948,39434,20529,11001,5951,3248,1808,1013,565,309,174,82,45,19"
unhcr_americas,1917,"18807,19362,19481,21249,27551,46414,85350,155398,272674,452151,720652,1120311,1651726,2305316,3234464,4530193,6064102,7728649,8983648,9690938,10170609,10948703,12247554,14158599,16718135,18808568,19000099,17008788,13461842,9201177,5497425,2913651,1425829,674597,332102,168181,77249,36410,19160,10311,5620,3088,1724,972,545,300,162,81,41,16"
unhcr_americas,1918,"19649,20794,21480,23614,30569,49900,91422,167534,294375,487095,775272,1196130,1755922,2435802,3365972,4618006,6084968,7669160,8872000,9578620,10147933,11138685,12426557,14048821,16299202,18404110,18837161,17327908,14143772,10045714,6190815,3348234,1653655,780156,374085,190854,89265,40641,21041,11302,6093,3309,1824,1022,568,316,170,85,41,25"
unhcr_americas,1919,"20009,20896,21121,22423,27637,43407,78807,144891,259378,440774,715222,1128908,1694387,2400553,3314674,4555590,5978088,7588589,8967434,9860668,10527501,11508267,12787538,14415231,16703617,18753471,19155815,17627846,14378062,10215942,6293010,3397275,1674054,786203,374892,190527,88565,40147,20854,11250,6098,3322,1839,1037,575,323,170,92,44,26"
unhcr_americas,1920,"20495,21046,20877,21730,26115,40934,74276,135412,242284,416050,682045,1081998,1628554,2324189,3207296,4442217,5900749,7550044,9069219,10150597,10975333,11932568,13219670,14953169,17354372,19356798,19625369,17907623,14449422,10131150,6162583,3291279,1612940,757979,365972,186060,85743,39468,20739,11260,6170,3410,1908,1092,617,348,186,103,51,27"
unhcr_americas,1921,"21686,22640,23184,25563,32884,53465,94862,167994,291041,484966,774439,1196164,1750656,2438608,3308226,4536675,6008961,7675850,9262858,10299633,10989398,11837137,13208049,15402862,18107145,20170167,20353468,18266349,14428130,9847600,5860565,3084220,1496869,698018,339118,169041,75726,35303,18719,10159,5569,3079,1725,989,557,307,168,89,48,26"
unhcr_americas,1922,"22261,23432,23963,25977,32510,51050,90052,159843,278362,466147,746535,1160269,1724955,2428355,3300917,4535798,6036129,7705382,9352530,10471934,11239899,12176396,13456242,15292200,17862447,20064164,20478750,18727949,15076638,10510541,6350144,3367753,1639688,766207,369841,186719,84784,38895,20470,11101,6075,3339,1871,1074,603,342,187,101,53,28"
unhcr_americas,1923,"22725,24650,25618,27612,33568,49292,83418,148233,261097,442521,715236,1120023,1686736,2393817,3252240,4453100,5925919,7565752,9259208,10485445,11281153,12341317,13552884,15095965,17158623,19372727,20228804,19236235,16192684,11930847,7570963,4158873,2055833,956069,443405,223805,105663,46272,23497,12827,6994,3816,2107,1193,670,372,205,107,59,30"
unhcr_americas,1924,"23493,25442,26438,28479,34671,51204,87376,156212,276325,468771,756472,1185371,1788289,2532008,3417384,4638917,6064110,7613874,9199969,10371480,11238180,12425093,13705233,15291651,17339855,19560769,20517349,19644443,16641446,12323988,7852517,4324925,2139329,994352,460033,231638,109328,47681,24148,13200,7211,3940,2177,1228,700,379,214,110,60,32"
unhcr_americas,1925,"24116,25754,26234,27328,31946,46243,79635,145481,263301,455412,746811,1187805,1815777,2597810,3510991,4756501,6198961,7696633,9179033,10398727,11416098,12594202,13852072,15417403,17469208,19858750,20958911,20135033,17109993,12686291,8085627,4449110,2194619,1017123,469731,236753,111931,48660,24560,13425,7322,4005,2207,1255,708,381,220,110,60,32"
unhcr_americas,1926,"24705,26710,27437,28519,32864,47173,80595,146812,265201,457394,746836,1181223,1795488,2562371,3459416,4680683,6162890,7707742,9272934,10607538,11683520,12934788,14189725,15645660,17351489,19548713,20786754,20299262,17658480,13443923,8792505,4929970,2453871,1137256,518063,258508,125144,53964,26455,14336,7725,4139,2230,1232,671,357,198,100,50,27"
unhcr_americas,1927,"25396,27256,27719,28395,32125,45094,75973,138201,251091,437695,720667,1147515,1775727,2569842,3487090,4748237,6283120,7870896,9449331,10766732,11816361,13020530,14258636,15742693,17532038,19925710,21337391,20900847,18187670,13792828,8971734,5003856,2479698,1147470,524496,262304,126069,54296,26768,14568,7910,4280,2341,1322,735,401,227,118,61,33"
unhcr_americas,1928,"25907,27460,27553,27597,30225,40595,66452,120321,219996,389876,650938,1040336,1638056,2425722,3330330,4557866,6127364,7776039,9424857,10842665,11993791,13266454,14554387,16056054,17905712,20445628,22025883,21649252,18848497,14268912,9250922,5147579,2548816,1179943,541195,270756,129370,55795,27648,15040,8157,4409,2403,1345,747,407,224,118,59,31"
unhcr_americas,1929,"26574,28644,29157,29522,32377,43431,71013,128567,235395,416045,690750,1103046,1738698,2565965,3511305,4792568,6345849,7952890,9510352,10838945,11876223,13122735,14491376,15993217,17735504,20181813,21930009,21878842,19439455,15063767,10004539,5673497,2833246,1308968,590162,289901,140669,59673,28394,15332,8279,4428,2369,1298,697,373,197,98,47,25"
unhcr_americas,1930,"28003,28978,28568,28779,32964,47935,84237,155896,285598,497563,812711,1293062,2006756,2889462,3913992,5322413,6889357,8477160,9943547,11138207,12131472,13325816,14676331,16425341,18852595,21742964,23199836,22283184,18857708,13730413,8547438,4586058,2206141,1002670,460847,229934,103418,43623,22041,11960,6506,3533,1939,1098,612,328,183,90,48,25"
unhcr_americas,1931,"29031,29443,28713,29122,34225,52826,95776,177557,322982,557189,902306,1421797,2170292,3084476,4152247,5647745,7273388,8911903,10409517,11582899,12531325,13516036,14877404,16942902,19929951,22805665,23893123,22314591,18193844,12720006,7631167,3980926,1891816,859738,406722,201599,87412,38396,20012,10833,5902,3218,1773,1009,563,305,170,85,47,25"
unhcr_americas,1932,"29075,27839,26069,26442,34603,62149,113113,205280,366241,622172,1005130,1605440,2453190,3452204,4708236,6298652,7972710,9594823,10995025,12110822,13048036,14230204,16178882,19013523,22320080,24615181,24342811,21177768,15750383,10055969,5536952,2707670,1239659,567438,280938,127893,52885,25566,13608,7426,4119,2301,1307,769,446,259,143,77,43,24"
unhcr_americas,1933,"29129,27317,24999,24875,33244,59070,105648,190180,340352,586463,952788,1505733,2306998,3276236,4460058,6031517,7722179,9437173,11013275,12385584,13622054,15083758,17264884,20292942,23479555,25428457,24659987,21022827,15292796,9568171,5175921,2504590,1145446,531508,263934,117241,49042,24382,13110,7202,4019,2251,1281,759,440,249,148,77,43,23"
unhcr_americas,1934,"30246,29174,27212,26718,32207,53757,95028,171315,308379,538545,887250,1409970,2188946,3152369,4294900,5829389,7542432,9258572,10867649,12247075,13412986,14676520,16566560,19355204,22731203,25272049,25420170,22518543,17111445,11128582,6238506,3093263,1425786,650113,320286,148191,60881,28882,15433,8429,4669,2586,1447,835,486,267,154,81,43,23"
unhcr_americas,1935,"31414,31463,30166,29716,33607,49469,86141,158386,290908,516228,859215,1366234,2123373,3079213,4191010,5664249,7350147,9032278,10623760,12013266,13187217,14343059,15916021,18244186,21458859,24431191,25587715,23780178,19220315,13249871,7838202,4036016,1893132,850549,401499,194409,80925,35232,18510,10105,5559,3045,1679,939,541,294,161,86,44,23"
