unicef_region,time,income_mountain_50bracket_shape_for_log
na,1948,"34957,38209,37321,32158,23918,14929,8175,4448,3825,4707,7496,18285,46133,88240,120312,121297,126464,210349,395977,686592,1182544,2148009,3949211,6366049,9417103,13070673,18146915,22800110,24892706,23035445,17882885,11475528,6113438,2797310,1153313,470092,225098,93630,28374,11244,5709,2867,1403,685,334,162,76,33,14,0"
na,1949,"36619,39409,37885,32062,23302,14213,7556,4134,3714,4652,7937,20506,51034,93943,122213,118348,125610,214784,396698,677583,1169459,2158045,4001458,6530844,9743558,13719045,19182371,23882976,25578684,23184142,17553406,10978102,5711481,2564542,1046183,431904,207874,81711,24226,10092,5164,2596,1280,628,309,151,71,30,13,0"
na,1950,"36235,40184,39817,34859,26449,16800,9199,4687,3610,4292,6644,16278,42939,85998,122001,124847,122345,191931,362882,630811,1081164,1948361,3630383,5978363,9051274,12737395,17918974,23081144,25863790,24494693,19497088,12808845,6963802,3228333,1335409,535114,251433,107829,32093,11595,5801,2917,1431,694,338,165,76,33,15,0"
na,1951,"35811,40761,41305,37138,29094,19153,10772,5361,3623,4088,5959,13674,37170,79474,120918,130780,123224,174377,329058,581359,992420,1761364,3319311,5589045,8566877,12090400,16978314,22380677,25908628,25401962,21019742,14369419,8106535,3857517,1617616,639562,289597,131433,40726,13003,6297,3185,1571,765,373,185,86,39,17,1"
na,1952,"36266,41673,42559,38610,30571,20387,11528,5663,3590,3925,5637,12753,35238,77416,121021,133629,123938,167170,313770,555384,944696,1667643,3139955,5356060,8306317,11833288,16693168,22382479,26312486,26170160,21977733,15235584,8708239,4183365,1762891,694786,309120,142025,44641,13527,6417,3260,1616,791,387,188,90,40,19,1"
na,1953,"36485,42516,43908,40355,32439,22075,12761,6417,3965,4199,5800,12211,33354,75211,121588,138629,128496,164410,305299,543830,925361,1626385,3039368,5221319,8104007,11549735,16242601,22081532,26459403,26876720,23042973,16305056,9505304,4635612,1970870,775162,336283,157182,50919,14423,6579,3343,1659,810,398,193,94,43,20,2"
na,1954,"38285,44082,45094,40991,32531,21744,12200,5808,3449,3672,5341,12630,36060,80289,125938,138259,125684,166681,313110,554239,943598,1668534,3139508,5372723,8363489,11994111,17057809,23039602,27312691,27357162,23084480,16059937,9201263,4420314,1856893,726011,319856,146612,45004,12749,5912,2996,1482,723,354,175,82,37,17,0"
na,1955,"37827,44669,46622,43363,35340,24477,14234,7026,3928,3886,5286,11065,31238,73395,122934,143877,131681,158231,291558,522947,883602,1539509,2852416,4967840,7837514,11372867,16108341,22314909,27279784,28290382,24732680,17836694,10585638,5228784,2235052,874853,369138,174012,57434,14794,6316,3203,1594,780,385,187,91,42,21,2"
na,1956,"38896,45970,48010,44688,36447,25256,14632,7108,3815,3675,4998,10677,30803,73310,123846,145584,131866,154588,284532,511273,860713,1500763,2781609,4865041,7737110,11319018,16085576,22607522,27914777,29111558,25543716,18464455,10971657,5419246,2313336,902906,379618,178249,58385,14641,6156,3126,1558,764,378,188,90,43,20,2"
na,1957,"40023,47314,49423,46012,37539,26019,15016,7188,3724,3505,4783,10520,31082,74600,126204,147793,132268,153100,281579,504656,847061,1476095,2737959,4811196,7712145,11379570,16292030,23023695,28527994,29816338,26198184,18947810,11260006,5558675,2369286,922112,386198,180896,58629,14200,5862,2971,1482,726,358,176,87,40,20,2"
na,1958,"42120,49125,50773,46702,37578,25568,14431,6677,3459,3349,4756,11415,34417,80685,132086,149032,130296,155809,288837,509186,852784,1497492,2803768,4921722,7930577,11755488,17020106,24081451,29595352,30489113,26368027,18724703,10919010,5303486,2233125,864224,368750,169548,51722,12526,5370,2726,1360,670,332,164,79,37,20,0"
na,1959,"41283,49524,52317,49313,40807,28815,16824,7973,3699,3098,4130,9160,28533,71985,126498,152201,134702,143713,257775,462382,767387,1325572,2449166,4394956,7250019,11060566,16166913,23283842,29402485,31357251,28070881,20695253,12530552,6278636,2698252,1048644,426730,200905,67105,14727,5392,2700,1347,657,325,161,78,37,20,0"
na,1960,"42073,50706,53760,50867,42278,30021,17575,8274,3658,2891,3815,8616,27679,71331,127121,154310,135703,139942,248716,447107,739370,1273791,2351922,4254243,7093268,10946506,16114431,23420812,29837975,32085882,28927582,21469206,13078199,6584093,2836869,1101886,444132,208962,70283,14847,5160,2575,1283,628,309,152,75,36,19,0"
na,1961,"43009,51959,55190,52325,43584,31036,18175,8478,3584,2681,3521,8205,27237,71349,128255,156260,136289,136743,241316,433904,714796,1229905,2272336,4137969,6971676,10876253,16127989,23632974,30326461,32798581,29700451,22127897,13522530,6822844,2941941,1140990,456922,214493,72068,14637,4838,2400,1197,588,286,142,70,33,17,0"
na,1962,"42062,52004,56179,54218,46092,33694,20323,9794,4007,2634,3263,6984,23271,64367,122521,158253,143063,133086,221753,404806,665668,1132457,2070365,3819432,6502454,10287690,15318568,22750899,29964780,33386633,31063325,23861122,15020313,7781552,3424220,1341124,523073,244562,88771,18281,5202,2523,1254,610,298,144,71,33,19,1"
na,1963,"41651,52295,57112,55733,47975,35638,21889,10756,4326,2592,3075,6269,20989,60218,118929,159296,147407,130889,207750,382167,627622,1059368,1924272,3576159,6166947,9930024,14924028,22314107,29876759,33903402,32063864,25107127,16096037,8477418,3777723,1487185,571666,264495,99913,20591,5090,2413,1211,600,293,145,71,33,19,1"
na,1964,"40387,52028,57816,57397,50361,38313,24227,12301,4908,2567,2796,5240,17500,53159,111359,157949,152575,128929,188698,351341,579480,968903,1744061,3248741,5673099,9313253,14164788,21318016,29307435,34247735,33239312,26828341,17706667,9585739,4365812,1742224,662535,300828,121602,27152,6038,2746,1382,684,335,165,83,40,20,4"
na,1965,"38539,51291,58257,58932,52875,41319,27033,14263,5804,2639,2549,4331,14103,45502,102079,154851,158499,129975,169693,317411,529567,873385,1552633,2892635,5139079,8616904,13322572,20111929,28425433,34302421,34340379,28686012,19592306,10964496,5126549,2083177,787688,345410,148642,36701,7174,2988,1504,745,366,182,89,45,22,8"
na,1966,"36287,50192,58409,60261,55321,44406,30096,16471,6832,2644,2096,3310,10787,37684,91510,149164,162685,131994,150601,279803,476791,777470,1365428,2541652,4601469,7876989,12441613,18869796,27384113,34102390,35294184,30522101,21597409,12517270,6022458,2498093,946055,397113,178848,49158,8583,3077,1552,784,395,198,100,50,24,11"
na,1967,"36116,50477,59090,61252,56531,45659,31197,17168,7054,2488,1750,2788,9773,35808,89310,148329,163923,131806,143830,266538,457252,742971,1301329,2429057,4438665,7676203,12245949,18671168,27341753,34364052,35886064,31297516,22334340,13048742,6319255,2633017,997588,414031,187774,52676,8832,2977,1493,753,379,190,97,47,24,10"
na,1968,"34377,49713,59228,62247,58339,47963,33562,19000,8089,2752,1666,2440,8170,31285,82434,144016,167132,136548,135766,245069,427444,689947,1195343,2216284,4090622,7175090,11630098,17807269,26536429,34099967,36506796,32617020,23870226,14300773,7076832,2997231,1144182,461720,213190,65080,11001,3308,1648,833,417,210,105,53,26,12"
na,1969,"33546,49544,59624,63148,59680,49536,35105,20177,8738,2900,1567,2180,7261,28784,78513,141404,168998,139817,131523,232080,409377,657493,1131068,2092418,3889882,6887300,11278876,17312555,26105479,34067441,37045230,33559372,24920117,15137646,7579204,3236880,1239323,492048,227819,72216,11974,3204,1566,789,393,194,97,48,24,11"
na,1970,"34862,50811,60766,64048,60218,49686,34931,19843,8426,2720,1454,2105,7569,30221,81387,144454,169906,138613,131853,234854,411477,658529,1135614,2106869,3923517,6977620,11456248,17632318,26657937,34736953,37559357,33787648,24898641,14999549,7451325,3161643,1204639,481668,221600,67794,10758,2882,1415,712,355,179,89,44,22,9"
na,1971,"34216,50770,61238,64965,61508,51155,36346,20906,9000,2840,1347,1856,6758,28012,77870,141940,171286,141422,127929,222675,394960,630163,1079736,1998003,3738324,6710029,11134758,17180901,26222422,34735551,38112266,34695081,25907990,15793838,7925090,3388124,1294996,511839,236320,74851,12025,3016,1464,739,370,181,91,45,23,10"
na,1972,"31772,49501,61014,65769,63330,53700,39121,23225,10394,3220,1179,1398,5169,23315,69658,134696,172082,147486,122752,200415,363719,579334,978707,1798170,3380103,6139700,10390430,16211919,25039511,34113032,38560340,36038769,27732400,17393978,8955601,3906893,1509464,581402,268081,92311,15480,3120,1453,752,390,197,101,50,25,11"
na,1973,"28801,47810,60488,66411,65150,56414,42211,25957,12160,3827,1086,990,3687,18550,60462,125327,171173,154596,119707,176362,328074,525576,872166,1589357,3010661,5547698,9604292,15187533,23606536,33224508,38838260,37366832,29737612,19251846,10203807,4554495,1780816,672025,305525,114107,20624,3271,1391,720,377,198,102,52,25,13"
na,1974,"30333,49283,61820,67467,65795,56595,41991,25513,11720,3570,964,910,3896,19802,63315,128729,172613,153451,119430,179154,331193,528061,877694,1605041,3046837,5640108,9780107,15462411,24059302,33924452,39461576,37710510,29773898,19102225,10035652,4445759,1728502,654692,298720,108077,18607,2964,1275,656,339,176,90,46,23,11"
na,1975,"31955,50825,63193,68541,66426,56734,41714,25011,11243,3297,843,839,4159,21279,66709,132888,174461,152007,119058,182867,335480,531949,886695,1628262,3100648,5766969,10010536,15828154,24666531,34688605,40058080,37975308,29696816,18859353,9809774,4308224,1664280,632776,289570,100990,16220,2492,1074,555,287,147,75,39,21,6"
na,1976,"29155,49240,62724,69185,68184,59346,44693,27685,13024,3983,851,571,2999,17317,58814,124694,173743,159186,118703,164149,306485,489973,802556,1459973,2792965,5255630,9307690,14936638,23375428,33777541,40213541,39171668,31552377,20632253,11029329,4948770,1936559,724546,326113,122551,21605,2626,978,502,261,135,70,35,20,4"
na,1977,"26855,47949,62393,69804,69710,61600,47266,30048,14670,4716,968,453,2295,14599,53009,118380,173081,165512,120837,152347,287072,463611,748191,1346616,2575101,4884436,8779287,14277562,22418169,33022880,40263529,40099935,33061436,22138509,12104231,5527094,2189079,812615,358317,141996,27257,2793,842,427,222,117,61,29,19,2"
na,1978,"22241,45845,61468,70165,71270,64253,50491,33176,16949,5838,1184,318,1517,11331,45360,108935,169927,172456,124838,137247,258548,424860,673776,1195630,2285474,4395624,8074500,13407307,21122405,31843956,40039785,41084044,34906369,24121382,13592024,6356653,2562711,947979,404314,169933,36908,3357,685,331,177,91,47,26,14,0"
na,1979,"20950,45112,61415,70796,72487,65964,52413,34963,18231,6469,1292,211,1153,9946,41978,104530,168270,176072,128036,130583,243373,404012,635038,1117711,2135808,4144830,7715075,12975532,20496924,31314071,40082692,41810054,36057615,25321384,14487276,6858809,2790803,1032786,432349,185578,42729,3734,547,251,131,70,35,21,6,0"
na,1980,"22336,46701,62938,72082,73415,66399,52377,34587,17768,6147,1170,171,1257,10844,44700,108933,171869,176130,126551,132814,248051,407387,640319,1131540,2170480,4232439,7897344,13275510,21026632,32066597,40802459,42235647,36120217,25133850,14245140,6688706,2702551,997019,421460,177672,38600,2892,289,118,60,34,17,6,0,0"
na,1981,"24664,47910,64212,73274,74410,67063,52684,34584,17601,5970,1066,96,1250,11328,46391,111905,174641,176699,125534,133064,248594,405192,635903,1126418,2169876,4260618,7989634,13458886,21381413,32625114,41416734,42710740,36362084,25172674,14189296,6629291,2666616,981385,417078,173778,36196,2284,68,2,0,0,0,0,0,0"
na,1982,"25267,48865,64963,73183,73153,64661,49564,31557,15491,5040,868,70,965,9841,43238,108481,173869,180987,134745,145572,262853,424874,682802,1247322,2440057,4719486,8624474,14143748,22054015,33247577,41558025,42254133,36000176,24954965,14029249,6536209,2664523,989046,422895,185490,43024,2974,98,3,0,0,0,0,0,0"
na,1983,"25716,49732,66132,74590,74586,65918,50487,32045,15607,5007,857,64,545,6550,32946,92300,163260,187793,146361,136921,237135,391905,618235,1122104,2224444,4347615,8040984,13562944,20660100,31409320,40432903,42605948,37489121,27329676,16212131,7877669,3317768,1269462,519270,234195,64745,6351,212,8,0,0,0,0,0,0"
na,1984,"26463,50929,67159,74808,73568,63651,47422,28994,13418,3996,625,39,280,4362,25863,80335,154045,191732,159689,141453,228830,384886,630937,1163853,2270549,4397762,8152287,13481665,20307876,30595419,40079559,42712052,38027312,28328336,17192785,8531021,3653287,1414039,578153,269084,83117,9730,345,14,0,0,0,0,0,0"
na,1985,"27121,52051,68311,75550,73589,62864,46008,27375,12130,3345,461,27,111,2615,19469,68773,144485,194691,172542,148642,229517,395428,637115,1150968,2326506,4579364,8263591,13498222,20032752,30150999,39699551,42615243,38375082,29238076,18194954,9087847,3951427,1573880,630058,296104,102879,14305,576,24,0,0,0,0,0,0"
na,1986,"27999,53475,69588,75961,72674,60591,42851,24172,9772,2213,179,2,35,1791,16553,63819,140773,196207,178667,154751,229782,385299,631879,1180817,2391546,4684962,8497675,13664282,19989425,29821109,39489192,42492546,38555366,29864833,18993404,9690892,4230805,1712627,693280,319464,110457,16168,717,29,0,0,0,0,0,0"
na,1987,"23110,44733,59679,67969,69490,64453,54150,41002,28113,17738,10031,4329,1054,1388,12617,51377,120954,185778,192052,173483,231962,389217,640442,1176256,2369759,4668962,8447581,13755213,20264301,29725660,39576215,42977784,39220314,30203694,19313178,9947922,4356942,1790954,725212,340667,120642,18429,833,33,0,0,0,0,0,0"
na,1988,"18117,35658,49028,58649,64388,65920,63161,56401,46293,34149,21127,9545,2422,1312,10451,44255,110491,180365,196141,176449,229781,398148,655648,1155424,2282234,4553867,8421119,13716189,20391589,29601458,39399168,43521564,39999001,30787066,19683046,10255033,4643180,1913649,775587,371387,150040,28239,1579,64,1,0,0,0,0,0"
na,1989,"13088,26632,38723,50193,60754,69385,74362,73580,65359,50516,31687,14281,3631,829,6350,32942,95155,174530,205838,185440,224632,389749,635361,1073685,2125156,4356418,8083045,13350544,20173872,28974588,38855768,43913971,40990685,31807704,20832483,11053298,5107011,2169856,887657,412616,174380,37079,2394,84,2,0,0,0,0,0"
na,1990,"7977,17343,27811,40595,55362,70615,83239,88916,83502,66820,42533,19219,4879,884,5539,29577,89548,171644,210661,194786,229116,390986,646994,1092440,2101564,4338423,8353620,13710692,20535831,29323798,39212387,44334939,41434798,31914726,20805915,11061049,5111392,2175475,913368,437188,183517,39271,2589,90,3,0,0,0,0,0"
na,1991,"2772,7878,16688,30800,49838,71819,92239,104551,102019,83444,53619,24259,6083,1125,5301,27090,84466,168386,214106,203572,242100,426233,695868,1132766,2221702,4654796,8766981,14380446,21764184,30495687,39973255,44905123,41287877,31172828,19956122,10481769,4854015,2105671,901252,429585,186049,41018,2703,100,3,0,0,0,0,0"
na,1992,"3175,8810,18246,33020,52592,74734,94744,105856,101757,81845,51453,22557,5467,1980,12542,52368,128080,200040,208427,196025,273636,462820,749811,1314439,2476299,4757692,8919382,14437453,21677044,31088059,40397774,45169339,41185126,31329813,20090507,10714647,4980651,2153293,896079,429388,202867,51080,3922,176,5,0,0,0,0,0"
na,1993,"0,0,0,0,0,0,0,0,0,0,0,120,2542,18573,65272,141072,200648,182787,118525,135071,265821,436823,705896,1323570,2669985,5245837,9600908,15134659,22349761,31989316,40727091,44304838,40625842,31258600,20406091,10832686,5049388,2242286,946862,356277,184234,237553,211924,91425,16753,1013,43,0,0,0"
na,1994,"0,0,0,0,0,0,0,0,0,6,427,4960,23393,68996,135793,188086,180510,117931,99123,185584,312766,450861,699356,1208355,2320341,4600145,8663212,14205336,22370659,32261852,41530150,45625354,41830368,31885546,20920788,11311427,5325202,2407400,1047209,380206,185418,242060,210541,86685,14976,879,37,0,0,0"
na,1995,"0,0,0,0,0,0,13,110,478,1605,6338,22948,60299,117861,171312,181019,132169,64002,63581,164656,308003,440225,635224,1079876,2084926,4148405,8121599,13936694,22628016,32395433,42098976,46487010,42752961,32849417,21126044,11768025,5638502,2509025,1103709,443835,206972,232721,219301,103383,21530,1614,74,1,0,0"
na,1996,"0,0,0,0,0,0,61,889,5594,20095,51469,98089,145200,165392,140694,82486,30958,31335,102831,213664,286064,348399,557662,996295,1937334,4079939,8221444,14497809,22949305,32642807,41974084,46430944,42723518,33597139,22407196,12420634,5796959,2537502,1080216,415346,133388,149965,244433,189637,72981,12173,857,30,0,0"
na,1997,"0,0,0,8,175,1452,6404,19513,45601,84121,126928,155533,152019,110925,54185,18184,32039,111875,215846,246683,215824,321565,640564,1110961,2066786,4139616,7635013,13040796,21996761,32447425,42066369,47489788,43965919,34625816,23069021,13077058,6444348,2963523,1277361,548746,233515,196773,247714,177011,64980,10503,747,26,0,0"
na,1998,"0,3,87,750,3362,10855,26535,52128,85503,118033,135720,126852,93737,55518,44158,84833,159988,216463,204878,182514,257166,408921,609496,1006028,1854667,3717794,7309374,12853165,20824207,30801899,41158328,47699891,46061534,36718749,25188391,13961170,7009349,3261010,1383964,583385,247782,216622,251745,157797,47290,5454,287,10,0,0"
na,1999,"0,0,0,1,63,757,4076,13883,35336,69197,109536,141068,146513,118008,71104,37183,42165,106103,203844,250951,227927,288575,539761,945893,1767941,3543327,6991061,12704537,20688096,31060635,40959182,47558831,46862326,38388714,25967095,14742773,7423704,3508927,1577529,717504,317611,243939,265209,159757,45132,4679,199,7,0,0"
na,2000,"0,10,146,1064,4328,13019,30250,57127,90736,122034,137159,124872,87451,43246,17435,23148,64432,146838,223224,233958,235409,354852,598557,974833,1758079,3430848,6699487,11996368,20200838,31127630,41713807,49160434,47866634,38899685,26382829,14964647,7592132,3517124,1564940,731767,325194,190237,251446,222254,97901,19243,1579,61,2,0"
na,2001,"32002,60083,75804,78758,70237,53276,33083,15519,4823,733,737,6859,29380,80545,151706,202670,189053,119093,97800,195519,341707,469432,655419,1013771,1774751,3467138,6672182,12331865,20823953,31323888,42032098,49478804,48072721,39108599,26650535,14974802,7719334,3588424,1551484,725581,373812,222850,252067,228695,109401,24591,2375,99,3,0"
