country,time,owid_education_idx
lbr,2009,26.66667
lbr,2010,27.33333
lbr,2011,28
lbr,2012,28.66667
lbr,2013,29.33333
lbr,2014,29.33333
lbr,2015,29.33333
lbr,2016,30
lbr,2017,31.33333
lby,1870,0.06667
lby,1875,0.06667
lby,1880,0.06667
lby,1885,0.06667
lby,1890,0.06667
lby,1895,0.06667
lby,1900,0.06667
lby,1905,0.06667
lby,1910,0.06667
lby,1915,0.4
lby,1920,0.6
lby,1925,0.8
lby,1930,1.33333
lby,1935,1.8
lby,1940,2.2
lby,1945,2.53333
lby,1950,2.6
lby,1955,2.8
lby,1960,3.6
lby,1965,4.2
lby,1970,6.66667
lby,1975,8.86667
lby,1980,14.86667
lby,1985,21.26667
lby,1990,25.4
lby,1991,26.66667
lby,1992,28
lby,1993,28.66667
lby,1994,30
lby,1995,31.33333
lby,1996,32.66667
lby,1997,33.33333
lby,1998,34.66667
lby,1999,36
lby,2000,37.33333
lby,2001,38.66667
lby,2002,39.33333
lby,2003,40.66667
lby,2004,42
lby,2005,42.66667
lby,2006,44
lby,2007,45.33333
lby,2008,46.66667
lby,2009,47.33333
lby,2010,48.66667
lby,2011,48.66667
lby,2012,48.66667
lby,2013,48.66667
lby,2014,48.66667
lby,2015,48.66667
lby,2016,48.66667
lby,2017,48.66667
lca,2000,46.66667
lca,2001,47.33333
lca,2002,48
lca,2003,48.66667
lca,2004,49.33333
lca,2005,50
lca,2006,50.66667
lca,2007,51.33333
lca,2008,52
lca,2009,52.66667
lca,2010,56
lca,2011,56
lca,2012,56
lca,2013,56
lca,2014,58
lca,2015,59.33333
lca,2016,59.33333
lca,2017,59.33333
lie,1991,61.33333
lie,1992,61.33333
lie,1993,62
lie,1994,62
lie,1995,62
lie,1996,63.33333
lie,1997,64.66667
lie,1998,66
lie,1999,67.33333
lie,2000,68
lie,2001,69.33333
lie,2002,70
lie,2003,71.33333
lie,2004,72
lie,2005,73.33333
lie,2006,74.66667
lie,2007,76
lie,2008,78
lie,2009,78.66667
lie,2010,80.66667
lie,2011,81.33333
lie,2012,82
lie,2013,82.66667
lie,2014,82.66667
lie,2015,82.66667
lie,2016,83.33333
lie,2017,83.33333
lka,1870,1.06667
lka,1875,1.06667
lka,1880,1.13333
lka,1885,1.2
lka,1890,1.4
lka,1895,1.73333
lka,1900,2.26667
lka,1905,2.86667
lka,1910,3.6
lka,1915,6.06667
lka,1920,8.06667
lka,1925,9.93333
lka,1930,12.46667
lka,1935,14.46667
lka,1940,16.86667
lka,1945,18.66667
lka,1950,19.6
lka,1955,21.2
lka,1960,23.13333
lka,1965,24.66667
lka,1970,35.53333
lka,1975,38.46667
lka,1980,40.86667
lka,1985,46.2
lka,1990,51.93333
lka,1991,56.66667
lka,1992,57.33333
lka,1993,58.66667
lka,1994,59.33333
lka,1995,60.66667
lka,1996,62
lka,1997,62.66667
lka,1998,64
lka,1999,65.33333
lka,2000,66.66667
lka,2001,68
lka,2002,68
lka,2003,68
lka,2004,68.66667
lka,2005,69.33333
lka,2006,70
lka,2007,70.66667
lka,2008,73.33333
lka,2009,72.66667
lka,2010,72
lka,2011,72
lka,2012,72.66667
lka,2013,72.66667
lka,2014,72.66667
lka,2015,72.66667
lka,2016,72.66667
lka,2017,72.66667
lso,1870,0.13333
lso,1875,0.2
lso,1880,0.26667
lso,1885,0.4
lso,1890,0.53333
lso,1895,0.8
lso,1900,1.13333
lso,1905,1.6
lso,1910,2.2
lso,1915,3.53333
lso,1920,4.53333
lso,1925,5.4
lso,1930,7.4
lso,1935,8.93333
lso,1940,11.06667
lso,1945,12.8
lso,1950,14.26667
lso,1955,16
lso,1960,17.73333
lso,1965,18.53333
lso,1970,21.2
lso,1975,22.73333
lso,1980,24.6
lso,1985,27.46667
lso,1990,31.06667
lso,1991,30
lso,1992,30
lso,1993,30
lso,1994,30.66667
lso,1995,30.66667
lso,1996,31.33333
lso,1997,31.33333
lso,1998,32
lso,1999,32
lso,2000,32.66667
lso,2001,33.33333
lso,2002,34
lso,2003,34
lso,2004,34.66667
lso,2005,35.33333
lso,2006,36
lso,2007,36.66667
lso,2008,36
lso,2009,39.33333
lso,2010,37.33333
lso,2011,38.66667
lso,2012,39.33333
lso,2013,40
lso,2014,40.66667
lso,2015,40.66667
lso,2016,42
lso,2017,42
ltu,1950,18.86667
ltu,1955,23.13333
ltu,1960,26.26667
ltu,1965,30.73333
ltu,1970,34.6
ltu,1975,39.86667
ltu,1980,44.4
ltu,1985,49.33333
ltu,1990,55
ltu,1991,61.33333
ltu,1992,62.66667
ltu,1993,63.33333
ltu,1994,64.66667
ltu,1995,66
ltu,1996,66.66667
ltu,1997,68
ltu,1998,69.33333
ltu,1999,70.66667
ltu,2000,71.33333
ltu,2001,72.66667
ltu,2002,74
ltu,2003,75.33333
ltu,2004,76.66667
ltu,2005,78.66667
ltu,2006,80
ltu,2007,80.66667
ltu,2008,81.33333
ltu,2009,76.66667
ltu,2010,77.33333
ltu,2011,78.66667
ltu,2012,78
ltu,2013,79.33333
ltu,2014,86.66667
ltu,2015,86.66667
ltu,2016,86.66667
ltu,2017,86.66667
lux,1870,0.2
lux,1875,0.2
lux,1880,0.26667
lux,1885,0.33333
lux,1890,0.46667
lux,1895,0.6
lux,1900,0.73333
lux,1905,0.93333
lux,1910,1.13333
lux,1915,1.33333
lux,1920,1.6
lux,1925,2.13333
lux,1930,2.8
lux,1935,3.33333
lux,1940,9.33333
lux,1945,14
lux,1950,17.86667
lux,1955,23
lux,1960,27.66667
lux,1965,33.4
lux,1970,39
lux,1975,52.53333
lux,1980,54.8
lux,1985,57.2
lux,1990,59.46667
lux,1991,59.33333
lux,1992,60
lux,1993,60.66667
lux,1994,61.33333
lux,1995,62
lux,1996,63.33333
lux,1997,64.66667
lux,1998,66
lux,1999,67.33333
lux,2000,68.66667
lux,2001,70
lux,2002,71.33333
lux,2003,72.66667
lux,2004,74
lux,2005,75.33333
lux,2006,76.66667
lux,2007,78
lux,2008,78
lux,2009,78.66667
lux,2010,78.66667
lux,2011,78.66667
lux,2012,78.66667
lux,2013,78.66667
lux,2014,80
lux,2015,80
lux,2016,80.66667
lux,2017,80.66667
lva,1950,24.6
lva,1955,26.46667
lva,1960,28.6
lva,1965,31.6
lva,1970,34.33333
lva,1975,38.8
lva,1980,42.2
lva,1985,46.13333
lva,1990,50.4
lva,1991,52
lva,1992,54
lva,1993,56
lva,1994,57.33333
lva,1995,59.33333
lva,1996,60
lva,1997,60.66667
lva,1998,61.33333
lva,1999,62.66667
lva,2000,63.33333
lva,2001,66.66667
lva,2002,70.66667
lva,2003,74.66667
lva,2004,78
lva,2005,80.66667
lva,2006,81.33333
lva,2007,82
lva,2008,81.33333
lva,2009,82
lva,2010,83.33333
lva,2011,84
lva,2012,84
lva,2013,84.66667
lva,2014,86
lva,2015,85.33333
lva,2016,85.33333
lva,2017,85.33333
mar,1870,0.06667
mar,1875,0.06667
mar,1880,0.06667
mar,1885,0.06667
mar,1890,0.06667
mar,1895,0.06667
mar,1900,0.06667
mar,1905,0.06667
mar,1910,0.06667
mar,1915,0.06667
mar,1920,0.33333
mar,1925,0.53333
mar,1930,0.73333
mar,1935,1
mar,1940,1.2
mar,1945,1.46667
mar,1950,1.6
mar,1955,2
mar,1960,2.26667
mar,1965,3.13333
mar,1970,3.8
mar,1975,5.73333
mar,1980,7.8
mar,1985,10.8
mar,1990,14.06667
mar,1991,15.33333
mar,1992,16
mar,1993,16.66667
mar,1994,18
mar,1995,18.66667
mar,1996,19.33333
mar,1997,20
mar,1998,20.66667
mar,1999,21.33333
mar,2000,22.66667
mar,2001,23.33333
mar,2002,24
mar,2003,24.66667
mar,2004,25.33333
mar,2005,26
mar,2006,26.66667
mar,2007,26.66667
mar,2008,27.33333
mar,2009,28
mar,2010,28
mar,2011,29.33333
mar,2012,30.66667
mar,2013,32
mar,2014,33.33333
mar,2015,33.33333
mar,2016,36
mar,2017,36.66667
mda,1950,15.66667
mda,1955,18.26667
mda,1960,21.13333
mda,1965,26.53333
mda,1970,30.6
mda,1975,36.4
mda,1980,42.93333
mda,1985,48.93333
mda,1990,53.93333
mda,1991,54
mda,1992,54.66667
mda,1993,55.33333
mda,1994,56.66667
mda,1995,57.33333
mda,1996,58
mda,1997,58.66667
mda,1998,58.66667
mda,1999,59.33333
mda,2000,60
mda,2001,62
mda,2002,64
mda,2003,65.33333
mda,2004,67.33333
mda,2005,69.33333
mda,2006,70.66667
mda,2007,72.66667
mda,2008,72.66667
mda,2009,73.33333
mda,2010,74
mda,2011,74
mda,2012,76
mda,2013,77.33333
mda,2014,77.33333
mda,2015,77.33333
mda,2016,77.33333
mda,2017,77.33333
mdg,2000,34.66667
mdg,2001,34.66667
mdg,2002,35.33333
mdg,2003,36
mdg,2004,36.66667
mdg,2005,37.33333
mdg,2006,38
mdg,2007,38.66667
mdg,2008,39.33333
mdg,2009,39.33333
mdg,2010,40
mdg,2011,40.66667
mdg,2012,40.66667
mdg,2013,40.66667
mdg,2014,40.66667
mdg,2015,40.66667
mdg,2016,40.66667
mdg,2017,40.66667
mdv,1950,19.46667
mdv,1955,20.86667
mdv,1960,22.8
mdv,1965,23.73333
mdv,1970,26.93333
mdv,1975,28.13333
mdv,1980,29.8
mdv,1985,31
mdv,1990,26.93333
mdv,1991,26
mdv,1992,25.33333
mdv,1993,24.66667
mdv,1994,24
mdv,1995,23.33333
mdv,1996,22.66667
mdv,1997,22
mdv,1998,21.33333
mdv,1999,20.66667
mdv,2000,20
mdv,2001,20.66667
mdv,2002,21.33333
mdv,2003,22
mdv,2004,22.66667
mdv,2005,23.33333
mdv,2006,24
mdv,2007,26
mdv,2008,28.66667
mdv,2009,31.33333
mdv,2010,32.66667
mdv,2011,34.66667
mdv,2012,36.66667
mdv,2013,38
mdv,2014,41.33333
mdv,2015,42
mdv,2016,42
mdv,2017,42
mex,1870,1.86667
mex,1875,2.26667
mex,1880,2.73333
mex,1885,3.33333
mex,1890,3.93333
mex,1895,4.53333
mex,1900,5.06667
mex,1905,5.6
mex,1910,8
mex,1915,9.4
mex,1920,10.93333
mex,1925,12.13333
mex,1930,13.06667
mex,1935,13.73333
mex,1940,14.06667
mex,1945,14.53333
mex,1950,14.46667
mex,1955,14.53333
mex,1960,15.53333
mex,1965,16.93333
mex,1970,19.26667
mex,1975,22.2
mex,1980,26.13333
mex,1985,32
mex,1990,37.06667
mex,1991,38
mex,1992,39.33333
mex,1993,40.66667
mex,1994,41.33333
mex,1995,42.66667
mex,1996,43.33333
mex,1997,43.33333
mex,1998,44
mex,1999,44
mex,2000,44.66667
mex,2001,45.33333
mex,2002,46.66667
mex,2003,47.33333
mex,2004,49.33333
mex,2005,50.66667
mex,2006,53.33333
mex,2007,53.33333
mex,2008,53.33333
mex,2009,54.66667
mex,2010,53.33333
mex,2011,56
mex,2012,57.33333
mex,2013,56
mex,2014,56
mex,2015,57.33333
mex,2016,57.33333
mex,2017,57.33333
mhl,2011,72
mhl,2012,72
mhl,2013,72
mhl,2014,72
mhl,2015,72
mhl,2016,72
mhl,2017,72.66667
mkd,2000,43.33333
mkd,2001,45.33333
mkd,2002,47.33333
mkd,2003,50
mkd,2004,52
mkd,2005,54.66667
mkd,2006,56
mkd,2007,56.66667
mkd,2008,58
mkd,2009,59.33333
mkd,2010,60.66667
mkd,2011,62
mkd,2012,62
mkd,2013,62.66667
mkd,2014,63.33333
mkd,2015,64
mkd,2016,64
mkd,2017,64
mli,1870,0.06667
mli,1875,0.06667
mli,1880,0.06667
mli,1885,0.06667
mli,1890,0.06667
mli,1895,0.06667
mli,1900,0.06667
mli,1905,0.06667
mli,1910,0.06667
mli,1915,0.06667
mli,1920,0.06667
mli,1925,0.13333
mli,1930,0.2
mli,1935,0.26667
mli,1940,0.33333
mli,1945,0.46667
mli,1950,0.6
mli,1955,0.66667
mli,1960,0.86667
mli,1965,1
mli,1970,1.33333
mli,1975,1.53333
mli,1980,2.53333
mli,1985,3.6
mli,1990,4.8
mli,1991,4.66667
mli,1992,5.33333
mli,1993,5.33333
mli,1994,6
mli,1995,6
mli,1996,6.66667
mli,1997,6.66667
mli,1998,7.33333
mli,1999,7.33333
mli,2000,8
mli,2001,8.66667
mli,2002,9.33333
mli,2003,10
mli,2004,10.66667
mli,2005,11.33333
mli,2006,11.33333
mli,2007,12
mli,2008,12.66667
mli,2009,12.66667
mli,2010,13.33333
mli,2011,13.33333
mli,2012,14
mli,2013,14.66667
mli,2014,15.33333
mli,2015,15.33333
mli,2016,15.33333
mli,2017,15.33333
mlt,1870,1.53333
mlt,1875,1.86667
mlt,1880,2.26667
mlt,1885,2.66667
mlt,1890,3.2
mlt,1895,3.8
mlt,1900,6
mlt,1905,7.6
mlt,1910,9.26667
mlt,1915,10.6
mlt,1920,11.86667
mlt,1925,13.73333
mlt,1930,15.2
mlt,1935,17.06667
mlt,1940,18.13333
mlt,1945,19.93333
mlt,1950,20.6
mlt,1955,22.6
mlt,1960,26
mlt,1965,30.13333
mlt,1970,35.06667
mlt,1975,39
mlt,1980,42.53333
mlt,1985,48.46667
mlt,1990,53.53333
mlt,1991,49.33333
mlt,1992,49.33333
mlt,1993,49.33333
mlt,1994,49.33333
mlt,1995,49.33333
mlt,1996,50.66667
mlt,1997,51.33333
mlt,1998,52
mlt,1999,52.66667
mlt,2000,54
mlt,2001,54.66667
mlt,2002,55.33333
mlt,2003,56.66667
mlt,2004,57.33333
mlt,2005,65.33333
mlt,2006,65.33333
mlt,2007,66
mlt,2008,66.66667
mlt,2009,68
mlt,2010,68.66667
mlt,2011,70
mlt,2012,72
mlt,2013,73.33333
mlt,2014,74
mlt,2015,74.66667
mlt,2016,75.33333
mlt,2017,75.33333
mmr,1870,0.2
mmr,1875,0.26667
mmr,1880,0.4
mmr,1885,0.53333
mmr,1890,0.8
mmr,1895,1.26667
mmr,1900,1.73333
mmr,1905,2.4
mmr,1910,2.93333
mmr,1915,3.46667
mmr,1920,3.86667
mmr,1925,4.2
mmr,1930,5.13333
mmr,1935,5.93333
mmr,1940,6.53333
mmr,1945,6.93333
mmr,1950,7.33333
mmr,1955,8.2
mmr,1960,7.46667
mmr,1965,7.2
mmr,1970,7.46667
mmr,1975,7.46667
mmr,1980,11.2
mmr,1985,15.06667
mmr,1990,16.2
mmr,1991,16.66667
mmr,1992,16.66667
mmr,1993,17.33333
mmr,1994,18
mmr,1995,18
mmr,1996,18.66667
mmr,1997,19.33333
mmr,1998,19.33333
mmr,1999,20
mmr,2000,20.66667
mmr,2001,21.33333
mmr,2002,22
mmr,2003,22.66667
mmr,2004,23.33333
mmr,2005,23.33333
mmr,2006,24.66667
mmr,2007,25.33333
mmr,2008,26
mmr,2009,26.66667
mmr,2010,27.33333
mmr,2011,28.66667
mmr,2012,30
mmr,2013,31.33333
mmr,2014,32
mmr,2015,32.66667
mmr,2016,32.66667
mmr,2017,32.66667
mne,2003,68.66667
mne,2004,69.33333
mne,2005,70
mne,2006,71.33333
mne,2007,72
mne,2008,72.66667
mne,2009,73.33333
mne,2010,74
mne,2011,74
mne,2012,74.66667
mne,2013,74.66667
mne,2014,75.33333
mne,2015,75.33333
mne,2016,75.33333
mne,2017,75.33333
mng,1950,4.46667
mng,1955,7.06667
mng,1960,9.33333
mng,1965,13.53333
mng,1970,18.53333
mng,1975,32.53333
mng,1980,38.93333
mng,1985,44.93333
mng,1990,51.26667
mng,1991,51.33333
mng,1992,51.33333
mng,1993,52
mng,1994,52
mng,1995,52
mng,1996,52.66667
mng,1997,53.33333
mng,1998,53.33333
mng,1999,54
mng,2000,54.66667
mng,2001,55.33333
mng,2002,56
mng,2003,56
mng,2004,56.66667
mng,2005,57.33333
mng,2006,58.66667
mng,2007,59.33333
mng,2008,60
mng,2009,60.66667
mng,2010,63.33333
mng,2011,65.33333
mng,2012,66
mng,2013,66.66667
mng,2014,67.33333
mng,2015,67.33333
mng,2016,67.33333
mng,2017,67.33333
moz,1870,0.06667
moz,1875,0.06667
moz,1880,0.06667
moz,1885,0.06667
moz,1890,0.06667
moz,1895,0.06667
moz,1900,0.06667
moz,1905,0.06667
moz,1910,0.13333
moz,1915,0.13333
moz,1920,0.13333
moz,1925,0.2
moz,1930,0.6
moz,1935,0.86667
moz,1940,1.2
moz,1945,1.33333
moz,1950,1.33333
moz,1955,2.66667
moz,1960,3.86667
moz,1965,5
moz,1970,5.86667
moz,1975,5.53333
moz,1980,4.86667
moz,1985,5.53333
moz,1990,5.53333
moz,1991,6.66667
moz,1992,7.33333
moz,1993,8
moz,1994,8.66667
moz,1995,10
moz,1996,11.33333
moz,1997,12.66667
moz,1998,13.33333
moz,1999,14
moz,2000,14.66667
moz,2001,16
moz,2002,16.66667
moz,2003,17.33333
moz,2004,18.66667
moz,2005,19.33333
moz,2006,19.33333
moz,2007,20
moz,2008,20.66667
moz,2009,20.66667
moz,2010,21.33333
moz,2011,21.33333
moz,2012,22
moz,2013,22.66667
moz,2014,22.66667
moz,2015,23.33333
moz,2016,23.33333
moz,2017,23.33333
mrt,1950,7.8
mrt,1955,8.46667
mrt,1960,9.06667
mrt,1965,9.66667
mrt,1970,10.13333
mrt,1975,11.33333
mrt,1980,11.93333
mrt,1985,13.26667
mrt,1990,14.86667
mrt,1991,15.33333
mrt,1992,16
mrt,1993,16.66667
mrt,1994,16.66667
mrt,1995,17.33333
mrt,1996,18
mrt,1997,18.66667
mrt,1998,18.66667
mrt,1999,19.33333
mrt,2000,20
mrt,2001,20
mrt,2002,20.66667
mrt,2003,21.33333
mrt,2004,22
mrt,2005,22.66667
mrt,2006,22.66667
mrt,2007,23.33333
mrt,2008,24
mrt,2009,24.66667
mrt,2010,25.33333
mrt,2011,26
mrt,2012,26.66667
mrt,2013,27.33333
mrt,2014,28.66667
mrt,2015,28.66667
mrt,2016,29.33333
mrt,2017,30
mus,1870,0.86667
mus,1875,1.13333
mus,1880,1.4
mus,1885,1.8
mus,1890,2.26667
mus,1895,2.93333
mus,1900,5.46667
mus,1905,7.46667
mus,1910,9.4
mus,1915,10.66667
mus,1920,11.8
mus,1925,12.73333
mus,1930,13.4
mus,1935,14.2
mus,1940,14.66667
mus,1945,15
mus,1950,15.73333
mus,1955,16.6
mus,1960,17.73333
mus,1965,22
mus,1970,24.73333
mus,1975,27.4
mus,1980,29.6
mus,1985,32.2
mus,1990,38
mus,1991,38.66667
mus,1992,39.33333
mus,1993,40
mus,1994,40.66667
mus,1995,42
mus,1996,41.33333
mus,1997,41.33333
mus,1998,41.33333
mus,1999,41.33333
mus,2000,41.33333
mus,2001,42.66667
mus,2002,44
mus,2003,45.33333
mus,2004,46.66667
mus,2005,48
mus,2006,49.33333
mus,2007,50.66667
mus,2008,52
mus,2009,53.33333
mus,2010,54.66667
mus,2011,56.66667
mus,2012,57.33333
mus,2013,59.33333
mus,2014,60.66667
mus,2015,60.66667
mus,2016,62
mus,2017,62
mwi,1870,0.06667
mwi,1875,0.06667
mwi,1880,0.06667
mwi,1885,0.06667
mwi,1890,0.06667
mwi,1895,0.06667
mwi,1900,0.06667
mwi,1905,0.06667
mwi,1910,0.06667
mwi,1915,1.13333
mwi,1920,1.86667
mwi,1925,2.53333
mwi,1930,3.2
mwi,1935,3.8
mwi,1940,4.33333
mwi,1945,4.73333
mwi,1950,5.2
mwi,1955,5.46667
mwi,1960,6
mwi,1965,6.26667
mwi,1970,8
mwi,1975,9.6
mwi,1980,11.66667
mwi,1985,13.86667
mwi,1990,16.33333
mwi,1991,16.66667
mwi,1992,17.33333
mwi,1993,17.33333
mwi,1994,18
mwi,1995,18
mwi,1996,18.66667
mwi,1997,18.66667
mwi,1998,19.33333
mwi,1999,20
mwi,2000,20
mwi,2001,20.66667
mwi,2002,21.33333
mwi,2003,22
mwi,2004,22
mwi,2005,22.66667
mwi,2006,24
mwi,2007,25.33333
mwi,2008,26
mwi,2009,27.33333
mwi,2010,28.66667
mwi,2011,28.66667
mwi,2012,28.66667
mwi,2013,29.33333
mwi,2014,29.33333
mwi,2015,29.33333
mwi,2016,30
mwi,2017,30
mys,1870,0.06667
mys,1875,0.06667
mys,1880,0.13333
mys,1885,0.13333
mys,1890,0.2
mys,1895,0.26667
mys,1900,0.4
mys,1905,0.53333
mys,1910,1.73333
mys,1915,2.86667
mys,1920,3.8
mys,1925,6.26667
mys,1930,8.4
mys,1935,9.86667
mys,1940,11
mys,1945,11.93333
mys,1950,11.93333
mys,1955,13.53333
mys,1960,15.06667
mys,1965,17.53333
mys,1970,20.13333
mys,1975,24.8
mys,1980,29.4
mys,1985,36.53333
mys,1990,43.53333
mys,1991,44.66667
mys,1992,46
mys,1993,47.33333
mys,1994,49.33333
mys,1995,50.66667
mys,1996,52
mys,1997,53.33333
mys,1998,54.66667
mys,1999,56
mys,2000,57.33333
mys,2001,56
mys,2002,54.66667
mys,2003,53.33333
mys,2004,52
mys,2005,50.66667
mys,2006,54.66667
mys,2007,58.66667
mys,2008,62.66667
mys,2009,64
mys,2010,65.33333
mys,2011,67.33333
mys,2012,67.33333
mys,2013,67.33333
mys,2014,67.33333
mys,2015,68
mys,2016,68
mys,2017,68
nam,1950,16.73333
nam,1955,18.73333
nam,1960,20.26667
nam,1965,21.06667
nam,1970,22.73333
nam,1975,25.33333
nam,1980,28.4
nam,1985,32.4
nam,1990,37.26667
nam,1991,37.33333
nam,1992,37.33333
nam,1993,37.33333
nam,1994,38
nam,1995,38
nam,1996,37.33333
nam,1997,37.33333
nam,1998,37.33333
nam,1999,37.33333
nam,2000,37.33333
nam,2001,38.66667
nam,2002,38.66667
nam,2003,38.66667
nam,2004,39.33333
nam,2005,40
nam,2006,40
nam,2007,40.66667
nam,2008,40.66667
nam,2009,41.33333
nam,2010,41.33333
nam,2011,42
nam,2012,42.66667
nam,2013,44
nam,2014,44.66667
nam,2015,44.66667
nam,2016,45.33333
nam,2017,45.33333
ner,1870,0.06667
ner,1875,0.06667
ner,1880,0.06667
ner,1885,0.06667
ner,1890,0.06667
ner,1895,0.06667
ner,1900,0.06667
ner,1905,0.06667
ner,1910,0.06667
ner,1915,0.06667
ner,1920,0.06667
ner,1925,0.6
ner,1930,1
ner,1935,1.4
ner,1940,1.73333
ner,1945,2
ner,1950,2.06667
ner,1955,2.26667
ner,1960,2.6
ner,1965,2.66667
ner,1970,2.73333
ner,1975,2.86667
ner,1980,3.06667
ner,1985,3.66667
ner,1990,4.6
ner,1991,4.66667
ner,1992,5.33333
ner,1993,5.33333
ner,1994,5.33333
ner,1995,6
ner,1996,6
ner,1997,6.66667
ner,1998,6.66667
ner,1999,7.33333
ner,2000,7.33333
ner,2001,7.33333
ner,2002,8
ner,2003,8
ner,2004,8.66667
ner,2005,8.66667
ner,2006,8.66667
ner,2007,9.33333
ner,2008,9.33333
ner,2009,9.33333
ner,2010,9.33333
ner,2011,10
ner,2012,10.66667
ner,2013,11.33333
ner,2014,11.33333
ner,2015,12
ner,2016,12.66667
ner,2017,13.33333
nga,2003,34.66667
nga,2004,34.66667
nga,2005,34.66667
nga,2006,34.66667
nga,2007,34.66667
nga,2008,34.66667
nga,2009,34.66667
nga,2010,34.66667
nga,2011,36.66667
nga,2012,38
nga,2013,39.33333
nga,2014,39.33333
nga,2015,40
nga,2016,41.33333
nga,2017,41.33333
nic,1870,0.8
nic,1875,1
nic,1880,1.2
nic,1885,1.46667
nic,1890,1.8
nic,1895,2.26667
nic,1900,4.66667
nic,1905,6.2
nic,1910,7.66667
nic,1915,8.73333
nic,1920,9.66667
nic,1925,10.2
nic,1930,10.66667
nic,1935,10.86667
nic,1940,10.8
nic,1945,10.66667
nic,1950,10.2
nic,1955,11.2
nic,1960,12.86667
nic,1965,15
nic,1970,17.66667
nic,1975,19.2
nic,1980,21.4
nic,1985,24.2
nic,1990,27.26667
nic,1991,28
nic,1992,28.66667
nic,1993,29.33333
nic,1994,30
nic,1995,30.66667
nic,1996,31.33333
nic,1997,32
nic,1998,32.66667
nic,1999,33.33333
nic,2000,34
nic,2001,34.66667
nic,2002,34.66667
nic,2003,35.33333
nic,2004,36
nic,2005,36.66667
nic,2006,37.33333
nic,2007,38
nic,2008,38.66667
nic,2009,39.33333
nic,2010,40
nic,2011,40.66667
nic,2012,42
nic,2013,42.66667
nic,2014,43.33333
nic,2015,43.33333
nic,2016,44.66667
nic,2017,44.66667
nld,1870,19.26667
nld,1875,19.6
nld,1880,19.93333
nld,1885,20.46667
nld,1890,21.13333
nld,1895,21.73333
nld,1900,22.33333
nld,1905,22.86667
nld,1910,24.26667
nld,1915,25.53333
nld,1920,26.73333
nld,1925,28.2
nld,1930,29.46667
nld,1935,30.93333
nld,1940,32.33333
nld,1945,33.73333
nld,1950,40.2
nld,1955,41.13333
nld,1960,41.46667
nld,1965,46.93333
nld,1970,53.53333
nld,1975,57.6
nld,1980,61.66667
nld,1985,66.06667
nld,1990,68.93333
nld,1991,68
nld,1992,68.66667
nld,1993,69.33333
nld,1994,69.33333
nld,1995,70
nld,1996,70.66667
nld,1997,70.66667
nld,1998,71.33333
nld,1999,72
nld,2000,72
nld,2001,73.33333
nld,2002,74
nld,2003,75.33333
nld,2004,76.66667
nld,2005,77.33333
nld,2006,78.66667
nld,2007,80
nld,2008,80
nld,2009,79.33333
nld,2010,80
nld,2011,80
nld,2012,80
nld,2013,80.66667
nld,2014,80.66667
nld,2015,80.66667
nld,2016,80.66667
nld,2017,81.33333
nor,1870,25.46667
nor,1875,27.06667
nor,1880,28.8
nor,1885,30.46667
nor,1890,32.13333
nor,1895,33.8
nor,1900,35.4
nor,1905,37.26667
nor,1910,40.13333
nor,1915,42.46667
nor,1920,44.46667
nor,1925,46.13333
nor,1930,47.53333
nor,1935,48.6
nor,1940,49.66667
nor,1945,50.4
nor,1950,50.26667
nor,1955,49.86667
nor,1960,49.8
nor,1965,52.26667
nor,1970,55.13333
nor,1975,56.26667
nor,1980,58.86667
nor,1985,64.46667
nor,1990,69.8
nor,1991,77.33333
nor,1992,77.33333
nor,1993,78
nor,1994,78
nor,1995,78.66667
nor,1996,78.66667
nor,1997,79.33333
nor,1998,79.33333
nor,1999,80
nor,2000,80
nor,2001,80.66667
nor,2002,80.66667
nor,2003,81.33333
nor,2004,84.66667
nor,2005,82.66667
nor,2006,83.33333
nor,2007,84
nor,2008,84.66667
nor,2009,84.66667
nor,2010,84.66667
nor,2011,85.33333
nor,2012,84
nor,2013,84.66667
nor,2014,83.33333
nor,2015,83.33333
nor,2016,84
nor,2017,84
npl,1870,0.06667
npl,1875,0.06667
npl,1880,0.06667
npl,1885,0.06667
npl,1890,0.06667
npl,1895,0.06667
npl,1900,0.06667
npl,1905,0.06667
npl,1910,0.06667
npl,1915,0.06667
npl,1920,0.13333
npl,1925,0.13333
npl,1930,0.13333
npl,1935,0.2
npl,1940,0.26667
npl,1945,0.33333
npl,1950,0.33333
npl,1955,0.46667
npl,1960,0.53333
npl,1965,1.06667
npl,1970,1.66667
npl,1975,2.93333
npl,1980,4.2
npl,1985,8.26667
npl,1990,13.46667
npl,1991,14
npl,1992,14
npl,1993,14.66667
npl,1994,14.66667
npl,1995,14.66667
npl,1996,15.33333
npl,1997,15.33333
npl,1998,15.33333
npl,1999,15.33333
npl,2000,16
npl,2001,16.66667
npl,2002,16.66667
npl,2003,17.33333
npl,2004,18
npl,2005,18.66667
npl,2006,19.33333
npl,2007,20
npl,2008,20.66667
npl,2009,21.33333
npl,2010,22
npl,2011,22
npl,2012,26.66667
npl,2013,28
npl,2014,30
npl,2015,31.33333
npl,2016,32.66667
npl,2017,32.66667
nzl,1870,23.53333
nzl,1875,22.2
nzl,1880,23.06667
nzl,1885,23.93333
nzl,1890,24.86667
nzl,1895,26.53333
nzl,1900,28.13333
nzl,1905,30.33333
nzl,1910,30.46667
nzl,1915,34.2
nzl,1920,37.4
