country,time,bwelfr_idea
twn,1975,54.64609
twn,1976,54.64609
twn,1977,55.12928
twn,1978,55.12928
twn,1979,55.12928
twn,1980,57.2637
twn,1981,56.50336
twn,1982,56.50336
twn,1983,55.75651
twn,1984,57.25245
twn,1985,57.98078
twn,1986,57.98078
twn,1987,58.73208
twn,1988,58.73208
twn,1989,61.52893
twn,1990,62.83548
twn,1991,62.83548
twn,1992,62.83548
twn,1993,67.31604
twn,1994,67.31604
twn,1995,67.31604
twn,1996,68.75058
twn,1997,68.75058
twn,1998,71.1767
twn,1999,71.1767
twn,2000,73.91929
twn,2001,73.00662
twn,2002,74.74653
twn,2003,74.74653
twn,2004,74.74653
twn,2005,74.74653
twn,2006,74.74653
twn,2007,76.74412
twn,2008,76.10738
twn,2009,76.10738
twn,2010,76.74412
twn,2011,76.74412
twn,2012,76.74412
twn,2013,80.35258
twn,2014,80.35258
twn,2015,80.35258
twn,2016,78.09404
twn,2017,78.09404
twn,2018,78.09404
twn,2019,82.18037
tza,1975,24.68739
tza,1976,24.82703
tza,1977,25.02235
tza,1978,26.1428
tza,1979,26.1428
tza,1980,26.48738
tza,1981,29.08832
tza,1982,29.08832
tza,1983,26.48738
tza,1984,26.48738
tza,1985,29.15458
tza,1986,29.24421
tza,1987,29.50955
tza,1988,29.39435
tza,1989,29.50955
tza,1990,29.39435
tza,1991,29.39435
tza,1992,29.25843
tza,1993,28.33358
tza,1994,28.53697
tza,1995,28.63176
tza,1996,28.5922
tza,1997,31.24121
tza,1998,31.86549
tza,1999,32.03967
tza,2000,34.31837
tza,2001,34.44194
tza,2002,34.69915
tza,2003,37.15072
tza,2004,37.24759
tza,2005,39.79603
tza,2006,39.64843
tza,2007,40.05699
tza,2008,39.95698
tza,2009,42.15918
tza,2010,42.44321
tza,2011,42.94121
tza,2012,43.67017
tza,2013,45.86337
tza,2014,45.94788
tza,2015,46.7225
tza,2016,46.99486
tza,2017,47.15741
tza,2018,46.99692
tza,2019,49.94284
uga,1975,24.94944
uga,1976,25.00718
uga,1977,24.94944
uga,1978,24.87519
uga,1979,21.70794
uga,1980,21.73064
uga,1981,21.73064
uga,1982,25.21046
uga,1983,24.29935
uga,1984,24.12611
uga,1985,23.82394
uga,1986,23.3835
uga,1987,24.34588
uga,1988,24.48312
uga,1989,24.66587
uga,1990,24.19572
uga,1991,27.51365
uga,1992,27.394
uga,1993,27.76175
uga,1994,27.76175
uga,1995,27.84372
uga,1996,27.69026
uga,1997,28.00912
uga,1998,28.2933
uga,1999,31.48172
uga,2000,31.70789
uga,2001,31.70789
uga,2002,31.81332
uga,2003,34.56286
uga,2004,34.95925
uga,2005,37.34075
uga,2006,37.49224
uga,2007,39.51722
uga,2008,39.51722
uga,2009,39.83247
uga,2010,42.3538
uga,2011,42.56236
uga,2012,42.28763
uga,2013,44.1111
uga,2014,44.83097
uga,2015,45.08675
uga,2016,47.27052
uga,2017,47.33164
uga,2018,48.04802
uga,2019,48.01784
ukr,1991,64.87435
ukr,1992,64.58261
ukr,1993,64.24694
ukr,1994,61.47763
ukr,1995,61.23343
ukr,1996,61.05074
ukr,1997,61.29468
ukr,1998,63.76545
ukr,1999,63.88285
ukr,2000,63.74154
ukr,2001,63.86932
ukr,2002,63.99474
ukr,2003,66.75576
ukr,2004,66.99623
ukr,2005,67.22843
ukr,2006,67.38476
ukr,2007,67.23479
ukr,2008,67.23479
ukr,2009,69.99136
ukr,2010,70.00716
ukr,2011,70.00716
ukr,2012,70.15353
ukr,2013,70.15353
ukr,2014,72.62064
ukr,2015,72.50285
ukr,2016,72.48234
ukr,2017,72.48234
ukr,2018,72.34467
ukr,2019,72.52166
ury,1975,49.20048
ury,1976,49.20048
ury,1977,48.85482
ury,1978,50.62386
ury,1979,51.16665
ury,1980,53.79174
ury,1981,53.9105
ury,1982,56.03933
ury,1983,55.7238
ury,1984,56.78227
ury,1985,58.78242
ury,1986,58.69871
ury,1987,58.78242
ury,1988,58.78242
ury,1989,59.23569
ury,1990,61.53364
ury,1991,61.68922
ury,1992,61.78509
ury,1993,61.68922
ury,1994,61.78509
ury,1995,62.21135
ury,1996,62.44378
ury,1997,64.68354
ury,1998,64.68354
ury,1999,65.22336
ury,2000,65.22336
ury,2001,65.3282
ury,2002,65.22336
ury,2003,67.50364
ury,2004,68.04385
ury,2005,68.04385
ury,2006,68.04385
ury,2007,70.62602
ury,2008,71.01368
ury,2009,71.23281
ury,2010,71.59115
ury,2011,71.77769
ury,2012,74.2375
ury,2013,74.34548
ury,2014,74.72221
ury,2015,74.74086
ury,2016,74.86388
ury,2017,77.64283
ury,2018,77.72852
ury,2019,77.83712
usa,1975,64.10288
usa,1976,64.30524
usa,1977,64.30524
usa,1978,66.51625
usa,1979,67.34023
usa,1980,67.24153
usa,1981,67.34023
usa,1982,67.24153
usa,1983,68.0455
usa,1984,70.40594
usa,1985,70.51172
usa,1986,70.5578
usa,1987,70.64959
usa,1988,70.64959
usa,1989,70.64959
usa,1990,70.64959
usa,1991,70.64959
usa,1992,71.64605
usa,1993,74.26763
usa,1994,74.26763
usa,1995,74.26763
usa,1996,74.26763
usa,1997,74.26763
usa,1998,74.26763
usa,1999,74.26763
usa,2000,75.19489
usa,2001,75.19489
usa,2002,75.19489
usa,2003,75.19489
usa,2004,78.49272
usa,2005,78.49272
usa,2006,78.49272
usa,2007,78.49272
usa,2008,79.82714
usa,2009,79.82714
usa,2010,79.79908
usa,2011,79.79908
usa,2012,79.8375
usa,2013,79.8375
usa,2014,79.8375
usa,2015,79.8375
usa,2016,79.79908
usa,2017,79.79908
usa,2018,79.79908
usa,2019,79.72761
uzb,1991,45.71583
uzb,1992,45.71583
uzb,1993,45.65515
uzb,1994,45.65515
uzb,1995,45.48103
uzb,1996,45.73451
uzb,1997,45.53565
uzb,1998,45.53565
uzb,1999,45.33661
uzb,2000,45.08403
uzb,2001,46.78868
uzb,2002,47.78099
uzb,2003,47.83109
uzb,2004,47.70046
uzb,2005,49.89722
uzb,2006,49.93865
uzb,2007,50.1767
uzb,2008,53.27378
uzb,2009,53.27378
uzb,2010,53.30489
uzb,2011,55.74922
uzb,2012,55.74922
uzb,2013,56.44092
uzb,2014,59.01782
uzb,2015,59.01782
uzb,2016,59.01782
uzb,2017,61.88293
uzb,2018,61.98623
uzb,2019,62.15036
ven,1975,47.28002
ven,1976,47.37209
ven,1977,48.43149
ven,1978,48.43149
ven,1979,50.67545
ven,1980,50.75905
ven,1981,50.75905
ven,1982,51.30916
ven,1983,51.48883
ven,1984,53.85948
ven,1985,53.75826
ven,1986,53.70536
ven,1987,53.79132
ven,1988,54.88734
ven,1989,54.37479
ven,1990,56.70787
ven,1991,56.76685
ven,1992,57.01835
ven,1993,57.07569
ven,1994,57.01881
ven,1995,57.65728
ven,1996,57.60122
ven,1997,59.85699
ven,1998,59.89169
ven,1999,59.81141
ven,2000,59.75677
ven,2001,59.94838
ven,2002,60.5156
ven,2003,62.67903
ven,2004,62.73075
ven,2005,62.73075
ven,2006,62.62964
ven,2007,63.0286
ven,2008,63.19998
ven,2009,63.29763
ven,2010,63.21705
ven,2011,63.01903
ven,2012,63.24256
ven,2013,63.08699
ven,2014,63.03449
ven,2015,62.89895
ven,2016,58.47313
ven,2017,57.87937
ven,2018,57.93757
ven,2019,57.98013
vnm,1975,43.30254
vnm,1976,43.9398
vnm,1977,43.9398
vnm,1978,44.59873
vnm,1979,44.7386
vnm,1980,44.7386
vnm,1981,45.52115
vnm,1982,45.52115
vnm,1983,47.79496
vnm,1984,47.83269
vnm,1985,47.79496
vnm,1986,48.56957
vnm,1987,48.53108
vnm,1988,48.53108
vnm,1989,49.40864
vnm,1990,51.90555
vnm,1991,52.12595
vnm,1992,52.45919
vnm,1993,52.62107
vnm,1994,52.65043
vnm,1995,55.14623
vnm,1996,55.36209
vnm,1997,55.62181
vnm,1998,55.66973
vnm,1999,58.10784
vnm,2000,58.10784
vnm,2001,58.28576
vnm,2002,58.87178
vnm,2003,58.93117
vnm,2004,61.19347
vnm,2005,61.19347
vnm,2006,61.19347
vnm,2007,61.78772
vnm,2008,62.02161
vnm,2009,62.02161
vnm,2010,62.32786
vnm,2011,62.32786
vnm,2012,62.5628
vnm,2013,62.34877
vnm,2014,62.58005
vnm,2015,62.58005
vnm,2016,62.58005
vnm,2017,65.0909
vnm,2018,65.20211
vnm,2019,65.5436
yem,1975,0
yem,1976,5.52398
yem,1977,5.52398
yem,1978,15.42395
yem,1979,15.42395
yem,1980,14.75515
yem,1981,16.13348
yem,1982,21.71712
yem,1983,21.71712
yem,1984,22.54279
yem,1985,26.00261
yem,1986,26.18074
yem,1987,26.68682
yem,1988,27.0595
yem,1989,29.95108
yem,1990,29.64302
yem,1991,29.45914
yem,1992,30.28168
yem,1993,30.30742
yem,1994,30.51668
yem,1995,33.25786
yem,1996,33.25786
yem,1997,33.25786
yem,1998,33.41728
yem,1999,33.41728
yem,2000,36.22197
yem,2001,36.22197
yem,2002,36.22197
yem,2003,36.51311
yem,2004,38.57896
yem,2005,39.22476
yem,2006,39.46657
yem,2007,41.60239
yem,2008,41.60239
yem,2009,41.60239
yem,2010,44.76488
yem,2011,44.84873
yem,2012,44.8989
yem,2013,45.15255
yem,2014,45.11633
yem,2015,44.91148
yem,2016,44.92345
yem,2017,44.94043
yem,2018,45.23569
yem,2019,45.31682
zaf,1975,33.03416
zaf,1976,33.03416
zaf,1977,35.34803
zaf,1978,35.34803
zaf,1979,35.32219
zaf,1980,38.30251
zaf,1981,38.26992
zaf,1982,38.4046
zaf,1983,40.57723
zaf,1984,40.57723
zaf,1985,41.20829
zaf,1986,41.16717
zaf,1987,43.50311
zaf,1988,43.50311
zaf,1989,44.1129
zaf,1990,44.1129
zaf,1991,44.22792
zaf,1992,46.49914
zaf,1993,45.92648
zaf,1994,44.02842
zaf,1995,44.17264
zaf,1996,44.17264
zaf,1997,43.71283
zaf,1998,43.76771
zaf,1999,43.54544
zaf,2000,43.60355
zaf,2001,43.53579
zaf,2002,43.53579
zaf,2003,43.53579
zaf,2004,43.53579
zaf,2005,43.68062
zaf,2006,43.6791
zaf,2007,43.6791
zaf,2008,46.66926
zaf,2009,46.8061
zaf,2010,46.86862
zaf,2011,49.94721
zaf,2012,50.01838
zaf,2013,50.11393
zaf,2014,50.11393
zaf,2015,49.99287
zaf,2016,53.01411
zaf,2017,52.65982
zaf,2018,52.42384
zaf,2019,52.40246
zmb,1975,29.20678
zmb,1976,29.29698
zmb,1977,29.3717
zmb,1978,29.20678
zmb,1979,30.33686
zmb,1980,30.33686
zmb,1981,30.21552
zmb,1982,30.07534
zmb,1983,30.07534
zmb,1984,30.29727
zmb,1985,29.96941
zmb,1986,29.26778
zmb,1987,26.64108
zmb,1988,26.77554
zmb,1989,26.91417
zmb,1990,25.71351
zmb,1991,25.2269
zmb,1992,24.79834
zmb,1993,23.73242
zmb,1994,23.79477
zmb,1995,27.69152
zmb,1996,27.69152
zmb,1997,27.47235
zmb,1998,27.47235
zmb,1999,27.52768
zmb,2000,27.56674
zmb,2001,30.91732
zmb,2002,30.91732
zmb,2003,33.78411
zmb,2004,33.85748
zmb,2005,36.34676
zmb,2006,36.34673
zmb,2007,38.72989
zmb,2008,38.9095
zmb,2009,39.61112
zmb,2010,40.15982
zmb,2011,42.58441
zmb,2012,43.02724
zmb,2013,42.93205
zmb,2014,43.50372
zmb,2015,43.59173
zmb,2016,45.58773
zmb,2017,46.19615
zmb,2018,46.26841
zmb,2019,46.15012
zwe,1975,35.19991
zwe,1976,35.19991
zwe,1977,35.19991
zwe,1978,35.27126
zwe,1979,35.46674
zwe,1980,38.97519
zwe,1981,39.13731
zwe,1982,39.82434
zwe,1983,39.82434
zwe,1984,41.70018
zwe,1985,41.83236
zwe,1986,41.83236
zwe,1987,41.87233
zwe,1988,43.59922
zwe,1989,43.59922
zwe,1990,41.45872
zwe,1991,40.8443
zwe,1992,40.58288
zwe,1993,40.58288
zwe,1994,40.45152
zwe,1995,40.51596
zwe,1996,37.83568
zwe,1997,37.73698
zwe,1998,37.73698
zwe,1999,40.33579
zwe,2000,40.32689
zwe,2001,40.44579
zwe,2002,40.41298
zwe,2003,39.94045
zwe,2004,40.0351
zwe,2005,40.01197
zwe,2006,40.21411
zwe,2007,40.10669
zwe,2008,40.01628
zwe,2009,40.12503
zwe,2010,40.44593
zwe,2011,43.25962
zwe,2012,43.37739
zwe,2013,46.16733
zwe,2014,46.4496
zwe,2015,46.36805
zwe,2016,49.41016
zwe,2017,49.53844
zwe,2018,49.18617
zwe,2019,49.31906
