country,time,cliberties_idea
syr,1976,12.61314
syr,1977,12.62985
syr,1978,13.70926
syr,1979,13.41985
syr,1980,11.79251
syr,1981,12.21035
syr,1982,10.69882
syr,1983,13.14973
syr,1984,13.55735
syr,1985,14.17552
syr,1986,13.53823
syr,1987,13.83151
syr,1988,13.69601
syr,1989,14.28683
syr,1990,14.1956
syr,1991,15.63973
syr,1992,16.35279
syr,1993,16.50297
syr,1994,16.69612
syr,1995,17.53801
syr,1996,17.08228
syr,1997,17.39047
syr,1998,17.02894
syr,1999,17.03145
syr,2000,23.27971
syr,2001,23.1831
syr,2002,22.19731
syr,2003,22.09217
syr,2004,23.2729
syr,2005,20.87962
syr,2006,21.28847
syr,2007,20.69209
syr,2008,20.4974
syr,2009,19.26273
syr,2010,18.29904
syr,2011,16.73478
syr,2012,15.23334
syr,2013,12.81294
syr,2014,11.39535
syr,2015,11.16299
syr,2016,11.70936
syr,2017,9.57889
syr,2018,12.85899
syr,2019,13.02632
tcd,1975,30.12967
tcd,1976,31.11439
tcd,1977,31.0477
tcd,1978,30.90909
tcd,1979,28.40905
tcd,1980,25.81646
tcd,1981,25.52594
tcd,1982,22.86414
tcd,1983,22.32727
tcd,1984,24.1307
tcd,1985,25.36995
tcd,1986,24.20029
tcd,1987,24.37594
tcd,1988,21.4608
tcd,1989,20.69124
tcd,1990,31.49128
tcd,1991,39.86209
tcd,1992,44.52068
tcd,1993,43.6999
tcd,1994,44.52541
tcd,1995,42.44233
tcd,1996,45.06751
tcd,1997,45.08823
tcd,1998,42.28541
tcd,1999,41.92065
tcd,2000,41.80857
tcd,2001,41.31683
tcd,2002,42.39467
tcd,2003,42.04547
tcd,2004,41.51792
tcd,2005,41.10704
tcd,2006,41.0589
tcd,2007,39.68825
tcd,2008,39.86969
tcd,2009,40.93017
tcd,2010,43.67594
tcd,2011,45.36519
tcd,2012,42.72937
tcd,2013,43.37496
tcd,2014,42.66988
tcd,2015,43.18382
tcd,2016,40.82072
tcd,2017,39.14886
tcd,2018,40.22565
tcd,2019,39.1785
tgo,1975,29.4848
tgo,1976,29.55345
tgo,1977,29.59098
tgo,1978,29.77793
tgo,1979,29.79792
tgo,1980,29.87008
tgo,1981,29.99411
tgo,1982,31.73234
tgo,1983,31.03574
tgo,1984,30.62599
tgo,1985,30.8333
tgo,1986,30.87439
tgo,1987,31.0625
tgo,1988,32.00762
tgo,1989,31.80374
tgo,1990,34.98916
tgo,1991,43.70612
tgo,1992,46.04339
tgo,1993,45.55617
tgo,1994,44.71433
tgo,1995,44.94048
tgo,1996,44.71714
tgo,1997,45.47498
tgo,1998,43.99267
tgo,1999,45.0947
tgo,2000,45.71925
tgo,2001,45.00735
tgo,2002,45.1705
tgo,2003,46.02848
tgo,2004,46.02361
tgo,2005,49.61721
tgo,2006,54.51256
tgo,2007,54.93215
tgo,2008,56.02864
tgo,2009,56.0168
tgo,2010,55.50341
tgo,2011,56.71312
tgo,2012,58.0277
tgo,2013,59.35356
tgo,2014,58.73701
tgo,2015,58.30431
tgo,2016,60.75461
tgo,2017,54.52252
tgo,2018,51.14453
tgo,2019,51.49893
tha,1975,44.27721
tha,1976,37.46851
tha,1977,35.98736
tha,1978,36.15506
tha,1979,36.22579
tha,1980,44.23557
tha,1981,48.71481
tha,1982,49.1372
tha,1983,50.31504
tha,1984,50.0092
tha,1985,51.04002
tha,1986,50.73649
tha,1987,50.79186
tha,1988,52.02063
tha,1989,52.17177
tha,1990,51.93112
tha,1991,47.73632
tha,1992,46.72339
tha,1993,54.18242
tha,1994,55.22255
tha,1995,55.29241
tha,1996,55.8293
tha,1997,57.84272
tha,1998,59.07926
tha,1999,59.08704
tha,2000,58.5792
tha,2001,58.79758
tha,2002,57.77034
tha,2003,57.20254
tha,2004,56.10686
tha,2005,54.97528
tha,2006,46.03449
tha,2007,46.04502
tha,2008,49.23772
tha,2009,48.9752
tha,2010,47.79633
tha,2011,51.85069
tha,2012,52.8467
tha,2013,49.47399
tha,2014,32.79475
tha,2015,33.02439
tha,2016,34.48024
tha,2017,32.40747
tha,2018,34.82097
tha,2019,40.34461
tjk,1991,51.93638
tjk,1992,36.54521
tjk,1993,23.81172
tjk,1994,22.17741
tjk,1995,24.85528
tjk,1996,25.92369
tjk,1997,29.17054
tjk,1998,38.84465
tjk,1999,38.59894
tjk,2000,41.80939
tjk,2001,43.4704
tjk,2002,45.34872
tjk,2003,45.33767
tjk,2004,42.24128
tjk,2005,39.98377
tjk,2006,40.29059
tjk,2007,39.48706
tjk,2008,38.5222
tjk,2009,37.77714
tjk,2010,38.14867
tjk,2011,39.17963
tjk,2012,38.394
tjk,2013,37.49035
tjk,2014,36.45012
tjk,2015,32.88174
tjk,2016,28.39145
tjk,2017,29.15093
tjk,2018,26.84797
tjk,2019,27.52283
tkm,1991,31.73588
tkm,1992,29.60467
tkm,1993,28.76267
tkm,1994,26.6601
tkm,1995,24.40074
tkm,1996,23.70125
tkm,1997,19.34747
tkm,1998,18.59113
tkm,1999,19.23245
tkm,2000,17.59608
tkm,2001,16.69947
tkm,2002,16.66427
tkm,2003,15.1342
tkm,2004,15.59823
tkm,2005,14.05577
tkm,2006,14.29024
tkm,2007,16.17407
tkm,2008,16.27912
tkm,2009,16.26037
tkm,2010,18.13118
tkm,2011,17.4827
tkm,2012,16.53456
tkm,2013,15.21035
tkm,2014,15.13581
tkm,2015,15.13651
tkm,2016,14.60838
tkm,2017,17.85283
tkm,2018,18.41426
tkm,2019,18.78553
tls,2002,69.08737
tls,2003,66.15248
tls,2004,64.19541
tls,2005,64.17705
tls,2006,64.79974
tls,2007,66.8708
tls,2008,65.33789
tls,2009,67.44634
tls,2010,68.48311
tls,2011,69.52128
tls,2012,67.35077
tls,2013,67.45418
tls,2014,62.08428
tls,2015,63.79031
tls,2016,62.29431
tls,2017,63.89796
tls,2018,66.93005
tls,2019,69.25534
tto,1975,66.052
tto,1976,67.74352
tto,1977,69.63593
tto,1978,69.44137
tto,1979,69.64735
tto,1980,70.64094
tto,1981,70.65673
tto,1982,70.14819
tto,1983,69.81751
tto,1984,69.76018
tto,1985,70.10265
tto,1986,70.28412
tto,1987,70.12693
tto,1988,70.99001
tto,1989,71.33493
tto,1990,69.68681
tto,1991,72.37023
tto,1992,71.62328
tto,1993,71.55293
tto,1994,72.44067
tto,1995,71.32744
tto,1996,71.63238
tto,1997,73.85217
tto,1998,74.05763
tto,1999,73.61407
tto,2000,74.5153
tto,2001,74.44061
tto,2002,74.09315
tto,2003,74.09069
tto,2004,74.58944
tto,2005,74.26584
tto,2006,73.09029
tto,2007,74.02787
tto,2008,72.8557
tto,2009,74.16166
tto,2010,74.10708
tto,2011,72.43535
tto,2012,73.17688
tto,2013,72.66308
tto,2014,72.83764
tto,2015,74.12643
tto,2016,74.47802
tto,2017,74.28253
tto,2018,74.73439
tto,2019,72.96832
tun,1975,35.71446
tun,1976,36.24384
tun,1977,36.60648
tun,1978,36.52318
tun,1979,35.13714
tun,1980,36.50865
tun,1981,37.23587
tun,1982,38.01078
tun,1983,37.13287
tun,1984,37.92161
tun,1985,37.46553
tun,1986,37.0516
tun,1987,37.56501
tun,1988,34.75962
tun,1989,36.64819
tun,1990,35.60102
tun,1991,35.01192
tun,1992,36.38005
tun,1993,35.19667
tun,1994,34.54548
tun,1995,35.1693
tun,1996,35.36578
tun,1997,35.04479
tun,1998,34.72644
tun,1999,35.14693
tun,2000,33.97753
tun,2001,34.42652
tun,2002,34.90579
tun,2003,33.38755
tun,2004,33.80238
tun,2005,33.94993
tun,2006,33.81298
tun,2007,33.03029
tun,2008,32.6286
tun,2009,31.12756
tun,2010,30.90364
tun,2011,61.96288
tun,2012,64.33674
tun,2013,63.05091
tun,2014,61.4177
tun,2015,61.67062
tun,2016,62.83018
tun,2017,62.93744
tun,2018,62.53662
tun,2019,62.96543
tur,1975,50.50478
tur,1976,50.4953
tur,1977,49.93951
tur,1978,50.22263
tur,1979,50.18162
tur,1980,34.94848
tur,1981,25.37567
tur,1982,24.2328
tur,1983,32.01269
tur,1984,37.1383
tur,1985,39.43706
tur,1986,39.89716
tur,1987,41.3973
tur,1988,41.41164
tur,1989,40.13531
tur,1990,42.00646
tur,1991,43.84048
tur,1992,42.56022
tur,1993,43.34294
tur,1994,43.23446
tur,1995,43.66018
tur,1996,45.70951
tur,1997,45.5826
tur,1998,45.25825
tur,1999,46.81914
tur,2000,47.74658
tur,2001,49.41617
tur,2002,55.40286
tur,2003,56.44543
tur,2004,57.2116
tur,2005,56.47574
tur,2006,56.57497
tur,2007,54.71464
tur,2008,51.83311
tur,2009,52.80842
tur,2010,49.11789
tur,2011,49.51601
tur,2012,48.99368
tur,2013,44.06622
tur,2014,41.19915
tur,2015,40.29375
tur,2016,33.8296
tur,2017,27.84234
tur,2018,29.12038
tur,2019,28.62963
twn,1975,29.76898
twn,1976,31.66221
twn,1977,32.34214
twn,1978,32.82018
twn,1979,32.40288
twn,1980,35.38157
twn,1981,35.8684
twn,1982,37.24297
twn,1983,38.08903
twn,1984,37.7276
twn,1985,38.25707
twn,1986,40.07637
twn,1987,42.01666
twn,1988,48.26738
twn,1989,51.92029
twn,1990,54.15331
twn,1991,55.12584
twn,1992,56.45072
twn,1993,59.04045
twn,1994,59.83967
twn,1995,60.50109
twn,1996,61.02168
twn,1997,62.49532
twn,1998,62.70545
twn,1999,63.96263
twn,2000,78.10554
twn,2001,79.96379
twn,2002,79.53537
twn,2003,78.2706
twn,2004,77.7452
twn,2005,77.05808
twn,2006,77.43081
twn,2007,77.42435
twn,2008,76.6675
twn,2009,76.92655
twn,2010,78.02017
twn,2011,78.26156
twn,2012,79.62625
twn,2013,79.56302
twn,2014,78.97522
twn,2015,79.85816
twn,2016,76.19996
twn,2017,76.64033
twn,2018,76.65724
twn,2019,76.47999
tza,1975,50.9978
tza,1976,50.87628
tza,1977,50.70367
tza,1978,50.91211
tza,1979,50.82751
tza,1980,51.02074
tza,1981,50.75971
tza,1982,50.11116
tza,1983,49.73933
tza,1984,49.68851
tza,1985,52.51125
tza,1986,53.68125
tza,1987,53.64476
tza,1988,54.25709
tza,1989,53.4
tza,1990,54.52222
tza,1991,55.62796
tza,1992,61.21147
tza,1993,61.16825
tza,1994,61.37382
tza,1995,61.04236
tza,1996,61.47339
tza,1997,60.845
tza,1998,60.65229
tza,1999,60.8242
tza,2000,60.27191
tza,2001,60.57145
tza,2002,60.11808
tza,2003,60.06833
tza,2004,60.4814
tza,2005,59.61061
tza,2006,59.74265
tza,2007,60.57175
tza,2008,59.53627
tza,2009,59.81541
tza,2010,58.77338
tza,2011,59.05206
tza,2012,59.37606
tza,2013,58.41188
tza,2014,58.43968
tza,2015,56.43634
tza,2016,51.99262
tza,2017,50.94514
tza,2018,49.86162
tza,2019,50.61529
uga,1975,21.73141
uga,1976,21.71072
uga,1977,21.45685
uga,1978,21.64387
uga,1979,26.65162
uga,1980,36.67975
uga,1981,37.61341
uga,1982,36.86672
uga,1983,36.25122
uga,1984,36.20828
uga,1985,35.68012
uga,1986,41.60685
uga,1987,46.91665
uga,1988,48.26939
uga,1989,48.87566
uga,1990,47.96161
uga,1991,49.25089
uga,1992,51.11201
uga,1993,53.34577
uga,1994,54.41739
uga,1995,55.16963
uga,1996,54.13035
uga,1997,52.64241
uga,1998,52.81759
uga,1999,52.92094
uga,2000,52.21431
uga,2001,51.81798
uga,2002,52.24771
uga,2003,51.66432
uga,2004,51.78186
uga,2005,51.52327
uga,2006,52.03687
uga,2007,51.62038
uga,2008,50.68292
uga,2009,51.02948
uga,2010,50.11139
uga,2011,51.07224
uga,2012,51.13088
uga,2013,49.42139
uga,2014,49.51111
uga,2015,48.56072
uga,2016,45.60051
uga,2017,45.73262
uga,2018,44.54367
uga,2019,41.62509
ukr,1991,58.86117
ukr,1992,59.6122
ukr,1993,62.17715
ukr,1994,64.4331
ukr,1995,63.61278
ukr,1996,63.12174
ukr,1997,62.07924
ukr,1998,59.62011
ukr,1999,59.68738
ukr,2000,56.03839
ukr,2001,56.0999
ukr,2002,55.64566
ukr,2003,55.20919
ukr,2004,55.00342
ukr,2005,64.15584
ukr,2006,66.86766
ukr,2007,67.84083
ukr,2008,67.90846
ukr,2009,67.99983
ukr,2010,63.98358
ukr,2011,64.52464
ukr,2012,64.27146
ukr,2013,62.93509
ukr,2014,49.65657
ukr,2015,50.31379
ukr,2016,49.82539
ukr,2017,51.22755
ukr,2018,50.48021
ukr,2019,51.73749
ury,1975,26.2025
ury,1976,23.94384
ury,1977,23.69256
ury,1978,23.67289
ury,1979,24.44698
ury,1980,29.65566
ury,1981,32.50293
ury,1982,32.33836
ury,1983,31.89248
ury,1984,36.81453
ury,1985,62.41357
ury,1986,80.15517
ury,1987,79.26784
ury,1988,79.27081
ury,1989,79.99402
ury,1990,82.90312
ury,1991,83.56931
ury,1992,82.53806
ury,1993,83.91076
ury,1994,79.76174
ury,1995,83.68384
ury,1996,85.7954
ury,1997,85.35348
ury,1998,86.98449
ury,1999,87.19821
ury,2000,87.92321
ury,2001,88.75981
ury,2002,88.43686
ury,2003,87.17722
ury,2004,88.08418
ury,2005,89.03911
ury,2006,89.86118
ury,2007,89.41837
ury,2008,89.78943
ury,2009,89.7535
ury,2010,89.74254
ury,2011,89.69472
ury,2012,89.7054
ury,2013,86.97242
ury,2014,87.19425
ury,2015,79.96669
ury,2016,80.57857
ury,2017,79.68087
ury,2018,80.56032
ury,2019,80.80715
usa,1975,80.02358
usa,1976,81.36421
usa,1977,81.65044
usa,1978,82.03612
usa,1979,82.13857
usa,1980,83.43592
usa,1981,85.28461
usa,1982,85.43885
usa,1983,85.48621
usa,1984,85.63547
usa,1985,85.39028
usa,1986,86.07138
usa,1987,86.78165
usa,1988,86.52839
usa,1989,86.65546
usa,1990,87.79712
usa,1991,87.45788
usa,1992,87.72183
usa,1993,87.75995
usa,1994,87.9827
usa,1995,87.79346
usa,1996,87.91332
usa,1997,87.7255
usa,1998,87.83714
usa,1999,87.87294
usa,2000,87.80427
usa,2001,85.58237
usa,2002,84.65333
usa,2003,85.14427
usa,2004,85.61676
usa,2005,85.923
usa,2006,85.78623
usa,2007,86.03968
usa,2008,86.58102
usa,2009,87.05396
usa,2010,87.01498
usa,2011,85.96826
usa,2012,87.11628
usa,2013,87.74256
usa,2014,87.40579
usa,2015,87.2625
usa,2016,85.01334
usa,2017,80.17173
usa,2018,78.5599
usa,2019,75.54492
uzb,1991,35.7727
uzb,1992,32.93589
uzb,1993,32.20518
uzb,1994,30.6859
uzb,1995,29.03103
uzb,1996,27.45814
uzb,1997,27.17035
uzb,1998,25.5233
uzb,1999,20.2423
uzb,2000,20.14325
uzb,2001,19.63952
uzb,2002,20.54013
uzb,2003,22.22777
uzb,2004,21.03377
uzb,2005,19.04844
uzb,2006,17.54572
uzb,2007,19.47596
uzb,2008,19.7299
uzb,2009,20.23375
uzb,2010,17.62899
uzb,2011,19.85689
uzb,2012,19.83059
uzb,2013,25.71037
uzb,2014,24.73934
uzb,2015,23.98327
uzb,2016,26.9635
uzb,2017,32.41294
uzb,2018,33.71837
uzb,2019,35.11481
ven,1975,71.95063
ven,1976,72.16098
ven,1977,72.26254
ven,1978,72.02936
ven,1979,72.21326
ven,1980,72.7287
ven,1981,73.99727
ven,1982,72.80831
ven,1983,72.66017
ven,1984,71.98242
ven,1985,71.88376
ven,1986,71.30811
ven,1987,71.50439
ven,1988,71.6673
ven,1989,69.24774
ven,1990,72.68687
ven,1991,70.81113
ven,1992,68.91862
ven,1993,70.39521
ven,1994,70.08864
ven,1995,70.46665
ven,1996,71.76591
ven,1997,71.36779
ven,1998,69.42111
ven,1999,60.94772
ven,2000,56.55373
ven,2001,56.08235
ven,2002,52.67856
ven,2003,52.63058
ven,2004,52.0376
ven,2005,51.7508
ven,2006,51.49436
ven,2007,50.27027
ven,2008,49.83578
ven,2009,49.75167
ven,2010,50.71821
ven,2011,50.52168
ven,2012,50.28125
ven,2013,46.33547
ven,2014,44.01636
ven,2015,42.541
ven,2016,41.69842
ven,2017,37.76082
ven,2018,35.94849
ven,2019,35.45074
vnm,1975,18.24886
vnm,1976,19.59288
vnm,1977,20.07315
vnm,1978,20.25877
vnm,1979,19.92381
vnm,1980,20.94417
vnm,1981,20.66266
vnm,1982,19.24088
vnm,1983,19.33065
vnm,1984,19.05867
vnm,1985,19.03942
vnm,1986,24.16105
vnm,1987,27.78457
vnm,1988,27.91334
vnm,1989,29.28578
vnm,1990,31.04128
vnm,1991,31.74236
vnm,1992,33.02984
vnm,1993,33.12787
vnm,1994,33.26363
vnm,1995,33.27375
vnm,1996,35.61744
vnm,1997,34.71577
vnm,1998,35.03727
vnm,1999,35.15666
vnm,2000,35.41161
vnm,2001,35.16847
vnm,2002,35.244
vnm,2003,35.21772
vnm,2004,35.46519
vnm,2005,36.86836
vnm,2006,37.47596
vnm,2007,37.08889
vnm,2008,36.82482
vnm,2009,37.09105
vnm,2010,36.93653
vnm,2011,37.46603
vnm,2012,36.93871
vnm,2013,36.95347
vnm,2014,36.99178
vnm,2015,37.36202
vnm,2016,37.69482
vnm,2017,36.44842
vnm,2018,34.78789
vnm,2019,34.14498
yem,1975,30.42361
yem,1976,30.41911
yem,1977,30.4958
yem,1978,27.97264
yem,1979,27.72087
yem,1980,27.99672
yem,1981,28.66524
yem,1982,28.6634
yem,1983,26.93802
yem,1984,27.46084
yem,1985,27.32376
yem,1986,26.40568
yem,1987,26.98521
yem,1988,27.99485
yem,1989,27.68573
yem,1990,34.86963
yem,1991,43.74442
yem,1992,42.83011
yem,1993,43.08172
yem,1994,42.57126
yem,1995,43.89301
yem,1996,44.26108
yem,1997,44.10506
yem,1998,43.96296
yem,1999,43.46443
yem,2000,42.79
yem,2001,44.09864
yem,2002,42.4809
yem,2003,42.99076
yem,2004,42.57803
yem,2005,43.02262
yem,2006,42.54889
yem,2007,43.11703
yem,2008,42.24516
yem,2009,41.52517
yem,2010,41.48476
yem,2011,40.0798
yem,2012,50.05596
yem,2013,46.96484
yem,2014,38.64694
yem,2015,24.8973
yem,2016,24.30151
yem,2017,22.21558
yem,2018,22.11852
yem,2019,24.81733
zaf,1975,26.48716
zaf,1976,26.63129
zaf,1977,25.65904
zaf,1978,25.82629
zaf,1979,25.75208
zaf,1980,26.00203
zaf,1981,26.11083
zaf,1982,26.48377
zaf,1983,26.64667
zaf,1984,25.94071
zaf,1985,26.15921
zaf,1986,27.63008
zaf,1987,26.21865
zaf,1988,26.87496
zaf,1989,28.54462
zaf,1990,37.74992
zaf,1991,38.41203
zaf,1992,39.59625
zaf,1993,42.2338
zaf,1994,61.36242
zaf,1995,74.34407
zaf,1996,76.03666
zaf,1997,74.86416
zaf,1998,75.79361
zaf,1999,73.96345
zaf,2000,74.72295
zaf,2001,75.39202
zaf,2002,73.00025
zaf,2003,74.36174
zaf,2004,75.03116
zaf,2005,71.59799
zaf,2006,71.45435
zaf,2007,71.08015
zaf,2008,71.26801
zaf,2009,70.81065
zaf,2010,73.514
zaf,2011,73.38719
zaf,2012,70.47569
zaf,2013,69.74674
zaf,2014,69.99027
zaf,2015,66.29711
zaf,2016,65.10046
zaf,2017,66.41138
zaf,2018,66.85858
zaf,2019,62.96767
zmb,1975,41.86087
zmb,1976,41.96892
zmb,1977,41.90559
zmb,1978,41.70185
zmb,1979,41.85986
zmb,1980,42.07511
zmb,1981,42.1369
zmb,1982,42.33602
zmb,1983,42.246
zmb,1984,42.81359
zmb,1985,43.13955
zmb,1986,42.03297
zmb,1987,41.53997
zmb,1988,41.11724
zmb,1989,41.10791
zmb,1990,44.05539
zmb,1991,54.05796
zmb,1992,60.8919
zmb,1993,60.38521
zmb,1994,61.53483
zmb,1995,60.91707
zmb,1996,60.56231
zmb,1997,60.10796
zmb,1998,59.70349
zmb,1999,60.31157
zmb,2000,59.97687
zmb,2001,60.15746
zmb,2002,60.99999
zmb,2003,60.37705
zmb,2004,60.45344
zmb,2005,62.41314
zmb,2006,62.99979
zmb,2007,61.84216
zmb,2008,61.75977
zmb,2009,60.75212
zmb,2010,60.20788
zmb,2011,59.10614
zmb,2012,60.05957
zmb,2013,57.51967
zmb,2014,57.18454
zmb,2015,56.73406
zmb,2016,55.21269
zmb,2017,52.32103
zmb,2018,53.38473
zmb,2019,53.91041
zwe,1975,21.79581
zwe,1976,21.61712
zwe,1977,21.63456
zwe,1978,24.11261
zwe,1979,25.85833
zwe,1980,44.48271
zwe,1981,47.4152
zwe,1982,46.88674
zwe,1983,45.80987
zwe,1984,45.274
zwe,1985,44.45003
zwe,1986,44.87724
zwe,1987,45.90236
zwe,1988,48.24923
zwe,1989,47.52535
zwe,1990,45.83501
zwe,1991,46.16217
zwe,1992,46.46821
zwe,1993,47.00674
zwe,1994,46.68157
zwe,1995,46.94039
zwe,1996,47.02179
zwe,1997,47.00199
zwe,1998,46.07191
zwe,1999,43.66219
zwe,2000,39.28299
zwe,2001,34.37972
zwe,2002,34.22858
zwe,2003,33.07515
zwe,2004,33.91715
zwe,2005,32.36772
zwe,2006,32.23124
zwe,2007,32.85779
zwe,2008,30.83866
zwe,2009,33.53247
zwe,2010,38.64352
zwe,2011,39.46773
zwe,2012,39.34125
zwe,2013,41.37951
zwe,2014,38.09332
zwe,2015,38.24908
zwe,2016,34.30876
zwe,2017,36.15519
zwe,2018,40.8084
zwe,2019,36.04137
