country,time,judicindep_idea
twn,2005,62.54851
twn,2006,61.09951
twn,2007,61.09951
twn,2008,61.09951
twn,2009,54.78701
twn,2010,53.45287
twn,2011,53.45287
twn,2012,55.4301
twn,2013,58.57089
twn,2014,58.57089
twn,2015,58.57089
twn,2016,63.44505
twn,2017,63.00508
twn,2018,62.36047
twn,2019,63.51408
tza,1975,54.89271
tza,1976,54.89271
tza,1977,54.89271
tza,1978,54.89271
tza,1979,54.89271
tza,1980,54.89271
tza,1981,54.59721
tza,1982,54.59721
tza,1983,54.59721
tza,1984,54.3781
tza,1985,55.54884
tza,1986,54.3781
tza,1987,54.3781
tza,1988,54.3781
tza,1989,54.6775
tza,1990,53.77219
tza,1991,53.77219
tza,1992,53.77219
tza,1993,53.77219
tza,1994,52.18077
tza,1995,52.18077
tza,1996,52.46604
tza,1997,52.46604
tza,1998,52.46604
tza,1999,52.46604
tza,2000,52.46604
tza,2001,52.46604
tza,2002,52.46604
tza,2003,52.46604
tza,2004,52.46604
tza,2005,52.46604
tza,2006,51.51893
tza,2007,51.51893
tza,2008,51.51893
tza,2009,51.51893
tza,2010,51.51893
tza,2011,51.51893
tza,2012,51.51893
tza,2013,49.96088
tza,2014,49.96088
tza,2015,57.80027
tza,2016,56.77892
tza,2017,55.75671
tza,2018,47.80203
tza,2019,55.20386
uga,1975,15.6491
uga,1976,15.6491
uga,1977,15.6491
uga,1978,15.6491
uga,1979,15.6491
uga,1980,19.59022
uga,1981,22.72107
uga,1982,22.72107
uga,1983,21.99052
uga,1984,17.97858
uga,1985,23.94486
uga,1986,30.19993
uga,1987,41.25257
uga,1988,41.25257
uga,1989,39.74219
uga,1990,37.63173
uga,1991,39.74219
uga,1992,39.74219
uga,1993,40.68917
uga,1994,41.19064
uga,1995,43.51525
uga,1996,44.2105
uga,1997,44.2105
uga,1998,44.2105
uga,1999,44.2105
uga,2000,44.57388
uga,2001,45.75806
uga,2002,45.75806
uga,2003,45.75806
uga,2004,45.75806
uga,2005,48.7497
uga,2006,49.6701
uga,2007,49.88334
uga,2008,49.88334
uga,2009,48.61769
uga,2010,48.61769
uga,2011,49.88334
uga,2012,49.31697
uga,2013,48.65208
uga,2014,49.28724
uga,2015,50.25492
uga,2016,48.85719
uga,2017,49.84726
uga,2018,49.63765
uga,2019,47.19568
ukr,1991,41.06018
ukr,1992,38.59558
ukr,1993,37.31235
ukr,1994,38.59558
ukr,1995,38.59558
ukr,1996,38.28074
ukr,1997,41.31018
ukr,1998,40.80925
ukr,1999,40.80925
ukr,2000,37.69017
ukr,2001,39.45151
ukr,2002,40.80925
ukr,2003,40.09887
ukr,2004,44.93578
ukr,2005,37.16399
ukr,2006,38.75098
ukr,2007,39.39227
ukr,2008,37.89919
ukr,2009,37.89919
ukr,2010,32.10442
ukr,2011,32.10442
ukr,2012,32.10442
ukr,2013,33.88008
ukr,2014,30.30997
ukr,2015,31.45579
ukr,2016,32.24494
ukr,2017,33.75036
ukr,2018,35.11188
ukr,2019,39.31529
ury,1975,38.69268
ury,1976,38.69268
ury,1977,36.94099
ury,1978,36.94099
ury,1979,36.94099
ury,1980,36.94099
ury,1981,37.47304
ury,1982,37.47304
ury,1983,37.47304
ury,1984,37.489
ury,1985,53.59098
ury,1986,51.2359
ury,1987,60.57028
ury,1988,60.57028
ury,1989,60.57028
ury,1990,67.5974
ury,1991,67.5974
ury,1992,67.5974
ury,1993,67.5974
ury,1994,67.5974
ury,1995,67.5974
ury,1996,67.5974
ury,1997,64.90894
ury,1998,67.5974
ury,1999,67.5974
ury,2000,64.90894
ury,2001,69.27501
ury,2002,69.27501
ury,2003,61.77028
ury,2004,68.37218
ury,2005,71.55149
ury,2006,72.86457
ury,2007,72.86457
ury,2008,71.43089
ury,2009,71.43089
ury,2010,70.08828
ury,2011,68.65257
ury,2012,70.08828
ury,2013,70.32158
ury,2014,70.32158
ury,2015,70.32158
ury,2016,70.32158
ury,2017,70.09854
ury,2018,72.65588
ury,2019,72.65588
usa,1975,75.90908
usa,1976,74.67048
usa,1977,74.67048
usa,1978,74.67048
usa,1979,74.67048
usa,1980,74.67048
usa,1981,75.0942
usa,1982,75.0942
usa,1983,75.0942
usa,1984,75.82664
usa,1985,75.82664
usa,1986,75.82664
usa,1987,75.82664
usa,1988,75.82664
usa,1989,75.82664
usa,1990,75.82664
usa,1991,75.82664
usa,1992,75.82664
usa,1993,75.82664
usa,1994,75.82664
usa,1995,75.82664
usa,1996,75.82664
usa,1997,75.82664
usa,1998,75.82664
usa,1999,75.82664
usa,2000,77.49522
usa,2001,77.49522
usa,2002,77.07349
usa,2003,77.07349
usa,2004,77.07349
usa,2005,79.00552
usa,2006,79.00552
usa,2007,80.04464
usa,2008,80.50745
usa,2009,78.45854
usa,2010,77.13783
usa,2011,77.13783
usa,2012,77.13783
usa,2013,81.18214
usa,2014,81.18214
usa,2015,81.18214
usa,2016,80.93212
usa,2017,79.31186
usa,2018,82.82307
usa,2019,80.51847
uzb,1991,14.62573
uzb,1992,10.42496
uzb,1993,10.42496
uzb,1994,10.42496
uzb,1995,10.42496
uzb,1996,10.42496
uzb,1997,10.42496
uzb,1998,10.42496
uzb,1999,5.64836
uzb,2000,5.64836
uzb,2001,5.64836
uzb,2002,5.64836
uzb,2003,5.64836
uzb,2004,5.64836
uzb,2005,1.51832
uzb,2006,1.51832
uzb,2007,1.51832
uzb,2008,5.64836
uzb,2009,1.51832
uzb,2010,1.51832
uzb,2011,1.51832
uzb,2012,1.51832
uzb,2013,1.51832
uzb,2014,1.51832
uzb,2015,1.51832
uzb,2016,1.51832
uzb,2017,5.64836
uzb,2018,14.57813
uzb,2019,24.15186
ven,1975,54.14956
ven,1976,55.32227
ven,1977,55.32227
ven,1978,55.32227
ven,1979,55.32227
ven,1980,55.32227
ven,1981,55.00943
ven,1982,56.19864
ven,1983,56.19864
ven,1984,54.78617
ven,1985,56.25739
ven,1986,55.0837
ven,1987,55.0837
ven,1988,55.39856
ven,1989,52.05175
ven,1990,51.80189
ven,1991,57.83354
ven,1992,57.83354
ven,1993,56.91178
ven,1994,50.35887
ven,1995,52.06637
ven,1996,52.06637
ven,1997,52.06637
ven,1998,48.38466
ven,1999,46.77461
ven,2000,40.45466
ven,2001,40.16776
ven,2002,39.84773
ven,2003,38.42539
ven,2004,29.41488
ven,2005,19.29201
ven,2006,15.19487
ven,2007,15.19487
ven,2008,14.69688
ven,2009,14.69688
ven,2010,16.50594
ven,2011,16.50594
ven,2012,16.50594
ven,2013,10.45952
ven,2014,7.34838
ven,2015,7.34838
ven,2016,7.34838
ven,2017,11.4847
ven,2018,0
ven,2019,0
vnm,1975,17.6725
vnm,1976,17.6725
vnm,1977,17.6725
vnm,1978,17.6725
vnm,1979,17.6725
vnm,1980,17.6725
vnm,1981,17.39675
vnm,1982,17.39675
vnm,1983,17.39675
vnm,1984,17.39675
vnm,1985,17.75845
vnm,1986,20.60347
vnm,1987,20.60347
vnm,1988,20.60347
vnm,1989,20.60347
vnm,1990,20.60347
vnm,1991,20.60347
vnm,1992,20.13285
vnm,1993,20.60347
vnm,1994,20.87196
vnm,1995,21.0259
vnm,1996,21.0259
vnm,1997,21.0259
vnm,1998,21.0259
vnm,1999,21.0259
vnm,2000,19.15296
vnm,2001,18.9986
vnm,2002,18.9986
vnm,2003,18.9986
vnm,2004,18.9986
vnm,2005,29.53558
vnm,2006,29.53558
vnm,2007,29.53558
vnm,2008,29.53558
vnm,2009,29.53558
vnm,2010,29.53558
vnm,2011,29.53558
vnm,2012,29.53558
vnm,2013,31.46346
vnm,2014,31.46346
vnm,2015,31.46346
vnm,2016,31.46346
vnm,2017,32.875
vnm,2018,23.32812
vnm,2019,21.12692
yem,1975,32.90406
yem,1976,32.90406
yem,1977,32.90406
yem,1978,31.42546
yem,1979,31.42546
yem,1980,31.42546
yem,1981,30.74284
yem,1982,30.74284
yem,1983,30.74284
yem,1984,30.74284
yem,1985,30.74284
yem,1986,30.74284
yem,1987,27.7737
yem,1988,27.7737
yem,1989,27.7737
yem,1990,29.85482
yem,1991,34.04759
yem,1992,33.67268
yem,1993,32.32568
yem,1994,32.32568
yem,1995,32.70836
yem,1996,32.99764
yem,1997,32.99764
yem,1998,32.70836
yem,1999,32.32568
yem,2000,32.32568
yem,2001,32.32568
yem,2002,32.32568
yem,2003,32.32568
yem,2004,32.32568
yem,2005,32.32568
yem,2006,32.32568
yem,2007,32.32568
yem,2008,32.32568
yem,2009,32.32568
yem,2010,32.32568
yem,2011,32.32568
yem,2012,32.90205
yem,2013,33.23188
yem,2014,29.61093
yem,2015,26.52841
yem,2016,24.27561
yem,2017,22.18484
yem,2018,22.18484
yem,2019,27.06273
zaf,1975,37.67437
zaf,1976,37.67437
zaf,1977,37.67437
zaf,1978,37.67437
zaf,1979,37.67437
zaf,1980,37.67437
zaf,1981,38.13465
zaf,1982,38.95475
zaf,1983,38.95475
zaf,1984,38.14002
zaf,1985,38.59923
zaf,1986,38.59923
zaf,1987,37.80422
zaf,1988,38.59923
zaf,1989,38.59923
zaf,1990,39.15772
zaf,1991,39.97665
zaf,1992,39.38469
zaf,1993,40.1707
zaf,1994,51.04517
zaf,1995,64.25659
zaf,1996,64.25659
zaf,1997,63.91214
zaf,1998,63.67096
zaf,1999,63.67096
zaf,2000,63.67096
zaf,2001,63.67096
zaf,2002,63.54525
zaf,2003,63.54525
zaf,2004,63.67096
zaf,2005,63.67096
zaf,2006,63.67096
zaf,2007,64.34482
zaf,2008,64.34482
zaf,2009,64.34482
zaf,2010,66.20003
zaf,2011,67.60483
zaf,2012,67.60483
zaf,2013,66.05448
zaf,2014,63.74411
zaf,2015,60.30773
zaf,2016,60.30773
zaf,2017,68.57214
zaf,2018,70.15544
zaf,2019,68.02413
zmb,1975,46.21492
zmb,1976,46.21492
zmb,1977,46.21492
zmb,1978,46.21492
zmb,1979,46.21492
zmb,1980,46.21492
zmb,1981,47.31184
zmb,1982,46.29806
zmb,1983,46.29806
zmb,1984,46.89816
zmb,1985,46.89816
zmb,1986,46.89816
zmb,1987,45.90468
zmb,1988,46.89816
zmb,1989,46.89816
zmb,1990,45.71962
zmb,1991,53.8045
zmb,1992,54.21541
zmb,1993,54.21541
zmb,1994,54.21541
zmb,1995,54.21541
zmb,1996,54.52942
zmb,1997,54.52942
zmb,1998,54.52942
zmb,1999,54.52942
zmb,2000,54.52942
zmb,2001,54.52942
zmb,2002,57.84622
zmb,2003,57.84622
zmb,2004,56.55909
zmb,2005,58.65911
zmb,2006,58.65911
zmb,2007,58.65911
zmb,2008,58.65911
zmb,2009,58.65911
zmb,2010,57.7784
zmb,2011,57.3204
zmb,2012,57.3204
zmb,2013,55.7758
zmb,2014,55.7758
zmb,2015,54.02122
zmb,2016,51.43586
zmb,2017,46.01379
zmb,2018,47.01086
zmb,2019,47.304
zwe,1975,50.51585
zwe,1976,50.51585
zwe,1977,50.51585
zwe,1978,50.51585
zwe,1979,50.51585
zwe,1980,58.31104
zwe,1981,59.31762
zwe,1982,59.31762
zwe,1983,59.31762
zwe,1984,58.51917
zwe,1985,58.67662
zwe,1986,58.67662
zwe,1987,58.67662
zwe,1988,58.67662
zwe,1989,58.67662
zwe,1990,58.67662
zwe,1991,58.67662
zwe,1992,58.96275
zwe,1993,58.96275
zwe,1994,59.33625
zwe,1995,59.33625
zwe,1996,59.33625
zwe,1997,57.78034
zwe,1998,57.78034
zwe,1999,57.78034
zwe,2000,46.19699
zwe,2001,45.07931
zwe,2002,42.55041
zwe,2003,38.12528
zwe,2004,38.21199
zwe,2005,38.93063
zwe,2006,38.93063
zwe,2007,38.93063
zwe,2008,38.93063
zwe,2009,42.21424
zwe,2010,46.29724
zwe,2011,46.29724
zwe,2012,46.29724
zwe,2013,45.91227
zwe,2014,47.49909
zwe,2015,47.49909
zwe,2016,44.84341
zwe,2017,46.66889
zwe,2018,42.67077
zwe,2019,41.21526
