country,time,rgov_idea
uzb,1999,26.58913
uzb,2000,26.66991
uzb,2001,26.76693
uzb,2002,26.82798
uzb,2003,26.45219
uzb,2004,27.76036
uzb,2005,27.95916
uzb,2006,28.11314
uzb,2007,28.62342
uzb,2008,28.78438
uzb,2009,28.97778
uzb,2010,27.27835
uzb,2011,27.70376
uzb,2012,27.77526
uzb,2013,28.31484
uzb,2014,28.04506
uzb,2015,27.89617
uzb,2016,28.53344
uzb,2017,27.8078
uzb,2018,27.28003
uzb,2019,35.61371
ven,1975,76.98862
ven,1976,77.08025
ven,1977,77.13235
ven,1978,76.93139
ven,1979,77.20046
ven,1980,77.23402
ven,1981,77.24663
ven,1982,77.47007
ven,1983,77.73922
ven,1984,77.4021
ven,1985,77.82685
ven,1986,77.31419
ven,1987,78.17608
ven,1988,77.45101
ven,1989,77.59418
ven,1990,77.54751
ven,1991,77.98882
ven,1992,76.33606
ven,1993,76.14317
ven,1994,76.24682
ven,1995,75.98322
ven,1996,76.09597
ven,1997,74.57086
ven,1998,76.04075
ven,1999,72.51224
ven,2000,64.47218
ven,2001,67.57713
ven,2002,66.13822
ven,2003,65.34766
ven,2004,65.1695
ven,2005,60.77233
ven,2006,61.15269
ven,2007,60.7976
ven,2008,59.9667
ven,2009,55.08325
ven,2010,52.9907
ven,2011,53.22236
ven,2012,52.67911
ven,2013,50.44957
ven,2014,50.50736
ven,2015,49.35165
ven,2016,45.26047
ven,2017,30.1603
ven,2018,28.27397
ven,2019,28.12109
vnm,1975,39.44833
vnm,1976,29.59771
vnm,1977,27.77921
vnm,1978,27.69719
vnm,1979,27.55408
vnm,1980,27.41731
vnm,1981,26.21414
vnm,1982,26.88028
vnm,1983,26.93444
vnm,1984,27.00085
vnm,1985,26.81428
vnm,1986,26.81568
vnm,1987,26.75345
vnm,1988,27.01616
vnm,1989,25.0741
vnm,1990,23.10218
vnm,1991,23.29122
vnm,1992,22.90739
vnm,1993,22.60618
vnm,1994,22.68691
vnm,1995,22.82355
vnm,1996,22.9331
vnm,1997,23.09195
vnm,1998,22.90637
vnm,1999,22.93479
vnm,2000,22.68427
vnm,2001,23.06461
vnm,2002,22.17738
vnm,2003,22.25194
vnm,2004,22.43022
vnm,2005,21.74101
vnm,2006,22.08554
vnm,2007,21.91064
vnm,2008,22.4114
vnm,2009,22.02654
vnm,2010,21.91109
vnm,2011,23.81899
vnm,2012,23.71286
vnm,2013,22.87179
vnm,2014,22.56022
vnm,2015,22.60383
vnm,2016,23.62153
vnm,2017,23.75653
vnm,2018,23.40446
vnm,2019,23.5594
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,18.34379
yem,1989,19.02207
yem,1990,26.55295
yem,1991,25.6218
yem,1992,25.51207
yem,1993,42.26671
yem,1994,42.0081
yem,1995,40.32103
yem,1996,40.17154
yem,1997,35.82403
yem,1998,35.88299
yem,1999,35.23409
yem,2000,36.33436
yem,2001,36.25732
yem,2002,28.69042
yem,2003,38.8227
yem,2004,38.50209
yem,2005,38.94532
yem,2006,39.00625
yem,2007,39.15629
yem,2008,38.88306
yem,2009,30.33181
yem,2010,30.43047
yem,2011,30.65204
yem,2012,31.78566
yem,2013,30.88907
yem,2014,30.30284
yem,2015,25.42762
yem,2016,0
yem,2017,0
yem,2018,0
yem,2019,0
zaf,1975,13.32424
zaf,1976,13.31658
zaf,1977,13.16736
zaf,1978,13.20819
zaf,1979,13.14212
zaf,1980,13.19137
zaf,1981,13.15505
zaf,1982,13.21047
zaf,1983,13.17286
zaf,1984,13.19726
zaf,1985,13.26637
zaf,1986,13.21204
zaf,1987,13.08147
zaf,1988,13.10034
zaf,1989,13.36916
zaf,1990,13.54687
zaf,1991,14.64632
zaf,1992,13.04676
zaf,1993,13.30408
zaf,1994,21.98008
zaf,1995,62.19619
zaf,1996,61.91055
zaf,1997,61.89923
zaf,1998,62.44575
zaf,1999,69.71669
zaf,2000,69.9935
zaf,2001,69.92343
zaf,2002,69.82188
zaf,2003,70.08057
zaf,2004,76.09139
zaf,2005,75.81417
zaf,2006,76.34973
zaf,2007,76.02257
zaf,2008,76.33799
zaf,2009,76.02072
zaf,2010,75.90129
zaf,2011,76.02709
zaf,2012,76.60563
zaf,2013,74.45029
zaf,2014,72.09571
zaf,2015,72.05548
zaf,2016,71.86314
zaf,2017,72.20772
zaf,2018,70.63548
zaf,2019,64.50549
zmb,1975,23.85145
zmb,1976,24.23905
zmb,1977,23.8109
zmb,1978,24.51679
zmb,1979,24.61952
zmb,1980,24.52792
zmb,1981,24.52142
zmb,1982,24.8418
zmb,1983,23.90806
zmb,1984,23.82825
zmb,1985,23.96536
zmb,1986,23.93154
zmb,1987,23.87367
zmb,1988,24.05503
zmb,1989,24.0466
zmb,1990,25.05176
zmb,1991,45.29951
zmb,1992,53.8469
zmb,1993,54.7452
zmb,1994,56.68239
zmb,1995,56.63296
zmb,1996,51.99879
zmb,1997,47.8569
zmb,1998,48.0409
zmb,1999,48.38656
zmb,2000,48.40396
zmb,2001,51.54615
zmb,2002,52.54665
zmb,2003,52.46351
zmb,2004,52.70315
zmb,2005,51.91756
zmb,2006,52.71701
zmb,2007,52.30109
zmb,2008,62.13995
zmb,2009,62.51116
zmb,2010,62.03169
zmb,2011,62.11851
zmb,2012,64.55337
zmb,2013,63.32216
zmb,2014,63.00097
zmb,2015,58.92687
zmb,2016,54.29143
zmb,2017,52.85148
zmb,2018,52.74042
zmb,2019,52.3827
zwe,1975,11.47327
zwe,1976,11.41311
zwe,1977,11.29779
zwe,1978,0
zwe,1979,40.31038
zwe,1980,38.81385
zwe,1981,40.38325
zwe,1982,40.73013
zwe,1983,39.60423
zwe,1984,39.54435
zwe,1985,39.208
zwe,1986,38.96843
zwe,1987,39.40837
zwe,1988,39.50895
zwe,1989,39.27804
zwe,1990,39.63947
zwe,1991,41.07739
zwe,1992,41.23284
zwe,1993,41.4032
zwe,1994,41.21026
zwe,1995,41.22504
zwe,1996,41.33057
zwe,1997,41.12672
zwe,1998,40.03057
zwe,1999,41.20266
zwe,2000,35.73406
zwe,2001,36.22068
zwe,2002,35.68049
zwe,2003,35.70887
zwe,2004,35.64421
zwe,2005,34.14667
zwe,2006,34.50991
zwe,2007,34.80176
zwe,2008,34.9074
zwe,2009,34.49884
zwe,2010,34.66682
zwe,2011,35.07846
zwe,2012,35.02664
zwe,2013,40.27548
zwe,2014,40.02767
zwe,2015,40.5029
zwe,2016,39.62382
zwe,2017,40.52756
zwe,2018,39.2494
zwe,2019,39.29653
