country,time,gini
kwt,1809,42.62
kwt,1810,42.61
kwt,1811,42.6
kwt,1812,42.59
kwt,1813,42.59
kwt,1814,42.58
kwt,1815,42.57
kwt,1816,42.57
kwt,1817,42.56
kwt,1818,42.55
kwt,1819,42.54
kwt,1820,42.54
kwt,1821,42.53
kwt,1822,42.52
kwt,1823,42.51
kwt,1824,42.51
kwt,1825,42.5
kwt,1826,42.49
kwt,1827,42.48
kwt,1828,42.48
kwt,1829,42.47
kwt,1830,42.46
kwt,1831,42.46
kwt,1832,42.45
kwt,1833,42.44
kwt,1834,42.43
kwt,1835,42.43
kwt,1836,42.42
kwt,1837,42.41
kwt,1838,42.4
kwt,1839,42.4
kwt,1840,42.39
kwt,1841,42.38
kwt,1842,42.37
kwt,1843,42.37
kwt,1844,42.36
kwt,1845,42.35
kwt,1846,42.35
kwt,1847,42.34
kwt,1848,42.33
kwt,1849,42.32
kwt,1850,42.32
kwt,1851,42.31
kwt,1852,42.3
kwt,1853,42.29
kwt,1854,42.29
kwt,1855,42.28
kwt,1856,42.27
kwt,1857,42.26
kwt,1858,42.26
kwt,1859,42.25
kwt,1860,42.24
kwt,1861,42.24
kwt,1862,42.23
kwt,1863,42.22
kwt,1864,42.21
kwt,1865,42.21
kwt,1866,42.2
kwt,1867,42.19
kwt,1868,42.18
kwt,1869,42.18
kwt,1870,42.17
kwt,1871,42.14
kwt,1872,42.11
kwt,1873,42.08
kwt,1874,42.05
kwt,1875,42.03
kwt,1876,42
kwt,1877,41.97
kwt,1878,41.94
kwt,1879,41.91
kwt,1880,41.88
kwt,1881,41.85
kwt,1882,41.83
kwt,1883,41.8
kwt,1884,41.77
kwt,1885,41.74
kwt,1886,41.71
kwt,1887,41.68
kwt,1888,41.66
kwt,1889,41.63
kwt,1890,41.6
kwt,1891,41.57
kwt,1892,41.54
kwt,1893,41.51
kwt,1894,41.48
kwt,1895,41.46
kwt,1896,41.43
kwt,1897,41.4
kwt,1898,41.37
kwt,1899,41.34
kwt,1900,41.31
kwt,1901,41.25
kwt,1902,41.2
kwt,1903,41.14
kwt,1904,41.08
kwt,1905,41.02
kwt,1906,40.96
kwt,1907,40.91
kwt,1908,40.85
kwt,1909,40.8
kwt,1910,40.74
kwt,1911,40.69
kwt,1912,40.63
kwt,1913,40.58
kwt,1914,40.6
kwt,1915,40.63
kwt,1916,40.66
kwt,1917,40.69
kwt,1918,40.72
kwt,1919,40.68
kwt,1920,40.64
kwt,1921,40.61
kwt,1922,40.6
kwt,1923,40.6
kwt,1924,40.6
kwt,1925,40.59
kwt,1926,40.59
kwt,1927,40.59
kwt,1928,40.58
kwt,1929,40.73
kwt,1930,40.88
kwt,1931,41.03
kwt,1932,41.18
kwt,1933,41.33
kwt,1934,41.29
kwt,1935,41.25
kwt,1936,41.21
kwt,1937,41.18
kwt,1938,41.14
kwt,1939,41.1
kwt,1940,41.07
kwt,1941,41.03
kwt,1942,40.99
kwt,1943,40.96
kwt,1944,40.92
kwt,1945,40.87
kwt,1946,40.82
kwt,1947,40.29
kwt,1948,39.76
kwt,1949,39.23
kwt,1950,38.7
kwt,1951,38.17
kwt,1952,37.64
kwt,1953,37.11
kwt,1954,36.88
kwt,1955,36.65
kwt,1956,36.42
kwt,1957,36.18
kwt,1958,35.95
kwt,1959,35.72
kwt,1960,35.49
kwt,1961,35.26
kwt,1962,35.03
kwt,1963,34.8
kwt,1964,34.57
kwt,1965,34.33
kwt,1966,34.11
kwt,1967,33.88
kwt,1968,33.66
kwt,1969,33.43
kwt,1970,33.21
kwt,1971,33.22
kwt,1972,33.28
kwt,1973,33.53
kwt,1974,33.93
kwt,1975,34.31
kwt,1976,34.31
kwt,1977,34.51
kwt,1978,34.5
kwt,1979,34.36
kwt,1980,34.89
kwt,1981,35.41
kwt,1982,35.75
kwt,1983,35.7
kwt,1984,35.69
kwt,1985,35.88
kwt,1986,35.83
kwt,1987,35.79
kwt,1988,36.1
kwt,1989,35.71
kwt,1990,36.32
kwt,1991,37.3
kwt,1992,36
kwt,1993,35.28
kwt,1994,34.99
kwt,1995,34.91
kwt,1996,34.92
kwt,1997,34.97
kwt,1998,35.04
kwt,1999,35.2
kwt,2000,35.2
kwt,2001,35.25
kwt,2002,35.22
kwt,2003,34.93
kwt,2004,34.77
kwt,2005,34.64
kwt,2006,34.58
kwt,2007,34.57
kwt,2008,34.64
kwt,2009,34.9
kwt,2010,35.07
kwt,2011,35
kwt,2012,34.98
kwt,2013,35.06
kwt,2014,35.14
kwt,2015,35.2
kwt,2016,35.21
kwt,2017,35.35
kwt,2018,35.37
kwt,2019,35.39
kwt,2020,35.39
kwt,2021,36.11
kwt,2022,36.65
kwt,2023,37.06
kwt,2024,37.36
kwt,2025,37.13
kwt,2026,36.9
kwt,2027,36.68
kwt,2028,36.45
kwt,2029,36.22
kwt,2030,35.99
kwt,2031,35.77
kwt,2032,35.54
kwt,2033,35.31
kwt,2034,35.31
kwt,2035,35.31
kwt,2036,35.31
kwt,2037,35.31
kwt,2038,35.31
kwt,2039,35.31
kwt,2040,35.31
kwt,2041,35.31
kwt,2042,35.31
kwt,2043,35.31
kwt,2044,35.31
kwt,2045,35.31
kwt,2046,35.31
kwt,2047,35.31
kwt,2048,35.31
kwt,2049,35.31
kwt,2050,35.31
lao,1800,32.61
lao,1801,32.61
lao,1802,32.61
lao,1803,32.61
lao,1804,32.61
lao,1805,32.61
lao,1806,32.61
lao,1807,32.61
lao,1808,32.61
lao,1809,32.61
lao,1810,32.61
lao,1811,32.61
lao,1812,32.61
lao,1813,32.61
lao,1814,32.61
lao,1815,32.61
lao,1816,32.61
lao,1817,32.61
lao,1818,32.61
lao,1819,32.61
lao,1820,32.61
lao,1821,32.61
lao,1822,32.61
lao,1823,32.61
lao,1824,32.61
lao,1825,32.61
lao,1826,32.61
lao,1827,32.61
lao,1828,32.61
lao,1829,32.61
lao,1830,32.61
lao,1831,32.61
lao,1832,32.61
lao,1833,32.61
lao,1834,32.61
lao,1835,32.61
lao,1836,32.61
lao,1837,32.61
lao,1838,32.61
lao,1839,32.61
lao,1840,32.61
lao,1841,32.61
lao,1842,32.61
lao,1843,32.61
lao,1844,32.61
lao,1845,32.61
lao,1846,32.61
lao,1847,32.61
lao,1848,32.61
lao,1849,32.61
lao,1850,32.61
lao,1851,32.61
lao,1852,32.61
lao,1853,32.61
lao,1854,32.61
lao,1855,32.61
lao,1856,32.61
lao,1857,32.61
lao,1858,32.61
lao,1859,32.61
lao,1860,32.61
lao,1861,32.61
lao,1862,32.61
lao,1863,32.61
lao,1864,32.61
lao,1865,32.61
lao,1866,32.61
lao,1867,32.61
lao,1868,32.61
lao,1869,32.61
lao,1870,32.61
lao,1871,32.61
lao,1872,32.61
lao,1873,32.61
lao,1874,32.61
lao,1875,32.61
lao,1876,32.61
lao,1877,32.61
lao,1878,32.61
lao,1879,32.61
lao,1880,32.61
lao,1881,32.61
lao,1882,32.61
lao,1883,32.61
lao,1884,32.61
lao,1885,32.61
lao,1886,32.61
lao,1887,32.61
lao,1888,32.61
lao,1889,32.61
lao,1890,32.61
lao,1891,32.61
lao,1892,32.61
lao,1893,32.61
lao,1894,32.61
lao,1895,32.61
lao,1896,32.61
lao,1897,32.61
lao,1898,32.61
lao,1899,32.61
lao,1900,32.61
lao,1901,32.61
lao,1902,32.61
lao,1903,32.61
lao,1904,32.61
lao,1905,32.61
lao,1906,32.61
lao,1907,32.71
lao,1908,32.71
lao,1909,32.81
lao,1910,32.91
lao,1911,33.01
lao,1912,33.11
lao,1913,33.21
lao,1914,33.31
lao,1915,33.51
lao,1916,33.71
lao,1917,33.81
lao,1918,34.01
lao,1919,34.21
lao,1920,34.41
lao,1921,34.61
lao,1922,34.81
lao,1923,35.01
lao,1924,35.21
lao,1925,35.41
lao,1926,35.51
lao,1927,35.61
lao,1928,35.71
lao,1929,35.81
lao,1930,35.91
lao,1931,36.01
lao,1932,36.01
lao,1933,36.11
lao,1934,36.11
lao,1935,36.11
lao,1936,36.01
lao,1937,36.01
lao,1938,36.01
lao,1939,35.91
lao,1940,35.91
lao,1941,35.91
lao,1942,35.81
lao,1943,35.81
lao,1944,35.81
lao,1945,35.71
lao,1946,35.71
lao,1947,35.61
lao,1948,35.61
lao,1949,35.61
lao,1950,35.51
lao,1951,35.51
lao,1952,35.51
lao,1953,35.41
lao,1954,35.41
lao,1955,35.41
lao,1956,35.31
lao,1957,35.31
lao,1958,35.21
lao,1959,35.21
lao,1960,35.21
lao,1961,35.11
lao,1962,35.11
lao,1963,35.11
lao,1964,35.01
lao,1965,35.01
lao,1966,35.01
lao,1967,34.91
lao,1968,34.91
lao,1969,34.81
lao,1970,34.81
lao,1971,34.81
lao,1972,34.71
lao,1973,34.71
lao,1974,34.61
lao,1975,34.61
lao,1976,34.61
lao,1977,34.51
lao,1978,34.51
lao,1979,34.51
lao,1980,34.41
lao,1981,34.41
lao,1982,34.31
lao,1983,34.31
lao,1984,34.31
lao,1985,34.21
lao,1986,34.21
lao,1987,34.21
lao,1988,34.11
lao,1989,34.11
lao,1990,34.21
lao,1991,34.21
lao,1992,34.31
lao,1993,34.43
lao,1994,34.54
lao,1995,34.66
lao,1996,34.78
lao,1997,34.9
lao,1998,34.43
lao,1999,33.97
lao,2000,33.51
lao,2001,33.06
lao,2002,32.62
lao,2003,33.15
lao,2004,33.69
lao,2005,34.24
lao,2006,34.79
lao,2007,35.36
lao,2008,35.48
lao,2009,35.6
lao,2010,35.72
lao,2011,35.84
lao,2012,35.96
lao,2013,36.42
lao,2014,36.88
lao,2015,37.35
lao,2016,37.83
lao,2017,38.31
lao,2018,38.8
lao,2019,38.8
lao,2020,38.8
lao,2021,38.8
lao,2022,38.8
lao,2023,38.8
lao,2024,38.8
lao,2025,38.8
lao,2026,38.8
lao,2027,38.8
lao,2028,38.8
lao,2029,38.8
lao,2030,38.8
lao,2031,38.8
lao,2032,38.8
lao,2033,38.8
lao,2034,38.8
lao,2035,38.8
lao,2036,38.8
lao,2037,38.8
lao,2038,38.8
lao,2039,38.8
lao,2040,38.8
lao,2041,38.8
lao,2042,38.8
lao,2043,38.8
lao,2044,38.8
lao,2045,38.8
lao,2046,38.8
lao,2047,38.8
lao,2048,38.8
lao,2049,38.8
lao,2050,38.8
lbn,1800,47.5
lbn,1801,47.5
lbn,1802,47.5
lbn,1803,47.5
lbn,1804,47.5
lbn,1805,47.5
lbn,1806,47.5
lbn,1807,47.5
lbn,1808,47.5
lbn,1809,47.5
lbn,1810,47.5
lbn,1811,47.5
lbn,1812,47.5
lbn,1813,47.5
lbn,1814,47.5
lbn,1815,47.5
lbn,1816,47.5
lbn,1817,47.5
lbn,1818,47.6
lbn,1819,47.6
lbn,1820,47.7
lbn,1821,47.8
lbn,1822,47.9
lbn,1823,48
lbn,1824,48.1
lbn,1825,48.2
lbn,1826,48.3
lbn,1827,48.5
lbn,1828,48.6
lbn,1829,48.8
lbn,1830,48.9
lbn,1831,49.1
lbn,1832,49.2
lbn,1833,49.4
lbn,1834,49.5
lbn,1835,49.6
lbn,1836,49.8
lbn,1837,49.9
lbn,1838,50.1
lbn,1839,50.2
lbn,1840,50.4
lbn,1841,50.5
lbn,1842,50.7
lbn,1843,50.8
lbn,1844,51
lbn,1845,51.1
lbn,1846,51.1
lbn,1847,51
lbn,1848,50.9
lbn,1849,50.7
lbn,1850,50.5
lbn,1851,50.2
lbn,1852,49.8
lbn,1853,49.4
lbn,1854,48.9
lbn,1855,48.3
lbn,1856,47.7
lbn,1857,47
lbn,1858,46.3
lbn,1859,45.5
lbn,1860,44.8
lbn,1861,44
lbn,1862,43.3
lbn,1863,42.5
lbn,1864,41.7
lbn,1865,41
lbn,1866,40.3
lbn,1867,39.7
lbn,1868,39
lbn,1869,38.5
lbn,1870,37.9
lbn,1871,37.4
lbn,1872,36.9
lbn,1873,36.4
lbn,1874,36
lbn,1875,35.6
lbn,1876,35.2
lbn,1877,34.8
lbn,1878,34.5
lbn,1879,34.2
lbn,1880,33.9
lbn,1881,33.6
lbn,1882,33.3
lbn,1883,33
lbn,1884,32.7
lbn,1885,32.4
lbn,1886,32.2
lbn,1887,32
lbn,1888,31.8
lbn,1889,31.7
lbn,1890,31.7
lbn,1891,30.79
lbn,1892,31.03
lbn,1893,31.27
lbn,1894,31.51
lbn,1895,31.76
lbn,1896,32.01
lbn,1897,32.25
lbn,1898,32.5
lbn,1899,32.75
lbn,1900,33.01
lbn,1901,33.26
lbn,1902,33.52
lbn,1903,33.78
lbn,1904,34.04
lbn,1905,34.3
lbn,1906,34.56
lbn,1907,34.81
lbn,1908,35.05
lbn,1909,35.29
lbn,1910,35.52
lbn,1911,35.75
lbn,1912,35.96
lbn,1913,36.17
lbn,1914,36.38
lbn,1915,36.57
lbn,1916,36.76
lbn,1917,36.95
lbn,1918,37.15
lbn,1919,37.34
lbn,1920,37.53
lbn,1921,37.73
lbn,1922,37.92
lbn,1923,38.12
lbn,1924,38.32
lbn,1925,38.51
lbn,1926,38.71
lbn,1927,38.91
lbn,1928,39.12
lbn,1929,39.32
lbn,1930,39.52
lbn,1931,39.73
lbn,1932,39.93
lbn,1933,40.14
lbn,1934,40.35
lbn,1935,40.56
lbn,1936,40.77
lbn,1937,40.98
lbn,1938,41.19
lbn,1939,41.4
lbn,1940,41.62
lbn,1941,41.83
lbn,1942,42.05
lbn,1943,42.27
lbn,1944,42.49
lbn,1945,42.71
lbn,1946,42.93
lbn,1947,43.15
lbn,1948,43.37
lbn,1949,43.6
lbn,1950,43.83
lbn,1951,44.05
lbn,1952,44.28
lbn,1953,44.51
lbn,1954,44.74
lbn,1955,44.97
lbn,1956,45.2
lbn,1957,45.43
lbn,1958,45.67
lbn,1959,45.91
lbn,1960,46.14
lbn,1961,46.14
lbn,1962,46.14
lbn,1963,46.14
lbn,1964,46.04
lbn,1965,45.94
lbn,1966,45.84
lbn,1967,45.74
lbn,1968,45.64
lbn,1969,45.54
lbn,1970,45.34
lbn,1971,45.14
lbn,1972,44.94
lbn,1973,44.64
lbn,1974,44.24
lbn,1975,43.94
lbn,1976,43.54
lbn,1977,43.24
lbn,1978,42.84
lbn,1979,42.54
lbn,1980,42.14
lbn,1981,41.84
lbn,1982,41.44
lbn,1983,41.14
lbn,1984,40.74
lbn,1985,40.44
lbn,1986,40.04
lbn,1987,39.74
lbn,1988,39.44
lbn,1989,39.04
lbn,1990,38.74
lbn,1991,38.34
lbn,1992,38.04
lbn,1993,37.64
lbn,1994,37.34
lbn,1995,36.93
lbn,1996,36.53
lbn,1997,36.03
lbn,1998,35.53
lbn,1999,35.03
lbn,2000,34.33
lbn,2001,33.73
lbn,2002,33.13
lbn,2003,32.63
lbn,2004,32.23
lbn,2005,31.93
lbn,2006,31.83
lbn,2007,31.83
lbn,2008,31.83
lbn,2009,31.83
lbn,2010,31.83
lbn,2011,31.83
lbn,2012,31.83
lbn,2013,31.83
lbn,2014,31.83
lbn,2015,31.83
lbn,2016,31.83
lbn,2017,31.83
lbn,2018,31.83
lbn,2019,31.83
lbn,2020,32.43
lbn,2021,33.15
lbn,2022,33.69
lbn,2023,34.1
lbn,2024,34.4
lbn,2025,34.17
lbn,2026,33.94
lbn,2027,33.72
lbn,2028,33.49
lbn,2029,33.26
lbn,2030,33.03
lbn,2031,32.8
lbn,2032,32.58
lbn,2033,32.35
lbn,2034,32.35
lbn,2035,32.35
lbn,2036,32.35
lbn,2037,32.35
lbn,2038,32.35
lbn,2039,32.35
lbn,2040,32.35
lbn,2041,32.35
lbn,2042,32.35
lbn,2043,32.35
lbn,2044,32.35
lbn,2045,32.35
lbn,2046,32.35
lbn,2047,32.35
lbn,2048,32.35
lbn,2049,32.35
lbn,2050,32.35
lbr,1800,36.78
lbr,1801,36.78
lbr,1802,36.78
lbr,1803,36.78
lbr,1804,36.78
lbr,1805,36.78
lbr,1806,36.78
lbr,1807,36.78
lbr,1808,36.78
lbr,1809,36.78
lbr,1810,36.78
lbr,1811,36.78
lbr,1812,36.78
lbr,1813,36.78
lbr,1814,36.78
lbr,1815,36.78
lbr,1816,36.78
lbr,1817,36.78
lbr,1818,36.78
lbr,1819,36.78
lbr,1820,36.78
lbr,1821,36.78
lbr,1822,36.78
lbr,1823,36.78
lbr,1824,36.78
lbr,1825,36.78
lbr,1826,36.78
lbr,1827,36.78
lbr,1828,36.78
lbr,1829,36.78
lbr,1830,36.78
lbr,1831,36.78
lbr,1832,36.78
lbr,1833,36.78
lbr,1834,36.78
lbr,1835,36.78
lbr,1836,36.78
lbr,1837,36.78
lbr,1838,36.78
lbr,1839,36.78
lbr,1840,36.78
lbr,1841,36.78
lbr,1842,36.78
lbr,1843,36.78
lbr,1844,36.78
lbr,1845,36.78
lbr,1846,36.78
lbr,1847,36.78
lbr,1848,36.78
lbr,1849,36.78
lbr,1850,36.78
lbr,1851,36.78
lbr,1852,36.78
lbr,1853,36.78
lbr,1854,36.78
lbr,1855,36.78
lbr,1856,36.78
lbr,1857,36.78
lbr,1858,36.78
lbr,1859,36.78
lbr,1860,36.78
lbr,1861,36.78
lbr,1862,36.78
lbr,1863,36.78
lbr,1864,36.78
lbr,1865,36.78
lbr,1866,36.78
lbr,1867,36.78
lbr,1868,36.78
lbr,1869,36.78
lbr,1870,36.78
lbr,1871,36.78
lbr,1872,36.78
lbr,1873,36.78
lbr,1874,36.78
lbr,1875,36.78
lbr,1876,36.78
lbr,1877,36.78
lbr,1878,36.78
lbr,1879,36.78
lbr,1880,36.78
lbr,1881,36.78
lbr,1882,36.78
lbr,1883,36.78
lbr,1884,36.78
lbr,1885,36.78
lbr,1886,36.78
lbr,1887,36.78
lbr,1888,36.78
lbr,1889,36.78
lbr,1890,36.78
lbr,1891,36.78
lbr,1892,36.78
lbr,1893,36.78
lbr,1894,36.78
lbr,1895,36.78
lbr,1896,36.78
lbr,1897,36.78
lbr,1898,36.78
lbr,1899,36.78
lbr,1900,36.78
lbr,1901,36.78
lbr,1902,36.78
lbr,1903,36.78
lbr,1904,36.78
lbr,1905,36.78
lbr,1906,36.78
lbr,1907,36.78
lbr,1908,36.78
lbr,1909,36.78
lbr,1910,36.78
lbr,1911,36.78
lbr,1912,36.78
lbr,1913,36.78
lbr,1914,36.78
lbr,1915,36.78
lbr,1916,36.78
lbr,1917,36.78
lbr,1918,36.78
lbr,1919,36.78
lbr,1920,36.78
lbr,1921,36.78
lbr,1922,36.78
lbr,1923,36.78
lbr,1924,36.78
lbr,1925,36.78
lbr,1926,36.78
lbr,1927,36.78
lbr,1928,36.78
lbr,1929,36.78
lbr,1930,36.78
lbr,1931,36.78
lbr,1932,36.78
lbr,1933,36.78
lbr,1934,36.78
lbr,1935,36.78
lbr,1936,36.78
lbr,1937,36.78
lbr,1938,36.78
lbr,1939,36.78
lbr,1940,36.78
lbr,1941,36.78
lbr,1942,36.78
lbr,1943,36.78
lbr,1944,36.78
lbr,1945,36.78
lbr,1946,36.78
lbr,1947,36.78
lbr,1948,36.78
lbr,1949,36.78
lbr,1950,36.78
lbr,1951,36.78
lbr,1952,36.78
lbr,1953,36.78
lbr,1954,36.78
lbr,1955,36.78
lbr,1956,36.78
lbr,1957,36.78
lbr,1958,36.78
lbr,1959,36.78
lbr,1960,36.78
lbr,1961,36.78
lbr,1962,36.78
lbr,1963,36.78
lbr,1964,36.78
lbr,1965,36.78
lbr,1966,36.78
lbr,1967,36.78
lbr,1968,36.78
lbr,1969,36.78
lbr,1970,36.78
lbr,1971,36.78
lbr,1972,36.78
lbr,1973,36.78
lbr,1974,36.78
lbr,1975,36.78
lbr,1976,36.78
lbr,1977,36.78
lbr,1978,36.78
lbr,1979,36.78
lbr,1980,36.78
lbr,1981,36.78
lbr,1982,36.78
lbr,1983,36.78
lbr,1984,36.78
lbr,1985,36.78
lbr,1986,36.78
lbr,1987,36.78
lbr,1988,36.78
lbr,1989,36.78
lbr,1990,36.78
lbr,1991,36.78
lbr,1992,36.78
lbr,1993,36.78
lbr,1994,36.78
lbr,1995,36.78
lbr,1996,36.78
lbr,1997,36.78
lbr,1998,36.78
lbr,1999,36.78
lbr,2000,36.78
lbr,2001,36.78
lbr,2002,36.78
lbr,2003,36.78
lbr,2004,36.78
lbr,2005,36.78
lbr,2006,36.68
lbr,2007,36.48
lbr,2008,36
lbr,2009,35.52
lbr,2010,35.05
lbr,2011,34.59
lbr,2012,34.14
lbr,2013,33.68
lbr,2014,33.24
lbr,2015,34.24
lbr,2016,35.27
lbr,2017,35.27
lbr,2018,35.27
lbr,2019,35.27
lbr,2020,35.97
lbr,2021,36.81
lbr,2022,37.44
lbr,2023,37.91
lbr,2024,38.27
lbr,2025,38
lbr,2026,37.74
lbr,2027,37.47
lbr,2028,37.2
lbr,2029,36.94
lbr,2030,36.67
lbr,2031,36.41
lbr,2032,36.14
lbr,2033,35.87
lbr,2034,35.87
lbr,2035,35.87
lbr,2036,35.87
lbr,2037,35.87
lbr,2038,35.87
lbr,2039,35.87
lbr,2040,35.87
lbr,2041,35.87
lbr,2042,35.87
lbr,2043,35.87
lbr,2044,35.87
lbr,2045,35.87
lbr,2046,35.87
lbr,2047,35.87
lbr,2048,35.87
lbr,2049,35.87
lbr,2050,35.87
lby,1800,42.77
lby,1801,42.77
lby,1802,42.77
lby,1803,42.77
lby,1804,42.77
lby,1805,42.77
lby,1806,42.77
lby,1807,42.77
lby,1808,42.77
lby,1809,42.77
lby,1810,42.77
lby,1811,42.77
lby,1812,42.77
lby,1813,42.77
lby,1814,42.77
lby,1815,42.77
lby,1816,42.77
lby,1817,42.77
lby,1818,42.76
lby,1819,42.76
lby,1820,42.76
lby,1821,42.74
lby,1822,42.72
lby,1823,42.69
lby,1824,42.67
lby,1825,42.64
lby,1826,42.62
lby,1827,42.6
lby,1828,42.57
lby,1829,42.55
lby,1830,42.52
lby,1831,42.5
lby,1832,42.47
lby,1833,42.45
lby,1834,42.43
lby,1835,42.4
lby,1836,42.38
lby,1837,42.35
lby,1838,42.33
lby,1839,42.31
lby,1840,42.28
lby,1841,42.26
lby,1842,42.23
lby,1843,42.21
lby,1844,42.19
lby,1845,42.16
lby,1846,42.14
lby,1847,42.11
lby,1848,42.09
lby,1849,42.07
lby,1850,42.04
lby,1851,42.02
lby,1852,41.99
lby,1853,41.97
lby,1854,41.94
lby,1855,41.92
lby,1856,41.9
lby,1857,41.87
lby,1858,41.85
lby,1859,41.82
lby,1860,41.8
lby,1861,41.78
lby,1862,41.75
lby,1863,41.73
lby,1864,41.7
lby,1865,41.68
lby,1866,41.66
lby,1867,41.63
lby,1868,41.61
lby,1869,41.58
lby,1870,41.56
lby,1871,41.53
lby,1872,41.51
lby,1873,41.49
lby,1874,41.46
lby,1875,41.44
lby,1876,41.41
lby,1877,41.39
lby,1878,41.37
lby,1879,41.34
lby,1880,41.32
lby,1881,41.31
lby,1882,41.29
lby,1883,41.28
lby,1884,41.27
lby,1885,41.26
lby,1886,41.24
lby,1887,41.23
lby,1888,41.22
lby,1889,41.21
lby,1890,41.2
lby,1891,41.19
lby,1892,41.18
lby,1893,41.16
lby,1894,41.15
lby,1895,41.14
lby,1896,41.13
lby,1897,41.12
lby,1898,41.11
lby,1899,41.1
lby,1900,41.09
lby,1901,41.08
lby,1902,41.07
lby,1903,41.06
lby,1904,41.04
lby,1905,41.03
lby,1906,41.02
lby,1907,41.01
lby,1908,41
lby,1909,40.99
lby,1910,40.98
lby,1911,40.97
lby,1912,40.96
lby,1913,40.96
lby,1914,40.95
lby,1915,40.94
lby,1916,40.93
lby,1917,40.92
lby,1918,40.91
lby,1919,40.9
lby,1920,40.89
lby,1921,40.88
lby,1922,40.88
lby,1923,40.87
lby,1924,40.86
lby,1925,40.85
lby,1926,40.85
lby,1927,40.84
lby,1928,40.83
lby,1929,40.82
lby,1930,40.82
lby,1931,40.81
lby,1932,40.81
lby,1933,40.8
lby,1934,40.79
lby,1935,40.79
lby,1936,40.78
lby,1937,40.78
lby,1938,40.77
lby,1939,40.77
lby,1940,40.76
lby,1941,40.75
lby,1942,40.75
lby,1943,40.75
lby,1944,40.74
lby,1945,40.74
lby,1946,40.73
lby,1947,40.73
lby,1948,40.73
lby,1949,40.72
lby,1950,40.72
lby,1951,40.57
lby,1952,40.49
lby,1953,40.52
lby,1954,40.72
lby,1955,40.48
lby,1956,40.31
lby,1957,40.46
lby,1958,40.52
lby,1959,40.64
lby,1960,40.43
lby,1961,40.58
lby,1962,40.39
lby,1963,40.22
lby,1964,40.03
lby,1965,40.14
lby,1966,39.89
lby,1967,39.75
lby,1968,39.26
lby,1969,39.11
lby,1970,39.06
lby,1971,39.21
lby,1972,39.1
lby,1973,39.14
lby,1974,38.82
lby,1975,38.8
lby,1976,38.44
lby,1977,38.28
lby,1978,38.23
lby,1979,38.12
lby,1980,38.17
lby,1981,38.64
lby,1982,38.64
lby,1983,38.74
lby,1984,38.89
lby,1985,38.73
lby,1986,38.95
lby,1987,39.28
lby,1988,39.17
lby,1989,39.06
lby,1990,39.01
lby,1991,38.6
lby,1992,38.53
lby,1993,38.48
lby,1994,38.31
lby,1995,38.21
lby,1996,38.01
lby,1997,37.77
lby,1998,37.72
lby,1999,37.58
lby,2000,37.54
lby,2001,37.6
lby,2002,37.66
lby,2003,37.45
lby,2004,37.39
lby,2005,37.2
lby,2006,37.11
lby,2007,37.01
lby,2008,36.99
lby,2009,37.03
lby,2010,36.95
lby,2011,38.88
lby,2012,37.31
lby,2013,37.61
lby,2014,38.16
lby,2015,38.36
lby,2016,38.44
lby,2017,38
lby,2018,37.75
lby,2019,37.73
lby,2020,38.33
lby,2021,39.05
lby,2022,39.59
lby,2023,40
lby,2024,40.3
lby,2025,40.07
lby,2026,39.85
lby,2027,39.62
lby,2028,39.39
lby,2029,39.16
lby,2030,38.93
lby,2031,38.71
lby,2032,38.48
lby,2033,38.25
lby,2034,38.25
lby,2035,38.25
lby,2036,38.25
lby,2037,38.25
lby,2038,38.25
lby,2039,38.25
lby,2040,38.25
lby,2041,38.25
lby,2042,38.25
lby,2043,38.25
lby,2044,38.25
lby,2045,38.25
lby,2046,38.25
lby,2047,38.25
lby,2048,38.25
lby,2049,38.25
lby,2050,38.25
lca,1800,42.58
lca,1801,42.58
lca,1802,42.58
lca,1803,42.58
lca,1804,42.58
lca,1805,42.58
lca,1806,42.58
lca,1807,42.58
lca,1808,42.58
lca,1809,42.58
lca,1810,42.58
lca,1811,42.58
lca,1812,42.58
lca,1813,42.58
lca,1814,42.58
lca,1815,42.58
lca,1816,42.58
lca,1817,42.58
lca,1818,42.58
lca,1819,42.58
lca,1820,42.58
lca,1821,42.58
lca,1822,42.58
lca,1823,42.58
lca,1824,42.58
lca,1825,42.58
lca,1826,42.58
lca,1827,42.58
lca,1828,42.58
lca,1829,42.58
lca,1830,42.58
lca,1831,42.58
lca,1832,42.58
lca,1833,42.58
lca,1834,42.58
lca,1835,42.58
lca,1836,42.58
lca,1837,42.58
lca,1838,42.58
lca,1839,42.58
lca,1840,42.58
lca,1841,42.58
lca,1842,42.58
lca,1843,42.58
lca,1844,42.58
lca,1845,42.58
lca,1846,42.58
lca,1847,42.58
lca,1848,42.58
lca,1849,42.58
lca,1850,42.58
lca,1851,42.58
lca,1852,42.58
lca,1853,42.58
lca,1854,42.58
lca,1855,42.58
lca,1856,42.58
lca,1857,42.58
lca,1858,42.58
lca,1859,42.58
lca,1860,42.58
lca,1861,42.58
lca,1862,42.58
lca,1863,42.58
lca,1864,42.58
lca,1865,42.58
lca,1866,42.58
lca,1867,42.58
lca,1868,42.58
lca,1869,42.58
lca,1870,42.58
lca,1871,42.58
lca,1872,42.58
lca,1873,42.58
lca,1874,42.58
lca,1875,42.58
lca,1876,42.58
lca,1877,42.58
lca,1878,42.58
lca,1879,42.58
lca,1880,42.58
lca,1881,42.58
