country,time,freligion_idea
pol,2015,67.0105
pol,2016,58.5944
pol,2017,59.86018
pol,2018,61.00571
pol,2019,55.31237
prk,1975,0.16117
prk,1976,0.16117
prk,1977,0.16117
prk,1978,0.16117
prk,1979,0.16117
prk,1980,0.16117
prk,1981,0
prk,1982,0
prk,1983,0
prk,1984,0
prk,1985,0
prk,1986,0
prk,1987,0
prk,1988,0
prk,1989,0
prk,1990,0
prk,1991,0
prk,1992,0
prk,1993,6.71372
prk,1994,0
prk,1995,0
prk,1996,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,0
prk,2014,0
prk,2015,0
prk,2016,0
prk,2017,0
prk,2018,0
prk,2019,0
prt,1975,99.87606
prt,1976,99.87606
prt,1977,99.87606
prt,1978,99.87606
prt,1979,99.87606
prt,1980,99.87606
prt,1981,100
prt,1982,100
prt,1983,100
prt,1984,100
prt,1985,100
prt,1986,100
prt,1987,100
prt,1988,100
prt,1989,100
prt,1990,100
prt,1991,100
prt,1992,100
prt,1993,100
prt,1994,100
prt,1995,100
prt,1996,100
prt,1997,100
prt,1998,100
prt,1999,100
prt,2000,100
prt,2001,100
prt,2002,100
prt,2003,100
prt,2004,100
prt,2005,100
prt,2006,100
prt,2007,100
prt,2008,100
prt,2009,100
prt,2010,100
prt,2011,100
prt,2012,100
prt,2013,100
prt,2014,100
prt,2015,100
prt,2016,100
prt,2017,100
prt,2018,100
prt,2019,79.79354
pry,1975,42.67509
pry,1976,42.67509
pry,1977,42.67509
pry,1978,42.67509
pry,1979,42.67509
pry,1980,42.67509
pry,1981,40.25662
pry,1982,43.35608
pry,1983,43.35608
pry,1984,40.25662
pry,1985,43.35608
pry,1986,40.25662
pry,1987,43.35608
pry,1988,43.35608
pry,1989,52.26948
pry,1990,55.43548
pry,1991,55.43548
pry,1992,61.4613
pry,1993,61.4613
pry,1994,61.4613
pry,1995,61.4613
pry,1996,61.4613
pry,1997,61.4613
pry,1998,61.4613
pry,1999,61.4613
pry,2000,61.4613
pry,2001,61.4613
pry,2002,61.4613
pry,2003,61.4613
pry,2004,66.15721
pry,2005,66.15721
pry,2006,66.15721
pry,2007,66.15721
pry,2008,62.56347
pry,2009,74.94166
pry,2010,74.94166
pry,2011,74.94166
pry,2012,74.94166
pry,2013,72.94541
pry,2014,72.94541
pry,2015,66.45977
pry,2016,66.23744
pry,2017,60.24308
pry,2018,60.24308
pry,2019,60.24308
qat,1975,27.70737
qat,1976,27.70737
qat,1977,27.70737
qat,1978,27.70737
qat,1979,27.70737
qat,1980,27.70737
qat,1981,26.60865
qat,1982,30.34274
qat,1983,30.34274
qat,1984,26.60865
qat,1985,26.60865
qat,1986,26.60865
qat,1987,30.34274
qat,1988,26.60865
qat,1989,26.60865
qat,1990,26.60865
qat,1991,26.60865
qat,1992,26.60865
qat,1993,30.34274
qat,1994,26.60865
qat,1995,32.23709
qat,1996,28.83387
qat,1997,28.83387
qat,1998,28.83387
qat,1999,32.23709
qat,2000,32.23709
qat,2001,28.83387
qat,2002,30.82323
qat,2003,27.37442
qat,2004,30.82323
qat,2005,25.13448
qat,2006,30.34274
qat,2007,30.34274
qat,2008,30.34274
qat,2009,30.34274
qat,2010,26.60865
qat,2011,26.60865
qat,2012,26.60865
qat,2013,26.60865
qat,2014,26.60865
qat,2015,26.60865
qat,2016,26.66911
qat,2017,26.66911
qat,2018,28.41988
qat,2019,29.9194
rou,1975,21.99583
rou,1976,21.99583
rou,1977,21.99583
rou,1978,21.99583
rou,1979,21.99583
rou,1980,21.99583
rou,1981,21.25743
rou,1982,21.25743
rou,1983,21.25743
rou,1984,21.25743
rou,1985,21.25743
rou,1986,21.25743
rou,1987,25.38803
rou,1988,21.25743
rou,1989,21.25743
rou,1990,58.10807
rou,1991,60.86671
rou,1992,60.86671
rou,1993,60.86671
rou,1994,56.46491
rou,1995,53.6166
rou,1996,60.20707
rou,1997,60.20707
rou,1998,60.20707
rou,1999,62.44877
rou,2000,62.44877
rou,2001,60.20707
rou,2002,62.44877
rou,2003,62.44877
rou,2004,62.44877
rou,2005,60.20707
rou,2006,62.44877
rou,2007,60.20707
rou,2008,60.20707
rou,2009,62.44877
rou,2010,60.20707
rou,2011,60.20707
rou,2012,62.44877
rou,2013,60.33991
rou,2014,58.08238
rou,2015,60.33991
rou,2016,59.82899
rou,2017,61.21961
rou,2018,65.85113
rou,2019,64.34446
rus,1975,9.58429
rus,1976,11.05043
rus,1977,11.05043
rus,1978,11.05043
rus,1979,11.05043
rus,1980,11.05043
rus,1981,10.64985
rus,1982,10.64985
rus,1983,10.64985
rus,1984,10.64985
rus,1985,10.64985
rus,1986,24.36754
rus,1987,25.67146
rus,1988,30.04605
rus,1989,30.04605
rus,1990,33.07263
rus,1991,41.5208
rus,1992,48.03665
rus,1993,52.52517
rus,1994,52.52517
rus,1995,49.95997
rus,1996,51.22308
rus,1997,48.5575
rus,1998,42.71963
rus,1999,42.71963
rus,2000,39.73772
rus,2001,37.54202
rus,2002,37.54202
rus,2003,37.54202
rus,2004,36.32558
rus,2005,36.32558
rus,2006,41.489
rus,2007,41.489
rus,2008,41.489
rus,2009,36.32558
rus,2010,36.32558
rus,2011,36.32558
rus,2012,36.32558
rus,2013,34.56919
rus,2014,33.59658
rus,2015,33.59658
rus,2016,32.35489
rus,2017,30.80618
rus,2018,30.80618
rus,2019,29.25899
rwa,1975,42.92357
rwa,1976,42.92357
rwa,1977,42.92357
rwa,1978,44.53723
rwa,1979,44.53723
rwa,1980,44.53723
rwa,1981,49.15
rwa,1982,49.15
rwa,1983,49.15
rwa,1984,49.15
rwa,1985,47.41503
rwa,1986,43.81175
rwa,1987,47.41503
rwa,1988,39.35736
rwa,1989,39.35736
rwa,1990,41.62805
rwa,1991,45.25073
rwa,1992,45.25073
rwa,1993,54.80219
rwa,1994,49.94231
rwa,1995,52.26948
rwa,1996,52.26948
rwa,1997,59.91313
rwa,1998,59.91313
rwa,1999,49.55509
rwa,2000,45.65735
rwa,2001,44.91701
rwa,2002,48.58492
rwa,2003,44.91701
rwa,2004,48.87918
rwa,2005,48.87918
rwa,2006,49.06186
rwa,2007,49.06186
rwa,2008,49.06186
rwa,2009,49.06186
rwa,2010,48.87918
rwa,2011,52.99188
rwa,2012,53.28967
rwa,2013,50.96176
rwa,2014,50.96176
rwa,2015,52.02306
rwa,2016,45.65735
rwa,2017,47.27284
rwa,2018,43.35608
rwa,2019,43.35608
sau,1975,6.97658
sau,1976,6.97658
sau,1977,6.97658
sau,1978,6.97658
sau,1979,6.97658
sau,1980,6.97658
sau,1981,6.75883
sau,1982,6.75883
sau,1983,6.75883
sau,1984,6.75883
sau,1985,6.75883
sau,1986,6.75883
sau,1987,6.75883
sau,1988,6.75883
sau,1989,6.75883
sau,1990,6.75883
sau,1991,6.75883
sau,1992,6.75883
sau,1993,6.75883
sau,1994,6.75883
sau,1995,6.75883
sau,1996,6.75883
sau,1997,6.75883
sau,1998,6.75883
sau,1999,6.75883
sau,2000,6.75883
sau,2001,6.75883
sau,2002,6.75883
sau,2003,6.75883
sau,2004,6.75883
sau,2005,6.75883
sau,2006,6.75883
sau,2007,6.75883
sau,2008,6.75883
sau,2009,6.75883
sau,2010,6.75883
sau,2011,6.75883
sau,2012,6.75883
sau,2013,6.75883
sau,2014,6.75883
sau,2015,6.75883
sau,2016,6.75883
sau,2017,6.75883
sau,2018,6.75883
sau,2019,6.75883
sdn,1975,32.63853
sdn,1976,32.63853
sdn,1977,32.63853
sdn,1978,32.63853
sdn,1979,32.63853
sdn,1980,32.63853
sdn,1981,37.0515
sdn,1982,34.83818
sdn,1983,31.0754
sdn,1984,31.0754
sdn,1985,40.68147
sdn,1986,40.68147
sdn,1987,37.45269
sdn,1988,35.74345
sdn,1989,22.41247
sdn,1990,24.71443
sdn,1991,20.52977
sdn,1992,20.52977
sdn,1993,20.52977
sdn,1994,20.52977
sdn,1995,20.52977
sdn,1996,20.52977
sdn,1997,20.52977
sdn,1998,20.52977
sdn,1999,20.52977
sdn,2000,20.52977
sdn,2001,16.91891
sdn,2002,16.91891
sdn,2003,16.91891
sdn,2004,16.91891
sdn,2005,22.41247
sdn,2006,22.41247
sdn,2007,22.41247
sdn,2008,22.41247
sdn,2009,22.41247
sdn,2010,22.41247
sdn,2011,22.41247
sdn,2012,20.52977
sdn,2013,21.25743
sdn,2014,21.25743
sdn,2015,21.25743
sdn,2016,23.39353
sdn,2017,23.39353
sdn,2018,20.52977
sdn,2019,26.60865
sen,1975,52.63093
sen,1976,52.63093
sen,1977,52.63093
sen,1978,52.63093
sen,1979,52.63093
sen,1980,54.16711
sen,1981,61.93852
sen,1982,61.93852
sen,1983,61.93852
sen,1984,61.93852
sen,1985,61.93852
sen,1986,61.93852
sen,1987,61.93852
sen,1988,61.93852
sen,1989,61.93852
sen,1990,61.93852
sen,1991,61.93852
sen,1992,52.78643
sen,1993,52.78643
sen,1994,52.78643
sen,1995,61.93852
sen,1996,61.93852
sen,1997,60.76378
sen,1998,60.76378
sen,1999,60.76378
sen,2000,60.76378
sen,2001,60.76378
sen,2002,60.76378
sen,2003,60.76378
sen,2004,60.76378
sen,2005,60.76378
sen,2006,60.76378
sen,2007,60.76378
sen,2008,60.76378
sen,2009,60.76378
sen,2010,61.74513
sen,2011,61.74513
sen,2012,61.74513
sen,2013,61.83381
sen,2014,61.83381
sen,2015,61.83381
sen,2016,61.83381
sen,2017,61.93852
sen,2018,61.93852
sen,2019,59.91316
sgp,1975,52.39824
sgp,1976,52.39824
sgp,1977,52.39824
sgp,1978,52.39824
sgp,1979,52.39824
sgp,1980,52.39824
sgp,1981,55.10675
sgp,1982,51.66975
sgp,1983,48.58415
sgp,1984,51.66975
sgp,1985,51.66975
sgp,1986,55.10675
sgp,1987,48.58415
sgp,1988,51.66975
sgp,1989,51.66975
sgp,1990,49.56701
sgp,1991,46.67157
sgp,1992,49.56701
sgp,1993,49.56701
sgp,1994,49.56701
sgp,1995,49.56701
sgp,1996,49.56701
sgp,1997,49.56701
sgp,1998,49.56701
sgp,1999,49.56701
sgp,2000,49.56701
sgp,2001,49.56701
sgp,2002,49.56701
sgp,2003,46.67157
sgp,2004,46.67157
sgp,2005,49.56701
sgp,2006,46.67157
sgp,2007,49.56701
sgp,2008,49.56701
sgp,2009,49.56701
sgp,2010,49.56701
sgp,2011,49.56701
sgp,2012,49.56701
sgp,2013,49.56701
sgp,2014,49.56701
sgp,2015,49.56701
sgp,2016,49.56701
sgp,2017,46.3388
sgp,2018,45.36791
sgp,2019,47.88439
sle,1975,60.37895
sle,1976,60.37895
sle,1977,60.37895
sle,1978,60.37895
sle,1979,60.37895
sle,1980,60.37895
sle,1981,62.08037
sle,1982,62.08037
sle,1983,62.08037
sle,1984,62.08037
sle,1985,62.08037
sle,1986,64.0257
sle,1987,64.0257
sle,1988,64.0257
sle,1989,64.0257
sle,1990,64.0257
sle,1991,68.51849
sle,1992,67.3049
sle,1993,67.3049
sle,1994,67.3049
sle,1995,67.3049
sle,1996,66.21952
sle,1997,64.94776
sle,1998,64.94776
sle,1999,64.94776
sle,2000,69.23458
sle,2001,70.28313
sle,2002,80.44813
sle,2003,80.44813
sle,2004,80.44813
sle,2005,80.44813
sle,2006,80.44813
sle,2007,80.44813
sle,2008,80.44813
sle,2009,80.44813
sle,2010,80.44813
sle,2011,80.44813
sle,2012,80.44813
sle,2013,77.52716
sle,2014,77.52716
sle,2015,70.43821
sle,2016,76.17118
sle,2017,70.43821
sle,2018,68.99092
sle,2019,60.25381
slv,1975,38.74831
slv,1976,38.74831
slv,1977,34.84972
slv,1978,34.84972
slv,1979,34.84972
slv,1980,34.84972
slv,1981,43.63821
slv,1982,31.7884
slv,1983,43.63821
slv,1984,43.63821
slv,1985,43.63821
slv,1986,43.63821
slv,1987,43.63821
slv,1988,43.63821
slv,1989,33.15979
slv,1990,45.95897
slv,1991,50.24439
slv,1992,51.64078
slv,1993,74.46757
slv,1994,74.46757
slv,1995,76.42271
slv,1996,76.42271
slv,1997,76.42271
slv,1998,76.42271
slv,1999,76.42271
slv,2000,66.21952
slv,2001,66.21952
slv,2002,66.21952
slv,2003,66.21952
slv,2004,66.21952
slv,2005,66.21952
slv,2006,66.21952
slv,2007,62.75692
slv,2008,66.21952
slv,2009,66.21952
slv,2010,67.3049
slv,2011,77.63866
slv,2012,77.63866
slv,2013,72.80298
slv,2014,72.80298
slv,2015,64.76146
slv,2016,72.80298
slv,2017,68.58622
slv,2018,66.18854
slv,2019,66.18854
som,1975,19.41082
som,1976,19.41082
som,1977,27.04961
som,1978,27.04961
som,1979,27.04961
som,1980,27.04961
som,1981,30.67441
som,1982,30.67441
som,1983,30.67441
som,1984,30.67441
som,1985,25.67009
som,1986,25.67009
som,1987,25.67009
som,1988,25.67009
som,1989,25.67009
som,1990,30.67441
som,1991,27.04961
som,1992,21.21694
som,1993,21.21694
som,1994,21.21694
som,1995,21.21694
som,1996,21.21694
som,1997,21.21694
som,1998,21.21694
som,1999,21.21694
som,2000,21.21694
som,2001,23.26718
som,2002,23.26718
som,2003,23.26718
som,2004,21.21694
som,2005,17.54275
som,2006,14.32953
som,2007,14.32953
som,2008,14.32953
som,2009,14.32953
som,2010,14.32953
som,2011,14.32953
som,2012,19.15073
som,2013,24.67336
som,2014,19.11174
som,2015,19.11174
som,2016,28.41988
som,2017,20.84757
som,2018,22.41247
som,2019,19.11174
srb,1975,28.83505
srb,1976,28.83505
srb,1977,28.83505
srb,1978,28.83505
srb,1979,28.83505
srb,1980,28.83505
srb,1981,27.25902
srb,1982,31.96665
srb,1983,27.25902
srb,1984,27.25902
srb,1985,27.25902
srb,1986,31.96665
srb,1987,31.96665
srb,1988,31.96665
srb,1989,31.96665
srb,1990,41.33696
srb,1991,40.40208
srb,1992,34.56919
srb,1993,34.56919
srb,1994,38.41073
srb,1995,34.56919
srb,1996,43.8275
srb,1997,40.40208
srb,1998,40.40208
srb,1999,33.59658
srb,2000,50.94157
srb,2001,62.07592
srb,2002,59.80747
srb,2003,62.07592
srb,2004,62.07592
srb,2005,62.07592
srb,2006,62.07592
srb,2007,62.07592
srb,2008,62.07592
srb,2009,62.07592
srb,2010,62.07592
srb,2011,62.07592
srb,2012,62.07592
srb,2013,55.7496
srb,2014,55.7496
srb,2015,55.7496
srb,2016,55.7496
srb,2017,58.5944
srb,2018,56.61415
srb,2019,55.41781
ssd,2011,48.2758
ssd,2012,49.49682
ssd,2013,42.73599
ssd,2014,45.67992
ssd,2015,45.67992
ssd,2016,40.25281
ssd,2017,31.01414
ssd,2018,31.01414
ssd,2019,31.01414
svk,1993,66.47771
svk,1994,66.47771
svk,1995,66.47771
svk,1996,66.47771
svk,1997,66.47771
svk,1998,66.47771
svk,1999,66.47771
svk,2000,66.47771
svk,2001,59.8786
svk,2002,66.47771
svk,2003,62.08934
svk,2004,66.47771
svk,2005,62.08934
svk,2006,62.08934
svk,2007,62.08934
svk,2008,62.08934
svk,2009,62.08934
svk,2010,67.55947
svk,2011,62.08934
svk,2012,66.47771
svk,2013,66.47771
svk,2014,66.47771
svk,2015,62.08934
svk,2016,53.71415
svk,2017,49.89704
svk,2018,52.78643
svk,2019,50.69137
svn,1991,57.22676
svn,1992,60.86671
svn,1993,70.32098
svn,1994,70.32098
svn,1995,70.32098
svn,1996,70.32098
svn,1997,70.32098
svn,1998,70.32098
svn,1999,70.32098
svn,2000,70.32098
svn,2001,70.32098
svn,2002,70.32098
svn,2003,70.32098
svn,2004,70.32098
svn,2005,70.32098
svn,2006,70.32098
svn,2007,70.32098
svn,2008,70.32098
svn,2009,75.23341
svn,2010,75.23341
svn,2011,75.23341
svn,2012,75.23341
svn,2013,68.97636
svn,2014,68.97636
svn,2015,68.97636
svn,2016,74.36412
svn,2017,79.08838
svn,2018,76.06381
svn,2019,76.06381
swe,1975,77.99913
swe,1976,77.99913
swe,1977,77.99913
swe,1978,77.99913
swe,1979,77.99913
swe,1980,92.46506
swe,1981,92.6445
swe,1982,92.6445
swe,1983,92.6445
swe,1984,92.6445
swe,1985,92.6445
swe,1986,92.6445
swe,1987,92.6445
swe,1988,92.6445
swe,1989,92.6445
swe,1990,92.6445
swe,1991,92.6445
swe,1992,92.6445
swe,1993,92.6445
swe,1994,92.6445
swe,1995,92.6445
swe,1996,92.6445
swe,1997,92.6445
swe,1998,92.6445
swe,1999,92.6445
swe,2000,92.6445
swe,2001,92.6445
swe,2002,92.6445
swe,2003,92.6445
swe,2004,92.6445
swe,2005,92.6445
swe,2006,92.6445
swe,2007,92.6445
swe,2008,92.6445
swe,2009,92.6445
swe,2010,92.6445
swe,2011,92.6445
swe,2012,92.6445
swe,2013,84.28849
swe,2014,84.28849
swe,2015,84.28849
swe,2016,78.86511
swe,2017,77.52716
swe,2018,77.52716
swe,2019,76.17118
swz,1975,44.83683
swz,1976,44.83683
swz,1977,44.83683
swz,1978,44.83683
swz,1979,44.83683
swz,1980,44.83683
swz,1981,48.2758
swz,1982,48.2758
swz,1983,42.02554
swz,1984,45.24872
swz,1985,45.24872
swz,1986,48.2758
swz,1987,45.24872
swz,1988,45.24872
swz,1989,48.2758
swz,1990,46.08501
swz,1991,46.08501
swz,1992,46.08501
swz,1993,46.08501
swz,1994,46.08501
swz,1995,46.08501
swz,1996,46.08501
swz,1997,46.08501
swz,1998,46.08501
swz,1999,46.08501
swz,2000,41.66365
swz,2001,45.4002
swz,2002,41.66365
swz,2003,41.66365
swz,2004,41.66365
swz,2005,41.66365
swz,2006,45.4002
swz,2007,45.4002
swz,2008,45.4002
swz,2009,45.4002
swz,2010,45.4002
swz,2011,45.4002
swz,2012,45.4002
swz,2013,45.4002
swz,2014,45.4002
swz,2015,41.66365
swz,2016,41.66365
swz,2017,45.4002
swz,2018,41.66365
swz,2019,41.66365
syr,1975,25.54338
syr,1976,28.56609
syr,1977,28.56609
syr,1978,25.54338
syr,1979,23.11578
syr,1980,23.11578
syr,1981,27.99458
syr,1982,14.96935
syr,1983,18.69401
syr,1984,25.67009
syr,1985,25.67009
syr,1986,18.69401
syr,1987,23.65372
syr,1988,18.69401
syr,1989,23.65372
syr,1990,23.65372
syr,1991,25.67009
syr,1992,25.67009
syr,1993,25.67009
syr,1994,25.67009
syr,1995,30.67441
syr,1996,30.67441
syr,1997,30.67441
syr,1998,30.67441
syr,1999,25.67009
syr,2000,31.66041
syr,2001,27.20709
syr,2002,31.66041
syr,2003,31.66041
syr,2004,31.66041
syr,2005,27.20709
syr,2006,31.66041
syr,2007,27.20709
syr,2008,27.20709
syr,2009,27.20709
syr,2010,27.20709
syr,2011,18.69401
syr,2012,18.69401
syr,2013,14.96935
syr,2014,8.02795
syr,2015,8.02795
syr,2016,8.02795
syr,2017,12.29817
syr,2018,21.25743
syr,2019,21.25743
tcd,1975,45.45757
tcd,1976,55.70612
tcd,1977,55.70612
tcd,1978,55.70612
tcd,1979,55.70612
tcd,1980,54.16711
tcd,1981,54.16711
tcd,1982,48.44972
tcd,1983,48.44972
tcd,1984,56.69254
tcd,1985,56.69254
tcd,1986,53.23002
tcd,1987,56.69254
tcd,1988,56.69254
tcd,1989,56.69254
tcd,1990,57.59253
tcd,1991,57.59253
tcd,1992,59.63148
tcd,1993,59.63148
tcd,1994,59.63148
tcd,1995,59.63148
tcd,1996,59.63148
tcd,1997,59.63148
tcd,1998,54.27785
tcd,1999,48.5575
tcd,2000,48.5575
tcd,2001,48.5575
tcd,2002,51.25091
tcd,2003,51.25091
tcd,2004,48.5575
tcd,2005,51.25091
tcd,2006,48.5575
tcd,2007,51.25091
tcd,2008,48.5575
tcd,2009,51.25091
tcd,2010,51.25091
tcd,2011,54.27785
tcd,2012,54.27785
tcd,2013,50.70432
tcd,2014,56.66416
tcd,2015,56.66416
tcd,2016,49.566
tcd,2017,45.24872
tcd,2018,46.23295
tcd,2019,46.23295
tgo,1975,49.98205
tgo,1976,49.98205
tgo,1977,49.98205
tgo,1978,49.98205
tgo,1979,49.98205
tgo,1980,51.83717
tgo,1981,55.62565
tgo,1982,50.96176
tgo,1983,50.96176
tgo,1984,46.62914
tgo,1985,50.96176
tgo,1986,49.80053
tgo,1987,53.14988
tgo,1988,49.80053
tgo,1989,53.14988
tgo,1990,54.3012
tgo,1991,51.30439
tgo,1992,64.11613
tgo,1993,64.11613
tgo,1994,58.04353
tgo,1995,64.11613
tgo,1996,64.11613
tgo,1997,64.11613
tgo,1998,64.11613
tgo,1999,64.11613
tgo,2000,64.11613
tgo,2001,64.11613
tgo,2002,64.11613
tgo,2003,64.11613
tgo,2004,64.11613
tgo,2005,67.43946
tgo,2006,67.43946
tgo,2007,67.43946
tgo,2008,67.43946
tgo,2009,67.43946
tgo,2010,66.21952
tgo,2011,67.43946
tgo,2012,67.43946
tgo,2013,70.28313
tgo,2014,60.85897
tgo,2015,60.85897
tgo,2016,67.36195
tgo,2017,56.32554
tgo,2018,53.14988
tgo,2019,53.14988
tha,1975,45.27567
tha,1976,45.27567
tha,1977,45.27567
tha,1978,45.27567
tha,1979,45.27567
tha,1980,55.86805
tha,1981,58.05352
tha,1982,58.05352
tha,1983,58.05352
tha,1984,58.05352
tha,1985,58.05352
tha,1986,58.05352
tha,1987,56.98506
tha,1988,53.8048
tha,1989,51.1984
tha,1990,53.8048
tha,1991,53.8048
tha,1992,53.8048
tha,1993,53.8048
tha,1994,51.1984
tha,1995,53.8048
tha,1996,53.8048
tha,1997,56.98506
tha,1998,56.98506
tha,1999,53.8048
tha,2000,53.8048
tha,2001,53.8048
tha,2002,54.6886
tha,2003,53.8048
tha,2004,53.8048
tha,2005,55.43266
tha,2006,54.6886
tha,2007,54.6886
tha,2008,52.71028
tha,2009,52.71028
tha,2010,55.43266
tha,2011,55.43266
tha,2012,55.43266
tha,2013,54.61184
tha,2014,52.17748
tha,2015,52.17748
tha,2016,46.67157
tha,2017,46.67157
tha,2018,48.98391
tha,2019,50.16829
tjk,1991,34.10841
tjk,1992,39.74498
tjk,1993,33.15979
tjk,1994,35.43021
tjk,1995,38.0304
tjk,1996,38.0304
tjk,1997,38.48887
tjk,1998,40.20647
tjk,1999,37.82672
tjk,2000,43.35608
tjk,2001,35.05575
tjk,2002,38.48549
tjk,2003,35.05575
tjk,2004,37.17257
tjk,2005,28.80483
tjk,2006,27.15788
tjk,2007,23.39353
tjk,2008,23.39353
tjk,2009,23.39353
tjk,2010,23.39353
tjk,2011,23.39353
tjk,2012,23.39353
tjk,2013,21.25743
tjk,2014,22.4652
tjk,2015,18.10636
tjk,2016,18.10636
tjk,2017,18.10636
tjk,2018,18.69401
tjk,2019,14.96935
tkm,1991,30.12578
tkm,1992,33.02421
tkm,1993,35.32242
tkm,1994,35.32242
tkm,1995,35.32242
tkm,1996,33.02421
tkm,1997,24.67336
tkm,1998,24.67336
tkm,1999,19.11174
tkm,2000,19.11174
tkm,2001,19.11174
tkm,2002,19.11174
tkm,2003,19.11174
tkm,2004,19.11174
tkm,2005,19.11174
tkm,2006,19.11174
tkm,2007,19.11174
tkm,2008,19.11174
tkm,2009,19.11174
tkm,2010,19.11174
tkm,2011,19.11174
tkm,2012,19.11174
tkm,2013,16.91891
tkm,2014,16.91891
tkm,2015,16.91891
tkm,2016,16.91891
tkm,2017,16.91891
tkm,2018,16.91891
tkm,2019,16.91891
tls,2002,73.946
tls,2003,64.23704
tls,2004,64.23704
tls,2005,73.946
tls,2006,73.946
tls,2007,76.9203
tls,2008,76.9203
tls,2009,76.9203
tls,2010,76.9203
tls,2011,67.52863
tls,2012,67.52863
tls,2013,67.52863
tls,2014,62.67632
tls,2015,67.52863
tls,2016,62.45795
tls,2017,63.46787
tls,2018,59.01338
tls,2019,59.01338
tto,1975,56.38313
tto,1976,56.38313
tto,1977,56.38313
tto,1978,56.38313
tto,1979,59.10315
tto,1980,59.10315
tto,1981,60.92659
tto,1982,60.92659
tto,1983,60.92659
tto,1984,57.60276
tto,1985,62.83813
tto,1986,63.90725
tto,1987,63.90725
tto,1988,63.90725
tto,1989,63.90725
tto,1990,65.05538
tto,1991,65.05538
tto,1992,59.86018
tto,1993,65.05538
tto,1994,65.05538
tto,1995,65.05538
tto,1996,68.83413
tto,1997,78.80026
tto,1998,78.80026
tto,1999,78.80026
tto,2000,78.80026
tto,2001,78.80026
tto,2002,78.80026
tto,2003,78.80026
tto,2004,78.80026
tto,2005,78.80026
tto,2006,78.80026
tto,2007,78.80026
tto,2008,78.80026
tto,2009,78.80026
tto,2010,78.80026
tto,2011,78.80026
tto,2012,78.80026
tto,2013,76.89875
tto,2014,73.82413
tto,2015,83.18779
tto,2016,83.18779
tto,2017,80.94598
tto,2018,84.28849
tto,2019,84.28849
tun,1975,36.30769
tun,1976,36.30769
tun,1977,36.30769
tun,1978,36.30769
tun,1979,36.30769
tun,1980,36.30769
tun,1981,40.85857
tun,1982,38.15026
tun,1983,40.85857
tun,1984,38.15026
tun,1985,34.08769
tun,1986,38.15026
tun,1987,38.15026
tun,1988,27.20709
tun,1989,31.66041
tun,1990,30.67441
tun,1991,25.67009
tun,1992,30.67441
tun,1993,25.67009
tun,1994,30.67441
tun,1995,30.67441
tun,1996,30.67441
tun,1997,30.67441
tun,1998,30.67441
tun,1999,30.67441
tun,2000,30.67441
tun,2001,25.67009
tun,2002,30.67441
tun,2003,25.67009
tun,2004,25.67009
tun,2005,25.67009
tun,2006,25.67009
tun,2007,25.67009
tun,2008,25.67009
tun,2009,25.67009
tun,2010,25.67009
tun,2011,42.63494
tun,2012,42.63494
tun,2013,41.489
tun,2014,41.489
tun,2015,41.489
tun,2016,43.66453
tun,2017,43.66453
tun,2018,43.66453
tun,2019,43.66453
tur,1975,34.10841
tur,1976,34.10841
tur,1977,34.10841
tur,1978,34.10841
tur,1979,34.10841
tur,1980,34.10841
tur,1981,37.0515
tur,1982,34.83818
tur,1983,34.83818
tur,1984,33.15489
tur,1985,33.15489
tur,1986,36.83019
tur,1987,37.82672
tur,1988,34.39975
tur,1989,34.39975
tur,1990,32.4766
tur,1991,32.4766
tur,1992,32.4766
tur,1993,36.02801
tur,1994,36.02801
tur,1995,36.02801
tur,1996,36.02801
tur,1997,32.4766
tur,1998,36.02801
tur,1999,36.02801
tur,2000,39.638
tur,2001,36.20025
tur,2002,44.48384
tur,2003,45.59604
tur,2004,42.63494
tur,2005,42.63494
tur,2006,40.83213
tur,2007,35.80308
tur,2008,35.80308
tur,2009,41.04287
tur,2010,39.93026
tur,2011,39.93026
tur,2012,39.93026
tur,2013,35.71908
tur,2014,33.90308
tur,2015,35.71908
tur,2016,36.02801
tur,2017,23.73169
tur,2018,23.73169
tur,2019,25.7016
twn,1975,40.91694
twn,1976,40.91694
twn,1977,40.91694
twn,1978,40.91694
twn,1979,40.91694
twn,1980,40.91694
twn,1981,38.71519
twn,1982,41.82829
twn,1983,41.82829
twn,1984,38.71519
twn,1985,41.82829
twn,1986,41.82829
twn,1987,44.48384
twn,1988,49.56701
twn,1989,58.81624
twn,1990,73.74093
twn,1991,73.74093
twn,1992,77.63866
twn,1993,77.63866
twn,1994,77.63866
twn,1995,77.63866
twn,1996,77.63866
twn,1997,77.63866
twn,1998,77.63866
twn,1999,77.63866
twn,2000,86.92827
twn,2001,86.92827
twn,2002,86.92827
twn,2003,86.92827
twn,2004,86.92827
twn,2005,86.92827
twn,2006,86.92827
twn,2007,86.92827
twn,2008,86.92827
twn,2009,86.92827
twn,2010,86.92827
twn,2011,86.92827
twn,2012,86.92827
twn,2013,86.92827
twn,2014,81.31965
twn,2015,86.92827
twn,2016,69.95386
twn,2017,83.18779
twn,2018,83.18779
twn,2019,80.94598
