country,time,mediaint_idea
pol,1994,86.72206
pol,1995,86.70843
pol,1996,86.66782
pol,1997,87.6338
pol,1998,89.104
pol,1999,88.95705
pol,2000,88.89601
pol,2001,89.26276
pol,2002,90.50198
pol,2003,90.65755
pol,2004,90.26804
pol,2005,90.51855
pol,2006,87.56317
pol,2007,87.76544
pol,2008,90.90639
pol,2009,90.71979
pol,2010,90.60118
pol,2011,90.90463
pol,2012,91.00918
pol,2013,90.78992
pol,2014,90.7554
pol,2015,90.90382
pol,2016,68.25594
pol,2017,65.63942
pol,2018,64.9884
pol,2019,64.85876
prk,1975,6.0626
prk,1976,5.9458
prk,1977,6.13243
prk,1978,6.06911
prk,1979,5.85297
prk,1980,5.91937
prk,1981,6.20397
prk,1982,5.79196
prk,1983,5.82472
prk,1984,5.75066
prk,1985,5.83431
prk,1986,6.18889
prk,1987,6.13228
prk,1988,5.53976
prk,1989,6.04983
prk,1990,5.97253
prk,1991,5.72152
prk,1992,5.81611
prk,1993,5.8601
prk,1994,6.11439
prk,1995,6.02444
prk,1996,6.14942
prk,1997,5.76914
prk,1998,5.83035
prk,1999,6.03339
prk,2000,6.26408
prk,2001,5.90961
prk,2002,6.11541
prk,2003,5.82307
prk,2004,5.87661
prk,2005,5.8335
prk,2006,6.00903
prk,2007,5.93162
prk,2008,6.31786
prk,2009,5.84049
prk,2010,5.83003
prk,2011,5.74182
prk,2012,5.88815
prk,2013,8.43407
prk,2014,8.45381
prk,2015,8.24666
prk,2016,8.53438
prk,2017,8.3999
prk,2018,8.41918
prk,2019,8.54835
prt,1975,71.70434
prt,1976,81.00149
prt,1977,85.45882
prt,1978,85.29989
prt,1979,85.78139
prt,1980,85.64158
prt,1981,85.85906
prt,1982,85.82053
prt,1983,85.62447
prt,1984,85.67518
prt,1985,85.70334
prt,1986,85.47279
prt,1987,85.59304
prt,1988,85.33063
prt,1989,85.31469
prt,1990,85.46109
prt,1991,85.427
prt,1992,85.49063
prt,1993,85.21092
prt,1994,85.4113
prt,1995,88.62465
prt,1996,88.42736
prt,1997,88.62286
prt,1998,88.66294
prt,1999,88.17391
prt,2000,88.33065
prt,2001,88.52733
prt,2002,88.36936
prt,2003,88.44685
prt,2004,88.07809
prt,2005,88.33144
prt,2006,88.28016
prt,2007,88.64171
prt,2008,88.49662
prt,2009,88.45073
prt,2010,88.31598
prt,2011,88.07705
prt,2012,88.4796
prt,2013,91.2018
prt,2014,91.04532
prt,2015,89.62035
prt,2016,89.68031
prt,2017,85.98492
prt,2018,85.65066
prt,2019,82.95875
pry,1975,24.22607
pry,1976,23.87876
pry,1977,23.88912
pry,1978,24.07121
pry,1979,24.2574
pry,1980,24.10355
pry,1981,24.36772
pry,1982,24.03781
pry,1983,24.07628
pry,1984,24.01953
pry,1985,26.07623
pry,1986,26.28172
pry,1987,26.49352
pry,1988,26.42728
pry,1989,26.08598
pry,1990,60.71571
pry,1991,60.8596
pry,1992,60.5888
pry,1993,60.71171
pry,1994,60.79299
pry,1995,60.65982
pry,1996,60.81244
pry,1997,60.73975
pry,1998,60.60936
pry,1999,60.68657
pry,2000,62.77052
pry,2001,62.74439
pry,2002,62.6966
pry,2003,62.85632
pry,2004,63.80415
pry,2005,63.98933
pry,2006,63.89624
pry,2007,63.93497
pry,2008,69.61281
pry,2009,69.4897
pry,2010,69.74859
pry,2011,69.51147
pry,2012,67.99541
pry,2013,66.81237
pry,2014,66.6701
pry,2015,65.10929
pry,2016,67.83939
pry,2017,67.63222
pry,2018,66.92216
pry,2019,66.83469
qat,1975,15.35335
qat,1976,15.37931
qat,1977,15.57326
qat,1978,15.51022
qat,1979,15.64479
qat,1980,14.76819
qat,1981,14.90617
qat,1982,14.9231
qat,1983,14.68656
qat,1984,14.77669
qat,1985,14.88499
qat,1986,14.91482
qat,1987,14.631
qat,1988,14.88639
qat,1989,14.89666
qat,1990,14.83747
qat,1991,14.90635
qat,1992,15.14253
qat,1993,14.84666
qat,1994,14.69426
qat,1995,15.20605
qat,1996,16.11265
qat,1997,19.85033
qat,1998,19.58375
qat,1999,20.02511
qat,2000,19.70834
qat,2001,19.67681
qat,2002,18.48643
qat,2003,18.6501
qat,2004,18.48559
qat,2005,18.37677
qat,2006,18.27533
qat,2007,18.47243
qat,2008,18.02523
qat,2009,18.06174
qat,2010,18.34951
qat,2011,18.25887
qat,2012,18.9003
qat,2013,18.66024
qat,2014,18.55547
qat,2015,18.7124
qat,2016,18.26827
qat,2017,19.94953
qat,2018,22.55532
qat,2019,21.02841
rou,1975,16.0606
rou,1976,15.81672
rou,1977,15.65669
rou,1978,15.91817
rou,1979,15.75124
rou,1980,15.72271
rou,1981,15.93669
rou,1982,16.04925
rou,1983,16.09827
rou,1984,15.94817
rou,1985,15.98906
rou,1986,16.11898
rou,1987,16.08822
rou,1988,15.68314
rou,1989,15.73571
rou,1990,61.79471
rou,1991,64.10614
rou,1992,65.79477
rou,1993,65.46004
rou,1994,65.85748
rou,1995,65.87067
rou,1996,67.11211
rou,1997,72.20634
rou,1998,72.11435
rou,1999,72.26936
rou,2000,69.11969
rou,2001,63.43769
rou,2002,63.58623
rou,2003,63.37063
rou,2004,65.69582
rou,2005,71.40243
rou,2006,70.12772
rou,2007,70.27077
rou,2008,72.94712
rou,2009,73.24697
rou,2010,75.81355
rou,2011,77.12295
rou,2012,72.70488
rou,2013,69.35059
rou,2014,69.36256
rou,2015,70.14253
rou,2016,70.76476
rou,2017,62.67836
rou,2018,64.09317
rou,2019,71.65059
rus,1975,3.4721
rus,1976,3.75082
rus,1977,3.87808
rus,1978,3.85133
rus,1979,3.68523
rus,1980,3.63193
rus,1981,3.5315
rus,1982,3.51569
rus,1983,3.48668
rus,1984,3.54938
rus,1985,3.55487
rus,1986,12.10377
rus,1987,33.59843
rus,1988,33.64458
rus,1989,38.1642
rus,1990,55.29272
rus,1991,56.90842
rus,1992,67.81398
rus,1993,67.71838
rus,1994,67.65118
rus,1995,69.15001
rus,1996,68.57182
rus,1997,67.68441
rus,1998,67.51429
rus,1999,67.46828
rus,2000,53.33007
rus,2001,49.54266
rus,2002,47.83168
rus,2003,47.36628
rus,2004,43.73681
rus,2005,43.69766
rus,2006,44.0073
rus,2007,43.86327
rus,2008,43.19055
rus,2009,43.60823
rus,2010,43.55825
rus,2011,42.58261
rus,2012,41.16007
rus,2013,39.8952
rus,2014,36.14586
rus,2015,35.29495
rus,2016,34.75991
rus,2017,35.5705
rus,2018,34.16891
rus,2019,35.15243
rwa,1975,24.78455
rwa,1976,24.79199
rwa,1977,24.5634
rwa,1978,25.26396
rwa,1979,25.23192
rwa,1980,25.24728
rwa,1981,25.27107
rwa,1982,25.30737
rwa,1983,25.13804
rwa,1984,25.06003
rwa,1985,25.34281
rwa,1986,25.2389
rwa,1987,25.19296
rwa,1988,27.87841
rwa,1989,28.00451
rwa,1990,38.41929
rwa,1991,46.05669
rwa,1992,45.89125
rwa,1993,46.15533
rwa,1994,38.23949
rwa,1995,33.90213
rwa,1996,33.99701
rwa,1997,34.38627
rwa,1998,33.56011
rwa,1999,35.59878
rwa,2000,38.15692
rwa,2001,37.89296
rwa,2002,39.40812
rwa,2003,42.04431
rwa,2004,40.284
rwa,2005,38.94013
rwa,2006,39.83091
rwa,2007,39.88723
rwa,2008,39.83095
rwa,2009,41.05618
rwa,2010,38.78397
rwa,2011,38.0984
rwa,2012,39.34526
rwa,2013,33.59474
rwa,2014,33.65793
rwa,2015,33.53593
rwa,2016,33.64298
rwa,2017,31.96887
rwa,2018,31.89699
rwa,2019,29.73586
sau,1975,11.34865
sau,1976,11.49435
sau,1977,11.40917
sau,1978,11.37657
sau,1979,14.54813
sau,1980,14.39276
sau,1981,14.33992
sau,1982,14.64778
sau,1983,14.35207
sau,1984,14.51926
sau,1985,14.528
sau,1986,14.36714
sau,1987,14.56566
sau,1988,14.58528
sau,1989,14.35347
sau,1990,14.34013
sau,1991,14.44427
sau,1992,14.65782
sau,1993,19.28955
sau,1994,19.57895
sau,1995,19.04111
sau,1996,20.5015
sau,1997,20.52413
sau,1998,20.47768
sau,1999,20.74375
sau,2000,20.50074
sau,2001,21.23357
sau,2002,21.09972
sau,2003,21.11727
sau,2004,21.89863
sau,2005,24.12357
sau,2006,24.20216
sau,2007,23.98848
sau,2008,24.37999
sau,2009,24.06715
sau,2010,24.02805
sau,2011,24.56427
sau,2012,23.95128
sau,2013,23.82714
sau,2014,25.10548
sau,2015,25.01048
sau,2016,24.8746
sau,2017,24.10778
sau,2018,23.98091
sau,2019,24.66292
sdn,1975,21.86916
sdn,1976,21.8515
sdn,1977,21.99388
sdn,1978,24.3446
sdn,1979,24.43359
sdn,1980,28.36355
sdn,1981,28.23031
sdn,1982,28.1377
sdn,1983,28.01462
sdn,1984,34.04741
sdn,1985,49.61545
sdn,1986,72.91889
sdn,1987,72.28917
sdn,1988,72.50025
sdn,1989,51.22994
sdn,1990,25.62437
sdn,1991,25.4612
sdn,1992,25.66786
sdn,1993,25.63741
sdn,1994,25.65383
sdn,1995,25.42924
sdn,1996,25.86082
sdn,1997,25.77023
sdn,1998,25.31064
sdn,1999,25.39666
sdn,2000,33.58774
sdn,2001,37.64936
sdn,2002,38.62219
sdn,2003,42.03304
sdn,2004,45.91896
sdn,2005,46.92569
sdn,2006,48.00145
sdn,2007,47.78723
sdn,2008,47.44378
sdn,2009,47.8608
sdn,2010,47.89713
sdn,2011,47.70346
sdn,2012,46.74582
sdn,2013,45.33488
sdn,2014,45.25704
sdn,2015,45.41135
sdn,2016,45.97323
sdn,2017,47.253
sdn,2018,50.08418
sdn,2019,57.89962
sen,1975,46.00279
sen,1976,49.37139
sen,1977,49.21898
sen,1978,49.08269
sen,1979,49.18915
sen,1980,53.51343
sen,1981,67.17838
sen,1982,67.11213
sen,1983,67.45186
sen,1984,67.3189
sen,1985,67.17024
sen,1986,67.44292
sen,1987,67.40555
sen,1988,69.47419
sen,1989,69.17456
sen,1990,70.34263
sen,1991,69.92086
sen,1992,69.81958
sen,1993,72.86926
sen,1994,75.03721
sen,1995,78.30603
sen,1996,78.45933
sen,1997,78.2214
sen,1998,78.16253
sen,1999,78.13579
sen,2000,77.0842
sen,2001,77.38334
sen,2002,77.30082
sen,2003,77.70051
sen,2004,77.51708
sen,2005,77.38632
sen,2006,77.37264
sen,2007,77.55745
sen,2008,77.5892
sen,2009,75.79704
sen,2010,78.77802
sen,2011,78.46687
sen,2012,78.97521
sen,2013,82.01751
sen,2014,82.21039
sen,2015,81.71487
sen,2016,81.7981
sen,2017,89.46582
sen,2018,84.30115
sen,2019,76.44872
sgp,1975,30.84683
sgp,1976,30.99943
sgp,1977,30.74498
sgp,1978,30.71922
sgp,1979,31.09379
sgp,1980,32.15509
sgp,1981,32.1499
sgp,1982,32.00222
sgp,1983,31.8687
sgp,1984,31.89985
sgp,1985,32.13679
sgp,1986,31.59029
sgp,1987,32.07685
sgp,1988,32.12901
sgp,1989,32.23665
sgp,1990,35.58501
sgp,1991,35.59037
sgp,1992,35.67918
sgp,1993,35.63423
sgp,1994,35.69176
sgp,1995,35.58105
sgp,1996,35.74827
sgp,1997,35.65039
sgp,1998,35.66039
sgp,1999,35.83
sgp,2000,42.51726
sgp,2001,42.42371
sgp,2002,42.4933
sgp,2003,42.41068
sgp,2004,42.43166
sgp,2005,42.36076
sgp,2006,43.75289
sgp,2007,43.74634
sgp,2008,43.46813
sgp,2009,43.53383
sgp,2010,43.91348
sgp,2011,43.93777
sgp,2012,43.66893
sgp,2013,43.88551
sgp,2014,43.44518
sgp,2015,43.58281
sgp,2016,44.52609
sgp,2017,44.74292
sgp,2018,42.57607
sgp,2019,42.70974
sle,1975,51.16548
sle,1976,51.32533
sle,1977,50.19695
sle,1978,46.2142
sle,1979,45.5478
sle,1980,44.22891
sle,1981,44.3927
sle,1982,44.22777
sle,1983,43.13203
sle,1984,43.23535
sle,1985,43.46851
sle,1986,48.59682
sle,1987,48.56214
sle,1988,48.70349
sle,1989,49.30581
sle,1990,49.33292
sle,1991,51.51538
sle,1992,55.69045
sle,1993,56.99025
sle,1994,56.82401
sle,1995,56.9141
sle,1996,60.67584
sle,1997,63.12863
sle,1998,63.29327
sle,1999,63.2489
sle,2000,63.14502
sle,2001,63.41292
sle,2002,64.37422
sle,2003,65.82482
sle,2004,66.1023
sle,2005,66.04185
sle,2006,65.89251
sle,2007,66.02085
sle,2008,66.90812
sle,2009,67.20061
sle,2010,67.31729
sle,2011,67.50298
sle,2012,65.56061
sle,2013,66.32227
sle,2014,66.18826
sle,2015,65.85782
sle,2016,66.38
sle,2017,66.29808
sle,2018,70.18501
sle,2019,72.69304
slv,1975,33.36046
slv,1976,33.43764
slv,1977,33.38028
slv,1978,31.7338
slv,1979,32.39156
slv,1980,34.09284
slv,1981,35.12764
slv,1982,36.16278
slv,1983,39.52445
slv,1984,40.50225
slv,1985,42.53517
slv,1986,42.5892
slv,1987,42.50434
slv,1988,42.57682
slv,1989,42.38018
slv,1990,42.936
slv,1991,42.4533
slv,1992,45.83214
slv,1993,56.33094
slv,1994,56.4791
slv,1995,56.37834
slv,1996,56.47405
slv,1997,57.41605
slv,1998,57.36633
slv,1999,59.04988
slv,2000,65.85509
slv,2001,65.78036
slv,2002,65.72392
slv,2003,64.97412
slv,2004,64.95053
slv,2005,65.52615
slv,2006,65.73423
slv,2007,65.60725
slv,2008,65.33458
slv,2009,73.90313
slv,2010,75.13553
slv,2011,75.27483
slv,2012,75.57154
slv,2013,74.55598
slv,2014,75.0142
slv,2015,74.9115
slv,2016,74.93086
slv,2017,73.50459
slv,2018,73.25348
slv,2019,70.50653
som,1975,12.91687
som,1976,12.86389
som,1977,12.79853
som,1978,12.47511
som,1979,11.02938
som,1980,11.12927
som,1981,11.1015
som,1982,11.23448
som,1983,10.96785
som,1984,11.13395
som,1985,11.09447
som,1986,11.0442
som,1987,10.95949
som,1988,11.00384
som,1989,11.20303
som,1990,16.58069
som,1991,30.35614
som,1992,42.9751
som,1993,43.8096
som,1994,46.78365
som,1995,46.73955
som,1996,46.60338
som,1997,46.64492
som,1998,46.75408
som,1999,46.71041
som,2000,50.83473
som,2001,50.79799
som,2002,50.62522
som,2003,50.52974
som,2004,50.80365
som,2005,56.61244
som,2006,57.3114
som,2007,57.49977
som,2008,57.47882
som,2009,57.54522
som,2010,59.70315
som,2011,60.70821
som,2012,60.25222
som,2013,57.87013
som,2014,58.23956
som,2015,57.68111
som,2016,59.784
som,2017,62.03925
som,2018,61.09831
som,2019,58.12965
srb,1975,8.17339
srb,1976,7.89108
srb,1977,8.06318
srb,1978,7.99797
srb,1979,8.14063
srb,1980,7.95518
srb,1981,18.15067
srb,1982,18.04974
srb,1983,18.55839
srb,1984,18.47095
srb,1985,18.47164
srb,1986,18.31298
srb,1987,18.39395
srb,1988,18.38857
srb,1989,18.3872
srb,1990,34.1139
srb,1991,40.41032
srb,1992,41.58763
srb,1993,41.38703
srb,1994,41.47988
srb,1995,41.57747
srb,1996,41.39116
srb,1997,42.6035
srb,1998,42.72955
srb,1999,42.69976
srb,2000,67.81032
srb,2001,77.57949
srb,2002,77.52981
srb,2003,77.84092
srb,2004,77.98514
srb,2005,77.71464
srb,2006,77.83461
srb,2007,77.84447
srb,2008,76.54902
srb,2009,76.6317
srb,2010,75.1686
srb,2011,75.35904
srb,2012,74.87155
srb,2013,58.20677
srb,2014,57.45445
srb,2015,55.70309
srb,2016,55.89954
srb,2017,51.68212
srb,2018,47.80098
srb,2019,49.05915
ssd,2011,46.40232
ssd,2012,47.97546
ssd,2013,36.00742
ssd,2014,37.15598
ssd,2015,36.37678
ssd,2016,21.00977
ssd,2017,30.53151
ssd,2018,25.24882
ssd,2019,21.80537
svk,1993,69.52825
svk,1994,66.57765
svk,1995,66.52725
svk,1996,66.64514
svk,1997,66.6162
svk,1998,73.30571
svk,1999,80.70517
svk,2000,82.54304
svk,2001,82.29787
svk,2002,84.05574
svk,2003,83.85727
svk,2004,84.07485
svk,2005,83.83818
svk,2006,82.18264
svk,2007,82.94491
svk,2008,82.71876
svk,2009,82.78734
svk,2010,89.06012
svk,2011,87.68921
svk,2012,89.0133
svk,2013,85.36438
svk,2014,85.23745
svk,2015,86.45352
svk,2016,86.54563
svk,2017,87.5115
svk,2018,87.12138
svk,2019,88.76365
svn,1991,83.56376
svn,1992,86.46803
svn,1993,85.79473
svn,1994,86.91986
svn,1995,84.11288
svn,1996,88.4758
svn,1997,84.11632
svn,1998,79.98624
svn,1999,83.52672
svn,2000,80.8683
svn,2001,81.43583
svn,2002,82.71299
svn,2003,82.76812
svn,2004,77.93262
svn,2005,78.16115
svn,2006,77.98923
svn,2007,78.01119
svn,2008,77.28736
svn,2009,93.48391
svn,2010,90.66311
svn,2011,85.28478
svn,2012,82.554
svn,2013,85.57757
svn,2014,87.6459
svn,2015,90.73738
svn,2016,85.62508
svn,2017,75.70744
svn,2018,73.97143
svn,2019,66.10334
swe,1975,93.65812
swe,1976,94.06219
swe,1977,93.77765
swe,1978,93.73377
swe,1979,93.79337
swe,1980,94.24806
swe,1981,94.37326
swe,1982,93.94847
swe,1983,94.26804
swe,1984,94.07046
swe,1985,96.49075
swe,1986,96.22747
swe,1987,96.45141
swe,1988,96.53528
swe,1989,96.58017
swe,1990,96.57285
swe,1991,96.62581
swe,1992,96.57805
swe,1993,96.40013
swe,1994,96.43372
swe,1995,96.6423
swe,1996,96.62891
swe,1997,96.52458
swe,1998,96.34269
swe,1999,96.4351
swe,2000,93.40775
swe,2001,93.68704
swe,2002,93.5734
swe,2003,93.59952
swe,2004,93.42698
swe,2005,93.38563
swe,2006,93.76309
swe,2007,92.43227
swe,2008,92.36904
swe,2009,92.32614
swe,2010,91.18386
swe,2011,91.50481
swe,2012,95.11199
swe,2013,93.55216
swe,2014,94.24098
swe,2015,93.75159
swe,2016,93.50148
swe,2017,92.89737
swe,2018,92.4985
swe,2019,91.9955
swz,1975,27.6426
swz,1976,27.44554
swz,1977,27.30428
swz,1978,27.29503
swz,1979,27.26269
swz,1980,27.12222
swz,1981,27.45368
swz,1982,27.14544
swz,1983,27.45995
swz,1984,27.70249
swz,1985,27.77381
swz,1986,27.33174
swz,1987,27.47913
swz,1988,23.41138
swz,1989,23.49958
swz,1990,24.70085
swz,1991,24.59671
swz,1992,24.65951
swz,1993,25.3393
swz,1994,27.67645
swz,1995,27.54807
swz,1996,27.75699
swz,1997,28.00771
swz,1998,27.89267
swz,1999,27.88489
swz,2000,27.77358
swz,2001,27.54073
swz,2002,27.96853
swz,2003,27.72601
swz,2004,27.61831
swz,2005,28.61134
swz,2006,28.57053
swz,2007,28.91326
swz,2008,29.03693
swz,2009,30.8848
swz,2010,30.90328
swz,2011,32.25094
swz,2012,32.03777
swz,2013,35.75322
swz,2014,35.21661
swz,2015,35.23454
swz,2016,35.59002
swz,2017,36.86771
swz,2018,33.53666
swz,2019,31.99948
syr,1975,11.87055
syr,1976,11.69739
syr,1977,11.71939
syr,1978,11.7388
syr,1979,11.57336
syr,1980,11.76488
syr,1981,12.13984
syr,1982,9.71282
syr,1983,9.68468
syr,1984,9.57685
syr,1985,9.53914
syr,1986,9.39858
syr,1987,9.33418
syr,1988,9.4261
syr,1989,9.58275
syr,1990,9.66519
syr,1991,9.68857
syr,1992,9.64108
syr,1993,9.49897
syr,1994,9.65694
syr,1995,9.66106
syr,1996,9.47274
syr,1997,9.68425
syr,1998,9.40047
syr,1999,9.66849
syr,2000,18.40412
syr,2001,21.68341
syr,2002,18.90139
syr,2003,21.93851
syr,2004,21.86509
syr,2005,21.76295
syr,2006,21.97792
syr,2007,21.97704
syr,2008,21.92404
syr,2009,21.91853
syr,2010,21.72093
syr,2011,16.08116
syr,2012,14.96144
syr,2013,11.08234
syr,2014,13.5632
syr,2015,12.51867
syr,2016,13.99843
syr,2017,13.24559
syr,2018,13.93119
syr,2019,17.0678
tcd,1975,30.73103
tcd,1976,30.55219
tcd,1977,30.59592
tcd,1978,30.34813
tcd,1979,30.45517
tcd,1980,30.28522
tcd,1981,30.54248
tcd,1982,22.88715
tcd,1983,22.98809
tcd,1984,22.98176
tcd,1985,22.93384
tcd,1986,23.00478
tcd,1987,22.71662
tcd,1988,22.72924
tcd,1989,22.75416
tcd,1990,45.8138
tcd,1991,60.55913
tcd,1992,60.67996
tcd,1993,60.61117
tcd,1994,60.55493
tcd,1995,60.46374
tcd,1996,60.58369
tcd,1997,60.54487
tcd,1998,59.65827
tcd,1999,59.83508
tcd,2000,61.27049
tcd,2001,61.23216
tcd,2002,61.45377
tcd,2003,61.36366
tcd,2004,64.48405
tcd,2005,64.0154
tcd,2006,64.11295
tcd,2007,62.7819
tcd,2008,63.26049
tcd,2009,63.91697
tcd,2010,64.85759
tcd,2011,64.818
tcd,2012,63.66257
tcd,2013,64.12208
tcd,2014,63.00357
tcd,2015,63.76231
tcd,2016,64.02795
tcd,2017,61.68185
tcd,2018,60.2061
tcd,2019,54.03779
tgo,1975,14.21185
tgo,1976,14.16762
tgo,1977,14.07161
tgo,1978,14.32231
tgo,1979,14.35106
tgo,1980,14.27421
tgo,1981,14.28867
tgo,1982,14.15783
tgo,1983,14.39048
tgo,1984,14.264
tgo,1985,14.13609
tgo,1986,14.37897
tgo,1987,14.28651
tgo,1988,14.30384
tgo,1989,14.32297
tgo,1990,14.57813
tgo,1991,31.53368
tgo,1992,41.10296
tgo,1993,42.96228
tgo,1994,43.05033
tgo,1995,44.35113
tgo,1996,45.68884
tgo,1997,45.9676
tgo,1998,45.56543
tgo,1999,47.44013
tgo,2000,48.90131
tgo,2001,48.5728
tgo,2002,47.17018
tgo,2003,48.52207
tgo,2004,48.59457
tgo,2005,61.23474
tgo,2006,67.55976
tgo,2007,66.27831
tgo,2008,69.89438
tgo,2009,69.81323
tgo,2010,66.95417
tgo,2011,69.36861
tgo,2012,70.21863
tgo,2013,67.17954
tgo,2014,67.19991
tgo,2015,67.39747
tgo,2016,69.32489
tgo,2017,67.93781
tgo,2018,70.78143
tgo,2019,69.04231
tha,1975,51.77163
tha,1976,51.45435
tha,1977,51.18681
tha,1978,51.10618
tha,1979,51.20254
tha,1980,61.10985
tha,1981,59.16492
tha,1982,59.35733
tha,1983,59.44389
tha,1984,60.60618
tha,1985,60.90424
tha,1986,61.02934
tha,1987,61.20358
tha,1988,60.77453
tha,1989,60.73721
tha,1990,62.17587
tha,1991,62.65162
tha,1992,72.91048
tha,1993,74.05885
tha,1994,74.33804
tha,1995,74.47018
tha,1996,74.28728
tha,1997,74.54201
tha,1998,75.92479
tha,1999,76.26585
tha,2000,71.8789
tha,2001,71.72102
tha,2002,72.01702
tha,2003,71.73793
tha,2004,71.77523
tha,2005,71.63267
tha,2006,72.7865
tha,2007,66.64666
tha,2008,71.86237
tha,2009,72.76456
tha,2010,69.26309
tha,2011,69.30777
tha,2012,72.58399
tha,2013,68.26064
tha,2014,51.12066
tha,2015,51.45099
tha,2016,51.61196
tha,2017,53.15146
tha,2018,57.00977
tha,2019,57.18528
tjk,1991,53.68552
tjk,1992,36.11494
tjk,1993,20.08027
tjk,1994,19.11246
tjk,1995,20.01814
tjk,1996,20.1903
tjk,1997,21.68492
tjk,1998,27.01924
tjk,1999,30.3132
tjk,2000,36.08574
tjk,2001,39.2749
tjk,2002,42.1483
tjk,2003,45.23438
tjk,2004,47.24993
tjk,2005,41.96884
tjk,2006,41.31932
tjk,2007,42.8287
tjk,2008,43.36025
tjk,2009,43.61624
tjk,2010,41.18015
tjk,2011,41.7589
tjk,2012,41.88883
tjk,2013,35.92256
tjk,2014,35.63552
tjk,2015,35.90021
tjk,2016,37.13188
tjk,2017,32.23411
tjk,2018,31.42218
tjk,2019,30.33482
tkm,1991,24.59981
tkm,1992,17.32283
tkm,1993,14.49269
tkm,1994,14.57596
tkm,1995,14.80134
tkm,1996,14.59864
tkm,1997,6.73562
tkm,1998,6.70071
tkm,1999,6.81371
tkm,2000,6.67107
tkm,2001,6.73201
tkm,2002,6.73809
tkm,2003,6.82272
tkm,2004,6.9373
tkm,2005,6.98009
tkm,2006,6.8153
tkm,2007,6.66002
tkm,2008,6.48761
tkm,2009,6.53572
tkm,2010,6.66639
tkm,2011,6.87263
tkm,2012,6.63681
tkm,2013,7.11112
tkm,2014,7.15729
tkm,2015,7.05718
tkm,2016,6.83565
tkm,2017,11.05665
tkm,2018,11.05714
tkm,2019,12.63839
tls,2002,75.28678
tls,2003,73.97504
tls,2004,74.17362
tls,2005,72.56123
tls,2006,71.46016
tls,2007,71.39687
tls,2008,71.299
tls,2009,71.35959
tls,2010,72.01843
tls,2011,71.9544
tls,2012,71.85011
tls,2013,75.28364
tls,2014,75.45152
tls,2015,79.75529
tls,2016,73.88135
tls,2017,70.34304
tls,2018,74.45065
tls,2019,74.62913
tto,1975,71.09653
tto,1976,70.59117
tto,1977,72.15469
tto,1978,72.07039
tto,1979,72.14496
tto,1980,72.03417
tto,1981,73.19189
tto,1982,73.50103
tto,1983,72.94791
tto,1984,73.28029
tto,1985,73.31537
tto,1986,76.21474
tto,1987,78.67719
tto,1988,78.74437
tto,1989,78.77639
tto,1990,79.27294
tto,1991,81.66784
tto,1992,82.45778
tto,1993,82.67418
tto,1994,82.55735
tto,1995,82.52663
tto,1996,80.9057
tto,1997,80.7654
tto,1998,81.11052
tto,1999,80.66826
tto,2000,80.12117
tto,2001,80.1157
tto,2002,81.30362
tto,2003,82.85451
tto,2004,83.0901
tto,2005,82.91693
tto,2006,85.12827
tto,2007,84.09904
tto,2008,84.05736
tto,2009,84.44364
tto,2010,85.5095
tto,2011,85.495
tto,2012,85.48986
tto,2013,73.9617
tto,2014,73.68546
tto,2015,74.45698
tto,2016,74.00522
tto,2017,77.92886
tto,2018,79.98368
tto,2019,77.81412
tun,1975,39.17718
tun,1976,39.4204
tun,1977,40.28269
tun,1978,40.30859
tun,1979,40.13752
tun,1980,40.14809
tun,1981,40.12551
tun,1982,40.50629
tun,1983,39.93541
tun,1984,40.38727
tun,1985,40.23792
tun,1986,40.30682
tun,1987,41.71093
tun,1988,38.80354
tun,1989,38.90963
tun,1990,38.78478
tun,1991,38.89209
tun,1992,39.09941
tun,1993,39.01459
tun,1994,38.78304
tun,1995,39.06465
tun,1996,38.73013
tun,1997,39.1106
tun,1998,39.00333
tun,1999,38.94147
tun,2000,39.27086
tun,2001,39.06298
tun,2002,39.06586
tun,2003,39.1601
tun,2004,38.80558
tun,2005,38.92132
tun,2006,38.92014
tun,2007,38.78593
tun,2008,39.20476
tun,2009,38.87481
tun,2010,40.3171
tun,2011,78.28315
tun,2012,88.96228
tun,2013,88.21033
tun,2014,82.44683
tun,2015,82.77946
tun,2016,84.82854
tun,2017,86.20342
tun,2018,86.41578
tun,2019,86.44934
tur,1975,73.74975
tur,1976,73.55111
tur,1977,73.49169
tur,1978,73.87726
tur,1979,73.82166
tur,1980,56.49442
tur,1981,35.99022
tur,1982,35.65185
tur,1983,35.89314
tur,1984,57.28539
tur,1985,57.28947
tur,1986,58.71927
tur,1987,59.34128
tur,1988,60.95315
tur,1989,61.30042
tur,1990,64.42918
tur,1991,64.31627
tur,1992,64.36669
tur,1993,64.49393
tur,1994,65.85059
tur,1995,65.65694
tur,1996,65.55449
tur,1997,64.51828
tur,1998,64.52705
tur,1999,67.17887
tur,2000,68.60784
tur,2001,68.32502
tur,2002,72.56944
tur,2003,75.17966
tur,2004,75.47857
tur,2005,73.47652
tur,2006,73.46346
tur,2007,73.54966
tur,2008,65.80286
tur,2009,65.20899
tur,2010,60.33361
tur,2011,57.91283
tur,2012,57.79233
tur,2013,53.78978
tur,2014,46.50592
tur,2015,45.56867
tur,2016,39.95983
tur,2017,37.35807
tur,2018,39.76226
tur,2019,35.53179
twn,1975,20.00061
twn,1976,23.17337
twn,1977,22.87107
