country,time,wn_bothhouses_c
smr,1983,10
smr,1984,10.33
smr,1985,10.67
smr,1986,11
smr,1987,11.33
smr,1988,11.67
smr,1989,11.67
smr,1990,11.67
smr,1991,11.67
smr,1992,11.67
smr,1993,11.67
smr,1994,12
smr,1995,12.33
smr,1996,12.67
smr,1997,13
smr,1998,13.33
smr,1999,14.44
smr,2000,15.56
smr,2001,16.67
smr,2002,15.67
smr,2003,14.67
smr,2004,13.67
smr,2005,12.67
smr,2006,11.67
smr,2007,13.33
smr,2008,15
smr,2009,15.42
smr,2010,15.83
smr,2011,16.25
smr,2012,16.67
smr,2013,18.33
smr,2014,20
smr,2015,21.67
smr,2016,23.33
smr,2017,23.89
smr,2018,24.44
smr,2019,25
smr,2020,33.33
smr,2021,33.33
som,1960,0
som,1961,0
som,1962,0
som,1963,0
som,1964,0
som,1965,0
som,1966,0
som,1967,0
som,1968,0
som,1969,0
som,1970,1.39
som,1971,2.67
som,1972,3.86
som,1973,4.96
som,1974,5.98
som,1975,6.93
som,1976,7.82
som,1977,8.65
som,1978,9.44
som,1979,10.17
som,1980,8.93
som,1981,7.68
som,1982,6.44
som,1983,5.2
som,1984,3.95
som,1985,4.35
som,1986,4.68
som,1987,4.95
som,1988,5.18
som,1989,5.39
som,1990,5.56
som,1991,5.72
som,1992,5.85
som,1993,5.98
som,1994,6.09
som,1995,6.19
som,1996,6.28
som,1997,6.36
som,1998,6.43
som,1999,6.5
som,2000,6.57
som,2001,6.62
som,2002,6.68
som,2003,6.73
som,2004,6.78
som,2005,7.25
som,2006,7.79
som,2007,8.41
som,2008,9.14
som,2009,9.99
som,2010,11.01
som,2011,12.26
som,2012,13.82
som,2013,14.35
som,2014,15.24
som,2015,17.05
som,2016,22.64
som,2017,23.91
som,2018,24.19
som,2019,24.32
som,2020,24.32
som,2021,4.26
srb,2007,20.4
srb,2008,21.6
srb,2009,24.3
srb,2010,27
srb,2011,29.7
srb,2012,32.4
srb,2013,33.2
srb,2014,34
srb,2015,34
srb,2016,34
srb,2017,35.21
srb,2018,36.42
srb,2019,37.65
srb,2020,39.2
srb,2021,40
ssd,2011,24.35
ssd,2012,25.37
ssd,2013,26.13
ssd,2014,26.71
ssd,2015,27.17
ssd,2016,27.55
ssd,2017,27.32
ssd,2018,27.01
ssd,2019,26.56
ssd,2020,26.56
ssd,2021,32.33
stp,1975,18.18
stp,1976,15.12
stp,1977,12.29
stp,1978,9.68
stp,1979,7.25
stp,1980,5
stp,1981,6.64
stp,1982,8.11
stp,1983,9.44
stp,1984,10.66
stp,1985,11.76
stp,1986,11.61
stp,1987,11.46
stp,1988,11.32
stp,1989,11.18
stp,1990,11.04
stp,1991,10.91
stp,1992,9.7
stp,1993,8.48
stp,1994,7.27
stp,1995,7.73
stp,1996,8.18
stp,1997,8.64
stp,1998,9.09
stp,1999,9.09
stp,2000,9.09
stp,2001,9.09
stp,2002,9.09
stp,2003,8.64
stp,2004,8.18
stp,2005,7.73
stp,2006,7.27
stp,2007,10
stp,2008,12.73
stp,2009,15.45
stp,2010,18.18
stp,2011,18.18
stp,2012,18.18
stp,2013,18.18
stp,2014,18.18
stp,2015,17.27
stp,2016,16.36
stp,2017,15.45
stp,2018,14.55
stp,2019,14.55
stp,2020,23.64
stp,2021,23.64
sur,1977,5.13
sur,1978,5.92
sur,1979,6.76
sur,1980,7.64
sur,1981,8.57
sur,1982,9.56
sur,1983,10.61
sur,1984,11.72
sur,1985,12.9
sur,1986,9.76
sur,1987,7.84
sur,1988,7.35
sur,1989,6.86
sur,1990,6.37
sur,1991,5.88
sur,1992,7.84
sur,1993,9.8
sur,1994,11.76
sur,1995,13.73
sur,1996,15.69
sur,1997,16.18
sur,1998,16.67
sur,1999,17.16
sur,2000,17.65
sur,2001,19.22
sur,2002,20.78
sur,2003,22.35
sur,2004,23.92
sur,2005,25.49
sur,2006,22.35
sur,2007,19.22
sur,2008,16.08
sur,2009,12.94
sur,2010,9.8
sur,2011,12.94
sur,2012,16.08
sur,2013,19.22
sur,2014,22.35
sur,2015,25.49
sur,2016,26.96
sur,2017,28.43
sur,2018,29.9
sur,2019,31.37
sur,2020,29.41
sur,2021,29.41
svk,1992,18.11
svk,1993,16.25
svk,1994,14.67
svk,1995,14.17
svk,1996,13.67
svk,1997,13.17
svk,1998,12.67
svk,1999,14.91
svk,2000,16.41
svk,2001,17.47
svk,2002,18.27
svk,2003,17.95
svk,2004,17.52
svk,2005,16.91
svk,2006,16
svk,2007,15.83
svk,2008,15.67
svk,2009,15.5
svk,2010,15.33
svk,2011,16.33
svk,2012,17.33
svk,2013,18.13
svk,2014,18.67
svk,2015,19.05
svk,2016,19.33
svk,2017,19.47
svk,2018,19.67
svk,2019,20
svk,2020,22.67
svk,2021,21.33
svn,1992,14.44
svn,1993,12.78
svn,1994,11.11
svn,1995,9.44
svn,1996,7.78
svn,1997,9.11
svn,1998,10
svn,1999,10.63
svn,2000,11.11
svn,2001,10.45
svn,2002,7.5
svn,2003,10.77
svn,2004,12.22
svn,2005,10.45
svn,2006,7.65
svn,2007,2.5
svn,2008,13.33
svn,2009,19.63
svn,2010,25.93
svn,2011,32.22
svn,2012,7.5
svn,2013,26.92
svn,2014,35.56
svn,2015,31.05
svn,2016,23.81
svn,2017,10.26
svn,2018,24.44
svn,2019,22.31
svn,2020,21.54
svn,2021,23.08
swe,1945,1.33
swe,1946,4.91
swe,1947,7.54
swe,1948,9.57
swe,1949,4
swe,1950,7.55
swe,1951,10.16
swe,1952,12.17
swe,1953,4
swe,1954,7.74
swe,1955,10.49
swe,1956,12.61
swe,1957,6.62
swe,1958,9.74
swe,1959,12.03
swe,1960,13.79
swe,1961,7.28
swe,1962,9.91
swe,1963,11.83
swe,1964,13.3
swe,1965,8.61
swe,1966,11.59
swe,1967,13.78
swe,1968,15.45
swe,1969,11.26
swe,1970,14
swe,1971,16.48
swe,1972,18.95
swe,1973,21.43
swe,1974,21.93
swe,1975,22.42
swe,1976,22.92
swe,1977,24.55
swe,1978,26.17
swe,1979,27.79
swe,1980,27.7
swe,1981,27.6
swe,1982,27.51
swe,1983,28.84
swe,1984,30.18
swe,1985,31.52
swe,1986,33.81
swe,1987,36.1
swe,1988,38.4
swe,1989,36.77
swe,1990,35.15
swe,1991,33.52
swe,1992,35.82
swe,1993,38.11
swe,1994,40.4
swe,1995,40.97
swe,1996,41.55
swe,1997,42.12
swe,1998,42.69
swe,1999,43.67
swe,2000,44.32
swe,2001,44.78
swe,2002,45.13
swe,2003,45.44
swe,2004,45.85
swe,2005,46.42
swe,2006,47.28
swe,2007,46.7
swe,2008,46.13
swe,2009,45.56
swe,2010,44.99
swe,2011,44.63
swe,2012,44.27
swe,2013,43.91
swe,2014,43.55
swe,2015,44.2
swe,2016,44.84
swe,2017,45.49
swe,2018,46.13
swe,2019,47.28
swe,2020,46.99
swe,2021,46.13
swz,1972,2.67
swz,1973,3.11
swz,1974,3.56
swz,1975,4
swz,1976,4.44
swz,1977,4.89
swz,1978,5.33
swz,1979,5.33
swz,1980,5.33
swz,1981,5.33
swz,1982,5.33
swz,1983,5.33
swz,1984,5.67
swz,1985,6
swz,1986,6.33
swz,1987,6.67
swz,1988,7.02
swz,1989,7.35
swz,1990,7.65
swz,1991,7.92
swz,1992,8.18
swz,1993,8.42
swz,1994,8
swz,1995,7.58
swz,1996,7.16
swz,1997,6.74
swz,1998,6.32
swz,1999,8.42
swz,2000,10.53
swz,2001,12.63
swz,2002,14.74
swz,2003,16.84
swz,2004,17.22
swz,2005,17.52
swz,2006,17.76
swz,2007,17.96
swz,2008,18.13
swz,2009,17.69
swz,2010,17.16
swz,2011,16.53
swz,2012,15.74
swz,2013,14.74
swz,2014,15.37
swz,2015,16.23
swz,2016,17.5
swz,2017,19.53
swz,2018,23.33
swz,2019,12.12
swz,2020,18.45
swz,2021,20.19
syc,1974,0
syc,1975,9.41
syc,1976,16.84
syc,1977,22.86
syc,1978,27.83
syc,1979,32
syc,1980,30
syc,1981,28
syc,1982,26
syc,1983,24
syc,1984,22
syc,1985,20
syc,1986,18
syc,1987,16
syc,1988,23.23
syc,1989,30.61
syc,1990,38.14
syc,1991,45.83
syc,1992,35.09
syc,1993,27.27
syc,1994,26.51
syc,1995,25.75
syc,1996,25
syc,1997,24.26
syc,1998,23.53
syc,1999,25
syc,2000,26.47
syc,2001,27.94
syc,2002,29.41
syc,2003,28.24
syc,2004,27.06
syc,2005,25.88
syc,2006,24.71
syc,2007,23.53
syc,2008,31.52
syc,2009,37.11
syc,2010,41.26
syc,2011,44.44
syc,2012,44.3
syc,2013,44.16
syc,2014,44.03
syc,2015,43.89
syc,2016,43.75
syc,2017,39.13
syc,2018,32.31
syc,2019,21.21
syc,2020,22.86
syc,2021,22.86
syr,1947,0
syr,1948,0
syr,1949,0
syr,1950,0
syr,1951,0
syr,1952,0
syr,1953,0
syr,1954,0.64
syr,1955,0.87
syr,1956,0.99
syr,1957,1.06
syr,1958,1.11
syr,1959,1.14
syr,1960,1.17
syr,1961,0
syr,1962,0.24
syr,1963,0.48
syr,1964,0.72
syr,1965,0.95
syr,1966,1.18
syr,1967,1.4
syr,1968,1.62
syr,1969,1.84
syr,1970,2.06
syr,1971,2.27
syr,1972,2.48
syr,1973,2.69
syr,1974,2.92
syr,1975,3.15
syr,1976,3.37
syr,1977,3.59
syr,1978,4.36
syr,1979,5.13
syr,1980,5.9
syr,1981,6.67
syr,1982,7.18
syr,1983,7.69
syr,1984,8.21
syr,1985,8.72
syr,1986,9.23
syr,1987,8.98
syr,1988,8.76
syr,1989,8.57
syr,1990,8.4
syr,1991,8.7
syr,1992,9
syr,1993,9.3
syr,1994,9.6
syr,1995,9.8
syr,1996,10
syr,1997,10.2
syr,1998,10.4
syr,1999,10.72
syr,2000,11.04
syr,2001,11.36
syr,2002,11.68
syr,2003,12
syr,2004,12.1
syr,2005,12.2
syr,2006,12.3
syr,2007,12.4
syr,2008,12.32
syr,2009,12.24
syr,2010,12.16
syr,2011,12.08
syr,2012,12
syr,2013,12.32
syr,2014,12.53
syr,2015,12.69
syr,2016,12.8
syr,2017,12.88
syr,2018,13
syr,2019,13.2
syr,2020,11.2
syr,2021,11.2
tcd,2019,14.88
tcd,2020,15.38
tcd,2021,31.18
tgo,1961,1.96
tgo,1962,0.93
tgo,1963,0
tgo,1964,0.77
tgo,1965,1.53
tgo,1966,2.26
tgo,1967,2.98
tgo,1968,3.68
tgo,1969,4.37
tgo,1970,5.04
tgo,1971,5.69
tgo,1972,6.33
tgo,1973,6.96
tgo,1974,7.57
tgo,1975,8.17
tgo,1976,8.76
tgo,1977,9.33
tgo,1978,9.9
tgo,1979,10.45
tgo,1980,9.47
tgo,1981,8.53
tgo,1982,7.64
tgo,1983,6.79
tgo,1984,5.97
tgo,1985,5.19
tgo,1986,4.94
tgo,1987,4.68
tgo,1988,4.42
tgo,1989,4.16
tgo,1990,3.9
tgo,1991,6.33
tgo,1992,4.6
tgo,1993,2.9
tgo,1994,1.23
tgo,1995,1.98
tgo,1996,2.72
tgo,1997,3.46
tgo,1998,4.2
tgo,1999,4.94
tgo,2000,5.76
tgo,2001,6.58
tgo,2002,7.41
tgo,2003,8.11
tgo,2004,8.5
tgo,2005,8.75
tgo,2006,8.93
tgo,2007,9.05
tgo,2008,9.49
tgo,2009,10.05
tgo,2010,10.78
tgo,2011,11.76
tgo,2012,13.18
tgo,2013,15.38
tgo,2014,15.6
tgo,2015,15.82
tgo,2016,16.04
tgo,2017,16.26
tgo,2018,16.48
tgo,2019,16.48
tgo,2020,18.68
tgo,2021,18.68
tha,1945,0
tha,1946,0
tha,1947,2
tha,1948,0
tha,1949,0.28
tha,1950,0.55
tha,1951,0.81
tha,1952,3.25
tha,1953,2.25
tha,1954,1.76
tha,1955,1.47
tha,1956,1.27
tha,1957,1.13
tha,1958,0.83
tha,1959,0
tha,1960,0.32
tha,1961,0.58
tha,1962,0.78
tha,1963,0.95
tha,1964,1.1
tha,1965,1.22
tha,1966,1.32
tha,1967,1.42
tha,1968,1.5
tha,1969,1.57
tha,1970,1.13
tha,1971,0.61
tha,1972,0
tha,1973,6.02
tha,1974,4.58
tha,1975,3.37
tha,1976,3.78
tha,1977,2.78
tha,1978,2.48
tha,1979,2.28
tha,1980,2
tha,1981,1.33
tha,1982,2.53
tha,1983,3
tha,1984,2.66
tha,1985,1.92
tha,1986,2.8
tha,1987,1.92
tha,1988,2.56
tha,1989,2.79
tha,1990,3.15
tha,1991,3.77
tha,1992,3.65
tha,1993,4.24
tha,1994,5.03
tha,1995,6.14
tha,1996,6.58
tha,1997,7.22
tha,1998,7.83
tha,1999,8.43
tha,2000,9.01
tha,2001,9.57
tha,2002,9.77
tha,2003,10
tha,2004,10.27
tha,2005,10.6
tha,2006,11.16
tha,2007,11.74
tha,2008,16
tha,2009,15.87
tha,2010,15.83
tha,2011,15.8
tha,2012,14.2
tha,2013,11.52
tha,2014,6.09
tha,2015,10.01
tha,2016,11.86
tha,2017,12.93
tha,2018,13.64
tha,2019,14.13
tha,2020,13.94
tha,2021,13.98
tjk,1990,3.04
tjk,1991,3
tjk,1992,2.95
tjk,1993,2.89
tjk,1994,2.83
tjk,1995,2.76
tjk,1996,3.81
tjk,1997,4.67
tjk,1998,5.41
tjk,1999,6.03
tjk,2000,6.57
tjk,2001,7.63
tjk,2002,9.06
tjk,2003,11.08
tjk,2004,14.2
tjk,2005,19.59
tjk,2006,19.18
tjk,2007,18.76
tjk,2008,18.35
tjk,2009,17.94
tjk,2010,17.53
tjk,2011,16.98
tjk,2012,16.42
tjk,2013,15.87
tjk,2014,15.3
tjk,2015,14.74
tjk,2016,16.05
tjk,2017,17.37
tjk,2018,18.68
tjk,2019,20
tjk,2020,23.4
tjk,2021,26.6
tkm,1990,4.57
tkm,1991,5.74
tkm,1992,7.56
tkm,1993,10.77
tkm,1994,18
tkm,1995,19.6
tkm,1996,21.2
tkm,1997,22.8
tkm,1998,24.4
tkm,1999,26
tkm,2000,23.81
tkm,2001,21.65
tkm,2002,19.53
tkm,2003,17.44
tkm,2004,15.38
tkm,2005,16.01
tkm,2006,16.38
tkm,2007,16.63
tkm,2008,16.8
tkm,2009,16.8
tkm,2010,16.8
tkm,2011,16.8
tkm,2012,16.8
tkm,2013,16.8
tkm,2014,18.4
tkm,2015,20
tkm,2016,21.6
tkm,2017,23.2
tkm,2018,24.8
tkm,2019,25
tkm,2020,25
tkm,2021,25.73
tls,2001,25
tls,2002,25.79
tls,2003,26.47
tls,2004,27.06
tls,2005,27.59
tls,2006,28.05
tls,2007,28.46
tls,2008,29.57
tls,2009,30.96
tls,2010,32.75
tls,2011,35.13
tls,2012,38.46
tls,2013,37.23
tls,2014,36
tls,2015,34.77
tls,2016,33.54
tls,2017,32.31
tls,2018,33.85
tls,2019,38.46
tls,2020,38.46
tls,2021,40
ton,1975,0
ton,1976,0
ton,1977,0
ton,1978,0
ton,1979,0
ton,1980,0
ton,1981,0
ton,1982,0
ton,1983,0
ton,1984,0
ton,1985,0
ton,1986,0
ton,1987,0
ton,1988,0
ton,1989,0
ton,1990,0
ton,1991,1.14
ton,1992,2.25
ton,1993,3.33
ton,1994,2.22
ton,1995,1.11
ton,1996,0
ton,1997,0
ton,1998,0
ton,1999,0
ton,2000,0
ton,2001,0
ton,2002,0
ton,2003,1.12
ton,2004,2.27
ton,2005,3.45
ton,2006,3.33
ton,2007,3.23
ton,2008,3.13
ton,2009,1.72
ton,2010,0
ton,2011,0
ton,2012,0
ton,2013,0
ton,2014,0
ton,2015,1.53
ton,2016,3.03
ton,2017,4.51
ton,2018,5.97
ton,2019,7.41
ton,2020,7.41
ton,2021,3.7
tto,1962,11.11
tto,1963,11.26
tto,1964,11.4
tto,1965,11.54
tto,1966,11.67
tto,1967,10.67
tto,1968,9.67
tto,1969,8.67
tto,1970,7.67
tto,1971,6.67
tto,1972,7.82
tto,1973,8.92
tto,1974,9.97
tto,1975,10.98
tto,1976,11.94
tto,1977,12.54
tto,1978,13.13
tto,1979,13.73
tto,1980,14.33
tto,1981,14.93
tto,1982,14.93
tto,1983,14.93
tto,1984,14.93
tto,1985,14.93
tto,1986,14.93
tto,1987,15.48
tto,1988,16.02
tto,1989,16.57
tto,1990,17.11
tto,1991,17.65
tto,1992,18.08
tto,1993,18.52
tto,1994,18.96
tto,1995,19.4
tto,1996,19.35
tto,1997,19.29
tto,1998,19.23
tto,1999,19.17
tto,2000,19.12
tto,2001,11.11
tto,2002,25.37
tto,2003,27.06
tto,2004,28.7
tto,2005,30.29
tto,2006,31.83
tto,2007,33.33
tto,2008,31.48
tto,2009,29.63
tto,2010,27.78
tto,2011,28.53
tto,2012,29.28
tto,2013,30.03
tto,2014,30.77
tto,2015,31.51
tto,2016,31.85
tto,2017,32.19
tto,2018,32.53
tto,2019,32.88
tto,2020,32.43
tto,2021,32.43
tun,1959,1.11
tun,1960,1.11
tun,1961,1.11
tun,1962,1.11
tun,1963,1.11
tun,1964,1.11
tun,1965,1.71
tun,1966,2.26
tun,1967,2.78
tun,1968,3.26
tun,1969,3.7
tun,1970,3.45
tun,1971,3.21
tun,1972,2.98
tun,1973,2.76
tun,1974,2.54
tun,1975,2.68
tun,1976,2.81
tun,1977,2.93
tun,1978,3.05
tun,1979,3.17
tun,1980,4.2
tun,1981,5.15
tun,1982,5.23
tun,1983,5.32
tun,1984,5.41
tun,1985,5.5
tun,1986,5.6
tun,1987,5.12
tun,1988,4.67
tun,1989,4.26
tun,1990,4.81
tun,1991,5.34
tun,1992,5.84
tun,1993,6.31
tun,1994,6.75
tun,1995,7.79
tun,1996,8.79
tun,1997,9.75
tun,1998,10.66
tun,1999,11.54
tun,2000,13.85
tun,2001,16.13
tun,2002,18.37
tun,2003,20.58
tun,2004,22.75
tun,2005,13.39
tun,2006,13.99
tun,2007,14.58
tun,2008,15.18
tun,2009,27.57
tun,2010,26.85
tun,2011,26.5
tun,2012,27.47
tun,2013,28.92
tun,2014,31.34
tun,2015,29.59
tun,2016,27.83
tun,2017,26.08
tun,2018,24.33
tun,2019,22.58
tun,2020,26.27
tun,2021,26.27
tur,1946,1.81
tur,1947,1.51
tur,1948,1.21
tur,1949,0.91
tur,1950,0.61
tur,1951,0.65
tur,1952,0.68
tur,1953,0.72
tur,1954,0.75
tur,1955,0.96
tur,1956,1.15
tur,1957,1.33
tur,1958,1.21
tur,1959,1.08
tur,1960,0.96
tur,1961,0.83
tur,1962,0.89
tur,1963,1
tur,1964,1.33
tur,1965,0.67
tur,1966,0.67
tur,1967,0.67
tur,1968,0.67
tur,1969,1.11
tur,1970,1.12
tur,1971,1.14
tur,1972,1.15
tur,1973,1.16
tur,1974,0.93
tur,1975,0
tur,1976,0.79
tur,1977,0.99
tur,1978,0.93
tur,1979,0.67
tur,1980,1.76
tur,1981,2.36
tur,1982,2.74
tur,1983,3
tur,1984,2.55
tur,1985,2.12
tur,1986,1.71
tur,1987,1.33
tur,1988,1.44
tur,1989,1.56
tur,1990,1.67
tur,1991,1.78
tur,1992,1.95
tur,1993,2.1
tur,1994,2.24
tur,1995,2.36
tur,1996,2.82
tur,1997,3.27
tur,1998,3.73
tur,1999,4.18
tur,2000,4.24
tur,2001,4.3
tur,2002,4.36
tur,2003,5.31
tur,2004,6.26
tur,2005,7.21
tur,2006,8.16
tur,2007,9.11
tur,2008,10.38
tur,2009,11.65
tur,2010,12.91
tur,2011,14.18
tur,2012,14.36
tur,2013,14.55
tur,2014,14.73
tur,2015,14.91
tur,2016,15.8
tur,2017,16.65
tur,2018,17.45
tur,2019,17.45
tur,2020,17.33
tur,2021,17.35
tuv,1977,0
tuv,1978,0
tuv,1979,0
tuv,1980,0
tuv,1981,0
tuv,1982,0
tuv,1983,0
tuv,1984,0
tuv,1985,0
tuv,1986,1.92
tuv,1987,3.85
tuv,1988,5.77
tuv,1989,7.69
tuv,1990,7.69
tuv,1991,7.69
tuv,1992,7.69
tuv,1993,7.69
tuv,1994,6.25
tuv,1995,4.76
tuv,1996,3.23
tuv,1997,1.64
tuv,1998,0
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2002,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tuv,2009,0
tuv,2010,0
tuv,2011,1.33
tuv,2012,2.67
tuv,2013,4
tuv,2014,5.33
tuv,2015,6.67
tuv,2016,6.56
tuv,2017,6.45
tuv,2018,6.35
tuv,2019,6.25
tuv,2020,6.25
tuv,2021,6.25
tza,1970,3.9
tza,1971,4.82
tza,1972,5.71
tza,1973,6.58
tza,1974,7.43
tza,1975,8.26
tza,1976,8.55
tza,1977,8.83
tza,1978,9.11
tza,1979,9.37
tza,1980,9.62
tza,1981,9.79
tza,1982,9.96
tza,1983,10.12
tza,1984,10.29
tza,1985,10.45
tza,1986,10.61
tza,1987,10.77
tza,1988,10.93
tza,1989,11.09
tza,1990,11.24
tza,1991,12.44
tza,1992,13.61
tza,1993,14.76
tza,1994,15.88
tza,1995,16.98
tza,1996,18.07
tza,1997,19.12
tza,1998,20.16
tza,1999,21.18
tza,2000,22.18
tza,2001,24.03
tza,2002,25.77
tza,2003,27.41
tza,2004,28.95
tza,2005,30.41
tza,2006,31.61
tza,2007,32.77
tza,2008,33.89
tza,2009,34.96
tza,2010,36
tza,2011,36.12
tza,2012,36.23
tza,2013,36.34
tza,2014,36.45
tza,2015,36.56
tza,2016,36.65
tza,2017,36.73
tza,2018,36.81
tza,2019,36.9
tza,2020,36.72
tza,2021,36.86
uga,1980,0.79
uga,1981,3.27
uga,1982,5.22
uga,1983,6.79
uga,1984,8.09
uga,1985,9.19
uga,1986,10.12
uga,1987,10.92
uga,1988,11.62
uga,1989,12.23
uga,1990,13.57
uga,1991,14.89
uga,1992,16.2
uga,1993,17.48
uga,1994,18.75
uga,1995,18.28
uga,1996,17.79
uga,1997,19.26
uga,1998,20.68
uga,1999,22.05
uga,2000,23.38
uga,2001,24.67
uga,2002,25.29
uga,2003,25.9
uga,2004,26.49
uga,2005,27.07
uga,2006,27.64
uga,2007,24.14
uga,2008,21.5
uga,2009,19.42
uga,2010,17.75
uga,2011,16.38
uga,2012,15.23
uga,2013,14.26
uga,2014,13.42
uga,2015,12.69
uga,2016,12.05
uga,2017,16.96
uga,2018,23.97
uga,2019,34.86
uga,2020,34.86
uga,2021,33.81
ukr,1990,2.44
ukr,1991,2.78
ukr,1992,3.11
ukr,1993,3.44
ukr,1994,3.78
ukr,1995,4.8
ukr,1996,5.83
ukr,1997,6.87
ukr,1998,7.92
ukr,1999,7.26
ukr,2000,6.61
ukr,2001,5.97
ukr,2002,5.33
ukr,2003,5.78
ukr,2004,6.22
ukr,2005,6.67
ukr,2006,7.11
ukr,2007,8.33
ukr,2008,8.45
ukr,2009,8.61
ukr,2010,8.8
ukr,2011,9.07
ukr,2012,9.44
ukr,2013,10.52
ukr,2014,11.67
ukr,2015,13.45
ukr,2016,15.23
ukr,2017,17
ukr,2018,18.76
ukr,2019,20.52
ukr,2020,20.8
ukr,2021,20.33
vct,1979,10.53
vct,1980,9.47
vct,1981,8.42
vct,1982,7.37
vct,1983,6.32
vct,1984,5.26
vct,1985,6.19
vct,1986,7.07
vct,1987,7.92
vct,1988,8.74
vct,1989,9.52
vct,1990,9.52
vct,1991,9.52
vct,1992,9.52
vct,1993,9.52
vct,1994,9.52
vct,1995,8.33
vct,1996,7.14
vct,1997,5.95
vct,1998,4.76
vct,1999,10.94
vct,2000,16.92
vct,2001,22.73
vct,2002,21.59
vct,2003,20.45
vct,2004,19.32
vct,2005,18.18
vct,2006,17.43
vct,2007,16.67
vct,2008,15.89
vct,2009,15.09
vct,2010,14.29
vct,2011,14.02
vct,2012,13.76
vct,2013,13.51
vct,2014,13.27
vct,2015,13.04
vct,2016,13.04
vct,2017,13.04
vct,2018,13.04
vct,2019,13.04
vct,2020,18.18
vct,2021,18.18
wsm,1964,2.13
wsm,1965,1.42
wsm,1966,0.71
wsm,1967,0
wsm,1968,0.71
wsm,1969,1.42
wsm,1970,2.13
wsm,1971,2.13
wsm,1972,2.13
wsm,1973,2.13
wsm,1974,2.84
wsm,1975,3.55
wsm,1976,4.26
wsm,1977,3.55
wsm,1978,2.84
wsm,1979,2.13
wsm,1980,2.13
wsm,1981,2.13
wsm,1982,2.13
wsm,1983,2.84
wsm,1984,3.55
wsm,1985,4.26
wsm,1986,3.55
wsm,1987,2.84
wsm,1988,2.13
wsm,1989,2.84
wsm,1990,3.55
wsm,1991,4.26
wsm,1992,4.64
wsm,1993,5.02
wsm,1994,5.39
wsm,1995,5.76
wsm,1996,6.12
wsm,1997,6.12
wsm,1998,6.12
wsm,1999,6.12
wsm,2000,6.12
wsm,2001,6.12
wsm,2002,6.53
wsm,2003,6.94
wsm,2004,7.35
wsm,2005,7.76
wsm,2006,8.16
wsm,2007,7.35
wsm,2008,6.53
wsm,2009,5.71
wsm,2010,4.9
wsm,2011,4.08
wsm,2012,5.28
wsm,2013,6.48
wsm,2014,7.66
wsm,2015,8.84
wsm,2016,10
wsm,2017,10
wsm,2018,10
wsm,2019,10
wsm,2020,10
wsm,2021,7.84
zaf,1948,1.31
zaf,1949,1.43
zaf,1950,1.54
zaf,1951,1.66
zaf,1952,1.77
zaf,1953,1.89
zaf,1954,1.61
zaf,1955,1.12
zaf,1956,1.17
zaf,1957,1.2
zaf,1958,1.23
zaf,1959,1.84
zaf,1960,3.7
zaf,1961,1.88
zaf,1962,2.06
zaf,1963,2.33
zaf,1964,2.77
zaf,1965,3.64
zaf,1966,1.18
zaf,1967,1.23
zaf,1968,1.28
zaf,1969,1.32
zaf,1970,1.36
zaf,1971,1.35
zaf,1972,1.34
zaf,1973,1.33
zaf,1974,1.33
zaf,1975,1.13
zaf,1976,0.9
zaf,1977,0.61
zaf,1978,0.74
zaf,1979,0.88
zaf,1980,1.01
zaf,1981,1.13
zaf,1982,1.24
zaf,1983,1.37
zaf,1984,1.54
zaf,1985,1.95
zaf,1986,2.16
zaf,1987,2.3
zaf,1988,2.28
zaf,1989,2.27
zaf,1990,8.36
zaf,1991,13.29
zaf,1992,17.35
zaf,1993,20.77
zaf,1994,23.67
zaf,1995,24.9
zaf,1996,26.16
zaf,1997,27.46
zaf,1998,28.79
zaf,1999,30.18
zaf,2000,30.26
zaf,2001,30.32
zaf,2002,30.36
zaf,2003,30.39
zaf,2004,30.41
zaf,2005,32.66
zaf,2006,35.03
zaf,2007,37.55
zaf,2008,40.24
zaf,2009,43.09
zaf,2010,42.62
zaf,2011,42.15
zaf,2012,41.69
zaf,2013,41.22
zaf,2014,40.75
zaf,2015,41.28
zaf,2016,41.94
zaf,2017,42.77
zaf,2018,43.86
zaf,2019,45.33
zaf,2020,45.33
zaf,2021,45.56
