country,time,prenforct_idea
twn,1992,63.72821
twn,1993,63.72821
twn,1994,66.65648
twn,1995,66.65648
twn,1996,66.65648
twn,1997,66.65648
twn,1998,66.65648
twn,1999,66.65648
twn,2000,73.65173
twn,2001,73.65173
twn,2002,73.65173
twn,2003,73.65173
twn,2004,73.65173
twn,2005,73.65173
twn,2006,73.65173
twn,2007,73.65173
twn,2008,73.65173
twn,2009,71.3122
twn,2010,71.3122
twn,2011,71.3122
twn,2012,71.3122
twn,2013,67.96546
twn,2014,67.96546
twn,2015,67.96546
twn,2016,69.47759
twn,2017,73.94167
twn,2018,73.65173
twn,2019,74.47635
tza,1975,55.46848
tza,1976,55.46848
tza,1977,55.46848
tza,1978,55.46848
tza,1979,55.46848
tza,1980,55.46848
tza,1981,55.46848
tza,1982,55.46848
tza,1983,55.46848
tza,1984,52.4169
tza,1985,51.24141
tza,1986,50.53062
tza,1987,51.7548
tza,1988,51.7548
tza,1989,51.7548
tza,1990,51.7548
tza,1991,54.3773
tza,1992,54.69905
tza,1993,54.69905
tza,1994,54.69905
tza,1995,55.3433
tza,1996,54.06661
tza,1997,54.06661
tza,1998,54.06661
tza,1999,54.06661
tza,2000,54.06661
tza,2001,54.06661
tza,2002,54.06661
tza,2003,54.06661
tza,2004,54.06661
tza,2005,55.14075
tza,2006,55.14075
tza,2007,55.14075
tza,2008,55.14075
tza,2009,55.14075
tza,2010,56.257
tza,2011,56.257
tza,2012,56.257
tza,2013,53.01814
tza,2014,53.01814
tza,2015,54.09211
tza,2016,54.19663
tza,2017,53.68437
tza,2018,54.68451
tza,2019,60.22571
uga,1975,6.32672
uga,1976,6.32672
uga,1977,6.32672
uga,1978,6.32672
uga,1979,6.32672
uga,1980,22.42118
uga,1981,22.94815
uga,1982,22.94815
uga,1983,14.89903
uga,1984,13.45371
uga,1985,13.45371
uga,1986,40.3099
uga,1987,45.6526
uga,1988,45.6526
uga,1989,45.6526
uga,1990,47.66503
uga,1991,47.66503
uga,1992,48.51826
uga,1993,48.51826
uga,1994,48.51826
uga,1995,48.51826
uga,1996,47.05691
uga,1997,47.05691
uga,1998,49.58603
uga,1999,49.58603
uga,2000,48.78045
uga,2001,48.78045
uga,2002,48.78045
uga,2003,47.83029
uga,2004,47.83029
uga,2005,45.74475
uga,2006,45.74475
uga,2007,45.74475
uga,2008,45.74475
uga,2009,45.74475
uga,2010,46.80328
uga,2011,46.80328
uga,2012,46.80328
uga,2013,44.88826
uga,2014,44.88826
uga,2015,44.88826
uga,2016,44.80969
uga,2017,46.20988
uga,2018,43.19329
uga,2019,39.74303
ukr,1991,45.01186
ukr,1992,40.39955
ukr,1993,38.14688
ukr,1994,38.14688
ukr,1995,40.75034
ukr,1996,41.1927
ukr,1997,39.58581
ukr,1998,39.30555
ukr,1999,40.12387
ukr,2000,43.41868
ukr,2001,43.41868
ukr,2002,43.41868
ukr,2003,43.41868
ukr,2004,32.15081
ukr,2005,35.41247
ukr,2006,39.8889
ukr,2007,43.33315
ukr,2008,43.33315
ukr,2009,42.8855
ukr,2010,36.43206
ukr,2011,39.81047
ukr,2012,40.36733
ukr,2013,40.1648
ukr,2014,24.53583
ukr,2015,24.53583
ukr,2016,31.05514
ukr,2017,31.01866
ukr,2018,32.39321
ukr,2019,34.04001
ury,1975,0.8938
ury,1976,0.8938
ury,1977,0.8938
ury,1978,0.8938
ury,1979,0.8938
ury,1980,0.8938
ury,1981,0.8938
ury,1982,0.8938
ury,1983,0.8938
ury,1984,5.98162
ury,1985,64.66408
ury,1986,72.71901
ury,1987,72.71901
ury,1988,72.71901
ury,1989,72.71901
ury,1990,74.92623
ury,1991,74.92623
ury,1992,74.92623
ury,1993,74.92623
ury,1994,74.92623
ury,1995,74.92623
ury,1996,74.92623
ury,1997,75.34908
ury,1998,75.34908
ury,1999,75.34908
ury,2000,75.34908
ury,2001,75.34908
ury,2002,75.34908
ury,2003,75.34908
ury,2004,75.34908
ury,2005,74.88744
ury,2006,74.88744
ury,2007,74.88744
ury,2008,74.88744
ury,2009,74.88744
ury,2010,74.88744
ury,2011,74.88744
ury,2012,74.88744
ury,2013,72.16228
ury,2014,76.17311
ury,2015,76.17311
ury,2016,76.17311
ury,2017,76.17311
ury,2018,75.09411
ury,2019,74.09346
usa,1975,75.69576
usa,1976,77.4293
usa,1977,77.4293
usa,1978,77.4293
usa,1979,77.4293
usa,1980,77.4293
usa,1981,76.49865
usa,1982,76.49865
usa,1983,76.49865
usa,1984,77.6771
usa,1985,77.6771
usa,1986,77.6771
usa,1987,77.6771
usa,1988,77.6771
usa,1989,77.6771
usa,1990,82.30886
usa,1991,82.30886
usa,1992,82.30886
usa,1993,82.30886
usa,1994,82.30886
usa,1995,82.30886
usa,1996,82.30886
usa,1997,82.30886
usa,1998,82.30886
usa,1999,82.30886
usa,2000,82.30886
usa,2001,81.28652
usa,2002,81.28652
usa,2003,81.28652
usa,2004,81.28652
usa,2005,81.28652
usa,2006,81.28652
usa,2007,81.28652
usa,2008,81.28652
usa,2009,85.06453
usa,2010,86.22865
usa,2011,86.22865
usa,2012,86.22865
usa,2013,80.50358
usa,2014,80.50358
usa,2015,80.50358
usa,2016,81.1253
usa,2017,74.99782
usa,2018,74.99782
usa,2019,70.44964
uzb,1991,37.74793
uzb,1992,33.74076
uzb,1993,30.65289
uzb,1994,28.98459
uzb,1995,28.98459
uzb,1996,25.67988
uzb,1997,25.67988
uzb,1998,25.67988
uzb,1999,22.8099
uzb,2000,23.24261
uzb,2001,23.24261
uzb,2002,23.24261
uzb,2003,25.2129
uzb,2004,25.2129
uzb,2005,24.92324
uzb,2006,24.92324
uzb,2007,26.81297
uzb,2008,26.81297
uzb,2009,26.81297
uzb,2010,26.81297
uzb,2011,24.92324
uzb,2012,26.81297
uzb,2013,28.04966
uzb,2014,28.04966
uzb,2015,28.04966
uzb,2016,28.04966
uzb,2017,33.29861
uzb,2018,35.38499
uzb,2019,47.29091
ven,1975,55.31817
ven,1976,55.31817
ven,1977,55.31817
ven,1978,55.31817
ven,1979,55.31817
ven,1980,55.31817
ven,1981,55.31817
ven,1982,55.31817
ven,1983,55.31817
ven,1984,55.01873
ven,1985,55.01873
ven,1986,55.01873
ven,1987,55.01873
ven,1988,55.01873
ven,1989,55.01873
ven,1990,55.01873
ven,1991,55.01873
ven,1992,55.01873
ven,1993,55.01873
ven,1994,55.01873
ven,1995,55.01873
ven,1996,55.01873
ven,1997,53.73342
ven,1998,50.01484
ven,1999,45.38937
ven,2000,39.17099
ven,2001,38.40254
ven,2002,38.40254
ven,2003,37.97336
ven,2004,37.97336
ven,2005,37.06255
ven,2006,37.06255
ven,2007,37.06255
ven,2008,37.06255
ven,2009,36.63689
ven,2010,34.64984
ven,2011,34.64984
ven,2012,34.64984
ven,2013,24.61412
ven,2014,23.15097
ven,2015,22.33957
ven,2016,18.90568
ven,2017,16.68472
ven,2018,16.68472
ven,2019,13.89856
vnm,1975,33.75795
vnm,1976,32.3225
vnm,1977,32.3225
vnm,1978,32.3225
vnm,1979,33.36769
vnm,1980,33.36769
vnm,1981,33.36769
vnm,1982,33.36769
vnm,1983,33.36769
vnm,1984,33.36769
vnm,1985,32.97823
vnm,1986,32.97823
vnm,1987,33.28714
vnm,1988,31.79417
vnm,1989,31.79417
vnm,1990,32.51942
vnm,1991,32.51942
vnm,1992,32.51942
vnm,1993,32.51942
vnm,1994,32.51942
vnm,1995,34.87969
vnm,1996,34.87969
vnm,1997,34.87969
vnm,1998,34.87969
vnm,1999,41.86487
vnm,2000,42.61712
vnm,2001,42.61712
vnm,2002,42.61712
vnm,2003,42.61712
vnm,2004,42.61712
vnm,2005,43.07439
vnm,2006,43.07439
vnm,2007,43.07439
vnm,2008,43.07439
vnm,2009,43.07439
vnm,2010,43.07439
vnm,2011,43.07439
vnm,2012,43.07439
vnm,2013,45.78254
vnm,2014,45.78254
vnm,2015,45.78254
vnm,2016,47.42938
vnm,2017,46.83591
vnm,2018,47.42938
vnm,2019,45.67684
yem,1975,45.39663
yem,1976,45.39663
yem,1977,45.39663
yem,1978,38.93826
yem,1979,38.58737
yem,1980,38.58737
yem,1981,38.58737
yem,1982,38.58737
yem,1983,38.58737
yem,1984,38.58737
yem,1985,38.58737
yem,1986,38.58737
yem,1987,38.58737
yem,1988,38.58737
yem,1989,38.58737
yem,1990,37.17194
yem,1991,35.98437
yem,1992,35.98437
yem,1993,35.98437
yem,1994,32.23273
yem,1995,28.82894
yem,1996,28.82894
yem,1997,27.20192
yem,1998,27.20192
yem,1999,27.20192
yem,2000,27.20192
yem,2001,27.20192
yem,2002,28.22553
yem,2003,28.22553
yem,2004,28.22553
yem,2005,28.22553
yem,2006,28.03244
yem,2007,28.38122
yem,2008,28.03244
yem,2009,28.03244
yem,2010,28.22553
yem,2011,23.14276
yem,2012,31.17272
yem,2013,30.03308
yem,2014,27.57594
yem,2015,14.61047
yem,2016,14.61047
yem,2017,19.55496
yem,2018,19.55496
yem,2019,14.61047
zaf,1975,37.02677
zaf,1976,37.02677
zaf,1977,37.02677
zaf,1978,37.02677
zaf,1979,37.02677
zaf,1980,39.30572
zaf,1981,39.30572
zaf,1982,39.30572
zaf,1983,39.30572
zaf,1984,41.51692
zaf,1985,41.51692
zaf,1986,41.51692
zaf,1987,41.51692
zaf,1988,41.51692
zaf,1989,41.51692
zaf,1990,45.9105
zaf,1991,45.9105
zaf,1992,45.9105
zaf,1993,45.9105
zaf,1994,64.13368
zaf,1995,63.42653
zaf,1996,67.13859
zaf,1997,67.13859
zaf,1998,65.59293
zaf,1999,65.59293
zaf,2000,63.99293
zaf,2001,63.99293
zaf,2002,63.99293
zaf,2003,63.99293
zaf,2004,63.99293
zaf,2005,63.99293
zaf,2006,63.99293
zaf,2007,63.99293
zaf,2008,63.99293
zaf,2009,62.38973
zaf,2010,65.59293
zaf,2011,63.99293
zaf,2012,62.49344
zaf,2013,61.04258
zaf,2014,61.27858
zaf,2015,58.73777
zaf,2016,58.73777
zaf,2017,52.37525
zaf,2018,54.69138
zaf,2019,54.69138
zmb,1975,52.57591
zmb,1976,52.57591
zmb,1977,52.57591
zmb,1978,52.57591
zmb,1979,52.57591
zmb,1980,52.57591
zmb,1981,52.57591
zmb,1982,52.57591
zmb,1983,52.57591
zmb,1984,50.45286
zmb,1985,50.91846
zmb,1986,50.91846
zmb,1987,50.91846
zmb,1988,50.91846
zmb,1989,50.91846
zmb,1990,50.91846
zmb,1991,54.59831
zmb,1992,55.74293
zmb,1993,55.74293
zmb,1994,55.74293
zmb,1995,55.74293
zmb,1996,55.74293
zmb,1997,55.74293
zmb,1998,55.74293
zmb,1999,55.74293
zmb,2000,55.74293
zmb,2001,55.74293
zmb,2002,59.87977
zmb,2003,59.87977
zmb,2004,59.87977
zmb,2005,56.56683
zmb,2006,56.56683
zmb,2007,56.56683
zmb,2008,56.56683
zmb,2009,55.02774
zmb,2010,55.02774
zmb,2011,53.54502
zmb,2012,53.54502
zmb,2013,49.71599
zmb,2014,49.71599
zmb,2015,49.71599
zmb,2016,44.61958
zmb,2017,48.77346
zmb,2018,48.76826
zmb,2019,46.12766
zwe,1975,26.90522
zwe,1976,26.90522
zwe,1977,26.90522
zwe,1978,26.90522
zwe,1979,26.90522
zwe,1980,48.43353
zwe,1981,47.33794
zwe,1982,47.33794
zwe,1983,47.33794
zwe,1984,47.58265
zwe,1985,48.90767
zwe,1986,48.90767
zwe,1987,48.2693
zwe,1988,50.30684
zwe,1989,50.30684
zwe,1990,50.30684
zwe,1991,50.30684
zwe,1992,51.78704
zwe,1993,51.78704
zwe,1994,51.78704
zwe,1995,51.78704
zwe,1996,51.78704
zwe,1997,50.30684
zwe,1998,50.30684
zwe,1999,48.19997
zwe,2000,37.14791
zwe,2001,26.20084
zwe,2002,26.20084
zwe,2003,26.20084
zwe,2004,26.20084
zwe,2005,24.7512
zwe,2006,24.7512
zwe,2007,24.7512
zwe,2008,24.7512
zwe,2009,30.62356
zwe,2010,37.6462
zwe,2011,37.6462
zwe,2012,37.6462
zwe,2013,36.17319
zwe,2014,29.84896
zwe,2015,29.32535
zwe,2016,28.63863
zwe,2017,26.10137
zwe,2018,27.87184
zwe,2019,23.93069
