country,time,fexpression_idea
twn,1993,53.12304
twn,1994,54.54828
twn,1995,54.54828
twn,1996,55.16334
twn,1997,56.20388
twn,1998,57.46716
twn,1999,57.46716
twn,2000,75.45074
twn,2001,76.37592
twn,2002,76.37592
twn,2003,74.05033
twn,2004,73.07468
twn,2005,73.07468
twn,2006,73.07468
twn,2007,73.63115
twn,2008,72.92519
twn,2009,72.95195
twn,2010,74.75686
twn,2011,74.74168
twn,2012,75.82372
twn,2013,76.17017
twn,2014,74.84737
twn,2015,76.17017
twn,2016,72.08125
twn,2017,70.65757
twn,2018,71.06269
twn,2019,70.48594
tza,1975,46.81276
tza,1976,47.26255
tza,1977,47.26255
tza,1978,47.26255
tza,1979,47.26255
tza,1980,47.26255
tza,1981,47.46835
tza,1982,46.57552
tza,1983,46.57552
tza,1984,46.57552
tza,1985,48.0777
tza,1986,48.0777
tza,1987,49.56105
tza,1988,49.56105
tza,1989,48.72533
tza,1990,51.66885
tza,1991,52.19409
tza,1992,59.1368
tza,1993,57.96167
tza,1994,57.96167
tza,1995,58.77793
tza,1996,58.77793
tza,1997,58.13912
tza,1998,58.77793
tza,1999,58.77793
tza,2000,58.13912
tza,2001,58.77793
tza,2002,58.77793
tza,2003,58.77793
tza,2004,58.13912
tza,2005,57.55276
tza,2006,57.55276
tza,2007,57.55276
tza,2008,58.20894
tza,2009,58.20894
tza,2010,56.19834
tza,2011,55.59581
tza,2012,55.59581
tza,2013,55.59581
tza,2014,55.59581
tza,2015,53.63213
tza,2016,46.87787
tza,2017,48.17144
tza,2018,46.48176
tza,2019,47.61464
uga,1975,21.9062
uga,1976,21.9062
uga,1977,21.9062
uga,1978,21.9062
uga,1979,23.54638
uga,1980,33.54764
uga,1981,34.11332
uga,1982,33.41137
uga,1983,33.41137
uga,1984,32.51727
uga,1985,32.88483
uga,1986,37.51765
uga,1987,44.23662
uga,1988,46.00467
uga,1989,46.47816
uga,1990,46.47816
uga,1991,46.47816
uga,1992,46.47816
uga,1993,48.92366
uga,1994,50.30651
uga,1995,51.28541
uga,1996,51.28541
uga,1997,51.28541
uga,1998,51.28541
uga,1999,51.28541
uga,2000,51.83567
uga,2001,51.31116
uga,2002,52.26413
uga,2003,52.26413
uga,2004,52.26413
uga,2005,52.26413
uga,2006,51.80506
uga,2007,51.15065
uga,2008,51.15065
uga,2009,51.80506
uga,2010,51.15065
uga,2011,51.80506
uga,2012,51.80506
uga,2013,50.29128
uga,2014,50.29128
uga,2015,48.94839
uga,2016,43.65341
uga,2017,47.33097
uga,2018,44.64201
uga,2019,41.89293
ukr,1991,57.01828
ukr,1992,59.812
ukr,1993,60.66527
ukr,1994,63.69008
ukr,1995,63.29114
ukr,1996,63.90444
ukr,1997,62.86915
ukr,1998,57.5791
ukr,1999,57.5791
ukr,2000,52.37894
ukr,2001,51.64642
ukr,2002,51.64642
ukr,2003,50.20808
ukr,2004,51.96117
ukr,2005,60.77401
ukr,2006,65.04235
ukr,2007,66.74724
ukr,2008,66.74724
ukr,2009,66.87213
ukr,2010,62.92892
ukr,2011,62.37944
ukr,2012,62.3079
ukr,2013,63.42192
ukr,2014,48.38649
ukr,2015,47.56698
ukr,2016,46.12772
ukr,2017,46.87389
ukr,2018,45.76578
ukr,2019,48.73049
ury,1975,18.21075
ury,1976,15.80737
ury,1977,15.80737
ury,1978,15.80737
ury,1979,17.1109
ury,1980,21.44921
ury,1981,22.1512
ury,1982,21.28284
ury,1983,21.28284
ury,1984,26.55903
ury,1985,59.07334
ury,1986,79.03753
ury,1987,79.03753
ury,1988,79.03753
ury,1989,79.03753
ury,1990,78.91565
ury,1991,80.23962
ury,1992,80.23962
ury,1993,80.23962
ury,1994,79.02258
ury,1995,80.23138
ury,1996,81.276
ury,1997,81.276
ury,1998,84.09145
ury,1999,84.09145
ury,2000,83.25018
ury,2001,84.23955
ury,2002,84.23955
ury,2003,84.23955
ury,2004,83.25018
ury,2005,85.28864
ury,2006,86.15133
ury,2007,86.15133
ury,2008,86.15133
ury,2009,86.15133
ury,2010,86.15133
ury,2011,86.15133
ury,2012,86.15133
ury,2013,85.42632
ury,2014,85.42632
ury,2015,78.42412
ury,2016,78.42412
ury,2017,80.29244
ury,2018,80.29244
ury,2019,80.93366
usa,1975,77.26018
usa,1976,79.71083
usa,1977,79.271
usa,1978,80.23665
usa,1979,80.23665
usa,1980,80.23665
usa,1981,80.55885
usa,1982,80.55885
usa,1983,81.31843
usa,1984,81.31843
usa,1985,81.31843
usa,1986,81.31843
usa,1987,82.79088
usa,1988,82.79088
usa,1989,82.79088
usa,1990,84.80981
usa,1991,83.83657
usa,1992,84.80981
usa,1993,84.80981
usa,1994,84.80981
usa,1995,84.80981
usa,1996,84.80981
usa,1997,84.80981
usa,1998,84.80981
usa,1999,84.80981
usa,2000,84.72568
usa,2001,86.02202
usa,2002,85.7892
usa,2003,87.36098
usa,2004,89.52328
usa,2005,89.52328
usa,2006,89.52328
usa,2007,89.52328
usa,2008,89.52328
usa,2009,89.52328
usa,2010,89.52328
usa,2011,89.52328
usa,2012,89.52328
usa,2013,88.65721
usa,2014,88.65721
usa,2015,88.65721
usa,2016,84.56935
usa,2017,77.91953
usa,2018,75.8907
usa,2019,69.85109
uzb,1991,35.46942
uzb,1992,29.95291
uzb,1993,29.18964
uzb,1994,27.12225
uzb,1995,24.929
uzb,1996,22.9302
uzb,1997,22.9302
uzb,1998,22.10217
uzb,1999,16.73244
uzb,2000,16.73244
uzb,2001,15.15449
uzb,2002,19.49926
uzb,2003,20.27144
uzb,2004,18.37273
uzb,2005,17.45441
uzb,2006,16.83382
uzb,2007,16.83382
uzb,2008,16.83382
uzb,2009,18.50188
uzb,2010,16.83382
uzb,2011,18.50188
uzb,2012,18.57045
uzb,2013,23.51123
uzb,2014,22.58592
uzb,2015,21.75926
uzb,2016,25.68179
uzb,2017,32.15551
uzb,2018,31.47948
uzb,2019,33.17309
ven,1975,68.71079
ven,1976,68.71079
ven,1977,68.71079
ven,1978,68.71079
ven,1979,67.96648
ven,1980,69.3737
ven,1981,69.94069
ven,1982,69.94069
ven,1983,69.94069
ven,1984,67.92268
ven,1985,67.36001
ven,1986,67.06438
ven,1987,66.28111
ven,1988,68.67333
ven,1989,67.15302
ven,1990,70.35239
ven,1991,68.85833
ven,1992,67.15302
ven,1993,67.58348
ven,1994,68.85833
ven,1995,68.85833
ven,1996,68.85833
ven,1997,69.625
ven,1998,67.89222
ven,1999,58.54992
ven,2000,53.05828
ven,2001,52.65276
ven,2002,49.03037
ven,2003,48.5943
ven,2004,47.98322
ven,2005,48.5943
ven,2006,48.5943
ven,2007,46.53919
ven,2008,46.53919
ven,2009,46.10591
ven,2010,47.08327
ven,2011,47.08327
ven,2012,46.67957
ven,2013,42.62762
ven,2014,41.48066
ven,2015,40.01255
ven,2016,39.18159
ven,2017,35.74058
ven,2018,33.7759
ven,2019,33.26815
vnm,1975,17.35394
vnm,1976,19.98291
vnm,1977,21.06355
vnm,1978,21.06355
vnm,1979,21.06355
vnm,1980,21.06355
vnm,1981,20.91437
vnm,1982,20.91437
vnm,1983,20.91437
vnm,1984,20.91437
vnm,1985,20.91437
vnm,1986,26.25167
vnm,1987,29.6992
vnm,1988,29.96577
vnm,1989,29.57543
vnm,1990,30.27719
vnm,1991,30.97129
vnm,1992,31.84592
vnm,1993,31.84592
vnm,1994,32.49648
vnm,1995,31.84592
vnm,1996,33.21311
vnm,1997,33.21311
vnm,1998,33.21311
vnm,1999,33.21311
vnm,2000,34.38621
vnm,2001,34.38621
vnm,2002,34.38621
vnm,2003,34.38621
vnm,2004,35.05137
vnm,2005,35.54215
vnm,2006,36.16126
vnm,2007,35.54215
vnm,2008,35.54215
vnm,2009,35.54215
vnm,2010,35.54215
vnm,2011,35.54215
vnm,2012,35.54215
vnm,2013,36.4033
vnm,2014,36.4033
vnm,2015,36.4033
vnm,2016,36.4033
vnm,2017,34.4978
vnm,2018,32.376
vnm,2019,31.13209
yem,1975,28.81759
yem,1976,28.81759
yem,1977,28.44713
yem,1978,25.05426
yem,1979,24.06242
yem,1980,24.67708
yem,1981,25.29384
yem,1982,24.48118
yem,1983,24.48118
yem,1984,25.29384
yem,1985,24.48118
yem,1986,22.92115
yem,1987,23.72434
yem,1988,25.29384
yem,1989,25.29384
yem,1990,31.37294
yem,1991,41.97708
yem,1992,41.49448
yem,1993,41.49448
yem,1994,40.82434
yem,1995,41.17119
yem,1996,41.84935
yem,1997,41.84935
yem,1998,41.84935
yem,1999,41.84935
yem,2000,41.17119
yem,2001,41.84935
yem,2002,40.59963
yem,2003,40.59963
yem,2004,40.59963
yem,2005,41.37417
yem,2006,41.37417
yem,2007,41.37417
yem,2008,41.37417
yem,2009,41.37417
yem,2010,41.37417
yem,2011,39.63416
yem,2012,49.97137
yem,2013,47.9165
yem,2014,39.17839
yem,2015,23.28554
yem,2016,23.32573
yem,2017,21.2139
yem,2018,21.97466
yem,2019,26.24024
zaf,1975,27.94391
zaf,1976,27.94391
zaf,1977,26.15057
zaf,1978,26.15057
zaf,1979,26.15057
zaf,1980,25.36754
zaf,1981,26.02384
zaf,1982,26.02384
zaf,1983,26.02384
zaf,1984,26.02384
zaf,1985,26.02384
zaf,1986,26.02384
zaf,1987,26.26095
zaf,1988,26.02384
zaf,1989,28.28251
zaf,1990,35.55855
zaf,1991,36.74221
zaf,1992,36.74221
zaf,1993,39.80412
zaf,1994,61.96739
zaf,1995,62.7567
zaf,1996,62.7567
zaf,1997,62.1821
zaf,1998,62.7567
zaf,1999,62.7567
zaf,2000,61.41855
zaf,2001,62.7567
zaf,2002,62.7567
zaf,2003,62.7567
zaf,2004,63.43227
zaf,2005,62.7567
zaf,2006,63.08162
zaf,2007,63.08162
zaf,2008,63.64868
zaf,2009,62.17591
zaf,2010,63.30629
zaf,2011,62.78138
zaf,2012,62.78138
zaf,2013,63.89517
zaf,2014,63.89517
zaf,2015,60.51096
zaf,2016,60.7003
zaf,2017,58.31421
zaf,2018,58.6266
zaf,2019,56.5856
zmb,1975,36.67938
zmb,1976,36.67938
zmb,1977,36.67938
zmb,1978,36.67938
zmb,1979,36.67938
zmb,1980,36.67938
zmb,1981,37.11961
zmb,1982,37.11961
zmb,1983,37.11961
zmb,1984,37.11961
zmb,1985,37.11961
zmb,1986,37.11961
zmb,1987,37.11961
zmb,1988,37.11961
zmb,1989,37.11961
zmb,1990,38.92593
zmb,1991,51.49662
zmb,1992,56.50815
zmb,1993,57.06503
zmb,1994,57.06503
zmb,1995,57.06503
zmb,1996,57.06503
zmb,1997,57.06503
zmb,1998,57.06503
zmb,1999,57.06503
zmb,2000,57.06503
zmb,2001,57.06503
zmb,2002,56.68751
zmb,2003,56.68751
zmb,2004,56.68751
zmb,2005,60.51402
zmb,2006,60.51402
zmb,2007,60.51402
zmb,2008,59.43315
zmb,2009,58.86275
zmb,2010,58.56928
zmb,2011,58.34997
zmb,2012,58.34582
zmb,2013,54.40864
zmb,2014,54.13836
zmb,2015,53.22228
zmb,2016,53.21346
zmb,2017,50.37681
zmb,2018,47.58251
zmb,2019,53.34907
zwe,1975,15.85722
zwe,1976,15.85722
zwe,1977,15.85722
zwe,1978,15.85722
zwe,1979,18.82649
zwe,1980,40.19517
zwe,1981,43.17217
zwe,1982,42.62838
zwe,1983,42.62838
zwe,1984,41.80583
zwe,1985,41.05227
zwe,1986,41.05227
zwe,1987,42.62838
zwe,1988,43.17217
zwe,1989,43.17217
zwe,1990,39.87836
zwe,1991,39.87836
zwe,1992,39.87836
zwe,1993,39.87836
zwe,1994,38.75475
zwe,1995,39.87836
zwe,1996,39.64562
zwe,1997,40.25428
zwe,1998,39.64562
zwe,1999,37.34158
zwe,2000,33.30648
zwe,2001,26.85195
zwe,2002,26.11261
zwe,2003,26.11261
zwe,2004,25.44882
zwe,2005,25.44882
zwe,2006,24.19497
zwe,2007,24.19497
zwe,2008,24.19497
zwe,2009,27.38174
zwe,2010,33.80484
zwe,2011,34.37372
zwe,2012,34.37372
zwe,2013,36.0871
zwe,2014,32.31116
zwe,2015,31.77198
zwe,2016,28.26744
zwe,2017,29.81572
zwe,2018,37.43516
zwe,2019,32.82205
