country,time,c_fundright_idea
tun,1986,0.01772
tun,1987,-0.26874
tun,1988,-0.7288
tun,1989,0.39152
tun,1990,0.13535
tun,1991,0.59
tun,1992,0.55173
tun,1993,-0.4111
tun,1994,0.09901
tun,1995,0.30776
tun,1996,0.1181
tun,1997,0.07716
tun,1998,0.00044
tun,1999,-0.13284
tun,2000,-0.14482
tun,2001,0.01078
tun,2002,0.31157
tun,2003,-0.36829
tun,2004,0.4212
tun,2005,-0.01554
tun,2006,0.04684
tun,2007,-0.00472
tun,2008,-0.26751
tun,2009,-0.26339
tun,2010,-0.27245
tun,2011,18.56734
tun,2012,0.7534
tun,2013,-0.31885
tun,2014,0.66001
tun,2015,0.39955
tun,2016,3.07495
tun,2017,1.09577
tun,2018,-0.82561
tun,2019,-0.47025
tur,1976,-0.23144
tur,1977,-3.00474
tur,1978,0.9631
tur,1979,0.26659
tur,1980,-11.88107
tur,1981,-3.76319
tur,1982,-0.41849
tur,1983,2.11793
tur,1984,9.8865
tur,1985,0.78868
tur,1986,-0.02984
tur,1987,0.28459
tur,1988,0.03962
tur,1989,-0.17597
tur,1990,2.13866
tur,1991,0.6609
tur,1992,-0.14708
tur,1993,0.56823
tur,1994,-0.10115
tur,1995,0.36298
tur,1996,0.37716
tur,1997,0.06648
tur,1998,-0.47881
tur,1999,1.91434
tur,2000,0.77472
tur,2001,0.20828
tur,2002,3.45701
tur,2003,0.63867
tur,2004,1.16577
tur,2005,-0.17575
tur,2006,-0.67816
tur,2007,-0.59484
tur,2008,-5.17759
tur,2009,-0.16681
tur,2010,-1.06539
tur,2011,0.19878
tur,2012,-0.21264
tur,2013,-3.30751
tur,2014,-0.58738
tur,2015,-1.36171
tur,2016,-5.07913
tur,2017,-5.41011
tur,2018,1.28792
tur,2019,1.42372
twn,1976,2.22585
twn,1977,0.02449
twn,1978,0.52684
twn,1979,-2.0944
twn,1980,2.82033
twn,1981,-0.26956
twn,1982,3.70375
twn,1983,0.0358
twn,1984,1.90051
twn,1985,-0.22891
twn,1986,0.88547
twn,1987,1.07169
twn,1988,2.02237
twn,1989,6.13248
twn,1990,2.53369
twn,1991,0.81643
twn,1992,2.85367
twn,1993,0.71203
twn,1994,0.26322
twn,1995,0.21885
twn,1996,-0.12886
twn,1997,0.30141
twn,1998,-0.16895
twn,1999,0.36432
twn,2000,7.37363
twn,2001,0.89809
twn,2002,-0.06888
twn,2003,-0.15108
twn,2004,-0.32057
twn,2005,1.13141
twn,2006,-0.0977
twn,2007,0.01395
twn,2008,0.27791
twn,2009,-0.10496
twn,2010,0.44507
twn,2011,0.03579
twn,2012,0.12545
twn,2013,-0.36083
twn,2014,0.00422
twn,2015,0.29923
twn,2016,-1.25192
twn,2017,3.73797
twn,2018,-0.15594
twn,2019,-0.04267
tza,1976,0.46831
tza,1977,-0.27513
tza,1978,-0.11124
tza,1979,0.09132
tza,1980,0.43418
tza,1981,-0.14369
tza,1982,-0.15166
tza,1983,-0.05494
tza,1984,-0.12136
tza,1985,0.58951
tza,1986,-2.26662
tza,1987,-0.21065
tza,1988,0.28967
tza,1989,-0.44707
tza,1990,0.19128
tza,1991,-0.18906
tza,1992,0.96377
tza,1993,-0.2306
tza,1994,0.40714
tza,1995,-0.14832
tza,1996,0.09027
tza,1997,0.33684
tza,1998,-0.21592
tza,1999,-0.1543
tza,2000,0.73713
tza,2001,0.09986
tza,2002,-0.02103
tza,2003,-0.01129
tza,2004,0.54022
tza,2005,-0.42181
tza,2006,-0.08501
tza,2007,0.20708
tza,2008,-0.43716
tza,2009,0.3667
tza,2010,0.66479
tza,2011,-0.01365
tza,2012,0.15347
tza,2013,-0.99387
tza,2014,0.23369
tza,2015,-0.22138
tza,2016,-1.66766
tza,2017,0.89962
tza,2018,-0.22691
tza,2019,2.95385
uga,1976,-0.0299
uga,1977,0.14623
uga,1978,0.04237
uga,1979,0.82479
uga,1980,7.67311
uga,1981,0.01648
uga,1982,0.57072
uga,1983,-0.36576
uga,1984,-0.23414
uga,1985,0.41498
uga,1986,2.25214
uga,1987,4.35556
uga,1988,0.84654
uga,1989,0.00293
uga,1990,0.20045
uga,1991,0.32581
uga,1992,1.15397
uga,1993,1.15745
uga,1994,0.2345
uga,1995,2.89169
uga,1996,-0.08848
uga,1997,-0.72515
uga,1998,0.26094
uga,1999,0.17897
uga,2000,0.21601
uga,2001,0.2711
uga,2002,-0.29291
uga,2003,0.15353
uga,2004,0.01159
uga,2005,0.33615
uga,2006,-0.15023
uga,2007,0.19504
uga,2008,0.38214
uga,2009,-0.66689
uga,2010,0.54307
uga,2011,0.05398
uga,2012,0.11374
uga,2013,-2.39865
uga,2014,-0.51375
uga,2015,-1.40142
uga,2016,-2.75418
uga,2017,1.31012
uga,2018,-2.9145
uga,2019,-0.858
ukr,1992,-9.80029
ukr,1993,0.66759
ukr,1994,0.27821
ukr,1995,-0.40843
ukr,1996,-0.25601
ukr,1997,0.01631
ukr,1998,-0.72837
ukr,1999,-0.20387
ukr,2000,0.5808
ukr,2001,0.05234
ukr,2002,-0.32271
ukr,2003,0.03794
ukr,2004,0.3136
ukr,2005,4.36121
ukr,2006,0.81692
ukr,2007,0.77284
ukr,2008,-0.74067
ukr,2009,0.61512
ukr,2010,-1.75622
ukr,2011,0.33314
ukr,2012,-0.25889
ukr,2013,0.2238
ukr,2014,-6.36322
ukr,2015,-0.01889
ukr,2016,0.43911
ukr,2017,-1.1825
ukr,2018,1.07714
ukr,2019,0.59236
ury,1976,-0.37654
ury,1977,-0.05171
ury,1978,0.1337
ury,1979,-0.01184
ury,1980,1.42721
ury,1981,0.77006
ury,1982,-0.37417
ury,1983,0.17645
ury,1984,3.61673
ury,1985,24.53795
ury,1986,12.73094
ury,1987,-0.33648
ury,1988,-0.1741
ury,1989,0.86416
ury,1990,0.68156
ury,1991,0.21972
ury,1992,-0.01798
ury,1993,0.31596
ury,1994,-0.8895
ury,1995,0.65929
ury,1996,0.72713
ury,1997,-0.19494
ury,1998,0.43289
ury,1999,-0.09596
ury,2000,-0.2005
ury,2001,0.63314
ury,2002,-0.03936
ury,2003,-0.41249
ury,2004,0.12155
ury,2005,1.79659
ury,2006,0.4945
ury,2007,-0.25042
ury,2008,0.61045
ury,2009,-0.54544
ury,2010,0.24873
ury,2011,0.0341
ury,2012,0.21055
ury,2013,-0.22629
ury,2014,-0.27345
ury,2015,-1.93283
ury,2016,0.16953
ury,2017,0.21738
ury,2018,-0.89851
ury,2019,-0.64901
usa,1976,0.23012
usa,1977,0.03989
usa,1978,-0.05104
usa,1979,0.193
usa,1980,0.78832
usa,1981,0.68284
usa,1982,-0.20223
usa,1983,0.01697
usa,1984,0.23218
usa,1985,-0.14625
usa,1986,0.09755
usa,1987,-0.03829
usa,1988,0.41864
usa,1989,0.07941
usa,1990,0.56019
usa,1991,0.11245
usa,1992,0.27265
usa,1993,-0.19815
usa,1994,1.19309
usa,1995,-0.13618
usa,1996,-0.10986
usa,1997,-0.30653
usa,1998,0.32076
usa,1999,-0.11954
usa,2000,0.50301
usa,2001,-0.75204
usa,2002,0.24889
usa,2003,0.24713
usa,2004,-0.17085
usa,2005,0.43743
usa,2006,0.14664
usa,2007,-0.24207
usa,2008,0.61848
usa,2009,0.15298
usa,2010,-0.20596
usa,2011,-0.35249
usa,2012,0.47642
usa,2013,-2.67626
usa,2014,-0.55125
usa,2015,0.0783
usa,2016,-1.70914
usa,2017,-0.97351
usa,2018,-0.6664
usa,2019,-0.27674
uzb,1992,-2.03702
uzb,1993,-0.46376
uzb,1994,-0.66799
uzb,1995,-0.21278
uzb,1996,-0.18622
uzb,1997,-0.89205
uzb,1998,-1.4556
uzb,1999,-1.44414
uzb,2000,0.0151
uzb,2001,-0.3408
uzb,2002,0.55708
uzb,2003,-0.02856
uzb,2004,0.1193
uzb,2005,-0.27202
uzb,2006,-0.81538
uzb,2007,0.64125
uzb,2008,0.08405
uzb,2009,-0.09037
uzb,2010,-0.58141
uzb,2011,0.48139
uzb,2012,-0.19904
uzb,2013,2.50384
uzb,2014,-0.06339
uzb,2015,-0.33162
uzb,2016,0.55328
uzb,2017,4.8031
uzb,2018,3.81917
uzb,2019,1.73081
ven,1976,0.06896
ven,1977,0.09284
ven,1978,-0.30174
ven,1979,0.59628
ven,1980,-0.04396
ven,1981,0.62463
ven,1982,-0.60847
ven,1983,-0.35897
ven,1984,0.35001
ven,1985,-0.2982
ven,1986,-0.20336
ven,1987,-0.64882
ven,1988,0.57278
ven,1989,-0.60077
ven,1990,0.82107
ven,1991,-0.30447
ven,1992,-0.44333
ven,1993,0.09272
ven,1994,-0.02444
ven,1995,0.27427
ven,1996,0.77417
ven,1997,-0.46969
ven,1998,-0.1773
ven,1999,-6.17227
ven,2000,-3.03812
ven,2001,0.39583
ven,2002,-3.17133
ven,2003,-0.01988
ven,2004,-0.24367
ven,2005,-0.15647
ven,2006,-0.3577
ven,2007,0.03501
ven,2008,-0.77157
ven,2009,-0.26271
ven,2010,0.34107
ven,2011,-0.02284
ven,2012,-0.14837
ven,2013,-3.63657
ven,2014,-0.87548
ven,2015,-0.2601
ven,2016,-2.30865
ven,2017,-3.2239
ven,2018,-2.00031
ven,2019,-0.2069
vnm,1976,0.26119
vnm,1977,0.44419
vnm,1978,-0.13423
vnm,1979,0.0579
vnm,1980,-0.09405
vnm,1981,0.46739
vnm,1982,-0.35937
vnm,1983,-0.43681
vnm,1984,0.14767
vnm,1985,0.08266
vnm,1986,1.66941
vnm,1987,0.87797
vnm,1988,-0.13009
vnm,1989,0.53304
vnm,1990,3.47246
vnm,1991,0.21119
vnm,1992,0.30146
vnm,1993,0.81618
vnm,1994,1.28113
vnm,1995,-0.09809
vnm,1996,0.43815
vnm,1997,-0.25203
vnm,1998,0.14758
vnm,1999,1.47824
vnm,2000,3.4848
vnm,2001,0.06792
vnm,2002,-0.07884
vnm,2003,0.47467
vnm,2004,0.40636
vnm,2005,-0.99612
vnm,2006,0.41234
vnm,2007,0.0645
vnm,2008,-0.45785
vnm,2009,0.36131
vnm,2010,1.82232
vnm,2011,0.29903
vnm,2012,-0.18216
vnm,2013,-0.34932
vnm,2014,0.09096
vnm,2015,0.30402
vnm,2016,-0.17498
vnm,2017,-0.69236
vnm,2018,-1.20812
vnm,2019,0.76471
yem,1976,0.29987
yem,1977,-0.422
yem,1978,-2.31833
yem,1979,0.18509
yem,1980,-1.0093
yem,1981,0.53147
yem,1982,1.23845
yem,1983,-0.31214
yem,1984,0.09001
yem,1985,-0.2994
yem,1986,0.22096
yem,1987,-0.20092
yem,1988,0.38093
yem,1989,0.30668
yem,1990,4.47085
yem,1991,2.22412
yem,1992,-0.23465
yem,1993,-0.10383
yem,1994,-0.12277
yem,1995,-0.21892
yem,1996,-0.24905
yem,1997,-0.26548
yem,1998,-0.71239
yem,1999,-0.45599
yem,2000,0.06694
yem,2001,0.90835
yem,2002,-0.90285
yem,2003,0.29007
yem,2004,-0.12508
yem,2005,0.05093
yem,2006,0.25381
yem,2007,0.00642
yem,2008,-0.92328
yem,2009,-0.00339
yem,2010,0.57283
yem,2011,-0.54035
yem,2012,5.69312
yem,2013,0.09939
yem,2014,-6.19581
yem,2015,-11.89948
yem,2016,-0.01871
yem,2017,-0.61904
yem,2018,2.71769
yem,2019,3.06193
zaf,1976,-0.01635
zaf,1977,-0.04439
zaf,1978,0.05736
zaf,1979,0.0464
zaf,1980,0.38309
zaf,1981,-0.4516
zaf,1982,0.14391
zaf,1983,0.21571
zaf,1984,0.44189
zaf,1985,0.48279
zaf,1986,-0.13117
zaf,1987,0.122
zaf,1988,-0.0431
zaf,1989,0.84042
zaf,1990,4.74295
zaf,1991,1.59019
zaf,1992,0.31226
zaf,1993,1.7304
zaf,1994,21.97564
zaf,1995,6.46248
zaf,1996,0.82532
zaf,1997,-0.56795
zaf,1998,0.30072
zaf,1999,-0.21137
zaf,2000,3.63509
zaf,2001,0.52409
zaf,2002,-0.62821
zaf,2003,-0.13129
zaf,2004,0.45974
zaf,2005,-0.72657
zaf,2006,0.09254
zaf,2007,-0.15742
zaf,2008,0.1346
zaf,2009,-0.31343
zaf,2010,1.36908
zaf,2011,-0.00334
zaf,2012,-0.72757
zaf,2013,-2.81843
zaf,2014,0.06791
zaf,2015,-2.51407
zaf,2016,0.1133
zaf,2017,-2.18897
zaf,2018,-0.5197
zaf,2019,-0.48429
zmb,1976,-0.02882
zmb,1977,-0.34192
zmb,1978,0.21727
zmb,1979,0.23054
zmb,1980,0.11156
zmb,1981,-0.0205
zmb,1982,-0.02884
zmb,1983,-0.29679
zmb,1984,0.40272
zmb,1985,-0.11297
zmb,1986,-0.16786
zmb,1987,0.07207
zmb,1988,-0.31709
zmb,1989,0.25374
zmb,1990,3.76068
zmb,1991,2.58864
zmb,1992,2.35284
zmb,1993,-0.13413
zmb,1994,0.36367
zmb,1995,-0.15646
zmb,1996,-0.1853
zmb,1997,0.10795
zmb,1998,0.29232
zmb,1999,-0.16385
zmb,2000,0.08961
zmb,2001,0.31085
zmb,2002,-0.07498
zmb,2003,0.0308
zmb,2004,0.21169
zmb,2005,1.48886
zmb,2006,0.20144
zmb,2007,-0.1994
zmb,2008,-0.44917
zmb,2009,-1.09462
zmb,2010,0.28758
zmb,2011,-0.21538
zmb,2012,0.18053
zmb,2013,0.2338
zmb,2014,-0.21196
zmb,2015,-0.0099
zmb,2016,-2.3554
zmb,2017,-1.72016
zmb,2018,-3.15068
zmb,2019,-2.53943
zwe,1976,0.09178
zwe,1977,-0.17286
zwe,1978,1.48751
zwe,1979,0.311
zwe,1980,15.64071
zwe,1981,9.79329
zwe,1982,-0.24653
zwe,1983,-0.0436
zwe,1984,-0.53042
zwe,1985,0.14682
zwe,1986,0.15996
zwe,1987,0.05996
zwe,1988,1.5657
zwe,1989,-0.86396
zwe,1990,-0.15931
zwe,1991,-0.16993
zwe,1992,0.59015
zwe,1993,-0.18664
zwe,1994,0.07269
zwe,1995,-0.13597
zwe,1996,0.12759
zwe,1997,0.06358
zwe,1998,-0.32087
zwe,1999,-0.75186
zwe,2000,-6.38064
zwe,2001,-6.38204
zwe,2002,-0.40086
zwe,2003,-0.17706
zwe,2004,0.2549
zwe,2005,-0.08438
zwe,2006,-0.27312
zwe,2007,-0.00133
zwe,2008,-0.50109
zwe,2009,0.29499
zwe,2010,3.63836
zwe,2011,0.11248
zwe,2012,-0.28359
zwe,2013,3.04874
zwe,2014,-1.00026
zwe,2015,-0.05469
zwe,2016,-0.61097
zwe,2017,1.3646
zwe,2018,-2.88137
zwe,2019,-0.87776
