country,time,civsocpart_idea
lux,1976,76.26145
lux,1977,76.26145
lux,1978,76.26145
lux,1979,76.26145
lux,1980,76.26145
lux,1981,76.26145
lux,1982,76.26145
lux,1983,76.26145
lux,1984,76.26145
lux,1985,76.26145
lux,1986,76.26145
lux,1987,76.26145
lux,1988,76.26145
lux,1989,76.26145
lux,1990,76.26145
lux,1991,76.26145
lux,1992,76.26145
lux,1993,76.26145
lux,1994,76.26145
lux,1995,76.26145
lux,1996,76.26145
lux,1997,76.26145
lux,1998,76.26145
lux,1999,76.26145
lux,2000,76.42404
lux,2001,76.42404
lux,2002,76.42404
lux,2003,76.42404
lux,2004,76.42404
lux,2005,76.42404
lux,2006,76.42404
lux,2007,76.42404
lux,2008,76.42404
lux,2009,76.42404
lux,2010,76.657
lux,2011,76.657
lux,2012,76.657
lux,2013,76.97777
lux,2014,76.97777
lux,2015,76.97777
lux,2016,76.97777
lux,2017,76.97777
lux,2018,82.53596
lux,2019,82.53596
lva,1991,53.06304
lva,1992,48.7202
lva,1993,46.81347
lva,1994,46.96916
lva,1995,47.56714
lva,1996,47.56714
lva,1997,47.56714
lva,1998,47.56714
lva,1999,48.55109
lva,2000,51.63948
lva,2001,51.94077
lva,2002,51.94077
lva,2003,51.94077
lva,2004,55.85975
lva,2005,51.95501
lva,2006,50.89914
lva,2007,51.99729
lva,2008,52.42706
lva,2009,53.95425
lva,2010,56.2009
lva,2011,56.2009
lva,2012,56.2009
lva,2013,55.8736
lva,2014,55.8736
lva,2015,55.8736
lva,2016,53.83978
lva,2017,53.106
lva,2018,53.72576
lva,2019,51.12288
mar,1975,31.99523
mar,1976,31.99523
mar,1977,31.99523
mar,1978,31.99523
mar,1979,31.99523
mar,1980,31.99523
mar,1981,31.99523
mar,1982,31.99523
mar,1983,31.99523
mar,1984,31.99523
mar,1985,31.99523
mar,1986,31.99523
mar,1987,31.99523
mar,1988,31.99523
mar,1989,31.99523
mar,1990,43.95529
mar,1991,43.95529
mar,1992,43.95529
mar,1993,43.95529
mar,1994,43.95529
mar,1995,43.95529
mar,1996,43.95529
mar,1997,43.95529
mar,1998,47.40087
mar,1999,47.40087
mar,2000,51.529
mar,2001,51.529
mar,2002,51.529
mar,2003,51.529
mar,2004,51.89242
mar,2005,53.66491
mar,2006,54.23438
mar,2007,53.42247
mar,2008,55.85159
mar,2009,56.58574
mar,2010,56.58574
mar,2011,59.38477
mar,2012,60.81468
mar,2013,57.17925
mar,2014,58.60891
mar,2015,57.17925
mar,2016,58.60891
mar,2017,53.15732
mar,2018,53.64511
mar,2019,56.22749
mda,1991,48.25751
mda,1992,47.15208
mda,1993,46.54896
mda,1994,43.53192
mda,1995,43.53192
mda,1996,43.53192
mda,1997,43.53192
mda,1998,44.14972
mda,1999,47.63893
mda,2000,46.02928
mda,2001,38.52722
mda,2002,38.52722
mda,2003,38.52722
mda,2004,38.52722
mda,2005,40.0034
mda,2006,40.0034
mda,2007,40.0034
mda,2008,40.0034
mda,2009,47.01341
mda,2010,57.48313
mda,2011,57.48313
mda,2012,56.99766
mda,2013,55.86753
mda,2014,53.95818
mda,2015,50.94386
mda,2016,49.31705
mda,2017,49.03734
mda,2018,50.07531
mda,2019,50.66621
mdg,1975,37.12084
mdg,1976,37.12084
mdg,1977,37.12084
mdg,1978,35.68327
mdg,1979,35.68327
mdg,1980,35.68327
mdg,1981,35.68327
mdg,1982,35.68327
mdg,1983,35.68327
mdg,1984,35.68327
mdg,1985,35.68327
mdg,1986,35.68327
mdg,1987,37.28046
mdg,1988,37.28046
mdg,1989,37.28046
mdg,1990,38.68507
mdg,1991,41.83949
mdg,1992,47.51521
mdg,1993,49.82425
mdg,1994,49.82425
mdg,1995,49.82425
mdg,1996,51.78966
mdg,1997,51.78966
mdg,1998,51.78966
mdg,1999,51.78966
mdg,2000,51.78966
mdg,2001,51.78966
mdg,2002,51.78966
mdg,2003,51.78966
mdg,2004,51.78966
mdg,2005,51.78966
mdg,2006,51.78966
mdg,2007,51.78966
mdg,2008,51.78966
mdg,2009,48.39795
mdg,2010,48.39795
mdg,2011,48.39795
mdg,2012,48.39795
mdg,2013,51.51601
mdg,2014,53.93181
mdg,2015,53.93181
mdg,2016,53.93181
mdg,2017,55.86304
mdg,2018,51.5552
mdg,2019,53.87243
mex,1975,35.21357
mex,1976,35.21357
mex,1977,37.21415
mex,1978,37.21415
mex,1979,37.21415
mex,1980,37.21415
mex,1981,37.21415
mex,1982,36.74181
mex,1983,36.74181
mex,1984,36.74181
mex,1985,39.39401
mex,1986,39.98052
mex,1987,40.37583
mex,1988,39.98052
mex,1989,40.18233
mex,1990,41.1922
mex,1991,41.50322
mex,1992,41.50322
mex,1993,41.50322
mex,1994,41.91287
mex,1995,44.17986
mex,1996,43.90195
mex,1997,44.96056
mex,1998,44.96056
mex,1999,44.96056
mex,2000,48.45144
mex,2001,50.46143
mex,2002,50.69721
mex,2003,50.21025
mex,2004,50.20556
mex,2005,50.80254
mex,2006,50.80254
mex,2007,51.57758
mex,2008,51.35309
mex,2009,51.35309
mex,2010,51.57758
mex,2011,51.81796
mex,2012,51.81796
mex,2013,46.85905
mex,2014,46.3967
mex,2015,47.97868
mex,2016,47.48653
mex,2017,47.85087
mex,2018,47.27601
mex,2019,43.09419
mkd,1991,32.79283
mkd,1992,32.79283
mkd,1993,32.79283
mkd,1994,32.79283
mkd,1995,33.56701
mkd,1996,37.04635
mkd,1997,37.04635
mkd,1998,37.84734
mkd,1999,37.84734
mkd,2000,38.76672
mkd,2001,41.62589
mkd,2002,46.6867
mkd,2003,47.61191
mkd,2004,45.72338
mkd,2005,47.27131
mkd,2006,48.13364
mkd,2007,47.27131
mkd,2008,48.13364
mkd,2009,48.13364
mkd,2010,49.53084
mkd,2011,48.78062
mkd,2012,49.53487
mkd,2013,48.93831
mkd,2014,48.93831
mkd,2015,48.93831
mkd,2016,45.82724
mkd,2017,50.68221
mkd,2018,50.00273
mkd,2019,48.99408
mli,1975,44.71464
mli,1976,44.71464
mli,1977,44.71464
mli,1978,44.71464
mli,1979,44.71464
mli,1980,45.75678
mli,1981,47.95173
mli,1982,47.95173
mli,1983,47.95173
mli,1984,47.95173
mli,1985,47.95173
mli,1986,47.95173
mli,1987,47.95173
mli,1988,47.95173
mli,1989,47.95173
mli,1990,50.49432
mli,1991,64.49935
mli,1992,73.78359
mli,1993,73.78359
mli,1994,73.78359
mli,1995,73.78359
mli,1996,73.78359
mli,1997,72.89699
mli,1998,72.89699
mli,1999,72.89699
mli,2000,72.89699
mli,2001,72.89699
mli,2002,72.17861
mli,2003,72.17861
mli,2004,72.17861
mli,2005,72.17861
mli,2006,72.17861
mli,2007,72.17861
mli,2008,72.17861
mli,2009,72.17861
mli,2010,72.17861
mli,2011,72.17861
mli,2012,70.57261
mli,2013,71.91929
mli,2014,70.12094
mli,2015,65.94861
mli,2016,65.94861
mli,2017,63.86774
mli,2018,62.08202
mli,2019,56.63955
mmr,1975,23.19371
mmr,1976,23.19371
mmr,1977,23.19371
mmr,1978,23.19371
mmr,1979,23.19371
mmr,1980,23.19371
mmr,1981,23.19371
mmr,1982,23.19371
mmr,1983,23.19371
mmr,1984,23.19371
mmr,1985,23.19371
mmr,1986,23.19371
mmr,1987,23.19371
mmr,1988,21.13005
mmr,1989,24.71453
mmr,1990,24.71453
mmr,1991,24.71453
mmr,1992,24.71453
mmr,1993,24.71453
mmr,1994,24.71453
mmr,1995,24.71453
mmr,1996,24.71453
mmr,1997,24.71453
mmr,1998,24.71453
mmr,1999,24.71453
mmr,2000,24.71453
mmr,2001,24.71453
mmr,2002,24.71453
mmr,2003,24.71453
mmr,2004,24.71453
mmr,2005,24.71453
mmr,2006,24.71453
mmr,2007,24.71453
mmr,2008,24.71453
mmr,2009,24.71453
mmr,2010,32.62797
mmr,2011,48.03056
mmr,2012,51.33691
mmr,2013,51.33691
mmr,2014,51.33691
mmr,2015,52.32685
mmr,2016,48.88226
mmr,2017,52.07
mmr,2018,53.11526
mmr,2019,54.70627
mng,1975,34.14225
mng,1976,34.14225
mng,1977,34.14225
mng,1978,34.14225
mng,1979,34.14225
mng,1980,35.61753
mng,1981,35.61753
mng,1982,35.61753
mng,1983,35.61753
mng,1984,35.61753
mng,1985,35.61753
mng,1986,35.61753
mng,1987,35.61753
mng,1988,35.61753
mng,1989,37.28599
mng,1990,51.75744
mng,1991,56.35375
mng,1992,59.81765
mng,1993,59.26345
mng,1994,59.26345
mng,1995,59.26345
mng,1996,59.26345
mng,1997,59.26345
mng,1998,59.26345
mng,1999,59.26345
mng,2000,60.27005
mng,2001,60.27005
mng,2002,60.58091
mng,2003,60.58091
mng,2004,60.58091
mng,2005,61.30184
mng,2006,60.55026
mng,2007,60.55026
mng,2008,62.86552
mng,2009,62.86552
mng,2010,62.86552
mng,2011,62.86552
mng,2012,61.63289
mng,2013,61.97307
mng,2014,61.97307
mng,2015,61.97307
mng,2016,61.97307
mng,2017,61.97307
mng,2018,59.71637
mng,2019,61.0197
moz,1975,11.2168
moz,1976,19.48711
moz,1977,19.48711
moz,1978,19.48711
moz,1979,19.48711
moz,1980,19.48711
moz,1981,19.48711
moz,1982,19.48711
moz,1983,19.48711
moz,1984,19.48711
moz,1985,19.48711
moz,1986,19.48711
moz,1987,19.48711
moz,1988,19.48711
moz,1989,20.3604
moz,1990,32.51674
moz,1991,39.06235
moz,1992,40.39012
moz,1993,40.39012
moz,1994,42.40155
moz,1995,42.91383
moz,1996,47.12934
moz,1997,47.12934
moz,1998,47.12934
moz,1999,47.12934
moz,2000,49.72601
moz,2001,50.4419
moz,2002,50.4419
moz,2003,50.4419
moz,2004,50.4419
moz,2005,48.93339
moz,2006,48.93339
moz,2007,49.23197
moz,2008,49.23197
moz,2009,49.23197
moz,2010,50.96196
moz,2011,51.58488
moz,2012,51.58488
moz,2013,51.65869
moz,2014,51.65869
moz,2015,51.65869
moz,2016,51.65869
moz,2017,51.34913
moz,2018,51.34913
moz,2019,50.10901
mrt,1975,44.53555
mrt,1976,44.53555
mrt,1977,44.53555
mrt,1978,29.0791
mrt,1979,29.0791
mrt,1980,29.0791
mrt,1981,29.0791
mrt,1982,29.0791
mrt,1983,29.0791
mrt,1984,29.0791
mrt,1985,29.0791
mrt,1986,29.0791
mrt,1987,29.9812
mrt,1988,29.9812
mrt,1989,29.9812
mrt,1990,29.9812
mrt,1991,29.9812
mrt,1992,36.69446
mrt,1993,39.43402
mrt,1994,39.43402
mrt,1995,39.43402
mrt,1996,39.43402
mrt,1997,39.43402
mrt,1998,39.43402
mrt,1999,39.43402
mrt,2000,48.64286
mrt,2001,48.64286
mrt,2002,48.64286
mrt,2003,48.64286
mrt,2004,48.64286
mrt,2005,49.49871
mrt,2006,52.0151
mrt,2007,52.58213
mrt,2008,50.33226
mrt,2009,50.61129
mrt,2010,50.61129
mrt,2011,50.61129
mrt,2012,50.61129
mrt,2013,48.3606
mrt,2014,49.53084
mrt,2015,49.53084
mrt,2016,49.53084
mrt,2017,47.77784
mrt,2018,45.5786
mrt,2019,55.36233
mus,1975,67.57506
mus,1976,67.57506
mus,1977,67.57506
mus,1978,67.57506
mus,1979,65.03627
mus,1980,67.57506
mus,1981,67.57506
mus,1982,67.57506
mus,1983,67.57506
mus,1984,67.57506
mus,1985,67.57506
mus,1986,67.57506
mus,1987,67.57506
mus,1988,67.57506
mus,1989,67.57506
mus,1990,69.98746
mus,1991,69.98746
mus,1992,69.98746
mus,1993,69.98746
mus,1994,69.98746
mus,1995,69.98746
mus,1996,69.98746
mus,1997,69.98746
mus,1998,69.98746
mus,1999,69.98746
mus,2000,73.40765
mus,2001,73.40765
mus,2002,73.40765
mus,2003,73.40765
mus,2004,73.40765
mus,2005,73.40765
mus,2006,73.40765
mus,2007,73.40765
mus,2008,73.40765
mus,2009,73.40765
mus,2010,72.47842
mus,2011,72.47842
mus,2012,72.47842
mus,2013,67.28809
mus,2014,64.87515
mus,2015,66.37994
mus,2016,66.37994
mus,2017,71.41032
mus,2018,71.33633
mus,2019,69.0868
mwi,1975,24.26899
mwi,1976,24.26899
mwi,1977,24.26899
mwi,1978,24.26899
mwi,1979,24.26899
mwi,1980,24.26899
mwi,1981,24.26899
mwi,1982,24.26899
mwi,1983,24.26899
mwi,1984,24.26899
mwi,1985,24.26899
mwi,1986,24.26899
mwi,1987,24.26899
mwi,1988,24.26899
mwi,1989,24.26899
mwi,1990,24.2951
mwi,1991,24.2951
mwi,1992,28.57485
mwi,1993,35.82841
mwi,1994,49.34451
mwi,1995,56.49712
mwi,1996,58.81051
mwi,1997,58.81051
mwi,1998,58.81051
mwi,1999,58.81051
mwi,2000,57.6771
mwi,2001,57.6771
mwi,2002,57.6771
mwi,2003,57.6771
mwi,2004,59.8231
mwi,2005,63.073
mwi,2006,63.35603
mwi,2007,63.35603
mwi,2008,63.35603
mwi,2009,62.25465
mwi,2010,61.67547
mwi,2011,60.65874
mwi,2012,61.42703
mwi,2013,61.89242
mwi,2014,62.65841
mwi,2015,62.65841
mwi,2016,61.6366
mwi,2017,61.83152
mwi,2018,61.37249
mwi,2019,65.00367
mys,1975,34.72419
mys,1976,34.72419
mys,1977,34.72419
mys,1978,34.72419
mys,1979,34.72419
mys,1980,38.71744
mys,1981,36.07657
mys,1982,36.07657
mys,1983,36.07657
mys,1984,36.07657
mys,1985,36.07657
mys,1986,36.07657
mys,1987,36.07657
mys,1988,36.07657
mys,1989,36.07657
mys,1990,36.07657
mys,1991,36.07657
mys,1992,36.07657
mys,1993,36.07657
mys,1994,36.07657
mys,1995,37.57101
mys,1996,37.57101
mys,1997,37.57101
mys,1998,42.48408
mys,1999,42.48408
mys,2000,53.83671
mys,2001,53.83671
mys,2002,53.83671
mys,2003,53.83671
mys,2004,54.84251
mys,2005,54.84251
mys,2006,55.72051
mys,2007,55.72051
mys,2008,58.44925
mys,2009,58.44925
mys,2010,57.63818
mys,2011,57.63818
mys,2012,57.63818
mys,2013,57.29148
mys,2014,57.29148
mys,2015,57.29148
mys,2016,57.29148
mys,2017,52.92764
mys,2018,54.57445
mys,2019,54.57445
nam,1990,56.65342
nam,1991,56.65342
nam,1992,56.65342
nam,1993,56.65342
nam,1994,56.65342
nam,1995,56.65342
nam,1996,56.65342
nam,1997,56.65342
nam,1998,56.65342
nam,1999,56.65342
nam,2000,56.60349
nam,2001,56.60349
nam,2002,56.60349
nam,2003,56.60349
nam,2004,56.60349
nam,2005,56.60349
nam,2006,56.60349
nam,2007,56.60349
nam,2008,56.60349
nam,2009,56.60349
nam,2010,55.75099
nam,2011,55.75099
nam,2012,55.75099
nam,2013,55.19706
nam,2014,56.78489
nam,2015,57.36521
nam,2016,56.79847
nam,2017,56.68634
nam,2018,52.97197
nam,2019,55.34954
ner,1975,38.32537
ner,1976,38.32537
ner,1977,38.32537
ner,1978,42.05539
ner,1979,42.05539
ner,1980,42.05539
ner,1981,42.05539
ner,1982,48.19299
ner,1983,46.82663
ner,1984,46.82663
ner,1985,42.05539
ner,1986,42.05539
ner,1987,47.35479
ner,1988,47.9861
ner,1989,43.38256
ner,1990,51.40979
ner,1991,54.47461
ner,1992,64.97873
ner,1993,63.91526
ner,1994,64.97873
ner,1995,64.97873
ner,1996,63.80045
ner,1997,63.80045
ner,1998,63.80045
ner,1999,63.80045
ner,2000,66.44493
ner,2001,66.44493
ner,2002,66.44493
ner,2003,66.44493
ner,2004,66.44493
ner,2005,66.44493
ner,2006,66.44493
ner,2007,66.44493
ner,2008,66.44493
ner,2009,66.44493
ner,2010,77.88899
ner,2011,78.89892
ner,2012,82.9888
ner,2013,81.67954
ner,2014,81.67954
ner,2015,81.67954
ner,2016,81.67954
ner,2017,74.1276
ner,2018,71.87417
ner,2019,69.01583
nga,1975,51.18626
nga,1976,51.18626
nga,1977,51.18626
nga,1978,51.18626
nga,1979,55.11489
nga,1980,55.85894
nga,1981,55.85894
nga,1982,55.85894
nga,1983,55.85894
nga,1984,49.92597
nga,1985,49.51205
nga,1986,50.22188
nga,1987,52.38369
nga,1988,52.38369
nga,1989,52.79351
nga,1990,52.58867
nga,1991,52.58867
nga,1992,52.97568
nga,1993,52.97568
nga,1994,56.29281
nga,1995,51.4921
nga,1996,51.4921
nga,1997,51.4921
nga,1998,56.51133
nga,1999,60.86157
nga,2000,61.5605
nga,2001,61.5605
nga,2002,61.5605
nga,2003,61.5605
nga,2004,61.5605
nga,2005,61.5605
nga,2006,61.5605
nga,2007,61.87505
nga,2008,61.87505
nga,2009,61.87505
nga,2010,66.25604
nga,2011,66.25604
nga,2012,65.1833
nga,2013,64.85944
nga,2014,65.53291
nga,2015,64.44534
nga,2016,64.9452
nga,2017,65.75315
nga,2018,64.44534
nga,2019,64.19155
nic,1975,21.88333
nic,1976,21.88333
nic,1977,21.88333
nic,1978,21.88333
nic,1979,32.18736
nic,1980,51.2149
nic,1981,51.2149
nic,1982,44.8218
nic,1983,42.58408
nic,1984,47.76767
nic,1985,43.44147
nic,1986,43.74781
nic,1987,43.74781
nic,1988,46.36595
nic,1989,53.61481
nic,1990,58.42018
nic,1991,67.40464
nic,1992,59.82592
nic,1993,58.44857
nic,1994,58.44857
nic,1995,58.44857
nic,1996,58.44857
nic,1997,58.26921
nic,1998,58.26921
nic,1999,53.68815
nic,2000,53.68815
nic,2001,53.68815
nic,2002,53.68815
nic,2003,55.2795
nic,2004,55.2795
nic,2005,54.49625
nic,2006,54.49625
nic,2007,52.03152
nic,2008,53.00331
nic,2009,53.00331
nic,2010,50.76792
nic,2011,50.76792
nic,2012,51.68039
nic,2013,47.33063
nic,2014,45.22296
nic,2015,45.22296
nic,2016,42.06141
nic,2017,40.68372
nic,2018,27.07261
nic,2019,32.53993
nld,1975,78.13772
nld,1976,78.13772
nld,1977,78.13772
nld,1978,71.07708
nld,1979,71.07708
nld,1980,67.15669
nld,1981,67.15669
nld,1982,67.15669
nld,1983,67.15669
nld,1984,65.49782
nld,1985,65.49782
nld,1986,65.49782
nld,1987,65.49782
nld,1988,65.49782
nld,1989,65.49782
nld,1990,62.37405
nld,1991,62.37405
nld,1992,64.68929
nld,1993,64.68929
nld,1994,64.68929
nld,1995,64.68929
nld,1996,64.68929
nld,1997,65.01766
nld,1998,64.68929
nld,1999,64.68929
nld,2000,64.68929
nld,2001,64.68929
nld,2002,63.5145
nld,2003,63.5145
nld,2004,63.5145
nld,2005,63.5145
nld,2006,63.5145
nld,2007,64.68929
nld,2008,65.00836
nld,2009,65.00836
nld,2010,63.80345
nld,2011,63.80345
nld,2012,65.5236
nld,2013,65.00836
nld,2014,65.00836
nld,2015,65.00836
nld,2016,65.00836
nld,2017,65.96718
nld,2018,65.74768
nld,2019,69.16304
nor,1975,90.92608
nor,1976,90.92608
nor,1977,90.92608
nor,1978,90.92608
nor,1979,90.92608
nor,1980,100
nor,1981,100
nor,1982,100
nor,1983,100
nor,1984,100
nor,1985,100
nor,1986,100
nor,1987,100
nor,1988,100
nor,1989,100
nor,1990,100
nor,1991,100
nor,1992,100
nor,1993,100
nor,1994,100
nor,1995,100
nor,1996,100
nor,1997,100
nor,1998,100
nor,1999,100
nor,2000,100
nor,2001,100
nor,2002,100
nor,2003,100
nor,2004,100
nor,2005,100
nor,2006,100
nor,2007,100
nor,2008,100
nor,2009,100
nor,2010,100
nor,2011,100
nor,2012,100
nor,2013,100
nor,2014,100
nor,2015,100
nor,2016,100
nor,2017,100
nor,2018,100
nor,2019,84.12664
npl,1975,32.79283
npl,1976,32.79283
npl,1977,32.79283
npl,1978,34.53503
npl,1979,34.53503
npl,1980,37.58769
npl,1981,37.58769
npl,1982,37.58769
npl,1983,37.58769
npl,1984,37.58769
npl,1985,37.58769
npl,1986,37.58769
npl,1987,37.58769
npl,1988,37.58769
npl,1989,37.58769
npl,1990,48.91092
npl,1991,62.63535
npl,1992,62.63535
npl,1993,62.63535
npl,1994,62.63535
npl,1995,62.63535
npl,1996,62.63535
npl,1997,62.63535
npl,1998,62.63535
npl,1999,62.63535
npl,2000,62.46436
npl,2001,63.92203
npl,2002,63.92203
npl,2003,63.09779
npl,2004,63.09779
npl,2005,61.95237
npl,2006,64.22967
npl,2007,68.516
npl,2008,71.64508
npl,2009,71.64508
npl,2010,70.59061
npl,2011,70.59061
npl,2012,70.59061
npl,2013,62.30776
npl,2014,62.93627
npl,2015,65.22754
npl,2016,66.56994
npl,2017,66.56994
npl,2018,65.0072
npl,2019,62.52349
nzl,1975,74.19348
nzl,1976,70.76791
nzl,1977,70.76791
nzl,1978,70.76791
nzl,1979,70.76791
nzl,1980,70.76791
nzl,1981,70.76791
nzl,1982,70.76791
nzl,1983,70.76791
nzl,1984,65.73545
nzl,1985,66.7909
nzl,1986,66.7909
nzl,1987,66.7909
nzl,1988,66.7909
nzl,1989,66.7909
nzl,1990,66.7909
nzl,1991,64.02014
nzl,1992,62.81953
nzl,1993,62.81953
nzl,1994,63.54171
nzl,1995,63.54171
nzl,1996,63.54171
nzl,1997,63.54171
nzl,1998,63.54171
nzl,1999,63.54171
nzl,2000,62.86619
nzl,2001,62.86619
nzl,2002,62.86619
nzl,2003,62.86619
nzl,2004,62.86619
nzl,2005,62.86619
nzl,2006,62.86619
nzl,2007,62.86619
nzl,2008,62.19988
nzl,2009,62.19988
nzl,2010,62.19988
nzl,2011,62.19988
nzl,2012,62.19988
nzl,2013,64.68408
nzl,2014,64.68408
nzl,2015,64.68408
nzl,2016,64.68408
nzl,2017,63.93177
nzl,2018,63.43775
nzl,2019,60.38438
omn,1975,24.98753
omn,1976,26.52314
omn,1977,26.52314
omn,1978,26.52314
omn,1979,27.74618
omn,1980,27.74618
omn,1981,27.74618
omn,1982,27.74618
omn,1983,27.74618
omn,1984,27.74618
omn,1985,27.74618
omn,1986,28.76682
omn,1987,28.76682
omn,1988,28.76682
omn,1989,28.76682
omn,1990,28.76682
omn,1991,31.34562
omn,1992,31.34562
omn,1993,31.34562
omn,1994,31.34562
omn,1995,31.34562
omn,1996,31.34562
omn,1997,31.34562
omn,1998,31.34562
omn,1999,33.17162
omn,2000,33.17162
omn,2001,33.17162
omn,2002,33.17162
omn,2003,33.17162
omn,2004,32.48929
omn,2005,32.48929
omn,2006,32.48929
omn,2007,32.48929
omn,2008,32.48929
omn,2009,32.48929
omn,2010,32.48929
omn,2011,34.16535
omn,2012,35.18096
omn,2013,35.18096
omn,2014,35.18096
omn,2015,35.18096
omn,2016,35.18096
omn,2017,35.86112
omn,2018,35.86112
omn,2019,35.86112
pak,1975,49.04373
pak,1976,49.04373
pak,1977,46.89024
pak,1978,40.83201
pak,1979,40.4253
pak,1980,40.4253
pak,1981,40.4253
pak,1982,42.32166
pak,1983,42.93228
pak,1984,42.32166
pak,1985,42.32166
pak,1986,43.9113
pak,1987,43.69387
pak,1988,45.18507
pak,1989,50.05701
pak,1990,50.6226
pak,1991,50.6226
pak,1992,50.38602
pak,1993,50.6226
pak,1994,50.6226
pak,1995,50.6226
pak,1996,50.6226
pak,1997,50.6226
pak,1998,50.6226
pak,1999,57.77196
pak,2000,62.96689
pak,2001,62.96689
pak,2002,60.29796
pak,2003,61.7896
pak,2004,61.7896
pak,2005,61.7896
pak,2006,60.96539
pak,2007,62.59129
pak,2008,65.73162
pak,2009,65.05061
pak,2010,64.56222
pak,2011,64.56222
pak,2012,64.56222
pak,2013,61.80589
pak,2014,61.80589
pak,2015,58.43572
pak,2016,58.43572
pak,2017,60.41786
pak,2018,62.30664
pak,2019,57.67082
pan,1975,38.62881
pan,1976,38.62881
pan,1977,38.62881
pan,1978,38.62881
pan,1979,38.62881
pan,1980,38.62881
pan,1981,35.77349
pan,1982,32.61164
pan,1983,32.61164
pan,1984,32.61164
pan,1985,32.61164
pan,1986,32.61164
pan,1987,31.84255
pan,1988,31.84255
pan,1989,31.84255
pan,1990,52.46553
pan,1991,53.80369
pan,1992,53.80369
pan,1993,53.80369
pan,1994,53.80369
pan,1995,53.15508
pan,1996,53.15508
pan,1997,53.15508
pan,1998,53.15508
pan,1999,53.15508
pan,2000,56.6221
pan,2001,56.6221
pan,2002,56.6221
pan,2003,56.6221
pan,2004,56.6221
pan,2005,56.6221
pan,2006,56.6221
pan,2007,56.19407
pan,2008,56.19407
pan,2009,56.29294
pan,2010,55.53998
pan,2011,55.53998
pan,2012,55.53998
pan,2013,55.30274
pan,2014,55.30274
pan,2015,55.30274
pan,2016,55.30274
pan,2017,55.95134
pan,2018,54.23607
pan,2019,51.9175
per,1975,28.42419
per,1976,28.42419
per,1977,31.12873
per,1978,33.74915
per,1979,33.74915
per,1980,43.6855
per,1981,44.49859
per,1982,45.22003
per,1983,45.22003
per,1984,45.22003
per,1985,45.22003
per,1986,45.22003
per,1987,45.22003
per,1988,45.22003
per,1989,45.22003
per,1990,44.26838
per,1991,41.69314
per,1992,38.93818
per,1993,36.03187
per,1994,36.03187
per,1995,36.03187
per,1996,36.03187
per,1997,34.27258
per,1998,34.27258
per,1999,34.27258
per,2000,49.06921
per,2001,57.16846
per,2002,58.22144
per,2003,58.22144
per,2004,56.77204
per,2005,56.77204
per,2006,55.32401
per,2007,55.32401
per,2008,55.32401
per,2009,55.32401
per,2010,55.017
per,2011,57.32993
per,2012,57.73029
per,2013,56.57135
per,2014,56.57135
per,2015,57.06668
per,2016,56.77101
per,2017,55.69022
per,2018,58.53289
per,2019,53.72844
phl,1975,30.1985
phl,1976,30.1985
phl,1977,30.1985
phl,1978,30.1985
phl,1979,30.1985
phl,1980,31.28212
phl,1981,31.28212
phl,1982,31.28212
phl,1983,31.28212
phl,1984,31.28212
phl,1985,31.28212
phl,1986,45.26384
phl,1987,60.82617
phl,1988,60.82617
phl,1989,60.82617
phl,1990,60.82617
phl,1991,60.82617
phl,1992,61.6546
phl,1993,61.6546
phl,1994,61.6546
phl,1995,61.6546
phl,1996,61.6546
phl,1997,61.6546
phl,1998,61.6546
phl,1999,63.28096
phl,2000,63.62806
phl,2001,63.62806
phl,2002,63.62806
phl,2003,63.62806
phl,2004,63.62806
phl,2005,63.62806
phl,2006,63.62806
phl,2007,63.62806
phl,2008,64.63903
phl,2009,64.63903
phl,2010,65.50996
phl,2011,65.50996
phl,2012,65.50996
phl,2013,66.32807
phl,2014,66.32807
phl,2015,66.48053
phl,2016,59.08056
phl,2017,59.59183
phl,2018,59.08056
phl,2019,60.17414
png,1975,50.6661
png,1976,50.6661
png,1977,50.6661
png,1978,52.07486
png,1979,52.07486
png,1980,52.07486
png,1981,52.07486
png,1982,52.07486
png,1983,52.07486
png,1984,52.07486
png,1985,52.07486
png,1986,52.07486
png,1987,54.03869
png,1988,54.03869
png,1989,54.03869
png,1990,54.03869
png,1991,54.03869
png,1992,54.03869
png,1993,54.03869
png,1994,54.03869
png,1995,54.03869
png,1996,54.03869
png,1997,54.03869
png,1998,54.03869
png,1999,54.03869
png,2000,54.03869
png,2001,54.03869
png,2002,54.03869
png,2003,54.03869
png,2004,54.03869
png,2005,54.03869
png,2006,54.03869
png,2007,54.03869
png,2008,54.03869
png,2009,54.03869
png,2010,54.03869
png,2011,54.03869
png,2012,54.03869
png,2013,54.03869
png,2014,55.1818
png,2015,51.96186
png,2016,51.96186
png,2017,51.96186
png,2018,48.171
png,2019,50.52495
pol,1975,27.55997
pol,1976,30.42216
pol,1977,30.42216
pol,1978,29.21686
pol,1979,29.21686
pol,1980,56.81829
pol,1981,59.30428
pol,1982,29.93766
pol,1983,28.63805
pol,1984,28.59149
pol,1985,28.59149
pol,1986,30.78363
pol,1987,31.31712
pol,1988,33.22117
pol,1989,56.76508
pol,1990,67.64667
pol,1991,69.01641
pol,1992,69.01641
pol,1993,69.01641
pol,1994,69.01641
pol,1995,69.01641
pol,1996,69.01641
pol,1997,69.01641
pol,1998,69.01641
pol,1999,70.0241
pol,2000,68.95031
pol,2001,69.45723
