country,time,pisec_idea
twn,1987,48.1257
twn,1988,49.478
twn,1989,55.35047
twn,1990,57.03198
twn,1991,57.03198
twn,1992,60.54823
twn,1993,60.54823
twn,1994,60.82699
twn,1995,62.26629
twn,1996,60.44843
twn,1997,60.82699
twn,1998,61.43157
twn,1999,61.14234
twn,2000,72.81611
twn,2001,72.81611
twn,2002,73.79591
twn,2003,73.79591
twn,2004,73.12273
twn,2005,73.12273
twn,2006,75.17394
twn,2007,75.17394
twn,2008,74.45834
twn,2009,74.45834
twn,2010,75.17394
twn,2011,75.17394
twn,2012,74.45834
twn,2013,69.5914
twn,2014,71.84649
twn,2015,71.84649
twn,2016,73.67062
twn,2017,71.89104
twn,2018,72.99942
twn,2019,73.40813
tza,1975,51.74417
tza,1976,50.37146
tza,1977,50.9297
tza,1978,52.01113
tza,1979,52.01113
tza,1980,52.01113
tza,1981,51.775
tza,1982,51.775
tza,1983,51.4416
tza,1984,50.60165
tza,1985,51.61949
tza,1986,51.61949
tza,1987,49.45114
tza,1988,49.21222
tza,1989,49.82396
tza,1990,47.65411
tza,1991,48.80318
tza,1992,51.66006
tza,1993,50.33581
tza,1994,51.98445
tza,1995,51.33731
tza,1996,50.63323
tza,1997,50.04428
tza,1998,50.63323
tza,1999,49.76719
tza,2000,47.26428
tza,2001,47.26428
tza,2002,49.3661
tza,2003,48.28399
tza,2004,47.26428
tza,2005,47.26428
tza,2006,48.70943
tza,2007,48.70943
tza,2008,47.68483
tza,2009,49.66235
tza,2010,48.21984
tza,2011,47.61296
tza,2012,47.78331
tza,2013,47.1958
tza,2014,47.1958
tza,2015,46.77239
tza,2016,44.13357
tza,2017,43.09331
tza,2018,42.58308
tza,2019,47.09273
uga,1975,14.53579
uga,1976,12.78119
uga,1977,12.78119
uga,1978,12.78119
uga,1979,17.07877
uga,1980,24.01848
uga,1981,22.62945
uga,1982,18.99881
uga,1983,16.27411
uga,1984,16.45376
uga,1985,16.44873
uga,1986,27.07142
uga,1987,32.62117
uga,1988,32.8595
uga,1989,32.70853
uga,1990,34.45154
uga,1991,36.14435
uga,1992,37.70962
uga,1993,38.57616
uga,1994,38.2655
uga,1995,37.20217
uga,1996,36.63231
uga,1997,37.08237
uga,1998,38.02269
uga,1999,36.58215
uga,2000,36.1211
uga,2001,37.08237
uga,2002,35.86106
uga,2003,35.70834
uga,2004,35.70834
uga,2005,35.33099
uga,2006,34.94565
uga,2007,35.76404
uga,2008,35.76404
uga,2009,35.29281
uga,2010,34.12668
uga,2011,34.12668
uga,2012,35.06449
uga,2013,35.71051
uga,2014,37.63742
uga,2015,37.76037
uga,2016,31.43605
uga,2017,31.29866
uga,2018,26.40599
uga,2019,24.75845
ukr,1991,51.46451
ukr,1992,52.80452
ukr,1993,50.45732
ukr,1994,47.65382
ukr,1995,46.32687
ukr,1996,44.82065
ukr,1997,44.19523
ukr,1998,42.64145
ukr,1999,43.05782
ukr,2000,40.77357
ukr,2001,41.74781
ukr,2002,43.14329
ukr,2003,41.0371
ukr,2004,42.67161
ukr,2005,49.20817
ukr,2006,50.38115
ukr,2007,50.14964
ukr,2008,51.28395
ukr,2009,51.83644
ukr,2010,47.89207
ukr,2011,48.90751
ukr,2012,49.28368
ukr,2013,47.51077
ukr,2014,35.12978
ukr,2015,36.64193
ukr,2016,38.27885
ukr,2017,38.8217
ukr,2018,40.00952
ukr,2019,44.48597
ury,1975,15.81691
ury,1976,17.74627
ury,1977,15.93794
ury,1978,17.74627
ury,1979,17.74627
ury,1980,21.54108
ury,1981,23.48436
ury,1982,23.48436
ury,1983,24.1041
ury,1984,33.38496
ury,1985,51.79925
ury,1986,71.27679
ury,1987,70.25059
ury,1988,71.54804
ury,1989,70.25059
ury,1990,70.25059
ury,1991,69.34758
ury,1992,70.25059
ury,1993,71.54804
ury,1994,65.62248
ury,1995,64.12491
ury,1996,75.23323
ury,1997,72.73449
ury,1998,74.61674
ury,1999,75.45808
ury,2000,74.03969
ury,2001,77.18033
ury,2002,75.26588
ury,2003,74.61674
ury,2004,75.12111
ury,2005,76.90679
ury,2006,79.11757
ury,2007,79.11757
ury,2008,79.11757
ury,2009,77.71422
ury,2010,76.90679
ury,2011,77.71422
ury,2012,79.11757
ury,2013,70.75946
ury,2014,70.75946
ury,2015,66.21137
ury,2016,67.25418
ury,2017,73.73478
ury,2018,76.50938
ury,2019,76.50938
usa,1975,59.66118
usa,1976,60.83747
usa,1977,60.83747
usa,1978,60.83747
usa,1979,60.83747
usa,1980,61.41678
usa,1981,67.56066
usa,1982,67.56066
usa,1983,67.56066
usa,1984,68.15099
usa,1985,67.24552
usa,1986,67.24552
usa,1987,66.87056
usa,1988,67.24552
usa,1989,67.24552
usa,1990,70.00175
usa,1991,67.88354
usa,1992,67.88354
usa,1993,69.07871
usa,1994,69.43583
usa,1995,69.07871
usa,1996,69.07871
usa,1997,69.07871
usa,1998,69.07871
usa,1999,69.07871
usa,2000,69.07871
usa,2001,61.48401
usa,2002,59.31233
usa,2003,57.47323
usa,2004,50.52178
usa,2005,53.51573
usa,2006,53.51573
usa,2007,54.6126
usa,2008,60.46016
usa,2009,62.14301
usa,2010,65.54543
usa,2011,65.54543
usa,2012,65.54543
usa,2013,66.84551
usa,2014,66.84551
usa,2015,65.73653
usa,2016,65.70516
usa,2017,64.25793
usa,2018,62.35469
usa,2019,64.98499
uzb,1991,38.08368
uzb,1992,38.99627
uzb,1993,38.21568
uzb,1994,39.56889
uzb,1995,37.17755
uzb,1996,39.37186
uzb,1997,34.85979
uzb,1998,33.5589
uzb,1999,32.75601
uzb,2000,32.04458
uzb,2001,26.83924
uzb,2002,27.04836
uzb,2003,27.78105
uzb,2004,26.81987
uzb,2005,17.48428
uzb,2006,23.15535
uzb,2007,27.04247
uzb,2008,27.45732
uzb,2009,26.21597
uzb,2010,27.45732
uzb,2011,25.92768
uzb,2012,27.04247
uzb,2013,27.04247
uzb,2014,24.76954
uzb,2015,24.76954
uzb,2016,26.47827
uzb,2017,36.4138
uzb,2018,38.34878
uzb,2019,42.55781
ven,1975,54.74364
ven,1976,54.91349
ven,1977,56.5203
ven,1978,54.91349
ven,1979,60.55398
ven,1980,60.55398
ven,1981,62.27748
ven,1982,59.03297
ven,1983,60.29047
ven,1984,58.46343
ven,1985,60.43926
ven,1986,59.71338
ven,1987,59.71338
ven,1988,55.42836
ven,1989,51.78349
ven,1990,53.37575
ven,1991,53.55906
ven,1992,51.13284
ven,1993,52.17321
ven,1994,56.70341
ven,1995,57.48059
ven,1996,56.68301
ven,1997,56.72285
ven,1998,53.79728
ven,1999,50.91833
ven,2000,50.91833
ven,2001,49.79255
ven,2002,48.31405
ven,2003,49.16207
ven,2004,48.6363
ven,2005,49.07041
ven,2006,48.32931
ven,2007,48.32931
ven,2008,48.60284
ven,2009,48.60284
ven,2010,49.07041
ven,2011,49.31718
ven,2012,48.60284
ven,2013,44.32369
ven,2014,40.80858
ven,2015,39.74326
ven,2016,41.1897
ven,2017,33.20818
ven,2018,33.37384
ven,2019,32.30713
vnm,1975,37.19244
vnm,1976,35.08466
vnm,1977,35.61467
vnm,1978,35.61467
vnm,1979,35.08466
vnm,1980,36.87253
vnm,1981,36.33392
vnm,1982,36.33392
vnm,1983,35.32781
vnm,1984,35.17688
vnm,1985,35.07784
vnm,1986,34.74385
vnm,1987,34.74385
vnm,1988,36.88788
vnm,1989,36.25436
vnm,1990,38.8806
vnm,1991,38.87151
vnm,1992,39.82787
vnm,1993,43.84931
vnm,1994,41.47359
vnm,1995,44.31611
vnm,1996,43.83305
vnm,1997,42.03977
vnm,1998,42.69564
vnm,1999,44.3146
vnm,2000,43.14979
vnm,2001,41.3033
vnm,2002,42.81951
vnm,2003,42.81951
vnm,2004,42.15976
vnm,2005,44.49215
vnm,2006,43.67905
vnm,2007,43.28783
vnm,2008,42.89602
vnm,2009,43.92479
vnm,2010,43.28783
vnm,2011,43.28783
vnm,2012,42.0731
vnm,2013,44.03916
vnm,2014,44.47762
vnm,2015,44.47762
vnm,2016,45.33197
vnm,2017,44.37799
vnm,2018,39.51584
vnm,2019,39.28004
yem,1975,30.28715
yem,1976,31.42215
yem,1977,32.62843
yem,1978,25.61125
yem,1979,26.41038
yem,1980,26.41038
yem,1981,26.72784
yem,1982,27.24042
yem,1983,27.62934
yem,1984,27.24042
yem,1985,28.66986
yem,1986,26.75881
yem,1987,27.24042
yem,1988,26.22284
yem,1989,26.72784
yem,1990,29.48908
yem,1991,32.93104
yem,1992,31.76831
yem,1993,31.76831
yem,1994,27.17072
yem,1995,34.95257
yem,1996,34.84993
yem,1997,33.93055
yem,1998,33.05528
yem,1999,33.00297
yem,2000,33.05528
yem,2001,34.24382
yem,2002,36.71931
yem,2003,35.06657
yem,2004,33.68141
yem,2005,34.81759
yem,2006,35.15438
yem,2007,34.39201
yem,2008,33.23388
yem,2009,32.13341
yem,2010,31.7742
yem,2011,26.51338
yem,2012,39.98461
yem,2013,38.01215
yem,2014,34.60198
yem,2015,16.0524
yem,2016,18.27869
yem,2017,16.44267
yem,2018,14.55433
yem,2019,23.60954
zaf,1975,17.68788
zaf,1976,17.61828
zaf,1977,19.07534
zaf,1978,19.07534
zaf,1979,19.07534
zaf,1980,19.07534
zaf,1981,19.24865
zaf,1982,19.48061
zaf,1983,20.89696
zaf,1984,19.04515
zaf,1985,15.26899
zaf,1986,13.93082
zaf,1987,15.39753
zaf,1988,14.83522
zaf,1989,18.99955
zaf,1990,23.83825
zaf,1991,23.61056
zaf,1992,26.06694
zaf,1993,24.23561
zaf,1994,32.25476
zaf,1995,50.29793
zaf,1996,50.29793
zaf,1997,49.2047
zaf,1998,48.31898
zaf,1999,48.48004
zaf,2000,51.34052
zaf,2001,50.76215
zaf,2002,50.76215
zaf,2003,49.9677
zaf,2004,51.3472
zaf,2005,50.57856
zaf,2006,50.57856
zaf,2007,49.0336
zaf,2008,49.83024
zaf,2009,49.83024
zaf,2010,51.68169
zaf,2011,52.30914
zaf,2012,50.0961
zaf,2013,49.73955
zaf,2014,49.14624
zaf,2015,48.81216
zaf,2016,48.81216
zaf,2017,48.38884
zaf,2018,49.91445
zaf,2019,48.41807
zmb,1975,32.21482
zmb,1976,32.21482
zmb,1977,32.21482
zmb,1978,32.21482
zmb,1979,32.21482
zmb,1980,32.54807
zmb,1981,33.26112
zmb,1982,34.08039
zmb,1983,34.65534
zmb,1984,35.1881
zmb,1985,36.36782
zmb,1986,34.93627
zmb,1987,34.97781
zmb,1988,34.43579
zmb,1989,34.36302
zmb,1990,33.04716
zmb,1991,39.91417
zmb,1992,43.19708
zmb,1993,40.95553
zmb,1994,42.32728
zmb,1995,42.39992
zmb,1996,40.56296
zmb,1997,40.56296
zmb,1998,41.12791
zmb,1999,42.66109
zmb,2000,42.66109
zmb,2001,41.89282
zmb,2002,41.52062
zmb,2003,41.89282
zmb,2004,42.02904
zmb,2005,43.13948
zmb,2006,43.13948
zmb,2007,43.75426
zmb,2008,43.13948
zmb,2009,43.13948
zmb,2010,42.27576
zmb,2011,42.79745
zmb,2012,43.13948
zmb,2013,43.13214
zmb,2014,44.28791
zmb,2015,44.28791
zmb,2016,38.33263
zmb,2017,38.34401
zmb,2018,45.73425
zmb,2019,44.45273
zwe,1975,16.81807
zwe,1976,16.81807
zwe,1977,16.81807
zwe,1978,16.81807
zwe,1979,16.81807
zwe,1980,30.74392
zwe,1981,30.83641
zwe,1982,28.42234
zwe,1983,23.94504
zwe,1984,22.33823
zwe,1985,22.40045
zwe,1986,27.14704
zwe,1987,27.14704
zwe,1988,34.53783
zwe,1989,33.92726
zwe,1990,33.34636
zwe,1991,35.70813
zwe,1992,38.33967
zwe,1993,37.5182
zwe,1994,39.69179
zwe,1995,37.5182
zwe,1996,34.7044
zwe,1997,38.57553
zwe,1998,36.50902
zwe,1999,35.69433
zwe,2000,28.76536
zwe,2001,22.80205
zwe,2002,20.69879
zwe,2003,19.74258
zwe,2004,21.05049
zwe,2005,21.05049
zwe,2006,20.98939
zwe,2007,20.12823
zwe,2008,13.19366
zwe,2009,19.20583
zwe,2010,26.3996
zwe,2011,27.00658
zwe,2012,27.66771
zwe,2013,31.00872
zwe,2014,26.5859
zwe,2015,25.33558
zwe,2016,23.39383
zwe,2017,30.8316
zwe,2018,28.63851
zwe,2019,24.52332
