country,time,fisfod_cons_pc
rou,1969,3.47
rou,1970,6.33
rou,1971,6.06
rou,1972,6.1
rou,1973,5.84
rou,1974,5.65
rou,1975,6.22
rou,1976,5.62
rou,1977,5.91
rou,1978,5.53
rou,1979,6.7
rou,1980,7.93
rou,1981,8.02
rou,1982,9.25
rou,1983,9.18
rou,1984,8.65
rou,1985,8.17
rou,1986,8.56
rou,1987,9.3
rou,1988,9.68
rou,1989,6.75
rou,1990,5.49
rou,1991,3.99
rou,1992,2.81
rou,1993,1.39
rou,1994,2.35
rou,1995,2.96
rou,1996,2.19
rou,1997,1.69
rou,1998,3.03
rou,1999,2.23
rou,2000,2.6
rou,2001,3.17
rou,2002,3.36
rou,2003,3.89
rou,2004,4.16
rou,2005,5.09
rou,2006,5.51
rou,2007,5.3
rou,2008,6.35
rou,2009,6.39
rou,2010,6.17
rou,2011,6.19
rou,2012,6.2
rou,2013,6.22
rou,2014,5.85
rou,2015,5.88
rou,2016,5.92
rou,2017,5.96
rou,2018,8.2
rus,1992,18.7
rus,1993,14.26
rus,1994,12.03
rus,1995,18.16
rus,1996,20.4
rus,1997,22.7
rus,1998,21.9
rus,1999,19.48
rus,2000,17.88
rus,2001,17.72
rus,2002,16.86
rus,2003,17.3
rus,2004,16.66
rus,2005,18.62
rus,2006,18.56
rus,2007,22.36
rus,2008,21.69
rus,2009,22.7
rus,2010,22.33
rus,2011,22.24
rus,2012,23.75
rus,2013,22.93
rus,2014,22.49
rus,2015,20.12
rus,2016,20.58
rus,2017,20.07
rus,2018,20.04
rwa,1961,0.17
rwa,1962,0.16
rwa,1963,0.16
rwa,1964,0.28
rwa,1965,0.28
rwa,1966,0.27
rwa,1967,0.23
rwa,1968,0.23
rwa,1969,0.22
rwa,1970,0.24
rwa,1971,0.23
rwa,1972,0.2
rwa,1973,0.29
rwa,1974,0.37
rwa,1975,0.3
rwa,1976,0.24
rwa,1977,0.31
rwa,1978,0.17
rwa,1979,0.23
rwa,1980,0.36
rwa,1981,0.24
rwa,1982,0.26
rwa,1983,0.26
rwa,1984,0.21
rwa,1985,0.31
rwa,1986,0.31
rwa,1987,0.47
rwa,1988,0.25
rwa,1989,0.25
rwa,1990,0.39
rwa,1991,0.63
rwa,1992,0.84
rwa,1993,0.66
rwa,1994,0.65
rwa,1995,0.64
rwa,1996,0.54
rwa,1997,0.74
rwa,1998,0.98
rwa,1999,0.87
rwa,2000,0.87
rwa,2001,0.85
rwa,2002,0.89
rwa,2003,0.95
rwa,2004,0.89
rwa,2005,0.73
rwa,2006,1.13
rwa,2007,1.59
rwa,2008,1.94
rwa,2009,2.09
rwa,2010,2.62
rwa,2011,4.1
rwa,2012,3.99
rwa,2013,3.88
rwa,2014,5.26
rwa,2015,7.15
rwa,2016,7.86
rwa,2017,7.66
rwa,2018,7.66
sau,1961,4.45
sau,1962,4.28
sau,1963,4.55
sau,1964,3.89
sau,1965,3.88
sau,1966,4.15
sau,1967,4.25
sau,1968,3.95
sau,1969,3.9
sau,1970,4.18
sau,1971,3.93
sau,1972,4.26
sau,1973,5.37
sau,1974,4.64
sau,1975,4.44
sau,1976,5.02
sau,1977,6.21
sau,1978,6.3
sau,1979,7.56
sau,1980,8.25
sau,1981,8.58
sau,1982,9.12
sau,1983,9.26
sau,1984,8.47
sau,1985,8.54
sau,1986,7.19
sau,1987,7.07
sau,1988,6.68
sau,1989,6.93
sau,1990,5.5
sau,1991,6.03
sau,1992,4.95
sau,1993,4.98
sau,1994,5.33
sau,1995,6.38
sau,1996,6.17
sau,1997,6.57
sau,1998,7.06
sau,1999,7.14
sau,2000,7.06
sau,2001,8.13
sau,2002,7.61
sau,2003,7.28
sau,2004,8.49
sau,2005,8.97
sau,2006,9.86
sau,2007,10.22
sau,2008,8.42
sau,2009,8.34
sau,2010,11.34
sau,2011,11.05
sau,2012,13.34
sau,2013,13.48
sau,2014,12.38
sau,2015,11.66
sau,2016,11.93
sau,2017,11.33
sau,2018,11.13
sdn,1961,1.18
sdn,1962,1.32
sdn,1963,1.45
sdn,1964,1.49
sdn,1965,1.46
sdn,1966,1.57
sdn,1967,1.54
sdn,1968,1.64
sdn,1969,1.6
sdn,1970,1.49
sdn,1971,1.51
sdn,1972,1.47
sdn,1973,1.49
sdn,1974,1.38
sdn,1975,1.34
sdn,1976,1.41
sdn,1977,1.32
sdn,1978,1.44
sdn,1979,1.44
sdn,1980,1.3
sdn,1981,1.35
sdn,1982,1.4
sdn,1983,1.31
sdn,1984,1.27
sdn,1985,1.15
sdn,1986,0.99
sdn,1987,1.09
sdn,1988,1.11
sdn,1989,1.24
sdn,1990,1.25
sdn,1991,1.29
sdn,1992,1.26
sdn,1993,1.4
sdn,1994,1.5
sdn,1995,1.49
sdn,1996,1.45
sdn,1997,1.51
sdn,1998,1.57
sdn,1999,1.5
sdn,2000,1.58
sdn,2001,1.69
sdn,2002,1.65
sdn,2003,1.61
sdn,2004,1.65
sdn,2005,1.51
sdn,2006,1.57
sdn,2007,1.76
sdn,2008,1.74
sdn,2009,1.81
sdn,2010,1.79
sdn,2011,1.79
sdn,2012,0.97
sdn,2013,0.95
sdn,2014,1.01
sdn,2015,1.06
sdn,2016,1.06
sdn,2017,1.03
sdn,2018,1.11
sen,1961,19.08
sen,1962,19.15
sen,1963,18.31
sen,1964,20.83
sen,1965,21.76
sen,1966,21.71
sen,1967,21.63
sen,1968,18.88
sen,1969,18.65
sen,1970,19.48
sen,1971,19.72
sen,1972,20.09
sen,1973,22.95
sen,1974,24.25
sen,1975,24.94
sen,1976,26.54
sen,1977,25.82
sen,1978,24.79
sen,1979,23.44
sen,1980,24.42
sen,1981,24.09
sen,1982,21.81
sen,1983,22.47
sen,1984,21.45
sen,1985,21.27
sen,1986,22.23
sen,1987,23.79
sen,1988,27.31
sen,1989,26.82
sen,1990,27.86
sen,1991,26.01
sen,1992,35.98
sen,1993,36.46
sen,1994,30.88
sen,1995,29.78
sen,1996,30.16
sen,1997,32.38
sen,1998,29.57
sen,1999,28.46
sen,2000,31.71
sen,2001,29.98
sen,2002,25.86
sen,2003,28.63
sen,2004,27.48
sen,2005,26.44
sen,2006,22.43
sen,2007,23.46
sen,2008,26.46
sen,2009,26.48
sen,2010,23.97
sen,2011,23.48
sen,2012,24.16
sen,2013,23.94
sen,2014,20.94
sen,2015,17.06
sen,2016,18.6
sen,2017,18.09
sen,2018,18.68
slb,1961,33.06
slb,1962,40
slb,1963,38.76
slb,1964,37.59
slb,1965,36.5
slb,1966,49.65
slb,1967,52.41
slb,1968,50.67
slb,1969,50.32
slb,1970,55
slb,1971,59.7
slb,1972,55.52
slb,1973,56.56
slb,1974,56.84
slb,1975,58.08
slb,1976,61.29
slb,1977,57.9
slb,1978,61.36
slb,1979,59.38
slb,1980,59.63
slb,1981,46.07
slb,1982,57.58
slb,1983,58.05
slb,1984,54.38
slb,1985,53.53
slb,1986,54.81
slb,1987,47.69
slb,1988,44.4
slb,1989,53.15
slb,1990,45.23
slb,1991,48.15
slb,1992,44.63
slb,1993,41.29
slb,1994,32.92
slb,1995,35.4
slb,1996,43.88
slb,1997,47.17
slb,1998,46.81
slb,1999,39.1
slb,2000,31.59
slb,2001,30.04
slb,2002,31.95
slb,2003,32.12
slb,2004,34.46
slb,2005,33.69
slb,2006,34.19
slb,2007,34.83
slb,2008,35.63
slb,2009,35.57
slb,2010,35.84
slb,2011,35.04
slb,2012,34.27
slb,2013,33.6
slb,2014,37.08
slb,2015,35.11
slb,2016,33.14
slb,2017,30.14
slb,2018,29.36
sle,1961,11.67
sle,1962,14.17
sle,1963,14.54
sle,1964,17.49
sle,1965,18.08
sle,1966,18.74
sle,1967,17.06
sle,1968,11.99
sle,1969,16.29
sle,1970,18.57
sle,1971,17.9
sle,1972,23.13
sle,1973,31.9
sle,1974,29.06
sle,1975,27.14
sle,1976,21.22
sle,1977,21.74
sle,1978,20.81
sle,1979,22.5
sle,1980,23.44
sle,1981,24.91
sle,1982,17.58
sle,1983,18.25
sle,1984,17.13
sle,1985,16.87
sle,1986,15.94
sle,1987,14.07
sle,1988,13.69
sle,1989,13.21
sle,1990,13.41
sle,1991,15.88
sle,1992,16.63
sle,1993,13.47
sle,1994,11.79
sle,1995,13.04
sle,1996,13.65
sle,1997,15.53
sle,1998,14.05
sle,1999,12.86
sle,2000,16.72
sle,2001,16.52
sle,2002,17.1
sle,2003,19.78
sle,2004,26.53
sle,2005,27.7
sle,2006,27.26
sle,2007,26.16
sle,2008,36.25
sle,2009,34.99
sle,2010,34.09
sle,2011,34.23
sle,2012,33.36
sle,2013,32.27
sle,2014,28.98
sle,2015,27.61
sle,2016,26.88
sle,2017,26.3
sle,2018,25.08
slv,1961,1.4
slv,1962,1.69
slv,1963,1.71
slv,1964,2.13
slv,1965,2.42
slv,1966,1.83
slv,1967,1.54
slv,1968,1.65
slv,1969,2.35
slv,1970,1.62
slv,1971,1.8
slv,1972,1.38
slv,1973,1.72
slv,1974,1.73
slv,1975,1.78
slv,1976,1.48
slv,1977,1.53
slv,1978,1.69
slv,1979,1.98
slv,1980,2.08
slv,1981,3.42
slv,1982,1.84
slv,1983,0.96
slv,1984,1.71
slv,1985,2.57
slv,1986,2.9
slv,1987,2.74
slv,1988,1.91
slv,1989,2.04
slv,1990,1.9
slv,1991,2.17
slv,1992,2.59
slv,1993,2.17
slv,1994,2.46
slv,1995,2.92
slv,1996,2.41
slv,1997,2.42
slv,1998,1.81
slv,1999,1.94
slv,2000,2.46
slv,2001,4.56
slv,2002,6.01
slv,2003,5.72
slv,2004,5.99
slv,2005,7.93
slv,2006,6.38
slv,2007,7.76
slv,2008,5.8
slv,2009,7.59
slv,2010,7.06
slv,2011,7.87
slv,2012,6.82
slv,2013,6.77
slv,2014,8.29
slv,2015,7.23
slv,2016,6.72
slv,2017,6.64
slv,2018,6.6
srb,2006,4.8
srb,2007,6.23
srb,2008,6.46
srb,2009,5.67
srb,2010,5.66
srb,2011,7.54
srb,2012,7.28
srb,2013,5.8
srb,2014,6.65
srb,2015,5.56
srb,2016,4.63
srb,2017,6.18
srb,2018,6.2
stp,1961,10.77
stp,1962,9.38
stp,1963,7.81
stp,1964,12.5
stp,1965,13.85
stp,1966,27.27
stp,1967,24.26
stp,1968,17.51
stp,1969,17.02
stp,1970,19.94
stp,1971,15.13
stp,1972,13.46
stp,1973,10.13
stp,1974,7.41
stp,1975,7.23
stp,1976,7.6
stp,1977,10.22
stp,1978,13.06
stp,1979,18.3
stp,1980,19.44
stp,1981,22.25
stp,1982,27.15
stp,1983,32.19
stp,1984,43.57
stp,1985,44.25
stp,1986,29.59
stp,1987,27.66
stp,1988,34.43
stp,1989,35.43
stp,1990,38.76
stp,1991,24.71
stp,1992,26.03
stp,1993,24.36
stp,1994,33.27
stp,1995,36.4
stp,1996,36.23
stp,1997,27.78
stp,1998,26.53
stp,1999,26.58
stp,2000,26.51
stp,2001,23.89
stp,2002,26
stp,2003,27.32
stp,2004,27.48
stp,2005,27.12
stp,2006,27.54
stp,2007,27.49
stp,2008,27.65
stp,2009,27.46
stp,2010,27.4
stp,2011,26.81
stp,2012,26.1
stp,2013,25.42
stp,2014,29.95
stp,2015,29.39
stp,2016,28.84
stp,2017,28.3
stp,2018,28.72
sur,1961,30.53
sur,1962,25.06
sur,1963,24.98
sur,1964,22.15
sur,1965,23.99
sur,1966,21.48
sur,1967,19.92
sur,1968,20.76
sur,1969,30.25
sur,1970,24.79
sur,1971,21.85
sur,1972,29.82
sur,1973,23.29
sur,1974,22.91
sur,1975,21.11
sur,1976,16.31
sur,1977,17.22
sur,1978,18.18
sur,1979,16.69
sur,1980,16.66
sur,1981,16.39
sur,1982,13.9
sur,1983,15.07
sur,1984,8.22
sur,1985,7.34
sur,1986,5.69
sur,1987,8.49
sur,1988,6.53
sur,1989,11.96
sur,1990,11.61
sur,1991,12.99
sur,1992,13.19
sur,1993,12.47
sur,1994,13.35
sur,1995,12.73
sur,1996,13.04
sur,1997,12.04
sur,1998,13.49
sur,1999,11.78
sur,2000,14.45
sur,2001,15.77
sur,2002,15.91
sur,2003,16.4
sur,2004,16.88
sur,2005,17.31
sur,2006,17.02
sur,2007,16.9
sur,2008,16.3
sur,2009,16.88
sur,2010,17.21
sur,2011,16.75
sur,2012,16.6
sur,2013,16.47
sur,2014,17.21
sur,2015,17.03
sur,2016,16.86
sur,2017,16.69
sur,2018,16.8
svk,1993,5.11
svk,1994,6.56
svk,1995,6.85
svk,1996,9.1
svk,1997,8.11
svk,1998,7.84
svk,1999,6.83
svk,2000,6.89
svk,2001,6.49
svk,2002,6.83
svk,2003,7.32
svk,2004,7.66
svk,2005,7.83
svk,2006,8.94
svk,2007,7.71
svk,2008,7.79
svk,2009,7.23
svk,2010,7.93
svk,2011,7.8
svk,2012,7.54
svk,2013,8.65
svk,2014,8.44
svk,2015,9.45
svk,2016,9.13
svk,2017,9.7
svk,2018,9.69
svn,1992,4.13
svn,1993,5.35
svn,1994,6.1
svn,1995,7.14
svn,1996,7.44
svn,1997,6.79
svn,1998,6.83
svn,1999,7.01
svn,2000,6.68
svn,2001,7.59
svn,2002,7.72
svn,2003,8.41
svn,2004,9.53
svn,2005,9.23
svn,2006,9.87
svn,2007,10.39
svn,2008,10.81
svn,2009,10.78
svn,2010,11.06
svn,2011,11.14
svn,2012,10
svn,2013,10.48
svn,2014,11.12
svn,2015,11.21
svn,2016,11.36
svn,2017,11.96
svn,2018,11.95
swe,1961,26.02
swe,1962,26.58
swe,1963,25.15
swe,1964,25.27
swe,1965,25.65
swe,1966,26.79
swe,1967,26.42
swe,1968,27.24
swe,1969,26.91
swe,1970,28.65
swe,1971,28.11
swe,1972,27.67
swe,1973,26.35
swe,1974,26.68
swe,1975,27.86
swe,1976,27.1
swe,1977,27.37
swe,1978,26.7
swe,1979,26.36
swe,1980,27.03
swe,1981,25.02
swe,1982,26.24
swe,1983,26.08
swe,1984,25.98
swe,1985,25.75
swe,1986,26.43
swe,1987,26.83
swe,1988,28.28
swe,1989,28.02
swe,1990,27.46
swe,1991,27.67
swe,1992,27.88
swe,1993,28.23
swe,1994,27.91
swe,1995,27.83
swe,1996,26.35
swe,1997,28.92
swe,1998,27.82
swe,1999,27.8
swe,2000,28.11
swe,2001,29.04
swe,2002,30.39
swe,2003,32.46
swe,2004,32.55
swe,2005,32.56
swe,2006,31.64
swe,2007,32.74
swe,2008,32.42
swe,2009,29.94
swe,2010,31.21
swe,2011,31.24
swe,2012,30.78
swe,2013,32.01
swe,2014,35.05
swe,2015,33.3
swe,2016,32.2
swe,2017,32.81
swe,2018,32.59
swz,1961,0
swz,1962,0
swz,1963,0
swz,1964,0
swz,1965,0
swz,1966,0
swz,1967,0
swz,1968,0.12
swz,1969,0.12
swz,1970,0.11
swz,1971,0.11
swz,1972,0.11
swz,1973,0.1
swz,1974,0.1
swz,1975,0.1
swz,1976,0.09
swz,1977,0.1
swz,1978,0.08
swz,1979,0.1
swz,1980,0.12
swz,1981,0.11
swz,1982,0.13
swz,1983,0.12
swz,1984,0.13
swz,1985,0.13
swz,1986,0.14
swz,1987,0.13
swz,1988,0.14
swz,1989,0.13
swz,1990,0.13
swz,1991,0.12
swz,1992,0.11
swz,1993,0.12
swz,1994,0.13
swz,1995,0.14
swz,1996,0.15
swz,1997,11.34
swz,1998,8.44
swz,1999,7.17
swz,2000,5.91
swz,2001,4.23
swz,2002,4.44
swz,2003,9.37
swz,2004,7.98
swz,2005,6.8
swz,2006,3.41
swz,2007,2.5
swz,2008,1.37
swz,2009,1.4
swz,2010,1.45
swz,2011,1.34
swz,2012,1.32
swz,2013,1.3
swz,2014,4.44
swz,2015,4.16
swz,2016,3.65
swz,2017,3.88
swz,2018,3.85
tcd,1961,4.48
tcd,1962,1.99
tcd,1963,1.95
tcd,1964,2.52
tcd,1965,3.02
tcd,1966,4.51
tcd,1967,1.98
tcd,1968,3.37
tcd,1969,3.53
tcd,1970,4.12
tcd,1971,4.88
tcd,1972,4.9
tcd,1973,4.94
tcd,1974,4.4
tcd,1975,3.5
tcd,1976,3.51
tcd,1977,3.91
tcd,1978,4.22
tcd,1979,4.17
tcd,1980,3.77
tcd,1981,3.19
tcd,1982,2.53
tcd,1983,2.58
tcd,1984,2.88
tcd,1985,3.09
tcd,1986,3.28
tcd,1987,3.53
tcd,1988,3.79
tcd,1989,3.94
tcd,1990,4.17
tcd,1991,4.93
tcd,1992,5.51
tcd,1993,6.01
tcd,1994,6.23
tcd,1995,6.23
tcd,1996,7.02
tcd,1997,6.5
tcd,1998,6.64
tcd,1999,7.07
tcd,2000,8.82
tcd,2001,7.89
tcd,2002,7.47
tcd,2003,6.67
tcd,2004,6.23
tcd,2005,5.51
tcd,2006,5.04
tcd,2007,4.23
tcd,2008,3.7
tcd,2009,3.61
tcd,2010,4.33
tcd,2011,5.03
tcd,2012,4.88
tcd,2013,4.74
tcd,2014,8.93
tcd,2015,7.14
tcd,2016,7.6
tcd,2017,7.18
tcd,2018,6.97
tgo,1961,3.25
tgo,1962,3.44
tgo,1963,6.22
tgo,1964,7.34
tgo,1965,8.31
tgo,1966,9.65
tgo,1967,11.46
tgo,1968,9.04
tgo,1969,11.74
tgo,1970,9.84
tgo,1971,9.41
tgo,1972,8.92
tgo,1973,10.31
tgo,1974,10.72
tgo,1975,11.53
tgo,1976,10.62
tgo,1977,9.1
tgo,1978,12.25
tgo,1979,7.99
tgo,1980,10.44
tgo,1981,11.63
tgo,1982,10.79
tgo,1983,9.94
tgo,1984,9.55
tgo,1985,11.42
tgo,1986,9.89
tgo,1987,12.29
tgo,1988,13.75
tgo,1989,13.27
tgo,1990,13.44
tgo,1991,11.84
tgo,1992,10.24
tgo,1993,9.72
tgo,1994,13.03
tgo,1995,11.81
tgo,1996,16.54
tgo,1997,14.27
tgo,1998,10.72
tgo,1999,11.46
tgo,2000,10.05
tgo,2001,8.5
tgo,2002,6.93
tgo,2003,8.37
tgo,2004,6.85
tgo,2005,8.8
tgo,2006,7.31
tgo,2007,6.7
tgo,2008,5.56
tgo,2009,6.86
tgo,2010,11.05
tgo,2011,12.32
tgo,2012,12
tgo,2013,11.69
tgo,2014,10.56
tgo,2015,12.88
tgo,2016,12.02
tgo,2017,11.73
tgo,2018,12.27
tha,1961,8.75
tha,1962,10.1
tha,1963,11.44
tha,1964,12.42
tha,1965,14
tha,1966,15.48
tha,1967,19.93
tha,1968,22.6
tha,1969,21.65
tha,1970,23.69
tha,1971,24.35
tha,1972,23.05
tha,1973,19.35
tha,1974,19.08
tha,1975,20.12
tha,1976,21.11
tha,1977,20.5
tha,1978,19.58
tha,1979,18
tha,1980,17.03
tha,1981,18.98
tha,1982,18.01
tha,1983,19.18
tha,1984,19.95
tha,1985,20.08
tha,1986,19.73
tha,1987,19.8
tha,1988,19.53
tha,1989,20.13
tha,1990,19.98
tha,1991,22.71
tha,1992,25.53
tha,1993,27.82
tha,1994,28.52
tha,1995,31.16
tha,1996,31.9
tha,1997,29.27
tha,1998,29.54
tha,1999,30.4
tha,2000,29.39
tha,2001,29.96
tha,2002,31.51
tha,2003,30.82
tha,2004,33.1
tha,2005,33.51
tha,2006,31.2
tha,2007,28.98
tha,2008,23.42
tha,2009,25.28
tha,2010,24.45
tha,2011,24.99
tha,2012,24.91
tha,2013,24.83
tha,2014,23.06
tha,2015,23.08
tha,2016,26.46
tha,2017,29.17
tha,2018,29.08
tjk,1992,0.37
tjk,1993,0.48
tjk,1994,0.24
tjk,1995,0.1
tjk,1996,0.07
tjk,1997,0.08
tjk,1998,0.08
tjk,1999,0.07
tjk,2000,0.07
tjk,2001,0.09
tjk,2002,0.14
tjk,2003,0.21
tjk,2004,0.19
tjk,2005,0.16
tjk,2006,0.34
tjk,2007,0.32
tjk,2008,0.36
tjk,2009,0.35
tjk,2010,0.37
tjk,2011,0.52
tjk,2012,0.51
tjk,2013,0.5
tjk,2014,0.61
tjk,2015,0.54
tjk,2016,0.38
tjk,2017,0.37
tjk,2018,0.44
tkm,1992,8.69
tkm,1993,4.57
tkm,1994,4.12
tkm,1995,2.59
tkm,1996,2.16
tkm,1997,2.09
tkm,1998,1.32
tkm,1999,1.65
tkm,2000,2.19
tkm,2001,2.67
tkm,2002,2.69
tkm,2003,3.25
tkm,2004,3.27
tkm,2005,3.42
tkm,2006,3.36
tkm,2007,3.35
tkm,2008,3.43
tkm,2009,3.47
tkm,2010,3.88
tkm,2011,3.57
tkm,2012,3.83
tkm,2013,3.72
tkm,2014,3.64
tkm,2015,3.62
tkm,2016,3.15
tkm,2017,2.94
tkm,2018,2.89
tls,2018,7.83
tto,1961,13.39
tto,1962,15.1
tto,1963,14.43
tto,1964,14.83
tto,1965,14.57
tto,1966,14.66
tto,1967,13.48
tto,1968,12.43
tto,1969,13.08
tto,1970,12.44
tto,1971,11.88
tto,1972,12.35
tto,1973,9.5
tto,1974,10.17
tto,1975,10.66
tto,1976,11.94
tto,1977,9.9
tto,1978,14.33
tto,1979,11.32
tto,1980,12.57
tto,1981,15.36
tto,1982,14.25
tto,1983,16.39
tto,1984,16.27
tto,1985,16.1
tto,1986,15.35
tto,1987,14.92
tto,1988,12.56
tto,1989,14.61
tto,1990,12.17
tto,1991,13.17
tto,1992,12.26
tto,1993,6.96
tto,1994,11.55
tto,1995,10.51
tto,1996,8.36
tto,1997,9.75
tto,1998,11.85
tto,1999,12.11
tto,2000,13.19
tto,2001,16.82
tto,2002,21.87
tto,2003,17.96
tto,2004,20.39
tto,2005,24.3
tto,2006,19.16
tto,2007,19.71
tto,2008,19.82
tto,2009,19.81
tto,2010,19.86
tto,2011,24.04
tto,2012,23.97
tto,2013,23.9
tto,2014,23.37
tto,2015,21.76
tto,2016,20.34
tto,2017,23.85
tto,2018,23.75
tun,1961,4.11
tun,1962,3.81
tun,1963,4.88
tun,1964,3.74
tun,1965,4.75
tun,1966,5.06
tun,1967,5.45
tun,1968,5.56
tun,1969,5.4
tun,1970,3.89
tun,1971,4.83
tun,1972,4.9
tun,1973,5.25
tun,1974,7.44
tun,1975,7.68
tun,1976,7.89
tun,1977,8.79
tun,1978,8.41
tun,1979,8.74
tun,1980,8.92
tun,1981,8.08
tun,1982,9
tun,1983,9.02
tun,1984,9.73
tun,1985,11.24
tun,1986,10.65
tun,1987,11.04
tun,1988,11.15
tun,1989,9.81
tun,1990,9.05
tun,1991,8.76
tun,1992,8.87
tun,1993,8
tun,1994,8.96
tun,1995,9.67
tun,1996,8.97
tun,1997,9.01
tun,1998,8.99
tun,1999,10.02
tun,2000,10.27
tun,2001,11.1
tun,2002,10.56
tun,2003,11.2
tun,2004,12.87
tun,2005,13.05
tun,2006,13.4
tun,2007,12.1
tun,2008,12.71
tun,2009,13.11
tun,2010,12.81
tun,2011,12.46
tun,2012,14.09
tun,2013,13.62
tun,2014,13.81
tun,2015,12.92
tun,2016,13.31
tun,2017,13.16
tun,2018,12.74
tur,1961,2.39
tur,1962,1.76
tur,1963,4.12
tur,1964,3.63
tur,1965,3.75
tur,1966,3.24
tur,1967,5.2
tur,1968,3.62
tur,1969,4.71
tur,1970,4.79
tur,1971,4.35
tur,1972,4.58
tur,1973,3.61
tur,1974,2.82
tur,1975,2.64
tur,1976,3.31
tur,1977,3.49
tur,1978,4.82
tur,1979,5.89
tur,1980,7.38
tur,1981,7.78
tur,1982,8.49
tur,1983,7.69
tur,1984,6.28
tur,1985,8.88
tur,1986,8.36
tur,1987,7.56
tur,1988,8.71
tur,1989,6.17
tur,1990,6.22
tur,1991,5.44
tur,1992,7.66
tur,1993,8
tur,1994,8.45
tur,1995,10.12
tur,1996,8.86
tur,1997,7.82
tur,1998,8.27
tur,1999,7.79
tur,2000,8.04
tur,2001,7.78
tur,2002,6.9
tur,2003,6.8
tur,2004,8.09
tur,2005,7.49
tur,2006,8.5
tur,2007,8.52
tur,2008,7.71
tur,2009,7.52
tur,2010,6.87
tur,2011,6.04
tur,2012,6.82
tur,2013,6.07
tur,2014,5.06
tur,2015,5.51
tur,2016,4.93
tur,2017,4.85
tur,2018,4.83
twn,1961,27.94
twn,1962,28.66
twn,1963,29.19
twn,1964,30.78
twn,1965,30.49
twn,1966,32.48
twn,1967,33.42
twn,1968,35.54
twn,1969,36.48
twn,1970,32.35
twn,1971,33.67
twn,1972,34.12
twn,1973,36.78
twn,1974,35.96
twn,1975,39.46
twn,1976,36.07
twn,1977,36.13
twn,1978,36.46
twn,1979,37.17
twn,1980,35.83
twn,1981,35.55
twn,1982,34.9
twn,1983,33.42
twn,1984,35.86
twn,1985,35.72
twn,1986,32.61
twn,1987,38.62
twn,1988,38.81
twn,1989,41.21
twn,1990,41.23
twn,1991,40.41
twn,1992,36.99
twn,1993,38.87
twn,1994,33.63
twn,1995,37.1
twn,1996,32.65
twn,1997,36.76
twn,1998,32.9
twn,1999,32.98
twn,2000,31.57
twn,2001,29.45
twn,2002,31.57
twn,2003,33.86
twn,2004,28.03
twn,2005,29.44
twn,2006,27.89
twn,2007,33.21
twn,2008,31.49
twn,2009,28.88
twn,2010,29.99
twn,2011,32.97
twn,2012,35.49
twn,2013,35.41
twn,2014,32.95
twn,2015,31.79
twn,2016,29.76
twn,2017,29.69
twn,2018,29.17
tza,1961,6.52
tza,1962,6.33
tza,1963,6.76
tza,1964,8.64
tza,1965,8.63
tza,1966,8.24
tza,1967,10.24
tza,1968,11.76
tza,1969,10.77
tza,1970,12.21
tza,1971,12.46
tza,1972,10.68
tza,1973,11
tza,1974,11.43
tza,1975,13.44
tza,1976,14.27
tza,1977,15.97
tza,1978,12.1
tza,1979,9.98
tza,1980,12.24
tza,1981,12.01
tza,1982,11.47
tza,1983,11.61
tza,1984,13.06
tza,1985,13.75
tza,1986,13.74
tza,1987,14.71
tza,1988,16.38
tza,1989,15.24
tza,1990,16.18
tza,1991,12.35
tza,1992,11.87
tza,1993,11.28
tza,1994,9.23
tza,1995,11.08
tza,1996,9.48
tza,1997,10.11
tza,1998,8.92
tza,1999,8.16
tza,2000,7.54
tza,2001,7.87
tza,2002,7.64
tza,2003,7.64
tza,2004,6.9
tza,2005,7.42
tza,2006,6.54
tza,2007,8.02
tza,2008,5.09
tza,2009,6.1
tza,2010,6.27
tza,2011,5.94
tza,2012,5.76
tza,2013,5.59
tza,2014,6.33
tza,2015,7.33
tza,2016,7.01
tza,2017,6.8
tza,2018,6.83
uga,1961,7.86
uga,1962,8.49
uga,1963,9.2
uga,1964,9.03
uga,1965,9.47
uga,1966,9.8
uga,1967,11.54
uga,1968,12.12
uga,1969,13.53
uga,1970,13.64
uga,1971,14.27
uga,1972,16.57
uga,1973,16.55
uga,1974,15.92
uga,1975,17.3
uga,1976,13.68
uga,1977,19.11
uga,1978,18.94
uga,1979,14.77
uga,1980,13.21
uga,1981,12.88
uga,1982,12.76
uga,1983,12.52
uga,1984,14.97
uga,1985,10.97
uga,1986,13.02
uga,1987,12.71
uga,1988,13.13
uga,1989,12.54
uga,1990,13.75
uga,1991,11.18
uga,1992,13.46
uga,1993,10.45
uga,1994,9.72
uga,1995,8.44
uga,1996,7.21
uga,1997,8.77
uga,1998,8.28
uga,1999,8.65
uga,2000,7.61
uga,2001,7.24
uga,2002,6.4
uga,2003,6.94
uga,2004,10.85
uga,2005,11.63
uga,2006,10.62
uga,2007,13.3
uga,2008,12.42
uga,2009,13.33
uga,2010,13.49
uga,2011,13.74
uga,2012,12.51
uga,2013,12.5
uga,2014,14.44
uga,2015,12.41
uga,2016,11.74
uga,2017,11.27
uga,2018,10.86
ukr,1992,10.12
ukr,1993,7.55
ukr,1994,5.36
ukr,1995,8.05
ukr,1996,10.66
ukr,1997,9.29
ukr,1998,13.72
ukr,1999,10.97
ukr,2000,12.89
ukr,2001,14
ukr,2002,13.08
ukr,2003,12.94
ukr,2004,12.48
ukr,2005,16.68
