country,time,sorigeq_idea
lux,1977,68.46161
lux,1978,68.84592
lux,1979,69.21285
lux,1980,68.26371
lux,1981,68.6262
lux,1982,69.18024
lux,1983,68.75582
lux,1984,68.9765
lux,1985,68.83001
lux,1986,69.04034
lux,1987,69.5244
lux,1988,68.86242
lux,1989,69.62162
lux,1990,74.84778
lux,1991,75.46237
lux,1992,75.23145
lux,1993,74.84622
lux,1994,74.33539
lux,1995,75.06143
lux,1996,75.4015
lux,1997,75.8642
lux,1998,75.67933
lux,1999,75.43015
lux,2000,76.33638
lux,2001,75.9594
lux,2002,77.03731
lux,2003,76.93929
lux,2004,77.84624
lux,2005,78.51371
lux,2006,79.17293
lux,2007,78.66157
lux,2008,79.38717
lux,2009,79.73447
lux,2010,79.66284
lux,2011,80.51766
lux,2012,80.80684
lux,2013,80.70074
lux,2014,80.7272
lux,2015,80.55513
lux,2016,80.41213
lux,2017,79.57408
lux,2018,81.00313
lux,2019,81.30742
lva,1991,63.85949
lva,1992,64.8704
lva,1993,66.02975
lva,1994,66.50282
lva,1995,66.05684
lva,1996,65.4168
lva,1997,65.46732
lva,1998,66.10204
lva,1999,65.19634
lva,2000,69.7427
lva,2001,70.76951
lva,2002,71.77202
lva,2003,72.71337
lva,2004,73.48008
lva,2005,73.36619
lva,2006,73.02691
lva,2007,73.632
lva,2008,72.75533
lva,2009,73.53956
lva,2010,74.07661
lva,2011,73.60918
lva,2012,75.25084
lva,2013,79.11033
lva,2014,78.78726
lva,2015,78.59448
lva,2016,79.76652
lva,2017,76.40135
lva,2018,79.83925
lva,2019,78.70694
mar,1975,24.44383
mar,1976,27.28389
mar,1977,26.04024
mar,1978,25.66282
mar,1979,25.81894
mar,1980,29.21209
mar,1981,29.52202
mar,1982,29.1797
mar,1983,29.37933
mar,1984,29.09205
mar,1985,29.90609
mar,1986,29.69323
mar,1987,29.87384
mar,1988,30.41993
mar,1989,30.0398
mar,1990,30.33076
mar,1991,30.67413
mar,1992,31.23877
mar,1993,31.57485
mar,1994,31.40327
mar,1995,32.03247
mar,1996,31.72983
mar,1997,33.04805
mar,1998,35.13657
mar,1999,35.20444
mar,2000,41.55479
mar,2001,42.33874
mar,2002,44.92927
mar,2003,46.0705
mar,2004,45.76542
mar,2005,45.61914
mar,2006,45.42686
mar,2007,45.90061
mar,2008,46.16768
mar,2009,45.60785
mar,2010,45.69754
mar,2011,46.3097
mar,2012,47.74003
mar,2013,46.04914
mar,2014,45.36381
mar,2015,46.82535
mar,2016,46.12182
mar,2017,46.63869
mar,2018,46.35867
mar,2019,45.64947
mda,1991,53.37983
mda,1992,51.86976
mda,1993,52.00415
mda,1994,52.03671
mda,1995,52.20392
mda,1996,52.19703
mda,1997,51.76231
mda,1998,53.48156
mda,1999,54.19496
mda,2000,54.75453
mda,2001,55.69831
mda,2002,55.54081
mda,2003,57.86299
mda,2004,57.95277
mda,2005,57.5729
mda,2006,58.52254
mda,2007,57.3816
mda,2008,55.86615
mda,2009,59.02066
mda,2010,61.48212
mda,2011,59.54439
mda,2012,60.98577
mda,2013,59.12465
mda,2014,59.25793
mda,2015,58.82679
mda,2016,59.79314
mda,2017,57.73629
mda,2018,56.63993
mda,2019,49.60437
mdg,1975,24.37101
mdg,1976,26.75174
mdg,1977,26.90036
mdg,1978,26.98882
mdg,1979,26.72664
mdg,1980,27.48195
mdg,1981,27.23227
mdg,1982,26.69016
mdg,1983,26.6251
mdg,1984,27.18514
mdg,1985,27.02179
mdg,1986,27.57727
mdg,1987,27.42128
mdg,1988,27.17954
mdg,1989,29.20458
mdg,1990,28.88617
mdg,1991,30.12792
mdg,1992,30.21517
mdg,1993,30.85547
mdg,1994,30.1405
mdg,1995,30.63639
mdg,1996,30.26746
mdg,1997,30.88437
mdg,1998,32.1019
mdg,1999,32.71437
mdg,2000,33.31952
mdg,2001,33.61559
mdg,2002,33.81648
mdg,2003,32.19697
mdg,2004,33.1749
mdg,2005,33.0299
mdg,2006,32.90922
mdg,2007,34.84142
mdg,2008,35.83918
mdg,2009,35.75664
mdg,2010,35.29425
mdg,2011,35.43037
mdg,2012,35.97406
mdg,2013,36.65335
mdg,2014,37.54731
mdg,2015,36.65514
mdg,2016,36.24728
mdg,2017,35.61206
mdg,2018,35.55212
mdg,2019,35.04797
mex,1975,25.45957
mex,1976,26.1202
mex,1977,26.14089
mex,1978,26.34791
mex,1979,27.23697
mex,1980,28.2424
mex,1981,28.21078
mex,1982,29.09807
mex,1983,29.36933
mex,1984,29.91284
mex,1985,30.54103
mex,1986,30.38542
mex,1987,30.40557
mex,1988,30.12905
mex,1989,31.90322
mex,1990,32.20953
mex,1991,32.65082
mex,1992,32.3588
mex,1993,32.04654
mex,1994,34.94851
mex,1995,36.10527
mex,1996,35.86264
mex,1997,36.45858
mex,1998,37.13116
mex,1999,36.88815
mex,2000,38.37377
mex,2001,39.87551
mex,2002,41.00447
mex,2003,41.57403
mex,2004,41.58406
mex,2005,41.3652
mex,2006,42.65976
mex,2007,43.29715
mex,2008,42.38169
mex,2009,43.19663
mex,2010,43.59997
mex,2011,43.83406
mex,2012,43.7415
mex,2013,44.12235
mex,2014,44.56043
mex,2015,45.29883
mex,2016,44.68838
mex,2017,44.17646
mex,2018,45.97389
mex,2019,49.39057
mkd,1991,45.53304
mkd,1992,46.25352
mkd,1993,44.60726
mkd,1994,45.76196
mkd,1995,45.94126
mkd,1996,45.50496
mkd,1997,45.74129
mkd,1998,47.91211
mkd,1999,49.30286
mkd,2000,48.98165
mkd,2001,49.84361
mkd,2002,55.57182
mkd,2003,56.41756
mkd,2004,56.56029
mkd,2005,56.8011
mkd,2006,56.69338
mkd,2007,56.34788
mkd,2008,55.80689
mkd,2009,55.93524
mkd,2010,57.01514
mkd,2011,57.02073
mkd,2012,56.8091
mkd,2013,55.53285
mkd,2014,55.88738
mkd,2015,55.73251
mkd,2016,56.01647
mkd,2017,56.02609
mkd,2018,55.56292
mkd,2019,54.16551
mli,1975,18.47683
mli,1976,18.81024
mli,1977,18.68668
mli,1978,18.44746
mli,1979,18.38055
mli,1980,18.42618
mli,1981,17.61955
mli,1982,17.90345
mli,1983,19.32897
mli,1984,17.98085
mli,1985,19.42535
mli,1986,18.53007
mli,1987,19.74446
mli,1988,20.66696
mli,1989,21.84016
mli,1990,22.62796
mli,1991,25.90033
mli,1992,35.88212
mli,1993,36.58815
mli,1994,36.63635
mli,1995,36.91707
mli,1996,37.52024
mli,1997,38.41115
mli,1998,38.66714
mli,1999,39.29592
mli,2000,39.07465
mli,2001,39.30174
mli,2002,39.33568
mli,2003,39.215
mli,2004,39.62815
mli,2005,39.83901
mli,2006,40.11667
mli,2007,39.93948
mli,2008,39.87474
mli,2009,39.92952
mli,2010,40.02425
mli,2011,39.85125
mli,2012,39.40617
mli,2013,37.69297
mli,2014,38.12592
mli,2015,38.89759
mli,2016,38.69219
mli,2017,37.55005
mli,2018,34.31097
mli,2019,46.74548
mmr,1975,15.29216
mmr,1976,15.5452
mmr,1977,15.75859
mmr,1978,15.77295
mmr,1979,15.86674
mmr,1980,15.96152
mmr,1981,16.59296
mmr,1982,15.72951
mmr,1983,15.94611
mmr,1984,16.65496
mmr,1985,15.91824
mmr,1986,16.76946
mmr,1987,16.68094
mmr,1988,19.93634
mmr,1989,20.20648
mmr,1990,20.44552
mmr,1991,20.68416
mmr,1992,20.73241
mmr,1993,21.01146
mmr,1994,21.0686
mmr,1995,21.29456
mmr,1996,21.18994
mmr,1997,21.35475
mmr,1998,21.70753
mmr,1999,21.60606
mmr,2000,21.50001
mmr,2001,22.4728
mmr,2002,22.11783
mmr,2003,21.69842
mmr,2004,22.15678
mmr,2005,22.24567
mmr,2006,21.35556
mmr,2007,21.39925
mmr,2008,25.55666
mmr,2009,26.67039
mmr,2010,31.13785
mmr,2011,32.05668
mmr,2012,31.90538
mmr,2013,31.6948
mmr,2014,32.53791
mmr,2015,32.99401
mmr,2016,35.27864
mmr,2017,34.44829
mmr,2018,34.48358
mmr,2019,35.64558
mng,1975,41.90355
mng,1976,41.59659
mng,1977,40.85705
mng,1978,41.50951
mng,1979,42.16719
mng,1980,41.2176
mng,1981,42.49342
mng,1982,42.34866
mng,1983,41.77679
mng,1984,42.94109
mng,1985,41.72836
mng,1986,43.12297
mng,1987,43.13789
mng,1988,43.87026
mng,1989,43.5036
mng,1990,46.35362
mng,1991,48.58148
mng,1992,51.97662
mng,1993,55.11554
mng,1994,56.54476
mng,1995,56.36066
mng,1996,56.20651
mng,1997,56.35744
mng,1998,56.95818
mng,1999,56.76635
mng,2000,55.98195
mng,2001,55.79816
mng,2002,56.44533
mng,2003,56.25601
mng,2004,56.15932
mng,2005,56.3478
mng,2006,55.17271
mng,2007,57.15988
mng,2008,58.44865
mng,2009,58.74727
mng,2010,56.18863
mng,2011,57.72484
mng,2012,57.32725
mng,2013,55.01394
mng,2014,56.53936
mng,2015,57.04002
mng,2016,56.0842
mng,2017,55.30838
mng,2018,55.59875
mng,2019,56.26043
moz,1975,27.98866
moz,1976,32.47772
moz,1977,32.73971
moz,1978,32.94253
moz,1979,33.53113
moz,1980,33.59165
moz,1981,33.82338
moz,1982,34.66671
moz,1983,33.89343
moz,1984,33.47739
moz,1985,33.80769
moz,1986,33.53758
moz,1987,32.88883
moz,1988,32.71771
moz,1989,32.69854
moz,1990,34.8495
moz,1991,35.21162
moz,1992,36.16045
moz,1993,36.50658
moz,1994,37.08745
moz,1995,38.79911
moz,1996,38.93319
moz,1997,39.02159
moz,1998,39.25289
moz,1999,40.48328
moz,2000,42.14343
moz,2001,41.49323
moz,2002,42.63635
moz,2003,43.14428
moz,2004,42.7033
moz,2005,43.83615
moz,2006,43.34756
moz,2007,43.91918
moz,2008,44.08306
moz,2009,42.42177
moz,2010,45.05404
moz,2011,45.92719
moz,2012,45.89789
moz,2013,44.48727
moz,2014,44.02075
moz,2015,43.91768
moz,2016,44.42
moz,2017,44.58793
moz,2018,44.29332
moz,2019,42.31443
mrt,1975,18.897
mrt,1976,19.3034
mrt,1977,19.38217
mrt,1978,18.74494
mrt,1979,15.42928
mrt,1980,15.71783
mrt,1981,16.35191
mrt,1982,16.24238
mrt,1983,16.15121
mrt,1984,15.51412
mrt,1985,13.12488
mrt,1986,13.56535
mrt,1987,12.85738
mrt,1988,13.507
mrt,1989,13.77778
mrt,1990,13.73685
mrt,1991,13.81751
mrt,1992,13.51368
mrt,1993,13.8469
mrt,1994,14.01687
mrt,1995,14.72684
mrt,1996,15.11389
mrt,1997,15.09266
mrt,1998,15.21153
mrt,1999,14.9271
mrt,2000,15.05618
mrt,2001,15.45443
mrt,2002,15.58432
mrt,2003,14.89636
mrt,2004,16.79454
mrt,2005,18.96891
mrt,2006,20.02221
mrt,2007,21.84423
mrt,2008,21.35165
mrt,2009,20.72866
mrt,2010,20.77785
mrt,2011,20.87698
mrt,2012,21.02854
mrt,2013,21.57188
mrt,2014,20.82207
mrt,2015,22.06798
mrt,2016,18.75672
mrt,2017,19.47943
mrt,2018,18.85984
mrt,2019,26.15634
mus,1975,44.56534
mus,1976,46.31449
mus,1977,46.94937
mus,1978,47.46089
mus,1979,47.23816
mus,1980,49.87078
mus,1981,49.95679
mus,1982,50.02206
mus,1983,50.79449
mus,1984,51.53338
mus,1985,51.07248
mus,1986,51.29124
mus,1987,51.60952
mus,1988,51.75583
mus,1989,52.09193
mus,1990,56.68101
mus,1991,55.56486
mus,1992,56.21517
mus,1993,56.42824
mus,1994,57.30387
mus,1995,57.57982
mus,1996,56.83218
mus,1997,56.63447
mus,1998,55.7255
mus,1999,56.94126
mus,2000,57.28295
mus,2001,57.17071
mus,2002,56.32434
mus,2003,57.42238
mus,2004,57.44535
mus,2005,59.31161
mus,2006,59.24787
mus,2007,59.4054
mus,2008,59.25887
mus,2009,59.28426
mus,2010,58.53693
mus,2011,58.29979
mus,2012,58.78442
mus,2013,61.36083
mus,2014,60.98688
mus,2015,60.69334
mus,2016,59.84067
mus,2017,61.22385
mus,2018,64.68586
mus,2019,64.60298
mwi,1975,19.6504
mwi,1976,19.7625
mwi,1977,19.6594
mwi,1978,19.84006
mwi,1979,19.84666
mwi,1980,20.36839
mwi,1981,21.19153
mwi,1982,21.28574
mwi,1983,21.09328
mwi,1984,21.044
mwi,1985,20.98974
mwi,1986,20.22683
mwi,1987,21.46472
mwi,1988,21.53754
mwi,1989,21.82952
mwi,1990,22.47001
mwi,1991,23.06875
mwi,1992,22.87887
mwi,1993,23.93558
mwi,1994,28.99245
mwi,1995,33.18412
mwi,1996,33.917
mwi,1997,33.76781
mwi,1998,34.15621
mwi,1999,35.40335
mwi,2000,37.21498
mwi,2001,36.68496
mwi,2002,37.2065
mwi,2003,37.88286
mwi,2004,37.6756
mwi,2005,37.88278
mwi,2006,38.50097
mwi,2007,38.33608
mwi,2008,38.2766
mwi,2009,38.63691
mwi,2010,39.06828
mwi,2011,38.74731
mwi,2012,39.0967
mwi,2013,39.27887
mwi,2014,39.3593
mwi,2015,38.70248
mwi,2016,38.41553
mwi,2017,37.44036
mwi,2018,38.58583
mwi,2019,39.41582
mys,1975,30.42262
mys,1976,30.33223
mys,1977,30.8682
mys,1978,30.96042
mys,1979,31.0154
mys,1980,32.71933
mys,1981,32.98029
mys,1982,37.09891
mys,1983,37.34609
mys,1984,37.23573
mys,1985,37.80509
mys,1986,37.32178
mys,1987,36.14367
mys,1988,36.30983
mys,1989,36.13486
mys,1990,37.81054
mys,1991,37.79543
mys,1992,38.03377
mys,1993,38.25112
mys,1994,38.26535
mys,1995,38.36604
mys,1996,38.36939
mys,1997,38.29405
mys,1998,39.33723
mys,1999,39.49422
mys,2000,40.68826
mys,2001,41.07069
mys,2002,40.76649
mys,2003,40.22769
mys,2004,42.92006
mys,2005,42.9522
mys,2006,43.18423
mys,2007,44.2088
mys,2008,43.21028
mys,2009,43.47669
mys,2010,43.37808
mys,2011,43.73208
mys,2012,43.6405
mys,2013,42.93585
mys,2014,43.14585
mys,2015,43.32719
mys,2016,42.41927
mys,2017,42.88218
mys,2018,46.31044
mys,2019,46.91129
nam,1990,41.33124
nam,1991,42.75004
nam,1992,42.95361
nam,1993,42.81105
nam,1994,43.82787
nam,1995,44.01614
nam,1996,44.15019
nam,1997,44.1548
nam,1998,44.08799
nam,1999,45.00239
nam,2000,46.17024
nam,2001,46.39551
nam,2002,46.96137
nam,2003,45.88444
nam,2004,46.41999
nam,2005,45.82582
nam,2006,45.55779
nam,2007,46.78939
nam,2008,46.42735
nam,2009,45.92245
nam,2010,46.89496
nam,2011,47.28795
nam,2012,47.46935
nam,2013,48.2838
nam,2014,48.39364
nam,2015,49.34451
nam,2016,48.83849
nam,2017,48.49879
nam,2018,47.14619
nam,2019,46.29264
ner,1975,34.94083
ner,1976,34.82728
ner,1977,34.80474
ner,1978,35.08688
ner,1979,34.91596
ner,1980,33.52981
ner,1981,31.17939
ner,1982,32.33473
ner,1983,33.7291
ner,1984,33.89026
ner,1985,34.43742
ner,1986,34.08412
ner,1987,34.04513
ner,1988,35.97711
ner,1989,36.1563
ner,1990,38.75586
ner,1991,39.09881
ner,1992,39.58136
ner,1993,42.07592
ner,1994,41.16173
ner,1995,40.66737
ner,1996,42.34044
ner,1997,41.41627
ner,1998,42.02358
ner,1999,42.23252
ner,2000,46.34692
ner,2001,46.01565
ner,2002,46.55507
ner,2003,46.28036
ner,2004,47.31139
ner,2005,47.82112
ner,2006,48.77363
ner,2007,48.38334
ner,2008,49.204
ner,2009,48.89441
ner,2010,50.87913
ner,2011,50.47429
ner,2012,50.10023
ner,2013,47.33742
ner,2014,47.57175
ner,2015,48.07444
ner,2016,48.0409
ner,2017,51.13134
ner,2018,49.34981
ner,2019,50.14324
nga,1975,22.24211
nga,1976,21.9468
nga,1977,22.08172
nga,1978,21.81188
nga,1979,23.04414
nga,1980,25.02877
nga,1981,24.89366
nga,1982,24.84592
nga,1983,24.42062
nga,1984,24.34856
nga,1985,25.86816
nga,1986,25.82417
nga,1987,25.48422
nga,1988,26.5135
nga,1989,26.34506
nga,1990,27.73973
nga,1991,28.48821
nga,1992,28.33385
nga,1993,28.74873
nga,1994,28.83327
nga,1995,28.39951
nga,1996,28.03571
nga,1997,28.87026
nga,1998,29.70029
nga,1999,30.4042
nga,2000,31.30289
nga,2001,30.89045
nga,2002,31.27561
nga,2003,31.79255
nga,2004,31.55715
nga,2005,31.94023
nga,2006,31.46067
nga,2007,32.07558
nga,2008,32.45576
nga,2009,32.1504
nga,2010,33.29588
nga,2011,32.7225
nga,2012,32.81817
nga,2013,33.36098
nga,2014,34.16049
nga,2015,33.22097
nga,2016,33.99068
nga,2017,33.33219
nga,2018,32.5147
nga,2019,32.7942
nic,1975,0.19548
nic,1976,0
nic,1977,0.93477
nic,1978,0.94631
nic,1979,10.9395
nic,1980,30.26375
nic,1981,30.69917
nic,1982,31.08748
nic,1983,30.3772
nic,1984,30.84171
nic,1985,31.8562
nic,1986,31.47981
nic,1987,32.5484
nic,1988,32.43729
nic,1989,32.42191
nic,1990,33.11208
nic,1991,32.83014
nic,1992,33.34738
nic,1993,33.88773
nic,1994,34.51004
nic,1995,34.25454
nic,1996,33.95759
nic,1997,33.83924
nic,1998,33.72348
nic,1999,33.05014
nic,2000,33.74293
nic,2001,34.37344
nic,2002,34.29209
nic,2003,34.94594
nic,2004,34.38973
nic,2005,34.45841
nic,2006,34.58574
nic,2007,37.40631
nic,2008,38.37808
nic,2009,37.12999
nic,2010,37.38432
nic,2011,37.81466
nic,2012,39.62341
nic,2013,40.59689
nic,2014,40.74774
nic,2015,40.03225
nic,2016,39.56502
nic,2017,36.5095
nic,2018,34.52525
nic,2019,36.19706
nld,1975,65.40375
nld,1976,65.4575
nld,1977,65.43909
nld,1978,65.83881
nld,1979,65.98482
nld,1980,70.93798
nld,1981,71.71998
nld,1982,73.13123
nld,1983,71.8926
nld,1984,73.0979
nld,1985,72.4867
nld,1986,72.65454
nld,1987,73.24996
nld,1988,72.76471
nld,1989,73.34391
nld,1990,76.62209
nld,1991,76.51544
nld,1992,76.745
nld,1993,77.17139
nld,1994,77.75513
nld,1995,78.80624
nld,1996,78.92947
nld,1997,78.63361
nld,1998,79.37763
nld,1999,78.90539
nld,2000,84.2677
nld,2001,84.80025
nld,2002,85.0333
nld,2003,86.00148
nld,2004,85.61863
nld,2005,85.29184
nld,2006,85.97516
nld,2007,85.49763
nld,2008,85.39957
nld,2009,86.963
nld,2010,86.95202
nld,2011,87.24927
nld,2012,86.89338
nld,2013,86.57255
nld,2014,86.7466
nld,2015,84.19983
nld,2016,84.53045
nld,2017,86.11945
nld,2018,82.81207
nld,2019,85.06887
nor,1975,85.23674
nor,1976,85.56887
nor,1977,87.83692
nor,1978,87.80601
nor,1979,88.38312
nor,1980,92.07684
nor,1981,91.32159
nor,1982,91.27998
nor,1983,91.13317
nor,1984,92.58317
nor,1985,93.9446
nor,1986,93.98888
nor,1987,94.11223
nor,1988,94.02224
nor,1989,93.88119
nor,1990,95.58129
nor,1991,96.08381
nor,1992,95.88817
nor,1993,96.43497
nor,1994,96.94831
nor,1995,95.81682
nor,1996,96.62276
nor,1997,96.22116
nor,1998,96.5265
nor,1999,95.61707
nor,2000,95.7075
nor,2001,95.94196
nor,2002,95.32503
nor,2003,95.91106
nor,2004,95.84541
nor,2005,98.05094
nor,2006,99.34109
nor,2007,98.61347
nor,2008,99.22688
nor,2009,100
nor,2010,99.57372
nor,2011,99.90972
nor,2012,99.87305
nor,2013,95.09057
nor,2014,94.97377
nor,2015,93.41649
nor,2016,92.20807
nor,2017,91.34379
nor,2018,93.79234
nor,2019,90.73501
npl,1975,11.66794
npl,1976,11.63293
npl,1977,11.8661
npl,1978,12.23954
npl,1979,13.35288
npl,1980,14.09977
npl,1981,14.2262
npl,1982,15.06044
npl,1983,15.00098
npl,1984,15.46322
npl,1985,15.61913
npl,1986,16.64388
npl,1987,16.98739
npl,1988,17.55173
npl,1989,17.61329
npl,1990,30.69057
npl,1991,36.09555
npl,1992,35.7008
npl,1993,35.96958
npl,1994,35.87615
npl,1995,36.48871
npl,1996,36.25096
npl,1997,36.21667
npl,1998,36.54656
npl,1999,37.79034
npl,2000,39.61103
npl,2001,40.28902
npl,2002,39.32354
npl,2003,39.24003
npl,2004,39.51745
npl,2005,40.15674
npl,2006,39.19598
npl,2007,43.71222
npl,2008,51.04834
npl,2009,49.97398
npl,2010,50.36419
npl,2011,50.83048
npl,2012,49.72351
npl,2013,46.85962
npl,2014,47.84653
npl,2015,50.04985
npl,2016,49.61183
npl,2017,51.25408
npl,2018,49.75577
npl,2019,47.1222
nzl,1975,60.27591
nzl,1976,62.28416
nzl,1977,62.48831
nzl,1978,62.67874
nzl,1979,62.58232
nzl,1980,63.35703
nzl,1981,63.62265
nzl,1982,63.96362
nzl,1983,63.67466
nzl,1984,63.93276
nzl,1985,64.53396
nzl,1986,67.34646
nzl,1987,67.66875
nzl,1988,68.05829
nzl,1989,67.8653
nzl,1990,69.05985
nzl,1991,69.17835
nzl,1992,69.36034
nzl,1993,69.70632
nzl,1994,69.99677
nzl,1995,70.45658
nzl,1996,70.5794
nzl,1997,71.94418
nzl,1998,74.55403
nzl,1999,75.39127
nzl,2000,75.63683
nzl,2001,75.47284
nzl,2002,75.55567
nzl,2003,75.67529
nzl,2004,75.67035
nzl,2005,76.69488
nzl,2006,75.97442
nzl,2007,75.61244
nzl,2008,76.33176
nzl,2009,76.03175
nzl,2010,77.34554
nzl,2011,77.73101
nzl,2012,77.81528
nzl,2013,76.58298
nzl,2014,76.58975
nzl,2015,76.29883
nzl,2016,76.06815
nzl,2017,76.32409
nzl,2018,76.55065
nzl,2019,79.17593
omn,1975,19.78232
omn,1976,19.90896
omn,1977,20.55213
omn,1978,21.62071
omn,1979,21.66717
omn,1980,22.42838
omn,1981,21.25373
omn,1982,20.05126
omn,1983,20.58688
omn,1984,20.0767
omn,1985,21.59864
omn,1986,22.87179
omn,1987,21.59378
omn,1988,21.82375
omn,1989,23.99881
omn,1990,22.48253
omn,1991,23.16922
omn,1992,25.28928
omn,1993,25.89618
omn,1994,26.36583
omn,1995,25.86157
omn,1996,27.78521
omn,1997,28.42204
omn,1998,28.4012
omn,1999,28.53527
omn,2000,33.87107
omn,2001,33.9903
omn,2002,34.70083
omn,2003,35.66844
omn,2004,36.10258
omn,2005,36.43218
omn,2006,36.38415
omn,2007,36.44501
omn,2008,34.99704
omn,2009,36.2303
omn,2010,36.34183
omn,2011,36.35092
omn,2012,36.29002
omn,2013,36.81138
omn,2014,35.86079
omn,2015,36.74541
omn,2016,36.45639
omn,2017,36.35919
omn,2018,37.46403
omn,2019,37.43436
pak,1975,36.29459
pak,1976,36.28958
pak,1977,35.21757
pak,1978,35.21165
pak,1979,35.67588
pak,1980,35.49587
pak,1981,33.46914
pak,1982,34.35217
pak,1983,34.24603
pak,1984,33.11092
pak,1985,35.2983
pak,1986,35.51407
pak,1987,35.57849
pak,1988,36.22179
pak,1989,36.69237
pak,1990,37.19434
pak,1991,35.57971
pak,1992,35.51647
pak,1993,35.64964
pak,1994,35.01501
pak,1995,35.60849
pak,1996,35.60996
pak,1997,35.47152
pak,1998,36.0425
pak,1999,36.81888
pak,2000,37.39066
pak,2001,39.54033
pak,2002,39.5417
pak,2003,38.33481
pak,2004,38.54138
pak,2005,38.77075
pak,2006,38.76433
pak,2007,39.22933
pak,2008,39.82578
pak,2009,40.16262
pak,2010,42.50914
pak,2011,42.18641
pak,2012,42.78554
pak,2013,42.43541
pak,2014,42.63365
pak,2015,41.27072
pak,2016,42.59864
pak,2017,42.75142
pak,2018,42.75165
pak,2019,40.81964
pan,1975,34.36238
pan,1976,33.83862
pan,1977,34.16373
pan,1978,35.34608
pan,1979,35.33059
pan,1980,34.61184
pan,1981,34.62384
pan,1982,32.71483
pan,1983,32.87133
pan,1984,34.44093
pan,1985,34.49148
pan,1986,34.3121
pan,1987,34.50376
pan,1988,34.28906
pan,1989,34.55609
pan,1990,45.51969
pan,1991,45.87613
pan,1992,46.61584
pan,1993,46.4562
pan,1994,46.88248
pan,1995,46.64167
pan,1996,47.282
pan,1997,47.3593
pan,1998,46.67654
pan,1999,47.51137
pan,2000,49.56228
pan,2001,49.93912
pan,2002,50.08365
pan,2003,49.73184
pan,2004,51.65831
pan,2005,51.32865
pan,2006,51.91113
pan,2007,51.76019
pan,2008,52.12282
pan,2009,51.806
pan,2010,51.34696
pan,2011,51.72382
pan,2012,51.63972
pan,2013,52.52316
pan,2014,53.10901
pan,2015,52.89687
pan,2016,52.75388
pan,2017,52.4095
pan,2018,52.33004
pan,2019,51.07403
per,1975,20.70878
per,1976,20.94965
per,1977,20.74042
per,1978,20.60531
per,1979,21.37786
per,1980,25.98618
per,1981,24.91186
per,1982,25.10749
per,1983,25.39409
per,1984,26.10743
per,1985,25.75816
per,1986,27.19439
per,1987,27.14154
per,1988,26.89758
per,1989,26.39502
per,1990,28.57031
per,1991,29.32966
per,1992,29.3551
per,1993,31.15774
per,1994,31.1455
per,1995,32.14303
per,1996,33.27172
per,1997,33.94602
per,1998,33.9652
per,1999,33.6908
per,2000,38.10533
per,2001,38.94559
per,2002,38.40294
per,2003,38.78458
per,2004,38.95349
per,2005,40.17357
per,2006,39.64599
per,2007,41.21733
per,2008,40.51877
per,2009,41.09128
per,2010,41.81932
per,2011,41.6567
per,2012,41.74803
per,2013,41.95982
per,2014,41.98989
per,2015,41.76674
per,2016,43.23688
per,2017,43.00326
per,2018,44.95796
per,2019,45.56972
phl,1975,30.26316
phl,1976,30.26393
phl,1977,30.50005
phl,1978,29.94301
phl,1979,30.0193
phl,1980,31.05412
phl,1981,31.72057
phl,1982,31.85182
phl,1983,32.01506
phl,1984,31.81289
phl,1985,31.59827
phl,1986,41.48709
phl,1987,42.99945
phl,1988,43.53399
phl,1989,43.34821
phl,1990,44.57525
phl,1991,44.54285
phl,1992,45.10242
phl,1993,44.88632
phl,1994,45.06894
phl,1995,44.7835
phl,1996,45.84666
phl,1997,46.00564
phl,1998,46.86634
phl,1999,46.62687
phl,2000,47.99203
phl,2001,47.64827
phl,2002,47.56437
phl,2003,47.78019
phl,2004,47.87327
phl,2005,47.73685
phl,2006,48.23967
phl,2007,48.3682
phl,2008,48.31046
phl,2009,49.37006
phl,2010,51.3444
phl,2011,50.67014
phl,2012,50.57751
phl,2013,50.05992
phl,2014,50.07557
phl,2015,50.70059
phl,2016,49.71161
phl,2017,48.7064
phl,2018,49.64126
phl,2019,36.9537
png,1975,26.84936
png,1976,26.99646
png,1977,27.86876
png,1978,27.95967
png,1979,28.15261
png,1980,28.23621
png,1981,28.45764
png,1982,28.17131
png,1983,28.4863
png,1984,28.17168
png,1985,28.68311
png,1986,28.9277
png,1987,28.68059
png,1988,29.0168
png,1989,28.79236
png,1990,28.29659
png,1991,28.05753
png,1992,28.19971
png,1993,27.72783
png,1994,28.34477
png,1995,28.47115
png,1996,28.62851
png,1997,28.47054
png,1998,28.77336
png,1999,28.77314
png,2000,28.40927
png,2001,28.83437
png,2002,28.53796
png,2003,28.68089
png,2004,28.83983
png,2005,29.37543
png,2006,29.0407
png,2007,29.04508
png,2008,29.21303
png,2009,29.28807
png,2010,28.47199
png,2011,28.58726
png,2012,29.04379
png,2013,28.96409
png,2014,27.9936
png,2015,28.13513
png,2016,27.95703
png,2017,27.08921
png,2018,27.30028
png,2019,27.64722
pol,1975,51.29832
pol,1976,51.41181
pol,1977,50.65971
pol,1978,51.44698
pol,1979,51.35065
pol,1980,51.93352
pol,1981,51.98045
pol,1982,51.81252
pol,1983,52.95799
pol,1984,51.51916
pol,1985,52.17057
pol,1986,52.16859
pol,1987,52.50715
pol,1988,52.671
pol,1989,55.9369
pol,1990,69.82827
pol,1991,69.48081
pol,1992,69.9786
