country,time,c_checkgvt_idea
tto,2004,0.13148
tto,2005,-0.79225
tto,2006,0.31962
tto,2007,0.17848
tto,2008,0.31257
tto,2009,0.26621
tto,2010,0.36707
tto,2011,-0.35884
tto,2012,0.2284
tto,2013,-4.53818
tto,2014,0.06845
tto,2015,-0.08154
tto,2016,-1.18302
tto,2017,2.31645
tto,2018,0.913
tto,2019,-0.17514
tun,1976,-0.01693
tun,1977,0.46356
tun,1978,0.17354
tun,1979,0.06993
tun,1980,0.33611
tun,1981,-0.05946
tun,1982,0.61912
tun,1983,-0.29793
tun,1984,-0.00036
tun,1985,0.10695
tun,1986,-0.50256
tun,1987,-8.66731
tun,1988,-7.11397
tun,1989,8.98426
tun,1990,-0.49734
tun,1991,0.1838
tun,1992,0.1957
tun,1993,0.49679
tun,1994,-0.56262
tun,1995,0.52082
tun,1996,-0.63311
tun,1997,0.71455
tun,1998,-0.30278
tun,1999,-0.12539
tun,2000,0.41348
tun,2001,-0.04931
tun,2002,0.07486
tun,2003,-0.32645
tun,2004,-0.1975
tun,2005,-0.50591
tun,2006,0.44165
tun,2007,0.10324
tun,2008,0.31179
tun,2009,-0.50594
tun,2010,2.46917
tun,2011,31.49937
tun,2012,8.38522
tun,2013,1.46897
tun,2014,1.12197
tun,2015,1.66525
tun,2016,0.96987
tun,2017,0.25083
tun,2018,1.40002
tun,2019,-1.52883
tur,1976,-0.04853
tur,1977,0.00063
tur,1978,-0.15027
tur,1979,0.05788
tur,1980,-20.56075
tur,1981,-19.44629
tur,1982,1.06682
tur,1983,19.05216
tur,1984,14.84159
tur,1985,0.53053
tur,1986,-0.04009
tur,1987,-0.6644
tur,1988,0.86188
tur,1989,-0.28665
tur,1990,1.35784
tur,1991,0.37171
tur,1992,-0.20628
tur,1993,-0.2441
tur,1994,0.65145
tur,1995,-0.40535
tur,1996,0.44561
tur,1997,1.75708
tur,1998,-1.05578
tur,1999,0.96899
tur,2000,0.60546
tur,2001,0.78176
tur,2002,2.98003
tur,2003,0.64679
tur,2004,0.14042
tur,2005,0.42247
tur,2006,-0.73097
tur,2007,-0.22059
tur,2008,-2.62666
tur,2009,0.25905
tur,2010,-5.30868
tur,2011,-2.09325
tur,2012,0.58068
tur,2013,-4.45218
tur,2014,-5.04405
tur,2015,-0.39144
tur,2016,-6.27018
tur,2017,-9.29539
tur,2018,4.83427
tur,2019,-0.6211
twn,1976,1.21871
twn,1977,0.57465
twn,1978,0.32428
twn,1979,-0.55958
twn,1980,2.50966
twn,1981,1.29286
twn,1982,0.05689
twn,1983,0.24883
twn,1984,-0.42462
twn,1985,0.46963
twn,1986,3.5683
twn,1987,1.24506
twn,1988,5.69404
twn,1989,2.13362
twn,1990,3.06771
twn,1991,3.27848
twn,1992,1.3296
twn,1993,0.69548
twn,1994,0.01177
twn,1995,0.57556
twn,1996,0.68393
twn,1997,2.16432
twn,1998,0.75823
twn,1999,1.12373
twn,2000,17.68219
twn,2001,0.49379
twn,2002,-0.48157
twn,2003,0.56139
twn,2004,0.65703
twn,2005,0.62815
twn,2006,-0.17968
twn,2007,-0.42015
twn,2008,-3.37158
twn,2009,-5.44197
twn,2010,-0.66636
twn,2011,0.32998
twn,2012,1.17737
twn,2013,-0.94118
twn,2014,0.44409
twn,2015,-0.45559
twn,2016,3.98865
twn,2017,-0.82457
twn,2018,0.6987
twn,2019,-3.67269
tza,1976,0.30894
tza,1977,-0.3567
tza,1978,0.52756
tza,1979,0.18672
tza,1980,-0.46761
tza,1981,0.29772
tza,1982,-0.18112
tza,1983,0.2743
tza,1984,0.10852
tza,1985,2.16993
tza,1986,-0.03858
tza,1987,-0.57441
tza,1988,-0.08146
tza,1989,0.87844
tza,1990,1.90111
tza,1991,0.41646
tza,1992,7.24204
tza,1993,-0.27577
tza,1994,0.13168
tza,1995,5.05357
tza,1996,2.00902
tza,1997,-0.07445
tza,1998,-0.00593
tza,1999,0.01411
tza,2000,-0.60774
tza,2001,0.56978
tza,2002,0.49106
tza,2003,-0.38866
tza,2004,-0.08464
tza,2005,2.53648
tza,2006,1.20288
tza,2007,0.32328
tza,2008,-0.22708
tza,2009,-0.41933
tza,2010,-0.13125
tza,2011,1.31497
tza,2012,-0.80744
tza,2013,-1.05315
tza,2014,-0.63759
tza,2015,2.04558
tza,2016,-4.07
tza,2017,-1.1743
tza,2018,-1.84972
tza,2019,-0.68022
uga,1976,0.28159
uga,1977,-0.47303
uga,1978,0.39832
uga,1979,1.09757
uga,1980,21.18574
uga,1981,0.4743
uga,1982,0.20898
uga,1983,-0.6289
uga,1984,-1.09281
uga,1985,-37.4709
uga,1986,25.28519
uga,1987,2.89002
uga,1988,-0.54633
uga,1989,18.17179
uga,1990,1.3984
uga,1991,0.33105
uga,1992,1.33367
uga,1993,0.8619
uga,1994,5.70545
uga,1995,0.2365
uga,1996,3.49166
uga,1997,0.72675
uga,1998,0.08906
uga,1999,-0.14731
uga,2000,1.92612
uga,2001,0.38382
uga,2002,1.15174
uga,2003,-0.09657
uga,2004,-0.24852
uga,2005,1.17962
uga,2006,0.47063
uga,2007,-0.0989
uga,2008,-0.07066
uga,2009,-0.68099
uga,2010,0.27457
uga,2011,0.37589
uga,2012,0.23546
uga,2013,-3.10904
uga,2014,-0.54622
uga,2015,-0.06811
uga,2016,-0.80469
uga,2017,0.25576
uga,2018,-0.90804
uga,2019,-0.59903
ukr,1992,3.65017
ukr,1993,2.07284
ukr,1994,-0.62579
ukr,1995,-2.35685
ukr,1996,-0.96595
ukr,1997,-1.48833
ukr,1998,-3.03489
ukr,1999,0.91078
ukr,2000,-3.60552
ukr,2001,0.34088
ukr,2002,0.49895
ukr,2003,1.68105
ukr,2004,4.21649
ukr,2005,4.51535
ukr,2006,4.11564
ukr,2007,2.2552
ukr,2008,-1.70645
ukr,2009,-0.6124
ukr,2010,-12.13021
ukr,2011,-0.24317
ukr,2012,-0.17382
ukr,2013,0.13265
ukr,2014,2.13924
ukr,2015,2.19715
ukr,2016,0.89809
ukr,2017,0.176
ukr,2018,-0.22785
ukr,2019,5.58677
ury,1976,-2.31717
ury,1977,-0.83117
ury,1978,-0.10882
ury,1979,0.56862
ury,1980,2.21142
ury,1981,-0.43426
ury,1982,-0.14811
ury,1983,0.09154
ury,1984,8.83604
ury,1985,38.41689
ury,1986,0.44327
ury,1987,3.26216
ury,1988,-0.51538
ury,1989,0.10999
ury,1990,3.67786
ury,1991,0.01396
ury,1992,-0.26896
ury,1993,0.32109
ury,1994,-0.27092
ury,1995,0.13405
ury,1996,-0.70806
ury,1997,-0.49941
ury,1998,1.26523
ury,1999,0.51639
ury,2000,-0.15772
ury,2001,1.55822
ury,2002,-0.13092
ury,2003,-2.8111
ury,2004,3.30716
ury,2005,0.85133
ury,2006,0.6004
ury,2007,0.19711
ury,2008,-0.51877
ury,2009,0.3332
ury,2010,-0.26638
ury,2011,-0.05517
ury,2012,0.29254
ury,2013,-2.43401
ury,2014,-0.18648
ury,2015,-1.03643
ury,2016,0.00867
ury,2017,0.97722
ury,2018,1.91351
ury,2019,0.75878
usa,1976,-0.05217
usa,1977,-0.59441
usa,1978,0.17082
usa,1979,0.45177
usa,1980,-0.08315
usa,1981,-0.78465
usa,1982,0.20407
usa,1983,-0.24494
usa,1984,0.48373
usa,1985,0.31554
usa,1986,-0.3674
usa,1987,0.0033
usa,1988,-0.39582
usa,1989,-0.0989
usa,1990,0.42755
usa,1991,0.25495
usa,1992,-0.24147
usa,1993,-0.8737
usa,1994,0.32983
usa,1995,-0.29686
usa,1996,0.07837
usa,1997,0.27211
usa,1998,0.03857
usa,1999,-0.14506
usa,2000,1.35853
usa,2001,-0.65619
usa,2002,0.01704
usa,2003,0.39404
usa,2004,-0.32529
usa,2005,0.62828
usa,2006,0.94604
usa,2007,0.42424
usa,2008,0.2226
usa,2009,0.30193
usa,2010,-1.12389
usa,2011,0.34834
usa,2012,0.01697
usa,2013,0.38738
usa,2014,0.04732
usa,2015,-0.46021
usa,2016,-1.646
usa,2017,-6.94912
usa,2018,2.92577
usa,2019,-1.44777
uzb,1992,-6.05639
uzb,1993,-1.4927
uzb,1994,-3.44969
uzb,1995,-0.90471
uzb,1996,0.11805
uzb,1997,-0.41469
uzb,1998,0.28372
uzb,1999,-1.50351
uzb,2000,-0.32145
uzb,2001,-0.88888
uzb,2002,0.33632
uzb,2003,-0.26636
uzb,2004,0.19799
uzb,2005,-1.24535
uzb,2006,0.03686
uzb,2007,-0.07505
uzb,2008,1.2861
uzb,2009,-1.45221
uzb,2010,1.20229
uzb,2011,1.32457
uzb,2012,0.12289
uzb,2013,1.18561
uzb,2014,0.75593
uzb,2015,0.21282
uzb,2016,0.70722
uzb,2017,4.80507
uzb,2018,4.75329
uzb,2019,5.15316
ven,1976,-0.17847
ven,1977,0.70962
ven,1978,-0.24792
ven,1979,0.32495
ven,1980,0.8184
ven,1981,-1.88997
ven,1982,0.21753
ven,1983,0.35111
ven,1984,-1.05994
ven,1985,0.50577
ven,1986,-0.05252
ven,1987,0.08424
ven,1988,-0.50408
ven,1989,-0.0234
ven,1990,1.59738
ven,1991,1.48337
ven,1992,-0.47037
ven,1993,-0.26048
ven,1994,-2.03055
ven,1995,0.85767
ven,1996,-0.36619
ven,1997,0.16321
ven,1998,-1.91114
ven,1999,-9.01357
ven,2000,-5.36255
ven,2001,-0.10956
ven,2002,-1.64013
ven,2003,-1.44711
ven,2004,-4.24025
ven,2005,-4.71791
ven,2006,-4.64835
ven,2007,-0.28214
ven,2008,-0.14822
ven,2009,-0.23785
ven,2010,-0.64192
ven,2011,0.37524
ven,2012,-0.55736
ven,2013,-4.26737
ven,2014,-1.4245
ven,2015,3.14766
ven,2016,3.62209
ven,2017,0.90464
ven,2018,-9.12085
ven,2019,-0.04876
vnm,1976,0.08249
vnm,1977,-0.01963
vnm,1978,-0.16127
vnm,1979,-0.06321
vnm,1980,-0.50844
vnm,1981,0.55067
vnm,1982,-0.37515
vnm,1983,0.33797
vnm,1984,-0.38787
vnm,1985,0.41386
vnm,1986,4.99849
vnm,1987,1.78703
vnm,1988,0.22336
vnm,1989,-0.69364
vnm,1990,-4.63435
vnm,1991,0.26429
vnm,1992,0.04276
vnm,1993,0.03905
vnm,1994,0.31468
vnm,1995,0.29429
vnm,1996,0.32049
vnm,1997,-0.38766
vnm,1998,-0.38928
vnm,1999,0.23183
vnm,2000,-1.06885
vnm,2001,0.26434
vnm,2002,0.41289
vnm,2003,0.06033
vnm,2004,-0.06107
vnm,2005,3.47914
vnm,2006,-0.37851
vnm,2007,0.28548
vnm,2008,-0.54705
vnm,2009,0.5649
vnm,2010,0.00174
vnm,2011,-0.18673
vnm,2012,-0.00014
vnm,2013,3.1756
vnm,2014,0.09798
vnm,2015,-0.49574
vnm,2016,1.03819
vnm,2017,2.27716
vnm,2018,-3.18233
vnm,2019,-1.18339
yem,1976,-0.07789
yem,1977,-0.21829
yem,1978,-0.17832
yem,1979,0.01942
yem,1980,0.2242
yem,1981,-0.38375
yem,1982,-0.51688
yem,1983,0.18256
yem,1984,-0.10007
yem,1985,0.0123
yem,1986,0.47626
yem,1987,-1.226
yem,1988,11.8793
yem,1989,-0.26032
yem,1990,3.09816
yem,1991,8.85955
yem,1992,-0.03528
yem,1993,-0.99779
yem,1994,-1.26817
yem,1995,2.17386
yem,1996,0.07435
yem,1997,1.32353
yem,1998,-0.19068
yem,1999,0.25037
yem,2000,-0.16679
yem,2001,0.25879
yem,2002,-0.5541
yem,2003,-3.09345
yem,2004,0.12738
yem,2005,-0.56547
yem,2006,-0.47312
yem,2007,0.23186
yem,2008,0.13436
yem,2009,0.04236
yem,2010,0.21056
yem,2011,1.6976
yem,2012,0.9157
yem,2013,-1.93539
yem,2014,-3.1115
yem,2015,-6.44096
yem,2016,-15.8134
yem,2017,-1.57982
yem,2018,0.97122
yem,2019,6.26601
zaf,1976,0.0056
zaf,1977,-0.52153
zaf,1978,0.57118
zaf,1979,0.08315
zaf,1980,-0.19348
zaf,1981,0.11848
zaf,1982,0.12101
zaf,1983,0.55914
zaf,1984,4.21029
zaf,1985,-0.60181
zaf,1986,0.06413
zaf,1987,0.02647
zaf,1988,0.38608
zaf,1989,-0.29072
zaf,1990,2.02068
zaf,1991,-0.0214
zaf,1992,-0.57456
zaf,1993,1.55085
zaf,1994,12.65632
zaf,1995,5.13468
zaf,1996,2.58975
zaf,1997,-0.06972
zaf,1998,-0.13984
zaf,1999,0.0864
zaf,2000,1.62022
zaf,2001,-0.04424
zaf,2002,0.61225
zaf,2003,-0.49309
zaf,2004,-1.0093
zaf,2005,1.23788
zaf,2006,-0.28477
zaf,2007,-0.34571
zaf,2008,0.44967
zaf,2009,-1.61413
zaf,2010,1.168
zaf,2011,0.67796
zaf,2012,-0.02013
zaf,2013,-1.6999
zaf,2014,-1.20654
zaf,2015,-0.82426
zaf,2016,0.28967
zaf,2017,3.04506
zaf,2018,-0.52584
zaf,2019,0.08238
zmb,1976,0.62967
zmb,1977,-0.27786
zmb,1978,0.01983
zmb,1979,-0.20006
zmb,1980,0.45552
zmb,1981,-0.13215
zmb,1982,0.17969
zmb,1983,-0.03545
zmb,1984,-0.27558
zmb,1985,0.37647
zmb,1986,-0.16118
zmb,1987,-0.12246
zmb,1988,0.04125
zmb,1989,0.24282
zmb,1990,1.82288
zmb,1991,12.75952
zmb,1992,9.68835
zmb,1993,0.80835
zmb,1994,2.93833
zmb,1995,0.01273
zmb,1996,-0.3712
zmb,1997,-0.14553
zmb,1998,-0.5349
zmb,1999,0.21143
zmb,2000,0.75138
zmb,2001,3.0523
zmb,2002,1.50104
zmb,2003,-0.4944
zmb,2004,-0.24963
zmb,2005,3.29392
zmb,2006,0.25915
zmb,2007,-0.26306
zmb,2008,-0.2286
zmb,2009,-0.82795
zmb,2010,-0.84587
zmb,2011,2.56464
zmb,2012,-1.17425
zmb,2013,-5.25858
zmb,2014,-0.45994
zmb,2015,0.66588
zmb,2016,-2.46007
zmb,2017,-4.09979
zmb,2018,-0.52393
zmb,2019,4.76547
zwe,1976,0.14865
zwe,1977,0.43887
zwe,1978,-14.2199
zwe,1979,12.94081
zwe,1980,3.02769
zwe,1981,0.73522
zwe,1982,0.36799
zwe,1983,-0.07508
zwe,1984,-0.88633
zwe,1985,0.64317
zwe,1986,-0.12886
zwe,1987,-0.19819
zwe,1988,-1.83358
zwe,1989,0.59304
zwe,1990,2.31494
zwe,1991,0.3445
zwe,1992,-0.17009
zwe,1993,0.48589
zwe,1994,-0.96609
zwe,1995,0.45723
zwe,1996,0.88506
zwe,1997,-0.34193
zwe,1998,0.39192
zwe,1999,2.01141
zwe,2000,0.13305
zwe,2001,0.14805
zwe,2002,-0.75559
zwe,2003,-1.69043
zwe,2004,-1.7917
zwe,2005,-0.51142
zwe,2006,-0.20257
zwe,2007,-0.02009
zwe,2008,0.52937
zwe,2009,3.09949
zwe,2010,2.48188
zwe,2011,0.05114
zwe,2012,-0.44747
zwe,2013,-0.22385
zwe,2014,2.38435
zwe,2015,-1.10444
zwe,2016,-0.29581
zwe,2017,3.17845
zwe,2018,-1.89302
zwe,2019,-1.37747
