country,time,isuffrage_idea
mda,2018,88.36209
mda,2019,95.95899
mdg,1975,84.61615
mdg,1976,84.61615
mdg,1977,81.15529
mdg,1978,81.15529
mdg,1979,81.15529
mdg,1980,81.15529
mdg,1981,81.15529
mdg,1982,82.22556
mdg,1983,82.28057
mdg,1984,82.28057
mdg,1985,82.28057
mdg,1986,82.28057
mdg,1987,82.28057
mdg,1988,82.28057
mdg,1989,84.21605
mdg,1990,84.21605
mdg,1991,84.21605
mdg,1992,86.25656
mdg,1993,86.52663
mdg,1994,86.52663
mdg,1995,86.52663
mdg,1996,88.68217
mdg,1997,88.68217
mdg,1998,88.17704
mdg,1999,88.17704
mdg,2000,88.17704
mdg,2001,86.29657
mdg,2002,86.3866
mdg,2003,86.3866
mdg,2004,86.3866
mdg,2005,86.3866
mdg,2006,88.73718
mdg,2007,88.76719
mdg,2008,88.76719
mdg,2009,88.76719
mdg,2010,0
mdg,2011,0
mdg,2012,0
mdg,2013,80.43511
mdg,2014,80.43511
mdg,2015,80.43511
mdg,2016,80.43511
mdg,2017,80.43511
mdg,2018,78.8097
mdg,2019,80.4151
mex,1975,81.55039
mex,1976,82.98075
mex,1977,82.98075
mex,1978,82.98075
mex,1979,83.06077
mex,1980,83.06077
mex,1981,83.06077
mex,1982,83.10078
mex,1983,83.10078
mex,1984,83.10078
mex,1985,83.07077
mex,1986,83.07077
mex,1987,83.07077
mex,1988,83.11578
mex,1989,83.11578
mex,1990,83.11578
mex,1991,87.40185
mex,1992,87.40185
mex,1993,87.40185
mex,1994,89.2073
mex,1995,89.2073
mex,1996,89.2073
mex,1997,91.52288
mex,1998,91.52288
mex,1999,91.52288
mex,2000,93.74844
mex,2001,93.74844
mex,2002,93.74844
mex,2003,93.84846
mex,2004,93.84846
mex,2005,93.84846
mex,2006,93.15829
mex,2007,93.15829
mex,2008,93.15829
mex,2009,93.16829
mex,2010,93.16829
mex,2011,93.16829
mex,2012,93.16829
mex,2013,93.16829
mex,2014,93.16829
mex,2015,92.8082
mex,2016,92.8082
mex,2017,92.8082
mex,2018,93.15829
mex,2019,93.15829
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,85.1813
mkd,1995,85.1813
mkd,1996,85.1813
mkd,1997,85.1813
mkd,1998,88.33708
mkd,1999,88.49712
mkd,2000,88.49712
mkd,2001,88.49712
mkd,2002,88.37209
mkd,2003,88.37209
mkd,2004,89.17729
mkd,2005,89.17729
mkd,2006,90.34759
mkd,2007,90.34759
mkd,2008,89.13228
mkd,2009,89.62241
mkd,2010,89.62241
mkd,2011,89.31233
mkd,2012,89.31233
mkd,2013,89.31233
mkd,2014,88.71718
mkd,2015,88.71718
mkd,2016,91.74794
mkd,2017,91.74794
mkd,2018,91.74794
mkd,2019,95.6039
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,80.57014
mli,1980,80.57014
mli,1981,80.57014
mli,1982,78.3996
mli,1983,78.3996
mli,1984,78.3996
mli,1985,80.50013
mli,1986,80.50013
mli,1987,80.50013
mli,1988,79.62491
mli,1989,79.62491
mli,1990,79.62491
mli,1991,79.62491
mli,1992,85.89147
mli,1993,85.89147
mli,1994,85.89147
mli,1995,85.89147
mli,1996,85.89147
mli,1997,83.01575
mli,1998,83.01575
mli,1999,83.01575
mli,2000,83.01575
mli,2001,83.01575
mli,2002,87.24681
mli,2003,87.24681
mli,2004,87.24681
mli,2005,87.24681
mli,2006,87.24681
mli,2007,89.29732
mli,2008,89.29732
mli,2009,89.29732
mli,2010,89.29732
mli,2011,89.29732
mli,2012,89.29732
mli,2013,86.84171
mli,2014,86.84171
mli,2015,86.84171
mli,2016,86.84171
mli,2017,86.84171
mli,2018,82.36559
mli,2019,82.36559
mmr,1975,78.07652
mmr,1976,78.07652
mmr,1977,78.07652
mmr,1978,78.17154
mmr,1979,78.17154
mmr,1980,78.17154
mmr,1981,78.24656
mmr,1982,78.24656
mmr,1983,78.24656
mmr,1984,78.24656
mmr,1985,78.18155
mmr,1986,78.18155
mmr,1987,78.18155
mmr,1988,78.18155
mmr,1989,0
mmr,1990,83.75294
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2009,0
mmr,2010,81.53238
mmr,2011,81.53238
mmr,2012,83.6129
mmr,2013,84.94624
mmr,2014,84.94624
mmr,2015,85.30633
mmr,2016,85.30633
mmr,2017,85.30633
mmr,2018,85.30633
mmr,2019,85.30633
mng,1975,86.18155
mng,1976,86.18155
mng,1977,86.18155
mng,1978,86.18155
mng,1979,86.18155
mng,1980,86.18155
mng,1981,86.29157
mng,1982,86.29157
mng,1983,86.29157
mng,1984,86.29157
mng,1985,86.29157
mng,1986,86.24156
mng,1987,86.24156
mng,1988,86.24156
mng,1989,86.24156
mng,1990,89.29732
mng,1991,89.29732
mng,1992,89.83746
mng,1993,89.83746
mng,1994,89.83746
mng,1995,89.83746
mng,1996,90.59265
mng,1997,90.59265
mng,1998,90.59265
mng,1999,90.59265
mng,2000,89.32733
mng,2001,89.90748
mng,2002,89.90748
mng,2003,89.90748
mng,2004,90.97274
mng,2005,91.30783
mng,2006,91.30783
mng,2007,91.30783
mng,2008,90.3926
mng,2009,90.3926
mng,2010,90.3926
mng,2011,90.3926
mng,2012,90.60765
mng,2013,89.06727
mng,2014,89.06727
mng,2015,89.06727
mng,2016,87.00675
mng,2017,87.31683
mng,2018,87.31683
mng,2019,87.31683
moz,1994,88.05201
moz,1995,88.05201
moz,1996,88.05201
moz,1997,88.05201
moz,1998,88.05201
moz,1999,86.62166
moz,2000,86.62166
moz,2001,86.62166
moz,2002,86.62166
moz,2003,86.62166
moz,2004,87.76694
moz,2005,87.76694
moz,2006,87.76694
moz,2007,87.76694
moz,2008,87.76694
moz,2009,86.54164
moz,2010,86.54164
moz,2011,86.54164
moz,2012,86.54164
moz,2013,86.54164
moz,2014,85.1913
moz,2015,85.1913
moz,2016,85.1913
moz,2017,85.1913
moz,2018,85.1913
moz,2019,82.54564
mrt,1975,78.55464
mrt,1976,78.55464
mrt,1977,78.55464
mrt,1978,78.55464
mrt,1979,0
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,82.19055
mrt,1993,82.19055
mrt,1994,82.19055
mrt,1995,82.19055
mrt,1996,82.11553
mrt,1997,82.12553
mrt,1998,82.12553
mrt,1999,82.12553
mrt,2000,82.12553
mrt,2001,82.12053
mrt,2002,82.12053
mrt,2003,83.11078
mrt,2004,83.11078
mrt,2005,83.11078
mrt,2006,85.57639
mrt,2007,85.57639
mrt,2008,0
mrt,2009,85.08627
mrt,2010,85.08627
mrt,2011,85.08627
mrt,2012,85.08627
mrt,2013,84.73118
mrt,2014,84.70618
mrt,2015,84.70618
mrt,2016,84.70618
mrt,2017,84.70618
mrt,2018,85.52138
mrt,2019,85.51638
mus,1975,98.34459
mus,1976,98.12953
mus,1977,98.12953
mus,1978,98.12953
mus,1979,98.12953
mus,1980,98.12953
mus,1981,98.12953
mus,1982,98.14954
mus,1983,98.18955
mus,1984,98.18955
mus,1985,98.18955
mus,1986,98.18955
mus,1987,98.26957
mus,1988,98.26957
mus,1989,98.26957
mus,1990,98.26957
mus,1991,97.51938
mus,1992,97.51938
mus,1993,97.51938
mus,1994,97.51938
mus,1995,97.67442
mus,1996,97.67442
mus,1997,97.67442
mus,1998,97.67442
mus,1999,97.67442
mus,2000,97.57939
mus,2001,97.57939
mus,2002,97.57939
mus,2003,97.57939
mus,2004,97.57939
mus,2005,98.20455
mus,2006,98.20455
mus,2007,98.20455
mus,2008,98.20455
mus,2009,98.20455
mus,2010,98.47962
mus,2011,98.47962
mus,2012,98.47962
mus,2013,98.47962
mus,2014,98.03451
mus,2015,98.03451
mus,2016,98.03451
mus,2017,98.03451
mus,2018,98.03451
mus,2019,87.76194
mwi,1978,77.56939
mwi,1979,77.56939
mwi,1980,77.56939
mwi,1981,77.56939
mwi,1982,77.56939
mwi,1983,77.64441
mwi,1984,77.64441
mwi,1985,77.64441
mwi,1986,77.64441
mwi,1987,77.64941
mwi,1988,77.64941
mwi,1989,77.64941
mwi,1990,77.64941
mwi,1991,77.64941
mwi,1992,84.31608
mwi,1993,84.31608
mwi,1994,94.36359
mwi,1995,94.36359
mwi,1996,94.36359
mwi,1997,94.36359
mwi,1998,94.36359
mwi,1999,88.7922
mwi,2000,88.7922
mwi,2001,88.7922
mwi,2002,88.7922
mwi,2003,88.7922
mwi,2004,88.3821
mwi,2005,88.3821
mwi,2006,88.3821
mwi,2007,88.3821
mwi,2008,88.3821
mwi,2009,89.68242
mwi,2010,89.68242
mwi,2011,89.68242
mwi,2012,89.68242
mwi,2013,89.68242
mwi,2014,90.27757
mwi,2015,90.27757
mwi,2016,90.27757
mwi,2017,90.27757
mwi,2018,90.27757
mwi,2019,94.03351
mys,1975,81.00025
mys,1976,81.00025
mys,1977,81.00025
mys,1978,80.97524
mys,1979,80.97524
mys,1980,80.97524
mys,1981,80.97524
mys,1982,80.91023
mys,1983,80.91023
mys,1984,80.91023
mys,1985,80.91023
mys,1986,80.85021
mys,1987,80.85021
mys,1988,80.85021
mys,1989,80.85021
mys,1990,80.98525
mys,1991,80.98525
mys,1992,80.98525
mys,1993,80.98525
mys,1994,80.98525
mys,1995,80.95524
mys,1996,80.95524
mys,1997,80.95524
mys,1998,80.95524
mys,1999,83.16079
mys,2000,83.16079
mys,2001,83.16079
mys,2002,83.16079
mys,2003,83.16079
mys,2004,83.11578
mys,2005,83.11578
mys,2006,83.11578
mys,2007,83.11578
mys,2008,82.93073
mys,2009,82.93073
mys,2010,82.93073
mys,2011,82.93073
mys,2012,82.93073
mys,2013,83.51588
mys,2014,83.51588
mys,2015,83.51588
mys,2016,83.51588
mys,2017,83.51588
mys,2018,84.05101
mys,2019,84.05101
nam,1991,88.32208
nam,1992,88.32208
nam,1993,88.32208
nam,1994,90.50263
nam,1995,90.50263
nam,1996,90.50263
nam,1997,90.50263
nam,1998,90.50263
nam,1999,87.52188
nam,2000,87.52188
nam,2001,87.52188
nam,2002,87.52188
nam,2003,87.52188
nam,2004,93.09327
nam,2005,93.09327
nam,2006,93.09327
nam,2007,93.09327
nam,2008,93.09327
nam,2009,92.42811
nam,2010,92.42811
nam,2011,92.42811
nam,2012,92.42811
nam,2013,92.42811
nam,2014,92.70318
nam,2015,92.70318
nam,2016,92.70318
nam,2017,92.70318
nam,2018,92.70318
nam,2019,94.07852
ner,1975,0
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,1986,0
ner,1987,0
ner,1988,0
ner,1989,87.34684
ner,1990,87.34684
ner,1991,87.34684
ner,1992,87.34684
ner,1993,90.54764
ner,1994,90.54764
ner,1995,90.62266
ner,1996,88.86722
ner,1997,88.86722
ner,1998,88.86722
ner,1999,84.68117
ner,2000,84.68117
ner,2001,84.68117
ner,2002,84.68117
ner,2003,84.68117
ner,2004,88.22206
ner,2005,88.22206
ner,2006,88.22206
ner,2007,88.22206
ner,2008,88.22206
ner,2009,85.72143
ner,2010,0
ner,2011,93.64841
ner,2012,93.64841
ner,2013,93.64841
ner,2014,93.64841
ner,2015,93.64841
ner,2016,89.92248
ner,2017,89.92248
ner,2018,89.92248
ner,2019,89.92248
nga,1975,0
nga,1976,0
nga,1977,0
nga,1978,0
nga,1979,67.48437
nga,1980,84.15104
nga,1981,84.15104
nga,1982,84.15104
nga,1983,81.70043
nga,1984,0
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,82.45061
nga,1993,81.85546
nga,1994,0
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,82.46562
nga,1999,85.32633
nga,2000,85.32633
nga,2001,85.32633
nga,2002,85.32633
nga,2003,83.30083
nga,2004,83.30083
nga,2005,83.30083
nga,2006,83.30083
nga,2007,83.79095
nga,2008,83.79095
nga,2009,83.79095
nga,2010,83.79095
nga,2011,88.05701
nga,2012,88.05701
nga,2013,88.05701
nga,2014,88.05701
nga,2015,92.8082
nga,2016,92.8082
nga,2017,92.8082
nga,2018,92.8082
nga,2019,92.13303
nic,1975,76.44411
nic,1976,76.44411
nic,1977,76.44411
nic,1978,76.44411
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,83.28082
nic,1985,83.28082
nic,1986,83.28082
nic,1987,83.28082
nic,1988,83.28082
nic,1989,83.28082
nic,1990,92.48312
nic,1991,92.48312
nic,1992,92.48312
nic,1993,92.48312
nic,1994,92.48312
nic,1995,92.48312
nic,1996,89.52238
nic,1997,89.52238
nic,1998,89.52238
nic,1999,89.52238
nic,2000,89.52238
nic,2001,92.54814
nic,2002,92.54814
nic,2003,92.54814
nic,2004,92.54814
nic,2005,92.54814
nic,2006,88.15704
nic,2007,88.15704
nic,2008,88.15704
nic,2009,88.15704
nic,2010,88.15704
nic,2011,84.09602
nic,2012,84.09602
nic,2013,84.09602
nic,2014,84.09602
nic,2015,84.09602
nic,2016,82.10053
nic,2017,82.10053
nic,2018,82.10053
nic,2019,82.10053
nld,1975,95.41385
nld,1976,95.41385
nld,1977,95.85896
nld,1978,95.85896
nld,1979,95.85896
nld,1980,95.85896
nld,1981,95.73893
nld,1982,95.69392
nld,1983,95.69392
nld,1984,95.69392
nld,1985,95.69392
nld,1986,95.71393
nld,1987,95.71393
nld,1988,95.71393
nld,1989,95.75394
nld,1990,95.75394
nld,1991,95.75394
nld,1992,95.75394
nld,1993,95.75394
nld,1994,95.81895
nld,1995,95.81895
nld,1996,95.81895
nld,1997,95.81895
nld,1998,95.64891
nld,1999,95.64891
nld,2000,95.64891
nld,2001,95.64891
nld,2002,95.6189
nld,2003,95.6189
nld,2004,95.6189
nld,2005,95.6189
nld,2006,96.96424
nld,2007,96.96424
nld,2008,96.96424
nld,2009,96.96424
nld,2010,97.2093
nld,2011,97.2093
nld,2012,97.38435
nld,2013,97.38435
nld,2014,97.38435
nld,2015,97.38435
nld,2016,97.38435
nld,2017,96.73418
nld,2018,96.73418
nld,2019,96.73418
nor,1975,96.07902
nor,1976,96.07902
nor,1977,96.34909
nor,1978,96.34909
nor,1979,96.34909
nor,1980,96.34909
nor,1981,96.28907
nor,1982,96.28907
nor,1983,96.28907
nor,1984,96.28907
nor,1985,96.10903
nor,1986,96.10903
nor,1987,96.10903
nor,1988,96.10903
nor,1989,96.29407
nor,1990,96.29407
nor,1991,96.29407
nor,1992,96.29407
nor,1993,96.29907
nor,1994,96.29907
nor,1995,96.29907
nor,1996,96.29907
nor,1997,96.12403
nor,1998,96.12403
nor,1999,96.12403
nor,2000,96.12403
nor,2001,96.17404
nor,2002,96.17404
nor,2003,96.17404
nor,2004,96.17404
nor,2005,96.68417
nor,2006,96.68417
nor,2007,96.68417
nor,2008,96.68417
nor,2009,97.12428
nor,2010,97.12428
nor,2011,97.12428
nor,2012,97.12428
nor,2013,97.17429
nor,2014,97.17429
nor,2015,97.17429
nor,2016,97.17429
nor,2017,96.8142
nor,2018,96.8142
nor,2019,96.8142
npl,1975,0
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,75.86897
npl,1982,75.86897
npl,1983,75.86897
npl,1984,75.86897
npl,1985,75.86897
npl,1986,75.85396
npl,1987,75.85396
npl,1988,75.85396
npl,1989,75.85396
npl,1990,75.85396
npl,1991,79.74494
npl,1992,79.74494
npl,1993,79.74494
npl,1994,79.26482
npl,1995,79.26482
npl,1996,79.26482
npl,1997,79.26482
npl,1998,79.26482
npl,1999,79.42986
npl,2000,79.42986
npl,2001,79.42986
npl,2002,79.42986
npl,2003,0
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,86.22656
npl,2009,86.22656
npl,2010,86.22656
npl,2011,86.22656
npl,2012,86.22656
npl,2013,89.5924
npl,2014,89.5924
npl,2015,89.5924
npl,2016,89.5924
npl,2017,88.02701
npl,2018,88.02701
npl,2019,88.02701
nzl,1975,96.33408
nzl,1976,96.33408
nzl,1977,96.33408
nzl,1978,93.11828
nzl,1979,93.11828
nzl,1980,93.11828
nzl,1981,96.59415
nzl,1982,96.59415
nzl,1983,96.59415
nzl,1984,96.63416
nzl,1985,96.63416
nzl,1986,96.63416
nzl,1987,96.43911
nzl,1988,96.43911
nzl,1989,96.43911
nzl,1990,96.4091
nzl,1991,96.4091
nzl,1992,96.4091
nzl,1993,96.53913
nzl,1994,96.53913
nzl,1995,96.53913
nzl,1996,96.61415
nzl,1997,96.61415
nzl,1998,96.61415
nzl,1999,96.4141
nzl,2000,96.4141
nzl,2001,96.4141
nzl,2002,96.47412
nzl,2003,96.47412
nzl,2004,96.47412
nzl,2005,97.49937
nzl,2006,97.49937
nzl,2007,97.49937
nzl,2008,97.67442
nzl,2009,97.67442
nzl,2010,97.67442
nzl,2011,97.68942
nzl,2012,97.68942
nzl,2013,97.68942
nzl,2014,97.44936
nzl,2015,97.44936
nzl,2016,97.44936
nzl,2017,97.27432
nzl,2018,97.27432
nzl,2019,97.27432
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,25.34337
omn,2001,35.50138
omn,2002,43.85738
omn,2003,87.48687
omn,2004,87.48687
omn,2005,87.48687
omn,2006,87.48687
omn,2007,88.46212
omn,2008,88.46212
omn,2009,88.46212
omn,2010,88.46212
omn,2011,90.8127
omn,2012,90.8127
omn,2013,90.8127
omn,2014,90.8127
omn,2015,93.83346
omn,2016,93.83346
omn,2017,93.83346
omn,2018,93.83346
omn,2019,88.63716
pak,1975,0
pak,1976,0
pak,1977,84.46612
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,79.68492
pak,1986,79.68492
pak,1987,79.68492
pak,1988,84.55614
pak,1989,84.55614
pak,1990,84.53613
pak,1991,84.53613
pak,1992,84.53613
pak,1993,82.69567
pak,1994,82.69567
pak,1995,82.69567
pak,1996,82.69567
pak,1997,84.42111
pak,1998,84.42111
pak,1999,84.42111
pak,2000,0
pak,2001,0
pak,2002,85.02126
pak,2003,85.02126
pak,2004,85.02126
pak,2005,85.02126
pak,2006,85.02126
pak,2007,85.02126
pak,2008,83.41585
pak,2009,83.41585
pak,2010,83.41585
pak,2011,83.41585
pak,2012,83.41585
pak,2013,82.73068
pak,2014,82.73068
pak,2015,82.73068
pak,2016,82.73068
pak,2017,82.73068
pak,2018,83.57589
pak,2019,83.57589
pan,1975,77.6194
pan,1976,77.6194
pan,1977,77.6194
pan,1978,77.51938
pan,1979,77.51938
pan,1980,77.1843
pan,1981,77.1843
pan,1982,77.1843
pan,1983,77.1843
pan,1984,77.41435
pan,1985,77.41435
pan,1986,77.41435
pan,1987,77.41435
pan,1988,77.41435
pan,1989,77.37934
pan,1990,77.37934
pan,1991,88.48712
pan,1992,88.48712
pan,1993,88.48712
pan,1994,89.39235
pan,1995,89.39235
pan,1996,89.39235
pan,1997,89.39235
pan,1998,89.39235
pan,1999,89.17729
pan,2000,89.17729
pan,2001,89.17729
pan,2002,89.17729
pan,2003,89.17729
pan,2004,89.50238
pan,2005,89.50238
pan,2006,89.50238
pan,2007,89.50238
pan,2008,89.50238
pan,2009,95.05376
pan,2010,95.05376
pan,2011,95.05376
pan,2012,95.05376
pan,2013,95.05376
pan,2014,95.03376
pan,2015,95.03376
pan,2016,95.03376
pan,2017,95.03376
pan,2018,95.03376
pan,2019,93.38335
per,1975,0
per,1976,0
per,1977,0
per,1978,61.1853
per,1979,0
per,1980,91.03276
per,1981,91.03276
per,1982,91.03276
per,1983,91.03276
per,1984,91.03276
per,1985,90.86272
per,1986,90.86272
per,1987,90.86272
per,1988,90.86272
per,1989,90.86272
per,1990,91.12278
per,1991,91.12278
per,1992,90.94774
per,1993,90.94774
per,1994,90.94774
per,1995,91.64291
per,1996,91.64291
per,1997,91.64291
per,1998,91.64291
per,1999,91.64291
per,2000,89.77744
per,2001,94.68867
per,2002,94.68867
per,2003,94.68867
per,2004,94.68867
per,2005,94.68867
per,2006,96.09902
per,2007,96.09902
per,2008,96.09902
per,2009,96.09902
per,2010,96.09902
per,2011,95.96899
per,2012,95.96899
per,2013,95.96899
per,2014,95.96899
per,2015,95.96899
per,2016,94.31358
per,2017,94.31358
per,2018,94.31358
per,2019,94.31358
phl,1975,0
phl,1976,0
phl,1977,75.999
phl,1978,88.83221
phl,1979,88.83221
phl,1980,88.83221
phl,1981,88.55714
phl,1982,88.55714
phl,1983,88.55714
phl,1984,88.59715
phl,1985,88.59715
phl,1986,89.13728
phl,1987,89.86247
phl,1988,89.86247
phl,1989,89.86247
phl,1990,89.86247
phl,1991,89.86247
phl,1992,89.49737
phl,1993,89.49737
phl,1994,89.49737
phl,1995,89.42236
phl,1996,89.42236
phl,1997,89.42236
phl,1998,89.88747
phl,1999,89.88747
phl,2000,89.88747
phl,2001,89.90248
phl,2002,89.90248
phl,2003,89.90248
phl,2004,89.91748
phl,2005,89.91748
phl,2006,89.91748
phl,2007,84.91123
phl,2008,84.91123
phl,2009,84.91123
phl,2010,88.99225
phl,2011,88.99225
phl,2012,88.99225
phl,2013,88.99725
phl,2014,88.99725
phl,2015,88.99725
phl,2016,89.32733
phl,2017,89.32733
phl,2018,89.32733
phl,2019,87.71193
png,1975,85.84646
png,1976,85.84646
png,1977,85.88647
png,1978,85.88647
png,1979,85.88647
png,1980,85.88647
png,1981,85.88647
png,1982,85.53138
png,1983,85.53138
png,1984,85.53138
png,1985,85.53138
png,1986,85.53138
png,1987,85.77144
png,1988,85.77144
png,1989,85.77144
png,1990,85.77144
png,1991,85.77144
png,1992,85.57139
png,1993,85.57139
png,1994,85.57139
png,1995,85.57139
png,1996,85.57139
png,1997,85.6114
png,1998,85.6114
png,1999,85.6114
png,2000,85.6114
png,2001,85.6114
png,2002,87.16679
png,2003,87.16679
png,2004,87.16679
png,2005,87.16679
png,2006,87.16679
png,2007,83.38585
png,2008,83.38585
png,2009,83.38585
png,2010,83.38585
png,2011,83.38585
png,2012,82.71568
png,2013,82.71568
png,2014,82.71568
png,2015,82.71568
png,2016,82.71568
png,2017,82.75569
png,2018,82.75569
png,2019,82.75569
pol,1975,87.17179
pol,1976,87.08177
pol,1977,87.08177
pol,1978,87.08177
pol,1979,87.08177
pol,1980,87.26182
pol,1981,87.26182
pol,1982,87.26182
pol,1983,87.26182
pol,1984,87.26182
pol,1985,86.17154
pol,1986,86.17154
pol,1987,86.17154
pol,1988,86.17154
pol,1989,92.73818
pol,1990,93.12828
pol,1991,96.59415
pol,1992,96.59415
pol,1993,96.69917
pol,1994,96.69917
pol,1995,96.59915
pol,1996,96.59915
pol,1997,97.05926
pol,1998,97.05926
pol,1999,97.05926
pol,2000,96.92923
pol,2001,96.92923
pol,2002,96.92923
pol,2003,96.92923
pol,2004,96.92923
pol,2005,97.79445
pol,2006,97.79445
pol,2007,97.9895
pol,2008,97.9895
pol,2009,97.9895
pol,2010,97.87947
pol,2011,97.90448
pol,2012,97.90448
pol,2013,97.90448
pol,2014,97.90448
pol,2015,97.25431
pol,2016,97.25431
pol,2017,97.25431
pol,2018,97.25431
pol,2019,96.33408
prk,1975,92.42811
prk,1976,92.42811
prk,1977,89.68742
prk,1978,89.68742
prk,1979,89.68742
prk,1980,89.68742
prk,1981,89.68742
prk,1982,92.55814
prk,1983,92.55814
prk,1984,92.55814
prk,1985,92.55814
prk,1986,82.61565
prk,1987,82.61565
prk,1988,82.61565
prk,1989,82.61565
prk,1990,92.33808
prk,1991,92.33808
prk,1992,92.33808
prk,1993,92.33808
prk,1994,92.33808
prk,1995,92.33808
prk,1996,92.33808
prk,1997,92.33808
prk,1998,88.09702
prk,1999,88.09702
prk,2000,88.09702
prk,2001,88.09702
prk,2002,88.09702
prk,2003,92.58815
prk,2004,92.58815
prk,2005,92.58815
prk,2006,92.58815
prk,2007,92.58815
prk,2008,92.58815
prk,2009,94.34859
prk,2010,94.34859
prk,2011,94.34859
prk,2012,94.34859
prk,2013,94.34859
prk,2014,94.08852
prk,2015,94.08852
prk,2016,94.08852
prk,2017,94.08852
prk,2018,94.08852
prk,2019,93.89347
prt,1975,86.91673
prt,1976,90.09252
prt,1977,90.09252
prt,1978,90.09252
prt,1979,95.23381
prt,1980,95.23381
prt,1981,95.23381
prt,1982,95.23381
prt,1983,95.30883
prt,1984,95.30883
prt,1985,97.56439
prt,1986,97.56439
prt,1987,97.72443
prt,1988,97.72443
prt,1989,97.72443
prt,1990,97.72443
prt,1991,97.71943
prt,1992,97.71943
prt,1993,97.71943
prt,1994,97.71943
prt,1995,97.90948
prt,1996,97.90948
prt,1997,97.90948
prt,1998,97.90948
prt,1999,97.87947
prt,2000,97.87947
prt,2001,97.6194
prt,2002,97.75444
prt,2003,97.75444
prt,2004,97.75444
prt,2005,98.21955
prt,2006,98.21955
prt,2007,98.21955
prt,2008,98.21955
prt,2009,97.73443
prt,2010,97.73443
prt,2011,95.97399
prt,2012,95.97399
prt,2013,95.97399
prt,2014,95.97399
prt,2015,97.65941
prt,2016,97.66942
prt,2017,97.66942
prt,2018,97.66942
prt,2019,96.61415
pry,1975,77.25431
pry,1976,77.25431
pry,1977,77.26432
pry,1978,77.34434
pry,1979,77.34434
pry,1980,77.34434
pry,1981,77.34434
pry,1982,77.34434
pry,1983,77.30933
pry,1984,77.30933
pry,1985,77.30933
pry,1986,77.30933
pry,1987,77.30933
pry,1988,77.34934
pry,1989,79.48487
pry,1990,79.48487
pry,1991,83.31583
pry,1992,83.31583
pry,1993,84.44111
pry,1994,84.44111
pry,1995,84.44111
pry,1996,84.44111
pry,1997,84.44111
pry,1998,89.24731
pry,1999,89.24731
pry,2000,89.24731
pry,2001,89.24731
pry,2002,89.24731
pry,2003,88.97724
pry,2004,88.97724
pry,2005,88.97724
pry,2006,88.97724
pry,2007,88.97724
pry,2008,92.85821
pry,2009,92.85821
pry,2010,92.85821
pry,2011,92.85821
pry,2012,92.85821
pry,2013,92.18805
pry,2014,92.18805
pry,2015,92.18805
pry,2016,92.18805
pry,2017,92.18805
pry,2018,89.40735
pry,2019,89.40735
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,1975,93.2183
rou,1976,93.2183
rou,1977,93.2183
rou,1978,93.2183
rou,1979,93.2183
rou,1980,93.01325
rou,1981,93.01325
